베셀(177350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-13,3697,4007,3652,3878,162614,40407.0,5213802.0
2015-07-14,3882,3937,3832,3888,76561,40511.0,5213802.0
2015-07-15,3952,4228,3892,4158,195837,43327.0,5213802.0
2015-07-16,4208,4328,4203,4303,159123,44839.0,5213802.0
2015-07-17,4358,4383,4102,4213,134261,43900.0,5213802.0
2015-07-20,4102,4153,3997,4023,103621,41919.0,5213802.0
2015-07-21,4027,4027,3902,4013,73920,41815.0,5213802.0
2015-07-22,3977,4007,3902,3928,80779,40928.0,5213802.0
2015-07-23,3937,3987,3872,3918,50081,41456.0,5294523.0
2015-07-24,3962,4092,3857,4023,104815,42568.0,5294523.0
2015-07-27,4032,4052,3952,3998,36278,43099.0,5394137.0
2015-07-28,4002,4002,3777,3913,62484,42182.0,5394137.0
2015-07-29,3967,3967,3807,3808,73591,41049.0,5394137.0
2015-07-30,3812,3882,3607,3728,50340,40186.0,5394137.0
2015-07-31,3842,3902,3597,3728,85605,40570.0,5445662.0
2015-08-03,3727,3827,3717,3803,62147,41387.0,5445662.0
2015-08-04,3802,3857,3742,3843,37310,41823.0,5445662.0
2015-08-05,3867,4368,3857,4243,227961,46179.0,5445662.0
2015-08-06,4323,4393,4163,4323,107546,47051.0,5445662.0
2015-08-07,4353,4668,4348,4453,354803,48466.0,5445662.0
2015-08-10,4508,4753,4458,4528,317426,49283.0,5445662.0
2015-08-11,4638,4638,4268,4368,156390,47541.0,5445662.0
2015-08-12,4353,4448,4153,4303,113020,46833.0,5445662.0
2015-08-13,4403,4503,4298,4503,105316,49011.0,5445662.0
2015-08-17,4603,4738,4528,4618,291811,50263.0,5445662.0
2015-08-18,4728,4728,4128,4223,168944,45961.0,5445662.0
2015-08-19,4213,4223,3897,4023,146356,43783.0,5445662.0
2015-08-20,4022,4062,3777,3783,81536,41169.0,5445662.0
2015-08-21,3552,3727,3377,3553,113518,38664.0,5445662.0
2015-08-24,3267,3717,3237,3387,141271,36867.0,5445662.0
2015-08-25,3422,3587,3317,3503,92777,38120.0,5445662.0
2015-08-26,3497,3597,3437,3598,115881,39154.0,5445662.0
2015-08-27,3677,3882,3597,3828,115889,41659.0,5445662.0
2015-08-28,3947,4268,3862,4198,247577,45689.0,5445662.0
2015-08-31,4198,4203,3812,3813,303431,41496.0,5445662.0
2015-09-01,3827,3937,3672,3733,147759,40625.0,5445662.0
2015-09-02,3652,3792,3647,3778,53855,41115.0,5445662.0
2015-09-03,3837,3932,3817,3893,76530,42367.0,5445662.0
2015-09-04,3877,3942,3677,3753,64841,40842.0,5445662.0
2015-09-07,3697,3852,3692,3783,20673,41169.0,5445662.0
2015-09-08,3827,3832,3672,3718,29851,40461.0,5445662.0
2015-09-09,3802,3902,3752,3863,39015,42041.0,5445662.0
2015-09-10,3852,4042,3827,4043,85272,44001.0,5445662.0
2015-09-11,4037,4153,3942,3943,89225,42912.0,5445662.0
2015-09-14,4012,4022,3892,3923,33699,42694.0,5445662.0
2015-09-15,3982,3982,3777,3923,29736,42694.0,5445662.0
2015-09-16,3922,3932,3837,3873,61777,42149.0,5445662.0
2015-09-17,3917,3922,3827,3858,51282,41986.0,5445662.0
2015-09-18,3947,4148,3867,4063,133942,44219.0,5445662.0
2015-09-21,4047,4047,3932,3983,50702,43347.0,5445662.0
2015-09-22,4027,4027,3942,3943,40808,42912.0,5445662.0
2015-09-23,3927,3927,3802,3818,51187,41550.0,5445662.0
2015-09-24,3822,3897,3762,3818,26530,41550.0,5445662.0
2015-09-25,3862,3862,3767,3823,14116,41605.0,5445662.0
2015-09-30,3802,3817,3737,3808,21077,41441.0,5445662.0
2015-10-01,3812,3837,3727,3738,29602,40679.0,5445662.0
2015-10-02,3737,3752,3652,3673,33821,39971.0,5445662.0
2015-10-05,3702,3712,3657,3708,27342,40352.0,5445662.0
2015-10-06,3742,3802,3702,3768,62420,41006.0,5445662.0
2015-10-07,3802,3852,3737,3793,32560,41278.0,5445662.0
2015-10-08,3862,3862,3757,3793,31474,41278.0,5445662.0
2015-10-12,3802,3842,3767,3778,40008,41115.0,5445662.0
2015-10-13,3797,4087,3742,4003,208113,43565.0,5445662.0
2015-10-14,4052,4178,3952,4003,191691,43565.0,5445662.0
2015-10-15,4037,4077,3962,4043,65021,44001.0,5445662.0
2015-10-16,4087,4087,3927,3953,55225,43021.0,5445662.0
2015-10-19,3952,3982,3882,3903,27721,42476.0,5445662.0
2015-10-20,3942,3942,3792,3898,79713,42422.0,5445662.0
2015-10-21,3907,3937,3832,3863,45543,42041.0,5445662.0
2015-10-22,3902,4017,3892,3953,89005,43021.0,5445662.0
2015-10-23,3997,4002,3932,3963,88329,43130.0,5445662.0
2015-10-26,3962,4012,3917,3953,56339,43021.0,5445662.0
2015-10-27,3957,4102,3957,4003,96533,43565.0,5445662.0
2015-10-28,4032,4042,3942,3993,58813,43456.0,5445662.0
2015-10-29,4027,4092,3982,4043,148667,44001.0,5445662.0
2015-10-30,4052,4122,4002,4088,155777,44491.0,5445662.0
2015-11-02,4153,4153,4037,4083,101538,44437.0,5445662.0
2015-11-03,4082,4112,3962,4018,117963,43729.0,5445662.0
2015-11-04,4017,4278,3987,4228,295308,46016.0,5445662.0
2015-11-05,4248,4728,4213,4528,594870,49283.0,5445662.0
2015-11-06,4438,4663,4393,4553,196664,49556.0,5445662.0
2015-11-09,4558,4573,4393,4423,156545,48140.0,5445662.0
2015-11-10,4328,4493,4107,4328,142430,47105.0,5445662.0
2015-11-11,4273,4928,4263,4703,807449,51189.0,5445662.0
2015-11-12,4733,5003,4678,4859,340316,52877.0,5445662.0
2015-11-13,4913,5078,4858,4944,492010,53803.0,5445662.0
2015-11-16,4773,5128,4763,4994,326085,54348.0,5445662.0
2015-11-17,5078,5303,4973,5104,291475,55546.0,5445662.0
2015-11-18,5003,5053,4613,4663,464580,50754.0,5445662.0
2015-11-19,4738,4738,4548,4598,153440,50046.0,5445662.0
2015-11-20,4673,4703,4478,4548,165625,49501.0,5445662.0
2015-11-23,4583,4783,4503,4738,153807,51603.0,5449097.0
2015-11-24,4708,4848,4583,4834,160322,52638.0,5449097.0
2015-11-25,4853,4853,4678,4778,136887,52039.0,5449097.0
2015-11-26,4828,4903,4683,4889,111758,53238.0,5449097.0
2015-11-27,4898,5278,4868,4979,684083,54219.0,5449097.0
2015-11-30,5003,5053,4718,4763,150179,51875.0,5449097.0
2015-12-01,4798,4853,4653,4678,95530,50949.0,5449097.0
2015-12-02,4668,4828,4563,4618,144386,50295.0,5449097.0
2015-12-03,4558,4653,4518,4598,78155,50077.0,5449097.0
2015-12-04,4538,4723,4528,4648,88816,50622.0,5449097.0
2015-12-07,4698,4733,4553,4553,63061,49587.0,5449097.0
2015-12-08,4648,4648,4468,4468,92250,48660.0,5449097.0
2015-12-09,4468,4543,4258,4403,73278,48028.0,5457684.0
2015-12-10,4353,4403,4278,4383,84617,47809.0,5457684.0
2015-12-11,4388,4578,4348,4563,71037,49774.0,5457684.0
2015-12-14,4418,4503,4303,4303,53398,46936.0,5457684.0
2015-12-15,4303,4463,4303,4463,47767,48683.0,5457684.0
2015-12-16,4448,4548,4438,4503,35201,49119.0,5457684.0
2015-12-17,4558,4558,4443,4503,22162,49119.0,5457684.0
2015-12-18,4503,4543,4463,4503,23798,49119.0,5457684.0
2015-12-21,4503,4503,4358,4378,42313,47755.0,5457684.0
2015-12-22,4378,4408,4298,4303,54896,46936.0,5457684.0
2015-12-23,4303,4333,4163,4208,71664,45899.0,5457684.0
2015-12-24,4188,4283,4188,4268,43710,46554.0,5457684.0
2015-12-28,4368,4423,4288,4378,54829,47755.0,5457684.0
2015-12-29,4333,4543,4333,4538,62884,49501.0,5457684.0
2015-12-30,4538,4573,4458,4488,49542,48955.0,5457684.0
2016-01-04,4488,4553,4383,4443,33885,48464.0,5457684.0
2016-01-05,4363,4413,4303,4393,66385,47918.0,5457684.0
2016-01-06,4428,4428,4303,4388,48215,47864.0,5457684.0
2016-01-07,4378,4673,4378,4528,264835,49392.0,5457684.0
2016-01-08,4408,4498,4378,4493,74398,49010.0,5457684.0
2016-01-11,4573,4788,4533,4618,360638,50374.0,5457684.0
2016-01-12,4633,4723,4543,4543,90565,49556.0,5457684.0
2016-01-13,4633,4663,4528,4648,97019,50702.0,5457684.0
2016-01-14,4538,4908,4538,4748,390152,51793.0,5457684.0
2016-01-15,4803,4918,4668,4678,251485,51029.0,5457684.0
2016-01-18,4643,4673,4538,4648,96053,50702.0,5457684.0
2016-01-19,4673,4673,4423,4578,96687,49938.0,5457684.0
2016-01-20,4643,4643,4308,4368,120713,47646.0,5457684.0
2016-01-21,4283,4423,4238,4343,97394,47373.0,5457684.0
2016-01-22,4453,4503,4333,4403,63633,48028.0,5457684.0
2016-01-25,4498,4658,4443,4593,67787,50102.0,5457684.0
2016-01-26,4523,4673,4523,4648,74548,50702.0,5457684.0
2016-01-27,4648,4728,4588,4653,80168,50756.0,5457684.0
2016-01-28,4653,4728,4608,4688,48215,51138.0,5457684.0
2016-01-29,4688,4758,4653,4703,33861,51302.0,5457684.0
2016-02-01,4703,4853,4628,4693,136563,51193.0,5457684.0
2016-02-02,4718,4773,4593,4603,72657,50211.0,5457684.0
2016-02-03,4603,4648,4458,4513,77744,49228.0,5457684.0
2016-02-04,4513,4963,4513,4758,690834,51903.0,5457684.0
2016-02-05,4788,4828,4693,4829,104808,52667.0,5457684.0
2016-02-11,4693,4843,4653,4703,172322,51302.0,5457684.0
2016-02-12,4658,4693,4158,4443,197582,48464.0,5457684.0
2016-02-15,4503,4508,4393,4443,63598,48464.0,5457684.0
2016-02-16,4538,4548,4468,4523,34660,49337.0,5457684.0
2016-02-17,4528,4528,4398,4408,38168,48082.0,5457684.0
2016-02-18,4463,4673,4453,4668,130754,50920.0,5457684.0
2016-02-19,4668,5103,4618,4949,543569,53976.0,5457684.0
2016-02-22,5053,5729,4993,5604,1317524,61126.0,5457684.0
2016-02-23,5604,5779,5353,5654,780460,61672.0,5457684.0
2016-02-24,5604,5629,5403,5504,279099,60035.0,5457684.0
2016-02-25,5453,5729,5378,5554,543116,60580.0,5457684.0
2016-02-26,5478,5529,5103,5179,975269,56487.0,5457684.0
2016-02-29,5228,5403,5203,5329,425071,58124.0,5457684.0
2016-03-02,5303,5554,5278,5454,298298,59489.0,5457684.0
2016-03-03,5478,5529,5128,5229,305458,57033.0,5457684.0
2016-03-04,5278,5278,5078,5179,137731,56487.0,5457684.0
2016-03-07,5178,5353,5153,5204,178626,56760.0,5457684.0
2016-03-08,5178,5378,5053,5379,163475,58670.0,5457684.0
2016-03-09,5328,5428,5203,5379,114163,58670.0,5457684.0
2016-03-10,5428,5554,5203,5279,209024,57579.0,5457684.0
2016-03-11,5278,5328,5178,5304,117903,57851.0,5457684.0
2016-03-14,5328,5403,5203,5254,92374,57306.0,5457684.0
2016-03-15,5253,5403,5203,5254,126187,57306.0,5457684.0
2016-03-16,5253,5378,5003,5004,230844,54577.0,5457684.0
2016-03-17,5028,5053,4838,4894,235249,53376.0,5457684.0
2016-03-18,4948,5053,4893,4999,95853,54522.0,5457684.0
2016-03-21,5003,5053,4913,4954,71604,54031.0,5457684.0
2016-03-22,4928,5053,4838,5004,131487,54577.0,5457684.0
2016-03-23,5003,5153,4973,5104,106360,55668.0,5457684.0
2016-03-24,5078,5103,4973,4999,75811,54522.0,5457684.0
2016-03-25,5003,5053,4928,4929,81904,53758.0,5457684.0
2016-03-28,4938,4993,4788,4813,81783,52503.0,5457684.0
2016-03-29,4878,4923,4833,4894,70333,53376.0,5457684.0
2016-03-30,4948,4973,4898,4969,58851,54195.0,5457684.0
2016-03-31,4973,5028,4928,5029,59209,54850.0,5457684.0
2016-04-01,5028,5028,4928,4934,67889,53813.0,5457684.0
2016-04-04,4918,4938,4818,4894,79639,53376.0,5457684.0
2016-04-05,4873,4893,4613,4824,136775,52612.0,5457684.0
2016-04-06,4853,4863,4693,4768,63738,52012.0,5457684.0
2016-04-07,4773,4808,4628,4803,86874,52394.0,5457684.0
2016-04-08,4803,4918,4743,4859,57479,52994.0,5457684.0
2016-04-11,4863,4923,4808,4844,46096,52830.0,5457684.0
2016-04-12,4873,5053,4818,5054,145134,55123.0,5457684.0
2016-04-14,5128,5153,5003,5129,137295,55941.0,5457684.0
2016-04-15,5153,5203,4988,4994,87182,54468.0,5457684.0
2016-04-18,4988,4993,4878,4889,61702,53322.0,5457684.0
2016-04-19,4868,4963,4868,4919,44220,53649.0,5457684.0
2016-04-20,4923,5153,4923,4964,161203,54140.0,5457684.0
2016-04-21,4978,5053,4928,5004,52504,54577.0,5457684.0
2016-04-22,5028,5078,5003,5054,68753,55123.0,5457684.0
2016-04-25,5103,5128,4943,4944,118565,53922.0,5457684.0
2016-04-26,4913,4943,4803,4864,89184,53049.0,5457684.0
2016-04-27,4858,4888,4828,4889,46472,53322.0,5457684.0
2016-04-28,4888,4963,4828,4884,41443,53267.0,5457684.0
2016-04-29,4883,4888,4793,4839,44744,52776.0,5457684.0
2016-05-02,4838,4878,4638,4658,85424,50811.0,5457684.0
2016-05-03,4718,4723,4603,4603,59683,50211.0,5457684.0
2016-05-04,4553,4603,4463,4568,85960,49829.0,5457684.0
2016-05-09,4623,4623,4508,4568,39640,49829.0,5457684.0
2016-05-10,4578,4688,4543,4673,40349,50975.0,5457684.0
2016-05-11,4718,4753,4653,4678,31149,51029.0,5457684.0
2016-05-12,4703,4703,4603,4653,35920,50756.0,5457684.0
2016-05-13,4578,4678,4528,4678,53915,51029.0,5457684.0
2016-05-16,4678,4683,4548,4583,42838,49992.0,5457684.0
2016-05-17,4533,4548,4308,4368,166892,47646.0,5457684.0
2016-05-18,4313,4398,4313,4333,54382,47264.0,5457684.0
2016-05-19,4328,4693,4303,4518,186866,49283.0,5457684.0
2016-05-20,4543,4558,4368,4368,35407,47646.0,5457684.0
2016-05-23,4368,4438,4368,4413,24415,48137.0,5457684.0
2016-05-24,4473,4493,4408,4418,34115,48191.0,5457684.0
2016-05-25,4463,4463,4253,4388,39565,47864.0,5457684.0
2016-05-26,4333,4443,4323,4323,38118,47154.0,5457684.0
2016-05-27,4328,4663,4298,4578,101375,49938.0,5457684.0
2016-05-30,4653,4773,4608,4688,140154,51138.0,5457684.0
2016-05-31,4658,4723,4588,4653,56324,50756.0,5457684.0
2016-06-01,4678,4678,4553,4623,22999,50429.0,5457684.0
2016-06-02,4653,4658,4608,4638,21696,50593.0,5457684.0
2016-06-03,4663,4663,4558,4598,25949,50156.0,5457684.0
2016-06-07,4583,4648,4568,4598,57338,50156.0,5457684.0
2016-06-08,4638,4738,4598,4738,110637,51684.0,5457684.0
2016-06-09,4718,4778,4623,4708,62131,51357.0,5457684.0
2016-06-10,4733,4763,4673,4743,36652,51739.0,5457684.0
2016-06-13,4728,4728,4538,4583,82117,49992.0,5457684.0
2016-06-14,4528,4573,4413,4448,50915,48519.0,5457684.0
2016-06-15,4533,4538,4403,4538,14945,49501.0,5457684.0
2016-06-16,4538,4558,4403,4443,33803,48464.0,5457684.0
2016-06-17,4543,4608,4493,4588,58649,50047.0,5457684.0
2016-06-20,4588,4603,4503,4598,35329,50156.0,5457684.0
2016-06-21,4603,4608,4508,4568,25719,49829.0,5457684.0
2016-06-22,4593,4628,4528,4583,30071,49992.0,5457684.0
2016-06-23,4583,4583,4378,4473,48145,48792.0,5457684.0
2016-06-24,4473,4548,3992,4123,178709,44971.0,5457684.0
2016-06-27,3852,4087,3852,4083,81596,44535.0,5457684.0
2016-06-28,3967,4163,3967,4158,34323,45353.0,5457684.0
2016-06-29,4228,4278,4178,4228,34616,46117.0,5457684.0
2016-06-30,4278,4303,4208,4268,21612,46554.0,5457684.0
2016-07-01,4293,4368,4248,4258,29328,46445.0,5457684.0
2016-07-04,4328,4328,4243,4293,17346,46827.0,5457684.0
2016-07-05,4318,4703,4248,4668,177099,50920.0,5457684.0
2016-07-06,4668,4678,4518,4628,56781,50484.0,5457684.0
2016-07-07,4703,4958,4678,4954,305793,54031.0,5457684.0
2016-07-08,4918,4948,4843,4939,86091,54909.0,5563184.0
2016-07-11,4988,5003,4903,4954,86589,55076.0,5563184.0
2016-07-12,4978,5053,4858,5054,101886,56188.0,5563184.0
2016-07-13,5053,5053,4903,4944,85411,54964.0,5563184.0
2016-07-14,4973,4973,4833,4939,41901,54909.0,5563184.0
2016-07-15,4913,4953,4878,4939,55824,54909.0,5563184.0
2016-07-18,4933,4938,4848,4879,33139,54241.0,5563184.0
2016-07-19,4943,5178,4878,5079,319645,56466.0,5563184.0
2016-07-20,5103,5403,5028,5404,436166,60082.0,5563184.0
2016-07-21,5453,5654,5353,5454,477268,60639.0,5563184.0
2016-07-22,5428,5554,5278,5554,290318,61984.0,5584184.0
2016-07-25,5554,5679,5504,5554,247657,61984.0,5584184.0
2016-07-26,5554,5729,5278,5354,510541,59751.0,5584184.0
2016-07-27,5403,5428,5153,5204,226370,58076.0,5584184.0
2016-07-28,5203,6554,5153,5804,1953172,64777.0,5584184.0
2016-07-29,5704,6329,5679,6004,966208,67010.0,5584184.0
2016-08-01,6029,6254,5854,6154,362012,68685.0,5584184.0
2016-08-02,6204,6679,6004,6255,793464,69802.0,5584184.0
2016-08-03,6154,6529,6154,6205,534288,69244.0,5584184.0
2016-08-04,6179,6354,5879,6104,358899,68127.0,5584184.0
2016-08-05,6004,6304,5804,6004,426855,67070.0,5589184.0
2016-08-08,6004,6054,5854,5929,158996,66232.0,5589184.0
2016-08-09,5954,6104,5829,6004,149049,67070.0,5589184.0
2016-08-10,6004,6054,5754,5804,144695,64835.0,5589184.0
2016-08-11,5804,5854,5654,5754,130277,64276.0,5589184.0
2016-08-12,5804,5904,5729,5754,106898,64276.0,5589184.0
2016-08-16,5779,5779,5478,5554,176295,62040.0,5589184.0
2016-08-17,5579,5629,5228,5329,297831,59525.0,5589184.0
2016-08-18,5328,6154,5328,6129,618179,68468.0,5589184.0
2016-08-19,6054,6329,6004,6079,323231,67909.0,5589184.0
2016-08-22,6029,6229,5854,5954,170902,66511.0,5589184.0
2016-08-23,6004,6354,5979,6305,399325,70424.0,5589184.0
2016-08-24,6329,6404,6204,6280,181202,70144.0,5589184.0
2016-08-25,6279,6454,6104,6355,319556,70983.0,5589184.0
2016-08-26,6279,6429,6154,6380,197874,71262.0,5589184.0
2016-08-29,6379,6679,6204,6355,367178,70983.0,5589184.0
2016-08-30,6379,6479,6204,6205,140240,69306.0,5589184.0
2016-08-31,6204,6254,5729,6104,335746,68188.0,5589184.0
2016-09-01,6104,6154,5904,6104,83568,68188.0,5589184.0
2016-09-02,6004,6654,6004,6580,518450,73498.0,5589184.0
2016-09-05,6604,8256,6529,7981,6373265,89147.0,5589184.0
2016-09-06,7830,7855,7230,7430,1661557,83103.0,5596184.0
2016-09-07,7355,7580,7180,7480,1173224,83663.0,5596184.0
2016-09-08,7580,7680,6779,6830,1170518,76388.0,5596184.0
2016-09-09,6779,6905,6454,6705,696637,74989.0,5596184.0
2016-09-12,6504,6930,6454,6705,507609,74989.0,5596184.0
2016-09-13,6754,7055,6704,7055,397089,78906.0,5596184.0
2016-09-19,7155,7305,6930,7030,347135,78626.0,5596184.0
2016-09-20,7080,7130,6905,6955,247635,77787.0,5596184.0
2016-09-21,6930,7055,6679,6880,512748,76948.0,5596184.0
2016-09-22,7510,7950,6950,6970,1195317,39005.0,5596184.0
2016-09-23,7000,7030,6700,6810,254404,38110.0,5596184.0
2016-09-26,6750,6800,6520,6550,203870,36655.0,5596184.0
2016-09-27,6740,8250,6620,7400,5308687,41412.0,5596184.0
2016-09-28,7420,7460,7100,7120,854914,39845.0,5596184.0
2016-09-29,7070,7420,7060,7220,435599,40404.0,5596184.0
2016-09-30,7140,7400,6980,7300,318213,40852.0,5596184.0
2016-10-04,7370,7900,7330,7650,685046,42811.0,5596184.0
2016-10-05,7710,7770,7530,7700,194266,43091.0,5596184.0
2016-10-06,7690,7700,7410,7510,177885,42027.0,5596184.0
2016-10-07,7440,7500,7270,7280,140724,40740.0,5596184.0
2016-10-10,7180,7370,7150,7290,94890,40796.0,5596184.0
2016-10-11,7220,7450,7180,7350,141565,41132.0,5596184.0
2016-10-12,7480,7630,7250,7430,149900,41580.0,5596184.0
2016-10-13,7190,7380,7100,7100,182058,39733.0,5596184.0
2016-10-14,7080,7250,6900,6900,170040,38614.0,5596184.0
2016-10-17,6700,6930,6530,6910,643612,77339.0,11192368.0
2016-10-18,6950,7020,6760,6900,244099,77227.0,11192368.0
2016-10-19,6850,6910,6600,6610,246936,73982.0,11192368.0
2016-10-20,6770,6910,6600,6720,352267,75213.0,11192368.0
2016-10-21,6760,6830,6620,6830,167239,76444.0,11192368.0
2016-10-24,6830,6850,6650,6700,187395,74989.0,11192368.0
2016-10-25,6670,6730,6290,6540,360370,73198.0,11192368.0
2016-10-26,6470,6530,6050,6190,356436,69281.0,11192368.0
2016-10-27,6100,6470,6100,6470,254564,72415.0,11192368.0
2016-10-28,6470,6470,6200,6320,190499,70736.0,11192368.0
2016-10-31,6280,6400,6190,6290,145111,70400.0,11192368.0
2016-11-01,6200,6350,6140,6330,134991,70848.0,11192368.0
2016-11-02,6330,6460,6100,6180,146079,69169.0,11192368.0
2016-11-03,6100,6310,6020,6180,138123,69169.0,11192368.0
2016-11-04,6110,6220,6040,6200,110912,69393.0,11192368.0
2016-11-07,6230,6480,6230,6470,162834,72415.0,11192368.0
2016-11-08,6650,6990,6480,6640,682376,74317.0,11192368.0
2016-11-09,6640,6680,5900,6190,433527,69281.0,11192368.0
2016-11-10,6350,6480,6300,6420,186369,71855.0,11192368.0
2016-11-11,6400,6440,6200,6220,125404,69617.0,11192368.0
2016-11-14,6190,6280,6100,6200,94106,69393.0,11192368.0
2016-11-15,6320,6320,6110,6110,51526,68385.0,11192368.0
2016-11-16,6130,6400,6130,6350,125207,71072.0,11192368.0
2016-11-17,6450,6450,6310,6350,54279,71072.0,11192368.0
2016-11-18,6320,6440,6200,6200,68106,69393.0,11192368.0
2016-11-21,6130,6160,5950,5990,93792,67042.0,11192368.0
2016-11-22,6020,6130,5920,5960,70859,66707.0,11192368.0
2016-11-23,5960,6000,5770,5790,100696,64804.0,11192368.0
2016-11-24,5710,5850,5520,5600,138957,62677.0,11192368.0
2016-11-25,5620,5730,5520,5660,72151,63349.0,11192368.0
2016-11-28,5610,5680,5500,5570,78096,62341.0,11192368.0
2016-11-29,5510,5590,5400,5570,112546,62341.0,11192368.0
2016-11-30,5610,5610,5410,5470,76139,61222.0,11192368.0
2016-12-01,5440,5460,5230,5300,120912,59320.0,11192368.0
2016-12-02,5390,5440,5250,5300,93277,59320.0,11192368.0
2016-12-05,5300,5300,4990,5040,126521,56410.0,11192368.0
2016-12-06,5100,5250,5050,5250,97487,58760.0,11192368.0
2016-12-07,5250,5390,5170,5250,73443,58760.0,11192368.0
2016-12-08,5250,5380,5190,5300,95026,59320.0,11192368.0
2016-12-09,5330,5550,5300,5490,95691,61446.0,11192368.0
2016-12-12,5430,5670,5430,5660,75192,63349.0,11192368.0
2016-12-13,5660,5820,5560,5810,96020,65028.0,11192368.0
2016-12-14,5860,5900,5750,5850,54696,65475.0,11192368.0
2016-12-15,5830,6080,5810,6030,146600,67490.0,11192368.0
2016-12-16,6100,6120,6010,6050,122059,67714.0,11192368.0
2016-12-19,6130,6260,6000,6210,155733,69505.0,11192368.0
2016-12-20,6160,6270,6110,6200,90146,69393.0,11192368.0
2016-12-21,6120,6310,6120,6150,88589,68833.0,11192368.0
2016-12-22,6170,6300,6100,6250,94111,69952.0,11192368.0
2016-12-23,6250,6400,6160,6400,152291,71631.0,11192368.0
2016-12-26,6420,6430,6320,6380,98055,71407.0,11192368.0
2016-12-27,6460,6460,6310,6370,108427,71295.0,11192368.0
2016-12-28,6350,6400,6270,6370,48278,71295.0,11192368.0
2016-12-29,6290,6460,6290,6460,40184,72303.0,11192368.0
2017-01-02,6460,6630,6430,6600,173175,73870.0,11192368.0
2017-01-03,6650,7060,6650,6850,808143,76668.0,11192368.0
2017-01-04,6900,7050,6700,6740,311327,75437.0,11192368.0
2017-01-05,6740,6800,6490,6690,274780,74877.0,11192368.0
2017-01-06,6740,6740,6540,6650,124876,74429.0,11192368.0
2017-01-09,6750,7080,6750,6910,468175,77339.0,11192368.0
2017-01-10,6870,6900,6760,6770,124899,75772.0,11192368.0
2017-01-11,6810,6980,6780,6800,167957,76108.0,11192368.0
2017-01-12,6810,6860,6710,6710,137276,75101.0,11192368.0
2017-01-13,6700,6760,6600,6680,144778,74765.0,11192368.0
2017-01-16,6700,6780,6490,6530,151455,73086.0,11192368.0
2017-01-17,6570,6580,6310,6320,199308,70736.0,11192368.0
2017-01-18,6310,6440,6290,6380,72335,71407.0,11192368.0
2017-01-19,6420,6800,6420,6650,250819,74429.0,11192368.0
2017-01-20,6630,6720,6590,6670,149039,74653.0,11192368.0
2017-01-23,6670,6910,6650,6770,282385,75772.0,11192368.0
2017-01-24,6800,6800,6610,6730,138472,75325.0,11192368.0
2017-01-25,6740,6810,6670,6720,126587,75213.0,11192368.0
2017-01-26,6610,6750,6480,6660,182592,74541.0,11192368.0
2017-01-31,6810,7160,6720,6980,905001,78123.0,11192368.0
2017-02-01,7030,7060,6910,6980,238248,78123.0,11192368.0
2017-02-02,7160,7160,6720,6790,302092,75996.0,11192368.0
2017-02-03,6870,6900,6610,6710,162568,75101.0,11192368.0
2017-02-06,6790,6960,6770,6880,277425,77003.0,11192368.0
2017-02-07,6930,6930,6590,6720,261767,75213.0,11192368.0
2017-02-08,6670,6770,6600,6700,130875,74989.0,11192368.0
2017-02-09,6680,6760,6610,6660,77215,74541.0,11192368.0
2017-02-10,6660,6690,6510,6660,92459,74541.0,11192368.0
2017-02-13,6610,6620,6510,6540,109030,73198.0,11192368.0
2017-02-14,6530,6600,6310,6320,171277,70736.0,11192368.0
2017-02-15,6320,6430,6290,6310,120911,70624.0,11192368.0
2017-02-16,6350,6390,6220,6350,80755,71072.0,11192368.0
2017-02-17,6320,6400,6290,6330,109584,70848.0,11192368.0
2017-02-20,6320,6590,6320,6550,136024,73310.0,11192368.0
2017-02-21,6570,6570,6450,6500,81484,72750.0,11192368.0
2017-02-22,6500,6540,6380,6400,79855,71631.0,11192368.0
2017-02-23,6400,6460,6180,6180,163699,69169.0,11192368.0
2017-02-24,6180,6290,5890,5950,274786,66595.0,11192368.0
2017-02-27,5940,6020,5880,5990,72003,67042.0,11192368.0
2017-02-28,6040,6040,5880,5890,107849,65923.0,11192368.0
2017-03-02,5910,6000,5790,5890,126238,65923.0,11192368.0
2017-03-03,5880,5880,5690,5750,102975,64356.0,11192368.0
2017-03-06,5690,5840,5650,5800,82730,64916.0,11192368.0
2017-03-07,5840,5960,5730,5870,97188,65699.0,11192368.0
2017-03-08,5920,5930,5820,5890,37022,65923.0,11192368.0
2017-03-09,5890,5900,5800,5840,70229,65363.0,11192368.0
2017-03-10,5850,6140,5800,6120,195048,68497.0,11192368.0
2017-03-13,6130,6180,6030,6140,50847,68721.0,11192368.0
2017-03-14,6140,6170,6020,6060,69446,67826.0,11192368.0
2017-03-15,6050,6200,6050,6080,95569,68050.0,11192368.0
2017-03-16,6150,6150,6000,6050,92716,67714.0,11192368.0
2017-03-17,6010,6070,5930,5930,99773,66371.0,11192368.0
2017-03-20,5930,5970,5830,5830,58760,65252.0,11192368.0
2017-03-21,6090,6550,5940,5940,1029793,66483.0,11192368.0
2017-03-22,5900,6080,5890,6000,98789,67154.0,11192368.0
2017-03-23,6010,6020,5700,5810,143259,65028.0,11192368.0
2017-03-24,5910,6050,5870,5890,114016,65923.0,11192368.0
2017-03-27,5900,6000,5870,5870,94569,65699.0,11192368.0
