조이시티(067000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-01,3333,3374,3027,3192,9233,32701.0,9343200.0
2010-02-02,3192,3324,3164,3238,3132,33168.0,9343200.0
2010-02-03,3411,3411,3196,3238,3334,33168.0,9343200.0
2010-02-04,3369,3369,3192,3306,7236,33869.0,9343200.0
2010-02-05,3032,3265,3032,3183,5106,32608.0,9343200.0
2010-02-08,3183,3219,3100,3178,3044,32561.0,9343200.0
2010-02-09,3369,3369,3037,3320,8439,34009.0,9343200.0
2010-02-10,3401,3401,3283,3402,7562,34850.0,9343200.0
2010-02-11,3442,3648,3388,3557,23881,36438.0,9343200.0
2010-02-12,3566,3702,3556,3666,16040,37560.0,9343200.0
2010-02-16,3721,3967,3556,3653,13951,37420.0,9343200.0
2010-02-17,3652,3784,3575,3593,12346,36812.0,9343200.0
2010-02-18,3670,3670,3515,3557,1400,36438.0,9343200.0
2010-02-19,3379,3556,3374,3507,7115,35925.0,9343200.0
2010-02-22,3511,3534,3424,3466,5866,35504.0,9343200.0
2010-02-23,3543,3543,3333,3438,2653,35224.0,9343200.0
2010-02-24,3511,3734,3374,3584,36132,36719.0,9343200.0
2010-02-25,3584,3648,3456,3589,11335,36765.0,9343200.0
2010-02-26,3693,3693,3465,3466,7535,35504.0,9343200.0
2010-03-02,3465,3639,3287,3493,8023,35784.0,9343200.0
2010-03-03,3493,3511,3411,3475,22763,35598.0,9343200.0
2010-03-04,3657,3657,3379,3589,152522,36765.0,9343200.0
2010-03-05,3570,3857,3556,3808,52308,39008.0,9343200.0
2010-03-08,3917,4332,3839,4163,84495,42652.0,9343200.0
2010-03-09,4158,4254,3994,4059,37437,41577.0,9343200.0
2010-03-10,4067,4072,3848,3949,17911,40456.0,9343200.0
2010-03-11,4072,4072,3739,3958,29185,40549.0,9343200.0
2010-03-12,3930,4031,3830,3958,24408,40549.0,9343200.0
2010-03-15,4104,4195,3981,4049,17114,41484.0,9343200.0
2010-03-16,4149,4500,4104,4282,53907,43866.0,9343200.0
2010-03-17,4323,4551,4204,4478,34199,45875.0,9343200.0
2010-03-18,4537,4742,4382,4464,36308,45735.0,9343200.0
2010-03-19,4505,4687,4286,4305,23960,44100.0,9343200.0
2010-03-22,4359,4368,4195,4305,17089,44100.0,9343200.0
2010-03-23,4332,4500,4286,4401,67454,45081.0,9343200.0
2010-03-24,4405,4560,4377,4478,54319,45875.0,9343200.0
2010-03-25,4514,4551,4341,4483,68014,45922.0,9343200.0
2010-03-26,4555,4678,4482,4624,45087,47370.0,9343200.0
2010-03-29,4560,4806,4560,4624,33021,47370.0,9343200.0
2010-03-30,4642,4788,4642,4697,37168,48117.0,9343200.0
2010-03-31,4651,4751,4377,4560,37526,46716.0,9343200.0
2010-04-01,4651,4651,4427,4588,42936,46996.0,9343200.0
2010-04-02,4569,4651,4478,4588,41384,46996.0,9343200.0
2010-04-05,4587,4651,4514,4556,9307,46669.0,9343200.0
2010-04-06,4560,4642,4468,4556,11234,46669.0,9343200.0
2010-04-07,4569,4569,4423,4469,14087,45782.0,9343200.0
2010-04-08,4386,4560,4386,4542,25035,46529.0,9343200.0
2010-04-09,4514,4605,4514,4542,8671,46529.0,9343200.0
2010-04-12,4560,4560,4423,4469,15322,45782.0,9343200.0
2010-04-13,4386,4541,4286,4332,10666,44380.0,9343200.0
2010-04-14,4286,4441,4286,4364,32120,44707.0,9343200.0
2010-04-15,4464,4464,4336,4360,4856,44660.0,9343200.0
2010-04-16,4318,4459,4104,4355,12977,44614.0,9343200.0
2010-04-19,4432,4432,4195,4355,24852,44614.0,9343200.0
2010-04-20,4423,4423,4199,4287,9076,43913.0,9343200.0
2010-04-21,4213,4277,4090,4259,34087,47906.0,10258187.0
2010-04-22,4195,4304,4058,4104,39482,46162.0,10258187.0
2010-04-23,4049,4090,3830,4013,37141,45136.0,10258187.0
2010-04-26,4012,4104,3876,4063,16629,45700.0,10258187.0
2010-04-27,4058,4063,3967,4059,34884,45649.0,10258187.0
2010-04-28,3967,4131,3921,4059,36712,45649.0,10258187.0
2010-04-29,4131,4154,4040,4122,52484,46367.0,10258187.0
2010-04-30,4131,4332,4104,4264,28098,47957.0,10258187.0
2010-05-03,4195,4560,4195,4332,21007,48726.0,10258187.0
2010-05-04,4336,4441,4332,4387,12791,49342.0,10258187.0
2010-05-06,4377,4446,4332,4419,20064,49701.0,10258187.0
2010-05-07,4295,4514,4286,4515,58600,50778.0,10258187.0
2010-05-10,4514,4605,4405,4560,22781,51291.0,10258187.0
2010-05-11,4482,4614,4423,4515,26529,50778.0,10258187.0
2010-05-12,4514,4578,4496,4578,11237,51496.0,10258187.0
2010-05-13,4560,4687,4560,4688,18972,52727.0,10258187.0
2010-05-14,4614,4687,4614,4670,14541,52522.0,10258187.0
2010-05-17,4578,4651,4437,4624,24450,52009.0,10258187.0
2010-05-18,4733,4733,4528,4624,23741,52009.0,10258187.0
2010-05-19,4578,4706,4510,4624,39626,52009.0,10258187.0
2010-05-20,4624,4624,3930,4391,42449,49393.0,10258187.0
2010-05-24,4268,4468,4195,4387,26692,49342.0,10258187.0
2010-05-25,4286,4423,3967,4300,62579,48367.0,10258187.0
2010-05-26,4286,4450,4240,4346,15690,48880.0,10258187.0
2010-05-27,4332,4514,4300,4469,26501,50265.0,10258187.0
2010-05-28,4605,4605,4432,4433,22069,49855.0,10258187.0
2010-05-31,4377,4532,4336,4501,11379,50624.0,10258187.0
2010-06-01,4505,4510,4446,4505,8612,50675.0,10258187.0
2010-06-03,4560,4560,4468,4528,5645,50932.0,10258187.0
2010-06-04,4555,4555,4437,4515,19651,50778.0,10258187.0
2010-06-07,4468,4642,4455,4560,36226,51291.0,10258187.0
2010-06-08,4514,4624,4423,4547,32682,51137.0,10258187.0
2010-06-09,4496,4642,4482,4496,14800,50573.0,10258187.0
2010-06-10,4560,4560,4459,4556,7839,51240.0,10258187.0
2010-06-11,4578,4578,4459,4547,44159,51137.0,10258187.0
2010-06-14,4578,4578,4405,4423,11192,49752.0,10258187.0
2010-06-15,4528,4528,4382,4464,7373,50214.0,10258187.0
2010-06-16,4551,4551,4450,4533,18071,50983.0,10258187.0
2010-06-17,4473,4551,4459,4542,13300,51086.0,10258187.0
2010-06-18,4555,4560,4468,4515,1850,50778.0,10258187.0
2010-06-21,4546,4551,4450,4483,3643,50419.0,10258187.0
2010-06-22,4468,4491,4332,4469,7147,50265.0,10258187.0
2010-06-23,4427,4510,4368,4483,18232,50419.0,10258187.0
2010-06-24,4560,4560,4446,4483,8146,50419.0,10258187.0
2010-06-25,4514,4546,4382,4483,6729,50419.0,10258187.0
2010-06-28,4496,4496,4386,4496,3105,50573.0,10258187.0
2010-06-29,4496,4523,4441,4524,11345,50881.0,10258187.0
2010-06-30,4377,4605,4377,4560,21575,51291.0,10258187.0
2010-07-01,4541,4560,4482,4560,6365,51291.0,10258187.0
2010-07-02,4560,4560,4487,4556,2976,51240.0,10258187.0
2010-07-05,4514,4578,4432,4551,30946,51188.0,10258187.0
2010-07-06,4560,4560,4468,4560,4794,51291.0,10258187.0
2010-07-07,4386,4569,4386,4560,15165,51291.0,10258187.0
2010-07-08,4560,4925,4514,4743,74585,53343.0,10258187.0
2010-07-09,4915,5198,4833,4834,60756,54368.0,10258187.0
2010-07-12,4970,5007,4779,4834,15774,54368.0,10258187.0
2010-07-13,4815,5061,4815,5025,23025,56523.0,10258187.0
2010-07-14,5025,5280,4952,4952,52272,55702.0,10258187.0
2010-07-15,4925,5007,4833,4834,15858,54368.0,10258187.0
2010-07-16,4788,5016,4788,4898,11569,55086.0,10258187.0
2010-07-19,4897,5235,4833,5117,30059,57548.0,10258187.0
2010-07-20,5162,5426,5134,5390,41932,60626.0,10258187.0
2010-07-21,5390,5453,5198,5363,19951,60318.0,10258187.0
2010-07-22,5298,5371,5107,5107,13290,57446.0,10258187.0
2010-07-23,5070,5225,4833,5107,65417,57446.0,10258187.0
2010-07-26,5061,5216,5061,5162,8853,58061.0,10258187.0
2010-07-27,5162,5235,4924,5162,24685,58061.0,10258187.0
2010-07-28,5134,5289,5061,5272,17797,59292.0,10258187.0
2010-07-29,5216,5472,5153,5153,25579,57959.0,10258187.0
2010-07-30,5153,5225,5070,5162,20089,58061.0,10258187.0
2010-08-02,5198,5289,5143,5162,24051,58061.0,10258187.0
2010-08-03,5244,5244,5107,5199,22591,58472.0,10258187.0
2010-08-04,5235,5353,5198,5253,69188,59087.0,10258187.0
2010-08-05,5289,5381,5198,5199,41709,58472.0,10258187.0
2010-08-06,5198,5253,5043,5199,33461,58472.0,10258187.0
2010-08-09,5262,5262,5125,5199,30034,58472.0,10258187.0
2010-08-10,5225,5225,5098,5107,17339,57446.0,10258187.0
2010-08-11,5043,5153,4925,4925,31119,55394.0,10258187.0
2010-08-12,4906,5070,4788,4952,16369,55702.0,10258187.0
2010-08-13,4925,5089,4852,4961,23333,55805.0,10258187.0
2010-08-16,4924,5061,4870,4879,20128,54881.0,10258187.0
2010-08-17,4879,4961,4788,4870,17087,54779.0,10258187.0
2010-08-18,4833,4906,4797,4825,23734,54266.0,10258187.0
2010-08-19,4788,4925,4779,4816,20296,54163.0,10258187.0
2010-08-20,4824,4925,4742,4806,7287,54061.0,10258187.0
2010-08-23,4760,4925,4715,4743,22715,53343.0,10258187.0
2010-08-24,4751,4833,4587,4624,32358,52009.0,10258187.0
2010-08-25,4624,4797,4605,4606,32408,51804.0,10258187.0
2010-08-26,4715,4733,4605,4670,4639,52522.0,10258187.0
2010-08-27,4733,4769,4605,4724,8729,53137.0,10258187.0
2010-08-30,4852,4852,4724,4779,11306,53753.0,10258187.0
2010-08-31,4915,4915,4760,4788,3551,53855.0,10258187.0
2010-09-01,4815,4915,4788,4898,5234,55086.0,10258187.0
2010-09-02,5007,5007,4879,4943,6440,55599.0,10258187.0
2010-09-03,5007,5244,4906,5235,43162,58882.0,10258187.0
2010-09-06,5153,5335,5153,5153,18264,57959.0,10258187.0
2010-09-07,5107,5381,5107,5262,25722,59190.0,10258187.0
2010-09-08,5225,5308,5153,5217,5032,58677.0,10258187.0
2010-09-09,5289,5317,5171,5290,16039,59497.0,10258187.0
2010-09-10,5289,5317,5225,5317,13668,59805.0,10258187.0
2010-09-13,5262,5289,5171,5208,23896,58574.0,10258187.0
2010-09-14,5207,5308,5207,5290,9465,59497.0,10258187.0
2010-09-15,5289,5317,5253,5290,15729,59497.0,10258187.0
2010-09-16,5344,5381,5289,5372,19866,60421.0,10258187.0
2010-09-17,5371,6101,5371,5837,78139,65652.0,10258187.0
2010-09-20,5837,6055,5764,5846,30625,65755.0,10258187.0
2010-09-24,5873,6083,5809,5919,6073,66576.0,10258187.0
2010-09-27,5928,6302,5928,6202,23532,69756.0,10258187.0
2010-09-28,6238,6238,6092,6092,12546,68525.0,10258187.0
2010-09-29,6192,6438,6101,6384,43244,71807.0,10258187.0
2010-09-30,6429,6840,6293,6293,31474,70781.0,10258187.0
2010-10-01,6210,6375,6110,6339,23189,71294.0,10258187.0
2010-10-04,6338,6657,6338,6357,31526,71500.0,10258187.0
2010-10-05,6375,6840,6356,6658,46522,74885.0,10258187.0
2010-10-06,6831,6831,6293,6512,33430,73243.0,10258187.0
2010-10-07,6457,6639,6457,6475,22193,72833.0,10258187.0
2010-10-08,6457,6557,6356,6494,16556,73038.0,10258187.0
2010-10-11,6493,6557,6347,6439,23234,72423.0,10258187.0
2010-10-12,6393,6521,6293,6466,34224,72731.0,10258187.0
2010-10-13,6466,7433,6466,7324,112609,82373.0,10258187.0
2010-10-14,7323,8117,7205,7725,64523,86887.0,10258187.0
2010-10-15,7752,8363,7524,8208,55865,92324.0,10258187.0
2010-10-18,8573,8618,8089,8236,52617,92631.0,10258187.0
2010-10-19,8126,8518,8025,8300,36880,93350.0,10258187.0
2010-10-20,8454,8454,8071,8336,17927,93760.0,10258187.0
2010-10-21,8299,8299,8071,8190,19595,92119.0,10258187.0
2010-10-22,8117,8390,7980,8290,41551,93247.0,10258187.0
2010-10-25,8390,8755,8263,8345,68511,93862.0,10258187.0
2010-10-26,8399,8737,8089,8208,66888,92324.0,10258187.0
2010-10-27,8481,8481,8089,8254,30984,92837.0,10258187.0
2010-10-28,8208,8299,8126,8254,14705,92837.0,10258187.0
2010-10-29,8299,8390,8199,8345,14990,93862.0,10258187.0
2010-11-01,8564,8564,8345,8363,21171,94068.0,10258187.0
2010-11-02,8573,8573,8326,8482,20548,95401.0,10258187.0
2010-11-03,8573,8910,8390,8765,69343,98581.0,10258187.0
2010-11-04,8937,10078,8937,10078,332587,113353.0,10258187.0
2010-11-05,9804,11172,9713,10032,397828,112840.0,10258187.0
2010-11-08,9941,10078,9576,9668,80406,108737.0,10258187.0
2010-11-09,9804,11081,9804,11036,307566,124124.0,10258187.0
2010-11-10,11126,11674,10534,10534,129133,118482.0,10258187.0
2010-11-11,10762,11354,10670,11355,154655,127714.0,10258187.0
2010-11-12,11081,11810,9667,11309,200570,127202.0,10258187.0
2010-11-15,12130,12996,12130,12997,71446,146179.0,10258187.0
2010-11-16,14318,14911,12996,13817,591295,155412.0,10258187.0
2010-11-17,13452,15003,13270,15003,250509,168747.0,10258187.0
2010-11-18,15003,15504,14364,14684,242227,165157.0,10258187.0
2010-11-19,14911,15276,14364,14957,93933,168234.0,10258187.0
2010-11-22,14729,15094,14227,14684,85134,165157.0,10258187.0
2010-11-23,14775,16097,14775,15961,232628,179518.0,10258187.0
2010-11-24,15094,16097,15094,15778,123940,177467.0,10258187.0
2010-11-25,15823,16325,15413,15505,92439,174389.0,10258187.0
2010-11-26,15504,15869,14182,14684,74366,165157.0,10258187.0
2010-11-29,14820,14866,13680,13954,79782,156950.0,10258187.0
2010-11-30,13999,15504,13771,15140,126146,170286.0,10258187.0
2010-12-01,15139,15960,14683,14684,66563,165157.0,10258187.0
2010-12-02,14683,15048,14318,14319,33100,161054.0,10258187.0
2010-12-03,14227,15048,14136,14684,37869,165157.0,10258187.0
2010-12-06,15003,15139,14273,14593,39024,164131.0,10258187.0
2010-12-07,14410,15139,14182,15003,59193,168747.0,10258187.0
2010-12-08,15048,15276,14501,14593,44971,164541.0,10283831.0
2010-12-09,14638,15367,14364,14456,66130,162999.0,10283831.0
2010-12-10,14455,14957,14182,14684,66322,165570.0,10283831.0
2010-12-13,15139,16051,14775,15368,112078,173283.0,10283831.0
2010-12-14,15687,15687,15094,15413,67411,173797.0,10283831.0
2010-12-15,15413,15687,15139,15277,39565,172254.0,10283831.0
2010-12-16,15504,16188,15139,15915,83740,179453.0,10283831.0
2010-12-17,16051,17602,15960,16781,171966,189375.0,10292146.0
2010-12-20,16462,17100,16006,16781,79008,189375.0,10292146.0
2010-12-21,17328,18149,17146,17785,123419,200697.0,10292146.0
2010-12-22,18240,19791,18058,18925,190415,213562.0,10292146.0
2010-12-23,19791,20156,18012,18332,153280,206872.0,10292146.0
2010-12-24,18970,19928,18377,19928,70415,224883.0,10292146.0
2010-12-27,20064,21250,19471,19791,130192,223340.0,10292146.0
2010-12-28,20064,20384,19335,19700,98152,222310.0,10292146.0
2010-12-29,19750,22500,19750,21950,96755,225913.0,10292146.0
2010-12-30,22150,22450,21500,22100,58570,227963.0,10315057.0
2011-01-03,22800,22800,21500,22050,68140,227447.0,10315057.0
2011-01-04,21950,22000,20300,20800,137901,214553.0,10315057.0
2011-01-05,20550,20750,19050,20000,116769,206301.0,10315057.0
2011-01-06,19800,20700,19300,19950,67094,205785.0,10315057.0
2011-01-07,19550,21650,19550,21350,115156,220226.0,10315057.0
2011-01-10,21450,21600,20500,20550,35956,211974.0,10315057.0
2011-01-11,20950,20950,19750,19900,92098,205270.0,10315057.0
2011-01-12,20100,20450,19550,19950,38488,205785.0,10315057.0
2011-01-13,20150,20150,17750,17850,159456,184124.0,10315057.0
2011-01-14,18000,18000,15750,16300,318743,168135.0,10315057.0
2011-01-17,16350,17000,15950,16800,181831,173293.0,10315057.0
2011-01-18,16950,17000,15400,15950,151971,164525.0,10315057.0
2011-01-19,15900,16800,15600,16300,124109,168135.0,10315057.0
2011-01-20,16500,16650,15900,16500,48650,170198.0,10315057.0
2011-01-21,16200,16850,16050,16400,70222,169167.0,10315057.0
2011-01-24,16150,16550,15200,15700,112589,161946.0,10315057.0
2011-01-25,16000,16300,15350,15350,71740,158336.0,10315057.0
2011-01-26,14900,15050,13800,14500,353147,149568.0,10315057.0
2011-01-27,14650,16050,13950,15850,242178,163494.0,10315057.0
2011-01-28,15850,16050,15300,16000,58067,165041.0,10315057.0
2011-01-31,16050,16750,15700,16600,82580,171230.0,10315057.0
2011-02-01,16750,17600,16650,17500,87730,180513.0,10315057.0
2011-02-07,17600,18100,17300,18000,82718,185671.0,10315057.0
2011-02-08,18300,18750,17600,17950,126192,185155.0,10315057.0
2011-02-09,17950,18700,17800,18050,32765,186275.0,10319967.0
2011-02-10,17850,18200,17200,17400,46745,179567.0,10319967.0
2011-02-11,17400,18450,16800,17950,92441,185243.0,10319967.0
2011-02-14,18100,18750,17600,18550,85101,191435.0,10319967.0
2011-02-15,18500,18800,18250,18450,88093,190403.0,10319967.0
2011-02-16,18600,18600,18150,18300,37370,188855.0,10319967.0
2011-02-17,18200,18400,17700,18300,74344,188855.0,10319967.0
2011-02-18,18300,19700,18250,19700,112934,203303.0,10319967.0
2011-02-21,19600,19700,19100,19450,49657,200723.0,10319967.0
2011-02-22,19600,19600,18850,19050,41477,196595.0,10319967.0
2011-02-23,18900,19250,18400,18600,36862,191951.0,10319967.0
2011-02-24,18500,18700,17950,18000,41596,185759.0,10319967.0
2011-02-25,17800,19150,17750,19000,46634,196079.0,10319967.0
2011-02-28,19000,19250,18150,18350,30252,189371.0,10319967.0
2011-03-02,18450,18450,17750,17850,26215,184211.0,10319967.0
2011-03-03,17750,18750,17600,18350,28094,189371.0,10319967.0
2011-03-04,18450,19700,18000,19600,99817,202271.0,10319967.0
2011-03-07,19400,20100,19250,19700,54609,203303.0,10319967.0
2011-03-08,19800,19800,19150,19550,52283,201755.0,10319967.0
2011-03-09,19350,20900,19350,20800,114904,214655.0,10319967.0
2011-03-10,22000,23800,21500,22250,484976,229619.0,10319967.0
2011-03-11,21800,22600,21050,22500,152279,232199.0,10319967.0
2011-03-14,21900,22900,21600,21850,102076,225491.0,10319967.0
2011-03-15,21750,22600,18700,21800,151457,224975.0,10319967.0
2011-03-16,22400,22600,21850,22200,149318,229103.0,10319967.0
2011-03-17,21700,22200,21300,22000,56395,227039.0,10319967.0
2011-03-18,22400,22450,21650,22000,102541,227039.0,10319967.0
2011-03-21,22500,23200,22500,22800,112591,235295.0,10319967.0
2011-03-22,23100,23400,22750,23250,136141,239939.0,10319967.0
2011-03-23,23650,23650,22950,23250,82851,239939.0,10319967.0
2011-03-24,23500,23500,22300,22550,80693,232715.0,10319967.0
2011-03-25,22550,22900,21650,22400,93989,231167.0,10319967.0
2011-03-28,22350,22650,21700,22000,42463,227039.0,10319967.0
2011-03-29,22400,23350,22300,22900,111903,236327.0,10319967.0
2011-03-30,23050,25000,23050,24500,248732,252839.0,10319967.0
2011-03-31,24700,25300,24300,24650,149211,254387.0,10319967.0
2011-04-01,24800,25000,24100,24950,151997,257483.0,10319967.0
2011-04-04,25250,25300,24400,24400,80298,251807.0,10319967.0
2011-04-05,24500,26200,24350,25650,281802,264707.0,10319967.0
2011-04-06,25700,25800,24800,25500,157865,263159.0,10319967.0
2011-04-07,25450,25550,24250,25050,157241,258515.0,10319967.0
2011-04-08,25050,25450,24400,24950,179067,257483.0,10319967.0
2011-04-11,24850,25800,24850,25600,130278,290125.0,11333001.0
2011-04-12,26000,26250,25050,25600,170519,290125.0,11333001.0
2011-04-13,25550,26500,25200,26300,185955,298058.0,11333001.0
2011-04-14,26750,26900,25350,26400,177599,299191.0,11333001.0
2011-04-15,26200,26600,26100,26400,71009,299191.0,11333001.0
2011-04-18,26400,26500,25900,26200,115000,296925.0,11333001.0
2011-04-19,26000,26350,25500,26200,90475,296925.0,11333001.0
2011-04-20,26250,27450,26250,26900,112237,304858.0,11333001.0
2011-04-21,27150,27400,26500,27100,104085,308797.0,11394716.0
2011-04-22,27300,27300,25900,25950,106751,295693.0,11394716.0
2011-04-25,26100,26200,24800,25250,142620,287717.0,11394716.0
2011-04-26,25750,26150,24900,25600,114740,291705.0,11394716.0
2011-04-27,26000,26000,25150,25400,61956,289426.0,11394716.0
2011-04-28,25350,25600,23850,24800,79194,282589.0,11394716.0
2011-04-29,25000,25100,23550,24650,66634,280880.0,11394716.0
2011-05-02,24700,25250,24100,24850,50641,283159.0,11394716.0
2011-05-03,24850,25250,24200,24550,67338,279740.0,11394716.0
2011-05-04,24950,24950,23900,24000,128394,273627.0,11401118.0
2011-05-06,23450,24450,23300,23900,48518,272487.0,11401118.0
2011-05-09,23500,23950,23000,23000,53324,262226.0,11401118.0
2011-05-11,23000,23800,21150,22300,163118,254245.0,11401118.0
2011-05-12,22200,23350,21950,23150,56623,263936.0,11401118.0
2011-05-13,23600,23600,22400,22600,77149,257665.0,11401118.0
2011-05-16,22200,22950,22000,22400,64894,255385.0,11401118.0
2011-05-17,21750,22100,20550,20600,131777,234863.0,11401118.0
2011-05-18,20150,21300,20150,20600,85254,234863.0,11401118.0
2011-05-19,20800,21000,19200,19200,113037,218901.0,11401118.0
2011-05-20,19300,20100,18650,19050,137868,217191.0,11401118.0
2011-05-23,19050,19500,17750,18850,135983,214911.0,11401118.0
2011-05-24,18950,19300,17850,18700,93905,213201.0,11401118.0
2011-05-25,18600,19000,17900,18000,38516,205220.0,11401118.0
2011-05-26,18300,19100,17400,18900,134979,215481.0,11401118.0
2011-05-27,18900,19650,18650,19050,79464,217191.0,11401118.0
2011-05-30,18950,19050,18700,18850,25132,214911.0,11401118.0
2011-05-31,18800,19150,18400,19150,69492,218331.0,11401118.0
2011-06-01,19300,19900,18900,19050,42384,217191.0,11401118.0
2011-06-02,18600,18700,17050,17400,168419,198379.0,11401118.0
2011-06-03,17100,17400,14900,16800,441521,191539.0,11401118.0
2011-06-07,16800,17650,16700,17250,99183,196669.0,11401118.0
2011-06-08,17450,18850,16950,18600,139332,212061.0,11401118.0
2011-06-09,18750,18950,18300,18550,45172,211491.0,11401118.0
2011-06-10,18500,18950,17450,17800,89670,202940.0,11401118.0
2011-06-13,17700,18100,17000,17800,53427,202940.0,11401118.0
2011-06-14,17450,17950,17450,17850,27031,203510.0,11401118.0
2011-06-15,17800,17900,17200,17350,18287,197809.0,11401118.0
2011-06-16,17000,17350,16300,16700,60056,190399.0,11401118.0
2011-06-17,16700,17500,16400,16750,37824,190969.0,11401118.0
2011-06-20,16600,16950,14950,15500,180883,176717.0,11401118.0
2011-06-21,15050,15500,14150,14750,291200,168166.0,11401118.0
2011-06-22,14800,15150,14550,14600,71895,166456.0,11401118.0
2011-06-23,14800,15150,14150,15100,87681,172157.0,11401118.0
2011-06-24,15050,16000,14900,15900,103735,181278.0,11401118.0
2011-06-27,16000,16100,15400,15600,35134,177857.0,11401118.0
2011-06-28,15800,16100,15600,15900,58516,181278.0,11401118.0
2011-06-29,16000,16450,15500,15550,160213,177287.0,11401118.0
2011-06-30,15800,15800,14850,15400,39332,175688.0,11408344.0
2011-07-01,15550,15550,14850,15200,66151,173407.0,11408344.0
2011-07-04,15500,16300,15250,16300,69340,185956.0,11408344.0
2011-07-05,16450,17050,16050,16900,103221,192801.0,11408344.0
2011-07-06,17150,17600,16600,17400,87686,198505.0,11408344.0
2011-07-07,17500,18500,17200,18500,118003,211054.0,11408344.0
2011-07-08,18900,19000,18200,18500,79841,211054.0,11408344.0
2011-07-11,18300,18950,18000,18250,61537,208202.0,11408344.0
2011-07-12,18400,18450,17600,17650,61738,201357.0,11408344.0
2011-07-13,17700,19400,17700,19150,154543,218470.0,11408344.0
2011-07-14,19000,20400,19000,20400,183894,232730.0,11408344.0
2011-07-15,20500,21100,20200,20550,167310,234441.0,11408344.0
2011-07-18,20550,21500,20200,21100,101561,240716.0,11408344.0
2011-07-19,21000,21800,20800,21400,171974,244139.0,11408344.0
2011-07-20,21850,22550,21650,22000,179566,250984.0,11408344.0
2011-07-21,22000,22000,21100,21400,121993,244139.0,11408344.0
2011-07-22,21500,22350,21500,21650,99727,246991.0,11408344.0
2011-07-25,21650,21700,20000,20100,217358,229308.0,11408344.0
2011-07-26,20150,21700,19200,21200,273517,241857.0,11408344.0
2011-07-27,20600,22500,20600,22050,303039,251554.0,11408344.0
2011-07-28,21550,23050,21550,23000,247033,262392.0,11408344.0
2011-07-29,23300,23700,22750,23200,179305,264674.0,11408344.0
2011-08-01,23150,23800,22450,23000,216336,262392.0,11408344.0
2011-08-02,23300,24350,22700,23400,281923,266955.0,11408344.0
2011-08-03,22900,24200,21200,24100,239467,274941.0,11408344.0
2011-08-04,24550,26400,23800,24500,408803,279504.0,11408344.0
2011-08-05,22000,25100,22000,23400,272370,266955.0,11408344.0
2011-08-08,23000,23850,19900,21300,327287,242998.0,11408344.0
2011-08-09,20500,20500,18150,18150,472332,207061.0,11408344.0
2011-08-10,19350,19800,18650,18850,346379,215114.0,11411870.0
2011-08-11,17450,21650,16900,21400,361840,244214.0,11411870.0
2011-08-12,22300,23700,21950,22500,370514,256767.0,11411870.0
2011-08-16,24000,25700,23500,24950,850584,284726.0,11411870.0
2011-08-17,24500,25000,23550,24500,436135,279591.0,11411870.0
2011-08-18,25400,26250,24500,26000,649514,296709.0,11411870.0
2011-08-19,25200,26800,24600,25000,788850,285297.0,11411870.0
2011-08-22,25500,25900,21550,23350,357589,266467.0,11411870.0
2011-08-23,24100,24700,22850,24250,330793,276738.0,11411870.0
2011-08-24,24750,25300,23800,24700,234112,281873.0,11411870.0
2011-08-25,25000,25400,23900,24150,178836,275597.0,11411870.0
2011-08-26,24000,24650,23200,24450,150889,279020.0,11411870.0
2011-08-29,24900,24900,24000,24650,151777,281303.0,11411870.0
2011-08-30,24650,25500,24000,24100,253586,275026.0,11411870.0
2011-08-31,24250,27700,23750,27700,581837,316109.0,11411870.0
2011-09-01,28900,31000,27500,28200,1148276,321815.0,11411870.0
2011-09-02,28500,31100,28500,29850,1169109,340644.0,11411870.0
2011-09-05,29550,30250,28800,29800,697274,340074.0,11411870.0
2011-09-06,29350,29850,26850,28500,363904,325238.0,11411870.0
2011-09-07,29100,30600,28300,29850,635338,340644.0,11411870.0
2011-09-08,29850,29850,28400,28800,180363,328662.0,11411870.0
2011-09-09,29000,29550,27450,28000,213833,319532.0,11411870.0
2011-09-14,27650,28800,26500,27100,216530,309262.0,11411870.0
2011-09-15,27900,28400,26250,27900,127126,318391.0,11411870.0
2011-09-16,28150,28750,27650,28650,128464,326950.0,11411870.0
2011-09-19,28650,28800,27750,28250,118232,322385.0,11411870.0
2011-09-20,28050,30000,27200,28400,353608,324097.0,11411870.0
2011-09-21,28450,30450,28100,29400,517673,335509.0,11411870.0
2011-09-22,28800,30100,28550,28550,288759,325809.0,11411870.0
2011-09-23,27350,28050,26300,26300,332825,300132.0,11411870.0
2011-09-26,26550,27200,22400,23750,687562,271032.0,11411870.0
2011-09-27,24800,26150,24100,25900,256180,295567.0,11411870.0
2011-09-28,26450,29650,26300,28900,522849,329803.0,11411870.0
2011-09-29,28100,29150,27800,27900,195468,318391.0,11411870.0
2011-09-30,28600,31950,28350,31600,812494,360615.0,11411870.0
2011-10-04,31200,32400,30700,31950,453763,364609.0,11411870.0
2011-10-05,32500,32700,29400,30450,266061,347491.0,11411870.0
2011-10-06,31050,34700,30250,31200,341517,356050.0,11411870.0
2011-10-07,32400,35000,30700,33000,563943,376592.0,11411870.0
2011-10-10,36000,36450,33150,34200,1127549,390286.0,11411870.0
2011-10-11,34500,35000,31700,32950,522472,376021.0,11411870.0
