이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-06,14840,15051,14582,14958,148271,292104.0,9156869.0
2013-05-07,15121,15145,14793,14840,77625,289815.0,9156869.0
2013-05-08,14910,15238,14816,14958,123992,292104.0,9156869.0
2013-05-09,14980,14980,14230,14348,273791,280200.0,9156869.0
2013-05-10,14230,14394,13808,13996,202646,273333.0,9156869.0
2013-05-13,14043,14253,13738,13739,83634,268296.0,9156869.0
2013-05-14,13808,14160,13128,13692,302155,267381.0,9156869.0
2013-05-15,14043,14253,13972,14067,159976,274706.0,9156869.0
2013-05-16,14253,14277,13972,14091,71594,275164.0,9156869.0
2013-05-20,14160,14745,13972,14747,156094,287984.0,9156869.0
2013-05-21,14840,14956,14699,14935,102938,291646.0,9156869.0
2013-05-22,14910,15097,14676,14864,115906,290273.0,9156869.0
2013-05-23,14840,14981,14371,14653,91005,286152.0,9156869.0
2013-05-24,14417,14793,14394,14723,79861,287526.0,9156869.0
2013-05-27,14652,14769,14512,14536,43811,283863.0,9156869.0
2013-05-28,14769,15215,14628,15216,176217,297140.0,9156869.0
2013-05-29,15191,15285,15004,15263,87855,298056.0,9156869.0
2013-05-30,15238,15332,14887,14981,80634,292562.0,9156869.0
2013-05-31,15144,15192,14441,15052,139646,293935.0,9156869.0
2013-06-03,14957,14957,14535,14536,74938,283863.0,9156869.0
2013-06-04,14582,14629,13972,14466,126987,282489.0,9156869.0
2013-06-05,14253,14324,13738,13739,115630,268296.0,9156869.0
2013-06-07,13878,13878,12284,12824,398407,250440.0,9156869.0
2013-06-10,12964,13245,12073,12285,588306,239910.0,9156869.0
2013-06-11,12331,13339,12050,13223,434161,258224.0,9156869.0
2013-06-12,13363,13409,12917,12988,116056,253645.0,9156869.0
2013-06-13,12729,13081,12612,12988,99412,253645.0,9156869.0
2013-06-14,13175,13175,12659,12754,63899,249067.0,9156869.0
2013-06-17,12870,12894,12143,12473,96530,243573.0,9156869.0
2013-06-18,12636,13199,12589,13129,135604,256392.0,9156869.0
2013-06-19,13268,13268,12940,13129,62529,256392.0,9156869.0
2013-06-20,12987,13222,12683,12942,59264,252730.0,9156869.0
2013-06-21,12659,13034,12471,12942,57477,252730.0,9156869.0
2013-06-24,12917,13104,12566,12567,41558,245404.0,9156869.0
2013-06-25,12519,12660,11862,12027,99973,234874.0,9156869.0
2013-06-26,12589,12752,11955,12168,98664,237621.0,9156869.0
2013-06-27,12612,12894,12401,12801,70605,249983.0,9156869.0
2013-06-28,13011,13081,12706,12988,67758,253645.0,9156869.0
2013-07-01,13011,13246,12940,13199,34681,257766.0,9156869.0
2013-07-02,13292,13292,12847,13059,44690,255019.0,9156869.0
2013-07-03,12964,13386,12823,12824,63940,250440.0,9156869.0
2013-07-04,12894,12940,12425,12778,66063,249525.0,9156869.0
2013-07-05,12823,12894,12237,12285,126737,239910.0,9156869.0
2013-07-08,12284,12331,11487,11535,135408,225259.0,9156869.0
2013-07-09,11604,11956,11299,11793,137326,230295.0,9156869.0
2013-07-10,11956,11956,11112,11394,119142,222512.0,9156869.0
2013-07-11,11510,12355,11510,12355,166118,241283.0,9156869.0
2013-07-12,12283,12331,11995,12283,75098,234416.0,9156869.0
2013-07-15,12162,12307,11923,12044,93625,229837.0,9156869.0
2013-07-16,12043,12043,11851,11924,48702,227548.0,9156869.0
2013-07-17,11923,12523,11755,12236,130123,233500.0,9156869.0
2013-07-18,12330,12355,12067,12116,43172,231211.0,9156869.0
2013-07-19,12258,12258,11851,11900,47904,227090.0,9156869.0
2013-07-22,11899,12379,11875,12140,68310,231669.0,9156869.0
2013-07-23,11995,12163,11707,11804,82992,225259.0,9156869.0
2013-07-24,12139,12187,11707,11852,125469,226175.0,9156869.0
2013-07-25,11803,12019,11635,11708,60067,223428.0,9156869.0
2013-07-26,11658,11755,11467,11468,73088,218849.0,9156869.0
2013-07-29,11515,11730,11371,11612,67998,221596.0,9156869.0
2013-07-30,11587,12235,11563,12236,180159,233500.0,9156869.0
2013-07-31,12475,13051,12331,13003,258792,248151.0,9156869.0
2013-08-01,13050,13075,12643,12811,120709,244488.0,9156869.0
2013-08-02,13050,13050,12690,12691,70263,242199.0,9156869.0
2013-08-05,12762,12883,12690,12883,51631,245862.0,9156869.0
2013-08-06,12811,12859,12499,12859,50785,245404.0,9156869.0
2013-08-07,12714,13266,12714,13195,85029,251814.0,9156869.0
2013-08-08,13147,13266,13051,13147,49785,250898.0,9156869.0
2013-08-09,13147,13147,12931,13003,28659,248151.0,9156869.0
2013-08-12,12858,13098,12546,12763,61711,243573.0,9156869.0
2013-08-13,12666,12858,12666,12835,34457,244946.0,9156869.0
2013-08-14,12739,13099,12739,13099,41021,249983.0,9156869.0
2013-08-16,12858,13050,12739,12763,49942,243573.0,9156869.0
2013-08-19,12714,12906,12642,12763,25803,243573.0,9156869.0
2013-08-20,12738,13194,12738,12811,129005,244488.0,9156869.0
2013-08-21,12810,12978,12474,12979,92711,247693.0,9156869.0
2013-08-22,12787,12931,12379,12643,70397,241283.0,9156869.0
2013-08-23,12762,13410,12715,13387,101818,255477.0,9156869.0
2013-08-26,13434,13650,13266,13267,95505,253187.0,9156869.0
2013-08-27,13194,13266,13050,13267,47201,253187.0,9156869.0
2013-08-28,13003,13434,12955,13243,109037,252730.0,9156869.0
2013-08-29,13531,13991,13358,13704,178120,217933.0,9156869.0
2013-08-30,13934,14337,13934,14337,110180,228006.0,9156869.0
2013-09-02,14337,14394,13876,14078,124285,223885.0,9156869.0
2013-09-03,13962,14221,13502,13819,127304,219765.0,9156869.0
2013-09-04,13847,14452,13588,14280,103234,227090.0,9156869.0
2013-09-05,14135,14797,14135,14423,107035,229380.0,9156869.0
2013-09-06,14365,14538,14078,14107,81197,224343.0,9156869.0
2013-09-09,14481,14797,14337,14510,85183,230753.0,9156869.0
2013-09-10,14509,14768,14394,14740,100627,262576.0,10256869.0
2013-09-11,14740,14855,14452,14481,86729,257960.0,10256869.0
2013-09-12,14423,14509,13876,14107,161504,251293.0,10256869.0
2013-09-13,13991,14221,13934,13963,55907,248729.0,10256869.0
2013-09-16,13962,14106,13617,13617,111461,242575.0,10256869.0
2013-09-17,13646,14020,13502,13790,125960,245652.0,10256869.0
2013-09-23,13588,13991,13531,13819,48653,246165.0,10256869.0
2013-09-24,13617,13991,13588,13819,96510,295398.0,12308242.0
2013-09-25,13818,14221,13703,14164,122345,302783.0,12308242.0
2013-09-26,14221,14653,14020,14510,128252,310168.0,12308242.0
2013-09-27,14653,14912,14279,14510,150733,310168.0,12308242.0
2013-09-30,14509,14625,14164,14452,112551,308937.0,12308242.0
2013-10-01,14509,14653,14020,14481,128292,309552.0,12308242.0
2013-10-02,14509,14596,14193,14308,125960,305860.0,12308242.0
2013-10-04,14221,14337,13934,13934,83640,297859.0,12308242.0
2013-10-07,13761,14106,13761,14020,61763,299706.0,12308242.0
2013-10-08,13876,14049,13818,13848,41098,296013.0,12308242.0
2013-10-10,13934,14164,13847,13848,74449,296013.0,12308242.0
2013-10-11,14106,14106,13847,13877,79372,296629.0,12308242.0
2013-10-14,13934,14078,13703,13790,91234,294782.0,12308242.0
2013-10-15,13847,14020,13617,13790,63543,294782.0,12308242.0
2013-10-16,13818,13818,13156,13330,194090,284936.0,12308242.0
2013-10-17,13415,13588,13329,13416,83897,286782.0,12308242.0
2013-10-18,13415,13473,13099,13358,72823,285551.0,12308242.0
2013-10-21,13300,13502,13243,13387,52733,286167.0,12308242.0
2013-10-22,13531,13991,13473,13934,139708,297859.0,12308242.0
2013-10-23,14106,14106,13473,13589,156735,290475.0,12308242.0
2013-10-24,13876,13991,13617,13819,117860,295398.0,12308242.0
2013-10-25,13818,14682,13761,14596,304729,312014.0,12308242.0
2013-10-28,14826,15373,14596,15345,506178,328015.0,12308242.0
2013-10-29,15459,15459,14970,15172,206846,324322.0,12308242.0
2013-10-30,15258,15315,14999,15057,147359,321861.0,12308242.0
2013-10-31,15056,15172,14625,14683,151183,313860.0,12308242.0
2013-11-01,14855,15575,14855,15345,536709,328015.0,12308242.0
2013-11-04,15459,15776,15229,15402,231097,329245.0,12308242.0
2013-11-05,15402,15978,14999,15777,317787,337246.0,12308242.0
2013-11-06,15834,15834,15373,15517,183855,331707.0,12308242.0
2013-11-07,15603,15603,14912,14942,296500,319399.0,12308242.0
2013-11-08,14912,15402,14711,14884,183803,318168.0,12308242.0
2013-11-11,15056,15085,14567,14827,164425,316937.0,12308242.0
2013-11-12,14682,14970,14596,14942,127310,319399.0,12308242.0
2013-11-13,14826,14912,14221,14423,241203,308321.0,12308242.0
2013-11-14,14509,14826,14221,14740,162512,315091.0,12308242.0
2013-11-15,14912,14912,13962,14539,445772,310783.0,12308242.0
2013-11-18,14538,14567,14020,14078,127725,300937.0,12308242.0
2013-11-19,13991,14279,13588,13761,161242,294167.0,12308242.0
2013-11-20,13847,13905,13646,13848,69130,296013.0,12308242.0
2013-11-21,13847,14308,13617,14280,140016,305244.0,12308242.0
2013-11-22,14365,14567,14193,14510,124554,310168.0,12308242.0
2013-11-25,14509,14826,14365,14481,145487,309552.0,12308242.0
2013-11-26,14538,14538,14164,14222,89536,304014.0,12308242.0
2013-11-27,14221,14279,13934,14222,67609,304014.0,12308242.0
2013-11-28,14193,14221,13934,14020,115936,299706.0,12308242.0
2013-11-29,14020,14337,14020,14280,133967,305244.0,12308242.0
2013-12-02,14279,14279,13962,14078,76969,300937.0,12308242.0
2013-12-03,13934,14221,13934,14049,155248,300321.0,12308242.0
2013-12-04,14078,14135,13559,13819,110549,295398.0,12308242.0
2013-12-05,13818,13818,13099,13099,228902,280013.0,12308242.0
2013-12-06,12955,13156,11976,12379,543367,264627.0,12308242.0
2013-12-09,12552,12552,11918,12178,224628,260319.0,12308242.0
2013-12-10,12321,12465,11343,11516,576620,246165.0,12308242.0
2013-12-11,11544,11947,11170,11372,623982,243088.0,12308242.0
2013-12-12,11285,11861,11285,11717,253782,250473.0,12308242.0
2013-12-13,11717,11832,11429,11804,134661,252319.0,12308242.0
2013-12-16,11861,11861,11544,11775,93463,251704.0,12308242.0
2013-12-17,11976,11976,11515,11545,100974,246780.0,12308242.0
2013-12-18,11458,11630,11256,11401,133212,243703.0,12308242.0
2013-12-19,11515,11688,11458,11458,124052,244934.0,12308242.0
2013-12-20,11573,11832,11515,11804,137175,252319.0,12308242.0
2013-12-23,11890,11918,11659,11746,111100,251088.0,12308242.0
2013-12-24,11832,11861,11515,11573,158466,247396.0,12308242.0
2013-12-26,11659,11746,11515,11689,102585,249857.0,12308242.0
2013-12-27,11746,12437,11746,12437,295118,265858.0,12308242.0
2013-12-30,12408,12667,12206,12667,180454,270781.0,12308242.0
2014-01-02,12667,12696,11659,11746,281532,251088.0,12308242.0
2014-01-03,11717,11918,11544,11717,174451,250473.0,12308242.0
2014-01-06,11717,11746,11343,11631,180613,248626.0,12308242.0
2014-01-07,11458,11832,11429,11631,144048,248626.0,12308242.0
2014-01-08,11890,11976,11602,11602,368277,248011.0,12308242.0
2014-01-09,11602,11717,11400,11573,212647,247396.0,12308242.0
2014-01-10,11659,11746,11400,11746,115376,251088.0,12308242.0
2014-01-13,11832,11832,11630,11631,95181,248626.0,12308242.0
2014-01-14,11544,12120,11486,12063,240185,257858.0,12308242.0
2014-01-15,12091,12408,11832,12236,248907,261550.0,12308242.0
2014-01-16,12264,12552,12264,12322,246563,263396.0,12308242.0
2014-01-17,12437,12494,12149,12437,187969,265858.0,12308242.0
2014-01-20,12437,12494,12206,12207,67795,260935.0,12308242.0
2014-01-21,12350,12984,12264,12984,362927,277551.0,12308242.0
2014-01-22,13012,13099,12696,13099,167461,280013.0,12308242.0
2014-01-23,13070,13070,12782,12783,161949,273243.0,12308242.0
2014-01-24,12696,12926,12379,12926,174316,276320.0,12308242.0
2014-01-27,12523,12753,12264,12293,146155,262781.0,12308242.0
2014-01-28,12293,12494,12005,12322,124373,263396.0,12308242.0
2014-01-29,12293,12552,12293,12495,61833,267089.0,12308242.0
2014-02-03,12494,12868,12235,12696,160697,271397.0,12308242.0
2014-02-04,12782,13185,12753,12984,388867,277551.0,12308242.0
2014-02-05,13127,13127,12696,12696,168297,271397.0,12308242.0
2014-02-06,12811,12868,12580,12639,102535,270166.0,12308242.0
2014-02-07,12840,12926,12523,12552,130368,268320.0,12308242.0
2014-02-10,12667,13127,12552,12984,163443,277551.0,12308242.0
2014-02-11,13099,13962,12897,13790,686518,294782.0,12308242.0
2014-02-12,13847,14049,13761,14020,280368,299706.0,12308242.0
2014-02-13,13991,14049,13876,13963,99853,298475.0,12308242.0
2014-02-14,13991,14049,13588,13733,95636,293552.0,12308242.0
2014-02-17,13732,13934,13300,13589,165270,290475.0,12308242.0
2014-02-18,13617,13818,13473,13790,78043,294782.0,12308242.0
2014-02-19,13790,13905,13531,13761,84339,294167.0,12308242.0
2014-02-20,13617,14193,13300,14020,242791,299706.0,12308242.0
2014-02-21,14049,14279,13991,14164,157096,302783.0,12308242.0
2014-02-24,14250,14250,13934,14049,97596,300321.0,12308242.0
2014-02-25,13962,14135,13732,14107,96568,301552.0,12308242.0
2014-02-26,14049,14078,13559,13589,152235,290475.0,12308242.0
2014-02-27,13646,13790,13156,13186,189187,281859.0,12308242.0
2014-02-28,13214,13617,12897,13272,205602,283705.0,12308242.0
2014-03-03,13271,13588,13127,13416,103472,286782.0,12308242.0
2014-03-04,13358,13732,13358,13445,61160,287397.0,12308242.0
2014-03-05,13559,13818,13415,13733,95632,293552.0,12308242.0
2014-03-06,13646,14078,13502,13733,115080,293552.0,12308242.0
2014-03-07,13732,13847,13185,13214,206147,282474.0,12308242.0
2014-03-10,13099,13214,12724,12811,237141,273858.0,12308242.0
2014-03-11,12868,13099,12840,13013,86478,278166.0,12308242.0
2014-03-12,13041,13041,12667,12783,78255,273243.0,12308242.0
2014-03-13,12868,12868,12206,12610,204555,269550.0,12308242.0
2014-03-14,12494,12552,12293,12351,86296,264012.0,12308242.0
2014-03-17,12321,12494,12235,12236,40258,261550.0,12308242.0
2014-03-18,12437,12667,12408,12552,56731,268320.0,12308242.0
2014-03-19,12580,12782,12437,12552,86911,268320.0,12308242.0
2014-03-20,12552,12552,12264,12379,67348,264627.0,12308242.0
2014-03-21,12437,12696,12350,12667,51045,270781.0,12308242.0
2014-03-24,12609,12840,12552,12811,54382,273858.0,12308242.0
2014-03-25,12840,12840,12408,12495,89732,267089.0,12308242.0
2014-03-26,12609,12609,12379,12437,57878,265858.0,12308242.0
2014-03-27,12437,12840,12437,12667,111908,270781.0,12308242.0
2014-03-28,12638,13127,12638,13128,161540,280628.0,12308242.0
2014-03-31,13156,13243,12811,12869,88235,275089.0,12308242.0
2014-04-01,12926,12984,12782,12898,47397,275705.0,12308242.0
2014-04-02,12955,13415,12926,13301,147144,284320.0,12308242.0
2014-04-03,13300,13415,13041,13070,90990,279397.0,12308242.0
2014-04-04,13358,13588,13243,13502,127890,288628.0,12308242.0
2014-04-07,13502,13790,13358,13733,173758,293552.0,12308242.0
2014-04-08,13732,14020,13617,13819,218085,295398.0,12308242.0
2014-04-09,13905,13962,13559,13733,104112,293552.0,12308242.0
2014-04-10,13732,13818,13444,13473,98894,288013.0,12308242.0
2014-04-11,13329,13531,13214,13445,67633,287397.0,12308242.0
2014-04-14,13502,13934,13502,13877,115867,296629.0,12308242.0
2014-04-15,13962,14049,13674,13704,87067,292936.0,12308242.0
2014-04-16,13703,13818,13531,13733,91800,293552.0,12308242.0
2014-04-17,13934,14135,13674,13733,194802,293552.0,12308242.0
2014-04-18,13790,13876,13646,13819,109296,295398.0,12308242.0
2014-04-21,13703,13962,13703,13877,55768,296629.0,12308242.0
2014-04-22,13790,14078,13732,13877,125012,296629.0,12308242.0
2014-04-23,14106,14135,13588,13646,122604,291705.0,12308242.0
2014-04-24,13761,13761,13214,13301,120231,284320.0,12308242.0
2014-04-25,13646,13646,13185,13330,124071,284936.0,12308242.0
2014-04-28,13329,13818,13243,13646,80591,291705.0,12308242.0
2014-04-29,13790,13790,13415,13531,38064,289244.0,12308242.0
2014-04-30,13531,13617,13214,13330,104185,284936.0,12308242.0
2014-05-02,13300,13387,13214,13301,41888,284320.0,12308242.0
2014-05-07,13214,13329,13012,13128,68009,280628.0,12308242.0
2014-05-08,13012,13185,12523,12639,155119,270166.0,12308242.0
2014-05-09,12494,12955,12494,12639,98816,270166.0,12308242.0
2014-05-12,12609,12638,11717,11976,310453,256011.0,12308242.0
2014-05-13,12033,12350,12033,12178,150993,260319.0,12308242.0
2014-05-14,12264,12408,11976,12063,189107,257858.0,12308242.0
2014-05-15,12091,12350,12091,12351,82815,264012.0,12308242.0
2014-05-16,12206,12264,11861,11919,166717,254781.0,12308242.0
2014-05-19,12033,12033,11400,11516,260093,246165.0,12308242.0
2014-05-20,11515,11774,11314,11516,168036,246165.0,12308242.0
2014-05-21,11544,11717,11515,11660,80158,249242.0,12308242.0
2014-05-22,11717,11861,11659,11660,59301,249242.0,12308242.0
2014-05-23,11774,11861,11630,11775,64092,251704.0,12308242.0
2014-05-26,11861,11890,11429,11545,125454,246780.0,12308242.0
2014-05-27,11573,11630,11199,11314,99917,241857.0,12308242.0
2014-05-28,11400,11429,11227,11401,91843,243703.0,12308242.0
2014-05-29,11400,11515,11314,11343,70119,242472.0,12308242.0
2014-05-30,11458,11486,11055,11084,129416,236934.0,12308242.0
2014-06-02,11112,11112,10536,10940,107905,233857.0,12308242.0
2014-06-03,10882,11083,10767,10767,118787,230164.0,12308242.0
2014-06-05,10709,10997,10277,10307,225481,220318.0,12308242.0
2014-06-09,10364,10623,10335,10537,97549,225241.0,12308242.0
2014-06-10,10565,10738,10421,10681,63696,228318.0,12308242.0
2014-06-11,10680,10824,10623,10710,49799,228933.0,12308242.0
2014-06-12,10652,10767,10479,10537,65054,225241.0,12308242.0
2014-06-13,10565,10824,10508,10623,87916,227087.0,12308242.0
2014-06-16,10652,10709,10594,10681,49302,228318.0,12308242.0
2014-06-17,10680,11055,10680,10969,91621,234472.0,12308242.0
2014-06-18,10911,10911,10335,10364,244812,221548.0,12308242.0
2014-06-19,10364,10421,9961,10076,241943,215394.0,12308242.0
2014-06-20,10105,10133,9558,9587,229275,204932.0,12308242.0
2014-06-23,9644,9673,9126,9126,243355,195086.0,12308242.0
2014-06-24,9183,9270,8895,9069,248685,193855.0,12308242.0
2014-06-25,9011,9183,8838,9126,172579,195086.0,12308242.0
2014-06-26,9212,9500,9212,9385,182237,200624.0,12308242.0
2014-06-27,9327,9356,9011,9299,159164,198778.0,12308242.0
2014-06-30,9298,9471,9298,9385,57158,200624.0,12308242.0
2014-07-01,9385,9788,9385,9760,96186,208625.0,12308242.0
2014-07-02,9845,9874,9673,9673,74948,206778.0,12308242.0
2014-07-03,9730,9817,9586,9673,42013,206778.0,12308242.0
2014-07-04,9673,9730,9471,9529,61849,203701.0,12308242.0
2014-07-07,9529,9529,9241,9299,55384,198778.0,12308242.0
2014-07-08,9270,9817,9241,9760,91999,208625.0,12308242.0
2014-07-09,9730,10133,9586,10105,118891,216010.0,12308242.0
2014-07-10,10162,10306,9788,9846,132995,210471.0,12308242.0
2014-07-11,9788,9961,9702,9788,57744,209240.0,12308242.0
2014-07-14,9903,10076,9845,9990,61530,213548.0,12308242.0
2014-07-15,10047,10047,9817,9875,57232,211086.0,12308242.0
2014-07-16,9817,9932,9702,9702,76389,207394.0,12308242.0
2014-07-17,9845,10191,9788,10163,76343,217240.0,12308242.0
2014-07-18,10076,10277,10076,10191,72952,217856.0,12308242.0
2014-07-21,10306,10306,9989,10105,52492,216010.0,12308242.0
2014-07-22,10076,10364,10047,10191,59050,217856.0,12308242.0
2014-07-23,10277,10306,9759,9788,127346,209240.0,12308242.0
2014-07-24,9558,10191,9500,10019,159323,214163.0,12308242.0
2014-07-25,10191,10335,10076,10307,104779,220318.0,12308242.0
2014-07-28,10335,10450,10076,10105,62403,216010.0,12308242.0
2014-07-29,10076,10220,9788,10076,99932,215394.0,12308242.0
2014-07-30,9932,10249,9932,10076,86070,215394.0,12308242.0
2014-07-31,10076,10162,9845,10134,75764,216625.0,12308242.0
2014-08-01,10076,10220,9989,10163,46335,217240.0,12308242.0
2014-08-04,10076,10191,10018,10048,48065,214779.0,12308242.0
2014-08-05,10018,10133,9817,9875,57281,211086.0,12308242.0
2014-08-06,9817,10047,9817,9961,46546,212933.0,12308242.0
2014-08-07,9961,9989,9529,9788,99337,209240.0,12308242.0
2014-08-08,9845,9903,9586,9760,39278,208625.0,12308242.0
2014-08-11,9845,9845,9356,9472,87655,202471.0,12308242.0
2014-08-12,9471,9558,9270,9529,83447,203701.0,12308242.0
2014-08-13,9644,9874,9471,9587,62750,204932.0,12308242.0
2014-08-14,9586,9615,9414,9501,66644,203086.0,12308242.0
2014-08-18,9500,9702,9500,9616,30099,205548.0,12308242.0
2014-08-19,9702,9874,9644,9875,57943,211086.0,12308242.0
2014-08-20,9903,9932,9788,9817,44764,209856.0,12308242.0
2014-08-21,9788,10364,9702,10307,174848,220318.0,12308242.0
2014-08-22,10277,10565,10191,10335,111929,220933.0,12308242.0
2014-08-25,10450,10479,10133,10163,89741,217240.0,12308242.0
2014-08-26,10220,10392,10133,10163,76384,217240.0,12308242.0
2014-08-27,10133,10162,9817,9904,100395,211702.0,12308242.0
2014-08-28,9845,10162,9845,10019,48082,214163.0,12308242.0
2014-08-29,9989,10018,9730,9760,70985,208625.0,12308242.0
2014-09-01,9845,9845,9529,9616,47190,205548.0,12308242.0
2014-09-02,9730,9730,9471,9501,57806,203086.0,12308242.0
2014-09-03,9558,9932,9500,9702,123261,207394.0,12308242.0
2014-09-04,9730,9845,9586,9702,119219,207394.0,12308242.0
2014-09-05,9817,9903,9586,9616,74461,205548.0,12308242.0
2014-09-11,9586,9615,9270,9299,126717,198778.0,12308242.0
2014-09-12,9241,9385,9126,9184,111198,196316.0,12308242.0
2014-09-15,9126,9298,8982,8982,57263,192009.0,12308242.0
2014-09-16,8982,9298,8982,9270,40074,198163.0,12308242.0
2014-09-17,9270,9298,9155,9241,32074,197547.0,12308242.0
2014-09-18,9327,9615,9270,9414,91262,201240.0,12308242.0
2014-09-19,9500,9500,9327,9357,47329,200009.0,12308242.0
2014-09-22,9385,9471,9212,9213,52570,196932.0,12308242.0
2014-09-23,9183,9270,8924,9040,85600,193239.0,12308242.0
2014-09-24,8982,9097,8809,8925,64190,190778.0,12308242.0
2014-09-25,8982,9241,8895,9241,98516,197547.0,12308242.0
2014-09-26,9068,9241,8982,9011,55525,192624.0,12308242.0
2014-09-29,9068,9068,8636,8810,97586,188316.0,12308242.0
2014-09-30,8867,8953,8608,8637,83432,184624.0,12308242.0
2014-10-01,8521,8608,8233,8320,94051,177854.0,12308242.0
2014-10-02,8118,8320,8118,8147,108601,174162.0,12308242.0
2014-10-06,8204,8435,8204,8349,38444,178470.0,12308242.0
2014-10-07,8348,8435,8233,8263,38019,176623.0,12308242.0
2014-10-08,8291,8348,7917,7946,67500,169854.0,12308242.0
2014-10-10,7801,7830,7571,7629,133053,163084.0,12308242.0
2014-10-13,7571,7629,7024,7485,282385,160007.0,12308242.0
2014-10-14,7485,7945,7485,7658,62170,163700.0,12308242.0
2014-10-15,7657,7830,7629,7629,25761,163084.0,12308242.0
2014-10-16,7542,7744,7514,7514,40859,160623.0,12308242.0
2014-10-17,7571,7600,7341,7399,58049,158161.0,12308242.0
2014-10-20,7398,7514,7370,7485,33559,160007.0,12308242.0
2014-10-21,7514,7830,7514,7600,72743,162469.0,12308242.0
2014-10-22,7859,7974,7542,7600,93302,162469.0,12308242.0
2014-10-23,7773,8176,7715,8176,133895,174777.0,12308242.0
2014-10-24,8291,8320,7974,8176,95480,174777.0,12308242.0
2014-10-27,8320,8320,8032,8205,33541,175392.0,12308242.0
2014-10-28,8262,8262,7917,8061,38787,172315.0,12308242.0
2014-10-29,8061,8464,7888,8349,86559,178470.0,12308242.0
2014-10-30,8348,8348,8118,8234,34012,176008.0,12308242.0
2014-10-31,8348,8348,7974,8176,52293,174777.0,12308242.0
2014-11-03,8291,8291,7888,7888,28484,168623.0,12308242.0
2014-11-04,7859,7974,7600,7629,43844,163084.0,12308242.0
2014-11-05,7686,7744,7600,7629,31143,163084.0,12308242.0
2014-11-06,7629,7715,7571,7629,44591,163084.0,12308242.0
2014-11-07,7629,7830,7600,7658,39177,163700.0,12308242.0
2014-11-10,7657,7830,7571,7744,47025,165546.0,12308242.0
2014-11-11,7830,7974,7686,7888,32199,168623.0,12308242.0
2014-11-12,7945,8233,7888,8205,86841,175392.0,12308242.0
2014-11-13,8233,8780,8204,8666,128775,185239.0,12308242.0
2014-11-14,8809,8838,8406,8407,48625,179700.0,12308242.0
2014-11-17,8435,8492,8089,8119,76557,173546.0,12308242.0
2014-11-18,8176,8320,8118,8263,29514,176623.0,12308242.0
2014-11-19,8320,8377,8032,8032,38909,171700.0,12308242.0
2014-11-20,7945,8406,7859,8407,66832,179700.0,12308242.0
2014-11-21,8464,8665,8262,8550,63288,182777.0,12308242.0
2014-11-24,8636,8636,8406,8522,48635,182162.0,12308242.0
2014-11-25,8464,8550,8118,8320,126836,177854.0,12308242.0
2014-11-26,8233,8435,8233,8349,31618,178470.0,12308242.0
2014-11-27,8406,8435,8118,8147,30779,174162.0,12308242.0
2014-11-28,8176,8176,7917,7917,71936,169238.0,12308242.0
2014-12-01,7888,7945,7715,7831,28858,167392.0,12308242.0
2014-12-02,7744,7917,7744,7831,18141,167392.0,12308242.0
2014-12-03,7830,7945,7773,7888,20105,168623.0,12308242.0
2014-12-04,7830,7974,7801,7831,40248,167392.0,12308242.0
2014-12-05,7830,8032,7773,7975,60964,170469.0,12308242.0
2014-12-08,7974,8694,7917,8694,188972,185854.0,12308242.0
2014-12-09,8780,8780,8550,8723,125907,186470.0,12308242.0
2014-12-10,8723,8809,8492,8694,111225,185854.0,12308242.0
2014-12-11,8608,9414,8550,9213,401762,196932.0,12308242.0
2014-12-12,9212,9327,8953,9213,110116,196932.0,12308242.0
2014-12-15,9155,9414,9039,9155,78318,195701.0,12308242.0
2014-12-16,9097,9126,8665,8723,115961,186470.0,12308242.0
2014-12-17,8867,8895,8579,8838,76173,188932.0,12308242.0
2014-12-18,8780,8895,8291,8464,79720,180931.0,12308242.0
2014-12-19,8579,8694,8320,8464,82992,180931.0,12308242.0
2014-12-22,8550,8665,8464,8608,60461,184008.0,12308242.0
2014-12-23,8838,8953,8636,8694,47988,185854.0,12308242.0
2014-12-24,8636,9011,8579,8954,110377,191393.0,12308242.0
2014-12-26,8953,8953,8291,8781,202225,187701.0,12308242.0
2014-12-29,8838,8838,8521,8550,38611,182777.0,12308242.0
2014-12-30,8550,8636,8435,8493,42375,181547.0,12308242.0
2015-01-02,8492,8895,8435,8723,57855,186470.0,12308242.0
2015-01-05,8751,9126,8751,9069,100283,193855.0,12308242.0
2015-01-06,9039,9270,8924,9040,68130,193239.0,12308242.0
2015-01-07,9155,9644,8895,9501,166849,203086.0,12308242.0
2015-01-08,9615,9673,9327,9673,105195,206778.0,12308242.0
2015-01-09,9673,10105,9644,9875,211810,211086.0,12308242.0
2015-01-12,9874,10047,9702,10048,80388,214779.0,12308242.0
2015-01-13,10105,10105,9615,9788,108685,209240.0,12308242.0
2015-01-14,9702,9874,9500,9644,72168,206163.0,12308242.0
2015-01-15,9759,10105,9615,10105,108934,216010.0,12308242.0
2015-01-16,10076,10133,9788,9817,84934,209856.0,12308242.0
2015-01-19,9817,9932,9644,9817,61312,209856.0,12308242.0
2015-01-20,9845,9874,9471,9731,54313,208009.0,12308242.0
2015-01-21,9788,9845,9558,9760,50601,208625.0,12308242.0
2015-01-22,9759,10047,9644,9846,75766,210471.0,12308242.0
2015-01-23,9903,9932,9644,9760,55802,208625.0,12308242.0
