네오팜(092730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-29,8270,8460,8110,8140,119834,60734.0,7461237.0
2012-03-02,8150,8240,8100,8170,41581,60958.0,7461237.0
2012-03-05,8270,8270,7810,7950,111742,59317.0,7461237.0
2012-03-06,7940,8000,7560,7640,91921,57004.0,7461237.0
2012-03-07,7500,7880,7440,7690,67503,57377.0,7461237.0
2012-03-08,7860,7860,7640,7690,41331,57377.0,7461237.0
2012-03-09,7840,7840,7690,7790,30886,58123.0,7461237.0
2012-03-12,7810,7820,7510,7560,53821,56407.0,7461237.0
2012-03-13,7660,7700,7460,7460,50291,55661.0,7461237.0
2012-03-14,7660,7660,7440,7530,33704,56183.0,7461237.0
2012-03-15,7460,7690,7460,7580,29684,56556.0,7461237.0
2012-03-16,7590,7870,7540,7790,59033,58123.0,7461237.0
2012-03-19,7700,7900,7660,7900,40310,58944.0,7461237.0
2012-03-20,7820,7830,7620,7650,31925,57078.0,7461237.0
2012-03-21,7650,7690,7450,7460,33571,55661.0,7461237.0
2012-03-22,7460,7780,7460,7520,41493,56109.0,7461237.0
2012-03-23,7260,7500,7260,7360,50578,54915.0,7461237.0
2012-03-26,7460,7460,7040,7090,58406,52900.0,7461237.0
2012-03-27,7150,7240,6900,6920,61327,51632.0,7461237.0
2012-03-28,6900,7000,6810,6910,41457,51557.0,7461237.0
2012-03-29,6910,7050,6780,6790,31831,50662.0,7461237.0
2012-03-30,6950,6950,6610,6870,28624,51259.0,7461237.0
2012-04-02,6870,7010,6790,7000,19761,52229.0,7461237.0
2012-04-03,7100,7190,6940,6990,34538,52154.0,7461237.0
2012-04-04,7050,7050,6650,6670,33675,49766.0,7461237.0
2012-04-05,6500,6700,6500,6590,20953,49170.0,7461237.0
2012-04-06,6540,6740,6420,6450,43735,48125.0,7461237.0
2012-04-09,6520,6520,6250,6280,36608,46857.0,7461237.0
2012-04-10,6200,7100,6200,6410,116958,47827.0,7461237.0
2012-04-12,6650,7270,6650,6910,76056,51557.0,7461237.0
2012-04-13,6970,7030,6800,6830,39673,50960.0,7461237.0
2012-04-16,6750,6870,6720,6860,19356,51184.0,7461237.0
2012-04-17,6900,7090,6720,6720,27151,50140.0,7461237.0
2012-04-18,6850,6900,6600,6600,28661,49244.0,7461237.0
2012-04-19,6690,6790,6530,6790,17801,50662.0,7461237.0
2012-04-20,6790,6820,6620,6730,17197,50214.0,7461237.0
2012-04-23,6610,6730,6450,6450,34202,48125.0,7461237.0
2012-04-24,6510,6600,6390,6530,21601,48722.0,7461237.0
2012-04-25,6590,6600,6400,6480,11439,48349.0,7461237.0
2012-04-26,6430,6570,6220,6280,14291,46857.0,7461237.0
2012-04-27,6300,6390,6160,6220,19374,46409.0,7461237.0
2012-04-30,6240,6480,6220,6250,21586,46633.0,7461237.0
2012-05-02,6230,6450,6230,6310,17095,47080.0,7461237.0
2012-05-03,6300,6490,6300,6420,15370,47901.0,7461237.0
2012-05-04,6310,6600,6310,6550,13692,48871.0,7461237.0
2012-05-07,6380,6550,6380,6540,9059,48796.0,7461237.0
2012-05-08,6600,6750,6500,6600,23892,49244.0,7461237.0
2012-05-09,6670,6670,6400,6400,13269,47752.0,7461237.0
2012-05-10,6360,6460,6300,6300,16106,47006.0,7461237.0
2012-05-11,6390,6460,6280,6300,8327,47006.0,7461237.0
2012-05-14,6330,6450,6140,6150,11075,45887.0,7461237.0
2012-05-15,6270,6310,6050,6090,24632,45439.0,7461237.0
2012-05-16,6110,6180,5860,5860,17314,43723.0,7461237.0
2012-05-17,5860,6000,5510,5860,9648,43723.0,7461237.0
2012-05-18,5850,5900,5300,5300,25022,39545.0,7461237.0
2012-05-21,5230,5470,5230,5400,19907,40291.0,7461237.0
2012-05-22,5600,5760,5500,5710,20467,42604.0,7461237.0
2012-05-23,5800,5960,5520,5670,8510,42305.0,7461237.0
2012-05-24,5550,5840,5550,5670,6133,42305.0,7461237.0
2012-05-25,5700,5830,5550,5770,5235,43051.0,7461237.0
2012-05-29,5810,5810,5650,5730,10342,42753.0,7461237.0
2012-05-30,5740,5840,5600,5620,13083,41932.0,7461237.0
2012-05-31,5460,5620,5460,5550,10851,41410.0,7461237.0
2012-06-01,5510,5920,5510,5780,27073,43126.0,7461237.0
2012-06-04,5530,5690,5340,5350,20188,39918.0,7461237.0
2012-06-05,5350,5490,5350,5430,11560,40515.0,7461237.0
2012-06-07,5490,5600,5490,5500,10075,41037.0,7461237.0
2012-06-08,5640,5640,5400,5510,17632,41111.0,7461237.0
2012-06-11,5570,5600,5400,5500,23419,41037.0,7461237.0
2012-06-12,5490,5600,5490,5570,19249,41559.0,7461237.0
2012-06-13,5650,5700,5540,5700,17306,42529.0,7461237.0
2012-06-14,5610,5730,5590,5680,7574,42380.0,7461237.0
2012-06-15,5720,5730,5630,5730,9636,42753.0,7461237.0
2012-06-18,5790,6070,5750,5960,28792,44469.0,7461237.0
2012-06-19,6130,6190,5980,6080,27562,45364.0,7461237.0
2012-06-20,6150,6150,6010,6110,13316,45588.0,7461237.0
2012-06-21,6150,6400,6070,6250,17622,46633.0,7461237.0
2012-06-22,6060,6200,6020,6140,11310,45812.0,7461237.0
2012-06-25,6100,6290,6050,6150,5659,45887.0,7461237.0
2012-06-26,6080,6180,6010,6150,8121,45887.0,7461237.0
2012-06-27,6060,6220,6020,6100,4805,45514.0,7461237.0
2012-06-28,6150,6150,6050,6090,4516,45439.0,7461237.0
2012-06-29,6160,6180,6050,6120,8235,45663.0,7461237.0
2012-07-02,6130,6200,6100,6160,9534,45961.0,7461237.0
2012-07-03,6130,6400,6130,6230,10033,46484.0,7461237.0
2012-07-04,6230,6800,6230,6570,69372,49020.0,7461237.0
2012-07-05,6510,6640,6360,6590,26662,49170.0,7461237.0
2012-07-06,6620,6670,6470,6500,20281,48498.0,7461237.0
2012-07-09,6450,6680,6410,6580,14685,49095.0,7461237.0
2012-07-10,6690,6690,6450,6500,9137,48498.0,7461237.0
2012-07-11,6640,6640,6100,6450,10660,48125.0,7461237.0
2012-07-12,6490,6490,6160,6240,14612,46558.0,7461237.0
2012-07-13,6200,6390,6060,6210,12267,46334.0,7461237.0
2012-07-16,6160,6350,6160,6240,9583,46558.0,7461237.0
2012-07-17,6240,6370,6180,6250,4985,46633.0,7461237.0
2012-07-18,6200,6250,6010,6030,15390,44991.0,7461237.0
2012-07-19,6250,6250,5940,5970,11285,44544.0,7461237.0
2012-07-20,5970,6100,5900,6100,17769,45514.0,7461237.0
2012-07-23,6100,6100,5900,5930,12579,44245.0,7461237.0
2012-07-24,6000,6090,5750,5900,13500,44021.0,7461237.0
2012-07-25,5900,5920,5710,5840,16560,43574.0,7461237.0
2012-07-26,5800,6010,5710,5850,9008,43648.0,7461237.0
2012-07-27,5890,5990,5840,5890,15185,43947.0,7461237.0
2012-07-30,5900,6050,5840,5950,13061,44394.0,7461237.0
2012-07-31,5760,5950,5760,5820,27750,43424.0,7461237.0
2012-08-01,5800,5970,5740,5900,8931,44021.0,7461237.0
2012-08-02,5900,5940,5800,5860,8135,43723.0,7461237.0
2012-08-03,5990,5990,5770,5850,4104,43648.0,7461237.0
2012-08-06,5860,5970,5810,5870,10936,43797.0,7461237.0
2012-08-07,6000,6000,5750,5870,5605,43797.0,7461237.0
2012-08-08,5970,5970,5800,5890,6053,43947.0,7461237.0
2012-08-09,5920,5920,5740,5830,11315,43499.0,7461237.0
2012-08-10,5800,5930,5800,5830,4188,43499.0,7461237.0
2012-08-13,5830,5860,5710,5750,11781,42902.0,7461237.0
2012-08-14,5730,5780,5710,5710,13899,42604.0,7461237.0
2012-08-16,5720,5780,5700,5760,9127,42977.0,7461237.0
2012-08-17,5850,5910,5800,5870,14371,43797.0,7461237.0
2012-08-20,5900,6130,5890,6010,41960,44842.0,7461237.0
2012-08-21,5940,6130,5940,6010,12324,44842.0,7461237.0
2012-08-22,5970,6200,5970,6010,20935,44842.0,7461237.0
2012-08-23,6100,6290,6060,6160,41366,45961.0,7461237.0
2012-08-24,6150,6310,6100,6190,36777,46185.0,7461237.0
2012-08-27,6300,6300,6080,6190,27300,46185.0,7461237.0
2012-08-28,6170,6550,6060,6460,78492,48200.0,7461237.0
2012-08-29,6580,6580,6360,6470,21187,48274.0,7461237.0
2012-08-30,6490,6550,6330,6360,31734,47453.0,7461237.0
2012-08-31,6360,6560,6300,6550,33639,48871.0,7461237.0
2012-09-03,6500,6600,6310,6510,12479,48573.0,7461237.0
2012-09-04,6580,6590,6420,6420,31929,47901.0,7461237.0
2012-09-05,6400,6420,6150,6230,32524,46484.0,7461237.0
2012-09-06,6120,6340,6120,6190,10378,46185.0,7461237.0
2012-09-07,6190,6350,6190,6280,16648,46857.0,7461237.0
2012-09-10,6270,6340,6260,6270,16868,46782.0,7461237.0
2012-09-11,6330,6330,6200,6290,15635,46931.0,7461237.0
2012-09-12,6300,6400,6250,6300,28067,47006.0,7461237.0
2012-09-13,6360,6570,6290,6480,50746,48349.0,7461237.0
2012-09-14,6480,6510,6330,6400,21835,47752.0,7461237.0
2012-09-17,6400,6400,6230,6240,16252,46558.0,7461237.0
2012-09-18,6230,6790,6230,6730,81349,50214.0,7461237.0
2012-09-19,6790,6790,6590,6640,57542,49543.0,7461237.0
2012-09-20,6660,7200,6660,7150,137731,53348.0,7461237.0
2012-09-21,7160,7200,6980,7130,52153,53199.0,7461237.0
2012-09-24,7300,7340,7000,7000,55139,52229.0,7461237.0
2012-09-25,7000,7030,6810,6850,33692,51109.0,7461237.0
2012-09-26,6780,7690,6570,6570,268018,49020.0,7461237.0
2012-09-27,6640,6720,6540,6590,20261,49170.0,7461237.0
2012-09-28,6730,6790,6490,6500,35136,48498.0,7461237.0
2012-10-02,6520,6700,6440,6460,28036,48200.0,7461237.0
2012-10-04,6530,6720,6520,6610,21888,49319.0,7461237.0
2012-10-05,6610,6730,6610,6630,14685,49468.0,7461237.0
2012-10-08,6640,6840,6640,6820,20634,50886.0,7461237.0
2012-10-09,6770,6990,6770,6860,32447,51184.0,7461237.0
2012-10-10,6890,7330,6680,7270,102280,54243.0,7461237.0
2012-10-11,7270,7270,7100,7200,32206,53721.0,7461237.0
2012-10-12,7450,8100,7290,7570,324074,56482.0,7461237.0
2012-10-15,7700,7920,7330,7400,78583,55213.0,7461237.0
2012-10-16,7390,7500,7120,7340,30405,54765.0,7461237.0
2012-10-17,7320,7400,7100,7120,46155,53124.0,7461237.0
2012-10-18,7120,7200,6730,6800,49694,50736.0,7461237.0
2012-10-19,6870,7200,6750,7000,47397,52229.0,7461237.0
2012-10-22,6830,7090,6810,6980,26641,52079.0,7461237.0
2012-10-23,7010,7130,6930,7070,25601,52751.0,7461237.0
2012-10-24,7060,7060,6810,6970,24712,52005.0,7461237.0
2012-10-25,6910,7000,6810,6860,18023,51184.0,7461237.0
2012-10-26,6890,6990,6510,6570,25873,49020.0,7461237.0
2012-10-29,6510,6610,6210,6290,45966,46931.0,7461237.0
2012-10-30,6170,6400,6150,6350,21620,47379.0,7461237.0
2012-10-31,6410,6760,6370,6590,15532,49170.0,7461237.0
2012-11-01,6520,6670,6350,6400,13750,47752.0,7461237.0
2012-11-02,6490,7360,6400,7070,193830,52751.0,7461237.0
2012-11-05,7200,8000,7060,7870,263715,58720.0,7461237.0
2012-11-06,7800,7800,7300,7300,93898,54467.0,7461237.0
2012-11-07,7400,7430,7020,7120,79622,53124.0,7461237.0
2012-11-08,7030,7930,7030,7150,189472,53348.0,7461237.0
2012-11-09,7180,7590,7150,7250,86043,54094.0,7461237.0
2012-11-12,7400,7650,7280,7490,85938,55885.0,7461237.0
2012-11-13,7510,7860,7400,7620,108935,56855.0,7461237.0
2012-11-14,7750,7750,7320,7620,60285,56855.0,7461237.0
2012-11-15,7480,7480,6680,7200,53510,53721.0,7461237.0
2012-11-16,7100,7160,6210,6540,104346,48796.0,7461237.0
2012-11-19,6430,6800,6430,6740,71368,50289.0,7461237.0
2012-11-20,6890,6890,6600,6730,19988,50214.0,7461237.0
2012-11-21,6710,6860,6370,6400,32922,47752.0,7461237.0
2012-11-22,6450,6750,6350,6590,44531,49170.0,7461237.0
2012-11-23,7000,7000,6530,6530,30245,48722.0,7461237.0
2012-11-26,6550,6700,6370,6570,29550,49020.0,7461237.0
2012-11-27,6600,6620,6370,6400,32746,47752.0,7461237.0
2012-11-28,6350,6430,6100,6250,46238,46633.0,7461237.0
2012-11-29,6250,6360,6040,6060,50723,45215.0,7461237.0
2012-11-30,6090,6220,6040,6210,17779,46334.0,7461237.0
2012-12-03,6200,6240,6180,6220,14816,46409.0,7461237.0
2012-12-04,6100,6250,6100,6160,18597,45961.0,7461237.0
2012-12-05,6110,6230,6100,6160,16092,45961.0,7461237.0
2012-12-06,6130,6200,6010,6020,18837,44917.0,7461237.0
2012-12-07,6130,6130,5740,5980,23127,44618.0,7461237.0
2012-12-10,5930,6050,5400,6020,24179,44917.0,7461237.0
2012-12-11,5940,6030,5830,5910,25885,44096.0,7461237.0
2012-12-12,5910,5980,5840,5890,15505,43947.0,7461237.0
2012-12-13,5900,6150,5880,6060,20900,45215.0,7461237.0
2012-12-14,5950,6090,5950,6040,7957,45066.0,7461237.0
2012-12-17,6040,6080,5950,5950,9926,44394.0,7461237.0
2012-12-18,6070,6070,5780,5800,18734,43275.0,7461237.0
2012-12-20,5950,6040,5820,5970,12889,44544.0,7461237.0
2012-12-21,5970,6310,5930,6200,25646,46260.0,7461237.0
2012-12-24,6300,6300,6080,6080,6098,45364.0,7461237.0
2012-12-26,6120,6180,5960,5990,8230,44693.0,7461237.0
2012-12-27,6100,6100,6000,6070,6551,45290.0,7461237.0
2012-12-28,6010,6100,6000,6060,3711,45215.0,7461237.0
2013-01-02,6100,6180,5970,6030,19752,44991.0,7461237.0
2013-01-03,6190,6200,6030,6040,16929,45066.0,7461237.0
2013-01-04,6150,6150,6020,6090,7330,45439.0,7461237.0
2013-01-07,6030,6180,6030,6170,8453,46036.0,7461237.0
2013-01-08,6200,6240,6150,6150,14159,45887.0,7461237.0
2013-01-09,6150,6660,6150,6460,83836,48200.0,7461237.0
2013-01-10,6460,6590,6450,6540,16961,48796.0,7461237.0
2013-01-11,6600,7420,6530,6780,207905,50587.0,7461237.0
2013-01-14,6820,6990,6600,6800,23778,50736.0,7461237.0
2013-01-15,6800,6810,6640,6650,9381,49617.0,7461237.0
2013-01-16,6800,6800,6550,6580,6957,49095.0,7461237.0
2013-01-17,6510,6730,6510,6670,19013,49766.0,7461237.0
2013-01-18,6700,6770,6580,6680,13598,49841.0,7461237.0
2013-01-21,6700,7150,6610,6840,34855,51035.0,7461237.0
2013-01-22,6840,7010,6660,6660,18972,49692.0,7461237.0
2013-01-23,6700,6850,6520,6550,7852,48871.0,7461237.0
2013-01-24,6560,6560,6300,6500,6831,48498.0,7461237.0
2013-01-25,6550,6550,6230,6260,21084,46707.0,7461237.0
2013-01-28,6220,6350,6130,6130,23714,45737.0,7461237.0
2013-01-29,6120,6220,6070,6180,16369,46110.0,7461237.0
2013-01-30,6200,6200,6070,6100,8567,45514.0,7461237.0
2013-01-31,6190,6190,6070,6150,5419,45887.0,7461237.0
2013-02-01,6150,6180,6030,6180,5907,46110.0,7461237.0
2013-02-04,6230,6230,6060,6150,3886,45887.0,7461237.0
2013-02-05,6190,6280,6060,6230,11564,46484.0,7461237.0
2013-02-06,6210,6430,6200,6230,15010,46484.0,7461237.0
2013-02-07,6250,6250,6090,6180,11214,46110.0,7461237.0
2013-02-08,6250,6250,6130,6160,6067,45961.0,7461237.0
2013-02-12,6150,6290,6090,6090,7302,45439.0,7461237.0
2013-02-13,6120,6230,6060,6180,13822,46110.0,7461237.0
2013-02-14,6160,6270,6160,6230,11968,46484.0,7461237.0
2013-02-15,6170,6290,6140,6200,10274,46260.0,7461237.0
2013-02-18,6200,6220,6130,6150,9227,45887.0,7461237.0
2013-02-19,6230,6230,6110,6140,5193,45812.0,7461237.0
2013-02-20,6170,6200,6080,6100,12340,45514.0,7461237.0
2013-02-21,6130,6170,6050,6130,7625,45737.0,7461237.0
2013-02-22,6160,6200,6110,6180,11726,46110.0,7461237.0
2013-02-25,6130,6250,6130,6220,14686,46409.0,7461237.0
2013-02-26,6220,6400,6190,6320,28463,47155.0,7461237.0
2013-02-27,6390,6390,6160,6250,19330,46633.0,7461237.0
2013-02-28,6240,6250,6200,6200,11250,46260.0,7461237.0
2013-03-04,6300,6300,6130,6170,14718,46036.0,7461237.0
2013-03-05,6190,6270,6150,6220,10039,46409.0,7461237.0
2013-03-06,6290,6290,6170,6220,10237,46409.0,7461237.0
2013-03-07,6250,6250,6130,6210,10370,46334.0,7461237.0
2013-03-08,6200,6200,6130,6180,17000,46110.0,7461237.0
2013-03-11,6130,6180,6020,6100,14850,45514.0,7461237.0
2013-03-12,6050,6140,6050,6110,18169,45588.0,7461237.0
2013-03-13,6110,6300,6070,6300,19997,47006.0,7461237.0
2013-03-14,6270,6310,6220,6280,19329,46857.0,7461237.0
2013-03-15,6310,6450,6290,6370,22682,47528.0,7461237.0
2013-03-18,6400,6440,6200,6290,13321,46931.0,7461237.0
2013-03-19,6210,6300,6190,6220,9016,46409.0,7461237.0
2013-03-20,6250,6250,6100,6150,28304,45887.0,7461237.0
2013-03-21,6160,6190,6090,6090,11419,45439.0,7461237.0
2013-03-22,6100,6180,6060,6170,5716,46036.0,7461237.0
2013-03-25,6190,6200,6090,6120,10440,45663.0,7461237.0
2013-03-26,6120,6190,6070,6070,11119,45290.0,7461237.0
2013-03-27,6180,6180,6040,6150,13862,45887.0,7461237.0
2013-03-28,6180,6180,6070,6150,8963,45887.0,7461237.0
2013-03-29,6090,6180,6090,6170,11563,46036.0,7461237.0
2013-04-01,6160,6540,6160,6470,54564,48274.0,7461237.0
2013-04-02,6550,6550,6300,6310,30657,47080.0,7461237.0
2013-04-03,6320,6700,6310,6570,58386,49020.0,7461237.0
2013-04-04,6590,6670,6320,6500,32020,48498.0,7461237.0
2013-04-05,6500,6650,6410,6500,21042,48498.0,7461237.0
2013-04-08,6500,6900,6460,6730,87380,50214.0,7461237.0
2013-04-09,6760,7080,6710,6710,96980,50065.0,7461237.0
2013-04-10,6830,6930,6650,6780,47576,50587.0,7461237.0
2013-04-11,6780,6920,6720,6900,33351,51483.0,7461237.0
2013-04-12,6990,6990,6850,6880,37076,51333.0,7461237.0
2013-04-15,6880,6960,6840,6960,45521,51930.0,7461237.0
2013-04-16,6960,7230,6900,6960,55144,51930.0,7461237.0
2013-04-17,7000,7140,6950,6990,32329,52154.0,7461237.0
2013-04-18,6990,6990,6700,6820,45385,50886.0,7461237.0
2013-04-19,6810,6850,6690,6830,376863,50960.0,7461237.0
2013-04-22,6840,7470,6840,7250,105766,54094.0,7461237.0
2013-04-23,7280,7530,7220,7260,49659,54169.0,7461237.0
2013-04-24,7440,7440,7200,7230,46851,53945.0,7461237.0
2013-04-25,7350,7560,7250,7400,89648,55213.0,7461237.0
2013-04-26,7310,7450,7140,7190,61874,53646.0,7461237.0
2013-04-29,7200,7200,6900,6900,96074,51483.0,7461237.0
2013-04-30,6940,7000,6800,6890,63198,51408.0,7461237.0
2013-05-02,6890,6890,6700,6770,43723,50513.0,7461237.0
2013-05-03,6750,6800,6590,6750,46911,50363.0,7461237.0
2013-05-06,6720,6870,6720,6800,20607,50736.0,7461237.0
2013-05-07,6800,6800,6700,6770,17236,50513.0,7461237.0
2013-05-08,6800,6930,6750,6760,36262,50438.0,7461237.0
2013-05-09,6850,6850,6700,6710,24921,50065.0,7461237.0
2013-05-10,6670,6750,6600,6710,32400,50065.0,7461237.0
2013-05-13,6780,6820,6700,6720,25118,50140.0,7461237.0
2013-05-14,6780,6810,6470,6590,41621,49170.0,7461237.0
2013-05-15,6660,6680,6550,6660,23490,49692.0,7461237.0
2013-05-16,6680,6680,6540,6630,11961,49468.0,7461237.0
2013-05-20,6630,6640,6460,6500,28798,48498.0,7461237.0
2013-05-21,6500,6570,6340,6340,40810,47304.0,7461237.0
2013-05-22,6360,6470,6350,6410,21880,47827.0,7461237.0
2013-05-23,6470,6470,6200,6270,40921,46782.0,7461237.0
2013-05-24,6270,6280,6150,6200,21261,46260.0,7461237.0
2013-05-27,6210,6290,6060,6060,74251,45215.0,7461237.0
2013-05-28,6070,6150,6050,6100,75384,45514.0,7461237.0
2013-05-29,6110,6150,5980,6030,83147,44991.0,7461237.0
2013-05-30,5980,6060,5830,5870,79236,43797.0,7461237.0
2013-05-31,5880,5940,5750,5830,41091,43499.0,7461237.0
2013-06-03,5890,5910,5630,5700,43827,42529.0,7461237.0
2013-06-04,5780,5780,5620,5740,16073,42828.0,7461237.0
2013-06-05,5700,5830,5700,5760,14844,42977.0,7461237.0
2013-06-07,5790,5830,5720,5750,31169,42902.0,7461237.0
2013-06-10,5780,5830,5700,5780,12006,43126.0,7461237.0
2013-06-11,5740,5820,5740,5760,13880,42977.0,7461237.0
2013-06-12,5800,5800,5710,5740,3428,42828.0,7461237.0
2013-06-13,5790,5790,5600,5630,21518,42007.0,7461237.0
2013-06-14,5720,5750,5620,5630,5991,42007.0,7461237.0
2013-06-17,5650,5650,5430,5580,16910,41634.0,7461237.0
2013-06-18,5630,5650,5550,5640,7967,42081.0,7461237.0
2013-06-19,5590,5800,5590,5700,6092,42529.0,7461237.0
2013-06-20,5650,5730,5560,5650,9742,42156.0,7461237.0
2013-06-21,5500,5590,5400,5520,28623,41186.0,7461237.0
2013-06-24,5540,5540,5400,5400,14971,40291.0,7461237.0
2013-06-25,5330,5480,5120,5120,26744,38202.0,7461237.0
2013-06-26,5020,5150,4950,4965,40682,37045.0,7461237.0
2013-06-27,5000,5220,5000,5140,10727,38351.0,7461237.0
2013-06-28,5110,5420,5110,5310,15423,39619.0,7461237.0
2013-07-01,5270,5400,5230,5350,7455,39918.0,7461237.0
2013-07-02,5320,5440,5150,5370,5876,40067.0,7461237.0
2013-07-03,5360,5400,5300,5330,3920,39768.0,7461237.0
2013-07-04,5320,5330,5190,5250,4847,39171.0,7461237.0
2013-07-05,5260,5300,5230,5260,6301,39246.0,7461237.0
2013-07-08,5210,5230,4990,5020,21265,37455.0,7461237.0
2013-07-09,5010,5700,5000,5330,38339,39768.0,7461237.0
2013-07-10,5430,5580,5390,5400,13694,40291.0,7461237.0
2013-07-11,5480,5590,5310,5400,14094,40291.0,7461237.0
2013-07-12,5560,5610,5410,5600,765600,41783.0,7461237.0
2013-07-15,5760,5800,5630,5760,28655,42977.0,7461237.0
2013-07-16,5930,5930,5770,5860,35714,43723.0,7461237.0
2013-07-17,5860,5860,5680,5780,11170,43126.0,7461237.0
2013-07-18,5740,5750,5640,5700,6740,42529.0,7461237.0
2013-07-19,5670,5730,5650,5690,11468,42454.0,7461237.0
2013-07-22,5730,5740,5640,5650,12870,42156.0,7461237.0
2013-07-23,5660,5730,5510,5650,10747,42156.0,7461237.0
2013-07-24,5660,5700,5550,5610,3216,41858.0,7461237.0
2013-07-25,5580,5680,5550,5550,9250,41410.0,7461237.0
2013-07-26,5510,5580,5470,5470,15260,40813.0,7461237.0
2013-07-29,5500,5500,5350,5350,10157,39918.0,7461237.0
2013-07-30,5420,5470,5340,5460,8053,40738.0,7461237.0
2013-07-31,5490,5740,5400,5620,18963,41932.0,7461237.0
2013-08-01,5600,5700,5600,5640,6733,42081.0,7461237.0
2013-08-02,5640,5710,5610,5700,5086,42529.0,7461237.0
2013-08-05,5690,5750,5620,5630,17131,42007.0,7461237.0
2013-08-06,5630,5720,5560,5680,13839,42380.0,7461237.0
2013-08-07,5650,5710,5610,5680,9943,42380.0,7461237.0
2013-08-08,5680,5740,5610,5710,6185,42604.0,7461237.0
2013-08-09,5720,5960,5720,5960,22993,44469.0,7461237.0
2013-08-12,5910,6020,5900,5920,24930,44171.0,7461237.0
2013-08-13,6010,6130,5880,5930,42164,44245.0,7461237.0
2013-08-14,5980,6050,5910,5990,16083,44693.0,7461237.0
2013-08-16,5940,6000,5850,6000,9619,44767.0,7461237.0
2013-08-19,5950,6160,5950,6150,36529,45887.0,7461237.0
2013-08-20,6180,6190,5870,5970,15619,44544.0,7461237.0
2013-08-21,5860,6000,5780,5850,25194,43648.0,7461237.0
2013-08-22,5850,6010,5700,5930,26011,44245.0,7461237.0
2013-08-23,6040,6240,5900,6220,55409,46409.0,7461237.0
2013-08-26,6220,6430,6150,6430,43990,47976.0,7461237.0
2013-08-27,6420,6420,6160,6300,64416,47006.0,7461237.0
2013-08-28,6200,6270,6000,6260,31952,46707.0,7461237.0
2013-08-29,6220,6300,5910,5980,72065,44618.0,7461237.0
2013-08-30,6000,6150,6000,6120,19104,45663.0,7461237.0
2013-09-02,6120,6460,6040,6460,45789,48200.0,7461237.0
2013-09-03,6390,6540,6380,6480,17946,48349.0,7461237.0
2013-09-04,6470,6520,6400,6440,8202,48050.0,7461237.0
2013-09-05,6490,6500,6270,6450,24887,48125.0,7461237.0
2013-09-06,6420,6450,6270,6350,14406,47379.0,7461237.0
2013-09-09,6400,6420,6230,6330,13214,47230.0,7461237.0
2013-09-10,6320,6400,6150,6340,22971,47304.0,7461237.0
2013-09-11,6500,6500,6310,6380,12377,47603.0,7461237.0
2013-09-12,6380,6490,6270,6380,12506,47603.0,7461237.0
2013-09-13,6350,6500,6300,6410,14797,47827.0,7461237.0
2013-09-16,6430,6450,6300,6300,6320,47006.0,7461237.0
2013-09-17,6280,6410,6260,6390,18446,47677.0,7461237.0
2013-09-23,6380,6410,6290,6350,8100,47379.0,7461237.0
2013-09-24,6350,6430,6000,6190,27632,46185.0,7461237.0
2013-09-25,6290,6290,6100,6200,13744,46260.0,7461237.0
2013-09-26,6300,6300,6090,6180,27873,46110.0,7461237.0
2013-09-27,6180,6200,6110,6190,21856,46185.0,7461237.0
2013-09-30,6150,6300,6060,6300,22185,47006.0,7461237.0
2013-10-01,6300,6340,6160,6270,4426,46782.0,7461237.0
2013-10-02,6300,6300,6150,6230,5856,46484.0,7461237.0
2013-10-04,6150,6250,6020,6020,11666,44917.0,7461237.0
2013-10-07,6000,6140,5970,5970,5574,44544.0,7461237.0
2013-10-08,5970,6220,5970,6210,29643,46334.0,7461237.0
2013-10-10,6160,6440,6160,6330,26849,47230.0,7461237.0
2013-10-11,6370,6500,6370,6440,15529,48050.0,7461237.0
2013-10-14,6500,6500,6150,6300,16685,47006.0,7461237.0
2013-10-15,6240,6340,6150,6300,8453,47006.0,7461237.0
2013-10-16,6230,6340,6120,6340,9436,47304.0,7461237.0
2013-10-17,6330,6350,6170,6200,5281,46260.0,7461237.0
2013-10-18,6180,6340,6180,6250,4998,46633.0,7461237.0
2013-10-21,6200,6280,6080,6190,12567,46185.0,7461237.0
2013-10-22,6200,6230,6090,6100,4025,45514.0,7461237.0
2013-10-23,6100,6170,5910,6080,23158,45364.0,7461237.0
2013-10-24,6090,6090,5910,6000,12259,44767.0,7461237.0
2013-10-25,5950,6130,5950,5960,8815,44469.0,7461237.0
2013-10-28,5950,6040,5890,5890,6574,43947.0,7461237.0
2013-10-29,5850,5980,5850,5860,6318,43723.0,7461237.0
2013-10-30,5850,6040,5850,6020,14080,44917.0,7461237.0
2013-10-31,5990,6100,5950,6080,6165,45364.0,7461237.0
2013-11-01,6100,6100,5950,6020,3376,44917.0,7461237.0
2013-11-04,6000,6080,5870,5870,5242,43797.0,7461237.0
2013-11-05,5870,5950,5870,5890,6076,43947.0,7461237.0
2013-11-06,5870,5870,5790,5800,7173,43275.0,7461237.0
2013-11-07,5800,5800,5650,5790,11975,43201.0,7461237.0
2013-11-08,5790,5830,5700,5830,3863,43499.0,7461237.0
2013-11-11,5830,5900,5700,5790,6343,43201.0,7461237.0
2013-11-12,5800,5800,5550,5640,13455,42081.0,7461237.0
2013-11-13,5670,5670,5380,5520,22160,41186.0,7461237.0
