오리엔탈정공(014940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-03-14,35617,36984,34875,35525,314712,28982.0,17200000.0
2005-03-15,35507,36014,33700,35419,248628,28896.0,17200000.0
2005-03-16,35081,36473,33831,36473,172260,29756.0,17200000.0
2005-03-17,35529,39005,34997,37317,419771,30444.0,17200000.0
2005-03-18,37501,38038,36227,36579,249573,29842.0,17200000.0
2005-03-21,34023,35810,33281,33311,376346,27176.0,17200000.0
2005-03-22,32874,33294,30554,31624,269929,25800.0,17200000.0
2005-03-23,30570,32054,29827,30570,207444,24940.0,17200000.0
2005-03-24,30350,30883,29076,29516,330491,24080.0,17200000.0
2005-03-25,29398,30443,28446,29516,196697,24080.0,17200000.0
2005-03-28,29818,29818,28124,29516,278981,24080.0,17200000.0
2005-03-29,28875,29500,27713,28040,413240,22876.0,17200000.0
2005-03-30,27610,27913,26009,26986,275757,22016.0,17200000.0
2005-03-31,27610,27907,26125,26775,366569,21844.0,17200000.0
2005-04-01,26448,27610,26330,26775,274539,21844.0,17200000.0
2005-04-04,26445,26655,25586,25616,603760,20898.0,17200000.0
2005-04-06,26122,28558,25707,27724,1214929,22618.0,17200000.0
2005-04-07,28041,28460,27181,28251,531421,23048.0,17200000.0
2005-04-08,28442,28554,27490,27935,257430,22790.0,17200000.0
2005-04-11,27283,27820,26658,26986,174210,22016.0,17200000.0
2005-04-12,26744,27808,26324,26354,283826,21500.0,17200000.0
2005-04-13,26447,27282,26447,26564,158072,21672.0,17200000.0
2005-04-14,26018,26253,24861,25721,287818,20984.0,17200000.0
2005-04-15,25079,25914,24757,25826,165843,21070.0,17200000.0
2005-04-18,24220,24845,23800,24245,188767,19780.0,17200000.0
2005-04-19,24441,25721,24441,25721,95297,20984.0,17200000.0
2005-04-20,25717,28246,25717,26670,1060962,21758.0,17200000.0
2005-04-21,26017,26549,25182,25299,226339,20640.0,17200000.0
2005-04-22,26016,27500,25811,26881,483973,21930.0,17200000.0
2005-04-25,26759,28448,26759,27618,526469,22532.0,17200000.0
2005-04-26,28460,28783,27718,28251,459057,23048.0,17200000.0
2005-04-27,28120,28120,27285,27408,187921,22360.0,17200000.0
2005-04-28,27486,27603,26119,26354,198410,21500.0,17200000.0
2005-04-29,25710,26012,25177,26037,125377,21242.0,17200000.0
2005-05-02,26017,26340,25300,25510,115339,20812.0,17200000.0
2005-05-03,25379,25701,24847,25194,200438,20554.0,17200000.0
2005-05-04,25169,25584,24959,25194,241907,20554.0,17200000.0
2005-05-06,25089,25597,25089,25299,167052,20640.0,17200000.0
2005-05-09,25180,25502,24853,24878,155559,20296.0,17200000.0
2005-05-10,25090,25505,24855,25510,178096,20812.0,17200000.0
2005-05-11,25284,26441,24957,26354,336052,21500.0,17200000.0
2005-05-12,26443,26653,25169,25194,392559,20554.0,17200000.0
2005-05-13,25176,25176,24341,25089,228356,20468.0,17200000.0
2005-05-16,25081,25081,24431,24456,189832,19952.0,17200000.0
2005-05-17,24431,24753,24221,24456,197172,19952.0,17200000.0
2005-05-18,24431,25173,24338,24456,205817,19952.0,17200000.0
2005-05-19,24548,24548,24128,24456,322347,19952.0,17200000.0
2005-05-20,24644,25083,24341,25089,302774,20468.0,17200000.0
2005-05-23,24841,25700,24841,24983,190980,20382.0,17200000.0
2005-05-24,25087,25087,24228,24878,235543,20296.0,17200000.0
2005-05-25,24970,25922,24643,24878,329118,20296.0,17200000.0
2005-05-26,25379,25379,24637,25194,96969,20554.0,17200000.0
2005-05-27,25386,25386,24854,25089,143861,20468.0,17200000.0
2005-05-30,24965,25800,24848,25405,229233,20726.0,17200000.0
2005-05-31,25387,25714,24855,25299,179153,20640.0,17200000.0
2005-06-01,25176,25503,24854,25089,154933,20468.0,17200000.0
2005-06-02,25075,25280,24958,24983,129389,20382.0,17200000.0
2005-06-03,24958,27277,24748,27302,384014,22274.0,17200000.0
2005-06-07,27410,29080,27410,28778,1184258,23478.0,17200000.0
2005-06-08,29385,29385,27906,28673,429709,23392.0,17200000.0
2005-06-09,28970,29595,27813,28673,409199,23392.0,17200000.0
2005-06-10,28233,29810,28121,28146,244368,22962.0,17200000.0
2005-06-13,27825,30559,27825,28567,594338,23306.0,17200000.0
2005-06-14,28251,28783,25721,25932,458012,21156.0,17200000.0
2005-06-15,25721,26141,25306,25932,156822,21156.0,17200000.0
2005-06-16,26122,27699,25707,27724,408538,22618.0,17200000.0
2005-06-17,28865,29192,27917,28567,605144,23306.0,17200000.0
2005-06-20,28112,28434,27277,27302,111726,22274.0,17200000.0
2005-06-21,27396,28119,27284,27724,129754,22618.0,17200000.0
2005-06-22,27298,28460,27298,28251,195466,23048.0,17200000.0
2005-06-23,28964,30429,28432,28462,658229,23220.0,17200000.0
2005-06-24,28432,28759,27807,28462,137369,23220.0,17200000.0
2005-06-27,27917,27917,26970,27829,176085,22704.0,17200000.0
2005-06-28,27169,28331,27169,28356,150614,23134.0,17200000.0
2005-06-29,29198,29496,28661,28989,300980,23650.0,17200000.0
2005-06-30,29072,31601,29072,29727,1377788,24252.0,17200000.0
2005-07-01,29938,30680,29611,30148,283013,24596.0,17200000.0
2005-07-04,30445,30674,29610,29938,289114,24424.0,17200000.0
2005-07-05,29926,32240,29482,30254,551964,24682.0,17200000.0
2005-07-06,30359,33093,30149,32678,741488,26660.0,17200000.0
2005-07-07,33070,35389,32445,33100,1002515,27004.0,17200000.0
2005-07-08,33619,35401,32135,32995,606602,26918.0,17200000.0
2005-07-11,33203,33203,31094,32257,388398,26316.0,17200000.0
2005-07-12,32261,32886,31192,31730,271737,25886.0,17200000.0
2005-07-13,31718,32343,31181,32046,244793,26144.0,17200000.0
2005-07-14,32256,32256,31191,31519,218699,25714.0,17200000.0
2005-07-15,31184,32136,30886,30886,128942,25198.0,17200000.0
2005-07-18,30980,31610,30888,31308,207923,25542.0,17200000.0
2005-07-19,31503,33192,30668,32573,572286,26574.0,17200000.0
2005-07-20,32662,32662,31085,31203,316422,25456.0,17200000.0
2005-07-21,31843,31843,30149,30359,213981,24768.0,17200000.0
2005-07-22,29602,31506,28327,31413,441404,25628.0,17200000.0
2005-07-25,31843,33718,31399,32678,452579,26660.0,17200000.0
2005-07-26,32046,32465,31396,31519,213639,25714.0,17200000.0
2005-07-27,31079,31821,30962,30992,157153,25284.0,17200000.0
2005-07-28,30757,31499,30757,30992,179473,25922.0,17633720.0
2005-07-29,31500,32242,30968,31203,198609,26098.0,17633720.0
2005-08-01,31309,32466,31192,31730,231470,26539.0,17633720.0
2005-08-02,32454,33704,32034,32362,486711,27068.0,17633720.0
2005-08-03,32675,32675,30775,31308,316312,26186.0,17633720.0
2005-08-04,30754,31286,29596,29621,231882,24775.0,17633720.0
2005-08-05,28964,29477,28110,28462,103308,23806.0,17633720.0
2005-08-08,27814,29391,27814,28883,46610,24158.0,17633720.0
2005-08-09,28020,30339,28020,29832,102830,24952.0,17633720.0
2005-08-10,29491,30975,29491,29516,142283,24687.0,17633720.0
2005-08-11,29397,31716,29397,31624,473080,26451.0,17633720.0
2005-08-12,31592,31592,30225,30992,167805,25922.0,17633720.0
2005-08-16,30680,31608,29611,30148,113933,25216.0,17633720.0
2005-08-17,29387,30129,29387,29621,69133,24775.0,17633720.0
2005-08-18,29615,30147,29405,29411,72109,24599.0,17633720.0
2005-08-19,28656,29491,28656,29516,88622,24687.0,17633720.0
2005-08-22,30031,30143,28869,30148,75099,25216.0,17633720.0
2005-08-23,30962,31172,30337,30992,206961,25922.0,17633720.0
2005-08-24,30558,31300,30348,30676,95065,25657.0,17633720.0
2005-08-25,30445,30674,29932,29938,72614,25040.0,17633720.0
2005-08-26,30350,30975,29491,29516,230858,24687.0,17633720.0
2005-08-29,29500,29500,26555,28040,161796,23453.0,17633720.0
2005-08-30,27416,28993,27416,28251,76989,23629.0,17633720.0
2005-08-31,27607,28857,26655,27935,83063,23365.0,17633720.0
2005-09-01,28024,28859,27907,28883,121856,24158.0,17633720.0
2005-09-02,28655,29490,28655,29305,55937,24511.0,17633720.0
2005-09-05,29490,29490,28772,29305,108279,24511.0,17633720.0
2005-09-06,29187,29812,28655,29305,58162,24511.0,17633720.0
2005-09-07,29936,29936,29194,29200,49769,24423.0,17633720.0
2005-09-08,29497,29497,28984,29200,60918,24423.0,17633720.0
2005-09-09,29190,29932,29078,29938,71296,25040.0,17633720.0
2005-09-12,30142,30767,29820,29938,121389,25040.0,17633720.0
2005-09-13,29820,30235,29493,29938,35667,25040.0,17633720.0
2005-09-14,29490,30555,29280,29305,86033,24511.0,17633720.0
2005-09-15,29069,31178,29069,31203,248913,26098.0,17633720.0
2005-09-16,31174,34026,30667,32151,1566165,26891.0,17633720.0
2005-09-20,32126,33073,31588,31940,266833,26715.0,17633720.0
2005-09-21,32235,32235,30546,30781,191497,25745.0,17633720.0
2005-09-22,30242,31614,29827,30570,197846,25569.0,17633720.0
2005-09-23,30757,32031,30664,30992,256055,25922.0,17633720.0
2005-09-26,32465,32465,30775,31308,157785,26186.0,17633720.0
2005-09-27,31178,31920,30665,31203,173076,26098.0,17633720.0
2005-09-28,31190,34369,31190,33627,674818,28126.0,17633720.0
2005-09-29,33719,34369,32884,33627,323546,28126.0,17633720.0
2005-09-30,33717,33834,32350,32468,212648,27156.0,17633720.0
2005-10-04,31922,33704,31922,32362,379508,27068.0,17633720.0
2005-10-05,32659,33191,31916,32151,145427,26891.0,17633720.0
2005-10-06,31922,32337,31502,32362,93548,27068.0,17633720.0
2005-10-07,32351,33303,32351,32678,193685,27332.0,17633720.0
2005-10-10,32674,33929,32465,33627,330163,28126.0,17633720.0
2005-10-11,34146,35606,33404,33522,363963,28038.0,17633720.0
2005-10-12,33496,34565,32666,32784,370447,27420.0,17633720.0
2005-10-13,32765,33297,32140,32468,163299,27156.0,17633720.0
2005-10-14,32445,33280,32328,33100,237294,27685.0,17633720.0
2005-10-17,33417,33510,31307,31308,261616,26186.0,17633720.0
2005-10-18,31290,31710,30875,31203,160682,26098.0,17633720.0
2005-10-19,30775,31190,28778,28989,209374,24246.0,17633720.0
2005-10-20,29281,30023,29076,29516,99964,24687.0,17633720.0
2005-10-21,29275,30222,28650,29832,98119,24952.0,17633720.0
2005-10-24,29604,30439,29604,29727,59378,24864.0,17633720.0
2005-10-25,30558,30973,30138,30676,142891,25657.0,17633720.0
2005-10-26,30359,30774,29939,30359,87808,25393.0,17633720.0
2005-10-27,29822,30564,29729,30359,115861,25393.0,17633720.0
2005-10-28,29083,29942,29083,29411,76622,24599.0,17633720.0
2005-10-31,30549,30549,29392,29832,59676,24952.0,17633720.0
2005-11-01,29486,30228,29276,30043,115779,25128.0,17633720.0
2005-11-02,29611,30236,29611,30148,122589,25216.0,17633720.0
2005-11-03,30021,30763,29928,30676,143313,25657.0,17633720.0
2005-11-04,30761,30966,30224,30254,125913,25304.0,17633720.0
2005-11-07,30025,30977,29727,29938,113153,25040.0,17633720.0
2005-11-08,29714,30339,29064,29621,154897,24775.0,17633720.0
2005-11-09,29392,29807,29275,29832,94885,24952.0,17633720.0
2005-11-10,29714,29919,29479,29621,149713,24775.0,17633720.0
2005-11-11,29599,30761,29482,30254,311296,25304.0,17633720.0
2005-11-14,30230,30552,29605,30465,128080,25481.0,17633720.0
2005-11-15,30561,31513,30239,31519,383299,26362.0,17633720.0
2005-11-16,32050,32050,30980,31308,217239,26186.0,17633720.0
2005-11-17,31301,31511,30886,30886,121416,25833.0,17633720.0
2005-11-18,30975,31835,30765,31835,218955,26627.0,17633720.0
2005-11-21,31717,32669,31600,31835,225259,26627.0,17633720.0
2005-11-22,31828,31828,30764,31413,143823,26274.0,17633720.0
2005-11-23,31092,32132,31092,31624,202535,26451.0,17633720.0
2005-11-24,32126,33190,31823,31940,292791,26715.0,17633720.0
2005-11-25,32048,32883,31936,32678,239568,27332.0,17633720.0
2005-11-28,32881,33296,32251,32257,199417,26980.0,17633720.0
2005-11-29,32459,32551,31092,31624,329322,26451.0,17633720.0
2005-11-30,31820,33602,31586,33100,310054,27685.0,17633720.0
2005-12-01,32749,35068,32749,33311,290680,27861.0,17633720.0
2005-12-02,33918,35075,33288,33733,361049,28214.0,17633720.0
2005-12-05,34152,38790,33713,37844,1112044,31653.0,17633720.0
2005-12-06,37827,38988,35810,37949,749346,31741.0,17633720.0
2005-12-07,37831,37831,34564,34892,463699,29184.0,17633720.0
2005-12-08,35084,36246,34156,34787,264730,29096.0,17633720.0
2005-12-09,35723,37183,35606,35841,387946,29977.0,17633720.0
2005-12-12,35815,36352,34868,35103,260718,29360.0,17633720.0
2005-12-13,35523,35523,34156,34787,272325,29096.0,17633720.0
2005-12-14,34560,36552,34560,35630,342541,29801.0,17633720.0
2005-12-15,35816,36465,35606,35841,336913,29977.0,17633720.0
2005-12-16,34767,36017,33493,34260,312302,28655.0,17633720.0
2005-12-19,32655,35389,32655,35419,318392,29625.0,17633720.0
2005-12-20,34572,35822,34572,35525,175015,29713.0,17633720.0
2005-12-21,35822,36032,35080,35525,223224,29713.0,17633720.0
2005-12-22,36467,38464,35403,36262,687832,30330.0,17633720.0
2005-12-23,35524,35939,34245,35525,230699,29713.0,17633720.0
2005-12-26,35510,36023,34445,34470,199580,28831.0,17633720.0
2005-12-27,34242,34779,33920,34365,128622,28743.0,17633720.0
2005-12-28,34240,34240,33288,33733,167819,28214.0,17633720.0
2005-12-29,33715,34575,33510,33838,103352,28302.0,17633720.0
2006-01-02,33815,34557,33702,34260,229140,28655.0,17633720.0
2006-01-03,34156,35084,33717,34787,224858,29096.0,17633720.0
2006-01-04,35184,36014,35067,35419,384112,29625.0,17633720.0
2006-01-05,35395,37621,34350,35630,612482,29801.0,17633720.0
2006-01-06,36236,36236,35196,35314,251973,29536.0,17633720.0
2006-01-09,35088,35205,33838,34049,244813,28478.0,17633720.0
2006-01-10,33838,34463,33511,34049,102208,28478.0,17633720.0
2006-01-11,33838,35323,33511,34049,77558,28478.0,17633720.0
2006-01-12,34871,34871,33503,33943,101643,28390.0,17633720.0
2006-01-13,34657,34862,33915,34892,165367,29184.0,17633720.0
2006-01-16,34366,34991,34249,34787,140604,29096.0,17633720.0
2006-01-17,34871,35076,33826,33943,204979,28390.0,17633720.0
2006-01-18,33413,34038,30562,32257,254738,26980.0,17633720.0
2006-01-19,31301,32253,30769,30886,161367,25833.0,17633720.0
2006-01-20,30752,31284,26324,26354,417725,22042.0,17633720.0
2006-01-23,26549,27291,24972,25299,227339,21160.0,17633720.0
2006-01-24,24424,26738,23169,26143,151827,21866.0,17633720.0
2006-01-25,25502,28446,25390,27197,266107,22747.0,17633720.0
2006-01-26,27165,27610,26448,26775,76692,22395.0,17633720.0
2006-01-27,26961,27283,26658,26986,310542,23126.0,18067440.0
2006-01-31,27818,28560,27491,28146,191831,24120.0,18067440.0
2006-02-01,28122,28122,25920,26248,142710,22494.0,18067440.0
2006-02-02,26440,26855,25581,26143,98937,22404.0,18067440.0
2006-02-03,25382,26539,25289,25826,359488,22133.0,18067440.0
2006-02-06,25300,26135,25183,25510,75355,21862.0,18067440.0
2006-02-07,26007,26446,25382,25826,85198,22133.0,18067440.0
2006-02-08,25604,26346,25511,25932,75920,22223.0,18067440.0
2006-02-09,26013,26453,26013,26248,102110,22494.0,18067440.0
2006-02-10,26016,27920,26016,26881,105489,23036.0,18067440.0
2006-02-13,27702,29069,26960,29094,315090,24933.0,18067440.0
2006-02-14,29077,29726,28569,29200,157088,25023.0,18067440.0
2006-02-15,29477,30009,27485,28462,109754,24391.0,18067440.0
2006-02-16,28017,28432,27690,28462,65004,24391.0,18067440.0
2006-02-17,28857,30131,27812,27935,77794,23939.0,18067440.0
2006-02-20,27917,28865,27917,28567,85047,24481.0,18067440.0
2006-02-21,28567,29192,28240,28567,48232,24481.0,18067440.0
2006-02-22,28024,29181,28024,28883,83038,24752.0,18067440.0
2006-02-23,28442,30966,28442,30254,389803,25927.0,18067440.0
2006-02-24,30442,31599,29812,31624,244813,27101.0,18067440.0
2006-02-27,31598,32248,30876,31413,89044,26920.0,18067440.0
2006-02-28,31307,31723,31098,31308,200035,26830.0,18067440.0
2006-03-02,31304,31723,31191,31519,100914,27011.0,18067440.0
2006-03-03,31189,31307,30145,31097,132206,26649.0,18067440.0
2006-03-06,30869,31172,30337,30992,31734,26559.0,18067440.0
2006-03-07,30664,31382,29712,30992,73703,26559.0,18067440.0
2006-03-08,31102,31102,29500,30570,62471,26198.0,18067440.0
2006-03-09,30137,30552,30137,30465,22435,26107.0,18067440.0
2006-03-10,29821,30773,29821,30148,26983,25836.0,18067440.0
2006-03-13,30344,31506,30344,31413,35990,26920.0,18067440.0
2006-03-14,31283,31283,30658,30781,27106,26378.0,18067440.0
2006-03-15,31513,31723,30981,31519,67669,27011.0,18067440.0
2006-03-16,31614,32889,30570,30570,181120,26198.0,18067440.0
2006-03-17,30547,31079,29712,30992,81780,26559.0,18067440.0
2006-03-20,30556,32041,29814,32046,104986,27463.0,18067440.0
2006-03-21,32468,33210,31843,32678,130405,28005.0,18067440.0
2006-03-22,32662,33702,31388,33522,352678,28727.0,18067440.0
2006-03-23,34146,34239,32545,33522,225158,28727.0,18067440.0
2006-03-24,33712,34034,32877,32995,167792,28276.0,18067440.0
2006-03-27,33616,34451,33084,33943,108639,29089.0,18067440.0
2006-03-28,32886,34370,32886,34049,193782,29179.0,18067440.0
2006-03-29,33090,34160,33090,33838,58717,28998.0,18067440.0
2006-03-30,33507,34781,33507,34787,109458,29811.0,18067440.0
2006-03-31,35193,37928,35193,37000,479330,31708.0,18067440.0
2006-04-03,37503,38036,36459,37738,356783,32341.0,18067440.0
2006-04-04,37504,38549,36460,37949,401751,32521.0,18067440.0
2006-04-05,38136,43096,38136,40690,786206,34870.0,18067440.0
2006-04-06,41406,46693,39624,46698,1483661,40019.0,18067440.0
2006-04-07,48480,53650,47113,53656,2052180,45982.0,18067440.0
2006-04-10,52498,55652,49740,53129,1582599,45530.0,18067440.0
2006-04-11,53957,60079,49734,50599,2779014,43362.0,18067440.0
2006-04-12,49722,52041,47520,51231,903357,43904.0,18067440.0
2006-04-13,52695,57123,52578,52812,1899997,45259.0,18067440.0
2006-04-14,53433,58999,51948,55869,1327785,47879.0,18067440.0
2006-04-17,58381,59451,54070,55975,996551,47969.0,18067440.0
2006-04-18,54375,56396,52705,56397,632204,48330.0,18067440.0
2006-04-19,57975,57975,49235,49861,748359,42729.0,18067440.0
2006-04-20,49724,50788,47195,49334,631643,42278.0,18067440.0
2006-04-21,51212,55846,49728,53761,1014378,46072.0,18067440.0
2006-04-24,55323,55855,51011,52496,499338,44988.0,18067440.0
2006-04-25,51848,54074,49641,50599,343969,43362.0,18067440.0
2006-04-26,49955,53734,48681,52602,577213,45078.0,18067440.0
2006-04-27,53450,54495,51224,53129,371681,45530.0,18067440.0
2006-04-28,53121,53653,50059,50177,266395,43001.0,18067440.0
2006-05-02,49522,50591,44883,47647,389848,40832.0,18067440.0
2006-05-03,47849,50168,46458,46488,227550,39839.0,18067440.0
2006-05-04,47204,50382,45744,48596,379878,41645.0,18067440.0
2006-05-08,49517,55845,49097,55869,571115,47879.0,18067440.0
2006-05-09,56916,56916,52488,54183,892139,46433.0,18067440.0
2006-05-10,55236,56486,53121,55026,527194,47156.0,18067440.0
2006-05-11,54269,56261,51623,51653,416934,44265.0,18067440.0
2006-05-12,49518,49957,47614,49123,438486,42097.0,18067440.0
2006-05-15,48472,49004,44043,45855,838336,39297.0,18067440.0
2006-05-16,46472,46799,42576,42904,630449,36767.0,18067440.0
2006-05-17,42684,45003,42572,43641,346123,37400.0,18067440.0
2006-05-18,41099,41309,39405,41217,360443,35322.0,18067440.0
2006-05-19,40377,42789,40377,41955,290862,35954.0,18067440.0
2006-05-22,42468,45734,42141,44485,469277,38122.0,18067440.0
2006-05-23,43208,44780,41098,43325,254369,37129.0,18067440.0
2006-05-24,43416,46150,42977,44696,535707,38303.0,18067440.0
2006-05-25,45096,46258,43636,43641,239222,37400.0,18067440.0
2006-05-26,44259,45304,42780,43220,202699,37038.0,18067440.0
2006-05-29,43523,45310,43313,43431,147314,37219.0,18067440.0
2006-05-30,43090,43925,40239,41006,195323,35141.0,18067440.0
2006-06-01,41105,41198,38557,38582,161549,33063.0,18067440.0
2006-06-02,40044,43432,37310,41533,756542,35593.0,18067440.0
2006-06-05,41308,42142,39291,40268,132729,34509.0,18067440.0
2006-06-07,39612,39612,35813,37527,275449,32160.0,18067440.0
2006-06-08,36684,37519,35083,36895,79831,31618.0,18067440.0
2006-06-09,36885,38140,36885,37633,187758,32250.0,18067440.0
2006-06-12,37194,38258,36564,37844,163787,32431.0,18067440.0
2006-06-13,36886,37301,35309,36052,106728,30895.0,18067440.0
2006-06-14,34993,36477,34666,35735,164549,30624.0,18067440.0
2006-06-15,36459,36756,35184,35419,110598,30353.0,18067440.0
2006-06-16,35810,38549,35717,37949,359258,32521.0,18067440.0
2006-06-19,37723,37723,36238,36473,56196,31257.0,18067440.0
2006-06-20,35941,36776,34154,34154,160715,29269.0,18067440.0
2006-06-21,34355,35722,34243,35103,93961,30082.0,18067440.0
2006-06-22,35412,36481,34880,34997,139695,29992.0,18067440.0
2006-06-23,34145,35189,34145,34892,77461,29902.0,18067440.0
2006-06-26,35415,35415,33721,34049,75514,29179.0,18067440.0
2006-06-27,34031,34656,34031,34681,75694,29721.0,18067440.0
2006-06-28,33918,34240,33708,33733,51349,28908.0,18067440.0
2006-06-29,33821,34774,33821,34681,50386,29721.0,18067440.0
2006-06-30,35193,37932,34358,36262,225030,31076.0,18067440.0
2006-07-03,36977,38344,35820,37422,225640,32070.0,18067440.0
2006-07-04,37920,39497,37920,38687,154836,33154.0,18067440.0
2006-07-05,37922,37922,32868,36790,203091,31528.0,18067440.0
2006-07-06,35809,36551,35389,35419,93288,30353.0,18067440.0
2006-07-07,35722,37508,35722,37211,84573,31889.0,18067440.0
2006-07-10,36764,38873,36139,38898,120506,33334.0,18067440.0
2006-07-11,38790,40460,38141,40163,231721,34418.0,18067440.0
2006-07-12,40980,40980,38871,40057,169127,34328.0,18067440.0
2006-07-13,39945,39945,38134,39530,164461,33876.0,18067440.0
2006-07-14,38785,38785,37091,38371,149841,32883.0,18067440.0
2006-07-18,37313,38148,35946,35946,140780,30805.0,18067440.0
2006-07-19,35929,36671,35812,36579,59268,31347.0,18067440.0
2006-07-20,37509,37929,36977,37422,129879,32070.0,18067440.0
2006-07-21,36355,36887,36145,36262,79915,31076.0,18067440.0
2006-07-24,36469,36679,35819,36684,73514,31437.0,18067440.0
2006-07-25,37507,40451,37184,39109,542177,33515.0,18067440.0
2006-07-26,40674,40791,38565,39425,405864,33786.0,18067440.0
2006-07-27,39840,40050,38683,39636,298391,33967.0,18067440.0
2006-07-28,40158,45538,39948,45539,1852225,39026.0,18067440.0
2006-07-31,46785,50051,45740,46488,2721822,39839.0,18067440.0
2006-08-01,46784,48156,44050,46277,1980544,39658.0,18067440.0
2006-08-02,46994,49220,45095,46277,2071778,39658.0,18067440.0
2006-08-03,47859,50271,46258,48280,2289423,41374.0,18067440.0
2006-08-04,49101,49101,44580,45117,834341,38664.0,18067440.0
2006-08-07,44678,45097,42266,42271,624902,36225.0,18067440.0
2006-08-08,42473,44050,42473,43958,500599,37671.0,18067440.0
2006-08-09,42993,43526,41534,41744,619292,35774.0,18067440.0
2006-08-10,41728,41821,39619,40479,523801,34689.0,18067440.0
2006-08-11,40775,42465,40146,40268,490408,34509.0,18067440.0
2006-08-14,40152,41314,39620,40690,293982,34870.0,18067440.0
2006-08-16,41103,41405,39623,39741,475285,34057.0,18067440.0
2006-08-17,39952,40045,37726,37844,570408,32431.0,18067440.0
2006-08-18,37842,39419,37842,39214,331355,33605.0,18067440.0
2006-08-21,39208,39418,37934,39003,297531,33425.0,18067440.0
2006-08-22,38556,39410,38136,38371,195147,32883.0,18067440.0
2006-08-23,38042,38550,36973,38160,355114,32702.0,18067440.0
2006-08-24,37293,38870,36760,37527,254197,32160.0,18067440.0
2006-08-25,37522,38264,37195,38054,273643,32612.0,18067440.0
2006-08-28,38054,39099,38054,38054,293857,32612.0,18067440.0
2006-08-29,38263,40470,38263,39636,547241,33967.0,18067440.0
2006-08-30,39207,39720,38675,38792,202597,33244.0,18067440.0
2006-08-31,38885,39837,38675,38792,231518,33244.0,18067440.0
2006-09-01,38785,39088,38043,38371,154056,32883.0,18067440.0
2006-09-04,38779,40356,38549,40268,271354,34509.0,18067440.0
2006-09-05,39953,40788,39421,40374,202169,34599.0,18067440.0
2006-09-06,40467,40999,39842,40584,215943,34780.0,18067440.0
2006-09-07,39957,40582,39308,39636,201022,33967.0,18067440.0
2006-09-08,39308,40377,39308,39636,198233,33967.0,18067440.0
2006-09-11,39823,40028,39285,40057,169992,34328.0,18067440.0
2006-09-12,40049,41114,39307,39425,150488,33786.0,18067440.0
2006-09-13,39408,40238,39198,40268,184963,34509.0,18067440.0
2006-09-14,39939,40886,39499,39847,149952,34147.0,18067440.0
2006-09-15,39495,40447,39193,40057,215127,34328.0,18067440.0
2006-09-18,40447,40770,39613,40057,265043,34328.0,18067440.0
2006-09-19,40656,43298,40359,42166,637119,36135.0,18067440.0
2006-09-20,42347,42767,41400,42376,343717,36316.0,18067440.0
2006-09-21,42995,42995,41740,42693,273080,36587.0,18067440.0
2006-09-22,42686,45308,42154,42482,746178,36406.0,18067440.0
2006-09-25,42889,42889,40570,41849,297532,35864.0,18067440.0
2006-09-26,41524,42056,40665,40690,117942,34870.0,18067440.0
2006-09-27,40794,42996,40794,42904,465641,36767.0,18067440.0
2006-09-28,43508,43928,41726,42166,427558,36135.0,18067440.0
2006-09-29,42561,42883,41399,42166,203653,36135.0,18067440.0
2006-10-02,42353,43423,41728,42798,361036,36677.0,18067440.0
2006-10-04,43098,44792,41404,41639,966350,35683.0,18067440.0
2006-10-09,41622,42272,35407,35525,584236,30444.0,18067440.0
2006-10-10,35810,38129,35512,37949,311242,32521.0,18067440.0
2006-10-11,36885,38140,36031,37633,156606,32250.0,18067440.0
2006-10-12,37308,39095,37308,38792,76098,33244.0,18067440.0
2006-10-13,39202,40662,39202,39319,97059,33696.0,18067440.0
2006-10-16,40028,41814,39080,40057,883528,34328.0,18067440.0
2006-10-17,40666,40666,38049,38582,319209,33063.0,18067440.0
2006-10-18,38552,39084,37834,39109,128244,33515.0,18067440.0
2006-10-19,38557,39206,38347,38582,179530,33063.0,18067440.0
2006-10-20,38558,39418,38558,39003,101584,33425.0,18067440.0
2006-10-23,38984,39497,38545,38687,144134,33154.0,18067440.0
2006-10-24,39208,40253,38676,39003,428287,33425.0,18067440.0
2006-10-25,39512,43526,39214,41744,859091,35774.0,18067440.0
2006-10-26,42563,44790,41728,42798,747723,36677.0,18067440.0
2006-10-27,42901,45312,41949,44063,737553,37761.0,18067440.0
2006-10-30,43726,47530,43633,45328,1186704,38845.0,18067440.0
2006-10-31,46172,47212,45635,46382,447477,39748.0,18067440.0
2006-11-01,46700,48067,45635,47120,671739,40381.0,18067440.0
2006-11-02,47121,52502,46916,49861,1362083,42729.0,18067440.0
2006-11-03,50885,56470,49840,53761,1680099,46072.0,18067440.0
2006-11-06,54801,56168,50582,51442,1042476,44085.0,18067440.0
2006-11-07,51634,53650,50384,53656,705079,45982.0,18067440.0
2006-11-08,52297,53874,49328,49861,422854,42729.0,18067440.0
2006-11-09,49109,51335,48064,50599,728955,43362.0,18067440.0
2006-11-10,50582,51207,48356,49123,461057,42097.0,18067440.0
2006-11-13,49519,49519,47527,48807,557828,41826.0,18067440.0
2006-11-14,49515,51834,49310,49545,640822,42458.0,18067440.0
2006-11-15,49107,49435,46373,47858,639710,41013.0,18067440.0
2006-11-16,48698,49322,47003,47331,394321,40561.0,18067440.0
2006-11-17,47424,47634,45105,45223,414277,39499.0,18414417.0
