크리스탈(083790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-19,5237,5237,5003,5004,73127,116462.0,17619135.0
2012-11-20,5010,5086,4791,5079,121401,118224.0,17619135.0
2012-11-21,5071,5086,4958,4958,21907,115405.0,17619135.0
2012-11-22,5041,5079,4927,5027,49422,116991.0,17619135.0
2012-11-23,5026,5063,4942,4988,33090,116110.0,17619135.0
2012-11-26,5049,5056,4920,4944,39316,115053.0,17619135.0
2012-11-27,4988,5018,4844,4905,46335,114172.0,17619135.0
2012-11-28,4889,4905,4814,4890,32717,113820.0,17619135.0
2012-11-29,4935,4980,4844,4875,25672,113467.0,17619135.0
2012-11-30,4874,4988,4837,4981,19877,115934.0,17619135.0
2012-12-03,4972,5146,4958,5034,56237,117167.0,17619135.0
2012-12-04,5018,5109,5018,5041,18466,117343.0,17619135.0
2012-12-05,5101,5382,4995,5337,99620,124215.0,17619135.0
2012-12-06,5336,5366,5230,5276,46215,122805.0,17619135.0
2012-12-07,5313,5419,5207,5299,25038,123334.0,17619135.0
2012-12-10,5298,5389,5109,5186,19836,120691.0,17619135.0
2012-12-11,5086,5207,5086,5148,20343,119810.0,17619135.0
2012-12-12,5139,5215,5071,5132,21249,119458.0,17619135.0
2012-12-13,5184,5215,5101,5132,29416,119458.0,17619135.0
2012-12-14,5094,5200,5094,5201,23759,121043.0,17619135.0
2012-12-17,5192,5389,5184,5307,65509,123510.0,17619135.0
2012-12-18,5366,5374,5267,5269,37969,122629.0,17619135.0
2012-12-20,5275,5358,5245,5269,20130,122629.0,17619135.0
2012-12-21,5321,5321,5154,5246,32609,122101.0,17619135.0
2012-12-24,5222,5283,5146,5162,69207,120163.0,17619135.0
2012-12-26,5162,5518,5162,5374,151434,125096.0,17619135.0
2012-12-27,5382,5442,5298,5360,46789,124743.0,17619135.0
2012-12-28,5412,5548,5328,5473,59421,127386.0,17619135.0
2013-01-02,5503,5503,5404,5465,39854,127210.0,17619135.0
2013-01-03,5449,5647,5351,5587,103407,130029.0,17619135.0
2013-01-04,5586,5699,5518,5534,68788,128796.0,17619135.0
2013-01-07,5525,5586,5412,5503,67764,128091.0,17619135.0
2013-01-08,5525,6222,5525,5776,313213,134434.0,17619135.0
2013-01-09,5865,5919,5707,5821,108694,135491.0,17619135.0
2013-01-10,5775,5926,5707,5905,64267,137429.0,17619135.0
2013-01-11,5934,6214,5911,6146,197464,143067.0,17619135.0
2013-01-14,6146,6358,6108,6215,140876,144653.0,17619135.0
2013-01-15,6245,6245,6025,6116,79161,142363.0,17619135.0
2013-01-16,6116,6176,6047,6132,48191,142715.0,17619135.0
2013-01-17,6131,6184,5843,5972,89369,139015.0,17619135.0
2013-01-18,6010,6078,5828,5942,62612,138310.0,17619135.0
2013-01-21,5926,6063,5919,5928,46981,137958.0,17619135.0
2013-01-22,5949,6063,5934,6011,35112,139896.0,17619135.0
2013-01-23,6055,6055,5865,5920,31171,137782.0,17619135.0
2013-01-24,5919,6116,5881,5972,42301,139015.0,17619135.0
2013-01-25,5964,6040,5851,5935,26808,138134.0,17619135.0
2013-01-28,6017,6017,5661,5670,80055,131967.0,17619135.0
2013-01-29,5661,5707,5533,5700,72479,132672.0,17619135.0
2013-01-30,5677,5722,5601,5677,42640,132144.0,17619135.0
2013-01-31,5730,6199,5601,6086,163171,141658.0,17619135.0
2013-02-01,5994,6123,5821,5867,93647,136548.0,17619135.0
2013-02-04,5865,6017,5790,5958,66908,138663.0,17619135.0
2013-02-05,5942,5964,5752,5958,76834,138663.0,17619135.0
2013-02-06,5949,6017,5865,5897,59793,137253.0,17619135.0
2013-02-07,5934,5934,5835,5905,30245,137429.0,17619135.0
2013-02-08,5904,6297,5904,6215,168171,144653.0,17619135.0
2013-02-12,6168,6645,6108,6540,178641,152229.0,17619135.0
2013-02-13,6585,6631,6441,6442,116338,149939.0,17619135.0
2013-02-14,6457,6888,6396,6661,174428,155048.0,17619135.0
2013-02-15,6661,6789,6547,6624,103187,154167.0,17619135.0
2013-02-18,6592,6683,6547,6647,50269,154696.0,17619135.0
2013-02-19,6661,7024,6608,6835,168710,159101.0,17619135.0
2013-02-20,6873,6964,6714,6813,77876,158572.0,17619135.0
2013-02-21,6789,6903,6774,6859,39445,159629.0,17619135.0
2013-02-22,6857,7092,6827,7040,81780,163858.0,17619135.0
2013-02-25,7100,7213,6956,7138,113698,166148.0,17619135.0
2013-02-26,7107,7191,7001,7025,80013,163506.0,17619135.0
2013-02-27,7092,7152,6820,7093,115100,165091.0,17619135.0
2013-02-28,7107,7138,7009,7017,40132,163329.0,17619135.0
2013-03-04,6956,7145,6888,7101,77827,165267.0,17619135.0
2013-03-05,7100,7213,7001,7025,64568,163506.0,17619135.0
2013-03-06,7001,7100,6888,6934,67085,161391.0,17619135.0
2013-03-07,6971,7077,6752,6889,81710,160334.0,17619135.0
2013-03-08,6948,6948,6820,6851,34454,159453.0,17619135.0
2013-03-11,6835,6918,6449,6707,51246,156106.0,17619135.0
2013-03-12,6653,7683,6653,7684,275139,178834.0,17619135.0
2013-03-13,7796,8819,7683,8819,576011,205263.0,17619135.0
2013-03-14,8704,9007,8213,8592,612207,199977.0,17619135.0
2013-03-15,8780,9348,8591,9197,594073,214072.0,17619135.0
2013-03-18,9159,9197,8704,8781,169601,204382.0,17619135.0
2013-03-19,8667,9083,8553,8970,144361,208787.0,17619135.0
2013-03-20,9159,9159,8364,8441,224584,196453.0,17619135.0
2013-03-21,8439,8667,8213,8629,231549,200858.0,17619135.0
2013-03-22,8516,8780,8023,8781,306355,204382.0,17619135.0
2013-03-25,8780,8894,8326,8706,161235,202620.0,17619135.0
2013-03-26,8742,9197,8477,9046,242640,210549.0,17619135.0
2013-03-27,8894,9121,8553,8857,164318,206144.0,17619135.0
2013-03-28,8819,9083,8704,8743,124644,203501.0,17619135.0
2013-03-29,8629,9083,8629,9084,149869,211430.0,17619135.0
2013-04-01,9083,9310,8894,9160,90392,213192.0,17619135.0
2013-04-02,9197,9689,8780,8970,349250,208787.0,17619135.0
2013-04-03,8932,9386,8819,9387,185530,218477.0,17619135.0
2013-04-04,9538,9954,9272,9916,498053,230811.0,17619135.0
2013-04-05,9991,10067,9461,9500,227003,221120.0,17619135.0
2013-04-08,9423,9500,8704,8743,205120,203501.0,17619135.0
2013-04-09,8667,8932,8364,8743,192895,203501.0,17619135.0
2013-04-10,8742,8894,8439,8743,73755,203501.0,17619135.0
2013-04-11,8819,9159,8742,9084,146520,211430.0,17619135.0
2013-04-12,9121,9613,9007,9122,144821,212311.0,17619135.0
2013-04-15,9045,9538,8932,9538,96580,222001.0,17619135.0
2013-04-16,9423,9613,9083,9462,249322,220239.0,17619135.0
2013-04-17,9575,9575,9083,9235,105224,214953.0,17619135.0
2013-04-18,8780,8970,8591,8743,193552,203501.0,17619135.0
2013-04-19,8704,8780,7645,7948,282140,185001.0,17619135.0
2013-04-22,8023,8553,7562,8516,300484,198215.0,17619135.0
2013-04-23,8516,8591,8175,8289,154826,193256.0,17648923.0
2013-04-24,8516,8704,8251,8668,153209,202080.0,17648923.0
2013-04-25,8667,8704,8213,8289,148975,193256.0,17648923.0
2013-04-26,8364,8629,8251,8478,146279,202672.0,18095750.0
2013-04-29,8477,8477,8061,8062,170997,192720.0,18095750.0
2013-04-30,8061,8667,7948,8100,409505,193625.0,18095750.0
2013-05-02,8099,8213,7191,7464,368059,178424.0,18095750.0
2013-05-03,7607,7683,7297,7684,172461,183672.0,18095750.0
2013-05-06,7834,7948,7554,7722,141359,184577.0,18095750.0
2013-05-07,7758,7872,7562,7873,111240,188196.0,18095750.0
2013-05-08,7834,8175,7796,7986,161207,190910.0,18095750.0
2013-05-09,7948,8099,7720,7948,79538,190005.0,18095750.0
2013-05-10,7948,7985,7493,7645,168605,182767.0,18095750.0
2013-05-13,7645,7948,7569,7570,81891,180958.0,18095750.0
2013-05-14,7554,7683,7350,7419,236341,177338.0,18095750.0
2013-05-15,7455,7796,7433,7524,92397,179872.0,18095750.0
2013-05-16,7493,7683,7478,7524,38386,179872.0,18095750.0
2013-05-20,7569,7834,7524,7835,105360,187291.0,18095750.0
2013-05-21,7872,7910,7683,7835,77424,187291.0,18095750.0
2013-05-22,7720,7796,7554,7722,110602,184577.0,18095750.0
2013-05-23,7683,7758,7320,7320,119988,174986.0,18095750.0
2013-05-24,7342,7478,7085,7411,120294,178691.0,18252416.0
2013-05-27,7380,7508,7304,7510,73916,181064.0,18252416.0
2013-05-28,7508,7683,7380,7684,65603,185262.0,18252416.0
2013-05-29,7683,7683,7455,7517,73239,181246.0,18252416.0
2013-05-30,7455,7532,7342,7381,66994,177961.0,18252416.0
2013-05-31,7342,7471,6986,7108,106812,171390.0,18252416.0
2013-06-03,7092,7191,7017,7101,37382,171208.0,18252416.0
2013-06-04,7047,7062,6592,6738,115750,162447.0,18252416.0
2013-06-05,6699,6729,5835,6170,134445,148757.0,18252416.0
2013-06-07,6078,6433,6078,6253,69790,150765.0,18252416.0
2013-06-10,6267,6471,6222,6306,70889,152043.0,18252416.0
2013-06-11,6305,6396,6191,6358,65324,153320.0,18252416.0
2013-06-12,6343,6585,6297,6435,42817,155146.0,18252416.0
2013-06-13,6547,6547,6275,6358,26186,153320.0,18252416.0
2013-06-14,6502,6502,6305,6366,29457,153503.0,18252416.0
2013-06-17,6366,6479,6078,6223,38674,150035.0,18252416.0
2013-06-18,6222,6305,6146,6283,37854,151495.0,18252416.0
2013-06-19,6350,6350,6275,6321,26939,152408.0,18252416.0
2013-06-20,6320,7024,6168,6889,128113,166097.0,18252416.0
2013-06-21,6918,7191,6736,7040,122870,169747.0,18252416.0
2013-06-24,6971,6994,6214,6215,133431,149852.0,18252416.0
2013-06-25,6093,6729,5964,5988,126434,144377.0,18252416.0
2013-06-26,6131,6290,6047,6253,56324,150765.0,18252416.0
2013-06-27,6350,6585,6343,6533,65448,157518.0,18252416.0
2013-06-28,6502,6964,6502,6919,65997,166827.0,18252416.0
2013-07-01,6918,7607,6918,7464,166222,179969.0,18252416.0
2013-07-02,7463,7508,7176,7427,108096,179056.0,18252416.0
2013-07-03,7274,7448,7274,7343,44612,177048.0,18252416.0
2013-07-04,7418,7418,7077,7116,62582,171573.0,18252416.0
2013-07-05,7085,7266,7039,7131,29366,171938.0,18252416.0
2013-07-08,7122,7183,6744,6828,53635,164637.0,18252416.0
2013-07-09,6782,6964,6782,6851,26027,165184.0,18252416.0
2013-07-10,7024,7024,6805,6851,30490,165184.0,18252416.0
2013-07-11,6978,7297,6926,7191,88932,173398.0,18252416.0
2013-07-12,7206,7229,7047,7191,21223,173398.0,18252416.0
2013-07-15,7191,7243,6948,6957,71651,167740.0,18252416.0
2013-07-16,6986,7047,6729,6783,74866,163542.0,18252416.0
2013-07-17,6843,6948,6759,6881,88475,165914.0,18252416.0
2013-07-18,6888,6934,6691,6744,73355,162629.0,18252416.0
2013-07-19,6744,6766,6509,6738,51469,162447.0,18252416.0
2013-07-22,6888,6978,6774,6866,57796,165549.0,18252416.0
2013-07-23,6827,6948,6812,6866,45302,165549.0,18252416.0
2013-07-24,6926,7039,6782,7033,52321,169565.0,18252416.0
2013-07-25,7039,7077,6910,6980,34765,168287.0,18252416.0
2013-07-26,6978,7259,6964,7191,59958,173398.0,18252416.0
2013-07-29,7183,7554,7183,7441,98530,179421.0,18252416.0
2013-07-30,7441,7532,6850,7207,72899,173763.0,18252416.0
2013-07-31,7213,7985,7017,7986,295086,192563.0,18252416.0
2013-08-01,7645,7796,7539,7562,236437,182342.0,18252416.0
2013-08-02,7569,7569,7266,7419,130554,178874.0,18252416.0
2013-08-05,8175,8326,7501,7502,555450,180881.0,18252416.0
2013-08-06,7471,7720,7274,7517,145591,181246.0,18252416.0
2013-08-07,7569,8099,7524,7910,278287,190738.0,18252416.0
2013-08-08,7948,7985,7758,7835,99599,188913.0,18252416.0
2013-08-09,7834,7948,7569,7684,69332,185262.0,18252416.0
2013-08-12,7607,7720,7516,7570,65745,182524.0,18252416.0
2013-08-13,7683,7985,7493,7948,148426,191650.0,18252416.0
2013-08-14,8175,8629,7796,7835,481146,188913.0,18252416.0
2013-08-16,7758,7910,7524,7910,137006,190738.0,18252416.0
2013-08-19,7910,7948,7607,7797,83531,188000.0,18252416.0
2013-08-20,7796,7834,7486,7510,138947,181064.0,18252416.0
2013-08-21,7493,7493,7017,7146,127560,172303.0,18252416.0
2013-08-22,7039,7145,6706,6707,130964,161716.0,18252416.0
2013-08-23,6812,7191,6812,7154,85539,172485.0,18252416.0
2013-08-26,7168,7418,7152,7245,48960,174676.0,18252416.0
2013-08-27,7229,7342,7047,7085,76063,170843.0,18252416.0
2013-08-28,6865,7077,6865,7017,41597,169200.0,18252416.0
2013-08-29,7077,7266,7047,7267,51744,176653.0,18401358.0
2013-08-30,7259,7364,7191,7298,18026,177389.0,18401358.0
2013-09-02,7297,7387,7236,7298,28338,177389.0,18401358.0
2013-09-03,7281,7418,7274,7290,27050,177205.0,18401358.0
2013-09-04,7289,7403,7229,7290,22080,177205.0,18401358.0
2013-09-05,7342,7342,7259,7275,20181,176837.0,18401358.0
2013-09-06,7274,7274,7092,7093,35320,172421.0,18401358.0
2013-09-09,7047,7145,6850,6851,63548,166532.0,18401358.0
2013-09-10,6857,6926,6653,6654,141916,161748.0,18401358.0
2013-09-11,6752,6956,6668,6866,67451,166900.0,18401358.0
2013-09-12,6964,7077,6873,7078,30647,172053.0,18401358.0
2013-09-13,7077,7229,6971,7101,43918,172605.0,18401358.0
2013-09-16,7077,7152,6964,7101,35349,172605.0,18401358.0
2013-09-17,7062,7138,7024,7078,23177,172053.0,18401358.0
2013-09-23,7145,7160,6934,7010,26023,170397.0,18401358.0
2013-09-24,7055,7055,6910,6912,15628,168004.0,18401358.0
2013-09-25,6926,7077,6873,6919,20654,168188.0,18401358.0
2013-09-26,6903,7130,6903,7101,33068,172605.0,18401358.0
2013-09-27,7183,7607,7039,7570,160651,184014.0,18401358.0
2013-09-30,7569,7607,7448,7570,79304,184014.0,18401358.0
2013-10-01,7569,7645,7478,7608,86927,184934.0,18401358.0
2013-10-02,7645,7796,7327,7328,133627,178125.0,18401358.0
2013-10-04,7198,7455,7092,7214,59447,175365.0,18401358.0
2013-10-07,7213,7395,6964,7116,29465,172973.0,18401358.0
2013-10-08,7251,7251,7001,7154,36071,173893.0,18401358.0
2013-10-10,7130,7213,7062,7078,37745,172053.0,18401358.0
2013-10-11,7115,7266,7115,7267,41052,176653.0,18401358.0
2013-10-14,7334,7607,7281,7487,75567,181989.0,18401358.0
2013-10-15,7455,7569,7418,7517,56339,182725.0,18401358.0
2013-10-16,7501,7569,7304,7305,49630,177573.0,18401358.0
2013-10-17,7441,7796,7364,7570,258109,184014.0,18401358.0
2013-10-18,7569,7645,7448,7494,91876,182173.0,18401358.0
2013-10-21,7493,7872,7493,7570,134727,184014.0,18401358.0
2013-10-22,7607,7985,7607,7948,143062,193214.0,18401358.0
2013-10-23,7985,7985,7372,7457,238405,181253.0,18401358.0
2013-10-24,7463,7683,7418,7570,103837,184014.0,18401358.0
2013-10-25,7720,7948,7569,7797,101305,189534.0,18401358.0
2013-10-28,7948,8288,7910,8138,268500,197815.0,18401358.0
2013-10-29,8099,8175,7948,8138,100549,197815.0,18401358.0
2013-10-30,8213,8326,8023,8062,82252,195974.0,18401358.0
2013-10-31,8099,8175,7796,7948,81539,193214.0,18401358.0
2013-11-01,8175,8175,7872,7986,64905,194134.0,18401358.0
2013-11-04,7985,8061,7834,8025,40728,195054.0,18401358.0
2013-11-05,7985,8023,7607,7722,78709,187694.0,18401358.0
2013-11-06,7645,7796,7425,7510,123129,182541.0,18401358.0
2013-11-07,7508,7720,7274,7645,92831,187358.0,18550300.0
2013-11-08,7645,7796,7501,7722,49451,189213.0,18550300.0
2013-11-11,7720,7720,7418,7645,71687,187358.0,18550300.0
2013-11-12,7645,7796,7546,7722,45802,189213.0,18550300.0
2013-11-13,7607,8023,7569,8025,75921,196633.0,18550300.0
2013-11-14,7948,8099,7796,7948,59286,194778.0,18550300.0
2013-11-15,8023,8023,7720,7835,29727,191996.0,18550300.0
2013-11-18,7796,7872,7683,7684,38896,188286.0,18550300.0
2013-11-19,7796,7796,7501,7570,89104,185503.0,18550300.0
2013-11-20,7562,7720,7478,7684,31673,188286.0,18550300.0
2013-11-21,7607,7683,7478,7494,40287,183648.0,18550300.0
2013-11-22,7562,7607,7478,7562,39450,185317.0,18550300.0
2013-11-25,7607,7720,7508,7540,34152,184761.0,18550300.0
2013-11-26,7569,7645,7532,7540,25405,184761.0,18550300.0
2013-11-27,7569,7720,7539,7570,36292,185503.0,18550300.0
2013-11-28,7569,7758,7546,7684,43465,188286.0,18550300.0
2013-11-29,7683,7720,7554,7570,37446,185503.0,18550300.0
2013-12-02,7569,7683,7546,7608,34811,186431.0,18550300.0
2013-12-03,7645,7720,7395,7419,104841,181793.0,18550300.0
2013-12-04,7380,7418,7176,7328,75232,179567.0,18550300.0
2013-12-05,7403,7403,7183,7298,53302,178825.0,18550300.0
2013-12-06,7281,7320,7047,7131,54968,174744.0,18550300.0
2013-12-09,7130,7395,7009,7366,76292,180494.0,18550300.0
2013-12-10,7357,7418,7069,7116,61360,174373.0,18550300.0
2013-12-11,7107,7251,7031,7063,39478,174464.0,18699242.0
2013-12-12,7039,7115,6948,7033,48726,173716.0,18699242.0
2013-12-13,7055,7145,6910,7085,32689,175025.0,18699242.0
2013-12-16,7206,7206,6843,6926,62847,171098.0,18699242.0
2013-12-17,6964,7001,6843,6904,42033,170537.0,18699242.0
2013-12-18,6964,6964,6623,6738,97854,166423.0,18699242.0
2013-12-19,6789,6986,6736,6980,32672,172407.0,18699242.0
2013-12-20,6978,7017,6880,6987,17494,172594.0,18699242.0
2013-12-23,6948,7342,6948,7282,52755,179887.0,18699242.0
2013-12-24,7281,7342,7115,7267,29985,179513.0,18699242.0
2013-12-26,7266,7357,7100,7176,33747,177269.0,18699242.0
2013-12-27,7152,7334,6971,7328,28949,181776.0,18778544.0
2013-12-30,7327,7387,7198,7328,14621,183312.0,18937144.0
2014-01-02,7410,7872,7342,7797,131534,196106.0,19039446.0
2014-01-03,7796,7872,7562,7722,66772,194202.0,19039446.0
2014-01-06,7720,7796,7546,7547,48051,189823.0,19039446.0
2014-01-07,7524,7948,7508,7873,83200,198010.0,19039446.0
2014-01-08,7796,7985,7683,7910,69036,198962.0,19039446.0
2014-01-09,7948,8023,7645,7684,59323,193250.0,19039446.0
2014-01-10,7758,7758,7532,7608,64306,194437.0,19346991.0
2014-01-13,7607,7720,7516,7562,44344,193276.0,19346991.0
2014-01-14,7546,7607,7486,7524,53076,192309.0,19346991.0
2014-01-15,7524,7834,7524,7532,126487,192503.0,19346991.0
2014-01-16,7645,7645,7471,7494,81417,191535.0,19346991.0
2014-01-17,7532,7607,7448,7471,56539,190955.0,19346991.0
2014-01-20,7463,7532,6910,7267,91145,185731.0,19346991.0
2014-01-21,7274,7297,7115,7146,75973,182636.0,19346991.0
2014-01-22,7160,7176,7024,7101,66653,181475.0,19346991.0
2014-01-23,7206,7206,7031,7116,74168,181862.0,19346991.0
2014-01-24,7062,7160,7047,7063,50589,180507.0,19346991.0
2014-01-27,6986,7047,6774,6813,103071,174123.0,19346991.0
2014-01-28,6888,7236,6797,7154,70789,182829.0,19346991.0
2014-01-29,7115,7320,7115,7267,57903,185731.0,19346991.0
2014-02-03,7266,7380,7122,7154,70000,182829.0,19346991.0
2014-02-04,7100,7100,6880,6926,56481,177025.0,19346991.0
2014-02-05,6948,7198,6926,7191,33041,183796.0,19346991.0
2014-02-06,7191,7478,7055,7449,91925,190374.0,19346991.0
2014-02-07,7380,7569,7357,7532,69351,192503.0,19346991.0
2014-02-10,7493,7569,7380,7532,60902,192503.0,19346991.0
2014-02-11,7539,7645,7410,7645,106006,195405.0,19346991.0
2014-02-12,7569,7607,7455,7457,91142,190568.0,19346991.0
2014-02-13,7455,7985,7418,7835,190354,200241.0,19346991.0
2014-02-14,7834,7834,7532,7570,133670,193470.0,19346991.0
2014-02-17,7569,7607,7455,7457,32893,190568.0,19346991.0
2014-02-18,7403,7758,7380,7722,112751,197339.0,19346991.0
2014-02-19,7683,7910,7569,7910,132787,202176.0,19346991.0
2014-02-20,7796,7948,7562,7759,119537,198307.0,19346991.0
2014-02-21,7758,7758,7539,7684,74241,196372.0,19346991.0
2014-02-24,7683,7948,7569,7797,232911,199274.0,19346991.0
2014-02-25,7872,8932,7834,8932,720076,228294.0,19346991.0
2014-02-26,8970,9045,8667,8781,340792,224425.0,19346991.0
2014-02-27,8819,9348,8439,8743,461758,223885.0,19383991.0
2014-02-28,8856,9803,8553,9538,333852,244238.0,19383991.0
2014-03-03,9538,9803,9235,9652,259028,247146.0,19383991.0
2014-03-04,9538,9954,9386,9576,186077,245207.0,19383991.0
2014-03-05,9538,9991,9500,9841,253450,251992.0,19383991.0
2014-03-06,9878,9916,9538,9765,184465,250053.0,19383991.0
2014-03-07,9726,9954,9310,9538,268131,246115.0,19532933.0
2014-03-10,9538,9803,9348,9349,164733,241232.0,19532933.0
2014-03-11,9461,9613,9083,9462,175808,244162.0,19532933.0
2014-03-12,9386,9461,8704,8857,308788,228535.0,19532933.0
2014-03-13,8932,10067,8932,9879,519600,254905.0,19532933.0
2014-03-14,9764,10181,9613,9803,265513,252951.0,19532933.0
2014-03-17,9916,9916,9272,9425,189640,243185.0,19532933.0
2014-03-18,9500,9726,9272,9576,137333,247092.0,19532933.0
2014-03-19,9613,9689,9386,9462,79826,244162.0,19532933.0
2014-03-20,9310,9726,9235,9728,101113,250998.0,19532933.0
2014-03-21,9840,9840,9461,9462,112527,244162.0,19532933.0
2014-03-24,9310,9310,8932,9084,233779,234395.0,19532933.0
2014-03-25,9007,9272,8780,8970,119585,231465.0,19532933.0
2014-03-26,9007,9272,8704,9122,97643,235372.0,19532933.0
2014-03-27,9121,9159,8932,9009,64995,232442.0,19532933.0
2014-03-28,9083,9197,8894,9160,57298,236348.0,19532933.0
2014-03-31,9159,9423,9007,9425,109438,243185.0,19532933.0
2014-04-01,9423,9538,9197,9425,87060,243185.0,19532933.0
2014-04-02,9423,10559,9348,10296,357114,265648.0,19532933.0
2014-04-03,10445,10787,10219,10333,200037,266761.0,19542933.0
2014-04-04,10408,10938,10105,10749,173031,277510.0,19542933.0
2014-04-07,10635,11127,10445,10674,177623,275555.0,19542933.0
2014-04-08,10597,10748,10370,10636,73530,274578.0,19542933.0
2014-04-09,10748,11127,10559,10712,121920,276533.0,19542933.0
2014-04-10,10710,10862,10257,10257,127726,264807.0,19542933.0
2014-04-11,9991,10219,9840,10068,229136,259921.0,19542933.0
2014-04-14,10105,10294,9840,10181,96538,262852.0,19542933.0
2014-04-15,10219,10370,10067,10068,62297,259921.0,19542933.0
2014-04-16,10067,10370,9991,10371,79134,267738.0,19542933.0
2014-04-17,10370,10370,9916,9993,176589,257967.0,19542933.0
2014-04-18,9916,10294,9651,10181,98597,263253.0,19572721.0
2014-04-21,10181,10257,9840,9841,85501,254445.0,19572721.0
2014-04-22,9764,10067,9613,10068,95984,260317.0,19572721.0
2014-04-23,10029,10181,9500,9690,92798,250531.0,19572721.0
2014-04-24,9575,9764,9159,9197,198431,237809.0,19572721.0
2014-04-25,9235,9386,8970,9273,107351,239766.0,19572721.0
2014-04-28,9159,9310,8780,9009,101839,232915.0,19572721.0
2014-04-29,8932,9348,8932,9160,67361,236830.0,19572721.0
2014-04-30,9235,9613,9235,9387,87597,248602.0,20048533.0
2014-05-02,9461,9613,9197,9349,46550,247599.0,20048533.0
2014-05-07,9348,9423,9007,9009,55660,238578.0,20048533.0
2014-05-08,9007,9272,8932,9084,41613,240582.0,20048533.0
2014-05-09,9083,9461,8970,9462,52482,250607.0,20048533.0
2014-05-12,9500,9613,9159,9311,56898,246597.0,20048533.0
2014-05-13,9310,9575,9235,9462,53009,250607.0,20048533.0
2014-05-14,9348,9500,9197,9425,57118,249604.0,20048533.0
2014-05-15,9423,9500,9310,9387,26962,248602.0,20048533.0
2014-05-16,9386,9878,9386,9803,110246,259629.0,20048533.0
2014-05-19,9803,9840,9538,9652,157572,255619.0,20048533.0
2014-05-20,9651,9916,9538,9614,105347,254616.0,20048533.0
2014-05-21,9689,9726,9386,9425,227343,249604.0,20048533.0
2014-05-22,9423,9726,9348,9538,54999,252612.0,20048533.0
2014-05-23,9613,9613,9386,9462,34179,250607.0,20048533.0
2014-05-26,9461,9575,9386,9538,60339,252948.0,20075236.0
2014-05-27,9538,9538,9083,9311,117481,246925.0,20075236.0
2014-05-28,9310,9423,9121,9387,48302,248933.0,20075236.0
2014-05-29,9386,9423,9083,9122,57962,241907.0,20075236.0
2014-05-30,9197,9197,8932,9084,54871,240903.0,20075236.0
2014-06-02,9083,9235,8667,8668,95379,229861.0,20075236.0
2014-06-03,8553,8856,8439,8781,70302,232873.0,20075236.0
2014-06-05,8856,8856,8099,8327,82159,220828.0,20075236.0
2014-06-09,8402,8477,8288,8365,46797,221831.0,20075236.0
2014-06-10,8288,8629,8288,8629,27776,228858.0,20075236.0
2014-06-11,8629,8742,8477,8668,24333,229861.0,20075236.0
2014-06-12,8629,8894,8477,8819,34557,233876.0,20075236.0
2014-06-13,8894,9121,8780,9009,69218,238895.0,20075236.0
2014-06-16,8970,9272,8819,9009,56256,238895.0,20075236.0
2014-06-17,8970,9613,8970,9349,127022,247929.0,20075236.0
2014-06-18,9423,9726,9348,9387,97320,248933.0,20075236.0
2014-06-19,9423,9461,9272,9462,78365,250940.0,20075236.0
2014-06-20,9461,9575,9235,9387,83022,248933.0,20075236.0
2014-06-23,9348,9613,9197,9311,104333,246925.0,20075236.0
2014-06-24,9386,9878,9121,9879,191236,261982.0,20075236.0
2014-06-25,9764,9878,9613,9652,147693,255959.0,20075236.0
2014-06-26,9689,9764,9538,9690,44573,256963.0,20075236.0
2014-06-27,9689,9878,9575,9879,69565,261982.0,20075236.0
2014-06-30,9916,10257,9689,10068,163314,267001.0,20075236.0
2014-07-01,10105,10105,9803,9993,70910,264993.0,20075236.0
2014-07-02,9991,10181,9878,9993,68063,264993.0,20075236.0
2014-07-03,9954,10067,9726,9879,145901,261982.0,20075236.0
2014-07-04,10029,10484,9954,10106,212128,268004.0,20075236.0
2014-07-07,10219,10219,9954,10144,41360,269008.0,20075236.0
2014-07-08,10143,10332,9991,10333,59436,274027.0,20075236.0
2014-07-09,10181,10824,10181,10825,191073,287076.0,20075236.0
2014-07-10,10824,10862,10522,10674,61198,283061.0,20075236.0
2014-07-11,10597,10710,10408,10674,63744,286872.0,20345506.0
2014-07-14,10597,10938,10522,10636,64923,285854.0,20345506.0
2014-07-15,10597,10710,10029,10219,132329,274664.0,20345506.0
2014-07-16,10067,10332,9538,9993,135507,268561.0,20345506.0
2014-07-17,9991,10067,9803,9916,45218,266526.0,20345506.0
2014-07-18,9840,11392,9803,11393,487443,306200.0,20345506.0
2014-07-21,11922,12716,11809,12187,662833,327563.0,20345506.0
2014-07-22,12035,12149,11619,12150,251946,326545.0,20345506.0
2014-07-23,12149,13247,11997,12604,362685,338753.0,20345506.0
2014-07-24,12793,12981,12262,12718,148003,341805.0,20345506.0
2014-07-25,12868,13095,12565,12869,146237,345874.0,20345506.0
2014-07-28,12755,12830,12035,12187,249248,327563.0,20345506.0
2014-07-29,12262,13019,11884,12377,290233,332649.0,20345506.0
2014-07-30,12528,12603,11846,12225,119391,328580.0,20345506.0
2014-07-31,12490,12906,12111,12869,250171,345874.0,20345506.0
2014-08-01,12944,14458,12603,13550,624280,364185.0,20345506.0
2014-08-04,14609,14761,12111,12187,1462127,327563.0,20345506.0
2014-08-05,11922,12414,11809,12112,376854,325528.0,20345506.0
