솔브레인(036830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-13,19500,19550,18800,19100,82452,280521.0,14686988.0
2009-10-14,19300,20850,19200,20700,267547,304021.0,14686988.0
2009-10-15,20900,20950,20400,20400,104185,299615.0,14686988.0
2009-10-16,20400,20400,19700,19900,118970,292271.0,14686988.0
2009-10-19,19900,20450,19450,20450,146155,300349.0,14686988.0
2009-10-20,20500,20950,20100,20200,144446,296677.0,14686988.0
2009-10-21,20100,20350,19800,20000,70856,293740.0,14686988.0
2009-10-22,19650,19950,19500,19900,57090,292271.0,14686988.0
2009-10-23,20250,20250,19450,19850,54001,291537.0,14686988.0
2009-10-26,19600,19800,18950,19200,125759,281990.0,14686988.0
2009-10-27,19000,19300,18600,19150,57717,281256.0,14686988.0
2009-10-28,19150,19200,18150,18250,105690,268038.0,14686988.0
2009-10-29,17650,18200,17400,17900,95596,262897.0,14686988.0
2009-10-30,18300,18500,18000,18300,44787,268772.0,14686988.0
2009-11-02,17750,18300,17600,17600,33338,258491.0,14686988.0
2009-11-03,17900,18300,17650,18050,60402,265100.0,14686988.0
2009-11-04,18100,18500,18100,18500,39588,271709.0,14686988.0
2009-11-05,18500,18750,18000,18300,48203,268772.0,14686988.0
2009-11-06,18800,18950,18450,18500,58947,271709.0,14686988.0
2009-11-09,18500,18750,18100,18100,66790,265834.0,14686988.0
2009-11-10,18600,18600,17800,17850,54676,262163.0,14686988.0
2009-11-11,17850,18450,17800,18350,59620,269506.0,14686988.0
2009-11-12,18600,18900,18350,18750,61631,275381.0,14686988.0
2009-11-13,18600,19100,18400,18950,65120,278318.0,14686988.0
2009-11-16,19150,19150,18600,19000,33809,279053.0,14686988.0
2009-11-17,19050,19050,18250,18250,60855,268038.0,14686988.0
2009-11-18,18350,18650,17700,17800,93433,261428.0,14686988.0
2009-11-19,17850,18250,17750,17850,99748,262163.0,14686988.0
2009-11-20,17650,18000,17550,17550,100619,257757.0,14686988.0
2009-11-23,17600,18150,17600,18150,81348,266569.0,14686988.0
2009-11-24,18000,18400,18000,18300,114727,268772.0,14686988.0
2009-11-25,18350,18500,17750,17800,98735,261428.0,14686988.0
2009-11-26,17800,18000,17650,17700,55452,259960.0,14686988.0
2009-11-27,17550,17550,16650,16800,121633,246741.0,14686988.0
2009-11-30,16950,17250,16750,16800,68789,246741.0,14686988.0
2009-12-01,16650,17700,16650,17650,123922,259225.0,14686988.0
2009-12-02,17750,18000,17350,17600,75653,258491.0,14686988.0
2009-12-03,17600,18050,17450,17850,46679,262163.0,14686988.0
2009-12-04,17850,18600,17850,18300,105694,268772.0,14686988.0
2009-12-07,18200,18600,18200,18450,92163,270975.0,14686988.0
2009-12-08,18300,18550,18000,18000,50834,264366.0,14686988.0
2009-12-09,17850,18750,17700,18750,80589,275381.0,14686988.0
2009-12-10,18750,18950,18600,18750,82865,275381.0,14686988.0
2009-12-11,18800,20400,18700,20050,341061,294474.0,14686988.0
2009-12-14,20250,20500,20000,20500,159228,301083.0,14686988.0
2009-12-15,20550,20950,20250,20650,143547,303286.0,14686988.0
2009-12-16,20750,21550,20750,21550,327291,316505.0,14686988.0
2009-12-17,21850,21900,21200,21850,146792,320911.0,14686988.0
2009-12-18,21650,22450,21550,22350,174620,328254.0,14686988.0
2009-12-21,22600,22750,22150,22350,122428,328254.0,14686988.0
2009-12-22,22500,22500,20800,21400,299698,314302.0,14686988.0
2009-12-23,21700,21750,21200,21300,102919,312833.0,14686988.0
2009-12-24,21550,21650,20950,21300,150014,312833.0,14686988.0
2009-12-28,21000,21550,20300,21450,91895,315036.0,14686988.0
2009-12-29,21150,21600,20800,20850,57500,306224.0,14686988.0
2009-12-30,20950,21850,20900,21750,73865,319442.0,14686988.0
2010-01-04,21800,22100,21500,22050,148518,323848.0,14686988.0
2010-01-05,22300,22350,21500,21500,176167,315770.0,14686988.0
2010-01-06,21500,21950,21000,21800,106654,320176.0,14686988.0
2010-01-07,21850,21950,20700,20750,151911,304755.0,14686988.0
2010-01-08,20850,21100,20050,20500,79480,301083.0,14686988.0
2010-01-11,20550,21600,20450,21100,176952,309895.0,14686988.0
2010-01-12,21200,21250,20250,20250,135462,297412.0,14686988.0
2010-01-13,20050,20450,19600,19700,144814,289334.0,14686988.0
2010-01-14,20050,20550,19950,20550,90504,301818.0,14686988.0
2010-01-15,20800,21100,20550,20900,145675,306958.0,14686988.0
2010-01-18,20750,21000,20550,20900,77691,306958.0,14686988.0
2010-01-19,21650,21750,20300,20300,162323,298146.0,14686988.0
2010-01-20,21000,21200,20000,20200,97078,296677.0,14686988.0
2010-01-21,20000,20750,19650,20700,65068,304021.0,14686988.0
2010-01-22,20300,20450,19800,20350,63138,298880.0,14686988.0
2010-01-25,19500,20350,19500,20350,51659,298880.0,14686988.0
2010-01-26,20350,20500,19400,19400,78957,284928.0,14686988.0
2010-01-27,19500,19750,19100,19100,54481,280521.0,14686988.0
2010-01-28,19100,19750,18900,19700,103494,289334.0,14686988.0
2010-01-29,19100,19500,18800,18950,70439,278318.0,14686988.0
2010-02-01,19000,19150,18300,18800,95717,276115.0,14686988.0
2010-02-02,18900,19200,18350,18700,90110,274647.0,14686988.0
2010-02-03,18900,18950,18500,18900,113872,277584.0,14686988.0
2010-02-04,19000,19300,18750,19050,105223,279787.0,14686988.0
2010-02-05,17900,19100,17750,18500,165638,271709.0,14686988.0
2010-02-08,18700,18900,18350,18600,91478,273178.0,14686988.0
2010-02-09,18400,18700,18000,18200,119306,267303.0,14686988.0
2010-02-10,18400,18700,18150,18150,49060,266569.0,14686988.0
2010-02-11,18350,18700,18200,18700,48589,274647.0,14686988.0
2010-02-12,18700,19100,18500,18950,37259,278318.0,14686988.0
2010-02-16,18950,19150,18800,18800,24916,276115.0,14686988.0
2010-02-17,19000,19500,18950,19100,60941,280521.0,14686988.0
2010-02-18,19250,19300,19000,19000,27772,279053.0,14686988.0
2010-02-19,19000,19450,18850,18850,49100,276850.0,14686988.0
2010-02-22,19000,19200,18850,18850,26486,276850.0,14686988.0
2010-02-23,18850,19250,18750,19100,48900,280521.0,14686988.0
2010-02-24,18850,19150,18800,19100,45754,280521.0,14686988.0
2010-02-25,19350,19350,18400,18950,47864,278318.0,14686988.0
2010-02-26,19000,19050,18450,18900,24303,277584.0,14686988.0
2010-03-02,19000,19250,18850,19200,52727,281990.0,14686988.0
2010-03-03,18950,19300,18900,19000,18620,279053.0,14686988.0
2010-03-04,19000,19100,18700,18700,26553,274647.0,14686988.0
2010-03-05,18800,19100,18650,18650,39366,273912.0,14686988.0
2010-03-08,18850,19150,18700,19050,72241,279787.0,14686988.0
2010-03-09,19000,19250,18800,18900,47968,277584.0,14686988.0
2010-03-10,19200,19300,18900,19150,64873,281256.0,14686988.0
2010-03-11,19300,19750,19150,19500,96422,286396.0,14686988.0
2010-03-12,19650,19800,19050,19050,46220,279787.0,14686988.0
2010-03-15,19250,19700,19050,19700,71465,289334.0,14686988.0
2010-03-16,19650,20000,19300,20000,71245,293740.0,14686988.0
2010-03-17,20100,20600,19950,20600,150438,302552.0,14686988.0
2010-03-18,20750,20750,20200,20200,123100,296677.0,14686988.0
2010-03-19,20500,20500,19650,19700,147373,289334.0,14686988.0
2010-03-22,19700,20050,19450,19900,61769,292271.0,14686988.0
2010-03-23,20350,20350,19750,19750,55546,290068.0,14686988.0
2010-03-24,19850,19950,19550,19800,74017,290802.0,14686988.0
2010-03-25,19750,20100,19550,20050,75278,294474.0,14686988.0
2010-03-26,19950,20300,19800,20200,87060,296677.0,14686988.0
2010-03-29,19850,20200,19600,19600,71039,287865.0,14686988.0
2010-03-30,19900,20350,19800,20000,85183,293740.0,14686988.0
2010-03-31,20150,20250,19600,20100,83938,295208.0,14686988.0
2010-04-01,20050,20700,19900,20500,184658,301083.0,14686988.0
2010-04-02,20600,20700,20350,20400,136189,299615.0,14686988.0
2010-04-05,20550,20550,19300,19750,162355,290068.0,14686988.0
2010-04-06,19750,20050,19200,19550,90611,287131.0,14686988.0
2010-04-07,19400,19750,19250,19300,66632,283459.0,14686988.0
2010-04-08,19100,19650,19100,19650,57465,288599.0,14686988.0
2010-04-09,19700,19700,19100,19450,72641,285662.0,14686988.0
2010-04-12,19450,19750,19150,19350,81868,284193.0,14686988.0
2010-04-13,19250,19550,19200,19500,78354,286396.0,14686988.0
2010-04-14,19550,19900,19550,19900,91192,292271.0,14686988.0
2010-04-15,20050,20100,19500,19500,61080,286396.0,14686988.0
2010-04-16,19400,19450,19150,19250,52930,282725.0,14686988.0
2010-04-19,18900,19200,18300,18550,67331,272444.0,14686988.0
2010-04-20,18800,19100,18650,19000,53423,279053.0,14686988.0
2010-04-21,19000,19650,19000,19650,69126,288599.0,14686988.0
2010-04-22,19700,19850,19400,19650,51624,288599.0,14686988.0
2010-04-23,19700,20050,19550,19600,141714,287865.0,14686988.0
2010-04-26,20150,20450,20100,20250,194081,297412.0,14686988.0
2010-04-27,20050,20050,19700,19800,106809,290802.0,14686988.0
2010-04-28,19150,20050,19100,20000,143266,293740.0,14686988.0
2010-04-29,20150,22000,19900,21850,719086,320911.0,14686988.0
2010-04-30,21750,22100,21550,21900,273067,321645.0,14686988.0
2010-05-03,21850,22150,21250,21700,177086,318708.0,14686988.0
2010-05-04,22100,22900,22000,22300,366724,327520.0,14686988.0
2010-05-06,21300,22200,21200,21950,174946,322379.0,14686988.0
2010-05-07,21000,21500,20200,21000,206716,308427.0,14686988.0
2010-05-10,21400,22900,21250,22750,362966,334129.0,14686988.0
2010-05-11,23200,23350,22100,22700,425638,333395.0,14686988.0
2010-05-12,23000,23500,22350,23200,246278,340738.0,14686988.0
2010-05-13,23500,25250,23450,25000,599341,367175.0,14686988.0
2010-05-14,24600,25600,24200,25150,457589,369378.0,14686988.0
2010-05-17,24600,24950,23600,23800,241151,349550.0,14686988.0
2010-05-18,24200,24400,22150,22900,226225,336332.0,14686988.0
2010-05-19,22600,22900,21700,22450,271854,329723.0,14686988.0
2010-05-20,22550,23200,21000,21500,201327,315770.0,14686988.0
2010-05-24,21300,22150,20550,21450,188686,315036.0,14686988.0
2010-05-25,21350,21350,19000,19850,288003,291537.0,14686988.0
2010-05-26,20450,21500,19800,21500,223345,315770.0,14686988.0
2010-05-27,21050,22100,21000,22050,184895,323848.0,14686988.0
2010-05-28,22400,22450,21650,21700,125668,318708.0,14686988.0
2010-05-31,21900,23200,21550,23200,142443,340738.0,14686988.0
2010-06-01,22650,22900,22400,22450,142707,329723.0,14686988.0
2010-06-03,22700,22950,22500,22600,97233,331926.0,14686988.0
2010-06-04,22850,23200,21800,21850,157845,320911.0,14686988.0
2010-06-07,20900,21750,20900,21600,115665,317239.0,14686988.0
2010-06-08,21550,22100,21450,21750,58528,319442.0,14686988.0
2010-06-09,21900,21950,21450,21600,55532,317239.0,14686988.0
2010-06-10,21600,22600,21500,22150,73453,325317.0,14686988.0
2010-06-11,22650,22650,21900,22000,73650,323114.0,14686988.0
2010-06-14,22200,22700,22000,22300,63389,327520.0,14686988.0
2010-06-15,22550,22550,22200,22300,93522,327520.0,14686988.0
2010-06-16,22500,23750,22300,23650,271462,347347.0,14686988.0
2010-06-17,23650,24200,23250,23850,181477,350285.0,14686988.0
2010-06-18,23950,23950,23250,23300,107952,342207.0,14686988.0
2010-06-21,23300,23600,22600,22800,135122,334863.0,14686988.0
2010-06-22,22800,23100,22100,22200,139222,326051.0,14686988.0
2010-06-23,22050,22800,22050,22550,78268,331192.0,14686988.0
2010-06-24,22450,23350,22400,23300,145168,342207.0,14686988.0
2010-06-25,23100,23250,22600,22750,140786,334129.0,14686988.0
2010-06-28,22900,23700,22600,23550,154796,345879.0,14686988.0
2010-06-29,23800,23950,22050,22050,236119,323848.0,14686988.0
2010-06-30,21600,22550,21250,22500,101669,330457.0,14686988.0
2010-07-01,22250,23200,22200,23000,110895,337801.0,14686988.0
2010-07-02,22800,23300,22000,22350,108967,328254.0,14686988.0
2010-07-05,22450,23350,22350,23300,127264,342207.0,14686988.0
2010-07-06,23450,23750,22950,23600,142468,346613.0,14686988.0
2010-07-07,23800,24250,23600,23700,288430,348082.0,14686988.0
2010-07-08,24300,24450,23850,24450,196644,359097.0,14686988.0
2010-07-09,24700,24750,24100,24450,143599,359097.0,14686988.0
2010-07-12,24900,25150,24550,24550,206673,360566.0,14686988.0
2010-07-13,24900,25950,24750,25900,356990,380393.0,14686988.0
2010-07-14,26250,26950,25750,26050,336862,382596.0,14686988.0
2010-07-15,26000,26300,25500,25850,140263,379659.0,14686988.0
2010-07-16,25850,26000,24450,24600,207176,361300.0,14686988.0
2010-07-19,24400,25400,24400,24550,143044,360566.0,14686988.0
2010-07-20,24750,25150,24450,24800,71672,364237.0,14686988.0
2010-07-21,25100,25450,24650,24950,95165,366440.0,14686988.0
2010-07-22,24850,25300,23000,23700,210858,348082.0,14686988.0
2010-07-23,23900,24400,22450,23500,254597,345144.0,14686988.0
2010-07-26,23700,23800,23100,23600,76306,346613.0,14686988.0
2010-07-27,23800,24450,23600,24000,115139,352488.0,14686988.0
2010-07-28,24050,24350,23400,23500,58099,345144.0,14686988.0
2010-07-29,23500,23650,22350,22550,130088,331192.0,14686988.0
2010-07-30,22550,22800,21900,22550,87794,331192.0,14686988.0
2010-08-02,22650,23350,22650,23300,134124,342207.0,14686988.0
2010-08-03,23700,23750,23200,23500,100099,345144.0,14686988.0
2010-08-04,23450,23600,22400,22650,100062,332660.0,14686988.0
2010-08-05,22850,23400,21750,22250,97984,326785.0,14686988.0
2010-08-06,22350,23200,21800,23000,122814,337801.0,14686988.0
2010-08-09,23400,23600,23150,23250,85838,341472.0,14686988.0
2010-08-10,23250,23650,23250,23300,103352,342207.0,14686988.0
2010-08-11,23800,24450,22650,22650,384720,332660.0,14686988.0
2010-08-12,22650,23800,22400,23300,101698,342207.0,14686988.0
2010-08-13,23550,23800,23200,23800,55893,349550.0,14686988.0
2010-08-16,23850,23900,23300,23600,50393,346613.0,14686988.0
2010-08-17,23900,24050,23600,23950,41175,351753.0,14686988.0
2010-08-18,24050,24100,23450,23600,69169,346613.0,14686988.0
2010-08-19,23600,23950,23500,23600,51360,346613.0,14686988.0
2010-08-20,23300,23750,23100,23400,57913,343676.0,14686988.0
2010-08-23,23200,23400,22800,23200,95697,340738.0,14686988.0
2010-08-24,23200,23350,22550,23100,32556,339269.0,14686988.0
2010-08-25,22800,23750,22800,23650,70075,347347.0,14686988.0
2010-08-26,23850,24550,23550,24300,154861,356894.0,14686988.0
2010-08-27,24400,24600,23850,24350,154515,357628.0,14686988.0
2010-08-30,24700,24700,24100,24450,70295,359097.0,14686988.0
2010-08-31,24150,24400,23750,23900,66719,351019.0,14686988.0
2010-09-01,24300,25100,23950,25050,186740,367909.0,14686988.0
2010-09-02,25300,25350,24800,25150,121729,369378.0,14686988.0
2010-09-03,25200,25950,25200,25700,161937,377456.0,14686988.0
2010-09-06,25900,25950,25500,25700,64344,377456.0,14686988.0
2010-09-07,25950,26100,25300,25900,99413,380393.0,14686988.0
2010-09-08,26000,26400,25750,25900,96554,380393.0,14686988.0
2010-09-09,25950,26350,25550,26000,94404,381862.0,14686988.0
2010-09-10,26250,27500,26200,27450,198617,403158.0,14686988.0
2010-09-13,27450,27450,26700,26750,84317,392877.0,14686988.0
2010-09-14,26950,28000,26700,26750,146070,392877.0,14686988.0
2010-09-15,26750,27600,26500,27600,124521,405361.0,14686988.0
2010-09-16,27300,27750,26550,26550,80579,389940.0,14686988.0
2010-09-17,26800,26800,25450,26550,158539,389940.0,14686988.0
2010-09-20,26400,26500,26000,26100,41410,383330.0,14686988.0
2010-09-24,26700,27800,26450,27700,119427,406830.0,14686988.0
2010-09-27,28000,28000,27250,27400,58966,402423.0,14686988.0
2010-09-28,27150,27500,26400,26450,81857,388471.0,14686988.0
2010-09-29,26500,26950,26450,26600,40781,390674.0,14686988.0
2010-09-30,26850,27100,26250,26300,80268,386268.0,14686988.0
2010-10-01,26500,27250,26400,26500,67682,389205.0,14686988.0
2010-10-04,26500,27050,25600,26100,104946,383330.0,14686988.0
2010-10-05,26100,26150,25100,25650,161391,376721.0,14686988.0
2010-10-06,25650,25850,25350,25600,125017,375987.0,14686988.0
2010-10-07,25400,25950,25350,25450,100411,373784.0,14686988.0
2010-10-08,25550,26250,25500,26100,110425,383330.0,14686988.0
2010-10-11,26350,27000,26000,26750,164429,392877.0,14686988.0
2010-10-12,26550,27550,26500,27400,153021,402423.0,14686988.0
2010-10-13,27400,27600,26900,27600,63529,405361.0,14686988.0
2010-10-14,27800,27900,27200,27450,54226,403158.0,14686988.0
2010-10-15,27950,28300,27550,27600,59667,405361.0,14686988.0
2010-10-18,28200,28500,27600,28400,92335,417110.0,14686988.0
2010-10-19,28500,28500,27300,27750,90586,407564.0,14686988.0
2010-10-20,27500,28050,27200,27950,65330,410501.0,14686988.0
2010-10-21,27950,28700,27650,28150,120947,413439.0,14686988.0
2010-10-22,28150,28500,27900,28200,51915,414173.0,14686988.0
2010-10-25,28350,28450,27450,27900,59194,409767.0,14686988.0
2010-10-26,27850,28100,27250,27300,59153,400955.0,14686988.0
2010-10-27,28450,31150,27450,30000,311745,440610.0,14686988.0
2010-10-28,30550,30850,30000,30450,92814,447219.0,14686988.0
2010-10-29,30150,33250,30000,32000,315019,469984.0,14686988.0
2010-11-01,32000,32400,31050,31500,134438,462640.0,14686988.0
2010-11-02,31100,31950,30900,31450,60654,461906.0,14686988.0
2010-11-03,31600,32750,31400,32200,114257,472921.0,14686988.0
2010-11-04,32800,32950,31100,31750,118422,466312.0,14686988.0
2010-11-05,32500,33150,31150,31400,91095,461171.0,14686988.0
2010-11-08,31800,32050,30950,31450,69289,461906.0,14686988.0
2010-11-09,31500,31600,30500,30900,84506,453828.0,14686988.0
2010-11-10,30900,32650,30900,31850,81612,467781.0,14686988.0
2010-11-11,32000,32450,30850,30850,60297,453094.0,14686988.0
2010-11-12,31100,31200,28500,29350,106731,431063.0,14686988.0
2010-11-15,29900,29900,28500,29700,61726,436204.0,14686988.0
2010-11-16,29700,29900,29150,29850,45516,438407.0,14686988.0
2010-11-17,29500,31450,29300,31150,58864,457500.0,14686988.0
2010-11-18,32300,32300,31600,32000,48570,469984.0,14686988.0
2010-11-19,32250,32250,31200,31750,41951,466312.0,14686988.0
2010-11-22,31750,32350,31450,31450,55870,461906.0,14686988.0
2010-11-23,31450,31550,29700,30100,91345,442078.0,14686988.0
2010-11-24,29000,30850,28900,30050,71226,441344.0,14686988.0
2010-11-25,30800,30800,29150,29450,60744,432532.0,14686988.0
2010-11-26,29550,29850,28500,29250,58513,429594.0,14686988.0
2010-11-29,29250,30250,28900,30050,45438,441344.0,14686988.0
2010-11-30,30450,31100,29700,31100,41890,456765.0,14686988.0
2010-12-01,31400,31400,30300,31200,30435,458234.0,14686988.0
2010-12-02,31400,31750,30800,31000,28882,455297.0,14686988.0
2010-12-03,31000,31400,30150,30150,21815,442813.0,14686988.0
2010-12-06,30500,32800,30150,32500,67874,477327.0,14686988.0
2010-12-07,32300,32300,30300,30550,129747,448687.0,14686988.0
2010-12-08,30700,30700,29600,29850,54447,438407.0,14686988.0
2010-12-09,29900,30550,29900,30000,29885,440610.0,14686988.0
2010-12-10,29700,30850,29700,30350,50491,445750.0,14686988.0
2010-12-13,30400,31050,30300,30850,45011,453094.0,14686988.0
2010-12-14,31150,31150,30150,30450,67169,447219.0,14686988.0
2010-12-15,30050,30600,29750,30200,56794,443547.0,14686988.0
2010-12-16,30200,30550,29850,30500,37382,447953.0,14686988.0
2010-12-17,30550,30700,29900,30500,47547,447953.0,14686988.0
2010-12-20,29800,30100,27100,29550,60282,434000.0,14686988.0
2010-12-21,30200,30750,30000,30050,81363,441344.0,14686988.0
2010-12-22,30200,31450,29750,30000,96051,440610.0,14686988.0
2010-12-23,30400,30400,29350,29600,60026,434735.0,14686988.0
2010-12-24,29600,30150,29350,29600,29897,434735.0,14686988.0
2010-12-27,29600,30200,29350,29650,31313,435469.0,14686988.0
2010-12-28,29650,30150,29600,30150,37721,442813.0,14686988.0
2010-12-29,30700,30950,28850,30700,89494,450891.0,14686988.0
2010-12-30,30800,31000,30500,30600,63103,449422.0,14686988.0
2011-01-03,31100,32100,30900,31750,115831,466312.0,14686988.0
2011-01-04,32500,33050,32450,32950,170010,483936.0,14686988.0
2011-01-05,33100,34500,32100,34500,197891,506701.0,14686988.0
2011-01-06,35100,36300,34100,35300,252800,518451.0,14686988.0
2011-01-07,34950,35800,33900,34000,397920,499358.0,14686988.0
2011-01-10,34300,35350,33900,34750,332052,510373.0,14686988.0
2011-01-11,34500,34750,33500,33800,106957,496420.0,14686988.0
2011-01-12,33900,34200,33200,33550,83629,492748.0,14686988.0
2011-01-13,33700,33850,32650,33600,95143,493483.0,14686988.0
2011-01-14,33900,34600,33400,34350,131391,504498.0,14686988.0
2011-01-17,34650,35000,33650,33700,112269,494951.0,14686988.0
2011-01-18,33400,34000,33400,33800,90937,496420.0,14686988.0
2011-01-19,33900,34300,33200,33300,153465,489077.0,14686988.0
2011-01-20,33150,34550,33150,34150,130133,501561.0,14686988.0
2011-01-21,34450,34450,32100,32150,162937,472187.0,14686988.0
2011-01-24,32150,32300,30950,31700,102084,465578.0,14686988.0
2011-01-25,31700,32300,31500,32200,60684,472921.0,14686988.0
2011-01-26,32400,33300,32350,32550,74611,478061.0,14686988.0
2011-01-27,33200,33250,32700,33000,51722,484671.0,14686988.0
2011-01-28,33100,36750,33100,35200,418745,516982.0,14686988.0
2011-01-31,34850,35000,33750,33950,86525,498623.0,14686988.0
2011-02-01,33900,34550,33500,33500,58844,492014.0,14686988.0
2011-02-07,34150,36400,34150,34500,184069,506701.0,14686988.0
2011-02-08,34650,35450,32200,32200,374670,472921.0,14686988.0
2011-02-09,32700,32700,31100,31100,136832,456765.0,14686988.0
2011-02-10,31300,31650,30750,31400,102768,461171.0,14686988.0
2011-02-11,31150,32400,31150,32100,100412,471452.0,14686988.0
2011-02-14,31400,32500,30050,31600,176487,464109.0,14686988.0
2011-02-15,31900,35250,31800,34300,311487,503764.0,14686988.0
2011-02-16,34300,35250,33700,34050,180122,500092.0,14686988.0
2011-02-17,34500,35000,33050,34350,188160,504498.0,14686988.0
2011-02-18,34700,34800,33700,34700,92431,509638.0,14686988.0
2011-02-21,34850,36200,34100,35150,154597,516248.0,14686988.0
2011-02-22,34800,35050,33600,34150,82455,501561.0,14686988.0
2011-02-23,33300,35300,33300,35000,115870,514045.0,14686988.0
2011-02-24,34750,34750,32650,33150,100274,486874.0,14686988.0
2011-02-25,33000,34700,33000,34350,86655,504498.0,14686988.0
2011-02-28,34400,35900,34000,35600,142231,522857.0,14686988.0
2011-03-02,35900,38250,35200,37400,393840,549293.0,14686988.0
2011-03-03,37600,37900,36850,37600,163116,552231.0,14686988.0
2011-03-04,37900,37950,36900,37400,106522,549293.0,14686988.0
2011-03-07,37150,38200,37100,37100,87214,544887.0,14686988.0
2011-03-08,37100,38700,36450,38400,148222,563980.0,14686988.0
2011-03-09,38500,38550,36450,36700,162100,539012.0,14686988.0
2011-03-10,36600,36850,35250,36700,143071,539012.0,14686988.0
2011-03-11,35800,37350,35800,36750,78180,539747.0,14686988.0
2011-03-14,37000,37400,35650,36900,79191,541950.0,14686988.0
2011-03-15,36700,38050,34500,36150,109826,530935.0,14686988.0
2011-03-16,36650,36650,34350,34800,138534,511107.0,14686988.0
2011-03-17,34000,34500,33000,34450,137737,505967.0,14686988.0
2011-03-18,34900,36400,34850,35100,127910,515513.0,14686988.0
2011-03-21,35450,38450,35250,37950,194964,557371.0,14686988.0
2011-03-22,37800,39650,37700,37950,207224,557371.0,14686988.0
2011-03-23,38250,39600,38050,38600,175473,566918.0,14686988.0
2011-03-24,38650,39000,37550,38850,109867,570589.0,14686988.0
2011-03-25,38850,39100,37500,37600,86411,552231.0,14686988.0
2011-03-28,37650,38050,37550,37700,47065,553699.0,14686988.0
2011-03-29,37700,37900,37050,37350,84223,548559.0,14686988.0
2011-03-30,37600,38150,37300,37500,96691,550762.0,14686988.0
2011-03-31,37850,39500,37800,38700,161602,568386.0,14686988.0
2011-04-01,39000,39100,38250,38250,59938,561777.0,14686988.0
2011-04-04,38550,39300,38000,38250,64354,561777.0,14686988.0
2011-04-05,38500,38900,38250,38900,39492,571324.0,14686988.0
2011-04-06,39200,39700,38600,39150,84388,574996.0,14686988.0
2011-04-07,39200,39450,38350,38400,51501,563980.0,14686988.0
2011-04-08,38950,39300,38400,38700,70685,568386.0,14686988.0
2011-04-11,38850,40900,38800,40800,141712,599229.0,14686988.0
2011-04-12,40700,40850,39500,39750,56518,583808.0,14686988.0
2011-04-13,39600,40700,39000,39700,47339,583073.0,14686988.0
2011-04-14,39950,41300,39700,39950,83710,586745.0,14686988.0
2011-04-15,40300,41650,40300,41600,79080,610979.0,14686988.0
2011-04-18,41350,42900,40650,41800,110503,613916.0,14686988.0
2011-04-19,41550,42950,41200,42700,80543,627134.0,14686988.0
2011-04-20,43000,45400,42750,44450,197471,652837.0,14686988.0
2011-04-21,44450,45600,43250,44600,175298,655040.0,14686988.0
2011-04-22,44500,51200,43900,45500,367328,668258.0,14686988.0
2011-04-25,45800,47000,44950,45550,244912,668992.0,14686988.0
2011-04-26,45650,46450,45600,45600,138428,669727.0,14686988.0
2011-04-27,46250,47000,43150,44500,130474,653571.0,14686988.0
2011-04-28,44000,45900,44000,45750,153827,671930.0,14686988.0
2011-04-29,46100,48200,44500,48200,145922,707913.0,14686988.0
2011-05-02,48000,49250,47250,48200,102806,707913.0,14686988.0
2011-05-03,48200,48200,47000,47400,72462,696163.0,14686988.0
2011-05-04,48100,48100,44600,45550,88859,668992.0,14686988.0
2011-05-06,45150,46500,44100,46100,70120,677070.0,14686988.0
2011-05-09,46100,46500,44200,44650,59932,655774.0,14686988.0
2011-05-11,45250,46450,44000,44050,75299,646962.0,14686988.0
2011-05-12,43500,44300,42450,42750,93625,627869.0,14686988.0
2011-05-13,43300,44400,42400,43750,61333,642556.0,14686988.0
2011-05-16,43950,45250,43600,45000,76439,660914.0,14686988.0
2011-05-17,45000,45200,42500,42750,117221,627869.0,14686988.0
2011-05-18,42900,45200,42900,44750,93398,657243.0,14686988.0
2011-05-19,45000,46700,45000,46700,134023,685882.0,14686988.0
2011-05-20,46200,48300,45700,47800,90752,702038.0,14686988.0
2011-05-23,48000,49200,46000,46800,69662,687351.0,14686988.0
2011-05-24,46600,47600,45000,45550,67521,668992.0,14686988.0
2011-05-25,45500,46450,44900,45850,34077,673398.0,14686988.0
2011-05-26,46000,48400,46000,47800,57538,702038.0,14686988.0
2011-05-27,47800,48600,46300,47050,64688,691023.0,14686988.0
2011-05-30,47600,47600,46000,46200,36108,678539.0,14686988.0
2011-05-31,46600,46700,45400,46100,77376,677070.0,14686988.0
2011-06-01,46200,48400,46200,47800,151100,702038.0,14686988.0
2011-06-02,46750,47000,46200,46350,57953,680742.0,14686988.0
2011-06-03,46350,47200,45500,45700,29901,671195.0,14686988.0
2011-06-07,45150,45200,42800,45150,85469,663118.0,14686988.0
2011-06-08,45150,45500,44000,44050,35545,646962.0,14686988.0
2011-06-09,44300,45000,43600,43650,72124,641087.0,14686988.0
2011-06-10,44300,44450,43150,43150,24902,633744.0,14686988.0
2011-06-13,43850,44050,40600,41900,40691,615385.0,14686988.0
2011-06-14,41500,42950,41500,42800,39780,628603.0,14686988.0
2011-06-15,43300,45300,43300,45200,65522,663852.0,14686988.0
2011-06-16,44100,45850,44000,45850,40210,673398.0,14686988.0
2011-06-17,46450,47150,45550,46750,68814,686617.0,14686988.0
2011-06-20,46750,47250,44050,44050,69307,646962.0,14686988.0
2011-06-21,44600,45000,44050,44300,33180,650634.0,14686988.0
