에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-29,11414,11556,11130,11130,244542,240093.0,20433470.0
2012-03-02,11177,11224,11035,11083,147526,239072.0,20433470.0
2012-03-05,11082,11130,10609,10609,338979,228855.0,20433470.0
2012-03-06,10609,10845,10372,10514,311583,226812.0,20433470.0
2012-03-07,10230,10466,10182,10278,182607,221703.0,20433470.0
2012-03-08,10466,10609,10324,10609,139499,228855.0,20433470.0
2012-03-09,10656,10703,10466,10656,134424,229877.0,20433470.0
2012-03-12,10561,10656,10324,10325,118736,222725.0,20433470.0
2012-03-13,10372,10940,10372,10562,298360,227833.0,20433470.0
2012-03-14,10703,10703,10466,10562,164309,227833.0,20433470.0
2012-03-15,10561,10561,10230,10278,182331,221703.0,20433470.0
2012-03-16,10277,10419,10135,10183,127343,219660.0,20433470.0
2012-03-19,10088,10324,10088,10230,133287,220681.0,20433470.0
2012-03-20,10088,10277,9946,10041,153721,216595.0,20433470.0
2012-03-21,10040,10277,9946,10183,112865,219660.0,20433470.0
2012-03-22,10135,10182,9851,9946,113437,214551.0,20433470.0
2012-03-23,9851,10088,9851,10041,86143,216595.0,20433470.0
2012-03-26,10088,10277,9851,9851,87561,212508.0,20433470.0
2012-03-27,9898,9993,9661,9662,140291,208421.0,20433470.0
2012-03-28,9756,9946,9472,9520,171916,205356.0,20433470.0
2012-03-29,9519,9614,9017,9188,276742,198205.0,20433470.0
2012-03-30,9112,9415,9112,9349,89887,201678.0,20433470.0
2012-04-02,9443,9519,9377,9378,78719,202291.0,20433470.0
2012-04-03,9396,9462,9112,9131,119178,196979.0,20433470.0
2012-04-04,9140,9226,8515,8525,278332,183901.0,20433470.0
2012-04-05,8402,8525,8184,8468,134023,182675.0,20433470.0
2012-04-06,8354,8515,8345,8345,116920,180019.0,20433470.0
2012-04-09,8288,8402,7729,7729,150555,166737.0,20433470.0
2012-04-10,7691,7975,7672,7777,147013,167759.0,20433470.0
2012-04-12,7852,7852,7435,7587,222474,163672.0,20433470.0
2012-04-13,7625,8165,7625,8146,157731,175728.0,20433470.0
2012-04-16,8089,8222,7956,8194,70941,176750.0,20433470.0
2012-04-17,8193,8468,8146,8250,89256,177976.0,20433470.0
2012-04-18,8430,8610,8364,8610,125751,185740.0,20433470.0
2012-04-19,8610,8743,8534,8686,100275,187375.0,20433470.0
2012-04-20,8572,8676,8430,8525,67292,183901.0,20433470.0
2012-04-23,8430,8610,8240,8241,67376,177771.0,20433470.0
2012-04-24,8070,8146,8004,8052,72914,173684.0,20433470.0
2012-04-25,8070,8231,7871,7976,44037,172050.0,20433470.0
2012-04-26,7994,8174,7871,7900,77083,170415.0,20433470.0
2012-04-27,7824,8004,7805,7900,49696,170415.0,20433470.0
2012-04-30,7824,8013,7691,7711,59091,166328.0,20433470.0
2012-05-02,7710,8155,7710,8146,78831,175728.0,20433470.0
2012-05-03,8079,8269,8061,8089,61261,174502.0,20433470.0
2012-05-04,8004,8250,7956,8222,81107,177363.0,20433470.0
2012-05-07,8117,8240,7956,8052,50276,173684.0,20433470.0
2012-05-08,8004,8847,8004,8715,341742,187988.0,20433470.0
2012-05-09,8563,8667,8297,8430,206735,181858.0,20433470.0
2012-05-10,8288,8402,8117,8118,181937,175115.0,20433470.0
2012-05-11,8098,8146,7682,7853,166396,169393.0,20433470.0
2012-05-14,7909,7928,7587,7673,82481,165511.0,20433470.0
2012-05-15,7511,7568,7388,7521,98140,162242.0,20433470.0
2012-05-16,7435,7596,7217,7218,74655,155703.0,20433470.0
2012-05-17,7199,7388,7009,7057,96286,152229.0,20433470.0
2012-05-18,6839,6933,6460,6460,177048,139356.0,20433470.0
2012-05-21,6460,6659,6337,6422,99841,138539.0,20433470.0
2012-05-22,6535,6611,6479,6583,112310,142013.0,20433470.0
2012-05-23,6488,6554,6346,6441,103997,138948.0,20433470.0
2012-05-24,6488,6611,6318,6347,47383,136904.0,20433470.0
2012-05-25,6441,6592,6441,6470,70837,139561.0,20433470.0
2012-05-29,6488,7208,6488,7104,249093,153251.0,20433470.0
2012-05-30,7019,7312,6962,7152,130080,154273.0,20433470.0
2012-05-31,7056,7085,6791,6924,102610,149369.0,20433470.0
2012-06-01,6858,7255,6858,7190,81156,155090.0,20433470.0
2012-06-04,6886,7009,6507,6583,187945,142013.0,20433470.0
2012-06-05,6592,6820,6592,6631,60658,143034.0,20433470.0
2012-06-07,6820,6933,6782,6782,99991,146304.0,20433470.0
2012-06-08,6820,7511,6706,7199,234137,155294.0,20433470.0
2012-06-11,7293,7899,7293,7767,294258,167554.0,20433470.0
2012-06-12,7577,8023,7577,8023,176096,173071.0,20433470.0
2012-06-13,8146,8146,7824,7872,115615,169802.0,20433470.0
2012-06-14,7909,8193,7720,7767,142099,167554.0,20433470.0
2012-06-15,7767,7994,7596,7692,65206,165920.0,20433470.0
2012-06-18,7805,7909,7729,7729,56802,166737.0,20433470.0
2012-06-19,7682,8146,7672,7947,64852,171437.0,20433470.0
2012-06-20,8098,8108,7862,7928,73293,171028.0,20433470.0
2012-06-21,7937,7994,7757,7758,90845,167350.0,20433470.0
2012-06-22,7483,7691,7483,7616,109789,164285.0,20433470.0
2012-06-25,7672,7767,7473,7483,59064,161424.0,20433470.0
2012-06-26,7341,7473,7199,7275,84103,156929.0,20433470.0
2012-06-27,7208,7530,7123,7502,131304,161833.0,20433470.0
2012-06-28,7483,7568,7350,7398,48694,159585.0,20433470.0
2012-06-29,7445,7672,7293,7540,91841,162650.0,20433470.0
2012-07-02,7577,7881,7577,7815,120382,168576.0,20433470.0
2012-07-03,7899,8477,7899,8288,292699,178793.0,20433470.0
2012-07-04,8383,8468,8146,8222,119107,177363.0,20433470.0
2012-07-05,8259,8345,8098,8317,78244,179406.0,20433470.0
2012-07-06,8430,8847,8364,8582,292970,185127.0,20433470.0
2012-07-09,8544,8572,8297,8336,82722,179815.0,20433470.0
2012-07-10,8269,8430,8108,8118,61047,175115.0,20433470.0
2012-07-11,8051,8345,8051,8165,75533,176137.0,20433470.0
2012-07-12,8165,8335,8004,8004,65473,172663.0,20433470.0
2012-07-13,8259,8259,7653,8061,77924,173889.0,20433470.0
2012-07-16,8222,8487,8165,8288,148741,178793.0,20433470.0
2012-07-17,8165,8392,7909,7966,116814,171845.0,20433470.0
2012-07-18,8051,8051,7502,7502,142995,161833.0,20433470.0
2012-07-19,7767,7767,7397,7483,74746,161424.0,20433470.0
2012-07-20,7483,7587,7255,7275,85250,156929.0,20433470.0
2012-07-23,7132,7132,6772,6839,169140,147530.0,20433470.0
2012-07-24,6687,6839,6668,6801,73806,146712.0,20433470.0
2012-07-25,6678,6763,6469,6555,78136,141400.0,20433470.0
2012-07-26,6573,6943,6573,6915,77617,149164.0,20433470.0
2012-07-27,6962,7255,6962,7227,77139,155907.0,20433470.0
2012-07-30,7236,7236,6990,7010,61559,151208.0,20433470.0
2012-07-31,7009,7142,6924,7038,46359,151821.0,20433470.0
2012-08-01,6933,7056,6895,6934,53601,149573.0,20433470.0
2012-08-02,6848,6971,6820,6820,51621,147121.0,20433470.0
2012-08-03,6649,6886,6649,6792,21653,146508.0,20433470.0
2012-08-06,6848,7028,6848,6924,57402,149369.0,20433470.0
2012-08-07,7085,7104,6924,6934,43770,149573.0,20433470.0
2012-08-08,7000,7056,6914,6972,59400,150390.0,20433470.0
2012-08-09,6971,7075,6971,7047,50534,152025.0,20433470.0
2012-08-10,7123,7151,7009,7047,63497,152025.0,20433470.0
2012-08-13,6971,7000,6867,6962,50763,150186.0,20433470.0
2012-08-14,6981,7056,6962,6991,51008,150799.0,20433470.0
2012-08-16,6990,7047,6848,6867,67713,148143.0,20433470.0
2012-08-17,6990,7037,6924,7010,49726,151208.0,20433470.0
2012-08-20,6952,7056,6820,6877,69332,148347.0,20433470.0
2012-08-21,6876,6962,6848,6867,34942,148143.0,20433470.0
2012-08-22,6876,6876,6630,6640,141031,143239.0,20433470.0
2012-08-23,6630,6678,6517,6536,182643,140991.0,20433470.0
2012-08-24,6488,6573,6441,6517,87213,140582.0,20433470.0
2012-08-27,6517,6517,6251,6252,148178,134861.0,20433470.0
2012-08-28,6251,6507,6242,6479,98343,139765.0,20433470.0
2012-08-29,6535,6564,6441,6536,53856,140991.0,20433470.0
2012-08-30,6564,6564,6403,6441,57511,138948.0,20433470.0
2012-08-31,6479,6621,6441,6536,120398,140991.0,20433470.0
2012-09-03,6535,6611,6422,6470,60118,139561.0,20433470.0
2012-09-04,6450,6535,6365,6441,93994,138948.0,20433470.0
2012-09-05,6498,6498,6261,6261,64828,135065.0,20433470.0
2012-09-06,6280,6393,6261,6261,47644,135065.0,20433470.0
2012-09-07,6299,6450,6251,6299,115321,135883.0,20433470.0
2012-09-10,6280,6327,6033,6034,251955,130161.0,20433470.0
2012-09-11,6033,6109,5929,5968,116245,128731.0,20433470.0
2012-09-12,5977,6014,5806,5826,165903,125666.0,20433470.0
2012-09-13,5825,5834,5636,5655,212811,121988.0,20433470.0
2012-09-14,5730,5759,5636,5674,156277,122396.0,20433470.0
2012-09-17,5740,5806,5683,5769,79795,124440.0,20433470.0
2012-09-18,5740,6062,5740,6053,195141,130570.0,20433470.0
2012-09-19,6109,6109,5967,6034,85968,130161.0,20433470.0
2012-09-20,6033,6033,5787,5816,116228,125462.0,20433470.0
2012-09-21,5872,5901,5692,5731,106618,123622.0,20433470.0
2012-09-24,5778,5825,5711,5750,78806,124031.0,20433470.0
2012-09-25,5749,5778,5569,5570,165419,120149.0,20433470.0
2012-09-26,5541,5607,5257,5342,211665,115245.0,20433470.0
2012-09-27,5266,5380,5001,5077,210283,109523.0,20433470.0
2012-09-28,5162,5323,5124,5219,77044,112588.0,20433470.0
2012-10-02,5295,5351,5124,5144,101943,110954.0,20433470.0
2012-10-04,5209,5209,4944,4982,165090,107480.0,20433470.0
2012-10-05,5020,5304,4991,5191,294321,111975.0,20433470.0
2012-10-08,5257,5257,5058,5058,128293,109115.0,20433470.0
2012-10-09,5058,5181,4973,5020,171758,108297.0,20433470.0
2012-10-10,4973,5020,4688,4689,353879,101146.0,20433470.0
2012-10-11,4745,4811,4603,4684,178145,101044.0,20433470.0
2012-10-12,4712,4774,4613,4623,130531,99715.0,20433470.0
2012-10-15,4655,4679,4219,4348,259248,93790.0,20433470.0
2012-10-16,4380,4480,4290,4338,107774,93585.0,20433470.0
2012-10-17,4376,4594,4376,4509,151403,97263.0,20433470.0
2012-10-18,4513,4632,4276,4319,194261,93177.0,20433470.0
2012-10-19,4253,4309,4096,4120,200611,88886.0,20433470.0
2012-10-22,4002,4167,3987,4120,114737,88886.0,20433470.0
2012-10-23,4144,4338,4144,4263,183872,91951.0,20433470.0
2012-10-24,4253,4257,4120,4215,90342,90929.0,20433470.0
2012-10-25,4257,4603,4077,4405,363183,95016.0,20433470.0
2012-10-26,4314,4423,4025,4026,304671,86842.0,20433470.0
2012-10-29,4111,4139,3826,3827,127508,82551.0,20433470.0
2012-10-30,3798,3897,3732,3827,204448,82551.0,20433470.0
2012-10-31,3893,4106,3878,4068,198973,87762.0,20433470.0
2012-11-01,4101,4674,3987,4646,782881,100226.0,20433470.0
2012-11-02,4636,4736,4542,4594,456197,99102.0,20433470.0
2012-11-05,4613,4646,4428,4641,240845,100124.0,20433470.0
2012-11-06,4641,4954,4594,4803,707035,103598.0,20433470.0
2012-11-07,4811,4878,4589,4589,324814,99000.0,20433470.0
2012-11-08,4470,4594,4442,4533,168253,97774.0,20433470.0
2012-11-09,4575,4660,4470,4509,206997,97263.0,20433470.0
2012-11-12,4423,4452,3883,3884,842655,83777.0,20433470.0
2012-11-13,3878,3968,3642,3713,357938,80099.0,20433470.0
2012-11-14,3694,3788,3575,3704,242582,79895.0,20433470.0
2012-11-15,3608,3902,3608,3836,107832,82756.0,20433470.0
2012-11-16,3817,3893,3722,3765,113743,81223.0,20433470.0
2012-11-19,3708,3836,3708,3798,71981,81938.0,20433470.0
2012-11-20,3836,3916,3755,3770,86096,81325.0,20433470.0
2012-11-21,3831,3831,3613,3647,123868,78669.0,20433470.0
2012-11-22,3561,3765,3552,3685,174379,79486.0,20433470.0
2012-11-23,3694,3850,3684,3841,106031,82858.0,20433470.0
2012-11-26,3912,3912,3765,3789,122921,81734.0,20433470.0
2012-11-27,3741,3883,3741,3827,114817,82551.0,20433470.0
2012-11-28,3845,3945,3793,3903,97482,84186.0,20433470.0
2012-11-29,3964,3964,3841,3903,92094,84186.0,20433470.0
2012-11-30,3921,3949,3746,3746,189808,80814.0,20433470.0
2012-12-03,3760,3864,3741,3779,107157,81530.0,20433470.0
2012-12-04,3779,4120,3779,3945,216951,85105.0,20433470.0
2012-12-05,4002,4120,3968,4054,143203,87455.0,20433470.0
2012-12-06,4025,4290,4006,4149,258162,89499.0,20433470.0
2012-12-07,4006,4148,4006,4120,89388,88886.0,20433470.0
2012-12-10,4153,4404,4101,4376,209871,94403.0,20433470.0
2012-12-11,4485,4485,4210,4343,208993,93687.0,20433470.0
2012-12-12,4357,4357,4219,4234,93456,91338.0,20433470.0
2012-12-13,4148,4447,4120,4305,159111,92870.0,20433470.0
2012-12-14,4290,4314,4191,4258,150436,91848.0,20433470.0
2012-12-17,4219,4257,4182,4187,63527,90316.0,20433470.0
2012-12-18,4186,4276,4148,4168,71372,89907.0,20433470.0
2012-12-20,4182,4551,4177,4452,294305,96037.0,20433470.0
2012-12-21,4546,4603,4428,4433,192668,95629.0,20433470.0
2012-12-24,4433,4433,4352,4405,136274,95016.0,20433470.0
2012-12-26,4366,4513,4366,4381,111924,94505.0,20433470.0
2012-12-27,4328,4523,4324,4495,105992,96957.0,20433470.0
2012-12-28,4485,4598,4423,4566,115639,98489.0,20433470.0
2013-01-02,4641,4973,4579,4831,443063,104211.0,20433470.0
2013-01-03,4830,4963,4736,4916,266427,106050.0,20433470.0
2013-01-04,4925,5219,4849,5115,368748,110341.0,20433470.0
2013-01-07,5285,5285,5096,5134,205986,110749.0,20433470.0
2013-01-08,5086,5626,5077,5541,404712,119536.0,20433470.0
2013-01-09,5607,6337,5607,6328,1325578,136496.0,20433470.0
2013-01-10,6384,6810,6090,6290,1038356,135678.0,20433470.0
2013-01-11,6318,6526,6213,6470,518306,139561.0,20433470.0
2013-01-14,6535,6535,6242,6309,452006,136087.0,20433470.0
2013-01-15,6232,6261,5730,5826,785255,125666.0,20433470.0
2013-01-16,5778,6033,5683,5835,465906,125870.0,20433470.0
2013-01-17,5863,5910,5446,5466,534346,117901.0,20433470.0
2013-01-18,5569,5910,5465,5844,480912,126075.0,20433470.0
2013-01-21,5920,5977,5759,5911,264085,127505.0,20433470.0
2013-01-22,5853,6128,5711,6129,285507,132205.0,20433470.0
2013-01-23,6185,6308,5910,5920,490340,127709.0,20433470.0
2013-01-24,5967,6071,5806,5920,248234,127709.0,20433470.0
2013-01-25,6033,6033,5645,5731,190286,123622.0,20433470.0
2013-01-28,5730,5920,5531,5826,178828,125666.0,20433470.0
2013-01-29,5891,6138,5768,5949,336323,128322.0,20433470.0
2013-01-30,6014,6014,5816,5854,139387,126279.0,20433470.0
2013-01-31,5853,5986,5683,5750,122098,124031.0,20433470.0
2013-02-01,5749,5797,5456,5636,144231,121579.0,20433470.0
2013-02-04,5683,5711,5314,5314,201293,114632.0,20433470.0
2013-02-05,5171,5512,5171,5437,160811,117288.0,20433470.0
2013-02-06,5493,5560,5266,5267,175750,113610.0,20433470.0
2013-02-07,5143,5948,5143,5627,811246,121375.0,20433470.0
2013-02-08,5645,6005,5645,5882,370826,126892.0,20433470.0
2013-02-12,5929,5996,5683,5731,204698,123622.0,20433470.0
2013-02-13,5730,5863,5702,5826,146734,125666.0,20433470.0
2013-02-14,5825,6043,5806,6015,265414,129753.0,20433470.0
2013-02-15,5996,6100,5872,5968,147952,128731.0,20433470.0
2013-02-18,5929,6109,5929,5968,117622,128731.0,20433470.0
2013-02-19,5967,6365,5920,6365,384845,137313.0,20433470.0
2013-02-20,6365,6460,6270,6356,272413,137109.0,20433470.0
2013-02-21,6393,6450,6280,6422,233475,138539.0,20433470.0
2013-02-22,6403,6696,6403,6489,547040,139969.0,20433470.0
2013-02-25,6545,6545,6299,6328,222309,136496.0,20433470.0
2013-02-26,6280,6318,5967,6062,352741,130774.0,20433470.0
2013-02-27,6062,6194,6005,6091,147555,131387.0,20433470.0
2013-02-28,6213,6213,6005,6005,122624,129548.0,20433470.0
2013-03-04,6014,6318,5939,6223,176264,134248.0,20433470.0
2013-03-05,6223,6327,6052,6176,162662,133226.0,20433470.0
2013-03-06,6289,6289,6081,6252,113189,134861.0,20433470.0
2013-03-07,6213,6545,6213,6441,267480,138948.0,20433470.0
2013-03-08,6554,6554,6299,6403,175921,138130.0,20433470.0
2013-03-11,6365,6441,6213,6252,152105,134861.0,20433470.0
2013-03-12,6204,6422,6204,6271,134844,135270.0,20433470.0
2013-03-13,6374,6441,6308,6309,121207,136087.0,20433470.0
2013-03-14,6393,6393,6270,6328,89025,136496.0,20433470.0
2013-03-15,6327,6687,6327,6612,421037,142626.0,20433470.0
2013-03-18,6611,6696,6337,6337,249158,136700.0,20433470.0
2013-03-19,6365,6602,6346,6526,188144,140787.0,20433470.0
2013-03-20,6498,6905,6498,6697,701729,144465.0,20433470.0
2013-03-21,6763,6952,6734,6792,392535,146508.0,20433470.0
2013-03-22,6791,6895,6640,6706,238035,144669.0,20433470.0
2013-03-25,6782,6839,6649,6725,141189,145078.0,20433470.0
2013-03-26,6659,7132,6659,7104,542965,153251.0,20433470.0
2013-03-27,7142,7217,6943,6953,272247,149982.0,20433470.0
2013-03-28,7009,7217,6924,7171,210397,154681.0,20433470.0
2013-03-29,7180,7246,6990,7076,186896,152638.0,20433470.0
2013-04-01,7085,7189,6839,6896,212298,148756.0,20433470.0
2013-04-02,6886,6981,6696,6820,207746,147121.0,20433470.0
2013-04-03,6933,7123,6905,7095,240585,153047.0,20433470.0
2013-04-04,7019,7056,6725,7029,198719,151616.0,20433470.0
2013-04-05,7094,7094,6696,6725,229578,145078.0,20433470.0
2013-04-08,6687,6801,6242,6290,287664,135678.0,20433470.0
2013-04-09,6194,6479,6176,6261,220299,135065.0,20433470.0
2013-04-10,6507,6687,6355,6631,217006,143034.0,20433470.0
2013-04-11,7577,7625,7549,7625,499806,164489.0,20433470.0
2013-04-12,7862,7928,7341,7341,980849,158359.0,20433470.0
2013-04-15,7435,7994,7246,7786,751631,167963.0,20433470.0
2013-04-16,7672,8894,7644,8752,1180125,188805.0,20433470.0
2013-04-17,8752,8856,8449,8800,513664,189827.0,20433470.0
2013-04-18,8619,8960,8581,8610,376061,185740.0,20433470.0
2013-04-19,8525,8619,8098,8307,460453,179202.0,20433470.0
2013-04-22,8345,8629,8326,8383,216416,180836.0,20433470.0
2013-04-23,8487,8619,8278,8620,208926,185945.0,20433470.0
2013-04-24,8856,8856,8581,8667,241899,186966.0,20433470.0
2013-04-25,8619,8705,8458,8459,214145,182471.0,20433470.0
2013-04-26,8544,8752,8458,8610,155109,185740.0,20433470.0
2013-04-29,8619,9169,8591,8980,501119,193709.0,20433470.0
2013-04-30,9008,9046,8856,8951,132973,193096.0,20433470.0
2013-05-02,8951,9055,8676,8847,181170,190849.0,20433470.0
2013-05-03,8932,8979,8724,8828,187614,190440.0,20433470.0
2013-05-06,8828,8989,8752,8790,131692,189623.0,20433470.0
2013-05-07,8866,8904,8572,8620,211625,185945.0,20433470.0
2013-05-08,8686,8932,8638,8809,195111,190031.0,20433470.0
2013-05-09,8979,9017,8581,8582,234065,185127.0,20433470.0
2013-05-10,8619,8761,8335,8383,217479,180836.0,20433470.0
2013-05-13,8411,8894,8411,8667,282990,186966.0,20433470.0
2013-05-14,8724,8960,8383,8573,223138,184923.0,20433470.0
2013-05-15,8676,8676,8515,8573,101596,184923.0,20433470.0
2013-05-16,8657,8657,8231,8232,267047,177567.0,20433470.0
2013-05-20,8307,8477,7909,8478,226898,182880.0,20433470.0
2013-05-21,8477,8591,8335,8478,121683,182880.0,20433470.0
2013-05-22,8525,8667,8430,8430,132522,181858.0,20433470.0
2013-05-23,8307,8572,8307,8487,106281,183084.0,20433470.0
2013-05-24,8525,8904,8515,8904,419699,192075.0,20433470.0
2013-05-27,8904,8998,8780,8999,142947,194118.0,20433470.0
2013-05-28,8998,9169,8904,9027,248583,194731.0,20433470.0
2013-05-29,9046,9046,8790,8790,240630,189623.0,20433470.0
2013-05-30,8790,8904,8572,8648,144603,186558.0,20433470.0
2013-05-31,8686,8809,8449,8686,139890,187375.0,20433470.0
2013-06-03,8648,8686,8402,8430,155057,181858.0,20433470.0
2013-06-04,8430,8525,7956,8070,346614,174093.0,20433470.0
2013-06-05,8089,8222,7928,8042,98375,173480.0,20433470.0
2013-06-07,7975,8013,7151,7568,279379,163263.0,20433470.0
2013-06-10,7540,7833,7483,7729,144100,166737.0,20433470.0
2013-06-11,7644,7814,7577,7682,69891,165715.0,20433470.0
2013-06-12,7682,7956,7492,7673,121762,165511.0,20433470.0
2013-06-13,7558,7710,7454,7616,89048,164285.0,20433470.0
2013-06-14,7625,7767,7161,7294,133855,157338.0,20433470.0
2013-06-17,7246,7388,6763,6773,232477,146099.0,20433470.0
2013-06-18,6914,7170,6687,7123,112890,153660.0,20433470.0
2013-06-19,7123,7227,7066,7142,52010,154068.0,20433470.0
2013-06-20,7009,7350,6962,7104,82964,153251.0,20433470.0
2013-06-21,6848,7075,6630,7076,100223,152638.0,20433470.0
2013-06-24,7104,7180,6772,6773,67847,146099.0,20433470.0
2013-06-25,6573,6678,6033,6062,244676,130774.0,20433470.0
2013-06-26,6109,6469,6071,6252,120153,134861.0,20433470.0
2013-06-27,6327,6886,6327,6735,105225,145282.0,20433470.0
2013-06-28,6905,6943,6640,6754,92909,145691.0,20433470.0
2013-07-01,6706,6914,6706,6849,61952,147734.0,20433470.0
2013-07-02,6876,7009,6791,6905,67133,148960.0,20433470.0
2013-07-03,6867,6962,6611,6650,70223,143443.0,20433470.0
2013-07-04,6687,6886,6554,6820,44360,147121.0,20433470.0
2013-07-05,6829,7009,6668,6725,47913,145078.0,20433470.0
2013-07-08,6687,6962,6668,6706,81247,144669.0,20433470.0
2013-07-09,6753,6981,6706,6943,60163,149777.0,20433470.0
2013-07-10,6943,7009,6801,6858,45725,147938.0,20433470.0
2013-07-11,6943,7246,6933,7104,60035,153251.0,20433470.0
2013-07-12,7303,7303,7028,7133,43628,153864.0,20433470.0
2013-07-15,7151,7511,7123,7351,74786,158564.0,20433470.0
2013-07-16,7265,7502,7246,7294,40454,157338.0,20433470.0
2013-07-17,7293,7388,7151,7199,78668,155294.0,20433470.0
2013-07-18,7180,7217,7094,7133,48522,153864.0,20433470.0
2013-07-19,7132,7284,7132,7171,50448,154681.0,20433470.0
2013-07-22,7199,7255,7000,7000,71197,151003.0,20433470.0
2013-07-23,7000,7085,6905,6953,52311,149982.0,20433470.0
2013-07-24,6952,7056,6858,7010,64816,151208.0,20433470.0
2013-07-25,6971,7009,6687,6801,117323,146712.0,20433470.0
2013-07-26,6772,6943,6734,6811,57662,146917.0,20433470.0
2013-07-29,6810,7000,6649,6697,59237,144465.0,20433470.0
2013-07-30,6696,6886,6696,6830,45859,147325.0,20433470.0
2013-07-31,6933,7056,6886,7038,131489,151821.0,20433470.0
2013-08-01,7085,7113,6943,7057,88762,152229.0,20433470.0
2013-08-02,7056,7246,7009,7246,73014,156316.0,20433470.0
2013-08-05,7236,7322,7199,7237,55472,156112.0,20433470.0
2013-08-06,7293,7615,7265,7502,192596,161833.0,20433470.0
2013-08-07,7748,8098,7606,7976,413371,172050.0,20433470.0
2013-08-08,8165,8240,7871,7995,367375,172458.0,20433470.0
2013-08-09,7956,8032,7644,7701,215132,166124.0,20433470.0
2013-08-12,7701,7890,7483,7597,198895,163876.0,20433470.0
2013-08-13,7577,7663,7445,7502,163046,161833.0,20433470.0
2013-08-14,7615,7824,7549,7815,165385,168576.0,20433470.0
2013-08-16,7672,8079,7625,8061,256934,173889.0,20433470.0
2013-08-19,8061,8079,7918,7919,127345,170824.0,20433470.0
2013-08-20,7947,7994,7558,7597,147914,163876.0,20433470.0
2013-08-21,7682,7701,7246,7493,158857,161629.0,20433470.0
2013-08-22,7303,7416,7028,7095,199729,153047.0,20433470.0
2013-08-23,7104,7293,7104,7123,169109,153660.0,20433470.0
2013-08-26,7199,7530,7199,7483,125225,161424.0,20433470.0
2013-08-27,7720,8240,7701,7966,913621,171845.0,20433470.0
2013-08-28,7757,8117,7748,8033,349599,173276.0,20433470.0
2013-08-29,8042,8061,7881,7957,191572,171641.0,20433470.0
2013-08-30,7890,8051,7862,7900,123058,170415.0,20433470.0
2013-09-02,7966,8136,7937,8099,121540,174706.0,20433470.0
2013-09-03,8098,8108,7824,7909,169074,170619.0,20433470.0
2013-09-04,7909,7909,7596,7739,233015,166941.0,20433470.0
2013-09-05,7814,7975,7738,7957,118787,171641.0,20433470.0
2013-09-06,7947,7956,7738,7796,112325,168167.0,20433470.0
2013-09-09,7738,8023,7625,7957,162004,171641.0,20433470.0
2013-09-10,8032,8042,7786,7834,128862,168985.0,20433470.0
2013-09-11,7909,8269,7909,8165,368915,176137.0,20433470.0
2013-09-12,8184,8193,7975,8099,170317,174706.0,20433470.0
2013-09-13,8098,8117,7795,7796,193486,168167.0,20433470.0
2013-09-16,7862,7871,7682,7758,72322,167350.0,20433470.0
2013-09-17,7909,7909,7757,7843,86140,169189.0,20433470.0
2013-09-23,7852,7890,7710,7758,121804,167350.0,20433470.0
2013-09-24,8165,8288,8042,8156,425731,175932.0,20433470.0
2013-09-25,8269,8695,8269,8677,729604,187171.0,20433470.0
2013-09-26,8676,8790,8525,8715,422478,187988.0,20433470.0
2013-09-27,8780,8904,8648,8667,202819,186966.0,20433470.0
2013-09-30,8638,8837,8477,8743,272874,188601.0,20433470.0
2013-10-01,8563,8989,8544,8686,344481,187375.0,20433470.0
2013-10-02,8856,9339,8837,9273,750940,200044.0,20433470.0
2013-10-04,9320,9614,9159,9349,460830,201678.0,20433470.0
2013-10-07,9349,9661,9216,9520,401223,205356.0,20433470.0
2013-10-08,9462,9661,9320,9520,329756,205356.0,20433470.0
2013-10-10,9661,9803,9453,9453,341482,203926.0,20433470.0
2013-10-11,9519,9567,9235,9567,361773,206378.0,20433470.0
2013-10-14,9614,9756,9415,9444,295631,203722.0,20433470.0
2013-10-15,9567,9614,9207,9349,326351,201678.0,20433470.0
2013-10-16,9472,9472,8960,8970,368314,193505.0,20433470.0
2013-10-17,9159,9188,8818,8942,276183,192892.0,20433470.0
2013-10-18,8970,9709,8970,9709,526180,209443.0,20433470.0
2013-10-21,9661,9898,9519,9804,244396,211486.0,20433470.0
2013-10-22,9851,9946,9614,9709,178127,209443.0,20433470.0
2013-10-23,9661,9803,9311,9321,279944,201065.0,20433470.0
2013-10-24,9301,9661,9273,9520,240163,205356.0,20433470.0
2013-10-25,9567,10088,9567,9804,459901,211486.0,20433470.0
2013-10-28,9898,10088,9661,9993,298497,215573.0,20433470.0
2013-10-29,10040,10040,9661,9709,185785,209443.0,20433470.0
2013-10-30,9851,10561,9661,10420,602643,224768.0,20433470.0
2013-10-31,10561,11130,10372,10893,1190596,234985.0,20433470.0
2013-11-01,10845,11082,10656,11035,377689,238050.0,20433470.0
2013-11-04,10940,10940,10609,10799,352012,232942.0,20433470.0
2013-11-05,10798,10845,10135,10420,545184,224768.0,20433470.0
2013-11-06,10514,10703,10230,10278,256673,221703.0,20433470.0
2013-11-07,10324,10561,10182,10230,213680,220681.0,20433470.0
2013-11-08,10230,10514,10088,10372,180154,223746.0,20433470.0
2013-11-11,10088,10230,9387,9520,721285,205356.0,20433470.0
2013-11-12,9519,9803,9472,9614,279986,207400.0,20433470.0
