아바텍(149950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-11,8640,9550,8620,8880,609102,144811.0,16307500.0
2016-04-12,8890,8890,8470,8500,158628,138614.0,16307500.0
2016-04-14,8580,8800,8520,8720,109523,142201.0,16307500.0
2016-04-15,8620,8690,8240,8360,225709,136331.0,16307500.0
2016-04-18,8360,8370,8200,8220,57631,134048.0,16307500.0
2016-04-19,8220,8350,8210,8350,87576,136168.0,16307500.0
2016-04-20,8750,8750,8300,8340,140246,136005.0,16307500.0
2016-04-21,8340,8440,8270,8300,59497,135352.0,16307500.0
2016-04-22,8320,8370,8220,8240,65050,134374.0,16307500.0
2016-04-25,8240,8330,8050,8160,63143,133069.0,16307500.0
2016-04-26,8160,8190,8030,8160,34477,133069.0,16307500.0
2016-04-27,8140,8160,8000,8120,30021,132417.0,16307500.0
2016-04-28,8070,8170,8060,8060,22925,131438.0,16307500.0
2016-04-29,8150,8150,7810,7910,68844,128992.0,16307500.0
2016-05-02,7820,7950,7790,7880,29158,128503.0,16307500.0
2016-05-03,7830,7920,7770,7790,36144,127035.0,16307500.0
2016-05-04,7780,7790,7600,7700,57430,125568.0,16307500.0
2016-05-09,7650,7720,7580,7630,31035,124426.0,16307500.0
2016-05-10,7720,7760,7600,7690,27027,125405.0,16307500.0
2016-05-11,7720,8380,7600,8020,449807,130786.0,16307500.0
2016-05-12,8040,8040,7820,7890,110106,123143.0,15607500.0
2016-05-13,7910,8030,7890,7950,60807,124080.0,15607500.0
2016-05-16,7970,7990,7750,7810,46742,121895.0,15607500.0
2016-05-17,7880,7880,7580,7620,60595,118929.0,15607500.0
2016-05-18,7620,7680,7500,7610,58117,118773.0,15607500.0
2016-05-19,7590,7690,7210,7250,112239,113154.0,15607500.0
2016-05-20,7180,7470,7180,7340,51854,114559.0,15607500.0
2016-05-23,7390,7460,7250,7310,36639,114091.0,15607500.0
2016-05-24,7310,7360,7210,7250,25243,113154.0,15607500.0
2016-05-25,7260,7500,7230,7410,34228,115652.0,15607500.0
2016-05-26,7460,7460,7200,7250,57774,113154.0,15607500.0
2016-05-27,7210,7340,7200,7250,31699,113154.0,15607500.0
2016-05-30,7320,7320,7030,7080,36942,110501.0,15607500.0
2016-05-31,7100,7370,7080,7350,29167,114715.0,15607500.0
2016-06-01,7340,7380,7250,7340,13509,114559.0,15607500.0
2016-06-02,7340,7370,7280,7320,11297,114247.0,15607500.0
2016-06-03,7350,7380,7270,7330,18196,114403.0,15607500.0
2016-06-07,7340,7400,7290,7380,27009,115183.0,15607500.0
2016-06-08,7380,7450,7360,7420,23578,115808.0,15607500.0
2016-06-09,7380,7470,7200,7240,41486,112998.0,15607500.0
2016-06-10,7250,7360,7220,7290,18361,113779.0,15607500.0
2016-06-13,7220,7240,7140,7150,37733,111594.0,15607500.0
2016-06-14,7140,7230,7030,7030,35660,109721.0,15607500.0
2016-06-15,7030,7110,7020,7040,12623,109877.0,15607500.0
2016-06-16,7040,7090,6940,6950,27249,108472.0,15607500.0
2016-06-17,6960,7100,6740,6820,29435,106443.0,15607500.0
2016-06-20,6810,6970,6790,6930,19381,108160.0,15607500.0
2016-06-21,6950,6980,6860,6900,20012,107692.0,15607500.0
2016-06-22,6900,6980,6860,6930,11427,108160.0,15607500.0
2016-06-23,6910,6930,6750,6830,23997,106599.0,15607500.0
2016-06-24,6890,6890,6380,6430,74181,100356.0,15607500.0
2016-06-27,6280,6480,6100,6440,41014,100512.0,15607500.0
2016-06-28,6290,6480,6290,6470,23234,100981.0,15607500.0
2016-06-29,6530,6720,6520,6660,29772,103946.0,15607500.0
2016-06-30,6700,6770,6660,6700,32431,104570.0,15607500.0
2016-07-01,6720,6800,6670,6770,19684,105663.0,15607500.0
2016-07-04,6760,6840,6730,6790,17525,105975.0,15607500.0
2016-07-05,6830,6830,6740,6770,17849,105663.0,15607500.0
2016-07-06,6770,6820,6600,6640,37615,103634.0,15607500.0
2016-07-07,6650,6730,6650,6670,23119,104102.0,15607500.0
2016-07-08,6670,6900,6670,6780,46191,105819.0,15607500.0
2016-07-11,6870,6900,6810,6850,28458,106911.0,15607500.0
2016-07-12,6910,6920,6850,6900,29733,107692.0,15607500.0
2016-07-13,6900,7070,6850,6930,68147,108160.0,15607500.0
2016-07-14,6880,7490,6880,7480,185435,116744.0,15607500.0
2016-07-15,7480,7730,7330,7620,164107,118929.0,15607500.0
2016-07-18,7610,7610,7410,7590,46226,118461.0,15607500.0
2016-07-19,7550,7620,7410,7610,53630,118773.0,15607500.0
2016-07-20,7550,7710,7520,7710,79219,120334.0,15607500.0
2016-07-21,7770,7950,7720,7890,124364,123143.0,15607500.0
2016-07-22,7890,7890,7470,7800,81849,121738.0,15607500.0
2016-07-25,7760,7840,7590,7760,54669,121114.0,15607500.0
2016-07-26,7760,7760,7600,7720,58649,120490.0,15607500.0
2016-07-27,7790,7830,7530,7590,61521,118461.0,15607500.0
2016-07-28,7590,7750,7560,7730,51222,120646.0,15607500.0
2016-07-29,7460,7800,7310,7760,181118,121114.0,15607500.0
2016-08-01,7760,8210,7700,8200,189949,127982.0,15607500.0
2016-08-02,8200,8230,7980,8090,94597,126265.0,15607500.0
2016-08-03,8020,8230,8020,8130,61802,126889.0,15607500.0
2016-08-04,8140,8460,8060,8420,163246,131415.0,15607500.0
2016-08-05,8450,8450,8300,8340,97489,130167.0,15607500.0
2016-08-08,8350,8390,8050,8130,56177,126889.0,15607500.0
2016-08-09,8070,8250,7980,8210,57405,128138.0,15607500.0
2016-08-10,8210,8490,8000,8200,50681,127982.0,15607500.0
2016-08-11,8090,8100,7690,7810,166008,121895.0,15607500.0
2016-08-12,7850,7980,7790,7930,42820,123767.0,15607500.0
2016-08-16,7990,7990,7750,7750,42318,120958.0,15607500.0
2016-08-17,7740,7740,7380,7630,95910,119085.0,15607500.0
2016-08-18,7630,7740,7550,7670,23682,119710.0,15607500.0
2016-08-19,7670,8040,7630,7920,57617,123611.0,15607500.0
2016-08-22,7950,8030,7690,7970,48333,124392.0,15607500.0
2016-08-23,7920,7990,7800,7920,31237,123611.0,15607500.0
2016-08-24,7920,7920,7730,7920,31385,123611.0,15607500.0
2016-08-25,7920,7920,7630,7830,34777,122207.0,15607500.0
2016-08-26,7830,7850,7680,7810,21917,121895.0,15607500.0
2016-08-29,7810,7810,7440,7630,35004,119085.0,15607500.0
2016-08-30,7520,7730,7460,7610,30624,118773.0,15607500.0
2016-08-31,7520,7640,7410,7460,23073,116432.0,15607500.0
2016-09-01,7460,7500,7380,7490,25032,116900.0,15607500.0
2016-09-02,7480,7600,7380,7580,7138,118305.0,15607500.0
2016-09-05,7580,7620,7440,7590,23568,118461.0,15607500.0
2016-09-06,7590,7780,7570,7740,29453,120802.0,15607500.0
2016-09-07,7680,7720,7600,7650,16415,119397.0,15607500.0
2016-09-08,7650,7710,7250,7490,37227,116900.0,15607500.0
2016-09-09,7360,7490,7250,7420,26607,115808.0,15607500.0
2016-09-12,7420,7420,7130,7290,12993,113779.0,15607500.0
2016-09-13,7290,7350,7090,7290,19877,113779.0,15607500.0
2016-09-19,7320,7350,7090,7170,22167,111906.0,15607500.0
2016-09-20,7170,7170,6990,7060,27429,110189.0,15607500.0
2016-09-21,7060,7130,7000,7060,17157,110189.0,15607500.0
2016-09-22,7070,7250,7070,7240,18074,112998.0,15607500.0
2016-09-23,7250,7250,7100,7150,8972,111594.0,15607500.0
2016-09-26,7190,7190,7110,7170,9966,111906.0,15607500.0
2016-09-27,7160,7230,7090,7210,9415,112530.0,15607500.0
2016-09-28,7250,7250,7160,7190,15899,112218.0,15607500.0
2016-09-29,7190,7250,7130,7220,16187,112686.0,15607500.0
2016-09-30,7140,7210,7090,7180,13316,112062.0,15607500.0
2016-10-04,7180,7220,7090,7180,18189,112062.0,15607500.0
2016-10-05,7170,7170,7010,7090,18553,110657.0,15607500.0
2016-10-06,7080,7140,7050,7050,13344,110033.0,15607500.0
2016-10-07,7040,7150,6980,7100,23054,110813.0,15607500.0
2016-10-10,7100,7100,6980,6990,20583,109096.0,15607500.0
2016-10-11,6940,7090,6940,7080,23786,110501.0,15607500.0
2016-10-12,7060,7060,6830,7050,20087,110033.0,15607500.0
2016-10-13,7090,7090,6930,6990,27396,109096.0,15607500.0
2016-10-14,7000,7120,6920,7120,18957,111125.0,15607500.0
2016-10-17,7140,7350,7110,7340,50093,114559.0,15607500.0
2016-10-18,7350,7360,7270,7350,27986,114715.0,15607500.0
2016-10-19,7350,7430,7290,7420,28084,115808.0,15607500.0
2016-10-20,7430,7500,7200,7440,18904,116120.0,15607500.0
2016-10-21,7400,7480,7290,7410,26744,115652.0,15607500.0
2016-10-24,7410,7490,7300,7420,16108,115808.0,15607500.0
2016-10-25,7410,7440,7200,7440,38686,116120.0,15607500.0
2016-10-26,7420,7420,7200,7400,15692,115496.0,15607500.0
2016-10-27,7400,7400,7290,7370,10551,115027.0,15607500.0
2016-10-28,7370,7430,7240,7420,15894,115808.0,15607500.0
2016-10-31,7350,7350,7100,7280,33595,113623.0,15607500.0
2016-11-01,7100,7280,7030,7180,35213,112062.0,15607500.0
2016-11-02,7120,7120,6410,6630,73149,103478.0,15607500.0
2016-11-03,6560,6780,6450,6700,17764,104570.0,15607500.0
2016-11-04,6700,6700,6480,6580,21932,102697.0,15607500.0
2016-11-07,6520,6700,6510,6700,21436,104570.0,15607500.0
2016-11-08,6710,6760,6600,6720,8957,104882.0,15607500.0
2016-11-09,6760,6760,6230,6500,45565,101449.0,15607500.0
2016-11-10,6530,6570,6450,6570,23479,102541.0,15607500.0
2016-11-11,6540,6630,6470,6580,27854,102697.0,15607500.0
2016-11-14,6440,6520,6390,6500,26081,101449.0,15607500.0
2016-11-15,6490,6540,6360,6440,19161,100512.0,15607500.0
2016-11-16,6490,6530,6380,6490,27841,101293.0,15607500.0
2016-11-17,6480,6480,6320,6480,19371,101137.0,15607500.0
2016-11-18,6480,6480,6350,6390,14666,99732.0,15607500.0
2016-11-21,6430,6430,6180,6280,20799,98015.0,15607500.0
2016-11-22,6250,6350,6250,6310,10286,98483.0,15607500.0
2016-11-23,6260,6330,6140,6250,18620,97547.0,15607500.0
2016-11-24,6180,6290,6080,6120,25239,95518.0,15607500.0
2016-11-25,6170,6240,6080,6210,11340,96923.0,15607500.0
2016-11-28,6210,6260,6100,6230,13790,97235.0,15607500.0
2016-11-29,6130,6280,6130,6200,12290,96766.0,15607500.0
2016-11-30,6200,6290,6120,6290,10270,98171.0,15607500.0
2016-12-01,6270,6340,6130,6270,12511,97859.0,15607500.0
2016-12-02,6290,6290,6130,6240,14400,97391.0,15607500.0
2016-12-05,6180,6200,6110,6110,4688,95362.0,15607500.0
2016-12-06,6030,6240,6030,6180,18095,96454.0,15607500.0
2016-12-07,6180,6200,6110,6170,5570,96298.0,15607500.0
2016-12-08,6170,6400,6120,6310,29979,98483.0,15607500.0
2016-12-09,6310,6440,6260,6420,17745,100200.0,15607500.0
2016-12-12,6340,6480,6330,6460,28694,100824.0,15607500.0
2016-12-13,6380,6450,6360,6450,11723,100668.0,15607500.0
2016-12-14,6440,6450,6340,6420,28129,100200.0,15607500.0
2016-12-15,6390,6490,6350,6470,29160,100981.0,15607500.0
2016-12-16,6470,6510,6360,6420,20783,100200.0,15607500.0
2016-12-19,6420,6700,6360,6560,66743,102385.0,15607500.0
2016-12-20,6630,6720,6580,6700,93822,104570.0,15607500.0
2016-12-21,6700,6890,6700,6850,73124,106911.0,15607500.0
2016-12-22,6850,6900,6760,6850,31532,106911.0,15607500.0
2016-12-23,6760,6880,6750,6840,23639,106755.0,15607500.0
2016-12-26,6770,6890,6680,6730,29339,105038.0,15607500.0
2016-12-27,6730,6820,6730,6760,20228,105507.0,15607500.0
2016-12-28,6590,6690,6480,6630,25096,103478.0,15607500.0
2016-12-29,6570,6630,6540,6600,18132,103010.0,15607500.0
2017-01-02,6650,6650,6440,6530,18883,101917.0,15607500.0
2017-01-03,6510,6640,6510,6630,14452,103478.0,15607500.0
2017-01-04,6630,6680,6600,6670,18674,104102.0,15607500.0
2017-01-05,6670,6710,6630,6680,15910,104258.0,15607500.0
2017-01-06,6650,6750,6650,6730,14043,105038.0,15607500.0
2017-01-09,6720,6740,6660,6700,8905,104570.0,15607500.0
2017-01-10,6640,6690,6500,6500,32262,101449.0,15607500.0
2017-01-11,6500,6550,6490,6490,11969,101293.0,15607500.0
2017-01-12,6490,6530,6440,6500,20366,101449.0,15607500.0
2017-01-13,6500,6500,6360,6430,16724,100356.0,15607500.0
2017-01-16,6370,6420,6200,6330,38991,98795.0,15607500.0
2017-01-17,6330,6370,6250,6320,8668,98639.0,15607500.0
2017-01-18,6320,6350,6280,6320,9044,98639.0,15607500.0
2017-01-19,6320,6370,6230,6250,23251,97547.0,15607500.0
2017-01-20,6250,6250,6150,6200,13506,96766.0,15607500.0
2017-01-23,6200,6200,6110,6150,14252,95986.0,15607500.0
2017-01-24,6150,6180,6100,6150,12114,95986.0,15607500.0
2017-01-25,6170,6320,6170,6310,25078,98483.0,15607500.0
2017-01-26,6310,6480,6310,6380,61064,99576.0,15607500.0
2017-01-31,6390,6600,6390,6530,26819,101917.0,15607500.0
2017-02-01,6530,6590,6470,6530,20793,101917.0,15607500.0
2017-02-02,6530,6660,6450,6610,35963,103166.0,15607500.0
2017-02-03,6610,6750,6550,6550,26191,102229.0,15607500.0
2017-02-06,6620,6650,6540,6610,19074,103166.0,15607500.0
2017-02-07,6670,6720,6490,6610,17215,103166.0,15607500.0
2017-02-08,6540,6750,6500,6690,18223,104414.0,15607500.0
2017-02-09,6640,6750,6610,6690,11371,104414.0,15607500.0
2017-02-10,6640,6720,6620,6670,11286,104102.0,15607500.0
2017-02-13,6640,6650,6540,6610,18301,103166.0,15607500.0
2017-02-14,6610,6640,6480,6600,15726,103010.0,15607500.0
2017-02-15,6590,6650,6510,6590,9386,102853.0,15607500.0
2017-02-16,6590,6630,6500,6520,44131,101761.0,15607500.0
2017-02-17,6520,6590,6500,6540,5045,102073.0,15607500.0
2017-02-20,6540,6590,6490,6530,6957,101917.0,15607500.0
2017-02-21,6530,6720,6500,6670,47780,104102.0,15607500.0
2017-02-22,6680,6730,6650,6680,17526,104258.0,15607500.0
2017-02-23,6680,6780,6650,6780,38052,105819.0,15607500.0
2017-02-24,6780,6790,6660,6700,14754,104570.0,15607500.0
2017-02-27,6700,6730,6560,6560,11335,102385.0,15607500.0
2017-02-28,6610,6680,6540,6590,10850,102853.0,15607500.0
2017-03-02,6590,6650,6530,6580,9925,102697.0,15607500.0
2017-03-03,6580,6580,6450,6530,14064,101917.0,15607500.0
2017-03-06,6520,6530,6400,6440,14044,100512.0,15607500.0
2017-03-07,6440,6550,6440,6530,8799,101917.0,15607500.0
2017-03-08,6530,6640,6530,6610,16983,103166.0,15607500.0
2017-03-09,6630,6630,6530,6570,1914,102541.0,15607500.0
2017-03-10,6620,6620,6460,6540,4632,102073.0,15607500.0
2017-03-13,6600,6600,6450,6550,9018,102229.0,15607500.0
2017-03-14,6550,6620,6540,6610,16149,103166.0,15607500.0
2017-03-15,6630,6700,6600,6690,21593,104414.0,15607500.0
2017-03-16,6710,6760,6660,6660,16584,103946.0,15607500.0
2017-03-17,6660,6670,6590,6590,9749,102853.0,15607500.0
2017-03-20,6590,6650,6550,6630,7940,103478.0,15607500.0
2017-03-21,6630,6700,6560,6650,15001,103790.0,15607500.0
2017-03-22,6650,6690,6600,6690,3381,104414.0,15607500.0
2017-03-23,6680,6790,6610,6670,36058,104102.0,15607500.0
2017-03-24,6710,6710,6600,6610,6490,103166.0,15607500.0
2017-03-27,6610,6610,6440,6500,14393,101449.0,15607500.0
2017-03-28,6490,6540,6410,6490,12049,101293.0,15607500.0
2017-03-29,6490,6600,6450,6540,9126,102073.0,15607500.0
2017-03-30,6540,6570,6470,6500,8858,101449.0,15607500.0
2017-03-31,6500,6500,6410,6470,9894,100981.0,15607500.0
2017-04-03,6480,6490,6420,6460,19265,100824.0,15607500.0
2017-04-04,6460,6600,6440,6590,24279,102853.0,15607500.0
2017-04-05,6590,6700,6510,6620,17169,103322.0,15607500.0
2017-04-06,6550,6650,6540,6640,9092,103634.0,15607500.0
2017-04-07,6640,6700,6600,6680,30654,104258.0,15607500.0
2017-04-10,6690,6710,6570,6650,42766,103790.0,15607500.0
2017-04-11,6690,6740,6650,6710,31047,104726.0,15607500.0
2017-04-12,6730,6730,6640,6690,13858,104414.0,15607500.0
2017-04-13,6700,6720,6630,6630,10394,103478.0,15607500.0
2017-04-14,6650,6700,6520,6590,25057,102853.0,15607500.0
2017-04-17,6570,6690,6570,6640,13601,103634.0,15607500.0
2017-04-18,6650,6740,6650,6740,38654,105195.0,15607500.0
2017-04-19,6780,6830,6680,6800,70456,106131.0,15607500.0
2017-04-20,6810,6970,6730,6930,71075,108160.0,15607500.0
2017-04-21,6930,7040,6900,6970,57761,108784.0,15607500.0
2017-04-24,6970,7000,6800,6800,29894,106131.0,15607500.0
2017-04-25,6780,6900,6760,6890,21905,107536.0,15607500.0
2017-04-26,6850,7070,6850,7070,40381,110345.0,15607500.0
2017-04-27,7040,7070,6990,7030,19436,109721.0,15607500.0
2017-04-28,7040,7070,6850,6880,14444,107380.0,15607500.0
2017-05-02,6920,7230,6920,7190,102495,112218.0,15607500.0
2017-05-04,7230,7330,7190,7270,51118,113467.0,15607500.0
2017-05-08,7330,7340,7110,7260,45030,113310.0,15607500.0
2017-05-10,7290,7290,7050,7100,45947,110813.0,15607500.0
2017-05-11,7100,7180,7070,7150,11818,111594.0,15607500.0
2017-05-12,7090,7170,7080,7080,25862,110501.0,15607500.0
2017-05-15,7080,7390,7020,7360,82437,114871.0,15607500.0
2017-05-16,7290,7340,7090,7120,33442,111125.0,15607500.0
2017-05-17,7130,7170,7020,7080,15246,110501.0,15607500.0
2017-05-18,7050,7260,6970,7210,40290,112530.0,15607500.0
2017-05-19,7210,7250,7110,7210,16092,112530.0,15607500.0
2017-05-22,7170,7270,7070,7170,23330,111906.0,15607500.0
2017-05-23,7170,7240,7030,7090,21739,110657.0,15607500.0
2017-05-24,7090,7230,7050,7150,14915,111594.0,15607500.0
2017-05-25,7150,7150,6980,7000,20277,109252.0,15607500.0
2017-05-26,7010,7090,6990,7050,49772,110033.0,15607500.0
2017-05-29,7070,7130,7040,7080,21492,110501.0,15607500.0
2017-05-30,7080,7110,7010,7100,16408,110813.0,15607500.0
2017-05-31,7140,7150,7070,7070,27465,110345.0,15607500.0
2017-06-01,7070,7200,7070,7100,23079,110813.0,15607500.0
2017-06-02,7100,7220,7100,7200,32405,112374.0,15607500.0
2017-06-05,7200,7280,7090,7160,47867,111750.0,15607500.0
2017-06-07,7210,7350,7160,7340,99000,114559.0,15607500.0
2017-06-08,7360,7590,7360,7500,127135,117056.0,15607500.0
2017-06-09,7570,7740,7520,7680,125350,119866.0,15607500.0
2017-06-12,7680,7680,7530,7570,43327,118149.0,15607500.0
2017-06-13,7680,7730,7540,7710,68514,120334.0,15607500.0
2017-06-14,7790,7860,7710,7820,92423,122051.0,15607500.0
2017-06-15,7810,7870,7670,7870,77795,122831.0,15607500.0
2017-06-16,7870,7930,7740,7820,57540,122051.0,15607500.0
2017-06-19,7790,7850,7770,7810,35233,121895.0,15607500.0
2017-06-20,7820,7880,7700,7760,16315,121114.0,15607500.0
2017-06-21,7650,7790,7580,7790,37179,121582.0,15607500.0
2017-06-22,7930,7940,7680,7760,91366,121114.0,15607500.0
2017-06-23,7680,7910,7650,7890,108271,123143.0,15607500.0
2017-06-26,7940,7980,7850,7880,39601,122987.0,15607500.0
2017-06-27,7850,8020,7850,7950,81185,124080.0,15607500.0
2017-06-28,7940,8240,7940,8080,103153,126109.0,15607500.0
2017-06-29,8100,8100,7950,8070,28263,125953.0,15607500.0
2017-06-30,8040,8090,7920,7960,14649,124236.0,15607500.0
2017-07-03,7960,8030,7770,7810,53240,121895.0,15607500.0
2017-07-04,7890,7970,7730,7730,36776,120646.0,15607500.0
2017-07-05,7730,7900,7600,7800,98321,121738.0,15607500.0
2017-07-06,7850,7900,7760,7820,20313,122051.0,15607500.0
2017-07-07,7700,7820,7690,7760,44162,121114.0,15607500.0
2017-07-10,7700,7850,7500,7730,90365,120646.0,15607500.0
2017-07-11,7730,7850,7650,7830,61569,122207.0,15607500.0
2017-07-12,7800,8180,7800,7860,187693,122675.0,15607500.0
2017-07-13,7970,8450,7860,8380,306039,130791.0,15607500.0
2017-07-14,8380,8440,8160,8420,215191,131415.0,15607500.0
2017-07-17,8510,8560,8330,8510,161315,132820.0,15607500.0
2017-07-18,8530,8550,8420,8440,108307,131727.0,15607500.0
2017-07-19,8450,8610,8300,8390,84092,130947.0,15607500.0
2017-07-20,8390,8400,8160,8230,103674,128450.0,15607500.0
2017-07-21,8280,8360,8080,8300,107441,129542.0,15607500.0
2017-07-24,8220,8320,8150,8250,53151,128762.0,15607500.0
2017-07-25,8250,8330,7900,8040,209279,125484.0,15607500.0
2017-07-26,8210,8210,7920,7920,146351,123611.0,15607500.0
2017-07-27,7950,8110,7820,7920,49511,123611.0,15607500.0
2017-07-28,7890,7920,7530,7600,106779,118617.0,15607500.0
2017-07-31,7550,7760,7400,7760,70382,121114.0,15607500.0
2017-08-01,7760,7880,7690,7730,51153,120646.0,15607500.0
2017-08-02,7740,7870,7730,7870,44109,122831.0,15607500.0
2017-08-03,7890,7890,7730,7810,66462,121895.0,15607500.0
2017-08-04,7770,7850,7540,7550,70324,117837.0,15607500.0
2017-08-07,7560,7720,7550,7690,38900,120022.0,15607500.0
2017-08-08,7690,7720,7590,7680,17261,119866.0,15607500.0
2017-08-09,7610,7640,7490,7570,32066,118149.0,15607500.0
2017-08-10,7600,7600,7370,7460,45932,116432.0,15607500.0
2017-08-11,7330,7430,7270,7290,44872,113779.0,15607500.0
2017-08-14,7310,7440,7280,7400,23953,115496.0,15607500.0
2017-08-16,7490,7670,7440,7630,30229,119085.0,15607500.0
2017-08-17,7630,7660,7520,7620,23986,118929.0,15607500.0
2017-08-18,7600,7860,7560,7830,53412,122207.0,15607500.0
2017-08-21,7850,7850,7700,7780,30994,121426.0,15607500.0
2017-08-22,7850,7920,7770,7880,50794,122987.0,15607500.0
2017-08-23,7880,7950,7800,7950,71216,124080.0,15607500.0
2017-08-24,7910,7930,7840,7920,21553,123611.0,15607500.0
2017-08-25,7870,7930,7850,7910,21657,123455.0,15607500.0
2017-08-28,7900,7930,7830,7860,31634,122675.0,15607500.0
2017-08-29,7830,7950,7730,7950,50521,124080.0,15607500.0
2017-08-30,7990,8140,7900,8140,82790,127045.0,15607500.0
2017-08-31,8150,8200,8090,8180,52129,127669.0,15607500.0
2017-09-01,8200,8240,8130,8200,40724,127982.0,15607500.0
2017-09-04,8050,8080,7900,8000,31910,124860.0,15607500.0
2017-09-05,8010,8060,7780,7900,45943,123299.0,15607500.0
2017-09-06,7900,8020,7780,7840,42658,122363.0,15607500.0
2017-09-07,7900,8140,7860,8110,37073,126577.0,15607500.0
2017-09-08,8110,8120,7980,8000,37769,124860.0,15607500.0
2017-09-11,8000,8310,8000,8270,98979,129074.0,15607500.0
2017-09-12,8280,8370,8250,8310,43107,129698.0,15607500.0
2017-09-13,8400,8540,8310,8420,100204,131415.0,15607500.0
2017-09-14,8420,8440,8260,8350,50666,130323.0,15607500.0
2017-09-15,8350,8800,8260,8460,116372,132039.0,15607500.0
2017-09-18,8530,8640,8440,8460,85785,132039.0,15607500.0
2017-09-19,8460,8470,8100,8200,110269,127982.0,15607500.0
2017-09-20,8230,8240,7980,8060,53419,125796.0,15607500.0
2017-09-21,8140,8140,7880,7910,38604,123455.0,15607500.0
2017-09-22,7910,7960,7750,7800,37945,121738.0,15607500.0
2017-09-25,7730,7870,7650,7780,46689,121426.0,15607500.0
2017-09-26,7640,7980,7640,7980,56150,124548.0,15607500.0
2017-09-27,8050,8060,7900,7910,25387,123455.0,15607500.0
2017-09-28,7980,7980,7820,7830,22883,122207.0,15607500.0
2017-09-29,7860,7860,7710,7820,29933,122051.0,15607500.0
2017-10-10,7820,7820,7590,7640,57438,119241.0,15607500.0
2017-10-11,7650,7830,7650,7810,36852,121895.0,15607500.0
2017-10-12,7810,7930,7810,7850,25853,122519.0,15607500.0
2017-10-13,7880,7880,7640,7700,52334,120178.0,15607500.0
2017-10-16,7700,7720,7420,7440,63414,116120.0,15607500.0
2017-10-17,7390,7590,7390,7480,37994,116744.0,15607500.0
2017-10-18,7510,7650,7400,7570,27285,118149.0,15607500.0
2017-10-19,7500,7680,7500,7610,5386,118773.0,15607500.0
2017-10-20,7680,7680,7450,7510,15958,117212.0,15607500.0
2017-10-23,7650,8410,7490,7760,239570,121114.0,15607500.0
2017-10-24,7750,7960,7680,7920,74256,123611.0,15607500.0
2017-10-25,7950,7970,7810,7900,55848,123299.0,15607500.0
2017-10-26,7900,7900,7700,7760,26534,121114.0,15607500.0
2017-10-27,7770,7840,7710,7810,19915,121895.0,15607500.0
2017-10-30,7810,7890,7740,7850,20301,122519.0,15607500.0
2017-10-31,7850,8030,7780,7820,52702,122051.0,15607500.0
2017-11-01,7830,7970,7760,7870,34920,122831.0,15607500.0
2017-11-02,7870,7900,7690,7750,28652,120958.0,15607500.0
2017-11-03,7750,7750,7620,7630,16955,119085.0,15607500.0
2017-11-06,7630,7700,7490,7530,42422,117524.0,15607500.0
2017-11-07,7530,7640,7500,7550,25220,117837.0,15607500.0
2017-11-08,7560,7610,7540,7610,16127,118773.0,15607500.0
2017-11-09,7630,7650,7530,7620,22009,118929.0,15607500.0
2017-11-10,7660,7840,7620,7810,36565,121895.0,15607500.0
2017-11-13,7860,7880,7750,7830,29282,122207.0,15607500.0
2017-11-14,7830,7850,7770,7820,27239,122051.0,15607500.0
2017-11-15,7820,8040,7820,7870,62136,122831.0,15607500.0
2017-11-16,7930,7930,7700,7860,37141,122675.0,15607500.0
2017-11-17,7920,7940,7780,7810,24790,121895.0,15607500.0
2017-11-20,7810,7880,7720,7820,46464,122051.0,15607500.0
2017-11-21,7800,7860,7650,7820,47933,122051.0,15607500.0
2017-11-22,7820,7850,7700,7750,37907,120958.0,15607500.0
2017-11-23,7770,7800,7650,7800,17361,121738.0,15607500.0
2017-11-24,7800,8130,7700,8120,114715,126733.0,15607500.0
2017-11-27,8200,8210,7980,8070,59499,125953.0,15607500.0
2017-11-28,8070,8150,8010,8100,42441,126421.0,15607500.0
2017-11-29,8120,8260,8020,8140,708964,127045.0,15607500.0
2017-11-30,8180,8180,7900,7900,40517,123299.0,15607500.0
2017-12-01,7970,8130,7800,8100,50353,126421.0,15607500.0
2017-12-04,8100,8130,7900,8000,33266,124860.0,15607500.0
2017-12-05,8000,8090,7870,8010,23203,125016.0,15607500.0
2017-12-06,8010,8080,7920,7970,23901,124392.0,15607500.0
2017-12-07,7970,8000,7860,7960,31487,124236.0,15607500.0
2017-12-08,7960,8000,7460,7730,70890,120646.0,15607500.0
2017-12-11,7760,7790,7640,7730,21822,120646.0,15607500.0
2017-12-12,7730,7740,7540,7700,39533,120178.0,15607500.0
2017-12-13,7710,7820,7710,7800,22325,121738.0,15607500.0
2017-12-14,7800,7860,7760,7800,15567,121738.0,15607500.0
2017-12-15,7800,7880,7700,7790,10324,121582.0,15607500.0
2017-12-18,7860,7860,7680,7770,14600,121270.0,15607500.0
2017-12-19,7770,7840,7580,7620,29215,118929.0,15607500.0
2017-12-20,7620,7670,7510,7550,14691,117837.0,15607500.0
2017-12-21,7570,7650,7520,7600,28434,118617.0,15607500.0
2017-12-22,7610,7730,7550,7720,13692,120490.0,15607500.0
2017-12-26,7930,7940,7770,7840,36863,122363.0,15607500.0
2017-12-27,7650,7820,7650,7800,18852,121738.0,15607500.0
2017-12-28,7800,7820,7700,7800,14930,121738.0,15607500.0
