하나금융10호스팩(270520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-04,2100,2125,2095,2125,14927,9779.0,4602000.0
2019-06-05,2085,2160,2085,2140,10693,9848.0,4602000.0
2019-06-07,2155,2155,2105,2135,5699,9825.0,4602000.0
2019-06-10,2125,2125,2120,2120,6,9756.0,4602000.0
2019-06-11,2125,2125,2110,2120,3310,9756.0,4602000.0
2019-06-12,2160,2160,2135,2135,1521,9825.0,4602000.0
2019-06-13,2160,2160,2125,2125,112,9779.0,4602000.0
2019-06-14,2130,2130,2130,2130,20,9802.0,4602000.0
2019-06-17,2120,2135,2120,2135,10012,9825.0,4602000.0
2019-06-18,2105,2135,2105,2130,211,9802.0,4602000.0
2019-06-19,2135,2145,2130,2130,11321,9802.0,4602000.0
2019-06-20,2135,2135,2120,2130,3620,9802.0,4602000.0
2019-06-21,2140,2145,2130,2145,16127,9871.0,4602000.0
2019-06-24,2150,2155,2150,2155,21,9917.0,4602000.0
2019-06-25,2140,2155,2135,2155,2224,9917.0,4602000.0
2019-06-26,2135,2155,2135,2155,14464,9917.0,4602000.0
2019-06-27,2155,2155,2155,2155,0,9917.0,4602000.0
2019-06-28,2130,2155,2130,2155,988,9917.0,4602000.0
2019-07-01,2150,2155,2130,2155,16426,9917.0,4602000.0
2019-07-02,2155,2160,2155,2160,3022,9940.0,4602000.0
2019-07-03,2155,2165,2155,2165,1296,9963.0,4602000.0
2019-07-04,2200,2200,2155,2155,9691,9917.0,4602000.0
2019-07-05,2190,2190,2160,2160,5806,9940.0,4602000.0
2019-07-08,2230,2230,2165,2185,20335,10055.0,4602000.0
2019-07-09,2200,2200,2155,2160,19844,9940.0,4602000.0
2019-07-10,2175,2180,2160,2180,4364,10032.0,4602000.0
2019-07-11,2190,2195,2175,2190,1381,10078.0,4602000.0
2019-07-12,2200,2200,2190,2200,3,10124.0,4602000.0
2019-07-15,2195,2195,2195,2195,0,10101.0,4602000.0
2019-07-16,2190,2190,2190,2190,0,10078.0,4602000.0
2019-07-17,2195,2195,2135,2195,369,10101.0,4602000.0
2019-07-18,2190,2190,2145,2170,11993,9986.0,4602000.0
2019-07-19,2170,2170,2160,2165,11640,9963.0,4602000.0
2019-07-22,2175,2200,2160,2200,9219,10124.0,4602000.0
2019-07-23,2195,2200,2195,2195,388,10101.0,4602000.0
2019-07-24,2190,2190,2160,2190,301,10078.0,4602000.0
2019-07-25,2185,2185,2185,2185,0,10055.0,4602000.0
2019-07-26,2180,2180,2180,2180,61,10032.0,4602000.0
2019-07-29,2165,2180,2140,2150,9369,9894.0,4602000.0
2019-07-30,2150,2180,2150,2175,1031,10009.0,4602000.0
2019-07-31,2195,2195,2190,2190,11,10078.0,4602000.0
2019-08-01,2155,2190,2155,2190,339,10078.0,4602000.0
2019-08-02,2185,2195,2185,2190,5014,10078.0,4602000.0
2019-08-05,2150,2155,2140,2155,13576,9917.0,4602000.0
2019-08-06,2110,2155,2110,2145,1135,9871.0,4602000.0
2019-08-07,2140,2155,2140,2145,3976,9871.0,4602000.0
2019-08-08,2110,2145,2110,2145,26,9871.0,4602000.0
2019-08-09,2165,2185,2165,2180,2076,10032.0,4602000.0
2019-08-12,2175,2175,2175,2175,0,10009.0,4602000.0
2019-08-13,2170,2175,2115,2120,6843,9756.0,4602000.0
2019-08-14,2120,2165,2120,2125,1110,9779.0,4602000.0
2019-08-16,2170,2170,2110,2120,9009,9756.0,4602000.0
2019-08-19,2165,2165,2165,2165,10,9963.0,4602000.0
2019-08-20,2160,2160,2160,2160,30,9940.0,4602000.0
2019-08-21,2155,2160,2120,2160,9234,9940.0,4602000.0
2019-08-22,2160,2160,2160,2160,1000,9940.0,4602000.0
2019-08-23,2160,2160,2160,2160,538,9940.0,4602000.0
2019-08-26,2135,2160,2135,2160,114,9940.0,4602000.0
2019-08-27,2155,2160,2155,2160,110,9940.0,4602000.0
2019-08-28,2160,2160,2130,2160,4092,9940.0,4602000.0
2019-08-29,2140,2160,2140,2160,1310,9940.0,4602000.0
2019-08-30,2155,2155,2155,2155,0,9917.0,4602000.0
2019-09-02,2150,2160,2150,2160,714,9940.0,4602000.0
2019-09-03,2160,2165,2125,2165,2182,9963.0,4602000.0
2019-09-04,2140,2185,2140,2185,8681,10055.0,4602000.0
2019-09-05,2185,2290,2185,2230,85111,10262.0,4602000.0
2019-09-06,0,0,0,2230,0,10262.0,4602000.0
2019-09-09,0,0,0,2230,0,,
2019-09-10,0,0,0,2230,0,,
2019-09-11,0,0,0,2230,0,,
2019-09-16,0,0,0,2230,0,,
2019-09-17,0,0,0,2230,0,,
2019-09-18,0,0,0,2230,0,,
2019-09-19,0,0,0,2230,0,,
2019-09-20,0,0,0,2230,0,,
2019-09-23,0,0,0,2230,0,,
2019-09-24,0,0,0,2230,0,,
2019-09-25,0,0,0,2230,0,,
2019-09-26,0,0,0,2230,0,,
2019-09-27,0,0,0,2230,0,,
2019-09-30,0,0,0,2230,0,,
2019-10-01,0,0,0,2230,0,,
2019-10-02,0,0,0,2230,0,,
2019-10-04,0,0,0,2230,0,,
2019-10-07,0,0,0,2230,0,,
