이지웰페어(090850),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-02,7470,7750,7460,7600,117991,75187.0,9893000.0
2017-06-05,7600,7600,7520,7570,50180,74890.0,9893000.0
2017-06-07,7620,8040,7470,8010,368756,79243.0,9893000.0
2017-06-08,8040,8130,7860,7950,249964,78649.0,9893000.0
2017-06-09,7950,7980,7750,7760,165706,76770.0,9893000.0
2017-06-12,7760,8030,7670,7960,133598,78748.0,9893000.0
2017-06-13,7970,8210,7900,8100,219709,80133.0,9893000.0
2017-06-14,8060,8160,7880,7920,123258,78353.0,9893000.0
2017-06-15,7880,7990,7630,7780,123828,76968.0,9893000.0
2017-06-16,7830,7830,7620,7640,94171,75583.0,9893000.0
2017-06-19,7640,8360,7590,8150,335688,80628.0,9893000.0
2017-06-20,8200,8200,8000,8110,139224,80232.0,9893000.0
2017-06-21,8030,8130,7900,7920,78189,78353.0,9893000.0
2017-06-22,7920,8190,7790,8170,62220,80826.0,9893000.0
2017-06-23,8150,8200,7850,8010,125106,79243.0,9893000.0
2017-06-26,7940,8000,7880,7890,40353,78056.0,9893000.0
2017-06-27,8050,8110,7770,7880,88985,77957.0,9893000.0
2017-06-28,7870,7870,7620,7740,72888,76572.0,9893000.0
2017-06-29,7720,7800,7480,7550,87488,74692.0,9893000.0
2017-06-30,7630,7790,7580,7700,39403,76176.0,9893000.0
2017-07-03,7700,7770,7600,7730,27583,76473.0,9893000.0
2017-07-04,7730,7740,7510,7640,81103,75583.0,9893000.0
2017-07-05,7650,7700,7510,7640,58372,75583.0,9893000.0
2017-07-06,7600,7610,7430,7560,90116,74791.0,9893000.0
2017-07-07,7610,7610,7470,7580,22430,74989.0,9893000.0
2017-07-10,7580,7610,7440,7470,33863,73901.0,9893000.0
2017-07-11,7480,7570,7390,7470,39128,73901.0,9893000.0
2017-07-12,7470,7630,7340,7430,39151,73505.0,9893000.0
2017-07-13,7490,7490,7180,7290,68225,72120.0,9893000.0
2017-07-14,7170,7250,6920,6960,119945,68855.0,9893000.0
2017-07-17,6960,7080,6880,6920,69946,68460.0,9893000.0
2017-07-18,6920,6990,6850,6930,40830,68558.0,9893000.0
2017-07-19,6930,7030,6850,7000,81937,69251.0,9893000.0
2017-07-20,7000,7200,6930,7190,58616,71131.0,9893000.0
2017-07-21,7210,7400,7100,7260,170614,71823.0,9893000.0
2017-07-24,7340,7900,7260,7260,807979,71823.0,9893000.0
2017-07-25,7300,7400,7080,7100,116182,70240.0,9893000.0
2017-07-26,7100,7180,6970,7040,83728,69647.0,9893000.0
2017-07-27,7000,7120,6970,7050,40289,69746.0,9893000.0
2017-07-28,7000,7130,6880,6960,52461,68855.0,9893000.0
2017-07-31,6960,6960,6780,6790,58718,67173.0,9893000.0
2017-08-01,6790,6920,6760,6900,86882,68262.0,9893000.0
2017-08-02,6900,6940,6720,6860,39270,67866.0,9893000.0
2017-08-03,6850,6900,6560,6670,82924,65986.0,9893000.0
2017-08-04,6670,6790,6580,6790,37484,67173.0,9893000.0
2017-08-07,6750,6820,6660,6790,29471,67173.0,9893000.0
2017-08-08,6790,6820,6680,6800,44887,67272.0,9893000.0
2017-08-09,6750,6840,6630,6690,66867,66184.0,9893000.0
2017-08-10,6690,6700,6490,6610,59187,65393.0,9893000.0
2017-08-11,6540,6550,6340,6420,67890,63513.0,9893000.0
2017-08-14,6420,6540,6340,6390,38327,63216.0,9893000.0
2017-08-16,6400,6490,6370,6410,49357,63414.0,9893000.0
2017-08-17,6380,6450,6320,6400,43556,63315.0,9893000.0
2017-08-18,6380,6380,6020,6040,152313,59754.0,9893000.0
2017-08-21,6020,6110,5970,6030,41231,59655.0,9893000.0
2017-08-22,6010,6280,6010,6200,48305,61337.0,9893000.0
2017-08-23,6200,6330,6110,6210,29300,61436.0,9893000.0
2017-08-24,6180,6280,6130,6230,31189,61633.0,9893000.0
2017-08-25,6210,6250,6040,6160,45035,60941.0,9893000.0
2017-08-28,6120,6220,6040,6110,35824,60446.0,9893000.0
2017-08-29,6050,6140,5880,5970,109282,59061.0,9893000.0
2017-08-30,5970,6030,5880,5960,42353,58962.0,9893000.0
2017-08-31,5960,6000,5850,5920,54415,58567.0,9893000.0
2017-09-01,5920,5950,5780,5810,108830,57478.0,9893000.0
2017-09-04,5770,5770,5650,5730,91028,56687.0,9893000.0
2017-09-05,5740,6180,5630,5710,294549,56489.0,9893000.0
2017-09-06,5740,5930,5710,5840,104073,57775.0,9893000.0
2017-09-07,5830,5890,5740,5850,62129,57874.0,9893000.0
2017-09-08,5850,5890,5730,5790,39683,57280.0,9893000.0
2017-09-11,5850,5870,5690,5750,93541,56885.0,9893000.0
2017-09-12,5750,5920,5580,5900,87851,58369.0,9893000.0
2017-09-13,5890,5900,5600,5700,126995,56390.0,9893000.0
2017-09-14,5670,5730,5600,5670,30728,56093.0,9893000.0
2017-09-15,5600,5720,5560,5710,70900,56489.0,9893000.0
2017-09-18,5620,5730,5620,5670,24637,56093.0,9893000.0
2017-09-19,5670,5730,5640,5680,33618,56192.0,9893000.0
2017-09-20,5680,5720,5550,5680,31210,56192.0,9893000.0
2017-09-21,5680,5680,5520,5530,24477,54708.0,9893000.0
2017-09-22,5510,5600,5300,5360,70437,53026.0,9893000.0
2017-09-25,5370,5400,5050,5050,80518,49960.0,9893000.0
2017-09-26,4925,5240,4925,5230,75019,51740.0,9893000.0
2017-09-27,5170,5390,5170,5330,24851,52730.0,9893000.0
2017-09-28,5390,5690,5330,5680,47312,56192.0,9893000.0
2017-09-29,5580,5940,5470,5800,53973,57379.0,9893000.0
2017-10-10,5800,5840,5710,5800,23051,57379.0,9893000.0
2017-10-11,5730,5910,5730,5880,56228,58171.0,9893000.0
2017-10-12,5880,5940,5810,5910,34606,58468.0,9893000.0
2017-10-13,5960,5960,5830,5940,32143,58764.0,9893000.0
2017-10-16,5950,5950,5670,5830,28868,57676.0,9893000.0
2017-10-17,5830,5830,5520,5600,31977,55401.0,9893000.0
2017-10-18,5500,5580,5450,5520,17498,54609.0,9893000.0
2017-10-19,5400,5530,5330,5490,38249,54313.0,9893000.0
2017-10-20,5500,5790,5480,5700,23851,56390.0,9893000.0
2017-10-23,5700,5750,5640,5680,8238,56192.0,9893000.0
2017-10-24,5680,5700,5620,5680,8526,56192.0,9893000.0
2017-10-25,5680,5750,5600,5710,50379,56489.0,9893000.0
2017-10-26,5770,5770,5620,5700,10949,56390.0,9893000.0
2017-10-27,5700,5730,5560,5620,32287,55599.0,9893000.0
2017-10-30,5640,5830,5580,5720,28326,56588.0,9893000.0
2017-10-31,5650,5890,5650,5850,49427,57874.0,9893000.0
2017-11-01,5850,5990,5800,5820,24345,57577.0,9893000.0
2017-11-02,5800,5880,5800,5840,7387,57775.0,9893000.0
2017-11-03,5840,5900,5750,5800,13399,57379.0,9893000.0
2017-11-06,5700,5850,5670,5810,14296,57478.0,9893000.0
2017-11-07,5810,5930,5750,5800,16979,57379.0,9893000.0
2017-11-08,5800,5840,5690,5800,16979,57379.0,9893000.0
2017-11-09,5800,6140,5790,5790,96934,57280.0,9893000.0
2017-11-10,5790,5910,5790,5790,16263,57280.0,9893000.0
2017-11-13,5800,6040,5790,5990,40869,59259.0,9893000.0
2017-11-14,5990,6000,5850,5920,42734,58567.0,9893000.0
2017-11-15,5930,5980,5720,5760,51032,56984.0,9893000.0
2017-11-16,5760,5910,5760,5880,19213,58171.0,9893000.0
2017-11-17,5890,6130,5840,5980,69515,59160.0,9893000.0
2017-11-20,6000,6070,5960,5980,30761,59160.0,9893000.0
2017-11-21,6000,6040,5880,5920,33340,58567.0,9893000.0
2017-11-22,5920,5970,5770,5770,26453,57083.0,9893000.0
2017-11-23,5770,5840,5700,5760,28873,56984.0,9893000.0
2017-11-24,5830,6050,5760,6030,71491,59655.0,9893000.0
2017-11-27,6180,6380,5840,5880,263620,58171.0,9893000.0
2017-11-28,5940,6130,5700,5800,182988,57379.0,9893000.0
2017-11-29,5800,5800,5740,5800,27957,57379.0,9893000.0
2017-11-30,5750,5800,5690,5700,46281,56390.0,9893000.0
2017-12-01,5700,5760,5630,5720,23538,56588.0,9893000.0
2017-12-04,5660,5780,5660,5670,24178,56093.0,9893000.0
2017-12-05,5670,5730,5600,5650,28213,55895.0,9893000.0
2017-12-06,5650,5850,5530,5660,52450,55994.0,9893000.0
2017-12-07,5660,5720,5530,5580,25350,55203.0,9893000.0
2017-12-08,5580,5610,5370,5460,51040,54016.0,9893000.0
2017-12-11,5460,5540,5340,5430,13469,53719.0,9893000.0
2017-12-12,5430,5490,5330,5380,18389,53224.0,9893000.0
2017-12-13,5350,5450,5300,5390,24523,53323.0,9893000.0
2017-12-14,5390,5470,5370,5450,8917,53917.0,9893000.0
2017-12-15,5450,5500,5300,5350,43723,52928.0,9893000.0
2017-12-18,5330,5450,5300,5410,13858,53521.0,9893000.0
2017-12-19,5460,5460,5250,5340,31904,52829.0,9893000.0
2017-12-20,5340,5410,5190,5250,26700,51938.0,9893000.0
2017-12-21,5150,5300,5150,5230,16545,51740.0,9893000.0
2017-12-22,5230,5370,5100,5290,34340,52334.0,9893000.0
2017-12-26,5290,5340,5180,5280,32141,52235.0,9893000.0
2017-12-27,5330,5530,5200,5520,40384,54609.0,9893000.0
2017-12-28,5530,5620,5400,5400,21218,53422.0,9893000.0
2018-01-02,5360,5700,5360,5670,25067,56093.0,9893000.0
2018-01-03,5670,5800,5600,5720,34493,56588.0,9893000.0
2018-01-04,5720,5830,5650,5790,65243,57280.0,9893000.0
2018-01-05,5820,5840,5730,5810,62813,57478.0,9893000.0
2018-01-08,5850,5990,5780,5820,39704,57577.0,9893000.0
2018-01-09,5820,5890,5730,5860,32703,57973.0,9893000.0
2018-01-10,5860,5950,5810,5940,77184,58764.0,9893000.0
2018-01-11,5950,6350,5950,6330,145004,62623.0,9893000.0
2018-01-12,6340,6620,6340,6480,159681,64107.0,9893000.0
2018-01-15,6620,6620,6430,6440,64650,63711.0,9893000.0
2018-01-16,6540,6540,6330,6500,56744,64304.0,9893000.0
2018-01-17,6500,6550,6430,6550,32554,64799.0,9893000.0
2018-01-18,6550,6640,6420,6520,35165,64502.0,9893000.0
2018-01-19,6520,6590,6440,6520,13616,64502.0,9893000.0
2018-01-22,6550,6580,6410,6540,18547,64700.0,9893000.0
2018-01-23,6540,6600,6450,6540,39800,64700.0,9893000.0
2018-01-24,6620,7000,6540,6780,128544,67075.0,9893000.0
2018-01-25,6720,6900,6550,6700,75079,66283.0,9893000.0
2018-01-26,6610,6930,6600,6860,77531,67866.0,9893000.0
2018-01-29,6950,7020,6810,6940,75299,68657.0,9893000.0
2018-01-30,6940,7010,6790,6870,49294,67965.0,9893000.0
2018-01-31,6860,6860,6510,6720,67187,66481.0,9893000.0
2018-02-01,6720,7010,6720,6930,65326,68558.0,9893000.0
2018-02-02,6930,6940,6630,6850,65788,67767.0,9893000.0
2018-02-05,6650,6710,6320,6320,92718,62524.0,9893000.0
2018-02-06,5930,6100,5850,6050,102539,59853.0,9893000.0
2018-02-07,6050,6210,5900,5900,47737,58369.0,9893000.0
2018-02-08,5930,6160,5900,6160,40208,60941.0,9893000.0
2018-02-09,6010,6090,5860,6080,32579,60149.0,9893000.0
2018-02-12,6080,6100,5990,6070,13293,60051.0,9893000.0
2018-02-13,6070,6190,6020,6060,12762,59952.0,9893000.0
2018-02-14,6110,6390,6050,6190,80374,61238.0,9893000.0
2018-02-19,6200,6320,6100,6290,44540,62227.0,9893000.0
2018-02-20,6380,6380,6180,6330,17192,62623.0,9893000.0
2018-02-21,6330,6470,6060,6470,56355,64008.0,9893000.0
2018-02-22,6660,8200,6660,7470,3624023,73901.0,9893000.0
2018-02-23,7670,7950,7370,7780,839483,76968.0,9893000.0
2018-02-26,8080,8420,7910,8310,978307,82211.0,9893000.0
2018-02-27,8310,8740,7970,8230,729005,81419.0,9893000.0
2018-02-28,8080,8690,8030,8440,458425,83497.0,9893000.0
2018-03-02,8390,8600,8200,8360,258765,82705.0,9893000.0
2018-03-05,8320,8340,7700,7740,384106,76572.0,9893000.0
2018-03-06,7760,7950,7650,7740,178307,76572.0,9893000.0
2018-03-07,7900,8000,7610,7970,150902,78847.0,9893000.0
2018-03-08,7900,8190,7900,7970,121022,78847.0,9893000.0
2018-03-09,7990,8750,7990,8150,677957,80628.0,9893000.0
2018-03-12,8040,8220,7750,7750,264076,76671.0,9893000.0
2018-03-13,7810,8130,7630,7710,218509,76275.0,9893000.0
2018-03-14,7710,7830,7540,7680,117415,75978.0,9893000.0
2018-03-15,7820,8060,7550,8020,248799,79342.0,9893000.0
2018-03-16,8030,8080,7740,7790,170967,77066.0,9893000.0
2018-03-19,7790,7840,7570,7600,127374,75187.0,9893000.0
2018-03-20,7500,7940,7490,7900,144530,78155.0,9893000.0
2018-03-21,7800,9290,7700,9290,1730378,91906.0,9893000.0
2018-03-22,9200,9390,8770,8830,613124,87355.0,9893000.0
2018-03-23,8450,8780,8250,8600,417954,85080.0,9893000.0
2018-03-26,8590,9030,8510,8900,515099,88048.0,9893000.0
2018-03-27,9040,9110,8800,8830,219910,87355.0,9893000.0
2018-03-28,9050,9420,8830,9300,595825,92005.0,9893000.0
2018-03-29,9400,9540,9060,9290,177608,91906.0,9893000.0
2018-03-30,9300,9550,9130,9420,165523,93192.0,9893000.0
2018-04-02,9490,9940,9300,9870,387429,97644.0,9893000.0
2018-04-03,9830,11450,9690,11450,1232488,113275.0,9893000.0
2018-04-04,11450,11900,11050,11300,628121,111791.0,9893000.0
2018-04-05,11300,12900,11200,12000,1310064,118716.0,9893000.0
2018-04-06,12050,12300,11750,11900,280356,117727.0,9893000.0
2018-04-09,11900,12100,11200,11500,544467,113770.0,9893000.0
2018-04-10,11550,13350,11450,12950,1039970,128114.0,9893000.0
2018-04-11,12850,12950,12450,12700,356693,125641.0,9893000.0
2018-04-12,12650,13150,12250,12450,268025,123168.0,9893000.0
2018-04-13,12550,12950,12400,12600,234251,124652.0,9893000.0
2018-04-16,12650,12700,12200,12650,110969,125146.0,9893000.0
2018-04-17,12850,12850,11750,12450,267551,123168.0,9893000.0
2018-04-18,12750,12750,12300,12500,170082,123662.0,9893000.0
2018-04-19,12500,12500,11600,11800,308395,116737.0,9893000.0
2018-04-20,11950,12450,11700,12000,214564,118716.0,9893000.0
2018-04-23,11850,12500,11550,12400,328510,122673.0,9893000.0
2018-04-24,12350,12600,11800,11800,156709,116737.0,9893000.0
2018-04-25,11600,12000,11100,11250,214350,111296.0,9893000.0
2018-04-26,11250,11500,11050,11300,112575,111791.0,9893000.0
2018-04-27,11300,12050,11250,11950,158148,118221.0,9893000.0
2018-04-30,11750,11800,10650,10950,248570,108328.0,9893000.0
2018-05-02,10600,11750,10450,11250,328677,111296.0,9893000.0
2018-05-03,11300,12000,11300,11850,147114,117232.0,9893000.0
2018-05-04,11650,11800,11250,11500,102291,113770.0,9893000.0
2018-05-08,11500,11700,11150,11400,126912,112780.0,9893000.0
2018-05-09,11400,11750,10900,11600,113589,114759.0,9893000.0
2018-05-10,11650,12750,11300,12500,434688,123662.0,9893000.0
2018-05-11,12400,13050,12250,12800,235045,126630.0,9893000.0
2018-05-14,12700,13100,12350,12500,153606,123662.0,9893000.0
2018-05-15,12450,13650,11400,11500,695772,113770.0,9893000.0
2018-05-16,11500,11600,10400,10850,340675,107339.0,9893000.0
2018-05-17,11000,11100,10700,10900,115369,107834.0,9893000.0
2018-05-18,11000,11100,10500,11000,143324,108823.0,9893000.0
2018-05-21,10850,11100,10600,10900,119145,107834.0,9893000.0
2018-05-23,10900,11100,10650,11050,136491,109318.0,9893000.0
2018-05-24,11000,11250,9910,10100,566402,99919.0,9893000.0
2018-05-25,10100,10300,9910,10150,152781,100414.0,9893000.0
2018-05-28,10200,10250,9960,10200,116863,100909.0,9893000.0
2018-05-29,10150,10200,9800,10000,91418,98930.0,9893000.0
2018-05-30,10050,10050,9600,9910,75524,98040.0,9893000.0
2018-05-31,9910,10300,9810,10000,74839,98930.0,9893000.0
2018-06-01,10000,10100,9790,9840,42452,97347.0,9893000.0
2018-06-04,9940,10050,9500,9750,77321,96457.0,9893000.0
2018-06-05,9700,9800,9270,9530,95084,94280.0,9893000.0
2018-06-07,9670,9810,9480,9790,87761,96852.0,9893000.0
2018-06-08,9800,9900,9040,9180,267372,90818.0,9893000.0
2018-06-11,9210,9550,9120,9230,102784,91312.0,9893000.0
2018-06-12,9240,9550,9240,9450,43698,93489.0,9893000.0
2018-06-14,9390,9400,9070,9280,64783,91807.0,9893000.0
2018-06-15,9200,9800,9200,9770,110688,96655.0,9893000.0
2018-06-18,9890,9890,8910,9460,125049,93588.0,9893000.0
2018-06-19,9460,9700,9320,9580,62938,94775.0,9893000.0
2018-06-20,9610,9740,9440,9580,52219,94775.0,9893000.0
2018-06-21,9530,9530,8960,9000,89292,89037.0,9893000.0
2018-06-22,8950,8950,8300,8500,162837,84090.0,9893000.0
2018-06-25,8500,9200,8340,9060,95525,89631.0,9893000.0
2018-06-26,9030,9030,8510,8670,50990,85772.0,9893000.0
2018-06-27,8850,8850,8660,8720,17400,86267.0,9893000.0
2018-06-28,8510,8970,8510,8790,26827,86959.0,9893000.0
2018-06-29,8710,8950,8480,8830,35899,87355.0,9893000.0
2018-07-02,8870,8900,8300,8560,65234,84684.0,9893000.0
2018-07-03,8580,8680,8240,8400,51532,83101.0,9893000.0
2018-07-04,8320,8500,8250,8480,24935,83893.0,9893000.0
2018-07-05,8360,8640,8220,8570,99719,84783.0,9893000.0
2018-07-06,8650,8750,8420,8740,34125,86465.0,9893000.0
2018-07-09,8800,9020,8610,8980,67122,88839.0,9893000.0
2018-07-10,8970,8970,8650,8780,51142,86861.0,9893000.0
2018-07-11,8770,8770,8250,8340,136160,82508.0,9893000.0
2018-07-12,8340,8600,8330,8560,48920,84684.0,9893000.0
2018-07-13,8560,8690,8280,8400,98300,83101.0,9893000.0
2018-07-16,8400,8440,8150,8250,34746,81617.0,9893000.0
2018-07-17,8320,8370,8110,8260,28706,81716.0,9893000.0
2018-07-18,8340,8340,7610,7770,212311,76869.0,9893000.0
2018-07-19,7760,8110,7750,7980,235567,78946.0,9893000.0
2018-07-20,7940,8220,7890,8040,217421,79540.0,9893000.0
2018-07-23,8040,8040,7200,7260,138284,71823.0,9893000.0
2018-07-24,7340,7700,7120,7560,79551,74791.0,9893000.0
2018-07-25,7600,7680,7450,7640,34156,75583.0,9893000.0
2018-07-26,7570,8170,7560,8170,81880,80826.0,9893000.0
2018-07-27,8200,8240,7970,8150,62531,80628.0,9893000.0
2018-07-30,8140,8140,7960,8070,6450,79837.0,9893000.0
2018-07-31,8070,8190,8000,8150,30205,80628.0,9893000.0
2018-08-01,8200,8230,7980,8190,26585,81024.0,9893000.0
2018-08-02,8200,8920,8190,8570,218866,84783.0,9893000.0
2018-08-03,8570,8790,8350,8790,62090,86959.0,9893000.0
2018-08-06,8790,8800,8430,8600,54602,85080.0,9893000.0
2018-08-07,8380,8580,8000,8350,98040,82607.0,9893000.0
2018-08-08,8280,8400,8210,8400,59382,83101.0,9893000.0
2018-08-09,8350,8580,8290,8510,41537,84189.0,9893000.0
2018-08-10,8500,8610,8230,8410,37910,83200.0,9893000.0
2018-08-13,8300,8400,7860,7940,72523,78550.0,9893000.0
2018-08-14,7700,8040,7660,7780,73178,76968.0,9893000.0
2018-08-16,7610,7750,7480,7700,54366,76176.0,9893000.0
2018-08-17,7740,8510,7740,8330,153945,82409.0,9893000.0
2018-08-20,8340,8480,8260,8420,39130,83299.0,9893000.0
2018-08-21,8490,8890,8430,8760,62548,86663.0,9893000.0
2018-08-22,8830,8900,8750,8880,31635,87850.0,9893000.0
2018-08-23,8940,9020,8800,8960,45334,88641.0,9893000.0
2018-08-24,8930,10000,8930,9510,459918,94082.0,9893000.0
2018-08-27,9510,9620,9230,9450,172686,93489.0,9893000.0
2018-08-28,9410,9810,9360,9510,79019,94082.0,9893000.0
2018-08-29,9510,10100,9420,9940,165937,98336.0,9893000.0
2018-08-30,10150,10350,9880,9990,106248,98831.0,9893000.0
2018-08-31,9900,10000,9650,9700,140012,95962.0,9893000.0
2018-09-03,9700,9780,9610,9640,32684,95369.0,9893000.0
2018-09-04,9760,9760,9320,9480,93678,93786.0,9893000.0
2018-09-05,9580,9770,9500,9600,68087,94973.0,9893000.0
2018-09-06,9550,9650,9360,9610,84664,95072.0,9893000.0
2018-09-07,9610,9680,9420,9560,43403,94577.0,9893000.0
2018-09-10,9640,9950,9600,9890,69466,97842.0,9893000.0
2018-09-11,10000,10050,9760,9840,47797,97347.0,9893000.0
2018-09-12,9990,9990,9380,9690,96344,95863.0,9893000.0
2018-09-13,9810,9810,9420,9560,45560,94577.0,9893000.0
2018-09-14,9640,9720,9560,9640,19544,95369.0,9893000.0
2018-09-17,9710,9750,9320,9400,30895,92994.0,9893000.0
2018-09-18,9400,9470,8920,9060,68396,89631.0,9893000.0
2018-09-19,9100,9310,9030,9190,66402,90917.0,9893000.0
2018-09-20,9210,9210,8650,8900,197622,88048.0,9893000.0
2018-09-21,8760,9000,8530,8660,149933,85673.0,9893000.0
2018-09-27,8780,8800,8650,8750,42688,86564.0,9893000.0
2018-09-28,8750,8750,8460,8500,29905,84090.0,9893000.0
2018-10-01,8600,8600,8340,8350,34373,82607.0,9893000.0
2018-10-02,8310,8530,8150,8450,65714,83596.0,9893000.0
2018-10-04,8500,8510,8130,8130,48987,80430.0,9893000.0
2018-10-05,8110,8280,8000,8020,31223,79342.0,9893000.0
2018-10-08,7940,8180,7940,7970,55560,78847.0,9893000.0
2018-10-10,8200,8200,7570,7720,58184,76374.0,9893000.0
2018-10-11,7700,7700,7120,7260,67980,71823.0,9893000.0
2018-10-12,7040,7430,7040,7420,28508,73406.0,9893000.0
2018-10-15,7450,8190,7440,8030,90591,79441.0,9893000.0
2018-10-16,8030,8450,7780,8200,147945,81123.0,9893000.0
2018-10-17,8200,8350,7830,7890,62194,78056.0,9893000.0
2018-10-18,7890,7940,7590,7630,35532,76857.0,10073018.0
2018-10-19,7430,7780,7360,7630,33886,76857.0,10073018.0
2018-10-22,7630,7630,7340,7600,14286,76555.0,10073018.0
2018-10-23,7610,7750,7330,7390,29431,74440.0,10073018.0
2018-10-24,7310,7460,7100,7300,94109,73533.0,10073018.0
2018-10-25,7010,7210,6700,7010,188194,70612.0,10073018.0
2018-10-26,6930,7150,6850,7020,75528,70713.0,10073018.0
2018-10-29,7150,7150,6600,6600,89434,66482.0,10073018.0
2018-10-30,6350,7370,6350,7150,189985,72022.0,10073018.0
2018-10-31,7000,7650,6950,7530,72082,75850.0,10073018.0
2018-11-01,7480,7930,7150,7280,64915,73332.0,10073018.0
2018-11-02,7310,7480,7280,7310,67714,73634.0,10073018.0
2018-11-05,7310,7440,7220,7300,19029,73533.0,10073018.0
2018-11-06,7300,7860,7230,7660,70716,77159.0,10073018.0
2018-11-07,7700,7900,7340,7500,47389,75548.0,10073018.0
2018-11-08,7500,7670,7420,7550,33844,76051.0,10073018.0
2018-11-09,7550,7670,7400,7440,16694,74943.0,10073018.0
2018-11-12,7530,7530,7010,7340,41211,73936.0,10073018.0
2018-11-13,7340,7340,7090,7270,24230,73231.0,10073018.0
2018-11-14,7200,7400,6970,7030,32184,70813.0,10073018.0
2018-11-15,7050,7300,6770,7230,62317,72828.0,10073018.0
2018-11-16,7250,7340,7220,7270,19760,73231.0,10073018.0
2018-11-19,7270,7280,7100,7170,23295,72224.0,10073018.0
2018-11-20,7190,7190,7010,7090,19187,71418.0,10073018.0
2018-11-21,7020,7180,6930,7100,23932,71518.0,10073018.0
2018-11-22,7200,7300,7070,7110,22512,71619.0,10073018.0
2018-11-23,7110,7150,6900,6950,23135,70007.0,10073018.0
2018-11-26,6950,7080,6920,7080,23712,71317.0,10073018.0
2018-11-27,7020,7240,7020,7210,29282,72626.0,10073018.0
2018-11-28,7150,7320,7150,7310,24664,73634.0,10073018.0
2018-11-29,7400,7400,7100,7250,36658,73029.0,10073018.0
2018-11-30,7310,7310,7150,7200,15359,72526.0,10073018.0
2018-12-03,7210,7340,7190,7330,28225,73835.0,10073018.0
2018-12-04,7850,8170,7540,7650,119017,77059.0,10073018.0
2018-12-05,7650,7860,7570,7740,75697,77965.0,10073018.0
2018-12-06,7740,7740,7350,7500,47436,75548.0,10073018.0
2018-12-07,7500,7600,7250,7550,36244,76051.0,10073018.0
2018-12-10,7340,7880,7250,7410,50843,74641.0,10073018.0
2018-12-11,7410,7610,7140,7250,51488,73029.0,10073018.0
2018-12-12,7150,7340,7150,7320,16969,73734.0,10073018.0
2018-12-13,7290,7460,7270,7390,26867,74440.0,10073018.0
2018-12-14,7500,7510,7140,7370,22725,74238.0,10073018.0
2018-12-17,7560,7560,7260,7410,23335,74641.0,10073018.0
2018-12-18,7410,7490,7300,7430,19912,74843.0,10073018.0
2018-12-19,7400,7670,7380,7670,85224,77260.0,10073018.0
2018-12-20,8170,8200,7360,7380,169678,74339.0,10073018.0
2018-12-21,7380,7470,7280,7470,40956,75245.0,10073018.0
2018-12-24,7470,7540,7340,7530,52038,75850.0,10073018.0
2018-12-26,7520,7520,7330,7470,24332,75245.0,10073018.0
2018-12-27,7470,7640,7450,7640,28656,76958.0,10073018.0
2018-12-28,7690,7800,7490,7660,28719,77159.0,10073018.0
2019-01-02,7660,7770,7480,7510,32756,75648.0,10073018.0
2019-01-03,7510,7510,7080,7130,63264,71821.0,10073018.0
2019-01-04,7010,7150,6760,7150,80245,72022.0,10073018.0
2019-01-07,7200,7200,6910,6910,52684,69605.0,10073018.0
2019-01-08,6920,7000,6870,6950,30701,70007.0,10073018.0
2019-01-09,6930,7090,6910,7010,42859,70612.0,10073018.0
2019-01-10,7080,7130,6970,7120,25044,71720.0,10073018.0
2019-01-11,7120,7190,7020,7190,16453,72425.0,10073018.0
2019-01-14,7210,7470,7150,7460,59198,75145.0,10073018.0
2019-01-15,7570,7620,7340,7620,55889,76756.0,10073018.0
2019-01-16,7610,7670,7350,7600,56803,76555.0,10073018.0
2019-01-17,7600,8000,7510,7630,140820,76857.0,10073018.0
2019-01-18,7630,7710,7450,7490,65625,75447.0,10073018.0
2019-01-21,7490,7590,7330,7510,63713,75648.0,10073018.0
2019-01-22,7500,7650,7260,7440,28159,74943.0,10073018.0
2019-01-23,7390,7830,7390,7610,121024,76656.0,10073018.0
2019-01-24,7800,7800,7470,7670,44974,77260.0,10073018.0
2019-01-25,7690,7900,7630,7900,90988,79577.0,10073018.0
2019-01-28,7860,7990,7710,7780,26414,78368.0,10073018.0
2019-01-29,7770,7770,7560,7740,31819,77965.0,10073018.0
2019-01-30,7730,7800,7600,7790,36737,78469.0,10073018.0
2019-01-31,7750,8090,7650,7940,135251,79980.0,10073018.0
2019-02-01,8100,8100,7730,7940,59389,79980.0,10073018.0
2019-02-07,8000,8000,7720,7820,57467,78771.0,10073018.0
2019-02-08,7800,7870,7610,7750,41247,78066.0,10073018.0
2019-02-11,7790,7830,7600,7690,36709,77462.0,10073018.0
2019-02-12,7520,7750,7520,7700,38253,77562.0,10073018.0
2019-02-13,7710,7940,7620,7940,113570,79980.0,10073018.0
2019-02-14,7940,8010,7830,7990,70335,80483.0,10073018.0
2019-02-15,7990,8080,7800,7880,50238,79375.0,10073018.0
2019-02-18,7880,8040,7860,8040,68650,80987.0,10073018.0
2019-02-19,8090,8380,7990,8380,133503,84412.0,10073018.0
2019-02-20,8380,8850,8370,8770,211175,88340.0,10073018.0
2019-02-21,8760,8760,8430,8690,89850,87535.0,10073018.0
2019-02-22,8630,8630,8260,8370,115006,84311.0,10073018.0
2019-02-25,8310,8490,8170,8490,47499,85520.0,10073018.0
2019-02-26,8520,8570,8450,8500,38815,85621.0,10073018.0
