톱텍(108230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-01,7713,7787,7639,7714,33802,250762.0,15972103.0
2013-07-02,7836,7836,7468,7468,42415,242776.0,15972103.0
2013-07-03,7541,7713,7492,7543,35629,245172.0,15972103.0
2013-07-04,7419,7615,7345,7518,49317,245248.0,16029279.0
2013-07-05,7492,7566,7345,7543,67259,246049.0,16029279.0
2013-07-08,7541,7590,7222,7395,71114,241241.0,16029279.0
2013-07-09,7419,7517,7247,7518,49334,245248.0,16029279.0
2013-07-10,7688,7762,7369,7518,187149,245248.0,16029279.0
2013-07-11,7517,7762,7443,7739,138846,252461.0,16029279.0
2013-07-12,7787,8696,7737,8353,798883,272498.0,16029279.0
2013-07-15,8500,9384,8402,9114,1227385,297343.0,16029279.0
2013-07-16,9138,9187,8794,9188,470115,299748.0,16029279.0
2013-07-17,8843,9261,8696,9139,611122,298145.0,16029279.0
2013-07-18,9286,9384,8991,8992,289880,293336.0,16029279.0
2013-07-19,9065,9163,8696,8967,349632,292534.0,16029279.0
2013-07-22,8917,8991,8794,8967,193974,292534.0,16029279.0
2013-07-23,9065,9065,8770,9016,234522,294137.0,16029279.0
2013-07-24,8941,9237,8892,9212,383402,300549.0,16029279.0
2013-07-25,9163,9630,9163,9410,657997,306961.0,16029279.0
2013-07-26,9335,9654,9138,9557,431748,311769.0,16029279.0
2013-07-29,9555,9630,9237,9287,224356,302953.0,16029279.0
2013-07-30,9212,9384,9065,9287,232469,302953.0,16029279.0
2013-07-31,9310,9335,9114,9262,74957,302152.0,16029279.0
2013-08-01,9286,9531,9187,9361,263648,305358.0,16029279.0
2013-08-02,9384,9457,9261,9385,121714,306159.0,16029279.0
2013-08-05,9261,9335,9138,9188,124699,299748.0,16029279.0
2013-08-06,9187,9408,9138,9237,178954,301350.0,16029279.0
2013-08-07,9261,9335,9138,9262,120479,302152.0,16029279.0
2013-08-08,9384,9531,9286,9361,377818,305358.0,16029279.0
2013-08-09,9384,9408,8819,9287,285316,302953.0,16029279.0
2013-08-12,9286,9286,9016,9041,101206,294939.0,16029279.0
2013-08-13,9040,9089,8770,8918,196690,290931.0,16029279.0
2013-08-14,8941,8941,8745,8845,76188,288527.0,16029279.0
2013-08-16,8745,8991,8745,8894,85822,290130.0,16029279.0
2013-08-19,8941,9065,8794,8820,69308,287726.0,16029279.0
2013-08-20,8794,8991,8524,8598,117841,280512.0,16029279.0
2013-08-21,8549,8720,8204,8598,112421,280512.0,16029279.0
2013-08-22,8475,8549,8229,8451,111088,275704.0,16029279.0
2013-08-23,8549,8843,8475,8845,73461,288527.0,16029279.0
2013-08-26,8794,8966,8720,8943,81949,291733.0,16029279.0
2013-08-27,8941,8941,8524,8623,105523,281314.0,16029279.0
2013-08-28,8376,8598,8327,8525,62405,278108.0,16029279.0
2013-08-29,8524,8770,8426,8549,89889,278909.0,16029279.0
2013-08-30,8671,8671,8253,8353,86544,272498.0,16029279.0
2013-09-02,8229,8451,8229,8329,65217,271696.0,16029279.0
2013-09-03,8451,8868,8451,8697,193828,283718.0,16029279.0
2013-09-04,8671,8819,8598,8672,74272,282917.0,16029279.0
2013-09-05,8671,8892,8598,8771,78622,290788.0,16290656.0
2013-09-06,8770,8941,8696,8796,77778,291603.0,16290656.0
2013-09-09,8745,8892,8671,8746,47254,289974.0,16290656.0
2013-09-10,8868,8892,8720,8869,112809,294046.0,16290656.0
2013-09-11,8868,8917,8696,8820,75868,292417.0,16290656.0
2013-09-12,8745,8770,8352,8353,271406,276941.0,16290656.0
2013-09-13,8352,8549,8352,8402,55183,278570.0,16290656.0
2013-09-16,8426,8549,8327,8329,50412,276127.0,16290656.0
2013-09-17,8352,8376,8106,8304,108651,275312.0,16290656.0
2013-09-23,8352,8352,8131,8279,110853,274498.0,16290656.0
2013-09-24,8204,8376,8204,8279,46475,274498.0,16290656.0
2013-09-25,8229,8622,8180,8623,160360,285901.0,16290656.0
2013-09-26,8500,8598,8376,8500,61338,281828.0,16290656.0
2013-09-27,8500,8573,8426,8500,51852,281828.0,16290656.0
2013-09-30,8500,8549,8204,8304,68508,275312.0,16290656.0
2013-10-01,8451,8745,8426,8623,227034,285901.0,16290656.0
2013-10-02,8647,8720,8500,8549,76435,283457.0,16290656.0
2013-10-04,8426,8500,8253,8255,84625,273683.0,16290656.0
2013-10-07,8253,8327,8155,8230,37067,272868.0,16290656.0
2013-10-08,8253,8303,8155,8230,37363,272868.0,16290656.0
2013-10-10,8204,8278,8155,8157,59483,270425.0,16290656.0
2013-10-11,8253,8376,8180,8230,59254,272868.0,16290656.0
2013-10-14,8253,8402,8180,8304,56614,275312.0,16290656.0
2013-10-15,8278,8352,8131,8206,58669,272054.0,16290656.0
2013-10-16,8155,8303,7836,7935,140818,263094.0,16290656.0
2013-10-17,7935,8033,7688,7714,121903,255763.0,16290656.0
2013-10-18,7713,7910,7713,7862,51542,260650.0,16290656.0
2013-10-21,7959,7959,7713,7739,65483,256578.0,16290656.0
2013-10-22,7615,7836,7615,7665,81975,254134.0,16290656.0
2013-10-23,7713,7762,7639,7665,64665,254134.0,16290656.0
2013-10-24,7639,7787,7615,7763,25260,257392.0,16290656.0
2013-10-25,7737,7836,7664,7690,42295,254949.0,16290656.0
2013-10-28,7737,7762,7664,7714,23589,255763.0,16290656.0
2013-10-29,7713,7762,7615,7665,40083,254134.0,16290656.0
2013-10-30,7713,7861,7615,7862,48785,260650.0,16290656.0
2013-10-31,7812,7861,7713,7788,39887,258207.0,16290656.0
2013-11-01,7762,7812,7590,7641,83563,253320.0,16290656.0
2013-11-04,7639,7664,7443,7494,76489,248433.0,16290656.0
2013-11-05,7517,7590,7296,7296,79913,241916.0,16290656.0
2013-11-06,7345,7517,7271,7370,59305,244360.0,16290656.0
2013-11-07,7296,7369,7172,7174,49375,237844.0,16290656.0
2013-11-08,7074,7222,6952,7149,119359,237029.0,16290656.0
2013-11-11,7148,7198,6829,7002,84632,232142.0,16290656.0
2013-11-12,6927,7172,6927,7174,47522,237844.0,16290656.0
2013-11-13,7198,7198,6902,7027,57918,232956.0,16290656.0
2013-11-14,6976,7320,6976,7247,47722,240287.0,16290656.0
2013-11-15,7271,7419,7074,7174,74832,237844.0,16290656.0
2013-11-18,7148,7172,6927,6978,78996,231327.0,16290656.0
2013-11-19,6927,7025,6829,6953,66462,230513.0,16290656.0
2013-11-20,7025,7198,6853,6904,74315,228884.0,16290656.0
2013-11-21,6952,6976,6731,6904,70900,228884.0,16290656.0
2013-11-22,6952,7001,6853,6929,31828,229698.0,16290656.0
2013-11-25,6927,7025,6878,6929,17286,229698.0,16290656.0
2013-11-26,6902,7050,6902,7051,26783,233771.0,16290656.0
2013-11-27,7050,7123,7001,7076,29843,234585.0,16290656.0
2013-11-28,7123,7615,7025,7592,181948,251691.0,16290656.0
2013-11-29,7590,7590,7320,7468,52221,247618.0,16290656.0
2013-12-02,7394,7468,7099,7247,58541,240287.0,16290656.0
2013-12-03,7247,7247,6976,7027,56678,232956.0,16290656.0
2013-12-04,7025,7172,6952,7027,20660,232956.0,16290656.0
2013-12-05,7099,7148,7001,7149,20351,237029.0,16290656.0
2013-12-06,7123,7320,7074,7272,28474,241102.0,16290656.0
2013-12-09,7320,7369,7198,7223,24429,239473.0,16290656.0
2013-12-10,7198,7198,7001,7125,24144,236215.0,16290656.0
2013-12-11,7148,7198,7001,7027,21427,232956.0,16290656.0
2013-12-12,7001,7025,6780,6878,82060,228069.0,16290656.0
2013-12-13,6829,6927,6780,6929,21651,229698.0,16290656.0
2013-12-16,6878,6952,6633,6829,39806,226440.0,16290656.0
2013-12-17,6804,6853,6706,6756,21499,223997.0,16290656.0
2013-12-18,6706,6829,6706,6731,18459,223182.0,16290656.0
2013-12-19,6853,6878,6682,6805,21056,225626.0,16290656.0
2013-12-20,6731,6829,6706,6805,20246,225626.0,16290656.0
2013-12-23,6829,6927,6804,6878,13483,228069.0,16290656.0
2013-12-24,6878,6952,6780,6854,31214,227255.0,16290656.0
2013-12-26,6853,6878,6731,6731,33423,223182.0,16290656.0
2013-12-27,6731,6829,6682,6780,13389,224811.0,16290656.0
2013-12-30,6878,7001,6804,6878,30424,228069.0,16290656.0
2014-01-02,6878,7050,6878,6904,24224,228884.0,16290656.0
2014-01-03,6902,6952,6829,6929,22926,229698.0,16290656.0
2014-01-06,6902,6976,6853,6878,24507,228069.0,16290656.0
2014-01-07,6804,6927,6804,6878,17628,228069.0,16290656.0
2014-01-08,6878,6927,6829,6904,18263,228884.0,16290656.0
2014-01-09,6853,6902,6780,6904,23143,228884.0,16290656.0
2014-01-10,6902,6927,6853,6929,12637,229698.0,16290656.0
2014-01-13,6952,7271,6952,7125,74181,236215.0,16290656.0
2014-01-14,7074,7247,7001,7149,44321,237029.0,16290656.0
2014-01-15,7247,7296,7050,7100,68637,235400.0,16290656.0
2014-01-16,7099,7148,6952,7027,40391,232956.0,16290656.0
2014-01-17,7050,7074,6878,6953,45755,230513.0,16290656.0
2014-01-20,6976,6976,6853,6904,31530,228884.0,16290656.0
2014-01-21,6878,6976,6853,6929,45252,229698.0,16290656.0
2014-01-22,6927,7025,6927,6953,25611,230513.0,16290656.0
2014-01-23,6952,7198,6952,7002,92438,232142.0,16290656.0
2014-01-24,7025,7025,6804,6929,69268,229698.0,16290656.0
2014-01-27,6682,6706,6288,6290,177671,208520.0,16290656.0
2014-01-28,6264,6435,6190,6290,96074,208520.0,16290656.0
2014-01-29,6239,6362,6239,6264,74839,207706.0,16290656.0
2014-02-03,6215,6288,6019,6019,70561,199561.0,16290656.0
2014-02-04,5994,5994,5625,5700,159566,188972.0,16290656.0
2014-02-05,5797,6509,5797,6314,329212,209335.0,16290656.0
2014-02-06,6313,6460,6190,6437,94642,213408.0,16290656.0
2014-02-07,6485,6485,6362,6412,60034,212593.0,16290656.0
2014-02-10,6362,6584,6362,6535,32437,216666.0,16290656.0
2014-02-11,6485,6633,6435,6609,30144,219109.0,16290656.0
2014-02-12,6657,6657,6534,6609,21491,219109.0,16290656.0
2014-02-13,6584,6706,6534,6609,43357,219109.0,16290656.0
2014-02-14,6608,6633,6485,6584,32561,218295.0,16290656.0
2014-02-17,6584,6608,6435,6511,30107,215851.0,16290656.0
2014-02-18,6485,6584,6386,6412,33928,212593.0,16290656.0
2014-02-19,6386,6435,6337,6388,31493,211779.0,16290656.0
2014-02-20,6386,6558,6337,6511,27398,215851.0,16290656.0
2014-02-21,6584,6608,6460,6511,27002,215851.0,16290656.0
2014-02-24,6558,6608,6485,6560,26796,217480.0,16290656.0
2014-02-25,6584,6608,6411,6511,27155,215851.0,16290656.0
2014-02-26,6509,6509,6362,6412,41049,212593.0,16290656.0
2014-02-27,6435,6435,6264,6412,28131,212593.0,16290656.0
2014-02-28,6411,6558,6288,6535,56488,216666.0,16290656.0
2014-03-03,6485,6633,6460,6633,41115,219924.0,16290656.0
2014-03-04,6633,6657,6460,6560,20905,217480.0,16290656.0
2014-03-05,6558,6682,6534,6609,49359,219109.0,16290656.0
2014-03-06,6706,7001,6460,6953,300577,230513.0,16290656.0
2014-03-07,6976,7001,6853,6904,65415,228884.0,16290656.0
2014-03-10,6927,6952,6755,6805,35906,225626.0,16290656.0
2014-03-11,6878,6952,6731,6780,39122,224811.0,16290656.0
2014-03-12,6853,6853,6706,6707,26776,222367.0,16290656.0
2014-03-13,6780,6780,6682,6707,33457,222367.0,16290656.0
2014-03-14,6682,6731,6386,6511,104111,215851.0,16290656.0
2014-03-17,6509,6584,6288,6314,83432,209335.0,16290656.0
2014-03-18,6362,6435,6313,6412,44439,212593.0,16290656.0
2014-03-19,6386,6411,6337,6388,29544,211779.0,16290656.0
2014-03-20,6337,6608,6313,6462,61096,214222.0,16290656.0
2014-03-21,6509,7001,6485,6756,163230,223997.0,16290656.0
2014-03-24,6780,6804,6633,6756,50571,223997.0,16290656.0
2014-03-25,6780,6829,6657,6707,32744,222367.0,16290656.0
2014-03-26,6755,6878,6657,6731,57383,223182.0,16290656.0
2014-03-27,6682,6927,6682,6854,55346,227255.0,16290656.0
2014-03-28,6780,6902,6755,6756,43623,223997.0,16290656.0
2014-03-31,6804,6829,6584,6658,62174,220738.0,16290656.0
2014-04-01,6633,6731,6584,6609,24453,219109.0,16290656.0
2014-04-02,6682,7123,6608,7027,235575,232956.0,16290656.0
2014-04-03,7172,7394,6976,7076,249336,234585.0,16290656.0
2014-04-04,7123,7172,7050,7076,85907,234585.0,16290656.0
2014-04-07,7025,7099,6927,6978,39601,231327.0,16290656.0
2014-04-08,6976,6976,6829,6929,53655,229698.0,16290656.0
2014-04-09,6952,6976,6829,6929,60478,229698.0,16290656.0
2014-04-10,6878,6976,6853,6878,30089,228069.0,16290656.0
2014-04-11,6853,7001,6780,6929,60316,229698.0,16290656.0
2014-04-14,6878,7001,6804,6829,68144,226440.0,16290656.0
2014-04-15,6902,6976,6829,6854,57566,227255.0,16290656.0
2014-04-16,6878,6976,6804,6978,74398,231327.0,16290656.0
2014-04-17,7074,7123,6804,6805,113095,225626.0,16290656.0
2014-04-18,6804,6878,6731,6805,60617,225626.0,16290656.0
2014-04-21,6780,6804,6608,6633,65367,219924.0,16290656.0
2014-04-22,6633,6731,6534,6731,45778,223182.0,16290656.0
2014-04-23,6731,6731,6608,6707,40316,222367.0,16290656.0
2014-04-24,6731,6731,6362,6412,110874,212593.0,16290656.0
2014-04-25,6411,6509,6362,6363,61091,210964.0,16290656.0
2014-04-28,6288,6509,6288,6486,62408,215037.0,16290656.0
2014-04-29,6435,6657,6435,6658,43297,220738.0,16290656.0
2014-04-30,6534,6584,6362,6560,93196,217480.0,16290656.0
2014-05-02,6584,6584,6411,6486,42480,215037.0,16290656.0
2014-05-07,6435,6460,6337,6437,25227,213408.0,16290656.0
2014-05-08,6411,6460,6141,6142,62341,203633.0,16290656.0
2014-05-09,6117,6166,5870,5921,79539,196302.0,16290656.0
2014-05-12,5895,6043,5846,5896,26651,195488.0,16290656.0
2014-05-13,5944,6117,5895,6019,43285,199561.0,16290656.0
2014-05-14,6019,6092,5895,5970,30846,197931.0,16290656.0
2014-05-15,5919,6092,5895,5994,22966,198746.0,16290656.0
2014-05-16,5919,6043,5895,5945,13699,197117.0,16290656.0
2014-05-19,5944,5968,5797,5847,43000,193859.0,16290656.0
2014-05-20,5846,5846,5552,5577,94608,184899.0,16290656.0
2014-05-21,5527,5723,5478,5478,54036,181641.0,16290656.0
2014-05-22,5478,5699,5478,5577,30428,184899.0,16290656.0
2014-05-23,5576,5772,5576,5774,32723,191415.0,16290656.0
2014-05-26,5772,5797,5650,5749,36166,190601.0,16290656.0
2014-05-27,5723,5870,5699,5872,18670,194673.0,16290656.0
2014-05-28,5821,5994,5821,5970,27761,197931.0,16290656.0
2014-05-29,5944,5944,5797,5896,33234,195488.0,16290656.0
2014-05-30,5846,5895,5650,5650,11324,187343.0,16290656.0
2014-06-02,5601,5723,5527,5552,21991,184084.0,16290656.0
2014-06-03,5502,5625,5478,5552,20294,184084.0,16290656.0
2014-06-05,5502,5625,5429,5527,36023,183270.0,16290656.0
2014-06-09,5502,5527,5379,5454,30112,180826.0,16290656.0
2014-06-10,5404,5527,5404,5503,13830,182455.0,16290656.0
2014-06-11,5502,5552,5453,5527,16023,183270.0,16290656.0
2014-06-12,5527,5846,5453,5847,36148,193859.0,16290656.0
2014-06-13,5895,5895,5723,5798,35445,192230.0,16290656.0
2014-06-16,5821,5821,5674,5725,16782,189786.0,16290656.0
2014-06-17,5797,5797,5576,5650,31253,187343.0,16290656.0
2014-06-18,5674,5723,5576,5700,27804,188972.0,16290656.0
2014-06-19,5650,5772,5650,5725,17234,189786.0,16290656.0
2014-06-20,5772,5797,5527,5577,18394,184899.0,16290656.0
2014-06-23,5576,5625,5453,5577,22178,184899.0,16290656.0
2014-06-24,6043,6411,5919,6019,415777,199561.0,16290656.0
2014-06-25,6019,6190,5895,6191,72936,205262.0,16290656.0
2014-06-26,6190,6239,6068,6191,46114,205262.0,16290656.0
2014-06-27,6141,6264,6092,6240,45277,206891.0,16290656.0
2014-06-30,6239,6239,6092,6215,70177,206077.0,16290656.0
2014-07-01,6190,6215,6068,6068,17717,201190.0,16290656.0
2014-07-02,6092,6141,5919,6019,26853,199561.0,16290656.0
2014-07-03,5968,6141,5944,6068,26761,201190.0,16290656.0
2014-07-04,6068,6337,6068,6142,80668,203633.0,16290656.0
2014-07-07,6117,6239,5994,6044,29856,200375.0,16290656.0
2014-07-08,6019,6043,5895,6019,26832,199561.0,16290656.0
2014-07-09,5994,6068,5846,5921,37077,196302.0,16290656.0
2014-07-10,5944,6043,5870,5896,17296,195488.0,16290656.0
2014-07-11,5870,5919,5748,5774,24522,191415.0,16290656.0
2014-07-14,5748,5968,5650,5823,50118,193044.0,16290656.0
2014-07-15,5821,6117,5797,5945,56475,197117.0,16290656.0
2014-07-16,6019,6019,5748,5798,36806,192230.0,16290656.0
2014-07-17,5870,5895,5797,5872,20983,194673.0,16290656.0
2014-07-18,5870,5919,5821,5872,10830,194673.0,16290656.0
2014-07-21,5944,5944,5846,5896,19838,195488.0,16290656.0
2014-07-22,5870,5919,5797,5896,17995,195488.0,16290656.0
2014-07-23,5846,5919,5797,5896,19600,195488.0,16290656.0
2014-07-24,5944,5944,5797,5823,29140,193044.0,16290656.0
2014-07-25,5821,6068,5821,5945,46161,197117.0,16290656.0
2014-07-28,5944,5994,5797,5798,31398,192230.0,16290656.0
2014-07-29,5797,5821,5723,5749,20170,190601.0,16290656.0
2014-07-30,5797,5870,5699,5749,13506,190601.0,16290656.0
2014-07-31,5797,5846,5625,5675,18427,188157.0,16290656.0
2014-08-01,5674,5797,5650,5650,13998,187343.0,16290656.0
2014-08-04,5625,5723,5576,5725,12036,189786.0,16290656.0
2014-08-05,5699,5748,5650,5675,7043,188157.0,16290656.0
2014-08-06,5699,5699,5552,5650,14551,187343.0,16290656.0
2014-08-07,5601,5748,5527,5577,23056,184899.0,16290656.0
2014-08-08,5576,5576,5453,5478,16999,181641.0,16290656.0
2014-08-11,5527,5576,5404,5405,12915,179197.0,16290656.0
2014-08-12,5379,5552,5379,5503,30060,182455.0,16290656.0
2014-08-13,5453,5552,5404,5503,21392,182455.0,16290656.0
2014-08-14,5527,5674,5453,5650,26695,187343.0,16290656.0
2014-08-18,5527,5674,5527,5601,12531,185713.0,16290656.0
2014-08-19,5601,5625,5478,5503,17429,182455.0,16290656.0
2014-08-20,5478,5919,5478,5823,67120,193044.0,16290656.0
2014-08-21,5723,5895,5723,5823,38447,193044.0,16290656.0
2014-08-22,5846,5994,5846,5896,41131,195488.0,16290656.0
2014-08-25,5968,5994,5772,5774,28302,191415.0,16290656.0
2014-08-26,5772,5870,5699,5798,12142,192230.0,16290656.0
2014-08-27,5821,6584,5821,6560,263087,217480.0,16290656.0
2014-08-28,6485,6485,6190,6290,92599,208520.0,16290656.0
2014-08-29,6288,6288,6019,6166,74144,204448.0,16290656.0
2014-09-01,6092,6166,6043,6093,35488,202004.0,16290656.0
2014-09-02,6043,6141,5895,5970,26278,197931.0,16290656.0
2014-09-03,5968,6092,5870,6093,34712,202004.0,16290656.0
2014-09-04,6117,6117,5846,5847,95211,193859.0,16290656.0
2014-09-05,5821,6092,5821,5970,52135,197931.0,16290656.0
2014-09-11,5944,6215,5895,6044,53987,200375.0,16290656.0
2014-09-12,6141,6386,6117,6388,102103,211779.0,16290656.0
2014-09-15,6386,6411,6092,6117,65635,202819.0,16290656.0
2014-09-16,6092,6264,6068,6142,32611,203633.0,16290656.0
2014-09-17,6141,6288,6092,6117,32376,202819.0,16290656.0
2014-09-18,6092,6190,5994,6117,25192,202819.0,16290656.0
2014-09-19,6117,6166,5994,6044,28072,200375.0,16290656.0
2014-09-22,6068,6215,6043,6166,31572,204448.0,16290656.0
2014-09-23,6166,6215,6019,6142,23055,203633.0,16290656.0
2014-09-24,6141,6239,6068,6166,32863,204448.0,16290656.0
2014-09-25,6215,6239,6092,6117,38479,202819.0,16290656.0
2014-09-26,5968,6043,5919,5945,26574,197117.0,16290656.0
2014-09-29,5944,6092,5895,5994,30042,198746.0,16290656.0
2014-09-30,5994,6288,5919,6290,53745,208520.0,16290656.0
2014-10-01,6288,6313,5994,6093,53724,202004.0,16290656.0
2014-10-02,6043,6092,5944,6044,19222,200375.0,16290656.0
2014-10-06,5994,6043,5919,5945,25475,197117.0,16290656.0
2014-10-07,6019,6043,5944,6044,8532,200375.0,16290656.0
2014-10-08,5994,6068,5968,6044,9423,200375.0,16290656.0
2014-10-10,6190,6534,6117,6264,95709,207706.0,16290656.0
2014-10-13,6190,6239,6019,6044,41195,200375.0,16290656.0
2014-10-14,5968,6117,5968,6019,27698,199561.0,16290656.0
2014-10-15,5968,6166,5968,6093,28185,202004.0,16290656.0
2014-10-16,6019,6239,5994,6166,30364,204448.0,16290656.0
2014-10-17,6117,6215,6019,6019,40961,199561.0,16290656.0
2014-10-20,6092,6117,5968,6044,26370,200375.0,16290656.0
2014-10-21,6092,6313,6019,6314,78615,209335.0,16290656.0
2014-10-22,6386,6411,6166,6191,46838,205262.0,16290656.0
2014-10-23,6141,6264,6068,6068,35891,201190.0,16290656.0
2014-10-24,6068,6288,6068,6191,57216,205262.0,16290656.0
2014-10-27,6337,6337,6215,6240,58926,206891.0,16290656.0
2014-10-28,6288,6362,6190,6363,87433,210964.0,16290656.0
2014-10-29,6411,6534,6337,6363,98848,210964.0,16290656.0
2014-10-30,6411,6411,6141,6166,43097,204448.0,16290656.0
2014-10-31,6166,6215,6092,6215,39506,206077.0,16290656.0
2014-11-03,6166,6239,6117,6117,25197,202819.0,16290656.0
2014-11-04,6092,6190,5846,5872,75537,194673.0,16290656.0
2014-11-05,5748,5870,5625,5774,68025,191415.0,16290656.0
2014-11-06,5797,5870,5601,5725,34313,189786.0,16290656.0
2014-11-07,5674,5919,5674,5896,39940,195488.0,16290656.0
2014-11-10,6019,6019,5846,5896,25182,195488.0,16290656.0
2014-11-11,5846,6043,5846,5994,34288,198746.0,16290656.0
2014-11-12,5994,6043,5944,5970,15065,197931.0,16290656.0
2014-11-13,5994,5994,5870,5945,31943,197117.0,16290656.0
2014-11-14,5968,5994,5846,5921,17497,196302.0,16290656.0
2014-11-17,5895,5919,5797,5921,17158,196302.0,16290656.0
2014-11-18,5919,6534,5846,6388,208618,211779.0,16290656.0
2014-11-19,6386,6657,6313,6412,158053,212593.0,16290656.0
2014-11-20,6411,6558,6362,6486,67703,215037.0,16290656.0
2014-11-21,6485,6755,6435,6731,135780,223182.0,16290656.0
2014-11-24,6731,6755,6509,6584,54095,218295.0,16290656.0
2014-11-25,6584,6608,6411,6560,90704,217480.0,16290656.0
2014-11-26,6558,6682,6166,6166,100975,204448.0,16290656.0
2014-11-27,6141,6166,5674,5970,330697,197931.0,16290656.0
2014-11-28,5944,6019,5846,5970,44605,197931.0,16290656.0
2014-12-01,5994,5994,5748,5749,33245,190601.0,16290656.0
2014-12-02,5699,5895,5699,5896,30314,195488.0,16290656.0
2014-12-03,5846,5919,5846,5896,19223,195488.0,16290656.0
2014-12-04,5870,5919,5821,5847,20301,193859.0,16290656.0
2014-12-05,5870,6043,5846,5945,40649,197117.0,16290656.0
2014-12-08,5994,6019,5846,5896,14436,195488.0,16290656.0
2014-12-09,5870,5919,5748,5847,38840,193859.0,16290656.0
2014-12-10,5846,5846,5699,5725,20893,189786.0,16290656.0
2014-12-11,5723,5748,5625,5725,23090,189786.0,16290656.0
2014-12-12,5748,5772,5650,5725,38417,189786.0,16290656.0
2014-12-15,5650,5723,5527,5626,31562,186528.0,16290656.0
2014-12-16,5527,5625,5404,5454,44577,180826.0,16290656.0
2014-12-17,5453,5527,5354,5478,14472,181641.0,16290656.0
2014-12-18,5502,5527,5305,5503,30693,182455.0,16290656.0
2014-12-19,5527,5527,5404,5478,13967,181641.0,16290656.0
2014-12-22,5502,5601,5379,5601,18374,185713.0,16290656.0
2014-12-23,5625,5748,5453,5700,25529,188972.0,16290656.0
2014-12-24,5699,5919,5601,5823,34529,193044.0,16290656.0
2014-12-26,5821,5919,5772,5798,36519,192230.0,16290656.0
2014-12-29,5772,6068,5748,5945,64442,197117.0,16290656.0
2014-12-30,5944,6068,5895,6044,50272,200375.0,16290656.0
2015-01-02,5994,6068,5944,6068,22177,201190.0,16290656.0
2015-01-05,6092,6092,5895,5945,17840,197117.0,16290656.0
2015-01-06,5944,5944,5797,5896,11006,195488.0,16290656.0
2015-01-07,5846,6019,5772,6019,23549,199561.0,16290656.0
2015-01-08,6019,6584,6019,6584,255874,218295.0,16290656.0
2015-01-09,6584,6682,6435,6560,100761,217480.0,16290656.0
2015-01-12,6584,6584,6313,6511,59303,215851.0,16290656.0
2015-01-13,6584,6584,6362,6437,47703,213408.0,16290656.0
2015-01-14,6460,6534,6337,6462,37500,214222.0,16290656.0
2015-01-15,6411,6682,6411,6682,102816,221553.0,16290656.0
2015-01-16,6731,6731,6485,6584,41812,218295.0,16290656.0
2015-01-19,6706,7001,6608,6780,185873,224811.0,16290656.0
2015-01-20,6780,7198,6706,7149,188797,237029.0,16290656.0
2015-01-21,7222,7664,7222,7543,421574,250062.0,16290656.0
2015-01-22,7615,7713,7345,7395,183905,245174.0,16290656.0
2015-01-23,7419,7935,7394,7862,297044,260650.0,16290656.0
2015-01-26,7861,7886,7517,7665,126383,254134.0,16290656.0
2015-01-27,7615,7713,7419,7616,116884,252505.0,16290656.0
2015-01-28,7615,7812,7492,7494,83110,248433.0,16290656.0
2015-01-29,7566,8180,7541,7812,300567,259021.0,16290656.0
2015-01-30,7812,8475,7812,8255,324848,273683.0,16290656.0
2015-02-02,8253,8549,8106,8206,167302,272054.0,16290656.0
2015-02-03,8303,8376,8131,8329,80630,276127.0,16290656.0
2015-02-04,8327,8524,8229,8402,126628,278570.0,16290656.0
2015-02-05,8426,8549,8253,8402,135940,278570.0,16290656.0
2015-02-06,8500,8819,8402,8820,224830,292417.0,16290656.0
2015-02-09,8892,8892,8327,8525,125682,282643.0,16290656.0
2015-02-10,8475,8647,8327,8451,103980,280199.0,16290656.0
2015-02-11,8451,8671,8426,8598,79104,285086.0,16290656.0
2015-02-12,8696,8696,8327,8500,55111,281828.0,16290656.0
2015-02-13,8451,8696,8352,8672,96145,287530.0,16290656.0
2015-02-16,8696,8745,8524,8647,66929,286716.0,16290656.0
2015-02-17,8598,8671,8352,8525,56149,282643.0,16290656.0
2015-02-23,8500,8745,8500,8598,36014,285086.0,16290656.0
2015-02-24,8647,8770,8524,8722,90225,289159.0,16290656.0
2015-02-25,8770,8819,8500,8525,108450,282643.0,16290656.0
2015-02-26,8598,8622,8376,8574,66763,284272.0,16290656.0
2015-02-27,8524,8647,8475,8574,57291,284272.0,16290656.0
2015-03-02,8647,9212,8598,9016,258370,298934.0,16290656.0
2015-03-03,9212,9212,8892,8992,87217,298119.0,16290656.0
2015-03-04,8941,9114,8917,9090,60565,301377.0,16290656.0
2015-03-05,9040,9040,8426,8451,91604,280199.0,16290656.0
2015-03-06,8549,8671,8376,8500,76703,281828.0,16290656.0
2015-03-09,8426,8500,8106,8108,83976,268796.0,16290656.0
2015-03-10,8155,8253,7664,7862,181161,260650.0,16290656.0
2015-03-11,7713,8106,7713,8108,94353,268796.0,16290656.0
2015-03-12,8033,8598,7861,8598,141941,285086.0,16290656.0
2015-03-13,8598,8843,8352,8746,103645,289974.0,16290656.0
2015-03-16,8794,8794,8402,8623,55581,285901.0,16290656.0
2015-03-17,8696,8770,8426,8722,48788,289159.0,16290656.0
2015-03-18,8696,8794,8352,8353,60839,276941.0,16290656.0
2015-03-19,8376,8402,8057,8058,133069,267167.0,16290656.0
2015-03-20,8057,8376,8008,8304,89162,275312.0,16290656.0
