우정바이오(215380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-21,5149,5212,5149,5213,214307,11275.0,5500000.0
2017-02-22,5174,5212,5174,5213,163248,11275.0,5500000.0
2017-02-23,5200,5212,5187,5200,164258,11248.0,5500000.0
2017-02-24,5200,5200,5149,5149,79239,11138.0,5500000.0
2017-02-27,5136,5200,5085,5200,106833,11248.0,5500000.0
2017-02-28,5136,5225,5136,5213,84311,11275.0,5500000.0
2017-03-02,5187,5212,5149,5213,59145,11275.0,5500000.0
2017-03-03,5149,5238,5149,5162,106373,11165.0,5500000.0
2017-03-06,5212,5212,5149,5187,115844,11220.0,5500000.0
2017-03-07,5149,5276,5149,5238,176569,11330.0,5500000.0
2017-03-08,5212,5276,5187,5264,118478,11385.0,5500000.0
2017-03-09,5301,5390,5238,5251,193442,11358.0,5500000.0
2017-03-10,5238,5314,5225,5315,63984,11495.0,5500000.0
2017-03-13,5301,5314,5225,5315,104075,11495.0,5500000.0
2017-03-14,5263,5314,5162,5315,155955,11495.0,5500000.0
2017-03-15,5314,5365,5238,5327,60587,11522.0,5500000.0
2017-03-16,5289,5340,5263,5340,35442,11550.0,5500000.0
2017-03-17,5276,5390,5212,5340,162869,11550.0,5500000.0
2017-03-20,5505,5505,5276,5340,204055,11550.0,5500000.0
2017-03-21,5454,5454,5276,5353,108332,11578.0,5500000.0
2017-03-22,5289,5403,5289,5404,116797,11688.0,5500000.0
2017-03-23,5403,6229,5352,5836,1719117,12622.0,5500000.0
2017-03-24,5670,5848,5632,5836,316007,12622.0,5500000.0
2017-03-27,5848,6026,5543,5785,452075,12512.0,5500000.0
2017-03-28,5835,5835,5543,5760,110727,12458.0,5500000.0
2017-03-29,5632,5848,5632,5849,80595,12650.0,5500000.0
2017-03-30,5848,6039,5797,5988,146501,12952.0,5500000.0
2017-03-31,5988,6967,5912,6383,1146503,13805.0,5500000.0
2017-04-03,6357,6738,6191,6675,269696,14438.0,5500000.0
2017-04-04,6725,7120,6598,6611,468779,14300.0,5500000.0
2017-04-05,6611,6827,6433,6802,178389,14712.0,5500000.0
2017-04-06,6802,7120,6738,6891,140701,14905.0,5500000.0
2017-04-07,6903,6992,6649,6739,92227,14575.0,5500000.0
2017-04-10,6725,6725,6280,6408,164806,13860.0,5500000.0
2017-04-11,6280,6408,5734,6065,222710,13118.0,5500000.0
2017-04-12,5912,6598,5912,6103,134187,13200.0,5500000.0
2017-04-13,6026,6230,5848,5849,124004,12650.0,5500000.0
2017-04-14,5734,6026,5581,5709,157858,12348.0,5500000.0
2017-04-17,5708,5823,5607,5823,104259,12595.0,5500000.0
2017-04-18,5823,5950,5734,5950,85169,12870.0,5500000.0
2017-04-19,5950,6179,5874,5963,103803,12898.0,5500000.0
2017-04-20,5848,5975,5835,5836,52102,12622.0,5500000.0
2017-04-21,5708,5937,5708,5849,52246,12650.0,5500000.0
2017-04-24,5810,6102,5810,5976,39068,12925.0,5500000.0
2017-04-25,6102,6166,5975,6039,54112,13062.0,5500000.0
2017-04-26,6166,7692,6153,7095,8874090,15345.0,5500000.0
2017-04-27,7081,7183,6471,6739,1601357,14575.0,5500000.0
2017-04-28,6738,6967,5924,6255,2579892,47612.0,19354294.0
2017-05-02,6649,7259,6242,6243,3364824,47515.0,19354294.0
2017-05-04,6344,6344,5975,6090,720382,46354.0,19354294.0
2017-05-08,6204,6204,5823,5976,578482,45483.0,19354294.0
2017-05-10,5924,6039,5835,6039,251037,45966.0,19354294.0
2017-05-11,6128,6293,6001,6103,402109,46450.0,19354294.0
2017-05-12,5912,6026,5823,5938,323192,45192.0,19354294.0
2017-05-15,6026,6090,5899,6039,116060,45966.0,19354294.0
2017-05-16,6026,6204,5975,6027,211075,45870.0,19354294.0
2017-05-17,6102,6115,5950,6052,199821,46063.0,19354294.0
2017-05-18,5963,6547,5963,6116,570566,46547.0,19354294.0
2017-05-19,6077,6319,6077,6166,168810,46934.0,19354294.0
2017-05-22,6128,6268,6039,6103,262662,46450.0,19354294.0
2017-05-23,6217,6217,6052,6103,140564,46450.0,19354294.0
2017-05-24,6064,6141,6039,6116,163023,46547.0,19354294.0
2017-05-25,6191,6230,6026,6116,96059,46547.0,19354294.0
2017-05-26,6102,6229,5937,6103,118666,46450.0,19354294.0
2017-05-29,6102,6204,5950,6001,153369,45676.0,19354294.0
2017-05-30,5975,6001,5874,5976,70887,45483.0,19354294.0
2017-05-31,5937,5975,5835,5849,173198,44515.0,19354294.0
2017-06-01,5874,5874,5670,5683,140974,43257.0,19354294.0
2017-06-02,5797,5963,5772,5874,171078,44708.0,19354294.0
2017-06-05,5963,6090,5899,5988,72323,45579.0,19354294.0
2017-06-07,6013,6039,5797,5874,72226,44708.0,19354294.0
2017-06-08,5810,5937,5746,5836,74563,44418.0,19354294.0
2017-06-09,5835,5950,5734,5772,155395,45544.0,20063614.0
2017-06-12,5772,5950,5708,5798,143386,45745.0,20063614.0
2017-06-13,5772,5835,5670,5671,135201,44742.0,20063614.0
2017-06-14,5670,5785,5657,5734,55355,45243.0,20063614.0
2017-06-15,5759,5785,5670,5683,82403,44842.0,20063614.0
2017-06-16,5657,5746,5441,5543,190057,43739.0,20063614.0
2017-06-19,5543,5632,5492,5620,33557,44341.0,20063614.0
2017-06-20,5568,5721,5378,5518,129193,43538.0,20063614.0
2017-06-21,5492,6662,5454,5632,2620666,44441.0,20063614.0
2017-06-22,5683,5886,5543,5569,421618,43939.0,20063614.0
2017-06-23,5581,5619,5492,5582,181282,44040.0,20063614.0
2017-06-26,5607,5797,5543,5658,162032,44642.0,20063614.0
2017-06-27,5619,6090,5594,5772,1233299,45544.0,20063614.0
2017-06-28,5785,6484,5721,6039,1955297,47651.0,20063614.0
2017-06-29,6039,6255,5937,6090,411110,48052.0,20063614.0
2017-06-30,6090,6230,5823,5874,475106,46347.0,20063614.0
2017-07-03,5886,5950,5734,5823,224668,45946.0,20063614.0
2017-07-04,5823,5861,5721,5721,182836,45143.0,20063614.0
2017-07-05,5785,6001,5721,5925,297541,46748.0,20063614.0
2017-07-06,5912,6077,5848,5976,228606,47149.0,20063614.0
2017-07-07,6039,6039,5861,5963,204433,47049.0,20063614.0
2017-07-10,6013,6052,5912,6027,85368,47551.0,20063614.0
2017-07-11,6039,6153,5988,6065,190082,47852.0,20063614.0
2017-07-12,6090,6331,6026,6065,491841,47852.0,20063614.0
2017-07-13,5988,6191,5988,6052,36398,47751.0,20063614.0
2017-07-14,6102,6102,5912,5976,62096,47149.0,20063614.0
2017-07-17,5975,6052,5797,5849,95478,46146.0,20063614.0
2017-07-18,5874,5924,5581,5747,178800,45344.0,20063614.0
2017-07-19,5683,5772,5683,5747,181159,45344.0,20063614.0
2017-07-20,5708,5772,5670,5721,56885,45143.0,20063614.0
2017-07-21,5721,5759,5683,5721,62449,45941.0,20418224.0
2017-07-24,5696,5734,5594,5607,87918,45022.0,20418224.0
2017-07-25,5619,5670,5581,5632,39851,45226.0,20418224.0
2017-07-26,5657,5988,5581,5798,209490,46554.0,20418224.0
2017-07-27,5746,5797,5645,5709,44422,45839.0,20418224.0
2017-07-28,5708,5746,5581,5594,54864,44920.0,20418224.0
2017-07-31,5746,5746,5556,5582,22571,44818.0,20418224.0
2017-08-01,5581,5696,5581,5620,24103,45124.0,20418224.0
2017-08-02,5619,5975,5619,5823,158678,46758.0,20418224.0
2017-08-03,5734,5861,5619,5696,30017,45737.0,20418224.0
2017-08-04,5746,5772,5670,5696,24344,45737.0,20418224.0
2017-08-07,5721,5759,5670,5671,32987,45533.0,20418224.0
2017-08-08,5708,5912,5619,5861,208929,47064.0,20418224.0
2017-08-09,5772,6013,5721,5721,70050,45941.0,20418224.0
2017-08-10,5746,5848,5619,5760,86060,46247.0,20418224.0
2017-08-11,5746,5759,5492,5569,89686,44716.0,20418224.0
2017-08-14,5594,5683,5009,5022,218746,40326.0,20418224.0
2017-08-16,5022,6331,4971,5391,2833398,43287.0,20418224.0
2017-08-17,5289,7005,5149,5849,18663164,46962.0,20418224.0
2017-08-18,5874,6013,5543,5582,3301962,44818.0,20418224.0
2017-08-21,5530,5581,5225,5289,1352077,42470.0,20418224.0
2017-08-22,5276,5454,5276,5315,940070,42674.0,20418224.0
2017-08-23,5340,5416,5289,5302,515357,42572.0,20418224.0
2017-08-24,5340,5340,5187,5187,440175,41653.0,20418224.0
2017-08-25,5212,5276,5111,5251,299570,42164.0,20418224.0
2017-08-28,5263,5327,5174,5264,175526,42266.0,20418224.0
2017-08-29,5263,5416,5225,5378,250975,43185.0,20418224.0
2017-08-30,5378,5403,5314,5315,172145,42674.0,20418224.0
2017-08-31,5301,5378,5289,5315,184838,42674.0,20418224.0
2017-09-01,5301,5378,5289,5340,189037,44368.0,21127443.0
2017-09-04,5187,5276,5174,5264,207951,43734.0,21127443.0
2017-09-05,5276,5314,5225,5238,111051,43523.0,21127443.0
2017-09-06,5238,5352,5136,5302,200837,44051.0,21127443.0
2017-09-07,5301,5568,5301,5442,244340,45213.0,21127443.0
2017-09-08,5429,5505,5301,5340,105289,44368.0,21127443.0
2017-09-11,5340,5492,5289,5365,96262,44579.0,21127443.0
2017-09-12,5340,5454,5327,5365,77202,44579.0,21127443.0
2017-09-13,5314,5365,5263,5264,101645,43734.0,21127443.0
2017-09-14,5263,5327,5225,5264,86850,43734.0,21127443.0
2017-09-15,5263,5390,5212,5340,133600,44368.0,21127443.0
2017-09-18,5429,5429,5289,5353,103835,44473.0,21127443.0
2017-09-19,5403,5403,5263,5315,64421,44156.0,21127443.0
2017-09-20,5314,5340,5238,5315,77737,44156.0,21127443.0
2017-09-21,5276,5352,5123,5137,169941,42677.0,21127443.0
2017-09-22,5136,5187,4958,4959,186481,41199.0,21127443.0
2017-09-25,4831,5034,4755,4857,140724,40353.0,21127443.0
2017-09-26,4856,4945,4793,4908,41122,40776.0,21127443.0
2017-09-27,4958,5034,4895,5022,77130,41727.0,21127443.0
2017-09-28,5060,5060,4945,5022,27190,41727.0,21127443.0
2017-09-29,5009,5136,4984,5111,33338,42466.0,21127443.0
2017-10-10,5009,5111,4996,4997,37719,41515.0,21127443.0
2017-10-11,5111,5149,4984,5035,23494,41832.0,21127443.0
2017-10-12,5009,5085,4895,4933,47090,40987.0,21127443.0
2017-10-13,4933,5263,4844,4933,228875,40987.0,21127443.0
2017-10-16,4958,5098,4895,4933,66112,40987.0,21127443.0
2017-10-17,4984,5022,4895,4984,36527,41410.0,21127443.0
2017-10-18,5022,5022,4793,4857,165440,40353.0,21127443.0
2017-10-19,4806,4907,4793,4806,41417,39931.0,21127443.0
2017-10-20,4755,4920,4755,4895,35398,40670.0,21127443.0
2017-10-23,4844,4945,4818,4908,33504,40776.0,21127443.0
2017-10-24,4920,5174,4856,5048,278457,41938.0,21127443.0
2017-10-25,5009,5162,4767,4831,202919,40142.0,21127443.0
2017-10-26,4895,4895,4755,4806,51185,39931.0,21127443.0
2017-10-27,4793,4882,4767,4870,62908,40459.0,21127443.0
2017-10-30,4793,4856,4678,4755,194487,39508.0,21127443.0
2017-10-31,4755,4818,4717,4755,23737,39508.0,21127443.0
2017-11-01,4755,4755,4628,4692,91588,38980.0,21127443.0
2017-11-02,4628,4844,4628,4793,100828,39825.0,21127443.0
2017-11-03,4831,4831,4526,4704,105579,39086.0,21127443.0
2017-11-06,4704,4767,4500,4539,140808,37712.0,21127443.0
2017-11-07,4526,4628,4424,4526,73739,37607.0,21127443.0
2017-11-08,4513,4577,4462,4526,70918,37607.0,21127443.0
2017-11-09,4475,4984,4424,4653,490446,38663.0,21127443.0
2017-11-10,4653,4729,4564,4679,58128,38874.0,21127443.0
2017-11-13,4678,4742,4653,4717,61208,39191.0,21127443.0
2017-11-14,4717,4717,4551,4628,389786,39489.0,21697443.0
2017-11-15,4589,4666,4437,4603,336716,39272.0,21697443.0
2017-11-16,4602,4780,4551,4679,141144,39923.0,21697443.0
2017-11-17,4717,4818,4691,4781,135231,40791.0,21697443.0
2017-11-20,4907,5365,4882,5073,1310938,43286.0,21697443.0
2017-11-21,5136,5530,5009,5416,2111034,46216.0,21697443.0
2017-11-22,5530,5708,5225,5378,1217555,45890.0,21697443.0
2017-11-23,5378,5721,5314,5454,694994,46541.0,21697443.0
2017-11-24,5479,5568,5403,5442,211533,46433.0,21697443.0
2017-11-27,5416,5467,5276,5289,230086,45131.0,21697443.0
2017-11-28,5263,5289,5022,5226,483699,44588.0,21697443.0
2017-11-29,5212,5454,5212,5454,267818,46541.0,21697443.0
2017-11-30,5429,6484,5378,5467,7262745,46650.0,21697443.0
2017-12-01,5518,5556,5263,5327,1028157,45456.0,21697443.0
2017-12-04,5314,5378,5085,5111,607180,43612.0,21697443.0
2017-12-05,5085,5276,5047,5098,219348,43503.0,21697443.0
2017-12-06,5111,5225,5085,5187,256162,44263.0,21697443.0
2017-12-07,5111,5251,4945,5086,284886,43395.0,21697443.0
2017-12-08,5111,5200,4996,5060,158024,43178.0,21697443.0
2017-12-11,5060,5098,4984,5086,102331,43395.0,21697443.0
2017-12-12,5123,5632,5009,5111,1072662,43612.0,21697443.0
2017-12-13,5136,5454,5060,5327,419326,45456.0,21697443.0
2017-12-14,5479,5479,5263,5327,142292,45456.0,21697443.0
2017-12-15,5251,5467,5251,5416,149062,46216.0,21697443.0
2017-12-18,5467,5721,5314,5671,684469,48385.0,21697443.0
2017-12-19,5696,5696,5403,5493,303503,46866.0,21697443.0
2017-12-20,5454,5568,5289,5289,192841,45131.0,21697443.0
2017-12-21,5289,5721,5187,5416,867958,46216.0,21697443.0
2017-12-22,5543,5835,5429,5454,1195855,46541.0,21697443.0
2017-12-26,5454,5594,5403,5416,290556,46216.0,21697443.0
2017-12-27,5518,6344,5467,5556,4251679,47409.0,21697443.0
2017-12-28,5619,5937,5530,5785,1631806,49362.0,21697443.0
2018-01-02,5810,5810,5619,5734,507911,48928.0,21697443.0
2018-01-03,5746,5810,5365,5480,787298,46758.0,21697443.0
2018-01-04,5429,5823,5390,5467,651758,46650.0,21697443.0
2018-01-05,5505,5721,5479,5683,290441,48494.0,21697443.0
2018-01-08,5708,5721,5568,5620,197931,47951.0,21697443.0
2018-01-09,5619,5632,5441,5467,299635,46650.0,21697443.0
2018-01-10,5441,5530,5365,5467,271084,46650.0,21697443.0
2018-01-11,5467,5670,5467,5582,314734,47626.0,21697443.0
2018-01-12,5581,5721,5556,5632,452478,48060.0,21697443.0
2018-01-15,5708,5785,5568,5658,870446,48277.0,21697443.0
2018-01-16,5657,5886,5619,5785,797105,49362.0,21697443.0
2018-01-17,5772,5975,5708,5925,659467,50555.0,21697443.0
2018-01-18,5950,5950,5772,5823,581687,49687.0,21697443.0
2018-01-19,5797,5899,5734,5734,310440,48928.0,21697443.0
2018-01-22,5759,5861,5696,5861,258843,50013.0,21697443.0
2018-01-23,5835,5950,5772,5874,328876,50121.0,21697443.0
2018-01-24,5874,6204,5823,6103,690610,52074.0,21697443.0
2018-01-25,6052,6293,6052,6128,309127,52291.0,21697443.0
2018-01-26,6204,6255,6141,6205,291749,52942.0,21697443.0
2018-01-29,6357,6865,6255,6255,701670,53376.0,21697443.0
2018-01-30,6191,6268,5975,6141,313291,52399.0,21697443.0
2018-01-31,6090,6230,6001,6217,102173,53050.0,21697443.0
2018-02-01,6229,6268,6102,6103,227149,52074.0,21697443.0
2018-02-02,6191,6191,5924,6065,178203,51748.0,21697443.0
2018-02-05,5924,6064,5899,5925,161019,50555.0,21697443.0
2018-02-06,5670,5861,5556,5747,317173,49036.0,21697443.0
2018-02-07,5785,5924,5721,5810,166018,49579.0,21697443.0
2018-02-08,5797,5912,5696,5849,168106,49904.0,21697443.0
2018-02-09,5848,6128,5810,5988,532534,51097.0,21697443.0
2018-02-12,5988,6166,5912,6014,108268,51314.0,21697443.0
2018-02-13,6052,6128,5988,6014,95581,51314.0,21697443.0
2018-02-14,6077,6077,5912,5950,155413,50772.0,21697443.0
2018-02-19,5950,6001,5886,5887,37947,50230.0,21697443.0
2018-02-20,5899,6662,5886,6255,654441,55120.0,22406662.0
2018-02-21,6255,6586,6179,6383,677173,56241.0,22406662.0
2018-02-22,6382,6382,6166,6179,135760,54448.0,22406662.0
2018-02-23,6153,6382,6141,6357,158369,56017.0,22406662.0
2018-02-26,6331,6458,6204,6421,105858,56577.0,22406662.0
2018-02-27,6306,6408,6268,6408,147276,56465.0,22406662.0
2018-02-28,6344,6357,6115,6116,238173,58152.0,24179711.0
2018-03-02,6090,6242,6064,6154,61146,58515.0,24179711.0
2018-03-05,6077,6204,6039,6103,89065,58031.0,24179711.0
2018-03-06,6217,6255,6102,6166,61191,58636.0,24179711.0
2018-03-07,6102,6204,6039,6205,141806,58998.0,24179711.0
2018-03-08,6230,6242,6102,6243,82084,59361.0,24179711.0
2018-03-09,6242,6280,6140,6281,64148,59724.0,24179711.0
2018-03-12,6306,6331,6191,6294,78662,59845.0,24179711.0
2018-03-13,6255,6357,6230,6344,44890,60328.0,24179711.0
2018-03-14,6319,6344,6153,6205,90987,58998.0,24179711.0
2018-03-15,6268,6293,5950,6179,173367,58757.0,24179711.0
2018-03-16,6141,6204,6039,6154,61545,58515.0,24179711.0
2018-03-19,6230,6420,6001,6306,486572,59966.0,24179711.0
2018-03-20,6357,8060,6306,7451,12831054,70847.0,24179711.0
2018-03-21,7221,7374,7069,7222,3229005,68670.0,24179711.0
2018-03-22,7056,9383,6789,9383,13842167,89223.0,24179711.0
2018-03-23,9014,10285,8785,9396,11103885,89344.0,24179711.0
2018-03-26,9637,10196,9370,9650,2899521,91762.0,24179711.0
2018-03-27,10018,10031,8849,9205,1891519,87531.0,24179711.0
2018-03-28,9001,9154,8226,8595,2158710,81727.0,24179711.0
2018-03-29,8594,9955,8556,9523,3279923,90553.0,24179711.0
2018-03-30,9332,9840,9090,9485,900112,90190.0,24179711.0
2018-04-02,9535,9586,8925,9180,718340,87289.0,24179711.0
2018-04-03,9205,11010,8569,9981,3928945,94905.0,24179711.0
2018-04-04,10031,10387,9777,9828,1335134,93455.0,24179711.0
2018-04-05,9866,10222,9815,10070,1123612,95752.0,24179711.0
2018-04-06,10018,10158,9599,9739,850616,92608.0,24179711.0
2018-04-09,10756,10896,9205,10464,2810011,99500.0,24179711.0
2018-04-10,11264,13222,11175,11723,9875860,111468.0,24179711.0
2018-04-11,11722,12599,10807,11634,2573630,110622.0,24179711.0
2018-04-12,11633,11862,11036,11112,1095979,105665.0,24179711.0
2018-04-13,11315,11620,10680,11036,1006028,104940.0,24179711.0
2018-04-16,10934,13019,10616,11405,8349052,108446.0,24179711.0
2018-04-17,11493,11519,10718,10756,1423811,102280.0,24179711.0
2018-04-18,10807,11519,10425,10438,2116813,103075.0,25109711.0
2018-04-19,10438,10921,9662,10858,2078664,107218.0,25109711.0
2018-04-20,10476,10985,10476,10629,730022,104959.0,25109711.0
2018-04-23,10540,10997,10285,10426,775856,102950.0,25109711.0
2018-04-24,10527,11036,10349,10426,646085,102950.0,25109711.0
2018-04-25,10425,10680,10247,10477,427861,103452.0,25109711.0
2018-04-26,10476,10552,9942,10121,507378,99937.0,25109711.0
2018-04-27,10285,10285,9459,10121,712545,99937.0,25109711.0
2018-04-30,10120,10120,9154,9281,668509,91650.0,25109711.0
2018-05-02,8900,9001,8226,8366,1255884,82611.0,25109711.0
2018-05-03,8442,8798,8442,8569,534731,84620.0,25109711.0
2018-05-04,8645,8747,8073,8137,457320,80351.0,25109711.0
2018-05-08,8264,8264,7641,7718,550989,76208.0,25109711.0
2018-05-09,7730,8086,7209,8010,687296,79096.0,25109711.0
2018-05-10,8073,8099,7539,7692,864023,75957.0,25109711.0
2018-05-11,7654,7997,7476,7946,952826,78468.0,25109711.0
2018-05-14,7933,8582,7654,8519,907552,84118.0,25109711.0
2018-05-15,8556,9599,8556,9561,2237480,94413.0,25109711.0
2018-05-16,9561,12421,9090,12422,9574825,122661.0,25109711.0
2018-05-17,13477,14468,10336,10629,23653516,104959.0,25109711.0
2018-05-18,10705,11315,9790,9790,6422739,96672.0,25109711.0
2018-05-21,10044,10235,9421,9485,2613976,93659.0,25109711.0
2018-05-23,9751,9828,9141,9205,2564867,90897.0,25109711.0
2018-05-24,9128,9256,8658,8786,1718617,86754.0,25109711.0
2018-05-25,8722,10298,8709,9409,9862557,92906.0,25109711.0
2018-05-28,8785,9052,8518,8684,2373477,85750.0,25109711.0
2018-05-29,8798,9332,8785,8849,1719435,87382.0,25109711.0
2018-05-30,8772,9027,8467,8493,922590,83866.0,25109711.0
2018-05-31,8709,8963,8594,8671,967198,85624.0,25109711.0
2018-06-01,8861,10107,8798,9294,3839660,91776.0,25109711.0
2018-06-04,9065,9662,8798,9218,1565146,91023.0,25109711.0
2018-06-05,9344,10044,9154,9180,2424831,90646.0,25109711.0
2018-06-07,9205,9662,9179,9523,844308,94036.0,25109711.0
2018-06-08,9662,9701,9306,9358,639887,92404.0,25109711.0
2018-06-11,9357,9408,8976,9218,806606,91023.0,25109711.0
2018-06-12,9192,9217,8391,8798,850648,86880.0,25109711.0
2018-06-14,8811,8900,8696,8709,340757,86001.0,25109711.0
2018-06-15,8836,9472,8683,8900,1005513,87884.0,25109711.0
2018-06-18,8900,9217,8874,9154,434659,90395.0,25109711.0
2018-06-19,9230,9459,9027,9459,699366,93408.0,25109711.0
2018-06-20,9612,10374,9459,10273,3903473,101443.0,25109711.0
2018-06-21,10107,10362,9408,9510,922817,93910.0,25109711.0
2018-06-22,9561,10400,8772,10299,2879778,101694.0,25109711.0
2018-06-25,10260,10591,9942,10426,1672062,102950.0,25109711.0
2018-06-26,10578,11252,9586,10171,3646481,100439.0,25109711.0
2018-06-27,9929,10425,9790,10082,1190175,99560.0,25109711.0
2018-06-28,9955,9955,8976,9409,1104859,92906.0,25109711.0
2018-06-29,9408,9408,8188,8239,1978248,81355.0,25109711.0
2018-07-02,8366,8633,7450,7540,1142350,74450.0,25109711.0
2018-07-03,7666,7806,6916,7044,1301526,69554.0,25109711.0
2018-07-04,7043,8900,6891,8061,6649249,79598.0,25109711.0
2018-07-05,8137,9535,7933,8468,5157926,83615.0,25109711.0
2018-07-06,8569,8976,7882,8035,1663130,79347.0,25109711.0
2018-07-09,8455,8811,8048,8188,2009073,80853.0,25109711.0
2018-07-10,8188,8378,8099,8188,673439,80853.0,25109711.0
2018-07-11,8315,8620,7933,7934,792963,78342.0,25109711.0
2018-07-12,8010,8035,7781,7870,429777,77715.0,25109711.0
2018-07-13,7857,7971,7743,7946,355213,78468.0,25109711.0
2018-07-16,8010,8098,7704,7718,337960,76208.0,25109711.0
2018-07-17,7641,7806,7488,7616,384305,75204.0,25109711.0
2018-07-18,7679,7679,7247,7387,324613,72944.0,25109711.0
2018-07-19,7501,7870,7234,7463,448908,73697.0,25109711.0
2018-07-20,7348,7615,7348,7489,150653,73948.0,25109711.0
2018-07-23,7437,7590,6992,7018,329496,69303.0,25109711.0
2018-07-24,6942,7247,6929,7044,217091,69554.0,25109711.0
2018-07-25,7120,7158,6903,6904,179874,68173.0,25109711.0
2018-07-26,6942,7272,6891,7196,159130,71060.0,25109711.0
2018-07-27,7069,7387,7069,7273,100817,71814.0,25109711.0
2018-07-30,7247,7374,7158,7260,81041,71688.0,25109711.0
2018-07-31,7425,8544,7348,7362,1796636,72693.0,25109711.0
2018-08-01,7374,7590,7361,7527,222150,74325.0,25109711.0
2018-08-02,7565,7577,7399,7400,141348,73069.0,25109711.0
2018-08-03,7577,7577,7412,7514,110569,74199.0,25109711.0
2018-08-06,7615,7832,7425,7438,148441,73446.0,25109711.0
2018-08-07,7387,7565,7387,7489,153776,73948.0,25109711.0
2018-08-08,7603,7603,7298,7349,198199,72567.0,25109711.0
2018-08-09,7857,7857,7348,7374,465117,72818.0,25109711.0
2018-08-10,7374,7437,7247,7323,167289,72316.0,25109711.0
2018-08-13,7259,7348,7043,7082,216260,69931.0,25109711.0
2018-08-14,7120,7234,7005,7095,139728,70056.0,25109711.0
2018-08-16,6891,7018,6840,6904,137730,68173.0,25109711.0
2018-08-17,6891,7132,6891,7133,154996,70433.0,25109711.0
2018-08-20,7259,7285,6992,7234,91447,71437.0,25109711.0
2018-08-21,7336,7425,7145,7234,137111,71437.0,25109711.0
2018-08-22,7247,7526,7107,7501,410846,74074.0,25109711.0
2018-08-23,7615,8073,7463,7819,1193006,77212.0,25109711.0
2018-08-24,7781,7946,7615,7781,284690,76836.0,25109711.0
2018-08-27,7781,7806,7399,7552,257127,74576.0,25109711.0
2018-08-28,7552,7933,7552,7667,522113,75706.0,25109711.0
2018-08-29,7742,7742,7450,7540,240860,74450.0,25109711.0
2018-08-30,7476,7984,7425,7794,720359,76961.0,25109711.0
2018-08-31,7857,7997,7743,7870,651052,77715.0,25109711.0
2018-09-03,7793,7971,7742,7972,294446,78719.0,25109711.0
2018-09-04,8073,8137,7908,7946,376045,78468.0,25109711.0
2018-09-05,7882,8022,7806,7832,272712,77338.0,25109711.0
2018-09-06,7793,7882,7552,7565,250469,74701.0,25109711.0
2018-09-07,7564,7679,7374,7463,283819,73697.0,25109711.0
2018-09-10,8137,8811,7895,8137,5191855,80351.0,25109711.0
2018-09-11,7997,8010,7666,7794,921770,76961.0,25109711.0
2018-09-12,7793,7793,7603,7654,467955,75580.0,25109711.0
2018-09-13,7603,7743,7552,7667,316405,75706.0,25109711.0
2018-09-14,7641,7692,7514,7514,348623,74199.0,25109711.0
2018-09-17,7590,7590,7348,7349,218933,72567.0,25109711.0
2018-09-18,7323,7361,7183,7184,321330,70935.0,25109711.0
2018-09-19,7285,7476,7018,7476,482085,73823.0,25109711.0
2018-09-20,7476,7514,7310,7400,187859,73069.0,25109711.0
2018-09-21,7298,7514,7298,7336,164537,72442.0,25109711.0
2018-09-27,7425,7450,7323,7336,169044,72442.0,25109711.0
2018-09-28,7387,7806,7298,7705,787289,76082.0,25109711.0
2018-10-01,7590,7666,7399,7400,218596,73069.0,25109711.0
2018-10-02,7399,7577,7031,7056,261394,69679.0,25109711.0
2018-10-04,7158,7158,6929,7120,250688,70307.0,25109711.0
2018-10-05,6992,7107,6840,6853,251215,67671.0,25109711.0
2018-10-08,6853,7031,6802,6866,103739,67796.0,25109711.0
2018-10-10,6891,6891,6319,6319,316061,62398.0,25109711.0
2018-10-11,6052,6319,5823,5849,288922,57752.0,25109711.0
2018-10-12,5467,6217,5467,6052,192539,59761.0,25109711.0
2018-10-15,5975,6306,5975,6192,117583,61142.0,25109711.0
2018-10-16,6293,6293,6064,6205,111361,61268.0,25109711.0
2018-10-17,6217,6306,6128,6217,88940,61393.0,25109711.0
2018-10-18,6204,6293,6039,6192,135212,61142.0,25109711.0
2018-10-19,6128,6141,5988,6141,63805,60640.0,25109711.0
2018-10-22,6141,6141,6001,6077,46975,60012.0,25109711.0
2018-10-23,6077,6242,5810,5849,193014,57752.0,25109711.0
2018-10-24,5848,5950,5467,5505,194242,54363.0,25109711.0
2018-10-25,5479,7120,5162,5938,6570213,58631.0,25109711.0
2018-10-26,6077,6204,5174,5187,1543615,51224.0,25109711.0
2018-10-29,5136,5200,4628,4717,586930,46579.0,25109711.0
2018-10-30,4322,4844,4322,4831,436801,47708.0,25109711.0
2018-10-31,4780,4984,4742,4959,183194,48964.0,25109711.0
2018-11-01,4971,5314,4971,5111,160460,50471.0,25109711.0
2018-11-02,5263,5543,5123,5531,210096,54614.0,25109711.0
2018-11-05,5492,5670,5340,5531,85429,54614.0,25109711.0
2018-11-06,5568,5619,5441,5518,73836,54488.0,25109711.0
2018-11-07,5670,7018,5619,5950,4643381,58757.0,25109711.0
2018-11-08,5950,6179,5848,5976,577580,59008.0,25109711.0
2018-11-09,5937,6217,5657,5671,641194,55995.0,25109711.0
2018-11-12,5556,5835,5467,5467,176963,53986.0,25109711.0
