해성옵틱스(076610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-07,4294,4593,4294,4517,301052,88378.0,16675000.0
2017-04-10,4550,4635,4456,4508,139899,88211.0,16675000.0
2017-04-11,4508,4686,4499,4644,182108,90879.0,16675000.0
2017-04-12,4661,5027,4601,4772,523984,93380.0,16675000.0
2017-04-13,4865,4942,4797,4849,307648,94881.0,16675000.0
2017-04-14,4814,4942,4772,4840,189504,94714.0,16675000.0
2017-04-17,4934,5078,4908,5019,469097,98216.0,16675000.0
2017-04-18,5036,5070,4840,4883,304187,95548.0,16675000.0
2017-04-19,4857,4900,4763,4806,183602,94047.0,16675000.0
2017-04-20,4806,4848,4721,4721,108024,92380.0,16675000.0
2017-04-21,4712,4814,4686,4781,119218,93547.0,16675000.0
2017-04-24,4729,4831,4729,4798,111407,93880.0,16675000.0
2017-04-25,4848,4900,4789,4823,105334,94380.0,16675000.0
2017-04-26,4874,4891,4797,4857,62646,95048.0,16675000.0
2017-04-27,4900,4900,4678,4704,90004,92046.0,16675000.0
2017-04-28,4772,4789,4601,4636,66182,90712.0,16675000.0
2017-05-02,4635,4712,4516,4517,61414,88378.0,16675000.0
2017-05-04,4490,4652,4473,4636,99374,90712.0,16675000.0
2017-05-08,4635,4729,4593,4730,70051,92546.0,16675000.0
2017-05-10,4729,4755,4661,4704,127349,92046.0,16675000.0
2017-05-11,4704,4959,4644,4934,238631,96548.0,16675000.0
2017-05-12,4968,4976,4814,4883,133878,95548.0,16675000.0
2017-05-15,4900,4925,4772,4832,84490,94547.0,16675000.0
2017-05-16,4516,4593,4363,4372,447227,85543.0,16675000.0
2017-05-17,4346,4473,4303,4346,139113,85042.0,16675000.0
2017-05-18,4269,4329,4235,4261,144251,83375.0,16675000.0
2017-05-19,4218,4329,4218,4303,46273,84209.0,16675000.0
2017-05-22,4269,4346,4175,4218,112549,82541.0,16675000.0
2017-05-23,4260,4260,4128,4137,101159,80957.0,16675000.0
2017-05-24,4107,4179,4073,4176,44651,81708.0,16675000.0
2017-05-25,4218,4260,4137,4227,63565,82708.0,16675000.0
2017-05-26,4269,4277,4218,4240,42656,82958.0,16675000.0
2017-05-29,4260,4260,4133,4150,59328,81207.0,16675000.0
2017-05-30,4150,4397,4103,4329,124829,84709.0,16675000.0
2017-05-31,4388,4448,4337,4397,117182,86043.0,16675000.0
2017-06-01,4448,4448,4256,4321,44339,84542.0,16675000.0
2017-06-02,4380,4431,4269,4397,81642,86043.0,16675000.0
2017-06-05,4431,4439,4286,4321,45415,84542.0,16675000.0
2017-06-07,4405,4456,4320,4397,138096,86043.0,16675000.0
2017-06-08,4431,4465,4371,4440,75444,86877.0,16675000.0
2017-06-09,4456,4516,4414,4499,91317,88044.0,16675000.0
2017-06-12,4473,4482,4388,4431,126340,86710.0,16675000.0
2017-06-13,4431,4473,4303,4389,52782,85876.0,16675000.0
2017-06-14,4422,4857,4414,4713,467858,92213.0,16675000.0
2017-06-15,4823,4951,4618,4866,449928,95214.0,16675000.0
2017-06-16,4865,5044,4865,4985,346924,97549.0,16675000.0
2017-06-19,5061,5292,5002,5207,699960,101884.0,16675000.0
2017-06-20,5257,5309,5113,5215,291123,102051.0,16675000.0
2017-06-21,5215,5462,5061,5445,930653,106553.0,16675000.0
2017-06-22,5496,5709,5240,5693,1001459,111389.0,16675000.0
2017-06-23,5837,5837,5573,5727,609976,112056.0,16675000.0
2017-06-26,5752,5820,5590,5761,571318,112723.0,16675000.0
2017-06-27,5743,6050,5641,5829,979222,114057.0,16675000.0
2017-06-28,5803,5931,5573,5710,599009,111722.0,16675000.0
2017-06-29,5786,5794,5505,5624,586802,110055.0,16675000.0
2017-06-30,5624,6220,5556,6067,1489071,118726.0,16675000.0
2017-07-03,6041,6058,5624,5624,661864,110055.0,16675000.0
2017-07-04,5598,5735,5368,5488,554555,107387.0,16675000.0
2017-07-05,5547,5786,5522,5693,492932,111389.0,16675000.0
2017-07-06,5718,5752,5479,5616,218478,109888.0,16675000.0
2017-07-07,5649,5769,5513,5624,180461,110055.0,16675000.0
2017-07-10,5624,5786,5505,5786,180838,113223.0,16675000.0
2017-07-11,5794,5794,5513,5641,294192,110388.0,16675000.0
2017-07-12,5641,5641,5470,5471,180711,107054.0,16675000.0
2017-07-13,5513,5513,5283,5283,286060,103385.0,16675000.0
2017-07-14,5343,5436,5257,5292,203541,103552.0,16675000.0
2017-07-17,5292,5411,5249,5403,153752,105720.0,16675000.0
2017-07-18,5402,5615,5351,5556,223537,108721.0,16675000.0
2017-07-19,5615,5709,5428,5428,179521,106220.0,16675000.0
2017-07-20,5488,5488,5334,5386,123234,105386.0,16675000.0
2017-07-21,5377,5556,5343,5556,105590,108721.0,16675000.0
2017-07-24,5556,5718,5488,5497,151063,107554.0,16675000.0
2017-07-25,5470,5539,5274,5283,157181,103385.0,16675000.0
2017-07-26,5283,5343,5172,5275,124862,103218.0,16675000.0
2017-07-27,5274,5334,5172,5198,68490,101718.0,16675000.0
2017-07-28,5155,5198,4985,5028,218102,98382.0,16675000.0
2017-07-31,5096,5121,4942,5113,51109,100050.0,16675000.0
2017-08-01,5070,5240,5061,5113,84931,100050.0,16675000.0
2017-08-02,5215,5283,5147,5181,48974,101384.0,16675000.0
2017-08-03,5172,5240,4891,4934,189778,96548.0,16675000.0
2017-08-04,4840,4976,4712,4772,181619,93380.0,16675000.0
2017-08-07,4772,4925,4738,4857,50739,95048.0,16675000.0
2017-08-08,4806,5078,4789,5045,97647,98716.0,16675000.0
2017-08-09,5010,5087,4840,4840,39176,94714.0,16675000.0
2017-08-10,4857,4951,4806,4951,42988,96882.0,16675000.0
2017-08-11,4738,4925,4729,4747,82686,92880.0,16675000.0
2017-08-14,4797,4942,4797,4900,37165,95881.0,16675000.0
2017-08-16,4857,5087,4857,5011,75687,98049.0,16675000.0
2017-08-17,5053,5470,5027,5369,348226,105052.0,16675000.0
2017-08-18,5377,5402,5249,5369,139872,105052.0,16675000.0
2017-08-21,5539,5701,5470,5658,506843,110722.0,16675000.0
2017-08-22,5632,5880,5590,5863,522754,114724.0,16675000.0
2017-08-23,5897,5982,5590,5667,596503,110889.0,16675000.0
2017-08-24,5803,5871,5522,5650,436217,110555.0,16675000.0
2017-08-25,5658,5684,5377,5462,346379,106887.0,16675000.0
2017-08-28,5428,5505,5249,5309,255208,103885.0,16675000.0
2017-08-29,5326,5419,5249,5377,183055,105219.0,16675000.0
2017-08-30,5505,5590,5428,5428,204095,106220.0,16675000.0
2017-08-31,5436,5479,5343,5437,156711,106386.0,16675000.0
2017-09-01,5513,5632,5505,5590,283022,109388.0,16675000.0
2017-09-04,5368,5539,5266,5445,198019,106553.0,16675000.0
2017-09-05,5462,5539,5164,5224,245275,102218.0,16675000.0
2017-09-06,5223,5411,5198,5275,183501,103218.0,16675000.0
2017-09-07,5411,5564,5377,5445,213314,106553.0,16675000.0
2017-09-08,5453,5556,5385,5462,178581,106887.0,16675000.0
2017-09-11,5615,5726,5564,5693,392737,111389.0,16675000.0
2017-09-12,5726,5769,5590,5658,238567,110722.0,16675000.0
2017-09-13,5743,5743,5496,5539,188873,108388.0,16675000.0
2017-09-14,5539,5624,5419,5437,177789,106386.0,16675000.0
2017-09-15,5419,5462,5309,5360,139535,104886.0,16675000.0
2017-09-18,5351,5470,5343,5403,132854,105720.0,16675000.0
2017-09-19,5402,5445,5189,5318,208663,104052.0,16675000.0
2017-09-20,5309,5377,5147,5190,148223,101551.0,16675000.0
2017-09-21,5266,5266,4848,4968,285516,97215.0,16675000.0
2017-09-22,4917,5036,4686,4687,234196,91712.0,16675000.0
2017-09-25,4712,4797,4490,4593,122824,89878.0,16675000.0
2017-09-26,4482,4712,4482,4670,91157,91379.0,16675000.0
2017-09-27,4669,4686,4576,4610,76324,90212.0,16675000.0
2017-09-28,4627,4627,4422,4448,144559,87044.0,16675000.0
2017-09-29,4456,4559,4456,4534,63085,88711.0,16675000.0
2017-10-10,4550,4627,4337,4389,169486,85876.0,16675000.0
2017-10-11,4380,4439,4303,4389,160172,85876.0,16675000.0
2017-10-12,4388,4431,4201,4214,257869,82458.0,16675000.0
2017-10-13,4248,4252,4026,4065,232474,79540.0,16675000.0
2017-10-16,4052,4103,3907,3950,156569,77289.0,16675000.0
2017-10-17,3992,4086,3971,3992,91882,78122.0,16675000.0
2017-10-18,4009,4035,3945,3954,44535,77372.0,16675000.0
2017-10-19,3937,4052,3898,3992,77837,78122.0,16675000.0
2017-10-20,3992,4030,3920,4031,90813,78873.0,16675000.0
2017-10-23,4005,4073,3971,4073,60506,79706.0,16675000.0
2017-10-24,4098,4098,4026,4031,41895,78873.0,16675000.0
2017-10-25,4086,4086,4026,4044,51262,79123.0,16675000.0
2017-10-26,4043,4081,3898,3899,196699,76288.0,16675000.0
2017-10-27,3907,4030,3898,3924,141816,76788.0,16675000.0
2017-10-30,3945,4030,3907,4001,90031,78289.0,16675000.0
2017-10-31,4005,4030,3915,4001,68906,78289.0,16675000.0
2017-11-01,4000,4026,3941,3946,83168,77205.0,16675000.0
2017-11-02,3945,3988,3898,3911,84234,76538.0,16675000.0
2017-11-03,3928,3949,3826,3860,118567,75538.0,16675000.0
2017-11-06,3873,3898,3839,3848,39592,75288.0,16675000.0
2017-11-07,3839,3958,3839,3848,73295,75288.0,16675000.0
2017-11-08,3847,3902,3826,3882,49173,75955.0,16675000.0
2017-11-09,3885,3885,3826,3826,88738,74871.0,16675000.0
2017-11-10,3809,4077,3809,4039,197116,79040.0,16675000.0
2017-11-13,4086,4086,3979,4009,99808,78456.0,16675000.0
2017-11-14,4000,4124,3932,4125,202860,80707.0,16675000.0
2017-11-15,4154,4303,4103,4167,256415,81541.0,16675000.0
2017-11-16,4171,4294,4162,4240,187334,82958.0,16675000.0
2017-11-17,4312,4312,4175,4218,89580,82541.0,16675000.0
2017-11-20,4133,4252,4107,4129,98072,80790.0,16675000.0
2017-11-21,4167,4171,4090,4125,87153,80707.0,16675000.0
2017-11-22,4205,4205,4073,4193,62350,82041.0,16675000.0
2017-11-23,4137,4201,4133,4150,88095,81207.0,16675000.0
2017-11-24,4133,4899,4133,4517,723932,88378.0,16675000.0
2017-11-27,4550,4661,4490,4542,225151,88878.0,16675000.0
2017-11-28,4482,4516,4397,4457,94915,87210.0,16675000.0
2017-11-29,4482,4525,4371,4431,57164,86710.0,16675000.0
2017-11-30,4371,4465,4312,4329,109229,84709.0,16675000.0
2017-12-01,4329,4414,4277,4321,47258,84542.0,16675000.0
2017-12-04,4388,4388,4222,4278,76573,83708.0,16675000.0
2017-12-05,4277,4337,4214,4269,53869,83542.0,16675000.0
2017-12-06,4231,4346,4231,4261,47956,83375.0,16675000.0
2017-12-07,4248,4294,4086,4142,153642,81040.0,16675000.0
2017-12-08,4120,4184,4094,4099,40483,80207.0,16675000.0
2017-12-11,4218,4218,4111,4129,35221,80790.0,16675000.0
2017-12-12,4175,4205,4107,4125,50737,80707.0,16675000.0
2017-12-13,4107,4154,3979,4107,77995,80374.0,16675000.0
2017-12-14,4107,4179,4005,4103,30233,80290.0,16675000.0
2017-12-15,4090,4133,4052,4099,37968,80207.0,16675000.0
2017-12-18,4098,4098,3958,3958,87535,77455.0,16675000.0
2017-12-19,3958,3979,3809,3865,118278,75621.0,16675000.0
2017-12-20,3834,3945,3834,3933,52486,76955.0,16675000.0
2017-12-21,3851,3924,3796,3809,57541,74537.0,16675000.0
2017-12-22,3762,3868,3749,3767,65677,73704.0,16675000.0
2017-12-26,3766,3920,3732,3809,37324,74537.0,16675000.0
2017-12-27,3728,3877,3728,3818,51529,74704.0,16675000.0
2017-12-28,3834,3992,3834,3992,90134,78122.0,16675000.0
2018-01-02,3996,4150,3962,4107,91432,80374.0,16675000.0
2018-01-03,4107,4145,4047,4107,79980,80374.0,16675000.0
2018-01-04,4107,4133,4035,4052,83870,79290.0,16675000.0
2018-01-05,4052,4090,4009,4052,47476,79290.0,16675000.0
2018-01-08,4052,4052,3847,3916,103962,76622.0,16675000.0
2018-01-09,3915,4013,3881,3924,106680,76788.0,16675000.0
2018-01-10,3924,4000,3902,3924,70126,76788.0,16675000.0
2018-01-11,3924,3962,3885,3924,34579,76788.0,16675000.0
2018-01-12,3911,3945,3770,3826,153614,74871.0,16675000.0
2018-01-15,3792,3868,3758,3775,42533,73870.0,16675000.0
2018-01-16,3753,3911,3732,3873,103482,75788.0,16675000.0
2018-01-17,3911,4201,3877,4167,321266,81541.0,16675000.0
2018-01-18,4218,4277,4137,4163,132602,81457.0,16675000.0
2018-01-19,4090,4218,4086,4167,87112,81541.0,16675000.0
2018-01-22,4128,4184,4098,4171,49445,81624.0,16675000.0
2018-01-23,4175,4397,4171,4257,194454,83292.0,16675000.0
2018-01-24,4256,4286,4167,4184,81115,81874.0,16675000.0
2018-01-25,4188,4346,4188,4286,118065,83875.0,16675000.0
2018-01-26,4346,4388,4269,4329,81730,84709.0,16675000.0
2018-01-29,4414,4448,4277,4329,135761,84709.0,16675000.0
2018-01-30,4337,4388,4231,4329,111232,84709.0,16675000.0
2018-01-31,4243,4329,4243,4321,75054,84542.0,16675000.0
2018-02-01,4363,4397,4312,4363,91120,85376.0,16675000.0
2018-02-02,4422,4422,4252,4321,111664,84542.0,16675000.0
2018-02-05,4192,4235,4030,4086,181311,79957.0,16675000.0
2018-02-06,3920,4000,3775,3929,234229,76872.0,16675000.0
2018-02-07,3988,4047,3920,3920,101089,76705.0,16675000.0
2018-02-08,3924,4052,3920,4044,45219,79123.0,16675000.0
2018-02-09,3868,3992,3749,3843,213195,75204.0,16675000.0
2018-02-12,3932,3932,3809,3826,71563,74871.0,16675000.0
2018-02-13,3817,3941,3817,3826,107521,74871.0,16675000.0
2018-02-14,3911,4073,3834,4022,170085,78706.0,16675000.0
2018-02-19,4022,4103,3992,4018,93491,78623.0,16675000.0
2018-02-20,3996,4116,3975,4005,81880,78372.0,16675000.0
2018-02-21,4005,4047,3979,4009,80588,78456.0,16675000.0
2018-02-22,4039,4039,3868,3903,153026,76372.0,16675000.0
2018-02-23,3962,3971,3817,3869,125283,75704.0,16675000.0
2018-02-26,3907,3920,3804,3835,116758,75038.0,16675000.0
2018-02-27,3847,3894,3796,3809,93338,74537.0,16675000.0
2018-02-28,3809,3843,3732,3754,146783,73453.0,16675000.0
2018-03-02,3753,3766,3579,3754,43526,73453.0,16675000.0
2018-03-05,3753,3792,3604,3626,115750,70952.0,16675000.0
2018-03-06,3634,3741,3634,3724,32155,72870.0,16675000.0
2018-03-07,3758,3758,3638,3660,47735,71619.0,16675000.0
2018-03-08,3660,3698,3613,3652,58548,71452.0,16675000.0
2018-03-09,3651,3728,3651,3715,38997,72703.0,16675000.0
2018-03-12,3719,3779,3694,3775,31747,73870.0,16675000.0
2018-03-13,3741,3766,3630,3724,105698,72870.0,16675000.0
2018-03-14,3724,3741,3630,3690,71439,72203.0,16675000.0
2018-03-15,3689,3689,3608,3613,47688,70702.0,16675000.0
2018-03-16,3613,3647,3438,3494,367188,68368.0,16675000.0
2018-03-19,3493,3532,3395,3421,140416,66950.0,16675000.0
2018-03-20,3417,3421,3374,3404,58390,66617.0,16675000.0
2018-03-21,3481,3481,3238,3255,110347,63698.0,16675000.0
2018-03-22,3259,3323,3046,3110,306634,60864.0,16675000.0
2018-03-23,3097,3161,3059,3059,115031,59863.0,16675000.0
2018-03-26,3008,3118,3008,3059,91220,59863.0,16675000.0
2018-03-27,3080,3114,3033,3089,55789,60447.0,16675000.0
2018-03-28,3089,3089,3003,3051,86398,59696.0,16675000.0
2018-03-29,3016,3136,3012,3123,42393,61114.0,16675000.0
2018-03-30,3123,3144,3084,3110,33819,60864.0,16675000.0
2018-04-02,3110,3131,3012,3042,55486,59530.0,16675000.0
2018-04-03,3008,3033,2888,2906,181899,56862.0,16675000.0
2018-04-04,2927,2961,2769,2838,173133,55528.0,16675000.0
2018-04-05,2765,2910,2765,2889,92460,56528.0,16675000.0
2018-04-06,2888,2918,2829,2863,26264,56028.0,16675000.0
2018-04-09,2863,2939,2850,2863,65069,56028.0,16675000.0
2018-04-10,2871,2871,2739,2765,164040,54110.0,16675000.0
2018-04-11,2765,2880,2726,2846,168209,55694.0,16675000.0
2018-04-12,2824,2914,2824,2893,72677,56612.0,16675000.0
2018-04-13,2893,2914,2863,2880,52460,56362.0,16675000.0
2018-04-16,2884,2897,2850,2876,63903,56278.0,16675000.0
2018-04-17,2876,2940,2863,2931,49028,57362.0,16675000.0
2018-04-18,2940,3178,2940,3047,313580,59613.0,16675000.0
2018-04-19,3050,3059,2991,3029,88985,59280.0,16675000.0
2018-04-20,3029,3033,2940,3017,58430,59030.0,16675000.0
2018-04-23,3008,3093,3003,3051,88463,59696.0,16675000.0
2018-04-24,3067,3101,2995,3034,73577,59363.0,16675000.0
2018-04-25,2969,3016,2961,3012,58181,58946.0,16675000.0
2018-04-26,2995,3050,2995,3042,26590,59530.0,16675000.0
2018-04-27,3097,3097,2957,2957,72156,57862.0,16675000.0
2018-04-30,2961,2986,2910,2983,63049,58362.0,16675000.0
2018-05-02,3012,3012,2897,2970,60888,58112.0,16675000.0
2018-05-03,2914,2974,2897,2974,40048,58196.0,16675000.0
2018-05-04,2944,2965,2880,2914,44909,57028.0,16675000.0
2018-05-08,2935,2940,2850,2855,40996,55861.0,16675000.0
2018-05-09,2816,2854,2778,2825,45955,55278.0,16675000.0
2018-05-10,2824,2940,2824,2910,35764,56945.0,16675000.0
2018-05-11,2910,2940,2901,2936,19146,57445.0,16675000.0
2018-05-14,2940,2965,2854,2897,28595,56695.0,16675000.0
2018-05-15,2897,2918,2871,2872,21983,56195.0,16675000.0
2018-05-16,2871,2880,2769,2808,79136,54944.0,16675000.0
2018-05-17,2807,2893,2786,2829,16258,55361.0,16675000.0
2018-05-18,2829,2914,2795,2910,35511,56945.0,16675000.0
2018-05-21,2914,2931,2863,2910,17586,56945.0,16675000.0
2018-05-23,2863,2940,2854,2897,26836,56695.0,16675000.0
2018-05-24,2897,2897,2799,2808,54849,54944.0,16675000.0
2018-05-25,2782,2795,2718,2744,77001,53694.0,16675000.0
2018-05-28,2709,2773,2709,2740,35054,53610.0,16675000.0
2018-05-29,2744,2765,2654,2676,52554,52360.0,16675000.0
2018-05-30,2722,2722,2548,2557,102121,50025.0,16675000.0
2018-05-31,2556,2616,2513,2616,144518,51192.0,16675000.0
2018-06-01,2565,2667,2560,2655,37497,51943.0,16675000.0
2018-06-04,2658,2701,2658,2676,20658,52360.0,16675000.0
2018-06-05,2624,2731,2624,2684,30352,52526.0,16675000.0
2018-06-07,2692,2701,2633,2676,47785,52360.0,16675000.0
2018-06-08,2675,2697,2628,2684,58216,52526.0,16675000.0
2018-06-11,2684,2697,2620,2655,29115,51943.0,16675000.0
2018-06-12,2684,2684,2539,2574,104163,50358.0,16675000.0
2018-06-14,2573,2594,2539,2561,17513,50108.0,16675000.0
2018-06-15,2560,2569,2471,2493,42938,48774.0,16675000.0
2018-06-18,2492,2492,2330,2416,80558,47274.0,16675000.0
2018-06-19,2352,2411,2215,2216,94570,43355.0,16675000.0
2018-06-20,2177,2360,2177,2297,93430,44939.0,16675000.0
2018-06-21,2296,2313,2228,2314,56266,45273.0,16675000.0
2018-06-22,2300,2373,2245,2361,43025,46190.0,16675000.0
2018-06-25,2373,2462,2300,2454,53974,48024.0,16675000.0
2018-06-26,2381,2450,2347,2441,38114,47774.0,16675000.0
2018-06-27,2441,2467,2347,2429,30359,47524.0,16675000.0
2018-06-28,2428,2428,2296,2314,28385,45273.0,16675000.0
2018-06-29,2313,2339,2249,2314,32020,45273.0,16675000.0
2018-07-02,2313,2313,2156,2160,56632,42271.0,16675000.0
2018-07-03,2160,2211,2045,2113,74157,41354.0,16675000.0
2018-07-04,2092,2104,2036,2054,85325,40187.0,16675000.0
2018-07-05,2053,2075,1981,1981,65738,38769.0,16675000.0
2018-07-06,2002,2573,2002,2420,2680866,47357.0,16675000.0
2018-07-09,2386,2620,2360,2544,760762,49775.0,16675000.0
2018-07-10,2560,2582,2454,2582,301055,50525.0,16675000.0
2018-07-11,2573,2628,2454,2569,406752,50275.0,16675000.0
2018-07-12,2586,2586,2454,2480,129497,48524.0,16675000.0
2018-07-13,2479,2548,2458,2510,79927,49108.0,16675000.0
2018-07-16,2479,2505,2403,2403,86039,47024.0,16675000.0
2018-07-17,2403,2901,2377,2778,5781894,54360.0,16675000.0
2018-07-18,2705,3016,2692,2838,2339830,55528.0,16675000.0
2018-07-19,2837,2876,2731,2833,424341,55444.0,16675000.0
2018-07-20,2820,2863,2718,2761,294568,54027.0,16675000.0
2018-07-23,2803,2880,2650,2659,436267,52026.0,16675000.0
2018-07-24,2658,2769,2628,2655,150983,51943.0,16675000.0
2018-07-25,2697,2697,2543,2574,172156,50358.0,16675000.0
2018-07-26,2624,2624,2543,2603,116311,50942.0,16675000.0
2018-07-27,2624,2863,2603,2697,1047922,52776.0,16675000.0
2018-07-30,2692,2773,2620,2774,256340,54277.0,16675000.0
2018-07-31,2778,2799,2692,2727,197344,53360.0,16675000.0
2018-08-01,2752,2756,2628,2663,123080,52109.0,16675000.0
2018-08-02,2675,2701,2628,2642,84155,51692.0,16675000.0
2018-08-03,2658,2663,2586,2586,83889,50609.0,16675000.0
2018-08-06,2645,2645,2543,2544,74528,49775.0,16675000.0
2018-08-07,2543,2590,2458,2493,149846,48774.0,16675000.0
2018-08-08,2565,3187,2552,3093,7940090,60530.0,16675000.0
2018-08-09,3055,3089,2961,2961,1283562,57946.0,16675000.0
2018-08-10,2901,2944,2812,2842,581255,55611.0,16675000.0
2018-08-13,2876,2935,2646,2833,589095,55444.0,16675000.0
2018-08-14,2829,2846,2726,2846,244703,55694.0,16675000.0
2018-08-16,2829,2829,2667,2693,334094,52693.0,16675000.0
2018-08-17,2692,2795,2692,2744,159496,53694.0,16675000.0
2018-08-20,2744,2790,2714,2744,123599,53694.0,16675000.0
2018-08-21,2748,2884,2744,2868,459567,56111.0,16675000.0
2018-08-22,2867,2884,2773,2846,202337,55694.0,16675000.0
2018-08-23,2842,2842,2752,2791,176743,54611.0,16675000.0
2018-08-24,2795,2871,2756,2872,187189,56195.0,16675000.0
2018-08-27,2833,2863,2790,2829,188783,55361.0,16675000.0
2018-08-28,2820,2876,2803,2872,202167,56195.0,16675000.0
2018-08-29,2884,2884,2803,2829,158825,55361.0,16675000.0
2018-08-30,2859,2859,2820,2846,91092,55694.0,16675000.0
2018-08-31,2859,2893,2829,2838,161697,55528.0,16675000.0
2018-09-03,2846,2850,2701,2727,231757,53360.0,16675000.0
2018-09-04,2748,2748,2654,2672,168278,52276.0,16675000.0
2018-09-05,2684,2735,2654,2701,120010,52860.0,16675000.0
2018-09-06,2680,2726,2628,2650,102355,51859.0,16675000.0
2018-09-07,2650,2697,2624,2659,98720,52026.0,16675000.0
2018-09-10,2658,2722,2586,2689,109590,52610.0,16675000.0
2018-09-11,2705,2709,2667,2710,55990,53026.0,16675000.0
2018-09-12,2731,2731,2616,2633,138961,51526.0,16675000.0
2018-09-13,2616,2645,2594,2633,61628,51526.0,16675000.0
2018-09-14,2628,2658,2603,2659,55083,52026.0,16675000.0
2018-09-17,2620,2637,2526,2527,148988,49441.0,16675000.0
2018-09-18,2471,2526,2411,2424,252209,47440.0,16675000.0
2018-09-19,2428,3148,2424,3149,2297294,61614.0,16675000.0
2018-09-20,3536,3787,2965,3281,7085570,64199.0,16675000.0
2018-09-21,3238,3289,3072,3162,1388812,61864.0,16675000.0
2018-09-27,3093,3187,3050,3127,1380793,61197.0,16675000.0
2018-09-28,3400,3954,3255,3323,16376413,65032.0,16675000.0
2018-10-01,3579,3885,3532,3588,9993361,70202.0,16675000.0
2018-10-02,3626,3626,3357,3362,1283268,65783.0,16675000.0
2018-10-04,3327,3387,3195,3341,855470,65366.0,16675000.0
2018-10-05,3792,4047,3417,3477,8473689,68034.0,16675000.0
2018-10-08,3383,3962,3293,3681,5503022,72036.0,16675000.0
2018-10-10,3647,3954,3549,3630,3015595,71036.0,16675000.0
2018-10-11,3336,3626,3323,3358,917010,65700.0,16675000.0
2018-10-12,3361,3579,3361,3537,1070649,69201.0,16675000.0
2018-10-15,3536,3549,3289,3362,596079,65783.0,16675000.0
2018-10-16,3332,3417,3225,3281,563721,64199.0,16675000.0
2018-10-17,3366,3370,3101,3183,455011,62281.0,16675000.0
2018-10-18,3182,3212,3067,3068,492174,60030.0,16675000.0
2018-10-19,3063,3153,2999,3115,477487,60947.0,16675000.0
2018-10-22,3110,3110,2961,3012,487155,58946.0,16675000.0
2018-10-23,2995,3038,2884,2893,328378,56612.0,16675000.0
2018-10-24,2893,2944,2769,2774,369825,54277.0,16675000.0
2018-10-25,2735,2871,2671,2872,335871,56195.0,16675000.0
2018-10-26,2897,2901,2543,2599,492967,50859.0,16675000.0
2018-10-29,2509,2628,2156,2156,515283,42188.0,16675000.0
2018-10-30,1981,2266,1964,2203,694641,43105.0,16675000.0
2018-10-31,2292,2300,2168,2237,240916,43772.0,16675000.0
2018-11-01,2245,2467,2245,2318,363985,45356.0,16675000.0
2018-11-02,2334,2428,2334,2395,225767,46857.0,16675000.0
2018-11-05,2394,2454,2317,2437,167425,47690.0,16675000.0
2018-11-06,2450,2450,2377,2420,143245,47357.0,16675000.0
2018-11-07,2441,2573,2275,2297,744192,44939.0,16675000.0
2018-11-08,2356,2420,2326,2365,171634,46273.0,16675000.0
2018-11-09,2381,2390,2300,2314,95594,45273.0,16675000.0
2018-11-12,2317,2377,2254,2309,129119,45189.0,16675000.0
2018-11-13,2232,2305,2202,2275,166380,44522.0,16675000.0
2018-11-14,2254,2428,2254,2284,252174,44689.0,16675000.0
2018-11-15,2275,2356,2271,2309,168435,45189.0,16675000.0
2018-11-16,2317,2394,2317,2378,197350,46523.0,16675000.0
2018-11-19,2420,2718,2275,2667,2072256,52193.0,16675000.0
2018-11-20,2586,2616,2501,2574,583730,50358.0,16675000.0
2018-11-21,2530,2590,2501,2578,296692,50442.0,16675000.0
2018-11-22,2565,2577,2437,2467,215520,48274.0,16675000.0
2018-11-23,2428,2488,2386,2386,151848,46690.0,16675000.0
2018-11-26,2390,2454,2364,2373,59568,46440.0,16675000.0
2018-11-27,2407,2522,2381,2522,218697,49358.0,16675000.0
2018-11-28,2501,2565,2424,2437,137359,47690.0,16675000.0
2018-11-29,2496,2513,2377,2378,144600,46523.0,16675000.0
2018-11-30,2377,2432,2322,2322,94231,45439.0,16675000.0
2018-12-03,2343,2437,2343,2395,77583,46857.0,16675000.0
2018-12-04,2411,2437,2334,2356,92473,46106.0,16675000.0
2018-12-05,2305,2369,2279,2305,105609,45106.0,16675000.0
2018-12-06,2339,2339,2173,2216,125287,43355.0,16675000.0
2018-12-07,2219,2258,2173,2211,70158,43272.0,16675000.0
2018-12-10,2207,2207,2104,2105,68620,41187.0,16675000.0
2018-12-11,2049,2156,2049,2075,98306,40604.0,16675000.0
2018-12-12,2075,2168,2075,2139,49624,41854.0,16675000.0
2018-12-13,2185,2194,2138,2160,38853,42271.0,16675000.0
2018-12-14,2185,2185,2062,2084,76123,40770.0,16675000.0
2018-12-17,2087,2092,1921,1922,127823,37602.0,16675000.0
2018-12-18,1934,2045,1934,1990,145113,38936.0,16675000.0
2018-12-19,1989,2096,1972,2088,56902,40854.0,16675000.0
2018-12-20,2087,2087,1994,2011,67193,39353.0,16675000.0
2018-12-21,2036,2062,1994,1994,38748,39020.0,16675000.0
2018-12-24,1981,2049,1913,1913,95971,37435.0,16675000.0
2018-12-26,1891,1908,1823,1862,82681,36435.0,16675000.0
2018-12-27,1874,1977,1874,1960,78584,38352.0,16675000.0
2018-12-28,1972,2079,1925,2071,116276,40520.0,16675000.0
2019-01-02,2087,2100,2019,2032,45159,39770.0,16675000.0
