삼표시멘트(038500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-30,4607,4713,4554,4563,42304,108198.0,41937300.0
2010-01-04,4572,4740,4536,4652,59118,110295.0,41937300.0
2010-01-05,4634,4775,4616,4740,72492,112392.0,41937300.0
2010-01-06,4863,4863,4695,4696,82966,111344.0,41937300.0
2010-01-07,4793,4819,4704,4731,63824,112182.0,41937300.0
2010-01-08,4740,4784,4651,4776,75617,113231.0,41937300.0
2010-01-11,4784,4996,4784,4882,137114,115747.0,41937300.0
2010-01-12,4846,4934,4802,4864,62637,115328.0,41937300.0
2010-01-13,4881,4987,4810,4917,75033,116586.0,41937300.0
2010-01-14,4917,5102,4890,4952,87575,117424.0,41937300.0
2010-01-15,4899,4943,4731,4731,126788,112182.0,41937300.0
2010-01-18,4660,4713,4607,4687,57768,111134.0,41937300.0
2010-01-19,4642,4784,4625,4776,93340,113231.0,41937300.0
2010-01-20,4766,4908,4669,4714,114354,111763.0,41937300.0
2010-01-21,4687,4766,4607,4705,75456,111553.0,41937300.0
2010-01-22,4651,4819,4483,4820,182234,114279.0,41937300.0
2010-01-25,4687,5536,4616,5014,642592,118892.0,41937300.0
2010-01-26,5049,5049,4704,4740,218646,112392.0,41937300.0
2010-01-27,4766,4766,4492,4493,186515,106521.0,41937300.0
2010-01-28,4510,4510,4377,4484,101967,106311.0,41937300.0
2010-01-29,4430,4430,4209,4271,127116,101279.0,41937300.0
2010-02-01,4191,4386,4103,4369,78455,103585.0,41937300.0
2010-02-02,4333,4412,4227,4316,100881,102327.0,41937300.0
2010-02-03,4315,4421,4280,4378,32693,103795.0,41937300.0
2010-02-04,4324,4421,4306,4404,44440,104424.0,41937300.0
2010-02-05,4068,4395,4068,4245,76715,100650.0,41937300.0
2010-02-08,4209,4262,4174,4192,46075,99391.0,41937300.0
2010-02-09,4333,4386,4076,4324,76067,102537.0,41937300.0
2010-02-10,4315,4404,4209,4369,39097,103585.0,41937300.0
2010-02-11,4421,4421,4280,4369,34429,103585.0,41937300.0
2010-02-12,4412,4421,4306,4404,44229,104424.0,41937300.0
2010-02-16,4404,4448,4315,4431,26465,105053.0,41937300.0
2010-02-17,4501,4908,4492,4776,234346,113231.0,41937300.0
2010-02-18,4775,5040,4704,4784,238618,113440.0,41937300.0
2010-02-19,4846,4863,4527,4581,125747,108618.0,41937300.0
2010-02-22,4589,4793,4563,4793,61489,113650.0,41937300.0
2010-02-23,4828,5129,4651,4944,219132,117215.0,41937300.0
2010-02-24,4943,5040,4775,4846,70790,114908.0,41937300.0
2010-02-25,4846,5005,4740,4864,96944,115328.0,41937300.0
2010-02-26,4793,4970,4722,4820,50662,114279.0,41937300.0
2010-03-02,4899,4899,4634,4714,70604,111763.0,41937300.0
2010-03-03,4740,4828,4598,4661,88233,110505.0,41937300.0
2010-03-04,4757,4757,4527,4528,74312,107359.0,41937300.0
2010-03-05,4634,4634,4457,4510,90588,106940.0,41937300.0
2010-03-08,4598,4642,4448,4634,74846,109876.0,41937300.0
2010-03-09,4598,4713,4572,4572,63879,108408.0,41937300.0
2010-03-10,4580,4669,4563,4643,42821,110085.0,41937300.0
2010-03-11,4651,4678,4492,4563,68969,108198.0,41937300.0
2010-03-12,4545,4651,4439,4599,54853,109037.0,41937300.0
2010-03-15,4545,4616,4492,4590,7853,108827.0,41937300.0
2010-03-16,4616,4899,4510,4669,252597,110714.0,41937300.0
2010-03-17,4669,4669,4501,4546,116113,107779.0,41937300.0
2010-03-18,4545,4589,4474,4475,71734,106101.0,41937300.0
2010-03-19,4519,4687,4457,4599,80753,109037.0,41937300.0
2010-03-22,4687,4704,4607,4669,118280,110714.0,41937300.0
2010-03-23,4713,4713,4616,4714,92911,111763.0,41937300.0
2010-03-24,4722,4899,4669,4846,215683,114908.0,41937300.0
2010-03-25,4863,4863,4731,4740,76772,112392.0,41937300.0
2010-03-26,4757,4819,4704,4740,99322,112392.0,41937300.0
2010-03-29,4740,5447,4695,5359,1456819,127070.0,41937300.0
2010-03-30,5394,5429,5093,5129,578736,121618.0,41937300.0
2010-03-31,5031,5880,5023,5660,952896,134199.0,41937300.0
2010-04-01,0,0,0,5996,564478,142167.0,41937300.0
2010-04-02,6889,6889,6889,6889,204105,163346.0,41937300.0
2010-04-05,7914,7914,5995,6341,4217591,150345.0,41937300.0
2010-04-06,6340,6782,5748,5978,3000055,141748.0,41937300.0
2010-04-07,6084,6296,5898,6226,731110,147619.0,41937300.0
2010-04-08,6323,6323,5836,5846,520228,138603.0,41937300.0
2010-04-09,5854,5898,5465,5580,499673,132312.0,41937300.0
2010-04-12,5580,5836,5429,5571,337696,132102.0,41937300.0
2010-04-13,5686,5748,5465,5518,250318,130844.0,41937300.0
2010-04-14,5536,5872,5536,5686,324127,134828.0,41937300.0
2010-04-15,5739,5934,5624,5784,268021,137135.0,41937300.0
2010-04-16,5880,5880,5633,5660,178209,134199.0,41937300.0
2010-04-19,5633,5633,5306,5315,335139,126022.0,41937300.0
2010-04-20,5359,5509,5306,5395,229722,127909.0,41937300.0
2010-04-21,5412,5544,5376,5439,172353,128957.0,41937300.0
2010-04-22,5394,5527,5385,5510,114881,130635.0,41937300.0
2010-04-23,5474,5562,5270,5280,211162,125183.0,41937300.0
2010-04-26,5270,5376,5182,5271,140189,124973.0,41937300.0
2010-04-27,5341,5341,5208,5244,87779,124344.0,41937300.0
2010-04-28,5155,5438,4952,5421,149902,128538.0,41937300.0
2010-04-29,5447,5447,5164,5306,89283,125812.0,41937300.0
2010-04-30,5359,6102,5253,5978,909258,141748.0,41937300.0
2010-05-03,6190,6871,6066,6650,2088054,157684.0,41937300.0
2010-05-04,6650,6685,5889,5943,757239,140909.0,41937300.0
2010-05-06,5677,5783,5518,5669,383645,134409.0,41937300.0
2010-05-07,5323,5942,5270,5713,457862,135457.0,41937300.0
2010-05-10,5677,5880,5677,5784,176629,137135.0,41937300.0
2010-05-11,5845,5898,5571,5651,207946,133990.0,41937300.0
2010-05-12,5739,5739,5421,5554,246443,131683.0,41937300.0
2010-05-13,5739,5739,5474,5545,138522,131473.0,41937300.0
2010-05-14,5482,5562,5429,5465,167127,129586.0,41937300.0
2010-05-17,5403,5474,5182,5200,216353,123296.0,41937300.0
2010-05-18,5253,5421,5191,5280,170228,125183.0,41937300.0
2010-05-19,5288,5323,5146,5191,121085,123086.0,41937300.0
2010-05-20,5235,5306,4510,5014,171925,118892.0,41937300.0
2010-05-24,5023,5270,4987,5129,78363,121618.0,41937300.0
2010-05-25,4970,5182,4457,4714,176442,111763.0,41937300.0
2010-05-26,4766,5314,4766,5315,179343,126022.0,41937300.0
2010-05-27,5191,5385,5049,5324,230172,126231.0,41937300.0
2010-05-28,5261,5306,5129,5218,389228,123715.0,41937300.0
2010-05-31,5217,5288,5129,5227,38789,123925.0,41937300.0
2010-06-01,5261,5261,5049,5076,82650,120360.0,41937300.0
2010-06-03,5076,5244,5023,5023,76270,119102.0,41937300.0
2010-06-04,5102,5111,4846,5014,75751,118892.0,41937300.0
2010-06-07,4687,4890,4687,4784,87201,113440.0,41937300.0
2010-06-08,4740,5031,4740,4820,70101,114279.0,41937300.0
2010-06-09,4872,4978,4793,4793,59295,113650.0,41937300.0
2010-06-10,4775,4917,4740,4882,65219,115747.0,41937300.0
2010-06-11,4881,4943,4846,4855,80264,115118.0,41937300.0
2010-06-14,4952,5129,4934,4997,111360,118473.0,41937300.0
2010-06-15,5014,5297,4952,5297,121125,125602.0,41937300.0
2010-06-16,5226,5359,5129,5253,56632,124554.0,41937300.0
2010-06-17,5253,5279,5138,5165,106623,122457.0,41937300.0
2010-06-18,5129,5191,5049,5076,42317,120360.0,41937300.0
2010-06-21,5076,5244,5076,5147,55493,122038.0,41937300.0
2010-06-22,5138,5200,5067,5147,41280,122038.0,41937300.0
2010-06-23,5067,5164,5049,5059,38339,119941.0,41937300.0
2010-06-24,4996,5129,4978,4997,71808,118473.0,41937300.0
2010-06-25,5023,5129,4987,5129,64363,121618.0,41937300.0
2010-06-28,5138,5589,5138,5421,191243,128538.0,41937300.0
2010-06-29,5491,5589,5235,5271,111778,124973.0,41937300.0
2010-06-30,5129,5323,5111,5253,66714,124554.0,41937300.0
2010-07-01,5270,5323,5111,5147,61434,122038.0,41937300.0
2010-07-02,5253,5253,4943,5014,91870,118892.0,41937300.0
2010-07-05,5014,5146,4987,5138,49598,121828.0,41937300.0
2010-07-06,5191,5191,5067,5085,24146,120570.0,41937300.0
2010-07-07,5076,5155,5067,5076,31250,120360.0,41937300.0
2010-07-08,5129,5173,5058,5112,51187,121199.0,41937300.0
2010-07-09,5076,5226,5076,5156,84306,122247.0,41937300.0
2010-07-12,5093,5412,5067,5350,152537,126860.0,41937300.0
2010-07-13,5359,5359,5058,5112,120845,369364.0,127807684.0
2010-07-14,5076,5482,5076,5129,145252,370642.0,127807684.0
2010-07-15,5023,5138,4987,4997,96664,361057.0,127807684.0
2010-07-16,4978,5014,4881,4952,131507,357862.0,127807684.0
2010-07-19,4863,4934,4704,4731,152355,341886.0,127807684.0
2010-07-20,4740,4908,4669,4784,67241,345720.0,127807684.0
2010-07-21,4775,4925,4748,4776,66297,345081.0,127807684.0
2010-07-22,4846,4846,4704,4722,50169,341247.0,127807684.0
2010-07-23,4828,4828,4474,4475,97093,323353.0,127807684.0
2010-07-26,4554,4819,4554,4714,71993,340607.0,127807684.0
2010-07-27,4722,4819,4634,4705,37093,339968.0,127807684.0
2010-07-28,4704,4731,4634,4714,25273,340607.0,127807684.0
2010-07-29,4757,4757,4527,4537,50261,327827.0,127807684.0
2010-07-30,4580,4678,4474,4616,48177,333578.0,127807684.0
2010-08-02,4483,4651,4483,4563,32962,329744.0,127807684.0
2010-08-03,4634,4669,4492,4581,21006,331022.0,127807684.0
2010-08-04,4580,4634,4404,4484,33111,323992.0,127807684.0
2010-08-05,4563,4563,4351,4386,56730,316963.0,127807684.0
2010-08-06,4457,4457,4174,4245,76254,306738.0,127807684.0
2010-08-09,4280,4333,4218,4316,33436,311851.0,127807684.0
2010-08-10,4315,4351,4244,4280,42897,309295.0,127807684.0
2010-08-11,4342,4342,4156,4245,74860,306738.0,127807684.0
2010-08-12,4218,4333,4156,4333,28682,313129.0,127807684.0
2010-08-13,4333,4351,4227,4307,22897,311212.0,127807684.0
2010-08-16,4253,4386,4236,4254,12461,307377.0,127807684.0
2010-08-17,4333,4333,4227,4263,46675,308017.0,127807684.0
2010-08-18,4244,4333,4218,4271,48471,308656.0,127807684.0
2010-08-19,4324,4324,4200,4289,66510,309934.0,127807684.0
2010-08-20,4297,4297,4138,4148,65351,299709.0,127807684.0
2010-08-23,4129,4218,3935,3935,138045,284372.0,127807684.0
2010-08-24,3935,4006,3838,3873,68795,279899.0,127807684.0
2010-08-25,3891,3891,3625,3652,112458,263923.0,127807684.0
2010-08-26,3590,3714,3590,3714,57667,268396.0,127807684.0
2010-08-27,3767,3776,3590,3705,25231,267757.0,127807684.0
2010-08-30,3714,3820,3643,3812,31587,275426.0,127807684.0
2010-08-31,3723,3802,3705,3759,28117,271591.0,127807684.0
2010-09-01,3758,3776,3643,3688,49852,266479.0,127807684.0
2010-09-02,3687,3793,3652,3697,32184,267118.0,127807684.0
2010-09-03,3758,4244,3661,3909,152698,282455.0,127807684.0
2010-09-06,3979,3979,3767,3891,41835,281177.0,127807684.0
2010-09-07,3970,4059,3882,3997,76629,288845.0,127807684.0
2010-09-08,4103,4342,3997,4298,120383,310573.0,127807684.0
2010-09-09,4244,4412,3891,4103,100059,296514.0,127807684.0
2010-09-10,4103,4103,3970,4068,32007,293958.0,127807684.0
2010-09-13,4068,4112,4006,4033,27727,291402.0,127807684.0
2010-09-14,4023,4068,3917,3962,38722,286289.0,127807684.0
2010-09-15,3917,4014,3873,3891,22000,281177.0,127807684.0
2010-09-16,3891,3926,3820,3838,31257,277343.0,127807684.0
2010-09-17,3873,4377,3820,4378,58468,316324.0,127807684.0
2010-09-20,4333,4421,4103,4404,58238,318241.0,127807684.0
2010-09-24,4404,4404,4244,4316,32584,311851.0,127807684.0
2010-09-27,4333,4333,4068,4156,48175,300348.0,127807684.0
2010-09-28,4156,4333,4041,4324,70798,312490.0,127807684.0
2010-09-29,4412,4510,4209,4439,84637,320797.0,127807684.0
2010-09-30,4457,4457,4351,4448,16493,321436.0,127807684.0
2010-10-01,4421,4457,4333,4369,26287,315685.0,127807684.0
2010-10-04,4439,4740,4351,4678,124840,338051.0,127807684.0
2010-10-05,4651,5040,4598,4714,480474,340607.0,127807684.0
2010-10-06,4810,4863,4651,4669,105226,337412.0,127807684.0
2010-10-07,4678,4846,4660,4802,60213,346998.0,127807684.0
2010-10-08,4828,4863,4660,4740,101492,342525.0,127807684.0
2010-10-11,4740,4846,4474,4510,96921,325910.0,127807684.0
2010-10-12,4589,4634,4377,4413,53426,318880.0,127807684.0
2010-10-13,4492,4527,4342,4342,54994,313768.0,127807684.0
2010-10-14,4412,4492,4297,4448,97367,321436.0,127807684.0
2010-10-15,4563,4731,4421,4457,39827,322075.0,127807684.0
2010-10-18,4589,4589,4333,4369,68120,315685.0,127807684.0
2010-10-19,4483,4483,4342,4422,73489,319519.0,127807684.0
2010-10-20,4404,4404,4209,4254,79649,307377.0,127807684.0
2010-10-21,4227,4404,4174,4174,83000,301626.0,127807684.0
2010-10-22,4244,4297,4191,4245,66012,306738.0,127807684.0
2010-10-25,4253,4324,4174,4210,32953,304182.0,127807684.0
2010-10-26,4182,4271,4147,4165,86162,300987.0,127807684.0
2010-10-27,4209,4209,4059,4068,71253,293958.0,127807684.0
2010-10-28,4059,4138,4041,4095,48783,295875.0,127807684.0
2010-10-29,4059,4103,3988,4068,52527,293958.0,127807684.0
2010-11-01,4014,4103,3882,4077,61865,294597.0,127807684.0
2010-11-02,4076,4200,4023,4148,63783,299709.0,127807684.0
2010-11-03,4138,4182,4006,4068,40528,293958.0,127807684.0
2010-11-04,4094,4094,3970,4033,73201,291402.0,127807684.0
2010-11-05,4138,4545,4138,4316,273594,311851.0,127807684.0
2010-11-08,4368,4465,4191,4307,74270,311212.0,127807684.0
2010-11-09,4342,4342,4094,4095,82755,295875.0,127807684.0
2010-11-10,4165,4227,4068,4218,43363,304821.0,127807684.0
2010-11-11,4227,4244,4156,4183,30253,302265.0,127807684.0
2010-11-12,4174,4200,3944,4068,99974,293958.0,127807684.0
2010-11-15,4085,4138,3855,3927,88378,283733.0,127807684.0
2010-11-16,3926,4014,3590,3997,93053,288845.0,127807684.0
2010-11-17,3988,3997,3855,3935,16082,284372.0,127807684.0
2010-11-18,3970,3988,3820,3891,34744,281177.0,127807684.0
2010-11-19,3891,3953,3625,3661,132475,264562.0,127807684.0
2010-11-22,3678,3758,3519,3582,140768,258811.0,127807684.0
2010-11-23,3617,3643,3448,3573,59300,258172.0,127807684.0
2010-11-24,3201,3537,3201,3502,95128,253059.0,127807684.0
2010-11-25,3590,3590,3493,3537,27719,255615.0,127807684.0
2010-11-26,3510,3537,3431,3484,45951,251781.0,127807684.0
2010-11-29,3537,3537,3431,3449,16362,249225.0,127807684.0
2010-11-30,3448,3572,3448,3449,28686,249225.0,127807684.0
2010-12-01,3448,3537,3440,3493,15898,252420.0,127807684.0
2010-12-02,3537,3537,3351,3458,59261,249864.0,127807684.0
2010-12-03,3466,3466,3369,3449,35534,249225.0,127807684.0
2010-12-06,3395,3475,3395,3449,15481,249225.0,127807684.0
2010-12-07,3440,3440,3378,3414,32560,246669.0,127807684.0
2010-12-08,3369,3422,3360,3414,42465,246669.0,127807684.0
2010-12-09,3413,3431,3387,3396,30523,245391.0,127807684.0
2010-12-10,3369,3466,3369,3458,20485,249864.0,127807684.0
2010-12-13,3395,3555,3395,3520,42202,254337.0,127807684.0
2010-12-14,3502,3714,3484,3697,78451,267118.0,127807684.0
2010-12-15,3670,3714,3519,3582,42765,258811.0,127807684.0
2010-12-16,3581,3581,3484,3537,41714,255615.0,127807684.0
2010-12-17,3537,3572,3440,3449,46657,249225.0,127807684.0
2010-12-20,3422,3448,3360,3431,49226,247947.0,127807684.0
2010-12-21,3422,3448,3360,3378,80519,244113.0,127807684.0
2010-12-22,3440,3440,3325,3361,43647,242835.0,127807684.0
2010-12-23,3431,3502,3307,3361,56834,242835.0,127807684.0
2010-12-24,3360,3404,3334,3387,59855,244752.0,127807684.0
2010-12-27,3387,3404,3360,3405,29069,246030.0,127807684.0
2010-12-28,3369,3448,3360,3414,27405,246669.0,127807684.0
2010-12-29,3404,3440,3387,3405,15747,246030.0,127807684.0
2010-12-30,3404,3528,3395,3484,42703,251781.0,127807684.0
2011-01-03,3466,3652,3440,3537,101412,255615.0,127807684.0
2011-01-04,3581,3590,3493,3537,32565,255615.0,127807684.0
2011-01-05,3537,3572,3448,3537,26597,255615.0,127807684.0
2011-01-06,3493,3563,3466,3502,33625,253059.0,127807684.0
2011-01-07,3572,3572,3351,3352,83771,242196.0,127807684.0
2011-01-10,3360,3502,3360,3484,54660,251781.0,127807684.0
2011-01-11,3484,3572,2962,3537,78649,255615.0,127807684.0
2011-01-12,3493,3581,3466,3564,55103,257532.0,127807684.0
2011-01-13,3678,3678,3528,3590,61881,259450.0,127807684.0
2011-01-14,3581,3625,3493,3590,125382,259450.0,127807684.0
2011-01-17,3546,3608,3519,3537,24938,255615.0,127807684.0
2011-01-18,3448,3519,3440,3502,53587,253059.0,127807684.0
2011-01-19,3466,3537,3448,3511,17019,253698.0,127807684.0
2011-01-20,3457,3510,3431,3449,64895,249225.0,127807684.0
2011-01-21,3493,3502,3369,3414,94365,246669.0,127807684.0
2011-01-24,3440,3475,3351,3378,47429,244113.0,127807684.0
2011-01-25,3351,3422,3272,3422,44040,247308.0,127807684.0
2011-01-26,3325,3466,3325,3396,72871,245391.0,127807684.0
2011-01-27,3395,3563,3334,3520,111436,254337.0,127807684.0
2011-01-28,3581,3581,3484,3564,89222,257532.0,127807684.0
2011-01-31,3537,3563,3457,3537,68267,255615.0,127807684.0
2011-02-01,3519,3581,3466,3529,23268,254976.0,127807684.0
2011-02-07,3528,3537,3475,3529,41433,254976.0,127807684.0
2011-02-08,3537,3537,3422,3422,31797,247308.0,127807684.0
2011-02-09,3519,3519,3351,3361,46591,242835.0,127807684.0
2011-02-10,3351,3431,3272,3378,37156,244113.0,127807684.0
2011-02-11,3378,3448,3334,3440,30099,248586.0,127807684.0
2011-02-14,3404,3404,3298,3378,49631,244113.0,127807684.0
2011-02-15,3395,3395,3298,3361,57544,242835.0,127807684.0
2011-02-16,3342,3387,3307,3307,43815,239000.0,127807684.0
2011-02-17,3351,3360,3263,3307,30470,239000.0,127807684.0
2011-02-18,3307,3360,3254,3254,45201,235166.0,127807684.0
2011-02-21,3263,3325,3157,3184,50217,230054.0,127807684.0
2011-02-22,3183,3254,3077,3113,31853,224942.0,127807684.0
2011-02-23,3112,3360,3042,3131,59983,226220.0,127807684.0
2011-02-24,3130,3236,3051,3148,39601,227498.0,127807684.0
2011-02-25,3104,3263,3051,3175,54938,229415.0,127807684.0
2011-02-28,3095,3298,3095,3272,75864,236444.0,127807684.0
2011-03-02,3272,3325,3174,3201,20570,231332.0,127807684.0
2011-03-03,3227,3307,3165,3228,54959,233249.0,127807684.0
2011-03-04,3201,3254,3201,3228,28725,233249.0,127807684.0
2011-03-07,3272,3307,3174,3281,52196,237083.0,127807684.0
2011-03-08,3280,3360,3174,3281,46567,237083.0,127807684.0
2011-03-09,3227,3316,3210,3272,12423,236444.0,127807684.0
2011-03-10,3254,3307,3192,3290,13950,237722.0,127807684.0
2011-03-11,3210,3254,3174,3219,30352,232610.0,127807684.0
2011-03-14,3334,3696,3254,3697,402215,267118.0,127807684.0
2011-03-15,4085,4244,3908,4245,481010,306738.0,127807684.0
2011-03-16,4642,4881,4289,4501,5374609,325271.0,127807684.0
2011-03-17,4404,4651,3829,3829,2213342,276704.0,127807684.0
2011-03-18,3882,4014,3749,3900,1752519,281816.0,127807684.0
2011-03-21,3944,3988,3767,3803,619545,274787.0,127807684.0
2011-03-22,3802,3838,3519,3644,611534,263284.0,127807684.0
2011-03-23,3749,4182,3705,4077,2317550,294597.0,127807684.0
2011-03-24,4050,4103,3846,3980,659538,287567.0,127807684.0
2011-03-25,3997,4103,3882,4103,368560,296514.0,127807684.0
2011-03-28,4094,4103,3891,3909,232997,282455.0,127807684.0
2011-03-29,3908,3908,3714,3785,239271,273508.0,127807684.0
2011-03-30,3793,3793,3563,3679,293662,265840.0,127807684.0
2011-03-31,3687,3829,3634,3820,198673,276065.0,127807684.0
2011-04-01,3891,3961,3767,3794,154473,274147.0,127807684.0
2011-04-04,3802,3864,3714,3847,151067,277982.0,127807684.0
2011-04-05,3873,3908,3776,3865,151530,279260.0,127807684.0
2011-04-06,3855,3979,3767,3980,247101,287567.0,127807684.0
2011-04-07,3961,4068,3846,3918,312194,283094.0,127807684.0
2011-04-08,3944,3988,3855,3856,133444,278621.0,127807684.0
2011-04-11,3891,3908,3696,3714,119763,268396.0,127807684.0
2011-04-12,3776,3802,3537,3537,142259,255615.0,127807684.0
2011-04-13,3572,3590,3360,3493,133811,252420.0,127807684.0
2011-04-14,3572,3572,3431,3449,97597,249225.0,127807684.0
2011-04-15,3440,3502,3307,3343,130610,241557.0,127807684.0
2011-04-18,3342,3448,3201,3228,119918,233249.0,127807684.0
2011-04-19,3263,3413,3148,3237,135475,233888.0,127807684.0
2011-04-20,3307,3307,3165,3166,135733,228776.0,127807684.0
2011-04-21,3227,3272,3130,3193,94764,230693.0,127807684.0
2011-04-22,3183,3263,3006,3228,219804,233249.0,127807684.0
2011-04-25,3263,3263,3130,3201,66388,231332.0,127807684.0
2011-04-26,3280,3280,3112,3201,60747,231332.0,127807684.0
2011-04-27,3236,3272,3130,3184,49343,230054.0,127807684.0
2011-04-28,3183,3183,3024,3078,123869,222385.0,127807684.0
2011-04-29,3095,3095,2971,2980,66396,215356.0,127807684.0
2011-05-02,2980,3112,2980,3042,47710,219829.0,127807684.0
2011-05-03,3042,3077,3033,3069,21885,221746.0,127807684.0
2011-05-04,3042,3112,3024,3078,27140,222385.0,127807684.0
2011-05-06,3165,3174,3015,3131,39002,226220.0,127807684.0
2011-05-09,3174,3192,3068,3157,29220,228137.0,127807684.0
2011-05-11,3157,3280,3157,3219,75209,232610.0,127807684.0
2011-05-12,3210,3210,3086,3113,41397,224942.0,127807684.0
2011-05-13,3051,3201,3051,3104,30184,224302.0,127807684.0
2011-05-16,3104,3192,3059,3060,26418,221107.0,127807684.0
2011-05-17,3059,3157,3042,3122,29969,225581.0,127807684.0
2011-05-18,3104,3130,2997,3042,45225,219829.0,127807684.0
2011-05-19,3015,3059,2794,2839,72281,205131.0,127807684.0
2011-05-20,2865,2918,2803,2865,16244,207048.0,127807684.0
2011-05-23,2909,2909,2440,2653,54853,191712.0,127807684.0
2011-05-24,2661,2714,2529,2609,32804,188516.0,127807684.0
2011-05-25,2546,2635,2467,2520,67926,182126.0,127807684.0
2011-05-26,2485,2582,2476,2520,43935,182126.0,127807684.0
2011-05-27,2529,2635,2529,2635,24539,190433.0,127807684.0
2011-05-30,2573,2741,2573,2706,22556,195546.0,127807684.0
2011-05-31,2697,2723,2582,2706,30596,195546.0,127807684.0
2011-06-01,2714,2714,2591,2653,17697,191712.0,127807684.0
2011-06-02,2626,2714,2564,2635,50510,190433.0,127807684.0
2011-06-03,2635,2874,2520,2724,58198,196824.0,127807684.0
2011-06-07,2706,2723,2582,2627,58001,189794.0,127807684.0
2011-06-08,2626,2697,2520,2547,28741,184043.0,127807684.0
2011-06-09,2564,2732,2564,2688,45527,194268.0,127807684.0
2011-06-10,2732,2741,2573,2653,39240,191712.0,127807684.0
2011-06-13,2582,2688,2529,2529,63188,182765.0,127807684.0
2011-06-14,2538,2635,2538,2582,19638,186599.0,127807684.0
2011-06-15,2626,2626,2546,2556,15455,184682.0,127807684.0
2011-06-16,2573,2573,2485,2529,59349,182765.0,127807684.0
2011-06-17,2538,2564,2449,2476,49807,178931.0,127807684.0
2011-06-20,2511,2511,2431,2476,45622,178931.0,127807684.0
2011-06-21,2431,2485,2299,2405,105493,173818.0,127807684.0
2011-06-22,2423,2423,2334,2388,23443,172540.0,127807684.0
2011-06-23,2370,2697,2352,2485,106664,179570.0,127807684.0
2011-06-24,2476,2529,2449,2494,33926,180209.0,127807684.0
2011-06-27,2653,2653,2440,2441,54352,176375.0,127807684.0
2011-06-28,2440,2511,2414,2485,67098,179570.0,127807684.0
2011-06-29,2502,2502,2449,2476,30859,178931.0,127807684.0
2011-06-30,2511,2511,2458,2503,24855,180848.0,127807684.0
2011-07-01,2493,2502,2440,2459,35108,177653.0,127807684.0
2011-07-04,2511,2555,2458,2547,78754,184043.0,127807684.0
2011-07-05,2555,2564,2502,2529,57557,182765.0,127807684.0
2011-07-06,2538,2546,2440,2485,106664,179570.0,127807684.0
2011-07-07,2502,2856,2502,2856,783646,206409.0,127807684.0
2011-07-08,2927,3006,2670,2724,635577,196824.0,127807684.0
2011-07-11,2714,2865,2670,2803,385940,202575.0,127807684.0
2011-07-12,2759,3051,2653,2795,456327,201936.0,127807684.0
2011-07-13,2794,2812,2670,2697,104454,194907.0,127807684.0
2011-07-14,2653,2759,2582,2627,93887,189794.0,127807684.0
2011-07-15,2644,2661,2573,2644,64145,191072.0,127807684.0
2011-07-18,2644,2688,2573,2627,80347,189794.0,127807684.0
2011-07-19,2617,2653,2555,2653,70282,191712.0,127807684.0
2011-07-20,2653,2661,2582,2627,125263,189794.0,127807684.0
2011-07-21,2644,2644,2538,2609,116217,188516.0,127807684.0
2011-07-22,2608,2644,2555,2591,76783,187238.0,127807684.0
2011-07-25,2591,2591,2511,2520,80361,182126.0,127807684.0
2011-07-26,2529,2564,2476,2512,91964,181487.0,127807684.0
2011-07-27,2529,2573,2485,2512,101344,181487.0,127807684.0
2011-07-28,2564,2653,2511,2600,227774,187877.0,127807684.0
2011-07-29,2653,2688,2502,2618,229416,189155.0,127807684.0
2011-08-01,2626,2688,2546,2627,158281,189794.0,127807684.0
2011-08-02,2661,2661,2538,2600,51908,187877.0,127807684.0
2011-08-03,2546,2617,2440,2529,82222,182765.0,127807684.0
2011-08-04,2546,2608,2502,2582,37410,186599.0,127807684.0
2011-08-05,2476,2520,2334,2397,128540,173179.0,127807684.0
2011-08-08,2308,2343,2042,2052,225056,148257.0,127807684.0
2011-08-09,1954,1998,1751,1751,240031,126530.0,127807684.0
2011-08-10,1857,1980,1786,1910,269223,138032.0,127807684.0
2011-08-11,1768,1989,1768,1893,104476,136754.0,127807684.0
2011-08-12,1927,1998,1857,1901,111692,137393.0,127807684.0
2011-08-16,1980,2060,1945,2034,96324,146979.0,127807684.0
2011-08-17,2060,2087,1980,2016,75115,145701.0,127807684.0
2011-08-18,2051,2069,1963,2061,88452,148896.0,127807684.0
2011-08-19,1963,2051,1821,1946,96268,140588.0,127807684.0
2011-08-22,2042,2237,1972,2237,535200,161677.0,127807684.0
2011-08-23,2281,2352,2157,2229,352168,161038.0,127807684.0
2011-08-24,2290,2476,2210,2211,307088,159760.0,127807684.0
2011-08-25,2263,2511,2210,2299,192332,166150.0,127807684.0
2011-08-26,2299,2334,2237,2290,55004,165511.0,127807684.0
2011-08-29,2423,2423,2263,2282,129516,164872.0,127807684.0
2011-08-30,2334,2423,2237,2352,211785,169984.0,127807684.0
2011-08-31,2405,2405,2272,2308,49874,166789.0,127807684.0
2011-09-01,2325,2361,2281,2326,73794,168067.0,127807684.0
2011-09-02,2290,2308,2157,2255,148437,162955.0,127807684.0
2011-09-05,2246,2246,2087,2087,71434,150813.0,127807684.0
2011-09-06,2078,2237,1989,2122,48352,153369.0,127807684.0
2011-09-07,2237,2237,2095,2096,52119,151452.0,127807684.0
