엘엠에스(073110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-02,19300,19850,19300,19400,107873,169706.0,8747718.0
2011-03-03,19600,20850,19600,20850,146827,182390.0,8747718.0
2011-03-04,21050,21350,20700,21050,96431,184139.0,8747718.0
2011-03-07,21100,21500,20800,21200,81117,185452.0,8747718.0
2011-03-08,21200,21600,20900,21400,112426,187201.0,8747718.0
2011-03-09,21650,22100,20250,20300,255806,177579.0,8747718.0
2011-03-10,20350,20500,19500,19600,156603,171455.0,8747718.0
2011-03-11,19200,19600,19000,19100,92391,167081.0,8747718.0
2011-03-14,19200,20300,18700,20300,165988,177579.0,8747718.0
2011-03-15,20000,21050,18400,19600,231235,171455.0,8747718.0
2011-03-16,20200,21000,19800,20950,274358,183265.0,8747718.0
2011-03-17,20400,21100,20300,21000,205545,183702.0,8747718.0
2011-03-18,21200,21950,21150,21300,298135,186326.0,8747718.0
2011-03-21,21350,22000,21350,21600,145339,188951.0,8747718.0
2011-03-22,21950,22950,21350,22700,268728,198573.0,8747718.0
2011-03-23,22700,23900,22450,22450,400799,196386.0,8747718.0
2011-03-24,22900,24500,22850,24400,446312,213444.0,8747718.0
2011-03-25,24400,24900,23650,24200,249617,211695.0,8747718.0
2011-03-28,24350,24750,23500,24700,187196,216069.0,8747718.0
2011-03-29,25000,25200,24100,24500,227149,214319.0,8747718.0
2011-03-30,24400,24750,23750,24500,213771,214319.0,8747718.0
2011-03-31,24500,25200,23950,24900,278617,217818.0,8747718.0
2011-04-01,24900,25500,24500,24900,187313,217818.0,8747718.0
2011-04-04,25050,25200,24600,25050,101799,219130.0,8747718.0
2011-04-05,25100,25100,23550,23950,247608,209508.0,8747718.0
2011-04-06,23800,24350,23700,23900,118134,209070.0,8747718.0
2011-04-07,24050,24500,23300,23300,132271,203822.0,8747718.0
2011-04-08,23800,25250,23650,24550,233073,214756.0,8747718.0
2011-04-11,25400,25800,24800,25500,136967,223067.0,8747718.0
2011-04-12,25600,25600,24400,24800,133152,216943.0,8747718.0
2011-04-13,24650,25050,24300,24950,129675,218256.0,8747718.0
2011-04-14,24950,25050,24450,24900,88675,217818.0,8747718.0
2011-04-15,24550,24750,23450,23550,270022,206009.0,8747718.0
2011-04-18,23900,24050,23150,23250,176302,203384.0,8747718.0
2011-04-19,22800,23750,22800,23300,121964,203822.0,8747718.0
2011-04-20,23600,25600,23550,25250,193624,220880.0,8747718.0
2011-04-21,25950,26000,25200,25650,162378,224379.0,8747718.0
2011-04-22,25750,25850,24500,24900,108169,217818.0,8747718.0
2011-04-25,25100,26450,24950,26000,177376,227441.0,8747718.0
2011-04-26,26150,26150,25500,25950,106750,227003.0,8747718.0
2011-04-27,26200,27850,26000,27050,432816,236626.0,8747718.0
2011-04-28,27150,27150,26200,26600,162339,232689.0,8747718.0
2011-04-29,26500,26600,25600,25950,147670,227003.0,8747718.0
2011-05-02,26000,26700,24800,26300,574710,230065.0,8747718.0
2011-05-03,26400,26400,25100,25150,140287,220005.0,8747718.0
2011-05-04,25850,25850,24500,24850,65928,217381.0,8747718.0
2011-05-06,24800,25200,24050,24900,78530,217818.0,8747718.0
2011-05-09,24900,25750,24800,25300,67380,221317.0,8747718.0
2011-05-11,26600,27200,25750,25750,243958,225254.0,8747718.0
2011-05-12,25400,26450,25000,25850,109065,226129.0,8747718.0
2011-05-13,26150,28000,25750,28000,241607,244936.0,8747718.0
2011-05-16,27700,28150,27200,27450,135807,240125.0,8747718.0
2011-05-17,27450,27600,26150,26150,161443,228753.0,8747718.0
2011-05-18,25950,26650,25750,26550,111992,232252.0,8747718.0
2011-05-19,26650,26850,24750,24850,143736,217381.0,8747718.0
2011-05-20,25150,25700,24850,25150,75241,220005.0,8747718.0
2011-05-23,24650,25150,24050,24350,79774,213007.0,8747718.0
2011-05-24,23750,24450,23450,24400,103452,213444.0,8747718.0
2011-05-25,24400,25350,24400,24800,96033,216943.0,8747718.0
2011-05-26,25200,26450,24950,26400,87364,230940.0,8747718.0
2011-05-27,26050,26750,25850,26450,75715,231377.0,8747718.0
2011-05-30,26550,26550,24600,24800,112772,216943.0,8747718.0
2011-05-31,24650,25200,24400,24850,90257,217381.0,8747718.0
2011-06-01,25150,25750,24700,24900,71685,217818.0,8747718.0
2011-06-02,24300,24750,23900,24100,75047,210820.0,8747718.0
2011-06-03,24100,24950,23900,24650,68665,215631.0,8747718.0
2011-06-07,24500,24800,23500,23650,66249,206884.0,8747718.0
2011-06-08,23450,24100,23450,23750,57100,207758.0,8747718.0
2011-06-09,24100,24900,23900,24700,61171,216069.0,8747718.0
2011-06-10,24950,25000,23850,24000,47355,209945.0,8747718.0
2011-06-13,23650,23950,20600,21500,289895,188076.0,8747718.0
2011-06-14,21000,21600,19950,20400,293804,178453.0,8747718.0
2011-06-15,20700,21300,18850,19800,479360,173205.0,8747718.0
2011-06-16,19300,19900,19100,19450,276929,170143.0,8747718.0
2011-06-17,19700,19750,18150,18500,273059,161833.0,8747718.0
2011-06-20,18550,19250,18300,18300,257396,160083.0,8747718.0
2011-06-21,18550,19100,18150,18550,246613,162270.0,8747718.0
2011-06-22,18850,19350,18550,19000,389594,166207.0,8747718.0
2011-06-23,19500,20200,19350,19950,379833,174517.0,8747718.0
2011-06-24,19950,21350,19750,21050,233544,184139.0,8747718.0
2011-06-27,20650,21250,20300,20950,127498,183265.0,8747718.0
2011-06-28,21500,21500,20550,20700,91476,181078.0,8747718.0
2011-06-29,21000,21150,20050,20250,135006,177141.0,8747718.0
2011-06-30,20400,20750,19800,20750,89247,181515.0,8747718.0
2011-07-01,21000,21850,20800,21850,101370,191138.0,8747718.0
2011-07-04,22100,22500,21550,22050,116639,192887.0,8747718.0
2011-07-05,21850,22050,21550,21800,75375,190700.0,8747718.0
2011-07-06,21650,21650,19900,20000,507538,174954.0,8747718.0
2011-07-07,20000,20550,19700,20500,161990,179328.0,8747718.0
2011-07-08,20650,20650,20150,20250,84945,177141.0,8747718.0
2011-07-11,19900,20750,19900,20450,67459,178891.0,8747718.0
2011-07-12,20100,20300,19600,19850,83252,173642.0,8747718.0
2011-07-13,19900,20950,19700,20600,154433,180203.0,8747718.0
2011-07-14,20900,21550,20750,21200,144769,185452.0,8747718.0
2011-07-15,21250,21700,20900,21500,69690,188076.0,8747718.0
2011-07-18,21750,22400,21300,22300,153486,195074.0,8747718.0
2011-07-19,22200,22650,21650,22500,231419,196824.0,8747718.0
2011-07-20,22500,22700,21900,22100,204239,193325.0,8747718.0
2011-07-21,21800,22100,21450,21450,82849,187639.0,8747718.0
2011-07-22,21800,22500,21550,22300,114389,195074.0,8747718.0
2011-07-25,22350,23000,21700,21700,156836,189825.0,8747718.0
2011-07-26,21750,22300,21600,22100,107686,193325.0,8747718.0
2011-07-27,21900,23250,21800,23050,306133,201635.0,8747718.0
2011-07-28,22600,23200,22600,22750,110163,199011.0,8747718.0
2011-07-29,22850,24000,22650,23500,191255,205571.0,8747718.0
2011-08-01,23800,24350,23650,24300,138256,212570.0,8747718.0
2011-08-02,23850,24000,22850,23000,181376,201198.0,8747718.0
2011-08-03,22500,22500,21600,21700,139313,189825.0,8747718.0
2011-08-04,22000,22100,21100,21100,127939,184577.0,8747718.0
2011-08-05,18800,19700,18450,19250,266191,168394.0,8747718.0
2011-08-08,18500,19150,16400,17500,473280,153085.0,8747718.0
2011-08-09,16300,16300,14900,14950,635084,130778.0,8747718.0
2011-08-10,15750,17150,15700,17150,515900,150023.0,8747718.0
2011-08-11,16000,19000,15550,18500,333176,161833.0,8747718.0
2011-08-12,19100,19950,17850,17850,291014,156147.0,8747718.0
2011-08-16,19100,20000,18950,19100,243410,167081.0,8747718.0
2011-08-17,19200,20700,19000,20700,205511,181078.0,8747718.0
2011-08-18,20900,21500,19800,19950,252778,174517.0,8747718.0
2011-08-19,18800,19500,17950,18000,257917,157459.0,8747718.0
2011-08-22,18300,18750,17250,17800,117823,155709.0,8747718.0
2011-08-23,18500,20000,18150,19900,145429,174080.0,8747718.0
2011-08-24,20600,20850,19750,19800,177624,173205.0,8747718.0
2011-08-25,20100,20600,19350,19400,244159,169706.0,8747718.0
2011-08-26,19200,19500,18800,19350,63741,169268.0,8747718.0
2011-08-29,19600,19950,19300,19350,122754,169268.0,8747718.0
2011-08-30,19700,19850,18500,18600,185487,162708.0,8747718.0
2011-08-31,18900,18900,17650,18100,226015,158334.0,8747718.0
2011-09-01,18400,19450,18250,18750,248260,164020.0,8747718.0
2011-09-02,18750,19200,18450,18700,123133,163582.0,8747718.0
2011-09-05,18250,18500,17750,17800,106106,155709.0,8747718.0
2011-09-06,17200,17400,15650,16500,232833,144337.0,8747718.0
2011-09-07,17000,17250,16350,17150,138153,150023.0,8747718.0
2011-09-08,17400,17400,16100,16650,179393,145650.0,8747718.0
2011-09-09,16600,17000,16100,16200,147560,141713.0,8747718.0
2011-09-14,15700,15900,13800,14150,447721,123780.0,8747718.0
2011-09-15,14800,14900,13100,14050,350770,122905.0,8747718.0
2011-09-16,14650,16150,14350,16150,393469,141276.0,8747718.0
2011-09-19,15600,16450,15050,15050,241164,131653.0,8747718.0
2011-09-20,14950,15700,14400,15700,137559,137339.0,8747718.0
2011-09-21,16650,17900,16400,17700,557822,154835.0,8747718.0
2011-09-22,17000,18300,16700,17450,457871,152648.0,8747718.0
2011-09-23,16850,17500,16250,16850,228928,147399.0,8747718.0
2011-09-26,17300,17500,15200,15950,234622,139526.0,8747718.0
2011-09-27,17000,17550,16650,17200,188762,150461.0,8747718.0
2011-09-28,17450,17900,16600,17500,255899,153085.0,8747718.0
2011-09-29,17400,18400,17350,17900,256129,156584.0,8747718.0
2011-09-30,17800,18550,17650,17800,160104,155709.0,8747718.0
2011-10-04,16700,17300,16100,17150,190910,150023.0,8747718.0
2011-10-05,17300,17550,16300,16400,159489,143463.0,8747718.0
2011-10-06,17200,18300,17150,18100,317245,158334.0,8747718.0
2011-10-07,18500,18700,17700,17800,153429,155709.0,8747718.0
2011-10-10,17900,18600,17550,18500,206005,161833.0,8747718.0
2011-10-11,19100,19150,18300,18400,188184,160958.0,8747718.0
2011-10-12,18350,19650,18000,19400,236725,169706.0,8747718.0
2011-10-13,19600,19700,18800,19400,209272,169706.0,8747718.0
2011-10-14,19450,19450,18850,19450,89846,170143.0,8747718.0
2011-10-17,19750,20000,19050,19250,139739,168394.0,8747718.0
2011-10-18,18750,19400,18550,19400,129405,169706.0,8747718.0
2011-10-19,19400,20750,19300,20200,246802,176704.0,8747718.0
2011-10-20,20200,20550,18600,18750,134137,164020.0,8747718.0
2011-10-21,19200,19700,18750,19100,180722,167081.0,8747718.0
2011-10-24,19500,21100,19400,20750,391340,181515.0,8747718.0
2011-10-25,21300,21650,20550,20900,322089,182827.0,8747718.0
2011-10-26,20100,21500,20100,21500,247982,188076.0,8747718.0
2011-10-27,21500,21950,20900,21750,251974,190263.0,8747718.0
2011-10-28,22400,22400,20800,21200,303993,185452.0,8747718.0
2011-10-31,21150,21150,20150,20150,131578,176267.0,8747718.0
2011-11-01,19750,21100,19600,20900,185790,182827.0,8747718.0
2011-11-02,20000,20600,19900,20600,156836,180203.0,8747718.0
2011-11-03,21200,21450,20750,20750,237156,181515.0,8747718.0
2011-11-04,21300,22100,21100,21900,375471,191575.0,8747718.0
2011-11-07,21900,22050,21350,21400,203322,187201.0,8747718.0
2011-11-08,21600,21600,20750,21100,148261,184577.0,8747718.0
2011-11-09,21350,21500,20050,20100,321757,175829.0,8747718.0
2011-11-10,19200,19250,18050,18650,438275,163145.0,8747718.0
2011-11-11,19050,19600,18550,19550,235210,171018.0,8747718.0
2011-11-14,19750,20450,19500,20100,212470,175829.0,8747718.0
2011-11-15,19750,21450,19700,20700,378744,181078.0,8747718.0
2011-11-16,21150,22500,21050,21350,595209,186764.0,8747718.0
2011-11-17,22000,24550,21900,24550,1423271,214756.0,8747718.0
2011-11-18,24700,25150,23850,25100,1146637,219568.0,8747718.0
2011-11-21,24600,24850,24100,24400,371470,213444.0,8747718.0
2011-11-22,24050,25050,23450,24600,600230,215194.0,8747718.0
2011-11-23,24700,24850,23750,24000,282420,209945.0,8747718.0
2011-11-24,23850,26250,23800,25400,857412,222192.0,8747718.0
2011-11-25,25200,25750,24250,25300,337262,221317.0,8747718.0
2011-11-28,26300,26700,24400,25600,643649,223942.0,8747718.0
2011-11-29,26400,26700,25350,25550,307430,223504.0,8747718.0
2011-11-30,25550,25550,24150,24150,235957,211257.0,8747718.0
2011-12-01,24850,24900,23450,23800,453605,208196.0,8747718.0
2011-12-02,23800,25300,23800,25250,445340,220880.0,8747718.0
2011-12-05,25450,25900,24800,25800,276546,225691.0,8747718.0
2011-12-06,25600,25650,24750,24850,211723,217381.0,8747718.0
2011-12-07,25150,25150,24350,24400,228666,213444.0,8747718.0
2011-12-08,24400,25100,24150,24700,225371,216069.0,8747718.0
2011-12-09,24300,24900,23750,23800,251422,208196.0,8747718.0
2011-12-12,24150,24800,23500,24600,284918,215194.0,8747718.0
2011-12-13,24250,24350,22550,22950,287838,200760.0,8747718.0
2011-12-14,22950,22950,21250,22050,481861,192887.0,8747718.0
2011-12-15,21550,22850,21550,22750,272389,199011.0,8747718.0
2011-12-16,23200,23250,21900,22300,257741,195074.0,8747718.0
2011-12-19,22250,22250,19200,20400,384873,178453.0,8747718.0
2011-12-20,20550,21450,20450,20900,201854,182827.0,8747718.0
2011-12-21,21500,22100,21300,21750,208327,190263.0,8747718.0
2011-12-22,21700,21950,21100,21500,103028,188076.0,8747718.0
2011-12-23,21550,21700,20850,20950,190991,183265.0,8747718.0
2011-12-26,21050,21250,20250,21000,205131,183702.0,8747718.0
2011-12-27,21400,22050,19200,20950,376593,183265.0,8747718.0
2011-12-28,20900,21350,20800,20950,76066,183265.0,8747718.0
2011-12-29,21100,21100,20600,20800,127283,181953.0,8747718.0
2012-01-02,21050,21400,20850,21200,109928,185452.0,8747718.0
2012-01-03,21500,22250,21500,22000,362034,192450.0,8747718.0
2012-01-04,22000,22100,21000,21000,297924,183702.0,8747718.0
2012-01-05,21000,21000,19700,19850,600312,173642.0,8747718.0
2012-01-06,19650,19850,18900,19400,471898,169706.0,8747718.0
2012-01-09,19400,19700,19150,19400,114056,169706.0,8747718.0
2012-01-10,19600,19800,19200,19300,200731,168831.0,8747718.0
2012-01-11,19600,19750,19300,19300,159126,168831.0,8747718.0
2012-01-12,19450,19550,19100,19150,127631,167519.0,8747718.0
2012-01-13,19200,19300,18600,18950,281260,165769.0,8747718.0
2012-01-16,18600,19300,18550,19100,121884,167081.0,8747718.0
2012-01-17,19300,19400,18900,18950,146865,165769.0,8747718.0
2012-01-18,19050,19050,18350,18550,144974,162270.0,8747718.0
2012-01-19,18700,18850,18400,18400,154327,160958.0,8747718.0
2012-01-20,18350,19150,18250,18750,163783,164020.0,8747718.0
2012-01-25,18800,19350,18700,19300,158404,168831.0,8747718.0
2012-01-26,19450,19450,18750,18900,143421,165332.0,8747718.0
2012-01-27,18800,18950,18450,18750,127915,164020.0,8747718.0
2012-01-30,18750,18750,18350,18350,159196,160521.0,8747718.0
2012-01-31,18250,18450,17700,17950,215233,157022.0,8747718.0
2012-02-01,17900,18050,17200,17950,437221,157022.0,8747718.0
2012-02-02,18250,18550,17650,18550,304643,162270.0,8747718.0
2012-02-03,18650,18750,18150,18600,190402,162708.0,8747718.0
2012-02-06,18650,18800,18200,18250,177932,159646.0,8747718.0
2012-02-07,18500,18750,18200,18250,193502,159646.0,8747718.0
2012-02-08,18500,18550,17700,17800,216189,155709.0,8747718.0
2012-02-09,17800,17900,17300,17750,195735,155272.0,8747718.0
2012-02-10,17750,19000,17750,18950,337317,165769.0,8747718.0
2012-02-13,19150,19300,18650,19200,220072,167956.0,8747718.0
2012-02-14,19100,19450,18800,19300,156578,168831.0,8747718.0
2012-02-15,19300,19400,19000,19150,112186,167519.0,8747718.0
2012-02-16,19000,19300,18700,18950,116033,165769.0,8747718.0
2012-02-17,19300,19650,18750,19600,260935,171455.0,8747718.0
2012-02-20,19600,19800,19300,19350,194535,169268.0,8747718.0
2012-02-21,19250,19250,18700,19000,141462,166207.0,8747718.0
2012-02-22,18950,18950,18550,18750,115280,164020.0,8747718.0
2012-02-23,18550,18650,18000,18050,182892,157896.0,8747718.0
2012-02-24,18050,18550,18000,18400,150447,160958.0,8747718.0
2012-02-27,18350,18350,17750,17750,120939,155272.0,8747718.0
2012-02-28,17700,17950,17600,17900,73186,156584.0,8747718.0
2012-02-29,18000,18450,18000,18250,112254,159646.0,8747718.0
2012-03-02,18250,18400,17800,17950,123136,157022.0,8747718.0
2012-03-05,18100,18100,17250,17350,142773,151773.0,8747718.0
2012-03-06,17350,17400,16800,17000,150038,148711.0,8747718.0
2012-03-07,16600,16700,16250,16450,212649,143900.0,8747718.0
2012-03-08,16600,16800,16400,16600,129628,145212.0,8747718.0
2012-03-09,16850,17450,16800,17200,177810,150461.0,8747718.0
2012-03-12,16550,16750,16100,16650,292437,145650.0,8747718.0
2012-03-13,16750,16850,16450,16550,95112,144775.0,8747718.0
2012-03-14,16700,16850,16500,16500,96229,144337.0,8747718.0
2012-03-15,16500,16750,16150,16200,105481,141713.0,8747718.0
2012-03-16,16200,16300,16100,16200,89928,141713.0,8747718.0
2012-03-19,16200,16400,15800,15850,126734,138651.0,8747718.0
2012-03-20,15850,16350,15800,15950,150941,139526.0,8747718.0
2012-03-21,16000,16000,15300,15450,224970,135152.0,8747718.0
2012-03-22,15350,15550,14850,14850,151847,129904.0,8747718.0
2012-03-23,14700,14900,14400,14550,160704,127279.0,8747718.0
2012-03-26,14650,15100,14650,14800,117999,129466.0,8747718.0
2012-03-27,14850,15100,14700,14850,83316,129904.0,8747718.0
2012-03-28,14950,15900,14950,15400,236808,134715.0,8747718.0
2012-03-29,15200,15700,14900,14950,137660,130778.0,8747718.0
2012-03-30,14900,15350,14900,15200,53043,132965.0,8747718.0
2012-04-02,15200,15600,15150,15200,68348,132965.0,8747718.0
2012-04-03,15250,15350,14700,14850,85934,129904.0,8747718.0
2012-04-04,14800,14800,13850,13900,185729,121593.0,8747718.0
2012-04-05,13800,14200,13600,13850,115272,121156.0,8747718.0
2012-04-06,13800,14200,13450,13800,177135,120719.0,8747718.0
2012-04-09,13600,13750,12400,12400,221842,108472.0,8747718.0
2012-04-10,12450,13100,12450,12750,139305,111533.0,8747718.0
2012-04-12,12750,13050,12700,12950,67233,113283.0,8747718.0
2012-04-13,13350,13700,13100,13700,92315,119844.0,8747718.0
2012-04-16,13450,13850,13400,13750,36565,120281.0,8747718.0
2012-04-17,13900,13900,13450,13500,59680,118094.0,8747718.0
2012-04-18,13750,13800,13400,13500,46086,118094.0,8747718.0
2012-04-19,13350,13750,13350,13600,88026,118969.0,8747718.0
2012-04-20,13500,13600,12850,13250,93955,115907.0,8747718.0
2012-04-23,13150,13400,12900,13000,57348,113720.0,8747718.0
2012-04-24,12750,12950,12650,12850,61326,112408.0,8747718.0
2012-04-25,13000,13050,12300,12300,83956,107597.0,8747718.0
2012-04-26,12550,12700,11950,11950,92169,104535.0,8747718.0
2012-04-27,12100,12500,12100,12400,95270,108472.0,8747718.0
2012-04-30,12400,12500,11600,11700,136757,102348.0,8747718.0
2012-05-02,11950,12350,11900,12200,111934,106722.0,8747718.0
2012-05-03,12200,12800,12200,12800,107459,111971.0,8747718.0
2012-05-04,12900,14500,12850,13800,643470,120719.0,8747718.0
2012-05-07,13600,14400,13450,14000,149474,122468.0,8747718.0
2012-05-08,14050,14250,13800,14150,123871,123780.0,8747718.0
2012-05-09,14150,14200,13600,13600,102121,118969.0,8747718.0
2012-05-10,13600,14950,13500,14650,285381,128154.0,8747718.0
2012-05-11,14800,14850,14400,14750,168192,129029.0,8747718.0
2012-05-14,14950,15000,14500,14950,141782,130778.0,8747718.0
2012-05-15,14600,14750,13800,14300,196051,125092.0,8747718.0
2012-05-16,14000,14450,12800,13050,195238,114158.0,8747718.0
2012-05-17,12900,13100,12500,12550,158129,109784.0,8747718.0
2012-05-18,12050,12200,11700,11750,147677,102786.0,8747718.0
2012-05-21,11950,12100,11400,11800,69956,103223.0,8747718.0
2012-05-22,12050,12800,12050,12700,137713,111096.0,8747718.0
2012-05-23,12700,13400,12300,12800,145659,111971.0,8747718.0
2012-05-24,12850,13500,12750,12900,163373,112846.0,8747718.0
2012-05-25,12950,13300,12750,12900,63285,112846.0,8747718.0
2012-05-29,12900,13150,12700,13050,100826,114158.0,8747718.0
2012-05-30,13050,13100,12800,12850,59319,112408.0,8747718.0
2012-05-31,12500,12900,12450,12850,61478,112408.0,8747718.0
2012-06-01,12800,12900,12500,12600,55937,110221.0,8747718.0
2012-06-04,11950,12150,11450,11450,157623,100161.0,8747718.0
2012-06-05,11500,11850,11350,11500,109865,100599.0,8747718.0
2012-06-07,11850,12150,11750,11900,120724,104098.0,8747718.0
2012-06-08,11900,12150,11500,11550,95632,101036.0,8747718.0
2012-06-11,11800,12000,11700,11850,89164,103660.0,8747718.0
2012-06-12,11600,12400,11500,12400,144779,108472.0,8747718.0
2012-06-13,12500,12650,12000,12200,74723,106722.0,8747718.0
2012-06-14,12100,12950,12100,12700,152961,111096.0,8747718.0
2012-06-15,12800,13200,12600,12700,133540,111096.0,8747718.0
2012-06-18,13100,14150,12950,13950,389160,122031.0,8747718.0
2012-06-19,14150,14500,13850,14000,263361,122468.0,8747718.0
2012-06-20,14350,14800,14050,14300,279885,125092.0,8747718.0
2012-06-21,14350,14700,14150,14250,185028,124655.0,8747718.0
2012-06-22,13850,14400,13800,13850,166860,121156.0,8747718.0
2012-06-25,13950,14300,13750,13900,129439,121593.0,8747718.0
2012-06-26,13950,14600,13950,14400,193995,125967.0,8747718.0
2012-06-27,14400,14400,13800,13800,111657,120719.0,8747718.0
2012-06-28,13900,14100,13550,13900,106758,121593.0,8747718.0
2012-06-29,13850,14100,13700,13850,74802,121156.0,8747718.0
2012-07-02,13900,14400,13850,14250,78824,124655.0,8747718.0
2012-07-03,14300,14400,14000,14150,120799,123780.0,8747718.0
2012-07-04,14250,15100,14200,14950,341239,130778.0,8747718.0
2012-07-05,15000,15350,14800,14900,163145,130341.0,8747718.0
2012-07-06,14900,15150,14600,14800,98137,129466.0,8747718.0
2012-07-09,14600,14900,14500,14500,67409,126842.0,8747718.0
2012-07-10,14700,14700,14100,14150,77052,123780.0,8747718.0
2012-07-11,14100,14250,13600,14000,102384,122468.0,8747718.0
2012-07-12,14100,14750,13850,14000,105229,122468.0,8747718.0
2012-07-13,14000,14300,12950,14150,147588,123780.0,8747718.0
2012-07-16,14200,14300,13800,14000,42344,122468.0,8747718.0
2012-07-17,14000,14250,13700,13800,47967,120719.0,8747718.0
2012-07-18,13950,13950,13300,13300,70972,116345.0,8747718.0
2012-07-19,13350,13800,13200,13600,97675,118969.0,8747718.0
2012-07-20,13500,14000,13500,13500,46310,118094.0,8747718.0
2012-07-23,13450,13500,13250,13450,33522,117657.0,8747718.0
2012-07-24,13350,13400,12900,13000,58718,113720.0,8747718.0
2012-07-25,12700,12700,12100,12100,93866,105847.0,8747718.0
2012-07-26,12300,12300,11750,11950,113607,104535.0,8747718.0
2012-07-27,12250,12350,12050,12200,80046,106722.0,8747718.0
2012-07-30,12450,12700,12150,12150,58171,106285.0,8747718.0
2012-07-31,12200,12450,12050,12350,65164,108034.0,8747718.0
2012-08-01,12250,12450,12200,12300,21294,107597.0,8747718.0
2012-08-02,12300,12550,12000,12050,52922,105410.0,8747718.0
2012-08-03,11900,12200,11800,11850,40607,103660.0,8747718.0
2012-08-06,12000,12300,12000,12050,49841,105410.0,8747718.0
2012-08-07,12050,12450,12050,12400,44438,108472.0,8747718.0
2012-08-08,12650,12750,12300,12300,60869,107597.0,8747718.0
2012-08-09,12200,12650,12200,12600,33723,110221.0,8747718.0
2012-08-10,12600,13000,12500,12900,75870,112846.0,8747718.0
2012-08-13,13000,13500,12800,13300,80875,116345.0,8747718.0
2012-08-14,13200,13450,13000,13050,69846,114158.0,8747718.0
2012-08-16,13050,13150,12850,13150,68087,115032.0,8747718.0
2012-08-17,13200,13200,12850,13050,89024,114158.0,8747718.0
2012-08-20,13050,13050,12750,12950,93283,113283.0,8747718.0
2012-08-21,12950,13550,12900,13350,152873,116782.0,8747718.0
2012-08-22,13350,13400,13000,13300,67990,116345.0,8747718.0
2012-08-23,13250,13550,13100,13100,146083,114595.0,8747718.0
2012-08-24,13100,13100,12850,13000,93146,113720.0,8747718.0
2012-08-27,12900,12900,12100,12450,221778,108909.0,8747718.0
2012-08-28,12350,12600,12350,12550,60593,109784.0,8747718.0
2012-08-29,12650,12650,12400,12600,88089,110221.0,8747718.0
2012-08-30,12550,12650,12250,12400,108841,108472.0,8747718.0
2012-08-31,12350,12800,12150,12600,128741,110221.0,8747718.0
2012-09-03,12800,12800,12450,12550,125517,109784.0,8747718.0
2012-09-04,12650,13600,12650,13550,501930,118532.0,8747718.0
2012-09-05,13450,13650,13150,13550,223272,118532.0,8747718.0
2012-09-06,13650,13900,13400,13800,276608,120719.0,8747718.0
2012-09-07,14050,14150,13550,13550,212011,118532.0,8747718.0
2012-09-10,13550,13600,13000,13000,237432,113720.0,8747718.0
2012-09-11,13100,13200,12750,12900,109674,112846.0,8747718.0
2012-09-12,13000,13350,13000,13300,142630,116345.0,8747718.0
2012-09-13,13300,13550,13100,13500,182717,118094.0,8747718.0
2012-09-14,13700,13800,13450,13750,246319,120281.0,8747718.0
2012-09-17,13850,13950,13550,13550,162880,118532.0,8747718.0
2012-09-18,13650,14800,13650,14800,580635,129466.0,8747718.0
2012-09-19,14900,15350,14650,15300,533315,133840.0,8747718.0
2012-09-20,15450,15550,15000,15550,300755,136027.0,8747718.0
2012-09-21,15550,15900,15300,15400,373603,134715.0,8747718.0
2012-09-24,15550,15700,15200,15650,214485,136902.0,8747718.0
2012-09-25,15650,16050,14750,14750,323015,129029.0,8747718.0
2012-09-26,14600,15000,14250,14750,185851,129029.0,8747718.0
2012-09-27,14750,14950,14300,14500,163622,126842.0,8747718.0
2012-09-28,14750,15150,14600,14800,140240,129466.0,8747718.0
2012-10-02,14850,15250,14700,15050,86199,131653.0,8747718.0
2012-10-04,15100,15100,14500,14750,147240,129029.0,8747718.0
2012-10-05,14800,14950,14450,14950,133854,130778.0,8747718.0
2012-10-08,15050,15150,14750,14750,117535,129029.0,8747718.0
2012-10-09,14750,14750,14300,14300,187663,125092.0,8747718.0
2012-10-10,14250,14250,13550,13650,166533,119406.0,8747718.0
2012-10-11,13500,13950,13250,13650,186904,119406.0,8747718.0
2012-10-12,13750,13850,13450,13600,103290,118969.0,8747718.0
2012-10-15,13650,13750,12800,13350,182270,116782.0,8747718.0
2012-10-16,13350,13400,12850,13050,121076,114158.0,8747718.0
2012-10-17,13250,13500,13200,13250,91581,115907.0,8747718.0
2012-10-18,13300,14000,13300,13650,199912,119406.0,8747718.0
2012-10-19,13700,13850,13250,13550,89174,118532.0,8747718.0
2012-10-22,13200,13450,13000,13400,74352,117219.0,8747718.0
2012-10-23,13300,13650,13200,13250,65251,115907.0,8747718.0
2012-10-24,13050,13250,12800,13150,102468,115032.0,8747718.0
2012-10-25,12950,13150,12800,13050,124909,114158.0,8747718.0
2012-10-26,13000,13050,12450,12850,143338,112408.0,8747718.0
2012-10-29,12550,12950,12250,12400,109844,108472.0,8747718.0
2012-10-30,12300,12800,12300,12500,73354,109346.0,8747718.0
2012-10-31,12700,12900,12550,12850,35757,112408.0,8747718.0
2012-11-01,12900,12900,12500,12700,43973,111096.0,8747718.0
2012-11-02,12750,13200,12750,13200,56595,115470.0,8747718.0
2012-11-05,13350,13950,13250,13950,206001,122031.0,8747718.0
2012-11-06,14000,14100,13700,13800,73911,120719.0,8747718.0
