솔트웍스(230980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-14,3633,3712,3588,3617,115364,29029.0,9057520.0
2017-12-15,3701,3712,3588,3611,123593,28984.0,9057520.0
2017-12-18,3588,3650,3560,3611,129855,28984.0,9057520.0
2017-12-19,3610,3650,3543,3600,171234,28893.0,9057520.0
2017-12-20,3622,3622,3464,3504,119047,28124.0,9057520.0
2017-12-21,3531,3548,3340,3413,124099,27399.0,9057520.0
2017-12-22,3385,3481,3357,3459,72617,27761.0,9057520.0
2017-12-26,3492,3582,3447,3498,131580,28078.0,9057520.0
2017-12-27,3503,3531,3452,3521,46660,28259.0,9057520.0
2017-12-28,3543,3610,3520,3577,62462,28712.0,9057520.0
2018-01-02,3486,3577,3402,3526,102630,28305.0,9057520.0
2018-01-03,3571,3605,3492,3515,104740,28214.0,9057520.0
2018-01-04,3526,3554,3464,3492,73945,28033.0,9057520.0
2018-01-05,3537,3543,3402,3476,66467,27897.0,9057520.0
2018-01-08,3447,3464,3334,3430,124006,27535.0,9057520.0
2018-01-09,3407,3481,3362,3385,131371,27173.0,9057520.0
2018-01-10,3390,3481,3374,3470,97445,27852.0,9057520.0
2018-01-11,3469,3498,3447,3481,82504,27942.0,9057520.0
2018-01-12,3481,3650,3475,3650,176214,29301.0,9057520.0
2018-01-15,3695,3695,3571,3622,167612,29075.0,9057520.0
2018-01-16,3627,3684,3588,3673,74615,29482.0,9057520.0
2018-01-17,3633,3757,3633,3673,123509,29482.0,9057520.0
2018-01-18,3656,3723,3627,3724,62633,29890.0,9057520.0
2018-01-19,3729,3836,3729,3825,134413,30705.0,9057520.0
2018-01-22,3825,3825,3723,3729,71250,29935.0,9057520.0
2018-01-23,3729,3729,3560,3679,94729,29528.0,9057520.0
2018-01-24,3718,3780,3695,3758,62064,30162.0,9057520.0
2018-01-25,3706,3780,3706,3713,56513,29799.0,9057520.0
2018-01-26,3678,3774,3678,3775,29559,30297.0,9057520.0
2018-01-29,3842,3842,3729,3792,77662,30433.0,9057520.0
2018-01-30,3763,3819,3746,3808,85118,30569.0,9057520.0
2018-01-31,3768,3836,3689,3729,67622,29935.0,9057520.0
2018-02-01,3768,3780,3678,3729,44435,29935.0,9057520.0
2018-02-02,3723,4197,3723,4000,843595,32109.0,9057520.0
2018-02-05,4017,4158,3943,4028,478285,32335.0,9057520.0
2018-02-06,3938,3994,3627,3978,253932,31928.0,9057520.0
2018-02-07,3977,4107,3836,3938,203305,31611.0,9057520.0
2018-02-08,3887,3960,3814,3916,148218,31430.0,9057520.0
2018-02-09,3847,3847,3644,3718,175236,29845.0,9057520.0
2018-02-12,3610,3706,3560,3571,133680,28667.0,9057520.0
2018-02-13,3577,3610,3441,3549,133704,28486.0,9057520.0
2018-02-14,3560,3599,3526,3588,46339,28803.0,9057520.0
2018-02-19,3588,3746,3577,3724,36210,29890.0,9057520.0
2018-02-20,3723,3831,3639,3814,55459,30614.0,9057520.0
2018-02-21,3808,3859,3780,3837,55740,30796.0,9057520.0
2018-02-22,3842,3842,3763,3786,65698,30388.0,9057520.0
2018-02-23,3785,3983,3752,3927,145720,31520.0,9057520.0
2018-02-26,3921,4062,3814,4006,372187,32154.0,9057520.0
2018-02-27,3983,4169,3825,3865,540983,31022.0,9057520.0
2018-02-28,3814,3910,3797,3899,114948,31294.0,9057520.0
2018-03-02,3887,3904,3808,3887,67090,31203.0,9057520.0
2018-03-05,3881,3994,3797,3831,163492,30750.0,9057520.0
2018-03-06,3791,3921,3791,3893,78344,31248.0,9057520.0
2018-03-07,3735,3780,3565,3605,319449,28939.0,9057520.0
2018-03-08,3560,3644,3560,3622,46779,29075.0,9057520.0
2018-03-09,3599,3656,3565,3583,60999,28758.0,9057520.0
2018-03-12,3599,3627,3503,3622,65009,29075.0,9057520.0
2018-03-13,3509,3723,3509,3707,115901,29754.0,9057520.0
2018-03-14,3723,3831,3706,3814,93809,30614.0,9057520.0
2018-03-15,3814,3915,3746,3871,75720,31067.0,9057520.0
2018-03-16,3876,3904,3819,3859,80041,30977.0,9057520.0
2018-03-19,3836,3893,3644,3859,81501,30977.0,9057520.0
2018-03-20,3814,3859,3785,3854,54044,30931.0,9057520.0
2018-03-21,3859,3949,3814,3916,121903,31430.0,9057520.0
2018-03-22,3983,4005,3915,3927,150142,31520.0,9057520.0
2018-03-23,3932,4615,3836,3927,2948310,31520.0,9057520.0
2018-03-26,3904,3938,3723,3893,285115,31248.0,9057520.0
2018-03-27,3949,3994,3814,3842,212034,30841.0,9057520.0
2018-03-28,3763,4039,3746,4006,316723,32154.0,9057520.0
2018-03-29,4096,4096,3938,3972,164814,31882.0,9057520.0
2018-03-30,3972,4034,3938,3983,88622,31973.0,9057520.0
2018-04-02,3983,4005,3831,3916,166919,31430.0,9057520.0
2018-04-03,3915,4513,3842,4175,1147293,33513.0,9057520.0
2018-04-04,4242,4288,4101,4102,347493,32924.0,9057520.0
2018-04-05,4107,5173,4107,4536,7187149,36411.0,9057520.0
2018-04-06,4570,4575,4288,4429,1125321,35551.0,9057520.0
2018-04-09,4355,4479,4186,4226,617134,33920.0,9057520.0
2018-04-10,4197,4254,4051,4119,460652,33060.0,9057520.0
2018-04-11,4146,4299,4090,4124,502116,33105.0,9057520.0
2018-04-12,4169,4400,4084,4401,801354,35324.0,9057520.0
2018-04-13,4395,4395,4186,4243,460047,34056.0,9057520.0
2018-04-16,4242,4361,4225,4356,294684,34962.0,9057520.0
2018-04-17,4406,4677,4316,4333,874366,34781.0,9057520.0
2018-04-18,4333,4536,4254,4491,664046,36049.0,9057520.0
2018-04-19,4479,4479,4152,4390,465161,35234.0,9057520.0
2018-04-20,4389,4440,4231,4401,324879,35936.0,9214308.0
2018-04-23,4400,4423,4186,4198,267139,34277.0,9214308.0
2018-04-24,4242,4344,4175,4288,217131,35014.0,9214308.0
2018-04-25,4299,4423,4209,4333,252496,35383.0,9214308.0
2018-04-26,4536,4615,4288,4294,576652,35060.0,9214308.0
2018-04-27,4338,4558,4096,4226,1167327,34508.0,9214308.0
2018-04-30,4406,4440,4225,4299,798992,35107.0,9214308.0
2018-05-02,4355,4694,4169,4598,1436159,37548.0,9214308.0
2018-05-03,4598,4874,4434,4480,1557372,38946.0,9810106.0
2018-05-04,4474,4824,4457,4790,969987,41644.0,9810106.0
2018-05-08,4682,4705,4485,4491,513462,39044.0,9810106.0
2018-05-09,4479,4587,4197,4440,372599,38603.0,9810106.0
2018-05-10,4434,4773,4367,4773,399053,41497.0,9810106.0
2018-05-11,4756,5258,4570,4988,2607647,43361.0,9810106.0
2018-05-14,4998,5066,4745,4745,633703,41251.0,9810106.0
2018-05-15,4795,4840,4581,4649,486038,40418.0,9810106.0
2018-05-16,4598,5055,4429,4469,3018738,38848.0,9810106.0
2018-05-17,4468,4564,4344,4401,696454,38259.0,9810106.0
2018-05-18,4400,4530,4316,4316,343096,37524.0,9810106.0
2018-05-21,4316,4406,4310,4378,221797,38063.0,9810106.0
2018-05-23,4344,4383,4276,4333,180379,39597.0,10311829.0
2018-05-24,4338,4355,4028,4164,398205,38051.0,10311829.0
2018-05-25,4400,4829,3938,3950,2532598,36091.0,10311829.0
2018-05-28,3949,4344,3785,4057,943770,37071.0,10311829.0
2018-05-29,4101,4203,4005,4158,299136,37999.0,10311829.0
2018-05-30,4113,4288,4005,4028,255455,36813.0,10311829.0
2018-05-31,4028,4130,4000,4096,182788,37432.0,10311829.0
2018-06-01,4152,4214,3994,4119,373164,37638.0,10311829.0
2018-06-04,4203,4288,4124,4164,298492,38051.0,10311829.0
2018-06-05,4192,4468,4090,4277,1034082,39082.0,10311829.0
2018-06-07,4457,4998,4310,4344,4411800,39701.0,10311829.0
2018-06-08,4299,4344,4180,4260,555259,38927.0,10311829.0
2018-06-11,4214,4327,4180,4243,349814,38772.0,10311829.0
2018-06-12,4265,4570,4197,4316,1077126,39443.0,10311829.0
2018-06-14,4378,4446,4180,4260,340489,38927.0,10311829.0
2018-06-15,4220,4288,4084,4124,208579,37690.0,10311829.0
2018-06-18,4124,4146,3938,3955,206803,36143.0,10311829.0
2018-06-19,3955,4022,3735,3775,252369,34493.0,10311829.0
2018-06-20,3667,3881,3650,3786,130933,34596.0,10311829.0
2018-06-21,3785,3887,3723,3780,75099,34545.0,10311829.0
2018-06-22,3785,3864,3588,3679,126806,33617.0,10311829.0
2018-06-25,3678,3870,3678,3854,67529,35215.0,10311829.0
2018-06-26,3757,3932,3757,3808,85483,34802.0,10311829.0
2018-06-27,3808,3859,3695,3808,69670,34802.0,10311829.0
2018-06-28,3847,3847,3712,3803,116963,34751.0,10311829.0
2018-06-29,3802,3876,3661,3797,171330,34699.0,10311829.0
2018-07-02,3757,3864,3498,3617,201019,33049.0,10311829.0
2018-07-03,3616,3633,3396,3509,114170,32070.0,10311829.0
2018-07-04,3509,3605,3464,3532,55843,32276.0,10311829.0
2018-07-05,3565,3588,3407,3470,57332,31709.0,10311829.0
2018-07-06,3492,3520,3436,3509,62615,32070.0,10311829.0
2018-07-09,3509,3543,3424,3521,61834,32173.0,10311829.0
2018-07-10,3571,3605,3520,3605,62899,32946.0,10311829.0
2018-07-11,3565,3616,3475,3555,50762,32482.0,10311829.0
2018-07-12,3554,3633,3498,3577,53201,32688.0,10311829.0
2018-07-13,3594,3616,3565,3594,40192,32843.0,10311829.0
2018-07-16,3594,3667,3588,3628,38619,33153.0,10311829.0
2018-07-17,3661,3718,3554,3622,34999,33101.0,10311829.0
2018-07-18,3577,3616,3520,3594,74771,32843.0,10311829.0
2018-07-19,3554,3588,3447,3453,59857,31554.0,10311829.0
2018-07-20,3452,3554,3430,3555,66960,32482.0,10311829.0
2018-07-23,3554,3582,3436,3521,32033,32173.0,10311829.0
2018-07-24,3520,3548,3452,3498,77879,31967.0,10311829.0
2018-07-25,3498,3498,3430,3476,30827,31760.0,10311829.0
2018-07-26,3475,3531,3464,3509,38618,32070.0,10311829.0
2018-07-27,3509,3610,3486,3611,46554,32998.0,10311829.0
2018-07-30,3667,4028,3656,3763,986546,34390.0,10311829.0
2018-07-31,3723,3825,3684,3786,123837,34596.0,10311829.0
2018-08-01,3785,4118,3780,3972,468238,36298.0,10311829.0
2018-08-02,3938,4220,3938,4113,386057,37587.0,10311829.0
2018-08-03,4067,4254,4067,4186,276034,38257.0,10311829.0
2018-08-06,4225,4265,4169,4192,209002,38308.0,10311829.0
2018-08-07,4192,4231,4152,4209,59754,38463.0,10311829.0
2018-08-08,4192,4446,4192,4423,373542,40422.0,10311829.0
2018-08-09,4423,4462,4288,4373,102350,39958.0,10311829.0
2018-08-10,4316,4406,4288,4367,85400,39907.0,10311829.0
2018-08-13,4304,4434,4118,4175,114641,38154.0,10311829.0
2018-08-14,4096,4265,4028,4130,120448,37741.0,10311829.0
2018-08-16,4135,4344,4073,4316,122972,39443.0,10311829.0
2018-08-17,4321,4440,4316,4429,139770,40474.0,10311829.0
2018-08-20,4429,4682,4209,4254,625562,38876.0,10311829.0
2018-08-21,4254,4496,4192,4429,118350,40474.0,10311829.0
2018-08-22,4496,4581,4417,4502,207936,41144.0,10311829.0
2018-08-23,4491,4603,4462,4604,144879,42072.0,10311829.0
2018-08-24,4603,4660,4536,4604,156481,42072.0,10311829.0
2018-08-27,4603,4767,4558,4632,290172,42330.0,10311829.0
2018-08-28,4632,4795,4575,4785,238222,43722.0,10311829.0
2018-08-29,4790,4886,4716,4790,187194,43774.0,10311829.0
2018-08-30,4716,4852,4581,4796,121829,43825.0,10311829.0
2018-08-31,4795,4840,4575,4632,107437,42330.0,10311829.0
2018-09-03,4632,4682,4304,4373,343142,39958.0,10311829.0
2018-09-04,4423,4474,4361,4412,116422,40319.0,10311829.0
2018-09-05,4412,4462,4350,4412,86146,40319.0,10311829.0
2018-09-06,4378,4434,4293,4390,87319,40113.0,10311829.0
2018-09-07,4355,4513,4355,4514,103974,41247.0,10311829.0
2018-09-10,4632,5303,4570,5027,2004973,45939.0,10311829.0
2018-09-11,4965,5213,4948,5106,325445,46661.0,10311829.0
2018-09-12,5128,5935,5128,5580,1942713,50992.0,10311829.0
2018-09-13,5613,6025,5455,5936,999119,54240.0,10311829.0
2018-09-14,6014,6939,5991,6432,2300121,58777.0,10311829.0
2018-09-17,6432,6612,6217,6342,493508,57952.0,10311829.0
2018-09-18,6285,6307,5924,6139,488535,56096.0,10311829.0
2018-09-19,6037,6262,5991,6206,202709,56715.0,10311829.0
2018-09-20,6183,7018,6127,6409,1070682,58571.0,10311829.0
2018-09-21,6409,6601,6149,6184,303724,56509.0,10311829.0
2018-09-27,6251,6996,5958,6895,1037398,63005.0,10311829.0
2018-09-28,5388,5912,5190,5890,2145909,53828.0,10311829.0
2018-10-01,5867,6228,5867,6195,405330,56612.0,10311829.0
2018-10-02,6206,6319,5924,6060,219870,55375.0,10311829.0
2018-10-04,6172,6657,6149,6658,429388,60840.0,10311829.0
2018-10-05,6725,7097,6544,6737,557610,61562.0,10311829.0
2018-10-08,6838,6973,6612,6703,108410,61252.0,10311829.0
2018-10-10,6669,6781,5890,6127,464942,55993.0,10311829.0
2018-10-11,5687,6070,5580,5642,321375,51559.0,10311829.0
2018-10-12,5416,6962,5416,6725,748764,61459.0,10311829.0
2018-10-15,6770,8000,6669,7628,2767296,69708.0,10311829.0
2018-10-16,7616,7865,7300,7436,586116,67955.0,10311829.0
2018-10-17,7447,7718,7334,7685,355160,70224.0,10311829.0
2018-10-18,7684,7820,7357,7797,370276,73422.0,10625406.0
2018-10-19,7639,8000,7639,7989,342163,75228.0,10625406.0
2018-10-22,8068,8181,7808,7910,301306,74484.0,10625406.0
2018-10-23,7853,7944,7425,7527,223073,70871.0,10625406.0
2018-10-24,7549,7695,6465,6782,423607,63859.0,10625406.0
2018-10-25,6544,6962,6375,6579,284765,61946.0,10625406.0
2018-10-26,6488,6590,5867,6319,591978,59502.0,10625406.0
2018-10-29,6262,6409,4502,4610,962796,43405.0,10625406.0
2018-10-30,4288,4818,4237,4762,575969,44839.0,10625406.0
2018-10-31,4711,4795,4406,4559,314983,42927.0,10625406.0
2018-11-01,4570,4886,4570,4818,279331,45370.0,10625406.0
2018-11-02,4818,5540,4807,5366,437908,50524.0,10625406.0
2018-11-05,5365,6161,5145,5947,546962,55996.0,10625406.0
2018-11-06,5946,6116,5721,5766,263815,54296.0,10625406.0
2018-11-07,5788,6285,5721,5823,614646,54827.0,10625406.0
2018-11-08,5901,6082,5754,6060,231542,57058.0,10625406.0
2018-11-09,6059,6138,5811,6116,198537,57590.0,10625406.0
2018-11-12,6116,6172,5901,5947,195481,55996.0,10625406.0
2018-11-13,5754,6172,5625,6082,357758,57271.0,10625406.0
2018-11-14,6037,6206,5969,6150,183044,57908.0,10625406.0
2018-11-15,6341,6341,5991,6139,120294,57802.0,10625406.0
2018-11-16,6161,6590,6059,6105,463129,57483.0,10625406.0
2018-11-19,6104,6183,5822,5868,196747,55252.0,10625406.0
2018-11-20,5811,5935,5597,5766,126619,54296.0,10625406.0
2018-11-21,5732,5800,5540,5789,83400,54508.0,10625406.0
2018-11-22,5788,5788,5529,5558,163416,52330.0,10625406.0
2018-11-23,5529,5709,5529,5631,93572,53021.0,10625406.0
2018-11-26,5630,5743,5478,5563,67738,52383.0,10625406.0
2018-11-27,5721,5721,5376,5405,127792,50896.0,10625406.0
2018-11-28,5416,5416,5117,5191,125488,48877.0,10625406.0
2018-11-29,5190,5269,5077,5191,150973,48877.0,10625406.0
2018-11-30,5264,5264,4942,5033,153093,56309.0,12625406.0
2018-12-03,5044,5630,4987,5524,208639,61801.0,12625406.0
2018-12-04,5444,5608,5422,5524,58261,61801.0,12625406.0
2018-12-05,5518,5518,5309,5439,38861,60854.0,12625406.0
2018-12-06,5439,5439,5061,5067,71568,56688.0,12625406.0
2018-12-07,5066,5264,4931,5044,120245,56436.0,12625406.0
2018-12-10,5044,5044,4615,4841,190872,54163.0,12625406.0
2018-12-11,4773,4886,4570,4570,85114,51133.0,12625406.0
2018-12-12,4603,4801,4530,4531,106316,50691.0,12625406.0
2018-12-13,4620,4750,4558,4717,97837,52774.0,12625406.0
2018-12-14,4728,4897,4632,4660,88747,52143.0,12625406.0
2018-12-17,4733,4733,4513,4604,84807,51512.0,12625406.0
2018-12-18,4626,4682,4451,4621,49587,51701.0,12625406.0
2018-12-19,4739,4784,4446,4508,95017,50438.0,12625406.0
2018-12-20,4440,4581,4350,4463,97203,49933.0,12625406.0
2018-12-21,4383,4479,4372,4373,55132,48923.0,12625406.0
2018-12-24,4355,4479,4248,4249,78611,47535.0,12625406.0
2018-12-26,4333,4333,3983,4102,97551,45893.0,12625406.0
2018-12-27,4073,4254,4073,4158,73147,46525.0,12625406.0
2018-12-28,4209,4242,4158,4175,44546,46714.0,12625406.0
2019-01-02,4175,4310,4096,4186,78004,46840.0,12625406.0
2019-01-03,4045,4163,4045,4113,85373,46020.0,12625406.0
2019-01-04,4141,4248,4062,4175,73409,46714.0,12625406.0
2019-01-07,4203,4304,4152,4254,65532,47598.0,12625406.0
2019-01-08,4209,4350,4209,4294,66527,48040.0,12625406.0
2019-01-09,4299,4570,4299,4491,133633,50249.0,12625406.0
2019-01-10,4457,4570,4400,4440,90814,49681.0,12625406.0
2019-01-11,4440,4547,4417,4508,26125,50438.0,12625406.0
2019-01-14,4609,4699,4508,4627,81832,51764.0,12625406.0
2019-01-15,4564,4728,4564,4604,65148,51512.0,12625406.0
2019-01-16,4609,4852,4592,4852,62285,54289.0,12625406.0
2019-01-17,4874,4886,4739,4818,101074,53910.0,12625406.0
2019-01-18,4818,4891,4756,4892,59873,54731.0,12625406.0
2019-01-21,4891,4897,4694,4706,83855,52648.0,12625406.0
2019-01-22,4671,4840,4666,4739,73936,53027.0,12625406.0
2019-01-23,4598,4919,4598,4824,78423,53974.0,12625406.0
2019-01-24,4784,4908,4739,4909,60367,54921.0,12625406.0
2019-01-25,4908,5980,4886,5800,1218562,64895.0,12625406.0
2019-01-28,5811,6149,5709,5868,601675,65652.0,12625406.0
2019-01-29,5867,5980,5743,5902,186667,66031.0,12625406.0
2019-01-30,5980,5980,5585,5732,257817,64137.0,12625406.0
2019-01-31,5766,5777,5348,5495,337122,61486.0,12625406.0
2019-02-01,5529,5664,5461,5586,116491,62496.0,12625406.0
2019-02-07,5608,6093,5602,5924,338482,66283.0,12625406.0
2019-02-08,5856,5969,5833,5902,126585,66031.0,12625406.0
2019-02-11,5879,6082,5732,6037,235796,67546.0,12625406.0
2019-02-12,5958,6070,5890,5958,94568,66662.0,12625406.0
2019-02-13,6014,6454,5958,6342,312165,70955.0,12625406.0
2019-02-14,6341,6432,6059,6060,145898,67798.0,12625406.0
2019-02-15,6161,6161,5867,5981,87568,66915.0,12625406.0
2019-02-18,5912,6025,5811,5845,107954,65400.0,12625406.0
2019-02-19,5833,5924,5642,5699,130419,63758.0,12625406.0
2019-02-20,5709,6138,5518,5642,259543,63127.0,12625406.0
2019-02-21,5653,5653,5393,5428,113286,60728.0,12625406.0
2019-02-22,5393,5523,5303,5450,83584,60981.0,12625406.0
2019-02-25,5393,5422,5185,5298,186818,59276.0,12625406.0
2019-02-26,5416,5591,5297,5371,67450,60097.0,12625406.0
2019-02-27,5314,5529,5314,5473,83742,61233.0,12625406.0
2019-02-28,5529,5867,4987,5524,690120,61801.0,12625406.0
2019-03-04,5297,5580,5247,5270,206945,58961.0,12625406.0
2019-03-05,5264,5980,5264,5541,727859,61991.0,12625406.0
2019-03-06,5687,5980,5613,5868,345948,65652.0,12625406.0
2019-03-07,5901,6601,5901,6173,1677473,69061.0,12625406.0
2019-03-08,6127,6522,5811,5857,915406,65526.0,12625406.0
2019-03-11,5924,6206,5788,5789,422999,64768.0,12625406.0
2019-03-12,5811,5890,5675,5811,284347,65021.0,12625406.0
2019-03-13,5754,5991,5630,5676,293037,63506.0,12625406.0
2019-03-14,5675,5754,5636,5699,187318,63758.0,12625406.0
2019-03-15,5698,6386,5597,5958,2279252,66662.0,12625406.0
2019-03-18,5822,6341,5743,6150,809285,68808.0,12625406.0
2019-03-19,6149,6804,6093,6737,1215063,75374.0,12625406.0
2019-03-20,6702,6804,6409,6455,704675,72217.0,12625406.0
2019-03-21,6432,6432,4525,4525,6518669,50628.0,12625406.0
2019-03-22,0,0,0,4525,0,50628.0,12625406.0
2019-03-25,0,0,0,4525,0,,
2019-03-26,0,0,0,4525,0,,
2019-03-27,0,0,0,4525,0,,
2019-03-28,0,0,0,4525,0,,
2019-03-29,0,0,0,4525,0,,
2019-04-01,0,0,0,4525,0,,
2019-04-02,0,0,0,4525,0,,
2019-04-03,0,0,0,4525,0,,
2019-04-04,0,0,0,4525,0,,
2019-04-05,0,0,0,4525,0,,
2019-04-08,0,0,0,4525,0,,
2019-04-09,0,0,0,4525,0,,
2019-04-10,0,0,0,4525,0,,
2019-04-11,0,0,0,4525,0,,
2019-04-12,0,0,0,4525,0,,
2019-04-15,0,0,0,4525,0,,
2019-04-16,0,0,0,4525,0,,
2019-04-17,0,0,0,4525,0,,
2019-04-18,0,0,0,4525,0,,
2019-04-19,0,0,0,4525,0,,
2019-04-22,0,0,0,4525,0,,
2019-04-23,0,0,0,4525,0,,
2019-04-24,0,0,0,4525,0,,
2019-04-25,0,0,0,4525,0,,
2019-04-26,0,0,0,4525,0,,
2019-04-29,0,0,0,4525,0,,
2019-04-30,0,0,0,4525,0,,
2019-05-02,0,0,0,4525,0,,
2019-05-03,0,0,0,4525,0,,
2019-05-07,0,0,0,4525,0,,
2019-05-08,0,0,0,4525,0,,
2019-05-09,0,0,0,4525,0,,
2019-05-10,0,0,0,4525,0,,
2019-05-13,0,0,0,4525,0,,
2019-05-14,0,0,0,4525,0,,
2019-05-15,0,0,0,4525,0,,
2019-05-16,0,0,0,4525,0,,
2019-05-17,0,0,0,4525,0,,
2019-05-20,0,0,0,4525,0,,
2019-05-21,0,0,0,4525,0,,
2019-05-22,0,0,0,4525,0,,
2019-05-23,0,0,0,4525,0,,
2019-05-24,0,0,0,4525,0,,
2019-05-27,0,0,0,4525,0,,
2019-05-28,0,0,0,4525,0,,
2019-05-29,0,0,0,4525,0,,
2019-05-30,0,0,0,4525,0,,
2019-05-31,0,0,0,4525,0,,
2019-06-03,0,0,0,4525,0,,
2019-06-04,0,0,0,4525,0,,
2019-06-05,0,0,0,4525,0,,
2019-06-07,0,0,0,4525,0,,
2019-06-10,0,0,0,4525,0,,
2019-06-11,0,0,0,4525,0,,
2019-06-12,0,0,0,4525,0,,
2019-06-13,0,0,0,4525,0,,
2019-06-14,0,0,0,4525,0,,
2019-06-17,0,0,0,4525,0,,
2019-06-18,0,0,0,4525,0,,
2019-06-19,0,0,0,4525,0,,
2019-06-20,0,0,0,4525,0,,
2019-06-21,0,0,0,4525,0,,
2019-06-24,0,0,0,4525,0,,
2019-06-25,0,0,0,4525,0,,
2019-06-26,0,0,0,4525,0,,
2019-06-27,0,0,0,4525,0,,
2019-06-28,0,0,0,4525,0,,
2019-07-01,0,0,0,4525,0,,
2019-07-02,0,0,0,4525,0,,
2019-07-03,0,0,0,4525,0,,
2019-07-04,0,0,0,4525,0,,
2019-07-05,0,0,0,4525,0,,
2019-07-08,0,0,0,4525,0,,
2019-07-09,0,0,0,4525,0,,
2019-07-10,0,0,0,4525,0,,
2019-07-11,0,0,0,4525,0,,
2019-07-12,0,0,0,4525,0,,
2019-07-15,0,0,0,4525,0,,
2019-07-16,0,0,0,4525,0,,
2019-07-17,0,0,0,4525,0,,
2019-07-18,0,0,0,4525,0,,
2019-07-19,0,0,0,4525,0,,
2019-07-22,0,0,0,4525,0,,
2019-07-23,0,0,0,4525,0,,
2019-07-24,0,0,0,4525,0,,
2019-07-25,4525,5150,3755,3800,4194673,47977.0,12625406.0
2019-07-26,3615,3750,3285,3430,1212603,43305.0,12625406.0
2019-07-29,3355,3600,3145,3200,346012,40401.0,12625406.0
2019-07-30,3170,3325,3065,3175,324645,40086.0,12625406.0
2019-07-31,3195,3350,2990,3080,325887,38886.0,12625406.0
2019-08-01,3080,3120,2965,2965,289139,37434.0,12625406.0
2019-08-02,2965,2995,2800,2800,284754,35351.0,12625406.0
2019-08-05,2770,2820,2405,2445,534733,30869.0,12625406.0
2019-08-06,2305,2635,2305,2400,416848,30301.0,12625406.0
2019-08-07,2405,2545,2295,2360,284830,29796.0,12625406.0
2019-08-08,2400,3065,2360,3065,1294183,38697.0,12625406.0
2019-08-09,3065,3595,2905,3115,2234703,39328.0,12625406.0
2019-08-12,3115,3150,2970,3105,384251,39202.0,12625406.0
2019-08-13,3070,3800,3020,3410,3437689,43053.0,12625406.0
2019-08-14,3380,3605,3250,3455,685946,43621.0,12625406.0
2019-08-16,3380,3950,3305,3610,1075372,45578.0,12625406.0
2019-08-19,3570,3760,3460,3595,296114,45388.0,12625406.0
2019-08-20,3580,3600,3485,3510,202738,44315.0,12625406.0
2019-08-21,3460,3550,3325,3380,229216,42674.0,12625406.0
2019-08-22,3370,3470,3225,3250,315895,41033.0,12625406.0
2019-08-23,3290,3420,3155,3155,212258,39833.0,12625406.0
2019-08-26,3155,3155,2910,2995,190176,37813.0,12625406.0
2019-08-27,2995,3095,2925,3000,80371,37876.0,12625406.0
2019-08-28,3075,3075,2925,2945,112083,37182.0,12625406.0
2019-08-29,2915,3265,2900,3095,242119,39076.0,12625406.0
2019-08-30,3095,3250,3050,3140,154986,39644.0,12625406.0
2019-09-02,3145,3240,3140,3165,61007,39959.0,12625406.0
2019-09-03,3125,3200,3075,3095,96342,39076.0,12625406.0
2019-09-04,3185,3325,3095,3215,195080,40591.0,12625406.0
2019-09-05,3220,3350,3205,3300,137907,41664.0,12625406.0
2019-09-06,3330,3385,3210,3260,119386,41159.0,12625406.0
2019-09-09,3260,3290,3100,3125,97554,39454.0,12625406.0
2019-09-10,3150,3170,3080,3100,48260,39139.0,12625406.0
2019-09-11,3105,3230,3100,3125,44237,39454.0,12625406.0
2019-09-16,3125,3270,3125,3220,125413,40654.0,12625406.0
2019-09-17,3165,3330,3165,3295,112897,41601.0,12625406.0
2019-09-18,3295,3510,3265,3455,248897,43621.0,12625406.0
2019-09-19,3455,3605,3345,3490,136371,44063.0,12625406.0
2019-09-20,3475,3615,3470,3510,83201,44315.0,12625406.0
2019-09-23,3570,3580,3475,3520,104995,44441.0,12625406.0
2019-09-24,3520,3560,3450,3480,40010,43936.0,12625406.0
2019-09-25,3480,3510,3250,3330,81554,42043.0,12625406.0
2019-09-26,3390,3450,3340,3380,81951,42674.0,12625406.0
2019-09-27,3385,3450,3300,3325,97979,41979.0,12625406.0
2019-09-30,3395,3395,3295,3345,89799,42232.0,12625406.0
2019-10-01,3350,3450,3325,3370,52308,42548.0,12625406.0
2019-10-02,3370,3600,3360,3505,103106,44252.0,12625406.0
2019-10-04,3505,3600,3380,3495,100699,44126.0,12625406.0
2019-10-07,3465,3645,3455,3625,143577,45767.0,12625406.0
