NEW(160550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-06,11350,11450,11200,11200,135853,306948.0,27406106.0
2016-09-07,11150,11250,10800,10850,207158,297356.0,27406106.0
2016-09-08,10850,10950,10450,10800,247123,295986.0,27406106.0
2016-09-09,10600,10950,10600,10650,123982,291875.0,27406106.0
2016-09-12,10300,10650,10200,10300,241146,282283.0,27406106.0
2016-09-13,10450,10650,10250,10300,175348,282283.0,27406106.0
2016-09-19,10400,11050,10350,10900,379531,298727.0,27406106.0
2016-09-20,10900,11000,10700,10950,140723,300097.0,27406106.0
2016-09-21,10950,11200,10900,11050,134002,302837.0,27406106.0
2016-09-22,11100,11150,10950,11100,114738,304208.0,27406106.0
2016-09-23,11200,11350,11100,11250,123440,308319.0,27406106.0
2016-09-26,11150,11250,10950,11000,136369,301467.0,27406106.0
2016-09-27,10950,11300,10850,11100,154075,304208.0,27406106.0
2016-09-28,11200,11250,10800,10800,153533,295986.0,27406106.0
2016-09-29,10800,11200,10800,11150,160214,305578.0,27406106.0
2016-09-30,10950,11100,10800,10900,158059,298727.0,27406106.0
2016-10-04,10850,11250,10850,11150,156465,305578.0,27406106.0
2016-10-05,11200,11350,11100,11200,113818,306948.0,27406106.0
2016-10-06,11200,11550,11100,11200,186649,306948.0,27406106.0
2016-10-07,11200,11200,10900,10950,159429,300097.0,27406106.0
2016-10-10,10950,11150,10950,11050,112952,302837.0,27406106.0
2016-10-11,11050,11400,11000,11100,145706,304208.0,27406106.0
2016-10-12,11000,11450,11000,11400,203124,312430.0,27406106.0
2016-10-13,11500,11800,11200,11200,411589,306948.0,27406106.0
2016-10-14,11250,11400,11100,11200,142509,306948.0,27406106.0
2016-10-17,11350,11350,11050,11250,150953,308319.0,27406106.0
2016-10-18,11300,11600,11250,11450,194237,313800.0,27406106.0
2016-10-19,11400,11550,11250,11300,106251,309689.0,27406106.0
2016-10-20,11350,11700,11300,11700,417995,320651.0,27406106.0
2016-10-21,11600,11750,11500,11600,216943,317911.0,27406106.0
2016-10-24,11650,11900,11600,11700,356678,320651.0,27406106.0
2016-10-25,11650,11800,11350,11700,324319,320651.0,27406106.0
2016-10-26,11600,12000,11500,11900,442530,326133.0,27406106.0
2016-10-27,12000,12300,11950,12100,575283,331614.0,27406106.0
2016-10-28,12100,12250,11700,11900,269787,326133.0,27406106.0
2016-10-31,11700,11900,11400,11600,373977,317911.0,27406106.0
2016-11-01,11550,11900,11500,11650,179109,319281.0,27406106.0
2016-11-02,11400,11850,11350,11400,334074,312430.0,27406106.0
2016-11-03,11350,11500,10600,10750,552857,294616.0,27406106.0
2016-11-04,10650,11150,10500,11000,239369,301467.0,27406106.0
2016-11-07,11000,11450,11000,11400,165616,312430.0,27406106.0
2016-11-08,11450,11550,11300,11400,171004,312430.0,27406106.0
2016-11-09,11600,11700,10800,11300,611481,309689.0,27406106.0
2016-11-10,11550,11800,11450,11650,326848,319281.0,27406106.0
2016-11-11,11500,12000,11450,11900,373337,326133.0,27406106.0
2016-11-14,11800,12050,11650,11700,278128,320651.0,27406106.0
2016-11-15,11950,12250,11450,11950,1091810,327503.0,27406106.0
2016-11-16,11900,12050,11550,11700,318031,320651.0,27406106.0
2016-11-17,11700,11750,11500,11600,164585,317911.0,27406106.0
2016-11-18,11700,11700,11350,11400,190869,312430.0,27406106.0
2016-11-21,11100,11200,10500,10650,479631,291875.0,27406106.0
2016-11-22,10800,10900,10600,10750,149645,294616.0,27406106.0
2016-11-23,10700,11100,10650,10650,179392,291875.0,27406106.0
2016-11-24,10600,10800,10250,10600,297974,290505.0,27406106.0
2016-11-25,10450,10750,10450,10600,116904,290505.0,27406106.0
2016-11-28,10600,10900,10600,10700,105409,293245.0,27406106.0
2016-11-29,10750,10850,10600,10800,107507,295986.0,27406106.0
2016-11-30,11050,11400,11050,11200,313354,306948.0,27406106.0
2016-12-01,11200,11450,11150,11450,194172,313800.0,27406106.0
2016-12-02,11500,11750,11400,11550,201405,316541.0,27406106.0
2016-12-05,11650,11650,11250,11250,191080,308319.0,27406106.0
2016-12-06,11350,11550,11250,11400,162997,312430.0,27406106.0
2016-12-07,11300,11750,11300,11750,245332,322022.0,27406106.0
2016-12-08,11800,11950,11300,11400,345842,312430.0,27406106.0
2016-12-09,11300,11500,11100,11400,221544,312430.0,27406106.0
2016-12-12,11750,11800,11300,11400,328029,312430.0,27406106.0
2016-12-13,11450,11650,11300,11450,242229,313800.0,27406106.0
2016-12-14,11500,11500,11100,11200,275047,306948.0,27406106.0
2016-12-15,11200,11350,11100,11150,190791,305578.0,27406106.0
2016-12-16,11250,11400,10950,11300,244324,309689.0,27406106.0
2016-12-19,11300,11550,11100,11100,306152,304208.0,27406106.0
2016-12-20,11100,11300,11100,11200,126005,306948.0,27406106.0
2016-12-21,11250,11300,11000,11050,186959,302837.0,27406106.0
2016-12-22,10950,11000,10600,10650,339581,291875.0,27406106.0
2016-12-23,10700,10850,10600,10650,172135,291875.0,27406106.0
2016-12-26,10600,10900,10550,10750,118128,294616.0,27406106.0
2016-12-27,10700,10900,10600,10650,187126,291875.0,27406106.0
2016-12-28,10600,10950,10600,10950,169356,300097.0,27406106.0
2016-12-29,10950,11150,10900,11150,138474,305578.0,27406106.0
2017-01-02,10950,11150,10900,11000,146412,301467.0,27406106.0
2017-01-03,10950,11000,10800,10900,99882,298727.0,27406106.0
2017-01-04,10900,10950,10650,10800,154790,295986.0,27406106.0
2017-01-05,10800,11350,10800,11250,421981,308319.0,27406106.0
2017-01-06,11250,11400,11200,11200,151646,306948.0,27406106.0
2017-01-09,11250,11450,11250,11300,182009,309689.0,27406106.0
2017-01-10,11300,11400,11150,11200,133930,306948.0,27406106.0
2017-01-11,11200,11450,11200,11350,178611,311059.0,27406106.0
2017-01-12,11400,11400,11250,11350,117504,311059.0,27406106.0
2017-01-13,11400,11650,11200,11450,421574,313800.0,27406106.0
2017-01-16,11450,11450,11250,11350,194023,311059.0,27406106.0
2017-01-17,11500,11550,11000,11100,342536,304208.0,27406106.0
2017-01-18,11100,11250,10850,11250,182369,308319.0,27406106.0
2017-01-19,11200,11550,11050,11450,718314,313800.0,27406106.0
2017-01-20,11650,11900,11450,11700,800910,320651.0,27406106.0
2017-01-23,11550,11650,11050,11100,747990,304208.0,27406106.0
2017-01-24,11050,11100,10550,10600,564962,290505.0,27406106.0
2017-01-25,10550,10700,10200,10250,325200,280913.0,27406106.0
2017-01-26,10300,10450,10100,10400,304047,285024.0,27406106.0
2017-01-31,10400,10400,9640,9640,1039926,264195.0,27406106.0
2017-02-01,9640,9820,9640,9770,288390,267758.0,27406106.0
2017-02-02,9770,9800,9390,9490,336336,260084.0,27406106.0
2017-02-03,9400,9480,9140,9240,333899,253232.0,27406106.0
2017-02-06,9220,9240,8990,9130,236713,250218.0,27406106.0
2017-02-07,9050,9250,9050,9190,167825,251862.0,27406106.0
2017-02-08,9160,9250,9010,9050,134482,248025.0,27406106.0
2017-02-09,9050,9200,9050,9180,112261,251588.0,27406106.0
2017-02-10,9210,9520,9160,9490,248193,260084.0,27406106.0
2017-02-13,9490,9530,9280,9310,190763,255151.0,27406106.0
2017-02-14,9410,9410,9310,9330,101088,255699.0,27406106.0
2017-02-15,9330,9400,9250,9400,103851,257617.0,27406106.0
2017-02-16,9360,9400,9260,9260,114221,253781.0,27406106.0
2017-02-17,9210,9370,9210,9310,83071,255151.0,27406106.0
2017-02-20,9360,9440,9310,9310,158467,255151.0,27406106.0
2017-02-21,9310,9350,9190,9190,172752,251862.0,27406106.0
2017-02-22,9370,9450,9240,9250,228979,253506.0,27406106.0
2017-02-23,9300,9310,9180,9190,160614,251862.0,27406106.0
2017-02-24,9170,9180,9040,9080,214896,248847.0,27406106.0
2017-02-27,9050,9190,9030,9070,91502,248573.0,27406106.0
2017-02-28,9060,9120,9010,9020,83832,247203.0,27406106.0
2017-03-02,9010,9020,8280,8330,675528,228293.0,27406106.0
2017-03-03,8160,8230,7930,7960,393057,218153.0,27406106.0
2017-03-06,7900,8090,7850,8000,170077,219249.0,27406106.0
2017-03-07,7960,8060,7920,8020,126842,219797.0,27406106.0
2017-03-08,7990,8090,7990,8020,67012,219797.0,27406106.0
2017-03-09,8180,8400,8100,8280,205858,226923.0,27406106.0
2017-03-10,8400,8450,8200,8310,166941,227745.0,27406106.0
2017-03-13,8420,8420,8270,8320,100521,228019.0,27406106.0
2017-03-14,8280,8370,8100,8220,103602,225278.0,27406106.0
2017-03-15,8220,8270,8120,8140,75139,223086.0,27406106.0
2017-03-16,8110,8270,8040,8270,72913,226648.0,27406106.0
2017-03-17,8310,8310,8180,8200,53883,224730.0,27406106.0
2017-03-20,8160,8200,8000,8020,126726,219797.0,27406106.0
2017-03-21,8020,8110,7960,7970,144412,218427.0,27406106.0
2017-03-22,7850,8180,7850,8140,109374,223086.0,27406106.0
2017-03-23,8160,8160,8040,8050,92614,220619.0,27406106.0
2017-03-24,8010,8230,8010,8190,111471,224456.0,27406106.0
2017-03-27,8220,8300,8100,8220,135942,225278.0,27406106.0
2017-03-28,8220,8290,8070,8160,154724,223634.0,27406106.0
2017-03-29,8110,8140,8040,8040,128243,220345.0,27406106.0
2017-03-30,8050,8240,7980,8220,162473,225278.0,27406106.0
2017-03-31,8250,8470,8190,8270,337843,226648.0,27406106.0
2017-04-03,8270,8370,8170,8350,138479,228841.0,27406106.0
2017-04-04,8310,8470,8240,8450,188758,231582.0,27406106.0
2017-04-05,8510,8580,8380,8480,142411,232404.0,27406106.0
2017-04-06,8490,8630,8380,8590,107431,235418.0,27406106.0
2017-04-07,8570,8600,8470,8490,62792,232678.0,27406106.0
2017-04-10,8430,8460,8170,8200,129555,224730.0,27406106.0
2017-04-11,8170,8360,8170,8200,86607,224730.0,27406106.0
2017-04-12,8200,8270,8180,8210,51050,225004.0,27406106.0
2017-04-13,8190,8330,8190,8210,78435,225004.0,27406106.0
2017-04-14,8180,8340,8180,8280,93872,226923.0,27406106.0
2017-04-17,8310,8630,8310,8580,242806,235144.0,27406106.0
2017-04-18,8690,8730,8590,8670,178278,237611.0,27406106.0
2017-04-19,8670,8710,8570,8680,124906,237885.0,27406106.0
2017-04-20,8680,8700,8560,8570,132349,234870.0,27406106.0
2017-04-21,8570,8650,8450,8600,117390,235693.0,27406106.0
2017-04-24,8560,8610,8400,8470,109625,232130.0,27406106.0
2017-04-25,8440,8930,8440,8860,360116,242818.0,27406106.0
2017-04-26,8880,8880,8660,8750,200140,239803.0,27406106.0
2017-04-27,8670,8790,8580,8680,137915,237885.0,27406106.0
2017-04-28,8640,8700,8530,8630,120067,236515.0,27406106.0
2017-05-02,8720,8720,8570,8640,94778,236789.0,27406106.0
2017-05-04,8610,8720,8580,8720,110907,238981.0,27406106.0
2017-05-08,8670,8940,8670,8890,249770,243640.0,27406106.0
2017-05-10,8920,8940,8790,8870,147443,243092.0,27406106.0
2017-05-11,8870,9190,8780,9150,299825,250766.0,27406106.0
2017-05-12,9200,9370,9070,9190,284454,251862.0,27406106.0
2017-05-15,9280,9340,9060,9290,218372,254603.0,27406106.0
2017-05-16,9290,9320,9000,9150,271718,250766.0,27406106.0
2017-05-17,9110,9410,9110,9400,360762,257617.0,27406106.0
2017-05-18,9380,9470,9270,9410,214917,257891.0,27406106.0
2017-05-19,9420,9490,9290,9410,229589,257891.0,27406106.0
2017-05-22,9450,9460,9180,9230,232825,252958.0,27406106.0
2017-05-23,9180,9260,9030,9050,226183,248025.0,27406106.0
2017-05-24,9030,9260,9030,9220,114237,252684.0,27406106.0
2017-05-25,9170,9260,9100,9110,139936,249670.0,27406106.0
2017-05-26,9120,9300,9120,9290,111141,254603.0,27406106.0
2017-05-29,9260,9270,9100,9120,116640,249944.0,27406106.0
2017-05-30,9130,9240,9130,9240,88291,253232.0,27406106.0
2017-05-31,9210,9260,9130,9150,162601,250766.0,27406106.0
2017-06-01,9140,9210,9110,9140,86205,250492.0,27406106.0
2017-06-02,9140,9250,9010,9210,131329,252410.0,27406106.0
2017-06-05,9210,9210,9020,9030,224207,247477.0,27406106.0
2017-06-07,9010,9320,8950,9310,272048,255151.0,27406106.0
2017-06-08,9330,9390,9220,9310,221383,255151.0,27406106.0
2017-06-09,9320,9410,9250,9380,177136,257069.0,27406106.0
2017-06-12,9320,9360,9080,9080,204014,248847.0,27406106.0
2017-06-13,9110,9160,9050,9110,102810,249670.0,27406106.0
2017-06-14,9120,9170,9040,9090,112585,249122.0,27406106.0
2017-06-15,9030,9110,8880,8880,150670,243366.0,27406106.0
2017-06-16,8880,8900,8590,8780,188702,240626.0,27406106.0
2017-06-19,8780,8860,8680,8790,90198,240900.0,27406106.0
2017-06-20,8790,8800,8440,8450,157170,231582.0,27406106.0
2017-06-21,8300,8540,8210,8510,114810,233226.0,27406106.0
2017-06-22,8440,8580,8400,8400,58204,230211.0,27406106.0
2017-06-23,8310,8590,8310,8550,87825,234322.0,27406106.0
2017-06-26,8550,8550,8440,8500,45120,232952.0,27406106.0
2017-06-27,8460,8750,8420,8670,131274,237611.0,27406106.0
2017-06-28,8660,8790,8210,8470,114908,232130.0,27406106.0
2017-06-29,8540,8550,8260,8390,112550,229937.0,27406106.0
2017-06-30,8390,8490,8330,8450,61404,231582.0,27406106.0
2017-07-03,8410,8440,8230,8290,64340,227197.0,27406106.0
2017-07-04,8310,8380,8180,8250,104976,226100.0,27406106.0
2017-07-05,8220,8330,8220,8260,28970,226374.0,27406106.0
2017-07-06,8270,8310,8200,8290,43532,227197.0,27406106.0
2017-07-07,8330,8520,8300,8520,93080,233500.0,27406106.0
2017-07-10,8500,8510,8330,8330,75194,228293.0,27406106.0
2017-07-11,8280,8370,8250,8290,33468,227197.0,27406106.0
2017-07-12,8280,8320,8220,8250,40813,226100.0,27406106.0
2017-07-13,8290,8300,8190,8240,45468,225826.0,27406106.0
2017-07-14,8290,8290,8080,8120,86486,222538.0,27406106.0
2017-07-17,8080,8110,7900,7980,172770,218701.0,27406106.0
2017-07-18,7960,8060,7880,8000,91407,219249.0,27406106.0
2017-07-19,7960,8210,7860,8200,88809,224730.0,27406106.0
2017-07-20,8280,8280,8150,8150,49920,223360.0,27406106.0
2017-07-21,8170,8230,8140,8200,46597,224730.0,27406106.0
2017-07-24,8260,8270,8170,8180,28924,224182.0,27406106.0
2017-07-25,8210,8260,8180,8180,49354,224182.0,27406106.0
2017-07-26,8220,8270,8100,8220,36323,225278.0,27406106.0
2017-07-27,8250,8350,8200,8240,58396,225826.0,27406106.0
2017-07-28,8320,8320,8120,8180,71411,224182.0,27406106.0
2017-07-31,8200,8200,7930,8050,78250,220619.0,27406106.0
2017-08-01,8010,8280,8010,8210,42411,225004.0,27406106.0
2017-08-02,8230,8270,8150,8200,22606,224730.0,27406106.0
2017-08-03,8260,8260,8030,8030,64061,220071.0,27406106.0
2017-08-04,8030,8070,7990,8020,39493,219797.0,27406106.0
2017-08-07,8020,8190,8010,8140,42519,223086.0,27406106.0
2017-08-08,8130,8170,8050,8110,28949,222264.0,27406106.0
2017-08-09,8160,8160,7980,8000,64237,219249.0,27406106.0
2017-08-10,8100,8100,7780,7870,100738,215686.0,27406106.0
2017-08-11,7660,7770,7590,7590,123762,208012.0,27406106.0
2017-08-14,7560,7630,7500,7530,72808,206368.0,27406106.0
2017-08-16,7480,7520,7000,7060,354786,193487.0,27406106.0
2017-08-17,7010,7140,6980,7140,107622,195680.0,27406106.0
2017-08-18,7100,7100,6980,7090,65639,194309.0,27406106.0
2017-08-21,7060,7130,7020,7030,59486,192665.0,27406106.0
2017-08-22,7040,7110,7040,7050,28160,193213.0,27406106.0
2017-08-23,7070,7100,7010,7010,33664,192117.0,27406106.0
2017-08-24,7000,7040,6960,6960,57080,190746.0,27406106.0
2017-08-25,6950,7030,6950,7010,56191,192117.0,27406106.0
2017-08-28,7050,7060,6950,7010,67326,192117.0,27406106.0
2017-08-29,6990,7050,6950,6960,68689,190746.0,27406106.0
2017-08-30,6970,7120,6970,7050,72125,193213.0,27406106.0
2017-08-31,7090,7250,7070,7180,95210,196776.0,27406106.0
2017-09-01,7200,7210,7080,7200,70137,197324.0,27406106.0
2017-09-04,7070,7130,7030,7040,98055,192939.0,27406106.0
2017-09-05,7020,7080,6960,6970,73781,191021.0,27406106.0
2017-09-06,6960,7060,6940,6940,72621,190198.0,27406106.0
2017-09-07,6980,7100,6960,7040,76999,192939.0,27406106.0
2017-09-08,7040,7090,6970,6980,61321,191295.0,27406106.0
2017-09-11,6980,7070,6950,6970,71990,191021.0,27406106.0
2017-09-12,6920,7010,6770,6870,187152,188280.0,27406106.0
2017-09-13,6910,7000,6550,6600,195060,180880.0,27406106.0
2017-09-14,6550,6600,6270,6360,263874,174303.0,27406106.0
2017-09-15,6300,6510,6250,6490,206277,177866.0,27406106.0
2017-09-18,6540,6720,6490,6700,135208,183621.0,27406106.0
2017-09-19,6670,6760,6640,6680,65052,183073.0,27406106.0
2017-09-20,6700,6770,6500,6580,99897,180332.0,27406106.0
2017-09-21,6650,6780,6550,6780,122574,185813.0,27406106.0
2017-09-22,6890,7110,6660,6660,266580,182525.0,27406106.0
2017-09-25,6500,6660,6500,6540,78495,179236.0,27406106.0
2017-09-26,6420,6680,6420,6580,73350,180332.0,27406106.0
2017-09-27,6680,6890,6610,6830,68195,187184.0,27406106.0
2017-09-28,6830,6890,6720,6830,67825,187184.0,27406106.0
2017-09-29,6830,6980,6810,6940,81569,190198.0,27406106.0
2017-10-10,7020,7080,6800,6820,81054,186910.0,27406106.0
2017-10-11,6800,6980,6800,6950,52762,190472.0,27406106.0
2017-10-12,7000,7030,6940,7010,57651,192117.0,27406106.0
2017-10-13,7010,7030,6820,6860,83162,188006.0,27406106.0
2017-10-16,6860,7080,6800,7010,97927,192117.0,27406106.0
2017-10-17,7010,7230,6900,7020,138381,192391.0,27406106.0
2017-10-18,6980,7170,6970,7140,80617,195680.0,27406106.0
2017-10-19,7180,7330,7110,7250,117159,198694.0,27406106.0
2017-10-20,7250,7340,7220,7270,84388,199242.0,27406106.0
2017-10-23,7270,7300,7190,7240,51514,198420.0,27406106.0
2017-10-24,7200,7370,7190,7360,67035,201709.0,27406106.0
2017-10-25,7400,7400,7260,7310,93401,200339.0,27406106.0
2017-10-26,7280,7620,7280,7610,180656,208560.0,27406106.0
2017-10-27,7620,7910,7600,7870,231189,215686.0,27406106.0
2017-10-30,7950,8140,7860,8110,211589,222264.0,27406106.0
2017-10-31,8170,8180,8020,8100,108376,221989.0,27406106.0
2017-11-01,8050,8110,8000,8110,75840,222264.0,27406106.0
2017-11-02,8080,8230,8050,8230,120055,225552.0,27406106.0
2017-11-03,8230,8390,8100,8150,142141,223360.0,27406106.0
2017-11-06,8140,8150,7720,7800,284418,213768.0,27406106.0
2017-11-07,7730,7970,7720,7950,130079,217879.0,27406106.0
2017-11-08,8000,8180,7970,8150,107633,223360.0,27406106.0
2017-11-09,8180,8200,8020,8050,79181,220619.0,27406106.0
2017-11-10,8060,8150,8000,8070,60580,221167.0,27406106.0
2017-11-13,8100,8900,8100,8850,815259,242544.0,27406106.0
2017-11-14,8900,8900,8700,8870,290757,243092.0,27406106.0
2017-11-15,8680,8900,8680,8830,246291,241996.0,27406106.0
2017-11-16,8820,8930,8550,8910,221627,244188.0,27406106.0
2017-11-17,8690,8900,8650,8850,144381,242544.0,27406106.0
2017-11-20,8890,8890,8600,8770,109195,240352.0,27406106.0
2017-11-21,8800,8800,8580,8730,106506,239255.0,27406106.0
2017-11-22,8730,8970,8690,8820,179958,241722.0,27406106.0
2017-11-23,8850,9310,8850,9170,590844,251314.0,27406106.0
2017-11-24,9180,9200,8900,9000,248042,246655.0,27406106.0
2017-11-27,8970,9060,8620,8870,303112,243092.0,27406106.0
2017-11-28,8810,8950,8690,8750,112579,239803.0,27406106.0
2017-11-29,8640,8730,8360,8510,311189,233226.0,27406106.0
2017-11-30,8570,8700,7980,8060,338564,220893.0,27406106.0
2017-12-01,7980,8210,7980,8200,115770,224730.0,27406106.0
2017-12-04,8230,8310,8120,8260,124834,226374.0,27406106.0
2017-12-05,8260,8530,8170,8440,144546,231308.0,27406106.0
2017-12-06,8390,8580,8360,8400,122862,230211.0,27406106.0
2017-12-07,8390,8520,8160,8170,129218,223908.0,27406106.0
2017-12-08,8110,8330,8000,8130,85417,222812.0,27406106.0
2017-12-11,8170,8780,8170,8780,286600,240626.0,27406106.0
2017-12-12,8950,10350,8860,9790,4561021,268306.0,27406106.0
2017-12-13,9620,9910,9550,9820,1035646,269128.0,27406106.0
2017-12-14,9830,9840,9350,9600,1254446,263099.0,27406106.0
2017-12-15,9650,9860,9480,9750,685113,267210.0,27406106.0
2017-12-18,10000,10350,9820,10100,1629124,276802.0,27406106.0
2017-12-19,9960,9970,9580,9810,739813,268854.0,27406106.0
2017-12-20,9800,10150,9500,9650,597792,264469.0,27406106.0
2017-12-21,9650,9860,9420,9430,413908,258440.0,27406106.0
2017-12-22,9390,9720,9200,9630,284676,263921.0,27406106.0
2017-12-26,9630,9680,9110,9150,481315,250766.0,27406106.0
2017-12-27,9160,9230,9010,9150,225010,250766.0,27406106.0
2017-12-28,9230,9280,9120,9150,201127,250766.0,27406106.0
2018-01-02,9230,9850,9150,9630,569729,263921.0,27406106.0
2018-01-03,9610,9800,9530,9690,269816,265565.0,27406106.0
2018-01-04,9710,10050,9610,9610,521027,263373.0,27406106.0
2018-01-05,9630,10100,9590,9890,772489,271046.0,27406106.0
2018-01-08,9890,9890,9520,9540,318604,261454.0,27406106.0
2018-01-09,9570,9900,9500,9780,327177,268032.0,27406106.0
2018-01-10,10000,10050,9300,9580,440274,262550.0,27406106.0
2018-01-11,9700,9700,9390,9530,174796,261180.0,27406106.0
2018-01-12,9670,9670,9030,9070,402656,248573.0,27406106.0
2018-01-15,9070,9180,8910,9150,210969,250766.0,27406106.0
2018-01-16,9100,9320,9080,9120,265596,249944.0,27406106.0
2018-01-17,9060,9800,9060,9670,467490,265017.0,27406106.0
2018-01-18,9750,9910,9490,9840,499490,269676.0,27406106.0
2018-01-19,9840,10550,9820,10300,989748,282283.0,27406106.0
2018-01-22,10400,11100,10250,11000,1841439,301467.0,27406106.0
2018-01-23,10950,11100,10700,11000,790699,301467.0,27406106.0
2018-01-24,10950,10950,10400,10500,761124,287764.0,27406106.0
2018-01-25,10350,10600,10250,10450,583397,286394.0,27406106.0
2018-01-26,10400,10950,10300,10550,598199,289134.0,27406106.0
2018-01-29,10600,10650,9940,10050,853468,275431.0,27406106.0
2018-01-30,10000,10050,9650,9950,683091,272691.0,27406106.0
2018-01-31,9950,10200,9780,10100,677998,276802.0,27406106.0
2018-02-01,9900,9950,9000,9130,2134190,250218.0,27406106.0
2018-02-02,9170,9170,8700,8980,615598,246107.0,27406106.0
2018-02-05,8690,8740,8430,8530,400457,233774.0,27406106.0
2018-02-06,8190,8230,7750,8120,628639,222538.0,27406106.0
2018-02-07,8220,8360,7750,7750,489260,212397.0,27406106.0
2018-02-08,7780,8060,7780,7980,209336,218701.0,27406106.0
2018-02-09,7700,7820,7580,7650,341743,209657.0,27406106.0
2018-02-12,7740,7740,7370,7400,317434,202805.0,27406106.0
2018-02-13,7430,7510,7110,7150,370766,195954.0,27406106.0
2018-02-14,7220,7430,7160,7370,275711,201983.0,27406106.0
2018-02-19,7410,7550,7340,7510,286254,205820.0,27406106.0
2018-02-20,7500,7530,7310,7390,269685,202531.0,27406106.0
2018-02-21,7420,7450,7300,7420,193040,203353.0,27406106.0
2018-02-22,7370,7770,7350,7600,395585,208286.0,27406106.0
2018-02-23,7670,7670,7360,7450,221171,204175.0,27406106.0
2018-02-26,7660,8420,7650,8190,1893366,224456.0,27406106.0
2018-02-27,8340,8510,8190,8310,655469,227745.0,27406106.0
2018-02-28,8190,8230,7950,8190,328475,224456.0,27406106.0
2018-03-02,8000,8600,7940,8520,426434,233500.0,27406106.0
2018-03-05,8520,8910,8240,8310,372385,227745.0,27406106.0
2018-03-06,8400,8670,8330,8420,160773,230759.0,27406106.0
2018-03-07,8290,8440,8140,8150,186349,223360.0,27406106.0
2018-03-08,8320,8430,8200,8250,170768,226100.0,27406106.0
2018-03-09,8500,8800,8400,8500,598449,232952.0,27406106.0
2018-03-12,8590,9150,8490,8870,877883,243092.0,27406106.0
2018-03-13,8870,8880,8640,8800,206176,241174.0,27406106.0
2018-03-14,8750,8800,8630,8700,178280,238433.0,27406106.0
2018-03-15,8610,8930,8610,8880,290874,243366.0,27406106.0
2018-03-16,8940,9020,8660,8810,354210,241448.0,27406106.0
2018-03-19,8890,8890,8510,8540,159512,234048.0,27406106.0
2018-03-20,8530,8670,8370,8440,157871,231308.0,27406106.0
2018-03-21,8530,8850,8440,8790,302042,240900.0,27406106.0
2018-03-22,8860,8860,8410,8560,234469,234596.0,27406106.0
2018-03-23,8150,8340,7980,8130,422099,222812.0,27406106.0
2018-03-26,8350,8560,8090,8480,287334,232404.0,27406106.0
2018-03-27,8600,9390,8600,9100,1293345,249396.0,27406106.0
2018-03-28,9100,9330,8920,9130,508416,250218.0,27406106.0
2018-03-29,9110,9850,9040,9540,1086252,261454.0,27406106.0
2018-03-30,9590,9590,9190,9270,425758,254055.0,27406106.0
2018-04-02,9270,9690,9230,9330,465171,255699.0,27406106.0
2018-04-03,9270,9460,9100,9300,375675,254877.0,27406106.0
2018-04-04,9300,9300,8960,9070,354368,248573.0,27406106.0
2018-04-05,9150,9330,8800,8900,528974,243914.0,27406106.0
2018-04-06,8910,9080,8780,8830,292067,241996.0,27406106.0
2018-04-09,8880,9450,8880,9400,784822,257617.0,27406106.0
2018-04-10,9500,9520,9170,9450,454054,258988.0,27406106.0
2018-04-11,9500,9610,9420,9420,312792,258166.0,27406106.0
2018-04-12,9500,9540,9010,9050,532446,248025.0,27406106.0
2018-04-13,9200,9200,9030,9090,241540,249122.0,27406106.0
2018-04-16,9100,9480,9100,9370,321438,256795.0,27406106.0
2018-04-17,9440,9470,9290,9400,238595,257617.0,27406106.0
2018-04-18,9510,9630,9270,9360,273858,256521.0,27406106.0
2018-04-19,9400,9420,9160,9230,208727,252958.0,27406106.0
2018-04-20,9170,9360,9170,9310,113943,255151.0,27406106.0
2018-04-23,9310,9320,8810,8830,459094,241996.0,27406106.0
2018-04-24,8760,9040,8760,9000,189159,246655.0,27406106.0
2018-04-25,8880,9000,8700,8740,155314,239529.0,27406106.0
2018-04-26,8740,8960,8720,8880,133551,243366.0,27406106.0
2018-04-27,8880,8950,8790,8840,82903,242270.0,27406106.0
2018-04-30,8850,8900,8170,8400,391122,230211.0,27406106.0
2018-05-02,8300,8400,8160,8280,244543,226923.0,27406106.0
2018-05-03,8210,8420,8210,8280,122554,226923.0,27406106.0
2018-05-04,8270,8340,8150,8150,151810,223360.0,27406106.0
2018-05-08,8240,8240,7940,8000,223330,219249.0,27406106.0
2018-05-09,7950,8120,7810,8080,208280,221441.0,27406106.0
2018-05-10,8080,8100,7950,8060,101670,220893.0,27406106.0
2018-05-11,8060,8480,8040,8440,259725,231308.0,27406106.0
2018-05-14,8470,8700,8380,8410,251083,230485.0,27406106.0
2018-05-15,8460,8500,8170,8210,151625,225004.0,27406106.0
2018-05-16,8180,8380,8020,8070,279818,221167.0,27406106.0
2018-05-17,8050,8560,8050,8490,272872,232678.0,27406106.0
2018-05-18,8410,8710,8410,8430,195430,231033.0,27406106.0
2018-05-21,8590,9250,8560,8970,862280,245833.0,27406106.0
2018-05-23,8980,9000,8520,8600,441091,235693.0,27406106.0
2018-05-24,8590,8870,8580,8810,191789,241448.0,27406106.0
2018-05-25,8810,8810,8480,8690,170405,238159.0,27406106.0
2018-05-28,8880,8880,8460,8470,225317,232130.0,27406106.0
2018-05-29,8790,8790,8600,8630,275045,236515.0,27406106.0
