버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-03,4965,4965,4592,4636,98551,36463.0,37206645.0
2011-06-07,4729,4729,4304,4518,94590,35532.0,37206645.0
2011-06-08,4634,4729,4493,4570,36071,35942.0,37206645.0
2011-06-09,4634,4634,4398,4550,18040,35793.0,37206645.0
2011-06-10,4446,4630,3878,3879,180940,30509.0,37206645.0
2011-06-13,3991,4153,3845,3973,115271,31254.0,37206645.0
2011-06-14,4067,4568,4067,4314,106963,33932.0,37206645.0
2011-06-15,4408,4478,4020,4423,52249,34788.0,37206645.0
2011-06-16,4256,4630,4176,4423,42124,34788.0,37206645.0
2011-06-17,4432,4710,4138,4219,59253,33188.0,37206645.0
2011-06-20,4219,4261,3973,3973,26623,31254.0,37206645.0
2011-06-21,4115,4115,3831,3832,23932,30137.0,37206645.0
2011-06-22,3830,4105,3688,3955,78127,31105.0,37206645.0
2011-06-23,3973,4544,3831,4546,465386,35756.0,37206645.0
2011-06-24,4729,5226,4592,5227,764027,41113.0,37206645.0
2011-06-27,5416,5911,5131,5346,617852,42044.0,37206645.0
2011-06-28,5202,5297,4871,5180,230200,40741.0,37206645.0
2011-06-29,5250,5889,5202,5346,777878,42044.0,37206645.0
2011-06-30,5250,5486,4919,5061,231454,39811.0,37206645.0
2011-07-01,4943,5131,4777,5109,92614,40183.0,37206645.0
2011-07-04,5155,5250,4919,5061,100825,39811.0,37206645.0
2011-07-05,5061,5061,4729,4896,95880,38509.0,37206645.0
2011-07-06,4965,4965,4729,4801,60748,37765.0,37206645.0
2011-07-07,4824,4895,4574,4574,76671,35979.0,37206645.0
2011-07-08,4540,4658,4432,4584,70567,36053.0,37206645.0
2011-07-11,4725,4725,4578,4631,55846,36425.0,37206645.0
2011-07-12,4578,4729,4256,4470,77551,35160.0,37206645.0
2011-07-13,4446,4682,4441,4470,19555,35160.0,37206645.0
2011-07-14,4488,4706,4436,4608,26117,36239.0,37206645.0
2011-07-15,0,0,0,4608,0,36239.0,37206645.0
2011-07-18,4550,4634,4351,4423,114339,34788.0,37206645.0
2011-07-19,4426,4540,4280,4390,50906,34528.0,37206645.0
2011-07-20,4374,4470,4266,4414,48387,34714.0,37206645.0
2011-07-21,4327,4436,4256,4267,87721,33560.0,37206645.0
2011-07-22,4398,4478,4308,4437,58462,34900.0,37206645.0
2011-07-25,4540,5084,4342,5085,219576,39997.0,37206645.0
2011-07-26,5273,5817,5084,5582,556953,43904.0,37206645.0
2011-07-27,5392,5581,5202,5582,204006,43904.0,37206645.0
2011-07-28,5416,5793,5416,5653,133885,44462.0,37206645.0
2011-07-29,5747,6077,5581,5865,229141,46136.0,37206645.0
2011-08-01,5959,6054,5675,5865,89246,46136.0,37206645.0
2011-08-02,5911,5935,5320,5605,163449,44090.0,37206645.0
2011-08-03,5368,5604,5297,5534,85599,43532.0,37206645.0
2011-08-04,5628,5628,5061,5322,97366,41857.0,37206645.0
2011-08-05,5202,5202,4658,4754,116667,37393.0,37206645.0
2011-08-08,4606,4965,4398,4730,89936,37207.0,37206645.0
2011-08-09,4753,5131,4256,4394,104795,34565.0,37206645.0
2011-08-10,4426,4919,4394,4494,160375,35346.0,37206645.0
2011-08-11,3826,4374,3826,4352,104215,34230.0,37206645.0
2011-08-12,4512,4512,4256,4319,95152,33970.0,37206645.0
2011-08-16,4384,4720,4384,4659,72846,36649.0,37206645.0
2011-08-17,4706,4706,4478,4659,40648,36649.0,37206645.0
2011-08-18,5344,5344,5344,5346,19860,42044.0,37206645.0
2011-08-19,6125,6125,6125,6126,56038,48183.0,37206645.0
2011-08-22,6929,7024,5226,5298,3043672,41671.0,37206645.0
2011-08-23,5344,5534,4824,5298,759889,41671.0,37206645.0
2011-08-24,5320,5581,4824,4967,494767,39067.0,37206645.0
2011-08-25,5013,5226,4824,4943,225480,38881.0,37206645.0
2011-08-26,4943,5061,4710,4967,176524,39067.0,37206645.0
2011-08-29,4919,5250,4871,5132,165068,40369.0,37206645.0
2011-08-30,5061,5368,5061,5156,226195,40555.0,37206645.0
2011-08-31,5155,5202,4919,5156,88925,40555.0,37206645.0
2011-09-01,5037,5179,4871,4872,201305,38323.0,37206645.0
2011-09-02,4871,5013,4634,4896,196494,38509.0,37206645.0
2011-09-05,4895,4895,4725,4778,85001,37579.0,37206645.0
2011-09-06,4687,4753,4275,4541,158826,35718.0,37206645.0
2011-09-07,4422,4682,4422,4674,19222,36760.0,37206645.0
2011-09-08,4682,4706,4256,4645,63797,36537.0,37206645.0
2011-09-09,4516,4895,4493,4730,103236,37207.0,37206645.0
2011-09-14,4729,4847,4488,4588,133286,36090.0,37206645.0
2011-09-15,4720,4720,4422,4716,92402,37095.0,37206645.0
2011-09-16,4753,4753,4588,4707,32272,37021.0,37206645.0
2011-09-19,4706,4824,4682,4707,41049,37021.0,37206645.0
2011-09-20,4706,4725,4597,4707,24041,37021.0,37206645.0
2011-09-21,4640,5392,4634,5392,271493,42416.0,37206645.0
2011-09-22,5273,5534,4943,5061,217190,39811.0,37206645.0
2011-09-23,4847,5770,4800,5700,426638,44834.0,37206645.0
2011-09-26,5817,6077,4847,4849,372509,38137.0,37206645.0
2011-09-27,5392,5416,4847,5109,264969,40183.0,37206645.0
2011-09-28,5155,5817,5131,5700,328451,44834.0,37206645.0
2011-09-29,5604,6550,5462,6551,943283,51531.0,37206645.0
2011-09-30,6527,6550,6172,6480,647180,50973.0,37206645.0
2011-10-04,6148,7071,6054,6480,581726,50973.0,37206645.0
2011-10-05,6574,6598,5817,5913,291761,46508.0,37206645.0
2011-10-06,5959,6432,5841,6196,199046,49977.0,38150041.0
2011-10-07,6196,6669,6101,6623,229824,53410.0,38150041.0
2011-10-10,6763,6763,6432,6623,178103,53410.0,38150041.0
2011-10-11,6763,7308,6621,6835,349901,55127.0,38150041.0
2011-10-12,6716,6905,6385,6859,190505,55318.0,38150041.0
2011-10-13,6716,7047,6716,6859,164302,55318.0,38150041.0
2011-10-14,6716,7166,6527,7166,116284,57797.0,38150041.0
2011-10-17,7166,7520,7000,7284,319544,58751.0,38150041.0
2011-10-18,7236,8372,7094,8230,833821,66381.0,38150041.0
2011-10-19,8490,8490,7804,8112,453067,65427.0,38150041.0
2011-10-20,8182,8703,8136,8585,330502,69242.0,38150041.0
2011-10-21,8727,9814,8419,8893,737006,71722.0,38150041.0
2011-10-24,8797,9200,8443,8751,360194,70578.0,38150041.0
2011-10-25,8655,9128,8655,9058,161282,73057.0,38150041.0
2011-10-26,9200,9436,8797,9130,156648,73630.0,38150041.0
2011-10-27,9318,9625,8206,8207,433979,66190.0,38150041.0
2011-10-28,8230,8254,7284,7829,382938,63138.0,38150041.0
2011-10-31,7993,7993,7567,7711,106971,62185.0,38150041.0
2011-11-01,7709,7970,6763,6835,480938,55127.0,38150041.0
2011-11-02,6763,7094,6125,6693,521959,53982.0,38150041.0
2011-11-03,6716,7685,6716,7474,592934,60277.0,38150041.0
2011-11-04,7615,7663,7189,7474,204733,60277.0,38150041.0
2011-11-07,7260,7709,7260,7450,131842,60086.0,38150041.0
2011-11-08,7449,7591,6835,6930,378229,55890.0,38150041.0
2011-11-09,6929,7094,6125,6433,471093,51884.0,38150041.0
2011-11-10,6148,6716,5911,6575,259888,53029.0,38150041.0
2011-11-11,6550,6811,6290,6575,106547,53029.0,38150041.0
2011-11-14,6574,6716,6432,6575,79061,53029.0,38150041.0
2011-11-15,6669,6669,6338,6504,93665,52456.0,38150041.0
2011-11-16,6408,6621,6077,6338,142834,51121.0,38150041.0
2011-11-17,6243,6408,5889,6126,125236,49404.0,38150041.0
2011-11-18,6148,6148,5486,5771,232259,46543.0,38150041.0
2011-11-21,5817,5911,5486,5795,157582,46734.0,38150041.0
2011-11-22,5817,6574,5628,6433,273992,51884.0,38150041.0
2011-11-23,6266,6408,5911,6007,156179,48451.0,38150041.0
2011-11-24,5983,6362,5817,6362,124380,51312.0,38150041.0
2011-11-25,6362,6905,6243,6386,329028,51503.0,38150041.0
2011-11-28,6456,6716,6385,6717,91483,54173.0,38150041.0
2011-11-29,6881,6881,6550,6669,249579,53792.0,38150041.0
2011-11-30,6550,6716,6385,6480,157249,52266.0,38150041.0
2011-12-01,6527,6763,6243,6480,187562,52266.0,38150041.0
2011-12-02,6480,6574,6385,6480,110084,52266.0,38150041.0
2011-12-05,6716,7354,6480,7190,308317,57988.0,38150041.0
2011-12-06,7212,7473,7024,7096,97435,57225.0,38150041.0
2011-12-07,7000,7354,6929,7356,138864,59323.0,38150041.0
2011-12-08,7354,7663,7212,7663,283478,61803.0,38150041.0
2011-12-09,7685,8230,7402,7592,328150,61231.0,38150041.0
2011-12-12,7426,7426,6456,6457,598310,52075.0,38150041.0
2011-12-13,6408,6408,5675,5865,562682,47306.0,38150041.0
2011-12-14,5911,5983,5723,5960,232216,48069.0,38150041.0
2011-12-15,5889,6385,5770,5937,255124,47878.0,38150041.0
2011-12-16,6054,6054,5793,5960,166370,48069.0,38150041.0
2011-12-19,5959,6007,5557,5842,350094,47115.0,38150041.0
2011-12-20,5793,6148,5675,6007,338313,48451.0,38150041.0
2011-12-21,6196,6503,6007,6149,932799,49595.0,38150041.0
2011-12-22,6338,6385,6054,6362,297307,51312.0,38150041.0
2011-12-23,6266,7166,6266,6765,565972,54555.0,38150041.0
2011-12-26,6905,7284,6669,6859,447386,55318.0,38150041.0
2011-12-27,7000,7000,6550,6717,169961,54173.0,38150041.0
2011-12-28,6716,7166,6527,7096,228012,57225.0,38150041.0
2011-12-29,7118,7236,6763,6788,317285,54745.0,38150041.0
2012-01-02,6787,6787,6362,6410,156171,51693.0,38150041.0
2012-01-03,6408,6503,6266,6268,115081,50549.0,38150041.0
2012-01-04,6290,7189,6266,7001,1495178,56462.0,38150041.0
2012-01-05,7118,8040,6574,7096,1837777,57225.0,38150041.0
2012-01-06,7189,7189,6621,6788,406996,54745.0,38150041.0
2012-01-09,6574,6739,6243,6268,870740,50549.0,38150041.0
2012-01-10,6432,6929,6290,6457,1665936,52075.0,38150041.0
2012-01-11,6290,6787,6196,6575,1067821,53029.0,38150041.0
2012-01-12,6550,6763,6385,6575,473825,53029.0,38150041.0
2012-01-13,6574,6621,6290,6480,275003,52266.0,38150041.0
2012-01-16,6456,6645,6314,6410,419126,51693.0,38150041.0
2012-01-17,6527,6693,6338,6480,426679,52266.0,38150041.0
2012-01-18,6480,6503,6220,6268,508369,50549.0,38150041.0
2012-01-19,6480,6480,6148,6362,229726,51312.0,38150041.0
2012-01-20,6362,6480,6172,6244,266154,50358.0,38150041.0
2012-01-25,6385,6432,6243,6338,128842,51121.0,38150041.0
2012-01-26,6338,6480,6243,6338,156139,51121.0,38150041.0
2012-01-27,6408,6408,6196,6268,128663,50549.0,38150041.0
2012-01-30,6266,6314,6101,6102,250498,49214.0,38150041.0
2012-01-31,6148,6290,6077,6244,276722,50358.0,38150041.0
2012-02-01,6290,6290,5959,6102,331868,49214.0,38150041.0
2012-02-02,6196,6196,5889,6031,287432,48641.0,38150041.0
2012-02-03,6007,6007,5675,5771,360021,46543.0,38150041.0
2012-02-06,5770,5817,5179,5203,531425,41965.0,38150041.0
2012-02-07,5273,5889,5108,5771,895167,46543.0,38150041.0
2012-02-08,5770,5770,5438,5534,264262,44636.0,38150041.0
2012-02-09,5510,5604,5392,5582,211296,45017.0,38150041.0
2012-02-10,5628,5817,5534,5771,249395,46543.0,38150041.0
2012-02-13,5817,5817,5628,5723,102172,46162.0,38150041.0
2012-02-14,5723,5817,5652,5747,256478,46352.0,38150041.0
2012-02-15,5793,5793,5581,5582,237093,45017.0,38150041.0
2012-02-16,5604,5628,5462,5510,232293,44445.0,38150041.0
2012-02-17,5604,5652,5462,5510,198289,44445.0,38150041.0
2012-02-20,5581,5699,5486,5582,237211,45017.0,38150041.0
2012-02-21,5652,5675,5557,5629,169397,45399.0,38150041.0
2012-02-22,5652,5935,5581,5819,435854,46925.0,38150041.0
2012-02-23,5486,5723,5155,5250,864624,42347.0,38150041.0
2012-02-24,5226,5226,4824,4967,589524,40058.0,38150041.0
2012-02-27,4824,4919,4706,4730,381366,38150.0,38150041.0
2012-02-28,4847,4989,4654,4801,370023,38722.0,38150041.0
2012-02-29,4824,4847,4682,4726,245740,38112.0,38150041.0
2012-03-02,4800,4895,4725,4778,279465,38532.0,38150041.0
2012-03-05,4871,4871,4725,4730,158741,38150.0,38150041.0
2012-03-06,4777,4800,4696,4801,281487,38722.0,38150041.0
2012-03-07,4753,5061,4725,4991,603941,40248.0,38150041.0
2012-03-08,5037,5202,4989,5156,302825,41584.0,38150041.0
2012-03-09,5297,5297,4943,5109,396729,41202.0,38150041.0
2012-03-12,5202,5202,4965,5014,322388,40439.0,38150041.0
2012-03-13,5486,5747,5486,5747,2913477,46352.0,38150041.0
2012-03-14,5865,5959,5581,5700,1722046,45971.0,38150041.0
2012-03-15,5699,5723,5438,5676,705372,45780.0,38150041.0
2012-03-16,5675,5911,5581,5629,446614,45399.0,38150041.0
2012-03-19,5581,5652,5297,5369,542846,43300.0,38150041.0
2012-03-20,5344,5534,5273,5440,168037,43873.0,38150041.0
2012-03-21,5462,5486,5061,5061,240637,40821.0,38150041.0
2012-03-22,5179,5273,4943,5250,169262,42347.0,38150041.0
2012-03-23,5297,5392,5108,5298,112004,42728.0,38150041.0
2012-03-26,5368,5581,5320,5346,382399,43110.0,38150041.0
2012-03-27,5273,5534,5131,5440,420605,43873.0,38150041.0
2012-03-28,5438,5841,5416,5771,1363295,46543.0,38150041.0
2012-03-29,5770,5770,5486,5676,359115,45780.0,38150041.0
2012-03-30,5628,5675,5462,5558,194833,44826.0,38150041.0
2012-04-02,5557,5628,5486,5605,139269,45208.0,38150041.0
2012-04-03,5581,5675,5368,5440,145669,43873.0,38150041.0
2012-04-04,5438,5438,4965,5109,247434,41202.0,38150041.0
2012-04-05,5061,5155,4919,5085,187918,41011.0,38150041.0
2012-04-06,5084,5108,4871,4872,110756,39295.0,38150041.0
2012-04-09,4871,4871,4304,4305,345067,34717.0,38150041.0
2012-04-10,4213,4422,3660,3680,1141708,29681.0,38150041.0
2012-04-12,3698,3731,3131,3193,2072693,25751.0,38150041.0
2012-04-13,3221,3665,3097,3373,999258,27201.0,38150041.0
2012-04-16,3424,3504,3277,3311,571907,26705.0,38150041.0
2012-04-17,3405,3405,3215,3273,394353,26400.0,38150041.0
2012-04-18,3320,3642,3320,3462,606697,27926.0,38150041.0
2012-04-19,3443,3485,3296,3363,232418,27125.0,38150041.0
2012-04-20,3334,3452,3329,3410,210121,27506.0,38150041.0
2012-04-23,3428,3868,3410,3647,645139,29414.0,38150041.0
2012-04-24,3646,3646,3433,3514,254195,28345.0,38150041.0
2012-04-25,3547,3570,3452,3453,141926,27850.0,38150041.0
2012-04-26,3457,3538,3386,3500,148294,28231.0,38150041.0
2012-04-27,3547,3566,3357,3359,214301,27087.0,38150041.0
2012-04-30,3367,3532,3169,3183,245656,25675.0,38150041.0
2012-05-02,3192,3287,3131,3207,273359,25866.0,38150041.0
2012-05-03,3207,3207,2941,3075,659700,24798.0,38150041.0
2012-05-04,3027,3532,2970,3231,1131252,26056.0,38150041.0
2012-05-07,3310,3712,3235,3618,624843,29185.0,38150041.0
2012-05-08,3598,3665,3367,3520,605213,28384.0,38150041.0
2012-05-09,3712,4043,3642,4045,1028485,32618.0,38150041.0
2012-05-10,3868,4020,3812,3921,1387379,31626.0,38150041.0
2012-05-11,3921,3921,3618,3704,461743,29871.0,38150041.0
2012-05-14,3688,3760,3381,3496,339879,28193.0,38150041.0
2012-05-15,3490,3504,3310,3420,224087,27582.0,38150041.0
2012-05-16,3215,3462,3207,3217,373707,25942.0,38150041.0
2012-05-17,3121,3476,3121,3392,252462,27354.0,38150041.0
2012-05-18,3391,3443,3244,3297,194387,26591.0,38150041.0
2012-05-21,3310,3476,3291,3321,119403,26781.0,38150041.0
2012-05-22,3325,3433,3325,3415,117107,27544.0,38150041.0
2012-05-23,3448,3452,3343,3354,83580,27048.0,38150041.0
2012-05-24,3353,3443,3353,3420,105891,27582.0,38150041.0
2012-05-25,3419,3712,3372,3486,292385,28117.0,38150041.0
2012-05-29,3495,3642,3362,3590,204062,28956.0,38150041.0
2012-05-30,3618,3826,3538,3732,234350,30100.0,38150041.0
2012-05-31,3632,3798,3622,3656,117232,29490.0,38150041.0
2012-06-01,3708,4199,3665,4016,2305674,32389.0,38150041.0
2012-06-04,3868,3968,3428,3642,378699,29376.0,38150041.0
2012-06-05,3674,4057,3642,3950,930466,31855.0,38150041.0
2012-06-07,4034,4034,3357,3373,2213283,27201.0,38150041.0
2012-06-08,3169,3372,2889,3047,2661027,24569.0,38150041.0
2012-06-11,3059,3485,3059,3406,1722736,27468.0,38150041.0
2012-06-12,3538,3916,3471,3917,3857735,31588.0,38150041.0
2012-06-13,4304,4502,4043,4504,3136685,36319.0,38150041.0
2012-06-14,4502,4682,4020,4257,6858450,34335.0,38150041.0
2012-06-15,4540,4895,4403,4896,3354600,39485.0,38150041.0
2012-06-18,5344,5628,5202,5629,9115020,45399.0,38150041.0
2012-06-19,5438,6362,5344,6031,15147215,48641.0,38150041.0
2012-06-20,6030,6480,5865,6126,7215484,49404.0,38150041.0
2012-06-21,6266,6763,6007,6196,8620306,49977.0,38150041.0
2012-06-22,6007,6196,5534,5842,4883331,47115.0,38150041.0
2012-06-25,5889,6148,5628,5889,5647360,47497.0,38150041.0
2012-06-26,5747,6007,5297,5298,4766428,42728.0,38150041.0
2012-06-27,5084,5723,4989,5085,6527122,41011.0,38150041.0
2012-06-28,5084,5344,4729,5346,5742874,43110.0,38150041.0
2012-06-29,5202,6077,5013,5795,7831537,46734.0,38150041.0
2012-07-02,5865,5865,5084,5369,6751921,43300.0,38150041.0
2012-07-03,5297,5534,5084,5416,4504661,43682.0,38150041.0
2012-07-04,5344,5462,5084,5132,2463109,41393.0,38150041.0
2012-07-05,5061,5320,4871,5061,3023160,40821.0,38150041.0
2012-07-06,5037,5084,4588,4636,3219452,37387.0,38150041.0
2012-07-09,4644,4800,4530,4536,1918554,36586.0,38150041.0
2012-07-10,4493,4696,4271,4380,2081092,35327.0,38150041.0
2012-07-11,4398,4895,4280,4446,5430653,35861.0,38150041.0
2012-07-12,4446,4706,4379,4541,1798067,36624.0,38150041.0
2012-07-13,4597,4611,4294,4494,1220590,36243.0,38150041.0
2012-07-16,4474,4658,4432,4550,1151980,36700.0,38150041.0
2012-07-17,4516,4630,4398,4446,1301443,45835.0,48760121.0
2012-07-18,4446,4526,4167,4243,1185955,43738.0,48760121.0
2012-07-19,4280,4370,4214,4248,838532,43787.0,48760121.0
2012-07-20,4209,4233,3821,3822,1499664,39398.0,48760121.0
2012-07-23,3845,3953,3736,3756,929542,38716.0,48760121.0
2012-07-24,3642,3973,3642,3850,749817,39691.0,48760121.0
2012-07-25,3845,3897,3622,3694,459463,38082.0,48760121.0
2012-07-26,3703,3740,3547,3618,526036,37301.0,48760121.0
2012-07-27,3580,3996,3580,3647,683090,37594.0,48760121.0
2012-07-30,3656,3826,3646,3732,413201,38472.0,48760121.0
2012-07-31,3807,3807,3594,3642,474810,37545.0,48760121.0
2012-08-01,3642,3694,3570,3572,382164,36814.0,48760121.0
2012-08-02,3570,3674,3452,3477,373000,35839.0,48760121.0
2012-08-03,3476,3996,3310,3997,3919072,41202.0,48760121.0
2012-08-06,4025,4540,3883,4210,8568848,43397.0,48760121.0
2012-08-07,4256,4436,3916,4021,3885112,41446.0,48760121.0
2012-08-08,4034,4161,3930,3969,2086770,40910.0,48760121.0
2012-08-09,3968,3968,3769,3784,2076873,39008.0,48760121.0
2012-08-10,3783,3930,3722,3775,1470367,38911.0,48760121.0
2012-08-13,3764,3850,3726,3822,879641,39398.0,48760121.0
2012-08-14,3854,3854,3680,3713,909039,38277.0,48760121.0
2012-08-16,3576,3897,3576,3662,478587,37740.0,48760121.0
2012-08-17,3670,3755,3552,3737,667017,38520.0,48760121.0
2012-08-20,3712,3736,3660,3666,318208,37789.0,48760121.0
2012-08-21,3708,4213,3665,4083,4137589,42080.0,48760121.0
2012-08-22,4039,4067,3831,3883,2215199,40032.0,48760121.0
2012-08-23,3921,3921,3755,3846,763135,39642.0,48760121.0
2012-08-24,3911,3911,3764,3789,729771,39057.0,48760121.0
2012-08-27,3760,3883,3712,3770,660546,38862.0,48760121.0
2012-08-28,3783,3816,3736,3756,514955,38716.0,48760121.0
2012-08-29,3840,4318,3764,4319,4722814,44518.0,48760121.0
2012-08-30,4488,4943,4318,4943,8285720,50954.0,48760121.0
2012-08-31,5297,5416,4919,4943,6636455,50954.0,48760121.0
2012-09-03,5202,5675,4989,5676,7189776,58512.0,48760121.0
2012-09-04,5438,6503,4965,6244,11363105,64363.0,48760121.0
2012-09-05,5911,6480,5817,6268,5011167,64607.0,48760121.0
2012-09-06,6574,6929,5581,5913,4707236,60950.0,48760121.0
2012-09-07,6101,6266,5273,5416,6166797,55830.0,48760121.0
2012-09-10,5581,6220,5438,6220,6651273,64120.0,48760121.0
2012-09-11,6621,7142,6456,7096,7629536,73140.0,48760121.0
2012-09-12,7094,8158,7047,8160,5808767,84111.0,48760121.0
2012-09-13,8679,9365,8158,9366,8051856,96545.0,48760121.0
2012-09-14,9649,10122,8419,9224,7048229,95082.0,48760121.0
2012-09-17,10028,10595,9862,10596,3768549,109223.0,48760121.0
2012-09-18,10405,11778,9578,11281,6409419,116293.0,48760121.0
2012-09-19,0,0,0,11281,0,116293.0,48760121.0
2012-09-20,10642,12251,9601,9603,3961935,98983.0,48760121.0
2012-09-21,9200,9413,8182,8184,2250730,84355.0,48760121.0
2012-09-24,6976,6976,6976,6977,266446,71921.0,48760121.0
2012-09-25,5935,7284,5935,6551,11943408,67533.0,48760121.0
2012-09-26,6669,6716,5581,5582,5436851,57537.0,48760121.0
2012-09-27,5486,6408,5416,6102,6451209,62901.0,48760121.0
2012-09-28,6266,6739,5865,6433,4473056,71930.0,52889586.0
2012-10-02,6385,6929,6220,6528,2602233,72988.0,52889586.0
2012-10-04,6480,7497,6385,7332,4163313,81979.0,52889586.0
2012-10-05,7308,8088,6953,7426,5904127,83037.0,52889586.0
2012-10-08,7520,7544,6314,6315,4786722,70608.0,52889586.0
2012-10-09,6243,7000,5841,6457,6908285,72194.0,52889586.0
2012-10-10,6266,6362,5841,6196,3320659,69285.0,52889586.0
2012-10-11,6007,6385,5841,6126,1796795,68492.0,52889586.0
2012-10-12,6125,6220,5889,5960,1140928,66641.0,52889586.0
2012-10-15,5865,5911,5084,5156,3417590,57650.0,52889586.0
2012-10-16,5108,5911,4398,5913,4350009,66112.0,52889586.0
2012-10-17,5935,6693,5652,6055,5648963,67699.0,52889586.0
2012-10-18,6054,6456,5462,5676,3422916,63468.0,52889586.0
2012-10-19,5604,5699,5037,5700,2018582,63732.0,52889586.0
2012-10-22,5534,6503,5392,6126,3450756,68492.0,52889586.0
2012-10-23,6101,6787,5983,5984,6588487,66905.0,52889586.0
2012-10-24,5604,6196,5131,5534,5951005,61881.0,52889586.0
2012-10-25,5675,5723,5320,5369,2458669,60030.0,52889586.0
2012-10-26,5416,5747,5273,5369,2670812,60030.0,52889586.0
2012-10-29,5368,6054,5273,5676,5054994,63468.0,52889586.0
2012-10-30,5747,6030,5557,5960,3403968,66641.0,52889586.0
2012-10-31,5983,6716,5959,6386,4960615,71401.0,52889586.0
2012-11-01,6456,6480,5959,6031,2609776,67434.0,52889586.0
2012-11-02,6148,6266,5770,5865,2227591,65583.0,52889586.0
2012-11-05,5865,5889,5510,5676,2012919,63468.0,52889586.0
2012-11-06,5935,6527,5793,6528,5353889,72988.0,52889586.0
2012-11-07,6574,7497,6550,7497,9047395,83830.0,52889586.0
2012-11-08,7781,8277,6385,6386,19824901,71401.0,52889586.0
2012-11-09,6480,6763,6030,6362,8990299,71136.0,52889586.0
2012-11-12,6408,7308,6290,7308,8727933,81714.0,52889586.0
2012-11-13,7781,8064,6290,6599,17850197,73781.0,52889586.0
2012-11-14,6669,7331,6362,6883,10550609,76954.0,52889586.0
2012-11-15,6408,6811,6266,6788,4638254,75897.0,52889586.0
2012-11-16,6787,7804,6716,7805,13258388,87268.0,52889586.0
2012-11-19,8513,8609,7189,7426,17800761,83037.0,52889586.0
2012-11-20,7473,8136,7000,7569,13428903,84623.0,52889586.0
2012-11-21,7591,8703,7473,8254,21161548,92292.0,52889586.0
2012-11-22,8182,8916,7851,8539,16291108,95466.0,52889586.0
2012-11-23,8750,8774,7757,7757,7032023,86739.0,52889586.0
2012-11-26,7662,8513,7544,7545,10537293,84359.0,52889586.0
2012-11-27,7331,7497,6858,7238,7747006,80921.0,52889586.0
2012-11-28,7331,7567,6905,6930,4529176,77483.0,52889586.0
2012-11-29,6976,7118,5911,5913,9536600,66112.0,52889586.0
2012-11-30,5747,6266,5747,6244,5834964,69814.0,52889586.0
2012-12-03,6148,6290,5320,5346,6609023,59765.0,52889586.0
2012-12-04,5368,5438,4824,5109,4573595,57121.0,52889586.0
2012-12-05,5084,5179,4398,4730,4024853,52890.0,52889586.0
2012-12-06,4668,4777,4280,4380,2018758,48976.0,52889586.0
2012-12-07,4634,4663,4109,4229,2501048,47283.0,52889586.0
2012-12-10,4275,4323,3854,3973,1889639,44427.0,52889586.0
2012-12-11,3887,3982,3552,3685,1480460,41201.0,52889586.0
2012-12-12,3552,3925,3552,3813,1334582,42629.0,52889586.0
2012-12-13,3764,4005,3740,3879,650687,43369.0,52889586.0
2012-12-14,3897,3959,3807,3846,751573,42999.0,52889586.0
2012-12-17,3911,3911,3405,3572,782828,39932.0,52889586.0
2012-12-18,3561,3783,3410,3624,626779,40513.0,52889586.0
2012-12-20,3476,3731,3424,3624,633279,40513.0,52889586.0
2012-12-21,3670,4147,3660,3850,1812539,43052.0,52889586.0
2012-12-24,3850,4403,3783,4324,2347889,48341.0,52889586.0
2012-12-26,4185,4470,4185,4300,1204045,48077.0,52889586.0
2012-12-27,4360,4360,3906,3926,2166657,43898.0,52889586.0
2012-12-28,3991,4138,3939,4059,581749,45379.0,52889586.0
2013-01-02,4138,4199,4034,4158,815689,46490.0,52889586.0
2013-01-03,4171,4554,4167,4314,2952443,48235.0,52889586.0
2013-01-04,4332,4398,4185,4295,1112828,48024.0,52889586.0
2013-01-07,4342,4611,4299,4371,1671961,48870.0,52889586.0
2013-01-08,4318,4384,4247,4248,793363,47495.0,52889586.0
2013-01-09,4237,4323,4209,4210,668883,47072.0,52889586.0
2013-01-10,4209,4285,4185,4210,616920,47072.0,52889586.0
2013-01-11,4233,4412,4190,4352,1043442,48658.0,52889586.0
2013-01-14,4412,4422,4304,4314,851750,48235.0,52889586.0
2013-01-15,4313,4351,4161,4238,877721,47389.0,52889586.0
2013-01-16,4237,4346,4161,4224,619028,47230.0,52889586.0
2013-01-17,4223,4233,4115,4210,573829,47072.0,52889586.0
2013-01-18,4280,4280,4147,4210,416255,47072.0,52889586.0
2013-01-21,4299,4824,4219,4825,3023133,53947.0,52889586.0
2013-01-22,4965,5486,4729,4778,7956446,53418.0,52889586.0
2013-01-23,4824,5013,4588,4967,3714097,55534.0,52889586.0
2013-01-24,5013,5462,4800,4849,4938360,54212.0,52889586.0
2013-01-25,4989,5273,4800,5132,1888319,57385.0,52889586.0
2013-01-28,5131,5320,5013,5014,2197055,56063.0,52889586.0
2013-01-29,5107,5179,4777,4849,1392318,54212.0,52889586.0
2013-01-30,4847,5013,4620,4688,1231997,52414.0,52889586.0
2013-01-31,4616,4847,4616,4683,831871,52361.0,52889586.0
2013-02-01,4654,4777,4606,4612,602254,51567.0,52889586.0
2013-02-04,4658,4687,4237,4276,1032143,47812.0,52889586.0
2013-02-05,4233,4289,4020,4167,835490,46596.0,52889586.0
