캔서롭(180400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-13,3663,3823,3656,3810,4937,59717.0,2095320.0
2016-09-19,3810,3810,3703,3770,4212,59088.0,2095320.0
2016-09-20,3810,3810,3676,3770,6199,59088.0,2095320.0
2016-09-21,3756,3776,3703,3744,4866,58669.0,2095320.0
2016-09-22,3770,3857,3750,3764,3991,58983.0,2095320.0
2016-09-23,3850,3850,3743,3777,6321,59193.0,2095320.0
2016-09-26,3836,3836,3676,3764,9737,58983.0,2095320.0
2016-09-27,3783,3816,3716,3797,11663,59507.0,2095320.0
2016-09-28,3816,3857,3776,3797,5931,59507.0,2095320.0
2016-09-29,3770,3863,3763,3851,4580,60345.0,2095320.0
2016-09-30,3897,3897,3763,3831,4639,60031.0,2095320.0
2016-10-04,3810,3904,3770,3877,9921,60764.0,2095320.0
2016-10-05,3930,3930,3836,3891,3652,60974.0,2095320.0
2016-10-06,3917,3944,3857,3884,7596,60869.0,2095320.0
2016-10-07,3930,4973,3930,4412,631600,69146.0,2095320.0
2016-10-10,5080,5441,4478,5007,582169,78470.0,2095320.0
2016-10-11,4839,5695,4759,5214,376249,81717.0,2095320.0
2016-10-12,5401,6778,4986,6752,1167219,105814.0,2095320.0
2016-10-13,6303,6925,6109,6217,376661,97432.0,2095320.0
2016-10-14,6170,6270,5655,5656,200287,88632.0,2095320.0
2016-10-17,5735,6604,5535,6144,475878,96280.0,2095320.0
2016-10-18,6290,6410,5896,5977,154037,93661.0,2095320.0
2016-10-19,5976,6170,5789,6117,78508,95861.0,2095320.0
2016-10-20,6049,6858,6049,6458,256941,101204.0,2095320.0
2016-10-21,6016,6350,5962,6244,109431,97851.0,2095320.0
2016-10-24,6243,7219,6237,6792,256581,106442.0,2095320.0
2016-10-25,6738,7353,6624,7166,128853,112309.0,2095320.0
2016-10-26,7099,7446,6845,6952,117246,108957.0,2095320.0
2016-10-27,7072,7326,6778,6779,91833,106233.0,2095320.0
2016-10-28,6738,6845,6397,6551,93340,102671.0,2095320.0
2016-10-31,6484,6711,5989,6110,75143,95756.0,2095320.0
2016-11-01,5989,6390,5982,6164,66582,96594.0,2095320.0
2016-11-02,6076,6243,5154,5348,200147,83813.0,2095320.0
2016-11-03,5254,5508,5167,5395,89070,84546.0,2095320.0
2016-11-04,5601,5648,5321,5321,71867,83394.0,2095320.0
2016-11-07,5287,5942,5280,5883,90640,92194.0,2095320.0
2016-11-08,5949,6109,5775,5950,48612,93242.0,2095320.0
2016-11-09,5949,6510,5494,6297,165324,98690.0,2095320.0
2016-11-10,6444,6524,6237,6525,57956,102252.0,2095320.0
2016-11-11,6564,6791,6477,6485,63344,101623.0,2095320.0
2016-11-14,6618,7420,6578,7113,162390,111471.0,2095320.0
2016-11-15,7152,7232,6791,6912,63355,108328.0,2095320.0
2016-11-16,6925,6925,6497,6545,94222,102566.0,2095320.0
2016-11-17,6618,6651,6510,6652,26664,104242.0,2095320.0
2016-11-18,6658,6671,6350,6391,25017,100156.0,2095320.0
2016-11-21,6210,6283,5835,5876,67662,92089.0,2095320.0
2016-11-22,5815,6009,5615,5682,110329,89051.0,2095320.0
2016-11-23,5748,5849,5374,5575,79300,87375.0,2095320.0
2016-11-24,5474,5782,5428,5616,35474,88003.0,2095320.0
2016-11-25,5575,5775,5481,5736,36619,89889.0,2095320.0
2016-11-28,5735,5815,5515,5602,22959,87794.0,2095320.0
2016-11-29,5601,6016,5568,6017,71259,104834.0,2329649.0
2016-11-30,6016,6083,5822,5823,54279,101456.0,2329649.0
2016-12-01,5822,5936,5682,5709,19028,99476.0,2329649.0
2016-12-02,5708,5989,5682,5863,24301,102155.0,2329649.0
2016-12-05,5882,5916,5454,5455,32112,95050.0,2329649.0
2016-12-06,5548,5715,5448,5555,31617,96797.0,2329649.0
2016-12-07,5555,5655,5280,5448,36934,94933.0,2329649.0
2016-12-08,5454,5742,5374,5682,35166,99010.0,2329649.0
2016-12-09,5682,5815,5628,5762,36989,100408.0,2329649.0
2016-12-12,5896,5922,5641,5756,31446,100291.0,2329649.0
2016-12-13,5768,5849,5702,5829,35755,101573.0,2329649.0
2016-12-14,5829,6083,5762,5983,64139,104252.0,2329649.0
2016-12-15,5949,6009,5882,5983,18392,104252.0,2329649.0
2016-12-16,5982,6103,5896,5990,19831,104368.0,2329649.0
2016-12-19,5949,6016,5882,5883,28382,102505.0,2329649.0
2016-12-20,5822,6196,5815,6144,90586,107047.0,2329649.0
2016-12-21,6163,6363,6069,6290,38955,109610.0,2329649.0
2016-12-22,6243,6530,6237,6270,46480,109261.0,2329649.0
2016-12-23,6270,6397,6190,6284,19130,109494.0,2329649.0
2016-12-26,6283,6390,6156,6210,16106,108212.0,2329649.0
2016-12-27,6190,6283,5835,5869,52636,102272.0,2329649.0
2016-12-28,5829,6163,5829,6157,28252,107280.0,2329649.0
2016-12-29,6069,6230,6069,6224,10566,108445.0,2329649.0
2017-01-02,6163,6383,6163,6270,11538,109261.0,2329649.0
2017-01-03,6190,6283,6056,6150,25926,107164.0,2329649.0
2017-01-04,6103,6277,6096,6177,28130,107630.0,2329649.0
2017-01-05,6176,6330,5976,6110,47313,106465.0,2329649.0
2017-01-06,6109,6136,5962,6037,23656,105184.0,2329649.0
2017-01-09,6016,6069,5775,5883,39030,102505.0,2329649.0
2017-01-10,5882,6096,5682,6023,38603,104951.0,2329649.0
2017-01-11,5996,6029,5775,5869,23775,102272.0,2329649.0
2017-01-12,5889,5909,5568,5656,27218,98544.0,2329649.0
2017-01-13,5508,5768,5508,5736,10677,99942.0,2329649.0
2017-01-16,5782,5782,5615,5736,7264,99942.0,2329649.0
2017-01-17,5835,5835,5588,5669,18519,98777.0,2329649.0
2017-01-18,5615,5708,5461,5562,21059,96913.0,2329649.0
2017-01-19,5548,5561,5421,5442,25356,94817.0,2329649.0
2017-01-20,5421,5809,5421,5689,35255,99127.0,2329649.0
2017-01-23,5595,5862,5575,5803,23626,101107.0,2329649.0
2017-01-24,5728,5916,5722,5836,20498,101689.0,2329649.0
2017-01-25,5789,5862,5768,5836,14836,101689.0,2329649.0
2017-01-26,5835,5896,5695,5883,10207,102505.0,2329649.0
2017-01-31,5882,5896,5535,5616,17520,97845.0,2329649.0
2017-02-01,5615,5615,5280,5401,39301,94118.0,2329649.0
2017-02-02,5401,5555,5354,5428,16196,94584.0,2329649.0
2017-02-03,5374,5508,5361,5415,13790,94351.0,2329649.0
2017-02-06,5354,5468,4993,5221,36009,90973.0,2329649.0
2017-02-07,5220,5267,4839,5014,51555,87362.0,2329649.0
2017-02-08,4959,5013,4779,4780,29380,83285.0,2329649.0
2017-02-09,4752,5200,4712,5174,50831,90157.0,2329649.0
2017-02-10,5113,5254,4859,5174,19272,90157.0,2329649.0
2017-02-13,5207,5207,5013,5141,11237,89575.0,2329649.0
2017-02-14,5087,5133,4919,5027,14605,87595.0,2329649.0
2017-02-15,4959,5080,4819,5054,18580,88061.0,2329649.0
2017-02-16,5087,5107,5000,5054,5774,88798.0,2349149.0
2017-02-17,5053,5133,4946,5081,6406,89268.0,2349149.0
2017-02-20,5080,5421,5020,5415,30866,95141.0,2349149.0
2017-02-21,5414,5682,5347,5482,20321,96315.0,2349149.0
2017-02-22,5548,5548,5387,5415,4273,95141.0,2349149.0
2017-02-23,5481,5481,5347,5415,11161,95141.0,2349149.0
2017-02-24,5414,5501,5160,5321,12297,93496.0,2349149.0
2017-02-27,5227,5347,5093,5114,15305,89855.0,2349149.0
2017-02-28,5087,5214,5080,5174,6316,90912.0,2349149.0
2017-03-02,5174,5240,5053,5107,6594,89737.0,2349149.0
2017-03-03,5207,5207,5013,5074,4748,89264.0,2352149.0
2017-03-06,4966,5033,4672,4746,42984,83501.0,2352149.0
2017-03-07,4706,4793,4605,4659,12260,81972.0,2352149.0
2017-03-08,4632,4679,4271,4492,76317,79032.0,2352149.0
2017-03-09,4452,4565,4452,4492,11899,79032.0,2352149.0
2017-03-10,4452,4746,4418,4646,30962,81737.0,2352149.0
2017-03-13,4679,4973,4639,4867,31932,85618.0,2352149.0
2017-03-14,4866,4926,4746,4827,12190,84913.0,2352149.0
2017-03-15,4866,4866,4598,4686,10578,82443.0,2352149.0
2017-03-16,4672,5040,4646,4940,32139,86912.0,2352149.0
2017-03-17,5020,5020,4886,4947,5981,87030.0,2352149.0
2017-03-20,5007,5053,4873,4947,8827,87030.0,2352149.0
2017-03-21,4939,4939,4786,4887,14034,85971.0,2352149.0
2017-03-22,4893,4906,4826,4873,8574,85736.0,2352149.0
2017-03-23,4893,5047,4839,4987,17789,87735.0,2352149.0
2017-03-24,5080,5133,4933,5000,11371,87970.0,2352149.0
2017-03-27,5000,5147,4939,5027,9729,88441.0,2352149.0
2017-03-28,5027,5047,4899,5027,8497,88441.0,2352149.0
2017-03-29,5013,5040,4866,4880,11680,85853.0,2352149.0
2017-03-30,5147,5327,5027,5201,65750,91499.0,2352149.0
2017-03-31,5200,5227,5093,5161,12998,90793.0,2352149.0
2017-04-03,5214,5214,5067,5161,15035,90793.0,2352149.0
2017-04-04,5160,5408,5160,5388,34627,94792.0,2352149.0
2017-04-05,5347,5481,5294,5415,14540,95262.0,2352149.0
2017-04-06,5361,5555,5347,5468,16658,96203.0,2352149.0
2017-04-07,5528,5561,5401,5548,27849,97614.0,2352149.0
2017-04-10,5481,5535,5093,5468,28704,96203.0,2352149.0
2017-04-11,5468,5481,5321,5368,16366,94439.0,2352149.0
2017-04-12,5367,5434,5240,5341,5370,93968.0,2352149.0
2017-04-13,5347,5381,5167,5214,12045,91734.0,2352149.0
2017-04-14,5307,5307,4919,5214,20312,91734.0,2352149.0
2017-04-17,5194,5280,5120,5268,12686,92675.0,2352149.0
2017-04-18,5300,5347,5207,5255,11005,93060.0,2367949.0
2017-04-19,5254,5274,5140,5255,14902,93060.0,2367949.0
2017-04-20,5187,5260,5133,5214,14630,92350.0,2367949.0
2017-04-21,5240,5240,5100,5208,11851,92232.0,2367949.0
2017-04-24,5147,5240,5113,5187,16874,91876.0,2367949.0
2017-04-25,5214,5214,5073,5174,12028,91640.0,2367949.0
2017-04-26,5187,5187,5067,5154,7173,91284.0,2367949.0
2017-04-27,5200,5240,5087,5134,7774,90929.0,2367949.0
2017-04-28,5147,5214,5013,5161,13753,91403.0,2367949.0
2017-05-02,5200,5200,5033,5067,16405,89745.0,2367949.0
2017-05-04,5154,5160,5020,5154,9600,91284.0,2367949.0
2017-05-08,5160,5909,5160,5515,129818,97678.0,2367949.0
2017-05-10,5548,5648,5387,5642,37768,99927.0,2367949.0
2017-05-11,5655,5708,5541,5669,33702,100401.0,2367949.0
2017-05-12,5715,5722,5575,5669,17619,100401.0,2367949.0
2017-05-15,5588,5668,5461,5528,20736,97915.0,2367949.0
2017-05-16,5454,5548,5020,5348,29302,94718.0,2367949.0
2017-05-17,5347,5421,5287,5321,7544,94244.0,2367949.0
2017-05-18,5294,5294,4980,5074,36732,89864.0,2367949.0
2017-05-19,5147,5147,4919,5054,26739,89508.0,2367949.0
2017-05-22,5053,5053,4813,4840,38006,85720.0,2367949.0
2017-05-23,4926,4926,4799,4800,13214,85009.0,2367949.0
2017-05-24,4839,4839,4686,4793,17804,84891.0,2367949.0
2017-05-25,4833,4833,4659,4686,25228,83417.0,2379949.0
2017-05-26,4719,5641,4719,5040,391435,89724.0,2379949.0
2017-05-29,5154,5548,5087,5341,158968,95079.0,2379949.0
2017-05-30,5387,5488,5154,5435,91727,96745.0,2379949.0
2017-05-31,5434,5588,5354,5442,46194,96864.0,2379949.0
2017-06-01,5441,5601,5414,5535,32815,98530.0,2379949.0
2017-06-02,5608,5608,5461,5475,41079,97459.0,2379949.0
2017-06-05,5474,5561,5394,5455,44041,97102.0,2379949.0
2017-06-07,5441,5494,5220,5221,100975,92937.0,2379949.0
2017-06-08,5207,5488,5207,5321,137574,94722.0,2379949.0
2017-06-09,5754,6905,5688,6906,851240,49265.0,2379949.0
2017-06-12,7239,7439,6538,6689,993307,47718.0,2379949.0
2017-06-13,6822,6822,6355,6489,364447,46290.0,2379949.0
2017-06-14,6572,6572,6105,6222,292002,44386.0,2379949.0
2017-06-15,6172,6338,6055,6272,172229,44743.0,2379949.0
2017-06-16,6372,6372,6038,6039,94754,43077.0,2379949.0
2017-06-19,6038,6121,5888,6089,80297,43434.0,2379949.0
2017-06-20,6055,6088,5921,6055,69057,43196.0,2379949.0
2017-06-21,5955,6071,5805,5955,64834,42482.0,2379949.0
2017-06-22,6005,6055,5721,5722,53634,40816.0,2379949.0
2017-06-23,5721,5855,5621,5838,63817,41649.0,2379949.0
2017-06-26,6021,6021,5588,5588,75291,39864.0,2379949.0
2017-06-27,5554,5771,5504,5605,45078,39983.0,2379949.0
2017-06-28,5554,5771,5554,5571,27973,39745.0,2379949.0
2017-06-29,5588,5654,5204,5255,123205,37484.0,2379949.0
2017-06-30,5237,5287,5171,5171,34476,36889.0,2379949.0
2017-07-03,5137,5171,4954,4971,54365,35461.0,2379949.0
2017-07-04,4787,4870,4587,4587,288722,81811.0,5949872.0
2017-07-05,4620,4687,4487,4587,142686,82113.0,5971872.0
2017-07-06,4637,4737,4437,4571,125070,81815.0,5971872.0
2017-07-07,4503,4754,4470,4521,213108,80919.0,5971872.0
2017-07-10,4537,4570,4320,4404,102092,78829.0,5971872.0
2017-07-11,4387,4437,4237,4287,113565,76739.0,5971872.0
2017-07-12,4320,4403,4053,4170,163064,74648.0,5971872.0
2017-07-13,4253,4503,4253,4320,300447,77336.0,5971872.0
2017-07-14,4320,4503,4186,4504,166275,80620.0,5971872.0
2017-07-17,4487,4537,4370,4370,61045,78232.0,5971872.0
2017-07-18,4337,4403,4136,4220,98903,75544.0,5971872.0
2017-07-19,4186,4570,4120,4404,212500,78829.0,5971872.0
2017-07-20,4437,4603,4403,4537,173276,81489.0,5991872.0
2017-07-21,4570,4587,4437,4487,63994,80591.0,5991872.0
2017-07-24,4487,4587,4420,4554,47714,81789.0,5991872.0
2017-07-25,4553,4587,4453,4504,39739,80890.0,5991872.0
2017-07-26,4487,4537,4320,4404,62389,79093.0,5991872.0
2017-07-27,4403,4470,4303,4354,24746,78194.0,5991872.0
2017-07-28,4303,4303,4170,4187,63775,75198.0,5991872.0
2017-07-31,4203,4270,3936,3953,119732,71004.0,5991872.0
2017-08-01,3953,4203,3953,4087,76969,73400.0,5991872.0
2017-08-02,4103,4420,4086,4337,60210,77894.0,5991872.0
2017-08-03,4320,4353,4086,4254,30817,76396.0,5991872.0
2017-08-04,4270,4303,4170,4204,21570,75498.0,5991872.0
2017-08-07,4203,4270,4103,4237,31862,76097.0,5991872.0
2017-08-08,4237,4237,4103,4170,31402,74898.0,5991872.0
2017-08-09,4120,4220,4036,4170,51938,74898.0,5991872.0
2017-08-10,4136,4203,4053,4070,25104,73101.0,5991872.0
2017-08-11,4003,4120,3986,4020,31230,72202.0,5991872.0
2017-08-14,4120,4136,3936,3970,29972,71303.0,5991872.0
2017-08-16,3986,4036,3870,3920,28144,70404.0,5991872.0
2017-08-17,3853,4070,3853,4037,26088,72502.0,5991872.0
2017-08-18,4020,4353,3953,4137,72821,74547.0,6011872.0
2017-08-21,4203,4237,4036,4037,31364,72744.0,6011872.0
2017-08-22,4003,4103,3986,4087,16882,73645.0,6011872.0
2017-08-23,4070,4153,4020,4104,18534,73946.0,6011872.0
2017-08-24,4220,4887,4220,4521,1423519,81461.0,6011872.0
2017-08-25,4453,4503,4353,4487,182339,80860.0,6011872.0
2017-08-28,4537,4553,4387,4420,76061,79657.0,6011872.0
2017-08-29,4370,4370,4237,4337,81492,78154.0,6011872.0
2017-08-30,4337,4603,4270,4587,123846,82663.0,6011872.0
2017-08-31,4570,4654,4487,4587,73216,82663.0,6011872.0
2017-09-01,4570,5137,4503,4888,496246,88557.0,6044872.0
2017-09-04,4720,4970,4670,4804,135052,87046.0,6044872.0
2017-09-05,4804,5538,4804,5004,717509,90673.0,6044872.0
2017-09-06,4970,5137,4887,5004,129790,90673.0,6044872.0
2017-09-07,4987,5071,4904,4904,90742,88860.0,6044872.0
2017-09-08,4854,4854,4570,4637,160208,84024.0,6044872.0
2017-09-11,4687,4887,4637,4737,86691,85837.0,6044872.0
2017-09-12,4737,4770,4537,4587,98143,83117.0,6044872.0
2017-09-13,4587,4687,4570,4621,41206,83721.0,6044872.0
2017-09-14,4570,4687,4537,4687,42840,84930.0,6044872.0
2017-09-15,4654,4804,4587,4671,55902,84628.0,6044872.0
2017-09-18,4837,5404,4804,5054,852016,91580.0,6044872.0
2017-09-19,5021,5287,4837,5188,219511,93998.0,6044872.0
2017-09-20,5187,5588,5171,5255,339262,95207.0,6044872.0
2017-09-21,5271,5471,5071,5205,192226,94300.0,6044872.0
2017-09-22,5154,5454,5137,5321,167823,96416.0,6044872.0
2017-09-25,5438,5704,5371,5571,340431,100949.0,6044872.0
2017-09-26,5471,5754,5438,5471,228884,99136.0,6044872.0
2017-09-27,5588,5588,5187,5305,139642,96113.0,6044872.0
2017-09-28,5304,5471,5204,5455,82055,98834.0,6044872.0
2017-09-29,5438,5471,5171,5338,88876,96718.0,6044872.0
2017-10-10,5337,5371,5171,5171,50377,93696.0,6044872.0
2017-10-11,5171,5204,5004,5121,74798,92789.0,6044872.0
2017-10-12,5087,5321,5087,5305,58301,96113.0,6044872.0
2017-10-13,5287,5387,5237,5305,93439,96113.0,6044872.0
2017-10-16,5304,5371,5037,5088,59190,92184.0,6044872.0
2017-10-17,5121,5221,5037,5071,41639,91882.0,6044872.0
2017-10-18,5021,5121,4787,5121,90968,92789.0,6044872.0
2017-10-19,5087,5204,5021,5171,80781,93696.0,6044872.0
2017-10-20,5087,5271,5071,5205,33724,94300.0,6044872.0
2017-10-23,5237,5454,5171,5455,92189,98834.0,6044872.0
2017-10-24,5438,5521,5337,5455,105516,98834.0,6044872.0
2017-10-25,5504,5838,5471,5755,237636,104274.0,6044872.0
2017-10-26,5754,5855,5404,5421,130733,98229.0,6044872.0
2017-10-27,5404,5671,5337,5555,72250,100647.0,6044872.0
2017-10-30,5554,5921,5454,5805,182767,105181.0,6044872.0
2017-10-31,6005,7539,6005,7540,2698061,136614.0,6044872.0
2017-11-01,8874,9791,8557,9792,2063979,177417.0,6044872.0
2017-11-02,10976,11393,8924,9308,4384941,168652.0,6044872.0
2017-11-03,9374,9608,8740,9375,1839258,169861.0,6044872.0
2017-11-06,9157,9291,8540,9225,1269965,167141.0,6044872.0
2017-11-07,9074,10842,8874,9508,3355981,172279.0,6044872.0
2017-11-08,9374,9775,9024,9241,652263,167443.0,6044872.0
2017-11-09,9241,9541,8974,8974,525572,162607.0,6044872.0
2017-11-10,8774,9308,8540,8774,452854,158980.0,6044872.0
2017-11-13,8757,9825,8724,9341,1080570,169256.0,6044872.0
2017-11-14,9825,10509,9358,9608,814169,174092.0,6044872.0
2017-11-15,9841,12477,9725,12477,3740920,226078.0,6044872.0
2017-11-16,12927,12927,11643,11927,1604095,216104.0,6044872.0
2017-11-17,12277,14295,12260,12477,2710366,226078.0,6044872.0
2017-11-20,12877,13962,12677,13061,1261842,236657.0,6044872.0
2017-11-21,12744,13845,12344,13195,775507,239075.0,6044872.0
2017-11-22,13478,13511,11776,11860,529193,214895.0,6044872.0
2017-11-23,11443,11943,10876,11877,353826,215197.0,6044872.0
2017-11-24,11893,11977,11159,11193,214930,202805.0,6044872.0
2017-11-27,11676,12544,11276,11276,260473,204317.0,6044872.0
2017-11-28,11493,12177,10675,11026,389423,199783.0,6044872.0
2017-11-29,10992,11843,10842,11760,267918,213082.0,6044872.0
2017-11-30,11760,12177,11526,11960,186357,216709.0,6044872.0
2017-12-01,12327,12844,12043,12844,285257,232728.0,6044872.0
2017-12-04,13011,13194,12560,13078,271137,236959.0,6044872.0
2017-12-05,13128,13211,12577,12761,199823,231216.0,6044872.0
2017-12-06,13244,16197,13244,14346,1672691,259929.0,6044872.0
2017-12-07,14612,14846,13128,13245,500231,239981.0,6044872.0
2017-12-08,13511,13611,11009,12010,395572,217615.0,6044872.0
2017-12-11,12243,12660,11509,11910,181333,215802.0,6044872.0
2017-12-12,11910,12160,11243,11343,241406,205526.0,6044872.0
2017-12-13,12944,13545,12143,12144,998741,220033.0,6044872.0
2017-12-14,12610,12811,11943,12211,240005,221242.0,6044872.0
2017-12-15,12193,12193,11443,11527,223316,208850.0,6044872.0
2017-12-18,11393,11443,10342,10342,338273,187391.0,6044872.0
2017-12-19,10442,10459,9625,10092,329911,182857.0,6044872.0
2017-12-20,10058,10642,9791,10092,263957,182857.0,6044872.0
2017-12-21,9991,10292,9841,9959,181087,180439.0,6044872.0
2017-12-22,10025,10258,9725,10175,135742,184369.0,6044872.0
2017-12-26,10208,11226,10092,10309,269209,186787.0,6044872.0
2017-12-27,10592,11293,10542,11243,204802,203712.0,6044872.0
2017-12-28,11509,12444,11376,12411,334867,224869.0,6044872.0
2018-01-02,13211,13278,12794,13111,238267,237563.0,6044872.0
2018-01-03,13211,13628,12777,13628,306530,246933.0,6044872.0
2018-01-04,13795,14896,12427,13011,477307,235750.0,6044872.0
2018-01-05,13011,14145,13011,14012,228359,253885.0,6044872.0
2018-01-08,14445,14479,13361,13945,220380,252676.0,6044872.0
2018-01-09,13945,14896,13311,14679,441452,265974.0,6044872.0
2018-01-10,14412,14512,13578,14012,183222,254725.0,6064872.0
2018-01-11,14012,14245,13161,13161,176727,239259.0,6064872.0
2018-01-12,13344,13811,12410,13011,306787,236530.0,6064872.0
2018-01-15,13027,13645,12510,13462,174908,244718.0,6064872.0
2018-01-16,13495,13611,12844,13345,173803,242595.0,6064872.0
2018-01-17,13344,13411,12911,13128,128608,238653.0,6064872.0
2018-01-18,13178,14646,13128,14312,534244,260183.0,6064872.0
2018-01-19,14379,14445,13545,13662,191377,249380.0,6089872.0
2018-01-22,13344,13678,13178,13328,120525,243290.0,6089872.0
2018-01-23,13394,14212,13394,14179,331510,258820.0,6089872.0
2018-01-24,14345,15513,13962,14646,531137,267345.0,6089872.0
2018-01-25,14646,15963,14579,15614,425707,285006.0,6089872.0
2018-01-26,15613,15847,15213,15764,138559,287746.0,6089872.0
2018-01-29,15763,16681,15413,16331,284419,298099.0,6089872.0
2018-01-30,16314,17481,15863,16164,379495,295054.0,6089872.0
2018-01-31,15696,16514,14796,16147,287080,294750.0,6089872.0
2018-02-01,16681,17114,15596,15981,198052,291705.0,6089872.0
2018-02-02,16514,17248,15813,16915,273843,308757.0,6089872.0
2018-02-05,16180,17148,16180,16431,235728,299926.0,6089872.0
2018-02-06,15680,16397,14779,16281,247380,297186.0,6089872.0
2018-02-07,16514,16581,15063,15063,141477,274958.0,6089872.0
2018-02-08,15063,15913,14962,15747,109861,287442.0,6089872.0
2018-02-09,15079,16447,15012,16231,156106,296272.0,6089872.0
2018-02-12,16681,17481,16414,17015,281070,310583.0,6089872.0
2018-02-13,17314,18516,16597,17015,293218,310583.0,6089872.0
2018-02-14,17181,17948,17114,17749,162760,323981.0,6089872.0
2018-02-19,17715,18215,17615,17949,128110,327635.0,6089872.0
2018-02-20,17882,18048,17281,17515,88135,319718.0,6089872.0
2018-02-21,17381,17882,17381,17515,61264,319718.0,6089872.0
2018-02-22,17481,18315,17381,18282,133783,333725.0,6089872.0
2018-02-23,18349,19583,18115,19250,272042,351386.0,6089872.0
2018-02-26,19516,23019,19383,21552,781706,393406.0,6089872.0
2018-02-27,21551,21985,20284,21318,331434,389143.0,6089872.0
2018-02-28,21151,23420,20717,23020,591638,420201.0,6089872.0
2018-03-02,22719,23353,22252,23020,154684,420201.0,6089872.0
2018-03-05,23253,23954,19083,19851,478350,362347.0,6089872.0
2018-03-06,20217,20717,18415,19917,274803,363565.0,6089872.0
2018-03-07,19850,19883,18015,18316,204693,334334.0,6089872.0
2018-03-08,18749,19416,18315,18683,112778,341033.0,6089872.0
2018-03-09,18649,19416,18182,19217,119374,350777.0,6089872.0
2018-03-12,19516,22019,19516,21485,308476,392188.0,6089872.0
2018-03-13,21518,22052,20951,21352,122701,389752.0,6089872.0
2018-03-14,21418,22285,21285,21685,82110,395842.0,6089872.0
2018-03-15,21818,22753,21418,22253,131427,406194.0,6089872.0
2018-03-16,22285,22753,21985,22353,81251,408021.0,6089872.0
2018-03-19,22019,22519,21185,21852,110348,398887.0,6089872.0
2018-03-20,21785,22319,21251,21552,84504,393406.0,6089872.0
2018-03-21,21485,21685,20651,20851,115741,380617.0,6089872.0
2018-03-22,21251,21952,19850,20284,141152,370264.0,6089872.0
2018-03-23,19316,20284,18315,18483,182528,340564.0,6147372.0
2018-03-26,18716,19883,18249,19617,131711,361465.0,6147372.0
2018-03-27,20651,20751,20017,20418,134141,376219.0,6147372.0
2018-03-28,19950,20651,19883,20117,75551,370687.0,6147372.0
2018-03-29,20350,20918,19950,20184,88795,371916.0,6147372.0
2018-03-30,20517,20551,20117,20284,55467,373760.0,6147372.0
2018-04-02,20350,20651,19917,19984,53005,368228.0,6147372.0
2018-04-03,19650,19650,18816,19450,108561,358392.0,6147372.0
2018-04-04,19717,21084,19383,20718,156843,381752.0,6147372.0
2018-04-05,21118,21585,19983,20351,138431,374990.0,6147372.0
2018-04-06,20317,20717,19817,20184,70275,371916.0,6147372.0
2018-04-09,20851,21185,20050,20518,76774,378063.0,6147372.0
2018-04-10,20350,21084,20150,21018,90858,387284.0,6147372.0
2018-04-11,21518,21785,21018,21185,86652,390358.0,6147372.0
2018-04-12,21118,21485,20484,21252,80044,391588.0,6147372.0
2018-04-13,21418,21652,20851,21285,65591,392202.0,6147372.0
2018-04-16,23753,24154,18949,19217,870694,354089.0,6147372.0
2018-04-17,19383,19883,18449,19117,183214,352244.0,6147372.0
2018-04-18,19316,19683,19116,19383,98486,357162.0,6147372.0
2018-04-19,19216,19383,18349,18983,92422,349785.0,6147372.0
2018-04-20,19016,19616,18883,19350,50675,356548.0,6147372.0
2018-04-23,19216,19283,18682,19016,80459,350400.0,6147372.0
2018-04-24,19283,19783,18916,19150,80574,352859.0,6147372.0
2018-04-25,19183,19516,18816,19217,90340,354089.0,6147372.0
2018-04-26,19016,19450,19016,19250,117976,354703.0,6147372.0
2018-04-27,21600,22050,19250,19400,485890,119259.0,6147372.0
2018-04-30,18700,18950,17400,17400,173338,106964.0,6147372.0
2018-05-02,16800,17200,16050,16550,126434,101739.0,6147372.0
2018-05-03,16200,17050,16200,16450,90655,101124.0,6147372.0
2018-05-04,16400,16600,15300,15600,104734,95899.0,6147372.0
2018-05-08,15500,16000,14000,14000,102493,86063.0,6147372.0
2018-05-09,14100,18200,14000,18200,497340,111882.0,6147372.0
2018-05-10,18600,20900,18550,18900,602606,116185.0,6147372.0
2018-05-11,19200,19350,17900,18300,140866,112497.0,6147372.0
2018-05-14,17950,18000,17000,17200,100887,105735.0,6147372.0
2018-05-15,17100,17700,16550,16850,89184,103583.0,6147372.0
2018-05-16,17000,17250,16350,16750,68199,102968.0,6147372.0
2018-05-17,16300,16550,15600,16000,329207,98358.0,6147372.0
2018-05-18,15700,16250,15050,15300,359596,94055.0,6147372.0
2018-05-21,14900,15800,14600,15250,401479,281220.0,18440644.0
2018-05-23,15800,16000,14500,15000,815270,276610.0,18440644.0
2018-05-24,14700,14750,12950,13550,1093783,249871.0,18440644.0
2018-05-25,13200,13850,12450,13500,494472,248949.0,18440644.0
2018-05-28,13450,13900,13150,13600,451392,250793.0,18440644.0
2018-05-29,13400,13950,13000,13150,480655,242494.0,18440644.0
2018-05-30,13150,13150,11750,12250,1054494,225898.0,18440644.0
2018-05-31,12300,12600,11750,12350,454918,227742.0,18440644.0
2018-06-01,12200,13250,12150,12850,400039,236962.0,18440644.0
2018-06-04,13000,13100,12200,12550,290052,231430.0,18440644.0
2018-06-05,12650,12900,12300,12550,219912,231430.0,18440644.0
