휴온스글로벌(084110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-21,5186,5186,5100,5167,4693,64710.0,9000000.0
2010-04-22,5172,5172,5114,5116,8323,64080.0,9000000.0
2010-04-23,5136,5136,5086,5130,8845,64260.0,9000000.0
2010-04-26,5129,5129,5021,5031,20905,63000.0,9000000.0
2010-04-27,4928,5021,4928,4938,15744,61830.0,9000000.0
2010-04-28,4920,4920,4820,4872,13902,61020.0,9000000.0
2010-04-29,4849,4869,4682,4713,30783,59040.0,9000000.0
2010-04-30,4576,4697,4525,4527,94649,56700.0,9000000.0
2010-05-03,4475,4490,4295,4304,95607,53910.0,9000000.0
2010-05-04,4374,4403,4288,4326,50626,54180.0,9000000.0
2010-05-06,4303,4310,4093,4203,28385,52650.0,9000000.0
2010-05-07,4044,4115,3972,4117,12057,51570.0,9000000.0
2010-05-10,4079,4446,4079,4376,47688,54810.0,9000000.0
2010-05-11,4382,4382,4252,4289,13270,53730.0,9000000.0
2010-05-12,4252,4281,4093,4203,26743,52650.0,9000000.0
2010-05-13,4202,4266,4124,4268,19851,53460.0,9000000.0
2010-05-14,4194,4260,4101,4203,31504,52650.0,9000000.0
2010-05-17,4229,4229,4093,4146,21750,51930.0,9000000.0
2010-05-18,4167,4167,4093,4139,18678,51840.0,9000000.0
2010-05-19,4137,4167,4093,4110,6873,51480.0,9000000.0
2010-05-20,4108,4167,4023,4081,14452,51120.0,9000000.0
2010-05-24,4086,4137,3986,4096,7771,51300.0,9000000.0
2010-05-25,4093,4093,3806,4023,13196,50400.0,9000000.0
2010-05-26,4030,4108,3936,4110,23901,51480.0,9000000.0
2010-05-27,3986,4167,3986,4167,4255,52200.0,9000000.0
2010-05-28,4216,4223,4145,4218,11529,52830.0,9000000.0
2010-05-31,4266,4338,4172,4261,14263,53370.0,9000000.0
2010-06-01,4202,4303,4202,4261,2687,53370.0,9000000.0
2010-06-03,4310,4360,4194,4326,5690,54180.0,9000000.0
2010-06-04,4310,4353,4252,4354,4946,54540.0,9000000.0
2010-06-07,4172,4324,4172,4326,3134,54180.0,9000000.0
2010-06-08,4316,4382,4238,4240,11102,53100.0,9000000.0
2010-06-09,4202,4303,4194,4268,8443,53460.0,9000000.0
2010-06-10,4266,4316,4238,4312,3515,54000.0,9000000.0
2010-06-11,4310,4503,4310,4390,25157,54990.0,9000000.0
2010-06-14,4389,4439,4360,4433,5348,55530.0,9000000.0
2010-06-15,4432,4453,4374,4455,1915,55800.0,9000000.0
2010-06-16,4467,4482,4382,4441,11801,55620.0,9000000.0
2010-06-17,4396,4439,4324,4326,6782,54180.0,9000000.0
2010-06-18,4324,4374,4316,4369,1145,54720.0,9000000.0
2010-06-21,4446,4446,4303,4304,13050,53910.0,9000000.0
2010-06-22,4382,4382,4273,4304,6911,53910.0,9000000.0
2010-06-23,4303,4345,4238,4312,24321,54000.0,9000000.0
2010-06-24,4288,4374,4281,4312,5620,54000.0,9000000.0
2010-06-25,4338,4338,4238,4312,10374,54000.0,9000000.0
2010-06-28,4331,4417,4281,4376,9948,54810.0,9000000.0
2010-06-29,4439,4503,4288,4376,21944,54810.0,9000000.0
2010-06-30,4374,4432,4310,4404,6054,55170.0,9000000.0
2010-07-01,4382,4410,4273,4326,26300,54180.0,9000000.0
2010-07-02,4324,4338,4295,4319,9956,54090.0,9000000.0
2010-07-05,4310,4382,4310,4334,18166,54270.0,9000000.0
2010-07-06,4310,4367,4281,4369,13158,54720.0,9000000.0
2010-07-07,4331,4353,4288,4340,15981,54360.0,9000000.0
2010-07-08,4316,4360,4316,4340,3440,54360.0,9000000.0
2010-07-09,4295,4382,4288,4340,10456,54360.0,9000000.0
2010-07-12,4310,4360,4310,4347,10138,54450.0,9000000.0
2010-07-13,4345,4367,4303,4334,16120,54270.0,9000000.0
2010-07-14,4338,4338,4310,4334,4620,54270.0,9000000.0
2010-07-15,4310,4374,4303,4369,19134,54720.0,9000000.0
2010-07-16,4345,4402,4310,4354,10564,54540.0,9000000.0
2010-07-19,4281,4367,4281,4340,8785,54360.0,9000000.0
2010-07-20,3950,4338,3950,4312,26812,54000.0,9000000.0
2010-07-21,4310,4310,4238,4240,13484,53100.0,9000000.0
2010-07-22,4246,4374,4086,4096,20620,51300.0,9000000.0
2010-07-23,4093,4439,4093,4254,18295,53280.0,9000000.0
2010-07-26,4310,4374,4172,4362,16364,54630.0,9000000.0
2010-07-27,4360,4367,4209,4261,5262,53370.0,9000000.0
2010-07-28,4180,4310,4180,4304,4016,53910.0,9000000.0
2010-07-29,4288,4303,4238,4296,3051,53820.0,9000000.0
2010-07-30,4295,4295,4202,4289,3622,53730.0,9000000.0
2010-08-02,4209,4281,4101,4197,13716,52560.0,9000000.0
2010-08-03,4194,4310,4167,4254,10434,53280.0,9000000.0
2010-08-04,4172,4303,4129,4282,8426,53640.0,9000000.0
2010-08-05,4129,4295,4129,4268,4791,53460.0,9000000.0
2010-08-06,4310,4310,4137,4254,11903,53280.0,9000000.0
2010-08-09,4252,4252,4167,4211,9617,52740.0,9000000.0
2010-08-10,4202,4273,4202,4240,8632,53100.0,9000000.0
2010-08-11,4260,4360,4172,4240,8402,53100.0,9000000.0
2010-08-12,4167,4281,4167,4175,2662,52290.0,9000000.0
2010-08-13,4202,4310,4151,4203,4793,52650.0,9000000.0
2010-08-16,4202,4303,4151,4289,7353,53730.0,9000000.0
2010-08-17,4288,4338,4194,4246,9395,53190.0,9000000.0
2010-08-18,4202,4303,4202,4268,20644,53460.0,9000000.0
2010-08-19,4266,4719,4260,4520,120652,56610.0,9000000.0
2010-08-20,4403,4661,4396,4613,49711,57780.0,9000000.0
2010-08-23,4669,4669,4417,4627,25370,57960.0,9000000.0
2010-08-24,4626,4626,4417,4527,14841,56700.0,9000000.0
2010-08-25,4432,4525,4403,4506,12788,56430.0,9000000.0
2010-08-26,4518,4518,4396,4476,9107,56070.0,9000000.0
2010-08-27,4475,4475,4303,4347,23787,54450.0,9000000.0
2010-08-30,4345,4453,4345,4419,12622,55350.0,9000000.0
2010-08-31,4417,4417,4353,4397,6019,55080.0,9000000.0
2010-09-01,4396,4432,4353,4419,4939,55350.0,9000000.0
2010-09-02,4424,4432,4374,4412,10018,55260.0,9000000.0
2010-09-03,4432,4432,4374,4397,4965,55080.0,9000000.0
2010-09-06,4345,4424,4273,4369,4904,54720.0,9000000.0
2010-09-07,4382,4439,4288,4362,14236,54630.0,9000000.0
2010-09-08,4360,4410,4303,4362,1808,54630.0,9000000.0
2010-09-09,4310,5013,4310,4627,251421,57960.0,9000000.0
2010-09-10,4533,4669,4417,4569,39003,57240.0,9000000.0
2010-09-13,4619,4634,4453,4527,17726,56700.0,9000000.0
2010-09-14,4467,4554,4396,4397,15464,55080.0,9000000.0
2010-09-15,4382,4453,4310,4369,16654,54720.0,9000000.0
2010-09-16,4410,4410,4310,4319,31249,54090.0,9000000.0
2010-09-17,4417,4417,4316,4383,7294,54900.0,9000000.0
2010-09-20,4345,4396,4316,4362,5188,54630.0,9000000.0
2010-09-24,4360,4439,4331,4397,12326,55080.0,9000000.0
2010-09-27,4360,4669,4338,4362,46765,54630.0,9000000.0
2010-09-28,4360,4453,4360,4383,11837,54900.0,9000000.0
2010-09-29,4382,4446,4374,4433,14934,55530.0,9000000.0
2010-09-30,4432,4582,4410,4564,44354,57150.0,9000000.0
2010-10-01,4626,4626,4525,4569,25912,57240.0,9000000.0
2010-10-04,4568,4812,4539,4728,57874,59220.0,9000000.0
2010-10-05,4776,4805,4682,4743,42558,59400.0,9000000.0
2010-10-06,4741,4805,4690,4743,18367,59400.0,9000000.0
2010-10-07,4812,4812,4612,4634,85047,58050.0,9000000.0
2010-10-08,4589,4682,4560,4656,34261,58320.0,9000000.0
2010-10-11,4655,4812,4640,4664,6831,58410.0,9000000.0
2010-10-12,4727,4805,4619,4671,72604,58500.0,9000000.0
2010-10-13,4640,4719,4619,4656,18140,58320.0,9000000.0
2010-10-14,4626,4704,4525,4585,33632,57420.0,9000000.0
2010-10-15,4554,4582,4453,4506,44034,56430.0,9000000.0
2010-10-18,4539,4589,4511,4569,13914,57240.0,9000000.0
2010-10-19,4589,4597,4525,4599,5916,57600.0,9000000.0
2010-10-20,4619,4619,4546,4585,1085,57420.0,9000000.0
2010-10-21,4682,4948,4525,4685,121702,58680.0,9000000.0
2010-10-22,4690,4727,4576,4642,28615,58140.0,9000000.0
2010-10-25,4697,4697,4560,4591,8206,57510.0,9000000.0
2010-10-26,4539,4619,4533,4591,16406,57510.0,9000000.0
2010-10-27,4589,4619,4533,4599,20295,57600.0,9000000.0
2010-10-28,4597,4604,4496,4564,37940,57150.0,9000000.0
2010-10-29,4589,4589,4490,4569,12573,57240.0,9000000.0
2010-11-01,4533,4589,4518,4585,16287,57420.0,9000000.0
2010-11-02,4597,4626,4490,4585,35189,57420.0,9000000.0
2010-11-03,4597,4661,4533,4591,32376,57510.0,9000000.0
2010-11-04,4589,4647,4560,4634,27368,58050.0,9000000.0
2010-11-05,4634,4634,4539,4569,9622,57240.0,9000000.0
2010-11-08,4554,4597,4525,4527,16612,56700.0,9000000.0
2010-11-09,4496,4690,4496,4599,43594,57600.0,9000000.0
2010-11-10,4589,4647,4533,4577,13447,57330.0,9000000.0
2010-11-11,4546,4612,4525,4556,20949,57060.0,9000000.0
2010-11-12,4597,4669,4467,4548,33706,56970.0,9000000.0
2010-11-15,4576,4634,4475,4527,11158,56700.0,9000000.0
2010-11-16,4525,4525,4382,4455,28536,55800.0,9000000.0
2010-11-17,4490,4511,4382,4498,12545,56340.0,9000000.0
2010-11-18,4518,4518,4467,4498,6461,56340.0,9000000.0
2010-11-19,4460,4525,4439,4448,8825,55710.0,9000000.0
2010-11-22,4446,4511,4396,4506,6620,56430.0,9000000.0
2010-11-23,4503,4503,4424,4455,10724,55800.0,9000000.0
2010-11-24,4238,4424,4238,4383,24377,54900.0,9000000.0
2010-11-25,4374,4490,4374,4433,7888,55530.0,9000000.0
2010-11-26,4353,4460,4316,4383,17028,54900.0,9000000.0
2010-11-29,4367,4460,4273,4354,8942,54540.0,9000000.0
2010-11-30,4367,4374,4310,4369,5096,54720.0,9000000.0
2010-12-01,4432,4439,4310,4383,12424,54900.0,9000000.0
2010-12-02,4353,4410,4353,4383,8848,54900.0,9000000.0
2010-12-03,4345,4382,4316,4376,1741,54810.0,9000000.0
2010-12-06,4374,4374,4288,4296,19978,53820.0,9000000.0
2010-12-07,4295,4345,4266,4326,2457,54180.0,9000000.0
2010-12-08,4410,4410,4238,4326,6464,54180.0,9000000.0
2010-12-09,4324,4338,4281,4312,3556,54000.0,9000000.0
2010-12-10,4252,4338,4252,4312,4568,54000.0,9000000.0
2010-12-13,4310,4374,4273,4304,33655,53910.0,9000000.0
2010-12-14,4303,4331,4281,4312,14822,54000.0,9000000.0
2010-12-15,4288,4345,4288,4340,16176,54360.0,9000000.0
2010-12-16,4345,4353,4303,4354,8344,54540.0,9000000.0
2010-12-17,4439,4439,4331,4362,4269,54630.0,9000000.0
2010-12-20,4295,4360,4238,4312,2474,54000.0,9000000.0
2010-12-21,4310,4403,4303,4390,15506,54990.0,9000000.0
2010-12-22,4324,4446,4324,4419,13508,55350.0,9000000.0
2010-12-23,4345,4496,4310,4312,41645,54000.0,9000000.0
2010-12-24,4310,4345,4295,4347,9039,54450.0,9000000.0
2010-12-27,4360,4360,4303,4340,3155,54360.0,9000000.0
2010-12-28,4238,4331,4238,4312,20655,54000.0,9000000.0
2010-12-29,4310,4496,4310,4412,48384,55260.0,9000000.0
2010-12-30,4374,4453,4353,4412,7867,55260.0,9000000.0
2011-01-03,4410,4446,4310,4412,18105,55260.0,9000000.0
2011-01-04,4382,4453,4367,4433,17816,55530.0,9000000.0
2011-01-05,4396,4446,4360,4362,17366,54630.0,9000000.0
2011-01-06,4360,4417,4353,4376,19388,54810.0,9000000.0
2011-01-07,4374,4396,4310,4334,11925,54270.0,9000000.0
2011-01-10,4331,4439,4288,4369,18564,54720.0,9000000.0
2011-01-11,4324,4382,4281,4326,12943,54180.0,9000000.0
2011-01-12,4310,4331,4288,4319,10009,54090.0,9000000.0
2011-01-13,4331,4374,4281,4369,40285,54720.0,9000000.0
2011-01-14,4360,4374,4310,4312,9759,54000.0,9000000.0
2011-01-17,4316,4403,4310,4319,25339,54090.0,9000000.0
2011-01-18,4316,4396,4316,4376,19093,54810.0,9000000.0
2011-01-19,4403,4424,4345,4419,11684,55350.0,9000000.0
2011-01-20,4382,4417,4360,4397,13150,55080.0,9000000.0
2011-01-21,4382,4424,4367,4412,28256,55260.0,9000000.0
2011-01-24,4410,4482,4396,4476,35658,56070.0,9000000.0
2011-01-25,4475,4546,4417,4476,55386,56070.0,9000000.0
2011-01-26,4582,4582,4439,4490,12843,56250.0,9000000.0
2011-01-27,4490,4511,4410,4412,5181,55260.0,9000000.0
2011-01-28,4417,4511,4353,4419,12192,55350.0,9000000.0
2011-01-31,4360,4417,4338,4390,5369,54990.0,9000000.0
2011-02-01,4345,4432,4338,4362,6870,54630.0,9000000.0
2011-02-07,4417,4453,4324,4397,18764,55080.0,9000000.0
2011-02-08,4396,4396,4295,4312,12245,54000.0,9000000.0
2011-02-09,4310,4360,4238,4312,19100,54000.0,9000000.0
2011-02-10,4295,4396,4260,4282,15133,53640.0,9000000.0
2011-02-11,4310,4367,4180,4276,16278,53550.0,9000000.0
2011-02-14,4310,4310,4238,4312,3826,54000.0,9000000.0
2011-02-15,4229,4331,4101,4225,15637,52920.0,9000000.0
2011-02-16,4229,4229,4108,4197,12333,52560.0,9000000.0
2011-02-17,4238,4238,4108,4197,18766,52560.0,9000000.0
2011-02-18,4180,4281,4145,4254,13246,53280.0,9000000.0
2011-02-21,4252,4374,4252,4376,21567,54810.0,9000000.0
2011-02-22,4403,4439,4303,4419,27703,55350.0,9000000.0
2011-02-23,4316,4417,4310,4312,9274,54000.0,9000000.0
2011-02-24,4316,4331,4303,4326,10906,54180.0,9000000.0
2011-02-25,4310,4310,4273,4312,26737,54000.0,9000000.0
2011-02-28,4382,4382,4216,4218,2938,52830.0,9000000.0
2011-03-02,4167,4310,4167,4312,7691,54000.0,9000000.0
2011-03-03,4238,4345,4238,4334,1045,54270.0,9000000.0
2011-03-04,4338,4338,4273,4326,3042,54180.0,9000000.0
2011-03-07,4331,4331,4252,4304,3788,53910.0,9000000.0
2011-03-08,4303,4331,4238,4296,7818,53820.0,9000000.0
2011-03-09,4295,4396,4273,4397,54470,55080.0,9000000.0
2011-03-10,4396,4446,4367,4433,8022,55530.0,9000000.0
2011-03-11,4345,4482,4345,4433,6239,55530.0,9000000.0
2011-03-14,4353,4467,4273,4362,6541,54630.0,9000000.0
2011-03-15,4360,4389,4167,4304,17723,53910.0,9000000.0
2011-03-16,4238,4316,4229,4312,21997,54000.0,9000000.0
2011-03-17,4216,4310,4044,4045,10611,50670.0,9000000.0
2011-03-18,4172,4238,4137,4175,18421,52290.0,9000000.0
2011-03-21,4310,4453,4180,4455,49527,55800.0,9000000.0
2011-03-22,4439,4490,4353,4476,33343,56070.0,9000000.0
2011-03-23,4389,4482,4389,4463,15234,55890.0,9000000.0
2011-03-24,4460,5093,4460,4613,332638,57780.0,9000000.0
2011-03-25,4770,4770,4533,4620,58935,57870.0,9000000.0
2011-03-28,4619,4619,4490,4613,30546,57780.0,9000000.0
2011-03-29,4525,5243,4525,5137,255128,64350.0,9000000.0
2011-03-30,5028,5093,4812,4916,90468,61560.0,9000000.0
2011-03-31,4912,5021,4812,4879,35611,61110.0,9000000.0
2011-04-01,4978,4978,4682,4706,41111,58950.0,9000000.0
2011-04-04,4833,4833,4597,4685,30957,58680.0,9000000.0
2011-04-05,4682,5078,4655,4872,163837,61020.0,9000000.0
2011-04-06,4849,5596,4655,5296,808004,66330.0,9000000.0
2011-04-07,5495,6084,4798,4893,2932862,61290.0,9000000.0
2011-04-08,4934,4942,4582,4671,514708,58500.0,9000000.0
2011-04-11,4634,4690,4546,4556,196275,57060.0,9000000.0
2011-04-12,4626,5093,4619,4886,998871,61200.0,9000000.0
2011-04-13,4877,5028,4669,4943,477475,61920.0,9000000.0
2011-04-14,5286,5286,4826,4836,293789,60570.0,9000000.0
2011-04-15,4841,4891,4597,4721,158912,59130.0,9000000.0
2011-04-18,4741,4755,4560,4599,136597,57600.0,9000000.0
2011-04-19,4589,4597,4496,4527,121458,56700.0,9000000.0
2011-04-20,4533,4619,4453,4548,103450,56970.0,9000000.0
2011-04-21,4597,4597,4453,4455,122193,55800.0,9000000.0
2011-04-22,4511,4511,4303,4455,170678,55800.0,9000000.0
2011-04-25,4453,4568,4374,4427,101791,55440.0,9000000.0
2011-04-26,4467,4467,4303,4304,100519,53910.0,9000000.0
2011-04-27,4345,4490,4266,4319,123119,54090.0,9000000.0
2011-04-28,4345,4410,4310,4397,47189,55080.0,9000000.0
2011-04-29,4382,4424,4316,4347,51538,54450.0,9000000.0
2011-05-02,4453,4490,4345,4427,81331,55440.0,9000000.0
2011-05-03,4432,4467,4303,4340,61290,54360.0,9000000.0
2011-05-04,4316,4382,4310,4312,50849,54000.0,9000000.0
2011-05-06,4303,4589,4260,4276,115553,53550.0,9000000.0
2011-05-09,4345,4345,4216,4218,27677,52830.0,9000000.0
2011-05-11,4172,4252,4079,4246,70777,53190.0,9000000.0
2011-05-12,4246,4281,4137,4197,39202,52560.0,9000000.0
2011-05-13,4159,4229,4093,4146,72222,51930.0,9000000.0
2011-05-16,4202,4202,4129,4197,27266,52560.0,9000000.0
2011-05-17,4172,4345,4124,4347,74357,54450.0,9000000.0
2011-05-18,4374,4453,4209,4240,267371,53100.0,9000000.0
2011-05-19,4273,4345,4223,4240,40581,53100.0,9000000.0
2011-05-20,4310,4310,4194,4240,47234,53100.0,9000000.0
2011-05-23,4238,4273,4058,4240,63528,53100.0,9000000.0
2011-05-24,4093,4238,4093,4159,26802,52110.0,9000000.0
2011-05-25,4202,4202,4079,4081,32721,51120.0,9000000.0
2011-05-26,4101,4260,4044,4233,34801,53010.0,9000000.0
2011-05-27,4238,4310,4159,4304,36382,53910.0,9000000.0
2011-05-30,4345,4345,4194,4233,28365,53010.0,9000000.0
2011-05-31,4209,4229,4065,4117,41392,51570.0,9000000.0
2011-06-01,4115,4194,4065,4124,15618,51660.0,9000000.0
2011-06-02,4093,4093,4023,4089,12270,51210.0,9000000.0
2011-06-03,4023,4086,4023,4089,7319,51210.0,9000000.0
2011-06-07,4086,4093,4015,4053,10285,50760.0,9000000.0
2011-06-08,4093,4093,3986,4010,17064,50220.0,9000000.0
2011-06-09,4124,4360,4036,4211,89876,52740.0,9000000.0
2011-06-10,4295,4295,4124,4153,20282,52020.0,9000000.0
2011-06-13,4145,4238,4093,4233,8653,53010.0,9000000.0
2011-06-14,4266,4266,4137,4190,14043,52470.0,9000000.0
2011-06-15,4223,4223,4101,4211,34345,52740.0,9000000.0
2011-06-16,4209,4209,4101,4190,21572,52470.0,9000000.0
2011-06-17,4194,4194,4093,4146,21095,51930.0,9000000.0
2011-06-20,4108,4194,4101,4167,9941,52200.0,9000000.0
2011-06-21,4115,4167,4115,4153,12277,52020.0,9000000.0
2011-06-22,4151,4180,4108,4159,13206,52110.0,9000000.0
2011-06-23,4159,4403,4124,4197,177246,52560.0,9000000.0
2011-06-24,4194,4382,4167,4282,237572,53640.0,9000000.0
2011-06-27,4223,4331,4194,4334,35027,54270.0,9000000.0
2011-06-28,4345,4360,4145,4146,73002,51930.0,9000000.0
2011-06-29,4159,4202,4108,4159,45558,52110.0,9000000.0
2011-06-30,4151,4216,4129,4139,32072,51840.0,9000000.0
2011-07-01,4188,4303,4137,4261,109944,53370.0,9000000.0
2011-07-04,4216,4389,4216,4369,94819,54720.0,9000000.0
2011-07-05,4331,4410,4238,4289,31793,53730.0,9000000.0
2011-07-06,4331,4382,4246,4369,54997,54720.0,9000000.0
2011-07-07,4367,4525,4303,4520,130987,56610.0,9000000.0
2011-07-08,4525,4690,4467,4607,183281,57690.0,9000000.0
2011-07-11,5035,5294,5035,5296,933516,66330.0,9000000.0
2011-07-12,5379,5833,5316,5475,1393297,68580.0,9000000.0
2011-07-13,5538,5538,5043,5367,742664,67230.0,9000000.0
2011-07-14,5473,5545,5258,5475,461832,68580.0,9000000.0
2011-07-15,5502,5625,5387,5447,320781,68220.0,9000000.0
2011-07-18,5337,5430,5150,5282,413764,66150.0,9000000.0
2011-07-19,5330,5718,5286,5604,443926,70200.0,9000000.0
2011-07-20,5639,5718,5460,5534,260898,69300.0,9000000.0
2011-07-21,5552,5596,5409,5534,208363,69300.0,9000000.0
2011-07-22,5604,5604,5481,5554,114305,69570.0,9000000.0
2011-07-25,5552,5631,5279,5425,170293,67950.0,9000000.0
2011-07-26,5495,5495,5251,5282,121564,66150.0,9000000.0
2011-07-27,5352,5409,5286,5389,97908,67500.0,9000000.0
2011-07-28,5316,5926,5316,5683,298578,71190.0,9000000.0
2011-07-29,5761,5804,5531,5683,172083,71190.0,9000000.0
2011-08-01,5883,6529,5819,6388,1076364,80010.0,9000000.0
2011-08-02,6178,6322,5983,6187,246361,77490.0,9000000.0
2011-08-03,6077,6098,5819,5913,130043,74070.0,9000000.0
2011-08-04,5826,6278,5682,5683,257715,71190.0,9000000.0
2011-08-05,5208,5596,5179,5411,188738,67770.0,9000000.0
2011-08-08,5208,5531,4612,4893,136697,61290.0,9000000.0
2011-08-09,4576,4812,4159,4527,339367,56700.0,9000000.0
2011-08-10,4741,5186,4669,5173,208915,64800.0,9000000.0
2011-08-11,4833,5516,4833,5267,368303,65970.0,9000000.0
2011-08-12,5495,5710,5294,5296,225932,66330.0,9000000.0
2011-08-16,5510,5566,5422,5526,142376,69210.0,9000000.0
2011-08-17,5481,5566,5387,5440,167533,68130.0,9000000.0
2011-08-18,5516,5523,5100,5160,181893,64620.0,9000000.0
2011-08-19,4970,4970,4655,4743,103049,59400.0,9000000.0
2011-08-22,4885,4942,4669,4850,73512,60750.0,9000000.0
2011-08-23,5013,5136,4885,4979,57247,62370.0,9000000.0
2011-08-24,5071,5107,4869,4916,43063,61560.0,9000000.0
2011-08-25,4934,5064,4748,4794,48966,60030.0,9000000.0
2011-08-26,4741,5021,4741,4951,28208,62010.0,9000000.0
2011-08-29,4963,5215,4755,5173,111891,64800.0,9000000.0
2011-08-30,5308,5308,5122,5288,105369,66240.0,9000000.0
2011-08-31,5409,6071,5337,6022,463286,75420.0,9000000.0
2011-09-01,5977,6019,5574,5784,240533,72450.0,9000000.0
2011-09-02,5783,5948,5660,5792,162714,72540.0,9000000.0
2011-09-05,5582,5811,5437,5677,140098,71100.0,9000000.0
2011-09-06,5460,5516,5172,5181,129491,64890.0,9000000.0
2011-09-07,5300,5331,5172,5267,156553,65970.0,9000000.0
2011-09-08,5308,5352,5078,5188,56670,64980.0,9000000.0
2011-09-09,5150,5186,4885,4958,101588,62100.0,9000000.0
2011-09-14,4963,4963,4669,4778,60778,59850.0,9000000.0
2011-09-15,4885,4920,4604,4836,61153,60570.0,9000000.0
2011-09-16,4913,5056,4869,4979,65295,62370.0,9000000.0
2011-09-19,4986,5086,4826,4829,42889,60480.0,9000000.0
2011-09-20,4712,4907,4669,4836,63026,60570.0,9000000.0
2011-09-21,4841,5374,4791,5031,139137,63000.0,9000000.0
2011-09-22,4986,5093,4864,4886,82839,61200.0,9000000.0
2011-09-23,4619,4791,4604,4634,79931,58050.0,9000000.0
2011-09-26,4741,4741,4151,4240,177205,53100.0,9000000.0
2011-09-27,4202,4410,4202,4289,119786,53730.0,9000000.0
2011-09-28,4353,4490,4324,4334,85606,54270.0,9000000.0
2011-09-29,4238,4475,4238,4376,87310,54810.0,9000000.0
2011-09-30,4417,4446,4331,4369,64318,54720.0,9000000.0
2011-10-04,4093,4145,4023,4110,47356,51480.0,9000000.0
2011-10-05,4167,4655,4093,4276,160287,53550.0,9000000.0
2011-10-06,4345,4539,4310,4490,151457,56250.0,9000000.0
2011-10-07,4490,4582,4345,4347,54955,54450.0,9000000.0
2011-10-10,4345,4518,4324,4455,35494,55800.0,9000000.0
2011-10-11,4525,4619,4382,4397,73630,55080.0,9000000.0
2011-10-12,4374,4539,4374,4541,78370,56880.0,9000000.0
2011-10-13,4560,4733,4560,4620,103455,57870.0,9000000.0
2011-10-14,4597,4690,4417,4620,89421,57870.0,9000000.0
2011-10-17,4682,5028,4626,5022,198551,62910.0,9000000.0
2011-10-18,4907,5006,4812,4836,84880,60570.0,9000000.0
2011-10-19,4913,5086,4856,5000,64916,62640.0,9000000.0
2011-10-20,5078,5078,4533,4735,99596,59310.0,9000000.0
2011-10-21,4856,4913,4669,4794,57752,60030.0,9000000.0
2011-10-24,4812,4913,4612,4763,98121,59670.0,9000000.0
2011-10-25,4812,4812,4669,4671,30962,58500.0,9000000.0
2011-10-26,4655,4763,4576,4735,38759,59310.0,9000000.0
2011-10-27,4755,4776,4634,4735,42412,59310.0,9000000.0
2011-10-28,4741,4798,4453,4599,62612,57600.0,9000000.0
2011-10-31,4589,4748,4560,4678,51597,58590.0,9000000.0
2011-11-01,4597,4833,4597,4728,50363,59220.0,9000000.0
2011-11-02,4669,4755,4597,4750,41333,59490.0,9000000.0
2011-11-03,4805,4805,4669,4735,37565,59310.0,9000000.0
2011-11-04,4798,4849,4733,4794,67082,60030.0,9000000.0
2011-11-07,4820,4986,4798,4864,71823,60930.0,9000000.0
2011-11-08,4833,5230,4833,5181,285686,64890.0,9000000.0
2011-11-09,5179,5308,5028,5181,106084,64890.0,9000000.0
2011-11-10,4970,5740,4927,5461,262227,68400.0,9000000.0
2011-11-11,5646,5811,5366,5526,329131,69210.0,9000000.0
2011-11-14,5639,5726,5495,5670,226526,71010.0,9000000.0
2011-11-15,5688,5775,5473,5534,154416,69300.0,9000000.0
2011-11-16,5531,5566,5172,5230,173872,65520.0,9000000.0
2011-11-17,5172,5337,5078,5331,107894,66780.0,9000000.0
2011-11-18,5172,5331,5172,5282,69635,66150.0,9000000.0
2011-11-21,5251,5279,5143,5173,104089,64800.0,9000000.0
2011-11-22,5093,5193,4920,5123,68079,64170.0,9000000.0
2011-11-23,5107,5129,4763,4958,175682,62100.0,9000000.0
2011-11-24,4833,5021,4820,4829,99906,60480.0,9000000.0
2011-11-25,4864,4986,4704,4721,70675,59130.0,9000000.0
2011-11-28,4763,4805,4676,4778,66896,59850.0,9000000.0
2011-11-29,4877,5056,4826,4916,89170,61560.0,9000000.0
2011-11-30,4948,5071,4899,4908,78083,61470.0,9000000.0
2011-12-01,5028,5071,4928,4986,120516,62460.0,9000000.0
2011-12-02,4963,5071,4963,4986,55843,62460.0,9000000.0
2011-12-05,5028,5050,4885,4899,68392,61380.0,9000000.0
2011-12-06,4899,4899,4690,4756,103410,59580.0,9000000.0
2011-12-07,4704,4907,4704,4908,55178,61470.0,9000000.0
2011-12-08,4948,4956,4833,4908,72752,61470.0,9000000.0
2011-12-09,4849,4913,4763,4872,24825,61020.0,9000000.0
2011-12-12,4948,4956,4833,4872,44060,61020.0,9000000.0
2011-12-13,4907,5164,4784,5167,135504,64710.0,9000000.0
2011-12-14,5179,5308,4963,5000,223914,62640.0,9000000.0
2011-12-15,4928,5566,4826,5173,475513,64800.0,9000000.0
2011-12-16,5172,5243,5028,5087,105037,63720.0,9000000.0
2011-12-19,5100,5136,4682,4786,175931,59940.0,9000000.0
2011-12-20,4690,4891,4690,4821,61621,60390.0,9000000.0
2011-12-21,4856,4942,4841,4872,109011,61020.0,9000000.0
2011-12-22,4928,5114,4928,5080,113384,63630.0,9000000.0
2011-12-23,5100,5265,4986,5074,159146,63540.0,9000000.0
2011-12-26,5078,5172,5006,5022,76900,62910.0,9000000.0
2011-12-27,5100,5768,5013,5677,1424761,71100.0,9000000.0
