아이센스(099190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-06,37000,37200,36550,36750,52941,504191.0,13719478.0
2016-07-07,37300,37500,36850,37300,53413,511737.0,13719478.0
2016-07-08,37400,37450,36750,37150,45752,509679.0,13719478.0
2016-07-11,37200,37250,36650,36950,39913,506935.0,13719478.0
2016-07-12,36750,37300,36650,37100,38204,508993.0,13719478.0
2016-07-13,37700,37800,36800,36800,56199,504877.0,13719478.0
2016-07-14,37300,38200,36950,38150,106728,523398.0,13719478.0
2016-07-15,38250,38550,37700,37900,75811,519968.0,13719478.0
2016-07-18,38050,38100,37200,37300,40812,511737.0,13719478.0
2016-07-19,37550,37700,37100,37100,33025,508993.0,13719478.0
2016-07-20,37400,39300,37100,39300,225057,539175.0,13719478.0
2016-07-21,39600,40000,39050,39500,117189,541919.0,13719478.0
2016-07-22,39400,39650,38700,39450,63993,541233.0,13719478.0
2016-07-25,39600,39900,39100,39350,51251,539861.0,13719478.0
2016-07-26,39450,39450,38500,39100,69902,536432.0,13719478.0
2016-07-27,39300,39300,38400,38900,55039,533688.0,13719478.0
2016-07-28,38900,38900,38100,38500,58345,528200.0,13719478.0
2016-07-29,38500,38800,37800,38400,55466,526828.0,13719478.0
2016-08-01,38550,38600,37800,37850,62277,519282.0,13719478.0
2016-08-02,38400,38400,37450,37550,86087,515166.0,13719478.0
2016-08-03,37750,37900,37250,37400,53744,513108.0,13719478.0
2016-08-04,37450,38050,37450,37500,42301,514480.0,13719478.0
2016-08-05,37900,37950,37200,37350,56417,512423.0,13719478.0
2016-08-08,37600,37950,37450,37750,35956,517910.0,13719478.0
2016-08-09,37850,38100,37750,37850,37410,519282.0,13719478.0
2016-08-10,37950,38800,37750,38450,70352,527514.0,13719478.0
2016-08-11,38650,38700,38000,38350,37055,526142.0,13719478.0
2016-08-12,38400,38500,38000,38100,37928,522712.0,13719478.0
2016-08-16,38150,38300,37600,37600,33617,515852.0,13719478.0
2016-08-17,37350,37600,36400,36900,65985,506249.0,13719478.0
2016-08-18,37000,37050,36500,36700,54783,503505.0,13719478.0
2016-08-19,36500,36950,35950,36200,55942,496645.0,13719478.0
2016-08-22,36200,36200,35400,35800,60099,491157.0,13719478.0
2016-08-23,35900,36050,35450,35900,39956,492529.0,13719478.0
2016-08-24,35950,36250,35700,35900,38561,492529.0,13719478.0
2016-08-25,35950,36300,35350,35350,35649,484984.0,13719478.0
2016-08-26,35350,35650,35200,35400,26879,485670.0,13719478.0
2016-08-29,35300,35400,34450,34950,63880,479496.0,13719478.0
2016-08-30,34950,35550,34350,34800,30136,477438.0,13719478.0
2016-08-31,34800,35150,34000,34150,50753,468520.0,13719478.0
2016-09-01,34350,34450,34050,34450,26121,472636.0,13719478.0
2016-09-02,34450,34700,34150,34700,18200,476066.0,13719478.0
2016-09-05,34950,34950,34300,34800,24566,477438.0,13719478.0
2016-09-06,34750,34850,34200,34400,29934,471950.0,13719478.0
2016-09-07,34500,34850,32700,33350,130812,457545.0,13719478.0
2016-09-08,33400,33500,31600,32550,136268,446569.0,13719478.0
2016-09-09,32600,32600,31700,31800,62622,436279.0,13719478.0
2016-09-12,31000,31850,31000,31050,58272,425990.0,13719478.0
2016-09-13,31200,31600,30700,31100,58178,426676.0,13719478.0
2016-09-19,31100,31500,30950,31250,33513,428734.0,13719478.0
2016-09-20,31150,31700,30850,31500,56917,432164.0,13719478.0
2016-09-21,31350,32100,31250,31900,48854,437651.0,13719478.0
2016-09-22,32300,32300,31800,31950,47282,438337.0,13719478.0
2016-09-23,32000,32700,31800,32700,54656,448627.0,13719478.0
2016-09-26,32750,32900,32300,32500,28703,445883.0,13719478.0
2016-09-27,32850,33200,32400,33100,44182,454115.0,13719478.0
2016-09-28,33300,33300,32650,32700,23745,448627.0,13719478.0
2016-09-29,33100,33100,32300,32600,39837,447255.0,13719478.0
2016-09-30,32550,32550,31550,31700,43597,434907.0,13719478.0
2016-10-04,31550,32350,31550,32050,39986,439709.0,13719478.0
2016-10-05,32300,32500,31750,31950,31841,438337.0,13719478.0
2016-10-06,32200,32250,31500,31500,37278,432164.0,13719478.0
2016-10-07,31850,31850,30200,30950,79711,424618.0,13719478.0
2016-10-10,30800,31200,30250,30450,64990,417758.0,13719478.0
2016-10-11,30850,30900,30200,30450,38580,417758.0,13719478.0
2016-10-12,30400,30400,29850,30300,34673,415700.0,13719478.0
2016-10-13,30300,30900,30050,30500,33357,418444.0,13719478.0
2016-10-14,30800,30800,30100,30600,27576,419816.0,13719478.0
2016-10-17,30800,30850,30250,30500,22850,418444.0,13719478.0
2016-10-18,30500,31150,30200,31000,39287,425304.0,13719478.0
2016-10-19,31000,31900,30900,31750,39341,435593.0,13719478.0
2016-10-20,32000,32000,31000,31450,26902,431478.0,13719478.0
2016-10-21,31150,31500,30850,30850,26641,423246.0,13719478.0
2016-10-24,31150,31150,30450,30650,22162,420502.0,13719478.0
2016-10-25,30450,30850,30200,30200,24953,414328.0,13719478.0
2016-10-26,30300,30750,30000,30450,39406,417758.0,13719478.0
2016-10-27,30500,32300,30500,32250,76249,442453.0,13719478.0
2016-10-28,31800,33450,31550,31950,69917,438337.0,13719478.0
2016-10-31,32000,32900,31550,32700,70536,448627.0,13719478.0
2016-11-01,32150,32550,31350,31600,63725,433536.0,13719478.0
2016-11-02,31050,31600,29950,30100,84093,412956.0,13719478.0
2016-11-03,29500,31400,29400,31400,41003,430835.0,13720858.0
2016-11-04,31100,31500,30350,31250,33384,428777.0,13720858.0
2016-11-07,31250,31750,30950,31500,18244,432207.0,13720858.0
2016-11-08,31700,31850,31000,31600,33772,433579.0,13720858.0
2016-11-09,31700,32750,30300,32350,142815,443870.0,13720858.0
2016-11-10,33200,33200,32200,32850,101116,450730.0,13720858.0
2016-11-11,32850,32950,32050,32400,35677,444556.0,13720858.0
2016-11-14,32450,32800,31400,31750,48556,435637.0,13720858.0
2016-11-15,31750,31900,30900,30950,52094,424661.0,13720858.0
2016-11-16,31350,32650,31100,32550,70662,446614.0,13720858.0
2016-11-17,32800,32850,32150,32700,32660,448672.0,13720858.0
2016-11-18,32650,32700,31600,31750,47663,435637.0,13720858.0
2016-11-21,31750,31750,30850,31350,45290,430149.0,13720858.0
2016-11-22,31350,31600,30850,31350,24702,430149.0,13720858.0
2016-11-23,31350,31500,30600,30600,37011,419858.0,13720858.0
2016-11-24,30900,30900,29750,30250,64681,415056.0,13720858.0
2016-11-25,30300,30600,29450,30600,40553,419858.0,13720858.0
2016-11-28,31000,31000,29900,30150,31970,413684.0,13720858.0
2016-11-29,30150,30350,29850,30300,20254,415742.0,13720858.0
2016-11-30,30250,30300,29700,30300,26616,415742.0,13720858.0
2016-12-01,29850,30100,29700,29700,26714,407509.0,13720858.0
2016-12-02,29750,29850,28700,28700,43717,393789.0,13720858.0
2016-12-05,28500,28900,27150,27250,67217,373893.0,13720858.0
2016-12-06,27400,27800,27150,27600,53262,378696.0,13720858.0
2016-12-07,27600,27700,26200,27000,75156,370463.0,13720858.0
2016-12-08,27050,27550,26650,27200,69144,373207.0,13720858.0
2016-12-09,27200,28200,27200,28200,55265,386928.0,13720858.0
2016-12-12,28400,28900,27800,28850,54444,395847.0,13720858.0
2016-12-13,28700,29050,28250,28800,52098,395161.0,13720858.0
2016-12-14,29100,29150,28600,28850,33857,395847.0,13720858.0
2016-12-15,28750,29050,28450,28700,47009,393789.0,13720858.0
2016-12-16,28800,28900,28350,28500,35592,391044.0,13720858.0
2016-12-19,28700,28800,28100,28400,33738,389672.0,13720858.0
2016-12-20,28350,28600,27700,27800,37343,381440.0,13720858.0
2016-12-21,27850,27850,27100,27150,56712,372521.0,13720858.0
2016-12-22,27300,28400,27150,28000,41032,384184.0,13720858.0
2016-12-23,28000,28750,27850,28700,52996,393789.0,13720858.0
2016-12-26,28750,28850,28050,28350,32262,388986.0,13720858.0
2016-12-27,28150,28750,28150,28750,40801,394475.0,13720858.0
2016-12-28,28850,29500,28500,29200,42358,400649.0,13720858.0
2016-12-29,28950,29450,28800,29400,30102,403393.0,13720858.0
2017-01-02,29350,29400,28350,28600,45799,392417.0,13720858.0
2017-01-03,28500,28750,28200,28450,43765,390358.0,13720858.0
2017-01-04,28600,29200,28600,29100,48576,399277.0,13720858.0
2017-01-05,29000,29150,28750,28950,56177,397219.0,13720858.0
2017-01-06,28950,29450,28850,29300,51557,402021.0,13720858.0
2017-01-09,29650,30250,29500,29550,93985,405451.0,13720858.0
2017-01-10,29500,29700,28650,28750,78310,394475.0,13720858.0
2017-01-11,29100,29100,28650,29000,40216,397905.0,13720858.0
2017-01-12,29000,29300,28300,28900,53158,396533.0,13720858.0
2017-01-13,28750,29150,28450,28500,50621,391044.0,13720858.0
2017-01-16,28800,28800,28050,28350,33394,388986.0,13720858.0
2017-01-17,28100,28500,28050,28100,23499,385556.0,13720858.0
2017-01-18,28300,29000,28200,29000,38474,397905.0,13720858.0
2017-01-19,29200,29300,28700,28800,32142,395161.0,13720858.0
2017-01-20,28950,29000,28500,28800,32253,395161.0,13720858.0
2017-01-23,28800,29050,28600,28850,32691,395847.0,13720858.0
2017-01-24,28850,29050,28250,28400,30996,389672.0,13720858.0
2017-01-25,28250,28550,27600,27850,66625,382126.0,13720858.0
2017-01-26,27900,28500,27800,28500,23623,391044.0,13720858.0
2017-01-31,28350,28750,27950,28100,23475,385556.0,13720858.0
2017-02-01,28300,28950,28300,28700,32131,393789.0,13720858.0
2017-02-02,28700,28950,28500,28650,35770,393103.0,13720858.0
2017-02-03,28700,29300,28650,29300,59271,402021.0,13720858.0
2017-02-06,29500,29700,29000,29200,46178,400649.0,13720858.0
2017-02-07,29500,29500,28500,28600,77095,392417.0,13720858.0
2017-02-08,28950,29200,28650,29100,31513,399277.0,13720858.0
2017-02-09,29200,29200,28250,28350,82828,388986.0,13720858.0
2017-02-10,28500,28500,27850,27950,62891,383498.0,13720858.0
2017-02-13,28150,28150,27800,28000,78149,384184.0,13720858.0
2017-02-14,28250,28750,28100,28650,39726,393103.0,13720858.0
2017-02-15,28600,30800,28600,30700,195216,421230.0,13720858.0
2017-02-16,30950,31000,30150,30300,56062,415742.0,13720858.0
2017-02-17,30300,30500,29650,30250,76052,415056.0,13720858.0
2017-02-20,30250,30300,29800,29850,25152,409568.0,13720858.0
2017-02-21,30000,30100,29700,29700,30598,407509.0,13720858.0
2017-02-22,29750,30050,29250,29400,34702,403393.0,13720858.0
2017-02-23,29300,29600,29000,29300,42151,402021.0,13720858.0
2017-02-24,29250,29500,28850,29100,41138,399277.0,13720858.0
2017-02-27,29150,29350,29050,29100,21483,399277.0,13720858.0
2017-02-28,29200,29200,28700,28850,35946,395847.0,13720858.0
2017-03-02,29050,29100,28600,28650,37407,393103.0,13720858.0
2017-03-03,28650,28800,28000,28250,96285,387614.0,13720858.0
2017-03-06,28350,28750,28050,28500,33400,391044.0,13720858.0
2017-03-07,28550,29500,28500,29400,57338,403393.0,13720858.0
2017-03-08,29450,29500,28850,28900,31721,396533.0,13720858.0
2017-03-09,28900,29600,28800,29300,35627,402021.0,13720858.0
2017-03-10,29450,29650,28900,29350,30738,402707.0,13720858.0
2017-03-13,29500,29800,29300,29800,34843,408882.0,13720858.0
2017-03-14,29900,29900,29250,29400,29794,403393.0,13720858.0
2017-03-15,29650,29650,28800,28950,26189,397219.0,13720858.0
2017-03-16,29050,29200,28500,28850,52906,395847.0,13720858.0
2017-03-17,28950,29100,28500,28550,40120,391730.0,13720858.0
2017-03-20,28350,28750,28050,28200,33701,386928.0,13720858.0
2017-03-21,28200,28750,28100,28250,41649,387614.0,13720858.0
2017-03-22,28250,28850,28250,28800,64601,395161.0,13720858.0
2017-03-23,28700,28900,28200,28200,44200,386928.0,13720858.0
2017-03-24,28200,28350,28000,28200,58301,386928.0,13720858.0
2017-03-27,28250,28250,27850,27950,37596,383498.0,13720858.0
2017-03-28,28300,29000,28200,29000,53559,397905.0,13720858.0
2017-03-29,29100,29450,28850,29250,60178,401335.0,13720858.0
2017-03-30,29250,29550,29000,29400,15660,403393.0,13720858.0
2017-03-31,29400,29700,29100,29450,29292,404079.0,13720858.0
2017-04-03,29450,30000,29250,29950,68698,410940.0,13720858.0
2017-04-04,29750,30250,29600,30050,45865,412312.0,13720858.0
2017-04-05,30200,30800,30200,30750,89154,421916.0,13720858.0
2017-04-06,30800,30800,30050,30200,50722,414370.0,13720858.0
2017-04-07,30700,31450,30350,31300,65924,429463.0,13720858.0
2017-04-10,31400,31550,30900,31000,62763,425347.0,13720858.0
2017-04-11,31000,31400,30800,31000,44092,425347.0,13720858.0
2017-04-12,31000,31450,30150,31250,44832,428777.0,13720858.0
2017-04-13,31100,31450,31000,31350,22550,430149.0,13720858.0
2017-04-14,31350,31550,30700,30900,40985,423975.0,13720858.0
2017-04-17,31000,31200,30600,30950,29878,424661.0,13720858.0
2017-04-18,31100,31400,30750,31100,23084,426719.0,13720858.0
2017-04-19,31250,31450,30800,31250,21617,428777.0,13720858.0
2017-04-20,31200,31300,30850,31000,33930,425347.0,13720858.0
2017-04-21,31000,31350,30950,31000,36875,425347.0,13720858.0
2017-04-24,31050,31100,30600,30600,27125,419858.0,13720858.0
2017-04-25,30550,31200,30350,30750,31772,421916.0,13720858.0
2017-04-26,30900,31500,30900,31400,35096,430835.0,13720858.0
2017-04-27,31650,31750,29700,30500,137547,418486.0,13720858.0
2017-04-28,30250,30300,29400,29500,72545,404765.0,13720858.0
2017-05-02,29550,29550,28300,28350,107362,388986.0,13720858.0
2017-05-04,28350,29200,28350,28950,47204,397219.0,13720858.0
2017-05-08,29150,30350,28900,30200,78934,414370.0,13720858.0
2017-05-10,30200,30200,29500,29500,38782,404765.0,13720858.0
2017-05-11,29250,29800,29050,29550,48120,405451.0,13720858.0
2017-05-12,29400,29550,29100,29100,26657,399277.0,13720858.0
2017-05-15,29100,29150,28550,28650,45941,393103.0,13720858.0
2017-05-16,28650,28900,28300,28450,53909,390358.0,13720858.0
2017-05-17,28450,28450,27850,28000,104428,384184.0,13720858.0
2017-05-18,27550,28000,27550,28000,80625,384184.0,13720858.0
2017-05-19,27750,28300,27750,28000,50159,384184.0,13720858.0
2017-05-22,28000,28150,27650,27800,48547,381440.0,13720858.0
2017-05-23,27900,28350,27800,28100,42480,385556.0,13720858.0
2017-05-24,28100,28950,28100,28850,62588,395847.0,13720858.0
2017-05-25,28850,29000,28150,28300,61548,388300.0,13720858.0
2017-05-26,28600,28600,28050,28150,55722,386242.0,13720858.0
2017-05-29,28250,28500,28150,28250,35499,387614.0,13720858.0
2017-05-30,28400,28850,28200,28750,50893,394475.0,13720858.0
2017-05-31,28750,28800,28300,28550,53096,391730.0,13720858.0
2017-06-01,28550,29000,28500,28800,41015,395161.0,13720858.0
2017-06-02,29000,29000,28700,28700,31204,393789.0,13720858.0
2017-06-05,28800,28900,28450,28650,41778,393103.0,13720858.0
2017-06-07,28800,28800,28300,28350,49282,388986.0,13720858.0
2017-06-08,28350,28800,28300,28800,53368,395161.0,13720858.0
2017-06-09,28650,29050,28600,29050,68850,398591.0,13720858.0
2017-06-12,29300,29300,28500,28650,80938,393103.0,13720858.0
2017-06-13,28700,28700,28300,28450,65189,390358.0,13720858.0
2017-06-14,28650,29100,28400,29000,90016,397905.0,13720858.0
2017-06-15,29200,29200,28250,28450,46686,390358.0,13720858.0
2017-06-16,28500,28600,28150,28350,57773,388986.0,13720858.0
2017-06-19,28350,28350,27750,27850,95639,382126.0,13720858.0
2017-06-20,27850,28150,27650,27800,81724,381440.0,13720858.0
2017-06-21,27800,28000,27550,27800,68461,381440.0,13720858.0
2017-06-22,27650,27850,27300,27450,76173,376638.0,13720858.0
2017-06-23,27450,27650,27300,27400,57984,375952.0,13720858.0
2017-06-26,27650,27850,27200,27350,99504,375265.0,13720858.0
2017-06-27,27700,27950,27500,27800,91138,381440.0,13720858.0
2017-06-28,27850,28150,27650,27900,106325,382812.0,13720858.0
2017-06-29,28000,28000,27500,27700,74889,380068.0,13720858.0
2017-06-30,27650,27700,27350,27500,47472,377654.0,13732858.0
2017-07-03,27500,27500,27000,27250,93645,374220.0,13732858.0
2017-07-04,27050,27400,27050,27100,36701,372160.0,13732858.0
2017-07-05,27200,27300,27000,27300,31440,374907.0,13732858.0
2017-07-06,27100,27300,26650,26750,85910,367354.0,13732858.0
2017-07-07,26600,26850,26300,26850,80756,368727.0,13732858.0
2017-07-10,26950,26950,26150,26300,44012,361174.0,13732858.0
2017-07-11,26200,26600,26150,26350,29261,361861.0,13732858.0
2017-07-12,26650,26750,26500,26550,60675,364607.0,13732858.0
2017-07-13,26500,26750,26250,26300,44199,361174.0,13732858.0
2017-07-14,26600,26600,26250,26400,30621,362547.0,13732858.0
2017-07-17,26400,26500,26150,26450,45289,363234.0,13732858.0
2017-07-18,26600,26650,26150,26200,67067,359801.0,13732858.0
2017-07-19,26250,26850,26250,26700,55917,366667.0,13732858.0
2017-07-20,27050,27650,26850,27500,111397,377654.0,13732858.0
2017-07-21,27500,27900,27350,27650,78057,379714.0,13732858.0
2017-07-24,27700,28000,27600,27900,92736,383147.0,13732858.0
2017-07-25,28050,28100,27700,27900,66527,383147.0,13732858.0
2017-07-26,27900,28100,27650,27900,53805,383147.0,13732858.0
2017-07-27,27900,28200,27700,28200,55807,387267.0,13732858.0
2017-07-28,28350,28350,27800,27800,52796,381773.0,13732858.0
2017-07-31,27700,27700,27050,27200,55360,373534.0,13732858.0
2017-08-01,27400,28000,26650,26900,113484,369414.0,13732858.0
2017-08-02,26800,26950,26200,26350,115666,361861.0,13732858.0
2017-08-03,26350,26450,25300,25400,136178,348815.0,13732858.0
2017-08-04,25400,25500,24450,24700,182161,339202.0,13732858.0
2017-08-07,24700,24800,24400,24550,62304,337142.0,13732858.0
2017-08-08,24550,24700,24250,24450,74159,335768.0,13732858.0
2017-08-09,24450,24450,23250,23300,207042,319976.0,13732858.0
2017-08-10,23150,23750,23050,23550,85626,323409.0,13732858.0
2017-08-11,23200,23250,22100,22700,117794,311736.0,13732858.0
2017-08-14,22700,22800,22400,22650,101320,311049.0,13732858.0
2017-08-16,22850,22950,22600,22750,94852,312423.0,13732858.0
2017-08-17,22800,22900,22600,22650,80495,311049.0,13732858.0
2017-08-18,22400,23250,22250,22900,58924,314482.0,13732858.0
2017-08-21,23300,23500,22900,23200,87338,318602.0,13732858.0
2017-08-22,23400,23400,22800,23100,64989,317229.0,13732858.0
2017-08-23,23200,23400,22850,22850,56705,313796.0,13732858.0
2017-08-24,23000,23900,22950,23700,101811,325469.0,13732858.0
2017-08-25,23750,24600,23750,24450,137609,335768.0,13732858.0
2017-08-28,24500,24550,23900,24150,58437,331649.0,13732858.0
2017-08-29,23950,24100,23050,23500,123039,322722.0,13732858.0
2017-08-30,23350,23750,23050,23700,82382,325469.0,13732858.0
2017-08-31,23700,23900,23550,23650,39044,324782.0,13732858.0
2017-09-01,23650,24450,23600,24250,63653,333022.0,13732858.0
2017-09-04,23400,24250,23350,23850,59695,327529.0,13732858.0
2017-09-05,24250,24250,23500,23900,47718,328215.0,13732858.0
2017-09-06,23900,24300,23600,24200,75977,332335.0,13732858.0
2017-09-07,24300,24400,24050,24050,78076,330275.0,13732858.0
2017-09-08,24150,24200,23500,23550,43631,323409.0,13732858.0
2017-09-11,23500,23700,22600,22700,112889,311736.0,13732858.0
2017-09-12,22700,23000,22700,22800,31566,313109.0,13732858.0
2017-09-13,22700,22950,22500,22550,47865,309676.0,13732858.0
2017-09-14,22300,22800,22300,22550,38509,309676.0,13732858.0
2017-09-15,22500,24100,22500,24100,105644,330962.0,13732858.0
2017-09-18,24200,24200,23600,24100,56831,330962.0,13732858.0
2017-09-19,24100,24200,23400,23400,61572,321349.0,13732858.0
2017-09-20,23500,23650,22800,22900,58517,314482.0,13732858.0
2017-09-21,22800,22800,21750,22000,121693,302123.0,13732858.0
2017-09-22,21800,22250,21000,21200,105407,291137.0,13732858.0
2017-09-25,21600,21600,20200,20750,92315,284957.0,13732858.0
2017-09-26,21000,21600,20850,21150,42084,290450.0,13732858.0
2017-09-27,21100,21800,21000,21300,24727,292510.0,13732858.0
2017-09-28,21350,22200,21100,22100,29389,303496.0,13732858.0
2017-09-29,21950,22150,21350,22050,50545,302810.0,13732858.0
2017-10-10,22100,22300,21650,21650,28889,297316.0,13732858.0
2017-10-11,21700,21850,21400,21400,37268,293883.0,13732858.0
2017-10-12,21400,21650,21200,21400,32099,293883.0,13732858.0
2017-10-13,21250,21950,21100,21550,43565,295943.0,13732858.0
2017-10-16,21700,22050,21400,22050,59860,302810.0,13732858.0
2017-10-17,22350,22350,21700,22050,22632,302810.0,13732858.0
2017-10-18,21800,21950,21300,21600,46631,296630.0,13732858.0
2017-10-19,21450,21600,21200,21600,44039,296630.0,13732858.0
2017-10-20,21400,21850,21350,21600,35947,296630.0,13732858.0
2017-10-23,21750,21900,21500,21900,20183,300750.0,13732858.0
2017-10-24,21950,22150,21700,22000,34551,302123.0,13732858.0
2017-10-25,22050,22850,22000,22700,68267,311736.0,13732858.0
2017-10-26,22700,22800,22400,22750,47543,312423.0,13732858.0
2017-10-27,23000,23350,22850,23350,77306,320662.0,13732858.0
2017-10-30,23400,23900,23100,23900,70387,328215.0,13732858.0
2017-10-31,24150,24150,23550,23600,67865,324095.0,13732858.0
2017-11-01,23550,24200,23500,23850,64397,327529.0,13732858.0
2017-11-02,23400,23800,22800,23650,87605,324782.0,13732858.0
2017-11-03,23650,24100,23000,23700,53408,325469.0,13732858.0
2017-11-06,23500,24000,23250,23450,25124,322036.0,13732858.0
2017-11-07,23450,23800,23350,23750,30466,326155.0,13732858.0
2017-11-08,23950,24450,23450,24450,73050,335768.0,13732858.0
2017-11-09,24500,24850,24350,24850,68436,341262.0,13732858.0
2017-11-10,24900,24900,24400,24800,32120,340575.0,13732858.0
2017-11-13,24650,25100,24450,25100,71569,344695.0,13732858.0
2017-11-14,25150,26250,24800,26200,180061,359801.0,13732858.0
2017-11-15,26250,26600,25650,26350,118397,361861.0,13732858.0
2017-11-16,26050,26350,25000,25450,147627,349501.0,13732858.0
2017-11-17,25250,25450,23900,24100,115407,330962.0,13732858.0
2017-11-20,24400,24950,24200,24900,81396,341948.0,13732858.0
2017-11-21,24950,24950,24150,24450,84977,335768.0,13732858.0
2017-11-22,24400,24550,23750,23750,65352,326155.0,13732858.0
2017-11-23,23850,24300,23800,24250,61783,333022.0,13732858.0
2017-11-24,24300,24300,23800,24000,42648,329589.0,13732858.0
2017-11-27,24000,24350,23600,23850,53579,327529.0,13732858.0
2017-11-28,23750,23850,23200,23300,82006,319976.0,13732858.0
2017-11-29,23350,23800,23100,23750,52289,326155.0,13732858.0
2017-11-30,23800,24050,23450,23450,42474,322036.0,13732858.0
2017-12-01,23800,23850,23450,23850,54280,327529.0,13732858.0
2017-12-04,24000,24900,24000,24350,131698,334395.0,13732858.0
2017-12-05,24400,24400,23750,24100,112976,330962.0,13732858.0
2017-12-06,24200,24400,23750,24150,88229,331649.0,13732858.0
2017-12-07,24150,24150,23250,23700,78935,325469.0,13732858.0
2017-12-08,23700,23850,22800,22850,49742,313827.0,13734238.0
2017-12-11,23000,23700,22900,23700,40193,325501.0,13734238.0
2017-12-12,23500,23900,23300,23900,38653,328248.0,13734238.0
2017-12-13,23800,24400,23700,24000,66543,329622.0,13734238.0
2017-12-14,24000,24000,23400,23500,89157,322755.0,13734238.0
2017-12-15,23500,23900,23300,23400,58413,321381.0,13734238.0
2017-12-18,23400,23500,23050,23300,66749,320008.0,13734238.0
2017-12-19,23400,23700,23000,23600,60216,324128.0,13734238.0
2017-12-20,23600,23700,22950,23050,76244,316574.0,13734238.0
2017-12-21,23300,23750,23100,23500,73758,322755.0,13734238.0
2017-12-22,23600,24900,23350,24900,140058,341983.0,13734238.0
2017-12-26,25050,25550,24800,25550,152667,350910.0,13734238.0
2017-12-27,25550,26250,24900,25600,110765,351596.0,13734238.0
2017-12-28,25550,25800,24950,25300,77730,347476.0,13734238.0
2018-01-02,25300,25400,24900,25200,61179,346103.0,13734238.0
2018-01-03,25000,25100,24650,24950,78391,342669.0,13734238.0
2018-01-04,24950,25350,24250,24300,83730,333742.0,13734238.0
2018-01-05,24150,24700,24100,24600,57373,337862.0,13734238.0
2018-01-08,24400,24600,23850,23850,97209,327562.0,13734238.0
2018-01-09,23850,24100,23300,23300,93241,320008.0,13734238.0
2018-01-10,23350,23700,23300,23700,33961,325501.0,13734238.0
2018-01-11,23500,24400,23350,24400,74355,335115.0,13734238.0
2018-01-12,24700,25200,24300,25000,146462,343356.0,13734238.0
2018-01-15,25150,25600,24850,25000,166789,343356.0,13734238.0
2018-01-16,25150,27900,25100,27800,709917,381812.0,13734238.0
2018-01-17,27800,28850,27700,28500,367520,391426.0,13734238.0
2018-01-18,28700,28700,27750,28300,130647,388679.0,13734238.0
2018-01-19,28350,28750,27750,28350,117077,389366.0,13734238.0
2018-01-22,28350,28350,27350,27750,108774,381125.0,13734238.0
2018-01-23,27850,28000,26900,28000,113700,384559.0,13734238.0
2018-01-24,28150,28150,27450,27450,64434,377005.0,13734238.0
2018-01-25,27500,29200,27350,29050,258361,398980.0,13734238.0
2018-01-26,29200,29200,28450,28750,113450,394859.0,13734238.0
2018-01-29,28950,29050,28100,28100,108480,385932.0,13734238.0
2018-01-30,28100,28200,27150,27450,100785,377005.0,13734238.0
2018-01-31,27250,27700,27200,27500,51068,377692.0,13734238.0
2018-02-01,27400,27900,27400,27550,55944,378378.0,13734238.0
2018-02-02,27750,27750,26050,26550,133609,364644.0,13734238.0
2018-02-05,26000,26600,25800,26100,83248,358464.0,13734238.0
2018-02-06,25300,26300,24750,26300,163740,361210.0,13734238.0
2018-02-07,26900,27700,26200,26650,164004,366017.0,13734238.0
2018-02-08,26750,27700,26650,27050,196394,371511.0,13734238.0
2018-02-09,26400,26850,26150,26300,79463,361210.0,13734238.0
2018-02-12,26400,26700,25900,26300,84721,361210.0,13734238.0
2018-02-13,26300,26800,25900,26000,47336,357090.0,13734238.0
2018-02-14,26000,26500,25700,26500,70881,363957.0,13734238.0
2018-02-19,27000,27300,26550,27300,56415,374945.0,13734238.0
2018-02-20,27050,27400,26850,27300,54988,374945.0,13734238.0
2018-02-21,27450,27550,27000,27100,46756,372198.0,13734238.0
2018-02-22,27050,27250,26450,26850,56067,368764.0,13734238.0
2018-02-23,26600,27100,26300,26750,47764,367391.0,13734238.0
2018-02-26,27400,28200,27150,28000,153903,384559.0,13734238.0
2018-02-27,28700,29100,27750,28000,170574,384559.0,13734238.0
2018-02-28,27800,27950,27250,27600,67882,379065.0,13734238.0
2018-03-02,27200,27500,26900,27250,49355,374258.0,13734238.0
2018-03-05,27000,27900,26500,27450,84062,377005.0,13734238.0
2018-03-06,27900,28700,27700,28700,110786,394173.0,13734238.0
2018-03-07,28650,28900,28050,28100,80236,385932.0,13734238.0
2018-03-08,28200,29300,28200,29300,148902,402413.0,13734238.0
2018-03-09,29750,29750,28500,28500,133028,391426.0,13734238.0
2018-03-12,28500,29250,28300,28300,97378,388679.0,13734238.0
2018-03-13,28350,28600,28050,28450,60853,390739.0,13734238.0
2018-03-14,28250,29050,28100,28950,58715,397606.0,13734238.0
2018-03-15,28800,29150,28350,28900,60462,396919.0,13734238.0
2018-03-16,29650,29700,28900,29200,103187,401040.0,13734238.0
2018-03-19,29050,29600,28750,28750,57256,394859.0,13734238.0
2018-03-20,28700,29350,28450,29350,44929,403100.0,13734238.0
2018-03-21,29100,29350,28850,28850,55871,396233.0,13734238.0
2018-03-22,28850,29300,28650,28850,47458,396233.0,13734238.0
2018-03-23,28550,29300,27800,27800,81420,381812.0,13734238.0
2018-03-26,28250,29100,27500,29100,57238,399666.0,13734238.0
2018-03-27,28900,29550,28400,28550,43555,392112.0,13734238.0
