케이피에스(256940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-05,8940,9200,8700,8890,6673,37960.0,4270000.0
2018-11-06,8960,9090,8670,8880,11528,37918.0,4270000.0
2018-11-07,8800,9180,8590,8770,25093,37448.0,4270000.0
2018-11-08,8930,9500,8520,8900,24059,38003.0,4270000.0
2018-11-09,9090,9090,8750,8910,7029,38046.0,4270000.0
2018-11-12,8820,9360,8820,9290,13972,39668.0,4270000.0
2018-11-13,9130,10500,9130,9360,182820,39967.0,4270000.0
2018-11-14,9350,9600,9150,9150,23024,39070.0,4270000.0
2018-11-15,9080,9170,8680,8850,40382,37790.0,4270000.0
2018-11-16,8950,8950,8600,8650,22046,36936.0,4270000.0
2018-11-19,8640,8750,8490,8590,32285,36679.0,4270000.0
2018-11-20,8520,8570,8300,8410,14719,35911.0,4270000.0
2018-11-21,8350,8490,8070,8400,55827,35868.0,4270000.0
2018-11-22,8430,8430,8130,8300,143328,35441.0,4270000.0
2018-11-23,8300,8370,8030,8170,14616,34886.0,4270000.0
2018-11-26,8230,8260,8090,8180,20573,34929.0,4270000.0
2018-11-27,8140,8240,7990,8110,20868,34630.0,4270000.0
2018-11-28,8110,8150,7970,8030,25192,34288.0,4270000.0
2018-11-29,8130,8130,8010,8050,6375,34374.0,4270000.0
2018-11-30,8080,8080,8030,8070,8392,34459.0,4270000.0
2018-12-03,8140,8150,7970,8090,22847,34617.0,4279000.0
2018-12-04,8090,8150,7950,8030,24809,34360.0,4279000.0
2018-12-05,7980,7980,7730,7870,36334,33676.0,4279000.0
2018-12-06,7970,7970,7590,7750,93534,33162.0,4279000.0
2018-12-07,7870,7870,7600,7730,38472,33077.0,4279000.0
2018-12-10,7510,7720,7380,7610,32285,32563.0,4279000.0
2018-12-11,7650,7650,7100,7260,57417,31066.0,4279000.0
2018-12-12,7300,7330,7180,7290,22449,31194.0,4279000.0
2018-12-13,7260,7560,7130,7450,33322,31879.0,4279000.0
2018-12-14,7450,7670,7210,7300,12170,31237.0,4279000.0
2018-12-17,7170,7410,7100,7210,30380,30852.0,4279000.0
2018-12-18,7180,7450,7060,7450,21390,31879.0,4279000.0
2018-12-19,7450,7820,7400,7530,85420,32221.0,4279000.0
2018-12-20,7530,7660,7400,7570,10892,32392.0,4279000.0
2018-12-21,7570,7950,7550,7900,12137,33804.0,4279000.0
2018-12-24,7730,7810,7620,7790,7077,33333.0,4279000.0
2018-12-26,7650,7750,7500,7610,8671,32563.0,4279000.0
2018-12-27,7610,7890,7610,7770,4115,33248.0,4279000.0
2018-12-28,7770,7890,7600,7860,3671,33633.0,4279000.0
2019-01-02,7860,8020,7750,7870,13062,33676.0,4279000.0
2019-01-03,7870,7980,7730,7730,9079,33077.0,4279000.0
2019-01-04,7740,7920,7600,7900,10683,33804.0,4279000.0
2019-01-07,7900,8330,7820,8150,37101,34874.0,4279000.0
2019-01-08,8270,8370,8080,8160,25809,34917.0,4279000.0
2019-01-09,8160,8640,8160,8610,23591,36842.0,4279000.0
2019-01-10,8700,8720,8470,8570,12230,36671.0,4279000.0
2019-01-11,8570,8730,8520,8610,6854,36842.0,4279000.0
2019-01-14,8800,8800,8300,8480,14497,36286.0,4279000.0
2019-01-15,8480,8770,8320,8580,17644,36714.0,4279000.0
2019-01-16,8800,8890,8580,8610,11016,36842.0,4279000.0
2019-01-17,8780,9000,8560,8790,15716,37612.0,4279000.0
2019-01-18,8680,8970,8680,8770,2590,37527.0,4279000.0
2019-01-21,8920,8920,8690,8690,8854,37185.0,4279000.0
2019-01-22,8560,8800,8300,8520,11977,36457.0,4279000.0
2019-01-23,8330,8590,8330,8570,8455,36671.0,4279000.0
2019-01-24,8500,8770,8500,8710,4267,37270.0,4279000.0
2019-01-25,8890,8980,8650,8930,12710,38211.0,4279000.0
2019-01-28,9000,9100,8860,8980,17668,38425.0,4279000.0
2019-01-29,9060,9060,8800,8850,11194,37869.0,4279000.0
2019-01-30,8870,9080,8710,8810,12676,37698.0,4279000.0
2019-01-31,8820,9040,8610,8730,3054,37356.0,4279000.0
2019-02-01,8820,8860,8600,8740,9516,37398.0,4279000.0
2019-02-07,8750,9200,8740,9060,31866,38768.0,4279000.0
2019-02-08,9090,9280,9060,9140,19444,39110.0,4279000.0
2019-02-11,9280,9280,9090,9190,12566,39324.0,4279000.0
2019-02-12,9190,9300,9050,9170,57167,39238.0,4279000.0
2019-02-13,9280,10750,9280,10650,456472,45571.0,4279000.0
2019-02-14,10550,12550,10500,11250,847387,48139.0,4279000.0
2019-02-15,11300,11450,10450,10600,165068,45357.0,4279000.0
2019-02-18,10650,10950,10250,10350,117798,44288.0,4279000.0
2019-02-19,10350,10500,9930,10050,184405,43004.0,4279000.0
2019-02-20,10100,10300,10000,10200,99189,43646.0,4279000.0
2019-02-21,10250,10350,9600,9890,105163,42319.0,4279000.0
2019-02-22,9800,9980,9700,9980,34276,42704.0,4279000.0
2019-02-25,10000,10150,9870,10100,36509,43218.0,4279000.0
2019-02-26,9920,10050,9240,9610,75339,41121.0,4279000.0
2019-02-27,9770,9770,9480,9650,18314,41292.0,4279000.0
2019-02-28,9650,9750,9000,9420,45787,40308.0,4279000.0
2019-03-04,9500,9520,9350,9470,13818,40522.0,4279000.0
2019-03-05,9470,9560,9210,9430,19755,40351.0,4279000.0
2019-03-06,9440,9540,9340,9540,12897,40822.0,4279000.0
2019-03-07,9550,10050,9550,9980,117493,42704.0,4279000.0
2019-03-08,9980,9980,9740,9800,16699,41934.0,4279000.0
2019-03-11,9970,9970,9460,9520,21173,40736.0,4279000.0
2019-03-12,9620,9680,9440,9610,7626,41121.0,4279000.0
2019-03-13,9670,9710,9470,9670,13981,41378.0,4279000.0
2019-03-14,9760,9900,9670,9850,16504,42148.0,4279000.0
2019-03-15,9950,9960,9480,9790,21851,41891.0,4279000.0
2019-03-18,9800,9900,9700,9880,18710,42277.0,4279000.0
2019-03-19,9850,10100,9750,10050,42130,43004.0,4279000.0
2019-03-20,10000,10050,9860,10000,29060,42790.0,4279000.0
2019-03-21,10000,10500,9930,9970,86576,42662.0,4279000.0
2019-03-22,10350,10900,10150,10800,243065,46213.0,4279000.0
2019-03-25,10700,11500,10450,10800,231027,46213.0,4279000.0
2019-03-26,10800,11450,10600,11300,152074,48353.0,4279000.0
2019-03-27,11500,11700,11100,11300,185466,48353.0,4279000.0
2019-03-28,11250,11300,10800,10850,55173,46427.0,4279000.0
2019-03-29,11000,11000,10400,10750,36171,45999.0,4279000.0
2019-04-01,10750,11700,10700,11050,71966,47283.0,4279000.0
2019-04-02,11050,12000,11050,11850,143831,50706.0,4279000.0
2019-04-03,11900,12150,11600,11850,70342,50706.0,4279000.0
2019-04-04,11850,13300,11750,12800,239728,54771.0,4279000.0
2019-04-05,12700,13700,12600,13650,103836,58408.0,4279000.0
2019-04-08,13500,13700,13150,13650,37513,58408.0,4279000.0
2019-04-09,13650,14700,13400,14150,84250,60548.0,4279000.0
2019-04-10,14000,14350,13800,14100,38423,60334.0,4279000.0
2019-04-11,14000,14100,13400,13500,56523,57766.0,4279000.0
2019-04-12,13600,13750,13000,13300,39062,56911.0,4279000.0
2019-04-15,13250,13350,12550,12850,59953,54985.0,4279000.0
2019-04-16,12800,13000,12400,12800,24891,54771.0,4279000.0
2019-04-17,12800,13900,12750,13900,73588,59478.0,4279000.0
2019-04-18,13800,14050,13300,13400,38777,57339.0,4279000.0
2019-04-19,13300,13900,13200,13400,14030,57339.0,4279000.0
2019-04-22,13650,13650,12750,12850,34966,54985.0,4279000.0
2019-04-23,12850,12900,12250,12500,61654,53488.0,4279000.0
2019-04-24,12500,12600,12200,12300,23823,52632.0,4279000.0
2019-04-25,12300,12300,11800,11850,21437,50706.0,4279000.0
2019-04-26,11850,11850,10850,11050,95600,47283.0,4279000.0
2019-04-29,11350,12000,11250,11900,90075,50920.0,4279000.0
2019-04-30,11900,12200,11800,12200,39953,52204.0,4279000.0
2019-05-02,12200,12250,11950,12200,17630,52204.0,4279000.0
2019-05-03,12150,12250,11800,12050,25086,51562.0,4279000.0
2019-05-07,11600,12000,11600,11900,10657,50920.0,4279000.0
2019-05-08,11900,11950,11250,11400,30030,48781.0,4279000.0
2019-05-09,11550,11550,10550,10600,60159,45357.0,4279000.0
2019-05-10,10650,11500,10600,11250,52468,48139.0,4279000.0
2019-05-13,11700,12850,11250,11800,102468,50492.0,4279000.0
2019-05-14,11600,12250,11200,12250,24610,52418.0,4279000.0
2019-05-15,12250,13150,11900,12500,67311,53488.0,4279000.0
2019-05-16,12600,12800,12150,12450,27822,53274.0,4279000.0
2019-05-17,12550,12900,12050,12150,35205,51990.0,4279000.0
2019-05-20,12000,12350,11550,11750,21726,50278.0,4279000.0
2019-05-21,11550,12300,11500,12050,17877,51562.0,4279000.0
2019-05-22,12100,12200,11600,12050,31831,51562.0,4279000.0
2019-05-23,12000,12300,11800,12050,17253,51562.0,4279000.0
2019-05-24,11900,12200,11850,12150,17950,51990.0,4279000.0
2019-05-27,12200,12650,11950,12200,22693,52204.0,4279000.0
2019-05-28,12200,12400,12000,12150,21251,51990.0,4279000.0
2019-05-29,12150,12150,11850,11950,7416,51134.0,4279000.0
2019-05-30,11950,12350,11750,12350,16423,52846.0,4279000.0
2019-05-31,12300,12450,12200,12350,21494,52846.0,4279000.0
2019-06-03,12350,12700,12150,12500,34139,53488.0,4279000.0
2019-06-04,12300,12650,12300,12550,29968,53701.0,4279000.0
2019-06-05,12700,12800,12400,12750,52275,54557.0,4279000.0
2019-06-07,12950,13300,12550,13200,43174,56483.0,4279000.0
2019-06-10,13300,13700,13150,13250,50531,56697.0,4279000.0
2019-06-11,13250,13450,12700,13000,44460,55627.0,4279000.0
2019-06-12,13000,13450,12650,13400,50140,57339.0,4279000.0
2019-06-13,13450,13650,13100,13100,26475,56055.0,4279000.0
2019-06-14,13300,14000,13200,13600,75379,58194.0,4279000.0
2019-06-17,13600,13700,13250,13400,22207,57339.0,4279000.0
2019-06-18,13400,13700,12650,12700,50278,54343.0,4279000.0
2019-06-19,13200,13200,12500,12700,42194,54343.0,4279000.0
2019-06-20,13300,13300,12500,12900,23411,55199.0,4279000.0
2019-06-21,12900,13200,12400,12800,63827,54771.0,4279000.0
2019-06-24,12750,13150,12600,12800,22900,54771.0,4279000.0
2019-06-25,12800,13000,12700,13000,25384,55627.0,4279000.0
2019-06-26,13000,13100,12650,12700,8780,54343.0,4279000.0
2019-06-27,12550,12800,12300,12300,15178,52632.0,4279000.0
2019-06-28,12250,12500,11800,12500,28633,53488.0,4279000.0
2019-07-01,12700,12700,12150,12300,10220,52632.0,4279000.0
2019-07-02,12250,12400,11800,11800,21823,50492.0,4279000.0
2019-07-03,11950,12100,11700,11750,6857,50278.0,4279000.0
2019-07-04,12000,12000,11450,11600,22703,49636.0,4279000.0
2019-07-05,11400,11700,11400,11700,8848,50064.0,4279000.0
2019-07-08,11700,11800,11200,11400,14979,48781.0,4279000.0
2019-07-09,11400,11500,11150,11300,4795,48353.0,4279000.0
2019-07-10,11300,11800,11250,11400,5176,48781.0,4279000.0
2019-07-11,11500,11600,11350,11500,4988,49208.0,4279000.0
2019-07-12,11650,11650,11100,11200,12956,47925.0,4279000.0
2019-07-15,11300,11300,10700,10900,19633,46641.0,4279000.0
2019-07-16,10700,11250,10700,11100,10228,47497.0,4279000.0
2019-07-17,11000,11000,10250,10400,27504,44502.0,4279000.0
2019-07-18,10400,10500,9970,9970,50139,42662.0,4279000.0
2019-07-19,10050,10400,9970,10000,28368,42790.0,4279000.0
2019-07-22,10000,10100,9920,10100,9450,43218.0,4279000.0
2019-07-23,10100,10250,9920,10200,10785,43646.0,4279000.0
2019-07-24,10150,10200,9750,10050,33216,43004.0,4279000.0
2019-07-25,10050,10050,9650,9950,7250,42576.0,4279000.0
2019-07-26,9920,9920,9400,9550,26271,40864.0,4279000.0
2019-07-29,9370,9400,8510,8800,46045,37655.0,4279000.0
2019-07-30,8790,9150,8760,9100,7660,38939.0,4279000.0
2019-07-31,9100,9530,8910,9260,6483,39624.0,4279000.0
2019-08-01,9180,10000,9120,9900,21694,42362.0,4279000.0
2019-08-02,9900,10100,9810,10000,18587,42790.0,4279000.0
2019-08-05,9830,10050,9020,9690,34226,41464.0,4279000.0
2019-08-06,9400,9690,9020,9190,37916,39324.0,4279000.0
2019-08-07,9240,9600,9110,9430,10605,40351.0,4279000.0
2019-08-08,9350,10000,9250,9970,13558,42662.0,4279000.0
2019-08-09,9990,10300,9850,10250,13673,43860.0,4279000.0
2019-08-12,10450,10750,9970,10050,27504,43004.0,4279000.0
2019-08-13,9980,10250,9830,9910,20467,42405.0,4279000.0
2019-08-14,9920,10100,9800,10100,11881,43218.0,4279000.0
2019-08-16,10150,10150,9710,10150,11882,43432.0,4279000.0
2019-08-19,10150,10150,9750,10000,19500,42790.0,4279000.0
2019-08-20,9850,10000,9700,9800,13826,41934.0,4279000.0
2019-08-21,9950,9950,9610,9760,15746,41763.0,4279000.0
2019-08-22,9820,9830,9630,9740,6994,41677.0,4279000.0
2019-08-23,9740,9900,9020,9880,30414,42277.0,4279000.0
2019-08-26,9530,9800,9310,9800,8016,41934.0,4279000.0
2019-08-27,9900,9970,9450,9600,7368,41078.0,4279000.0
2019-08-28,9600,9730,9420,9730,3766,41635.0,4279000.0
2019-08-29,9730,9740,9600,9600,3179,41078.0,4279000.0
2019-08-30,9560,9740,9540,9590,2459,41036.0,4279000.0
2019-09-02,9590,10050,9390,10050,21087,43004.0,4279000.0
2019-09-03,10100,10100,9580,9730,28860,41635.0,4279000.0
2019-09-04,9720,9980,9560,9830,15389,42063.0,4279000.0
2019-09-05,9950,12200,9910,11250,570590,48139.0,4279000.0
2019-09-06,11300,12100,10850,12100,189798,51776.0,4279000.0
2019-09-09,11900,13100,11900,12550,151559,53701.0,4279000.0
2019-09-10,12550,13450,12450,12750,166232,54557.0,4279000.0
2019-09-11,13200,14350,12750,14000,406620,59906.0,4279000.0
2019-09-16,15300,15400,12800,13900,780659,59478.0,4279000.0
2019-09-17,13750,13750,12750,13200,174834,56483.0,4279000.0
2019-09-18,13100,13400,12800,12850,105655,54985.0,4279000.0
2019-09-19,13000,13350,12950,13100,76221,56055.0,4279000.0
2019-09-20,13350,13650,12950,13250,81201,56697.0,4279000.0
2019-09-23,13300,13450,12400,12700,104494,54343.0,4279000.0
2019-09-24,12700,13600,12600,13450,95675,57553.0,4279000.0
2019-09-25,13350,13600,13200,13550,49671,57980.0,4279000.0
2019-09-26,13600,13700,13300,13700,45578,58622.0,4279000.0
2019-09-27,13800,13850,13300,13750,43432,58836.0,4279000.0
2019-09-30,13700,14850,13500,14250,130435,60976.0,4279000.0
2019-10-01,14200,16700,14150,16550,414957,70817.0,4279000.0
2019-10-02,16250,16500,15350,15350,134166,65683.0,4279000.0
2019-10-04,15350,15800,14550,14600,96895,62473.0,4279000.0
2019-10-07,14650,14900,14000,14350,93593,61404.0,4279000.0
