코렌텍(104540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-19,17550,18200,17400,17900,216035,147596.0,8245561.0
2014-11-20,17900,18100,17500,17800,82778,146771.0,8245561.0
2014-11-21,17850,18050,17650,17900,61813,147596.0,8245561.0
2014-11-24,18100,18500,17850,18150,137571,149657.0,8245561.0
2014-11-25,18300,18450,17850,17850,73151,147183.0,8245561.0
2014-11-26,17700,18250,17650,17800,64745,146771.0,8245561.0
2014-11-27,17750,17900,17150,17150,116949,141411.0,8245561.0
2014-11-28,17350,17750,17100,17600,63855,145122.0,8245561.0
2014-12-01,17700,17850,17300,17350,42164,143060.0,8245561.0
2014-12-02,17250,17600,16800,16850,77058,138938.0,8245561.0
2014-12-03,16800,17150,16750,16850,53108,138938.0,8245561.0
2014-12-04,16750,17200,16750,16750,59808,138113.0,8245561.0
2014-12-05,16750,16850,16500,16550,83196,136464.0,8245561.0
2014-12-08,16600,17250,16300,17050,76850,140587.0,8245561.0
2014-12-09,17100,17200,16850,16950,48457,139762.0,8245561.0
2014-12-10,17050,17100,16700,16750,40085,138113.0,8245561.0
2014-12-11,16500,16950,16500,16750,39645,138113.0,8245561.0
2014-12-12,17050,17900,16350,16650,249526,137289.0,8245561.0
2014-12-15,16450,16600,16250,16500,59092,136052.0,8245561.0
2014-12-16,16400,17300,16400,17150,193064,141411.0,8245561.0
2014-12-17,16950,17100,16650,16850,118799,138938.0,8245561.0
2014-12-18,16800,17000,16550,16650,67808,137289.0,8245561.0
2014-12-19,16850,17000,16650,16650,45473,137289.0,8245561.0
2014-12-22,16800,17550,16600,17350,180819,143060.0,8245561.0
2014-12-23,17350,17500,17100,17300,72649,142648.0,8245561.0
2014-12-24,17400,17600,17100,17200,64130,141824.0,8245561.0
2014-12-26,17100,17200,16600,16600,97196,136876.0,8245561.0
2014-12-29,16550,17800,16500,17450,205907,148015.0,8482247.0
2014-12-30,17700,18250,17450,18100,179793,153529.0,8482247.0
2015-01-02,17950,18800,17800,18400,163458,156073.0,8482247.0
2015-01-05,18400,18650,18050,18500,99540,156922.0,8482247.0
2015-01-06,18300,18750,18100,18100,115119,153529.0,8482247.0
2015-01-07,18100,18300,17600,17800,98462,150984.0,8482247.0
2015-01-08,18000,19000,17800,19000,228567,161163.0,8482247.0
2015-01-09,19000,19300,18750,18900,139644,160314.0,8482247.0
2015-01-12,18800,19050,18400,18750,80867,159042.0,8482247.0
2015-01-13,18750,19300,18300,18300,155575,155225.0,8482247.0
2015-01-14,18500,18500,18150,18150,66309,153953.0,8482247.0
2015-01-15,18150,18500,18100,18450,55779,156497.0,8482247.0
2015-01-16,18500,18800,18250,18450,56277,156497.0,8482247.0
2015-01-19,18450,18550,18150,18150,67090,153953.0,8482247.0
2015-01-20,18250,18500,17950,18500,58765,156922.0,8482247.0
2015-01-21,18500,18700,18200,18300,63631,155225.0,8482247.0
2015-01-22,18250,18800,17550,17850,100238,151408.0,8482247.0
2015-01-23,17900,18350,17600,18250,62039,154801.0,8482247.0
2015-01-26,18100,18150,17550,17650,94586,149712.0,8482247.0
2015-01-27,17750,17800,17400,17450,77285,148015.0,8482247.0
2015-01-28,17400,18100,17400,18100,54041,153529.0,8482247.0
2015-01-29,17850,18100,17850,17850,27087,151408.0,8482247.0
2015-01-30,17800,18100,17700,17850,63855,151408.0,8482247.0
2015-02-02,17800,18150,17650,18150,63829,153953.0,8482247.0
2015-02-03,18150,18300,17850,18200,42280,154377.0,8482247.0
2015-02-04,18350,18350,17900,17950,52463,152256.0,8482247.0
2015-02-05,18000,19200,18000,19150,269563,162435.0,8482247.0
2015-02-06,19200,19450,18900,19200,156996,162859.0,8482247.0
2015-02-09,19000,19000,18450,18550,127862,157346.0,8482247.0
2015-02-10,18400,18700,18250,18250,71396,154801.0,8482247.0
2015-02-11,18300,18850,18250,18800,66634,159466.0,8482247.0
2015-02-12,18700,18750,18250,18350,56712,155649.0,8482247.0
2015-02-13,18450,19250,18250,19250,129800,163283.0,8482247.0
2015-02-16,19100,19350,18800,19000,77632,161163.0,8482247.0
2015-02-17,19000,19100,18600,18600,55281,157770.0,8482247.0
2015-02-23,18700,18750,18400,18450,47690,156497.0,8482247.0
2015-02-24,18500,19100,18450,18650,85352,158194.0,8482247.0
2015-02-25,18700,18850,18050,18050,111090,153105.0,8482247.0
2015-02-26,18200,18350,18050,18050,43053,153105.0,8482247.0
2015-02-27,18100,18300,17950,18050,56903,153105.0,8482247.0
2015-03-02,18100,18250,17800,17800,75399,150984.0,8482247.0
2015-03-03,17850,18000,17550,17600,65062,149288.0,8482247.0
2015-03-04,17650,18050,17600,17650,69691,149712.0,8482247.0
2015-03-05,17600,18100,17600,17900,53259,151832.0,8482247.0
2015-03-06,17800,18000,17650,17650,60053,149712.0,8482247.0
2015-03-09,17600,18150,17600,17700,54747,150136.0,8482247.0
2015-03-10,18000,18000,17150,17200,61651,145895.0,8482247.0
2015-03-11,16950,17100,16800,17000,79844,144198.0,8482247.0
2015-03-12,16800,17900,16750,17450,102126,148015.0,8482247.0
2015-03-13,17600,17750,17350,17350,60169,147167.0,8482247.0
2015-03-16,17400,17450,16950,16950,59491,143774.0,8482247.0
2015-03-17,17100,17500,17000,17450,56808,148015.0,8482247.0
2015-03-18,17450,17750,17100,17150,36892,145471.0,8482247.0
2015-03-19,17250,17250,16950,17100,44059,145046.0,8482247.0
2015-03-20,17050,17600,16950,17400,46976,147591.0,8482247.0
2015-03-23,17400,17400,17100,17100,47266,145046.0,8482247.0
2015-03-24,17400,17400,16900,16950,46617,143774.0,8482247.0
2015-03-25,17100,17250,16900,16950,51294,143774.0,8482247.0
2015-03-26,16800,17050,16350,16600,105996,140805.0,8482247.0
2015-03-27,16600,16750,16300,16300,49534,138261.0,8482247.0
2015-03-30,16650,16650,16050,16200,100167,137412.0,8482247.0
2015-03-31,16200,16700,16200,16250,39233,137837.0,8482247.0
2015-04-01,16400,16400,16150,16200,44262,137412.0,8482247.0
2015-04-02,16150,16250,16050,16100,70130,136564.0,8482247.0
2015-04-03,16200,16450,16050,16200,67267,137412.0,8482247.0
2015-04-06,16150,16600,16100,16250,40441,137837.0,8482247.0
2015-04-07,16250,16650,16250,16550,69580,140381.0,8482247.0
2015-04-08,16700,16800,16350,16400,58371,139109.0,8482247.0
2015-04-09,16400,17000,16400,16800,82360,142502.0,8482247.0
2015-04-10,17000,17000,16550,16550,69807,140381.0,8482247.0
2015-04-13,16650,16950,16550,16600,48088,140805.0,8482247.0
2015-04-14,16600,16900,16200,16550,90102,140381.0,8482247.0
2015-04-15,16550,16650,16300,16650,51234,141229.0,8482247.0
2015-04-16,16600,16950,16450,16800,66404,142502.0,8482247.0
2015-04-17,16900,16950,16600,16800,57414,146282.0,8707245.0
2015-04-20,16600,16850,16500,16650,47360,144976.0,8707245.0
2015-04-21,16800,17550,16700,17350,230396,151071.0,8707245.0
2015-04-22,17500,18000,16800,17300,243946,150635.0,8707245.0
2015-04-23,17500,17650,16650,16950,102637,147588.0,8707245.0
2015-04-24,16850,17200,16500,16650,69605,145175.0,8719245.0
2015-04-27,16600,16800,16450,16600,37960,144739.0,8719245.0
2015-04-28,16550,16800,16350,16400,47559,142996.0,8719245.0
2015-04-29,16450,16650,16300,16350,44403,142560.0,8719245.0
2015-04-30,16300,16550,16150,16350,36013,142560.0,8719245.0
2015-05-04,16500,16500,16150,16150,27865,140816.0,8719245.0
2015-05-06,16050,16300,15500,15500,75725,135148.0,8719245.0
2015-05-07,15500,15950,15400,15950,35865,139072.0,8719245.0
2015-05-08,15950,16150,15750,15900,13680,138636.0,8719245.0
2015-05-11,16000,16250,15900,16200,23294,141252.0,8719245.0
2015-05-12,16300,16650,16050,16550,58981,144304.0,8719245.0
2015-05-13,16550,16600,16300,16450,28626,143432.0,8719245.0
2015-05-14,16350,16750,16100,16700,34903,145611.0,8719245.0
2015-05-15,16800,16800,16350,16550,23586,144304.0,8719245.0
2015-05-18,16700,16700,16000,16100,41601,140380.0,8719245.0
2015-05-19,16150,16400,15950,16400,39483,142996.0,8719245.0
2015-05-20,16550,17500,16150,17250,126798,150407.0,8719245.0
2015-05-21,17250,17400,16950,17150,46753,149535.0,8719245.0
2015-05-22,17150,17400,16750,17000,46271,148227.0,8719245.0
2015-05-26,17000,17000,16300,16450,47758,143432.0,8719245.0
2015-05-27,16300,16400,16050,16300,42071,142124.0,8719245.0
2015-05-28,16300,16950,16250,16900,60136,147355.0,8719245.0
2015-05-29,16700,17350,16700,16950,84864,147791.0,8719245.0
2015-06-01,16850,17150,16650,16950,40707,147791.0,8719245.0
2015-06-02,17200,18000,16950,17800,319685,155203.0,8719245.0
2015-06-03,17950,18400,17600,18150,248430,158254.0,8719245.0
2015-06-04,18100,18200,17400,17550,123701,153023.0,8719245.0
2015-06-05,17600,17850,17300,17400,82206,151715.0,8719245.0
2015-06-08,17400,17400,16950,17050,84107,148663.0,8719245.0
2015-06-09,17000,17900,17000,17800,85578,155203.0,8719245.0
2015-06-10,18100,18300,17550,17900,94862,156074.0,8719245.0
2015-06-11,17900,18350,17500,17850,101296,155639.0,8719245.0
2015-06-12,17700,18100,17400,17400,63148,151715.0,8719245.0
2015-06-15,17600,18700,17300,18500,230791,161306.0,8719245.0
2015-06-16,18450,18650,17800,18300,120234,159562.0,8719245.0
2015-06-17,18100,18300,17800,18000,63684,156946.0,8719245.0
2015-06-18,17950,18300,17750,18200,93106,158690.0,8719245.0
2015-06-19,18300,18500,17800,18150,73149,158254.0,8719245.0
2015-06-22,18050,18300,17800,18050,51373,157382.0,8719245.0
2015-06-23,18250,18400,17800,17900,78040,156074.0,8719245.0
2015-06-24,18100,18600,18000,18400,159082,160434.0,8719245.0
2015-06-25,18400,19100,18200,18800,264713,163922.0,8719245.0
2015-06-26,18650,20800,18550,20300,692451,177001.0,8719245.0
2015-06-29,19950,20350,19500,19600,181796,170897.0,8719245.0
2015-06-30,19300,19900,18950,19500,150133,170025.0,8719245.0
2015-07-01,19550,21100,19350,20950,308520,182668.0,8719245.0
2015-07-02,20800,21850,20650,21550,290242,187900.0,8719245.0
2015-07-03,21800,21800,21000,21350,187070,186156.0,8719245.0
2015-07-06,20750,21500,20650,20750,104439,180924.0,8719245.0
2015-07-07,21100,21400,19300,19600,302144,170897.0,8719245.0
2015-07-08,19900,19950,18650,19450,122460,169589.0,8719245.0
2015-07-09,19050,19700,18750,19450,108739,169589.0,8719245.0
2015-07-10,19450,19900,19150,19400,78363,169153.0,8719245.0
2015-07-13,19500,20150,19250,20000,83215,174385.0,8719245.0
2015-07-14,19900,20300,19750,19800,73196,172641.0,8719245.0
2015-07-15,19800,20050,19500,20000,62276,174385.0,8719245.0
2015-07-16,20100,20200,19200,19400,99941,169153.0,8719245.0
2015-07-17,19550,19550,18500,18600,131529,162178.0,8719245.0
2015-07-20,18600,19000,18400,18650,56151,162614.0,8719245.0
2015-07-21,18600,19050,18300,18300,63011,159562.0,8719245.0
2015-07-22,18500,18700,18400,18450,38219,160870.0,8719245.0
2015-07-23,18500,18650,18000,18150,75400,158254.0,8719245.0
2015-07-24,18200,19200,18200,18800,71534,163922.0,8719245.0
2015-07-27,18800,18800,18050,18050,57512,157382.0,8719245.0
2015-07-28,17900,18200,17300,17900,75332,156074.0,8719245.0
2015-07-29,18150,18250,17500,17500,44020,152587.0,8719245.0
2015-07-30,17650,17750,16800,16950,70408,147791.0,8719245.0
2015-07-31,17150,17500,16900,17450,35258,152151.0,8719245.0
2015-08-03,17450,17800,17150,17200,25494,149971.0,8719245.0
2015-08-04,17200,17850,17100,17800,25063,155203.0,8719245.0
2015-08-05,17800,18050,17550,17850,34149,155639.0,8719245.0
2015-08-06,18000,18150,17550,17950,39146,156510.0,8719245.0
2015-08-07,17850,18050,17600,17800,27448,155203.0,8719245.0
2015-08-10,17950,17950,17400,17400,9509,151715.0,8719245.0
2015-08-11,17650,17650,17250,17400,16798,151715.0,8719245.0
2015-08-12,17050,17600,16300,17250,105352,150407.0,8719245.0
2015-08-13,17500,17950,17050,17500,29207,152587.0,8719245.0
2015-08-17,17450,18000,17350,17500,20985,152587.0,8719245.0
2015-08-18,17850,17850,17150,17400,36130,151715.0,8719245.0
2015-08-19,17300,17650,16950,17400,53881,151715.0,8719245.0
2015-08-20,16950,17400,16850,17250,49207,150407.0,8719245.0
2015-08-21,16200,16700,15800,15900,81881,138636.0,8719245.0
2015-08-24,15750,16150,14900,15500,61377,135148.0,8719245.0
2015-08-25,15400,16650,15200,16450,46870,150012.0,9119245.0
2015-08-26,16600,16750,16000,16750,25273,152747.0,9119245.0
2015-08-27,16550,16700,15900,16050,624832,146364.0,9119245.0
2015-08-28,16450,17050,16400,16500,77316,150468.0,9119245.0
2015-08-31,16600,16950,16450,16700,49286,152291.0,9119245.0
2015-09-01,16700,16750,16100,16500,103097,150468.0,9119245.0
2015-09-02,16000,16500,15900,16300,67771,148644.0,9119245.0
2015-09-03,16300,17000,16200,16850,73450,153659.0,9119245.0
2015-09-04,16900,17000,16050,16100,55245,146820.0,9119245.0
2015-09-07,16100,16350,15900,16350,36106,149100.0,9119245.0
2015-09-08,16350,16450,15950,15950,34270,145452.0,9119245.0
2015-09-09,16150,16400,16000,16200,21642,147732.0,9119245.0
2015-09-10,16100,16400,16000,16350,16158,149100.0,9119245.0
2015-09-11,16250,16450,16100,16300,19293,148644.0,9119245.0
2015-09-14,15700,16100,15650,15950,69390,145452.0,9119245.0
2015-09-15,15950,16150,15900,15950,17909,145452.0,9119245.0
2015-09-16,16200,16250,15950,16250,30000,148188.0,9119245.0
2015-09-17,16450,16450,15750,15950,37606,145452.0,9119245.0
2015-09-18,16000,16400,15800,16400,29941,149556.0,9119245.0
2015-09-21,16300,16300,15700,16050,40804,146364.0,9119245.0
2015-09-22,16100,16100,15850,16000,30695,145908.0,9119245.0
2015-09-23,15900,16350,15850,15950,31337,145452.0,9119245.0
2015-09-24,15950,16050,15850,15900,15121,144996.0,9119245.0
2015-09-25,15900,16000,15750,15900,16376,144996.0,9119245.0
2015-09-30,15750,16000,15600,15800,33733,144084.0,9119245.0
2015-10-01,15750,16150,15750,16050,15754,146364.0,9119245.0
2015-10-02,16050,16150,15800,15950,15706,145452.0,9119245.0
2015-10-05,16000,16700,15950,16150,46912,147276.0,9119245.0
2015-10-06,16150,16500,16100,16200,25886,147732.0,9119245.0
2015-10-07,16100,16400,16100,16250,35588,148188.0,9119245.0
2015-10-08,16250,16400,16000,16200,37727,147732.0,9119245.0
2015-10-12,16000,16200,15950,16050,18085,146364.0,9119245.0
2015-10-13,16200,16200,15800,16150,30679,147276.0,9119245.0
2015-10-14,16100,16150,15900,16000,36120,145908.0,9119245.0
2015-10-15,15850,16150,15850,16000,13893,145908.0,9119245.0
2015-10-16,16000,16200,15800,15950,38383,145452.0,9119245.0
2015-10-19,15950,16100,15800,15900,21834,144996.0,9119245.0
2015-10-20,15850,15950,15550,15750,51399,143628.0,9119245.0
2015-10-21,15800,15900,15700,15700,22769,143172.0,9119245.0
2015-10-22,16300,16750,16050,16150,156310,147276.0,9119245.0
2015-10-23,16500,16750,16200,16500,51989,150468.0,9119245.0
2015-10-26,16500,16550,16200,16250,20161,148188.0,9119245.0
2015-10-27,16250,17100,16100,16900,54212,154115.0,9119245.0
2015-10-28,16900,17200,16900,17000,37300,155027.0,9119245.0
2015-10-29,17000,17000,16650,16800,15208,153203.0,9119245.0
2015-10-30,16800,16800,16400,16400,22278,149556.0,9119245.0
2015-11-02,16400,16400,16000,16100,29630,146820.0,9119245.0
2015-11-03,16200,16400,16200,16400,13151,149556.0,9119245.0
2015-11-04,16500,16500,16150,16200,18926,147732.0,9119245.0
2015-11-05,16450,17600,16400,17250,154290,157307.0,9119245.0
2015-11-06,17200,17900,17150,17400,51338,158675.0,9119245.0
2015-11-09,17450,17550,16500,16500,148628,150468.0,9119245.0
2015-11-10,16700,16700,16000,16200,38281,147732.0,9119245.0
2015-11-11,16350,16350,16050,16150,32570,147276.0,9119245.0
2015-11-12,16200,16350,15900,16050,28722,146364.0,9119245.0
2015-11-13,15900,16050,15800,15900,29826,144996.0,9119245.0
2015-11-16,15800,16000,15300,15650,44217,150008.0,9585153.0
2015-11-17,15850,16200,15700,15850,26820,151925.0,9585153.0
2015-11-18,15750,16150,15750,16000,25029,153362.0,9585153.0
2015-11-19,16200,16300,16050,16200,19863,155279.0,9585153.0
2015-11-20,16100,16500,16100,16350,18390,156717.0,9585153.0
2015-11-23,16350,16400,16050,16350,26721,156717.0,9585153.0
2015-11-24,16200,16400,16000,16050,24471,153842.0,9585153.0
2015-11-25,16000,16250,15850,16250,23620,155759.0,9585153.0
2015-11-26,16250,16350,16000,16000,36349,153362.0,9585153.0
2015-11-27,16500,16650,15700,15950,94450,152883.0,9585153.0
2015-11-30,15950,16000,15100,15650,75003,150008.0,9585153.0
2015-12-01,15700,15900,15350,15700,39947,150487.0,9585153.0
2015-12-02,15700,15850,15550,15700,14165,150487.0,9585153.0
2015-12-03,15750,15800,15450,15700,20838,150487.0,9585153.0
2015-12-04,15650,15750,15500,15650,20864,150008.0,9585153.0
2015-12-07,15750,15750,15500,15600,17975,149528.0,9585153.0
2015-12-08,15600,15850,15500,15500,30085,148570.0,9585153.0
2015-12-09,15400,15650,15300,15550,22573,149049.0,9585153.0
2015-12-10,15550,15600,15000,15350,28774,147132.0,9585153.0
2015-12-11,15200,15450,14550,14550,60638,139464.0,9585153.0
2015-12-14,14250,14450,13700,14050,59223,134671.0,9585153.0
2015-12-15,14200,14500,13900,14050,25878,134671.0,9585153.0
2015-12-16,14200,14700,14200,14700,27296,140902.0,9585153.0
2015-12-17,14900,15050,14600,14900,28822,142819.0,9585153.0
2015-12-18,14900,15100,14650,14850,20267,142340.0,9585153.0
2015-12-21,14850,15050,14450,14650,23497,140422.0,9585153.0
2015-12-22,14650,14650,14200,14250,29819,136588.0,9585153.0
2015-12-23,14400,14450,14050,14250,39400,136588.0,9585153.0
2015-12-24,14400,14700,14150,14550,35829,139464.0,9585153.0
2015-12-28,14500,14800,14300,14500,35117,138985.0,9585153.0
2015-12-29,14300,14850,14300,14800,20730,141860.0,9585153.0
2015-12-30,14750,14950,14600,14900,21093,142819.0,9585153.0
2016-01-04,14900,15000,14750,14750,18083,141381.0,9585153.0
2016-01-05,14500,14900,14500,14750,16470,141381.0,9585153.0
2016-01-06,14950,15400,14700,15100,40545,144736.0,9585153.0
2016-01-07,14900,15300,14800,15200,24829,145694.0,9585153.0
2016-01-08,15000,15150,14600,15100,30725,144736.0,9585153.0
2016-01-11,15350,15550,15200,15350,46972,147132.0,9585153.0
2016-01-12,15200,15650,15150,15500,47252,148570.0,9585153.0
2016-01-13,15550,16200,15550,16050,59214,153842.0,9585153.0
2016-01-14,16000,16300,15900,16200,59313,155279.0,9585153.0
2016-01-15,16300,16350,15650,15750,58477,150966.0,9585153.0
2016-01-18,15650,16100,15250,16000,29493,153362.0,9585153.0
2016-01-19,16000,16150,15750,15950,33145,152883.0,9585153.0
2016-01-20,15950,16150,15150,15300,57375,146653.0,9585153.0
2016-01-21,15300,15650,14800,14800,35313,141860.0,9585153.0
2016-01-22,15200,15200,14800,15150,26747,145215.0,9585153.0
2016-01-25,15200,15450,15050,15200,14809,145694.0,9585153.0
2016-01-26,14950,15700,14950,15450,30932,148091.0,9585153.0
2016-01-27,15650,15650,15100,15150,19458,145215.0,9585153.0
2016-01-28,15000,15300,14950,15150,14296,145215.0,9585153.0
2016-01-29,15250,15400,15050,15150,24931,145215.0,9585153.0
2016-02-01,15200,15600,15150,15200,22675,145694.0,9585153.0
2016-02-02,15100,15250,14750,15200,23630,145694.0,9585153.0
2016-02-03,15200,15200,14850,14900,13537,142819.0,9585153.0
2016-02-04,14900,15200,14850,15150,8962,145215.0,9585153.0
2016-02-05,15000,15200,14850,14950,15291,143298.0,9585153.0
2016-02-11,14600,14700,14300,14400,32384,138026.0,9585153.0
2016-02-12,14200,14500,13350,13700,64384,131317.0,9585153.0
2016-02-15,13700,14100,13700,14000,16376,134192.0,9585153.0
2016-02-16,14100,14750,13950,14550,28373,139464.0,9585153.0
2016-02-17,14750,14750,14400,14550,13582,139464.0,9585153.0
2016-02-18,14750,14900,14550,14600,14089,140367.0,9614153.0
2016-02-19,14650,14800,14500,14650,10315,140847.0,9614153.0
2016-02-22,14900,14950,14350,14600,34129,140367.0,9614153.0
2016-02-23,14850,14850,14450,14450,14292,138925.0,9614153.0
2016-02-24,14450,14650,14300,14600,17072,140367.0,9614153.0
2016-02-25,14750,15100,14550,14550,14791,139886.0,9614153.0
2016-02-26,14750,14750,14050,14550,7524,139886.0,9614153.0
2016-02-29,14400,14650,14300,14350,13790,137963.0,9614153.0
2016-03-02,14400,14600,14300,14400,26220,138444.0,9614153.0
2016-03-03,14700,14750,14350,14600,30457,140367.0,9614153.0
2016-03-04,14600,14750,14450,14650,25611,140847.0,9614153.0
2016-03-07,14650,14850,14550,14700,15756,141328.0,9614153.0
2016-03-08,14950,14950,14500,14600,18869,140367.0,9614153.0
2016-03-09,14600,14650,14300,14450,23754,138925.0,9614153.0
2016-03-10,14500,14550,14350,14550,21504,139886.0,9614153.0
2016-03-11,14450,14500,14350,14450,18275,138925.0,9614153.0
2016-03-14,14550,14550,14250,14350,29760,139111.0,9694153.0
2016-03-15,14450,14450,14150,14200,24050,137657.0,9694153.0
2016-03-16,14150,14300,14100,14300,18052,138626.0,9694153.0
2016-03-17,15000,15100,14500,14600,74847,141535.0,9694153.0
2016-03-18,14700,14900,14500,14750,37876,142989.0,9694153.0
2016-03-21,14800,14800,13850,14300,95797,138626.0,9694153.0
2016-03-22,14500,14650,14300,14500,21722,140565.0,9694153.0
2016-03-23,14500,14500,14200,14300,11862,138626.0,9694153.0
2016-03-24,14300,14350,14000,14200,37643,137657.0,9694153.0
2016-03-25,14200,14200,13950,14050,29954,136203.0,9694153.0
2016-03-28,14000,14150,13950,13950,20228,135233.0,9694153.0
2016-03-29,14000,14350,13950,14050,18037,136203.0,9694153.0
2016-03-30,14300,14300,14100,14200,19538,137657.0,9694153.0
2016-03-31,14300,14300,14050,14150,11701,137172.0,9694153.0
2016-04-01,14050,14250,13850,14100,36232,136688.0,9694153.0
2016-04-04,14100,17100,14100,15550,937428,150744.0,9694153.0
2016-04-05,15550,15550,15000,15150,147193,146866.0,9694153.0
2016-04-06,15150,15400,14950,15150,104531,146866.0,9694153.0
2016-04-07,14800,15050,14750,14800,107463,143473.0,9694153.0
2016-04-08,16050,16700,15200,15250,797703,147836.0,9694153.0
2016-04-11,15500,15500,15050,15200,94165,147351.0,9694153.0
2016-04-12,15400,15550,15200,15450,71325,149775.0,9694153.0
2016-04-14,15500,15600,15050,15150,65736,146866.0,9694153.0
2016-04-15,15050,15300,14850,14950,60255,144928.0,9694153.0
2016-04-18,14950,15350,14950,15350,33554,148805.0,9694153.0
2016-04-19,15400,16050,15350,15750,93550,152683.0,9694153.0
2016-04-20,15800,16000,15600,15900,52700,154137.0,9694153.0
2016-04-21,15900,15950,15550,15800,40200,153168.0,9694153.0
2016-04-22,15900,16550,15650,16250,154942,157530.0,9694153.0
2016-04-25,16150,16600,16000,16100,80882,156076.0,9694153.0
2016-04-26,16000,16300,15800,16150,61155,156561.0,9694153.0
2016-04-27,16050,16250,15700,15800,40305,153168.0,9694153.0
2016-04-28,16100,16250,15650,16000,49370,155106.0,9694153.0
2016-04-29,16000,16150,15600,15850,29342,153652.0,9694153.0
2016-05-02,15650,15900,15600,15700,33385,152198.0,9694153.0
2016-05-03,15900,15950,15650,15750,21816,152683.0,9694153.0
2016-05-04,15850,15850,15350,15650,22823,151713.0,9694153.0
2016-05-09,15950,15950,15350,15450,26835,149775.0,9694153.0
2016-05-10,15450,15750,15450,15700,15255,152198.0,9694153.0
2016-05-11,15850,15900,15600,15900,14737,154137.0,9694153.0
2016-05-12,16000,16050,15700,16000,21684,155106.0,9694153.0
2016-05-13,16000,16100,15650,15950,33012,154622.0,9694153.0
2016-05-16,16050,16250,15750,16000,38467,155106.0,9694153.0
2016-05-17,16000,16500,15950,16500,81920,159954.0,9694153.0
2016-05-18,16550,17050,16400,16750,201927,162377.0,9694153.0
2016-05-19,16950,16950,16350,16350,64781,158499.0,9694153.0
2016-05-20,16350,16850,16200,16800,54237,162862.0,9694153.0
2016-05-23,16750,17150,16650,16950,51280,164316.0,9694153.0
2016-05-24,16950,17150,16700,16900,73773,163831.0,9694153.0
2016-05-25,16900,17400,16850,17000,80526,164801.0,9694153.0
2016-05-26,17000,17100,16550,16650,49598,161408.0,9694153.0
2016-05-27,16650,16900,16550,16600,31860,161421.0,9724153.0
2016-05-30,16750,17400,16600,17200,100158,167255.0,9724153.0
2016-05-31,17150,17450,16900,16950,44747,164824.0,9724153.0
2016-06-01,17100,17450,17000,17300,83642,168228.0,9724153.0
2016-06-02,17200,17450,17000,17450,63633,169686.0,9724153.0
2016-06-03,17450,17500,17100,17150,32076,166769.0,9724153.0
2016-06-07,16850,17200,16700,16800,54163,163366.0,9724153.0
2016-06-08,16850,17150,16650,17150,51184,166769.0,9724153.0
2016-06-09,17250,17700,16850,16950,72764,164824.0,9724153.0
2016-06-10,17250,18350,17050,18150,286093,176493.0,9724153.0
2016-06-13,18150,18200,17650,17650,122873,171631.0,9724153.0
2016-06-14,17600,18000,17400,17800,89197,173090.0,9724153.0
2016-06-15,17900,18100,17500,17900,64269,174062.0,9724153.0
2016-06-16,17950,17950,16700,16700,136501,162393.0,9724153.0
2016-06-17,16900,17100,16500,16850,50154,163852.0,9724153.0
2016-06-20,16900,17050,16700,16800,25528,163366.0,9724153.0
2016-06-21,17000,17000,16650,16800,36649,163366.0,9724153.0
2016-06-22,17000,17400,16850,17200,46388,167255.0,9724153.0
2016-06-23,17200,17200,16500,16750,52887,162880.0,9724153.0
2016-06-24,17000,17000,15500,16000,159151,155586.0,9724153.0
2016-06-27,15400,16000,15400,15750,59202,153155.0,9724153.0
2016-06-28,15750,16300,15700,16250,49488,158017.0,9724153.0
2016-06-29,16500,16600,16250,16350,41921,158990.0,9724153.0
2016-06-30,16550,16550,16250,16350,30035,158990.0,9724153.0
2016-07-01,16450,16750,16350,16500,40105,161109.0,9764153.0
2016-07-04,16700,16700,16450,16550,22728,161597.0,9764153.0
2016-07-05,16400,16650,16400,16600,27569,162085.0,9764153.0
2016-07-06,16600,16800,16200,16300,41615,159156.0,9764153.0
2016-07-07,16500,16850,16250,16700,27379,163061.0,9764153.0
2016-07-08,16800,17100,16550,17000,52823,165991.0,9764153.0
2016-07-11,17300,17500,16950,17450,83838,170384.0,9764153.0
2016-07-12,17450,17700,17150,17600,62812,171849.0,9764153.0
2016-07-13,17800,17900,17350,17350,100153,169408.0,9764153.0
2016-07-14,17450,18200,17450,18050,101885,176243.0,9764153.0
2016-07-15,18150,18200,17650,17800,66216,173802.0,9764153.0
2016-07-18,17600,17950,17300,17300,50148,168920.0,9764153.0
2016-07-19,17600,17850,17400,17800,31088,173802.0,9764153.0
2016-07-20,17950,18000,17600,17750,25467,173314.0,9764153.0
2016-07-21,17750,18100,17600,17950,41250,175267.0,9764153.0
2016-07-22,18100,18100,17500,17800,38086,173802.0,9764153.0
2016-07-25,17700,17900,17500,17500,30155,170873.0,9764153.0
2016-07-26,17600,17700,17350,17500,25862,170873.0,9764153.0
2016-07-27,17700,17700,17200,17250,29511,168432.0,9764153.0
2016-07-28,17250,17600,16900,17050,43312,166479.0,9764153.0
2016-07-29,17150,17150,16800,17000,35201,165991.0,9764153.0
2016-08-01,16950,17150,16600,16700,33939,163061.0,9764153.0
2016-08-02,16600,17050,16500,16700,30645,163061.0,9764153.0
2016-08-03,16550,16850,16500,16650,8771,162573.0,9764153.0
