대주전자재료(078600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-27,8145,8186,8049,8049,72896,82057.0,8222140.0
2012-07-30,8105,8186,8040,8049,63382,82057.0,8222140.0
2012-07-31,8065,8427,8065,8227,96061,83866.0,8222140.0
2012-08-01,8266,8710,8145,8711,159084,88799.0,8222140.0
2012-08-02,8629,8911,8589,8589,119599,87566.0,8222140.0
2012-08-03,8508,8871,8468,8670,100338,88388.0,8222140.0
2012-08-06,8790,8871,8670,8711,82349,88799.0,8222140.0
2012-08-07,8710,8790,8387,8549,129595,87155.0,8222140.0
2012-08-08,8589,8750,8427,8469,86872,86332.0,8222140.0
2012-08-09,8468,8589,8468,8509,55459,86744.0,8222140.0
2012-08-10,8548,9113,8508,8751,215435,89210.0,8222140.0
2012-08-13,8830,8830,8629,8670,53315,88388.0,8222140.0
2012-08-14,8670,8911,8589,8670,82207,88388.0,8222140.0
2012-08-16,8629,8871,8508,8872,120485,90444.0,8222140.0
2012-08-17,8952,9113,8790,9033,116297,92088.0,8222140.0
2012-08-20,9032,9395,8992,9114,129499,92910.0,8222140.0
2012-08-21,9073,9274,9032,9073,63220,92499.0,8222140.0
2012-08-22,9073,9154,8750,8751,97055,89210.0,8222140.0
2012-08-23,8830,9073,8629,8872,71498,90444.0,8222140.0
2012-08-24,8992,9194,8830,9033,76913,92088.0,8222140.0
2012-08-27,8992,9073,8750,8992,56860,91677.0,8222140.0
2012-08-28,8952,9395,8952,9275,288332,94555.0,8222140.0
2012-08-29,9274,9516,9154,9476,122569,96610.0,8222140.0
2012-08-30,9557,9557,9233,9275,67707,94555.0,8222140.0
2012-08-31,9154,9435,9154,9316,53362,94966.0,8222140.0
2012-09-03,9355,9476,9113,9114,82856,92910.0,8222140.0
2012-09-04,9233,9274,8952,8953,104069,91266.0,8222140.0
2012-09-05,8992,9032,8468,8509,228531,86744.0,8222140.0
2012-09-06,8670,8830,8548,8549,94789,87155.0,8222140.0
2012-09-07,8670,8750,8548,8670,78608,88388.0,8222140.0
2012-09-10,8830,8830,8589,8589,45529,87566.0,8222140.0
2012-09-11,8589,8670,8468,8589,45928,87566.0,8222140.0
2012-09-12,8589,8992,8589,8953,164976,91266.0,8222140.0
2012-09-13,8911,9154,8830,9154,139991,93321.0,8222140.0
2012-09-14,9274,9314,8952,9114,118582,92910.0,8222140.0
2012-09-17,9154,9355,9032,9194,97218,93732.0,8222140.0
2012-09-18,9274,9435,9233,9356,78531,95377.0,8222140.0
2012-09-19,9355,9557,9233,9275,80422,94555.0,8222140.0
2012-09-20,9274,9355,8710,8751,181867,89210.0,8222140.0
2012-09-21,8750,8952,8508,8872,106493,90444.0,8222140.0
2012-09-24,8911,9032,8710,8832,72754,90032.0,8222140.0
2012-09-25,8871,8871,8629,8711,58327,88799.0,8222140.0
2012-09-26,8629,8750,8387,8509,96503,86744.0,8222140.0
2012-09-27,8589,8750,8427,8751,43116,89210.0,8222140.0
2012-09-28,8790,8830,8629,8670,40321,88388.0,8222140.0
2012-10-02,8670,8790,8508,8549,37340,87155.0,8222140.0
2012-10-04,8629,8629,8065,8307,138100,84688.0,8222140.0
2012-10-05,8387,8468,8145,8307,62697,84688.0,8222140.0
2012-10-08,8306,8427,8225,8429,49513,85921.0,8222140.0
2012-10-09,8387,8670,8306,8589,63113,87566.0,8222140.0
2012-10-10,8548,8710,8306,8711,77233,88799.0,8222140.0
2012-10-11,8629,8710,8468,8589,47336,87566.0,8222140.0
2012-10-12,8589,8629,8387,8429,39319,85921.0,8222140.0
2012-10-15,8468,8589,8387,8509,99262,86744.0,8222140.0
2012-10-16,8548,9233,8508,9154,330876,93321.0,8222140.0
2012-10-17,9233,9879,9193,9638,342320,98255.0,8222140.0
2012-10-18,9758,10242,9516,9517,326665,97021.0,8222140.0
2012-10-19,9435,9678,8992,9235,190674,94144.0,8222140.0
2012-10-22,8992,9194,8952,9194,156277,93732.0,8222140.0
2012-10-23,9274,9355,8750,8791,230330,89621.0,8222140.0
2012-10-24,8508,8670,8387,8469,230448,86332.0,8222140.0
2012-10-25,8589,8790,8468,8589,110612,87566.0,8222140.0
2012-10-26,8589,8629,8000,8065,249061,82221.0,8222140.0
2012-10-29,8065,8346,7952,8065,110502,82221.0,8222140.0
2012-10-30,8145,8387,8065,8267,82257,84277.0,8222140.0
2012-10-31,8346,8387,8226,8348,46427,85099.0,8222140.0
2012-11-01,8266,8629,8105,8509,68039,86744.0,8222140.0
2012-11-02,8629,8629,8387,8509,34184,89570.0,8490092.0
2012-11-05,8427,8629,8346,8630,45816,90844.0,8490092.0
2012-11-06,8710,8710,8468,8589,44146,90419.0,8490092.0
2012-11-07,8589,8589,8387,8429,60163,88721.0,8490092.0
2012-11-08,8306,8508,8226,8509,61700,89570.0,8490092.0
2012-11-09,8468,8508,8225,8429,44549,88721.0,8490092.0
2012-11-12,8548,8548,8105,8267,89478,87023.0,8490092.0
2012-11-13,8306,8468,8226,8307,32978,87448.0,8490092.0
2012-11-14,8346,8548,8225,8429,65202,88721.0,8490092.0
2012-11-15,8226,8387,8145,8227,56875,86599.0,8490092.0
2012-11-16,8145,8306,7952,8186,104100,86174.0,8490092.0
2012-11-19,8226,8468,8226,8469,30004,89146.0,8490092.0
2012-11-20,8589,8629,8427,8549,49549,89995.0,8490092.0
2012-11-21,8589,8589,8266,8307,46748,87448.0,8490092.0
2012-11-22,8387,8508,8266,8469,62040,89146.0,8490092.0
2012-11-23,8548,9193,8508,9154,311609,96363.0,8490092.0
2012-11-26,9113,9194,8871,9114,136333,95938.0,8490092.0
2012-11-27,9154,9355,8670,8751,180440,92117.0,8490092.0
2012-11-28,8670,8911,8629,8791,60489,92542.0,8490092.0
2012-11-29,8952,9032,8710,8711,55107,91693.0,8490092.0
2012-11-30,8629,8911,8629,8670,50681,91268.0,8490092.0
2012-12-03,8629,8871,8629,8872,51614,93391.0,8490092.0
2012-12-04,8952,9194,8871,8913,121247,93816.0,8490092.0
2012-12-05,8952,8952,8508,8509,93652,89570.0,8490092.0
2012-12-06,8589,8670,8468,8469,62202,89146.0,8490092.0
2012-12-07,8427,8629,8186,8227,112825,86599.0,8490092.0
2012-12-10,8306,8589,8266,8388,50149,88297.0,8490092.0
2012-12-11,8508,8790,8387,8751,85135,92117.0,8490092.0
2012-12-12,8830,8830,8589,8711,40060,91693.0,8490092.0
2012-12-13,8710,8830,8629,8670,53401,91268.0,8490092.0
2012-12-14,8670,8790,8508,8670,36962,91268.0,8490092.0
2012-12-17,8750,8750,8427,8429,33800,88721.0,8490092.0
2012-12-18,8508,8589,8306,8469,40627,89146.0,8490092.0
2012-12-20,8548,8710,8508,8509,27058,89570.0,8490092.0
2012-12-21,8670,8670,8306,8307,38531,87448.0,8490092.0
2012-12-24,8346,8548,8225,8429,31002,88721.0,8490092.0
2012-12-26,8468,8871,8468,8670,88887,91268.0,8490092.0
2012-12-27,8710,8710,8508,8549,33353,89995.0,8490092.0
2012-12-28,8548,8670,8387,8388,97161,88297.0,8490092.0
2013-01-02,8387,8508,8306,8509,82924,89570.0,8490092.0
2013-01-03,8508,8790,8468,8751,67042,92117.0,8490092.0
2013-01-04,8790,8830,8629,8751,57154,92117.0,8490092.0
2013-01-07,8790,9073,8750,8791,95747,92542.0,8490092.0
2013-01-08,8790,9032,8750,8872,53459,93391.0,8490092.0
2013-01-09,8911,9194,8710,9073,149363,95514.0,8490092.0
2013-01-10,9073,9154,8346,8589,344308,90419.0,8490092.0
2013-01-11,8629,8790,8387,8751,134132,92117.0,8490092.0
2013-01-14,8790,8871,8629,8670,40842,91268.0,8490092.0
2013-01-15,8750,8750,8387,8388,64820,88297.0,8490092.0
2013-01-16,8387,8548,8306,8307,52258,87448.0,8490092.0
2013-01-17,8266,8427,8226,8307,34473,87448.0,8490092.0
2013-01-18,8346,8468,8225,8429,67514,88721.0,8490092.0
2013-01-21,8427,8427,8266,8307,28992,87448.0,8490092.0
2013-01-22,8266,8387,8105,8186,72007,86174.0,8490092.0
2013-01-23,8145,8387,8145,8267,55352,87023.0,8490092.0
2013-01-24,8306,8427,8226,8227,29321,86599.0,8490092.0
2013-01-25,8226,8306,7992,8065,90455,84901.0,8490092.0
2013-01-28,8033,8145,7919,8065,32625,84901.0,8490092.0
2013-01-29,8145,8266,8024,8049,44890,84731.0,8490092.0
2013-01-30,7984,8105,7984,8057,37783,84816.0,8490092.0
2013-01-31,8040,8105,8033,8049,29087,84731.0,8490092.0
2013-02-01,8145,8145,7871,7928,44449,83458.0,8490092.0
2013-02-04,7943,8145,7927,7952,13497,83712.0,8490092.0
2013-02-05,8024,8024,7879,7952,20234,83712.0,8490092.0
2013-02-06,7936,8024,7927,7993,12092,84137.0,8490092.0
2013-02-07,7959,8226,7959,8105,21293,85325.0,8490092.0
2013-02-08,8186,8186,8056,8146,25154,85750.0,8490092.0
2013-02-12,8065,8145,8024,8065,17785,84901.0,8490092.0
2013-02-13,8065,8266,8065,8267,37982,87023.0,8490092.0
2013-02-14,8226,8306,8186,8267,13302,87023.0,8490092.0
2013-02-15,8266,8387,8186,8227,19118,86599.0,8490092.0
2013-02-18,8306,8306,8226,8227,17756,86599.0,8490092.0
2013-02-19,8226,8387,8145,8307,45022,87448.0,8490092.0
2013-02-20,8387,8387,8145,8186,50790,86174.0,8490092.0
2013-02-21,8105,8266,8065,8065,24283,84901.0,8490092.0
2013-02-22,8049,8266,8049,8105,31685,85325.0,8490092.0
2013-02-25,8266,8266,8065,8105,26653,85325.0,8490092.0
2013-02-26,8105,8266,8024,8227,29931,86599.0,8490092.0
2013-02-27,8226,8427,8145,8267,30566,87023.0,8490092.0
2013-02-28,8306,8346,8105,8105,40514,85325.0,8490092.0
2013-03-04,8105,8306,8105,8227,33384,86599.0,8490092.0
2013-03-05,8306,8750,8306,8670,114262,91268.0,8490092.0
2013-03-06,8871,8871,8589,8751,76635,92117.0,8490092.0
2013-03-07,8670,8750,8508,8630,59652,90844.0,8490092.0
2013-03-08,8629,9113,8629,9033,140644,95089.0,8490092.0
2013-03-11,9032,9154,8750,9033,136004,95089.0,8490092.0
2013-03-12,9113,9274,8952,8953,49490,94240.0,8490092.0
2013-03-13,8952,9355,8911,9235,96073,97212.0,8490092.0
2013-03-14,9233,9274,9073,9275,30344,97636.0,8490092.0
2013-03-15,9274,9557,8952,9356,98270,98485.0,8490092.0
2013-03-18,9355,9557,9233,9235,49173,97212.0,8490092.0
2013-03-19,9154,9476,8992,9033,89763,95089.0,8490092.0
2013-03-20,9073,9233,8992,9114,47506,95938.0,8490092.0
2013-03-21,9154,9233,8790,8791,60279,92542.0,8490092.0
2013-03-22,8629,9193,8629,9154,59263,96363.0,8490092.0
2013-03-25,9154,9233,9032,9114,30637,95938.0,8490092.0
2013-03-26,9113,9194,8992,9033,29068,95089.0,8490092.0
2013-03-27,9032,9154,8790,8992,37206,94665.0,8490092.0
2013-03-28,8992,9233,8952,9073,37596,95514.0,8490092.0
2013-03-29,9073,9113,8911,9073,34521,95514.0,8490092.0
2013-04-01,9073,9154,8710,8711,51406,91693.0,8490092.0
2013-04-02,8710,8911,8710,8751,33326,92117.0,8490092.0
2013-04-03,8952,8992,8710,8953,47726,94240.0,8490092.0
2013-04-04,8871,9154,8548,9033,63568,95089.0,8490092.0
2013-04-05,9113,9113,8589,8872,46604,93391.0,8490092.0
2013-04-08,8750,8952,8306,8307,58634,87448.0,8490092.0
2013-04-09,8266,8508,8024,8429,61941,88721.0,8490092.0
2013-04-10,8508,8548,8226,8388,28666,88297.0,8490092.0
2013-04-11,8589,8629,8387,8630,28308,90844.0,8490092.0
2013-04-12,8670,8670,8346,8388,38159,88297.0,8490092.0
2013-04-15,8387,8508,8266,8429,45019,88721.0,8490092.0
2013-04-16,8266,8548,8266,8509,19576,89570.0,8490092.0
2013-04-17,8629,8830,8508,8751,94034,92117.0,8490092.0
2013-04-18,8790,8790,8508,8509,31780,89570.0,8490092.0
2013-04-19,8468,8589,8266,8388,37219,88297.0,8490092.0
2013-04-22,8306,8750,8306,8509,28780,89570.0,8490092.0
2013-04-23,8427,8790,8427,8711,47997,91693.0,8490092.0
2013-04-24,8750,8871,8629,8711,48537,91693.0,8490092.0
2013-04-25,8790,8790,8589,8670,40706,91268.0,8490092.0
2013-04-26,8670,8750,8589,8711,27623,91693.0,8490092.0
2013-04-29,8670,9113,8670,8913,64605,93816.0,8490092.0
2013-04-30,8992,9032,8790,8832,58530,92967.0,8490092.0
2013-05-02,8871,8871,8548,8549,61409,89995.0,8490092.0
2013-05-03,8629,8830,8548,8832,57024,92967.0,8490092.0
2013-05-06,8911,8911,8710,8751,31832,92117.0,8490092.0
2013-05-07,8911,8952,8710,8751,37723,92117.0,8490092.0
2013-05-08,8871,8911,8750,8791,58096,92542.0,8490092.0
2013-05-09,8790,8911,8750,8791,30227,92542.0,8490092.0
2013-05-10,8871,8871,8589,8630,37554,90844.0,8490092.0
2013-05-13,8629,8629,8065,8267,212867,87023.0,8490092.0
2013-05-14,8266,8306,7992,8065,116131,84901.0,8490092.0
2013-05-15,8145,8226,8024,8065,47483,84901.0,8490092.0
2013-05-16,8033,8145,7911,8025,92213,84476.0,8490092.0
2013-05-20,8049,8105,7911,7912,42873,83288.0,8490092.0
2013-05-21,7968,8145,7943,8065,39811,84901.0,8490092.0
2013-05-22,8105,8226,8065,8186,36389,86174.0,8490092.0
2013-05-23,7943,7984,7734,7743,168301,81505.0,8490092.0
2013-05-24,7661,7863,7621,7831,47773,82439.0,8490092.0
2013-05-27,7919,8000,7847,8001,21173,84222.0,8490092.0
2013-05-28,8024,8040,7855,7855,25655,82693.0,8490092.0
2013-05-29,7847,8016,7847,7985,38381,84052.0,8490092.0
2013-05-30,7984,8024,7831,7912,28236,83288.0,8490092.0
2013-05-31,7911,7968,7847,7952,19115,83712.0,8490092.0
2013-06-03,7911,7959,7887,7904,9693,83203.0,8490092.0
2013-06-04,8016,8016,7839,7920,8852,83373.0,8490092.0
2013-06-05,7968,7968,7847,7871,9896,82863.0,8490092.0
2013-06-07,7822,7871,7508,7670,25856,80741.0,8490092.0
2013-06-10,7588,7742,7549,7734,18395,81420.0,8490092.0
2013-06-11,7653,7782,7556,7558,29747,79552.0,8490092.0
2013-06-12,7427,7637,7427,7637,26502,80401.0,8490092.0
2013-06-13,7556,7758,7556,7734,29508,81420.0,8490092.0
2013-06-14,7871,7871,7742,7759,10612,81675.0,8490092.0
2013-06-17,7806,7806,7661,7718,13117,81250.0,8490092.0
2013-06-18,7629,7766,7605,7718,3462,81250.0,8490092.0
2013-06-19,7742,7742,7556,7614,10383,80146.0,8490092.0
2013-06-20,7435,7572,7435,7444,12436,78364.0,8490092.0
2013-06-21,7201,7331,6960,7202,24148,75817.0,8490092.0
2013-06-24,7201,7258,7104,7194,5656,75732.0,8490092.0
2013-06-25,6975,7161,6508,6541,43476,68855.0,8490092.0
2013-06-26,6540,6758,6540,6694,18962,70468.0,8490092.0
2013-06-27,6774,6951,6620,6646,45508,69958.0,8490092.0
2013-06-28,6653,6935,6645,6694,18992,70468.0,8490092.0
2013-07-01,6629,6847,6629,6847,10691,72081.0,8490092.0
2013-07-02,6847,7331,6726,7017,80829,73864.0,8490092.0
2013-07-03,7161,7161,6984,6984,22158,73524.0,8490092.0
2013-07-04,7032,7097,6895,7097,5604,74713.0,8490092.0
2013-07-05,7153,7169,7072,7074,3298,74458.0,8490092.0
2013-07-08,7129,7177,6694,6863,16328,72251.0,8490092.0
2013-07-09,6935,7065,6854,7041,3931,74119.0,8490092.0
2013-07-10,7097,7137,6975,6977,4337,73439.0,8490092.0
2013-07-11,7032,7258,6854,7234,13478,76156.0,8490092.0
2013-07-12,7177,7475,7104,7461,9904,78533.0,8490092.0
2013-07-15,7459,7629,7290,7621,11043,80231.0,8490092.0
2013-07-16,7637,7742,7491,7590,25884,79892.0,8490092.0
2013-07-17,7581,7709,7581,7654,5721,80571.0,8490092.0
2013-07-18,7718,7750,7621,7678,20490,80826.0,8490092.0
2013-07-19,7685,7822,7685,7791,23088,82014.0,8490092.0
2013-07-22,7847,7879,7742,7871,14172,82863.0,8490092.0
2013-07-23,7895,7903,7685,7775,9204,81844.0,8490092.0
2013-07-24,7742,7782,7621,7783,26799,81929.0,8490092.0
2013-07-25,7815,7839,7677,7783,4230,81929.0,8490092.0
2013-07-26,7782,7806,7693,7791,13594,82014.0,8490092.0
2013-07-29,7855,7855,7750,7815,9236,82269.0,8490092.0
2013-07-30,7871,7871,7685,7743,2711,81505.0,8490092.0
2013-07-31,7822,7822,7193,7501,32692,78958.0,8490092.0
2013-08-01,7540,7540,7322,7501,33715,78958.0,8490092.0
2013-08-02,7532,7581,7331,7444,14491,78364.0,8490092.0
2013-08-05,7379,7452,7379,7452,14386,78448.0,8490092.0
2013-08-06,7484,7484,7250,7315,24804,77005.0,8490092.0
2013-08-07,7250,7338,7225,7315,5574,77005.0,8490092.0
2013-08-08,7395,7427,7274,7364,8479,77515.0,8490092.0
2013-08-09,7395,7468,7282,7452,6173,78448.0,8490092.0
2013-08-12,7540,7540,7298,7299,8744,76835.0,8490092.0
2013-08-13,7322,7452,7290,7340,4650,77260.0,8490092.0
2013-08-14,7266,7338,7169,7250,17089,76326.0,8490092.0
2013-08-16,7258,7274,7218,7267,8533,76496.0,8490092.0
2013-08-19,7258,7258,7097,7162,19226,75392.0,8490092.0
2013-08-20,7024,7185,6975,7138,29322,75137.0,8490092.0
2013-08-21,7081,7185,6968,7170,25539,75477.0,8490092.0
2013-08-22,7169,7169,6984,7162,18930,75392.0,8490092.0
2013-08-23,7177,7234,7081,7186,15437,75647.0,8490092.0
2013-08-26,7185,7234,7137,7218,12061,75986.0,8490092.0
2013-08-27,7241,7250,7097,7211,22939,75901.0,8490092.0
2013-08-28,7137,7153,7097,7130,17158,75052.0,8490092.0
2013-08-29,7153,7209,7032,7114,23566,74883.0,8490092.0
2013-08-30,7007,7129,7000,7114,13092,74883.0,8490092.0
2013-09-02,6944,7104,6944,7081,5069,74543.0,8490092.0
2013-09-03,7024,7072,6911,7017,38344,73864.0,8490092.0
2013-09-04,7007,7218,6935,7194,16704,75732.0,8490092.0
2013-09-05,7193,7290,7065,7250,17687,76326.0,8490092.0
2013-09-06,7306,7306,7185,7267,4444,76496.0,8490092.0
2013-09-09,7258,7306,7064,7267,22845,76496.0,8490092.0
2013-09-10,7258,7621,7258,7541,34548,79382.0,8490092.0
2013-09-11,7597,7734,7540,7686,35285,80911.0,8490092.0
2013-09-12,7693,7742,7516,7654,38390,80571.0,8490092.0
2013-09-13,7581,7661,7491,7630,19996,80316.0,8490092.0
2013-09-16,7588,7661,7419,7420,7867,78109.0,8490092.0
2013-09-17,7338,7451,7338,7364,2703,77515.0,8490092.0
2013-09-23,7395,7395,7290,7347,4188,77345.0,8490092.0
2013-09-24,7347,7379,7193,7194,11882,75732.0,8490092.0
2013-09-25,7218,7322,7177,7227,14161,76071.0,8490092.0
2013-09-26,7250,7403,7137,7308,8098,76920.0,8490092.0
2013-09-27,7491,7491,7306,7308,23456,76920.0,8490092.0
2013-09-30,7266,7452,7185,7227,10934,76071.0,8490092.0
2013-10-01,7177,7290,7177,7259,4272,76411.0,8490092.0
2013-10-02,7282,7403,7218,7299,4619,76835.0,8490092.0
2013-10-04,7338,7338,7209,7234,8967,76156.0,8490092.0
2013-10-07,7234,7298,7137,7299,7141,76835.0,8490092.0
2013-10-08,7298,7338,7145,7243,10492,81727.0,9101023.0
2013-10-10,7258,7306,7137,7299,8141,82364.0,9101023.0
2013-10-11,7355,7355,7258,7291,5357,82273.0,9101023.0
2013-10-14,7338,7403,7234,7259,6045,81909.0,9101023.0
2013-10-15,7274,7387,7241,7340,8776,82819.0,9101023.0
2013-10-16,7338,7338,7234,7234,3856,81636.0,9101023.0
2013-10-17,7258,7315,7177,7267,7849,82000.0,9101023.0
2013-10-18,7290,7331,7097,7291,14904,82273.0,9101023.0
2013-10-21,7290,7411,7177,7340,7125,82819.0,9101023.0
2013-10-22,7338,7379,7258,7380,6176,83274.0,9101023.0
2013-10-23,7403,7403,7315,7347,9706,82910.0,9101023.0
2013-10-24,7347,7572,7322,7574,10654,85459.0,9101023.0
2013-10-25,7572,8670,7572,7904,323745,89190.0,9101023.0
2013-10-28,8016,8145,7831,8146,60202,91920.0,9101023.0
2013-10-29,8105,8629,8105,8307,104140,93741.0,9101023.0
2013-10-30,8266,8427,8186,8267,32450,93285.0,9101023.0
2013-10-31,8346,8346,8065,8186,21754,92375.0,9101023.0
2013-11-01,8306,8589,8306,8348,33432,94196.0,9101023.0
2013-11-04,8346,8710,8346,8469,38940,95561.0,9101023.0
2013-11-05,8427,8508,8145,8146,29978,91920.0,9101023.0
2013-11-06,8105,8346,8065,8267,29727,93285.0,9101023.0
2013-11-07,8266,8830,8266,8711,80209,98291.0,9101023.0
2013-11-08,8629,9194,8548,8913,113217,100566.0,9101023.0
2013-11-11,8830,8911,7992,7993,468826,90191.0,9101023.0
2013-11-12,7992,8145,7927,7993,68879,90191.0,9101023.0
2013-11-13,7992,8065,7709,7751,86652,87461.0,9101023.0
2013-11-14,7677,8427,7677,8227,135797,92830.0,9101023.0
2013-11-15,8186,8387,8186,8267,36344,93285.0,9101023.0
2013-11-18,8346,8387,8145,8307,22091,93741.0,9101023.0
2013-11-19,8186,8387,8186,8388,32231,94651.0,9101023.0
2013-11-20,8427,8710,8306,8509,39341,96016.0,9101023.0
2013-11-21,8508,8548,8226,8227,18503,92830.0,9101023.0
2013-11-22,8226,8346,8065,8307,17295,93741.0,9101023.0
2013-11-25,8266,8306,8145,8227,10244,92830.0,9101023.0
2013-11-26,8226,8468,8226,8348,7732,94196.0,9101023.0
2013-11-27,8306,8427,8266,8429,13406,95106.0,9101023.0
2013-11-28,8387,8589,8346,8549,22873,96471.0,9101023.0
2013-11-29,8508,8548,8427,8469,16753,95561.0,9101023.0
2013-12-02,8508,8508,8266,8348,10615,94196.0,9101023.0
2013-12-03,8346,8468,8145,8469,33864,95561.0,9101023.0
2013-12-04,8468,8548,8226,8267,9141,93285.0,9101023.0
2013-12-05,8266,8346,8186,8307,15022,93741.0,9101023.0
2013-12-06,8427,8427,8266,8307,7659,93741.0,9101023.0
2013-12-09,8346,8387,8186,8186,19582,92375.0,9101023.0
2013-12-10,8145,8226,7903,7961,43362,89827.0,9101023.0
2013-12-11,7984,8000,7774,7799,17751,88007.0,9101023.0
2013-12-12,7774,7855,7645,7848,19593,88553.0,9101023.0
2013-12-13,7847,7903,7822,7904,8816,89190.0,9101023.0
2013-12-16,7903,7903,7661,7727,8276,87188.0,9101023.0
2013-12-17,7725,7782,7588,7590,14125,85641.0,9101023.0
2013-12-18,7588,7597,7387,7477,10612,84366.0,9101023.0
2013-12-19,7387,7645,7338,7501,20875,84640.0,9101023.0
2013-12-20,7491,7581,7306,7484,11475,84457.0,9101023.0
2013-12-23,7484,7484,7338,7364,17320,83092.0,9101023.0
2013-12-24,7363,7500,7338,7364,14101,83092.0,9101023.0
2013-12-26,7371,7572,7355,7420,18799,83729.0,9101023.0
2013-12-27,7500,7887,7500,7888,24262,89008.0,9101023.0
2013-12-30,7984,8226,7887,8227,24940,92830.0,9101023.0
2014-01-02,8226,8306,8000,8001,21983,90282.0,9101023.0
2014-01-03,7959,8065,7871,8001,22538,90282.0,9101023.0
2014-01-06,8065,8186,7887,8017,11599,90464.0,9101023.0
2014-01-07,8016,8105,7911,7945,13922,89645.0,9101023.0
2014-01-08,8008,8008,7831,7945,5656,89645.0,9101023.0
2014-01-09,7943,8105,7887,8049,15926,90828.0,9101023.0
2014-01-10,7992,8105,7581,7751,39668,87461.0,9101023.0
2014-01-13,7750,7831,7661,7791,9444,87916.0,9101023.0
2014-01-14,7782,7839,7702,7799,10368,88007.0,9101023.0
2014-01-15,7799,7936,7742,7864,15870,88735.0,9101023.0
2014-01-16,7927,7968,7815,7945,5113,89645.0,9101023.0
2014-01-17,8008,8008,7903,7993,11364,90191.0,9101023.0
2014-01-20,8056,8056,7927,7985,5138,90100.0,9101023.0
2014-01-21,7984,8024,7855,8009,7964,90373.0,9101023.0
2014-01-22,8033,8033,7919,7977,2841,90009.0,9101023.0
2014-01-23,7959,7959,7742,7855,9393,88644.0,9101023.0
2014-01-24,7742,7855,7661,7775,10448,87734.0,9101023.0
2014-01-27,7718,7718,7427,7452,20257,84093.0,9101023.0
2014-01-28,7387,7540,7387,7444,4874,84002.0,9101023.0
2014-01-29,7443,7588,7443,7590,7102,85641.0,9101023.0
2014-02-03,7588,7588,7468,7493,3098,84549.0,9101023.0
2014-02-04,7468,7468,7193,7340,12883,82819.0,9101023.0
2014-02-05,7540,7540,7274,7275,11052,82091.0,9101023.0
2014-02-06,7153,7419,7153,7283,11772,82182.0,9101023.0
2014-02-07,7225,7411,7177,7412,25762,83638.0,9101023.0
2014-02-10,7379,7435,7274,7308,3174,82455.0,9101023.0
2014-02-11,7306,7379,7266,7380,8153,83274.0,9101023.0
2014-02-12,7322,7435,7322,7380,10499,83274.0,9101023.0
2014-02-13,7379,7379,7306,7372,3210,83183.0,9101023.0
2014-02-14,7331,7411,7290,7372,6783,83183.0,9101023.0
2014-02-17,7419,7419,7306,7340,6394,82819.0,9101023.0
2014-02-18,7298,7331,7209,7259,9133,81909.0,9101023.0
2014-02-19,7258,7258,7129,7234,17110,81636.0,9101023.0
2014-02-20,7234,7258,7129,7170,11690,80908.0,9101023.0
2014-02-21,7129,7193,7097,7114,6822,80271.0,9101023.0
2014-02-24,7177,7411,7097,7331,18948,82728.0,9101023.0
2014-02-25,7282,7403,7218,7234,5811,81636.0,9101023.0
2014-02-26,7338,7338,7218,7324,17060,82637.0,9101023.0
2014-02-27,7331,7379,7097,7234,15202,81636.0,9101023.0
2014-02-28,7225,7234,7129,7178,5683,80999.0,9101023.0
2014-03-03,7234,7234,7016,7138,8739,80544.0,9101023.0
2014-03-04,7113,7113,6854,7017,28464,79179.0,9101023.0
2014-03-05,7088,7193,7007,7114,10729,80271.0,9101023.0
2014-03-06,7185,7193,7113,7194,4415,81181.0,9101023.0
2014-03-07,7250,7250,7081,7138,12563,80544.0,9101023.0
2014-03-10,7177,7177,7040,7049,12011,79543.0,9101023.0
2014-03-11,6984,7153,6968,6977,11835,78724.0,9101023.0
2014-03-12,6951,7048,6863,6888,7620,77723.0,9101023.0
2014-03-13,6863,6935,6790,6880,14063,77632.0,9101023.0
2014-03-14,6806,6944,6774,6888,8739,77723.0,9101023.0
2014-03-17,6887,7266,6887,7178,16881,80999.0,9101023.0
2014-03-18,7153,7581,7145,7461,33777,84184.0,9101023.0
2014-03-19,7468,7645,7347,7468,19298,84275.0,9101023.0
2014-03-20,7484,7581,7419,7444,11940,84002.0,9101023.0
2014-03-21,7605,7661,7403,7614,17699,85914.0,9101023.0
2014-03-24,7572,7968,7516,7904,29998,89190.0,9101023.0
2014-03-25,7766,7959,7766,7831,24919,88371.0,9101023.0
2014-03-26,7468,7847,7468,7815,8136,88189.0,9101023.0
2014-03-27,7815,7815,7572,7654,12355,86369.0,9101023.0
2014-03-28,7653,7806,7581,7702,8066,86915.0,9101023.0
2014-03-31,7588,7774,7588,7775,12856,87734.0,9101023.0
2014-04-01,7831,7831,7677,7727,8800,87188.0,9101023.0
2014-04-02,7725,7806,7540,7614,14944,85914.0,9101023.0
2014-04-03,7572,7742,7540,7743,9005,87370.0,9101023.0
2014-04-04,7653,7734,7588,7702,7194,86915.0,9101023.0
2014-04-07,7661,7702,7581,7606,3593,85823.0,9101023.0
2014-04-08,7605,7637,7500,7581,6876,85550.0,9101023.0
2014-04-09,7565,7565,7491,7541,5671,85095.0,9101023.0
2014-04-10,7540,7565,7379,7461,21837,84184.0,9101023.0
