비츠로셀(082920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-03-18,4618,4618,4497,4500,115636,75298.0,12676375.0
2013-03-19,4543,4679,4476,4605,112866,77072.0,12676375.0
2013-03-20,4642,4665,4574,4605,66461,77072.0,12676375.0
2013-03-21,4634,4687,4588,4621,58404,77326.0,12676375.0
2013-03-22,4604,4665,4551,4665,64873,78086.0,12676375.0
2013-03-25,4665,4778,4665,4735,161463,79227.0,12676375.0
2013-03-26,4739,4747,4588,4613,113182,77199.0,12676375.0
2013-03-27,4633,4633,4505,4552,82652,76185.0,12676375.0
2013-03-28,4566,4588,4466,4545,134182,76058.0,12676375.0
2013-03-29,4596,4770,4579,4772,211265,79861.0,12676375.0
2013-04-01,4770,4785,4688,4726,93663,79101.0,12676375.0
2013-04-02,4724,4747,4542,4613,133229,77199.0,12676375.0
2013-04-03,4611,4732,4574,4659,106754,77960.0,12676375.0
2013-04-04,4634,4679,4476,4575,92537,76565.0,12676375.0
2013-04-05,4580,4580,4293,4356,182116,72889.0,12676375.0
2013-04-08,4361,4429,4239,4264,72990,71368.0,12676375.0
2013-04-09,4210,4346,4210,4348,66185,72762.0,12676375.0
2013-04-10,4437,4550,4399,4491,115044,75171.0,12676375.0
2013-04-11,4527,4588,4504,4545,67079,76058.0,12676375.0
2013-04-12,4559,4566,4498,4537,71361,75931.0,12676375.0
2013-04-15,4528,4596,4482,4561,88405,76312.0,12676375.0
2013-04-16,4519,4580,4497,4552,90595,76185.0,12676375.0
2013-04-17,4550,4596,4512,4561,112360,76312.0,12676375.0
2013-04-18,4543,4551,4490,4515,72379,75551.0,12676375.0
2013-04-19,4512,4512,4413,4439,102953,74284.0,12676375.0
2013-04-22,4438,4528,4413,4446,110747,74410.0,12676375.0
2013-04-23,4466,4618,4452,4613,93014,77199.0,12676375.0
2013-04-24,4566,4702,4566,4643,103168,77706.0,12676375.0
2013-04-25,4671,4724,4641,4682,95807,78340.0,12676375.0
2013-04-26,4687,4922,4641,4841,269047,81002.0,12676375.0
2013-04-29,4868,4906,4799,4871,101822,81509.0,12676375.0
2013-04-30,4837,4897,4816,4863,118324,81382.0,12676375.0
2013-05-02,4808,4975,4808,4863,62095,81382.0,12676375.0
2013-05-03,4898,4959,4799,4841,44983,81002.0,12676375.0
2013-05-06,4846,4914,4792,4817,44844,80622.0,12676375.0
2013-05-07,4816,4846,4748,4780,45961,79988.0,12676375.0
2013-05-08,4792,4862,4792,4817,38805,80622.0,12676375.0
2013-05-09,4816,4852,4732,4841,70873,81002.0,12676375.0
2013-05-10,4862,5185,4862,5061,488165,84678.0,12676375.0
2013-05-13,5097,5097,4959,4977,89075,83284.0,12676375.0
2013-05-14,4975,5020,4755,4817,156279,80622.0,12676375.0
2013-05-15,4846,4868,4777,4871,71650,81509.0,12676375.0
2013-05-16,4837,5012,4784,4833,150199,80875.0,12676375.0
2013-05-20,4808,4862,4709,4719,74950,78974.0,12676375.0
2013-05-21,4748,4748,4634,4689,77719,78467.0,12676375.0
2013-05-22,4649,4770,4649,4735,48019,79679.0,12748694.0
2013-05-23,4709,4778,4618,4629,58133,77895.0,12748694.0
2013-05-24,4657,4657,4566,4636,64604,78022.0,12748694.0
2013-05-27,4634,4770,4634,4735,47167,79679.0,12748694.0
2013-05-28,4709,4785,4695,4772,54094,80317.0,12748694.0
2013-05-29,4778,4945,4778,4856,240093,81719.0,12748694.0
2013-05-30,4884,5012,4793,4826,186985,81209.0,12748694.0
2013-05-31,4862,4945,4664,4712,225206,79297.0,12748694.0
2013-06-03,4725,5165,4695,5075,904913,85416.0,12748694.0
2013-06-04,5224,5262,5042,5181,1057251,87201.0,12748694.0
2013-06-05,5126,5141,4862,4878,379340,82102.0,12748694.0
2013-06-07,4929,4976,4642,4665,316747,78532.0,12748694.0
2013-06-10,4649,4756,4512,4537,248615,76365.0,12748694.0
2013-06-11,4551,4574,4430,4575,171634,77002.0,12748694.0
2013-06-12,4520,4649,4512,4537,141294,76365.0,12748694.0
2013-06-13,4550,4626,4490,4530,158577,76237.0,12748694.0
2013-06-14,4573,4573,4360,4455,171095,74962.0,12748694.0
2013-06-17,4459,4459,4232,4279,146932,72030.0,12748694.0
2013-06-18,4346,4536,4269,4378,161463,73687.0,12748694.0
2013-06-19,4392,4490,4377,4469,91282,75217.0,12748694.0
2013-06-20,4392,4476,4317,4386,90213,73815.0,12748694.0
2013-06-21,4317,4317,4141,4288,195384,72158.0,12748694.0
2013-06-24,4285,4285,4150,4151,75702,69863.0,12748694.0
2013-06-25,4081,4164,3861,3992,231712,67186.0,12748694.0
2013-06-26,4027,4119,3967,4069,59516,68460.0,12748694.0
2013-06-27,4096,4248,4096,4219,53867,71010.0,12748694.0
2013-06-28,4248,4361,4240,4250,68927,71520.0,12748694.0
2013-07-01,4278,4412,4269,4394,76484,73942.0,12748694.0
2013-07-02,4353,4407,4310,4317,66236,72977.0,12802934.0
2013-07-03,4292,4406,4269,4303,72738,72721.0,12802934.0
2013-07-04,4300,4346,4256,4348,9402,73489.0,12802934.0
2013-07-05,4347,4370,4240,4288,29380,72465.0,12802934.0
2013-07-08,4316,4316,4081,4204,56457,71056.0,12802934.0
2013-07-09,4171,4300,4096,4303,51097,72721.0,12802934.0
2013-07-10,4269,4330,4232,4234,29770,71568.0,12802934.0
2013-07-11,4239,4352,4202,4326,56215,73105.0,12802934.0
2013-07-12,4323,4422,4255,4295,82382,72593.0,12802934.0
2013-07-15,4300,4520,4263,4469,103000,75537.0,12802934.0
2013-07-16,4505,4543,4413,4469,63001,75537.0,12802934.0
2013-07-17,4466,4497,4383,4424,63888,74769.0,12802934.0
2013-07-18,4422,4437,4339,4371,42584,73873.0,12802934.0
2013-07-19,4430,4430,4346,4402,35846,74385.0,12802934.0
2013-07-22,4400,4413,4331,4386,51986,74129.0,12802934.0
2013-07-23,4391,4429,4352,4424,35244,74769.0,12802934.0
2013-07-24,4452,4665,4422,4598,99710,77714.0,12802934.0
2013-07-25,4566,4610,4519,4522,69439,76434.0,12802934.0
2013-07-26,4505,4588,4490,4522,47781,76434.0,12802934.0
2013-07-29,4519,4558,4391,4394,54722,74257.0,12802934.0
2013-07-30,4430,4460,4353,4356,49478,73617.0,12802934.0
2013-07-31,4407,4407,4331,4378,54659,74001.0,12802934.0
2013-08-01,4400,4407,4331,4386,39800,74129.0,12802934.0
2013-08-02,4399,4437,4352,4363,66474,73745.0,12802934.0
2013-08-05,4406,4688,4406,4689,229561,79250.0,12802934.0
2013-08-06,4695,4703,4512,4569,163228,77202.0,12802934.0
2013-08-07,4573,4649,4497,4530,86444,76562.0,12802934.0
2013-08-08,4573,4648,4505,4591,74652,77586.0,12802934.0
2013-08-09,4596,4649,4528,4530,54535,76562.0,12802934.0
2013-08-12,4641,4648,4399,4402,201745,74385.0,12802934.0
2013-08-13,4407,4422,4293,4348,98449,73489.0,12802934.0
2013-08-14,4323,4413,4309,4371,65572,73873.0,12802934.0
2013-08-16,4330,4406,4309,4371,38724,73873.0,12802934.0
2013-08-19,4377,4406,4361,4394,24280,74257.0,12802934.0
2013-08-20,4392,4392,4269,4311,70032,72849.0,12802934.0
2013-08-21,4285,4317,4090,4189,224533,70800.0,12802934.0
2013-08-22,4125,4164,4058,4165,44380,70416.0,12802934.0
2013-08-23,4179,4262,4179,4234,24127,71568.0,12802934.0
2013-08-26,4224,4278,4187,4243,33335,71696.0,12802934.0
2013-08-27,4210,4269,4179,4212,31481,71184.0,12802934.0
2013-08-28,4164,4202,4095,4144,49331,70032.0,12802934.0
2013-08-29,4119,4210,4119,4174,19680,70544.0,12802934.0
2013-08-30,4171,4194,4081,4083,68330,69008.0,12802934.0
2013-09-02,4095,4232,4089,4234,43626,71568.0,12802934.0
2013-09-03,4232,4406,4224,4333,92184,73233.0,12802934.0
2013-09-04,4361,4361,4293,4317,24856,72977.0,12802934.0
2013-09-05,4323,4353,4300,4317,23344,72977.0,12802934.0
2013-09-06,4317,4347,4240,4257,30850,71952.0,12802934.0
2013-09-09,4240,4317,4218,4227,42673,71440.0,12802934.0
2013-09-10,4239,4309,4218,4243,35530,71696.0,12802934.0
2013-09-11,4269,4353,4225,4250,31166,71824.0,12802934.0
2013-09-12,4263,4300,4210,4243,36551,71696.0,12802934.0
2013-09-13,4255,4339,4225,4311,51981,72849.0,12802934.0
2013-09-16,4292,4391,4278,4333,33241,73233.0,12802934.0
2013-09-17,4346,4383,4255,4363,49226,73745.0,12802934.0
2013-09-23,4346,4482,4346,4462,95968,75409.0,12802934.0
2013-09-24,4476,4574,4445,4515,93006,76305.0,12802934.0
2013-09-25,4543,4543,4452,4508,28155,76177.0,12802934.0
2013-09-26,4497,4504,4429,4485,58616,75793.0,12802934.0
2013-09-27,4475,4505,4407,4439,47980,75025.0,12802934.0
2013-09-30,4430,4543,4430,4500,70705,76049.0,12802934.0
2013-10-01,4475,4648,4444,4485,141404,75793.0,12802934.0
2013-10-02,4482,4588,4482,4583,57200,77458.0,12802934.0
2013-10-04,4519,4542,4437,4455,105309,75281.0,12802934.0
2013-10-07,4452,4596,4392,4469,98361,75537.0,12802934.0
2013-10-08,4490,4512,4437,4500,26342,76049.0,12802934.0
2013-10-10,4528,4528,4444,4462,52509,75409.0,12802934.0
2013-10-11,4460,4520,4460,4508,26332,76177.0,12802934.0
2013-10-14,4505,4679,4505,4575,141275,77330.0,12802934.0
2013-10-15,4610,4610,4467,4491,59118,75921.0,12802934.0
2013-10-16,4475,4512,4437,4455,46811,75281.0,12802934.0
2013-10-17,4475,4482,4383,4394,53714,74257.0,12802934.0
2013-10-18,4407,4476,4347,4477,30622,75665.0,12802934.0
2013-10-21,4467,4490,4422,4431,58562,74897.0,12802934.0
2013-10-22,4399,4490,4399,4491,43133,75921.0,12802934.0
2013-10-23,4467,4543,4460,4537,48596,76690.0,12802934.0
2013-10-24,4559,4596,4460,4515,58310,76305.0,12802934.0
2013-10-25,4497,4543,4437,4462,52789,75409.0,12802934.0
2013-10-28,4459,4466,4361,4363,101574,73745.0,12802934.0
2013-10-29,4361,4412,4338,4394,45538,74257.0,12802934.0
2013-10-30,4407,4543,4383,4500,94837,76049.0,12802934.0
2013-10-31,4551,4551,4490,4515,32278,76305.0,12802934.0
2013-11-01,4543,4543,4467,4477,27756,75665.0,12802934.0
2013-11-04,4482,4588,4467,4591,103320,77586.0,12802934.0
2013-11-05,4589,4604,4483,4537,47600,76690.0,12802934.0
2013-11-06,4535,4573,4459,4462,37132,75409.0,12802934.0
2013-11-07,4460,4460,4317,4446,86246,75153.0,12802934.0
2013-11-08,4406,4490,4317,4371,39768,73873.0,12802934.0
2013-11-11,4370,4407,4269,4317,48086,72977.0,12802934.0
2013-11-12,4269,4361,4232,4234,36985,71568.0,12802934.0
2013-11-13,4232,4300,4156,4264,55678,72081.0,12802934.0
2013-11-14,4263,4263,4126,4227,110710,71440.0,12802934.0
2013-11-15,4225,4285,4225,4279,55379,72337.0,12802934.0
2013-11-18,4285,4309,4239,4264,25875,72081.0,12802934.0
2013-11-19,4248,4278,4202,4273,23197,72209.0,12802934.0
2013-11-20,4316,4316,4239,4295,16822,72593.0,12802934.0
2013-11-21,4256,4317,4240,4288,9496,72465.0,12802934.0
2013-11-22,4323,4323,4218,4279,3612,72337.0,12802934.0
2013-11-25,4279,4317,4187,4311,23444,72849.0,12802934.0
2013-11-26,4317,4317,4218,4279,18305,72337.0,12802934.0
2013-11-27,4239,4309,4239,4295,23439,72593.0,12802934.0
2013-11-28,4331,4438,4279,4386,36842,74129.0,12802934.0
2013-11-29,4413,4413,4279,4317,23570,72977.0,12802934.0
2013-12-02,4309,4352,4255,4303,21337,72721.0,12802934.0
2013-12-03,4300,4467,4285,4333,33046,73233.0,12802934.0
2013-12-04,4317,4353,4279,4279,10966,72337.0,12802934.0
2013-12-05,4248,4330,4218,4243,18278,71696.0,12802934.0
2013-12-06,4239,4285,4194,4204,26647,71056.0,12802934.0
2013-12-09,4225,4330,4225,4273,40592,72209.0,12802934.0
2013-12-10,4240,4347,4203,4227,40058,71440.0,12802934.0
2013-12-11,4224,4269,4149,4174,50456,70544.0,12802934.0
2013-12-12,4179,4278,4170,4264,17674,72081.0,12802934.0
2013-12-13,4279,4309,4210,4311,12939,72849.0,12802934.0
2013-12-16,4285,4346,4262,4264,7899,72081.0,12802934.0
2013-12-17,4232,4330,4202,4234,22106,71568.0,12802934.0
2013-12-18,4263,4269,4210,4243,13688,71696.0,12802934.0
2013-12-19,4239,4346,4164,4234,24377,71568.0,12802934.0
2013-12-20,4203,4269,4180,4257,13970,71952.0,12802934.0
2013-12-23,4292,4317,4225,4311,23608,72849.0,12802934.0
2013-12-24,4292,4339,4218,4311,34381,72849.0,12802934.0
2013-12-26,4309,4309,4194,4250,38716,71824.0,12802934.0
2013-12-27,4248,4248,4165,4189,54547,70800.0,12802934.0
2013-12-30,4171,4218,4141,4182,45456,70672.0,12802934.0
2014-01-02,4187,4218,4104,4129,64813,69776.0,12802934.0
2014-01-03,4126,4210,4119,4197,51274,70928.0,12802934.0
2014-01-06,4210,4239,4187,4212,20394,71184.0,12802934.0
2014-01-07,4203,4263,4203,4257,33083,71952.0,12802934.0
2014-01-08,4232,4317,4232,4250,46708,71824.0,12802934.0
2014-01-09,4285,4331,4240,4317,24777,72977.0,12802934.0
2014-01-10,4316,4361,4278,4363,28039,73745.0,12802934.0
2014-01-13,4323,4352,4292,4341,17944,73361.0,12802934.0
2014-01-14,4339,4339,4278,4303,16332,72721.0,12802934.0
2014-01-15,4300,4339,4269,4311,24834,72849.0,12802934.0
2014-01-16,4309,4467,4292,4462,41820,75409.0,12802934.0
2014-01-17,4459,4528,4392,4431,31582,74897.0,12802934.0
2014-01-20,4430,4452,4361,4402,25430,74385.0,12802934.0
2014-01-21,4361,4370,4269,4348,75219,73489.0,12802934.0
2014-01-22,4331,4347,4269,4317,22699,72977.0,12802934.0
2014-01-23,4309,4353,4292,4311,36253,72849.0,12802934.0
2014-01-24,4263,4300,4171,4182,58195,70672.0,12802934.0
2014-01-27,4134,4134,4036,4069,74363,68752.0,12802934.0
2014-01-28,4004,4110,3997,4037,54272,68240.0,12802934.0
2014-01-29,4111,4141,4074,4129,34404,69776.0,12802934.0
2014-02-03,4089,4111,4051,4090,16804,69136.0,12802934.0
2014-02-04,4051,4090,3899,4030,29365,68112.0,12802934.0
2014-02-05,4035,4089,3982,4045,37121,68368.0,12802934.0
2014-02-06,4051,4165,4043,4090,17642,69136.0,12802934.0
2014-02-07,4119,4239,4119,4243,50391,71696.0,12802934.0
2014-02-10,4248,4317,4240,4288,34928,72465.0,12802934.0
2014-02-11,4248,4309,4248,4311,18373,72849.0,12802934.0
2014-02-12,4330,4330,4255,4273,13808,72209.0,12802934.0
2014-02-13,4300,4310,4240,4257,13476,71952.0,12802934.0
2014-02-14,4256,4300,4165,4257,32059,71952.0,12802934.0
2014-02-17,4255,4330,4194,4295,23371,72593.0,12802934.0
2014-02-18,4346,4346,4279,4279,13252,72337.0,12802934.0
2014-02-19,4316,4316,4262,4264,23398,72081.0,12802934.0
2014-02-20,4339,4339,4248,4288,43877,72465.0,12802934.0
2014-02-21,4284,4316,4239,4295,20515,72593.0,12802934.0
2014-02-24,4330,4330,4262,4295,11108,72593.0,12802934.0
2014-02-25,4292,4316,4262,4303,30648,72721.0,12802934.0
2014-02-26,4316,4330,4278,4295,34914,72593.0,12802934.0
2014-02-27,4309,4339,4278,4333,23694,73233.0,12802934.0
2014-02-28,4331,4353,4293,4356,19186,73617.0,12802934.0
2014-03-03,4352,4352,4300,4326,21580,73105.0,12802934.0
2014-03-04,4339,4339,4292,4333,14255,73233.0,12802934.0
2014-03-05,4339,4444,4316,4431,43533,74897.0,12802934.0
2014-03-06,4430,4430,4339,4417,16201,74641.0,12802934.0
2014-03-07,4361,4413,4339,4371,16930,73873.0,12802934.0
2014-03-10,4370,4370,4279,4317,41316,72977.0,12802934.0
2014-03-11,4262,4316,4248,4303,17593,72721.0,12802934.0
2014-03-12,4270,4300,4203,4227,44733,71440.0,12802934.0
2014-03-13,4225,4285,4203,4279,21294,72337.0,12802934.0
2014-03-14,4278,4542,4255,4545,201616,76818.0,12802934.0
2014-03-17,4543,4671,4430,4431,74823,74897.0,12802934.0
2014-03-18,4467,4528,4407,4508,40216,76177.0,12802934.0
2014-03-19,4528,4657,4528,4605,90903,77842.0,12802934.0
2014-03-20,4634,4657,4559,4636,30139,78354.0,12802934.0
2014-03-21,4649,4649,4566,4598,28405,77714.0,12802934.0
2014-03-24,4551,4611,4476,4605,33651,77842.0,12802934.0
2014-03-25,4611,4657,4574,4575,18395,77330.0,12802934.0
2014-03-26,4580,4709,4513,4636,64599,78354.0,12802934.0
2014-03-27,4634,4657,4543,4659,24378,78738.0,12802934.0
2014-03-28,4610,4664,4588,4643,13923,78482.0,12802934.0
2014-03-31,4588,4649,4512,4569,37951,77202.0,12802934.0
2014-04-01,4559,4604,4505,4530,40776,76562.0,12802934.0
2014-04-02,4535,4596,4528,4552,43142,76946.0,12802934.0
2014-04-03,4543,4604,4505,4522,22421,76434.0,12802934.0
2014-04-04,4497,4580,4445,4500,124702,76049.0,12802934.0
2014-04-07,4497,4588,4466,4583,49818,77458.0,12802934.0
2014-04-08,4588,4604,4489,4545,42170,76818.0,12802934.0
2014-04-09,4566,4695,4558,4583,66992,77458.0,12802934.0
2014-04-10,4580,4580,4459,4491,84279,75921.0,12802934.0
2014-04-11,4467,4497,4399,4469,53538,75537.0,12802934.0
2014-04-14,4429,4504,4391,4485,44109,75793.0,12802934.0
2014-04-15,4482,4566,4482,4552,40863,76946.0,12802934.0
2014-04-16,4580,4580,4482,4491,24664,75921.0,12802934.0
2014-04-17,4543,5141,4543,5015,851310,84755.0,12802934.0
2014-04-18,5012,5097,4914,5069,163478,85652.0,12802934.0
2014-04-21,5066,5073,4937,5052,101147,85396.0,12802934.0
2014-04-22,5050,5141,4952,5069,108351,85652.0,12802934.0
2014-04-23,5066,5081,4898,4901,75443,82835.0,12802934.0
2014-04-24,4831,4928,4732,4871,69476,82323.0,12802934.0
2014-04-25,4868,4906,4739,4810,37805,81299.0,12802934.0
2014-04-28,4808,4907,4732,4886,79463,82579.0,12802934.0
2014-04-29,4892,4952,4817,4909,45525,82963.0,12802934.0
2014-04-30,4922,4945,4748,4749,77573,80274.0,12802934.0
2014-05-02,4763,4831,4718,4810,20475,81299.0,12802934.0
2014-05-07,4846,4846,4649,4659,37321,78738.0,12802934.0
2014-05-08,4657,4709,4543,4605,65537,77842.0,12802934.0
2014-05-09,4617,4747,4573,4674,40965,78994.0,12802934.0
2014-05-12,4634,4719,4605,4605,36214,77842.0,12802934.0
2014-05-13,4604,4709,4566,4697,37727,79378.0,12802934.0
2014-05-14,4725,4725,4543,4689,70763,79250.0,12802934.0
2014-05-15,4678,4687,4604,4651,25441,78610.0,12802934.0
2014-05-16,4648,4694,4535,4545,71910,76818.0,12802934.0
2014-05-19,4550,4588,4497,4545,47212,76818.0,12802934.0
2014-05-20,4543,4588,4459,4469,35787,75537.0,12802934.0
2014-05-21,4467,4596,4452,4569,40704,77202.0,12802934.0
2014-05-22,4550,4610,4535,4561,34031,77074.0,12802934.0
2014-05-23,4551,4679,4551,4665,32413,78866.0,12802934.0
2014-05-26,4664,4664,4475,4621,85001,78098.0,12802934.0
2014-05-27,4618,4618,4466,4552,92162,76946.0,12802934.0
2014-05-28,4543,4604,4505,4537,64025,76690.0,12802934.0
2014-05-29,4573,4573,4475,4522,21188,76434.0,12802934.0
2014-05-30,4519,4559,4383,4402,49584,74385.0,12802934.0
2014-06-02,4370,4384,4232,4257,85205,71952.0,12802934.0
2014-06-03,4278,4535,4278,4431,88506,74897.0,12802934.0
2014-06-05,4437,4657,4430,4659,71525,78738.0,12802934.0
2014-06-09,4755,4990,4732,4780,228674,80787.0,12802934.0
2014-06-10,4831,4877,4634,4810,37771,81299.0,12802934.0
2014-06-11,4876,4876,4702,4833,22217,81683.0,12802934.0
2014-06-12,4785,4922,4732,4901,45998,82835.0,12802934.0
2014-06-13,4937,4937,4770,4803,27834,81171.0,12802934.0
2014-06-16,4846,4997,4817,4886,44430,82579.0,12802934.0
2014-06-17,4846,4945,4846,4923,17195,83219.0,12802934.0
2014-06-18,4960,4960,4808,4886,19738,82579.0,12802934.0
2014-06-19,4884,4907,4778,4795,14791,81043.0,12802934.0
2014-06-20,4778,4898,4703,4856,21289,82067.0,12802934.0
2014-06-23,4832,4853,4748,4826,23761,81555.0,12802934.0
2014-06-24,4823,4823,4709,4826,29184,81555.0,12802934.0
2014-06-25,4823,4823,4732,4826,87225,81555.0,12802934.0
2014-06-26,4831,5066,4763,4848,109913,81939.0,12802934.0
2014-06-27,4853,4877,4817,4856,45254,82067.0,12802934.0
2014-06-30,4891,5149,4792,5151,198247,87060.0,12802934.0
2014-07-01,5149,5446,5127,5423,187383,91669.0,12802934.0
2014-07-02,5398,5429,5240,5326,88242,90005.0,12802934.0
2014-07-03,5323,5398,5285,5332,34270,90133.0,12802934.0
2014-07-04,5376,5384,5315,5349,36953,90389.0,12802934.0
2014-07-07,5361,5361,5110,5212,74962,88084.0,12802934.0
2014-07-08,5203,5369,5066,5303,75859,89621.0,12802934.0
2014-07-09,5301,5475,5277,5447,84027,92053.0,12802934.0
2014-07-10,5475,5764,5446,5455,248366,92181.0,12802934.0
2014-07-11,5451,5459,5270,5341,90721,90261.0,12802934.0
2014-07-14,5590,5664,5436,5522,90761,93333.0,12802934.0
2014-07-15,5520,5551,5301,5303,101022,90000.0,12857174.0
2014-07-16,5301,5398,5149,5318,80041,90257.0,12857174.0
2014-07-17,5323,5452,5278,5401,36999,91672.0,12857174.0
2014-07-18,5398,5710,5232,5605,102084,95143.0,12857174.0
2014-07-21,5649,5679,5504,5598,43262,95015.0,12857174.0
2014-07-22,5633,5633,5467,5567,75324,94500.0,12857174.0
2014-07-23,5595,5694,5475,5500,84106,93343.0,12857174.0
2014-07-24,5543,5649,5415,5567,75573,94500.0,12857174.0
2014-07-25,5573,5625,5490,5598,61846,95015.0,12857174.0
2014-07-28,5596,5596,5248,5318,674527,90257.0,12857174.0
2014-07-29,5368,5391,5239,5280,57791,89615.0,12857174.0
2014-07-30,5277,5368,5164,5341,66925,90643.0,12857174.0
2014-07-31,5338,5338,5165,5332,26889,90515.0,12857174.0
2014-08-01,5179,5315,5133,5189,55145,88072.0,12857174.0
2014-08-04,5171,5452,5134,5204,32710,88329.0,12857174.0
2014-08-05,5203,5217,5097,5166,84530,87686.0,12857174.0
2014-08-06,5209,5209,5005,5091,157512,86400.0,12857174.0
2014-08-07,5088,5134,4898,4970,78183,84343.0,12857174.0
2014-08-08,4966,4996,4898,4931,55333,83700.0,12857174.0
2014-08-11,5119,5119,4884,4894,60191,83057.0,12857174.0
2014-08-12,4817,5043,4778,4984,188680,84600.0,12857174.0
2014-08-13,4983,5104,4923,5105,82792,86657.0,12857174.0
2014-08-14,5141,5256,5111,5235,96801,88843.0,12857174.0
2014-08-18,5203,5232,5104,5175,19050,87814.0,12857174.0
2014-08-19,5179,5225,5012,5098,57512,86529.0,12857174.0
2014-08-20,5097,5111,4983,4984,33320,84600.0,12857174.0
2014-08-21,4923,5037,4923,4955,48238,84086.0,12857174.0
2014-08-22,4922,5036,4922,5022,30339,85243.0,12857174.0
2014-08-25,5217,5278,5074,5135,153376,87172.0,12857174.0
2014-08-26,5164,5512,5133,5189,225808,88072.0,12857174.0
2014-08-27,5262,5270,5141,5181,66631,87943.0,12857174.0
2014-08-28,5179,5293,5133,5249,55459,89100.0,12857174.0
2014-08-29,5195,5323,5156,5288,73392,89743.0,12857174.0
2014-09-01,5239,5293,5202,5212,50288,88457.0,12857174.0
2014-09-02,5210,5210,5089,5175,54461,87814.0,12857174.0
2014-09-03,5156,5202,4996,5069,39015,86014.0,12857174.0
2014-09-04,5057,5119,5057,5113,27379,86786.0,12857174.0
2014-09-05,5134,5134,5066,5113,39887,86786.0,12857174.0
2014-09-11,5096,5179,5036,5181,60063,87943.0,12857174.0
2014-09-12,5186,5338,5171,5295,55044,89872.0,12857174.0
2014-09-15,5270,5337,5217,5280,68374,89615.0,12857174.0
2014-09-16,5224,5300,5185,5280,16547,89615.0,12857174.0
2014-09-17,5277,5277,5164,5219,38073,88586.0,12857174.0
2014-09-18,5164,5217,5088,5129,48293,87043.0,12857174.0
2014-09-19,5126,5156,5073,5098,51343,86529.0,12857174.0
2014-09-22,5081,5293,5081,5189,68229,88072.0,12857174.0
2014-09-23,5247,5247,5088,5151,19383,87429.0,12857174.0
2014-09-24,5081,5185,5081,5151,27746,87429.0,12857174.0
2014-09-25,5149,5271,5105,5272,46806,89486.0,12857174.0
2014-09-26,5263,5285,5171,5204,47870,88329.0,12857174.0
2014-09-29,5239,5239,5066,5069,36616,86014.0,12857174.0
2014-09-30,5066,5119,4990,5045,92370,85629.0,12857174.0
2014-10-01,5081,5270,5019,5249,168550,89100.0,12857174.0
2014-10-02,5301,5497,5126,5447,232939,92443.0,12857174.0
2014-10-06,5589,5589,5392,5455,57940,92572.0,12857174.0
2014-10-07,5512,5618,5467,5530,67679,93857.0,12857174.0
2014-10-08,5565,5975,5475,5909,395588,100286.0,12857174.0
2014-10-10,5892,5968,5740,5772,166657,97972.0,12857174.0
2014-10-13,5724,5724,5354,5584,268532,94757.0,12857174.0
2014-10-14,5581,5702,5512,5605,86662,95143.0,12857174.0
2014-10-15,5565,5748,5483,5704,89347,96815.0,12857174.0
2014-10-16,5703,5944,5550,5931,161500,100672.0,12857174.0
2014-10-17,6057,6239,5739,5848,348928,99257.0,12857174.0
2014-10-20,5876,6239,5717,6098,161775,103500.0,12857174.0
2014-10-21,6202,6308,6065,6136,220203,104143.0,12857174.0
2014-10-22,6164,6301,6051,6189,168857,105043.0,12857174.0
2014-10-23,6187,6368,6142,6211,168261,105429.0,12857174.0
2014-10-24,6316,6323,6020,6211,158314,105429.0,12857174.0
2014-10-27,6263,6429,6156,6333,146099,107486.0,12857174.0
2014-10-28,6337,6557,6248,6454,132259,109543.0,12857174.0
2014-10-29,6505,6709,6391,6439,192296,109286.0,12857174.0
2014-10-30,6414,6497,6163,6424,152574,109029.0,12857174.0
2014-10-31,6558,6558,6263,6288,45995,106715.0,12857174.0
2014-11-03,6301,6301,6081,6150,127963,104400.0,12857174.0
2014-11-04,6163,6224,5913,5947,110206,100929.0,12857174.0
2014-11-05,5943,6035,5656,5818,256541,98743.0,12857174.0
2014-11-06,5815,5815,5497,5575,240787,94629.0,12857174.0
2014-11-07,5611,5845,5589,5833,92325,99000.0,12857174.0
2014-11-10,5838,5838,5664,5779,46479,98100.0,12857174.0
2014-11-11,5723,5777,5528,5629,132796,95529.0,12857174.0
2014-11-12,5641,5739,5375,5470,171085,92829.0,12857174.0
2014-11-13,5467,5513,5354,5492,138181,93215.0,12857174.0
2014-11-14,5679,5922,5634,5893,276048,100029.0,12857174.0
2014-11-17,6012,6172,5831,6174,220446,104786.0,12857174.0
2014-11-18,6164,6240,5907,5962,108804,101186.0,12857174.0
2014-11-19,5997,6041,5883,5976,50083,101443.0,12857174.0
2014-11-20,6036,6172,5952,6121,97701,103886.0,12857174.0
2014-11-21,6203,6203,5975,6000,48447,101829.0,12857174.0
2014-11-24,6020,6020,5755,5779,89540,98100.0,12857174.0
2014-11-25,5778,5854,5710,5779,80844,98100.0,12857174.0
2014-11-26,5748,6035,5663,5916,98495,100415.0,12857174.0
2014-11-27,5914,6112,5914,6060,39376,102857.0,12857174.0
2014-11-28,6134,6134,5907,6060,36897,102857.0,12857174.0
2014-12-01,5937,6050,5800,5848,68101,99257.0,12857174.0
2014-12-02,5763,5883,5663,5848,106032,99257.0,12857174.0
