파나진(046210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-10-04,4633,4762,4425,4661,50780,16426.0,9100000.0
2005-10-05,4776,4852,4594,4751,25890,16744.0,9100000.0
2005-10-06,4749,4905,4594,4906,26764,17290.0,9100000.0
2005-10-07,5006,5059,4801,4854,33489,17108.0,9100000.0
2005-10-10,4788,4956,4788,4815,15817,16972.0,9100000.0
2005-10-11,4996,4996,4802,4828,59155,17017.0,9100000.0
2005-10-12,4982,4996,4788,4996,99351,17608.0,9100000.0
2005-10-13,4905,5007,4788,4906,99925,17290.0,9100000.0
2005-10-14,4853,5086,4853,5022,156394,17700.0,9100000.0
2005-10-17,5770,5770,5770,5771,87049,20338.0,9100000.0
2005-10-18,6633,6633,6633,6636,28872,23387.0,9100000.0
2005-10-19,7627,7627,7627,7630,11201,26890.0,9100000.0
2005-10-20,8763,8763,8763,8766,29674,30894.0,9100000.0
2005-10-21,10069,10069,10069,10070,45336,35490.0,9100000.0
2005-10-24,11580,11580,11580,11580,27164,40814.0,9100000.0
2005-10-25,13297,13297,12780,13297,746192,46865.0,9100000.0
2005-10-26,14329,15283,14276,15285,1020426,53872.0,9100000.0
2005-10-27,16757,17557,16317,17558,118034,61880.0,9100000.0
2005-10-28,20190,20190,16575,18306,724320,64519.0,9100000.0
2005-10-31,17686,18074,16421,17299,458531,60970.0,9100000.0
2005-11-01,16653,18512,16653,18203,360631,64155.0,9100000.0
2005-11-02,18047,19364,17220,18410,224653,64883.0,9100000.0
2005-11-03,18408,18590,17041,18074,203593,63700.0,9100000.0
2005-11-04,17582,18590,17428,18306,101491,64519.0,9100000.0
2005-11-07,19106,21043,18461,21043,68769,74165.0,9100000.0
2005-11-08,24191,24191,22513,24193,305709,85267.0,9100000.0
2005-11-09,24270,24399,22747,22980,155524,80990.0,9100000.0
2005-11-10,23238,24529,22979,23238,74345,81900.0,9100000.0
2005-11-11,23779,26723,23779,24271,471826,85540.0,9100000.0
2005-11-14,24270,27885,24270,25175,294514,88725.0,9100000.0
2005-11-15,25665,25819,24037,25665,113024,90454.0,9100000.0
2005-11-16,25665,25665,23496,24013,153936,84630.0,9100000.0
2005-11-17,23545,25431,23236,24555,105757,86541.0,9100000.0
2005-11-18,25277,25277,24477,24477,52577,86268.0,9100000.0
2005-11-21,24399,24399,23058,23109,181773,81445.0,9100000.0
2005-11-22,22721,23496,22076,23238,118674,81900.0,9100000.0
2005-11-23,23212,23341,22566,23083,62190,81354.0,9100000.0
2005-11-24,22383,23081,22178,23006,50954,81081.0,9100000.0
2005-11-25,24502,25689,23029,24193,92612,85267.0,9100000.0
2005-11-28,25560,27754,24527,27757,180366,97825.0,9100000.0
2005-11-29,29562,31885,27883,31888,233269,112385.0,9100000.0
2005-11-30,32789,36662,32789,36664,245097,129220.0,9100000.0
2005-12-01,38211,39760,31627,34082,203937,120120.0,9100000.0
2005-12-02,35500,35500,32144,33179,180385,116935.0,9100000.0
2005-12-05,33047,35887,32789,33566,80973,118300.0,9100000.0
2005-12-06,33564,34338,32789,33050,108819,116480.0,9100000.0
2005-12-07,31369,32402,28142,30726,234523,108290.0,9100000.0
2005-12-08,28529,30594,28529,30209,116670,106470.0,9100000.0
2005-12-09,32144,34725,29045,33566,296641,118300.0,9100000.0
2005-12-12,33822,34080,31240,32146,167942,113295.0,9100000.0
2005-12-13,31756,32789,29691,30339,61001,106925.0,9100000.0
2005-12-14,29045,33434,27754,31242,137093,110110.0,9100000.0
2005-12-15,30853,32531,30078,30984,22061,109200.0,9100000.0
2005-12-16,26334,27883,26334,26336,218206,92820.0,9100000.0
2005-12-19,24787,24787,22463,22463,166542,79170.0,9100000.0
2005-12-20,19881,24245,19881,23238,174197,81900.0,9100000.0
2005-12-21,22203,26721,22203,26724,94927,94185.0,9100000.0
2005-12-22,26723,29821,22721,23341,135993,82264.0,9100000.0
2005-12-23,21172,25278,20706,24271,101217,85540.0,9100000.0
2005-12-26,25329,25561,23805,24787,123418,87360.0,9100000.0
2005-12-27,23238,24503,22721,23496,95856,82810.0,9100000.0
2005-12-28,22462,23495,21945,22515,44486,79352.0,9100000.0
2005-12-29,22979,23186,22100,22541,66540,79443.0,9100000.0
2006-01-02,22204,23004,22204,22773,33021,80262.0,9100000.0
2006-01-03,22463,24012,22463,23341,48813,82264.0,9100000.0
2006-01-04,24503,26336,23754,24245,91846,85449.0,9100000.0
2006-01-05,25045,25045,22592,22980,44609,80990.0,9100000.0
2006-01-06,22513,23702,22513,22928,45376,80808.0,9100000.0
2006-01-09,22513,22901,22463,22696,57521,79989.0,9100000.0
2006-01-10,22695,24527,22462,22644,40023,79807.0,9100000.0
2006-01-11,24012,24012,22488,22722,26736,80080.0,9100000.0
2006-01-12,22954,23237,22204,22567,34760,79534.0,9100000.0
2006-01-13,22591,22874,21996,22773,29531,80262.0,9100000.0
2006-01-16,22179,22900,22179,22799,16849,80353.0,9100000.0
2006-01-17,23702,23702,22462,23031,33052,81172.0,9100000.0
2006-01-18,23341,23367,20656,21818,30292,76895.0,9100000.0
2006-01-19,20963,22669,20913,21740,27254,76622.0,9100000.0
2006-01-20,20912,22823,20654,21327,21722,75166.0,9100000.0
2006-01-23,21532,21532,18252,18255,34756,64337.0,9100000.0
2006-01-24,18097,19621,16806,17971,17694,63336.0,9100000.0
2006-01-25,17968,20137,17968,18358,30790,64701.0,9100000.0
2006-01-26,18279,20372,17866,19494,19262,68705.0,9100000.0
2006-01-27,21688,21688,19957,20656,11626,72800.0,9100000.0
2006-01-31,20706,22721,20190,21431,16627,75530.0,9100000.0
2006-02-01,20965,20965,19365,20140,18410,70980.0,9100000.0
2006-02-02,20808,20808,19027,19907,14012,70161.0,9100000.0
2006-02-03,19312,19881,18253,19623,6619,69160.0,9100000.0
2006-02-06,20165,20656,18590,19881,13194,70070.0,9100000.0
2006-02-07,19235,20603,19235,20140,8417,70980.0,9100000.0
2006-02-08,19802,20267,19802,19933,14189,70252.0,9100000.0
2006-02-09,19827,21041,19827,20036,12501,70616.0,9100000.0
2006-02-10,19493,21171,19493,21121,20444,74438.0,9100000.0
2006-02-13,20834,21145,20138,20579,36309,72527.0,9100000.0
2006-02-14,20372,20888,19751,20888,15435,73619.0,9100000.0
2006-02-15,20913,20913,19956,19959,9716,70343.0,9100000.0
2006-02-16,19906,20629,19880,20346,5891,71708.0,9100000.0
2006-02-17,20888,20888,20010,20140,11672,70980.0,9100000.0
2006-02-20,20034,20576,20034,20449,14727,72072.0,9100000.0
2006-02-21,20448,23496,20448,23496,50129,82810.0,9100000.0
2006-02-22,25069,26979,25069,26982,166257,95095.0,9100000.0
2006-02-23,27238,28012,24785,26078,147181,91910.0,9100000.0
2006-02-24,26336,26852,24321,25407,82833,89544.0,9100000.0
2006-02-27,25690,25949,24529,24916,52628,87815.0,9100000.0
2006-02-28,24607,24967,23805,24529,45224,86450.0,9100000.0
2006-03-02,24528,25510,24141,24891,42410,87724.0,9100000.0
2006-03-03,24528,25122,22384,22412,69186,78988.0,9100000.0
2006-03-06,21971,22411,20834,21611,23471,76167.0,9100000.0
2006-03-07,21223,22205,20810,21302,18932,75075.0,9100000.0
2006-03-08,21042,21558,20318,21224,26206,74802.0,9100000.0
2006-03-09,21688,23238,21430,21431,25933,75530.0,9100000.0
2006-03-10,22412,22412,21042,21534,10941,75894.0,9100000.0
2006-03-13,22979,22979,21534,21689,9525,76440.0,9100000.0
2006-03-14,21325,22125,21325,21715,6546,76531.0,9100000.0
2006-03-15,21481,22153,21042,21405,7382,75439.0,9100000.0
2006-03-16,20734,21405,20734,20914,6744,73710.0,9100000.0
2006-03-17,20655,22463,20010,21405,15501,75439.0,9100000.0
2006-03-20,20734,21276,20734,21172,11123,74620.0,9100000.0
2006-03-21,21172,21792,20964,21405,8758,75439.0,9100000.0
2006-03-22,21688,21688,20888,21172,7512,74620.0,9100000.0
2006-03-23,21172,22721,20965,21431,40809,75530.0,9100000.0
2006-03-24,21430,22101,20448,20785,8870,73255.0,9100000.0
2006-03-27,20655,21378,20655,21121,8809,74438.0,9100000.0
2006-03-28,21197,21946,21121,21663,15045,76349.0,9100000.0
2006-03-29,22721,24450,21792,23496,38612,82810.0,9100000.0
2006-03-30,23495,23495,22333,22386,16958,78897.0,9100000.0
2006-03-31,22592,22721,21997,22722,14100,80080.0,9100000.0
2006-04-03,22283,24270,22230,24271,36286,85540.0,9100000.0
2006-04-04,23623,24527,23545,23651,9654,83356.0,9100000.0
2006-04-05,23469,23907,23003,23006,13554,81081.0,9100000.0
2006-04-06,22875,26336,22875,24374,132315,85904.0,9100000.0
2006-04-07,24399,24865,23288,23625,33004,83265.0,9100000.0
2006-04-10,23625,24219,23238,23238,36208,81900.0,9100000.0
2006-04-11,23108,23444,22979,23186,29722,81718.0,9100000.0
2006-04-12,22643,23961,22617,23238,25710,81900.0,9100000.0
2006-04-13,23238,23341,22772,23238,22893,81900.0,9100000.0
2006-04-14,23341,24270,23108,23238,15652,81900.0,9100000.0
2006-04-17,23263,24374,23004,24374,23516,85904.0,9100000.0
2006-04-18,24012,24529,23754,24271,11381,85540.0,9100000.0
2006-04-19,24062,24270,23237,23832,18126,83993.0,9100000.0
2006-04-20,23367,24012,22463,22463,26262,79170.0,9100000.0
2006-04-21,22954,22954,19106,22722,20519,80080.0,9100000.0
2006-04-24,22204,22333,21455,22154,12819,78078.0,9100000.0
2006-04-25,21945,24398,21945,23651,29727,83356.0,9100000.0
2006-04-26,24399,24399,21997,22980,4650,80990.0,9100000.0
2006-04-27,22541,23496,22541,23238,21646,81900.0,9100000.0
2006-04-28,23238,23238,21430,22980,8973,80990.0,9100000.0
2006-05-02,22462,23365,22462,22644,4140,79807.0,9100000.0
2006-05-03,22669,23236,21687,22644,5104,79807.0,9100000.0
2006-05-04,22928,23496,22230,23238,8363,81900.0,9100000.0
2006-05-08,23418,23418,22850,22980,12200,80990.0,9100000.0
2006-05-09,22978,23287,22462,23290,11077,82082.0,9100000.0
2006-05-10,23288,23288,22617,22980,3825,80990.0,9100000.0
2006-05-11,23057,24219,22463,23083,5910,81354.0,9100000.0
2006-05-12,23316,23316,22979,23109,4196,81445.0,9100000.0
2006-05-15,23159,23159,21713,22696,5376,79989.0,9100000.0
2006-05-16,22696,22696,21430,22205,12952,78260.0,9100000.0
2006-05-17,22205,22463,21508,22463,17546,79170.0,9100000.0
2006-05-18,21817,22463,21688,22205,9086,78260.0,9100000.0
2006-05-19,22205,25536,22076,24013,175389,84630.0,9100000.0
2006-05-22,24478,24478,22463,23238,47658,81900.0,9100000.0
2006-05-23,23238,24012,22334,22722,37555,80080.0,9100000.0
2006-05-24,21945,23081,21945,22360,22829,78806.0,9100000.0
2006-05-25,22359,22592,22076,22334,7127,78715.0,9100000.0
2006-05-26,22025,22954,22025,22593,3528,79625.0,9100000.0
2006-05-29,22592,23625,22592,22851,16536,80535.0,9100000.0
2006-05-30,22669,23598,22669,22877,6135,80626.0,9100000.0
2006-06-01,23108,23108,22204,22825,10934,80444.0,9100000.0
2006-06-02,22488,23159,21817,22463,9719,79170.0,9100000.0
2006-06-05,21843,22850,21843,22076,13116,77805.0,9100000.0
2006-06-07,20965,21843,20914,21172,11642,74620.0,9100000.0
2006-06-08,20939,21921,20294,21431,15599,75530.0,9100000.0
2006-06-09,20268,21663,20268,21663,6529,76349.0,9100000.0
2006-06-12,21636,21636,20550,21069,6432,74256.0,9100000.0
2006-06-13,20629,22745,20629,21069,14194,74256.0,9100000.0
2006-06-14,21921,21921,20862,21405,8316,75439.0,9100000.0
2006-06-15,21043,21843,20914,21431,15088,75530.0,9100000.0
2006-06-16,22154,22205,21430,21947,30289,77350.0,9100000.0
2006-06-19,21947,22438,21430,22076,16213,77805.0,9100000.0
2006-06-20,21817,22205,21817,21818,5920,76895.0,9100000.0
2006-06-21,21480,22591,21480,22412,14060,78988.0,9100000.0
2006-06-22,22462,22979,22333,22541,17532,79443.0,9100000.0
2006-06-23,22412,22721,22230,22722,11649,80080.0,9100000.0
2006-06-26,22721,24528,22721,23341,116267,82264.0,9100000.0
2006-06-27,23444,24140,23029,23290,571085,82082.0,9100000.0
2006-06-28,23987,25769,23367,23754,324066,83720.0,9100000.0
2006-06-29,23624,24320,23495,24322,111774,85722.0,9100000.0
2006-06-30,24554,25019,24166,24761,76358,87269.0,9100000.0
2006-07-03,24450,24787,24450,24658,31435,86905.0,9100000.0
2006-07-04,24787,24787,24529,24529,26101,86450.0,9100000.0
2006-07-05,24527,27883,23752,26595,230162,93730.0,9100000.0
2006-07-06,27367,29561,25818,28144,271862,99190.0,9100000.0
2006-07-07,28400,28400,26592,27627,122523,97370.0,9100000.0
2006-07-10,27239,27239,24373,24865,166986,87633.0,9100000.0
2006-07-11,24554,25123,23754,24013,87493,84630.0,9100000.0
2006-07-12,23882,24424,22411,23419,41007,82537.0,9100000.0
2006-07-13,23058,23625,22334,23238,40663,81900.0,9100000.0
2006-07-14,22747,23238,21688,21947,42076,77350.0,9100000.0
2006-07-18,21583,21867,20733,21353,48083,75257.0,9100000.0
2006-07-19,21068,22412,21068,22076,26335,77805.0,9100000.0
2006-07-20,21997,22592,21921,21921,17077,77259.0,9100000.0
2006-07-21,21687,22229,21403,22231,22321,78351.0,9100000.0
2006-07-24,21947,25432,21947,22463,145750,79170.0,9100000.0
2006-07-25,22462,22746,21637,21637,39924,76258.0,9100000.0
2006-07-26,21636,21920,21378,21740,22024,76622.0,9100000.0
2006-07-27,21481,23134,21481,22463,46618,79170.0,9100000.0
2006-07-28,22617,22928,22308,22463,12082,79170.0,9100000.0
2006-07-31,22979,22979,22205,22463,17722,79170.0,9100000.0
2006-08-01,21971,22979,21971,22412,10093,78988.0,9100000.0
2006-08-02,22074,22462,21738,22386,29380,78897.0,9100000.0
2006-08-03,22463,23729,22334,22463,82820,79170.0,9100000.0
2006-08-04,22384,22642,21584,22024,15696,77623.0,9100000.0
2006-08-07,21688,21947,20965,21043,42267,74165.0,9100000.0
2006-08-08,20733,21609,20733,21353,14105,75257.0,9100000.0
2006-08-09,21017,21558,20784,21250,15207,74893.0,9100000.0
2006-08-10,20785,21379,20785,20785,12284,73255.0,9100000.0
2006-08-11,20655,21300,20397,20863,41027,73528.0,9100000.0
2006-08-14,20448,20914,20448,20656,5546,72800.0,9100000.0
2006-08-16,20655,20655,20293,20475,15807,72163.0,9100000.0
2006-08-17,20423,20603,19881,20140,21486,70980.0,9100000.0
2006-08-18,20656,20656,19752,20011,19107,70525.0,9100000.0
2006-08-21,20576,20576,19493,20088,13376,70798.0,9100000.0
2006-08-22,19492,20318,19492,20062,20165,70707.0,9100000.0
2006-08-23,19726,20114,19726,20011,7986,70525.0,9100000.0
2006-08-24,19776,20113,19131,19933,7312,70252.0,9100000.0
2006-08-25,19518,20267,19518,19933,5889,70252.0,9100000.0
2006-08-28,19801,19801,19130,19133,31790,67431.0,9100000.0
2006-08-29,19235,19441,18537,18978,22897,66885.0,9100000.0
2006-08-30,18977,18977,17221,18849,343637,66430.0,9100000.0
2006-08-31,18899,19365,18435,18461,13671,65065.0,9100000.0
2006-09-01,18719,21121,17737,18849,160320,66430.0,9100000.0
2006-09-04,18848,18848,18074,18074,42128,63700.0,9100000.0
2006-09-05,18228,18228,17428,17816,38047,62790.0,9100000.0
2006-09-06,17479,17892,16266,16267,58868,57330.0,9100000.0
2006-09-07,16342,16471,15387,16086,86970,56693.0,9100000.0
2006-09-08,15750,16524,15750,16396,52388,57785.0,9100000.0
2006-09-11,16394,17143,16186,17067,65539,60151.0,9100000.0
2006-09-12,19106,19623,18074,19623,113208,69160.0,9100000.0
2006-09-13,20035,20035,18099,18203,79768,64155.0,9100000.0
2006-09-14,18357,19623,17532,18720,46291,65975.0,9100000.0
2006-09-15,18536,18794,17943,18384,19826,64792.0,9100000.0
2006-09-18,18098,19027,18098,18539,24517,65338.0,9100000.0
2006-09-19,18795,18977,18357,18565,22210,65429.0,9100000.0
2006-09-20,18357,20448,18357,19236,83679,67795.0,9100000.0
2006-09-21,19364,19493,18536,18539,18819,65338.0,9100000.0
2006-09-22,18332,19365,18332,18590,14598,65520.0,9100000.0
2006-09-25,18461,19054,17944,17945,10312,63245.0,9100000.0
2006-09-26,17840,18510,17169,17351,23601,61152.0,9100000.0
2006-09-27,17350,17532,16653,17299,12644,60970.0,9100000.0
2006-09-28,18228,18228,17092,17429,11643,61425.0,9100000.0
2006-09-29,17557,19106,17324,17687,41499,62335.0,9100000.0
2006-10-02,16858,18048,16858,17015,13646,59969.0,9100000.0
2006-10-04,17374,17374,15619,16809,11758,59241.0,9100000.0
2006-10-09,16266,17144,14304,14304,25781,50414.0,9100000.0
2006-10-10,14304,14871,13813,14330,19634,50505.0,9100000.0
2006-10-11,14097,14304,13813,14201,10082,50050.0,9100000.0
2006-10-12,13942,14277,13917,14201,12812,50050.0,9100000.0
2006-10-13,14096,14870,14096,14640,23689,51597.0,9100000.0
2006-10-16,15207,15207,14509,14795,32965,52143.0,9100000.0
2006-10-17,14792,15154,14458,14640,12626,51597.0,9100000.0
2006-10-18,14639,14664,13942,14330,14119,50505.0,9100000.0
2006-10-19,14251,14330,13013,13168,28304,46410.0,9100000.0
2006-10-20,12910,12910,12032,12161,90612,42861.0,9100000.0
2006-10-23,12303,12393,11464,11877,34472,41860.0,9100000.0
2006-10-24,11773,11773,10586,10715,64517,37765.0,9100000.0
2006-10-25,10726,11230,10726,11116,23398,39176.0,9100000.0
2006-10-26,11141,11141,10726,10948,16368,38584.0,9100000.0
2006-10-27,10843,11205,10661,11051,25225,38948.0,9100000.0
2006-10-30,10843,12701,9577,12703,147635,100055.0,20336458.0
2006-10-31,12690,14588,12690,14588,157817,114901.0,20336458.0
2006-11-01,14896,16756,14896,15828,326752,124662.0,20336458.0
2006-11-02,15541,15825,14379,14769,75503,116325.0,20336458.0
2006-11-03,14767,14845,13322,13891,68616,109410.0,20336458.0
2006-11-06,13555,15879,13451,15750,111078,124052.0,20336458.0
2006-11-07,16110,16316,14716,15673,99917,123442.0,20336458.0
2006-11-08,15363,15930,15234,15389,29133,121205.0,20336458.0
2006-11-09,15104,17041,15104,15492,166380,122019.0,20336458.0
2006-11-10,15490,15852,14974,15776,45534,124256.0,20336458.0
2006-11-13,15671,15750,14975,15234,17396,119985.0,20336458.0
2006-11-14,15051,15103,14716,14924,46118,117545.0,20336458.0
2006-11-15,14458,14896,13992,14666,49973,115511.0,20336458.0
2006-11-16,14405,14974,14303,14769,22175,116325.0,20336458.0
2006-11-17,14768,15750,14355,15001,34996,118155.0,20336458.0
2006-11-20,14716,15361,14534,14769,23237,116325.0,20336458.0
2006-11-21,14433,14975,14406,14717,21063,115918.0,20336458.0
2006-11-22,14639,15337,14563,14743,29884,116121.0,20336458.0
2006-11-23,15078,15078,14535,14563,21581,114698.0,20336458.0
2006-11-24,14561,15179,14561,14898,35083,117341.0,20336458.0
2006-11-27,14922,15413,14871,15105,19827,118968.0,20336458.0
2006-11-28,15208,15492,14122,14201,106564,111851.0,20336458.0
2006-11-29,14019,14201,13297,13685,43342,107783.0,20336458.0
2006-11-30,13244,13968,13244,13426,16133,105750.0,20336458.0
2006-12-01,12651,13476,12651,13142,22622,103513.0,20336458.0
2006-12-04,13142,13348,12884,13039,7934,102699.0,20336458.0
2006-12-05,12651,13039,12264,12523,51996,98632.0,20336458.0
2006-12-06,12625,12625,12159,12252,23133,96496.0,20336458.0
2006-12-07,12250,12806,12250,12652,27511,99649.0,20336458.0
2006-12-08,12652,12832,12394,12807,21150,100869.0,20336458.0
2006-12-11,12419,12910,12368,12394,55754,97615.0,20336458.0
2006-12-12,12340,12573,11851,12135,9812,95581.0,20336458.0
2006-12-13,12497,12497,11360,11619,13707,91514.0,20336458.0
2006-12-14,11824,12082,10869,11877,35896,93548.0,20336458.0
2006-12-15,12006,12006,11411,11490,20278,90497.0,20336458.0
2006-12-18,11489,11722,11102,11490,23578,90497.0,20336458.0
2006-12-19,11322,13194,11322,13194,77124,103919.0,20336458.0
2006-12-20,13373,14975,12910,13556,162189,106766.0,20336458.0
2006-12-21,13580,13709,12909,13375,50757,105343.0,20336458.0
2006-12-22,13168,14922,12522,12910,180750,101682.0,20336458.0
2006-12-26,12935,13039,12626,12845,22417,101174.0,20336458.0
2006-12-27,13168,13168,12135,12394,26811,97615.0,20336458.0
2006-12-28,11953,12276,11863,12265,31596,96598.0,20336458.0
2007-01-02,12791,12791,11940,12252,39009,96496.0,20336458.0
2007-01-03,12082,12082,10934,10974,89476,86430.0,20336458.0
2007-01-04,11385,11617,10972,11412,73081,89887.0,20336458.0
2007-01-05,11618,12185,11411,12045,84222,94870.0,20336458.0
2007-01-08,12135,12612,12109,12303,47046,96903.0,20336458.0
2007-01-09,12315,12820,12264,12781,52579,100665.0,20336458.0
2007-01-10,12780,14433,12393,13685,83374,107783.0,20336458.0
2007-01-11,13812,14096,13167,13349,37443,105139.0,20336458.0
2007-01-12,13555,13555,12780,13297,63318,104733.0,20336458.0
2007-01-15,13659,13659,12986,13323,18569,104936.0,20336458.0
2007-01-16,13322,13426,13193,13426,16296,105750.0,20336458.0
2007-01-17,14122,14122,13219,13426,15527,105750.0,20336458.0
2007-01-18,13812,13812,13347,13607,29633,107173.0,20336458.0
2007-01-19,13529,13683,13063,13633,23290,107376.0,20336458.0
2007-01-22,13684,13942,13451,13659,34896,107580.0,20336458.0
2007-01-23,13684,13813,13168,13297,53680,104733.0,20336458.0
2007-01-24,13168,13426,12960,13297,27092,104733.0,20336458.0
2007-01-25,13297,13451,13168,13426,13062,105750.0,20336458.0
2007-01-26,13400,13890,12780,13168,46420,103716.0,20336458.0
2007-01-29,13192,13425,12830,12833,10877,101072.0,20336458.0
2007-01-30,13038,13038,12005,12626,39708,99445.0,20336458.0
2007-01-31,12780,12780,12006,12006,26274,94565.0,20336458.0
2007-02-01,12108,12327,11836,12123,12869,95480.0,20336458.0
2007-02-02,12521,12625,12134,12600,20680,99242.0,20336458.0
2007-02-05,12444,12573,11708,12265,99643,96598.0,20336458.0
2007-02-06,12289,12289,11877,12135,14061,95581.0,20336458.0
2007-02-07,12276,12276,11953,12071,8974,95073.0,20336458.0
2007-02-08,12070,12185,11901,12084,24480,95175.0,20336458.0
2007-02-09,11877,12135,11593,11968,38356,94259.0,20336458.0
2007-02-12,11991,11991,11592,11955,15809,94158.0,20336458.0
2007-02-13,11669,12109,11669,11877,16919,93548.0,20336458.0
2007-02-14,11876,12135,11798,12045,12744,94870.0,20336458.0
2007-02-15,11901,12134,11798,11955,51056,94158.0,20336458.0
2007-02-16,11877,12006,11670,11903,18124,93751.0,20336458.0
2007-02-20,11876,11926,11707,11929,10491,93954.0,20336458.0
2007-02-21,11772,12030,11772,11929,48719,93954.0,20336458.0
2007-02-22,11953,12884,11876,12884,37298,101479.0,20336458.0
2007-02-23,12884,13917,12884,13168,47170,103716.0,20336458.0
2007-02-26,13167,13167,12805,12987,23726,102292.0,20336458.0
2007-02-27,13089,13219,12419,12781,34163,100665.0,20336458.0
2007-02-28,12314,12521,11772,12277,50298,96700.0,20336458.0
2007-03-02,11928,12857,11928,12652,19489,99649.0,20336458.0
2007-03-05,12573,12651,11863,12110,17510,95378.0,20336458.0
2007-03-06,11902,12264,11902,12265,2403,96598.0,20336458.0
2007-03-07,12509,12509,12082,12355,4534,97310.0,20336458.0
2007-03-08,12393,12910,12070,12394,85274,97615.0,20336458.0
2007-03-09,12135,13555,12135,12652,26674,99649.0,20336458.0
2007-03-12,12727,12805,12404,12497,25705,98428.0,20336458.0
2007-03-13,12393,12651,12135,12135,10665,95581.0,20336458.0
2007-03-14,11928,12135,11748,11748,22646,92531.0,20336458.0
2007-03-15,11644,12006,11566,11748,14955,92531.0,20336458.0
2007-03-16,11619,12109,11489,12006,16622,94565.0,20336458.0
2007-03-19,12418,12418,12005,12277,25258,96700.0,20336458.0
2007-03-20,12856,12856,12070,12213,18185,96191.0,20336458.0
2007-03-21,12210,12210,11915,12084,17405,95175.0,20336458.0
2007-03-22,12135,12160,11824,12006,31410,94565.0,20336458.0
2007-03-23,12135,12146,11902,12045,12797,94870.0,20336458.0
2007-03-26,12289,12405,11877,12006,56633,94565.0,20336458.0
2007-03-27,12081,12109,11604,11955,36772,94158.0,20336458.0
2007-03-28,11748,11928,11386,11619,31695,91514.0,20336458.0
2007-03-29,11644,12225,11644,12135,17594,95581.0,20336458.0
2007-03-30,12264,12315,11798,12135,24712,95581.0,20336458.0
2007-04-02,12134,12160,11798,11826,11130,93141.0,20336458.0
2007-04-03,12160,12160,11579,11826,18541,93141.0,20336458.0
2007-04-04,11619,13297,11619,12807,75102,100869.0,20336458.0
2007-04-05,12806,13064,12548,12652,42576,99649.0,20336458.0
2007-04-06,12651,12663,12031,12265,62968,96598.0,20336458.0
2007-04-09,12264,13013,12174,12523,214585,98632.0,20336458.0
2007-04-10,12523,13761,12380,13065,259574,102902.0,20336458.0
2007-04-11,13063,14405,13063,13891,158614,109410.0,20336458.0
2007-04-12,13917,13917,13168,13581,58046,106970.0,20336458.0
2007-04-13,13579,13683,13114,13607,66507,107173.0,20336458.0
2007-04-16,14018,14820,13683,14666,146275,115511.0,20336458.0
2007-04-17,14612,14820,14200,14666,58186,115511.0,20336458.0
2007-04-18,14433,14768,13631,14201,104471,111851.0,20336458.0
2007-04-19,14587,14587,13812,14124,30732,111240.0,20336458.0
2007-04-20,14380,14380,13942,14304,40772,112664.0,20336458.0
2007-04-23,14147,14304,14046,14046,30883,110630.0,20336458.0
2007-04-24,14277,14277,11953,13039,66680,102699.0,20336458.0
2007-04-25,13477,13477,12651,13426,34795,105750.0,20336458.0
2007-04-26,13038,13812,13038,13736,23197,108190.0,20336458.0
2007-04-27,14046,14046,13426,13814,6391,108800.0,20336458.0
2007-04-30,13581,13710,13426,13581,21118,106970.0,20336458.0
2007-05-02,13658,14638,13580,14433,30932,113681.0,20336458.0
2007-05-03,14433,14459,13839,14201,22568,111851.0,20336458.0
2007-05-04,14458,14458,13735,14175,22393,111647.0,20336458.0
2007-05-07,14174,14329,13296,14278,35132,112461.0,20336458.0
2007-05-08,14458,14458,13941,14124,12453,111240.0,20336458.0
2007-05-09,14406,15104,12006,14072,84569,110834.0,20336458.0
2007-05-10,13864,14587,13864,14433,37588,113681.0,20336458.0
2007-05-11,14846,15155,14458,15079,545073,118765.0,20336458.0
2007-05-14,15492,16601,15492,16267,109089,128120.0,20336458.0
2007-05-15,16265,16394,15929,16215,49148,127713.0,20336458.0
2007-05-16,16498,18640,16083,18642,222529,146829.0,20336458.0
2007-05-17,19285,20138,18331,18926,127862,149066.0,20336458.0
2007-05-18,18719,18848,17969,18565,49362,146219.0,20336458.0
2007-05-21,18536,18847,17633,17635,116602,138898.0,20336458.0
2007-05-22,17686,18666,17557,17558,65265,138288.0,20336458.0
2007-05-23,17297,18381,17297,17583,50991,138491.0,20336458.0
2007-05-25,17686,17686,16782,17274,64788,136051.0,20336458.0
2007-05-28,17919,17944,17299,17558,41192,138288.0,20336458.0
2007-05-29,17324,17557,17041,17299,37434,136254.0,20336458.0
2007-05-30,17557,17557,16783,16783,29159,132187.0,20336458.0
2007-05-31,16266,16912,15750,16396,41980,129137.0,20336458.0
2007-06-01,16886,17299,15955,16886,28459,133000.0,20336458.0
2007-06-04,16679,18074,16679,17299,35294,136254.0,20336458.0
2007-06-05,16962,17299,16782,17145,36688,135034.0,20336458.0
2007-06-07,17556,17685,16161,17196,27935,135441.0,20336458.0
2007-06-08,16782,17195,16317,17145,60758,135034.0,20336458.0
2007-06-11,18332,18332,16912,17558,40344,138288.0,20336458.0
2007-06-12,17220,17736,17220,17480,32504,137678.0,20336458.0
2007-06-13,17015,18590,17015,17299,82992,136254.0,20336458.0
2007-06-14,17531,17556,16523,17222,87623,135644.0,20336458.0
