삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-05,5179,5179,5024,5034,651,49926.0,9564382.0
2010-11-08,5208,5208,5015,5015,9613,49735.0,9564382.0
2010-11-09,5150,5150,5015,5092,1388,50500.0,9564382.0
2010-11-10,4976,4986,4966,4977,3201,49352.0,9564382.0
2010-11-11,5584,5584,5053,5054,1765,50117.0,9564382.0
2010-11-12,5593,5593,5015,5092,2044,50500.0,9564382.0
2010-11-15,5208,5208,5034,5208,6807,51648.0,9564382.0
2010-11-16,5400,5439,5208,5440,17419,53943.0,9564382.0
2010-11-17,5439,5497,5400,5497,13306,54517.0,9564382.0
2010-11-18,5497,5545,5362,5497,7358,54517.0,9564382.0
2010-11-19,5680,5680,5304,5305,527,52604.0,9564382.0
2010-11-22,5429,5429,5304,5382,860,53369.0,9564382.0
2010-11-23,5487,5487,5372,5401,732,53561.0,9564382.0
2010-11-24,5497,5497,5111,5141,1310,50978.0,9564382.0
2010-11-25,5391,5400,5208,5401,3500,53561.0,9564382.0
2010-11-26,5449,5449,5159,5218,1593,51743.0,9564382.0
2010-11-29,4822,5304,4822,5266,3267,52222.0,9564382.0
2010-11-30,5265,5275,5208,5256,5395,52126.0,9564382.0
2010-12-01,5208,5208,5208,5208,477,51648.0,9564382.0
2010-12-02,5208,5208,5092,5112,4709,50691.0,9564382.0
2010-12-03,5786,5786,5092,5112,4799,50691.0,9564382.0
2010-12-06,5111,5256,5111,5112,3244,50691.0,9564382.0
2010-12-07,5063,5159,5063,5063,2425,50213.0,9564382.0
2010-12-08,5063,5063,4986,5006,1562,49639.0,9564382.0
2010-12-09,4966,5101,4966,5034,1291,49926.0,9564382.0
2010-12-10,5111,5111,5015,5054,1730,50117.0,9564382.0
2010-12-13,4957,5063,4957,5063,2699,50213.0,9564382.0
2010-12-14,5208,5208,5073,5073,2449,50309.0,9564382.0
2010-12-15,5082,5111,5082,5112,700,50691.0,9564382.0
2010-12-16,5015,5169,5015,5169,776,51265.0,9564382.0
2010-12-17,5208,5208,4995,5112,1462,50691.0,9564382.0
2010-12-20,5015,5024,5015,5025,3790,49830.0,9564382.0
2010-12-21,4966,5111,4966,5112,1620,50691.0,9564382.0
2010-12-22,5111,5208,5024,5198,2622,51552.0,9564382.0
2010-12-23,5208,5208,5111,5160,2158,51169.0,9564382.0
2010-12-24,5169,5198,5159,5160,8536,51169.0,9564382.0
2010-12-27,5159,5198,5111,5198,3540,51552.0,9564382.0
2010-12-28,5208,5208,5130,5198,2617,51552.0,9564382.0
2010-12-29,5208,5449,5198,5218,7245,51743.0,9564382.0
2010-12-30,5786,5786,5352,5420,5184,53752.0,9564382.0
2011-01-03,5574,5593,5535,5575,1516,55282.0,9564382.0
2011-01-04,5680,5719,5497,5575,1661,55282.0,9564382.0
2011-01-05,5690,5690,5545,5604,2138,55569.0,9564382.0
2011-01-06,5497,5690,5497,5681,7298,56334.0,9564382.0
2011-01-07,5680,5854,5680,5845,6789,57960.0,9564382.0
2011-01-10,6076,6268,6066,6269,9226,62168.0,9564382.0
2011-01-11,6741,6751,6683,6703,16856,66472.0,9564382.0
2011-01-12,6645,6645,6268,6558,3728,65038.0,9564382.0
2011-01-13,6413,6423,6085,6134,6496,60829.0,9564382.0
2011-01-14,6442,7050,6442,7050,32062,69916.0,9564382.0
2011-01-17,7763,7763,7464,7484,22061,74220.0,9564382.0
2011-01-18,7484,7484,7329,7349,3934,72881.0,9564382.0
2011-01-19,6963,7272,6963,7137,5561,70776.0,9564382.0
2011-01-20,7136,7378,7011,7330,3081,72689.0,9564382.0
2011-01-21,7715,7715,7136,7195,1978,71350.0,9564382.0
2011-01-24,7194,7194,6760,7185,2900,71255.0,9564382.0
2011-01-25,7223,7223,6953,7089,1808,70298.0,9564382.0
2011-01-26,7416,7416,7156,7359,1594,72976.0,9564382.0
2011-01-27,7657,7657,7001,7021,2160,69629.0,9564382.0
2011-01-28,7416,7416,7030,7031,1080,69724.0,9564382.0
2011-01-31,6847,7223,6847,7118,1263,70585.0,9564382.0
2011-02-01,7117,7136,6857,7108,1585,70489.0,9564382.0
2011-02-07,7609,7609,6944,7311,7401,72498.0,9564382.0
2011-02-08,7493,7493,7136,7137,3160,70776.0,9564382.0
2011-02-09,7397,7397,7040,7320,1120,72594.0,9564382.0
2011-02-10,7233,7320,7136,7233,2366,71733.0,9564382.0
2011-02-11,7233,7233,7040,7224,1755,71637.0,9564382.0
2011-02-14,7223,7223,7146,7156,1471,70968.0,9564382.0
2011-02-15,7493,7493,7136,7137,1162,70776.0,9564382.0
2011-02-16,7136,7339,7040,7137,8749,70776.0,9564382.0
2011-02-17,7136,7136,6895,6896,5784,68385.0,9564382.0
2011-02-18,6760,7069,6760,6761,2278,67046.0,9564382.0
2011-02-21,7059,7059,6172,6298,17066,62455.0,9564382.0
2011-02-22,6076,6934,6076,6732,3765,66759.0,9564382.0
2011-02-23,6934,6934,6288,6510,732,64560.0,9564382.0
2011-02-24,7040,7040,6423,6510,3592,64560.0,9564382.0
2011-02-25,6268,6731,6268,6732,2145,66759.0,9564382.0
2011-02-28,6365,7136,6365,6828,4984,67716.0,9564382.0
2011-03-02,6895,6895,6423,6443,2050,63890.0,9564382.0
2011-03-03,6442,6442,6413,6423,1264,63699.0,9564382.0
2011-03-04,6654,6654,6413,6423,1128,63699.0,9564382.0
2011-03-07,5883,6413,5883,6250,5302,61977.0,9564382.0
2011-03-08,5883,6539,5883,6529,7299,64751.0,9564382.0
2011-03-09,6751,6751,6317,6327,2093,62742.0,9564382.0
2011-03-10,7262,7262,6442,6722,4147,66664.0,9564382.0
2011-03-11,6722,6731,6558,6722,5039,66664.0,9564382.0
2011-03-14,6731,6751,6461,6472,1745,64177.0,9564382.0
2011-03-15,6751,6751,6510,6558,3257,65038.0,9564382.0
2011-03-16,6635,6635,6567,6568,5673,65133.0,9564382.0
2011-03-17,6577,7233,6143,6539,9226,64847.0,9564382.0
2011-03-18,6539,6654,6297,6539,6133,64847.0,9564382.0
2011-03-21,6539,6924,6124,6365,5121,63125.0,9564382.0
2011-03-22,6365,6751,6172,6182,2458,61308.0,9564382.0
2011-03-23,5834,6423,5834,6269,3356,62168.0,9564382.0
2011-03-24,6461,6461,6114,6336,455,62838.0,9564382.0
2011-03-25,6654,6654,6162,6259,2224,62073.0,9564382.0
2011-03-28,6162,6702,5844,6221,4084,61690.0,9564382.0
2011-03-29,6162,6606,5458,6298,1810,62455.0,9564382.0
2011-03-30,6114,6423,5979,6018,5233,59682.0,9564382.0
2011-03-31,6268,6268,5970,5970,6180,59204.0,9564382.0
2011-04-01,5979,6172,5970,5970,4773,59204.0,9564382.0
2011-04-04,6452,6452,5941,6124,698,60734.0,9564382.0
2011-04-05,6153,6162,5863,6095,4915,60447.0,9564382.0
2011-04-06,5941,6143,5786,5960,9372,59108.0,9564382.0
2011-04-07,6153,6153,5806,5951,2586,59012.0,9564382.0
2011-04-08,6587,6587,5806,5970,12246,59204.0,9564382.0
2011-04-11,5941,6066,5786,5941,1271,58917.0,9564382.0
2011-04-12,6027,6027,5699,5970,4514,59204.0,9564382.0
2011-04-13,6008,6008,5709,5787,1711,57386.0,9564382.0
2011-04-14,6018,6018,5400,5883,703,58343.0,9564382.0
2011-04-15,5806,5931,5651,5710,2180,56621.0,9564382.0
2011-04-18,5777,5883,5748,5835,1676,57865.0,9564382.0
2011-04-19,6230,6230,5651,5690,2895,56430.0,9564382.0
2011-04-20,5593,5834,5593,5661,1873,56143.0,9564382.0
2011-04-21,5815,5950,5690,5777,1691,57291.0,9564382.0
2011-04-22,5883,5883,5651,5787,4518,57386.0,9564382.0
2011-04-25,5786,6268,5671,6076,7035,60256.0,9564382.0
2011-04-26,6249,6249,5719,5883,3218,58343.0,9564382.0
2011-04-27,5825,5834,5690,5748,1454,57004.0,9564382.0
2011-04-28,6268,6268,6076,6076,163,60256.0,9564382.0
2011-04-29,5806,5883,5603,5883,1894,58343.0,9564382.0
2011-05-02,6114,6114,5690,5874,2844,58247.0,9564382.0
2011-05-03,5998,5998,5719,5931,46,58821.0,9564382.0
2011-05-04,5950,5950,5719,5719,2743,56717.0,9564382.0
2011-05-06,5468,6114,5304,5729,1599,56812.0,9564382.0
2011-05-09,5931,5931,5169,5661,3063,56143.0,9564382.0
2011-05-11,5603,5786,5400,5758,862,57099.0,9564382.0
2011-05-12,5507,5651,5449,5575,2403,55282.0,9564382.0
2011-05-13,5323,5709,5323,5343,1502,52987.0,9564382.0
2011-05-16,5343,5622,5343,5546,701,54995.0,9564382.0
2011-05-17,5352,5584,5352,5401,763,53561.0,9564382.0
2011-05-18,5429,5574,5024,5391,7121,53465.0,9564382.0
2011-05-19,5275,5391,5044,5073,2193,50309.0,9564382.0
2011-05-20,5352,5352,5073,5073,1098,50309.0,9564382.0
2011-05-23,5208,5372,5015,5189,265,51456.0,9564382.0
2011-05-24,5333,5333,4966,5112,1888,50691.0,9564382.0
2011-05-25,4986,5265,4986,5121,120,50787.0,9564382.0
2011-05-26,5024,5169,4976,5131,344,50883.0,9564382.0
2011-05-27,5130,5130,5015,5131,542,50883.0,9564382.0
2011-05-30,5159,5159,4966,5063,2164,50213.0,9564382.0
2011-05-31,5101,5101,4735,4919,1563,48778.0,9564382.0
2011-06-01,4966,4976,4769,4822,2973,47822.0,9564382.0
2011-06-02,4629,5024,4629,4880,1722,48396.0,9564382.0
2011-06-03,4947,4947,4909,4948,607,49065.0,9564382.0
2011-06-07,5034,5034,4783,4919,698,48778.0,9564382.0
2011-06-08,5005,5005,4822,4967,136,49257.0,9564382.0
2011-06-09,5005,5005,4807,4808,485,47678.0,9564382.0
2011-06-10,4909,4909,4725,4726,475,46865.0,9564382.0
2011-06-13,4504,4870,4504,4822,639,47822.0,9564382.0
2011-06-14,4817,4870,4725,4822,1519,47822.0,9564382.0
2011-06-15,4822,4851,4774,4842,313,48013.0,9564382.0
2011-06-16,4725,4986,4706,4986,1412,49448.0,9564382.0
2011-06-17,4841,5294,4774,5044,2172,50022.0,9564382.0
2011-06-20,5121,5130,4822,5092,4048,50500.0,9564382.0
2011-06-21,5015,5294,5015,5247,2440,52030.0,9564382.0
2011-06-22,5304,5979,5304,5584,7590,55378.0,9564382.0
2011-06-23,5584,5777,5159,5546,10194,54995.0,9564382.0
2011-06-24,5564,5593,5053,5430,6051,53847.0,9564382.0
2011-06-27,5188,5372,5179,5208,7928,51648.0,9564382.0
2011-06-28,5208,5304,5111,5237,2332,51935.0,9564382.0
2011-06-29,5825,5825,4966,5285,5460,52413.0,9564382.0
2011-06-30,5883,5883,5092,5401,1039,53561.0,9564382.0
2011-07-01,5111,5391,5111,5218,975,51743.0,9564382.0
2011-07-04,4909,5246,4909,5063,231,50213.0,9564382.0
2011-07-05,5294,5294,5063,5112,1713,50691.0,9564382.0
2011-07-06,5111,5584,5015,5102,1660,50596.0,9564382.0
2011-07-07,5140,5198,4870,5179,775,51361.0,9564382.0
2011-07-08,4957,5844,4957,5584,9812,55378.0,9564382.0
2011-07-11,5584,5584,5304,5497,804,54517.0,9564382.0
2011-07-12,5208,5941,5140,5160,5614,51169.0,9564382.0
2011-07-13,5400,5400,5121,5401,1956,53561.0,9564382.0
2011-07-14,5593,5593,5159,5478,1003,54326.0,9564382.0
2011-07-15,5439,5468,5159,5169,5119,51265.0,9564382.0
2011-07-18,5208,5208,4870,5063,6937,50213.0,9564382.0
2011-07-19,5092,5593,5063,5063,9768,50213.0,9564382.0
2011-07-20,5304,5304,5053,5112,5922,50691.0,9564382.0
2011-07-21,5034,5121,4986,4996,7477,49543.0,9564382.0
2011-07-22,5005,5044,4995,5044,3044,50022.0,9564382.0
2011-07-25,4966,5063,4957,5063,3795,50213.0,9564382.0
2011-07-26,5063,5140,4870,5063,4433,50213.0,9564382.0
2011-07-27,5372,5372,4918,5034,824,49926.0,9564382.0
2011-07-28,5179,5179,4966,5063,2197,50213.0,9564382.0
2011-07-29,5063,5227,4378,5102,3925,50596.0,9564382.0
2011-08-01,5159,5159,4870,4948,5554,49065.0,9564382.0
2011-08-02,4938,5111,4841,5112,103,50691.0,9564382.0
2011-08-03,5101,5208,4938,5131,4850,50883.0,9564382.0
2011-08-04,5130,5188,4986,5131,3052,50883.0,9564382.0
2011-08-05,4918,5015,4725,4996,4374,49543.0,9564382.0
2011-08-08,5101,5101,4291,5073,3545,50309.0,9564382.0
2011-08-09,4581,5304,4455,5305,4366,52604.0,9564382.0
2011-08-10,5111,5111,4918,5034,2249,49926.0,9564382.0
2011-08-11,4822,5304,4677,5305,3921,52604.0,9564382.0
2011-08-12,5015,5015,4658,4977,3929,49352.0,9564382.0
2011-08-16,4976,5179,4966,5169,1150,51265.0,9564382.0
2011-08-17,5111,5111,4822,4822,5332,47822.0,9564382.0
2011-08-18,4851,5073,4822,4948,193,49065.0,9564382.0
2011-08-19,5073,5073,4629,5015,4431,49735.0,9564382.0
2011-08-22,5005,5005,4643,4822,1499,47822.0,9564382.0
2011-08-23,4822,5015,4822,4938,2014,48970.0,9564382.0
2011-08-24,4938,4938,4793,4793,2562,47535.0,9564382.0
2011-08-25,5275,5275,4576,5015,387,49735.0,9564382.0
2011-08-26,4841,4995,4841,4996,2214,49543.0,9564382.0
2011-08-29,4764,4909,4725,4832,5389,47918.0,9564382.0
2011-08-30,4841,4860,4725,4726,3540,46865.0,9564382.0
2011-08-31,4745,4889,4706,4813,2589,47726.0,9564382.0
2011-09-01,4870,4870,4677,4861,7384,48204.0,9564382.0
2011-09-02,4851,4860,4663,4702,1387,46626.0,9564382.0
2011-09-05,5005,5005,4619,4745,6125,47057.0,9564382.0
2011-09-06,4745,5034,4359,4359,1231,43231.0,9564382.0
2011-09-07,4359,4986,4359,4986,1164,49448.0,9564382.0
2011-09-08,5111,5111,4629,5015,1527,49735.0,9564382.0
2011-09-09,5015,5159,4716,5160,534,51169.0,9564382.0
2011-09-14,5111,5111,4446,5112,831,50691.0,9564382.0
2011-09-15,5111,5111,4701,5006,200,49639.0,9564382.0
2011-09-16,5005,5101,4706,5102,2368,50596.0,9564382.0
2011-09-19,4831,5053,4807,4957,33,49161.0,9564382.0
2011-09-20,4957,4957,4730,4909,162,48683.0,9564382.0
2011-09-21,4966,5159,4774,5160,2015,51169.0,9564382.0
2011-09-22,5111,5111,4788,4957,206,49161.0,9564382.0
2011-09-23,4774,4995,4648,4774,203,47344.0,9564382.0
2011-09-26,4349,5015,4123,4928,6035,48874.0,9564382.0
2011-09-27,5130,5130,4831,4928,188,48874.0,9564382.0
2011-09-28,4783,4947,4754,4909,389,48683.0,9564382.0
2011-09-29,4899,4899,4774,4822,36,47822.0,9564382.0
2011-09-30,4822,4822,4803,4822,62,47822.0,9564382.0
2011-10-04,4822,5111,4663,5112,1016,50691.0,9564382.0
2011-10-05,4822,4822,4701,4822,671,47822.0,9564382.0
2011-10-06,4817,4822,4817,4822,14,47822.0,9564382.0
2011-10-07,4730,4812,4648,4808,1390,47678.0,9564382.0
2011-10-10,4798,4807,4340,4629,3067,45909.0,9564382.0
2011-10-11,4629,4711,4532,4711,2681,46722.0,9564382.0
2011-10-12,4711,4711,4639,4702,85,46626.0,9564382.0
2011-10-13,4581,4692,4581,4605,4767,45670.0,9564382.0
2011-10-14,4581,4581,4513,4528,1620,44905.0,9564382.0
2011-10-17,4716,4716,4446,4456,6008,44187.0,9564382.0
2011-10-18,4455,4576,4388,4388,2792,43518.0,9564382.0
2011-10-19,4586,4586,4368,4398,165,43614.0,9564382.0
2011-10-20,4397,4687,4340,4437,455,43996.0,9564382.0
2011-10-21,4725,4725,4340,4562,691,45240.0,9564382.0
2011-10-24,4378,4561,4378,4562,693,45240.0,9564382.0
2011-10-25,4576,4576,4426,4514,538,44761.0,9564382.0
2011-10-26,4513,4532,4340,4345,3160,43088.0,9564382.0
2011-10-27,4364,4431,4344,4350,1596,43135.0,9564382.0
2011-10-28,4422,4422,4349,4412,429,43757.0,9564382.0
2011-10-31,4407,4542,4393,4533,1675,44953.0,9564382.0
2011-11-01,4397,4537,4397,4533,143,44953.0,9564382.0
2011-11-02,4344,4658,4344,4625,3125,45861.0,9564382.0
2011-11-03,4610,4610,4373,4581,324,45431.0,9564382.0
2011-11-04,4566,4658,4422,4629,1223,45909.0,9564382.0
2011-11-07,4648,4653,4436,4634,566,45957.0,9564382.0
2011-11-08,4648,4648,4455,4586,207,45479.0,9564382.0
2011-11-09,4586,4639,4518,4634,2303,45957.0,9564382.0
2011-11-10,4610,4610,4436,4437,803,43996.0,9564382.0
2011-11-11,4455,4605,4267,4369,5267,43327.0,9564382.0
2011-11-14,4682,4682,4412,4586,10,45479.0,9564382.0
2011-11-15,4581,4586,4431,4586,265,45479.0,9564382.0
2011-11-16,4677,4677,4431,4644,221,46052.0,9564382.0
2011-11-17,4446,4619,4282,4306,7256,42705.0,9564382.0
2011-11-18,4248,4484,4248,4437,1311,43996.0,9564382.0
2011-11-21,4431,4436,4147,4437,2700,43996.0,9564382.0
2011-11-22,4426,4619,4383,4388,673,43518.0,9564382.0
2011-11-23,4566,4658,4436,4528,639,44905.0,9564382.0
2011-11-24,4663,4663,4484,4591,912,45526.0,9564382.0
2011-11-25,4822,4822,4499,4533,1297,44953.0,9564382.0
2011-11-28,4817,4817,4340,4388,1700,43518.0,9564382.0
2011-11-29,4364,4576,4344,4485,1606,44474.0,9564382.0
2011-11-30,4552,4552,4499,4533,70,44953.0,9564382.0
2011-12-01,4532,4532,4258,4412,292,43757.0,9564382.0
2011-12-02,4397,4532,4147,4480,873,44427.0,9564382.0
2011-12-05,3872,4315,3809,3810,122606,37779.0,9564382.0
2011-12-06,3978,4016,3809,3978,17539,39453.0,9564382.0
2011-12-07,3983,3997,3824,3983,3980,39501.0,9564382.0
2011-12-08,3906,4031,3780,4031,7249,39979.0,9564382.0
2011-12-09,4026,4026,3867,4012,5302,39788.0,9564382.0
2011-12-12,4031,4045,3930,4041,1058,40075.0,9564382.0
2011-12-13,4041,4142,3857,3921,4878,38879.0,9564382.0
2011-12-14,3857,4045,3857,3954,1187,39214.0,9564382.0
2011-12-15,3867,3983,3799,3916,1604,38831.0,9564382.0
2011-12-16,3988,3988,3828,3906,3792,38736.0,9564382.0
2011-12-19,3848,3891,3472,3742,5960,37110.0,9564382.0
2011-12-20,4016,4016,3934,3940,89,39071.0,9564382.0
2011-12-21,4094,4094,3857,3940,681,39071.0,9564382.0
2011-12-22,3997,3997,3799,3940,255,39071.0,9564382.0
2011-12-23,4070,4070,3795,3858,1343,38258.0,9564382.0
2011-12-26,3853,3997,3814,3945,935,39118.0,9564382.0
2011-12-27,3944,4422,3857,3896,6358,38640.0,9564382.0
2011-12-28,3896,4185,3896,4041,3850,40075.0,9564382.0
2011-12-29,4041,4320,3881,4162,276,41270.0,9564382.0
2012-01-02,4147,4195,4147,4186,285,41509.0,9564382.0
2012-01-03,4436,4436,3959,4089,1000,40553.0,9564382.0
2012-01-04,4359,4359,4021,4181,64,41462.0,9564382.0
2012-01-05,4335,4335,3944,4128,529,40936.0,9564382.0
2012-01-06,3963,4127,3828,3896,4782,38640.0,9564382.0
2012-01-09,4089,4089,3857,4036,11759,40027.0,9564382.0
2012-01-10,4224,4224,3963,4128,6235,40936.0,9564382.0
2012-01-11,4335,4335,4050,4234,373,41988.0,9564382.0
2012-01-12,4243,4243,3963,4195,1984,41605.0,9564382.0
2012-01-13,4330,4330,4195,4277,5157,42418.0,9564382.0
2012-01-16,4021,4151,4021,4147,1315,41127.0,9564382.0
2012-01-17,4320,4335,4074,4316,4769,42801.0,9564382.0
2012-01-18,4528,4629,4180,4615,3806,45766.0,9564382.0
2012-01-19,5256,5304,4446,4451,2569,44140.0,9564382.0
2012-01-20,4672,4822,4301,4678,7266,46387.0,9564382.0
2012-01-25,5256,5256,4422,4890,1497,48491.0,9564382.0
2012-01-26,5111,5111,4889,5112,7393,50691.0,9564382.0
2012-01-27,5381,5381,4889,4909,2072,48683.0,9564382.0
2012-01-30,5150,5352,4909,4948,7938,49065.0,9564382.0
2012-01-31,5237,5237,4957,5198,237,51552.0,9564382.0
2012-02-01,5101,5198,4870,5006,1246,49639.0,9564382.0
2012-02-02,5005,5179,4745,5179,2291,51361.0,9564382.0
2012-02-03,5169,5208,4966,5208,172,51648.0,9564382.0
2012-02-06,5391,5391,5015,5285,8338,52413.0,9564382.0
2012-02-07,5314,5314,5024,5208,225,51648.0,9564382.0
2012-02-08,5111,5198,4918,5025,2510,49830.0,9564382.0
2012-02-09,5111,5111,4822,5073,5777,50309.0,9564382.0
2012-02-10,5073,5101,4938,5073,4645,50309.0,9564382.0
2012-02-13,5121,5121,4822,4957,6469,49161.0,9564382.0
2012-02-14,5101,5101,4889,4986,130,49448.0,9564382.0
2012-02-15,5063,5063,4822,5054,4965,50117.0,9564382.0
2012-02-16,5053,5101,4899,5044,291,50022.0,9564382.0
2012-02-17,5111,5111,4822,5063,12575,50213.0,9564382.0
2012-02-20,5208,5237,4918,4919,9490,48778.0,9564382.0
2012-02-21,5044,5044,4783,4832,1264,47918.0,9564382.0
2012-02-22,4947,4976,4735,4977,7141,49352.0,9564382.0
2012-02-23,5092,5092,4783,4909,2405,48683.0,9564382.0
2012-02-24,4957,4957,4745,4842,6582,48013.0,9564382.0
2012-02-27,4841,5092,4769,4822,7387,47822.0,9564382.0
2012-02-28,4860,4860,4812,4813,300,47726.0,9564382.0
2012-02-29,4783,4909,4725,4789,1366,47487.0,9564382.0
2012-03-02,4793,4995,4725,4986,3953,49448.0,9564382.0
2012-03-05,4899,4899,4793,4842,1237,48013.0,9564382.0
2012-03-06,4831,4831,4769,4769,3085,47296.0,9564382.0
2012-03-07,4841,4841,4725,4813,92,47726.0,9564382.0
2012-03-08,4817,4822,4745,4822,425,47822.0,9564382.0
2012-03-09,4841,4841,4759,4822,180,47822.0,9564382.0
2012-03-12,5063,5063,4716,4716,1832,46770.0,9564382.0
2012-03-13,4701,4909,4581,4581,4564,45431.0,9564382.0
2012-03-14,4807,4812,4513,4793,19021,47535.0,9564382.0
2012-03-15,4822,4918,4822,4919,5167,48778.0,9564382.0
2012-03-16,5005,5005,4706,4967,6878,49257.0,9564382.0
2012-03-19,5092,5092,4899,4948,8543,49065.0,9564382.0
2012-03-20,5111,5111,4822,4919,2365,48778.0,9564382.0
2012-03-21,5063,5063,4778,4851,17034,48109.0,9564382.0
2012-03-22,4851,4995,4822,4822,1645,47822.0,9564382.0
2012-03-23,5053,5053,4725,4813,1791,47726.0,9564382.0
2012-03-26,4880,4880,4812,4871,6752,48300.0,9564382.0
2012-03-27,5015,5015,4749,4871,1456,48300.0,9564382.0
2012-03-28,5024,5304,4822,5015,26741,49735.0,9564382.0
2012-03-29,5198,5198,4947,5150,11672,51074.0,9564382.0
2012-03-30,4976,5111,4957,5112,12529,50691.0,9564382.0
2012-04-02,5285,5285,5198,5198,146,51552.0,9564382.0
2012-04-03,5304,5304,4841,5169,563,51265.0,9564382.0
2012-04-04,5294,5294,4851,4871,6625,48300.0,9564382.0
2012-04-05,4639,4995,4639,4919,5631,48778.0,9564382.0
2012-04-06,4822,4918,4822,4919,2064,48778.0,9564382.0
2012-04-09,4995,5044,4687,5006,1164,49639.0,9564382.0
2012-04-10,5005,5179,4740,5179,4409,51361.0,9564382.0
2012-04-12,5082,5208,5082,5169,4,51265.0,9564382.0
2012-04-13,5111,5111,4822,4822,1916,47822.0,9564382.0
2012-04-16,4822,5092,4450,5063,2529,50213.0,9564382.0
2012-04-17,4870,5294,4335,4813,7579,47726.0,9564382.0
2012-04-18,4918,4918,4812,4909,2306,48683.0,9564382.0
2012-04-19,4783,4899,4783,4880,23,48396.0,9564382.0
2012-04-20,4639,4880,4639,4822,1329,47822.0,9564382.0
2012-04-23,4682,4880,4682,4822,146,47822.0,9564382.0
2012-04-24,4918,4918,4822,4919,2011,48778.0,9564382.0
2012-04-25,4918,4918,4658,4861,2373,48204.0,9564382.0
2012-04-26,4860,5265,4672,4919,1712,48778.0,9564382.0
2012-04-27,4880,5179,4735,4919,1355,48778.0,9564382.0
2012-04-30,4880,4995,4417,4967,36,49257.0,9564382.0
2012-05-02,4730,5111,4730,5112,9963,50691.0,9564382.0
2012-05-03,5208,5304,5111,5285,11960,52413.0,9564382.0
2012-05-04,5275,5275,4822,4880,1429,48396.0,9564382.0
2012-05-07,4639,4986,4639,4919,673,48778.0,9564382.0
2012-05-08,4909,5208,4889,5198,7321,51552.0,9564382.0
2012-05-09,5352,5381,5198,5305,6944,52604.0,9564382.0
2012-05-10,5449,5449,5111,5430,13285,53847.0,9564382.0
2012-05-11,5497,5593,5198,5497,16532,54517.0,9564382.0
2012-05-14,5497,5497,5217,5401,4153,53561.0,9564382.0
2012-05-15,5593,5593,5265,5584,12645,55378.0,9564382.0
2012-05-16,5786,5786,5593,5777,8825,57291.0,9564382.0
2012-05-17,5970,5970,5458,5970,25397,59204.0,9564382.0
2012-05-18,6027,6027,5642,6018,18835,59682.0,9564382.0
2012-05-21,5902,5931,5699,5700,692,56525.0,9564382.0
2012-05-22,5690,5979,5420,5642,1527,55952.0,9564382.0
2012-05-23,5931,5931,5314,5893,2322,58438.0,9564382.0
2012-05-24,5912,5912,5584,5700,903,56525.0,9564382.0
2012-05-25,5748,5815,5478,5748,2485,57004.0,9564382.0
2012-05-29,5815,5815,5535,5767,2641,57195.0,9564382.0
2012-05-30,5912,5912,4938,5314,8728,52700.0,9564382.0
2012-05-31,5208,5256,5034,5198,1459,51552.0,9564382.0
2012-06-01,5179,5391,4976,5382,4012,53369.0,9564382.0
2012-06-04,5140,5738,5140,5478,114,54326.0,9564382.0
2012-06-05,5169,5564,5169,5440,50,53943.0,9564382.0
2012-06-07,5912,5912,5507,5748,3181,57004.0,9564382.0
2012-06-08,5931,5931,5314,5883,2571,58343.0,9564382.0
2012-06-11,6027,6027,5709,5874,365,58247.0,9564382.0
2012-06-12,5979,5979,5516,5960,2057,59108.0,9564382.0
2012-06-13,5979,5979,5564,5922,444,58725.0,9564382.0
2012-06-14,5912,5921,5622,5922,2270,58725.0,9564382.0
2012-06-15,5921,5921,5671,5787,2749,57386.0,9564382.0
2012-06-18,5748,5767,5584,5681,1010,56334.0,9564382.0
2012-06-19,5314,5777,5314,5777,1841,57291.0,9564382.0
2012-06-20,5970,5970,5449,5787,436,57386.0,9564382.0
2012-06-21,5786,5786,5545,5777,553,57291.0,9564382.0
2012-06-22,5777,5777,5651,5758,1266,57099.0,9564382.0
2012-06-25,5786,5786,5613,5787,1485,57386.0,9564382.0
2012-06-26,5777,5786,5593,5767,933,57195.0,9564382.0
2012-06-27,5786,5786,5613,5690,13,56430.0,9564382.0
2012-06-28,5690,5690,5429,5594,3504,55473.0,9564382.0
2012-06-29,5497,5593,5429,5546,355,54995.0,9564382.0
2012-07-02,5661,5661,5545,5546,1649,54995.0,9564382.0
2012-07-03,5545,5545,5400,5401,1075,53561.0,9564382.0
2012-07-04,5478,5478,5208,5468,3342,54230.0,9564382.0
2012-07-05,5400,5400,4841,5276,1733,52317.0,9564382.0
2012-07-06,5208,5786,5044,5787,2926,57386.0,9564382.0
2012-07-09,5458,5593,5237,5575,1498,55282.0,9564382.0
2012-07-10,5680,5786,5400,5787,1889,57386.0,9564382.0
2012-07-11,5786,5786,5420,5642,1323,55952.0,9564382.0
2012-07-12,5449,5767,5449,5604,2147,55569.0,9564382.0
2012-07-13,5526,5526,5352,5440,615,53943.0,9564382.0
2012-07-16,5439,5786,5304,5787,4225,57386.0,9564382.0
2012-07-17,5786,6143,5593,5883,11728,58343.0,9564382.0
2012-07-18,5883,6124,5651,6124,9837,60734.0,9564382.0
2012-07-19,6114,6172,5690,5690,4412,56430.0,9564382.0
2012-07-20,5690,5728,5593,5719,219,56717.0,9564382.0
