윈하이텍(192390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-02,4100,4190,4050,4150,20117,40932.0,9863089.0
2018-01-03,4170,4260,4125,4185,44577,41277.0,9863089.0
2018-01-04,4290,4290,4160,4230,25416,41721.0,9863089.0
2018-01-05,4230,4260,4175,4215,22267,41573.0,9863089.0
2018-01-08,4290,4360,4210,4360,218991,43003.0,9863089.0
2018-01-09,4275,4340,4225,4290,67958,42313.0,9863089.0
2018-01-10,4290,4345,4250,4265,24016,42066.0,9863089.0
2018-01-11,4265,4305,4200,4225,26316,41672.0,9863089.0
2018-01-12,4185,4225,4100,4140,38484,40833.0,9863089.0
2018-01-15,4180,4180,4060,4060,37795,40044.0,9863089.0
2018-01-16,4055,4320,4055,4275,131438,42165.0,9863089.0
2018-01-17,4345,4465,4275,4415,171766,43546.0,9863089.0
2018-01-18,4500,4500,4330,4385,60701,43250.0,9863089.0
2018-01-19,4385,4470,4370,4415,60506,43546.0,9863089.0
2018-01-22,4380,4460,4380,4400,22007,43398.0,9863089.0
2018-01-23,4460,4460,4325,4370,28995,43102.0,9863089.0
2018-01-24,4370,4445,4315,4410,27362,43496.0,9863089.0
2018-01-25,4395,4455,4375,4450,32122,43891.0,9863089.0
2018-01-26,4480,4635,4470,4615,114941,45518.0,9863089.0
2018-01-29,4620,4700,4565,4700,97949,46357.0,9863089.0
2018-01-30,4700,4725,4600,4625,46194,45617.0,9863089.0
2018-01-31,4625,4700,4490,4675,43004,46110.0,9863089.0
2018-02-01,4730,4730,4575,4650,46467,45863.0,9863089.0
2018-02-02,4665,4695,4520,4575,47861,45124.0,9863089.0
2018-02-05,4450,4530,4390,4390,37712,43299.0,9863089.0
2018-02-06,4370,4370,4110,4315,80767,42559.0,9863089.0
2018-02-07,4370,4760,4325,4400,359379,43398.0,9863089.0
2018-02-08,4490,4615,4450,4520,90934,44581.0,9863089.0
2018-02-09,4425,4500,4390,4390,51050,43299.0,9863089.0
2018-02-12,4435,4475,4360,4380,46643,43200.0,9863089.0
2018-02-13,4420,4520,4300,4350,59682,42904.0,9863089.0
2018-02-14,4400,4400,4325,4365,26077,43052.0,9863089.0
2018-02-19,4430,4455,4325,4390,54574,43299.0,9863089.0
2018-02-20,4390,4680,4345,4595,112304,45321.0,9863089.0
2018-02-21,4595,4640,4560,4620,58625,45567.0,9863089.0
2018-02-22,4640,4685,4580,4620,51422,45567.0,9863089.0
2018-02-23,4615,4615,4550,4600,26464,45370.0,9863089.0
2018-02-26,4630,4655,4530,4560,40195,44976.0,9863089.0
2018-02-27,4560,4560,4475,4535,29438,44729.0,9863089.0
2018-02-28,4535,4575,4440,4500,30830,44384.0,9863089.0
2018-03-02,4440,4520,4400,4490,35390,44285.0,9863089.0
2018-03-05,4490,4490,4420,4430,19815,43693.0,9863089.0
2018-03-06,4475,4485,4410,4465,12364,44039.0,9863089.0
2018-03-07,4470,4560,4425,4465,29549,44039.0,9863089.0
2018-03-08,4465,4545,4410,4485,8477,44236.0,9863089.0
2018-03-09,4530,4550,4450,4535,27872,44729.0,9863089.0
2018-03-12,4525,4600,4510,4575,35398,45124.0,9863089.0
2018-03-13,4575,4630,4510,4550,29998,44877.0,9863089.0
2018-03-14,4545,4630,4515,4630,62940,45666.0,9863089.0
2018-03-15,4580,4620,4520,4560,46178,44976.0,9863089.0
2018-03-16,4560,4605,4420,4495,51143,44335.0,9863089.0
2018-03-19,4495,4495,4415,4415,21555,43546.0,9863089.0
2018-03-20,4415,4450,4350,4375,28821,43151.0,9863089.0
2018-03-21,4335,4400,4275,4350,36417,42904.0,9863089.0
2018-03-22,4350,4395,4280,4330,19170,42707.0,9863089.0
2018-03-23,4280,4330,4130,4160,52026,41030.0,9863089.0
2018-03-26,4155,4300,4090,4300,41934,42411.0,9863089.0
2018-03-27,4350,4360,4265,4305,16945,42461.0,9863089.0
2018-03-28,4330,4330,4205,4285,19184,42263.0,9863089.0
2018-03-29,4330,4340,4230,4290,20071,42313.0,9863089.0
2018-03-30,4340,4345,4230,4340,47117,42806.0,9863089.0
2018-04-02,4400,4400,4245,4290,35254,42313.0,9863089.0
2018-04-03,4300,4350,4205,4350,32000,42904.0,9863089.0
2018-04-04,4350,4375,4300,4350,25575,42904.0,9863089.0
2018-04-05,4375,4400,4315,4370,60371,43102.0,9863089.0
2018-04-06,4700,4790,4405,4410,329021,43496.0,9863089.0
2018-04-09,4420,4495,4345,4430,93509,43693.0,9863089.0
2018-04-10,4430,4430,4310,4345,53025,42855.0,9863089.0
2018-04-11,4345,4400,4325,4390,32280,43299.0,9863089.0
2018-04-12,4390,4490,4350,4430,94881,43693.0,9863089.0
2018-04-13,4475,4620,4420,4600,146180,45370.0,9863089.0
2018-04-16,4650,4650,4475,4560,61821,44976.0,9863089.0
2018-04-17,4600,4645,4525,4615,67018,45518.0,9863089.0
2018-04-18,4615,4655,4575,4650,61549,45863.0,9863089.0
2018-04-19,4650,5200,4645,5200,530262,51288.0,9863089.0
2018-04-20,4870,5260,4860,5230,605674,51584.0,9863089.0
2018-04-23,5320,5320,5000,5140,212258,50696.0,9863089.0
2018-04-24,5080,5210,4965,5140,148686,50696.0,9863089.0
2018-04-25,5110,5150,4970,4975,44886,49069.0,9863089.0
2018-04-26,4980,5280,4925,5050,148713,49809.0,9863089.0
2018-04-27,5000,5150,4975,5050,27601,49809.0,9863089.0
2018-04-30,5100,5380,5010,5340,307412,52669.0,9863089.0
2018-05-02,5400,5430,5200,5400,252081,53261.0,9863089.0
2018-05-03,5430,5440,4980,5000,254650,49315.0,9863089.0
2018-05-04,4940,5090,4940,5050,90555,49809.0,9863089.0
2018-05-08,5040,5180,5000,5140,114492,50696.0,9863089.0
2018-05-09,5010,5110,4750,4970,122435,49020.0,9863089.0
2018-05-10,5150,5460,5080,5260,363240,51880.0,9863089.0
2018-05-11,5260,5430,5170,5400,159688,53261.0,9863089.0
2018-05-14,5400,5600,5260,5420,525625,53458.0,9863089.0
2018-05-15,5540,5590,5420,5510,243142,54346.0,9863089.0
2018-05-16,5350,5420,5130,5210,208247,51387.0,9863089.0
2018-05-17,5300,5430,5150,5270,164518,51978.0,9863089.0
2018-05-18,5270,5420,5270,5350,66079,52768.0,9863089.0
2018-05-21,5350,5400,5190,5240,70696,51683.0,9863089.0
2018-05-23,5180,5340,5080,5150,52720,50795.0,9863089.0
2018-05-24,5120,5220,5040,5180,78566,51091.0,9863089.0
2018-05-25,4970,5110,4760,5110,114147,50400.0,9863089.0
2018-05-28,5320,5560,5220,5500,318460,54247.0,9863089.0
2018-05-29,5540,5540,5290,5360,130769,52866.0,9863089.0
2018-05-30,5330,5340,5080,5200,126119,51288.0,9863089.0
2018-05-31,5200,5500,5190,5420,93952,53458.0,9863089.0
2018-06-01,5420,5430,5290,5310,67835,52373.0,9863089.0
2018-06-04,5370,5370,5210,5290,26845,52176.0,9863089.0
2018-06-05,5260,5330,5130,5280,30096,52077.0,9863089.0
2018-06-07,5280,5340,5210,5260,27473,51880.0,9863089.0
2018-06-08,5460,6740,5460,5880,9727571,57995.0,9863089.0
2018-06-11,5810,5950,5600,5670,955385,55924.0,9863089.0
2018-06-12,5670,5820,5530,5620,516936,55431.0,9863089.0
2018-06-14,5490,5560,5260,5390,349752,53162.0,9863089.0
2018-06-15,5410,5480,5270,5360,180964,52866.0,9863089.0
2018-06-18,5320,5410,5060,5100,247932,50302.0,9863089.0
2018-06-19,5030,5190,4875,4905,173430,48378.0,9863089.0
2018-06-20,4810,5100,4810,5090,132596,50203.0,9863089.0
2018-06-21,5090,5120,4950,4950,81000,48822.0,9863089.0
2018-06-22,4945,5070,4870,5000,79585,49315.0,9863089.0
2018-06-25,5010,5150,4980,5100,71269,50302.0,9863089.0
2018-06-26,5070,5090,4830,4940,71877,48724.0,9863089.0
2018-06-27,4895,5070,4820,4840,91424,47737.0,9863089.0
2018-06-28,4840,4890,4670,4670,137909,46061.0,9863089.0
2018-06-29,4670,4770,4600,4645,75459,45814.0,9863089.0
2018-07-02,4630,4780,4405,4405,118621,43447.0,9863089.0
2018-07-03,4405,4550,4350,4545,124183,44828.0,9863089.0
2018-07-04,4480,4625,4480,4605,31354,45420.0,9863089.0
2018-07-05,4605,4625,4495,4530,42882,44680.0,9863089.0
2018-07-06,4580,4700,4530,4695,88857,46307.0,9863089.0
2018-07-09,4610,4745,4565,4715,62718,46504.0,9863089.0
2018-07-10,4715,4750,4665,4740,73186,46751.0,9863089.0
2018-07-11,4740,4740,4630,4700,38926,46357.0,9863089.0
2018-07-12,4700,4745,4650,4700,22434,46357.0,9863089.0
2018-07-13,4650,4745,4650,4710,48116,46455.0,9863089.0
2018-07-16,4710,4755,4660,4740,48532,46751.0,9863089.0
2018-07-17,4680,4735,4660,4705,51927,46406.0,9863089.0
2018-07-18,4700,4740,4635,4640,55197,45765.0,9863089.0
2018-07-19,4630,4690,4500,4565,30018,45025.0,9863089.0
2018-07-20,4505,4600,4505,4590,18647,45272.0,9863089.0
2018-07-23,4590,4610,4350,4385,58827,43250.0,9863089.0
2018-07-24,4350,4510,4350,4500,34191,44384.0,9863089.0
2018-07-25,4500,4510,4400,4400,22585,43398.0,9863089.0
2018-07-26,4450,4545,4400,4535,20482,44729.0,9863089.0
2018-07-27,4510,4600,4500,4600,18692,45370.0,9863089.0
2018-07-30,4610,4645,4545,4595,33442,45321.0,9863089.0
2018-07-31,4620,4625,4570,4625,21397,45617.0,9863089.0
2018-08-01,4615,4715,4595,4705,33639,46406.0,9863089.0
2018-08-02,4705,4725,4655,4700,20603,46357.0,9863089.0
2018-08-03,4800,4800,4670,4750,41496,46850.0,9863089.0
2018-08-06,4740,4750,4685,4740,32011,46751.0,9863089.0
2018-08-07,4705,4755,4685,4690,35985,46258.0,9863089.0
2018-08-08,4690,4765,4690,4740,28471,46751.0,9863089.0
2018-08-09,4740,5050,4700,4970,476695,49020.0,9863089.0
2018-08-10,4965,5080,4920,5000,113855,49315.0,9863089.0
2018-08-13,5000,5100,4940,4995,149196,49266.0,9863089.0
2018-08-14,5040,5240,5010,5200,227579,51288.0,9863089.0
2018-08-16,5200,5330,5150,5250,120348,51781.0,9863089.0
2018-08-17,5280,5290,5170,5180,61719,51091.0,9863089.0
2018-08-20,5190,5220,4985,4990,104523,49217.0,9863089.0
2018-08-21,4990,5080,4990,5040,58765,49710.0,9863089.0
2018-08-22,5040,5090,5010,5060,47393,49907.0,9863089.0
2018-08-23,5050,5130,4995,5110,41441,50400.0,9863089.0
2018-08-24,5090,5090,4995,5050,46097,49809.0,9863089.0
2018-08-27,5050,5060,4900,5030,81164,49611.0,9863089.0
2018-08-28,5000,5100,4980,5000,27236,49315.0,9863089.0
2018-08-29,5030,5080,4990,5040,38956,49710.0,9863089.0
2018-08-30,5040,5210,5000,5090,122332,50203.0,9863089.0
2018-08-31,5140,5220,5130,5160,48464,50894.0,9863089.0
2018-09-03,5130,5200,5040,5080,40514,50104.0,9863089.0
2018-09-04,5080,5180,5080,5130,51305,50598.0,9863089.0
2018-09-05,5130,5180,5050,5150,58938,50795.0,9863089.0
2018-09-06,5150,5240,5130,5180,63795,51091.0,9863089.0
2018-09-07,5240,5240,5140,5180,34129,51091.0,9863089.0
2018-09-10,5190,5210,5120,5150,26847,50795.0,9863089.0
2018-09-11,5160,5190,5000,5120,68646,50499.0,9863089.0
2018-09-12,5120,5150,5010,5080,43526,50104.0,9863089.0
2018-09-13,5080,5150,5030,5110,40001,50400.0,9863089.0
2018-09-14,5070,5140,5040,5050,61469,49809.0,9863089.0
2018-09-17,5050,5150,5050,5130,33330,50598.0,9863089.0
2018-09-18,5130,5230,5110,5180,44903,51091.0,9863089.0
2018-09-19,5160,5270,5070,5230,92563,51584.0,9863089.0
2018-09-20,5220,5220,4975,5000,94144,49315.0,9863089.0
2018-09-21,5020,5090,4985,5000,36112,49315.0,9863089.0
2018-09-27,5050,5060,4950,5000,29549,49315.0,9863089.0
2018-09-28,5000,5020,4905,4955,26941,48872.0,9863089.0
2018-10-01,5000,5000,4920,4960,34382,48921.0,9863089.0
2018-10-02,4990,4990,4925,4935,23530,48674.0,9863089.0
2018-10-04,4935,4985,4520,4905,48242,48378.0,9863089.0
2018-10-05,4825,4905,4790,4825,42377,47589.0,9863089.0
2018-10-08,4830,4940,4815,4850,30018,47836.0,9863089.0
2018-10-10,4915,4915,4665,4735,66325,46702.0,9863089.0
2018-10-11,4530,4660,4350,4350,81441,42904.0,9863089.0
2018-10-12,4175,4425,4175,4405,42573,43447.0,9863089.0
2018-10-15,4370,4455,4365,4430,10562,43693.0,9863089.0
2018-10-16,4500,4580,4390,4400,13911,43398.0,9863089.0
2018-10-17,4420,4500,4410,4480,7506,44187.0,9863089.0
2018-10-18,4475,4530,4235,4430,15601,43693.0,9863089.0
2018-10-19,4440,4450,4330,4435,11649,43743.0,9863089.0
2018-10-22,4360,4430,4340,4375,19860,43151.0,9863089.0
2018-10-23,4340,4440,4170,4195,27409,41376.0,9863089.0
2018-10-24,4295,4300,4005,4030,36009,39748.0,9863089.0
2018-10-25,3890,4000,3805,3970,85347,39156.0,9863089.0
2018-10-26,3960,4080,3785,3895,55506,38417.0,9863089.0
2018-10-29,3795,3950,3655,3710,34705,36592.0,9863089.0
2018-10-30,3500,3720,3500,3675,53518,36247.0,9863089.0
2018-10-31,3650,3735,3600,3700,42919,36493.0,9863089.0
2018-11-01,3710,3915,3710,3875,37283,38219.0,9863089.0
2018-11-02,3840,4050,3840,4050,36813,39946.0,9863089.0
2018-11-05,4050,4095,3940,4045,14803,39896.0,9863089.0
2018-11-06,3985,4090,3975,4055,7207,39995.0,9863089.0
2018-11-07,4055,4125,3915,4040,49349,39847.0,9863089.0
2018-11-08,4055,4130,4015,4130,30450,40735.0,9863089.0
2018-11-09,4130,4190,4025,4190,32971,41326.0,9863089.0
2018-11-12,4190,4300,4105,4205,168800,41474.0,9863089.0
2018-11-13,4175,4295,4065,4290,67602,42313.0,9863089.0
2018-11-14,4285,4320,4155,4210,72794,41524.0,9863089.0
2018-11-15,4165,4290,4130,4280,54225,42214.0,9863089.0
2018-11-16,4280,4320,4205,4240,24166,41819.0,9863089.0
2018-11-19,4240,4290,4175,4240,26691,41819.0,9863089.0
2018-11-20,4220,4250,4020,4070,78736,40143.0,9863089.0
2018-11-21,4045,4170,3955,4170,30839,41129.0,9863089.0
2018-11-22,4150,4195,4105,4105,23475,40488.0,9863089.0
2018-11-23,4090,4200,4020,4020,38111,39650.0,9863089.0
2018-11-26,4095,4095,4010,4085,19587,40291.0,9863089.0
2018-11-27,4085,4105,4055,4100,11612,40439.0,9863089.0
2018-11-28,4100,4170,4085,4130,15985,40735.0,9863089.0
2018-11-29,4150,4175,4115,4170,16964,41129.0,9863089.0
2018-11-30,4175,4230,4135,4220,45264,41622.0,9863089.0
2018-12-03,4230,4355,4230,4355,61202,42954.0,9863089.0
2018-12-04,4355,4390,4305,4375,41043,43151.0,9863089.0
2018-12-05,4330,4370,4285,4350,27457,42904.0,9863089.0
2018-12-06,4345,4375,4090,4140,92769,40833.0,9863089.0
2018-12-07,4140,4220,4130,4140,33623,40833.0,9863089.0
2018-12-10,4095,4140,4040,4130,30038,40735.0,9863089.0
2018-12-11,4140,4140,4040,4105,17169,40488.0,9863089.0
2018-12-12,4105,4165,4055,4155,27935,40981.0,9863089.0
2018-12-13,4160,4200,4115,4165,29888,41080.0,9863089.0
2018-12-14,4170,4250,4145,4250,43419,41918.0,9863089.0
2018-12-17,4250,4380,4205,4380,42112,43200.0,9863089.0
2018-12-18,4330,4440,4300,4305,20768,42461.0,9863089.0
2018-12-19,4305,4350,4250,4350,16752,42904.0,9863089.0
2018-12-20,4380,4435,4325,4350,17718,42904.0,9863089.0
2018-12-21,4350,4350,4260,4260,12767,42017.0,9863089.0
2018-12-24,4250,4265,4210,4215,10025,41573.0,9863089.0
2018-12-26,4215,4215,4070,4100,37265,40439.0,9863089.0
2018-12-27,4200,4250,4105,4180,16147,41228.0,9863089.0
2018-12-28,4190,4230,4135,4155,17282,40981.0,9863089.0
2019-01-02,4155,4175,4075,4115,15516,40587.0,9863089.0
2019-01-03,4085,4145,4055,4105,12240,40488.0,9863089.0
2019-01-04,4100,4130,4030,4085,21509,40291.0,9863089.0
2019-01-07,4090,4150,4090,4125,9407,40685.0,9863089.0
2019-01-08,4145,4150,4080,4150,23576,40932.0,9863089.0
2019-01-09,4150,4240,4145,4240,23547,41819.0,9863089.0
2019-01-10,4240,4310,4210,4310,34405,42510.0,9863089.0
2019-01-11,4300,4320,4240,4250,34422,41918.0,9863089.0
2019-01-14,4270,4320,4260,4300,24291,42411.0,9863089.0
2019-01-15,4300,4350,4300,4315,23375,42559.0,9863089.0
2019-01-16,4305,4365,4300,4325,22562,42658.0,9863089.0
2019-01-17,4330,4360,4280,4330,25197,42707.0,9863089.0
2019-01-18,4295,4380,4255,4350,53119,42904.0,9863089.0
2019-01-21,4350,4415,4325,4380,42707,43200.0,9863089.0
2019-01-22,4360,4435,4205,4335,34464,42756.0,9863089.0
2019-01-23,4370,4370,4230,4275,46623,42165.0,9863089.0
2019-01-24,4270,4300,4215,4245,43510,41869.0,9863089.0
2019-01-25,4285,4285,4205,4240,24727,41819.0,9863089.0
2019-01-28,4280,4795,4250,4590,672909,45272.0,9863089.0
2019-01-29,4565,4655,4525,4530,142599,44680.0,9863089.0
2019-01-30,4530,4740,4480,4650,225233,45863.0,9863089.0
2019-01-31,4680,4680,4535,4595,80429,45321.0,9863089.0
2019-02-01,4560,4625,4515,4585,60822,45222.0,9863089.0
2019-02-07,4585,4670,4535,4670,50528,46061.0,9863089.0
2019-02-08,4650,4670,4545,4620,20490,45567.0,9863089.0
2019-02-11,4590,4620,4545,4555,20436,44926.0,9863089.0
2019-02-12,4555,4595,4545,4570,17654,45074.0,9863089.0
2019-02-13,4600,4760,4555,4725,70422,46603.0,9863089.0
2019-02-14,4780,4935,4705,4790,161997,47244.0,9863089.0
2019-02-15,4755,5130,4710,4845,341378,47787.0,9863089.0
2019-02-18,4845,4970,4790,4895,122437,48280.0,9863089.0
2019-02-19,4920,4955,4820,4820,53560,47540.0,9863089.0
2019-02-20,4820,4865,4730,4785,47162,47195.0,9863089.0
2019-02-21,4770,4825,4670,4775,39204,47096.0,9863089.0
2019-02-22,4740,4800,4665,4695,39650,46307.0,9863089.0
2019-02-25,4700,4800,4680,4700,51156,46357.0,9863089.0
2019-02-26,4755,4755,4610,4640,33679,45765.0,9863089.0
2019-02-27,4600,4625,4485,4615,71489,45518.0,9863089.0
2019-02-28,4600,4670,4450,4475,56548,44137.0,9863089.0
2019-03-04,4475,4630,4475,4605,30622,46143.0,10020230.0
2019-03-05,4605,4620,4480,4540,27025,45492.0,10020230.0
2019-03-06,4590,4590,4445,4510,46656,45191.0,10020230.0
2019-03-07,4510,4510,4390,4450,28215,44590.0,10020230.0
2019-03-08,4375,4440,4360,4395,33996,44039.0,10020230.0
2019-03-11,4480,4490,4300,4400,36691,44089.0,10020230.0
2019-03-12,4440,4510,4400,4455,21833,44640.0,10020230.0
2019-03-13,4460,4500,4405,4450,16248,44590.0,10020230.0
2019-03-14,4450,4575,4435,4575,43847,45843.0,10020230.0
2019-03-15,4750,4755,4490,4575,137569,45843.0,10020230.0
2019-03-18,4580,4650,4545,4580,17708,45893.0,10020230.0
2019-03-19,4580,4585,4485,4510,17746,45191.0,10020230.0
2019-03-20,4590,4710,4500,4710,116646,47195.0,10020230.0
2019-03-21,4760,4760,4590,4590,72914,45993.0,10020230.0
2019-03-22,4595,4625,4500,4600,30543,46093.0,10020230.0
2019-03-25,4555,4625,4500,4515,39389,45241.0,10020230.0
2019-03-26,4515,4555,4460,4530,18128,45392.0,10020230.0
2019-03-27,4505,4570,4455,4455,15225,44640.0,10020230.0
2019-03-28,4455,4460,4350,4365,32752,43738.0,10020230.0
2019-03-29,4365,4440,4300,4350,22193,43588.0,10020230.0
2019-04-01,4350,4470,4340,4430,21558,44390.0,10020230.0
2019-04-02,4405,4500,4405,4495,18803,45041.0,10020230.0
2019-04-03,4495,4550,4425,4550,21255,45592.0,10020230.0
2019-04-04,4550,4575,4500,4550,25211,45592.0,10020230.0
2019-04-05,4580,4640,4545,4620,27062,46293.0,10020230.0
2019-04-08,4575,4620,4570,4585,19738,45943.0,10020230.0
2019-04-09,4585,4605,4530,4575,25512,45843.0,10020230.0
2019-04-10,4585,4605,4535,4560,16235,45692.0,10020230.0
2019-04-11,4595,4610,4535,4610,35226,46193.0,10020230.0
2019-04-12,4610,4660,4555,4610,24225,46193.0,10020230.0
2019-04-15,4605,4610,4570,4600,23565,46093.0,10020230.0
2019-04-16,4600,4630,4520,4630,31280,46394.0,10020230.0
2019-04-17,4650,4650,4585,4605,23458,46143.0,10020230.0
2019-04-18,4605,4645,4530,4600,45405,46093.0,10020230.0
2019-04-19,4600,4680,4580,4675,22540,46845.0,10020230.0
2019-04-22,4675,4685,4615,4655,18730,46644.0,10020230.0
2019-04-23,4655,4675,4585,4610,19239,46193.0,10020230.0
2019-04-24,4660,4700,4595,4620,30260,46293.0,10020230.0
2019-04-25,4655,4655,4525,4560,25837,45692.0,10020230.0
2019-04-26,4515,4560,4400,4485,45476,44941.0,10020230.0
2019-04-29,4485,4520,4430,4490,22691,44991.0,10020230.0
2019-04-30,4500,4515,4430,4515,11958,45241.0,10020230.0
2019-05-02,4595,4595,4455,4540,25615,45492.0,10020230.0
2019-05-03,4540,4575,4460,4525,24024,45342.0,10020230.0
2019-05-07,4430,4520,4410,4455,21234,44640.0,10020230.0
2019-05-08,4455,4540,4425,4540,22955,45492.0,10020230.0
2019-05-09,4610,4910,4480,4510,714296,45191.0,10020230.0
2019-05-10,4575,4580,4455,4500,112706,45091.0,10020230.0
2019-05-13,4500,4535,4355,4415,110616,44239.0,10020230.0
2019-05-14,4350,4565,4310,4490,91105,44991.0,10020230.0
2019-05-15,4490,4720,4480,4670,319580,46794.0,10020230.0
2019-05-16,4695,4720,4570,4710,119811,47195.0,10020230.0
2019-05-17,4720,4895,4685,4850,350886,48598.0,10020230.0
2019-05-20,4950,5150,4760,4820,713971,48298.0,10020230.0
2019-05-21,4770,5240,4770,5130,478256,51404.0,10020230.0
2019-05-22,5250,5330,5040,5100,352667,51103.0,10020230.0
2019-05-23,5030,5240,4940,4985,289684,49951.0,10020230.0
2019-05-24,4985,4985,4655,4710,412280,47195.0,10020230.0
2019-05-27,4850,4960,4760,4850,310201,48598.0,10020230.0
2019-05-28,4890,4970,4730,4950,156242,49600.0,10020230.0
2019-05-29,4860,4915,4670,4705,188980,47145.0,10020230.0
2019-05-30,4700,4730,4530,4535,126854,45442.0,10020230.0
2019-05-31,4535,4595,4450,4510,80301,45191.0,10020230.0
2019-06-03,4510,4510,4400,4450,84739,45035.0,10120229.0
2019-06-04,4500,4500,4445,4470,39700,45237.0,10120229.0
2019-06-05,4500,4610,4455,4570,71407,46249.0,10120229.0
2019-06-07,4610,4625,4525,4590,67825,46452.0,10120229.0
2019-06-10,4590,4670,4545,4650,74946,47723.0,10263086.0
2019-06-11,4665,4695,4610,4680,100980,48031.0,10263086.0
2019-06-12,4680,4680,4550,4580,75698,47005.0,10263086.0
2019-06-13,4580,4650,4550,4625,67043,47467.0,10263086.0
2019-06-14,4625,4645,4540,4575,43407,46954.0,10263086.0
2019-06-17,4555,4620,4525,4545,48852,46646.0,10263086.0
2019-06-18,4545,4575,4445,4450,112975,45671.0,10263086.0
2019-06-19,4460,4475,4430,4455,30329,45722.0,10263086.0
2019-06-20,4490,4545,4450,4500,52212,46184.0,10263086.0
2019-06-21,4530,4540,4475,4510,49922,46287.0,10263086.0
2019-06-24,4510,4525,4450,4495,21304,46133.0,10263086.0
2019-06-25,4465,4530,4430,4475,63853,45927.0,10263086.0
2019-06-26,4460,4510,4430,4465,47344,45825.0,10263086.0
2019-06-27,4505,4505,4375,4410,71505,45260.0,10263086.0
2019-06-28,4410,4440,4350,4390,48208,45055.0,10263086.0
2019-07-01,4455,4480,4375,4470,37116,45876.0,10263086.0
2019-07-02,4470,4495,4410,4450,55740,45671.0,10263086.0
2019-07-03,4470,4485,4375,4470,34219,45876.0,10263086.0
2019-07-04,4480,4495,4335,4340,83795,44542.0,10263086.0
2019-07-05,4320,4450,4235,4305,45608,44183.0,10263086.0
2019-07-08,4260,4335,4105,4115,69718,42233.0,10263086.0
2019-07-09,4120,4195,4025,4050,70362,41565.0,10263086.0
2019-07-10,4050,4195,4040,4190,65014,43002.0,10263086.0
2019-07-11,4230,4240,4165,4200,14805,43105.0,10263086.0
2019-07-12,4200,4200,4115,4160,23856,42694.0,10263086.0
2019-07-15,4130,4155,4090,4100,26964,42079.0,10263086.0
2019-07-16,4085,4190,4055,4100,21568,42079.0,10263086.0
2019-07-17,4100,4100,3950,3960,50100,40642.0,10263086.0
2019-07-18,3960,4020,3875,3980,32796,40847.0,10263086.0
2019-07-19,3980,4045,3970,4040,15259,41463.0,10263086.0
2019-07-22,4040,4185,4015,4130,27924,42387.0,10263086.0
2019-07-23,4085,4150,3850,3865,154352,39667.0,10263086.0
2019-07-24,3910,3915,3820,3830,46523,39308.0,10263086.0
2019-07-25,3830,3880,3690,3810,72382,39102.0,10263086.0
2019-07-26,3830,3830,3600,3720,79655,38179.0,10263086.0
2019-07-29,3720,3720,3505,3515,106569,36075.0,10263086.0
2019-07-30,3455,3770,3455,3720,112935,38179.0,10263086.0
2019-07-31,3715,3870,3600,3865,91039,39667.0,10263086.0
2019-08-01,3850,3925,3800,3850,151012,39513.0,10263086.0
2019-08-02,3850,3885,3770,3830,54901,39308.0,10263086.0
2019-08-05,3770,3825,3545,3550,143166,36434.0,10263086.0
2019-08-06,3545,3720,3400,3485,110633,35767.0,10263086.0
2019-08-07,3500,3610,3500,3605,34170,36998.0,10263086.0
2019-08-08,3640,3740,3605,3700,22612,37973.0,10263086.0
2019-08-09,3700,3745,3670,3705,31824,38025.0,10263086.0
2019-08-12,3705,3715,3580,3675,21298,37717.0,10263086.0
2019-08-13,3675,3675,3585,3630,17918,37255.0,10263086.0
2019-08-14,3670,3680,3620,3650,30744,37460.0,10263086.0
2019-08-16,3610,3625,3515,3580,45199,36742.0,10263086.0
2019-08-19,3560,3610,3560,3590,19151,36844.0,10263086.0
2019-08-20,3590,3695,3590,3685,31076,37819.0,10263086.0
2019-08-21,3685,3770,3610,3710,40160,38076.0,10263086.0
2019-08-22,3680,3820,3680,3785,40051,38846.0,10263086.0
2019-08-23,3780,3815,3730,3775,57565,38743.0,10263086.0
2019-08-26,3700,3735,3590,3610,47713,37050.0,10263086.0
2019-08-27,3615,3730,3615,3660,22264,37563.0,10263086.0
2019-08-28,3700,3720,3605,3700,41595,37973.0,10263086.0
2019-08-29,3690,3750,3585,3635,29757,37306.0,10263086.0
2019-08-30,3665,3675,3590,3675,49194,37717.0,10263086.0
2019-09-02,3705,3705,3635,3675,33856,37717.0,10263086.0
2019-09-03,3690,3695,3640,3655,22309,37512.0,10263086.0
2019-09-04,3635,3790,3620,3720,32407,38179.0,10263086.0
2019-09-05,3735,3785,3675,3780,33079,38794.0,10263086.0
2019-09-06,3790,3830,3715,3805,31103,39051.0,10263086.0
2019-09-09,3800,3810,3745,3770,24778,38692.0,10263086.0
2019-09-10,3800,3800,3710,3765,19783,38641.0,10263086.0
2019-09-11,3765,3845,3745,3760,26395,38589.0,10263086.0
2019-09-16,3760,3800,3745,3750,22221,38487.0,10263086.0
2019-09-17,3775,3810,3745,3785,13617,38846.0,10263086.0
2019-09-18,3780,3815,3750,3805,14096,39051.0,10263086.0
2019-09-19,3805,3910,3790,3860,69376,39616.0,10263086.0
2019-09-20,3885,3885,3825,3855,12023,39564.0,10263086.0
