아나패스(123860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-16,11300,11450,11200,11400,86654,115438.0,10126120.0
2012-07-17,11200,11500,11100,11300,107401,114425.0,10126120.0
2012-07-18,11350,11350,10750,11000,82281,111387.0,10126120.0
2012-07-19,11100,11150,10850,10850,62584,109868.0,10126120.0
2012-07-20,10850,11000,10550,10700,77525,108349.0,10126120.0
2012-07-23,10450,10550,10100,10300,81855,104299.0,10126120.0
2012-07-24,10100,10350,10100,10200,44129,103286.0,10126120.0
2012-07-25,10000,10050,9800,9850,74837,99742.0,10126120.0
2012-07-26,9860,10200,9860,10050,37618,101768.0,10126120.0
2012-07-27,10350,10350,10200,10300,35317,104299.0,10126120.0
2012-07-30,10400,10550,10150,10300,20617,104299.0,10126120.0
2012-07-31,10300,10550,10150,10550,52221,106831.0,10126120.0
2012-08-01,10550,10550,10350,10500,24030,106324.0,10126120.0
2012-08-02,10400,10500,10300,10300,23823,104299.0,10126120.0
2012-08-03,10150,10300,10100,10150,21942,102780.0,10126120.0
2012-08-06,10350,10600,10350,10450,34236,105818.0,10126120.0
2012-08-07,10400,10600,10400,10450,21718,105818.0,10126120.0
2012-08-08,10550,10600,10300,10300,41338,104299.0,10126120.0
2012-08-09,10400,10500,10200,10450,51555,105818.0,10126120.0
2012-08-10,10500,10750,10450,10600,29968,107337.0,10126120.0
2012-08-13,10800,10850,10500,10750,71891,108856.0,10126120.0
2012-08-14,10750,10800,10600,10700,38266,108349.0,10126120.0
2012-08-16,10700,10900,10550,10850,58283,109868.0,10126120.0
2012-08-17,10950,11000,10800,10850,43943,109868.0,10126120.0
2012-08-20,10950,11300,10950,10950,99369,110881.0,10126120.0
2012-08-21,10950,11200,10850,11000,74801,111387.0,10126120.0
2012-08-22,11000,11150,10850,11000,47857,111387.0,10126120.0
2012-08-23,10950,11050,10800,11000,57091,111387.0,10126120.0
2012-08-24,10900,10900,10750,10800,46851,109362.0,10126120.0
2012-08-27,10650,11300,10650,11300,162755,114425.0,10126120.0
2012-08-28,11350,11550,11050,11500,129367,116450.0,10126120.0
2012-08-29,11650,11700,11400,11600,85614,117463.0,10126120.0
2012-08-30,11550,11900,11400,11800,116906,119488.0,10126120.0
2012-08-31,11800,12150,11750,12000,116605,121513.0,10126120.0
2012-09-03,12100,12150,11850,12000,79046,121513.0,10126120.0
2012-09-04,12000,12450,12000,12100,159476,122526.0,10126120.0
2012-09-05,12200,12350,11650,11950,136307,121007.0,10126120.0
2012-09-06,12150,12400,12000,12250,104284,124045.0,10126120.0
2012-09-07,12350,12400,12050,12350,131851,125058.0,10126120.0
2012-09-10,12450,12450,12200,12200,78659,123539.0,10126120.0
2012-09-11,12250,12400,12200,12200,60079,123539.0,10126120.0
2012-09-12,12200,12450,12150,12350,75692,125058.0,10126120.0
2012-09-13,12450,12450,11850,11850,157516,119995.0,10126120.0
2012-09-14,12200,12200,12000,12050,78441,122020.0,10126120.0
2012-09-17,12150,12300,11850,12000,66122,121513.0,10126120.0
2012-09-18,12000,12250,11900,12000,83928,121513.0,10126120.0
2012-09-19,11850,11950,11450,11600,222470,117463.0,10126120.0
2012-09-20,11700,11750,11350,11700,113169,118476.0,10126120.0
2012-09-21,11850,12000,11600,11900,80854,120501.0,10126120.0
2012-09-24,12050,12550,12050,12250,150072,124045.0,10126120.0
2012-09-25,12700,12700,11750,11750,189316,118982.0,10126120.0
2012-09-26,11650,11900,11500,11600,127332,117463.0,10126120.0
2012-09-27,11450,11800,11250,11800,91246,119488.0,10126120.0
2012-09-28,11950,11950,11600,11750,60686,118982.0,10126120.0
2012-10-02,11800,11850,11550,11550,42759,116957.0,10126120.0
2012-10-04,11550,11650,11400,11650,43752,117969.0,10126120.0
2012-10-05,11700,12100,11650,11850,79114,119995.0,10126120.0
2012-10-08,11950,11950,11650,11800,61211,119488.0,10126120.0
2012-10-09,11800,12200,11700,12150,97555,123032.0,10126120.0
2012-10-10,12050,12150,11850,12000,49354,121513.0,10126120.0
2012-10-11,12000,12100,11800,11900,48727,120501.0,10126120.0
2012-10-12,12050,12050,11800,11800,35294,119488.0,10126120.0
2012-10-15,11750,11800,11450,11450,73666,115944.0,10126120.0
2012-10-16,11700,11750,11450,11550,38163,116957.0,10126120.0
2012-10-17,11900,12050,11700,11750,47683,118982.0,10126120.0
2012-10-18,11850,11900,11350,11450,42897,115944.0,10126120.0
2012-10-19,11600,11600,11200,11200,58215,113413.0,10126120.0
2012-10-22,10900,11200,10800,11150,42034,112906.0,10126120.0
2012-10-23,11200,11700,11200,11650,48181,117969.0,10126120.0
2012-10-24,11500,11600,11300,11500,38485,116450.0,10126120.0
2012-10-25,11500,11600,11200,11200,30584,113413.0,10126120.0
2012-10-26,11250,11300,10400,10800,83903,109362.0,10126120.0
2012-10-29,10900,10950,10350,10400,24383,105312.0,10126120.0
2012-10-30,10400,10800,10400,10800,21451,109362.0,10126120.0
2012-10-31,10800,10950,10600,10700,19885,108349.0,10126120.0
2012-11-01,10850,10850,10550,10650,19739,107843.0,10126120.0
2012-11-02,10750,10850,10550,10700,33746,108349.0,10126120.0
2012-11-05,10700,10700,10450,10500,29622,106324.0,10126120.0
2012-11-06,10550,10950,10400,10650,97763,107843.0,10126120.0
2012-11-07,10700,10800,10550,10700,25836,108349.0,10126120.0
2012-11-08,10600,12250,10500,12150,357555,123032.0,10126120.0
2012-11-09,12050,12250,11800,12200,166546,123554.0,10127370.0
2012-11-12,12300,12300,11900,12200,130573,123554.0,10127370.0
2012-11-13,12200,12700,12150,12200,186546,123554.0,10127370.0
2012-11-14,12300,12650,12200,12200,121951,123554.0,10127370.0
2012-11-15,12200,12800,12000,12700,161762,128618.0,10127370.0
2012-11-16,12800,12800,12300,12600,122109,127605.0,10127370.0
2012-11-19,12800,13200,12550,12900,173359,130643.0,10127370.0
2012-11-20,13050,13100,12500,12750,86428,129124.0,10127370.0
2012-11-21,12600,12850,12400,12550,80739,127098.0,10127370.0
2012-11-22,12600,12850,12400,12400,79455,125579.0,10127370.0
2012-11-23,12500,13250,12450,12800,173359,129630.0,10127370.0
2012-11-26,12850,12900,12350,12450,69647,126086.0,10127370.0
2012-11-27,12550,12950,12500,12800,93351,129630.0,10127370.0
2012-11-28,12800,13250,12750,13050,216673,132162.0,10127370.0
2012-11-29,13100,13100,12550,12550,146664,127098.0,10127370.0
2012-11-30,12500,12750,12350,12600,100879,127605.0,10127370.0
2012-12-03,12700,12700,12500,12600,57437,127605.0,10127370.0
2012-12-04,12600,13050,12500,12900,127006,130643.0,10127370.0
2012-12-05,12950,12950,12350,12500,133337,126592.0,10127370.0
2012-12-06,12750,12750,12000,12450,95707,126086.0,10127370.0
2012-12-07,12350,12500,12150,12400,46918,125579.0,10127370.0
2012-12-10,12400,12750,12250,12750,50764,129124.0,10127370.0
2012-12-11,12800,13600,12750,12950,384863,131149.0,10127370.0
2012-12-12,13000,13100,12550,12700,129203,128618.0,10127370.0
2012-12-13,12800,13250,12750,13000,144731,131656.0,10127370.0
2012-12-14,13000,13500,12350,12600,404469,127605.0,10127370.0
2012-12-17,12600,12700,12150,12150,134626,123048.0,10127370.0
2012-12-18,12300,12300,11900,12000,118403,121528.0,10127370.0
2012-12-20,12000,12150,11100,11200,229983,113427.0,10127370.0
2012-12-21,11200,11400,10600,11000,266737,111401.0,10127370.0
2012-12-24,11100,12150,11000,11850,313468,120009.0,10127370.0
2012-12-26,12000,12100,11800,11900,156777,120516.0,10127370.0
2012-12-27,11800,12000,11650,11900,159307,120516.0,10127370.0
2012-12-28,11900,12300,11900,12050,105100,122035.0,10127370.0
2013-01-02,12100,12150,11750,11800,103593,119503.0,10127370.0
2013-01-03,11800,12400,11800,12350,267631,125073.0,10127370.0
2013-01-04,12400,13150,12400,12750,408843,129124.0,10127370.0
2013-01-07,12950,13100,12650,12950,243482,131149.0,10127370.0
2013-01-08,12950,13100,12650,12850,131802,130137.0,10127370.0
2013-01-09,13000,13650,12850,13200,422090,133681.0,10127370.0
2013-01-10,13300,13400,13050,13300,177405,134694.0,10127370.0
2013-01-11,13350,13650,13100,13100,185303,132669.0,10127370.0
2013-01-14,13050,13400,12800,12900,164220,130643.0,10127370.0
2013-01-15,13200,13900,13000,13550,478566,137226.0,10127370.0
2013-01-16,13450,13650,12850,13000,230890,131656.0,10127370.0
2013-01-17,13050,13200,12650,12850,149323,130137.0,10127370.0
2013-01-18,13000,13600,13000,13550,249716,137226.0,10127370.0
2013-01-21,13600,14050,13400,13700,177489,138745.0,10127370.0
2013-01-22,13800,13800,13350,13500,152655,136719.0,10127370.0
2013-01-23,13600,14000,13150,13900,321879,140770.0,10127370.0
2013-01-24,13900,14150,13100,13300,374373,134694.0,10127370.0
2013-01-25,13450,13450,12950,13200,150285,133681.0,10127370.0
2013-01-28,13200,13500,13050,13150,75667,133175.0,10127370.0
2013-01-29,13150,13500,13100,13450,126910,136213.0,10127370.0
2013-01-30,13500,13500,12700,12700,164880,128618.0,10127370.0
2013-01-31,12700,13100,12550,13100,160389,132669.0,10127370.0
2013-02-01,13100,13100,12550,12850,80882,130137.0,10127370.0
2013-02-04,12700,12850,12200,12200,122308,123554.0,10127370.0
2013-02-05,11950,12600,11950,12450,117130,126086.0,10127370.0
2013-02-06,12450,12650,12350,12550,44150,127098.0,10127370.0
2013-02-07,12550,12850,12550,12700,57536,128618.0,10127370.0
2013-02-08,12700,13100,12600,12850,86559,130137.0,10127370.0
2013-02-12,12850,12900,12550,12650,57680,128111.0,10127370.0
2013-02-13,12600,12800,12500,12650,51356,128111.0,10127370.0
2013-02-14,12700,13200,12700,13050,195230,132162.0,10127370.0
2013-02-15,13200,13200,13000,13100,59163,132669.0,10127370.0
2013-02-18,13000,13100,12950,13100,41542,132669.0,10127370.0
2013-02-19,13150,13350,13000,13050,99541,132162.0,10127370.0
2013-02-20,13250,13600,13050,13300,154148,134694.0,10127370.0
2013-02-21,13300,13350,13050,13150,90411,133175.0,10127370.0
2013-02-22,13100,13700,13100,13300,212740,134694.0,10127370.0
2013-02-25,13500,13950,13300,13900,367556,140770.0,10127370.0
2013-02-26,13850,14100,13700,13950,220828,141277.0,10127370.0
2013-02-27,14000,14000,13450,13550,232685,137226.0,10127370.0
2013-02-28,13550,13800,13250,13300,235160,134694.0,10127370.0
2013-03-04,13350,13600,13200,13250,154495,134188.0,10127370.0
2013-03-05,13450,13700,13400,13650,163518,138239.0,10127370.0
2013-03-06,13800,13850,13400,13400,177228,135707.0,10127370.0
2013-03-07,13500,13500,12900,12900,154073,130643.0,10127370.0
2013-03-08,12900,13050,12750,12800,125131,129630.0,10127370.0
2013-03-11,12850,12900,12500,12850,107778,130137.0,10127370.0
2013-03-12,12900,13200,12850,13150,110079,133175.0,10127370.0
2013-03-13,13150,13300,13050,13200,111495,133681.0,10127370.0
2013-03-14,13500,13750,13350,13700,311771,138745.0,10127370.0
2013-03-15,13700,14000,13500,13850,298542,140264.0,10127370.0
2013-03-18,13850,14300,13500,13550,358432,137226.0,10127370.0
2013-03-19,13650,14800,13650,14750,568940,149379.0,10127370.0
2013-03-20,14750,14800,14350,14700,310167,148872.0,10127370.0
2013-03-21,14700,14950,14400,14500,194056,146847.0,10127370.0
2013-03-22,14500,14650,14150,14650,269865,148366.0,10127370.0
2013-03-25,14700,14800,14250,14550,182492,147353.0,10127370.0
2013-03-26,14500,15000,14500,14550,321802,147353.0,10127370.0
2013-03-27,14600,14650,14200,14550,151419,147353.0,10127370.0
2013-03-28,14500,15050,14500,15000,296111,151911.0,10127370.0
2013-03-29,15100,15150,14800,15050,183094,152417.0,10127370.0
2013-04-01,15050,15050,14500,14500,128948,146847.0,10127370.0
2013-04-02,14500,14800,14200,14500,214317,146847.0,10127370.0
2013-04-03,14600,15450,14500,15450,415305,156468.0,10127370.0
2013-04-04,15300,15300,14200,14900,456223,150898.0,10127370.0
2013-04-05,14850,15250,14550,14950,329841,151404.0,10127370.0
2013-04-08,15000,15150,13950,14150,238461,143302.0,10127370.0
2013-04-09,13950,14500,13600,14150,217669,143302.0,10127370.0
2013-04-10,14200,14600,13950,14500,154946,146847.0,10127370.0
2013-04-11,14650,14750,14150,14650,146247,148366.0,10127370.0
2013-04-12,14750,15050,14600,14650,209754,148366.0,10127370.0
2013-04-15,14600,15100,14400,15000,181844,151911.0,10127370.0
2013-04-16,14600,14950,12750,13600,1148900,137732.0,10127370.0
2013-04-17,13850,14250,13500,13750,564075,139251.0,10127370.0
2013-04-18,13900,14050,13600,13850,193868,140264.0,10127370.0
2013-04-19,13850,13850,13300,13450,145968,136213.0,10127370.0
2013-04-22,13500,14150,13500,14100,202616,142796.0,10127370.0
2013-04-23,14150,14350,14000,14200,184132,143809.0,10127370.0
2013-04-24,14350,14400,14000,14300,171445,144821.0,10127370.0
2013-04-25,14350,14500,13800,14050,161904,142290.0,10127370.0
2013-04-26,14100,14900,14100,14850,383891,150391.0,10127370.0
2013-04-29,14950,15200,14800,15100,220611,152923.0,10127370.0
2013-04-30,15000,15100,14600,14850,202320,150391.0,10127370.0
2013-05-02,14950,15500,14650,14700,343618,148877.0,10127700.0
2013-05-03,15050,15600,15000,15250,455350,154447.0,10127700.0
2013-05-06,15250,15400,14650,14700,226573,148877.0,10127700.0
2013-05-07,14550,15050,14550,15000,151851,151916.0,10127700.0
2013-05-08,15050,15450,14900,15200,174541,153941.0,10127700.0
2013-05-09,15200,15400,14850,15000,150036,151916.0,10127700.0
2013-05-10,15000,15000,14550,14600,137860,147864.0,10127700.0
2013-05-13,14750,14750,14400,14600,72251,147864.0,10127700.0
2013-05-14,14750,15100,14350,14600,223432,147864.0,10127700.0
2013-05-15,14700,14750,14400,14700,101101,148877.0,10127700.0
2013-05-16,14750,15350,14750,15150,252289,153435.0,10127700.0
2013-05-20,15550,15800,15300,15300,268108,154954.0,10127700.0
2013-05-21,15400,16100,15400,15850,285602,160524.0,10127700.0
2013-05-22,15900,16050,15650,15850,142806,160524.0,10127700.0
2013-05-23,15850,16800,15750,16050,534353,162550.0,10127700.0
2013-05-24,16250,16300,15850,16150,155572,163562.0,10127700.0
2013-05-27,16150,16250,15500,15500,230163,156979.0,10127700.0
2013-05-28,15600,16350,15500,16150,293824,163562.0,10127700.0
2013-05-29,16250,16600,16100,16350,217507,165588.0,10127700.0
2013-05-30,16350,16350,15700,15700,143841,159005.0,10127700.0
2013-05-31,15800,15900,15150,15200,159800,153941.0,10127700.0
2013-06-03,15050,15600,14950,15350,113956,155460.0,10127700.0
2013-06-04,15400,16000,15300,15950,181697,161537.0,10127700.0
2013-06-05,16000,16000,15100,15100,128218,152928.0,10127700.0
2013-06-07,15100,15200,14250,14400,167509,145839.0,10127700.0
2013-06-10,14400,15150,14400,15050,113580,152422.0,10127700.0
2013-06-11,15150,15450,14750,15450,87299,156473.0,10127700.0
2013-06-12,15350,15900,15300,15550,111695,157486.0,10127700.0
2013-06-13,15450,15550,14900,15050,130085,152422.0,10127700.0
2013-06-14,15250,15800,15250,15700,247414,159005.0,10127700.0
2013-06-17,15700,15700,14650,15050,202194,152422.0,10127700.0
2013-06-18,15050,15100,14500,14850,130960,150396.0,10127700.0
2013-06-19,14950,15500,14700,14700,274661,148877.0,10127700.0
2013-06-20,14550,14900,14250,14750,178854,149384.0,10127700.0
2013-06-21,14350,14950,14050,14950,147108,151409.0,10127700.0
2013-06-24,15250,15250,14250,14250,82351,144320.0,10127700.0
2013-06-25,14150,14700,13700,13900,197250,140775.0,10127700.0
2013-06-26,14350,14550,13850,14350,76645,145332.0,10127700.0
2013-06-27,14600,14950,14500,14850,115156,150396.0,10127700.0
2013-06-28,14800,14950,14450,14450,88699,146345.0,10127700.0
2013-07-01,14600,14700,14450,14600,54241,147864.0,10127700.0
2013-07-02,14750,15300,14750,14800,235491,149890.0,10127700.0
2013-07-03,14800,14900,14300,14400,146581,145839.0,10127700.0
2013-07-04,14450,14700,14050,14350,105459,145332.0,10127700.0
2013-07-05,14500,14500,13850,13900,150065,140775.0,10127700.0
2013-07-08,14000,14050,13000,13000,149693,131660.0,10127700.0
2013-07-09,13250,13700,13250,13550,132833,137230.0,10127700.0
2013-07-10,13800,13950,13500,13500,109910,136724.0,10127700.0
2013-07-11,13750,13950,13600,13850,95744,140269.0,10127700.0
2013-07-12,13950,14000,13650,13700,45719,138749.0,10127700.0
2013-07-15,13750,13850,13500,13750,39659,139256.0,10127700.0
2013-07-16,14000,14300,13750,14200,81813,143813.0,10127700.0
2013-07-17,14200,14500,14000,14350,65258,145332.0,10127700.0
2013-07-18,14200,14400,13800,13800,72743,139762.0,10127700.0
2013-07-19,13950,14000,13600,13600,48783,137737.0,10127700.0
2013-07-22,13950,14050,13200,13350,101441,135205.0,10127700.0
2013-07-23,13550,13800,13400,13800,79072,139762.0,10127700.0
2013-07-24,13800,14200,13650,13850,89322,140269.0,10127700.0
2013-07-25,13850,13900,13600,13650,67854,138243.0,10127700.0
2013-07-26,13800,13850,13650,13800,45404,139762.0,10127700.0
2013-07-29,14000,14050,13800,13850,44508,140269.0,10127700.0
2013-07-30,13850,14300,13550,14250,105410,144320.0,10127700.0
2013-07-31,14300,14500,14100,14350,62458,145332.0,10127700.0
2013-08-01,14500,14500,14150,14150,43806,143307.0,10127700.0
2013-08-02,14300,14500,14250,14250,47325,144320.0,10127700.0
2013-08-05,14150,14200,13950,13950,34861,141281.0,10127700.0
2013-08-06,14050,14300,14000,14200,46698,143813.0,10127700.0
2013-08-07,14100,14350,13750,13900,80841,140775.0,10127700.0
2013-08-08,13900,14150,13900,14000,45925,141788.0,10127700.0
2013-08-09,14200,14300,13900,14200,56024,143813.0,10127700.0
2013-08-12,14100,14250,13950,14000,50151,141788.0,10127700.0
2013-08-13,14300,14450,14100,14400,92165,145839.0,10127700.0
2013-08-14,14450,14650,14250,14300,59254,144826.0,10127700.0
2013-08-16,14000,14200,13800,14000,56977,141788.0,10127700.0
2013-08-19,14050,14150,13650,13750,66428,139256.0,10127700.0
2013-08-20,13750,13850,13150,13200,85742,133686.0,10127700.0
2013-08-21,13300,13400,12900,13100,49292,132673.0,10127700.0
2013-08-22,12950,13100,12400,12800,76319,129635.0,10127700.0
2013-08-23,13000,13200,12850,12900,40279,130647.0,10127700.0
2013-08-26,12950,13100,12850,12950,31196,131154.0,10127700.0
2013-08-27,13050,13300,12900,13000,28001,131660.0,10127700.0
2013-08-28,12700,12700,12150,12300,79723,124571.0,10127700.0
2013-08-29,12150,12700,12150,12400,64234,125583.0,10127700.0
2013-08-30,12450,12650,12300,12350,31049,125077.0,10127700.0
2013-09-02,12400,12950,12400,12700,49504,128622.0,10127700.0
2013-09-03,12700,12950,12500,12650,33968,128115.0,10127700.0
2013-09-04,12700,12800,12350,12650,15608,128115.0,10127700.0
2013-09-05,12650,12900,12500,12700,35251,128622.0,10127700.0
2013-09-06,12800,12950,12700,12700,28358,128622.0,10127700.0
2013-09-09,12800,12800,12450,12500,26012,126596.0,10127700.0
2013-09-10,12500,12800,12350,12500,51213,126596.0,10127700.0
2013-09-11,12500,12650,12350,12650,23175,128115.0,10127700.0
2013-09-12,12650,12750,12500,12600,16638,127609.0,10127700.0
2013-09-13,12550,12600,12350,12450,26004,126090.0,10127700.0
2013-09-16,12500,12550,12000,12050,46255,122039.0,10127700.0
2013-09-17,12150,12400,11850,12350,31094,125077.0,10127700.0
2013-09-23,12350,12400,12100,12100,41997,122545.0,10127700.0
2013-09-24,12150,12400,12050,12200,22159,123558.0,10127700.0
2013-09-25,12100,12250,11750,12000,49945,121532.0,10127700.0
2013-09-26,11950,12350,11950,12000,43053,121532.0,10127700.0
2013-09-27,12050,12650,12050,12600,46671,127609.0,10127700.0
2013-09-30,12550,13000,12400,12800,47612,129635.0,10127700.0
2013-10-01,12700,12850,12350,12500,35769,126596.0,10127700.0
2013-10-02,12550,12600,12350,12450,26631,126090.0,10127700.0
2013-10-04,12300,12700,12300,12500,32686,126596.0,10127700.0
2013-10-07,12650,12650,12400,12450,19592,126090.0,10127700.0
2013-10-08,12350,12650,12350,12600,14327,127609.0,10127700.0
2013-10-10,12600,13400,12600,13300,136325,134698.0,10127700.0
2013-10-11,13350,13650,13300,13500,98049,136724.0,10127700.0
2013-10-14,13400,13950,13350,13450,51117,136218.0,10127700.0
2013-10-15,13650,13650,13250,13250,40012,134192.0,10127700.0
2013-10-16,13300,13450,13000,13000,37470,131660.0,10127700.0
2013-10-17,13300,13300,12850,13050,23800,132166.0,10127700.0
2013-10-18,13000,13300,12650,12950,55279,131154.0,10127700.0
2013-10-21,13000,13550,12700,13100,64168,132673.0,10127700.0
2013-10-22,13150,13400,12950,13150,25273,133179.0,10127700.0
2013-10-23,13150,13200,12600,12650,53384,128115.0,10127700.0
2013-10-24,12600,13050,12550,13000,32213,131660.0,10127700.0
2013-10-25,13100,13100,12750,12900,34788,130647.0,10127700.0
2013-10-28,13050,13250,12850,13150,24590,133179.0,10127700.0
2013-10-29,13000,13350,12950,13150,27269,133179.0,10127700.0
2013-10-30,13250,13250,13000,13050,25495,132166.0,10127700.0
2013-10-31,13000,13050,12700,12700,32832,128622.0,10127700.0
2013-11-01,12650,13000,12650,13000,20709,131660.0,10127700.0
2013-11-04,13150,13250,12850,12850,30290,130141.0,10127700.0
2013-11-05,12900,12950,12600,12600,13502,127609.0,10127700.0
2013-11-06,12600,12800,12500,12600,16155,127609.0,10127700.0
2013-11-07,12500,12650,12250,12500,28425,126596.0,10127700.0
2013-11-08,12300,12600,12300,12550,17467,127103.0,10127700.0
2013-11-11,12550,12700,12000,12250,20457,124064.0,10127700.0
2013-11-12,12200,12450,12000,12200,22076,123558.0,10127700.0
2013-11-13,12200,12350,11800,12000,38071,121532.0,10127700.0
2013-11-14,12000,12500,11950,12500,24442,126596.0,10127700.0
2013-11-15,12350,12750,12350,12600,20211,127609.0,10127700.0
2013-11-18,12600,12700,12300,12450,11798,126090.0,10127700.0
2013-11-19,12400,12550,12000,12100,19035,122545.0,10127700.0
2013-11-20,12100,12200,12000,12100,11322,122545.0,10127700.0
2013-11-21,12000,12150,12000,12100,9291,122545.0,10127700.0
2013-11-22,12050,12350,12000,12100,17984,122545.0,10127700.0
2013-11-25,12100,12200,12050,12050,14027,122039.0,10127700.0
2013-11-26,11950,12250,11900,12100,10324,122545.0,10127700.0
2013-11-27,12200,12200,11950,12150,17083,123052.0,10127700.0
2013-11-28,12100,12250,12050,12250,15841,124064.0,10127700.0
2013-11-29,12300,12300,12000,12150,23433,123052.0,10127700.0
2013-12-02,12050,12150,11350,11500,75438,116469.0,10127700.0
2013-12-03,11500,11650,11350,11350,21280,114949.0,10127700.0
2013-12-04,11250,11500,11250,11400,22813,115456.0,10127700.0
2013-12-05,11400,11400,10850,11150,39652,112924.0,10127700.0
2013-12-06,11050,11350,11050,11150,14955,112924.0,10127700.0
2013-12-09,11200,11400,11100,11400,19894,115456.0,10127700.0
2013-12-10,11250,11300,11050,11100,19052,112417.0,10127700.0
2013-12-11,11050,11200,10850,10850,27331,109886.0,10127700.0
2013-12-12,10850,11050,10750,10850,15117,109886.0,10127700.0
2013-12-13,10800,10850,10500,10700,22378,108366.0,10127700.0
2013-12-16,10850,10850,10600,10700,19788,108366.0,10127700.0
2013-12-17,10750,10800,10500,10700,12998,108366.0,10127700.0
2013-12-18,10550,10750,10450,10700,16476,108366.0,10127700.0
2013-12-19,10800,11300,10800,11200,23394,113430.0,10127700.0
2013-12-20,11100,11250,10900,11200,10814,113430.0,10127700.0
2013-12-23,11250,11650,11150,11550,24169,116975.0,10127700.0
2013-12-24,11550,11800,11450,11600,15625,117481.0,10127700.0
2013-12-26,11600,11700,11450,11600,12763,117481.0,10127700.0
2013-12-27,11400,11850,11200,11800,25259,119507.0,10127700.0
2013-12-30,11800,11950,11600,11600,21935,117481.0,10127700.0
2014-01-02,11650,11650,11450,11500,19611,116469.0,10127700.0
2014-01-03,11350,11600,11350,11500,22328,116469.0,10127700.0
2014-01-06,11550,11950,11500,11800,32445,119507.0,10127700.0
2014-01-07,11850,11950,11500,11800,30187,119507.0,10127700.0
2014-01-08,11900,12300,11700,12300,41522,124571.0,10127700.0
2014-01-09,12200,12450,11850,11900,56932,120520.0,10127700.0
2014-01-10,11950,12000,11750,11950,23463,121026.0,10127700.0
2014-01-13,11850,12500,11850,12350,23047,125077.0,10127700.0
2014-01-14,12350,12750,12100,12750,26666,129128.0,10127700.0
2014-01-15,12550,12800,12500,12650,26353,128115.0,10127700.0
2014-01-16,12750,13200,12650,13100,49652,132673.0,10127700.0
2014-01-17,13100,13300,12750,13150,30822,133179.0,10127700.0
2014-01-20,13250,13250,12600,12600,35371,127609.0,10127700.0
2014-01-21,12700,13100,12700,13050,31137,132166.0,10127700.0
2014-01-22,13150,13250,12750,12850,31553,130141.0,10127700.0
2014-01-23,12750,13000,12700,12750,18890,129128.0,10127700.0
2014-01-24,12700,12850,12450,12700,13870,128622.0,10127700.0
2014-01-27,12350,12550,12150,12500,35078,126596.0,10127700.0
2014-01-28,12350,12600,12250,12500,24830,126596.0,10127700.0
2014-01-29,12500,12700,12400,12500,20324,126596.0,10127700.0
2014-02-03,12350,12950,12350,12900,30972,130647.0,10127700.0
2014-02-04,12550,13000,12450,12900,24955,130647.0,10127700.0
2014-02-05,13000,13100,12400,12700,107731,128622.0,10127700.0
2014-02-06,12750,12800,12500,12550,22032,127103.0,10127700.0
2014-02-07,12600,12800,12500,12550,19818,127103.0,10127700.0
2014-02-10,12550,12700,12500,12600,12475,127609.0,10127700.0
2014-02-11,12600,12600,12250,12300,15111,124571.0,10127700.0
2014-02-12,12350,12350,12050,12050,39084,122039.0,10127700.0
2014-02-13,12050,12250,11550,12100,93210,122545.0,10127700.0
2014-02-14,12100,12300,11950,12250,30106,124064.0,10127700.0
2014-02-17,12250,12450,12150,12200,15884,123558.0,10127700.0
2014-02-18,12200,12500,12200,12400,19439,125583.0,10127700.0
2014-02-19,12350,12700,12250,12650,20046,128115.0,10127700.0
2014-02-20,12650,12700,12350,12500,17829,126596.0,10127700.0
2014-02-21,12400,12600,11950,11950,59437,121026.0,10127700.0
2014-02-24,12000,12050,11600,11700,18961,118494.0,10127700.0
2014-02-25,11700,11950,11700,11750,12662,119000.0,10127700.0
2014-02-26,11700,12050,11600,12050,14915,122039.0,10127700.0
2014-02-27,12000,12050,11850,11850,10998,120013.0,10127700.0
2014-02-28,11800,12050,11700,11900,31791,120520.0,10127700.0
2014-03-03,11750,11800,11500,11600,20099,117481.0,10127700.0
2014-03-04,11350,11550,11100,11250,27684,113937.0,10127700.0
2014-03-05,11400,11750,11350,11750,16070,119000.0,10127700.0
2014-03-06,11800,11850,11450,11500,17362,116469.0,10127700.0
2014-03-07,11500,11700,11500,11700,8397,118494.0,10127700.0
2014-03-10,11700,11750,11500,11650,12635,117988.0,10127700.0
2014-03-11,11650,11700,11450,11550,23388,116975.0,10127700.0
2014-03-12,11550,11550,11200,11300,12735,114443.0,10127700.0
2014-03-13,11250,11450,11200,11350,17620,114949.0,10127700.0
2014-03-14,11200,11950,11200,11700,28442,118494.0,10127700.0
2014-03-17,11700,11900,11300,11650,16287,117988.0,10127700.0
2014-03-18,11700,12200,11700,11750,40684,119000.0,10127700.0
2014-03-19,11800,12100,11500,11700,31945,118494.0,10127700.0
2014-03-20,11600,11800,11500,11650,14171,117988.0,10127700.0
2014-03-21,11700,12000,11600,11800,13623,119507.0,10127700.0
2014-03-24,11900,12100,11900,12000,16303,121532.0,10127700.0
2014-03-25,11900,12050,11500,11550,27439,116975.0,10127700.0
2014-03-26,11650,11700,11450,11500,13720,116469.0,10127700.0
2014-03-27,11500,11650,11450,11500,6602,116469.0,10127700.0
2014-03-28,11550,11800,11500,11700,5858,118494.0,10127700.0
