엘앤케이바이오(156100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-14,7880,8600,7750,8300,178757,82389.0,9926362.0
2017-02-15,8300,8500,8190,8490,79803,84275.0,9926362.0
2017-02-16,8270,8290,7860,8040,161661,79808.0,9926362.0
2017-02-17,8000,8060,7850,7980,45937,79212.0,9926362.0
2017-02-20,8020,8020,7920,7990,24751,79312.0,9926362.0
2017-02-21,7990,8140,7910,8130,44405,80701.0,9926362.0
2017-02-22,8130,8130,7920,7990,46367,79312.0,9926362.0
2017-02-23,7910,8060,7710,7730,80446,76731.0,9926362.0
2017-02-24,7760,7830,7610,7720,48457,76632.0,9926362.0
2017-02-27,7650,7770,7560,7560,30404,75043.0,9926362.0
2017-02-28,7600,7680,7130,7370,161280,73157.0,9926362.0
2017-03-02,7370,7430,7020,7300,145236,72462.0,9926362.0
2017-03-03,7290,7290,7030,7120,70979,70676.0,9926362.0
2017-03-06,7020,7170,7010,7160,49568,71073.0,9926362.0
2017-03-07,7190,7200,7000,7110,82093,70576.0,9926362.0
2017-03-08,7140,7330,7030,7250,58995,71966.0,9926362.0
2017-03-09,7230,7900,7200,7590,163568,75341.0,9926362.0
2017-03-10,7590,7670,7380,7590,50990,75341.0,9926362.0
2017-03-13,7530,7910,7530,7840,79316,77823.0,9926362.0
2017-03-14,7810,7900,7740,7810,75101,77525.0,9926362.0
2017-03-15,7780,7850,7610,7700,67964,76433.0,9926362.0
2017-03-16,7800,8200,7660,8200,169799,81396.0,9926362.0
2017-03-17,8090,8260,7910,8160,111975,80999.0,9926362.0
2017-03-20,8170,8410,8030,8390,109735,83282.0,9926362.0
2017-03-21,8500,8580,8190,8300,79054,82389.0,9926362.0
2017-03-22,8260,8340,8100,8160,43467,80999.0,9926362.0
2017-03-23,8310,8520,8150,8390,85088,83282.0,9926362.0
2017-03-24,8390,8390,8150,8300,46992,82389.0,9926362.0
2017-03-27,8170,8290,7770,7890,145575,78319.0,9926362.0
2017-03-28,7950,7960,7690,7890,45945,78319.0,9926362.0
2017-03-29,8170,8490,8130,8300,296651,82389.0,9926362.0
2017-03-30,8250,8300,7960,8110,80050,80503.0,9926362.0
2017-03-31,8110,8300,7950,8250,87251,81892.0,9926362.0
2017-04-03,8310,8710,8210,8710,174785,86459.0,9926362.0
2017-04-04,8780,8950,8630,8910,132505,88444.0,9926362.0
2017-04-05,8850,9030,8760,8930,80187,88642.0,9926362.0
2017-04-06,8850,8970,8600,8750,74661,86856.0,9926362.0
2017-04-07,8760,9080,8730,8980,100768,89139.0,9926362.0
2017-04-10,9000,9030,8630,8850,126302,87848.0,9926362.0
2017-04-11,8800,9030,8750,8800,65035,87352.0,9926362.0
2017-04-12,8700,8880,8640,8640,40788,85764.0,9926362.0
2017-04-13,8610,8760,8230,8480,149598,84176.0,9926362.0
2017-04-14,8500,8500,8200,8320,37989,82587.0,9926362.0
2017-04-17,8320,8420,8080,8420,78361,83580.0,9926362.0
2017-04-18,8430,8520,8140,8200,78110,81396.0,9926362.0
2017-04-19,8200,8270,8100,8170,38001,81098.0,9926362.0
2017-04-20,8060,8170,8000,8080,63511,80205.0,9926362.0
2017-04-21,8170,8180,8000,8090,18047,80304.0,9926362.0
2017-04-24,8090,8160,7790,7830,62556,77723.0,9926362.0
2017-04-25,7870,8030,7800,7900,34698,78418.0,9926362.0
2017-04-26,7900,7990,7870,7900,24865,78418.0,9926362.0
2017-04-27,7860,7930,7530,7650,59151,75937.0,9926362.0
2017-04-28,7670,7710,7460,7460,52398,74051.0,9926362.0
2017-05-02,7460,7480,7190,7190,74792,71371.0,9926362.0
2017-05-04,7280,7440,7170,7410,56577,73554.0,9926362.0
2017-05-08,7540,7830,7460,7540,100775,74845.0,9926362.0
2017-05-10,7540,7640,7430,7430,65980,73753.0,9926362.0
2017-05-11,7450,7750,7450,7520,49873,74646.0,9926362.0
2017-05-12,7500,7590,7360,7530,44110,74746.0,9926362.0
2017-05-15,7530,7600,7400,7420,29707,73654.0,9926362.0
2017-05-16,7260,7290,6950,7090,180962,70378.0,9926362.0
2017-05-17,7090,7180,6970,7010,47300,69584.0,9926362.0
2017-05-18,6850,6950,6810,6930,59978,68790.0,9926362.0
2017-05-19,7040,7190,6870,7130,82487,70775.0,9926362.0
2017-05-22,7100,7190,7080,7100,28569,70477.0,9926362.0
2017-05-23,7130,7180,6980,7030,45898,69782.0,9926362.0
2017-05-24,7020,7090,6950,6980,31614,69286.0,9926362.0
2017-05-25,7000,7140,6980,7000,47987,69485.0,9926362.0
2017-05-26,7090,7090,6940,7000,43244,69485.0,9926362.0
2017-05-29,7100,7100,6640,6730,151333,66804.0,9926362.0
2017-05-30,6720,6770,6490,6650,179073,66010.0,9926362.0
2017-05-31,6700,7000,6670,6850,165356,67996.0,9926362.0
2017-06-01,6850,7400,6850,7230,381588,71768.0,9926362.0
2017-06-02,7230,7270,7020,7220,87470,71668.0,9926362.0
2017-06-05,7280,7440,7210,7300,89202,72462.0,9926362.0
2017-06-07,7310,7360,7080,7120,64088,70676.0,9926362.0
2017-06-08,7130,7820,7120,7400,698447,73455.0,9926362.0
2017-06-09,7430,7640,7360,7640,165977,75837.0,9926362.0
2017-06-12,7620,7790,7470,7620,107611,75639.0,9926362.0
2017-06-13,7640,7910,7550,7700,202928,76433.0,9926362.0
2017-06-14,7660,7890,7550,7680,118023,76234.0,9926362.0
2017-06-15,7690,7750,7470,7630,101973,75738.0,9926362.0
2017-06-16,7620,7880,7540,7790,116188,77326.0,9926362.0
2017-06-19,7850,7900,7590,7790,96752,77326.0,9926362.0
2017-06-20,7840,7840,7600,7690,82107,76334.0,9926362.0
2017-06-21,7760,7760,7500,7600,68327,75440.0,9926362.0
2017-06-22,7640,7640,7490,7520,67641,74646.0,9926362.0
2017-06-23,7600,7840,7520,7710,97385,76532.0,9926362.0
2017-06-26,7710,8780,7710,8330,1495123,82687.0,9926362.0
2017-06-27,8400,8570,8250,8570,540411,85069.0,9926362.0
2017-06-28,8530,8540,8300,8430,240849,83679.0,9926362.0
2017-06-29,8460,8910,8360,8790,505039,87253.0,9926362.0
2017-06-30,8730,8960,8670,8670,371644,86062.0,9926362.0
2017-07-03,8670,8670,8300,8560,231470,84970.0,9926362.0
2017-07-04,8560,8700,8400,8620,135223,85565.0,9926362.0
2017-07-05,8630,9150,8550,9150,293137,90826.0,9926362.0
2017-07-06,9180,9440,9070,9080,267272,90131.0,9926362.0
2017-07-07,8980,9280,8450,9100,254520,90330.0,9926362.0
2017-07-10,9160,9240,8980,9040,185405,89734.0,9926362.0
2017-07-11,8890,8990,8600,8630,217237,85665.0,9926362.0
2017-07-12,8610,8860,8450,8450,136670,83878.0,9926362.0
2017-07-13,8430,8570,8010,8200,218426,81396.0,9926362.0
2017-07-14,8130,9800,8130,8440,1041290,83778.0,9926362.0
2017-07-17,8450,8500,8280,8410,129573,83481.0,9926362.0
2017-07-18,8410,8430,8100,8100,205963,80404.0,9926362.0
2017-07-19,8130,8300,8070,8150,125587,80900.0,9926362.0
2017-07-20,8160,8360,8120,8310,99977,82488.0,9926362.0
2017-07-21,8300,8680,8270,8610,198811,85466.0,9926362.0
2017-07-24,8650,8730,8470,8520,123414,84573.0,9926362.0
2017-07-25,8470,8580,8350,8350,85572,82885.0,9926362.0
2017-07-26,8360,8530,8190,8260,70942,81992.0,9926362.0
2017-07-27,8390,8390,8190,8270,45277,82091.0,9926362.0
2017-07-28,8270,8270,8050,8160,79862,80999.0,9926362.0
2017-07-31,8150,8240,7910,7990,66687,79312.0,9926362.0
2017-08-01,8000,8100,7970,8090,47924,80304.0,9926362.0
2017-08-02,8090,8150,7890,7960,74419,79014.0,9926362.0
2017-08-03,7940,8030,7820,7850,87343,77922.0,9926362.0
2017-08-04,7860,7870,7550,7610,69361,75540.0,9926362.0
2017-08-07,7610,8000,7600,7870,56622,78120.0,9926362.0
2017-08-08,7870,8110,7850,8060,47649,80006.0,9926362.0
2017-08-09,8060,8060,7850,7890,35832,78319.0,9926362.0
2017-08-10,7890,7940,7620,7820,36205,77624.0,9926362.0
2017-08-11,7620,7780,7510,7640,38138,75837.0,9926362.0
2017-08-14,7550,7750,7320,7320,63029,72661.0,9926362.0
2017-08-16,7340,7450,7110,7110,54192,70576.0,9926362.0
2017-08-17,7010,7080,6830,6890,150427,68393.0,9926362.0
2017-08-18,6840,7970,6730,7380,332019,73257.0,9926362.0
2017-08-21,7370,7530,7140,7140,74157,70874.0,9926362.0
2017-08-22,7100,7250,7100,7150,26366,70973.0,9926362.0
2017-08-23,7150,7280,7140,7240,22424,71867.0,9926362.0
2017-08-24,7260,7260,7130,7180,23532,71271.0,9926362.0
2017-08-25,7270,7300,7170,7290,18734,72363.0,9926362.0
2017-08-28,7230,7480,7050,7380,83394,73257.0,9926362.0
2017-08-29,7380,7440,7250,7400,26252,73455.0,9926362.0
2017-08-30,7440,7730,7400,7660,49653,76036.0,9926362.0
2017-08-31,7860,7860,7450,7510,67770,74547.0,9926362.0
2017-09-01,7530,7750,7450,7750,76439,76929.0,9926362.0
2017-09-04,7410,7550,7400,7450,67262,73951.0,9926362.0
2017-09-05,7450,7470,7230,7320,54963,72661.0,9926362.0
2017-09-06,7310,7420,7250,7380,60375,73257.0,9926362.0
2017-09-07,7350,7590,7350,7540,73841,74845.0,9926362.0
2017-09-08,7580,7680,7500,7550,47065,74944.0,9926362.0
2017-09-11,7500,7640,7500,7580,26979,75242.0,9926362.0
2017-09-12,7580,7960,7510,7870,93344,78120.0,9926362.0
2017-09-13,7870,8480,7830,8330,228256,82687.0,9926362.0
2017-09-14,8360,8530,8210,8520,96611,84573.0,9926362.0
2017-09-15,8540,9490,8300,8530,1163714,84672.0,9926362.0
2017-09-18,8630,8800,8450,8630,123474,85665.0,9926362.0
2017-09-19,8690,8730,8380,8580,108942,85168.0,9926362.0
2017-09-20,8610,8940,8580,8640,153390,85764.0,9926362.0
2017-09-21,8660,8660,8410,8590,91114,85267.0,9926362.0
2017-09-22,8450,8530,8100,8300,82863,82389.0,9926362.0
2017-09-25,8150,8390,7930,8280,65812,82190.0,9926362.0
2017-09-26,8580,8580,8150,8300,61042,82389.0,9926362.0
2017-09-27,8220,8580,8220,8290,52493,82290.0,9926362.0
2017-09-28,8250,8390,8050,8210,38635,81495.0,9926362.0
2017-09-29,8120,8490,8110,8350,40203,82885.0,9926362.0
2017-10-10,8350,8470,8260,8420,62640,83580.0,9926362.0
2017-10-11,8700,8820,8320,8430,253401,83679.0,9926362.0
2017-10-12,8430,8980,8350,8980,238203,89139.0,9926362.0
2017-10-13,9020,9640,8910,9240,535735,91720.0,9926362.0
2017-10-16,9300,9330,8940,9200,136776,91323.0,9926362.0
2017-10-17,9200,9360,9070,9260,106052,91918.0,9926362.0
2017-10-18,9310,9320,8800,9010,116227,89437.0,9926362.0
2017-10-19,8950,9000,8700,8810,109889,87451.0,9926362.0
2017-10-20,8890,8960,8710,8950,67801,88841.0,9926362.0
2017-10-23,8910,9410,8760,9400,238279,93308.0,9926362.0
2017-10-24,9450,9760,9270,9450,444289,93804.0,9926362.0
2017-10-25,9530,9570,9210,9410,126310,93407.0,9926362.0
2017-10-26,9400,9400,9000,9000,152726,89337.0,9926362.0
2017-10-27,9000,9260,8910,9200,75706,91323.0,9926362.0
2017-10-30,9210,9260,8990,9030,78568,89635.0,9926362.0
2017-10-31,9000,9190,8980,9000,71834,89337.0,9926362.0
2017-11-01,9020,9400,8990,9290,103417,92216.0,9926362.0
2017-11-02,9320,9430,8830,8910,136654,88444.0,9926362.0
2017-11-03,9000,9100,8830,8890,71443,88245.0,9926362.0
2017-11-06,8860,9020,8650,8700,68583,86359.0,9926362.0
2017-11-07,8780,8800,8270,8330,192901,82687.0,9926362.0
2017-11-08,8390,8500,8300,8470,97380,84076.0,9926362.0
2017-11-09,8470,8890,8430,8810,127498,87451.0,9926362.0
2017-11-10,8810,8950,8700,8740,101655,86756.0,9926362.0
2017-11-13,8800,8850,8650,8830,69184,87650.0,9926362.0
2017-11-14,8830,11450,8800,11000,3094636,109190.0,9926362.0
2017-11-15,11450,11650,10600,11400,1861333,113161.0,9926362.0
2017-11-16,11700,11950,10750,10900,685367,108197.0,9926362.0
2017-11-17,10900,13700,10600,12200,3779737,121102.0,9926362.0
2017-11-20,12100,13800,11850,12550,1479320,124576.0,9926362.0
2017-11-21,12450,12700,12050,12300,581443,122094.0,9926362.0
2017-11-22,12500,12500,11050,11200,646995,111175.0,9926362.0
2017-11-23,10950,11950,10500,11550,934393,114649.0,9926362.0
2017-11-24,11550,11600,10950,11000,211217,109190.0,9926362.0
2017-11-27,11000,11300,10600,10800,165482,107205.0,9926362.0
2017-11-28,10950,11550,10800,10800,245365,107205.0,9926362.0
2017-11-29,10900,11450,10600,11450,167363,113657.0,9926362.0
2017-11-30,11300,11450,10950,11200,154692,111175.0,9926362.0
2017-12-01,11250,12300,11050,11850,848987,117627.0,9926362.0
2017-12-04,11950,12350,11550,12100,355247,120109.0,9926362.0
2017-12-05,12250,14400,11800,11900,2555129,118124.0,9926362.0
2017-12-06,12150,12850,11700,12100,637847,120109.0,9926362.0
2017-12-07,12050,12550,11500,11750,306993,116635.0,9926362.0
2017-12-08,11800,11850,10450,10450,286191,103730.0,9926362.0
2017-12-11,10400,10800,10150,10750,154418,106708.0,9926362.0
2017-12-12,10650,10950,10150,10400,114092,103234.0,9926362.0
2017-12-13,10400,11050,10400,10800,126396,107205.0,9926362.0
2017-12-14,10800,11100,10600,10800,66597,107205.0,9926362.0
2017-12-15,10800,10900,10400,10550,64035,104723.0,9926362.0
2017-12-18,10600,10650,9830,9830,203760,97576.0,9926362.0
2017-12-19,9870,9950,9340,9910,165182,98370.0,9926362.0
2017-12-20,9940,9940,9730,9810,70120,97378.0,9926362.0
2017-12-21,10150,12750,9990,11850,3558281,117627.0,9926362.0
2017-12-22,11700,12200,11300,12200,718597,121102.0,9926362.0
2017-12-26,12300,12600,11350,11600,661461,115146.0,9926362.0
2017-12-27,11850,12600,11600,11850,687263,117627.0,9926362.0
2017-12-28,12000,12250,11450,11650,300442,115642.0,9926362.0
2018-01-02,11850,12850,11700,12800,712480,127057.0,9926362.0
2018-01-03,12900,13100,12400,12900,326595,128050.0,9926362.0
2018-01-04,13000,14000,12300,12450,1243785,123583.0,9926362.0
2018-01-05,12450,12850,12100,12700,353256,126065.0,9926362.0
2018-01-08,12800,13650,12600,13650,667530,135495.0,9926362.0
2018-01-09,13850,14200,13450,13650,758453,135495.0,9926362.0
2018-01-10,13850,14500,13450,13800,656058,136984.0,9926362.0
2018-01-11,13650,13650,12550,12850,414084,127554.0,9926362.0
2018-01-12,13050,13450,12750,12900,253119,128050.0,9926362.0
2018-01-15,13100,13800,12850,13700,275833,135991.0,9926362.0
2018-01-16,14000,14000,13250,13600,207239,134999.0,9926362.0
2018-01-17,13500,13600,12650,13000,162382,129043.0,9926362.0
2018-01-18,13000,13400,12600,13300,141760,132021.0,9926362.0
2018-01-19,13400,13400,12900,13000,127427,129043.0,9926362.0
2018-01-22,13000,13400,12800,13200,92135,131028.0,9926362.0
2018-01-23,13300,13950,13050,13500,240879,134006.0,9926362.0
2018-01-24,13600,13700,11650,11900,627188,118124.0,9926362.0
2018-01-25,12100,12100,11600,11950,223526,118620.0,9926362.0
2018-01-26,12050,12050,11650,11800,121783,117131.0,9926362.0
2018-01-29,11800,12100,11750,12100,117341,120109.0,9926362.0
2018-01-30,12100,12700,12000,12450,182882,123583.0,9926362.0
2018-01-31,12200,12400,11950,12150,83478,120605.0,9926362.0
2018-02-01,12200,12450,11900,11950,83090,118620.0,9926362.0
2018-02-02,12100,12100,11650,12000,86750,119116.0,9926362.0
2018-02-05,11700,11800,10950,10950,125634,108694.0,9926362.0
2018-02-06,10450,10850,10000,10750,164045,106708.0,9926362.0
2018-02-07,11050,11100,10350,10500,81011,104227.0,9926362.0
2018-02-08,10250,10900,10250,10850,87847,107701.0,9926362.0
2018-02-09,10400,10650,10350,10450,48682,103730.0,9926362.0
2018-02-12,10500,12700,10500,10900,778908,108197.0,9926362.0
2018-02-13,11150,11250,10600,10600,99296,105219.0,9926362.0
2018-02-14,10850,10900,10550,10900,44947,108197.0,9926362.0
2018-02-19,10800,11300,10750,11100,57827,110183.0,9926362.0
2018-02-20,11000,11250,10750,10900,59021,108197.0,9926362.0
2018-02-21,10950,11000,10650,10750,49446,106708.0,9926362.0
2018-02-22,10750,10850,10400,10550,39982,104723.0,9926362.0
2018-02-23,10550,10800,10500,10800,49835,107205.0,9926362.0
2018-02-26,10900,10900,10550,10550,47898,104723.0,9926362.0
2018-02-27,10700,10900,10600,10700,26559,106212.0,9926362.0
2018-02-28,10600,10850,10400,10550,44695,104723.0,9926362.0
2018-03-02,10350,10550,10100,10450,35597,103730.0,9926362.0
2018-03-05,10500,10550,9920,9920,59675,98470.0,9926362.0
2018-03-06,9900,10500,9850,10150,69705,100753.0,9926362.0
2018-03-07,10100,10200,9890,9930,37028,98569.0,9926362.0
2018-03-08,9930,10200,9920,10150,25337,100753.0,9926362.0
2018-03-09,10250,10450,10150,10450,27539,103730.0,9926362.0
2018-03-12,10500,10750,10500,10650,35198,105716.0,9926362.0
2018-03-13,10600,10750,10400,10550,23024,104723.0,9926362.0
2018-03-14,10550,10550,10250,10450,23090,103730.0,9926362.0
2018-03-15,10500,10500,10050,10150,58250,100753.0,9926362.0
2018-03-16,10300,10350,10100,10350,49633,102738.0,9926362.0
2018-03-19,10700,10700,10200,10300,25733,102242.0,9926362.0
2018-03-20,10100,10300,10100,10300,20463,102242.0,9926362.0
2018-03-21,10300,11100,10200,10850,208020,107701.0,9926362.0
2018-03-22,10800,10850,10400,10550,183422,104723.0,9926362.0
2018-03-23,10150,10250,9900,9940,146834,98668.0,9926362.0
2018-03-26,9800,10100,9300,9840,64273,97675.0,9926362.0
2018-03-27,9850,10150,9780,10000,32382,99264.0,9926362.0
2018-03-28,10700,11600,10350,10400,698326,103234.0,9926362.0
2018-03-29,10550,11200,10350,11000,176441,109190.0,9926362.0
2018-03-30,11300,11350,10700,11050,122290,109686.0,9926362.0
2018-04-02,11050,11350,10450,10950,169833,108694.0,9926362.0
2018-04-03,10900,11850,10800,11550,552672,114649.0,9926362.0
2018-04-04,11700,12300,11550,12050,444818,119613.0,9926362.0
2018-04-05,12350,12400,11850,11900,171226,118124.0,9926362.0
2018-04-06,12100,12150,11350,11350,174162,112664.0,9926362.0
2018-04-09,11050,11900,11050,11850,125765,117627.0,9926362.0
2018-04-10,12000,12850,11900,12650,613712,125568.0,9926362.0
2018-04-11,12650,13700,12400,12650,456901,125568.0,9926362.0
2018-04-12,12800,13200,12000,12050,307932,119613.0,9926362.0
2018-04-13,12050,12500,11500,12450,193394,123583.0,9926362.0
2018-04-16,12250,12600,12000,12400,134159,123087.0,9926362.0
2018-04-17,12600,12600,12050,12350,110525,122591.0,9926362.0
2018-04-18,12400,13200,12100,12450,536956,123583.0,9926362.0
2018-04-19,12900,13100,12300,12900,543919,128050.0,9926362.0
2018-04-20,13300,13350,12400,12450,279101,123583.0,9926362.0
2018-04-23,12350,12550,11500,11950,174015,118620.0,9926362.0
2018-04-24,11700,12300,11500,12000,117614,119116.0,9926362.0
2018-04-25,11750,12000,11400,11450,78823,113657.0,9926362.0
2018-04-26,11450,11650,10750,10800,221581,107205.0,9926362.0
2018-04-27,10950,11100,10700,10850,90137,107701.0,9926362.0
2018-04-30,10800,10950,10150,10550,96843,104723.0,9926362.0
2018-05-02,10250,11150,10200,10700,84939,106212.0,9926362.0
2018-05-03,10500,10700,10400,10500,48846,104227.0,9926362.0
2018-05-04,10400,10600,10000,10100,72964,100256.0,9926362.0
2018-05-08,10100,10250,9200,9750,138848,96782.0,9926362.0
2018-05-09,9890,10000,9460,10000,80906,99264.0,9926362.0
2018-05-10,10150,10250,9750,10250,42943,101745.0,9926362.0
2018-05-11,10200,10500,9960,10350,51739,102738.0,9926362.0
2018-05-14,10250,10350,9850,9980,54270,99065.0,9926362.0
2018-05-15,9980,10100,9740,9860,39896,97874.0,9926362.0
2018-05-16,9700,10000,9520,9600,47915,95293.0,9926362.0
2018-05-17,9510,9710,9410,9540,41876,94697.0,9926362.0
2018-05-18,9440,9980,9430,9850,63976,97775.0,9926362.0
2018-05-21,9850,10150,9780,9950,27530,98767.0,9926362.0
2018-05-23,9920,10150,9670,9740,26677,96683.0,9926362.0
2018-05-24,9740,9840,9660,9720,20796,96484.0,9926362.0
2018-05-25,9700,9800,9330,9490,37440,94201.0,9926362.0
2018-05-28,9960,10400,9730,10150,92790,100753.0,9926362.0
2018-05-29,10650,12000,10400,11050,710932,109686.0,9926362.0
2018-05-30,10950,11350,10900,11250,252411,111672.0,9926362.0
2018-05-31,11200,11200,10750,11100,121390,110183.0,9926362.0
2018-06-01,11100,11200,10800,11200,96300,111175.0,9926362.0
2018-06-04,11350,11500,10850,11050,74946,109686.0,9926362.0
2018-06-05,10850,10950,10500,10550,75629,104723.0,9926362.0
2018-06-07,10600,10800,10400,10750,51434,106708.0,9926362.0
2018-06-08,10750,10800,10250,10600,101020,105219.0,9926362.0
2018-06-11,10400,10500,10200,10300,33384,102242.0,9926362.0
2018-06-12,10300,10450,10050,10200,36847,101249.0,9926362.0
2018-06-14,10250,10250,9990,10100,28008,100256.0,9926362.0
2018-06-15,10000,10150,9970,10100,29363,100256.0,9926362.0
2018-06-18,9990,10100,9500,9700,62596,96286.0,9926362.0
2018-06-19,9460,9900,9300,9300,26178,92315.0,9926362.0
2018-06-20,9300,9580,9210,9230,27205,91620.0,9926362.0
2018-06-21,9210,9500,8940,9140,19474,91997.0,10065366.0
2018-06-22,8970,9400,8910,9050,20086,91092.0,10065366.0
2018-06-25,9100,9130,8930,9100,159546,91595.0,10065366.0
2018-06-26,9100,9100,8980,9090,13789,91494.0,10065366.0
2018-06-27,9100,9290,8990,9170,17284,92299.0,10065366.0
2018-06-28,8890,9070,8850,8860,25218,89179.0,10065366.0
2018-06-29,8800,8980,8730,8730,17607,87871.0,10065366.0
2018-07-02,8640,9000,8060,8100,64394,81529.0,10065366.0
2018-07-03,8100,8200,7720,7990,43821,80422.0,10065366.0
2018-07-04,7990,8500,7990,8500,18168,85556.0,10065366.0
2018-07-05,8500,8800,8250,8570,15915,86303.0,10070366.0
2018-07-06,8490,8890,8420,8850,35937,89123.0,10070366.0
2018-07-09,8890,8980,8700,8980,15486,90432.0,10070366.0
2018-07-10,8980,9200,8970,9200,21563,92647.0,10070366.0
2018-07-11,9280,9280,8920,9050,9207,91137.0,10070366.0
2018-07-12,9170,9170,8980,9110,15858,91741.0,10070366.0
2018-07-13,9140,9290,9000,9270,15541,93352.0,10070366.0
2018-07-16,9280,9340,9090,9290,6435,93554.0,10070366.0
2018-07-17,9290,9290,9070,9070,15834,91338.0,10070366.0
2018-07-18,10350,11000,9420,9510,489769,95769.0,10070366.0
2018-07-19,9500,9560,9040,9140,52800,92043.0,10070366.0
2018-07-20,9290,9430,9000,9240,40311,93238.0,10090666.0
2018-07-23,9140,9180,8810,8890,36854,89706.0,10090666.0
2018-07-24,8770,8950,8710,8890,19810,89706.0,10090666.0
2018-07-25,8680,11400,8350,10350,2344913,104438.0,10090666.0
2018-07-26,10150,10700,9850,10500,639233,105952.0,10090666.0
2018-07-27,10400,12400,10300,11700,1898993,118061.0,10090666.0
2018-07-30,11700,11700,11050,11250,421550,113520.0,10090666.0
2018-07-31,11150,12200,11100,11600,1174351,117052.0,10090666.0
2018-08-01,11500,11750,11400,11550,185980,116547.0,10090666.0
2018-08-02,11550,11550,10800,11400,283131,115034.0,10090666.0
2018-08-03,11400,12150,11100,11350,346186,114529.0,10090666.0
2018-08-06,11550,14000,11400,12000,3303591,121088.0,10090666.0
2018-08-07,12350,12500,11550,11900,658363,120079.0,10090666.0
2018-08-08,11900,12400,11250,11400,490809,115034.0,10090666.0
2018-08-09,11350,11400,10800,10950,299119,110493.0,10090666.0
2018-08-10,11000,11200,10700,10950,137305,110493.0,10090666.0
2018-08-13,10700,10950,10200,10350,189357,104438.0,10090666.0
2018-08-14,10350,10600,10200,10600,93320,106961.0,10090666.0
2018-08-16,10400,10400,10050,10200,75229,104513.0,10246351.0
2018-08-17,10250,10600,10200,10500,77156,110433.0,10517409.0
2018-08-20,10650,10750,10200,10250,430048,107803.0,10517409.0
2018-08-21,10350,10650,10150,10450,115866,109907.0,10517409.0
2018-08-22,10450,10500,10000,10000,160926,105174.0,10517409.0
2018-08-23,9970,10050,9600,9660,185829,101598.0,10517409.0
2018-08-24,9620,9830,9590,9750,98206,102545.0,10517409.0
2018-08-27,9860,9880,9620,9780,55499,102860.0,10517409.0
2018-08-28,9750,9920,9740,9800,53720,103071.0,10517409.0
2018-08-29,9850,10250,9710,10250,143470,107803.0,10517409.0
2018-08-30,10250,10250,9980,10150,124408,106752.0,10517409.0
2018-08-31,10100,10600,9990,10550,203768,110959.0,10517409.0
2018-09-03,10550,10800,10400,10700,127670,112536.0,10517409.0
2018-09-04,10800,11200,10500,10600,239668,111485.0,10517409.0
2018-09-05,10800,10850,10250,10350,98179,108855.0,10517409.0
2018-09-06,10400,10650,10150,10200,133402,107278.0,10517409.0
2018-09-07,10100,10350,10050,10200,52921,107278.0,10517409.0
2018-09-10,10300,10300,10000,10050,32512,105700.0,10517409.0
2018-09-11,10000,10750,10000,10600,297855,111485.0,10517409.0
2018-09-12,10700,10950,10400,10700,195404,112536.0,10517409.0
2018-09-13,11550,12350,10750,10750,1962018,113062.0,10517409.0
2018-09-14,11000,11150,10450,10700,372421,112536.0,10517409.0
2018-09-17,10700,11150,10400,10400,352250,109988.0,10575790.0
2018-09-18,10450,10850,10400,10850,244247,114747.0,10575790.0
2018-09-19,10900,10950,10450,10600,141192,112928.0,10653632.0
2018-09-20,10500,10950,10500,10800,276410,115059.0,10653632.0
2018-09-21,10800,10900,10200,10450,258942,111330.0,10653632.0
2018-09-27,10400,10850,10250,10600,167533,112928.0,10653632.0
2018-09-28,10700,11050,10500,11000,251218,117190.0,10653632.0
2018-10-01,11000,11000,10600,10650,134978,113461.0,10653632.0
2018-10-02,10550,10650,10100,10200,207041,108667.0,10653632.0
2018-10-04,10200,10300,9770,9970,111119,106217.0,10653632.0
2018-10-05,9720,9920,9510,9510,110525,101316.0,10653632.0
2018-10-08,9450,9650,9160,9170,52766,97694.0,10653632.0
2018-10-10,9010,9310,8770,8770,126933,93432.0,10653632.0
2018-10-11,8260,8670,7810,8050,154624,85762.0,10653632.0
2018-10-12,7730,8480,7730,8290,124842,88319.0,10653632.0
2018-10-15,8220,8500,8160,8180,53805,88170.0,10778736.0
2018-10-16,8200,8430,8200,8410,56426,90649.0,10778736.0
2018-10-17,8500,8680,8370,8500,47578,91619.0,10778736.0
2018-10-18,8460,8690,8460,8600,38124,92697.0,10778736.0
2018-10-19,8450,8900,8300,8900,38548,95931.0,10778736.0
2018-10-22,8810,8890,8200,8800,32859,94853.0,10778736.0
2018-10-23,8670,9120,8410,8700,36192,93775.0,10778736.0
2018-10-24,8700,8870,8190,8220,56864,88601.0,10778736.0
2018-10-25,7780,7990,7600,7920,62868,85368.0,10778736.0
2018-10-26,7930,8150,7630,7820,65507,84290.0,10778736.0
2018-10-29,7610,7920,7200,7200,86629,77607.0,10778736.0
2018-10-30,6500,7410,6500,7220,73963,77822.0,10778736.0
2018-10-31,7400,7550,7120,7460,50292,80409.0,10778736.0
2018-11-01,7460,7670,7340,7480,140197,80625.0,10778736.0
2018-11-02,7500,7930,7500,7910,69979,85260.0,10778736.0
2018-11-05,7870,7940,7670,7930,34833,85475.0,10778736.0
2018-11-06,7900,8050,7700,7880,52520,84936.0,10778736.0
2018-11-07,7880,8200,7640,7890,90515,85044.0,10778736.0
