오이솔루션(138080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-31,13000,13000,12650,12650,18640,81588.0,6449610.0
2017-08-01,12500,12950,12500,12650,15915,81588.0,6449610.0
2017-08-02,12600,12900,12500,12550,29111,80943.0,6449610.0
2017-08-03,12550,12650,11900,12200,48925,78685.0,6449610.0
2017-08-04,12000,12400,11850,12000,44487,92874.0,7739532.0
2017-08-07,12100,12100,11800,12000,28707,92874.0,7739532.0
2017-08-08,11950,12000,11700,11850,27257,91713.0,7739532.0
2017-08-09,11800,11850,11700,11800,20268,91326.0,7739532.0
2017-08-10,11700,11900,11400,11750,33079,90940.0,7739532.0
2017-08-11,11500,11550,11000,11200,67824,86683.0,7739532.0
2017-08-14,11300,11650,11200,11550,30957,89392.0,7739532.0
2017-08-16,11700,11700,11400,11650,37710,90166.0,7739532.0
2017-08-17,11750,11750,11500,11700,19086,90553.0,7739532.0
2017-08-18,11650,11850,11600,11700,18382,90553.0,7739532.0
2017-08-21,11700,11800,11450,11800,28122,91326.0,7739532.0
2017-08-22,11700,11850,11550,11650,41183,90166.0,7739532.0
2017-08-23,11600,11700,11450,11600,35911,89779.0,7739532.0
2017-08-24,11600,11650,11300,11500,45303,89005.0,7739532.0
2017-08-25,11600,11650,11400,11450,21701,88618.0,7739532.0
2017-08-28,11450,11550,11200,11350,33996,87844.0,7739532.0
2017-08-29,11300,11300,11050,11250,32507,87070.0,7739532.0
2017-08-30,11200,11500,11200,11400,41170,88231.0,7739532.0
2017-08-31,11250,11500,11250,11400,28519,88231.0,7739532.0
2017-09-01,11500,12200,11400,12000,100741,92874.0,7739532.0
2017-09-04,11500,12000,11500,11800,45462,91326.0,7739532.0
2017-09-05,11850,11900,11500,11650,21119,90166.0,7739532.0
2017-09-06,11650,11650,11200,11450,55497,88618.0,7739532.0
2017-09-07,11500,11500,11350,11500,30316,89005.0,7739532.0
2017-09-08,11450,11550,11200,11400,59730,88231.0,7739532.0
2017-09-11,11300,11350,10600,10750,183965,83200.0,7739532.0
2017-09-12,10650,10800,10350,10400,99990,80491.0,7739532.0
2017-09-13,10450,10650,10300,10300,61492,79717.0,7739532.0
2017-09-14,10300,10800,10200,10450,48012,80878.0,7739532.0
2017-09-15,10600,10700,10200,10600,40602,82039.0,7739532.0
2017-09-18,10600,10750,10250,10550,23497,81652.0,7739532.0
2017-09-19,10550,10600,10400,10600,22480,82039.0,7739532.0
2017-09-20,10500,10800,10500,10600,37416,82039.0,7739532.0
2017-09-21,10650,10650,10300,10300,31925,79717.0,7739532.0
2017-09-22,10300,10300,9960,10150,61676,78556.0,7739532.0
2017-09-25,10150,10200,9550,9900,50973,76621.0,7739532.0
2017-09-26,9850,9990,9850,9950,16265,77008.0,7739532.0
2017-09-27,9890,10200,9890,10000,20874,77395.0,7739532.0
2017-09-28,9950,10150,9950,10100,12281,78169.0,7739532.0
2017-09-29,10150,10150,9910,10050,16906,77782.0,7739532.0
2017-10-10,10100,10300,9960,10200,24592,78943.0,7739532.0
2017-10-11,10050,10400,10000,10350,14865,80104.0,7739532.0
2017-10-12,10300,10800,10300,10500,36668,81265.0,7739532.0
2017-10-13,10550,10600,10300,10450,29559,80878.0,7739532.0
2017-10-16,10600,10600,10100,10250,28053,79330.0,7739532.0
2017-10-17,10250,10400,10100,10300,15322,79717.0,7739532.0
2017-10-18,10300,10350,9990,10100,18232,78169.0,7739532.0
2017-10-19,10100,10150,10000,10100,13160,78169.0,7739532.0
2017-10-20,10100,10100,9980,10050,26903,77782.0,7739532.0
2017-10-23,10150,10650,10000,10500,90492,81265.0,7739532.0
2017-10-24,10500,10650,10250,10350,61884,80104.0,7739532.0
2017-10-25,10350,10550,10250,10250,60913,79330.0,7739532.0
2017-10-26,10500,10500,9550,9720,248870,75228.0,7739532.0
2017-10-27,9700,9700,9320,9450,290800,73139.0,7739532.0
2017-10-30,9400,9400,8840,8920,361366,69037.0,7739532.0
2017-10-31,8920,9000,8740,8870,188406,68650.0,7739532.0
2017-11-01,8860,8920,8790,8860,78585,68572.0,7739532.0
2017-11-02,8920,9240,8870,9180,185001,71049.0,7739532.0
2017-11-03,9210,9250,9030,9150,100433,70817.0,7739532.0
2017-11-06,9160,9160,8930,9040,71599,69965.0,7739532.0
2017-11-07,9000,9000,8500,8610,328596,66637.0,7739532.0
2017-11-08,8480,8660,8440,8590,139756,66483.0,7739532.0
2017-11-09,8630,8790,8570,8750,80551,67721.0,7739532.0
2017-11-10,8750,8920,8700,8920,88760,69037.0,7739532.0
2017-11-13,8920,8980,8750,8950,69953,69269.0,7739532.0
2017-11-14,8940,9070,8910,8960,53569,69346.0,7739532.0
2017-11-15,8970,9030,8770,8830,55848,68340.0,7739532.0
2017-11-16,8840,8880,8780,8840,36261,68417.0,7739532.0
2017-11-17,8840,8840,8650,8820,53613,68263.0,7739532.0
2017-11-20,8820,9350,8770,9280,208765,71823.0,7739532.0
2017-11-21,9280,9900,9280,9640,249855,74609.0,7739532.0
2017-11-22,9660,9820,9430,9660,105964,74764.0,7739532.0
2017-11-23,9680,10000,9680,9820,117559,76002.0,7739532.0
2017-11-24,9820,9990,9740,9890,80317,76544.0,7739532.0
2017-11-27,9990,10350,9770,9770,154999,75615.0,7739532.0
2017-11-28,9800,9800,9500,9520,80931,73680.0,7739532.0
2017-11-29,9480,10250,9480,10250,148225,79330.0,7739532.0
2017-11-30,10200,10350,9880,10000,119754,77395.0,7739532.0
2017-12-01,10150,10850,10100,10700,332892,82813.0,7739532.0
2017-12-04,10800,11300,10550,11000,265701,85135.0,7739532.0
2017-12-05,11000,11700,10800,11050,274062,85522.0,7739532.0
2017-12-06,11200,11500,11000,11450,182630,88618.0,7739532.0
2017-12-07,11450,11450,10600,10950,190405,84748.0,7739532.0
2017-12-08,10900,11200,10700,10850,133113,83974.0,7739532.0
2017-12-11,10950,11750,10950,11650,237019,90166.0,7739532.0
2017-12-12,11650,12250,11450,11950,330040,92487.0,7739532.0
2017-12-13,11850,12050,11700,11900,117705,92100.0,7739532.0
2017-12-14,11850,12200,11800,11950,129141,92487.0,7739532.0
2017-12-15,11950,12300,11850,11950,122219,92487.0,7739532.0
2017-12-18,11850,11950,11400,11450,152299,88618.0,7739532.0
2017-12-19,11550,11750,11300,11400,91402,88231.0,7739532.0
2017-12-20,11450,11500,11000,11050,91881,85522.0,7739532.0
2017-12-21,11150,11400,10700,10700,130137,82813.0,7739532.0
2017-12-22,10700,11300,10700,11300,91021,87457.0,7739532.0
2017-12-26,11300,11450,10700,10850,95981,83974.0,7739532.0
2017-12-27,11050,11550,10750,11400,115155,88231.0,7739532.0
2017-12-28,11450,11650,11100,11600,85156,89779.0,7739532.0
2018-01-02,11900,12300,11650,12000,241701,92874.0,7739532.0
2018-01-03,12200,12650,11900,12550,195559,97131.0,7739532.0
2018-01-04,12550,13100,12250,12500,218218,96744.0,7739532.0
2018-01-05,12650,13150,12500,12900,154841,99840.0,7739532.0
2018-01-08,13250,13300,12500,12750,183799,98679.0,7739532.0
2018-01-09,12700,12900,12350,12500,149839,96744.0,7739532.0
2018-01-10,12450,12550,11700,12150,154470,94035.0,7739532.0
2018-01-11,12250,12600,12100,12250,78674,94809.0,7739532.0
2018-01-12,13200,13250,12100,12250,382905,94809.0,7739532.0
2018-01-15,12150,12350,11700,11700,177517,90553.0,7739532.0
2018-01-16,11750,12350,11600,12200,252365,94422.0,7739532.0
2018-01-17,12300,12400,11850,11950,249153,92487.0,7739532.0
2018-01-18,12000,12200,11850,11900,297801,92100.0,7739532.0
2018-01-19,11800,12050,11800,11850,148213,91713.0,7739532.0
2018-01-22,11850,11850,11350,11400,155374,88231.0,7739532.0
2018-01-23,11650,11650,11250,11400,102037,88231.0,7739532.0
2018-01-24,11400,11800,11350,11550,88773,89392.0,7739532.0
2018-01-25,11700,11900,11600,11800,84833,91326.0,7739532.0
2018-01-26,11900,12000,11650,11950,100867,92487.0,7739532.0
2018-01-29,11500,12050,11250,11950,258342,92487.0,7739532.0
2018-01-30,11950,12400,11850,12200,209472,94422.0,7739532.0
2018-01-31,12100,12300,11950,12050,140423,93261.0,7739532.0
2018-02-01,12050,12150,11600,12050,115814,93261.0,7739532.0
2018-02-02,12100,12400,11700,12350,166375,95583.0,7739532.0
2018-02-05,12100,12500,11900,12300,271892,95196.0,7739532.0
2018-02-06,11700,12400,11400,12350,257444,95583.0,7739532.0
2018-02-07,12700,12700,12000,12050,259326,93261.0,7739532.0
2018-02-08,12050,12300,11750,12300,198434,95196.0,7739532.0
2018-02-09,11850,12400,11800,12400,162884,95970.0,7739532.0
2018-02-12,12600,12650,12200,12200,145949,94422.0,7739532.0
2018-02-13,12300,12450,11900,12050,141380,93261.0,7739532.0
2018-02-14,12100,12400,11850,12350,128682,95583.0,7739532.0
2018-02-19,12350,12750,12250,12750,247154,98679.0,7739532.0
2018-02-20,12800,12950,12550,12700,331444,98292.0,7739532.0
2018-02-21,12750,12800,12500,12800,109835,99066.0,7739532.0
2018-02-22,12550,12700,12250,12250,164079,94809.0,7739532.0
2018-02-23,12350,12400,11800,11900,195626,92100.0,7739532.0
2018-02-26,12000,12100,11750,11900,128086,92100.0,7739532.0
2018-02-27,12000,12050,11500,11600,144036,89779.0,7739532.0
2018-02-28,11450,11500,11000,11250,135716,87070.0,7739532.0
2018-03-02,10900,11150,10850,10950,75045,84748.0,7739532.0
2018-03-05,11000,11100,10700,10800,46030,83587.0,7739532.0
2018-03-06,10850,10950,10500,10600,115923,82039.0,7739532.0
2018-03-07,10650,10700,10050,10050,134632,77782.0,7739532.0
2018-03-08,10100,10350,10100,10250,58247,79330.0,7739532.0
2018-03-09,10200,10900,10200,10900,95425,84361.0,7739532.0
2018-03-12,11000,11200,10800,11200,90352,86683.0,7739532.0
2018-03-13,11150,11300,10950,11100,43179,85909.0,7739532.0
2018-03-14,11100,11250,10700,11250,68302,87070.0,7739532.0
2018-03-15,11300,11800,11050,11750,175068,90940.0,7739532.0
2018-03-16,11750,11900,11450,11500,283676,89005.0,7739532.0
2018-03-19,11500,11600,10900,11150,142190,86296.0,7739532.0
2018-03-20,11100,11350,10900,11350,103375,87844.0,7739532.0
2018-03-21,11350,11350,11100,11200,61021,86683.0,7739532.0
2018-03-22,11050,11200,10950,11100,103186,85909.0,7739532.0
2018-03-23,10900,11000,10500,10700,86102,82813.0,7739532.0
2018-03-26,10700,10900,10400,10900,72829,84361.0,7739532.0
2018-03-27,11200,11200,10900,11150,71139,86296.0,7739532.0
2018-03-28,11150,11150,10850,11150,56338,86296.0,7739532.0
2018-03-29,11150,11750,11000,11600,225046,89779.0,7739532.0
2018-03-30,11600,11850,11450,11450,474229,88618.0,7739532.0
2018-04-02,11550,11550,10900,11000,174557,85135.0,7739532.0
2018-04-03,11000,11150,10700,11150,122256,86296.0,7739532.0
2018-04-04,11150,11150,10800,11050,68958,85522.0,7739532.0
2018-04-05,10950,11450,10850,11400,128610,88231.0,7739532.0
2018-04-06,11400,11400,11100,11100,55283,85909.0,7739532.0
2018-04-09,11050,11150,10900,11000,50424,85135.0,7739532.0
2018-04-10,11000,11000,10700,10800,83390,83587.0,7739532.0
2018-04-11,10800,11300,10750,11100,113617,85909.0,7739532.0
2018-04-12,11100,11500,11050,11250,127084,87070.0,7739532.0
2018-04-13,11350,11400,11150,11350,79172,87844.0,7739532.0
2018-04-16,11350,11650,11200,11500,136954,89005.0,7739532.0
2018-04-17,11650,11650,11300,11400,64229,88231.0,7739532.0
2018-04-18,11600,11650,11300,11400,78220,88231.0,7739532.0
2018-04-19,11400,11600,11250,11350,73122,87844.0,7739532.0
2018-04-20,11400,12200,11400,12050,439328,93261.0,7739532.0
2018-04-23,11950,12050,11550,11600,152397,89779.0,7739532.0
2018-04-24,11600,11650,11300,11350,90642,87844.0,7739532.0
2018-04-25,11150,11500,11150,11350,79813,87844.0,7739532.0
2018-04-26,11450,11550,11200,11300,96725,87457.0,7739532.0
2018-04-27,11350,11400,11200,11300,54743,87457.0,7739532.0
2018-04-30,11300,11350,10950,11150,122515,86296.0,7739532.0
2018-05-02,11150,11300,10950,11100,70579,85909.0,7739532.0
2018-05-03,11000,11750,10950,11350,214681,87844.0,7739532.0
2018-05-04,11350,11400,11150,11250,78187,87070.0,7739532.0
2018-05-08,11350,11400,11000,11000,79505,85135.0,7739532.0
2018-05-09,11000,11150,10650,11000,99017,85135.0,7739532.0
2018-05-10,11050,11150,10600,10950,61754,84748.0,7739532.0
2018-05-11,10950,10950,10700,10800,75298,83587.0,7739532.0
2018-05-14,10650,10750,10500,10500,102677,81265.0,7739532.0
2018-05-15,10500,10650,10150,10350,68861,80104.0,7739532.0
2018-05-16,10350,10450,9850,9860,185291,76312.0,7739532.0
2018-05-17,9900,10100,9850,9980,57926,77241.0,7739532.0
2018-05-18,9980,10300,9820,10300,38985,79717.0,7739532.0
2018-05-21,10300,10350,10000,10350,34906,80104.0,7739532.0
2018-05-23,10400,10400,10100,10300,38480,79717.0,7739532.0
2018-05-24,10350,10550,10250,10500,41155,81265.0,7739532.0
2018-05-25,10250,10400,10200,10250,29054,79330.0,7739532.0
2018-05-28,10400,10400,10050,10300,36458,79717.0,7739532.0
2018-05-29,10300,10350,10100,10150,30417,78556.0,7739532.0
2018-05-30,10200,10350,10050,10200,21877,78943.0,7739532.0
2018-05-31,10250,10400,10100,10400,21986,80491.0,7739532.0
2018-06-01,10400,10700,10250,10650,60198,82426.0,7739532.0
2018-06-04,10650,10800,10350,10450,53443,80878.0,7739532.0
2018-06-05,10500,10700,10400,10550,34341,81652.0,7739532.0
2018-06-07,10650,10750,10400,10650,44804,82426.0,7739532.0
2018-06-08,10650,10850,10600,10700,47806,82813.0,7739532.0
2018-06-11,10750,10750,10500,10650,52031,82426.0,7739532.0
2018-06-12,10600,10700,10450,10550,34538,81652.0,7739532.0
2018-06-14,10600,10600,10250,10500,35484,81265.0,7739532.0
2018-06-15,10500,10600,10150,10400,45980,80491.0,7739532.0
2018-06-18,10400,10400,9830,9960,80741,77086.0,7739532.0
2018-06-19,10150,10150,9600,9950,56682,77008.0,7739532.0
2018-06-20,9940,10000,9720,9990,33295,77318.0,7739532.0
2018-06-21,10000,10050,9840,9930,26309,76854.0,7739532.0
2018-06-22,9860,9990,9820,9920,20651,76776.0,7739532.0
2018-06-25,9820,9990,9820,9900,16085,76621.0,7739532.0
2018-06-26,9830,10150,9600,9980,25316,77241.0,7739532.0
2018-06-27,9950,10050,9880,9990,19173,77318.0,7739532.0
2018-06-28,9990,10050,9970,9970,27598,77163.0,7739532.0
2018-06-29,10000,10000,9830,10000,22003,77395.0,7739532.0
2018-07-02,10000,10050,9710,9850,25678,76234.0,7739532.0
2018-07-03,9650,9840,9600,9660,28128,74764.0,7739532.0
2018-07-04,9660,9690,9430,9640,14967,74609.0,7739532.0
2018-07-05,9550,9680,9400,9660,29690,74764.0,7739532.0
2018-07-06,9660,9800,9500,9780,36989,75693.0,7739532.0
2018-07-09,9810,9900,9750,9890,7143,76544.0,7739532.0
2018-07-10,9880,10200,9800,10000,33314,77395.0,7739532.0
2018-07-11,10000,10100,9920,10050,13352,77782.0,7739532.0
2018-07-12,10050,10250,9980,10200,44041,78943.0,7739532.0
2018-07-13,10200,10350,9980,10100,32747,78169.0,7739532.0
2018-07-16,10050,10200,10000,10100,17348,78169.0,7739532.0
2018-07-17,10100,10450,10000,10350,36032,80104.0,7739532.0
2018-07-18,10250,10500,10100,10300,27067,79717.0,7739532.0
2018-07-19,10250,10550,10000,10500,70762,81265.0,7739532.0
2018-07-20,10350,10450,10100,10250,31681,79330.0,7739532.0
2018-07-23,10250,10300,9960,9960,30928,77086.0,7739532.0
2018-07-24,9970,10150,9950,10150,29616,78556.0,7739532.0
2018-07-25,10050,10150,9970,10000,45645,77395.0,7739532.0
2018-07-26,10000,10200,9960,10100,30217,78169.0,7739532.0
2018-07-27,10050,10450,10050,10350,30452,80104.0,7739532.0
2018-07-30,10350,10350,10200,10300,8970,79717.0,7739532.0
2018-07-31,10300,10500,10100,10250,27959,79330.0,7739532.0
2018-08-01,10300,10800,10300,10700,75886,82813.0,7739532.0
2018-08-02,10650,10750,10500,10650,24356,82426.0,7739532.0
2018-08-03,10600,10700,10500,10650,13183,82426.0,7739532.0
2018-08-06,10600,10600,10400,10450,24457,80878.0,7739532.0
2018-08-07,10600,10600,10400,10450,23555,80878.0,7739532.0
2018-08-08,10550,10700,10450,10650,29964,82426.0,7739532.0
2018-08-09,10750,11050,10650,10950,105320,84748.0,7739532.0
2018-08-10,10900,11200,10750,10850,63961,83974.0,7739532.0
2018-08-13,10700,10750,10350,10350,40204,80104.0,7739532.0
2018-08-14,10300,10900,10250,10700,55816,82813.0,7739532.0
2018-08-16,10600,10800,10500,10800,24471,83587.0,7739532.0
2018-08-17,10800,10950,10700,10900,27756,84361.0,7739532.0
2018-08-20,11050,11100,10850,11000,44226,85135.0,7739532.0
2018-08-21,11100,11100,10800,10950,29616,84748.0,7739532.0
2018-08-22,10950,11000,10750,10850,20324,83974.0,7739532.0
2018-08-23,11000,11400,10650,11300,172501,87457.0,7739532.0
2018-08-24,11350,11500,11200,11300,110165,87457.0,7739532.0
2018-08-27,11400,12300,11200,12150,652786,94035.0,7739532.0
2018-08-28,12450,12750,12250,12700,340649,98292.0,7739532.0
2018-08-29,12600,13300,12550,13150,377746,101775.0,7739532.0
2018-08-30,13150,13500,12800,13050,216262,101001.0,7739532.0
2018-08-31,13000,13150,12750,13000,131008,100614.0,7739532.0
2018-09-03,13050,13150,12550,12700,149310,98292.0,7739532.0
2018-09-04,12800,13050,12600,12750,171763,98679.0,7739532.0
2018-09-05,12750,13100,12600,13000,166164,100614.0,7739532.0
2018-09-06,13000,13300,12650,13300,111928,102936.0,7739532.0
2018-09-07,13450,14250,13150,14100,411003,109127.0,7739532.0
2018-09-10,14300,14550,13350,13450,313618,104097.0,7739532.0
2018-09-11,13450,14300,13300,14250,276679,110288.0,7739532.0
2018-09-12,14450,14550,13750,13800,203216,106806.0,7739532.0
2018-09-13,14000,14100,13600,13750,119441,106419.0,7739532.0
2018-09-14,13900,14450,13800,14250,173867,110288.0,7739532.0
2018-09-17,14300,14350,13850,14200,135954,109901.0,7739532.0
2018-09-18,14100,14250,13900,14200,107329,109901.0,7739532.0
2018-09-19,14350,14700,13800,13900,159663,107579.0,7739532.0
2018-09-20,13900,14350,13500,14350,232544,111062.0,7739532.0
2018-09-21,14350,14400,14000,14100,132813,109127.0,7739532.0
2018-09-27,13850,14100,13700,13900,68507,107579.0,7739532.0
2018-09-28,13900,14450,13750,14450,119255,111836.0,7739532.0
2018-10-01,14450,14450,13700,13800,143885,106806.0,7739532.0
2018-10-02,13900,13900,13200,13350,116843,103323.0,7739532.0
2018-10-04,13350,13700,13050,13700,76795,106032.0,7739532.0
2018-10-05,13600,13600,13000,13100,50885,101388.0,7739532.0
2018-10-08,13000,13500,13000,13000,36582,100614.0,7739532.0
2018-10-10,12900,13400,12200,12500,91016,96744.0,7739532.0
2018-10-11,11850,12450,11550,12100,140644,93648.0,7739532.0
2018-10-12,12000,12500,11850,12450,75404,96357.0,7739532.0
2018-10-15,12400,12400,11700,12100,88010,93648.0,7739532.0
2018-10-16,12100,12900,12050,12900,107275,99840.0,7739532.0
2018-10-17,12900,13150,12500,12900,70425,99840.0,7739532.0
2018-10-18,12900,12950,12300,12400,67013,95970.0,7739532.0
2018-10-19,12100,12650,11900,12650,62773,97905.0,7739532.0
2018-10-22,12600,13350,12350,13300,101449,102936.0,7739532.0
2018-10-23,13250,13250,12650,13050,91491,101001.0,7739532.0
2018-10-24,13050,13150,12200,12600,91385,97518.0,7739532.0
2018-10-25,12100,12550,11850,12250,75514,94809.0,7739532.0
2018-10-26,12500,12500,11600,12000,56931,92874.0,7739532.0
2018-10-29,11750,12150,10800,10800,114014,83587.0,7739532.0
2018-10-30,10650,11450,10350,11300,129562,87457.0,7739532.0
2018-10-31,11400,11750,11150,11650,46097,90166.0,7739532.0
2018-11-01,11800,12400,11550,12300,92471,95196.0,7739532.0
2018-11-02,12650,13150,12350,13000,157555,100614.0,7739532.0
2018-11-05,13000,13250,12700,13100,65666,101388.0,7739532.0
2018-11-06,13100,13250,12900,13100,38159,101388.0,7739532.0
2018-11-07,13100,13250,12750,12850,57081,99453.0,7739532.0
2018-11-08,13150,13300,12850,13100,98825,101388.0,7739532.0
2018-11-09,13200,13250,12950,13250,77628,102549.0,7739532.0
2018-11-12,13100,13850,13100,13450,167482,104097.0,7739532.0
2018-11-13,13050,13650,12750,13600,105511,105258.0,7739532.0
2018-11-14,13800,13850,13050,13100,100617,101388.0,7739532.0
2018-11-15,13300,13650,13200,13450,93086,104097.0,7739532.0
2018-11-16,13600,14100,13550,14050,168634,108740.0,7739532.0
2018-11-19,14150,14400,13800,13900,128799,107579.0,7739532.0
2018-11-20,13550,14600,13300,14550,248861,112610.0,7739532.0
2018-11-21,14350,16000,14350,15950,671484,123446.0,7739532.0
2018-11-22,16000,16300,15600,16100,343908,124606.0,7739532.0
2018-11-23,16000,16250,15050,15400,301679,119189.0,7739532.0
2018-11-26,15150,15450,14750,15000,240744,116093.0,7739532.0
2018-11-27,15200,15350,14650,15100,195221,116867.0,7739532.0
2018-11-28,15150,16450,14950,16350,557270,126541.0,7739532.0
2018-11-29,16300,16350,15350,15450,364352,119576.0,7739532.0
2018-11-30,15350,15800,14850,15400,216164,119189.0,7739532.0
2018-12-03,15600,15600,15100,15250,161493,118028.0,7739532.0
2018-12-04,15300,15500,14750,15000,161979,116093.0,7739532.0
2018-12-05,14650,15300,14600,14850,120906,114932.0,7739532.0
2018-12-06,15150,15200,13950,14350,359942,111062.0,7739532.0
2018-12-07,14600,14900,14350,14450,145997,111836.0,7739532.0
2018-12-10,14250,14850,14000,14450,118948,111836.0,7739532.0
2018-12-11,14600,14950,14450,14450,105339,111836.0,7739532.0
2018-12-12,14600,15400,14450,15100,150627,116867.0,7739532.0
2018-12-13,15100,15300,14850,15200,71299,117641.0,7739532.0
2018-12-14,15200,15250,14550,14700,94188,113771.0,7739532.0
2018-12-17,14600,15250,14450,14950,83415,115706.0,7739532.0
2018-12-18,14750,15000,14500,14500,105831,112223.0,7739532.0
2018-12-19,14700,14700,14150,14300,85522,110675.0,7739532.0
2018-12-20,14200,14650,14000,14350,94510,111062.0,7739532.0
2018-12-21,14400,15750,14400,15100,422736,116867.0,7739532.0
2018-12-24,15200,15600,14750,14800,187734,114545.0,7739532.0
2018-12-26,14500,15400,14300,15050,169771,116480.0,7739532.0
2018-12-27,15250,16750,15000,16700,483411,129250.0,7739532.0
2018-12-28,16850,17800,16750,17000,475891,131572.0,7739532.0
2019-01-02,17350,18300,16850,17000,325868,131572.0,7739532.0
2019-01-03,17400,17900,16950,17250,283228,133507.0,7739532.0
2019-01-04,17250,18000,17050,17800,283114,137764.0,7739532.0
2019-01-07,17950,19650,17500,19500,697944,150921.0,7739532.0
2019-01-08,19200,19800,18800,19750,371514,152856.0,7739532.0
2019-01-09,19600,19650,18850,19100,335096,147825.0,7739532.0
2019-01-10,19100,19450,18550,19000,238964,147051.0,7739532.0
2019-01-11,19250,20350,18900,19250,451253,148986.0,7739532.0
2019-01-14,19350,19800,19000,19350,185060,149760.0,7739532.0
2019-01-15,19450,19500,19150,19400,95721,150147.0,7739532.0
2019-01-16,19050,19950,18900,19700,209986,152469.0,7739532.0
2019-01-17,19750,19750,18650,18950,202011,146664.0,7739532.0
2019-01-18,19050,19200,18500,18750,165096,145116.0,7739532.0
2019-01-21,18950,19900,18500,19550,284185,151308.0,7739532.0
2019-01-22,19800,20450,19600,19600,300089,151695.0,7739532.0
2019-01-23,19450,20650,19350,20000,275759,154791.0,7739532.0
2019-01-24,20500,20550,19750,20300,109164,157112.0,7739532.0
2019-01-25,20400,20450,19900,20350,123597,157499.0,7739532.0
2019-01-28,20350,20700,19800,19900,135825,154017.0,7739532.0
2019-01-29,19800,20250,19750,19900,96927,154017.0,7739532.0
2019-01-30,20000,20050,18550,18950,296931,146664.0,7739532.0
2019-01-31,19100,19100,17800,18450,313192,142794.0,7739532.0
2019-02-01,18500,18600,18150,18300,98929,141633.0,7739532.0
2019-02-07,18400,19250,18150,19250,169772,148986.0,7739532.0
2019-02-08,19200,19200,18750,19000,92792,147051.0,7739532.0
2019-02-11,19000,21450,18800,21450,613485,166013.0,7739532.0
2019-02-12,21500,22250,20800,21800,282664,168722.0,7739532.0
2019-02-13,21750,23200,21700,22350,409365,172979.0,7739532.0
2019-02-14,22500,23000,22250,22600,165491,174913.0,7739532.0
2019-02-15,22500,22500,21300,21650,265293,167561.0,7739532.0
2019-02-18,22050,22650,21500,21750,190078,168335.0,7739532.0
2019-02-19,21600,21750,20900,21250,149606,164465.0,7739532.0
2019-02-20,21200,21250,20650,20900,179063,161756.0,7739532.0
2019-02-21,20850,21150,20150,20950,200366,162143.0,7739532.0
2019-02-22,20850,21550,20500,20700,191341,160208.0,7739532.0
2019-02-25,20950,21850,20950,21250,323289,164465.0,7739532.0
2019-02-26,21200,21350,20650,20700,136960,160208.0,7739532.0
2019-02-27,20900,20900,20450,20550,80071,159047.0,7739532.0
2019-02-28,20750,20750,19550,19800,208805,153243.0,7739532.0
2019-03-04,19850,21050,19850,20650,142963,159821.0,7739532.0
2019-03-05,20650,20750,20200,20500,107267,158660.0,7739532.0
2019-03-06,20500,21350,20300,21350,196107,165239.0,7739532.0
2019-03-07,21350,22150,20950,21700,337458,167948.0,7739532.0
2019-03-08,21500,21850,20550,20650,225881,159821.0,7739532.0
2019-03-11,20500,20800,19850,20400,170165,157886.0,7739532.0
2019-03-12,20600,21450,20600,21150,191151,163691.0,7739532.0
2019-03-13,21250,21250,20550,20850,127087,161369.0,7739532.0
2019-03-14,20850,21000,20500,20550,95656,159047.0,7739532.0
2019-03-15,20850,21450,20650,21350,207640,165239.0,7739532.0
2019-03-18,21700,22400,21400,22250,256595,172205.0,7739532.0
2019-03-19,22400,25150,22250,24300,983898,188071.0,7739532.0
2019-03-20,24300,26250,23950,26000,829292,201228.0,7739532.0
2019-03-21,26050,27350,25600,26150,423985,202389.0,7739532.0
2019-03-22,26450,27600,25900,26350,328005,203937.0,7739532.0
2019-03-25,25550,27050,25550,26450,198314,204711.0,7739532.0
2019-03-26,26800,26800,25600,26400,173059,204324.0,7739532.0
2019-03-27,26500,26950,25050,25500,275018,197358.0,7739532.0
2019-03-28,25400,25950,24850,25100,166163,194262.0,7739532.0
2019-03-29,25450,25750,24050,25350,225314,196197.0,7739532.0
2019-04-01,25150,25750,25000,25600,103133,198132.0,7739532.0
2019-04-02,25600,25700,25100,25300,96027,195810.0,7739532.0
2019-04-03,25400,25550,25050,25400,95224,196584.0,7739532.0
2019-04-04,25700,27100,23400,23950,949657,185362.0,7739532.0
2019-04-05,24900,28400,24200,26500,1695132,205098.0,7739532.0
2019-04-08,26750,27000,25400,25650,411321,198519.0,7739532.0
2019-04-09,26000,29750,25950,27350,1366520,211676.0,7739532.0
2019-04-10,27050,27350,26300,27100,337330,209741.0,7739532.0
2019-04-11,27100,27800,26800,27350,349765,211676.0,7739532.0
2019-04-12,27400,29500,26900,28550,616605,220964.0,7739532.0
2019-04-15,28550,30000,28250,29800,395679,230638.0,7739532.0
2019-04-16,30200,30950,28750,30650,354950,237217.0,7739532.0
2019-04-17,31100,32200,29900,30250,397966,234121.0,7739532.0
2019-04-18,30150,31300,29350,29750,260334,230251.0,7739532.0
2019-04-19,29700,31750,29700,31350,396254,242634.0,7739532.0
2019-04-22,31650,31850,30650,30900,155733,239152.0,7739532.0
2019-04-23,30850,31250,30250,31200,122609,241473.0,7739532.0
2019-04-24,31350,32050,30450,30900,186679,239152.0,7739532.0
