하나금융9호스팩(261200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-05,2075,2075,2075,2075,0,,
2019-04-08,2075,2075,2075,2075,0,,
2019-04-09,2075,2075,2075,2075,0,,
2019-04-10,2080,2080,2080,2080,15,8861.0,4260000.0
2019-04-11,2080,2095,2075,2095,7881,8925.0,4260000.0
2019-04-12,2090,2090,2070,2090,7026,8903.0,4260000.0
2019-04-15,2090,2090,2090,2090,0,,
2019-04-16,2090,2090,2090,2090,2500,8903.0,4260000.0
2019-04-17,2090,2090,2090,2090,3946,8903.0,4260000.0
2019-04-18,2060,2070,2060,2070,5954,8818.0,4260000.0
2019-04-19,2080,2090,2065,2090,33208,8903.0,4260000.0
2019-04-22,2090,2090,2060,2065,32094,8797.0,4260000.0
2019-04-23,2060,2065,2055,2065,20700,8797.0,4260000.0
2019-04-24,2085,2085,2085,2085,1,8882.0,4260000.0
2019-04-25,2085,2085,2065,2085,3,8882.0,4260000.0
2019-04-26,2085,2085,2085,2085,1,8882.0,4260000.0
2019-04-29,2070,2070,2070,2070,3050,8818.0,4260000.0
2019-04-30,2075,2075,2075,2075,1000,8840.0,4260000.0
2019-05-02,2080,2080,2080,2080,1,8861.0,4260000.0
2019-05-03,2080,2085,2070,2085,4400,8882.0,4260000.0
2019-05-07,2075,2095,2075,2085,15485,8882.0,4260000.0
2019-05-08,2070,2100,2070,2090,12622,8903.0,4260000.0
2019-05-09,2085,2095,2085,2095,3109,8925.0,4260000.0
2019-05-10,2095,2100,2095,2100,596,8946.0,4260000.0
2019-05-13,2090,2120,2090,2120,14664,9031.0,4260000.0
2019-05-14,2115,2140,2105,2105,17521,8967.0,4260000.0
2019-05-15,2115,2115,2085,2085,5339,8882.0,4260000.0
2019-05-16,2085,2110,2085,2110,1101,8989.0,4260000.0
2019-05-17,2095,2105,2090,2105,123,8967.0,4260000.0
2019-05-20,2115,2115,2105,2105,3041,8967.0,4260000.0
2019-05-21,2100,2150,2100,2115,17122,9010.0,4260000.0
2019-05-22,2130,2130,2130,2130,101,9074.0,4260000.0
2019-05-23,2130,2130,2115,2120,1144,9031.0,4260000.0
2019-05-24,2120,2120,2120,2120,0,9031.0,4260000.0
2019-05-27,2120,2140,2120,2140,5757,9116.0,4260000.0
2019-05-28,2115,2125,2110,2125,1100,9052.0,4260000.0
2019-05-29,2115,2115,2115,2115,76066,9010.0,4260000.0
2019-05-30,2115,2115,2115,2115,0,9010.0,4260000.0
2019-05-31,2130,2130,2130,2130,1,9074.0,4260000.0
2019-06-03,2130,2130,2125,2125,6470,9052.0,4260000.0
2019-06-04,2125,2125,2125,2125,150,9052.0,4260000.0
2019-06-05,2115,2120,2115,2120,6550,9031.0,4260000.0
2019-06-07,2120,2120,2115,2120,8804,9031.0,4260000.0
2019-06-10,2115,2125,2115,2125,17200,9052.0,4260000.0
2019-06-11,2125,2125,2115,2125,7327,9052.0,4260000.0
2019-06-12,2125,2125,2110,2110,3998,8989.0,4260000.0
2019-06-13,2170,2170,2110,2115,16761,9010.0,4260000.0
2019-06-14,2120,2120,2120,2120,9700,9031.0,4260000.0
2019-06-17,2120,2130,2120,2130,31595,9074.0,4260000.0
2019-06-18,2130,2135,2130,2130,9401,9074.0,4260000.0
2019-06-19,2130,2140,2130,2140,23211,9116.0,4260000.0
2019-06-20,2140,2145,2140,2145,15600,9138.0,4260000.0
2019-06-21,2145,2150,2140,2150,7750,9159.0,4260000.0
2019-06-24,2155,2155,2150,2150,2697,9159.0,4260000.0
2019-06-25,2140,2140,2105,2135,38268,9095.0,4260000.0
2019-06-26,2120,2130,2120,2130,20281,9074.0,4260000.0
2019-06-27,2130,2130,2120,2125,583,9052.0,4260000.0
2019-06-28,2125,2125,2125,2125,0,9052.0,4260000.0
2019-07-01,2125,2125,2120,2125,7924,9052.0,4260000.0
2019-07-02,2135,2135,2120,2135,6777,9095.0,4260000.0
2019-07-03,2135,2140,2125,2135,478,9095.0,4260000.0
2019-07-04,2140,2140,2125,2130,21753,9074.0,4260000.0
2019-07-05,2140,2150,2135,2150,5777,9159.0,4260000.0
2019-07-08,2150,2150,2150,2150,500,9159.0,4260000.0
2019-07-09,2130,2145,2130,2145,293,9138.0,4260000.0
2019-07-10,2120,2185,2120,2185,13262,9308.0,4260000.0
2019-07-11,2160,2190,2160,2190,2070,9329.0,4260000.0
2019-07-12,2195,2195,2185,2185,602,9308.0,4260000.0
2019-07-15,2190,2190,2170,2170,262,9244.0,4260000.0
2019-07-16,2160,2160,2110,2115,18097,9010.0,4260000.0
2019-07-17,2145,2145,2145,2145,1,9138.0,4260000.0
2019-07-18,2180,2180,2170,2170,3305,9244.0,4260000.0
2019-07-19,2170,2170,2125,2155,17642,9180.0,4260000.0
2019-07-22,2160,2160,2150,2150,2182,9159.0,4260000.0
2019-07-23,2180,2180,2150,2180,403,9287.0,4260000.0
2019-07-24,2175,2175,2140,2175,52,9266.0,4260000.0
2019-07-25,2180,2180,2150,2150,1601,9159.0,4260000.0
2019-07-26,2180,2180,2125,2150,259,9159.0,4260000.0
2019-07-29,2155,2165,2155,2160,2307,9202.0,4260000.0
2019-07-30,2180,2180,2150,2165,1312,9223.0,4260000.0
2019-07-31,2185,2200,2170,2200,42447,9372.0,4260000.0
2019-08-01,2165,2195,2165,2180,1801,9287.0,4260000.0
2019-08-02,2175,2175,2150,2170,1026,9244.0,4260000.0
2019-08-05,2195,2195,2135,2135,8507,9095.0,4260000.0
2019-08-06,2135,2135,2135,2135,500,9095.0,4260000.0
2019-08-07,2135,2140,2105,2135,8707,9095.0,4260000.0
2019-08-08,2140,2140,2115,2115,113,9010.0,4260000.0
2019-08-09,2145,2145,2110,2135,4,9095.0,4260000.0
2019-08-12,2120,2140,2120,2130,389,9074.0,4260000.0
2019-08-13,2145,2145,2145,2145,9,9138.0,4260000.0
2019-08-14,2150,2150,2130,2140,10860,9116.0,4260000.0
2019-08-16,2125,2125,2120,2120,5575,9031.0,4260000.0
2019-08-19,2135,2135,2120,2125,6214,9052.0,4260000.0
2019-08-20,2145,2145,2125,2125,8,9052.0,4260000.0
2019-08-21,2145,2145,2125,2125,37,9052.0,4260000.0
2019-08-22,2135,2135,2125,2125,3,9052.0,4260000.0
2019-08-23,2120,2145,2120,2125,3,9052.0,4260000.0
2019-08-26,2120,2125,2100,2125,5114,9052.0,4260000.0
2019-08-27,2135,2140,2130,2130,1302,9074.0,4260000.0
2019-08-28,2150,2150,2135,2150,2032,9159.0,4260000.0
2019-08-29,2140,2140,2140,2140,3,9116.0,4260000.0
2019-08-30,2150,2150,2140,2140,2,9116.0,4260000.0
2019-09-02,2140,2140,2140,2140,1671,9116.0,4260000.0
2019-09-03,2170,2180,2135,2140,5391,9116.0,4260000.0
2019-09-04,2140,2175,2140,2175,9701,9266.0,4260000.0
2019-09-05,2165,2165,2165,2165,8,9223.0,4260000.0
2019-09-06,2150,2175,2150,2150,39,9159.0,4260000.0
2019-09-09,2160,2160,2140,2140,122,9116.0,4260000.0
2019-09-10,2170,2170,2140,2140,5427,9116.0,4260000.0
2019-09-11,2175,2175,2175,2175,1,9266.0,4260000.0
2019-09-16,2180,2180,2170,2170,2,9244.0,4260000.0
2019-09-17,2170,2170,2165,2165,4501,9223.0,4260000.0
2019-09-18,2160,2160,2160,2160,2,9202.0,4260000.0
2019-09-19,2175,2175,2130,2130,7239,9074.0,4260000.0
2019-09-20,2145,2145,2120,2145,902,9138.0,4260000.0
2019-09-23,2170,2170,2170,2170,1,9244.0,4260000.0
2019-09-24,2120,2155,2120,2155,13882,9180.0,4260000.0
2019-09-25,2175,2175,2125,2145,10973,9138.0,4260000.0
2019-09-26,2145,2145,2140,2145,5638,9138.0,4260000.0
2019-09-27,2140,2140,2140,2140,3300,9116.0,4260000.0
2019-09-30,2140,2140,2120,2120,3103,9031.0,4260000.0
2019-10-01,2145,2145,2130,2130,1002,9074.0,4260000.0
2019-10-02,2140,2140,2125,2135,12687,9095.0,4260000.0
2019-10-04,2140,2140,2090,2120,22843,9031.0,4260000.0
2019-10-07,2100,2100,2095,2095,32675,8925.0,4260000.0
