나노신소재(121600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-17,7133,7133,6833,6833,66101,74130.0,7232222.0
2012-10-18,6966,7066,6833,6967,59552,75577.0,7232222.0
2012-10-19,7000,7366,6966,7367,144842,79916.0,7232222.0
2012-10-22,7233,7433,7166,7300,112652,79193.0,7232222.0
2012-10-23,7400,7566,7300,7400,100297,80278.0,7232222.0
2012-10-24,7266,7300,7033,7233,101748,78470.0,7232222.0
2012-10-25,7266,7333,6933,7167,140812,77746.0,7232222.0
2012-10-26,7166,7366,6966,7200,115566,78108.0,7232222.0
2012-10-29,7366,8266,7266,8267,1186359,89680.0,7232222.0
2012-10-30,8366,8366,7833,8100,760889,87871.0,7232222.0
2012-10-31,8200,8400,8000,8400,559564,91126.0,7232222.0
2012-11-01,8333,8799,8166,8733,512396,94742.0,7232222.0
2012-11-02,8833,8933,8600,8867,261399,96189.0,7232222.0
2012-11-05,8766,8833,8466,8667,176722,94019.0,7232222.0
2012-11-06,8599,8733,8199,8233,296898,89318.0,7232222.0
2012-11-07,8433,9366,8366,8867,1028984,96189.0,7232222.0
2012-11-08,8666,9166,8533,8933,384676,96912.0,7232222.0
2012-11-09,8766,8999,8499,8933,183231,96912.0,7232222.0
2012-11-12,8866,9566,8800,9467,438971,102698.0,7232222.0
2012-11-13,9433,9500,8800,8900,324040,96550.0,7232222.0
2012-11-14,8933,9133,8366,8433,326072,91488.0,7232222.0
2012-11-15,8233,8233,7333,7533,451344,81724.0,7232222.0
2012-11-16,7533,7633,7133,7567,159842,82086.0,7232222.0
2012-11-19,7700,7900,7633,7667,123967,83171.0,7232222.0
2012-11-20,7766,8133,7766,7767,205105,84255.0,7232222.0
2012-11-21,7766,7933,7466,7467,126233,81001.0,7232222.0
2012-11-22,7566,8000,7500,7867,144676,85340.0,7232222.0
2012-11-23,7866,8166,7800,7867,153605,85340.0,7232222.0
2012-11-26,8000,8333,7866,8200,158313,88956.0,7232222.0
2012-11-27,8333,8599,8233,8433,161181,91488.0,7232222.0
2012-11-28,8433,8766,8200,8700,272275,94380.0,7232222.0
2012-11-29,8833,9000,8566,8600,148854,93296.0,7232222.0
2012-11-30,8633,8866,8466,8667,98231,94019.0,7232222.0
2012-12-03,8600,8666,7366,7367,490991,79916.0,7232222.0
2012-12-04,7400,7600,7000,7400,360081,80278.0,7232222.0
2012-12-05,7500,7700,7300,7667,164581,83171.0,7232222.0
2012-12-06,7700,7700,7366,7467,103353,81001.0,7232222.0
2012-12-07,7500,7700,7300,7367,94774,79916.0,7232222.0
2012-12-10,7400,7566,7333,7367,62608,79916.0,7232222.0
2012-12-11,7400,8466,7400,8100,1614044,87871.0,7232222.0
2012-12-12,8133,8366,7900,8267,329448,89680.0,7232222.0
2012-12-13,8233,8400,8100,8133,129034,88233.0,7232222.0
2012-12-14,8066,8666,8066,8667,340311,94019.0,7232222.0
2012-12-17,8666,9233,8433,8433,543472,91488.0,7232222.0
2012-12-18,8533,9066,8500,9067,382619,98358.0,7232222.0
2012-12-20,9033,9166,8800,9167,204359,99443.0,7232222.0
2012-12-21,9133,9300,8433,8500,316453,92211.0,7232222.0
2012-12-24,8433,9333,8433,9267,385218,100528.0,7232222.0
2012-12-26,9266,9766,9133,9433,479871,102336.0,7232222.0
2012-12-27,9533,9666,9333,9433,282699,102336.0,7232222.0
2012-12-28,9700,10800,9666,10100,1270278,109568.0,7232222.0
2013-01-02,10266,10733,10066,10733,471832,116439.0,7232222.0
2013-01-03,10699,10966,10466,10633,408431,115354.0,7232222.0
2013-01-04,10633,10966,9633,9733,1012323,105590.0,7232222.0
2013-01-07,9800,10833,9733,10400,1002281,112823.0,7232222.0
2013-01-08,10300,10800,10100,10733,435028,116439.0,7232222.0
2013-01-09,10800,11099,10533,10633,384116,115354.0,7232222.0
2013-01-10,10633,11166,10533,11067,454128,120055.0,7232222.0
2013-01-11,11000,11366,10766,10800,439409,117162.0,7232222.0
2013-01-14,10699,10833,10200,10433,309509,113184.0,7232222.0
2013-01-15,10366,10600,10033,10100,206480,109568.0,7232222.0
2013-01-16,10200,10933,10200,10800,379705,117162.0,7232222.0
2013-01-17,10866,10933,10533,10733,219204,116439.0,7232222.0
2013-01-18,10933,11133,10766,10900,262728,118247.0,7232222.0
2013-01-21,10833,11133,10633,11133,167689,120778.0,7232222.0
2013-01-22,11133,11200,10733,10800,156157,117162.0,7232222.0
2013-01-23,10833,11000,10666,10667,137712,115716.0,7232222.0
2013-01-24,10600,11166,10533,11133,306173,120778.0,7232222.0
2013-01-25,11233,11333,10933,11100,205704,120416.0,7232222.0
2013-01-28,11133,11200,10833,11033,125460,119693.0,7232222.0
2013-01-29,11066,11500,10866,11500,240901,124756.0,7232222.0
2013-01-30,11500,11500,10300,10300,295354,111738.0,7232222.0
2013-01-31,10433,10766,9900,10533,367779,114269.0,7232222.0
2013-02-01,10533,10633,10166,10367,113042,112461.0,7232222.0
2013-02-04,10433,10500,9500,10133,225523,109930.0,7232222.0
2013-02-05,10000,10366,9900,10200,152923,110653.0,7232222.0
2013-02-06,10333,10733,10100,10733,175134,116439.0,7232222.0
2013-02-07,10833,11000,10533,10600,171667,114992.0,7232222.0
2013-02-08,10466,11066,10333,10933,183809,118608.0,7232222.0
2013-02-12,10933,11366,10900,11033,154767,119693.0,7232222.0
2013-02-13,11000,11266,10966,11000,116249,119332.0,7232222.0
2013-02-14,11000,11300,10866,11200,112051,121501.0,7232222.0
2013-02-15,11266,12133,11266,11767,536904,127649.0,7232222.0
2013-02-18,11866,11933,11633,11733,136922,127287.0,7232222.0
2013-02-19,11866,12066,11733,11867,141190,128734.0,7232222.0
2013-02-20,11900,12000,11533,11867,171540,128734.0,7232222.0
2013-02-21,11766,12333,11600,12067,301345,130903.0,7232222.0
2013-02-22,12200,12966,12200,12733,448143,138135.0,7232222.0
2013-02-25,12700,12733,12466,12533,210226,135966.0,7232222.0
2013-02-26,12400,13100,12400,13067,216951,141752.0,7232222.0
2013-02-27,12933,13300,12833,13133,187637,142475.0,7232222.0
2013-02-28,13266,13833,13166,13200,202920,143198.0,7232222.0
2013-03-04,13333,15133,12933,14600,282830,158386.0,7232222.0
2013-03-05,14666,15200,14166,14500,319874,157301.0,7232222.0
2013-03-06,14700,15100,14133,14233,187525,154408.0,7232222.0
2013-03-07,14433,14800,14233,14433,171957,156578.0,7232222.0
2013-03-08,14533,14766,14400,14467,90009,156939.0,7232222.0
2013-03-11,14466,14466,13566,14133,250014,153323.0,7232222.0
2013-03-12,14133,14566,13933,14167,111330,153685.0,7232222.0
2013-03-13,14333,14400,13866,14167,136554,153685.0,7232222.0
2013-03-14,14100,14800,14100,14700,170107,159470.0,7232222.0
2013-03-15,14700,14700,13933,14033,178551,152238.0,7232222.0
2013-03-18,14000,14000,12933,13333,324627,144644.0,7232222.0
2013-03-19,13333,13766,13166,13600,101128,147537.0,7232222.0
2013-03-20,13433,13633,12933,13333,157546,144644.0,7232222.0
2013-03-21,13533,13733,13233,13333,102845,144644.0,7232222.0
2013-03-22,13466,13733,13266,13700,86931,148622.0,7232222.0
2013-03-25,13666,14233,13666,14167,114156,153685.0,7232222.0
2013-03-26,14166,14166,13666,14133,92975,153323.0,7232222.0
2013-03-27,14200,14299,13800,13800,71462,149707.0,7232222.0
2013-03-28,13733,14033,13533,13867,73073,150430.0,7232222.0
2013-03-29,13899,14699,13866,14600,215598,158386.0,7232222.0
2013-04-01,14533,14966,14366,14567,109692,158024.0,7232222.0
2013-04-02,14400,14699,14166,14333,137029,155493.0,7232222.0
2013-04-03,14066,14566,13966,14533,124431,157662.0,7232222.0
2013-04-04,14500,14500,13600,14000,91724,151877.0,7232222.0
2013-04-05,14000,14066,13100,13233,161873,143560.0,7232222.0
2013-04-08,13133,13300,12300,12400,139936,134519.0,7232222.0
2013-04-09,12100,12800,12000,12667,112623,137412.0,7232222.0
2013-04-10,12800,13133,12600,12800,68211,138859.0,7232222.0
2013-04-11,13066,13533,12900,13533,82233,146814.0,7232222.0
2013-04-12,13399,14000,13399,13633,81104,147899.0,7232222.0
2013-04-15,13566,13866,13533,13633,41067,147899.0,7232222.0
2013-04-16,13333,13533,12900,12967,123234,140667.0,7232222.0
2013-04-17,12900,13200,12500,12933,136578,140305.0,7232222.0
2013-04-18,12900,13633,12700,13333,129082,144644.0,7232222.0
2013-04-19,13333,13566,13100,13400,65188,145368.0,7232222.0
2013-04-22,13466,13500,13000,13067,60835,141752.0,7232222.0
2013-04-23,13066,13366,12800,13200,76477,143198.0,7232222.0
2013-04-24,13200,13333,13066,13333,59857,144644.0,7232222.0
2013-04-25,13433,14333,13366,13867,222716,150430.0,7232222.0
2013-04-26,13933,14400,13933,14267,115133,154770.0,7232222.0
2013-04-29,14266,14433,13833,14167,77637,153685.0,7232222.0
2013-04-30,14233,14233,13666,14000,70857,151877.0,7232222.0
2013-05-02,13966,14333,13766,13833,81555,150069.0,7232222.0
2013-05-03,13900,14066,13566,13667,65851,148261.0,7232222.0
2013-05-06,13666,14133,13633,14033,82119,152238.0,7232222.0
2013-05-07,14066,14233,13866,14200,46842,154046.0,7232222.0
2013-05-08,14266,14266,13533,13533,135862,146814.0,7232222.0
2013-05-09,13500,13700,12600,12667,271488,137412.0,7232222.0
2013-05-10,12833,13033,12633,12767,73033,138497.0,7232222.0
2013-05-13,12933,12933,12233,12233,64834,132711.0,7232222.0
2013-05-14,12333,12766,12300,12467,59196,135243.0,7232222.0
2013-05-15,12633,12866,12333,12833,47924,139220.0,7232222.0
2013-05-16,12866,12866,12600,12733,45590,138135.0,7232222.0
2013-05-20,12733,12866,11766,11800,152700,128010.0,7232222.0
2013-05-21,12000,12066,11666,11900,83317,129095.0,7232222.0
2013-05-22,11900,12133,11633,11667,104945,126564.0,7232222.0
2013-05-23,11700,11700,10833,11033,170977,119693.0,7232222.0
2013-05-24,11066,11700,10866,11633,149588,126202.0,7232222.0
2013-05-27,11666,11766,11400,11733,58195,127287.0,7232222.0
2013-05-28,11733,12500,11600,12300,156060,133434.0,7232222.0
2013-05-29,12433,12433,12000,12000,58741,130180.0,7232222.0
2013-05-30,12000,12166,11366,11900,75084,129095.0,7232222.0
2013-05-31,11666,12366,11533,12000,66563,130180.0,7232222.0
2013-06-03,11866,11966,11433,11500,57017,124756.0,7232222.0
2013-06-04,11733,11733,10900,11100,70026,120416.0,7232222.0
2013-06-05,11033,11366,10500,11300,84321,122586.0,7232222.0
2013-06-07,11166,11300,10066,10967,106921,118970.0,7232222.0
2013-06-10,11100,11166,10500,10800,31347,117162.0,7232222.0
2013-06-11,10600,10900,10400,10733,46725,116439.0,7232222.0
2013-06-12,10600,11033,10533,10733,36183,116439.0,7232222.0
2013-06-13,10533,10800,10266,10600,34358,114992.0,7232222.0
2013-06-14,10800,10833,10500,10567,34070,114631.0,7232222.0
2013-06-17,10433,10866,9966,10133,53130,109930.0,7232222.0
2013-06-18,10066,10266,9666,10000,95229,108483.0,7232222.0
2013-06-19,9933,10099,9600,9833,104450,106675.0,7232222.0
2013-06-20,9666,10100,9600,9767,71795,105952.0,7232222.0
2013-06-21,9533,10166,9266,10167,86344,110291.0,7232222.0
2013-06-24,10166,10300,9500,9500,72438,103059.0,7232222.0
2013-06-25,9333,9700,8333,9333,128874,101251.0,7232222.0
2013-06-26,9366,9600,8966,9400,57662,101974.0,7232222.0
2013-06-27,9633,10000,9500,9933,55357,107760.0,7232222.0
2013-06-28,9866,10200,9666,9733,52623,105590.0,7232222.0
2013-07-01,9866,10133,9733,10067,33431,109207.0,7232222.0
2013-07-02,10200,10200,9733,9900,28499,107398.0,7232222.0
2013-07-03,9800,9933,9499,9833,41841,106675.0,7232222.0
2013-07-04,9833,9966,9633,9800,13144,106314.0,7232222.0
2013-07-05,9833,10166,9833,9867,30396,107037.0,7232222.0
2013-07-08,9800,9933,9299,9333,48783,101251.0,7232222.0
2013-07-09,9266,9533,9033,9533,44512,103421.0,7232222.0
2013-07-10,9633,9733,9233,9367,46928,101613.0,7232222.0
2013-07-11,9533,10766,9466,10767,216350,116800.0,7232222.0
2013-07-12,11000,11866,10766,11467,324213,124394.0,7232222.0
2013-07-15,11766,11766,11100,11367,140416,123309.0,7232222.0
2013-07-16,11300,12400,11066,12000,217684,130180.0,7232222.0
2013-07-17,11800,12233,11700,11867,130629,128734.0,7232222.0
2013-07-18,11866,12033,11500,11800,60647,128010.0,7232222.0
2013-07-19,11666,12000,11433,11467,49650,124394.0,7232222.0
2013-07-22,11433,11633,11066,11533,81334,125117.0,7232222.0
2013-07-23,11533,11666,11133,11500,74646,124756.0,7232222.0
2013-07-24,11366,11700,11300,11400,54193,123671.0,7232222.0
2013-07-25,11400,11533,11066,11533,63165,125117.0,7232222.0
2013-07-26,11600,11833,11333,11767,72877,127649.0,7232222.0
2013-07-29,12033,12166,11333,11767,73081,127649.0,7232222.0
2013-07-30,11900,11966,11466,11733,50038,127287.0,7232222.0
2013-07-31,11666,11900,11566,11800,55459,128010.0,7232222.0
2013-08-01,11800,11866,11433,11467,53664,124394.0,7232222.0
2013-08-02,11466,11533,11266,11500,37913,124756.0,7232222.0
2013-08-05,11466,11766,11366,11500,26148,124756.0,7232222.0
2013-08-06,11633,11633,11033,11500,90119,124756.0,7232222.0
2013-08-07,11300,11466,11266,11400,31000,123671.0,7232222.0
2013-08-08,11466,11600,11133,11133,57071,120778.0,7232222.0
2013-08-09,11099,11166,10666,10833,92509,117524.0,7232222.0
2013-08-12,10833,10833,10233,10367,96473,112461.0,7232222.0
2013-08-13,10266,10700,10266,10533,98533,114269.0,7232222.0
2013-08-14,10666,12100,10500,12067,474547,130903.0,7232222.0
2013-08-16,11733,12933,11733,12500,242573,135604.0,7232222.0
2013-08-19,12433,12966,12433,12700,141540,137774.0,7232222.0
2013-08-20,12600,14300,12533,14000,537906,151877.0,7232222.0
2013-08-21,14033,14666,13766,14433,337761,156578.0,7232222.0
2013-08-22,14266,14466,13633,13900,190260,150792.0,7232222.0
2013-08-23,14133,14433,13966,14133,144646,153323.0,7232222.0
2013-08-26,14199,14533,14000,14233,99911,154408.0,7232222.0
2013-08-27,14233,14700,13766,14267,165968,154770.0,7232222.0
2013-08-28,13966,14200,13133,13133,169588,142475.0,7232222.0
2013-08-29,13200,13466,12833,13233,169459,143560.0,7232222.0
2013-08-30,13133,14533,12866,12867,438142,139582.0,7232222.0
2013-09-02,12833,13900,12700,13400,162865,145368.0,7232222.0
2013-09-03,13566,14099,13400,13400,105720,145368.0,7232222.0
2013-09-04,13466,14200,13299,14200,213448,154046.0,7232222.0
2013-09-05,14366,14466,13900,14033,133445,152238.0,7232222.0
2013-09-06,14133,14133,13433,13933,100585,151153.0,7232222.0
2013-09-09,14033,14033,13166,13300,117035,144283.0,7232222.0
2013-09-10,13366,13600,12466,13033,174455,141390.0,7232222.0
2013-09-11,13033,13100,12600,12700,74996,137774.0,7232222.0
2013-09-12,12700,13533,12666,13167,156638,142836.0,7232222.0
2013-09-13,13100,13366,12933,13333,59678,144644.0,7232222.0
2013-09-16,13233,13400,12866,13267,50357,143921.0,7232222.0
2013-09-17,13400,13400,12833,12833,43578,139220.0,7232222.0
2013-09-23,12866,13300,12633,13133,53911,142475.0,7232222.0
2013-09-24,12866,13166,12833,13100,51495,142113.0,7232222.0
2013-09-25,13100,13233,12566,13233,80513,143560.0,7232222.0
2013-09-26,13233,13766,13000,13333,89948,144644.0,7232222.0
2013-09-27,13233,13666,13100,13200,52983,143198.0,7232222.0
2013-09-30,13066,13200,12600,12600,65141,136689.0,7232222.0
2013-10-01,12633,12833,12333,12533,38985,135966.0,7232222.0
2013-10-02,12533,12633,12233,12467,54709,135243.0,7232222.0
2013-10-04,12266,12466,12000,12067,38650,130903.0,7232222.0
2013-10-07,12000,13033,11966,12667,70497,137412.0,7232222.0
2013-10-08,12666,12866,12400,12400,28681,134519.0,7232222.0
2013-10-10,12433,13166,12433,12833,59616,139220.0,7232222.0
2013-10-11,13033,13033,12600,12833,46262,139220.0,7232222.0
2013-10-14,12766,12766,12333,12400,51483,134519.0,7232222.0
2013-10-15,12433,12733,12333,12367,35552,134158.0,7232222.0
2013-10-16,12266,12500,12066,12133,24259,131626.0,7232222.0
2013-10-17,12333,12866,11566,12767,85442,138497.0,7232222.0
2013-10-18,12666,13000,12500,12533,38126,135966.0,7232222.0
2013-10-21,12633,13000,12166,12800,59800,138859.0,7232222.0
2013-10-22,12933,12933,12533,12533,30651,135966.0,7232222.0
2013-10-23,12466,12533,12133,12233,40760,132711.0,7232222.0
2013-10-24,12233,12333,12033,12200,20812,132350.0,7232222.0
2013-10-25,12233,12433,12000,12200,48400,132350.0,7232222.0
2013-10-28,12200,12600,12200,12400,38680,134519.0,7232222.0
2013-10-29,12400,12533,11966,12000,38005,130180.0,7232222.0
2013-10-30,12000,12233,11666,12167,137207,131988.0,7232222.0
2013-10-31,12100,13533,12100,12867,134812,139582.0,7232222.0
2013-11-01,12966,13733,12766,13467,126825,146091.0,7232222.0
2013-11-04,13533,13866,13233,13333,67474,144644.0,7232222.0
2013-11-05,13566,13866,13300,13300,69316,144283.0,7232222.0
2013-11-06,13566,14033,13200,13633,140788,147899.0,7232222.0
2013-11-07,13766,13900,13366,13567,57540,147176.0,7232222.0
2013-11-08,13533,13600,12833,13533,97736,146814.0,7232222.0
2013-11-11,13566,13833,13133,13133,48265,142475.0,7232222.0
2013-11-12,13066,13500,13000,13000,30149,141028.0,7232222.0
2013-11-13,13000,13200,12300,12300,96802,133434.0,7232222.0
2013-11-14,12333,12466,11933,12000,98237,130180.0,7232222.0
2013-11-15,12133,13800,12133,13800,205165,149707.0,7232222.0
2013-11-18,14000,14299,13200,13533,211401,146814.0,7232222.0
2013-11-19,13533,14000,13333,14000,127766,151877.0,7232222.0
2013-11-20,13833,14299,13633,13800,103734,149707.0,7232222.0
2013-11-21,13966,14266,13800,13800,90599,149707.0,7232222.0
2013-11-22,13866,14333,13600,13900,102620,150792.0,7232222.0
2013-11-25,13966,14099,13433,13933,83671,151153.0,7232222.0
2013-11-26,13966,14400,13700,13900,133512,150792.0,7232222.0
2013-11-27,13833,13966,13433,13433,130605,145729.0,7232222.0
2013-11-28,13366,13466,13066,13400,80652,145368.0,7232222.0
2013-11-29,13500,13500,13133,13400,46987,145368.0,7232222.0
2013-12-02,13366,13433,13066,13167,43086,142836.0,7232222.0
2013-12-03,13033,13333,12633,13167,73513,142836.0,7232222.0
2013-12-04,12966,13233,12833,12833,30543,139220.0,7232222.0
2013-12-05,12800,13266,12700,12833,53408,139220.0,7232222.0
2013-12-06,12833,13200,12833,13000,35056,141028.0,7232222.0
2013-12-09,13066,13166,12533,12567,31376,136327.0,7232222.0
2013-12-10,12533,12666,12166,12433,48677,134881.0,7232222.0
2013-12-11,12366,12466,11800,11833,91942,128372.0,7232222.0
2013-12-12,11600,12100,11533,11867,50798,128734.0,7232222.0
2013-12-13,12066,12066,11366,11500,39099,124756.0,7232222.0
2013-12-16,11433,11633,11000,11000,39919,119332.0,7232222.0
2013-12-17,11066,11200,10666,10800,46097,117162.0,7232222.0
2013-12-18,10733,11600,10733,11367,52842,123309.0,7232222.0
2013-12-19,11600,11600,11166,11267,21485,122225.0,7232222.0
2013-12-20,11266,11700,11266,11667,20963,126564.0,7232222.0
2013-12-23,11766,11766,11433,11700,19527,126925.0,7232222.0
2013-12-24,11700,11800,11400,11433,23653,124033.0,7232222.0
2013-12-26,11533,11666,11100,11100,34720,120416.0,7232222.0
2013-12-27,11066,11433,10966,11033,57668,119693.0,7232222.0
2013-12-30,11033,11533,10866,11200,61386,121501.0,7232222.0
2014-01-02,11333,11466,11033,11200,20139,121501.0,7232222.0
2014-01-03,11300,11366,10666,10667,42712,115716.0,7232222.0
2014-01-06,10733,11033,10666,10867,35509,117885.0,7232222.0
2014-01-07,10900,11066,10766,10967,18403,118970.0,7232222.0
2014-01-08,10966,11366,10966,11167,27806,121140.0,7232222.0
2014-01-09,11133,11500,11000,11433,24317,124033.0,7232222.0
2014-01-10,11533,11966,11400,11467,36455,124394.0,7232222.0
2014-01-13,11366,11633,11366,11567,19369,125479.0,7232222.0
2014-01-14,11400,12000,11266,11967,42902,129818.0,7232222.0
2014-01-15,12133,12466,11933,12067,87132,130903.0,7232222.0
2014-01-16,12166,12833,12033,12700,102545,137774.0,7232222.0
2014-01-17,12600,12866,12533,12633,54173,137051.0,7232222.0
2014-01-20,12666,12666,12333,12600,49301,136689.0,7232222.0
2014-01-21,12600,12633,12133,12200,46811,132350.0,7232222.0
2014-01-22,12300,12766,12300,12600,49884,136689.0,7232222.0
2014-01-23,12500,12900,12433,12667,40887,137412.0,7232222.0
2014-01-24,12533,12733,12066,12200,67688,132350.0,7232222.0
2014-01-27,11800,12200,11533,11933,105218,129457.0,7232222.0
2014-01-28,11866,12200,11700,12000,34660,130180.0,7232222.0
2014-01-29,12100,12133,11666,11667,34624,126564.0,7232222.0
2014-02-03,11666,11933,11566,11800,20183,128010.0,7232222.0
2014-02-04,11566,11666,11233,11233,33038,121863.0,7232222.0
2014-02-05,11366,11533,11233,11267,18240,122225.0,7232222.0
2014-02-06,11300,11500,11166,11267,25265,122225.0,7232222.0
2014-02-07,11333,11866,11333,11767,22094,127649.0,7232222.0
2014-02-10,11833,11866,11333,11333,36784,122948.0,7232222.0
2014-02-11,11400,11766,11366,11567,26283,125479.0,7232222.0
2014-02-12,11700,11733,11466,11600,17256,125841.0,7232222.0
2014-02-13,11600,12466,11600,12133,83465,131626.0,7232222.0
2014-02-14,12233,12433,11900,11900,32571,129095.0,7232222.0
2014-02-17,11900,12466,11900,12467,62235,135243.0,7232222.0
2014-02-18,13000,13300,12566,12600,152925,136689.0,7232222.0
2014-02-19,12500,12833,12500,12700,31982,137774.0,7232222.0
2014-02-20,12666,12866,12366,12600,33917,136689.0,7232222.0
2014-02-21,12600,13333,12600,13200,132720,143198.0,7232222.0
2014-02-24,13266,13633,13133,13533,113432,146814.0,7232222.0
2014-02-25,13466,13800,13233,13800,174690,149707.0,7232222.0
2014-02-26,13766,14300,13733,14233,131375,154408.0,7232222.0
2014-02-27,14133,14433,13933,14267,69088,154770.0,7232222.0
2014-02-28,14300,14566,13800,14567,123233,158024.0,7232222.0
2014-03-03,14566,14566,14066,14233,65209,154408.0,7232222.0
2014-03-04,14033,14466,14033,14367,49151,155854.0,7232222.0
2014-03-05,14499,14499,14200,14333,155543,155493.0,7232222.0
2014-03-06,14433,14666,14199,14433,69219,156578.0,7232222.0
2014-03-07,14400,14566,14300,14433,34881,156578.0,7232222.0
2014-03-10,14333,14566,14133,14333,33907,155493.0,7232222.0
2014-03-11,14200,14466,13933,14267,72592,154770.0,7232222.0
2014-03-12,14300,14366,13866,14367,47966,155854.0,7232222.0
2014-03-13,14500,14533,14033,14267,65448,154770.0,7232222.0
2014-03-14,14166,14266,13933,14167,50661,153685.0,7232222.0
2014-03-17,13966,14033,13533,14000,61864,151877.0,7232222.0
2014-03-18,13866,14133,13700,13733,27158,148984.0,7232222.0
2014-03-19,13600,13733,13200,13433,75179,145729.0,7232222.0
2014-03-20,13400,13433,12866,13167,75772,142836.0,7232222.0
2014-03-21,13200,13733,13200,13533,56138,146814.0,7232222.0
2014-03-24,13400,13500,13166,13467,23747,146091.0,7232222.0
2014-03-25,13366,13633,12900,12900,48576,139943.0,7232222.0
2014-03-26,12866,13200,12666,13067,34348,141752.0,7232222.0
2014-03-27,12966,13133,12666,12767,35524,138497.0,7232222.0
2014-03-28,12700,13500,12700,13333,83552,144644.0,7232222.0
2014-03-31,13333,13666,12900,13633,69673,147899.0,7232222.0
2014-04-01,13533,13666,13166,13167,45875,142836.0,7232222.0
2014-04-02,13466,13533,13066,13100,73003,142113.0,7232222.0
2014-04-03,13033,13200,12800,12800,56315,138859.0,7232222.0
2014-04-04,12866,13100,12833,12933,28820,140305.0,7232222.0
2014-04-07,13200,13400,13033,13167,93866,142836.0,7232222.0
2014-04-08,13133,13466,13033,13467,39331,146091.0,7232222.0
2014-04-09,13466,13666,13133,13400,48045,145368.0,7232222.0
2014-04-10,13400,13733,13366,13600,38338,147537.0,7232222.0
2014-04-11,13366,13800,13333,13767,48548,149345.0,7232222.0
2014-04-14,13933,14433,13800,14067,189531,152600.0,7232222.0
2014-04-15,14166,14300,13800,14067,53002,152600.0,7232222.0
2014-04-16,14066,14166,13833,14067,33661,152600.0,7232222.0
2014-04-17,13933,14300,13800,13967,41039,151515.0,7232222.0
2014-04-18,14033,14466,13900,14300,85652,155131.0,7232222.0
2014-04-21,14266,14366,13966,14033,46917,152238.0,7232222.0
2014-04-22,14033,14233,13633,14000,55670,151877.0,7232222.0
2014-04-23,14000,14100,13666,13767,43582,149345.0,7232222.0
2014-04-24,13800,13966,13133,13733,83779,148984.0,7232222.0
2014-04-25,13600,13766,13400,13667,21851,148261.0,7232222.0
2014-04-28,13666,13766,13433,13500,30258,146452.0,7232222.0
2014-04-29,13666,14500,13666,14433,164031,156578.0,7232222.0
2014-04-30,14366,14600,14333,14500,54301,157301.0,7232222.0
2014-05-02,14566,14566,14233,14400,23174,156216.0,7232222.0
2014-05-07,14366,14433,13866,14033,34538,152238.0,7232222.0
2014-05-08,13933,14266,13800,14267,33216,154770.0,7232222.0
2014-05-09,14266,14400,14000,14233,26454,154408.0,7232222.0
2014-05-12,14233,14266,13733,13733,51583,148984.0,7232222.0
2014-05-13,13866,15000,13866,14700,198404,159470.0,7232222.0
2014-05-14,15666,16899,15666,16233,1011031,176105.0,7232222.0
2014-05-15,16033,16433,15933,16433,175590,178274.0,7232222.0
2014-05-16,16533,16633,15933,16033,174443,173935.0,7232222.0
2014-05-19,15966,17066,15966,16267,405835,176466.0,7232222.0
2014-05-20,16200,16300,15400,16067,161553,174297.0,7232222.0
2014-05-21,16066,16233,15799,16100,52730,174658.0,7232222.0
2014-05-22,16100,16433,15733,15833,84734,171765.0,7232222.0
2014-05-23,15966,16233,15666,16000,60390,173573.0,7232222.0
2014-05-26,15900,16100,15466,15567,70819,168872.0,7232222.0
2014-05-27,15466,15866,15266,15867,54878,172127.0,7232222.0
2014-05-28,15966,15966,15333,15700,83526,170319.0,7232222.0
2014-05-29,15700,15700,15066,15233,71866,165256.0,7232222.0
2014-05-30,15433,15533,15000,15533,68238,168511.0,7232222.0
2014-06-02,15566,15566,14666,15400,121280,167064.0,7232222.0
2014-06-03,15333,15433,14866,15367,35670,166703.0,7232222.0
2014-06-05,15266,15466,14800,15467,88523,167788.0,7232222.0
2014-06-09,15499,15766,14866,15133,108642,164171.0,7232222.0
2014-06-10,14933,15100,14633,14800,88621,160555.0,7232222.0
2014-06-11,14933,15200,14766,14967,55421,162363.0,7232222.0
2014-06-12,14866,15366,14866,15200,47355,164895.0,7232222.0
2014-06-13,15166,15299,14899,15000,34672,162725.0,7232222.0
2014-06-16,15066,15166,14800,14900,27294,161640.0,7232222.0
2014-06-17,14866,15200,14566,15200,67852,164895.0,7232222.0
2014-06-18,15133,15433,15066,15200,47449,164895.0,7232222.0
2014-06-19,15233,15333,14800,15233,67086,165256.0,7232222.0
2014-06-20,15200,15266,15066,15067,19446,163448.0,7232222.0
2014-06-23,15033,15233,14666,14833,47294,160917.0,7232222.0
2014-06-24,14833,14933,14466,14700,48297,159470.0,7232222.0
2014-06-25,14699,14733,13633,13933,141320,151153.0,7232222.0
2014-06-26,13900,14500,13733,14467,67236,156939.0,7232222.0
2014-06-27,14566,14566,14100,14233,42947,154408.0,7232222.0
2014-06-30,14233,14400,14100,14400,34061,156216.0,7232222.0
2014-07-01,14133,14133,13666,13767,297915,149345.0,7232222.0
2014-07-02,13833,13833,13466,13700,79574,148622.0,7232222.0
2014-07-03,13733,13900,13633,13700,88970,148622.0,7232222.0
