농우바이오(054050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-29,10600,10750,10600,10700,21642,153010.0,14300000.0
2011-06-30,10850,11100,10800,10850,37257,155155.0,14300000.0
2011-07-01,10800,11200,10800,10900,50335,155870.0,14300000.0
2011-07-04,10900,11100,10800,11000,26560,157300.0,14300000.0
2011-07-05,11150,11150,10900,10900,23423,155870.0,14300000.0
2011-07-06,10850,11150,10800,11050,54668,158015.0,14300000.0
2011-07-07,10900,11100,10900,10950,24492,156585.0,14300000.0
2011-07-08,10900,11000,10700,10700,31661,153010.0,14300000.0
2011-07-11,10900,11300,10800,10900,73583,155870.0,14300000.0
2011-07-12,10850,11100,10600,10600,39186,151580.0,14300000.0
2011-07-13,10700,11200,10650,11000,94878,157300.0,14300000.0
2011-07-14,10900,10950,10750,10900,30326,155870.0,14300000.0
2011-07-15,10800,11150,10800,11050,31183,158015.0,14300000.0
2011-07-18,11000,11450,11000,11450,71591,163735.0,14300000.0
2011-07-19,11400,11500,11150,11300,67000,161590.0,14300000.0
2011-07-20,11400,11400,11100,11200,57787,160160.0,14300000.0
2011-07-21,11250,11350,10900,11050,34302,158015.0,14300000.0
2011-07-22,11100,11300,11000,11150,28657,159445.0,14300000.0
2011-07-25,11150,11450,11050,11150,42931,159445.0,14300000.0
2011-07-26,11250,11500,11250,11500,61985,164450.0,14300000.0
2011-07-27,11500,11650,11350,11350,29846,162305.0,14300000.0
2011-07-28,11200,11500,11200,11350,35899,162305.0,14300000.0
2011-07-29,11350,11650,11300,11550,65958,165165.0,14300000.0
2011-08-01,11650,11750,11450,11500,49821,164450.0,14300000.0
2011-08-02,11600,11600,11300,11450,38565,163735.0,14300000.0
2011-08-03,11350,11450,10900,11000,41245,157300.0,14300000.0
2011-08-04,11050,11100,10850,10850,24957,155155.0,14300000.0
2011-08-05,10300,10600,10100,10400,47103,148720.0,14300000.0
2011-08-08,10200,10500,9600,9780,87853,139854.0,14300000.0
2011-08-09,9450,9480,8320,9450,117058,135135.0,14300000.0
2011-08-10,9700,9890,9520,9520,48241,136136.0,14300000.0
2011-08-11,9040,9790,9020,9750,48182,139425.0,14300000.0
2011-08-12,10200,10750,9990,10300,99385,147290.0,14300000.0
2011-08-16,10700,10700,10350,10450,45959,149435.0,14300000.0
2011-08-17,10500,10550,10300,10450,30172,149435.0,14300000.0
2011-08-18,10400,10600,10200,10450,30384,149435.0,14300000.0
2011-08-19,10000,10250,9930,10000,44839,143000.0,14300000.0
2011-08-22,10100,10300,9850,9980,17697,142714.0,14300000.0
2011-08-23,9970,10600,9970,10450,29161,149435.0,14300000.0
2011-08-24,10450,10600,10300,10300,19932,147290.0,14300000.0
2011-08-25,10600,10600,10350,10450,27949,149435.0,14300000.0
2011-08-26,10400,10650,10350,10400,9489,148720.0,14300000.0
2011-08-29,10600,11550,10500,10800,215455,154440.0,14300000.0
2011-08-30,10950,11100,10700,10850,45119,155155.0,14300000.0
2011-08-31,11000,11500,10850,11200,107924,160160.0,14300000.0
2011-09-01,11100,11500,10950,11150,132784,159445.0,14300000.0
2011-09-02,11150,11150,10800,10850,30471,155155.0,14300000.0
2011-09-05,10800,10850,10300,10500,52574,150150.0,14300000.0
2011-09-06,10250,12050,10250,12050,1375839,172315.0,14300000.0
2011-09-07,12150,12450,11700,12350,1330112,176605.0,14300000.0
2011-09-08,12300,12300,11650,11650,509534,166595.0,14300000.0
2011-09-09,11500,11850,11200,11700,382873,167310.0,14300000.0
2011-09-14,11950,12700,10550,11050,921540,158015.0,14300000.0
2011-09-15,11400,11650,10750,11150,265310,159445.0,14300000.0
2011-09-16,11450,11450,10900,11200,175377,160160.0,14300000.0
2011-09-19,11200,11500,10950,11250,167512,160875.0,14300000.0
2011-09-20,11100,12050,11100,11900,400855,170170.0,14300000.0
2011-09-21,12000,12800,11750,11900,503547,170170.0,14300000.0
2011-09-22,11750,11950,11500,11950,145852,170885.0,14300000.0
2011-09-23,11450,11550,10750,10750,280616,153725.0,14300000.0
2011-09-26,10900,10950,9450,10000,273968,143000.0,14300000.0
2011-09-27,10350,10850,10250,10800,93779,154440.0,14300000.0
2011-09-28,10900,11400,10750,10750,133465,153725.0,14300000.0
2011-09-29,10700,11150,10400,11150,83864,159445.0,14300000.0
2011-09-30,11150,11200,10800,10950,47188,156585.0,14300000.0
2011-10-04,10200,10550,10000,10450,113710,149435.0,14300000.0
2011-10-05,10700,10700,10100,10400,62632,148720.0,14300000.0
2011-10-06,10600,10700,10350,10550,96036,150865.0,14300000.0
2011-10-07,10600,10800,10500,10600,71186,151580.0,14300000.0
2011-10-10,10600,10700,10400,10600,65365,151580.0,14300000.0
2011-10-11,10850,10900,10600,10650,66634,152295.0,14300000.0
2011-10-12,11100,12050,10950,11050,560642,158015.0,14300000.0
2011-10-13,11050,11250,10800,10850,124569,155155.0,14300000.0
2011-10-14,10950,11200,10550,11150,139409,159445.0,14300000.0
2011-10-17,11200,11800,11150,11650,202615,166595.0,14300000.0
2011-10-18,11500,12050,11300,11650,104235,166595.0,14300000.0
2011-10-19,11800,12750,11650,11850,662422,169455.0,14300000.0
2011-10-20,11800,12250,10950,11100,197556,158730.0,14300000.0
2011-10-21,11300,11600,11150,11600,95413,165880.0,14300000.0
2011-10-24,11650,12350,11600,12350,170206,176605.0,14300000.0
2011-10-25,12050,12700,12000,12700,240764,181610.0,14300000.0
2011-10-26,12400,12850,12200,12350,127124,176605.0,14300000.0
2011-10-27,12550,12950,12250,12350,248921,176605.0,14300000.0
2011-10-28,12250,12350,11650,11900,130307,170170.0,14300000.0
2011-10-31,11850,12250,11650,11900,73020,170170.0,14300000.0
2011-11-01,11650,11950,11600,11950,85727,170885.0,14300000.0
2011-11-02,11650,12000,11450,12000,92295,171600.0,14300000.0
2011-11-03,12050,12900,11700,12800,308022,183040.0,14300000.0
2011-11-04,13200,13850,12900,13750,726174,196625.0,14300000.0
2011-11-07,13800,13950,13350,13500,521909,193050.0,14300000.0
2011-11-08,13700,14300,13300,13350,560662,190905.0,14300000.0
2011-11-09,13550,14650,13400,14550,1059832,208065.0,14300000.0
2011-11-10,14250,15050,13500,13500,887223,193050.0,14300000.0
2011-11-11,13900,14250,13500,13700,365834,195910.0,14300000.0
2011-11-14,13900,14600,13450,14100,782783,201630.0,14300000.0
2011-11-15,13900,14400,13600,13900,243188,198770.0,14300000.0
2011-11-16,13900,14200,13200,13400,304244,191620.0,14300000.0
2011-11-17,13550,13850,13100,13550,152413,193765.0,14300000.0
2011-11-18,13300,14150,13200,13800,338250,197340.0,14300000.0
2011-11-21,13950,14300,13750,13850,252453,198055.0,14300000.0
2011-11-22,13750,14450,13550,14300,294644,204490.0,14300000.0
2011-11-23,14200,15000,14000,14350,534846,205205.0,14300000.0
2011-11-24,14300,14500,13800,13800,223509,197340.0,14300000.0
2011-11-25,13800,13900,12800,13550,380783,193765.0,14300000.0
2011-11-28,13800,14000,13600,13800,153983,197340.0,14300000.0
2011-11-29,13800,14700,13800,14350,520354,205205.0,14300000.0
2011-11-30,14250,14550,14050,14150,143055,202345.0,14300000.0
2011-12-01,14500,14550,13550,14000,257365,200200.0,14300000.0
2011-12-02,14100,14100,13500,13800,149474,197340.0,14300000.0
2011-12-05,13800,14250,13600,14000,139041,200200.0,14300000.0
2011-12-06,14100,14300,13650,13700,190417,195910.0,14300000.0
2011-12-07,13800,13950,13150,13300,212335,190190.0,14300000.0
2011-12-08,13250,13650,13050,13150,177500,188045.0,14300000.0
2011-12-09,13000,13450,12950,13100,227278,187330.0,14300000.0
2011-12-12,13300,13350,13100,13200,102957,188760.0,14300000.0
2011-12-13,13050,13450,13000,13300,108252,190190.0,14300000.0
2011-12-14,13350,13350,12850,12950,143846,185185.0,14300000.0
2011-12-15,12900,13050,12650,13000,91218,185900.0,14300000.0
2011-12-16,13050,13400,13000,13050,129872,186615.0,14300000.0
2011-12-19,13200,13200,11500,12400,217398,177320.0,14300000.0
2011-12-20,12450,12950,12450,12950,84624,185185.0,14300000.0
2011-12-21,13050,14650,12950,14200,1152701,203060.0,14300000.0
2011-12-22,14050,14200,13650,13800,237103,197340.0,14300000.0
2011-12-23,14000,14100,13600,14000,273366,200200.0,14300000.0
2011-12-26,14000,14200,13500,13500,209998,193050.0,14300000.0
2011-12-27,13500,13650,12850,13100,190776,187330.0,14300000.0
2011-12-28,13300,13350,12850,13000,76060,185900.0,14300000.0
2011-12-29,13000,13300,12900,13250,53158,189475.0,14300000.0
2012-01-02,13350,13350,12950,13150,89851,188045.0,14300000.0
2012-01-03,13200,13900,13200,13850,255158,198055.0,14300000.0
2012-01-04,13750,14000,13450,13650,314142,195195.0,14300000.0
2012-01-05,13750,14500,13650,14250,602552,203775.0,14300000.0
2012-01-06,14150,14250,13500,14150,190650,202345.0,14300000.0
2012-01-09,14200,14650,13850,14300,371763,204490.0,14300000.0
2012-01-10,14400,14500,14100,14200,186023,203060.0,14300000.0
2012-01-11,14250,14300,13750,13950,127152,199485.0,14300000.0
2012-01-12,13950,14350,13600,14200,246830,203060.0,14300000.0
2012-01-13,14300,14450,13900,13900,172181,198770.0,14300000.0
2012-01-16,13950,14100,13550,13750,115997,196625.0,14300000.0
2012-01-17,13800,13800,13450,13500,126067,193050.0,14300000.0
2012-01-18,13550,13800,13350,13800,120265,197340.0,14300000.0
2012-01-19,14000,14150,13700,13700,154163,195910.0,14300000.0
2012-01-20,13700,13850,13200,13500,124547,193050.0,14300000.0
2012-01-25,13600,13600,13150,13150,98758,188045.0,14300000.0
2012-01-26,13150,13350,13100,13300,84067,190190.0,14300000.0
2012-01-27,13250,13400,13150,13300,61166,190190.0,14300000.0
2012-01-30,13400,13450,12850,13000,137293,185900.0,14300000.0
2012-01-31,12850,13050,12600,12650,161207,180895.0,14300000.0
2012-02-01,12650,12950,12550,12800,129164,183040.0,14300000.0
2012-02-02,12900,13050,12650,13050,98199,186615.0,14300000.0
2012-02-03,13000,13250,12900,13150,61643,188045.0,14300000.0
2012-02-06,13200,13450,13100,13250,145971,189475.0,14300000.0
2012-02-07,13300,13600,13000,13300,305607,190190.0,14300000.0
2012-02-08,13500,13900,13450,13600,427784,194480.0,14300000.0
2012-02-09,13600,13800,13500,13550,131379,193765.0,14300000.0
2012-02-10,13500,14300,13500,14150,730848,202345.0,14300000.0
2012-02-13,14150,14250,13650,13700,334709,195910.0,14300000.0
2012-02-14,13650,13700,13450,13550,133747,193765.0,14300000.0
2012-02-15,13500,13750,13450,13450,96361,192335.0,14300000.0
2012-02-16,13450,13800,13300,13300,120003,190190.0,14300000.0
2012-02-17,13500,14100,13400,14050,254050,200915.0,14300000.0
2012-02-20,14000,14250,13750,14200,163999,203060.0,14300000.0
2012-02-21,14300,14400,13800,13800,174848,197340.0,14300000.0
2012-02-22,13850,14350,13550,14350,243849,205205.0,14300000.0
2012-02-23,14300,14900,14150,14700,593432,210210.0,14300000.0
2012-02-24,14850,15400,14650,14800,427496,211640.0,14300000.0
2012-02-27,14750,15100,14450,14600,253846,208780.0,14300000.0
2012-02-28,14750,16500,14750,14850,1305304,212355.0,14300000.0
2012-02-29,15000,15350,14250,15250,1013725,218075.0,14300000.0
2012-03-02,15600,16250,15200,16200,590595,231660.0,14300000.0
2012-03-05,16100,16300,15750,15900,250639,227370.0,14300000.0
2012-03-06,15900,16100,15550,15850,322248,226655.0,14300000.0
2012-03-07,15700,15900,15200,15250,224271,218075.0,14300000.0
2012-03-08,15500,15800,15200,15300,287652,218790.0,14300000.0
2012-03-09,15200,15750,15050,15700,172154,224510.0,14300000.0
2012-03-12,15650,16100,15400,15400,143249,220220.0,14300000.0
2012-03-13,15400,15700,15200,15200,142170,217360.0,14300000.0
2012-03-14,15300,15700,14950,15600,226889,223080.0,14300000.0
2012-03-15,15650,15750,15150,15200,134207,217360.0,14300000.0
2012-03-16,15200,15350,14450,14550,197519,208065.0,14300000.0
2012-03-19,14650,14950,14450,14850,206251,212355.0,14300000.0
2012-03-20,15000,15200,14500,14650,114674,209495.0,14300000.0
2012-03-21,14550,14700,14200,14500,147798,207350.0,14300000.0
2012-03-22,14550,14650,14350,14350,64603,205205.0,14300000.0
2012-03-23,14400,14750,14300,14650,81023,209495.0,14300000.0
2012-03-26,14650,14700,14350,14350,49912,205205.0,14300000.0
2012-03-27,14400,14600,14150,14350,59379,205205.0,14300000.0
2012-03-28,14350,14400,14150,14150,56324,202345.0,14300000.0
2012-03-29,14000,14250,13500,14200,159027,203060.0,14300000.0
2012-03-30,14350,14550,14200,14400,76279,205920.0,14300000.0
2012-04-02,14600,14650,14100,14100,90803,201630.0,14300000.0
2012-04-03,14150,14300,13950,14150,99122,202345.0,14300000.0
2012-04-04,14200,14600,14000,14300,184792,204490.0,14300000.0
2012-04-05,14150,14350,13900,14300,74361,204490.0,14300000.0
2012-04-06,14300,14600,14100,14400,74195,205920.0,14300000.0
2012-04-09,14600,15350,14200,14200,562466,203060.0,14300000.0
2012-04-10,14150,14400,13900,14050,121451,200915.0,14300000.0
2012-04-12,14800,14900,14150,14150,241543,202345.0,14300000.0
2012-04-13,14200,14750,14200,14700,100888,210210.0,14300000.0
2012-04-16,14650,15050,14550,14850,104981,212355.0,14300000.0
2012-04-17,14850,15100,14600,14650,93522,209495.0,14300000.0
2012-04-18,14850,14850,14650,14700,63801,210210.0,14300000.0
2012-04-19,14600,14700,14250,14300,99021,204490.0,14300000.0
2012-04-20,14350,14550,14200,14450,63378,206635.0,14300000.0
2012-04-23,14450,14700,14200,14200,60367,203060.0,14300000.0
2012-04-24,14000,14100,13500,13950,147326,199485.0,14300000.0
2012-04-25,13650,14000,13650,13850,76869,198055.0,14300000.0
2012-04-26,13850,13950,13350,13850,90444,198055.0,14300000.0
2012-04-27,13900,14050,13800,13950,24558,199485.0,14300000.0
2012-04-30,14000,14150,13800,13800,60868,197340.0,14300000.0
2012-05-02,13800,14200,13700,14000,79521,200200.0,14300000.0
2012-05-03,14050,14850,14050,14450,233589,206635.0,14300000.0
2012-05-04,14500,14850,14450,14550,116940,208065.0,14300000.0
2012-05-07,14400,14500,14200,14200,43872,203060.0,14300000.0
2012-05-08,14400,14400,14050,14100,46790,201630.0,14300000.0
2012-05-09,14050,14200,13900,14100,46718,201630.0,14300000.0
2012-05-10,14050,14400,14050,14400,45940,205920.0,14300000.0
2012-05-11,14350,14400,13850,13900,69982,198770.0,14300000.0
2012-05-14,14150,14150,13550,13750,57459,196625.0,14300000.0
2012-05-15,13500,13800,13450,13650,50476,195195.0,14300000.0
2012-05-16,13550,13950,13500,13650,61301,195195.0,14300000.0
2012-05-17,13700,13900,13600,13600,25715,194480.0,14300000.0
2012-05-18,13300,13700,13200,13550,95594,193765.0,14300000.0
2012-05-21,13550,13700,13250,13300,48262,190190.0,14300000.0
2012-05-22,13400,13650,13350,13400,30319,191620.0,14300000.0
2012-05-23,13450,13650,13150,13400,43459,191620.0,14300000.0
2012-05-24,13550,13550,13250,13500,29397,193050.0,14300000.0
2012-05-25,13500,13700,13450,13450,32636,192335.0,14300000.0
2012-05-29,13500,13750,13350,13500,29234,193050.0,14300000.0
2012-05-30,13600,13650,13200,13200,30001,188760.0,14300000.0
2012-05-31,13250,13400,12900,12950,65037,185185.0,14300000.0
2012-06-01,13050,13400,12950,13250,52771,189475.0,14300000.0
2012-06-04,12900,13050,12600,12600,44900,180180.0,14300000.0
2012-06-05,12550,12900,12550,12650,39507,180895.0,14300000.0
2012-06-07,12900,13050,12850,13050,42505,186615.0,14300000.0
2012-06-08,13100,13200,12950,12950,42753,185185.0,14300000.0
2012-06-11,13100,13600,12900,13500,72755,193050.0,14300000.0
2012-06-12,13300,13700,13200,13600,35224,194480.0,14300000.0
2012-06-13,13550,13650,13450,13600,29118,194480.0,14300000.0
2012-06-14,13500,13750,13450,13650,43821,195195.0,14300000.0
2012-06-15,13650,13850,13550,13650,41224,195195.0,14300000.0
2012-06-18,13800,14200,13800,14000,83695,200200.0,14300000.0
2012-06-19,14100,14500,13950,14350,62775,205205.0,14300000.0
2012-06-20,14200,14500,14200,14250,33767,203775.0,14300000.0
2012-06-21,14300,15100,14300,14900,222037,213070.0,14300000.0
2012-06-22,14600,14850,14300,14300,68971,204490.0,14300000.0
2012-06-25,14300,14500,14000,14300,48812,204490.0,14300000.0
2012-06-26,14250,14650,14250,14350,39020,205205.0,14300000.0
2012-06-27,14350,14400,14150,14200,28687,203060.0,14300000.0
2012-06-28,14300,14600,14200,14500,61594,207350.0,14300000.0
2012-06-29,14500,14700,14300,14400,25293,205920.0,14300000.0
2012-07-02,14550,14750,14400,14500,31507,207350.0,14300000.0
2012-07-03,14600,14900,14550,14850,73025,212355.0,14300000.0
2012-07-04,15150,16000,15000,15000,424032,214500.0,14300000.0
2012-07-05,14900,15100,14700,14750,76185,210925.0,14300000.0
2012-07-06,14850,15000,14300,14650,68365,209495.0,14300000.0
2012-07-09,14650,14650,14450,14600,116866,208780.0,14300000.0
2012-07-10,14600,14950,14500,14800,44265,211640.0,14300000.0
2012-07-11,14750,15150,14750,14850,58974,212355.0,14300000.0
2012-07-12,15000,15050,14750,14750,27106,210925.0,14300000.0
2012-07-13,14650,15000,14200,14950,69775,213785.0,14300000.0
2012-07-16,15100,15450,14950,15000,111728,214500.0,14300000.0
2012-07-17,15000,15300,14900,14900,77859,213070.0,14300000.0
2012-07-18,15050,15150,14650,14650,59646,209495.0,14300000.0
2012-07-19,14750,14850,14600,14800,42887,211640.0,14300000.0
2012-07-20,14850,15050,14700,15000,48240,214500.0,14300000.0
2012-07-23,15200,15550,14850,14850,185219,212355.0,14300000.0
2012-07-24,14650,14850,14250,14550,91737,208065.0,14300000.0
2012-07-25,14350,14700,14350,14400,81734,205920.0,14300000.0
2012-07-26,14750,15400,14750,15350,387323,219505.0,14300000.0
2012-07-27,15350,15500,15150,15350,166290,219505.0,14300000.0
2012-07-30,15500,15900,15450,15800,197748,225940.0,14300000.0
2012-07-31,15850,16150,15500,15650,273245,223795.0,14300000.0
2012-08-01,15750,15800,15300,15800,145297,225940.0,14300000.0
2012-08-02,15750,15850,15500,15600,149277,223080.0,14300000.0
2012-08-03,15500,15600,15150,15350,149634,219505.0,14300000.0
2012-08-06,15400,15600,15250,15300,112076,218790.0,14300000.0
2012-08-07,15300,15550,15150,15550,96520,222365.0,14300000.0
2012-08-08,15600,15600,15250,15250,108999,218075.0,14300000.0
2012-08-09,15350,15400,15150,15200,73721,217360.0,14300000.0
2012-08-10,15400,15650,15300,15350,146374,219505.0,14300000.0
2012-08-13,15350,15350,14850,14850,126435,212355.0,14300000.0
2012-08-14,14800,15000,14600,14850,108394,212355.0,14300000.0
2012-08-16,14950,15400,14750,14900,211631,213070.0,14300000.0
2012-08-17,14950,15000,14700,14700,91130,210210.0,14300000.0
2012-08-20,14750,15000,14650,14900,76395,213070.0,14300000.0
2012-08-21,14900,15550,14750,15350,284105,219505.0,14300000.0
2012-08-22,15500,15950,15250,15850,310173,226655.0,14300000.0
2012-08-23,15950,16650,15700,16600,372562,237380.0,14300000.0
2012-08-24,16500,17050,16300,16600,280913,237380.0,14300000.0
2012-08-27,16600,17000,16400,17000,118460,243100.0,14300000.0
2012-08-28,17200,17250,16600,16950,135337,242385.0,14300000.0
2012-08-29,16900,16900,16400,16450,200843,235235.0,14300000.0
2012-08-30,16450,17200,16350,16950,141613,242385.0,14300000.0
2012-08-31,17050,17200,16700,16800,184608,240240.0,14300000.0
2012-09-03,16900,18000,16700,17450,331183,249535.0,14300000.0
2012-09-04,17550,18250,17250,17800,225428,254540.0,14300000.0
2012-09-05,17800,18200,17700,17950,143081,256685.0,14300000.0
2012-09-06,18000,18100,17650,17800,52643,254540.0,14300000.0
2012-09-07,17900,18500,17600,18500,122912,264550.0,14300000.0
2012-09-10,18350,18550,18100,18350,53128,262405.0,14300000.0
2012-09-11,18100,18300,17650,18000,56638,257400.0,14300000.0
2012-09-12,18000,18800,17850,18600,87396,265980.0,14300000.0
2012-09-13,18600,18650,18150,18250,43005,260975.0,14300000.0
2012-09-14,18250,18450,17550,18300,109604,261690.0,14300000.0
2012-09-17,18150,19000,18100,19000,81179,271700.0,14300000.0
2012-09-18,19100,19150,18650,18850,56454,269555.0,14300000.0
2012-09-19,18850,19600,18700,19400,96934,277420.0,14300000.0
2012-09-20,19400,20100,19400,19600,120382,280280.0,14300000.0
2012-09-21,19650,20050,19450,19450,49523,278135.0,14300000.0
2012-09-24,19400,20300,19400,19900,136587,284570.0,14300000.0
2012-09-25,20050,20050,19400,19900,78048,284570.0,14300000.0
2012-09-26,19900,20550,19700,20100,57174,287430.0,14300000.0
2012-09-27,20100,20250,19650,20100,43448,287430.0,14300000.0
2012-09-28,19900,20100,19650,19800,39258,283140.0,14300000.0
2012-10-02,19950,19950,19650,19800,35527,283140.0,14300000.0
2012-10-04,19800,20300,19750,19900,87059,284570.0,14300000.0
2012-10-05,19950,21700,19850,21000,202893,300300.0,14300000.0
2012-10-08,21350,21800,20800,21750,149592,311025.0,14300000.0
2012-10-09,21650,22350,21300,21650,164774,309595.0,14300000.0
2012-10-10,21400,23300,21200,21200,498190,303160.0,14300000.0
2012-10-11,21050,22900,20200,22600,236681,323180.0,14300000.0
2012-10-12,23000,23000,21800,22000,219790,314600.0,14300000.0
2012-10-15,22400,23500,21900,22100,306329,316030.0,14300000.0
2012-10-16,22150,22300,21200,21450,124701,306735.0,14300000.0
2012-10-17,21250,21900,20900,21500,102612,307450.0,14300000.0
2012-10-18,21250,22550,21250,21900,194549,313170.0,14300000.0
2012-10-19,22000,22300,21000,21950,150378,313885.0,14300000.0
2012-10-22,21550,22450,21500,22350,120021,319605.0,14300000.0
2012-10-23,22150,23500,22050,22400,184592,320320.0,14300000.0
2012-10-24,22250,23300,22000,22800,162126,326040.0,14300000.0
2012-10-25,22650,23150,22150,22400,106229,320320.0,14300000.0
2012-10-26,22300,22300,20400,20550,237532,293865.0,14300000.0
2012-10-29,20650,21000,19650,21000,211755,300300.0,14300000.0
2012-10-30,21100,21850,20850,21300,115853,304590.0,14300000.0
2012-10-31,21200,21500,20500,20550,95676,293865.0,14300000.0
2012-11-01,20550,20750,20000,20700,67305,296010.0,14300000.0
2012-11-02,20750,21050,20100,20450,86201,292435.0,14300000.0
2012-11-05,20150,20550,20000,20450,90051,292435.0,14300000.0
2012-11-06,20650,20850,20050,20150,66171,288145.0,14300000.0
2012-11-07,20150,21000,19750,20850,137822,298155.0,14300000.0
2012-11-08,20700,21050,20350,20950,79294,299585.0,14300000.0
2012-11-09,20950,21400,20500,21200,70023,303160.0,14300000.0
2012-11-12,21200,21250,20400,21150,96047,302445.0,14300000.0
2012-11-13,21100,21600,20750,21350,94017,305305.0,14300000.0
2012-11-14,21300,21400,20500,20500,47892,293150.0,14300000.0
2012-11-15,20500,21300,20000,21100,126751,301730.0,14300000.0
2012-11-16,20900,21300,20400,20700,117253,296010.0,14300000.0
2012-11-19,20500,21200,20500,20800,32705,297440.0,14300000.0
2012-11-20,20800,21400,20600,21100,86817,301730.0,14300000.0
2012-11-21,21400,22200,21300,21800,195473,311740.0,14300000.0
2012-11-22,21800,21900,21450,21800,105873,311740.0,14300000.0
2012-11-23,21800,22100,21400,21500,91429,307450.0,14300000.0
2012-11-26,21750,22150,21150,21950,98554,313885.0,14300000.0
2012-11-27,22350,23150,21900,22050,221687,315315.0,14300000.0
2012-11-28,22100,22400,21800,22250,57519,318175.0,14300000.0
2012-11-29,22400,23050,22350,23050,100829,329615.0,14300000.0
2012-11-30,22950,24100,22900,23850,180959,341055.0,14300000.0
2012-12-03,23800,24300,23500,23700,77025,338910.0,14300000.0
2012-12-04,23700,25400,23600,25050,133699,358215.0,14300000.0
2012-12-05,25300,25350,24250,25150,77962,359645.0,14300000.0
2012-12-06,24900,25400,24250,24550,68227,351065.0,14300000.0
2012-12-07,24650,24650,22400,23000,276011,328900.0,14300000.0
2012-12-10,22950,23100,22000,22200,156372,317460.0,14300000.0
2012-12-11,22500,22750,21700,22000,111926,314600.0,14300000.0
2012-12-12,21800,22450,21650,22100,47229,316030.0,14300000.0
2012-12-13,22100,22800,22100,22750,61165,325325.0,14300000.0
2012-12-14,22750,22950,22150,22200,58446,317460.0,14300000.0
2012-12-17,22250,22400,21500,21500,78545,307450.0,14300000.0
2012-12-18,21500,22000,21400,21800,44783,311740.0,14300000.0
2012-12-20,21800,22750,21750,22500,62650,321750.0,14300000.0
2012-12-21,22700,22700,22250,22250,30069,318175.0,14300000.0
2012-12-24,22300,23000,22100,22950,44564,328185.0,14300000.0
2012-12-26,22950,23100,22400,22400,41358,320320.0,14300000.0
2012-12-27,22500,22500,21800,21850,87165,312455.0,14300000.0
2012-12-28,22000,22350,21550,22000,144587,314600.0,14300000.0
2013-01-02,22100,22250,21550,21750,66310,311025.0,14300000.0
2013-01-03,21950,21950,20100,20250,299832,289575.0,14300000.0
2013-01-04,19800,20900,19800,20800,112752,297440.0,14300000.0
2013-01-07,20800,20950,20550,20800,75555,297440.0,14300000.0
2013-01-08,20800,20900,20450,20500,51010,293150.0,14300000.0
2013-01-09,20400,21700,20300,21200,127160,303160.0,14300000.0
2013-01-10,21500,21900,21300,21550,65694,308165.0,14300000.0
2013-01-11,21500,22250,21500,21900,83169,313170.0,14300000.0
2013-01-14,22250,22250,21750,22050,55915,315315.0,14300000.0
2013-01-15,21850,22350,21400,21400,56959,306020.0,14300000.0
2013-01-16,21300,21800,21150,21550,44076,308165.0,14300000.0
2013-01-17,21400,21900,21100,21150,39577,302445.0,14300000.0
2013-01-18,21400,21800,21200,21500,35221,307450.0,14300000.0
2013-01-21,21350,21850,21200,21600,36760,308880.0,14300000.0
2013-01-22,21450,21650,20950,21050,61906,301015.0,14300000.0
2013-01-23,21000,21150,20450,20700,80185,296010.0,14300000.0
2013-01-24,20900,21050,20700,20900,35696,298870.0,14300000.0
2013-01-25,20700,21150,20700,21000,44370,300300.0,14300000.0
2013-01-28,22100,22450,21500,21900,206126,313170.0,14300000.0
2013-01-29,21750,22900,21750,22900,111582,327470.0,14300000.0
2013-01-30,22800,23250,22450,22950,79782,328185.0,14300000.0
2013-01-31,22850,23400,22700,23100,55614,330330.0,14300000.0
2013-02-01,23100,23100,22300,22650,67366,323895.0,14300000.0
2013-02-04,22650,23200,22650,22900,34318,327470.0,14300000.0
2013-02-05,22700,22850,22200,22200,38059,317460.0,14300000.0
2013-02-06,22200,22900,22200,22500,52068,321750.0,14300000.0
2013-02-07,22350,22750,22050,22200,33630,317460.0,14300000.0
2013-02-08,22050,22650,22000,22650,41323,323895.0,14300000.0
2013-02-12,22650,23150,22200,22250,53710,318175.0,14300000.0
2013-02-13,22200,22450,22000,22050,63959,315315.0,14300000.0
2013-02-14,22100,22300,21750,22000,59008,314600.0,14300000.0
2013-02-15,22150,22150,21400,21650,81081,309595.0,14300000.0
2013-02-18,21350,21950,21350,21700,44370,310310.0,14300000.0
2013-02-19,21650,21900,21500,21800,35297,311740.0,14300000.0
2013-02-20,21900,22200,21400,22000,81315,314600.0,14300000.0
2013-02-21,21800,22250,21800,22150,93348,316745.0,14300000.0
2013-02-22,22150,22950,21950,22850,146015,326755.0,14300000.0
2013-02-25,23000,23400,22850,23400,155376,334620.0,14300000.0
2013-02-26,23350,23500,22950,23400,101093,334620.0,14300000.0
2013-02-27,23450,23900,23050,23900,144068,341770.0,14300000.0
2013-02-28,24050,24400,23650,24300,157082,347490.0,14300000.0
2013-03-04,24300,24550,24050,24050,78057,343915.0,14300000.0
2013-03-05,24050,24250,23550,23600,102778,337480.0,14300000.0
2013-03-06,23650,23800,23000,23000,111020,328900.0,14300000.0
2013-03-07,23100,23800,23050,23800,105976,340340.0,14300000.0
2013-03-08,23950,24100,23650,23850,54267,341055.0,14300000.0
