하나마이크론(067310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-11,4840,4940,4840,4845,41189,108385.0,22370446.0
2016-04-12,4900,5080,4900,5000,71399,111852.0,22370446.0
2016-04-14,5060,5100,4985,5010,63545,112076.0,22370446.0
2016-04-15,5050,5180,5000,5150,76520,115208.0,22370446.0
2016-04-18,5190,5190,5090,5100,41851,114089.0,22370446.0
2016-04-19,5090,5150,5090,5100,39750,114089.0,22370446.0
2016-04-20,5130,5200,5100,5140,62761,114984.0,22370446.0
2016-04-21,5130,5240,5060,5110,63988,114313.0,22370446.0
2016-04-22,5100,5150,5060,5130,54296,114760.0,22370446.0
2016-04-25,5340,5500,5200,5400,281832,120800.0,22370446.0
2016-04-26,5400,5430,5220,5260,94650,117669.0,22370446.0
2016-04-27,5310,5490,5150,5400,175058,120800.0,22370446.0
2016-04-28,5440,5530,5310,5310,113834,118787.0,22370446.0
2016-04-29,5290,5390,5200,5390,65891,120577.0,22370446.0
2016-05-02,5390,5390,5200,5290,82445,118340.0,22370446.0
2016-05-03,5240,5300,5140,5230,127315,116997.0,22370446.0
2016-05-04,5540,5920,5320,5350,1379710,119682.0,22370446.0
2016-05-09,5350,5350,5150,5180,189233,115879.0,22370446.0
2016-05-10,5090,5170,5060,5120,125195,114537.0,22370446.0
2016-05-11,5170,5170,5080,5160,68567,115432.0,22370446.0
2016-05-12,5110,5220,5080,5220,95791,116774.0,22370446.0
2016-05-13,5190,5240,5140,5170,53992,115655.0,22370446.0
2016-05-16,5140,5200,5000,5000,149300,111852.0,22370446.0
2016-05-17,4845,4905,4710,4800,217528,107378.0,22370446.0
2016-05-18,4820,4820,4400,4400,237257,98430.0,22370446.0
2016-05-19,4415,4470,4105,4170,354041,93285.0,22370446.0
2016-05-20,4160,4285,4130,4285,121262,95857.0,22370446.0
2016-05-23,4310,4720,4290,4685,272368,104806.0,22370446.0
2016-05-24,4590,4640,4485,4585,103374,102568.0,22370446.0
2016-05-25,4635,4640,4445,4555,114980,101897.0,22370446.0
2016-05-26,4620,4635,4520,4625,75432,103463.0,22370446.0
2016-05-27,4735,4740,4620,4670,80951,104470.0,22370446.0
2016-05-30,4670,4755,4670,4715,76966,105477.0,22370446.0
2016-05-31,4690,4740,4660,4735,84770,105924.0,22370446.0
2016-06-01,4795,4795,4680,4720,38697,105589.0,22370446.0
2016-06-02,4725,4805,4690,4770,74926,106707.0,22370446.0
2016-06-03,4750,4775,4650,4670,76601,104470.0,22370446.0
2016-06-07,4570,4640,4490,4550,83034,101786.0,22370446.0
2016-06-08,4550,4575,4500,4575,59675,102345.0,22370446.0
2016-06-09,4575,4735,4540,4625,66758,103463.0,22370446.0
2016-06-10,4630,4745,4585,4745,42491,106148.0,22370446.0
2016-06-13,4740,4760,4655,4700,43993,105141.0,22370446.0
2016-06-14,4610,4795,4610,4710,58323,105365.0,22370446.0
2016-06-15,4710,4755,4645,4720,47559,105589.0,22370446.0
2016-06-16,4720,4750,4530,4570,81530,102233.0,22370446.0
2016-06-17,4545,4725,4545,4660,32240,104246.0,22370446.0
2016-06-20,4660,4700,4630,4690,27860,104917.0,22370446.0
2016-06-21,4700,4730,4630,4695,32807,105029.0,22370446.0
2016-06-22,4695,5270,4695,5070,590978,113418.0,22370446.0
2016-06-23,5090,5500,5090,5290,938440,118340.0,22370446.0
2016-06-24,5400,5460,4975,5090,547148,113866.0,22370446.0
2016-06-27,4885,5430,4865,5360,352238,119906.0,22370446.0
2016-06-28,5280,5630,5250,5460,430775,122143.0,22370446.0
2016-06-29,5610,5710,5480,5480,259795,122590.0,22370446.0
2016-06-30,5560,5600,5400,5430,187320,121472.0,22370446.0
2016-07-01,5500,5580,5380,5580,168763,124827.0,22370446.0
2016-07-04,5630,6110,5500,6050,807365,135341.0,22370446.0
2016-07-05,6110,6130,5980,6110,365995,136683.0,22370446.0
2016-07-06,6100,6100,5820,5850,495988,130867.0,22370446.0
2016-07-07,5800,6060,5790,5990,225161,133999.0,22370446.0
2016-07-08,6070,6160,5820,6130,289911,137131.0,22370446.0
2016-07-11,6130,6310,5980,6300,462095,140934.0,22370446.0
2016-07-12,6370,6490,6200,6460,331708,144513.0,22370446.0
2016-07-13,6470,6960,6460,6880,788618,153909.0,22370446.0
2016-07-14,6920,6920,6650,6750,324672,151001.0,22370446.0
2016-07-15,6750,6750,6430,6430,261292,143842.0,22370446.0
2016-07-18,6450,6600,6420,6560,184813,146750.0,22370446.0
2016-07-19,6580,6720,6240,6350,295676,142052.0,22370446.0
2016-07-20,6310,6760,6100,6650,393064,148763.0,22370446.0
2016-07-21,6660,6850,6510,6710,429593,150106.0,22370446.0
2016-07-22,6720,6720,6370,6470,278984,144737.0,22370446.0
2016-07-25,6470,6550,6220,6350,275587,142052.0,22370446.0
2016-07-26,6400,6400,6070,6330,230001,141605.0,22370446.0
2016-07-27,6380,6500,6130,6240,139679,139592.0,22370446.0
2016-07-28,6250,6530,6150,6500,201339,145408.0,22370446.0
2016-07-29,6500,7580,6500,7040,1686445,157488.0,22370446.0
2016-08-01,6990,7380,6900,7280,507440,162857.0,22370446.0
2016-08-02,7300,7550,7100,7390,607789,165318.0,22370446.0
2016-08-03,7320,7430,7120,7130,291453,159501.0,22370446.0
2016-08-04,7190,7300,7020,7180,179074,160620.0,22370446.0
2016-08-05,7170,7190,6890,6940,275412,155251.0,22370446.0
2016-08-08,6870,7110,6850,6930,207968,155027.0,22370446.0
2016-08-09,6850,6970,6700,6710,350993,150106.0,22370446.0
2016-08-10,6610,6860,6600,6610,252872,147869.0,22370446.0
2016-08-11,6620,6750,6290,6310,526504,141158.0,22370446.0
2016-08-12,6370,7150,6220,6900,590718,154356.0,22370446.0
2016-08-16,6850,7160,6750,6760,324964,151224.0,22370446.0
2016-08-17,6620,6830,6490,6580,334815,147198.0,22370446.0
2016-08-18,6600,7090,6600,7090,300087,158606.0,22370446.0
2016-08-19,7060,7180,6910,7000,150741,156593.0,22370446.0
2016-08-22,7090,7090,6850,6910,73293,154580.0,22370446.0
2016-08-23,6620,6960,6620,6870,119558,153685.0,22370446.0
2016-08-24,6930,6930,6710,6890,82684,154132.0,22370446.0
2016-08-25,6890,6930,6620,6660,184633,148987.0,22370446.0
2016-08-26,6660,6720,6400,6550,123197,146526.0,22370446.0
2016-08-29,6450,6530,6230,6400,201662,143171.0,22370446.0
2016-08-30,6490,6660,6300,6390,86468,142947.0,22370446.0
2016-08-31,6500,6500,5960,6170,272701,138026.0,22370446.0
2016-09-01,6270,6270,6110,6200,121659,138697.0,22370446.0
2016-09-02,6200,6560,6180,6550,163535,146526.0,22370446.0
2016-09-05,6640,6720,6440,6630,150416,148316.0,22370446.0
2016-09-06,6640,6640,6480,6490,87441,145184.0,22370446.0
2016-09-07,6490,6550,6220,6280,168047,140486.0,22370446.0
2016-09-08,6280,6320,5990,6100,248715,136460.0,22370446.0
2016-09-09,6100,6130,5920,6100,116870,136460.0,22370446.0
2016-09-12,6000,6030,5870,5940,78230,132880.0,22370446.0
2016-09-13,5950,6050,5880,6020,74170,134670.0,22370446.0
2016-09-19,6000,6180,5970,6090,40347,136236.0,22370446.0
2016-09-20,6140,6220,6100,6100,60590,136460.0,22370446.0
2016-09-21,6150,6150,6000,6090,64472,136236.0,22370446.0
2016-09-22,6120,6490,6120,6370,152520,142500.0,22370446.0
2016-09-23,6370,6400,6180,6190,58203,138473.0,22370446.0
2016-09-26,6250,6250,6110,6110,55520,136683.0,22370446.0
2016-09-27,6120,6260,6080,6170,55388,138026.0,22370446.0
2016-09-28,6180,7050,6180,6330,805206,141605.0,22370446.0
2016-09-29,6380,6490,6250,6390,100316,142947.0,22370446.0
2016-09-30,6470,6470,6260,6300,86035,140934.0,22370446.0
2016-10-04,6330,6430,6250,6270,117746,140263.0,22370446.0
2016-10-05,6210,6310,6010,6010,185134,134446.0,22370446.0
2016-10-06,6040,6300,6040,6130,118528,137131.0,22370446.0
2016-10-07,6190,6200,5960,6060,142131,135565.0,22370446.0
2016-10-10,6060,6130,6030,6030,58410,134894.0,22370446.0
2016-10-11,6030,6370,5930,6000,199003,134223.0,22370446.0
2016-10-12,5950,5980,5890,5940,77396,132880.0,22370446.0
2016-10-13,5910,5940,5660,5720,182113,127959.0,22370446.0
2016-10-14,5700,5800,5540,5640,126478,126169.0,22370446.0
2016-10-17,5640,5640,5360,5470,136631,122366.0,22370446.0
2016-10-18,5450,5470,5270,5340,155463,119458.0,22370446.0
2016-10-19,5400,5480,5310,5370,87545,120129.0,22370446.0
2016-10-20,5350,5550,5350,5430,69187,121472.0,22370446.0
2016-10-21,5440,5460,5250,5300,93149,118563.0,22370446.0
2016-10-24,5390,5390,5260,5320,72498,119011.0,22370446.0
2016-10-25,5330,5330,5160,5250,56992,117445.0,22370446.0
2016-10-26,5250,5300,5050,5140,77919,114984.0,22370446.0
2016-10-27,5140,5400,5140,5400,75873,120800.0,22370446.0
2016-10-28,5400,5400,5190,5200,84978,116326.0,22370446.0
2016-10-31,5200,5200,4990,5120,110699,114537.0,22370446.0
2016-11-01,5060,5280,5060,5200,64615,116326.0,22370446.0
2016-11-02,5130,5190,4935,5040,129801,112747.0,22370446.0
2016-11-03,4950,5380,4940,5150,191901,115208.0,22370446.0
2016-11-04,5130,5310,5000,5260,62984,117669.0,22370446.0
2016-11-07,5290,5360,5200,5340,92717,119458.0,22370446.0
2016-11-08,5340,5340,5120,5230,124526,116997.0,22370446.0
2016-11-09,5240,5320,4800,5050,248757,112971.0,22370446.0
2016-11-10,5150,5260,5080,5160,72138,115432.0,22370446.0
2016-11-11,5140,5230,5060,5180,29597,115879.0,22370446.0
2016-11-14,5180,5400,5150,5330,69973,119234.0,22370446.0
2016-11-15,5270,5380,5270,5330,37695,119234.0,22370446.0
2016-11-16,5330,5520,5310,5450,82190,121919.0,22370446.0
2016-11-17,5460,5530,5370,5490,48807,122814.0,22370446.0
2016-11-18,5490,5490,5370,5370,23666,120129.0,22370446.0
2016-11-21,5370,5370,5200,5200,29452,116326.0,22370446.0
2016-11-22,5350,5350,5200,5280,19445,118116.0,22370446.0
2016-11-23,5240,5340,5100,5190,54214,116103.0,22370446.0
2016-11-24,5120,5200,5070,5080,48110,113642.0,22370446.0
2016-11-25,5100,5200,5080,5170,13451,115655.0,22370446.0
2016-11-28,5160,5230,5110,5140,20978,114984.0,22370446.0
2016-11-29,5050,5200,5050,5130,39339,114760.0,22370446.0
2016-11-30,5130,5210,5090,5200,31777,116326.0,22370446.0
2016-12-01,5160,5220,5150,5200,25096,116326.0,22370446.0
2016-12-02,5240,5250,5090,5130,35165,114760.0,22370446.0
2016-12-05,5080,5220,5060,5220,68015,116774.0,22370446.0
2016-12-06,5160,5400,5160,5360,44270,119906.0,22370446.0
2016-12-07,5430,5430,5250,5270,36240,117892.0,22370446.0
2016-12-08,5270,5380,5150,5270,88599,117892.0,22370446.0
2016-12-09,5270,5440,5250,5270,59641,117892.0,22370446.0
2016-12-12,5310,5360,5240,5280,101005,118116.0,22370446.0
2016-12-13,5290,5520,5200,5510,170271,123261.0,22370446.0
2016-12-14,5550,5640,5400,5510,168833,123261.0,22370446.0
2016-12-15,5130,5130,4740,5010,7320941,112076.0,22370446.0
2016-12-16,5030,5030,4815,4900,801981,109615.0,22370446.0
2016-12-19,4950,5020,4880,4975,414997,111293.0,22370446.0
2016-12-20,4945,5080,4930,5010,441809,112076.0,22370446.0
2016-12-21,4995,5000,4910,5000,199892,111852.0,22370446.0
2016-12-22,4965,5080,4915,4940,549110,110510.0,22370446.0
2016-12-23,4950,4985,4925,4970,268548,111181.0,22370446.0
2016-12-26,4980,4980,4805,4840,368786,108273.0,22370446.0
2016-12-27,4850,4895,4770,4865,201089,108832.0,22370446.0
2016-12-28,4870,4980,4855,4950,149739,110734.0,22370446.0
2016-12-29,4950,5430,4940,5310,765311,118787.0,22370446.0
2017-01-02,5360,5550,5300,5550,619740,124156.0,22370446.0
2017-01-03,5550,5650,5460,5530,495085,123709.0,22370446.0
2017-01-04,5570,5690,5440,5650,509359,126393.0,22370446.0
2017-01-05,5570,5670,5380,5530,384548,123709.0,22370446.0
2017-01-06,5550,5770,5400,5730,656858,128183.0,22370446.0
2017-01-09,5780,5780,5640,5700,410475,127512.0,22370446.0
2017-01-10,5700,5700,5380,5450,482386,121919.0,22370446.0
2017-01-11,5420,5650,5350,5500,388952,123037.0,22370446.0
2017-01-12,5600,5600,5330,5500,406058,123037.0,22370446.0
2017-01-13,5480,5740,5450,5700,484153,127512.0,22370446.0
2017-01-16,5620,5640,5470,5490,290324,122814.0,22370446.0
2017-01-17,5450,5530,5440,5450,183016,121919.0,22370446.0
2017-01-18,5450,5490,5370,5470,182914,122366.0,22370446.0
2017-01-19,5510,5600,5390,5470,307611,122366.0,22370446.0
2017-01-20,5440,5520,5300,5350,213552,119682.0,22370446.0
2017-01-23,5430,5820,5400,5790,1563788,129525.0,22370446.0
2017-01-24,5730,5890,5660,5790,573465,129525.0,22370446.0
2017-01-25,5840,6200,5770,6180,1065807,138249.0,22370446.0
2017-01-26,6200,6270,6050,6190,402703,138473.0,22370446.0
2017-01-31,6110,6230,6050,6070,254836,135789.0,22370446.0
2017-02-01,6070,6340,6050,6250,415895,139815.0,22370446.0
2017-02-02,6220,6320,5990,6080,316841,136012.0,22370446.0
2017-02-03,6100,6160,5970,6050,246819,135341.0,22370446.0
2017-02-06,6050,6200,5990,6030,211202,134894.0,22370446.0
2017-02-07,6050,6070,5750,5850,379717,130867.0,22370446.0
2017-02-08,5910,6170,5850,6060,178743,135565.0,22370446.0
2017-02-09,6160,6210,5980,5980,209962,133775.0,22370446.0
2017-02-10,5970,6030,5840,5940,211596,132880.0,22370446.0
2017-02-13,6070,6070,5760,5760,201615,128854.0,22370446.0
2017-02-14,5760,5820,5530,5620,345822,125722.0,22370446.0
2017-02-15,5620,5790,5560,5700,198126,127512.0,22370446.0
2017-02-16,5710,5790,5630,5770,173407,129077.0,22370446.0
2017-02-17,5750,5750,5540,5550,277443,124156.0,22370446.0
2017-02-20,5580,5760,5540,5760,291437,128854.0,22370446.0
2017-02-21,5760,5860,5650,5680,300179,127064.0,22370446.0
2017-02-22,5680,5830,5640,5720,210961,127959.0,22370446.0
2017-02-23,5660,5730,5470,5500,350852,123037.0,22370446.0
2017-02-24,5500,5520,5010,5110,762787,114313.0,22370446.0
2017-02-27,5080,5150,5010,5110,193455,114313.0,22370446.0
2017-02-28,5080,5240,5080,5190,130152,116103.0,22370446.0
2017-03-02,5180,5240,5010,5030,230784,112523.0,22370446.0
2017-03-03,5030,5100,4910,5030,154678,112523.0,22370446.0
2017-03-06,4980,5190,4970,5180,150671,115879.0,22370446.0
2017-03-07,5190,5190,5040,5080,197995,113642.0,22370446.0
2017-03-08,5050,5090,4975,5020,185042,112300.0,22370446.0
2017-03-09,5030,5120,4975,5010,82562,112076.0,22370446.0
2017-03-10,5260,5420,5100,5170,828655,115655.0,22370446.0
2017-03-13,5160,5230,5070,5160,191683,115432.0,22370446.0
2017-03-14,5170,5200,5090,5140,186075,114984.0,22370446.0
2017-03-15,5110,5180,5050,5080,159203,113642.0,22370446.0
2017-03-16,5060,5160,4995,5110,397270,114313.0,22370446.0
2017-03-17,5100,5150,5030,5110,185113,114313.0,22370446.0
2017-03-20,5090,5200,5080,5190,157133,116103.0,22370446.0
2017-03-21,5160,5210,5010,5020,385874,112300.0,22370446.0
2017-03-22,4965,5150,4965,5040,139017,112747.0,22370446.0
2017-03-23,5040,5110,4995,4995,92251,111740.0,22370446.0
2017-03-24,5000,5060,4980,5040,133595,112747.0,22370446.0
2017-03-27,5040,5130,5000,5110,84906,114313.0,22370446.0
2017-03-28,5080,5140,5050,5120,103379,114537.0,22370446.0
2017-03-29,5150,5160,5080,5090,102461,113866.0,22370446.0
2017-03-30,5120,5120,5010,5040,123669,112747.0,22370446.0
2017-03-31,5050,5140,5040,5130,95236,114760.0,22370446.0
2017-04-03,5140,5270,5090,5250,192547,117445.0,22370446.0
2017-04-04,5280,5300,5200,5260,166300,117669.0,22370446.0
2017-04-05,5270,5420,5210,5370,237870,120129.0,22370446.0
2017-04-06,5400,5590,5340,5590,455116,125051.0,22370446.0
2017-04-07,5610,5640,5480,5620,255680,125722.0,22370446.0
2017-04-10,5620,5620,5400,5460,216639,122143.0,22370446.0
2017-04-11,5430,5570,5360,5450,207109,121919.0,22370446.0
2017-04-12,5450,5650,5410,5640,291477,126169.0,22370446.0
2017-04-13,5670,5760,5640,5670,201723,126840.0,22370446.0
2017-04-14,5670,5700,5380,5450,301698,121919.0,22370446.0
2017-04-17,5460,5610,5420,5570,207960,124603.0,22370446.0
2017-04-18,5580,5760,5490,5740,324149,128406.0,22370446.0
2017-04-19,5750,5840,5580,5700,409407,127512.0,22370446.0
2017-04-20,5760,5770,5620,5630,171444,125946.0,22370446.0
2017-04-21,5630,5700,5540,5660,146766,126617.0,22370446.0
2017-04-24,5620,5740,5540,5740,266669,128406.0,22370446.0
2017-04-25,5760,5850,5670,5790,411681,129525.0,22370446.0
2017-04-26,5810,5880,5720,5880,266438,131538.0,22370446.0
2017-04-27,5840,5900,5670,5670,278673,126840.0,22370446.0
2017-04-28,5670,5720,5280,5290,765412,118340.0,22370446.0
2017-05-02,5310,5310,5110,5200,412566,116326.0,22370446.0
2017-05-04,5200,5240,5170,5220,203523,116774.0,22370446.0
2017-05-08,5220,5260,5190,5230,134519,116997.0,22370446.0
2017-05-10,5230,5280,5180,5200,126361,116326.0,22370446.0
2017-05-11,5180,5300,5180,5240,122254,117221.0,22370446.0
2017-05-12,5290,5500,5140,5440,494906,121695.0,22370446.0
2017-05-15,5440,5510,5340,5360,225878,119906.0,22370446.0
2017-05-16,5360,5360,5210,5230,196482,116997.0,22370446.0
2017-05-17,5220,5290,5190,5190,100490,116103.0,22370446.0
2017-05-18,5110,5260,5090,5200,181660,116326.0,22370446.0
2017-05-19,5210,5300,5180,5290,95753,118340.0,22370446.0
2017-05-22,5330,5330,5200,5240,113821,117221.0,22370446.0
2017-05-23,5240,5270,5160,5160,149279,115432.0,22370446.0
2017-05-24,5150,5200,5110,5120,109016,114537.0,22370446.0
2017-05-25,5150,5170,5050,5050,247125,112971.0,22370446.0
2017-05-26,5050,5170,5050,5130,144724,114760.0,22370446.0
2017-05-29,5190,5210,5110,5160,135103,115432.0,22370446.0
2017-05-30,5210,5220,5120,5170,147661,115655.0,22370446.0
2017-05-31,5170,5270,5150,5200,186117,116326.0,22370446.0
2017-06-01,5250,5250,5140,5180,123912,115879.0,22370446.0
2017-06-02,5210,5220,5100,5140,205669,114984.0,22370446.0
2017-06-05,5150,5220,5120,5160,79897,115432.0,22370446.0
2017-06-07,5180,5180,5120,5130,80368,114760.0,22370446.0
2017-06-08,5180,5370,5140,5290,561463,118340.0,22370446.0
2017-06-09,5320,5340,5180,5220,193060,116774.0,22370446.0
2017-06-12,5200,5250,5100,5110,131698,114313.0,22370446.0
2017-06-13,5090,5150,5060,5100,116370,114089.0,22370446.0
2017-06-14,5100,5190,5100,5160,106115,115432.0,22370446.0
2017-06-15,5150,5170,5090,5120,58777,114537.0,22370446.0
2017-06-16,5120,5220,5090,5190,68264,116103.0,22370446.0
2017-06-19,5200,5250,5170,5180,65119,115879.0,22370446.0
2017-06-20,5180,5220,5070,5110,117395,114313.0,22370446.0
2017-06-21,5110,5140,5030,5140,76449,114984.0,22370446.0
2017-06-22,5110,5190,5070,5080,78092,113642.0,22370446.0
2017-06-23,5120,5180,5050,5150,160626,115208.0,22370446.0
2017-06-26,5150,5150,5090,5120,95608,114537.0,22370446.0
2017-06-27,5100,5240,5080,5170,186190,115655.0,22370446.0
2017-06-28,5170,5190,5070,5090,144931,113866.0,22370446.0
2017-06-29,5180,5180,5090,5110,66740,114313.0,22370446.0
2017-06-30,5090,5140,5070,5120,79392,114537.0,22370446.0
2017-07-03,5160,5160,5010,5010,192546,112076.0,22370446.0
2017-07-04,4985,5050,4955,4955,121796,110846.0,22370446.0
2017-07-05,4960,5030,4960,4980,84098,111405.0,22370446.0
2017-07-06,4990,5090,4990,5060,125415,113194.0,22370446.0
2017-07-07,5080,5080,4980,5010,179256,112076.0,22370446.0
2017-07-10,5020,5090,5000,5020,53498,112300.0,22370446.0
2017-07-11,5010,5080,5010,5050,51709,112971.0,22370446.0
2017-07-12,5090,5210,5050,5110,185166,114313.0,22370446.0
2017-07-13,5150,5190,5000,5080,223610,113642.0,22370446.0
2017-07-14,5060,5250,5060,5210,463252,116550.0,22370446.0
2017-07-17,5310,5510,5300,5450,767965,121919.0,22370446.0
2017-07-18,5500,5590,5360,5510,521888,123261.0,22370446.0
2017-07-19,5570,5580,5390,5430,280950,121472.0,22370446.0
2017-07-20,5360,5560,5360,5470,217062,122366.0,22370446.0
2017-07-21,5450,5470,5360,5420,174082,121248.0,22370446.0
2017-07-24,5420,5560,5420,5530,254173,123709.0,22370446.0
2017-07-25,5530,5850,5530,5600,569003,125274.0,22370446.0
2017-07-26,5620,5690,5310,5340,344151,119458.0,22370446.0
2017-07-27,5310,5410,5260,5370,240202,120129.0,22370446.0
2017-07-28,5330,5370,5180,5230,217730,116997.0,22370446.0
2017-07-31,5150,5200,5020,5070,265508,113418.0,22370446.0
2017-08-01,5090,5170,5010,5120,116390,114537.0,22370446.0
2017-08-02,5160,5260,5120,5170,82063,115655.0,22370446.0
2017-08-03,5210,5210,5010,5040,191758,112747.0,22370446.0
2017-08-04,5020,5130,5020,5050,94314,112971.0,22370446.0
2017-08-07,5060,5110,5060,5070,68091,113418.0,22370446.0
2017-08-08,5060,5110,5020,5110,62644,114313.0,22370446.0
2017-08-09,5090,5090,5030,5060,66429,113194.0,22370446.0
2017-08-10,5080,5090,4970,5030,98802,112523.0,22370446.0
2017-08-11,4980,5000,4875,4885,117885,109280.0,22370446.0
2017-08-14,4885,5000,4885,4955,48166,110846.0,22370446.0
2017-08-16,4965,5080,4900,5020,164167,112300.0,22370446.0
2017-08-17,5000,5110,5000,5070,67188,113418.0,22370446.0
2017-08-18,5060,5110,5000,5100,67042,114089.0,22370446.0
2017-08-21,5080,5150,5000,5030,75148,112523.0,22370446.0
2017-08-22,5080,5080,5000,5000,55405,111852.0,22370446.0
2017-08-23,5020,5040,4980,4980,54867,111405.0,22370446.0
2017-08-24,5030,5060,4985,5040,37174,112747.0,22370446.0
2017-08-25,5050,5050,4925,5020,99754,112300.0,22370446.0
2017-08-28,5050,5060,4970,5000,84519,111852.0,22370446.0
2017-08-29,4970,5030,4910,4950,134674,110734.0,22370446.0
2017-08-30,4935,4980,4935,4970,81340,111181.0,22370446.0
2017-08-31,4950,5000,4950,4965,65028,111069.0,22370446.0
2017-09-01,4955,5070,4955,5040,117223,112747.0,22370446.0
2017-09-04,4945,5030,4935,4990,110982,111629.0,22370446.0
2017-09-05,4960,5050,4900,4915,113558,109951.0,22370446.0
2017-09-06,4915,4930,4805,4805,207882,107490.0,22370446.0
2017-09-07,4810,4905,4800,4815,124211,107714.0,22370446.0
2017-09-08,4860,4865,4680,4735,140874,105924.0,22370446.0
2017-09-11,4790,4825,4730,4760,81891,106483.0,22370446.0
2017-09-12,4870,4920,4780,4870,92684,108944.0,22370446.0
2017-09-13,4860,4975,4860,4925,98206,110174.0,22370446.0
2017-09-14,4895,4950,4895,4945,55542,110622.0,22370446.0
2017-09-15,4910,5010,4910,4995,89894,111740.0,22370446.0
2017-09-18,5000,5180,5000,5120,181431,114537.0,22370446.0
2017-09-19,5140,5210,5110,5150,135990,115208.0,22370446.0
2017-09-20,5120,5200,5050,5070,103327,113418.0,22370446.0
2017-09-21,5040,5150,5000,5000,153002,111852.0,22370446.0
2017-09-22,4955,5100,4955,5080,190332,113642.0,22370446.0
2017-09-25,5090,5310,5020,5050,218334,112971.0,22370446.0
2017-09-26,4895,5120,4895,5110,124747,114313.0,22370446.0
2017-09-27,5110,5200,5050,5190,94404,116103.0,22370446.0
2017-09-28,5190,5250,5100,5140,64772,114984.0,22370446.0
2017-09-29,5140,5170,5100,5130,47763,114760.0,22370446.0
2017-10-10,5160,5250,5120,5120,137016,114537.0,22370446.0
2017-10-11,5100,5230,5090,5200,76351,116326.0,22370446.0
2017-10-12,5220,5240,5130,5130,91689,114760.0,22370446.0
2017-10-13,5110,5180,4980,4985,185854,111517.0,22370446.0
2017-10-16,5010,5020,4830,4835,140622,108161.0,22370446.0
2017-10-17,4850,4945,4840,4890,104937,109391.0,22370446.0
2017-10-18,4940,4940,4770,4800,86355,107378.0,22370446.0
2017-10-19,4820,4840,4775,4825,68951,107937.0,22370446.0
2017-10-20,4790,4880,4780,4870,109390,108944.0,22370446.0
2017-10-23,4900,4900,4840,4870,24205,108944.0,22370446.0
2017-10-24,4875,4980,4870,4980,45560,111405.0,22370446.0
2017-10-25,4980,5030,4980,5030,70397,112523.0,22370446.0
2017-10-26,5010,5040,4970,5000,44884,111852.0,22370446.0
2017-10-27,5000,5050,4965,5010,81920,112076.0,22370446.0
2017-10-30,5040,5270,4990,5080,308187,113642.0,22370446.0
2017-10-31,5080,5100,5010,5070,37887,113418.0,22370446.0
2017-11-01,5120,5130,5040,5130,83278,114760.0,22370446.0
2017-11-02,5140,5140,5050,5100,51157,114089.0,22370446.0
2017-11-03,5060,5160,5030,5150,52550,115208.0,22370446.0
2017-11-06,5150,5150,5040,5100,120812,114089.0,22370446.0
2017-11-07,5100,5180,5100,5120,131583,114537.0,22370446.0
2017-11-08,5120,5370,5110,5320,427589,119011.0,22370446.0
2017-11-09,5360,5360,5260,5270,90941,117892.0,22370446.0
2017-11-10,5260,5590,5250,5570,1030376,124603.0,22370446.0
2017-11-13,5680,5840,5500,5800,768562,129749.0,22370446.0
2017-11-14,5810,6080,5750,6000,626630,134223.0,22370446.0
2017-11-15,6000,6050,5650,5680,548540,127064.0,22370446.0
2017-11-16,5680,5860,5680,5850,211870,130867.0,22370446.0
2017-11-17,5850,6140,5780,6090,476985,136236.0,22370446.0
2017-11-20,6100,6260,6030,6160,251527,137802.0,22370446.0
2017-11-21,6230,6450,6110,6330,620390,141605.0,22370446.0
2017-11-22,6400,6520,6270,6280,505343,140486.0,22370446.0
2017-11-23,6330,6660,6330,6610,542112,147869.0,22370446.0
2017-11-24,6580,6650,6450,6590,400375,147421.0,22370446.0
2017-11-27,6590,6630,6250,6470,569659,144737.0,22370446.0
2017-11-28,6470,6470,6110,6150,338173,137578.0,22370446.0
2017-11-29,6150,6240,6040,6180,206604,138249.0,22370446.0
2017-11-30,6080,6090,5880,6000,318140,134223.0,22370446.0
2017-12-01,6060,6170,5980,6020,139085,134670.0,22370446.0
2017-12-04,6020,6080,5630,5690,331353,127288.0,22370446.0
2017-12-05,5650,5810,5630,5690,169281,127288.0,22370446.0
2017-12-06,5730,5730,5460,5500,218498,123037.0,22370446.0
2017-12-07,5510,5520,5350,5410,227022,121024.0,22370446.0
2017-12-08,5450,5480,5250,5310,143146,118787.0,22370446.0
2017-12-11,5370,5560,5310,5530,116524,123709.0,22370446.0
2017-12-12,5530,5530,5350,5360,128224,119906.0,22370446.0
2017-12-13,5370,5460,5330,5360,155199,119906.0,22370446.0
2017-12-14,5390,5440,5300,5360,103684,119906.0,22370446.0
2017-12-15,5390,5430,5300,5430,95181,121472.0,22370446.0
2017-12-18,5470,5470,5250,5350,108455,119682.0,22370446.0
2017-12-19,5350,5380,5110,5190,192978,116103.0,22370446.0
2017-12-20,5190,5350,5180,5280,141930,118116.0,22370446.0
2017-12-21,5250,5320,5170,5250,89136,117445.0,22370446.0
2017-12-22,5250,5390,5180,5390,99617,120577.0,22370446.0
2017-12-26,5390,5420,5270,5330,112729,119234.0,22370446.0
2017-12-27,5330,5350,5230,5280,98562,118116.0,22370446.0
