메디톡스(086900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-30,44214,44651,43581,44457,41162,258504.0,5656535.0
2012-05-31,43824,46354,43824,46306,134055,269251.0,5656535.0
2012-06-01,46256,47181,45138,45138,108011,262463.0,5656535.0
2012-06-04,43776,44408,42511,42852,91693,249170.0,5656535.0
2012-06-05,43533,45916,43289,45722,108168,265857.0,5656535.0
2012-06-07,46694,46889,45575,45673,61796,265574.0,5656535.0
2012-06-08,45673,46646,45284,45527,73614,264726.0,5656535.0
2012-06-11,46694,48543,46402,48543,169615,282261.0,5656535.0
2012-06-12,48348,50585,48299,49127,161968,285655.0,5656535.0
2012-06-13,50099,50488,48543,49127,127128,285655.0,5656535.0
2012-06-14,49126,51266,49126,50780,149030,295271.0,5656535.0
2012-06-15,51169,51753,48834,49321,105214,286786.0,5656535.0
2012-06-18,50877,51169,49418,49419,78106,287352.0,5656535.0
2012-06-19,49515,50294,48932,49127,62665,285655.0,5656535.0
2012-06-20,49807,52920,49807,52629,175228,306019.0,5656535.0
2012-06-21,53212,54866,52045,53212,156435,309412.0,5656535.0
2012-06-22,52920,54768,52531,53310,79190,309978.0,5656535.0
2012-06-25,53990,54379,52726,52921,60171,307716.0,5656535.0
2012-06-26,52920,53796,52336,53407,54856,310544.0,5656535.0
2012-06-27,53407,54477,53017,53699,56447,312241.0,5656535.0
2012-06-28,53893,56520,53601,56423,106910,328079.0,5656535.0
2012-06-29,56811,59827,55936,57396,182009,333736.0,5656535.0
2012-07-02,57881,57881,54477,55158,185087,320726.0,5656535.0
2012-07-03,54866,55936,53017,54088,209268,314503.0,5656535.0
2012-07-04,53796,55741,53698,54866,119974,319029.0,5656535.0
2012-07-05,54768,56422,54574,56034,78153,325816.0,5656535.0
2012-07-06,57979,58562,57395,58368,229768,339392.0,5656535.0
2012-07-09,58271,59341,57492,57979,89639,337129.0,5656535.0
2012-07-10,58368,58465,57395,57882,79427,336564.0,5656535.0
2012-07-11,57590,57881,56033,56423,97405,328079.0,5656535.0
2012-07-12,57103,58076,54963,55936,102228,325251.0,5656535.0
2012-07-13,55936,56325,52531,54477,137316,316766.0,5656535.0
2012-07-16,55352,56033,53990,53991,70140,313938.0,5656535.0
2012-07-17,53017,54963,52823,54672,65282,317897.0,5656535.0
2012-07-18,54768,56422,54477,56034,74890,325816.0,5656535.0
2012-07-19,56617,59827,56228,59730,215831,347311.0,5656535.0
2012-07-20,60313,61092,58660,59925,130169,348443.0,5656535.0
2012-07-23,59438,60605,58952,60606,77609,352402.0,5656535.0
2012-07-24,60508,61092,58952,60314,57801,350705.0,5656535.0
2012-07-25,59341,63232,59146,61870,128555,359756.0,5656535.0
2012-07-26,62356,64205,60994,62065,102245,360887.0,5656535.0
2012-07-27,62259,63718,61286,61773,69011,359190.0,5656535.0
2012-07-30,61967,62648,60508,60606,52649,352402.0,5656535.0
2012-07-31,60994,60994,58368,59341,123795,345049.0,5656535.0
2012-08-01,59341,60897,58660,59438,61955,345614.0,5656535.0
2012-08-02,59924,61578,59827,61287,79797,356362.0,5656535.0
2012-08-03,61773,61967,59827,60022,47003,349008.0,5656535.0
2012-08-06,60605,60800,59730,59828,49005,347877.0,5656535.0
2012-08-07,59924,60703,59438,59730,46791,347311.0,5656535.0
2012-08-08,60119,60411,58854,59341,80224,345049.0,5656535.0
2012-08-09,59827,60022,58465,59828,80295,347877.0,5656535.0
2012-08-10,60313,61773,59243,61773,100602,359190.0,5656535.0
2012-08-13,62259,66150,61967,66151,164773,384644.0,5656535.0
2012-08-14,65761,66150,64399,64692,115611,376160.0,5656535.0
2012-08-16,64788,68388,64788,67707,190530,393695.0,5656535.0
2012-08-17,68193,73155,67707,72863,201163,423674.0,5656535.0
2012-08-20,73641,76657,71793,75101,163903,436685.0,5656535.0
2012-08-21,75878,77629,73933,76463,132371,444604.0,5656535.0
2012-08-22,76559,78505,74419,76560,199156,445169.0,5656535.0
2012-08-23,75878,79575,75295,79186,168583,460442.0,5656535.0
2012-08-24,80061,81521,75781,75782,155909,440644.0,5656535.0
2012-08-27,76365,76851,72960,76073,141918,442341.0,5656535.0
2012-08-28,75295,78019,75295,77533,100655,450826.0,5656535.0
2012-08-29,78310,83466,77435,83369,191621,484765.0,5656535.0
2012-08-30,83369,87552,83174,86677,177922,503997.0,5656535.0
2012-08-31,86579,86579,84634,86482,122992,502866.0,5656535.0
2012-09-03,86482,86677,82688,82689,199875,480805.0,5656535.0
2012-09-04,82202,82493,75684,76657,452708,445735.0,5656535.0
2012-09-05,76948,80840,74711,80062,261999,465533.0,5656535.0
2012-09-06,81423,82980,77921,79284,146547,461008.0,5656535.0
2012-09-07,80937,82202,78797,80257,106741,466664.0,5656535.0
2012-09-10,80256,80645,77629,79673,89404,463270.0,5656535.0
2012-09-11,79964,85217,79283,84634,196032,492119.0,5656535.0
2012-09-12,83661,84147,80353,80646,207998,468927.0,5656535.0
2012-09-13,81618,82785,80159,81521,86493,474018.0,5656535.0
2012-09-14,81715,81813,73738,74128,349127,431028.0,5656535.0
2012-09-17,73057,73835,68193,71501,321143,415755.0,5656535.0
2012-09-18,72668,77338,72668,77046,225116,447998.0,5656535.0
2012-09-19,77240,81326,77240,80548,157795,468361.0,5656535.0
2012-09-20,80937,81521,78505,79770,89632,463836.0,5656535.0
2012-09-21,80159,83174,78602,82591,146535,480240.0,5656535.0
2012-09-24,82202,84342,80061,82494,179678,479674.0,5656535.0
2012-09-25,82688,83466,76657,77922,213341,453088.0,5656535.0
2012-09-26,78310,79672,76365,78311,137335,455351.0,5656535.0
2012-09-27,79089,79186,76657,76754,117691,446301.0,5656535.0
2012-09-28,76754,77532,73349,76171,217093,442907.0,5656535.0
2012-10-02,76170,76365,73446,73447,223392,427068.0,5656535.0
2012-10-04,73446,77435,73349,76657,234467,445735.0,5656535.0
2012-10-05,77727,83077,75781,82883,343220,481937.0,5656535.0
2012-10-08,83369,88525,82980,86580,388642,503432.0,5656535.0
2012-10-09,87260,90081,86579,86872,173428,505129.0,5656535.0
2012-10-10,86190,89206,85704,87163,149198,506826.0,5656535.0
2012-10-11,87357,88330,86287,87942,92680,511351.0,5656535.0
2012-10-12,88330,94654,86871,94362,212642,548684.0,5656535.0
2012-10-15,93681,95529,87844,91444,185793,531714.0,5656535.0
2012-10-16,92319,93000,86579,89693,162238,521533.0,5656535.0
2012-10-17,90276,93681,89692,91347,161249,531149.0,5656535.0
2012-10-18,92805,95918,82688,84050,459922,488725.0,5656535.0
2012-10-19,84050,89692,80353,89012,200072,517573.0,5656535.0
2012-10-22,86968,89984,86385,89401,127327,519836.0,5656535.0
2012-10-23,89400,90470,87066,87163,98611,506826.0,5656535.0
2012-10-24,85606,88622,84828,86191,101750,501169.0,5656535.0
2012-10-25,86287,88038,85509,86969,91187,505694.0,5656535.0
2012-10-26,86385,87357,80742,85607,142315,497775.0,5656535.0
2012-10-29,84925,86579,80256,80257,137912,466664.0,5656535.0
2012-10-30,80159,82396,79089,81521,101808,474018.0,5656535.0
2012-10-31,83174,84050,79867,79867,113636,464402.0,5656535.0
2012-11-01,80159,86482,80159,86093,182715,500603.0,5656535.0
2012-11-02,86287,87260,83174,84731,99775,492684.0,5656535.0
2012-11-05,84731,86385,83758,85121,76622,494947.0,5656535.0
2012-11-06,85704,86385,83758,86385,80483,502300.0,5656535.0
2012-11-07,86871,89303,85217,86093,87277,500603.0,5656535.0
2012-11-08,84828,88525,84634,88136,70957,512482.0,5656535.0
2012-11-09,88330,88622,86677,86872,53816,505129.0,5656535.0
2012-11-12,87066,88428,85606,87844,53538,510785.0,5656535.0
2012-11-13,88428,90470,83661,84537,173846,491553.0,5656535.0
2012-11-14,85023,86093,80742,81327,157902,472886.0,5656535.0
2012-11-15,79089,81715,75781,77338,162718,449695.0,5656535.0
2012-11-16,76657,78116,68485,73350,333151,426503.0,5656535.0
2012-11-19,73349,77435,73349,77144,127770,448563.0,5656535.0
2012-11-20,78310,79575,74516,75976,121993,441775.0,5656535.0
2012-11-21,76851,79575,75976,77338,105489,449695.0,5656535.0
2012-11-22,78116,79575,77240,78797,59943,458179.0,5656535.0
2012-11-23,78602,81715,78019,81424,121715,473452.0,5656535.0
2012-11-26,82883,83855,79770,79867,96536,464402.0,5656535.0
2012-11-27,80742,81423,76073,77533,99227,450826.0,5656535.0
2012-11-28,78116,80353,76462,80159,60098,466098.0,5656535.0
2012-11-29,80645,80645,79283,79576,37386,462705.0,5656535.0
2012-11-30,80353,81229,78894,80159,38544,466098.0,5656535.0
2012-12-03,80159,80645,78797,79284,24058,461008.0,5656535.0
2012-12-04,79283,80159,77824,79381,52697,461573.0,5656535.0
2012-12-05,79672,79672,76657,77824,56507,452523.0,5656535.0
2012-12-06,78019,78408,71209,71209,168816,414058.0,5656535.0
2012-12-07,69652,73835,67610,71599,161219,416321.0,5656535.0
2012-12-10,72182,73349,68290,72960,70203,424240.0,5656535.0
2012-12-11,72474,73349,70042,70042,66822,407271.0,5656535.0
2012-12-12,70042,75197,69263,74712,101667,434422.0,5656535.0
2012-12-13,75295,77338,73641,76073,82226,442341.0,5656535.0
2012-12-14,76073,78505,75100,78019,81349,453654.0,5656535.0
2012-12-17,78213,78213,75100,75101,64983,436685.0,5656535.0
2012-12-18,75392,76365,73252,75101,59382,436685.0,5656535.0
2012-12-20,75392,76365,72182,73058,64118,424806.0,5656535.0
2012-12-21,72182,74614,70528,74614,87531,433856.0,5656535.0
2012-12-24,74808,80451,73446,79284,128888,461008.0,5656535.0
2012-12-26,79575,79770,77921,78408,36926,455917.0,5656535.0
2012-12-27,80548,82688,79089,82299,113069,478543.0,5656535.0
2012-12-28,82396,83758,80742,83175,79180,483634.0,5656535.0
2013-01-02,83953,83953,80353,80548,94005,468361.0,5656535.0
2013-01-03,80548,80548,78408,78603,84367,457048.0,5656535.0
2013-01-04,79089,82688,77143,82008,118774,476846.0,5656535.0
2013-01-07,82007,83369,80159,82883,82967,481937.0,5656535.0
2013-01-08,82883,85509,82202,84245,91441,489856.0,5656535.0
2013-01-09,84245,88233,83466,87455,143506,508522.0,5656535.0
2013-01-10,87552,87941,86385,86580,55411,503432.0,5656535.0
2013-01-11,86677,89109,86579,86677,66037,503997.0,5656535.0
2013-01-14,87552,87844,86677,87163,36046,506826.0,5656535.0
2013-01-15,87163,88914,83855,83953,75257,488159.0,5656535.0
2013-01-16,83953,87066,83855,84342,54998,490422.0,5656535.0
2013-01-17,85217,86093,84342,84342,18275,490422.0,5656535.0
2013-01-18,84634,85996,83855,84926,24906,493816.0,5656535.0
2013-01-21,84925,87552,84925,87358,53645,507957.0,5656535.0
2013-01-22,87552,88233,85801,87358,51946,507957.0,5656535.0
2013-01-23,87552,87747,84342,84634,74840,492119.0,5656535.0
2013-01-24,84439,84439,81326,82689,70389,480805.0,5656535.0
2013-01-25,82396,83564,80256,83564,34501,485896.0,5656535.0
2013-01-28,84828,84828,81910,81910,34103,476280.0,5656535.0
2013-01-29,81521,83077,80742,81229,28818,472321.0,5656535.0
2013-01-30,81229,82202,80353,80743,33782,469492.0,5656535.0
2013-01-31,81034,81423,78797,80743,57479,469492.0,5656535.0
2013-02-01,80742,82980,79964,82980,41095,482502.0,5656535.0
2013-02-04,82688,83466,81618,82689,33324,480805.0,5656535.0
2013-02-05,81423,84147,81423,83661,51303,486462.0,5656535.0
2013-02-06,82883,87260,82883,86872,74958,505129.0,5656535.0
2013-02-07,86968,87552,85120,87066,36305,506260.0,5656535.0
2013-02-08,87066,87163,83272,85121,48393,494947.0,5656535.0
2013-02-12,85120,85120,82980,83369,37704,484765.0,5656535.0
2013-02-13,83466,84731,82299,82299,55177,478543.0,5656535.0
2013-02-14,82299,83564,82007,82591,49822,480240.0,5656535.0
2013-02-15,83077,86677,82299,86385,96400,502300.0,5656535.0
2013-02-18,86385,87747,85606,86677,82585,503997.0,5656535.0
2013-02-19,87455,88817,86677,87747,124700,510219.0,5656535.0
2013-02-20,87747,93583,86093,91347,190130,531149.0,5656535.0
2013-02-21,91541,96988,91443,94265,153814,548118.0,5656535.0
2013-02-22,94459,99226,93875,97670,147833,567916.0,5656535.0
2013-02-25,98350,99809,96696,97281,71858,565654.0,5656535.0
2013-02-26,96794,99226,96502,98059,44633,570179.0,5656535.0
2013-02-27,98156,99712,97086,99713,54641,579795.0,5656535.0
2013-02-28,99712,105646,99518,103312,90134,600724.0,5656535.0
2013-03-04,102339,104284,99907,100394,84890,583754.0,5656535.0
2013-03-05,101171,106035,99323,106036,107730,616562.0,5656535.0
2013-03-06,105841,105841,101950,102145,106997,593936.0,5656535.0
2013-03-07,102144,102922,99712,101366,58314,589411.0,5656535.0
2013-03-08,101560,103603,99809,100685,55050,585451.0,5656535.0
2013-03-11,100685,103020,99128,102047,60276,593371.0,5656535.0
2013-03-12,102241,106522,102241,105841,73340,615431.0,5656535.0
2013-03-13,106814,107397,104673,106425,32419,618825.0,5656535.0
2013-03-14,106522,109829,105257,109830,56668,638623.0,5656535.0
2013-03-15,110899,114791,109148,114791,82887,667471.0,5656535.0
2013-03-18,112942,114693,109051,109927,77451,639188.0,5656535.0
2013-03-19,110705,113623,107592,112846,117424,656158.0,5656535.0
2013-03-20,112845,112942,107397,108954,129593,633532.0,5656535.0
2013-03-21,110705,110705,104673,105063,83992,610906.0,5656535.0
2013-03-22,104576,109732,104576,106036,87967,616562.0,5656535.0
2013-03-25,107592,108857,105646,106522,48973,619391.0,5656535.0
2013-03-26,107884,108954,104868,108468,58792,630704.0,5656535.0
2013-03-27,108954,109732,106619,109052,54413,634098.0,5656535.0
2013-03-28,109051,110899,106716,110900,66719,644845.0,5656535.0
2013-03-29,110997,112067,109537,111386,54309,647673.0,5656535.0
2013-04-01,110218,111872,110024,110024,28407,639754.0,5656535.0
2013-04-02,109635,110413,107300,107981,38334,627875.0,5656535.0
2013-04-03,108273,114012,107981,113721,83057,661249.0,5656535.0
2013-04-04,112164,112845,107300,110900,118682,644845.0,5656535.0
2013-04-05,110997,112650,107981,109246,76999,635229.0,5656535.0
2013-04-08,109829,110121,103603,103604,78074,602421.0,5656535.0
2013-04-09,103312,106133,100977,104577,69317,608078.0,5656535.0
2013-04-10,106133,112650,104673,112067,116823,651633.0,5656535.0
2013-04-11,113331,116736,113331,116250,69286,675956.0,5656535.0
2013-04-12,116834,119849,115958,116737,44653,678784.0,5656535.0
2013-04-15,119168,120141,116250,116542,66386,677653.0,5656535.0
2013-04-16,116250,121114,114791,117515,80703,683309.0,5656535.0
2013-04-17,118098,119849,115472,116737,67595,678784.0,5656535.0
2013-04-18,117223,118585,115569,116250,30391,675956.0,5656535.0
2013-04-19,115277,116250,110413,113040,135556,657289.0,5656535.0
2013-04-22,112553,116736,112261,116250,58111,675956.0,5656535.0
2013-04-23,117612,117904,115569,116737,32948,678784.0,5656535.0
2013-04-24,116639,134247,114596,126854,147200,737612.0,5656535.0
2013-04-25,127437,127437,121114,122574,104256,712723.0,5656535.0
2013-04-26,122573,123546,118195,118585,105372,689532.0,5656535.0
2013-04-29,119460,121211,114596,119655,99217,695754.0,5656535.0
2013-04-30,119557,119655,115082,117320,93725,682178.0,5656535.0
2013-05-02,116736,118487,114402,115958,79281,674259.0,5656535.0
2013-05-03,115958,122184,114402,120239,103529,699148.0,5656535.0
2013-05-06,119655,120822,119071,119169,36767,692926.0,5656535.0
2013-05-07,119168,119752,116055,116834,77273,679350.0,5656535.0
2013-05-08,117223,118293,114985,115180,50200,669734.0,5656535.0
2013-05-09,114791,114985,109246,110511,146346,642582.0,5656535.0
2013-05-10,110510,113040,102922,104090,246222,605249.0,5656535.0
2013-05-13,105063,107008,96794,97086,216156,564522.0,5656535.0
2013-05-14,96307,101852,95918,99421,213577,578098.0,5656535.0
2013-05-15,99128,103214,97475,103215,135765,600158.0,5656535.0
2013-05-16,105063,109829,104090,108468,173434,630704.0,5656535.0
2013-05-20,108759,109829,106424,108371,57781,630138.0,5656535.0
2013-05-21,107786,111289,107592,110316,47378,641451.0,5656535.0
2013-05-22,110899,111775,109051,111192,37720,646542.0,5656535.0
2013-05-23,110413,111386,109440,109441,39024,636360.0,5656535.0
2013-05-24,108467,111191,108467,109927,42751,639188.0,5656535.0
2013-05-27,110024,114693,110024,113818,56471,661815.0,5656535.0
2013-05-28,113331,118001,113234,117126,65779,681047.0,5656535.0
2013-05-29,117514,119071,114499,118974,65030,691794.0,5656535.0
2013-05-30,119655,119655,116347,116737,43325,678784.0,5656535.0
2013-05-31,118682,119071,112650,117223,67459,681612.0,5656535.0
2013-06-03,116542,116639,111289,111289,40960,647108.0,5656535.0
2013-06-04,111386,113040,105549,108565,73018,631269.0,5656535.0
2013-06-05,108467,111678,105744,108468,56652,630704.0,5656535.0
2013-06-07,109440,110413,103506,106036,43533,616562.0,5656535.0
2013-06-10,105160,111386,104479,111289,39218,647108.0,5656535.0
2013-06-11,111386,115763,110121,114597,49610,666340.0,5656535.0
2013-06-12,113526,115861,112456,113916,37536,662380.0,5656535.0
2013-06-13,114012,116736,112067,112456,54047,653895.0,5656535.0
2013-06-14,114304,114304,106814,110122,35533,640320.0,5656535.0
2013-06-17,110899,110899,101658,103798,78000,603552.0,5656535.0
2013-06-18,103798,106911,100588,105744,69957,614865.0,5656535.0
2013-06-19,105646,108370,103992,104674,53712,608643.0,5656535.0
2013-06-20,102436,105744,102436,104869,28720,609774.0,5656535.0
2013-06-21,101366,105063,99128,103701,59122,602987.0,5656535.0
2013-06-24,102728,104576,101269,101269,20198,588845.0,5656535.0
2013-06-25,100199,101755,88719,92417,124965,537371.0,5656535.0
2013-06-26,95432,97377,91151,95821,64336,557169.0,5656535.0
2013-06-27,98253,100977,96891,97767,43829,568482.0,5656535.0
2013-06-28,97475,98253,94654,97767,75350,568482.0,5656535.0
2013-07-01,98253,101463,97864,100685,39520,585451.0,5656535.0
2013-07-02,100977,102728,98739,102534,39741,596199.0,5656535.0
2013-07-03,105063,106522,103798,104285,49328,606381.0,5656535.0
2013-07-04,103992,104771,102825,103020,38822,599027.0,5656535.0
2013-07-05,104090,107300,103409,104674,44714,608643.0,5656535.0
2013-07-08,104673,106716,100685,100977,27090,587148.0,5656535.0
2013-07-09,101755,101755,97280,98740,43320,574138.0,5656535.0
2013-07-10,97280,99907,93000,99907,149853,580926.0,5656535.0
2013-07-11,99907,102728,98545,102728,48166,597330.0,5656535.0
2013-07-12,104479,104576,101950,104285,37143,606381.0,5656535.0
2013-07-15,104576,105549,101658,101950,48815,592805.0,5656535.0
2013-07-16,102728,106522,101755,106230,59105,617694.0,5656535.0
2013-07-17,106619,108467,105938,107203,42425,623350.0,5656535.0
2013-07-18,107495,112067,107300,109441,40567,636360.0,5656535.0
2013-07-19,109927,111289,107397,107592,31150,625613.0,5656535.0
2013-07-22,107786,112456,107689,111970,42623,651067.0,5656535.0
2013-07-23,111969,112748,110121,110803,31825,644279.0,5656535.0
2013-07-24,110510,115763,110510,113332,52496,658986.0,5656535.0
2013-07-25,113331,116250,113040,114888,59353,668037.0,5656535.0
2013-07-26,115277,116736,114304,115569,32901,671996.0,5656535.0
2013-07-29,115472,117028,113526,115569,34878,671996.0,5656535.0
2013-07-30,116250,116250,113429,114499,32673,665774.0,5656535.0
2013-07-31,114596,114888,111386,114110,45149,663512.0,5656535.0
2013-08-01,114110,117612,113137,117029,68090,680481.0,5656535.0
2013-08-02,117125,118098,114888,115764,37273,673128.0,5656535.0
2013-08-05,115082,115763,113526,115278,26178,670299.0,5656535.0
2013-08-06,114596,116347,113526,114110,30804,663512.0,5656535.0
2013-08-07,113915,115082,113331,113429,15542,659552.0,5656535.0
2013-08-08,114693,115861,113915,114305,22034,664643.0,5656535.0
2013-08-09,114499,114791,112359,113332,18844,658986.0,5656535.0
2013-08-12,113818,115277,111969,113818,26392,661815.0,5656535.0
2013-08-13,112845,114012,112164,113429,28912,659552.0,5656535.0
2013-08-14,114791,116542,112650,114305,40337,664643.0,5656535.0
2013-08-16,112942,113915,110899,111484,40846,648239.0,5656535.0
2013-08-19,112067,112067,107495,107884,61869,627310.0,5656535.0
2013-08-20,107300,108954,103992,105258,71112,612037.0,5656535.0
2013-08-21,105549,106619,101658,102436,37779,595633.0,5656535.0
2013-08-22,100199,101269,97767,100783,59783,586017.0,5656535.0
2013-08-23,100782,103506,100782,102145,32814,593936.0,5656535.0
2013-08-26,102436,104479,101658,102339,31701,595067.0,5656535.0
2013-08-27,102144,102728,98058,98351,47439,571876.0,5656535.0
2013-08-28,95821,99323,95237,98448,45829,572441.0,5656535.0
2013-08-29,98447,103603,98447,103604,50892,602421.0,5656535.0
2013-08-30,105063,105549,103020,105063,37844,610906.0,5656535.0
2013-09-02,103798,105646,103214,104479,26321,607512.0,5656535.0
2013-09-03,105646,108662,105549,106911,45952,621653.0,5656535.0
2013-09-04,107203,108467,104771,107106,35670,622785.0,5656535.0
2013-09-05,107008,108370,104868,106230,30911,617694.0,5656535.0
2013-09-06,106230,107397,104771,104771,28445,609209.0,5656535.0
2013-09-09,105744,107592,95335,97670,155933,567916.0,5656535.0
2013-09-10,98156,99323,96988,98740,70807,574138.0,5656535.0
2013-09-11,98253,101366,97475,99032,70680,575835.0,5656535.0
2013-09-12,97961,110705,97961,107884,264798,627310.0,5656535.0
2013-09-13,110316,111580,107300,108857,120971,632966.0,5656535.0
2013-09-16,108857,110121,105160,107690,58267,626178.0,5656535.0
2013-09-17,107203,112748,107105,112748,88563,655592.0,5656535.0
2013-09-23,113721,129383,113623,128508,275790,747228.0,5656535.0
2013-09-24,128507,138041,124811,128508,224502,747228.0,5656535.0
2013-09-25,129577,135317,127632,134247,169996,780602.0,5656535.0
2013-09-26,144948,154384,139403,150785,696217,876763.0,5656535.0
2013-09-27,159053,161972,149909,150980,420106,877894.0,5656535.0
2013-09-30,152244,156427,148158,153412,272855,892036.0,5656535.0
2013-10-01,153216,156621,150590,151369,144393,880157.0,5656535.0
2013-10-02,152244,156621,151757,155649,137535,905046.0,5656535.0
2013-10-04,155357,158567,153508,158567,98865,922015.0,5656535.0
2013-10-07,160318,166058,154968,155649,174415,905046.0,5656535.0
2013-10-08,151952,153995,149423,153022,148035,889773.0,5656535.0
2013-10-10,152633,156816,151952,153022,63513,889773.0,5656535.0
2013-10-11,154287,155259,148061,149326,112196,868278.0,5656535.0
2013-10-14,149520,151076,146018,149326,104161,868278.0,5656535.0
2013-10-15,149617,156135,147380,155844,130193,906177.0,5656535.0
2013-10-16,156329,157010,148547,149715,121702,870541.0,5656535.0
2013-10-17,150006,151271,144461,145921,116788,848480.0,5656535.0
2013-10-18,147574,152827,146407,149326,95043,868278.0,5656535.0
2013-10-21,150687,155065,148839,153509,72444,892601.0,5656535.0
2013-10-22,154676,162750,154676,159054,179972,924843.0,5656535.0
2013-10-23,159151,160415,152049,152244,91751,885248.0,5656535.0
2013-10-24,151271,156816,149812,154676,53942,899389.0,5656535.0
2013-10-25,154676,156913,153119,153217,42918,890904.0,5656535.0
2013-10-28,154287,154384,151076,152633,34892,887510.0,5656535.0
2013-10-29,153703,171797,153216,166544,271561,968399.0,5656535.0
2013-10-30,168879,171019,165474,168295,115064,978581.0,5656535.0
2013-10-31,168003,175007,163917,170241,132916,989894.0,5656535.0
2013-11-01,169268,170532,166155,167031,74790,971227.0,5656535.0
2013-11-04,168295,168587,164209,166155,62757,966136.0,5656535.0
2013-11-05,167614,168392,165182,166934,43499,970661.0,5656535.0
2013-11-06,167419,169754,166058,166544,46956,968399.0,5656535.0
2013-11-07,165571,169268,164890,168587,56157,980278.0,5656535.0
2013-11-08,168392,174326,167322,173354,87587,1007995.0,5656535.0
2013-11-11,176077,179385,173062,175202,88791,1018742.0,5656535.0
2013-11-12,175202,177731,171894,176662,68988,1027227.0,5656535.0
2013-11-13,175202,176272,171797,172576,47583,1003469.0,5656535.0
2013-11-14,172575,178996,170143,177829,62346,1034015.0,5656535.0
2013-11-15,179288,181136,176564,180261,46466,1048156.0,5656535.0
2013-11-18,178996,180650,176856,177051,49780,1029489.0,5656535.0
2013-11-19,177342,177342,173840,175105,36665,1018176.0,5656535.0
2013-11-20,175105,177926,173062,175105,46690,1018176.0,5656535.0
2013-11-21,173937,177050,171797,171798,33705,998944.0,5656535.0
2013-11-22,173937,175396,171019,173354,47516,1007995.0,5656535.0
2013-11-25,173354,173937,169949,171992,47895,1000075.0,5656535.0
2013-11-26,172089,173159,169949,171214,41735,995550.0,5656535.0
2013-11-27,172381,176856,172186,174521,53196,1014782.0,5656535.0
2013-11-28,174813,176467,172867,173160,42414,1006863.0,5656535.0
2013-11-29,174132,174326,171505,174132,36476,1012520.0,5656535.0
2013-12-02,175105,176564,173645,175008,22237,1017611.0,5656535.0
2013-12-03,172770,174910,170046,170436,33678,991025.0,5656535.0
2013-12-04,169754,175007,169754,175008,52949,1017611.0,5656535.0
2013-12-05,173937,174910,170435,171603,34685,997813.0,5656535.0
2013-12-06,171019,174521,170824,171603,25737,997813.0,5656535.0
2013-12-09,174910,175105,171311,171603,17538,997813.0,5656535.0
2013-12-10,171894,175105,168781,174327,53589,1013651.0,5656535.0
2013-12-11,173159,175494,170338,170630,37605,992156.0,5656535.0
2013-12-12,169268,171408,165279,169074,57133,983106.0,5656535.0
2013-12-13,172381,173062,166836,169268,37592,984237.0,5656535.0
2013-12-16,169365,170143,165863,165863,25806,964439.0,5656535.0
2013-12-17,165863,168100,162847,163140,35815,948601.0,5656535.0
2013-12-18,162458,162847,155454,159929,78034,929934.0,5656535.0
2013-12-19,160999,164209,159540,161972,42496,941813.0,5656535.0
2013-12-20,162264,163334,159248,161486,36530,938985.0,5656535.0
2013-12-23,161485,162458,159540,159540,26905,927672.0,5656535.0
2013-12-24,160026,162847,157497,160027,41304,930500.0,5656535.0
2013-12-26,159929,161193,157594,157595,45635,916359.0,5656535.0
2013-12-27,158470,164696,157691,163918,41610,953126.0,5656535.0
2013-12-30,165085,165766,162069,165182,19417,960480.0,5656535.0
2014-01-02,166349,169657,165182,166836,37729,970096.0,5656535.0
2014-01-03,166641,166641,160610,161486,38934,938985.0,5656535.0
2014-01-06,163431,165182,161777,164404,40553,955954.0,5656535.0
2014-01-07,164696,164696,161485,161486,37411,938985.0,5656535.0
2014-01-08,171213,184444,167419,181623,302938,1056075.0,5656535.0
2014-01-09,181622,186681,180260,181331,108069,1054378.0,5656535.0
2014-01-10,183276,187265,177828,177829,127058,1034015.0,5656535.0
2014-01-13,179482,185514,179482,181331,80530,1054378.0,5656535.0
2014-01-14,181428,183471,178023,178024,62061,1035146.0,5656535.0
2014-01-15,178412,180455,173354,174132,76011,1012520.0,5656535.0
2014-01-16,175688,179482,173451,177440,73948,1031752.0,5656535.0
2014-01-17,177342,177926,174035,174619,28735,1015348.0,5656535.0
2014-01-20,173354,174715,170824,172673,48790,1004035.0,5656535.0
2014-01-21,173451,174813,168198,169268,74224,984237.0,5656535.0
2014-01-22,170727,170727,166252,170241,70128,989894.0,5656535.0
2014-01-23,170338,174910,170338,171603,65306,997813.0,5656535.0
2014-01-24,170727,172964,166155,169268,62740,984237.0,5656535.0
2014-01-27,164598,166544,164404,164404,44656,955954.0,5656535.0
2014-01-28,163917,169657,163820,168295,46965,978581.0,5656535.0
2014-01-29,169657,170824,165571,167323,52779,972924.0,5656535.0
2014-02-03,167322,167711,162069,163529,41178,950864.0,5656535.0
2014-02-04,160415,164306,159540,160999,49489,936157.0,5656535.0
2014-02-05,159734,161193,157594,157595,85913,916359.0,5656535.0
2014-02-06,158567,159929,157789,158081,51748,919187.0,5656535.0
2014-02-07,159248,167906,158956,166836,66780,970096.0,5656535.0
2014-02-10,168003,168587,163431,164793,40547,958217.0,5656535.0
2014-02-11,165474,166349,161972,163431,29446,950298.0,5656535.0
2014-02-12,166641,166836,164015,165377,34582,961611.0,5656535.0
