사람인에이치알(143240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-31,13250,13300,12950,12950,96224,150664.0,11634263.0
2013-11-01,13000,13350,13000,13200,94553,153572.0,11634263.0
2013-11-04,13100,13250,12800,12800,149849,148919.0,11634263.0
2013-11-05,12800,12950,12250,12300,179823,143101.0,11634263.0
2013-11-06,12250,12400,12050,12150,74478,141356.0,11634263.0
2013-11-07,12200,12350,11950,12200,81958,141938.0,11634263.0
2013-11-08,11950,12250,11950,11950,64812,139029.0,11634263.0
2013-11-11,12200,12200,11550,11900,110614,138448.0,11634263.0
2013-11-12,11850,12350,11850,12350,69702,143683.0,11634263.0
2013-11-13,12200,12450,12200,12400,78224,144265.0,11634263.0
2013-11-14,12550,12900,12450,12850,142446,149500.0,11634263.0
2013-11-15,12750,12950,12550,12650,85475,147173.0,11634263.0
2013-11-18,12650,12850,12250,12300,115262,143101.0,11634263.0
2013-11-19,12300,12300,11900,12100,80266,140775.0,11634263.0
2013-11-20,12100,12600,12100,12450,113936,144847.0,11634263.0
2013-11-21,12450,12550,12250,12450,83062,144847.0,11634263.0
2013-11-22,12600,12850,12350,12350,73149,143683.0,11634263.0
2013-11-25,12350,12400,12050,12100,114637,140775.0,11634263.0
2013-11-26,12100,12200,11750,12000,88194,139611.0,11634263.0
2013-11-27,12050,12050,11600,11600,152539,134957.0,11634263.0
2013-11-28,11650,11800,11500,11650,59771,135539.0,11634263.0
2013-11-29,11650,12050,11650,11950,102346,139029.0,11634263.0
2013-12-02,11950,12100,11550,11550,87604,134376.0,11634263.0
2013-12-03,11500,11600,11050,11150,97626,129722.0,11634263.0
2013-12-04,11200,11450,11100,11200,56873,130304.0,11634263.0
2013-12-05,11200,11450,11200,11450,31165,133212.0,11634263.0
2013-12-06,11300,11400,11150,11200,40522,130304.0,11634263.0
2013-12-09,11350,11600,11250,11400,40256,132631.0,11634263.0
2013-12-10,11300,11800,11300,11600,75823,134957.0,11634263.0
2013-12-11,11450,11650,11450,11500,39494,133794.0,11634263.0
2013-12-12,11500,11600,11400,11500,35152,133794.0,11634263.0
2013-12-13,11400,11700,11300,11700,63049,136121.0,11634263.0
2013-12-16,11700,11950,11650,11700,44712,136121.0,11634263.0
2013-12-17,11750,12100,11700,12100,83766,140775.0,11634263.0
2013-12-18,12100,12150,11850,11900,48654,138448.0,11634263.0
2013-12-19,12050,12150,11650,11650,46259,135539.0,11634263.0
2013-12-20,11650,11800,11550,11700,20053,136121.0,11634263.0
2013-12-23,11850,11850,11500,11500,37661,133794.0,11634263.0
2013-12-24,11500,11650,11450,11600,29111,134957.0,11634263.0
2013-12-26,11600,11600,11300,11300,29103,131467.0,11634263.0
2013-12-27,11300,11500,11300,11400,22697,132631.0,11634263.0
2013-12-30,11350,11600,11200,11350,33786,132049.0,11634263.0
2014-01-02,11350,11500,11150,11250,39480,130885.0,11634263.0
2014-01-03,11200,11300,10900,11200,47202,130304.0,11634263.0
2014-01-06,11400,12100,11400,11700,333385,136121.0,11634263.0
2014-01-07,11700,11750,11450,11600,61910,134957.0,11634263.0
2014-01-08,11600,11700,11450,11550,40575,134376.0,11634263.0
2014-01-09,11450,11650,11350,11600,50369,134957.0,11634263.0
2014-01-10,11600,11700,11400,11400,41392,132631.0,11634263.0
2014-01-13,11600,12000,11500,11950,118542,139029.0,11634263.0
2014-01-14,11950,12350,11800,12250,92927,142520.0,11634263.0
2014-01-15,12150,12350,12050,12200,65046,141938.0,11634263.0
2014-01-16,12100,12250,11950,12100,37378,140775.0,11634263.0
2014-01-17,12100,12100,11800,11850,38262,137866.0,11634263.0
2014-01-20,11850,11950,11700,11900,36307,138448.0,11634263.0
2014-01-21,11900,11900,11650,11800,48541,137284.0,11634263.0
2014-01-22,11750,11850,11550,11650,37267,135539.0,11634263.0
2014-01-23,11650,11700,11500,11600,37507,134957.0,11634263.0
2014-01-24,11600,11650,11400,11400,38474,132631.0,11634263.0
2014-01-27,11050,11250,10950,11100,79434,129140.0,11634263.0
2014-01-28,11050,11150,10800,10800,77362,125650.0,11634263.0
2014-01-29,10900,11150,10900,11150,40402,129722.0,11634263.0
2014-02-03,11000,11200,10950,11100,38776,129140.0,11634263.0
2014-02-04,10850,10950,10700,10800,46003,125650.0,11634263.0
2014-02-05,10850,11050,10800,10850,24655,126232.0,11634263.0
2014-02-06,10750,11000,10700,10750,83135,125068.0,11634263.0
2014-02-07,10850,11100,10800,11100,82171,129140.0,11634263.0
2014-02-10,11250,11600,11150,11550,107790,134376.0,11634263.0
2014-02-11,11450,11550,11350,11400,88128,132631.0,11634263.0
2014-02-12,11550,11700,11400,11500,42630,133794.0,11634263.0
2014-02-13,11500,11550,11350,11400,19797,132631.0,11634263.0
2014-02-14,11400,11550,11200,11450,34681,133212.0,11634263.0
2014-02-17,11400,11600,11350,11400,35330,132631.0,11634263.0
2014-02-18,11300,11450,11300,11450,29519,133212.0,11634263.0
2014-02-19,11400,11500,11300,11450,39223,133212.0,11634263.0
2014-02-20,11400,11500,11100,11200,26355,130304.0,11634263.0
2014-02-21,11250,11450,11250,11350,45991,132049.0,11634263.0
2014-02-24,11300,12050,11300,12000,330661,139611.0,11634263.0
2014-02-25,12300,12450,11800,11950,352774,139029.0,11634263.0
2014-02-26,11900,11950,11650,11850,111027,137866.0,11634263.0
2014-02-27,11900,12050,11800,11800,100603,137284.0,11634263.0
2014-02-28,11950,12050,11800,11950,93366,139029.0,11634263.0
2014-03-03,11850,12150,11650,12100,102510,140775.0,11634263.0
2014-03-04,12000,12200,11850,11900,94712,138448.0,11634263.0
2014-03-05,12050,12350,11900,12150,136717,141356.0,11634263.0
2014-03-06,12300,12400,12100,12100,99525,140775.0,11634263.0
2014-03-07,12200,12600,12150,12300,118768,143101.0,11634263.0
2014-03-10,12300,12450,12050,12100,93662,140775.0,11634263.0
2014-03-11,12050,12450,12050,12300,78825,143101.0,11634263.0
2014-03-12,12250,12300,11900,11900,61690,138448.0,11634263.0
2014-03-13,11950,12900,11850,12850,255922,149500.0,11634263.0
2014-03-14,12700,13100,12600,13000,212585,151245.0,11634263.0
2014-03-17,12900,13250,12650,12750,107642,148337.0,11634263.0
2014-03-18,12900,12900,12400,12750,81453,148337.0,11634263.0
2014-03-19,12750,12850,12400,12550,59294,146010.0,11634263.0
2014-03-20,12450,12700,12200,12500,60646,145428.0,11634263.0
2014-03-21,12600,12950,12400,12900,116085,150082.0,11634263.0
2014-03-24,12850,12900,12450,12600,67257,146592.0,11634263.0
2014-03-25,12500,12850,12450,12550,73299,146010.0,11634263.0
2014-03-26,12550,12750,12400,12650,86691,147173.0,11634263.0
2014-03-27,12700,13400,12650,13200,356892,153572.0,11634263.0
2014-03-28,13200,13200,12750,12900,125765,150082.0,11634263.0
2014-03-31,12900,13150,12450,12600,91358,146592.0,11634263.0
2014-04-01,12650,12900,12500,12850,115795,149500.0,11634263.0
2014-04-02,12900,13250,12700,13150,145601,152991.0,11634263.0
2014-04-03,13250,13400,13050,13150,138189,152991.0,11634263.0
2014-04-04,13150,13650,13100,13600,255908,158226.0,11634263.0
2014-04-07,13550,13700,13200,13550,130119,157644.0,11634263.0
2014-04-08,13400,13500,13000,13000,144095,151245.0,11634263.0
2014-04-09,13100,13350,12950,13350,80928,155317.0,11634263.0
2014-04-10,13350,13450,13200,13350,66233,155317.0,11634263.0
2014-04-11,13300,13400,13000,13350,79070,155317.0,11634263.0
2014-04-14,13300,13350,13050,13150,69439,152991.0,11634263.0
2014-04-15,13150,13300,13000,13200,72727,153572.0,11634263.0
2014-04-16,13300,13300,12750,12800,156830,148919.0,11634263.0
2014-04-17,12850,13300,12550,13000,155835,151245.0,11634263.0
2014-04-18,12950,13400,12950,13400,73007,155899.0,11634263.0
2014-04-21,13300,13550,13300,13450,75986,156481.0,11634263.0
2014-04-22,13500,14100,13300,13850,359050,161135.0,11634263.0
2014-04-23,13850,14050,13700,13800,100860,160553.0,11634263.0
2014-04-24,13700,13800,13500,13650,50843,158808.0,11634263.0
2014-04-25,13550,14000,13550,13650,86112,158808.0,11634263.0
2014-04-28,13550,13850,13450,13500,33251,157063.0,11634263.0
2014-04-29,13500,13650,13000,13100,108554,152409.0,11634263.0
2014-04-30,13200,13550,13000,13500,70043,157063.0,11634263.0
2014-05-02,13500,13700,13350,13500,41331,157063.0,11634263.0
2014-05-07,13550,13550,13200,13300,29971,154736.0,11634263.0
2014-05-08,13400,13400,12850,12900,57977,150082.0,11634263.0
2014-05-09,12950,13450,12800,13400,67513,155899.0,11634263.0
2014-05-12,13350,13450,13050,13200,30302,153572.0,11634263.0
2014-05-13,13350,13350,13000,13050,41561,151827.0,11634263.0
2014-05-14,13150,13150,12800,12900,49446,150082.0,11634263.0
2014-05-15,12900,13150,12500,12500,156129,145428.0,11634263.0
2014-05-16,12400,12850,12300,12650,141556,147173.0,11634263.0
2014-05-19,12550,12650,12150,12300,82129,143101.0,11634263.0
2014-05-20,12300,12350,11500,11750,126560,136703.0,11634263.0
2014-05-21,11700,12400,11500,12300,77574,143101.0,11634263.0
2014-05-22,12400,12500,12100,12150,53884,141356.0,11634263.0
2014-05-23,12600,12850,12300,12300,138667,143101.0,11634263.0
2014-05-26,12350,12450,11950,12200,42041,141938.0,11634263.0
2014-05-27,12200,12250,11950,12050,33527,140193.0,11634263.0
2014-05-28,12150,13350,12150,13300,329160,154736.0,11634263.0
2014-05-29,13000,13350,12850,13300,96461,154736.0,11634263.0
2014-05-30,13150,13700,13050,13500,88953,157063.0,11634263.0
2014-06-02,13450,13450,12400,12600,90578,146592.0,11634263.0
2014-06-03,12450,12850,12400,12700,42478,147755.0,11634263.0
2014-06-05,12650,12650,12050,12150,53571,141356.0,11634263.0
2014-06-09,12200,12350,11800,12050,47709,140193.0,11634263.0
2014-06-10,12050,12300,12000,12150,23636,141356.0,11634263.0
2014-06-11,12200,12550,12150,12300,43638,143101.0,11634263.0
2014-06-12,12350,12450,12250,12400,15628,144265.0,11634263.0
2014-06-13,12400,12400,12050,12200,16272,141938.0,11634263.0
2014-06-16,12300,12350,12050,12200,17842,141938.0,11634263.0
2014-06-17,12200,12250,11900,12200,65549,141938.0,11634263.0
2014-06-18,12200,12850,12200,12600,70598,146592.0,11634263.0
2014-06-19,12600,12700,12400,12700,48054,147755.0,11634263.0
2014-06-20,12600,12750,12500,12650,38368,147173.0,11634263.0
2014-06-23,12800,13050,12300,12600,101678,146592.0,11634263.0
2014-06-24,12600,12950,11600,12100,175577,140775.0,11634263.0
2014-06-25,12100,12200,11600,11700,101717,136121.0,11634263.0
2014-06-26,11900,12050,11750,12000,42803,139611.0,11634263.0
2014-06-27,12100,12100,11750,11850,19925,137866.0,11634263.0
2014-06-30,11750,11850,11100,11550,113849,134376.0,11634263.0
2014-07-01,11500,12250,11400,12150,90365,141356.0,11634263.0
2014-07-02,12150,12450,12000,12350,81458,143683.0,11634263.0
2014-07-03,12100,12800,12100,12650,116246,147173.0,11634263.0
2014-07-04,12750,12850,12500,12600,35691,146592.0,11634263.0
2014-07-07,12500,12600,12300,12450,16581,144847.0,11634263.0
2014-07-08,12450,13000,12200,13000,64800,151245.0,11634263.0
2014-07-09,13100,13300,12850,13150,80177,152991.0,11634263.0
2014-07-10,13150,13150,12750,12850,36813,149500.0,11634263.0
2014-07-11,12750,12850,12350,12500,50977,145428.0,11634263.0
2014-07-14,12550,12600,12250,12500,51458,145428.0,11634263.0
2014-07-15,12600,13150,12500,12850,115440,149500.0,11634263.0
2014-07-16,12700,12850,12500,12700,48281,147755.0,11634263.0
2014-07-17,12700,12750,12500,12500,40569,145428.0,11634263.0
2014-07-18,12700,13000,12600,13000,70544,151245.0,11634263.0
2014-07-21,13150,13200,12650,12850,49520,149500.0,11634263.0
2014-07-22,12800,13100,12700,13050,49133,151827.0,11634263.0
2014-07-23,13050,13450,12950,13050,91413,151827.0,11634263.0
2014-07-24,13050,13200,12550,12550,76230,146010.0,11634263.0
2014-07-25,12500,12700,12250,12350,46241,143683.0,11634263.0
2014-07-28,12250,12500,12250,12350,22979,143683.0,11634263.0
2014-07-29,12300,12400,11850,11950,72127,139029.0,11634263.0
2014-07-30,11950,12200,11750,12050,30443,140193.0,11634263.0
2014-07-31,12000,12100,11550,11900,44023,138448.0,11634263.0
2014-08-01,11700,12050,11700,11950,20854,139029.0,11634263.0
2014-08-04,11950,12250,11900,12250,22759,142520.0,11634263.0
2014-08-05,12200,12250,11850,11900,21232,138448.0,11634263.0
2014-08-06,12000,12100,11850,12050,13661,140193.0,11634263.0
2014-08-07,11950,12300,11950,12250,23139,142520.0,11634263.0
2014-08-08,12200,12350,12000,12200,26488,141938.0,11634263.0
2014-08-11,12300,12300,11950,11950,13104,139029.0,11634263.0
2014-08-12,12000,12100,11600,11850,51545,137866.0,11634263.0
2014-08-13,11950,11950,11550,11800,36088,137284.0,11634263.0
2014-08-14,11800,11950,11650,11800,26616,137284.0,11634263.0
2014-08-18,11900,12000,11650,11700,25163,136121.0,11634263.0
2014-08-19,11700,11800,11600,11700,29191,136121.0,11634263.0
2014-08-20,11700,11750,11550,11550,33266,134376.0,11634263.0
2014-08-21,11600,11600,11300,11350,45709,132049.0,11634263.0
2014-08-22,11350,11500,11250,11400,27378,132631.0,11634263.0
2014-08-25,11400,11550,11350,11500,28637,133794.0,11634263.0
2014-08-26,11500,11700,11500,11700,44767,136121.0,11634263.0
2014-08-27,11550,11750,11500,11700,52073,136121.0,11634263.0
2014-08-28,11650,11800,11650,11700,32332,136121.0,11634263.0
2014-08-29,11700,11950,11650,11850,32621,137866.0,11634263.0
2014-09-01,11900,12200,11700,12000,39174,139611.0,11634263.0
2014-09-02,12100,12100,11850,12050,16349,140193.0,11634263.0
2014-09-03,12100,12200,11700,11850,34196,137866.0,11634263.0
2014-09-04,11700,11850,11400,11550,70143,134376.0,11634263.0
2014-09-05,11600,11600,11400,11600,33877,134957.0,11634263.0
2014-09-11,11650,11650,11450,11600,34620,134957.0,11634263.0
2014-09-12,11600,11650,11400,11450,35635,133212.0,11634263.0
2014-09-15,11450,11450,11100,11200,52535,130304.0,11634263.0
2014-09-16,11200,11300,11100,11100,44097,129140.0,11634263.0
2014-09-17,11200,11200,11000,11100,38450,129140.0,11634263.0
2014-09-18,11100,11200,10900,10950,51948,127395.0,11634263.0
2014-09-19,10950,11050,10800,10950,37950,127395.0,11634263.0
2014-09-22,10900,10950,10700,10700,47702,124487.0,11634263.0
2014-09-23,10700,10750,10450,10450,51315,121578.0,11634263.0
2014-09-24,10450,10950,10450,10900,61774,126813.0,11634263.0
2014-09-25,10800,10900,10600,10700,34752,124487.0,11634263.0
2014-09-26,10650,10700,10350,10400,47737,120996.0,11634263.0
2014-09-29,10400,10550,10200,10250,30983,119251.0,11634263.0
2014-09-30,10250,10500,10250,10450,23068,121578.0,11634263.0
2014-10-01,10400,10850,10250,10500,31644,122160.0,11634263.0
2014-10-02,10300,10450,10000,10150,50113,118088.0,11634263.0
2014-10-06,10000,10400,10000,10150,29297,118088.0,11634263.0
2014-10-07,10000,10250,10000,10050,32293,116924.0,11634263.0
2014-10-08,9960,10100,9450,9650,72647,112271.0,11634263.0
2014-10-10,9400,9720,9230,9700,85727,112852.0,11634263.0
2014-10-13,9800,9800,9190,9240,42481,107501.0,11634263.0
2014-10-14,9200,9350,9200,9210,30466,107152.0,11634263.0
2014-10-15,9300,9360,9050,9150,35840,106454.0,11634263.0
2014-10-16,9090,9090,8880,8900,29908,103545.0,11634263.0
2014-10-17,8900,9250,8790,9200,38110,107035.0,11634263.0
2014-10-20,9200,9680,9110,9600,38372,111689.0,11634263.0
2014-10-21,9530,9600,9290,9300,22117,108199.0,11634263.0
2014-10-22,9300,9330,9010,9170,42214,106686.0,11634263.0
2014-10-23,9280,9280,9040,9060,14717,105406.0,11634263.0
2014-10-24,9110,9310,9040,9040,27987,105174.0,11634263.0
2014-10-27,9470,10350,9450,10350,240219,120415.0,11634263.0
2014-10-28,10650,10700,10200,10500,121737,122160.0,11634263.0
2014-10-29,10600,10600,10250,10350,50084,120415.0,11634263.0
2014-10-30,10450,10600,10200,10350,48571,120415.0,11634263.0
2014-10-31,10350,10550,10200,10350,49223,120415.0,11634263.0
2014-11-03,10350,10400,10050,10100,38666,117506.0,11634263.0
2014-11-04,10250,10300,9880,10100,39959,117506.0,11634263.0
2014-11-05,10100,10200,9900,10150,27445,118088.0,11634263.0
2014-11-06,10200,10250,9900,9920,42122,115412.0,11634263.0
2014-11-07,9880,10100,9880,10050,13014,116924.0,11634263.0
2014-11-10,10100,10250,9980,10150,22786,118088.0,11634263.0
2014-11-11,10200,10200,10000,10150,23316,118088.0,11634263.0
2014-11-12,10100,10300,10050,10150,64271,118088.0,11634263.0
2014-11-13,10150,10750,10150,10700,99582,124487.0,11634263.0
2014-11-14,10650,10700,10400,10400,37714,120996.0,11634263.0
2014-11-17,10300,10700,10300,10550,34311,122741.0,11634263.0
2014-11-18,10600,10700,10350,10550,19107,122741.0,11634263.0
2014-11-19,10550,10800,10500,10750,26643,125068.0,11634263.0
2014-11-20,10700,10700,10400,10450,19608,121578.0,11634263.0
2014-11-21,10900,11400,10550,10600,125497,123323.0,11634263.0
2014-11-24,10600,10700,10300,10500,51932,122160.0,11634263.0
2014-11-25,10450,10900,10450,10900,39974,126813.0,11634263.0
2014-11-26,11050,11050,10750,10800,17596,125650.0,11634263.0
2014-11-27,10750,10950,10700,10750,9774,125068.0,11634263.0
2014-11-28,10850,10850,10500,10500,21265,122160.0,11634263.0
2014-12-01,10600,10600,10400,10400,21562,120996.0,11634263.0
2014-12-02,10350,10550,10250,10350,34282,120415.0,11634263.0
2014-12-03,10450,10650,10250,10600,14792,123323.0,11634263.0
2014-12-04,10700,10750,10500,10700,11697,124487.0,11634263.0
2014-12-05,10700,10750,10400,10450,27866,121578.0,11634263.0
2014-12-08,10450,10750,10450,10600,19295,123323.0,11634263.0
2014-12-09,10750,10800,10550,10700,14265,124487.0,11634263.0
2014-12-10,10650,10800,10550,10600,17030,123323.0,11634263.0
2014-12-11,10650,10800,10500,10800,16575,125650.0,11634263.0
2014-12-12,10800,10800,10200,10300,61447,119833.0,11634263.0
2014-12-15,10200,10500,10000,10400,29839,120996.0,11634263.0
2014-12-16,10450,10600,10350,10500,21652,122160.0,11634263.0
2014-12-17,10500,10600,10450,10450,30741,121578.0,11634263.0
2014-12-18,10600,10600,10350,10500,22599,122160.0,11634263.0
2014-12-19,10550,10600,10450,10450,20444,121578.0,11634263.0
2014-12-22,10600,10650,10300,10650,16360,123905.0,11634263.0
2014-12-23,10700,10900,10600,10850,20391,126232.0,11634263.0
2014-12-24,10850,11000,10750,10800,17104,125650.0,11634263.0
2014-12-26,10800,11050,10750,10950,21212,127395.0,11634263.0
2014-12-29,11000,11200,10950,11000,16537,127977.0,11634263.0
2014-12-30,11150,11200,10750,11200,13025,130304.0,11634263.0
2015-01-02,11200,11300,10750,10850,9260,126232.0,11634263.0
2015-01-05,10950,10950,10650,10900,26727,126813.0,11634263.0
2015-01-06,10850,10950,10600,10700,25808,124487.0,11634263.0
2015-01-07,10700,10800,10550,10750,14148,125068.0,11634263.0
2015-01-08,10850,10850,10600,10700,29626,124487.0,11634263.0
2015-01-09,10800,11450,10650,11150,76296,129722.0,11634263.0
2015-01-12,11150,11500,11100,11400,43934,132631.0,11634263.0
2015-01-13,11300,11500,11000,11050,31391,128559.0,11634263.0
2015-01-14,11150,11150,10800,10950,30728,127395.0,11634263.0
2015-01-15,10950,11050,10650,10850,39613,126232.0,11634263.0
2015-01-16,10850,10850,10500,10550,31853,122741.0,11634263.0
2015-01-19,10650,10700,10450,10500,32755,122160.0,11634263.0
2015-01-20,10450,10650,10300,10550,55033,122741.0,11634263.0
2015-01-21,10450,10700,10450,10550,20138,122741.0,11634263.0
2015-01-22,10550,10700,10500,10550,17744,122741.0,11634263.0
2015-01-23,10550,10700,10300,10600,50365,123323.0,11634263.0
2015-01-26,10600,10750,10400,10600,15208,123323.0,11634263.0
2015-01-27,10550,10900,10550,10850,20808,126232.0,11634263.0
2015-01-28,10750,10950,10700,10750,13078,125068.0,11634263.0
2015-01-29,10800,10950,10700,10850,50233,126232.0,11634263.0
2015-01-30,10950,11000,10600,10750,23434,125068.0,11634263.0
2015-02-02,10750,10900,10600,10700,24970,124487.0,11634263.0
2015-02-03,10600,10600,10300,10350,46098,120415.0,11634263.0
2015-02-04,10500,10650,10300,10450,30916,121578.0,11634263.0
2015-02-05,10400,10450,10300,10300,24751,119833.0,11634263.0
2015-02-06,10350,10550,9950,10100,84798,117506.0,11634263.0
2015-02-09,10100,10200,9950,9990,25341,116226.0,11634263.0
2015-02-10,9950,10100,9900,9910,11183,115296.0,11634263.0
2015-02-11,9910,9980,9850,9960,21043,115877.0,11634263.0
2015-02-12,9960,10000,9850,9860,13280,114714.0,11634263.0
2015-02-13,9860,9860,9600,9730,13865,113201.0,11634263.0
2015-02-16,9730,9980,9660,9900,10489,115179.0,11634263.0
2015-02-17,9850,10000,9770,9840,18982,114481.0,11634263.0
2015-02-23,9840,10150,9830,10000,20012,116343.0,11634263.0
2015-02-24,10000,10100,9910,9910,27152,115296.0,11634263.0
2015-02-25,9920,10050,9840,10050,32215,116924.0,11634263.0
2015-02-26,10050,10150,9980,10000,13036,116343.0,11634263.0
2015-02-27,10100,10150,9990,10000,32895,116343.0,11634263.0
2015-03-02,10050,10700,10050,10500,57189,122160.0,11634263.0
2015-03-03,10600,11000,10450,10450,58812,121578.0,11634263.0
2015-03-04,10450,10600,10350,10400,20109,120996.0,11634263.0
2015-03-05,10400,10800,10350,10650,34315,123905.0,11634263.0
2015-03-06,10800,10800,10450,10550,24388,122741.0,11634263.0
2015-03-09,10550,10600,10400,10400,15465,120996.0,11634263.0
2015-03-10,10700,10700,10450,10500,24153,122160.0,11634263.0
2015-03-11,10500,10600,10400,10450,20317,121578.0,11634263.0
2015-03-12,10550,10650,10500,10600,18184,123323.0,11634263.0
2015-03-13,10600,11000,10550,10800,46216,125650.0,11634263.0
2015-03-16,10900,10950,10750,10850,28834,126232.0,11634263.0
2015-03-17,10950,11000,10750,10850,26295,126232.0,11634263.0
2015-03-18,10900,10900,10700,10750,31704,125068.0,11634263.0
2015-03-19,10650,10900,10650,10850,14847,126232.0,11634263.0
2015-03-20,11000,12000,10800,11750,112818,136703.0,11634263.0
2015-03-23,11800,12100,11650,11750,80455,136703.0,11634263.0
2015-03-24,11700,12150,11350,12000,87071,139611.0,11634263.0
2015-03-25,12100,12100,11450,11450,43914,133212.0,11634263.0
2015-03-26,11450,11450,11200,11450,17424,133212.0,11634263.0
2015-03-27,11350,11600,11150,11150,18358,129722.0,11634263.0
2015-03-30,11300,11600,10950,11200,25502,130304.0,11634263.0
2015-03-31,11400,11600,11200,11200,20202,130304.0,11634263.0
2015-04-01,11300,11600,11300,11350,22174,132049.0,11634263.0
2015-04-02,11250,12000,11250,11900,56609,138448.0,11634263.0
2015-04-03,11800,12800,11700,12600,80349,146592.0,11634263.0
2015-04-06,12450,12950,12450,12750,47579,148337.0,11634263.0
2015-04-07,12650,12950,12600,12900,74292,150082.0,11634263.0
2015-04-08,13050,13200,12650,12700,67589,147755.0,11634263.0
2015-04-09,12950,13600,12700,13050,82813,151827.0,11634263.0
2015-04-10,13250,13250,12950,13200,54081,153572.0,11634263.0
2015-04-13,13400,13550,12950,13050,56491,151827.0,11634263.0
2015-04-14,13050,13200,12300,12500,116628,145428.0,11634263.0
2015-04-15,12650,13000,12550,12850,46145,149500.0,11634263.0
2015-04-16,13250,13650,12300,12600,245019,146592.0,11634263.0
2015-04-17,12900,14300,12900,14100,687955,164043.0,11634263.0
2015-04-20,14000,14700,13900,14300,374136,166370.0,11634263.0
2015-04-21,14300,14350,13750,14000,111011,162880.0,11634263.0
2015-04-22,14000,14000,12050,13000,293001,151245.0,11634263.0
2015-04-23,13000,13250,11650,12950,467729,150664.0,11634263.0
2015-04-24,13100,13150,12300,12550,223639,146010.0,11634263.0
2015-04-27,12750,13300,12600,13000,195429,151245.0,11634263.0
2015-04-28,12900,13750,12750,13200,169259,153572.0,11634263.0
2015-04-29,13150,13450,12850,13300,117518,154736.0,11634263.0
2015-04-30,13300,15250,13150,14800,695826,172187.0,11634263.0
2015-05-04,15050,15750,14700,14800,301946,172187.0,11634263.0
2015-05-06,14650,14700,14100,14450,164813,168115.0,11634263.0
2015-05-07,14400,16300,14350,15750,465359,183240.0,11634263.0
2015-05-08,15700,17200,15400,16250,327342,189057.0,11634263.0
2015-05-11,16200,18600,16100,18350,375700,213489.0,11634263.0
2015-05-12,18100,18650,17500,18000,156033,209417.0,11634263.0
2015-05-13,18000,18750,17700,17850,174473,207672.0,11634263.0
2015-05-14,17850,19000,17800,18700,172899,217561.0,11634263.0
2015-05-15,18650,19450,17700,17950,187343,208835.0,11634263.0
2015-05-18,17700,17850,17250,17550,77902,204181.0,11634263.0
2015-05-19,17900,17900,16850,17350,190500,201854.0,11634263.0
2015-05-20,17250,18950,17250,18650,132064,216979.0,11634263.0
2015-05-21,19000,19200,18300,18800,90595,218724.0,11634263.0
2015-05-22,18600,19300,18300,18800,83480,218724.0,11634263.0
2015-05-26,18900,19500,17150,18600,274573,216397.0,11634263.0
2015-05-27,18600,18600,17450,17450,178285,203018.0,11634263.0
2015-05-28,17550,18350,17300,17450,109417,203018.0,11634263.0
2015-05-29,17500,18000,17200,17850,82722,207672.0,11634263.0
2015-06-01,17850,18150,17100,17600,56531,204763.0,11634263.0
2015-06-02,17300,17800,16500,17550,174364,204181.0,11634263.0
2015-06-03,17550,18350,16700,16700,140228,194292.0,11634263.0
2015-06-04,16750,17100,16300,16500,70948,191965.0,11634263.0
2015-06-05,16400,16800,16050,16450,90052,191384.0,11634263.0
2015-06-08,16450,17600,16200,17300,97043,201273.0,11634263.0
2015-06-09,17350,18700,17000,18000,106040,209417.0,11634263.0
2015-06-10,18000,18950,18000,18400,128031,214070.0,11634263.0
2015-06-11,18700,18800,17850,18400,52471,214070.0,11634263.0
2015-06-12,18800,19050,18350,18400,101933,214070.0,11634263.0
2015-06-15,18900,20950,18600,20000,365836,232685.0,11634263.0
2015-06-16,20050,20700,18850,19900,183327,231522.0,11634263.0
2015-06-17,19900,20400,19100,20000,138731,232685.0,11634263.0
2015-06-18,20000,21000,19700,19950,175731,232104.0,11634263.0
2015-06-19,20000,20450,19100,20200,107284,235012.0,11634263.0
2015-06-22,20800,22450,20700,21350,351100,248392.0,11634263.0
2015-06-23,21400,22100,21000,21100,96591,245483.0,11634263.0
2015-06-24,21450,22950,20800,22800,203031,265261.0,11634263.0
2015-06-25,22800,22850,22100,22450,89459,261189.0,11634263.0
2015-06-26,22150,23900,21650,23250,169015,270497.0,11634263.0
2015-06-29,22500,27250,22100,24900,443490,289693.0,11634263.0
2015-06-30,24900,26600,24000,24900,213087,289693.0,11634263.0
2015-07-01,25300,25650,24450,25300,208504,294347.0,11634263.0
2015-07-02,25850,26150,25200,25500,203319,296674.0,11634263.0
2015-07-03,25450,25500,24550,25100,189272,292020.0,11634263.0
2015-07-06,24550,25100,23650,24150,149180,280967.0,11634263.0
2015-07-07,24500,25050,23500,24750,169289,287948.0,11634263.0
2015-07-08,25000,25050,23900,24500,108406,285039.0,11634263.0
2015-07-09,23950,24900,23150,24050,129930,279804.0,11634263.0
2015-07-10,24500,25050,23900,25050,80359,291438.0,11634263.0
2015-07-13,25250,25250,24400,24900,76771,289693.0,11634263.0
2015-07-14,24850,25100,24150,24300,82537,282713.0,11634263.0
2015-07-15,24500,25900,23900,25900,221406,301327.0,11634263.0
2015-07-16,26200,26800,25400,25800,177565,300164.0,11634263.0
2015-07-17,25800,26100,24500,25450,102458,296092.0,11634263.0
