아시아종묘(154030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-03,5580,5580,5580,5580,100,33908.0,6076620.0
2016-05-04,6000,6000,5600,5700,3020,34637.0,6076620.0
2016-05-09,5700,6100,5700,6100,9302,37067.0,6076620.0
2016-05-10,6100,6100,5860,6090,1011,37007.0,6076620.0
2016-05-11,6000,6000,6000,6000,10200,36460.0,6076620.0
2016-05-12,6000,6000,6000,6000,200,36460.0,6076620.0
2016-05-13,6000,6000,6000,6000,0,36460.0,6076620.0
2016-05-16,6100,6100,6100,6100,26,37067.0,6076620.0
2016-05-17,6490,6490,6100,6190,103,37614.0,6076620.0
2016-05-18,6000,6000,6000,6000,3599,36460.0,6076620.0
2016-05-19,6000,6000,5550,5550,223,33725.0,6076620.0
2016-05-20,5510,5940,5510,5940,421,36095.0,6076620.0
2016-05-23,5950,6040,5950,6040,1755,36703.0,6076620.0
2016-05-24,6000,6000,5750,5750,4220,34941.0,6076620.0
2016-05-25,5760,6090,5700,6090,1502,37007.0,6076620.0
2016-05-26,5900,6290,5900,6290,71,38222.0,6076620.0
2016-05-27,5810,6290,5810,6280,203,38161.0,6076620.0
2016-05-30,5900,6300,5750,6300,2702,38283.0,6076620.0
2016-05-31,6300,6300,6300,6300,0,38283.0,6076620.0
2016-06-01,6300,6300,6300,6300,0,,
2016-06-02,6390,6390,5980,6340,5,38526.0,6076620.0
2016-06-03,6400,6990,6400,6750,28,41017.0,6076620.0
2016-06-07,6760,6760,6750,6760,236,41078.0,6076620.0
2016-06-08,6000,6790,6000,6790,20,41260.0,6076620.0
2016-06-09,6900,6900,6900,6900,16,41929.0,6076620.0
2016-06-10,7000,7000,6500,6990,185,42476.0,6076620.0
2016-06-13,6990,6990,6990,6990,3,42476.0,6076620.0
2016-06-14,6200,6950,6100,6950,20252,42233.0,6076620.0
2016-06-15,6500,6890,6500,6500,4201,39498.0,6076620.0
2016-06-16,6800,6800,6750,6750,86,41017.0,6076620.0
2016-06-17,7740,7740,7740,7740,1,47033.0,6076620.0
2016-06-20,6580,6990,6580,6980,924,42415.0,6076620.0
2016-06-21,6990,6990,6500,6590,576,40045.0,6076620.0
2016-06-22,6900,6900,6360,6900,2679,41929.0,6076620.0
2016-06-23,6700,6700,6700,6700,3,40713.0,6076620.0
2016-06-24,6500,6890,6300,6880,5170,41807.0,6076620.0
2016-06-27,6880,6880,6880,6880,40,41807.0,6076620.0
2016-06-28,6880,6880,6880,6880,0,41807.0,6076620.0
2016-06-29,6940,6940,6890,6900,520,41929.0,6076620.0
2016-06-30,6500,6950,6500,6950,570,42233.0,6076620.0
2016-07-01,6940,6950,6940,6950,31,42233.0,6076620.0
2016-07-04,6800,6800,6750,6800,3160,41321.0,6076620.0
2016-07-05,6600,6970,6600,6970,5901,42354.0,6076620.0
2016-07-06,6610,6790,6610,6610,4627,40166.0,6076620.0
2016-07-07,6800,6800,6610,6790,302,41260.0,6076620.0
2016-07-08,7700,7700,6600,7490,4002,45514.0,6076620.0
2016-07-11,8400,8400,6530,6980,20503,42415.0,6076620.0
2016-07-12,6970,7240,6970,7200,13003,43752.0,6076620.0
2016-07-13,6800,6990,6470,6800,16123,41321.0,6076620.0
2016-07-14,7490,7490,7440,7450,7588,45271.0,6076620.0
2016-07-15,7700,7700,7200,7450,16010,45271.0,6076620.0
2016-07-18,7500,7650,7050,7500,11993,45575.0,6076620.0
2016-07-19,7550,7550,7410,7500,7701,45575.0,6076620.0
2016-07-20,7220,7500,7220,7500,501,45575.0,6076620.0
2016-07-21,7500,7500,7490,7500,18586,45575.0,6076620.0
2016-07-22,7500,7500,7310,7480,2029,45453.0,6076620.0
2016-07-25,7310,7550,7300,7550,388,45878.0,6076620.0
2016-07-26,7500,7500,7310,7500,2231,45575.0,6076620.0
2016-07-27,7490,7500,7490,7500,120,45575.0,6076620.0
2016-07-28,7300,7500,7300,7500,101,45575.0,6076620.0
2016-07-29,7490,7950,7490,7950,4050,48309.0,6076620.0
2016-08-01,7930,7930,7300,7400,605,44967.0,6076620.0
2016-08-02,7300,7300,7300,7300,998,44359.0,6076620.0
2016-08-03,7940,7940,7300,7300,1581,44359.0,6076620.0
2016-08-04,7310,7480,7310,7480,201,45453.0,6076620.0
2016-08-05,7970,7970,7400,7500,16001,45575.0,6076620.0
2016-08-08,7500,7500,7500,7500,272,45575.0,6076620.0
2016-08-09,7500,7500,7500,7500,0,45575.0,6076620.0
2016-08-10,7500,7700,7500,7700,620,46790.0,6076620.0
2016-08-11,7590,7590,7590,7590,0,46122.0,6076620.0
2016-08-12,7710,7710,7710,7710,1,46851.0,6076620.0
2016-08-16,7260,7800,7260,7800,3001,47398.0,6076620.0
2016-08-17,7500,7500,7500,7500,60,45575.0,6076620.0
2016-08-18,7210,7500,7210,7500,3823,45575.0,6076620.0
2016-08-19,7500,7500,7500,7500,1,45575.0,6076620.0
2016-08-22,7500,7500,7230,7230,5445,43934.0,6076620.0
2016-08-23,7230,7230,7230,7230,200,43934.0,6076620.0
2016-08-24,7230,7230,7230,7230,63,43934.0,6076620.0
2016-08-25,7230,7230,7230,7230,0,43934.0,6076620.0
2016-08-26,7230,7230,7230,7230,0,,
2016-08-29,7490,7500,7490,7500,551,45575.0,6076620.0
2016-08-30,7500,7500,7500,7500,200,45575.0,6076620.0
2016-08-31,7000,7490,7000,7490,1651,45514.0,6076620.0
2016-09-01,7490,7490,7100,7100,194,43144.0,6076620.0
2016-09-02,6900,7020,6900,6950,1511,42233.0,6076620.0
2016-09-05,6950,6950,6950,6950,200,42233.0,6076620.0
2016-09-06,7290,7300,7060,7060,202,57790.0,8185539.0
2016-09-07,7090,8100,7090,8100,10500,66303.0,8185539.0
2016-09-08,7650,7650,7500,7500,710,61392.0,8185539.0
2016-09-09,7300,7450,7300,7450,9850,60982.0,8185539.0
2016-09-12,7450,7450,7450,7450,1,60982.0,8185539.0
2016-09-13,7450,7450,7450,7450,201,60982.0,8185539.0
2016-09-19,7450,7450,7010,7440,11651,60900.0,8185539.0
2016-09-20,7400,7400,7300,7300,5948,59754.0,8185539.0
2016-09-21,7300,7300,7300,7300,0,59754.0,8185539.0
2016-09-22,7250,7250,7250,7250,0,59345.0,8185539.0
2016-09-23,6180,7300,6180,7200,1102,58936.0,8185539.0
2016-09-26,7200,7200,7200,7200,200,58936.0,8185539.0
2016-09-27,7190,7190,7190,7190,0,58854.0,8185539.0
2016-09-28,7000,7190,7000,7190,421,58854.0,8185539.0
2016-09-29,6800,7190,6800,7190,2,58854.0,8185539.0
2016-09-30,7100,7100,7100,7100,0,58117.0,8185539.0
2016-10-04,6720,6720,6720,6720,1,55007.0,8185539.0
2016-10-05,6360,7400,6360,7190,4,58854.0,8185539.0
2016-10-06,7180,7180,7180,7180,0,58772.0,8185539.0
2016-10-07,7190,7190,7180,7180,3020,58772.0,8185539.0
2016-10-10,7160,7160,7160,7160,0,58608.0,8185539.0
2016-10-11,7140,7140,7140,7140,50,58445.0,8185539.0
2016-10-12,7140,7140,7140,7140,0,58445.0,8185539.0
2016-10-13,7100,7100,7100,7100,0,58117.0,8185539.0
2016-10-14,7100,7100,7100,7100,100,58117.0,8185539.0
2016-10-17,7190,7190,7150,7190,2000,58854.0,8185539.0
2016-10-18,6790,6790,6790,6790,1,55580.0,8185539.0
2016-10-19,7100,7190,7100,7190,501,58854.0,8185539.0
2016-10-20,6790,7100,6790,7100,148,58117.0,8185539.0
2016-10-21,6040,7100,6040,7100,210,58117.0,8185539.0
2016-10-24,6040,7080,6040,7080,11,57954.0,8185539.0
2016-10-25,6680,7080,6680,7080,400,57954.0,8185539.0
2016-10-26,7050,7050,7050,7050,0,57708.0,8185539.0
2016-10-27,7000,7000,7000,7000,1,57299.0,8185539.0
2016-10-28,5950,7000,5950,7000,11,57299.0,8185539.0
2016-10-31,6610,6980,6610,6980,790,57135.0,8185539.0
2016-11-01,6970,6970,6970,6970,0,57053.0,8185539.0
2016-11-02,6990,6990,6700,6900,160,56480.0,8185539.0
2016-11-03,6700,6700,6700,6700,30,54843.0,8185539.0
2016-11-04,6330,6330,6330,6330,87,51814.0,8185539.0
2016-11-07,7270,7270,7000,7000,601,57299.0,8185539.0
2016-11-08,6990,6990,6990,6990,200,57217.0,8185539.0
2016-11-09,6750,6750,6750,6750,3000,55252.0,8185539.0
2016-11-10,6510,6750,6510,6750,451,55252.0,8185539.0
2016-11-11,6710,6750,6500,6750,283,55252.0,8185539.0
2016-11-14,6750,6750,6750,6750,80,55252.0,8185539.0
2016-11-15,6700,6700,6700,6700,118,54843.0,8185539.0
2016-11-16,5700,6500,5700,6500,5150,53206.0,8185539.0
2016-11-17,6480,6480,6480,6480,150,53042.0,8185539.0
2016-11-18,6120,6350,6120,6350,401,51978.0,8185539.0
2016-11-21,6100,6100,6000,6070,2200,49686.0,8185539.0
2016-11-22,5900,6000,5800,6000,2259,49113.0,8185539.0
2016-11-23,5900,5900,5900,5900,67,48295.0,8185539.0
2016-11-24,5900,5900,5900,5900,0,48295.0,8185539.0
2016-11-25,5060,5900,5060,5060,905,41419.0,8185539.0
2016-11-28,4650,5600,4650,5600,1780,45839.0,8185539.0
2016-11-29,5400,5400,5400,5400,72,44202.0,8185539.0
2016-11-30,5600,5600,5600,5600,750,45839.0,8185539.0
2016-12-01,5400,5400,5300,5300,80,43383.0,8185539.0
2016-12-02,5000,5000,5000,5000,300,40928.0,8185539.0
2016-12-05,4750,4750,4750,4750,250,38881.0,8185539.0
2016-12-06,5100,5100,5100,5100,1,41746.0,8185539.0
2016-12-07,4815,4815,4815,4815,279,39413.0,8185539.0
2016-12-08,4815,4815,4815,4815,300,39413.0,8185539.0
2016-12-09,4815,4815,4815,4815,0,39413.0,8185539.0
2016-12-12,4820,4820,4800,4800,1600,39291.0,8185539.0
2016-12-13,4800,4800,4800,4800,805,39291.0,8185539.0
2016-12-14,4150,4200,4150,4150,11708,33970.0,8185539.0
2016-12-15,4495,4495,3980,4495,5386,36794.0,8185539.0
2016-12-16,4405,4485,4405,4485,919,36712.0,8185539.0
2016-12-19,4700,4750,4700,4750,1788,38881.0,8185539.0
2016-12-20,4800,4800,4800,4800,67,39291.0,8185539.0
2016-12-21,4800,4800,4800,4800,43,39291.0,8185539.0
2016-12-22,4790,4790,4790,4790,0,39209.0,8185539.0
2016-12-23,4790,4790,4790,4790,136,39209.0,8185539.0
2016-12-26,4790,4790,4790,4790,300,39209.0,8185539.0
2016-12-27,4790,4800,4710,4800,13064,39291.0,8185539.0
2016-12-28,5300,5300,5300,5300,10,43383.0,8185539.0
2016-12-29,5000,5300,5000,5300,459,43383.0,8185539.0
2017-01-02,5980,5990,5980,5990,150,49031.0,8185539.0
2017-01-03,5900,5900,5600,5600,1250,45839.0,8185539.0
2017-01-04,5600,5600,5000,5000,10869,40928.0,8185539.0
2017-01-05,5000,5500,5000,5500,9157,45020.0,8185539.0
2017-01-06,5000,5000,5000,5000,100,40928.0,8185539.0
2017-01-09,4910,4910,4905,4905,219,40150.0,8185539.0
2017-01-10,4905,4905,4905,4905,50,40150.0,8185539.0
2017-01-11,4500,5000,4500,5000,1595,40928.0,8185539.0
2017-01-12,5000,5000,5000,5000,0,40928.0,8185539.0
2017-01-13,5000,5600,5000,5010,491,41010.0,8185539.0
2017-01-16,5010,5010,5010,5010,0,41010.0,8185539.0
2017-01-17,5010,5010,5010,5010,0,,
2017-01-18,5000,5000,5000,5000,0,40928.0,8185539.0
2017-01-19,5000,5000,5000,5000,0,,
2017-01-20,5000,5000,5000,5000,0,,
2017-01-23,5000,5000,5000,5000,0,,
2017-01-24,4265,4500,4265,4500,160,36835.0,8185539.0
2017-01-25,4500,4500,4500,4500,0,36835.0,8185539.0
2017-01-26,4500,4500,4500,4500,0,,
2017-01-31,5170,5170,5170,5170,120,42319.0,8185539.0
2017-02-01,5170,5170,5170,5170,0,42319.0,8185539.0
2017-02-02,5170,5170,5170,5170,0,,
2017-02-03,5170,5170,5170,5170,0,,
2017-02-06,5170,5170,5170,5170,0,,
2017-02-07,5170,5170,5170,5170,0,,
2017-02-08,5160,5160,5160,5160,96,42237.0,8185539.0
2017-02-09,5130,5130,5130,5130,0,41992.0,8185539.0
2017-02-10,5130,5130,5130,5130,0,41992.0,8185539.0
2017-02-13,5050,5050,5050,5050,0,41337.0,8185539.0
2017-02-14,4460,5200,4460,5100,6510,41746.0,8185539.0
2017-02-15,4520,5090,4520,5090,5500,41664.0,8185539.0
2017-02-16,5040,5040,5040,5040,0,41255.0,8185539.0
2017-02-17,5040,5040,5040,5040,0,41255.0,8185539.0
2017-02-20,4995,4995,4995,4995,0,40887.0,8185539.0
2017-02-21,4530,4530,4350,4510,2830,36917.0,8185539.0
2017-02-22,4565,4565,4565,4565,0,37367.0,8185539.0
2017-02-23,4570,4570,4570,4570,0,37408.0,8185539.0
2017-02-24,4560,4560,4560,4560,69,37326.0,8185539.0
2017-02-27,4900,4900,4900,4900,1000,40109.0,8185539.0
2017-02-28,4895,4895,4895,4895,0,40068.0,8185539.0
2017-03-02,4550,5000,4550,5000,228,40928.0,8185539.0
2017-03-03,5000,5000,5000,5000,200,40928.0,8185539.0
2017-03-06,4995,4995,4995,4995,1,40887.0,8185539.0
2017-03-07,4995,4995,4995,4995,0,40887.0,8185539.0
2017-03-08,5390,5390,4595,4595,88,37613.0,8185539.0
2017-03-09,4590,4590,4570,4590,804,37572.0,8185539.0
2017-03-10,5050,5050,5050,5050,8,41337.0,8185539.0
2017-03-13,5050,5050,5050,5050,0,41337.0,8185539.0
2017-03-14,4875,4875,4875,4875,1,39905.0,8185539.0
2017-03-15,4875,4875,4875,4875,0,39905.0,8185539.0
2017-03-16,4875,4875,4875,4875,0,,
2017-03-17,4610,4610,4610,4610,100,37735.0,8185539.0
2017-03-20,4640,4640,4640,4640,0,37981.0,8185539.0
2017-03-21,4640,4660,4640,4655,511,38104.0,8185539.0
2017-03-22,4660,4660,4660,4660,0,38145.0,8185539.0
2017-03-23,4620,4620,4600,4600,2200,37653.0,8185539.0
2017-03-24,4630,4850,4600,4850,17301,39700.0,8185539.0
2017-03-27,4840,4840,4840,4840,0,39618.0,8185539.0
2017-03-28,4800,4800,4800,4800,5,39291.0,8185539.0
2017-03-29,4650,4650,4100,4310,162,35280.0,8185539.0
2017-03-30,3845,4600,3845,4600,161,37653.0,8185539.0
2017-03-31,4600,4600,4500,4500,151,36835.0,8185539.0
2017-04-03,4600,4600,4510,4600,410,37653.0,8185539.0
2017-04-04,4600,4600,4600,4600,0,37653.0,8185539.0
2017-04-05,4000,4400,4000,4400,17014,36016.0,8185539.0
2017-04-06,4400,4400,4400,4400,0,36016.0,8185539.0
2017-04-07,4400,4400,4400,4400,0,,
2017-04-10,4400,4400,4400,4400,300,36016.0,8185539.0
2017-04-11,4400,4400,4400,4400,12874,36016.0,8185539.0
2017-04-12,4695,4695,4695,4695,100,38431.0,8185539.0
2017-04-13,4600,4600,4400,4400,670,36016.0,8185539.0
2017-04-14,4010,5040,4010,4950,1405,40518.0,8185539.0
2017-04-17,5500,5500,4255,4700,1206,38472.0,8185539.0
2017-04-18,4695,4695,4695,4695,0,38431.0,8185539.0
2017-04-19,4600,4600,4600,4600,0,37653.0,8185539.0
2017-04-20,4500,4500,4500,4500,0,36835.0,8185539.0
2017-04-21,4500,4500,4500,4500,200,36835.0,8185539.0
2017-04-24,4500,4500,4500,4500,0,,
2017-04-25,4500,4500,4320,4320,13649,35362.0,8185539.0
2017-04-26,4350,4350,4350,4350,0,35607.0,8185539.0
2017-04-27,4350,4350,4350,4350,0,35607.0,8185539.0
2017-04-28,4500,5000,4500,4995,31,40887.0,8185539.0
2017-05-02,5000,5000,5000,5000,2000,40928.0,8185539.0
2017-05-04,5000,5000,4600,4600,4379,37653.0,8185539.0
2017-05-08,3990,4025,3990,4025,12,32947.0,8185539.0
2017-05-10,4620,4620,4085,4085,88,33438.0,8185539.0
2017-05-11,4500,4690,4500,4690,526,38390.0,8185539.0
2017-05-12,4690,4690,4690,4690,455,38390.0,8185539.0
2017-05-15,4690,4690,4690,4690,0,38390.0,8185539.0
2017-05-16,4690,4690,4690,4690,0,,
2017-05-17,4690,4690,4690,4690,0,,
2017-05-18,4690,4690,4690,4690,0,,
2017-05-19,4500,4500,4500,4500,533,36835.0,8185539.0
2017-05-22,4505,4505,4505,4505,2,36876.0,8185539.0
2017-05-23,4505,4505,4505,4505,0,36876.0,8185539.0
2017-05-24,4500,4500,4500,4500,1,36835.0,8185539.0
2017-05-25,4500,4500,4500,4500,0,,
2017-05-26,4500,4500,4500,4500,0,,
2017-05-29,4500,4500,4500,4500,196,36835.0,8185539.0
2017-05-30,5150,5150,4700,4720,3001,38636.0,8185539.0
2017-05-31,4720,4720,4720,4720,0,38636.0,8185539.0
2017-06-01,4720,4720,4720,4720,0,,
2017-06-02,4720,4720,4720,4720,0,,
2017-06-05,4550,4550,4550,4550,1500,37244.0,8185539.0
2017-06-07,4550,4550,4550,4550,0,37244.0,8185539.0
2017-06-08,4900,4900,4900,4900,50,40109.0,8185539.0
2017-06-09,4750,4800,4540,4750,13502,38881.0,8185539.0
2017-06-12,4750,4750,4750,4750,0,38881.0,8185539.0
2017-06-13,4160,4195,4160,4195,421,34338.0,8185539.0
2017-06-14,4695,4695,4695,4695,100,38431.0,8185539.0
2017-06-15,4695,4695,4695,4695,0,38431.0,8185539.0
2017-06-16,4695,4695,4695,4695,271,38431.0,8185539.0
2017-06-19,4695,4695,4695,4695,0,,
2017-06-20,4695,4695,4695,4695,0,,
2017-06-21,4695,4695,4695,4695,0,,
2017-06-22,4710,4710,4710,4710,707,38554.0,8185539.0
2017-06-23,4710,4710,4710,4710,0,38554.0,8185539.0
2017-06-26,4710,4710,4710,4710,0,,
2017-06-27,4750,4760,4710,4710,3700,38554.0,8185539.0
2017-06-28,4710,4710,4710,4710,0,,
2017-06-29,4570,4750,4570,4750,1468,38881.0,8185539.0
2017-06-30,4730,4730,4730,4730,0,38718.0,8185539.0
2017-07-03,4760,4760,4760,4760,500,38963.0,8185539.0
2017-07-04,4690,4690,4690,4690,80,38390.0,8185539.0
2017-07-05,4690,4690,4690,4690,0,,
2017-07-06,4690,4690,4690,4690,0,,
2017-07-07,4545,4545,4255,4255,12410,34829.0,8185539.0
2017-07-10,4400,4540,4110,4540,927,37162.0,8185539.0
2017-07-11,4830,4830,4830,4830,5,39536.0,8185539.0
2017-07-12,4685,4685,4540,4540,2,37162.0,8185539.0
2017-07-13,4540,4540,4540,4540,0,37162.0,8185539.0
2017-07-14,4500,4500,4500,4500,0,36835.0,8185539.0
2017-07-17,4440,4440,4010,4440,643,36344.0,8185539.0
2017-07-18,4500,4500,4500,4500,1,36835.0,8185539.0
2017-07-19,4450,4450,4450,4450,220,36426.0,8185539.0
2017-07-20,4440,5000,4210,5000,13657,40928.0,8185539.0
2017-07-21,4500,4500,4500,4500,3,36835.0,8185539.0
2017-07-24,4500,4500,4500,4500,4,36835.0,8185539.0
2017-07-25,4500,4500,4500,4500,0,,
2017-07-26,4500,4500,4500,4500,0,,
2017-07-27,4800,4800,4800,4800,4,39291.0,8185539.0
2017-07-28,4080,4495,4080,4495,201,36794.0,8185539.0
2017-07-31,4395,4395,4395,4395,0,35975.0,8185539.0
2017-08-01,4395,4395,4395,4395,0,35975.0,8185539.0
2017-08-02,4395,4395,4395,4395,0,,
2017-08-03,4405,4405,4200,4350,501,35607.0,8185539.0
2017-08-04,4300,4300,4200,4200,208,34379.0,8185539.0
2017-08-07,4400,4400,4400,4400,1,36016.0,8185539.0
2017-08-08,4400,4400,4400,4400,1,36016.0,8185539.0
2017-08-09,4200,4200,4200,4200,201,34379.0,8185539.0
2017-08-10,4200,4200,4200,4200,150,34379.0,8185539.0
2017-08-11,3635,4200,3635,4200,556,34379.0,8185539.0
2017-08-14,4200,4200,4200,4200,0,34379.0,8185539.0
2017-08-16,4200,4200,4200,4200,0,,
2017-08-17,4200,4200,4200,4200,0,,
2017-08-18,4300,4300,4300,4300,403,35198.0,8185539.0
2017-08-21,4300,4300,4300,4300,0,35198.0,8185539.0
2017-08-22,4300,4300,4300,4300,0,,
2017-08-23,4300,4300,4300,4300,0,,
2017-08-24,4205,4205,4205,4205,501,34420.0,8185539.0
2017-08-25,4700,4750,4200,4200,2899,34379.0,8185539.0
2017-08-28,4750,4760,4750,4760,1300,38963.0,8185539.0
2017-08-29,4750,4750,4750,4750,0,38881.0,8185539.0
2017-08-30,4250,4250,4250,4250,149,34789.0,8185539.0
2017-08-31,4200,4750,4200,4750,12,38881.0,8185539.0
2017-09-01,4750,4750,4750,4750,0,,
2017-09-04,4740,4740,4740,4740,1,38799.0,8185539.0
2017-09-05,4740,4740,4740,4740,0,38799.0,8185539.0
2017-09-06,4740,4740,4740,4740,0,,
2017-09-07,4740,4740,4740,4740,0,,
2017-09-08,4700,4700,4700,4700,0,38472.0,8185539.0
2017-09-11,4205,4205,4205,4205,84,34420.0,8185539.0
2017-09-12,4205,4205,4205,4205,0,34420.0,8185539.0
2017-09-13,4205,4205,4205,4205,1,34420.0,8185539.0
2017-09-14,4205,4205,4205,4205,0,,
2017-09-15,4205,4205,4205,4205,0,,
2017-09-18,4215,4215,4215,4215,0,34502.0,8185539.0
2017-09-19,4215,4215,4215,4215,0,34502.0,8185539.0
2017-09-20,4225,4235,4225,4230,600,34625.0,8185539.0
2017-09-21,4200,4200,4200,4200,100,34379.0,8185539.0
2017-09-22,4200,4350,4200,4350,650,35607.0,8185539.0
2017-09-25,4350,4350,4100,4100,120,33561.0,8185539.0
2017-09-26,4100,4100,4100,4100,0,33561.0,8185539.0
2017-09-27,3500,4200,3490,4200,495,34379.0,8185539.0
2017-09-28,4200,4250,4200,4250,490,34789.0,8185539.0
2017-09-29,4150,4150,4150,4150,50,33970.0,8185539.0
2017-10-10,3615,4290,3615,4290,21,35116.0,8185539.0
2017-10-11,4200,4200,4200,4200,0,34379.0,8185539.0
2017-10-12,4200,4200,4200,4200,2,34379.0,8185539.0
2017-10-13,4100,4200,4100,4200,99,34379.0,8185539.0
2017-10-16,4200,4200,4200,4200,0,,
2017-10-17,4100,4100,4100,4100,150,33561.0,8185539.0
2017-10-18,4100,4100,4100,4100,0,,
2017-10-19,4250,4250,4100,4150,1007,33970.0,8185539.0
2017-10-20,4350,4350,4150,4350,5693,35607.0,8185539.0
2017-10-23,4300,4300,4020,4035,14789,33029.0,8185539.0
2017-10-24,4035,4445,4035,4445,4702,36385.0,8185539.0
2017-10-25,4445,4695,4055,4300,758,35198.0,8185539.0
2017-10-26,4000,4450,3905,3905,819,31965.0,8185539.0
2017-10-27,4395,4395,3910,4095,664,33520.0,8185539.0
2017-10-30,4090,4090,3900,4015,4971,32865.0,8185539.0
2017-10-31,3910,4185,3900,4095,9895,33520.0,8185539.0
2017-11-01,4050,4050,3815,4000,4670,32742.0,8185539.0
2017-11-02,3905,4545,3890,3890,3472,31842.0,8185539.0
2017-11-03,3950,3950,3750,3800,2988,31105.0,8185539.0
2017-11-06,3705,4100,3705,4090,602,33479.0,8185539.0
2017-11-07,4300,4300,3870,4170,1302,34134.0,8185539.0
2017-11-08,4000,4400,3850,4400,166264,36016.0,8185539.0
2017-11-09,4450,4450,4315,4340,34583,35525.0,8185539.0
2017-11-10,4300,4300,4100,4240,37405,34707.0,8185539.0
2017-11-13,4250,4320,4225,4270,30015,34952.0,8185539.0
2017-11-14,4300,4300,4270,4270,14445,34952.0,8185539.0
2017-11-15,4270,4270,4130,4225,50009,34584.0,8185539.0
2017-11-16,4225,4270,4200,4250,26200,34789.0,8185539.0
2017-11-17,4250,4320,4200,4200,20961,34379.0,8185539.0
2017-11-20,4300,4320,4175,4175,12422,34175.0,8185539.0
2017-11-21,4155,4285,4130,4285,8680,35075.0,8185539.0
2017-11-22,4275,4605,4200,4605,24405,37694.0,8185539.0
2017-11-23,4610,5000,4490,4650,7769,38063.0,8185539.0
2017-11-24,4500,5340,4500,5330,24779,43629.0,8185539.0
2017-11-27,5800,6000,5500,5540,2551,45348.0,8185539.0
2017-11-28,5680,5800,5220,5470,7827,44775.0,8185539.0
2017-11-29,5200,5460,5000,5270,9699,43138.0,8185539.0
2017-11-30,5120,5290,4805,4890,8448,40027.0,8185539.0
2017-12-01,4890,5300,4800,5200,6154,42565.0,8185539.0
2017-12-04,5200,5200,4800,5150,6961,42156.0,8185539.0
2017-12-05,4800,5000,4770,5000,2868,40928.0,8185539.0
2017-12-06,5190,5190,4800,5180,280,42401.0,8185539.0
2017-12-07,4505,5440,4505,4600,11298,37653.0,8185539.0
2017-12-08,4605,5000,4350,4840,350,39618.0,8185539.0
2017-12-11,4290,4790,4115,4295,15468,35157.0,8185539.0
2017-12-12,4300,4490,4220,4490,5602,36753.0,8185539.0
2017-12-13,4885,4885,4210,4600,25,37653.0,8185539.0
2017-12-14,4600,4600,4205,4600,3,37653.0,8185539.0
2017-12-15,4305,4800,4305,4800,2313,39291.0,8185539.0
2017-12-18,4350,5000,4350,4850,10523,39700.0,8185539.0
2017-12-19,4850,4850,4850,4850,0,39700.0,8185539.0
2017-12-20,4500,4800,4500,4550,5864,37244.0,8185539.0
2017-12-21,4795,4800,3885,4585,4530,37531.0,8185539.0
2017-12-22,4035,4650,4035,4650,2360,38063.0,8185539.0
2017-12-26,4800,4800,4650,4650,2071,38063.0,8185539.0
2017-12-27,4620,4990,4620,4900,4333,40109.0,8185539.0
2017-12-28,5020,5260,4800,5100,7117,41746.0,8185539.0
2018-01-02,4900,5200,4900,5200,8163,42565.0,8185539.0
2018-01-03,5390,5390,5280,5280,1720,43220.0,8185539.0
2018-01-04,5590,5590,5280,5350,4535,43793.0,8185539.0
2018-01-05,5350,5890,5350,5890,2677,48213.0,8185539.0
2018-01-08,6000,6000,5610,5950,10542,48704.0,8185539.0
2018-01-09,5950,6000,5800,5980,3463,48950.0,8185539.0
2018-01-10,5980,6090,5800,6090,6561,49850.0,8185539.0
2018-01-11,6470,6470,6100,6300,4193,51569.0,8185539.0
2018-01-12,6300,6300,5800,6170,3074,50505.0,8185539.0
2018-01-15,6000,6150,6000,6100,620,49932.0,8185539.0
2018-01-16,5990,5990,5600,5750,7870,47067.0,8185539.0
2018-01-17,5750,5750,5400,5500,9002,45020.0,8185539.0
2018-01-18,5500,5790,5400,5790,3658,47394.0,8185539.0
2018-01-19,5790,5970,5790,5950,2896,48704.0,8185539.0
2018-01-22,5990,5990,5900,5900,365,48295.0,8185539.0
2018-01-23,5720,5900,5500,5800,10915,47476.0,8185539.0
2018-01-24,6190,6190,5800,5990,3537,49031.0,8185539.0
2018-01-25,6380,6380,5800,6040,9164,49441.0,8185539.0
2018-01-26,6040,6040,5880,5900,8305,48295.0,8185539.0
2018-01-29,5850,5850,5700,5820,1246,47640.0,8185539.0
2018-01-30,6080,6080,5510,5900,22072,48295.0,8185539.0
2018-01-31,5200,5780,5200,5410,17975,44284.0,8185539.0
2018-02-01,5410,5410,5200,5380,5703,44038.0,8185539.0
2018-02-02,5380,5380,5200,5380,8250,44038.0,8185539.0
2018-02-05,5500,5500,5270,5330,10883,43629.0,8185539.0
2018-02-06,5330,5590,5000,5590,2462,45757.0,8185539.0
2018-02-07,5590,5650,5500,5500,222,45020.0,8185539.0
2018-02-08,5570,5670,4680,4895,39897,40068.0,8185539.0
2018-02-09,4895,4995,4800,4900,10607,40109.0,8185539.0
2018-02-12,4520,5690,4415,4570,6842365,42115.0,9215539.0
2018-02-13,4710,5450,4570,4700,5059759,43313.0,9215539.0
2018-02-14,4780,4900,4580,4595,1253245,42345.0,9215539.0
2018-02-19,4700,4845,4595,4620,821547,42576.0,9215539.0
2018-02-20,4590,4645,4415,4415,580387,40687.0,9215539.0
2018-02-21,4460,4475,4230,4280,400515,39443.0,9215539.0
