코오롱생명과학(102940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-08-17,35803,36020,35262,35967,35986,320625.0,4821423.0
2012-08-20,36128,36128,35047,35588,49511,317250.0,4821423.0
2012-08-21,35533,36722,35047,36561,53261,325928.0,4821423.0
2012-08-22,36560,37155,36290,36561,52721,325928.0,4821423.0
2012-08-23,36669,37047,35965,36778,43378,327857.0,4821423.0
2012-08-24,36776,37858,36560,36670,61767,326892.0,4821423.0
2012-08-27,36776,37372,35911,37319,31420,332678.0,4821423.0
2012-08-28,37317,39156,36939,38401,88097,342321.0,4821423.0
2012-08-29,38778,40022,38345,39428,64103,351482.0,4821423.0
2012-08-30,39427,41482,39156,41267,79855,367875.0,4821423.0
2012-08-31,41049,42078,40725,40726,61237,363053.0,4821423.0
2012-09-03,40563,43104,39643,42944,102363,382821.0,4821423.0
2012-09-04,43213,45593,41104,41862,143590,373178.0,4821423.0
2012-09-05,41915,43051,40400,41862,69524,373178.0,4821423.0
2012-09-06,42078,43213,40725,40726,42389,363053.0,4821423.0
2012-09-07,41536,41536,40022,40239,54478,358714.0,4821423.0
2012-09-10,39859,41320,38886,41321,76089,368357.0,4821423.0
2012-09-11,41320,43483,41266,43484,72966,391900.0,4874379.0
2012-09-12,43916,45106,43051,43701,65013,393850.0,4874379.0
2012-09-13,44403,44403,43483,43971,31295,396287.0,4874379.0
2012-09-14,43916,44890,42456,42889,66846,386538.0,4874379.0
2012-09-17,42510,43483,41104,43376,67109,390925.0,4874379.0
2012-09-18,43429,44403,42834,43701,30550,393850.0,4874379.0
2012-09-19,43808,45431,43538,45432,52539,409448.0,4874379.0
2012-09-20,45809,47648,45268,47054,83395,424071.0,4874379.0
2012-09-21,48135,49055,46890,47703,97451,429920.0,4874379.0
2012-09-24,47810,51109,47756,51110,101072,460629.0,4874379.0
2012-09-25,51380,52894,49541,52462,97054,472815.0,4874379.0
2012-09-26,52462,53273,50731,51327,75202,462579.0,4874379.0
2012-09-27,51325,51867,49757,50678,39590,456729.0,4874379.0
2012-09-28,50947,52191,49325,51381,53236,463066.0,4874379.0
2012-10-02,51001,51758,50136,50137,27670,451855.0,4874379.0
2012-10-04,49866,52570,49811,51219,49536,461604.0,4874379.0
2012-10-05,51433,52461,50947,51543,40090,464528.0,4874379.0
2012-10-08,51542,53814,50677,53814,64730,485001.0,4874379.0
2012-10-09,54084,54246,51867,52733,55901,475252.0,4874379.0
2012-10-10,52407,53976,51488,51922,48005,467940.0,4874379.0
2012-10-11,52083,53218,51921,52733,30337,475252.0,4874379.0
2012-10-12,52732,53327,51921,52625,27653,483242.0,4966521.0
2012-10-15,53056,53543,51867,53220,49272,488706.0,4966521.0
2012-10-16,53327,53435,50298,50299,64069,461886.0,4966521.0
2012-10-17,50298,50514,42780,48677,188243,446987.0,4966521.0
2012-10-18,49108,50298,44890,45486,129758,417684.0,4966521.0
2012-10-19,45647,46945,43159,45486,127934,417684.0,4966521.0
2012-10-22,45160,47864,44294,47595,97206,437054.0,4966521.0
2012-10-23,47702,49055,47269,48298,82816,443510.0,4966521.0
2012-10-24,47323,49541,45323,46621,97749,428114.0,4966521.0
2012-10-25,46783,47323,43808,44242,75390,406261.0,4966521.0
2012-10-26,44349,45701,43213,44404,59348,407751.0,4966521.0
2012-10-29,44403,44836,42240,42348,68269,388879.0,4966521.0
2012-10-30,42510,43104,40833,42997,88700,394838.0,4966521.0
2012-10-31,43321,45376,42997,43809,61653,402288.0,4966521.0
2012-11-01,43645,43645,41861,42997,67193,394838.0,4966521.0
2012-11-02,44024,46728,43429,46459,125457,426624.0,4966521.0
2012-11-05,46187,47053,44998,45486,64993,417684.0,4966521.0
2012-11-06,46025,48784,45972,47757,106937,438544.0,4966521.0
2012-11-07,48080,50028,47053,48893,68413,448973.0,4966521.0
2012-11-08,48135,49757,48026,49217,73879,451953.0,4966521.0
2012-11-09,48946,49000,47594,47811,60506,443009.0,5011409.0
2012-11-12,48135,48513,46836,47974,31376,444512.0,5011409.0
2012-11-13,48405,50244,47918,49542,60929,459045.0,5011409.0
2012-11-14,49919,50190,47431,48136,45793,446015.0,5011409.0
2012-11-15,47269,47702,44944,46459,69282,430480.0,5011409.0
2012-11-16,46998,47810,45972,47054,55968,435993.0,5011409.0
2012-11-19,47053,49432,46836,48947,58421,453533.0,5011409.0
2012-11-20,49757,49757,48080,49326,54857,457041.0,5011409.0
2012-11-21,49325,49811,48730,48731,26198,451528.0,5011409.0
2012-11-22,48730,49811,47648,49758,40815,461050.0,5011409.0
2012-11-23,50136,50136,47810,48353,34444,448020.0,5011409.0
2012-11-26,48405,48405,46783,46838,20838,433988.0,5011409.0
2012-11-27,46998,47431,44998,45432,53013,420958.0,5011409.0
2012-11-28,45160,45972,45106,45486,24786,421459.0,5011409.0
2012-11-29,45972,45972,44078,44188,19202,409432.0,5011409.0
2012-11-30,44349,46458,43753,45053,62242,417450.0,5011409.0
2012-12-03,44890,44944,42889,42889,53334,397405.0,5011409.0
2012-12-04,42727,43808,41753,42997,34094,398407.0,5011409.0
2012-12-05,43645,43645,40455,40726,90693,377359.0,5011409.0
2012-12-06,41374,41807,37858,39752,67650,368339.0,5011409.0
2012-12-07,39859,40941,38021,38833,56192,359819.0,5011409.0
2012-12-10,38940,38940,36669,37698,80318,349295.0,5011409.0
2012-12-11,37967,39156,36669,37481,55800,351357.0,5070093.0
2012-12-12,37480,39048,37480,38779,38096,363526.0,5070093.0
2012-12-13,39103,41482,38021,41375,71529,387862.0,5070093.0
2012-12-14,41374,42402,40887,42186,50957,395467.0,5070093.0
2012-12-17,42078,42186,37750,40402,50565,378736.0,5070093.0
2012-12-18,40400,42727,40130,42619,37129,399523.0,5070093.0
2012-12-20,42293,43213,41699,42889,31662,402058.0,5070093.0
2012-12-21,42564,42942,41266,42835,27189,401551.0,5070093.0
2012-12-24,42186,43808,42186,43106,28136,404086.0,5070093.0
2012-12-26,42186,43808,42186,43809,46643,410678.0,5070093.0
2012-12-27,43591,44565,43051,44188,30168,414227.0,5070093.0
2012-12-28,44024,44836,43970,44675,30620,418790.0,5070093.0
2013-01-02,44727,44727,42727,42727,49754,400537.0,5070093.0
2013-01-03,42456,42727,39643,39644,89293,371638.0,5070093.0
2013-01-04,39643,41104,39643,40293,39743,377722.0,5070093.0
2013-01-07,40184,42942,40184,42781,49812,401044.0,5070093.0
2013-01-08,42131,44240,42078,42727,59074,400537.0,5070093.0
2013-01-09,43104,45160,42727,43755,86903,410171.0,5070093.0
2013-01-10,44402,45862,44078,45756,64927,435540.0,5148231.0
2013-01-11,46783,47269,44836,44999,49786,428333.0,5148231.0
2013-01-14,45160,46404,44890,46189,45419,439659.0,5148231.0
2013-01-15,46404,46404,43429,45648,33860,434511.0,5148231.0
2013-01-16,46079,46079,44565,44999,24053,428333.0,5148231.0
2013-01-17,44998,46079,44619,45919,20730,437085.0,5148231.0
2013-01-18,45972,46296,45376,46189,15651,439659.0,5148231.0
2013-01-21,46296,46512,45160,45161,22828,429877.0,5148231.0
2013-01-22,45052,45701,44186,44891,22237,427303.0,5148231.0
2013-01-23,44890,46458,44024,46081,32577,438629.0,5148231.0
2013-01-24,46349,46512,44240,44566,19650,424214.0,5148231.0
2013-01-25,44565,44890,43159,43701,23430,415977.0,5148231.0
2013-01-28,44132,44186,41645,41646,33403,396414.0,5148231.0
2013-01-29,42186,43213,41915,41916,24853,398988.0,5148231.0
2013-01-30,41699,41753,39914,39914,59989,379939.0,5148231.0
2013-01-31,40022,40671,39373,39644,23253,377365.0,5148231.0
2013-02-01,39643,39805,37750,39590,54278,376851.0,5148231.0
2013-02-04,39265,39535,37913,37914,59506,360891.0,5148231.0
2013-02-05,37642,38345,36831,36886,54633,351109.0,5148231.0
2013-02-06,37155,37696,36831,37319,32713,355228.0,5148231.0
2013-02-07,37047,37047,33964,34074,188489,324339.0,5148231.0
2013-02-08,34018,34018,32504,33316,191354,317131.0,5148231.0
2013-02-12,33531,33964,32883,33262,92511,316883.0,5152565.0
2013-02-13,33369,33748,32990,33749,91109,321520.0,5152565.0
2013-02-14,33694,36614,33477,36183,177355,344707.0,5152565.0
2013-02-15,36182,36182,35154,35209,90857,335432.0,5152565.0
2013-02-18,35154,36506,34830,35264,62349,335947.0,5152565.0
2013-02-19,35479,36344,35371,35534,62553,338524.0,5152565.0
2013-02-20,36182,36993,35749,36778,73436,350374.0,5152565.0
2013-02-21,37047,37534,35803,36237,92429,345222.0,5152565.0
2013-02-22,36128,38075,35641,37860,82176,360680.0,5152565.0
2013-02-25,38399,38507,37534,37535,75697,357588.0,5152565.0
2013-02-26,37534,38237,37317,37914,41810,361195.0,5152565.0
2013-02-27,38345,39318,37480,38671,71702,368408.0,5152565.0
2013-02-28,38940,42131,38454,41375,161768,394171.0,5152565.0
2013-03-04,41699,42131,41049,41646,67055,396748.0,5152565.0
2013-03-05,41374,43213,40779,42997,84451,409629.0,5152565.0
2013-03-06,42997,43375,41212,41213,90677,392625.0,5152565.0
2013-03-07,41049,41861,40184,41646,71718,396748.0,5152565.0
2013-03-08,41861,42240,40508,40564,63219,386442.0,5152565.0
2013-03-11,40833,43808,39373,43809,112447,417358.0,5152565.0
2013-03-12,44132,44619,42942,43376,74851,414313.0,5165993.0
2013-03-13,43159,44998,43159,43430,94773,414829.0,5165993.0
2013-03-14,43375,44240,42997,43755,36920,417929.0,5165993.0
2013-03-15,43753,46349,43753,45919,118214,438593.0,5165993.0
2013-03-18,46242,47269,45214,45216,68198,431877.0,5165993.0
2013-03-19,45701,48026,45593,47433,70619,453058.0,5165993.0
2013-03-20,47485,48405,46242,47324,53142,452024.0,5165993.0
2013-03-21,47864,48351,44998,47216,89177,450991.0,5165993.0
2013-03-22,46134,48135,46134,46838,54673,447375.0,5165993.0
2013-03-25,46512,47269,44294,44891,62812,428777.0,5165993.0
2013-03-26,45323,46404,44890,45972,33671,439109.0,5165993.0
2013-03-27,45972,46620,45052,45594,40947,435493.0,5165993.0
2013-03-28,46404,47539,45593,47541,48093,454091.0,5165993.0
2013-03-29,48243,48676,45701,47433,88070,453058.0,5165993.0
2013-04-01,48405,49595,47323,49379,83599,471655.0,5165993.0
2013-04-02,49379,49811,48135,48785,39204,465973.0,5165993.0
2013-04-03,48730,49217,47756,48190,51788,460290.0,5165993.0
2013-04-04,47539,48080,46079,47162,47472,450475.0,5165993.0
2013-04-05,47594,47648,45647,46243,65495,441692.0,5165993.0
2013-04-08,45538,46134,42456,42457,128392,405530.0,5165993.0
2013-04-09,41753,42889,40455,42510,102612,408054.0,5191525.0
2013-04-10,42997,44240,42889,43268,57687,415322.0,5191525.0
2013-04-11,44024,45863,43429,45648,46946,438165.0,5191525.0
2013-04-12,45809,46728,45268,45648,37940,438165.0,5191525.0
2013-04-15,46296,47053,45160,46730,33509,448548.0,5191525.0
2013-04-16,45701,46404,43916,44134,115811,423628.0,5191525.0
2013-04-17,44294,45214,42131,45216,151567,434011.0,5191525.0
2013-04-18,44781,44998,43321,44188,45105,424148.0,5191525.0
2013-04-19,43267,43753,41915,41916,74172,402343.0,5191525.0
2013-04-22,41320,43429,41320,42240,27762,405458.0,5191525.0
2013-04-23,42672,44294,42672,44188,67029,424148.0,5191525.0
2013-04-24,44186,44890,42889,44782,93881,429858.0,5191525.0
2013-04-25,44078,44457,42997,43268,64639,415322.0,5191525.0
2013-04-26,43538,45323,43159,45216,73350,434011.0,5191525.0
2013-04-29,45809,45809,44781,45648,49636,438165.0,5191525.0
2013-04-30,45538,47053,44349,44782,49470,429858.0,5191525.0
2013-05-02,44240,44673,42942,43376,41988,416360.0,5191525.0
2013-05-03,43645,43808,42618,43268,45501,415322.0,5191525.0
2013-05-06,43104,43753,42727,42727,35697,410130.0,5191525.0
2013-05-07,42834,43862,42672,43538,38757,417918.0,5191525.0
2013-05-08,43753,44132,42942,43538,44869,417918.0,5191525.0
2013-05-09,43645,43645,42186,42186,57306,404939.0,5191525.0
2013-05-10,41969,42186,40833,40834,73295,392638.0,5200507.0
2013-05-13,41049,41266,37480,37481,186200,360395.0,5200507.0
2013-05-14,37372,38507,35965,38239,180369,367676.0,5200507.0
2013-05-15,38507,38507,37372,37589,56765,361435.0,5200507.0
2013-05-16,37696,38832,37696,38239,50075,367676.0,5200507.0
2013-05-20,38778,40671,38724,40293,81204,387438.0,5200507.0
2013-05-21,39859,40671,39210,40077,52066,385358.0,5200507.0
2013-05-22,39859,40833,39643,40834,50153,392638.0,5200507.0
2013-05-23,41104,41104,39103,39699,90758,381717.0,5200507.0
2013-05-24,39697,40725,39643,40618,38173,390558.0,5200507.0
2013-05-27,40617,41807,40563,41537,54594,399399.0,5200507.0
2013-05-28,41807,42942,41049,42565,52578,409280.0,5200507.0
2013-05-29,42727,42997,41645,42565,38929,409280.0,5200507.0
2013-05-30,42834,42834,42131,42510,21009,408760.0,5200507.0
2013-05-31,42672,42727,41266,41862,34930,402519.0,5200507.0
2013-06-03,41320,41591,39156,39212,74067,377037.0,5200507.0
2013-06-04,39589,40076,38940,39265,29657,377557.0,5200507.0
2013-06-05,38886,39373,38399,38401,28640,369236.0,5200507.0
2013-06-07,37426,40995,37426,40834,39911,392638.0,5200507.0
2013-06-10,40887,41104,39914,40347,16505,387958.0,5200507.0
2013-06-11,40346,41645,40130,41592,30972,399919.0,5200507.0
2013-06-12,41536,42293,41104,42078,35572,406141.0,5220326.0
2013-06-13,41753,42402,41536,42186,25711,407185.0,5220326.0
2013-06-14,42186,42564,41049,42078,19796,406141.0,5220326.0
2013-06-17,41591,42131,40346,41159,26705,397267.0,5220326.0
2013-06-18,40563,41158,39859,40077,26392,386826.0,5220326.0
2013-06-19,40508,40725,38724,39482,53308,381084.0,5220326.0
2013-06-20,38940,39156,37480,37481,55326,361769.0,5220326.0
2013-06-21,36776,38507,36722,37698,44286,363857.0,5220326.0
2013-06-24,38075,38291,37209,37319,13179,360202.0,5220326.0
2013-06-25,36776,37209,34884,36291,76481,350284.0,5220326.0
2013-06-26,36344,37480,35209,35913,37006,346630.0,5220326.0
2013-06-27,36669,37750,36452,37698,25338,363857.0,5220326.0
2013-06-28,38237,38886,36993,37968,41326,366467.0,5220326.0
2013-07-01,37967,39156,37967,38454,17920,371165.0,5220326.0
2013-07-02,38886,38886,37372,38401,39598,370643.0,5220326.0
2013-07-03,37642,38669,37642,38184,20817,368555.0,5220326.0
2013-07-04,38237,38616,37480,37860,11221,365423.0,5220326.0
2013-07-05,37913,38724,37317,38239,22060,369077.0,5220326.0
2013-07-08,38237,38562,35749,36075,55909,348196.0,5220326.0
2013-07-09,36073,36939,35587,36670,24640,353938.0,5220326.0
2013-07-10,36669,36993,36398,36832,8640,355504.0,5220326.0
2013-07-11,36614,37750,36614,37102,14260,358133.0,5220604.0
2013-07-12,37155,38075,36993,37968,15981,366486.0,5220604.0
2013-07-15,38237,38616,37588,38454,12451,371185.0,5220604.0
2013-07-16,38454,38886,37967,38401,7870,370663.0,5220604.0
2013-07-17,38832,38832,38075,38401,19141,370663.0,5220604.0
2013-07-18,38183,38454,37696,37752,18318,364398.0,5220604.0
2013-07-19,37750,42672,37750,41105,51944,396766.0,5220604.0
2013-07-22,40887,41807,40293,41105,27038,396766.0,5220604.0
2013-07-23,40508,40995,39480,40402,51038,389979.0,5220604.0
2013-07-24,40293,40563,39265,39265,34091,379016.0,5220604.0
2013-07-25,39318,40076,38454,39265,34311,379016.0,5220604.0
2013-07-26,39318,40184,38940,39428,26335,380582.0,5220604.0
2013-07-29,39265,40130,38399,40023,34851,386325.0,5220604.0
2013-07-30,39643,40725,39210,40456,35000,390501.0,5220604.0
2013-07-31,40455,42456,39859,42186,89219,407207.0,5220604.0
2013-08-01,42348,42402,41104,41105,27982,396766.0,5220604.0
2013-08-02,41158,42348,41158,42186,28201,407207.0,5220604.0
2013-08-05,41645,42348,41645,41916,9569,404597.0,5220604.0
2013-08-06,42240,43483,41645,42619,65732,411384.0,5220604.0
2013-08-07,42510,43051,41482,41916,27673,404597.0,5220604.0
2013-08-08,41861,41861,40563,40564,28084,391545.0,5220604.0
2013-08-09,40995,42942,40833,41970,50475,405157.0,5221101.0
2013-08-12,42078,42456,41266,41375,19043,399414.0,5221101.0
2013-08-13,41212,42078,41104,41105,13711,396804.0,5221101.0
2013-08-14,41104,41645,40130,40888,35595,394715.0,5221101.0
2013-08-16,40995,41104,39968,40185,31018,387928.0,5221101.0
2013-08-19,40076,40995,39914,40672,23511,392627.0,5221101.0
2013-08-20,40833,41212,38669,38671,36394,373309.0,5221101.0
2013-08-21,39156,39373,37804,38725,31663,373831.0,5221101.0
2013-08-22,38237,39968,37804,37968,36639,366521.0,5221101.0
2013-08-23,38454,39265,38237,38454,37926,371220.0,5221101.0
2013-08-26,38778,39643,38778,39536,25762,381662.0,5221101.0
2013-08-27,39103,40563,39103,39374,58443,380096.0,5221101.0
2013-08-28,39048,40563,39048,39914,37481,385317.0,5221101.0
2013-08-29,39968,42131,39751,41646,53216,402025.0,5221101.0
2013-08-30,42186,42618,40995,41429,27210,399936.0,5221101.0
2013-09-02,41428,41699,40184,40402,29707,390016.0,5221101.0
2013-09-03,40617,41861,40617,41646,28610,402025.0,5221101.0
2013-09-04,41536,42131,41212,41646,27545,402025.0,5221101.0
2013-09-05,42023,42023,40941,41484,17991,400458.0,5221101.0
2013-09-06,41104,41374,40400,40780,19790,393671.0,5221101.0
2013-09-09,40779,40995,39805,39914,30918,385317.0,5221101.0
2013-09-10,39805,40293,38616,39536,48818,381788.0,5222819.0
2013-09-11,39318,39752,38886,39428,36898,380744.0,5222819.0
2013-09-12,39373,40346,39373,40293,40737,389100.0,5222819.0
2013-09-13,40184,40455,39752,40239,9967,388578.0,5222819.0
2013-09-16,40292,40292,39589,39969,10856,385966.0,5222819.0
2013-09-17,39697,39968,39265,39914,18641,385444.0,5222819.0
2013-09-23,39805,39914,39318,39374,17589,380221.0,5222819.0
2013-09-24,39318,39914,39048,39482,18543,381266.0,5222819.0
2013-09-25,39859,39914,39103,39265,13546,379177.0,5222819.0
2013-09-26,39210,40833,39103,40834,43551,394323.0,5222819.0
2013-09-27,40941,42131,40400,41537,36757,401112.0,5222819.0
2013-09-30,41699,41861,40400,41537,50484,401112.0,5222819.0
2013-10-01,40617,42942,40617,42240,42471,407902.0,5222819.0
2013-10-02,42456,44349,41915,44350,83301,428271.0,5222819.0
2013-10-04,44349,44998,43321,44837,44656,432972.0,5222819.0
2013-10-07,44619,44944,43862,44350,32652,428271.0,5222819.0
2013-10-08,44186,44836,43591,44079,24573,425660.0,5222819.0
2013-10-10,44078,44457,42510,43051,44551,415736.0,5222819.0
2013-10-11,43159,43753,42780,43755,41693,423436.0,5234070.0
2013-10-14,43753,43753,42727,43106,24162,417155.0,5234070.0
2013-10-15,43159,43375,41104,41537,74010,401977.0,5234070.0
2013-10-16,41536,42402,41266,41808,55833,404594.0,5234070.0
2013-10-17,42186,42186,41104,42186,28063,408257.0,5234070.0
2013-10-18,42240,42510,41320,42133,27056,407734.0,5234070.0
2013-10-21,42078,42672,41536,42673,19950,412968.0,5234070.0
2013-10-22,42672,43104,42023,42781,24543,414015.0,5234070.0
2013-10-23,42834,42834,40671,41484,59222,401453.0,5234070.0
2013-10-24,41158,42348,40779,42186,32062,408257.0,5234070.0
2013-10-25,42186,42510,41536,42186,25894,408257.0,5234070.0
2013-10-28,42078,42348,41158,41267,16985,399360.0,5234070.0
2013-10-29,41536,41536,40563,40726,20801,394125.0,5234070.0
2013-10-30,40563,42186,40563,41862,26322,405117.0,5234070.0
2013-10-31,41536,42293,41158,41862,21094,405117.0,5234070.0
2013-11-01,41699,42564,41699,42510,19866,411398.0,5234070.0
2013-11-04,42618,42618,41915,42133,16478,407734.0,5234070.0
2013-11-05,42456,42510,41645,41808,12547,404594.0,5234070.0
2013-11-06,41645,42456,41104,42295,21421,409304.0,5234070.0
2013-11-07,42293,42348,40995,41484,24885,401453.0,5234070.0
2013-11-08,40995,41482,40400,40564,18487,392555.0,5234070.0
2013-11-11,40833,41482,39914,40618,14925,393162.0,5235175.0
2013-11-12,41104,41212,40400,41051,9482,397350.0,5235175.0
2013-11-13,40779,40833,39859,40347,21109,390544.0,5235175.0
2013-11-14,40130,40995,40130,40564,12776,392638.0,5235175.0
2013-11-15,40833,41049,40184,40564,22667,392638.0,5235175.0
2013-11-18,40941,40941,39968,40456,16832,391591.0,5235175.0
2013-11-19,40563,40563,39373,39374,34713,381121.0,5235175.0
2013-11-20,39752,39968,39481,39644,15164,383738.0,5235175.0
2013-11-21,39373,39968,39156,39482,18908,382168.0,5235175.0
2013-11-22,39805,40563,39373,40293,13037,390021.0,5235175.0
2013-11-25,40671,40725,40184,40510,9238,392115.0,5235175.0
2013-11-26,40238,41266,40022,41105,17086,397873.0,5235175.0
2013-11-27,40779,41645,40779,41375,14650,400491.0,5235175.0
2013-11-28,41536,41753,40887,41754,26151,404156.0,5235175.0
2013-11-29,41807,42456,41212,42403,45681,410438.0,5235175.0
2013-12-02,42240,42727,41482,42457,27549,410961.0,5235175.0
2013-12-03,42456,42456,40887,41267,66072,399444.0,5235175.0
2013-12-04,41212,41807,40076,41754,35668,404156.0,5235175.0
2013-12-05,41915,41915,40995,41375,27347,400491.0,5235175.0
2013-12-06,41212,41699,40671,41537,16553,402061.0,5235175.0
2013-12-09,41428,41861,41158,41537,15275,402061.0,5235175.0
2013-12-10,41374,41645,40076,40456,32969,392479.0,5247039.0
2013-12-11,40346,40725,39535,39644,30110,384608.0,5247039.0
2013-12-12,39643,40076,39373,39699,14123,385133.0,5247039.0
2013-12-13,40400,40995,39589,39752,35273,385657.0,5247039.0
2013-12-16,39210,39697,38832,38888,35821,377262.0,5247039.0
2013-12-17,38940,39103,37317,38130,65557,369916.0,5247039.0
2013-12-18,37588,39210,37588,39158,23718,379886.0,5247039.0
2013-12-19,39210,39265,37913,38454,24997,373064.0,5247039.0
2013-12-20,38183,38724,37967,38239,10298,370966.0,5247039.0
2013-12-23,38237,39373,37967,39374,13969,381984.0,5247039.0
2013-12-24,39643,39643,38724,39158,18862,379886.0,5247039.0
2013-12-26,39427,39968,38562,39752,31472,385657.0,5247039.0
2013-12-27,39557,41502,39557,40725,23053,329514.0,5247039.0
2013-12-30,41178,41957,40854,41504,17880,335810.0,5247039.0
2014-01-02,41568,41697,40336,41374,27928,334761.0,5247039.0
2014-01-03,40984,41373,40400,40596,14438,328465.0,5247039.0
2014-01-06,40270,40789,39363,39882,30241,322693.0,5247039.0
2014-01-07,39622,40465,39428,40466,27518,327415.0,5247039.0
2014-01-08,40594,40725,39752,40531,26139,327940.0,5247039.0
2014-01-09,39622,40076,36963,38391,174392,310625.0,5247039.0
2014-01-10,37936,38260,36379,37483,76819,305119.0,5278875.0
2014-01-13,37482,39428,36963,39104,55220,318316.0,5278875.0
2014-01-14,39103,39233,37741,38455,39892,313037.0,5278875.0
2014-01-15,38455,38973,38066,38650,26531,314621.0,5278875.0
2014-01-16,38455,39039,38455,38520,18073,313565.0,5278875.0
2014-01-17,38520,38779,37871,37872,12306,308286.0,5278875.0
2014-01-20,37547,38001,37093,37547,17975,305647.0,5278875.0
2014-01-21,37612,37871,37223,37678,19563,306703.0,5278875.0
2014-01-22,37871,37871,37028,37483,19131,305119.0,5278875.0
2014-01-23,37352,37936,37223,37678,13227,306703.0,5278875.0
2014-01-24,37612,38649,36574,37872,28124,308286.0,5278875.0
2014-01-27,37028,37871,36963,37807,18570,307758.0,5278875.0
2014-01-28,37287,37871,36899,37289,21052,303535.0,5278875.0
2014-01-29,37287,38325,37287,37872,31668,308286.0,5278875.0
2014-02-03,37806,38260,37482,38067,13138,309870.0,5278875.0
2014-02-04,37547,38001,36704,37483,26526,305119.0,5278875.0
2014-02-05,37612,37741,37028,37483,10468,305119.0,5278875.0
2014-02-06,37482,37547,36250,36251,33014,295089.0,5278875.0
2014-02-07,36768,36768,35731,35991,29828,292978.0,5278875.0
2014-02-10,35991,36185,34953,34954,39997,284531.0,5278875.0
2014-02-11,35083,35861,34953,35797,24657,291394.0,5278875.0
2014-02-12,36250,36250,35471,36186,17801,294561.0,5278875.0
2014-02-13,35796,36250,35666,36121,15800,294033.0,5278875.0
2014-02-14,36120,36899,35731,36640,17402,298256.0,5278875.0
2014-02-17,36250,37158,36120,37159,14477,302480.0,5278875.0
2014-02-18,36639,38909,36510,37807,31363,307758.0,5278875.0
2014-02-19,37806,38001,37093,37937,10906,308814.0,5278875.0
2014-02-20,37936,38195,37223,37223,13602,303007.0,5278875.0
2014-02-21,37223,37936,37158,37223,10417,303007.0,5278875.0
2014-02-24,37158,37547,36768,36964,11289,300896.0,5278875.0
2014-02-25,36963,37871,36963,37289,14209,303535.0,5278875.0
2014-02-26,37806,37936,37352,37937,12931,308814.0,5278875.0
2014-02-27,38131,38325,37676,38326,14779,311982.0,5278875.0
2014-02-28,38260,39039,37741,39039,26380,317788.0,5278875.0
2014-03-03,39687,39946,38714,39947,30453,325179.0,5278875.0
2014-03-04,39363,40206,39298,39947,23531,325179.0,5278875.0
2014-03-05,40206,40336,38844,39363,22249,320428.0,5278875.0
2014-03-06,39039,39752,38131,38650,39389,314621.0,5278875.0
2014-03-07,38195,38973,37936,38780,26941,315677.0,5278875.0
2014-03-10,38844,38844,37936,38326,22870,311982.0,5278875.0
2014-03-11,38131,39298,38066,39299,22094,319908.0,5279010.0
2014-03-12,39557,39557,38260,38261,23515,311462.0,5279010.0
2014-03-13,38779,39039,38325,39039,15715,317796.0,5279010.0
2014-03-14,38390,39039,38390,38715,17125,315157.0,5279010.0
2014-03-17,38649,39103,38520,39039,16298,317796.0,5279010.0
2014-03-18,39039,39168,38325,38586,13223,314101.0,5279010.0
2014-03-19,38584,38909,38066,38455,13465,313045.0,5279010.0
2014-03-20,38455,38455,37417,38131,13228,310406.0,5279010.0
2014-03-21,37871,38390,37676,37937,9862,308822.0,5279010.0
2014-03-24,38260,38260,37676,37872,5575,308294.0,5279010.0
2014-03-25,37676,38131,37093,37353,14385,304071.0,5279010.0
2014-03-26,37417,37612,36899,37029,12478,301431.0,5279010.0
2014-03-27,37093,37806,36704,37029,10058,301431.0,5279010.0
2014-03-28,36834,37871,36768,37613,8754,306183.0,5279010.0
2014-03-31,37482,37482,36055,36834,29055,299848.0,5279010.0
2014-04-01,36768,36963,35991,36705,22573,298792.0,5279010.0
2014-04-02,37158,37158,36574,36705,7903,298792.0,5279010.0
2014-04-03,36899,36963,36055,36056,19098,293513.0,5279010.0
2014-04-04,38390,39168,35666,35926,116294,292457.0,5279010.0
2014-04-07,35666,35666,34953,35343,35378,287706.0,5279010.0
2014-04-08,35277,35926,34434,35148,43501,286122.0,5279010.0
2014-04-09,34694,35796,34694,35797,25331,292329.0,5295824.0
2014-04-10,35796,35861,35083,35473,20504,289682.0,5295824.0
2014-04-11,35018,35277,34823,35018,18006,285974.0,5295824.0
2014-04-14,35018,35471,34758,35343,7980,288622.0,5295824.0
2014-04-15,35666,35731,34888,35278,23973,288093.0,5295824.0
2014-04-16,35407,35602,34823,35473,23243,289682.0,5295824.0
2014-04-17,35342,35537,35018,35537,15512,290211.0,5295824.0
2014-04-18,35342,35861,35213,35537,19186,290211.0,5295824.0
2014-04-21,35277,35666,34888,34954,33008,342285.0,6350368.0
2014-04-22,35018,35213,33721,34046,61015,333394.0,6350368.0
2014-04-23,34045,34369,33591,33787,32541,330854.0,6350368.0
2014-04-24,33591,33915,32942,32944,38260,322599.0,6350368.0
2014-04-25,33008,33915,33008,33397,19030,327044.0,6350368.0
2014-04-28,33267,33915,33137,33397,10399,327044.0,6350368.0
2014-04-29,33202,34110,33137,34046,16047,333394.0,6350368.0
2014-04-30,34110,34110,33591,34046,16288,333394.0,6350368.0
