내츄럴엔도텍(168330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-27,15700,15700,15400,15400,68402,299937.0,19476432.0
2017-03-28,15400,15500,15200,15450,110785,300911.0,19476432.0
2017-03-29,15500,15600,15350,15550,65973,302859.0,19476432.0
2017-03-30,15500,15600,15450,15500,49946,301885.0,19476432.0
2017-03-31,15500,15750,15450,15700,75818,305780.0,19476432.0
2017-04-03,15700,15700,15450,15650,105139,304806.0,19476432.0
2017-04-04,15650,16050,15500,15900,213359,309675.0,19476432.0
2017-04-05,15800,15900,15500,15600,92115,303832.0,19476432.0
2017-04-06,15650,15650,15400,15400,82015,299937.0,19476432.0
2017-04-07,15500,15600,15350,15450,58229,300911.0,19476432.0
2017-04-10,15600,15600,14700,14900,282896,290199.0,19476432.0
2017-04-11,14800,15050,14000,14400,244240,280461.0,19476432.0
2017-04-12,14350,14450,13100,13800,500081,268775.0,19476432.0
2017-04-13,13800,14200,13800,14100,173702,274618.0,19476432.0
2017-04-14,14200,14200,13600,13750,155963,267801.0,19476432.0
2017-04-17,13800,13850,13450,13500,176190,262932.0,19476432.0
2017-04-18,13600,13600,13300,13550,152143,263906.0,19476432.0
2017-04-19,13600,15700,13600,14700,1284413,286304.0,19476432.0
2017-04-20,14650,14850,14150,14250,252868,277539.0,19476432.0
2017-04-21,14350,14500,14000,14250,136625,277539.0,19476432.0
2017-04-24,14250,14300,13850,13900,119022,270722.0,19476432.0
2017-04-25,13900,14150,13850,13900,98692,270722.0,19476432.0
2017-04-26,14000,14250,13750,14000,116824,272670.0,19476432.0
2017-04-27,14000,14150,13900,13900,66919,270722.0,19476432.0
2017-04-28,14050,14050,13600,13650,131436,265853.0,19476432.0
2017-05-02,13600,13800,13450,13500,96545,262932.0,19476432.0
2017-05-04,13500,13800,13500,13700,61186,266827.0,19476432.0
2017-05-08,13950,14300,13750,14150,143347,275592.0,19476432.0
2017-05-10,14100,14150,13750,13900,121814,270722.0,19476432.0
2017-05-11,13800,13950,13750,13850,73957,269749.0,19476432.0
2017-05-12,13750,13900,13700,13800,108554,268775.0,19476432.0
2017-05-15,13800,13950,13700,13900,118192,270722.0,19476432.0
2017-05-16,13900,13950,13450,13500,209598,262932.0,19476432.0
2017-05-17,13500,13700,13400,13500,74482,262932.0,19476432.0
2017-05-18,13300,13550,13300,13450,88365,261958.0,19476432.0
2017-05-19,13450,13800,13350,13750,110595,267801.0,19476432.0
2017-05-22,13750,13800,13500,13500,80747,262932.0,19476432.0
2017-05-23,13600,13700,13450,13550,77928,263906.0,19476432.0
2017-05-24,13600,14100,13600,14000,203669,272670.0,19476432.0
2017-05-25,13800,14150,13750,13900,154782,270722.0,19476432.0
2017-05-26,13950,14050,13750,14050,118939,273644.0,19476432.0
2017-05-29,14100,14350,13850,13900,161825,270722.0,19476432.0
2017-05-30,13900,14150,13700,14100,116736,274618.0,19476432.0
2017-05-31,14100,14600,14100,14250,201570,277539.0,19476432.0
2017-06-01,14250,14450,14000,14200,100330,276565.0,19476432.0
2017-06-02,14200,14250,14000,14050,63830,273644.0,19476432.0
2017-06-05,14100,14450,14050,14450,147775,281434.0,19476432.0
2017-06-07,14450,14550,14250,14500,88980,282408.0,19476432.0
2017-06-08,14550,14550,14350,14500,81767,282408.0,19476432.0
2017-06-09,14450,14550,14300,14500,83038,282408.0,19476432.0
2017-06-12,14350,14450,14000,14050,130235,273644.0,19476432.0
2017-06-13,14100,14100,13750,13850,136161,269749.0,19476432.0
2017-06-14,13850,14100,13750,14000,102168,272670.0,19476432.0
2017-06-15,14050,14050,13650,13800,100984,268775.0,19476432.0
2017-06-16,13750,13800,13500,13500,140728,262932.0,19476432.0
2017-06-19,13500,13600,13450,13550,82839,263906.0,19476432.0
2017-06-20,13500,13500,12950,13150,238210,256115.0,19476432.0
2017-06-21,13200,13450,13150,13300,85035,259037.0,19476432.0
2017-06-22,13300,13700,13000,13150,153929,256115.0,19476432.0
2017-06-23,13150,13350,13100,13200,59990,257089.0,19476432.0
2017-06-26,13200,13350,13050,13050,90397,254167.0,19476432.0
2017-06-27,13100,13250,12950,13100,80790,255141.0,19476432.0
2017-06-28,13100,13100,12250,12550,349941,244429.0,19476432.0
2017-06-29,12450,12550,11700,11850,517028,230796.0,19476432.0
2017-06-30,11750,12150,11650,12100,146226,235665.0,19476432.0
2017-07-03,11900,12050,11750,11800,115253,229822.0,19476432.0
2017-07-04,11800,11950,11700,11750,85939,228848.0,19476432.0
2017-07-05,11750,11850,11700,11800,68661,229822.0,19476432.0
2017-07-06,11800,12750,11800,12350,311524,240534.0,19476432.0
2017-07-07,12250,12500,12100,12300,66542,239560.0,19476432.0
2017-07-10,12400,12450,12150,12200,81223,237612.0,19476432.0
2017-07-11,12350,12500,12250,12350,64128,240534.0,19476432.0
2017-07-12,12400,12600,12200,12300,66931,239560.0,19476432.0
2017-07-13,12150,12550,12150,12350,66797,240534.0,19476432.0
2017-07-14,12450,12450,12150,12200,57603,237612.0,19476432.0
2017-07-17,12150,13000,12100,13000,226599,253194.0,19476432.0
2017-07-18,13000,13100,12800,13000,121317,253194.0,19476432.0
2017-07-19,13050,13400,12900,13400,137537,260984.0,19476432.0
2017-07-20,13400,13700,13150,13600,136267,264879.0,19476432.0
2017-07-21,13600,14100,13500,14000,247799,272670.0,19476432.0
2017-07-24,14150,14300,13750,14000,200153,272670.0,19476432.0
2017-07-25,14150,14550,13800,14500,293273,282408.0,19476432.0
2017-07-26,15350,18850,14850,18850,5925161,367131.0,19476432.0
2017-07-27,19150,22000,18550,20000,6636327,389529.0,19476432.0
2017-07-28,19700,21800,19000,21450,3578814,417769.0,19476432.0
2017-07-31,21100,27000,21100,24550,1605660,478146.0,19476432.0
2017-08-01,24050,26450,24050,25050,894004,487885.0,19476432.0
2017-08-02,25900,26800,25150,26800,855357,521968.0,19476432.0
2017-08-03,27500,33300,27500,32000,1657395,623246.0,19476432.0
2017-08-04,29850,31950,28000,31000,1156550,603769.0,19476432.0
2017-08-07,32000,35000,31000,31000,1054140,603769.0,19476432.0
2017-08-08,30900,30900,26350,27650,3437793,538523.0,19476432.0
2017-08-09,26850,29600,25500,28200,3964347,549235.0,19476432.0
2017-08-10,28100,28450,26500,26500,1105526,516125.0,19476432.0
2017-08-11,25300,25750,24050,24950,2019038,485937.0,19476432.0
2017-08-14,25700,26800,24400,26750,1384477,520995.0,19476432.0
2017-08-16,27250,32450,27100,31500,3341469,613508.0,19476432.0
2017-08-17,30950,31800,29750,31650,2064058,616429.0,19476432.0
2017-08-18,31300,33200,30750,31900,1880825,621298.0,19476432.0
2017-08-21,32300,32450,31400,32200,665840,627141.0,19476432.0
2017-08-22,31900,33200,29150,31100,2734658,605717.0,19476432.0
2017-08-23,30250,32050,30000,30450,978005,593057.0,19476432.0
2017-08-24,29700,30600,28700,29200,1208304,568712.0,19476432.0
2017-08-25,29100,30800,28400,30100,998385,586241.0,19476432.0
2017-08-28,30300,30600,29700,30100,377777,586241.0,19476432.0
2017-08-29,29500,31800,29500,31800,1100464,619351.0,19476432.0
2017-08-30,32650,33200,31600,31700,1042375,617403.0,19476432.0
2017-08-31,31100,32300,30600,32200,887484,627141.0,19476432.0
2017-09-01,32000,33100,31850,32900,1030061,640775.0,19476432.0
2017-09-04,31700,32500,30850,30850,1019582,600848.0,19476432.0
2017-09-05,31400,31650,29800,30950,828749,602796.0,19476432.0
2017-09-06,31500,31500,30050,30200,484204,588188.0,19476432.0
2017-09-07,30250,30450,28200,28850,1150325,561895.0,19476432.0
2017-09-08,28550,30200,27850,27950,1109231,544366.0,19476432.0
2017-09-11,27950,28400,26300,27050,1029595,526837.0,19476432.0
2017-09-12,27400,28400,27050,27700,697065,539497.0,19476432.0
2017-09-13,27700,28050,26500,26500,577644,516125.0,19476432.0
2017-09-14,26750,27650,25800,26100,706845,508335.0,19476432.0
2017-09-15,25800,26900,25200,26350,852133,513204.0,19476432.0
2017-09-18,26150,27050,25550,26500,564134,516125.0,19476432.0
2017-09-19,26300,31400,26050,28100,3297570,547288.0,19476432.0
2017-09-20,28500,29000,27500,27600,700984,537550.0,19476432.0
2017-09-21,27850,29100,27000,28350,688412,562210.0,19831040.0
2017-09-22,28300,28300,27050,27250,436331,540396.0,19831040.0
2017-09-25,27100,27550,26200,26250,362522,520565.0,19831040.0
2017-09-26,26500,27500,25550,25950,428681,514615.0,19831040.0
2017-09-27,25850,26500,25650,26000,292227,515607.0,19831040.0
2017-09-28,26300,26400,25200,25250,330630,500734.0,19831040.0
2017-09-29,25000,25500,23500,24200,655047,479911.0,19831040.0
2017-10-10,24150,24400,21600,21750,979402,431325.0,19831040.0
2017-10-11,22050,23250,21750,22450,748818,445207.0,19831040.0
2017-10-12,22750,23050,22100,22150,369671,439258.0,19831040.0
2017-10-13,22500,22700,21450,21650,395414,429342.0,19831040.0
2017-10-16,20400,23350,20100,22050,1101815,437274.0,19831040.0
2017-10-17,22000,22300,21200,21850,270223,433308.0,19831040.0
2017-10-18,21550,21850,20700,20700,511372,410503.0,19831040.0
2017-10-19,20600,21550,20550,21100,358170,418435.0,19831040.0
2017-10-20,21000,23050,20950,22000,764681,436283.0,19831040.0
2017-10-23,22000,28600,21900,28250,6041987,560227.0,19831040.0
2017-10-24,27200,28150,24800,25300,3086941,501725.0,19831040.0
2017-10-25,25050,25800,24500,25500,1206024,505692.0,19831040.0
2017-10-26,25600,25600,23300,23600,1080339,468013.0,19831040.0
2017-10-27,23650,28200,23400,26150,3274930,518582.0,19831040.0
2017-10-30,25250,25550,24000,24700,1002358,489827.0,19831040.0
2017-10-31,24500,24800,23900,24350,539766,487853.0,20035040.0
2017-11-01,24700,26500,24550,24900,1118289,498872.0,20035040.0
2017-11-02,24900,25250,24100,24500,439738,490858.0,20035040.0
2017-11-03,24550,24650,24050,24200,312710,484848.0,20035040.0
2017-11-06,24200,25150,24050,24650,424407,493864.0,20035040.0
2017-11-07,24750,25300,24400,25200,497093,504883.0,20035040.0
2017-11-08,25250,26100,25000,25400,585647,508890.0,20035040.0
2017-11-09,25150,25850,25100,25550,331639,511895.0,20035040.0
2017-11-10,25800,26100,25300,25500,434039,510894.0,20035040.0
2017-11-13,25700,26050,25500,25800,433540,516904.0,20035040.0
2017-11-14,26350,27100,26100,26900,802592,538943.0,20035040.0
2017-11-15,26850,27700,26100,27300,1193199,546957.0,20035040.0
2017-11-16,27500,27550,26500,26750,528127,535937.0,20035040.0
2017-11-17,26550,26750,25850,26250,436755,528545.0,20135040.0
2017-11-20,26150,27050,26000,26350,490458,530558.0,20135040.0
2017-11-21,26250,26900,25550,26000,692916,523511.0,20135040.0
2017-11-22,25950,26000,24750,24800,584588,499349.0,20135040.0
2017-11-23,24650,25450,24650,25350,255973,510423.0,20135040.0
2017-11-24,25550,28000,25150,26150,1494251,526531.0,20135040.0
2017-11-27,26500,26650,25400,25550,434262,514450.0,20135040.0
2017-11-28,25850,25850,24750,24800,361448,499349.0,20135040.0
2017-11-29,24550,25150,24450,24800,269757,499349.0,20135040.0
2017-11-30,24800,25300,24400,24500,298292,493308.0,20135040.0
2017-12-01,24750,25050,24400,25000,264177,503376.0,20135040.0
2017-12-04,25200,25250,24600,24800,249554,499349.0,20135040.0
2017-12-05,24800,24850,24100,24250,334290,488275.0,20135040.0
2017-12-06,24250,24700,23800,23900,305385,481227.0,20135040.0
2017-12-07,23700,23850,22200,22600,492692,455052.0,20135040.0
2017-12-08,22700,22950,21750,21900,282265,443060.0,20231040.0
2017-12-11,22000,23100,21700,23000,198828,465314.0,20231040.0
2017-12-12,23000,23550,22300,22300,174473,451152.0,20231040.0
2017-12-13,22300,23150,22300,22850,123067,462279.0,20231040.0
2017-12-14,23100,23300,22500,22700,188997,459245.0,20231040.0
2017-12-15,22500,23050,22400,23050,130570,466325.0,20231040.0
2017-12-18,23200,23200,22500,22550,126283,456210.0,20231040.0
2017-12-19,22700,22800,21300,21750,285658,440025.0,20231040.0
2017-12-20,21800,22150,21400,21450,148517,433956.0,20231040.0
2017-12-21,21300,22100,21200,21300,186101,430921.0,20231040.0
2017-12-22,21350,23000,21300,22750,345297,460256.0,20231040.0
2017-12-26,22900,23300,22500,22800,224718,461268.0,20231040.0
2017-12-27,22800,23350,22750,23250,171125,470372.0,20231040.0
2017-12-28,23050,23550,23000,23300,154426,471383.0,20231040.0
2018-01-02,23150,24150,23000,23750,232322,480487.0,20231040.0
2018-01-03,23800,23950,23100,23300,273366,471383.0,20231040.0
2018-01-04,23300,23450,22200,22450,257318,454187.0,20231040.0
2018-01-05,22350,23100,22250,22450,203440,454187.0,20231040.0
2018-01-08,22500,22600,21500,21650,393700,438002.0,20231040.0
2018-01-09,21600,21650,21050,21100,310143,426875.0,20231040.0
2018-01-10,21150,21400,20750,21000,250774,424852.0,20231040.0
2018-01-11,21200,22000,21000,21750,287028,440025.0,20231040.0
2018-01-12,21500,21600,21000,21450,290187,433956.0,20231040.0
2018-01-15,21250,21400,20900,21150,227103,427886.0,20231040.0
2018-01-16,21200,21950,21100,21500,319966,434967.0,20231040.0
2018-01-17,21700,22200,21400,22050,343237,446094.0,20231040.0
2018-01-18,22350,22400,21750,21900,216027,443060.0,20231040.0
2018-01-19,21950,23150,21600,22300,586825,451152.0,20231040.0
2018-01-22,22500,22650,22150,22450,163814,454187.0,20231040.0
2018-01-23,22450,22750,22250,22450,159029,454187.0,20231040.0
2018-01-24,22450,23100,22350,22350,270800,452164.0,20231040.0
2018-01-25,22250,22750,22250,22450,186486,454187.0,20231040.0
2018-01-26,22650,23200,22400,23050,317476,466325.0,20231040.0
2018-01-29,23200,25050,23050,24500,1400910,495660.0,20231040.0
2018-01-30,24200,24500,23250,23500,480527,475429.0,20231040.0
2018-01-31,23400,24500,22550,23050,755015,466325.0,20231040.0
2018-02-01,23050,23950,22950,23850,298167,482510.0,20231040.0
2018-02-02,23900,23900,23100,23200,203651,469360.0,20231040.0
2018-02-05,22700,23050,22000,22000,225013,445083.0,20231040.0
2018-02-06,21150,22000,20400,22000,473031,445083.0,20231040.0
2018-02-07,22300,22300,21250,21250,262356,429910.0,20231040.0
2018-02-08,21250,22450,21250,21850,317304,442048.0,20231040.0
2018-02-09,21100,21400,20700,21050,295793,425863.0,20231040.0
2018-02-12,21000,21050,20500,20500,246450,414736.0,20231040.0
2018-02-13,20700,20900,19350,19350,458968,391471.0,20231040.0
2018-02-14,19400,19750,18600,19750,274659,399563.0,20231040.0
2018-02-19,19950,20600,19850,20500,285737,414736.0,20231040.0
2018-02-20,20500,20550,20000,20050,151041,405632.0,20231040.0
2018-02-21,20250,20450,19800,20300,135945,410690.0,20231040.0
2018-02-22,20400,20700,20050,20350,155535,411702.0,20231040.0
2018-02-23,20650,21000,20300,20750,132779,419794.0,20231040.0
2018-02-26,20950,21200,20550,20750,139480,419794.0,20231040.0
2018-02-27,20850,21000,20600,20650,92068,417771.0,20231040.0
2018-02-28,20750,21650,20400,20450,303410,413725.0,20231040.0
2018-03-02,20150,20250,19900,20200,138911,408667.0,20231040.0
2018-03-05,20250,20250,19850,19850,108142,401586.0,20231040.0
2018-03-06,19950,20500,19800,20500,153798,414736.0,20231040.0
2018-03-07,20500,20550,19900,19900,97532,402598.0,20231040.0
2018-03-08,20000,20450,19700,20450,108723,413725.0,20231040.0
2018-03-09,20350,20800,20350,20750,133727,419794.0,20231040.0
2018-03-12,20900,21500,20700,21400,241738,432944.0,20231040.0
2018-03-13,21450,21800,21050,21450,142996,433956.0,20231040.0
2018-03-14,21450,21550,21100,21250,101398,429910.0,20231040.0
2018-03-15,21100,22000,20850,21250,122734,429910.0,20231040.0
2018-03-16,21300,21600,21100,21150,76293,427886.0,20231040.0
2018-03-19,21000,21450,20900,20900,97083,422829.0,20231040.0
2018-03-20,20700,21100,20550,21000,110639,424852.0,20231040.0
2018-03-21,20900,21000,20400,20400,159078,412713.0,20231040.0
2018-03-22,20450,20650,20050,20150,160785,407655.0,20231040.0
2018-03-23,19500,20900,19500,19550,294562,395517.0,20231040.0
2018-03-26,19600,20250,19150,20250,135352,409679.0,20231040.0
2018-03-27,20250,20400,20000,20000,120102,404621.0,20231040.0
2018-03-28,19950,20250,19600,19700,132654,398551.0,20231040.0
2018-03-29,19900,20150,19500,20050,110835,405632.0,20231040.0
2018-03-30,19900,20100,19850,20000,77749,404621.0,20231040.0
2018-04-02,20050,20150,19650,19650,115762,397540.0,20231040.0
2018-04-03,19400,20150,19350,20000,117147,404621.0,20231040.0
2018-04-04,20300,20300,19250,19350,203150,391471.0,20231040.0
2018-04-05,19650,19750,19000,19050,167827,385401.0,20231040.0
2018-04-06,19250,19250,17350,17950,437689,363147.0,20231040.0
2018-04-09,17450,18250,17250,18100,249056,366182.0,20231040.0
2018-04-10,18150,18150,17550,17650,154294,357078.0,20231040.0
2018-04-11,17800,17850,17350,17400,188058,352020.0,20231040.0
2018-04-12,17500,17550,16650,16950,285606,342916.0,20231040.0
2018-04-13,16950,20000,16700,18450,1799669,373263.0,20231040.0
2018-04-16,18400,18550,18050,18050,175107,365170.0,20231040.0
2018-04-17,18200,18250,17450,17700,198491,358089.0,20231040.0
2018-04-18,17750,19300,17600,18650,638227,377309.0,20231040.0
2018-04-19,18850,19550,18250,18250,451991,369216.0,20231040.0
2018-04-20,18400,18500,17850,18100,135048,366182.0,20231040.0
2018-04-23,17950,18150,17600,17700,164191,358089.0,20231040.0
2018-04-24,17650,18300,17600,17750,124436,359101.0,20231040.0
2018-04-25,17750,19200,17250,18100,610087,366182.0,20231040.0
2018-04-26,18250,18500,18000,18250,127443,369216.0,20231040.0
2018-04-27,18450,19000,18400,18750,276476,379332.0,20231040.0
2018-04-30,18950,19000,18000,18050,179752,365170.0,20231040.0
2018-05-02,17700,17900,17150,17350,301029,351009.0,20231040.0
2018-05-03,17450,17750,17100,17400,109044,352020.0,20231040.0
2018-05-04,17550,17600,17050,17150,151848,346962.0,20231040.0
2018-05-08,17150,17900,16900,16900,201567,341905.0,20231040.0
2018-05-09,17050,17850,16150,17750,209471,359101.0,20231040.0
2018-05-10,17850,17850,17350,17800,87041,360113.0,20231040.0
2018-05-11,17700,17950,17550,17750,101119,359101.0,20231040.0
2018-05-14,17850,17850,17250,17250,108527,348985.0,20231040.0
2018-05-15,17250,17400,17050,17150,83516,346962.0,20231040.0
2018-05-16,17000,17350,16650,16850,200336,340893.0,20231040.0
2018-05-17,17000,17400,16900,17150,116127,346962.0,20231040.0
2018-05-18,17200,17250,16900,17150,99693,346962.0,20231040.0
2018-05-21,17150,17250,16900,17000,69805,343928.0,20231040.0
2018-05-23,16900,17150,16850,16900,89475,341905.0,20231040.0
2018-05-24,16850,17050,16650,16700,88078,337858.0,20231040.0
2018-05-25,16500,16650,16150,16250,159397,328754.0,20231040.0
2018-05-28,16050,16700,16050,16300,149412,329766.0,20231040.0
2018-05-29,16300,16400,16050,16050,119130,324708.0,20231040.0
2018-05-30,16000,16050,15100,15250,303724,308523.0,20231040.0
2018-05-31,15400,15650,15250,15650,126102,316616.0,20231040.0
2018-06-01,15600,16300,15550,16000,118164,323697.0,20231040.0
2018-06-04,16050,16150,15700,15700,82750,317627.0,20231040.0
2018-06-05,15500,16150,15500,15850,80405,320662.0,20231040.0
2018-06-07,16250,17000,16100,16750,372901,338870.0,20231040.0
2018-06-08,16900,21750,16900,21750,2568748,440025.0,20231040.0
2018-06-11,24400,25150,22400,23150,2943014,468349.0,20231040.0
2018-06-12,22700,23950,22400,23650,728321,478464.0,20231040.0
2018-06-14,24300,24700,23400,24350,842501,492626.0,20231040.0
2018-06-15,24000,24500,23300,24050,737004,486557.0,20231040.0
2018-06-18,23800,23800,20800,21900,1152962,443060.0,20231040.0
2018-06-19,21700,27450,21000,26550,5844009,537134.0,20231040.0
2018-06-20,26000,27300,25550,26500,1669738,536123.0,20231040.0
2018-06-21,26500,28900,25450,27800,1604189,562423.0,20231040.0
2018-06-22,27300,28700,26950,28000,1597959,566469.0,20231040.0
2018-06-25,27750,27800,25650,26350,1285464,533088.0,20231040.0
2018-06-26,25300,25950,23650,24100,1062986,487568.0,20231040.0
2018-06-27,23800,24800,22800,23050,764465,466325.0,20231040.0
2018-06-28,23050,24550,23050,23900,648185,483522.0,20231040.0
2018-06-29,23650,23750,22300,22700,556127,459245.0,20231040.0
2018-07-02,23050,24850,23000,23350,900324,472395.0,20231040.0
2018-07-03,23800,23850,22700,23300,375144,471383.0,20231040.0
2018-07-04,23450,23800,21700,21900,555675,443060.0,20231040.0
2018-07-05,21900,22250,21200,22100,341779,447106.0,20231040.0
2018-07-06,22500,27650,22100,26050,4384138,527019.0,20231040.0
2018-07-09,26450,26650,25500,26200,766477,530053.0,20231040.0
2018-07-10,26500,27150,25700,26650,879148,539157.0,20231040.0
2018-07-11,25350,25850,24800,25100,671243,507799.0,20231040.0
2018-07-12,25150,27350,24200,27200,921439,550284.0,20231040.0
2018-07-13,26800,27850,26050,26850,1089776,543203.0,20231040.0
2018-07-16,26450,26450,25500,25900,545177,523984.0,20231040.0
2018-07-17,25400,26700,25400,25750,396937,520949.0,20231040.0
2018-07-18,25650,26350,25000,25400,492156,513868.0,20231040.0
2018-07-19,25800,26800,24300,24850,1018713,502741.0,20231040.0
2018-07-20,24850,25350,23500,23750,498009,480487.0,20231040.0
2018-07-23,23500,24200,22100,22550,565060,456210.0,20231040.0
2018-07-24,22800,23450,22450,22700,300108,459245.0,20231040.0
2018-07-25,22900,24550,22800,23700,690100,479476.0,20231040.0
2018-07-26,24250,24850,23550,24500,357659,495660.0,20231040.0
2018-07-27,24100,24200,22900,23300,478752,471383.0,20231040.0
2018-07-30,22900,23300,22350,22850,237850,462279.0,20231040.0
2018-07-31,22700,23350,22650,23050,168070,476347.0,20665822.0
2018-08-01,23200,23250,22550,23000,226007,475314.0,20665822.0
2018-08-02,23000,23650,22700,23150,245357,478414.0,20665822.0
2018-08-03,23000,23500,22900,22900,180304,473247.0,20665822.0
2018-08-06,22900,23100,22250,22300,233460,460848.0,20665822.0
2018-08-07,22300,22450,21400,22050,342664,455681.0,20665822.0
2018-08-08,22050,22050,21100,21450,288971,443282.0,20665822.0
2018-08-09,21550,22150,21100,21800,258797,450515.0,20665822.0
2018-08-10,21900,22300,21350,21650,296626,447415.0,20665822.0
2018-08-13,21400,21400,20050,20300,385057,419516.0,20665822.0
2018-08-14,20300,21000,20100,20750,190175,428816.0,20665822.0
2018-08-16,20300,20700,19650,20600,242487,425716.0,20665822.0
2018-08-17,20700,21000,20500,20850,164096,430882.0,20665822.0
2018-08-20,20900,21200,20550,20900,122970,431916.0,20665822.0
2018-08-21,20900,21350,20550,21200,161702,438115.0,20665822.0
2018-08-22,21100,21200,20650,20700,148610,427783.0,20665822.0
2018-08-23,20700,20850,20300,20400,173576,421583.0,20665822.0
2018-08-24,20400,20950,20100,20750,201655,428816.0,20665822.0
2018-08-27,20650,21350,20450,20750,220886,428816.0,20665822.0
2018-08-28,20750,21000,20650,20800,142740,429849.0,20665822.0
2018-08-29,20800,21700,20450,21700,320183,448448.0,20665822.0
2018-08-30,21900,22050,21550,21700,255090,448448.0,20665822.0
2018-08-31,21700,21750,21200,21550,182474,445348.0,20665822.0
2018-09-03,21450,21600,21100,21200,145503,438115.0,20665822.0
2018-09-04,21150,22150,21150,22150,285008,457748.0,20665822.0
2018-09-05,22000,22250,21200,21250,249421,439149.0,20665822.0
2018-09-06,21450,21450,20750,21050,195289,435016.0,20665822.0
2018-09-07,21000,21150,20550,20850,229929,430882.0,20665822.0
2018-09-10,20650,21550,20300,21050,266618,435016.0,20665822.0
2018-09-11,21350,21400,20700,20850,156184,430882.0,20665822.0
2018-09-12,21000,21000,20300,20550,212399,424683.0,20665822.0
2018-09-13,20700,20850,20350,20650,150033,426749.0,20665822.0
2018-09-14,20750,20900,20400,20700,149501,427783.0,20665822.0
2018-09-17,20800,20800,20350,20500,143820,423649.0,20665822.0
2018-09-18,20500,20500,19850,19900,249464,411250.0,20665822.0
2018-09-19,19900,20250,19200,19900,235579,411250.0,20665822.0
2018-09-20,19900,20350,19300,19450,263667,401950.0,20665822.0
2018-09-21,19650,19750,19400,19400,135151,400917.0,20665822.0
2018-09-27,19400,20100,19350,19700,132385,407117.0,20665822.0
2018-09-28,19950,19950,19200,19300,184294,398850.0,20665822.0
2018-10-01,19400,19400,18800,18900,147375,390584.0,20665822.0
2018-10-02,18950,19200,18600,18600,113058,384384.0,20665822.0
2018-10-04,18800,18800,17700,18200,171795,376118.0,20665822.0
2018-10-05,18100,18500,17950,18050,89291,373018.0,20665822.0
2018-10-08,18050,18400,17850,17950,95140,370952.0,20665822.0
2018-10-10,18000,18150,17100,17200,160107,355452.0,20665822.0
2018-10-11,16500,19700,16450,18000,1280676,371985.0,20665822.0
2018-10-12,18350,19200,17650,18200,316354,376118.0,20665822.0
2018-10-15,18000,18600,17150,17550,216986,362685.0,20665822.0
2018-10-16,17850,18150,17550,17900,143797,369918.0,20665822.0
2018-10-17,18000,18250,17800,18050,95689,373018.0,20665822.0
2018-10-18,18050,18150,17650,17800,99967,367852.0,20665822.0
2018-10-19,17600,18200,17350,18150,105201,375085.0,20665822.0
2018-10-22,18350,19050,17850,19000,156682,392651.0,20665822.0
2018-10-23,19050,19250,18400,18600,147496,384384.0,20665822.0
2018-10-24,18850,19450,18450,19000,267034,392651.0,20665822.0
2018-10-25,18700,18800,17500,18250,256897,377151.0,20665822.0
2018-10-26,18250,18350,17050,17300,211396,357519.0,20665822.0
2018-10-29,17000,17700,16350,16350,203442,337886.0,20665822.0
2018-10-30,16500,16750,16000,16700,189502,345119.0,20665822.0
2018-10-31,16800,16850,16000,16850,135809,348219.0,20665822.0
2018-11-01,17050,17550,16950,17000,156894,351319.0,20665822.0
2018-11-02,17450,19800,17150,18950,830578,391617.0,20665822.0
2018-11-05,18850,18850,18100,18450,238185,381284.0,20665822.0
2018-11-06,18300,18550,17900,18150,145987,375085.0,20665822.0
2018-11-07,18000,18350,17450,17550,144661,362685.0,20665822.0
2018-11-08,17850,17950,17500,17800,109474,367852.0,20665822.0
2018-11-09,17850,18000,17450,17550,90823,362685.0,20665822.0
2018-11-12,17550,17550,16950,17000,132753,351319.0,20665822.0
2018-11-13,16800,17100,16400,17000,143036,351319.0,20665822.0
2018-11-14,17150,17300,16650,16900,84916,349252.0,20665822.0
2018-11-15,15800,16050,14900,15200,681235,314120.0,20665822.0
2018-11-16,15000,15600,15000,15400,307433,318254.0,20665822.0
2018-11-19,15450,15500,15000,15250,205847,315154.0,20665822.0
2018-11-20,15000,15250,14650,14700,228511,303788.0,20665822.0
2018-11-21,14400,15500,14100,15250,279778,315154.0,20665822.0
2018-11-22,15300,15350,14800,14900,123360,307921.0,20665822.0
2018-11-23,14800,15000,14450,14700,105655,303788.0,20665822.0
2018-11-26,14750,14900,14550,14600,118966,301721.0,20665822.0
2018-11-27,14600,14950,14400,14900,135013,307921.0,20665822.0
2018-11-28,14950,15800,14850,15300,314518,316187.0,20665822.0
2018-11-29,15400,15650,15000,15050,121214,311021.0,20665822.0
2018-11-30,14900,15150,14750,15150,101711,313087.0,20665822.0
2018-12-03,15250,15350,15000,15250,101346,315154.0,20665822.0
2018-12-04,15300,15350,14900,15100,97466,312054.0,20665822.0
2018-12-05,14800,15000,14700,14800,83617,305854.0,20665822.0
2018-12-06,14700,14750,14150,14250,160911,294488.0,20665822.0
2018-12-07,14350,14600,14300,14500,76098,299654.0,20665822.0
2018-12-10,14300,14600,14200,14250,81154,294488.0,20665822.0
2018-12-11,14200,14300,13750,13750,151938,284155.0,20665822.0
2018-12-12,13850,14700,13750,14500,152085,299654.0,20665822.0
2018-12-13,14300,14650,14200,14650,129248,302754.0,20665822.0
2018-12-14,14500,14650,13850,14150,124342,292421.0,20665822.0
