아미노로직스(074430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-11-02,2372,2418,2317,2336,24646,104094.0,8261394.0
2007-11-05,2335,2409,2317,2345,31050,104507.0,8261394.0
2007-11-06,2344,2465,2261,2465,42293,109877.0,8261394.0
2007-11-07,2465,2520,2391,2419,45347,107811.0,8261394.0
2007-11-08,2335,2418,2335,2354,26213,104920.0,8261394.0
2007-11-09,2493,2493,2298,2336,46308,104094.0,8261394.0
2007-11-12,2261,2354,2233,2317,33897,103267.0,8261394.0
2007-11-13,2317,2465,2317,2363,49696,105333.0,8261394.0
2007-11-14,2474,2493,2372,2373,33040,105746.0,8261394.0
2007-11-15,2391,2409,2307,2308,21671,102854.0,8261394.0
2007-11-16,2391,2391,2196,2224,29490,99137.0,8261394.0
2007-11-19,2335,2335,2187,2206,18564,98311.0,8261394.0
2007-11-20,2205,2205,2076,2141,23722,95419.0,8261394.0
2007-11-21,2168,2224,2038,2058,28767,91701.0,8261394.0
2007-11-22,2057,2113,1946,2039,20060,90875.0,8261394.0
2007-11-23,1955,2103,1744,1909,56907,85092.0,8261394.0
2007-11-26,1974,1974,1762,1800,67746,80218.0,8261394.0
2007-11-27,1798,2057,1779,1946,39559,86745.0,8261394.0
2007-11-28,1890,2029,1862,1872,19886,83440.0,8261394.0
2007-11-29,1862,1983,1853,1909,26879,85092.0,8261394.0
2007-11-30,1937,2131,1937,2020,28251,90049.0,8261394.0
2007-12-03,2029,2150,2001,2150,33055,95832.0,8261394.0
2007-12-04,2094,2168,2085,2132,30147,95006.0,8261394.0
2007-12-05,2131,2159,2038,2104,27358,93767.0,8261394.0
2007-12-06,2159,2159,2038,2104,23619,93767.0,8261394.0
2007-12-07,2140,2150,2066,2132,19674,95006.0,8261394.0
2007-12-10,2150,2205,2085,2085,19435,92941.0,8261394.0
2007-12-11,2122,2122,1955,1993,30966,88810.0,8261394.0
2007-12-12,2076,2085,1974,2085,13304,92941.0,8261394.0
2007-12-13,2085,2233,2011,2206,52596,98311.0,8261394.0
2007-12-14,2261,2363,2131,2363,42979,105333.0,8261394.0
2007-12-17,2363,2363,2224,2243,86747,99963.0,8261394.0
2007-12-18,2224,2520,2224,2456,57679,109463.0,8261394.0
2007-12-20,2493,2493,2335,2410,28203,107398.0,8261394.0
2007-12-21,2428,2428,2317,2373,23876,105746.0,8261394.0
2007-12-24,2456,2456,2094,2224,60658,99137.0,8261394.0
2007-12-26,2168,2270,2168,2178,44926,97071.0,8261394.0
2007-12-27,2224,2298,2168,2224,27547,99137.0,8261394.0
2007-12-28,2307,2326,2196,2326,23968,103680.0,8261394.0
2008-01-02,2381,2381,2205,2243,20136,99963.0,8261394.0
2008-01-03,2224,2270,2187,2224,8292,99137.0,8261394.0
2008-01-04,2224,2391,2159,2261,27919,100789.0,8261394.0
2008-01-07,2224,2363,2177,2317,32943,103267.0,8261394.0
2008-01-08,2354,2363,2279,2326,20411,103680.0,8261394.0
2008-01-09,2344,2428,2298,2382,40968,106159.0,8261394.0
2008-01-10,2465,2613,2391,2558,78127,114007.0,8261394.0
2008-01-11,2557,2557,2344,2354,132586,104920.0,8261394.0
2008-01-14,2354,2381,2224,2234,34718,99550.0,8261394.0
2008-01-15,2317,2317,2048,2289,67626,102028.0,8261394.0
2008-01-16,2224,2279,2122,2122,44951,94593.0,8261394.0
2008-01-17,2150,2215,2094,2132,31964,95006.0,8261394.0
2008-01-18,2159,2242,2076,2178,23477,97071.0,8261394.0
2008-01-21,2177,2224,2066,2187,40804,97484.0,8261394.0
2008-01-22,2122,2122,1862,1900,79971,84679.0,8261394.0
2008-01-23,2001,2103,1836,2104,57804,93767.0,8261394.0
2008-01-24,2122,2224,2057,2104,47822,93767.0,8261394.0
2008-01-25,2103,2177,2094,2095,20552,93354.0,8261394.0
2008-01-28,2020,2159,2020,2030,13937,90462.0,8261394.0
2008-01-29,2011,2094,2011,2020,41468,90049.0,8261394.0
2008-01-30,2094,2159,1946,2020,32289,90049.0,8261394.0
2008-01-31,1992,2094,1946,2039,13800,90875.0,8261394.0
2008-02-01,2122,2122,2029,2058,20901,91701.0,8261394.0
2008-02-04,2057,2196,2057,2150,33638,95832.0,8261394.0
2008-02-05,2150,2307,2150,2243,41845,99963.0,8261394.0
2008-02-11,2131,2391,2131,2261,60398,100789.0,8261394.0
2008-02-12,2279,2307,2159,2187,55121,97484.0,8261394.0
2008-02-13,2159,2159,2029,2058,96429,91701.0,8261394.0
2008-02-14,2057,2103,1927,2002,75803,89223.0,8261394.0
2008-02-15,1964,2113,1955,2058,33956,91701.0,8261394.0
2008-02-18,2029,2094,1992,2030,22371,90462.0,8261394.0
2008-02-19,2038,2057,1992,2030,20971,90462.0,8261394.0
2008-02-20,2038,2140,1909,2039,55646,90875.0,8261394.0
2008-02-21,2048,2122,1983,2039,30814,90875.0,8261394.0
2008-02-22,2020,2103,2011,2020,29046,90049.0,8261394.0
2008-02-25,2057,2057,1946,1946,34165,86745.0,8261394.0
2008-02-26,1946,1964,1836,1918,83074,85505.0,8261394.0
2008-02-27,1872,1946,1825,1852,49064,82531.0,8261394.0
2008-02-28,1829,2001,1825,1946,43060,86745.0,8261394.0
2008-02-29,1946,1964,1881,1918,28670,85505.0,8261394.0
2008-03-03,1853,1918,1848,1863,25450,83027.0,8261394.0
2008-03-04,1909,1927,1844,1918,22122,85505.0,8261394.0
2008-03-05,1909,1983,1909,1946,30911,86745.0,8261394.0
2008-03-06,1992,2177,1890,2132,109195,95006.0,8261394.0
2008-03-07,2131,2168,2076,2122,31317,94593.0,8261394.0
2008-03-10,2113,2177,1983,1983,46406,88397.0,8261394.0
2008-03-11,1946,2038,1946,2039,20416,90875.0,8261394.0
2008-03-12,2113,2113,2001,2002,20520,89223.0,8261394.0
2008-03-13,1964,2011,1862,1909,50231,85092.0,8261394.0
2008-03-14,1909,1964,1822,1822,30718,81210.0,8261394.0
2008-03-17,1820,1851,1549,1550,201988,69065.0,8261394.0
2008-03-18,1538,1686,1488,1687,60440,75179.0,8261394.0
2008-03-19,1751,1909,1723,1909,92096,85092.0,8261394.0
2008-03-20,1872,1899,1807,1854,41222,82614.0,8261394.0
2008-03-21,1909,1946,1853,1854,53830,82614.0,8261394.0
2008-03-24,1835,1918,1822,1842,46650,82118.0,8261394.0
2008-03-25,1862,1899,1822,1863,48337,83027.0,8261394.0
2008-03-26,1872,1872,1825,1828,34200,81457.0,8261394.0
2008-03-27,1831,1831,1798,1813,29577,80796.0,8261394.0
2008-03-28,1812,1812,1705,1770,53736,78896.0,8261394.0
2008-03-31,1770,1881,1731,1833,41434,81705.0,8261394.0
2008-04-01,1799,1851,1751,1752,47581,78070.0,8261394.0
2008-04-02,1753,1768,1686,1750,41456,77988.0,8261394.0
2008-04-03,1760,1779,1696,1711,19217,76253.0,8261394.0
2008-04-04,1686,1788,1686,1733,22915,77244.0,8261394.0
2008-04-07,1705,1733,1623,1709,38033,76170.0,8261394.0
2008-04-08,1705,1709,1677,1681,32470,74931.0,8261394.0
2008-04-10,1742,1927,1742,1928,83798,85918.0,8261394.0
2008-04-11,2001,2011,1781,1798,177075,80136.0,8261394.0
2008-04-14,1798,1849,1733,1798,76160,80136.0,8261394.0
2008-04-15,1807,1851,1762,1826,17387,81375.0,8261394.0
2008-04-16,1801,1840,1773,1830,21296,81540.0,8261394.0
2008-04-17,1831,1881,1788,1830,34235,81540.0,8261394.0
2008-04-18,1816,2011,1816,1965,51169,87571.0,8261394.0
2008-04-21,1983,2215,1946,2039,228680,90875.0,8261394.0
2008-04-22,2048,2076,1918,1974,100172,87984.0,8261394.0
2008-04-23,1983,2020,1899,1946,37381,86745.0,8261394.0
2008-04-24,1927,1974,1881,1909,56539,85092.0,8261394.0
2008-04-25,1927,1992,1881,1946,50981,86745.0,8261394.0
2008-04-28,1946,1992,1853,1891,35203,84266.0,8261394.0
2008-04-29,1890,1909,1844,1881,47124,83853.0,8261394.0
2008-04-30,1853,1899,1844,1852,33528,82531.0,8261394.0
2008-05-02,1836,1909,1831,1835,20388,81788.0,8261394.0
2008-05-06,1853,1899,1816,1842,24685,82118.0,8261394.0
2008-05-07,1927,1927,1825,1830,37783,81540.0,8261394.0
2008-05-08,1798,1833,1679,1817,57098,80962.0,8261394.0
2008-05-09,1783,1807,1760,1798,34427,80136.0,8261394.0
2008-05-13,1760,1760,1594,1653,95233,73692.0,8261394.0
2008-05-14,1668,1747,1660,1737,37230,77409.0,8261394.0
2008-05-15,1751,1777,1705,1776,19497,79144.0,8261394.0
2008-05-16,1814,1814,1742,1792,25682,79888.0,8261394.0
2008-05-19,1742,1790,1707,1709,45803,76170.0,8261394.0
2008-05-20,1709,1751,1696,1716,42822,76501.0,8261394.0
2008-05-21,1722,1722,1651,1687,62266,75179.0,8261394.0
2008-05-22,1677,1703,1646,1678,28635,74766.0,8261394.0
2008-05-23,1649,1683,1638,1678,37661,74766.0,8261394.0
2008-05-26,1742,1742,1644,1678,33193,74766.0,8261394.0
2008-05-27,1662,1686,1631,1657,35392,73857.0,8261394.0
2008-05-28,1686,1807,1642,1761,85517,78483.0,8261394.0
2008-05-29,1716,1890,1716,1837,66679,81870.0,8261394.0
2008-05-30,1853,1853,1773,1817,16429,80962.0,8261394.0
2008-06-02,1820,1820,1723,1752,24780,78070.0,8261394.0
2008-06-03,1723,1777,1646,1657,39747,73857.0,8261394.0
2008-06-04,1727,1727,1646,1657,16254,73857.0,8261394.0
2008-06-05,1705,1705,1590,1637,34505,72948.0,8261394.0
2008-06-09,1594,1631,1553,1563,27287,69644.0,8261394.0
2008-06-10,1588,1588,1540,1572,32258,70057.0,8261394.0
2008-06-11,1571,1629,1514,1544,46102,68817.0,8261394.0
2008-06-12,1544,1571,1492,1529,30912,68157.0,8261394.0
2008-06-13,1484,1623,1484,1603,33577,71461.0,8261394.0
2008-06-16,1603,1714,1603,1715,65565,76418.0,8261394.0
2008-06-17,1714,1918,1686,1891,168700,84266.0,8261394.0
2008-06-18,1890,2103,1829,1983,249554,88397.0,8261394.0
2008-06-19,1983,2122,1937,2030,121334,90462.0,8261394.0
2008-06-20,1992,2057,1937,1983,70876,88397.0,8261394.0
2008-06-23,1964,2085,1853,1965,88210,87571.0,8261394.0
2008-06-24,1964,1974,1890,1909,35165,85092.0,8261394.0
2008-06-25,1937,2020,1862,2020,45446,90049.0,8261394.0
2008-06-26,2020,2076,1974,2020,19442,90049.0,8261394.0
2008-06-27,2001,2001,1918,1918,22588,85505.0,8261394.0
2008-06-30,1890,1927,1760,1761,33338,78483.0,8261394.0
2008-07-01,1760,1836,1716,1720,12990,76666.0,8261394.0
2008-07-02,1731,1792,1642,1687,34285,75179.0,8261394.0
2008-07-03,1686,1720,1497,1676,11378,74683.0,8261394.0
2008-07-04,1686,1899,1686,1863,58379,83027.0,8261394.0
2008-07-07,1816,2057,1816,2058,100302,91701.0,8261394.0
2008-07-08,2057,2159,1835,1872,79869,83440.0,8261394.0
2008-07-09,2001,2011,1890,1937,30438,86332.0,8261394.0
2008-07-10,1890,1937,1760,1937,14485,86332.0,8261394.0
2008-07-11,1909,1955,1853,1937,23893,86332.0,8261394.0
2008-07-14,1927,2094,1881,2030,71383,90462.0,8261394.0
2008-07-15,2038,2131,1974,2076,94438,92528.0,8261394.0
2008-07-16,2103,2103,2020,2067,23589,92115.0,8261394.0
2008-07-17,2094,2094,1964,1965,20157,87571.0,8261394.0
2008-07-18,1964,2038,1937,2002,19802,89223.0,8261394.0
2008-07-21,2048,2048,1937,1937,25869,86332.0,8261394.0
2008-07-22,1890,1974,1890,1928,21611,85918.0,8261394.0
2008-07-23,1909,1964,1862,1918,23472,85505.0,8261394.0
2008-07-24,1946,1946,1816,1846,41655,82283.0,8261394.0
2008-07-25,1890,1909,1798,1863,22627,83027.0,8261394.0
2008-07-28,1909,2066,1853,2011,76253,89636.0,8261394.0
2008-07-29,2029,2066,1937,1937,12869,86332.0,8261394.0
2008-07-30,2029,2029,1909,1918,20309,85505.0,8261394.0
2008-07-31,1927,1983,1918,1937,24182,86332.0,8261394.0
2008-08-01,1937,1937,1849,1909,24966,85092.0,8261394.0
2008-08-04,2011,2011,1846,1881,6868,83853.0,8261394.0
2008-08-05,1909,1955,1844,1844,15218,82201.0,8261394.0
2008-08-06,1835,1890,1825,1844,17680,82201.0,8261394.0
2008-08-07,1872,1872,1723,1763,16528,78566.0,8261394.0
2008-08-08,1816,1816,1631,1703,31036,75922.0,8261394.0
2008-08-11,1705,1955,1705,1854,46431,82614.0,8261394.0
2008-08-12,1881,1927,1853,1854,17458,82614.0,8261394.0
2008-08-13,1927,1927,1779,1798,10841,80136.0,8261394.0
2008-08-14,1881,1890,1790,1891,12232,84266.0,8261394.0
2008-08-18,1927,1927,1816,1817,7454,80962.0,8261394.0
2008-08-19,1773,1872,1733,1761,7697,78483.0,8261394.0
2008-08-20,1831,1831,1686,1687,16942,75179.0,8261394.0
2008-08-21,1705,1742,1631,1696,26463,75592.0,8261394.0
2008-08-22,1668,1710,1631,1668,6304,74353.0,8261394.0
2008-08-25,1621,1714,1621,1650,7286,73526.0,8261394.0
2008-08-26,1595,1668,1595,1668,2539,74353.0,8261394.0
2008-08-27,1547,1686,1547,1666,2226,74270.0,8261394.0
2008-08-28,1686,1686,1603,1668,4937,74353.0,8261394.0
2008-08-29,1686,1686,1555,1613,36602,71874.0,8261394.0
2008-09-01,1557,1631,1534,1572,7923,70057.0,8261394.0
2008-09-02,1566,1651,1445,1501,17385,66917.0,8261394.0
2008-09-03,1412,1492,1277,1277,111798,56921.0,8261394.0
2008-09-04,1241,1306,1225,1285,36052,57251.0,8261394.0
2008-09-05,1284,1284,1212,1285,18480,57251.0,8261394.0
2008-09-08,1366,1366,1266,1312,26763,58491.0,8261394.0
2008-09-09,1316,1403,1301,1388,21915,61878.0,8261394.0
2008-09-10,1423,1443,1327,1342,14601,59812.0,8261394.0
2008-09-11,1308,1366,1308,1342,19416,59812.0,8261394.0
2008-09-12,1362,1362,1306,1325,28442,59069.0,8261394.0
2008-09-16,1223,1278,1167,1203,33027,53616.0,8261394.0
2008-09-17,1117,1210,1114,1209,101357,53864.0,8261394.0
2008-09-18,1164,1201,1114,1183,35035,52708.0,8261394.0
2008-09-19,1256,1256,1160,1240,31274,55269.0,8261394.0
2008-09-22,1240,1353,1225,1257,33631,56012.0,8261394.0
2008-09-23,1256,1284,1208,1233,29064,54938.0,8261394.0
2008-09-24,1232,1249,1169,1179,40094,52542.0,8261394.0
2008-09-25,1184,1195,1121,1149,21702,51221.0,8261394.0
2008-09-26,1149,1164,1119,1138,19749,50725.0,8261394.0
2008-09-29,1158,1158,1089,1101,32940,49073.0,8261394.0
2008-09-30,963,1026,950,1010,56823,45025.0,8261394.0
2008-10-01,1025,1060,1000,1010,18331,45025.0,8261394.0
2008-10-02,987,1049,865,873,58966,38911.0,8261394.0
2008-10-06,876,993,876,899,129533,40068.0,8261394.0
2008-10-07,857,1019,804,873,89255,38911.0,8261394.0
2008-10-08,873,873,810,816,22919,36350.0,8261394.0
2008-10-09,834,843,806,830,20564,37011.0,8261394.0
2008-10-10,813,842,706,784,58485,34946.0,8261394.0
2008-10-13,774,846,774,788,53786,35111.0,8261394.0
2008-10-14,839,874,791,853,35295,38002.0,8261394.0
2008-10-15,888,934,837,908,30398,40481.0,8261394.0
2008-10-16,878,878,782,797,46192,35524.0,8261394.0
2008-10-17,848,848,769,806,25692,35937.0,8261394.0
2008-10-20,846,882,797,877,46794,39076.0,8261394.0
2008-10-21,920,943,837,897,24355,39985.0,8261394.0
2008-10-22,941,941,834,856,60595,38168.0,8261394.0
2008-10-23,868,868,753,790,28115,35194.0,8261394.0
2008-10-24,789,789,671,672,45983,29948.0,8261394.0
2008-10-27,639,639,571,572,22882,25486.0,8261394.0
2008-10-28,509,592,486,523,90013,23297.0,8261394.0
2008-10-29,570,600,523,573,89193,25528.0,8261394.0
2008-10-30,578,639,572,612,23685,27263.0,8261394.0
2008-10-31,611,611,556,584,23915,26023.0,8261394.0
2008-11-03,611,613,583,610,18765,27180.0,8261394.0
2008-11-04,620,620,589,606,9782,27015.0,8261394.0
2008-11-05,630,658,611,631,25645,28130.0,8261394.0
2008-11-06,648,648,558,616,5465,27469.0,8261394.0
2008-11-07,609,609,548,607,5859,27056.0,8261394.0
2008-11-10,611,611,520,589,9074,26271.0,8261394.0
2008-11-11,565,602,565,569,14225,25362.0,8261394.0
2008-11-12,567,567,517,524,33030,23338.0,8261394.0
2008-11-13,498,498,480,491,10723,21893.0,8261394.0
2008-11-14,496,519,417,489,26291,21810.0,8261394.0
2008-11-17,460,523,454,500,17200,22306.0,8261394.0
2008-11-18,463,509,463,481,6813,21438.0,8261394.0
2008-11-19,469,473,426,447,7393,19910.0,8261394.0
2008-11-20,446,446,407,416,3266,18547.0,8261394.0
2008-11-21,416,417,370,413,17739,18423.0,8261394.0
2008-11-24,392,415,354,354,24240,15779.0,8261394.0
2008-11-25,368,379,342,361,23147,16110.0,8261394.0
2008-11-26,357,370,350,358,15500,15944.0,8261394.0
2008-11-27,372,396,352,361,44109,16068.0,8261394.0
2008-11-28,367,383,341,359,32645,15986.0,8261394.0
2008-12-01,359,385,349,374,16919,16688.0,8261394.0
2008-12-02,352,376,341,347,24201,15449.0,8261394.0
2008-12-03,348,354,328,330,29867,14705.0,8261394.0
2008-12-04,325,348,325,336,60443,14953.0,8261394.0
2008-12-05,331,354,320,335,15811,14912.0,8261394.0
2008-12-08,333,372,333,361,54276,16110.0,8261394.0
2008-12-09,364,389,354,362,21869,16151.0,8261394.0
2008-12-10,367,416,352,416,56627,18547.0,8261394.0
2008-12-11,453,478,420,478,36740,21314.0,8261394.0
2008-12-12,500,549,463,550,89405,24495.0,8261394.0
2008-12-15,611,631,593,618,78884,27552.0,8261394.0
2008-12-16,606,655,556,584,55183,26023.0,8261394.0
2008-12-17,593,638,540,549,24372,24454.0,8261394.0
2008-12-18,548,590,515,545,11682,24288.0,8261394.0
2008-12-19,611,623,556,575,27168,25610.0,8261394.0
2008-12-22,559,620,543,556,15675,24784.0,8261394.0
2008-12-23,564,571,519,538,23183,23958.0,8261394.0
2008-12-24,578,578,519,541,13023,24123.0,8261394.0
2008-12-26,537,609,536,592,33643,26395.0,8261394.0
2008-12-29,592,618,556,576,35877,25693.0,8261394.0
2008-12-30,582,595,557,596,9485,26560.0,8261394.0
2009-01-02,608,666,601,639,12840,28502.0,8261394.0
2009-01-05,674,674,579,614,20335,27345.0,8261394.0
2009-01-06,613,665,583,601,14505,26767.0,8261394.0
2009-01-07,593,609,567,604,11385,26932.0,8261394.0
2009-01-08,590,689,558,690,64543,30732.0,8261394.0
2009-01-09,741,775,700,752,29353,33500.0,8261394.0
2009-01-12,769,776,698,705,35057,31435.0,8261394.0
2009-01-13,717,764,680,734,12214,32715.0,8261394.0
2009-01-14,741,775,726,751,11316,33459.0,8261394.0
2009-01-15,702,748,678,732,18325,32633.0,8261394.0
2009-01-16,705,741,691,708,6999,31559.0,8261394.0
2009-01-19,686,722,678,704,7325,31393.0,8261394.0
2009-01-20,742,744,648,695,20445,30980.0,8261394.0
2009-01-21,648,709,625,626,110857,27882.0,8261394.0
2009-01-22,665,719,625,719,25633,32054.0,8261394.0
2009-01-23,737,778,697,740,7435,32963.0,8261394.0
2009-01-28,692,748,692,721,3663,32137.0,8261394.0
2009-01-29,721,722,687,697,17295,31063.0,8261394.0
2009-01-30,713,713,694,703,1551,31311.0,8261394.0
2009-02-02,656,704,656,700,4792,31187.0,8261394.0
2009-02-03,686,699,649,684,7050,30485.0,8261394.0
2009-02-04,688,719,676,696,12016,31022.0,8261394.0
2009-02-05,709,709,667,669,11604,29824.0,8261394.0
2009-02-06,669,704,652,666,9581,29700.0,8261394.0
2009-02-09,667,696,667,695,8958,30980.0,8261394.0
2009-02-10,677,704,677,695,1553,30980.0,8261394.0
2009-02-11,654,739,654,695,3856,30980.0,8261394.0
2009-02-12,724,724,667,670,11205,29865.0,8261394.0
2009-02-13,648,678,648,673,5969,29989.0,8261394.0
2009-02-16,659,685,658,661,6990,29452.0,8261394.0
2009-02-17,660,660,603,628,14401,28006.0,8261394.0
2009-02-18,611,672,576,599,11559,26684.0,8261394.0
2009-02-19,665,665,559,597,10970,26602.0,8261394.0
2009-02-20,559,574,507,515,24020,22967.0,8261394.0
2009-02-23,502,543,502,519,7581,23132.0,8261394.0
2009-02-24,530,530,469,490,5441,21851.0,8261394.0
2009-02-25,509,509,460,480,14469,21397.0,8261394.0
2009-02-26,472,491,472,478,20654,21314.0,8261394.0
2009-02-27,457,509,457,493,2496,21975.0,8261394.0
2009-03-02,493,499,446,495,3144,22058.0,8261394.0
2009-03-03,428,491,428,454,8131,20240.0,8261394.0
2009-03-04,453,480,433,464,8745,20695.0,8261394.0
2009-03-05,463,498,452,479,7250,21356.0,8261394.0
2009-03-06,478,501,455,484,7433,21562.0,8261394.0
2009-03-09,555,555,490,538,8799,23958.0,8261394.0
2009-03-10,555,587,493,576,20568,25693.0,8261394.0
2009-03-11,609,662,580,663,27766,29534.0,8261394.0
2009-03-12,704,761,704,751,115644,33459.0,8261394.0
2009-03-13,746,747,683,686,26855,30567.0,8261394.0
2009-03-16,685,702,648,686,6381,30567.0,8261394.0
2009-03-17,654,703,654,684,13777,30485.0,8261394.0
2009-03-18,713,718,669,670,11081,29865.0,8261394.0
2009-03-19,688,688,658,670,6371,29865.0,8261394.0
2009-03-20,689,695,672,686,3393,30567.0,8261394.0
2009-03-23,659,712,659,686,11383,30567.0,8261394.0
2009-03-24,686,730,682,690,36323,30774.0,8261394.0
2009-03-25,705,710,695,703,39602,31352.0,8261394.0
2009-03-26,763,763,695,712,9343,31724.0,8261394.0
2009-03-27,721,721,689,703,7785,31352.0,8261394.0
2009-03-30,737,737,685,702,4034,31269.0,8261394.0
2009-03-31,648,722,648,703,9082,31311.0,8261394.0
2009-04-01,713,718,696,704,7193,31393.0,8261394.0
2009-04-02,690,741,667,715,20291,31848.0,8261394.0
2009-04-03,740,752,705,743,23421,33128.0,8261394.0
2009-04-06,722,759,722,758,56334,33789.0,8261394.0
2009-04-07,759,861,745,825,23425,36763.0,8261394.0
2009-04-08,848,916,797,900,29686,40109.0,8261394.0
2009-04-09,923,926,880,903,20260,40233.0,8261394.0
2009-04-10,920,921,882,908,8138,40481.0,8261394.0
2009-04-13,932,932,843,907,20186,40440.0,8261394.0
2009-04-14,906,917,891,907,11413,40440.0,8261394.0
2009-04-15,905,905,858,858,15571,38250.0,8261394.0
2009-04-16,891,891,839,877,13258,39076.0,8261394.0
2009-04-17,907,907,853,873,9151,38911.0,8261394.0
2009-04-20,883,883,857,875,4389,38994.0,8261394.0
2009-04-21,866,866,815,853,11687,38002.0,8261394.0
2009-04-22,843,852,824,842,17026,37507.0,8261394.0
2009-04-23,887,887,827,841,12447,37465.0,8261394.0
2009-04-24,848,852,823,834,7579,37176.0,8261394.0
2009-04-27,843,843,821,834,9202,37176.0,8261394.0
2009-04-28,823,843,742,816,9094,36350.0,8261394.0
2009-04-29,832,832,778,817,4348,36391.0,8261394.0
2009-04-30,816,832,789,824,9372,36722.0,8261394.0
2009-05-04,889,889,823,829,8533,36928.0,8261394.0
2009-05-06,848,848,815,817,21352,36433.0,8261394.0
2009-05-07,815,830,801,813,9018,36226.0,8261394.0
2009-05-08,797,823,797,815,14550,36309.0,8261394.0
2009-05-11,817,817,778,779,29994,34698.0,8261394.0
2009-05-12,765,795,741,767,20726,34202.0,8261394.0
2009-05-13,741,767,730,751,23474,33459.0,8261394.0
2009-05-14,745,769,745,755,25000,33665.0,8261394.0
2009-05-15,757,757,734,735,21433,32756.0,8261394.0
2009-05-18,741,769,739,740,8284,32963.0,8261394.0
2009-05-19,739,771,739,743,30339,33128.0,8261394.0
2009-05-20,743,772,743,769,16901,34285.0,8261394.0
2009-05-21,768,823,759,797,25294,35524.0,8261394.0
2009-05-22,798,916,798,917,98005,40853.0,8261394.0
2009-05-25,1000,1000,849,945,110686,42133.0,8261394.0
2009-05-26,969,969,892,943,43281,42050.0,8261394.0
2009-05-27,945,1000,900,909,47661,40522.0,8261394.0
2009-05-28,889,908,834,864,40541,38498.0,8261394.0
2009-05-29,863,893,845,893,14949,39820.0,8261394.0
2009-06-01,880,904,861,890,15329,39655.0,8261394.0
2009-06-02,908,913,874,885,11407,39448.0,8261394.0
2009-06-03,885,900,836,879,16448,39159.0,8261394.0
2009-06-04,856,885,837,870,7601,38787.0,8261394.0
2009-06-05,856,914,856,884,27397,39407.0,8261394.0
2009-06-08,892,1015,892,1016,152282,45272.0,8261394.0
2009-06-09,1058,1167,1043,1168,289024,52047.0,8261394.0
2009-06-10,1173,1204,1019,1121,102633,49981.0,8261394.0
2009-06-11,1112,1112,1028,1047,115406,46677.0,8261394.0
2009-06-12,1047,1060,1000,1060,42552,47255.0,8261394.0
2009-06-15,1084,1099,1028,1094,26896,48742.0,8261394.0
2009-06-16,1071,1126,1041,1075,18415,47916.0,8261394.0
2009-06-17,1089,1089,1041,1075,16473,47916.0,8261394.0
2009-06-18,1063,1076,963,1066,25113,47503.0,8261394.0
2009-06-19,1075,1075,1021,1047,11184,46677.0,8261394.0
2009-06-22,1030,1091,1013,1029,51952,45851.0,8261394.0
2009-06-23,1002,1026,978,1001,16912,44612.0,8261394.0
2009-06-24,991,991,892,927,33788,41307.0,8261394.0
2009-06-25,926,973,894,927,12305,41307.0,8261394.0
2009-06-26,898,928,898,927,20261,41307.0,8261394.0
2009-06-29,945,1008,937,1005,33949,44777.0,8261394.0
2009-06-30,1038,1038,978,1010,15956,45025.0,8261394.0
2009-07-01,984,1019,967,1001,23974,44612.0,8261394.0
2009-07-02,982,1021,982,1019,11187,45438.0,8261394.0
2009-07-03,991,1049,991,1045,25679,46594.0,8261394.0
2009-07-06,1039,1152,1039,1131,53020,50395.0,8261394.0
2009-07-07,1138,1267,1138,1238,94368,55186.0,8261394.0
2009-07-08,1316,1377,1249,1349,155498,60143.0,8261394.0
2009-07-09,1343,1427,1325,1372,96947,61134.0,8261394.0
2009-07-10,1278,1367,1219,1320,116595,58821.0,8261394.0
2009-07-13,1325,1427,1325,1427,79586,63613.0,8261394.0
2009-07-14,1427,1514,1397,1422,92328,63365.0,8261394.0
2009-07-15,1427,1634,1423,1635,233292,72865.0,8261394.0
2009-07-16,1757,1872,1683,1872,279539,83440.0,8261394.0
2009-07-17,1849,2094,1816,1928,255085,85918.0,8261394.0
2009-07-20,1890,1918,1759,1761,115135,78483.0,8261394.0
2009-07-21,1742,1927,1673,1724,155618,76831.0,8261394.0
2009-07-22,1736,1833,1716,1783,62243,81185.0,8439150.0
2009-07-23,1773,1918,1773,1863,65557,84813.0,8439150.0
2009-07-24,1909,2140,1909,2039,196331,92831.0,8439150.0
2009-07-27,2168,2168,1909,2020,133979,91987.0,8439150.0
2009-07-28,1955,2038,1853,1928,110067,87767.0,8439150.0
2009-07-29,1890,1899,1777,1854,119792,84392.0,8439150.0
2009-07-30,1983,2029,1853,1946,87218,88611.0,8439150.0
2009-07-31,2001,2048,1937,2020,97502,91987.0,8439150.0
2009-08-03,2029,2103,1851,1881,164329,85657.0,8439150.0
2009-08-04,1899,1983,1816,1928,55889,87767.0,8439150.0
2009-08-05,1927,2011,1827,2011,83940,91565.0,8439150.0
2009-08-06,2122,2252,2020,2224,223972,101270.0,8439150.0
2009-08-07,2317,2317,2011,2085,223832,94940.0,8439150.0
2009-08-10,2187,2298,1803,1983,880038,90299.0,8439150.0
2009-08-11,1955,2038,1822,1852,187724,84307.0,8439150.0
2009-08-12,1890,2122,1785,2122,372385,96628.0,8439150.0
2009-08-13,2233,2437,2187,2437,431586,110975.0,8439150.0
2009-08-14,2650,2798,2622,2799,267653,127431.0,8439150.0
