네이블커뮤니케이션즈(153460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-17,5405,5583,5377,5583,12518,29315.0,4902246.0
2015-12-18,5583,5676,5517,5630,22455,29561.0,4902246.0
2015-12-21,5695,5695,5573,5639,13767,29610.0,4902246.0
2015-12-22,5648,5695,5517,5695,7305,29904.0,4902246.0
2015-12-23,5685,5695,5555,5686,15688,29855.0,4902246.0
2015-12-24,5583,5732,5508,5555,16439,29168.0,4902246.0
2015-12-28,5471,5601,5303,5602,15604,29413.0,4902246.0
2015-12-29,5480,5639,5480,5639,23970,29610.0,4902246.0
2015-12-30,5620,5769,5564,5686,19186,29855.0,4902246.0
2016-01-04,5685,5760,5657,5742,25843,30149.0,4902246.0
2016-01-05,5629,5741,5601,5723,17184,30051.0,4902246.0
2016-01-06,5741,5844,5629,5723,23576,30051.0,4902246.0
2016-01-07,5723,5741,5555,5732,14727,30100.0,4902246.0
2016-01-08,5779,5779,5545,5770,18353,30296.0,4902246.0
2016-01-11,5741,5760,5676,5760,14267,30247.0,4902246.0
2016-01-12,5732,5825,5695,5751,11459,30198.0,4902246.0
2016-01-13,6012,6498,5844,5957,149646,31276.0,4902246.0
2016-01-14,5956,5956,5723,5947,31310,31227.0,4902246.0
2016-01-15,5947,6273,5937,6022,31129,31619.0,4902246.0
2016-01-18,5965,6133,5947,6013,24950,31570.0,4902246.0
2016-01-19,5956,6059,5676,5854,34283,30737.0,4902246.0
2016-01-20,5853,5853,5471,5648,29663,29659.0,4902246.0
2016-01-21,5508,5667,5424,5424,14562,28482.0,4902246.0
2016-01-22,5359,5601,5312,5368,30803,28188.0,4902246.0
2016-01-25,5368,5536,5331,5490,11348,28825.0,4902246.0
2016-01-26,5415,5508,5387,5490,5924,28825.0,4902246.0
2016-01-27,5536,5592,5331,5536,13491,29070.0,4902246.0
2016-01-28,5480,5564,5368,5508,12707,28923.0,4902246.0
2016-01-29,5536,5536,5415,5415,6869,28433.0,4902246.0
2016-02-01,5415,5527,5321,5415,25901,28433.0,4902246.0
2016-02-02,5405,5564,5359,5462,21976,28678.0,4902246.0
2016-02-03,5461,5461,5237,5452,8751,28629.0,4902246.0
2016-02-04,5321,5480,5321,5434,12667,28531.0,4902246.0
2016-02-05,5433,5508,5424,5480,6439,28776.0,4902246.0
2016-02-11,5368,5424,5200,5275,7388,27698.0,4902246.0
2016-02-12,5097,5275,4854,5042,17741,26472.0,4902246.0
2016-02-15,5041,5368,5041,5228,13997,27453.0,4902246.0
2016-02-16,5144,5499,5144,5480,7089,28776.0,4902246.0
2016-02-17,5480,5508,5377,5480,25845,28776.0,4902246.0
2016-02-18,5424,5695,5424,5602,16214,29413.0,4902246.0
2016-02-19,5611,5741,5527,5602,8253,29413.0,4902246.0
2016-02-22,5611,5741,5583,5620,10751,29512.0,4902246.0
2016-02-23,5620,5769,5545,5686,12954,29855.0,4902246.0
2016-02-24,5685,5741,5629,5714,8864,30002.0,4902246.0
2016-02-25,5741,5779,5695,5751,72874,30198.0,4902246.0
2016-02-26,5760,5825,5723,5817,8548,30541.0,4902246.0
2016-02-29,5816,6124,5807,5882,13712,30884.0,4902246.0
2016-03-02,5881,5881,5751,5835,13395,30639.0,4902246.0
2016-03-03,5900,5900,5760,5817,4907,30541.0,4902246.0
2016-03-04,5816,5844,5760,5835,2611,30639.0,4902246.0
2016-03-07,5779,5853,5723,5779,5316,30345.0,4902246.0
2016-03-08,5779,5779,5583,5592,23877,29364.0,4902246.0
2016-03-09,5536,5695,5331,5648,24813,29659.0,4902246.0
2016-03-10,5853,5975,5508,5695,14710,29904.0,4902246.0
2016-03-11,5695,5807,5592,5788,12572,30394.0,4902246.0
2016-03-14,5947,5947,5667,5807,7889,30492.0,4902246.0
2016-03-15,5872,5872,5741,5845,7372,30688.0,4902246.0
2016-03-16,5835,5881,5741,5826,11922,30590.0,4902246.0
2016-03-17,5947,5947,5788,5854,12267,30737.0,4902246.0
2016-03-18,5909,5984,5900,5975,25334,31374.0,4902246.0
2016-03-21,5975,6003,5909,5975,20957,31374.0,4902246.0
2016-03-22,5965,6227,5965,6209,51586,32600.0,4902246.0
2016-03-23,6208,6348,6087,6162,31330,32355.0,4902246.0
2016-03-24,6264,6283,6021,6106,18831,32061.0,4902246.0
2016-03-25,6049,6096,5900,6059,18418,31816.0,4902246.0
2016-03-28,6040,6115,5965,6069,9358,31865.0,4902246.0
2016-03-29,6068,6273,5956,6115,19062,32110.0,4902246.0
2016-03-30,6143,6245,6031,6237,29570,32747.0,4902246.0
2016-03-31,6301,6479,6161,6349,83143,33335.0,4902246.0
2016-04-01,6395,6395,6161,6246,19529,32796.0,4902246.0
2016-04-04,6180,6273,6068,6246,18572,32796.0,4902246.0
2016-04-05,6217,6348,6161,6199,13043,32551.0,4902246.0
2016-04-06,6189,6189,5723,6134,138507,32208.0,4902246.0
2016-04-07,6133,6133,5965,6134,25884,32208.0,4902246.0
2016-04-08,6133,6180,5844,5966,30941,31325.0,4902246.0
2016-04-11,5947,6124,5947,6041,17113,31718.0,4902246.0
2016-04-12,5872,6273,5872,6209,16091,32600.0,4902246.0
2016-04-14,6330,6330,6049,6069,11536,31865.0,4902246.0
2016-04-15,6059,6180,5947,6041,8403,31718.0,4902246.0
2016-04-18,6040,6096,5900,5929,12384,31129.0,4902246.0
2016-04-19,5928,6115,5853,6069,18372,31865.0,4902246.0
2016-04-20,6012,6161,5965,6078,29381,31914.0,4902246.0
2016-04-21,6077,6133,5937,5938,11244,31178.0,4902246.0
2016-04-22,5937,6096,5937,6041,11859,31718.0,4902246.0
2016-04-25,6087,6105,5975,6106,26816,32061.0,4902246.0
2016-04-26,6049,6161,6021,6097,22347,32012.0,4902246.0
2016-04-27,6143,6964,6087,6377,214369,33482.0,4902246.0
2016-04-28,6376,6423,6199,6218,37781,32649.0,4902246.0
2016-04-29,6283,6703,6189,6535,131185,34316.0,4902246.0
2016-05-02,6563,7655,6414,7656,443825,40198.0,4902246.0
2016-05-03,7581,7973,7076,7478,426730,39267.0,4902246.0
2016-05-04,7478,7562,7086,7254,110281,38090.0,4902246.0
2016-05-09,7160,7188,6498,6675,133359,35051.0,4902246.0
2016-05-10,6666,6806,6572,6722,55906,35296.0,4902246.0
2016-05-11,6554,6815,6554,6731,37913,35345.0,4902246.0
2016-05-12,6768,7002,6572,6928,47158,36375.0,4902246.0
2016-05-13,7048,7076,6787,7030,66412,36914.0,4902246.0
2016-05-16,7002,7095,6871,6974,33182,36620.0,4902246.0
2016-05-17,6974,7039,6638,6722,50251,35296.0,4902246.0
2016-05-18,6675,6675,6301,6349,65935,33335.0,4902246.0
2016-05-19,6348,6460,6255,6349,15722,33335.0,4902246.0
2016-05-20,6273,6479,6273,6358,9151,33384.0,4902246.0
2016-05-23,6358,6376,6255,6349,12674,33335.0,4902246.0
2016-05-24,6273,6628,6273,6582,26503,34561.0,4902246.0
2016-05-25,6582,6712,6423,6535,32525,34316.0,4902246.0
2016-05-26,6535,6712,6535,6647,16189,34904.0,4902246.0
2016-05-27,6656,6806,6544,6787,85655,35639.0,4902246.0
2016-05-30,7422,7786,6694,6759,275065,35492.0,4902246.0
2016-05-31,6694,6890,6516,6657,44955,34953.0,4902246.0
2016-06-01,6656,6908,6535,6853,49633,35982.0,4902246.0
2016-06-02,6852,7002,6740,7002,59681,36767.0,4902246.0
2016-06-03,6964,7095,6834,6909,86906,36277.0,4902246.0
2016-06-07,6927,7095,6927,6993,32202,36718.0,4902246.0
2016-06-08,7002,7002,6740,6778,25542,35590.0,4902246.0
2016-06-09,6638,6815,6507,6778,68089,35590.0,4902246.0
2016-06-10,6918,8346,6806,7161,1697947,37600.0,4902246.0
2016-06-13,7263,7356,6722,6722,337948,35296.0,4902246.0
2016-06-14,6638,6899,6507,6787,149148,35639.0,4902246.0
2016-06-15,6694,7002,6535,7002,88436,36767.0,4902246.0
2016-06-16,6918,7030,6815,7002,74011,36767.0,4902246.0
2016-06-17,7048,7497,6918,7040,252105,36963.0,4902246.0
2016-06-20,7039,7319,6815,6965,140201,36571.0,4902246.0
2016-06-21,7048,7272,6946,7133,148929,37453.0,4902246.0
2016-06-22,7132,7328,7048,7236,77238,37992.0,4902246.0
2016-06-23,7413,7609,7132,7534,318568,39561.0,4902246.0
2016-06-24,7394,7506,6582,6909,313146,36277.0,4902246.0
2016-06-27,6722,7123,6656,7058,100124,37061.0,4902246.0
2016-06-28,6983,7394,6899,7198,118694,37796.0,4902246.0
2016-06-29,7226,7702,7104,7329,290381,38483.0,4902246.0
2016-06-30,7272,7459,7263,7338,80340,38532.0,4902246.0
2016-07-01,7394,7655,7347,7422,160961,38973.0,4902246.0
2016-07-04,7469,8766,7375,8123,1038253,42650.0,4902246.0
2016-07-05,8075,8131,7870,8095,352540,42502.0,4902246.0
2016-07-06,8066,8533,7954,8468,417646,44463.0,4902246.0
2016-07-07,8533,8636,7833,7908,423238,41522.0,4902246.0
2016-07-08,7907,8094,7693,8029,228482,42159.0,4902246.0
2016-07-11,8290,10409,8178,10410,4801673,54660.0,4902246.0
2016-07-12,11203,13490,10970,13491,6348165,70837.0,4902246.0
2016-07-13,13257,14051,12510,13724,3634183,72063.0,4902246.0
2016-07-14,13164,13257,12603,12651,443055,66425.0,4902246.0
2016-07-15,12650,12650,11296,11484,766520,60298.0,4902246.0
2016-07-18,11717,12137,11296,12137,524875,63729.0,4902246.0
2016-07-19,11950,11997,10363,10457,1622313,54905.0,4902246.0
2016-07-20,10456,10783,10129,10597,666596,55640.0,4902246.0
2016-07-21,10456,10550,9896,10130,527123,53385.0,4920296.0
2016-07-22,10176,10409,9896,10317,298216,54369.0,4920296.0
2016-07-25,10316,10363,9943,10130,191313,53385.0,4920296.0
2016-07-26,10129,10129,9523,9570,296603,50433.0,4920296.0
2016-07-27,9663,9943,9429,9943,298301,52401.0,4920296.0
2016-07-28,9896,9989,9476,9663,233167,50925.0,4920296.0
2016-07-29,9616,9943,9429,9850,260693,51909.0,4920296.0
2016-08-01,9803,9803,9009,9010,446252,47481.0,4920296.0
2016-08-02,9102,9261,8925,9019,234229,47530.0,4920296.0
2016-08-03,9056,9168,8682,8823,220716,46497.0,4920296.0
2016-08-04,8822,9000,8804,8804,92983,46398.0,4920296.0
2016-08-05,8869,9000,8804,8897,110932,46912.0,4922546.0
2016-08-08,8906,9186,8804,9056,144455,47749.0,4922546.0
2016-08-09,9028,9523,8944,9383,397089,49472.0,4922546.0
2016-08-10,9336,9476,9149,9150,134937,48241.0,4922546.0
2016-08-11,9093,9429,9056,9159,136972,48290.0,4922546.0
2016-08-12,9168,9382,8972,9336,114299,49225.0,4922546.0
2016-08-16,9336,9382,8878,8879,115307,46813.0,4922546.0
2016-08-17,8794,8944,8561,8729,129729,46026.0,4922546.0
2016-08-18,8692,8981,8692,8925,74582,47060.0,4922546.0
2016-08-19,8934,8972,8785,8804,34838,46420.0,4922546.0
2016-08-22,8804,8888,8654,8729,47178,46026.0,4922546.0
2016-08-23,8748,9037,8692,8869,71905,46764.0,4922546.0
2016-08-24,9009,9056,8794,9000,98238,47453.0,4922546.0
2016-08-25,9046,9429,8869,8897,287553,46912.0,4922546.0
2016-08-26,8860,8934,8580,8580,106551,45238.0,4922546.0
2016-08-29,8626,8636,8169,8179,144057,43122.0,4922546.0
2016-08-30,8393,8458,8215,8253,55775,43515.0,4922546.0
2016-08-31,8402,8402,7749,7973,177001,42039.0,4922546.0
2016-09-01,8029,8085,7814,7992,53581,42137.0,4922546.0
2016-09-02,8075,8122,7805,8123,54664,42826.0,4922546.0
2016-09-05,8141,8253,7954,8011,45481,42235.0,4922546.0
2016-09-06,8075,8075,7655,7796,107693,41103.0,4922546.0
2016-09-07,7889,8085,7683,7936,77059,41842.0,4922546.0
2016-09-08,7935,8001,7525,7702,86841,40611.0,4922546.0
2016-09-09,7627,7730,7534,7553,45318,39823.0,4922546.0
2016-09-12,7553,7553,7132,7282,72970,38396.0,4922546.0
2016-09-13,7235,7450,7170,7450,47795,39282.0,4922546.0
2016-09-19,7581,7599,7459,7488,22178,39479.0,4922546.0
2016-09-20,7487,7637,7431,7618,23243,40168.0,4922546.0
2016-09-21,7618,7646,7459,7544,33179,39774.0,4922546.0
2016-09-22,7683,7935,7637,7833,98591,41300.0,4922546.0
2016-09-23,7851,7851,7655,7740,77778,40808.0,4922546.0
2016-09-26,7767,7767,7571,7590,39279,40020.0,4922546.0
2016-09-27,7655,7655,7328,7478,49971,39430.0,4922546.0
2016-09-28,7478,7627,7403,7572,36015,39922.0,4922546.0
2016-09-29,7441,7637,7431,7432,27002,39183.0,4922546.0
2016-09-30,7328,7618,7300,7338,49566,38691.0,4922546.0
2016-10-04,7338,7805,7338,7749,112721,40857.0,4922546.0
2016-10-05,7786,7814,7609,7768,39187,40956.0,4922546.0
2016-10-06,7795,8085,7693,7917,103132,41743.0,4922546.0
2016-10-07,7851,8038,7749,7749,39521,40857.0,4922546.0
2016-10-10,7749,7879,7637,7749,34049,40857.0,4922546.0
2016-10-11,6983,7095,6563,6563,580870,34605.0,4922546.0
2016-10-12,6488,6703,6488,6685,91758,35245.0,4922546.0
2016-10-13,6759,6796,6591,6629,59949,34950.0,4922546.0
2016-10-14,6703,6703,6563,6629,30938,34950.0,4922546.0
2016-10-17,6628,6628,6460,6489,60830,34212.0,4922546.0
2016-10-18,6488,6554,6283,6395,70315,33719.0,4922546.0
2016-10-19,6301,6442,6292,6349,49254,33473.0,4922546.0
2016-10-20,6423,6442,6264,6311,38215,33276.0,4922546.0
2016-10-21,6348,6348,6199,6218,56047,32784.0,4922546.0
2016-10-24,6217,6255,5947,6069,63951,31997.0,4922546.0
2016-10-25,6068,6161,5928,6125,58554,32292.0,4922546.0
2016-10-26,5928,6330,5928,6330,83010,33375.0,4922546.0
2016-10-27,6390,6400,6100,6230,52402,30667.0,4922546.0
2016-10-28,6230,6230,6000,6000,31404,29535.0,4922546.0
2016-10-31,6000,6000,5410,5630,49937,27714.0,4922546.0
2016-11-01,5520,5970,5520,5780,25408,28452.0,4922546.0
2016-11-02,5780,5870,5410,5480,24078,26976.0,4922546.0
2016-11-03,5390,5700,5390,5590,10384,27517.0,4922546.0
2016-11-04,5690,5690,5500,5640,17443,27763.0,4922546.0
2016-11-07,5560,5700,5510,5700,11499,28059.0,4922546.0
2016-11-08,5770,5770,5590,5590,11036,27517.0,4922546.0
2016-11-09,5690,5690,5070,5380,39320,26483.0,4922546.0
2016-11-10,5450,5540,5370,5510,8692,27123.0,4922546.0
2016-11-11,5500,5940,5420,5650,49537,27812.0,4922546.0
2016-11-14,5650,5850,5650,5800,18474,28551.0,4922546.0
2016-11-15,5800,5900,5730,5840,17180,28748.0,4922546.0
2016-11-16,6600,7490,6100,6720,1859155,33080.0,4922546.0
2016-11-17,6610,6720,6360,6420,196256,31603.0,4922546.0
2016-11-18,6420,6490,6090,6190,145199,30471.0,4922546.0
2016-11-21,6180,6180,5990,6000,81358,29535.0,4922546.0
2016-11-22,6050,6070,5940,6010,74115,29585.0,4922546.0
2016-11-23,6010,6110,5850,5900,69532,29043.0,4922546.0
2016-11-24,5910,5980,5740,5800,34658,28551.0,4922546.0
2016-11-25,5800,5950,5660,5930,98360,29191.0,4922546.0
2016-11-28,5900,5910,5700,5790,66494,28502.0,4922546.0
2016-11-29,5970,6350,5760,5840,234530,28748.0,4922546.0
2016-11-30,5890,5920,5640,5760,72424,28354.0,4922546.0
2016-12-01,5670,5800,5610,5730,26218,28206.0,4922546.0
2016-12-02,5720,6500,5430,5730,723635,28206.0,4922546.0
2016-12-05,5690,5710,5360,5370,106369,26434.0,4922546.0
2016-12-06,5280,5490,5270,5320,47065,26188.0,4922546.0
2016-12-07,5300,5440,5200,5270,47116,25942.0,4922546.0
2016-12-08,5240,5420,5190,5250,27811,25843.0,4922546.0
2016-12-09,5350,5350,5160,5270,31467,25942.0,4922546.0
2016-12-12,5270,5570,5270,5550,33116,27320.0,4922546.0
2016-12-13,5550,5630,5450,5610,24936,27615.0,4922546.0
2016-12-14,5620,5760,5610,5680,24831,27960.0,4922546.0
2016-12-15,5700,5970,5620,5970,66419,29388.0,4922546.0
2016-12-16,5980,6030,5800,5930,29102,29191.0,4922546.0
2016-12-19,5930,6050,5900,5930,22747,29191.0,4922546.0
2016-12-20,5900,6380,5900,6120,97989,30126.0,4922546.0
2016-12-21,6170,6170,5960,6040,23058,29732.0,4922546.0
2016-12-22,5970,6040,5770,5810,77234,28600.0,4922546.0
2016-12-23,5500,5950,5470,5810,155102,28600.0,4922546.0
2016-12-26,5900,5950,5750,5790,28370,28502.0,4922546.0
2016-12-27,5720,5860,5570,5770,95960,37678.0,6530014.0
2016-12-28,5690,5940,5630,5880,109788,38396.0,6530014.0
2016-12-29,5880,6220,5800,6110,149247,39898.0,6530014.0
2017-01-02,6100,6190,5990,6190,64229,40421.0,6530014.0
2017-01-03,6220,6310,6150,6250,64798,40813.0,6530014.0
2017-01-04,6280,6320,6190,6300,38340,41139.0,6530014.0
2017-01-05,6380,6420,6270,6310,47986,41204.0,6530014.0
2017-01-06,6330,6340,6100,6300,44081,41139.0,6530014.0
2017-01-09,6210,6340,6200,6340,44981,41400.0,6530014.0
2017-01-10,6370,6500,6270,6480,87223,42314.0,6530014.0
2017-01-11,6490,6570,6380,6400,49473,41792.0,6530014.0
2017-01-12,6340,6520,6250,6350,51642,41466.0,6530014.0
2017-01-13,6350,6510,6310,6450,48820,42119.0,6530014.0
2017-01-16,6460,6520,6200,6440,46017,42053.0,6530014.0
2017-01-17,6440,6480,6270,6300,25925,41139.0,6530014.0
2017-01-18,6320,6440,6200,6350,30694,41466.0,6530014.0
2017-01-19,6360,6410,6240,6350,23866,41466.0,6530014.0
2017-01-20,6360,6410,6150,6300,38994,41139.0,6530014.0
2017-01-23,6250,6300,6090,6090,24618,39768.0,6530014.0
2017-01-24,6020,6200,5930,6070,24017,39637.0,6530014.0
2017-01-25,6080,6150,5830,6060,30988,39572.0,6530014.0
2017-01-26,6060,6150,5960,6090,21818,39768.0,6530014.0
2017-01-31,6140,6140,5990,6100,21979,39833.0,6530014.0
2017-02-01,6090,6290,6090,6200,39829,40486.0,6530014.0
2017-02-02,6150,6230,6020,6140,27726,40094.0,6530014.0
2017-02-03,6110,6200,6000,6150,26552,40160.0,6530014.0
2017-02-06,6150,6190,6090,6180,22171,40355.0,6530014.0
2017-02-07,6110,6230,6060,6140,22434,40094.0,6530014.0
2017-02-08,6100,6190,6040,6110,25172,39898.0,6530014.0
2017-02-09,6110,6180,6010,6110,37287,39898.0,6530014.0
2017-02-10,6180,6180,5930,6110,62485,39898.0,6530014.0
2017-02-13,6010,6180,6000,6080,20878,39702.0,6530014.0
2017-02-14,6040,6120,6000,6090,27961,39768.0,6530014.0
2017-02-15,6060,6150,6030,6030,24825,39376.0,6530014.0
2017-02-16,6050,6060,5930,5960,33519,38919.0,6530014.0
2017-02-17,5920,6040,5890,6030,29562,39376.0,6530014.0
2017-02-20,6030,6060,5920,6000,12968,39180.0,6530014.0
2017-02-21,6070,6100,5930,6050,25175,39507.0,6530014.0
2017-02-22,6030,6080,5960,6000,12578,39180.0,6530014.0
2017-02-23,6020,6020,5880,5900,29057,38527.0,6530014.0
2017-02-24,5800,6050,5760,5760,58025,37613.0,6530014.0
2017-02-27,5760,5920,5600,5890,64246,38462.0,6530014.0
2017-02-28,5890,6000,5730,5910,12584,38592.0,6530014.0
2017-03-02,5910,6050,5800,5860,25931,38266.0,6530014.0
2017-03-03,5860,5930,5710,5870,13211,38331.0,6530014.0
2017-03-06,5770,6040,5750,5900,22695,38527.0,6530014.0
2017-03-07,5900,6010,5790,5890,19805,38462.0,6530014.0
2017-03-08,5850,5950,5800,5800,4873,37874.0,6530014.0
2017-03-09,5800,5860,5450,5690,65213,37156.0,6530014.0
2017-03-10,5580,5800,5520,5790,25022,37809.0,6530014.0
2017-03-13,5810,5900,5700,5900,38318,38527.0,6530014.0
2017-03-14,5900,5990,5730,5900,27635,38527.0,6530014.0
2017-03-15,5900,6940,5820,6240,575276,40747.0,6530014.0
2017-03-16,6160,6390,6160,6310,46130,41204.0,6530014.0
2017-03-17,6310,6450,6240,6350,57159,41466.0,6530014.0
2017-03-20,6390,6410,6240,6360,33557,41531.0,6530014.0
2017-03-21,6400,6400,6200,6280,26600,41008.0,6530014.0
2017-03-22,6200,6320,6120,6220,21216,40617.0,6530014.0
2017-03-23,6250,6280,6130,6240,19426,40747.0,6530014.0
2017-03-24,6190,6260,6140,6230,10846,40682.0,6530014.0
2017-03-27,6150,6240,6110,6150,20209,40160.0,6530014.0
2017-03-28,6080,6240,6070,6160,24163,40225.0,6530014.0
2017-03-29,6180,6350,6160,6260,40306,40878.0,6530014.0
2017-03-30,6270,6920,6270,6890,597766,44992.0,6530014.0
2017-03-31,6960,6960,6690,6870,198381,44861.0,6530014.0
2017-04-03,6960,6970,6700,6870,99926,44861.0,6530014.0
2017-04-04,6920,7060,6760,7050,188843,46037.0,6530014.0
2017-04-05,7010,7400,6960,7190,214052,46951.0,6530014.0
2017-04-06,7130,7390,7130,7240,120332,47277.0,6530014.0
2017-04-07,7180,7330,7000,7120,81881,46494.0,6530014.0
2017-04-10,7120,7240,6850,7000,65005,45710.0,6530014.0
2017-04-11,7090,7090,6720,6900,57431,45057.0,6530014.0
2017-04-12,6920,6920,6500,6780,61324,44273.0,6530014.0
2017-04-13,6780,6910,6600,6770,34271,44208.0,6530014.0
2017-04-14,6790,6860,6560,6740,30133,44012.0,6530014.0
2017-04-17,6650,6950,6650,6950,15627,45384.0,6530014.0
2017-04-18,6870,6980,6750,6920,29522,45188.0,6530014.0
2017-04-19,6850,7030,6790,6910,32376,45122.0,6530014.0
2017-04-20,6950,6950,6790,6900,29249,45057.0,6530014.0
2017-04-21,6900,6970,6750,6790,21342,44339.0,6530014.0
2017-04-24,6790,6830,6610,6750,31903,44078.0,6530014.0
2017-04-25,6760,6820,6520,6670,38658,43555.0,6530014.0
2017-04-26,6670,6750,6600,6730,28364,43947.0,6530014.0
2017-04-27,6730,6770,6580,6740,23007,44012.0,6530014.0
2017-04-28,6840,6840,6600,6750,16593,44078.0,6530014.0
2017-05-02,6680,6790,6660,6730,29144,43947.0,6530014.0
2017-05-04,6700,6860,6700,6790,3481,44339.0,6530014.0
2017-05-08,6800,6900,6720,6790,13844,44339.0,6530014.0
2017-05-10,6730,6830,6580,6690,60171,43686.0,6530014.0
2017-05-11,6690,6820,6610,6700,15492,43751.0,6530014.0
2017-05-12,6730,6800,6620,6620,10038,43229.0,6530014.0
2017-05-15,6690,6750,6550,6620,17249,43229.0,6530014.0
2017-05-16,6550,6690,6290,6410,52232,41857.0,6530014.0
2017-05-17,6320,6600,6230,6500,24798,42445.0,6530014.0
2017-05-18,6400,6490,6310,6470,13903,42249.0,6530014.0
2017-05-19,6450,6590,6380,6590,17308,43033.0,6530014.0
2017-05-22,6550,6630,6340,6340,24430,41400.0,6530014.0
2017-05-23,6340,6460,6340,6430,12437,41988.0,6530014.0
2017-05-24,6400,6450,6220,6430,28428,41988.0,6530014.0
2017-05-25,6430,6560,6290,6420,18068,41923.0,6530014.0
2017-05-26,6490,6490,6210,6230,18999,40682.0,6530014.0
2017-05-29,6210,7670,6080,6300,2501237,41139.0,6530014.0
2017-05-30,6340,6340,6150,6250,219364,40813.0,6530014.0
2017-05-31,6250,6300,6000,6050,202560,39507.0,6530014.0
2017-06-01,6050,6120,5980,6060,78653,39572.0,6530014.0
2017-06-02,6030,6200,6010,6130,72927,40029.0,6530014.0
2017-06-05,6100,6270,6100,6250,55406,40813.0,6530014.0
2017-06-07,6250,6360,6190,6310,54218,41204.0,6530014.0
2017-06-08,6290,6350,6120,6290,93453,41074.0,6530014.0
2017-06-09,6330,6330,6080,6200,141689,40486.0,6530014.0
2017-06-12,6200,6240,6100,6180,36428,40355.0,6530014.0
2017-06-13,6140,6330,6120,6170,41484,40290.0,6530014.0
2017-06-14,6180,6400,6150,6350,85710,41466.0,6530014.0
2017-06-15,6430,6430,6240,6310,60317,41204.0,6530014.0
2017-06-16,6250,6460,6240,6400,68879,41792.0,6530014.0
2017-06-19,6470,6570,6330,6470,77198,42249.0,6530014.0
2017-06-20,6470,6480,6320,6440,34279,42053.0,6530014.0
2017-06-21,6440,6460,6250,6390,30936,41727.0,6530014.0
2017-06-22,6390,6400,6260,6320,41291,41270.0,6530014.0
2017-06-23,6300,6450,6280,6390,46479,41727.0,6530014.0
2017-06-26,6390,6460,6310,6360,25461,41531.0,6530014.0
2017-06-27,6330,6450,6300,6370,23867,41596.0,6530014.0
2017-06-28,6390,6500,6310,6400,26835,41792.0,6530014.0
2017-06-29,6410,6480,6250,6410,30280,41857.0,6530014.0
2017-06-30,6410,6540,6320,6530,52775,42641.0,6530014.0
2017-07-03,6520,6580,6450,6560,116956,42837.0,6530014.0
2017-07-04,6760,6780,6400,6530,270578,42641.0,6530014.0
2017-07-05,6470,6690,6400,6670,57910,43555.0,6530014.0
2017-07-06,6650,6740,6570,6690,53432,43686.0,6530014.0
2017-07-07,6540,6700,6500,6510,57307,42510.0,6530014.0
2017-07-10,6450,6500,6190,6320,68124,41270.0,6530014.0
2017-07-11,6360,6470,6320,6340,13816,41400.0,6530014.0
2017-07-12,6340,6460,6270,6350,12596,41466.0,6530014.0
2017-07-13,6250,6430,6210,6340,17485,41400.0,6530014.0
2017-07-14,6280,6330,5950,6070,96684,39637.0,6530014.0
2017-07-17,6120,6260,5920,6110,29781,39898.0,6530014.0
2017-07-18,6220,6340,6050,6250,17605,40813.0,6530014.0
2017-07-19,6170,6250,6070,6210,38660,40551.0,6530014.0
2017-07-20,6260,6260,6150,6230,10009,40682.0,6530014.0
2017-07-21,6230,6380,6130,6340,18853,41400.0,6530014.0
2017-07-24,6360,6950,6310,6500,300523,42445.0,6530014.0
2017-07-25,6450,6790,6450,6620,123046,43229.0,6530014.0
2017-07-26,6630,6840,6550,6610,87389,43163.0,6530014.0
2017-07-27,6620,6700,6560,6640,24575,43359.0,6530014.0
2017-07-28,6600,6640,6420,6640,26683,43359.0,6530014.0
2017-07-31,6640,6640,6450,6520,22253,42576.0,6530014.0
2017-08-01,6530,6590,6470,6590,31712,43033.0,6530014.0
2017-08-02,6590,6650,6440,6450,30544,42119.0,6530014.0
2017-08-03,6410,6540,6130,6400,37791,41792.0,6530014.0
2017-08-04,6400,6580,6210,6390,19075,41727.0,6530014.0
2017-08-07,6390,6540,6310,6420,20796,41923.0,6530014.0
2017-08-08,6430,6500,6340,6450,25150,42119.0,6530014.0
2017-08-09,6430,6530,6230,6400,36056,41792.0,6530014.0
2017-08-10,6290,6420,6200,6330,22832,41335.0,6530014.0
2017-08-11,6250,6290,6000,6130,43438,40029.0,6530014.0
2017-08-14,6010,6190,5900,5900,38780,38527.0,6530014.0
2017-08-16,6050,6100,5920,6080,9699,39702.0,6530014.0
2017-08-17,6060,6350,6000,6180,12867,40355.0,6530014.0
2017-08-18,6240,6240,5920,6180,30794,40355.0,6530014.0
2017-08-21,6110,6280,6020,6130,16767,40029.0,6530014.0
2017-08-22,6130,6220,6060,6150,14862,40160.0,6530014.0
2017-08-23,6230,6340,6060,6280,27364,41008.0,6530014.0
2017-08-24,6310,6420,6190,6300,21542,41139.0,6530014.0
2017-08-25,6390,6390,6190,6240,16734,40747.0,6530014.0
2017-08-28,6240,6360,6210,6320,12241,41270.0,6530014.0
2017-08-29,6320,6370,6210,6250,16309,40813.0,6530014.0
2017-08-30,6230,6360,6210,6260,13505,40878.0,6530014.0
2017-08-31,6260,6390,6200,6360,29173,41531.0,6530014.0
2017-09-01,6230,6400,6230,6340,12410,41400.0,6530014.0
2017-09-04,6200,6450,6180,6300,16528,41139.0,6530014.0
