메디아나(041920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-02,13650,14050,13600,13900,15493,120242.0,8650496.0
2017-02-03,13950,13950,13400,13600,25708,117647.0,8650496.0
2017-02-06,13600,13600,13300,13450,10356,116349.0,8650496.0
2017-02-07,13300,13550,13300,13450,13286,116349.0,8650496.0
2017-02-08,13350,13500,13150,13350,19476,115484.0,8650496.0
2017-02-09,13450,13450,12850,13000,37646,112456.0,8650496.0
2017-02-10,12900,13250,12800,13050,30961,112889.0,8650496.0
2017-02-13,12900,13300,12900,13300,14809,115052.0,8650496.0
2017-02-14,13800,14250,13650,13700,67094,118512.0,8650496.0
2017-02-15,13600,14150,13550,14000,29524,121107.0,8650496.0
2017-02-16,14100,14150,13750,13950,14335,120674.0,8650496.0
2017-02-17,14000,14150,13750,13950,23718,120674.0,8650496.0
2017-02-20,14100,14100,13750,13900,12805,120242.0,8650496.0
2017-02-21,14100,14150,13900,14000,12979,121107.0,8650496.0
2017-02-22,14000,14150,13650,13900,17861,120242.0,8650496.0
2017-02-23,13900,14000,13600,13800,21366,119377.0,8650496.0
2017-02-24,13750,13800,13550,13650,9609,118079.0,8650496.0
2017-02-27,13800,14000,13600,13750,14110,118944.0,8650496.0
2017-02-28,13800,13800,13350,13500,20018,116782.0,8650496.0
2017-03-02,13500,13650,13250,13250,15527,114619.0,8650496.0
2017-03-03,13350,13350,12900,12950,24585,112024.0,8650496.0
2017-03-06,13050,13150,12900,13050,13526,112889.0,8650496.0
2017-03-07,13250,13400,13050,13400,23534,115917.0,8650496.0
2017-03-08,13500,13500,13150,13150,20248,113754.0,8650496.0
2017-03-09,13400,13450,13150,13200,17310,114187.0,8650496.0
2017-03-10,13150,13350,13050,13250,12175,114619.0,8650496.0
2017-03-13,13350,13350,13200,13300,7009,115052.0,8650496.0
2017-03-14,13150,13250,13050,13150,17186,113754.0,8650496.0
2017-03-15,13200,13200,12800,12900,24802,111591.0,8650496.0
2017-03-16,12900,13050,12800,12900,18084,111591.0,8650496.0
2017-03-17,12900,13000,12650,12850,32493,111159.0,8650496.0
2017-03-20,12900,13000,12650,12800,19894,110726.0,8650496.0
2017-03-21,12800,12900,12550,12650,18131,109429.0,8650496.0
2017-03-22,12650,12650,12400,12500,25090,108131.0,8650496.0
2017-03-23,12500,12600,12250,12250,30391,105969.0,8650496.0
2017-03-24,12200,12350,12150,12300,16028,106401.0,8650496.0
2017-03-27,12250,12450,12150,12150,13488,105104.0,8650496.0
2017-03-28,12200,12400,12150,12400,21194,107266.0,8650496.0
2017-03-29,12550,12550,12200,12300,11705,106401.0,8650496.0
2017-03-30,12350,12350,12100,12150,17595,105104.0,8650496.0
2017-03-31,12150,12650,12150,12550,37984,108564.0,8650496.0
2017-04-03,12550,13600,12450,13400,113121,115917.0,8650496.0
2017-04-04,13400,13500,13100,13100,47852,113321.0,8650496.0
2017-04-05,13300,13300,12950,13100,45597,113321.0,8650496.0
2017-04-06,13150,13250,12900,13150,16519,113754.0,8650496.0
2017-04-07,13050,13350,13050,13150,16473,113754.0,8650496.0
2017-04-10,13250,13250,12650,12750,33024,110294.0,8650496.0
2017-04-11,12750,12850,12350,12450,36709,107699.0,8650496.0
2017-04-12,12350,12500,12300,12500,12911,108131.0,8650496.0
2017-04-13,12500,12700,12250,12650,43918,109429.0,8650496.0
2017-04-14,12600,12950,12550,12600,43096,108996.0,8650496.0
2017-04-17,12700,12900,12650,12850,21612,111159.0,8650496.0
2017-04-18,12900,13250,12750,13200,32121,114187.0,8650496.0
2017-04-19,13200,13350,13000,13250,35320,114619.0,8650496.0
2017-04-20,13250,13450,13100,13200,35526,114187.0,8650496.0
2017-04-21,13400,13450,13100,13300,44712,115052.0,8650496.0
2017-04-24,13300,13300,13000,13150,32526,113754.0,8650496.0
2017-04-25,13300,13300,13050,13100,38372,113321.0,8650496.0
2017-04-26,13100,13400,13100,13400,57392,115917.0,8650496.0
2017-04-27,13450,13500,13200,13350,20806,115484.0,8650496.0
2017-04-28,13450,13450,13100,13150,18739,113754.0,8650496.0
2017-05-02,13150,13150,12700,12800,29791,110726.0,8650496.0
2017-05-04,12650,13050,12600,12850,27745,111159.0,8650496.0
2017-05-08,13050,13500,12950,13400,74756,115917.0,8650496.0
2017-05-10,13400,13600,13250,13400,40458,115917.0,8650496.0
2017-05-11,13450,13450,13150,13200,29916,114187.0,8650496.0
2017-05-12,13300,13350,12900,12950,45157,112024.0,8650496.0
2017-05-15,13000,13100,12850,12950,20318,112024.0,8650496.0
2017-05-16,12900,13050,12750,12950,29728,112024.0,8650496.0
2017-05-17,13000,13000,12700,12750,23045,110294.0,8650496.0
2017-05-18,12550,12700,12450,12500,36737,108131.0,8650496.0
2017-05-19,12600,12700,12450,12500,28682,108131.0,8650496.0
2017-05-22,12750,12750,12400,12450,11143,107699.0,8650496.0
2017-05-23,12450,12550,12400,12550,12043,108564.0,8650496.0
2017-05-24,12550,12650,12450,12550,22443,108564.0,8650496.0
2017-05-25,12550,12650,12450,12500,25134,108131.0,8650496.0
2017-05-26,12550,12850,12500,12650,35326,109429.0,8650496.0
2017-05-29,12650,12850,12450,12550,43685,108564.0,8650496.0
2017-05-30,12500,12650,12450,12600,18759,108996.0,8650496.0
2017-05-31,12600,13100,12600,12950,50069,112024.0,8650496.0
2017-06-01,13000,13150,12700,12800,24229,110726.0,8650496.0
2017-06-02,12950,12950,12650,12700,13929,109861.0,8650496.0
2017-06-05,12750,12900,12700,12800,21533,110726.0,8650496.0
2017-06-07,13000,13950,13000,13750,384573,118944.0,8650496.0
2017-06-08,13800,14150,13600,14050,153391,121539.0,8650496.0
2017-06-09,14100,14100,13750,14100,75632,121972.0,8650496.0
2017-06-12,14150,14150,13700,13850,54445,119809.0,8650496.0
2017-06-13,13900,14950,13700,14700,163462,127162.0,8650496.0
2017-06-14,14900,15000,14600,14750,87394,127595.0,8650496.0
2017-06-15,14750,14750,14400,14550,60852,125865.0,8650496.0
2017-06-16,14550,14700,14050,14150,76725,122405.0,8650496.0
2017-06-19,14300,14350,14050,14150,40469,122405.0,8650496.0
2017-06-20,14100,14300,14000,14150,37027,122405.0,8650496.0
2017-06-21,14150,14150,13750,13900,37778,120242.0,8650496.0
2017-06-22,13900,14050,13700,13850,32996,119809.0,8650496.0
2017-06-23,13900,14550,13900,14250,62591,123270.0,8650496.0
2017-06-26,14350,14500,13950,14250,48794,123270.0,8650496.0
2017-06-27,14250,14450,14100,14450,56164,125000.0,8650496.0
2017-06-28,14300,14400,13850,14100,58850,121972.0,8650496.0
2017-06-29,14050,14100,13750,14000,51597,121107.0,8650496.0
2017-06-30,13850,14150,13650,13750,38808,118944.0,8650496.0
2017-07-03,13800,13850,13350,13600,38998,117647.0,8650496.0
2017-07-04,13600,13950,13450,13650,36703,118079.0,8650496.0
2017-07-05,13650,13800,13450,13600,21333,117647.0,8650496.0
2017-07-06,13550,13700,13400,13550,15535,117214.0,8650496.0
2017-07-07,13500,13600,13250,13300,22277,115052.0,8650496.0
2017-07-10,13300,13500,12950,13050,29701,112889.0,8650496.0
2017-07-11,13100,13350,12900,13350,25214,115484.0,8650496.0
2017-07-12,13350,13350,13050,13200,21108,114187.0,8650496.0
2017-07-13,13200,13350,13100,13250,12793,114619.0,8650496.0
2017-07-14,13250,13550,13150,13450,38271,116349.0,8650496.0
2017-07-17,13600,13600,13250,13500,13072,116782.0,8650496.0
2017-07-18,13550,13600,13200,13300,23613,115052.0,8650496.0
2017-07-19,13400,13500,13100,13250,32959,114619.0,8650496.0
2017-07-20,13250,13700,13100,13700,42891,118512.0,8650496.0
2017-07-21,13750,14050,13600,13800,57195,119377.0,8650496.0
2017-07-24,13900,13950,13600,13700,22184,118512.0,8650496.0
2017-07-25,13700,14450,13600,14400,143792,124567.0,8650496.0
2017-07-26,14500,14500,14000,14250,61508,123270.0,8650496.0
2017-07-27,14250,14450,14000,14200,45572,122837.0,8650496.0
2017-07-28,14150,14200,13600,13850,48963,119809.0,8650496.0
2017-07-31,13750,13850,13600,13750,24501,118944.0,8650496.0
2017-08-01,13700,14000,13700,13950,27165,120674.0,8650496.0
2017-08-02,14050,14050,13750,13950,20144,120674.0,8650496.0
2017-08-03,14000,14000,13450,13800,40619,119377.0,8650496.0
2017-08-04,13900,13950,13550,13650,24839,118079.0,8650496.0
2017-08-07,13800,13950,13600,13900,18907,120242.0,8650496.0
2017-08-08,14050,14300,13800,14200,60083,122837.0,8650496.0
2017-08-09,14100,14550,14100,14350,80730,124135.0,8650496.0
2017-08-10,14300,14550,14150,14350,65043,124135.0,8650496.0
2017-08-11,14000,14300,13600,14000,69232,121107.0,8650496.0
2017-08-14,13950,14050,13800,13800,16546,119377.0,8650496.0
2017-08-16,13800,13950,13650,13950,40379,120674.0,8650496.0
2017-08-17,14000,14200,13800,13950,34205,120674.0,8650496.0
2017-08-18,13900,14000,13650,13950,29855,120674.0,8650496.0
2017-08-21,13950,14050,13550,13650,36833,118079.0,8650496.0
2017-08-22,13600,13800,13500,13800,17805,119377.0,8650496.0
2017-08-23,13800,13800,13500,13650,22761,118079.0,8650496.0
2017-08-24,13650,13750,13400,13600,28882,117647.0,8650496.0
2017-08-25,13650,13650,13400,13650,18702,118079.0,8650496.0
2017-08-28,13650,14250,13450,14150,78430,122405.0,8650496.0
2017-08-29,14200,14300,13850,14100,41866,121972.0,8650496.0
2017-08-30,14150,14150,13900,14150,30545,122405.0,8650496.0
2017-08-31,14200,14250,13900,14050,30097,121539.0,8650496.0
2017-09-01,14050,14800,13900,14800,161513,128027.0,8650496.0
2017-09-04,14500,14950,14350,14750,132766,127595.0,8650496.0
2017-09-05,14950,15150,14550,14850,94170,128460.0,8650496.0
2017-09-06,14900,15050,14600,14700,81063,127162.0,8650496.0
2017-09-07,14700,15100,14600,14700,95274,127162.0,8650496.0
2017-09-08,15000,15050,14600,14700,67075,127162.0,8650496.0
2017-09-11,14800,14850,14500,14850,39826,128460.0,8650496.0
2017-09-12,14800,14950,14500,14500,51989,125432.0,8650496.0
2017-09-13,14450,14650,14300,14500,56969,125432.0,8650496.0
2017-09-14,14400,14800,14400,14750,52943,127595.0,8650496.0
2017-09-15,14750,14850,14400,14550,40053,125865.0,8650496.0
2017-09-18,14550,14650,14000,14150,74418,122405.0,8650496.0
2017-09-19,14100,14250,13800,14150,53862,122405.0,8650496.0
2017-09-20,14150,14150,13500,13550,109309,117214.0,8650496.0
2017-09-21,13550,13650,13000,13300,63752,115052.0,8650496.0
2017-09-22,13300,13400,12500,13000,111219,112456.0,8650496.0
2017-09-25,13000,13000,12400,12450,43273,107699.0,8650496.0
2017-09-26,12300,12700,12200,12400,51859,107266.0,8650496.0
2017-09-27,12350,12550,12250,12400,22556,107266.0,8650496.0
2017-09-28,12450,12700,12450,12500,28195,108131.0,8650496.0
2017-09-29,12450,12650,12300,12550,30453,108564.0,8650496.0
2017-10-10,12600,12750,12350,12450,31960,107699.0,8650496.0
2017-10-11,12600,13650,12400,13100,102656,113321.0,8650496.0
2017-10-12,13050,13100,12750,13000,23800,112456.0,8650496.0
2017-10-13,12850,13000,12350,12600,39251,108996.0,8650496.0
2017-10-16,12500,12650,12250,12300,24499,106401.0,8650496.0
2017-10-17,12300,12500,12300,12450,25083,107699.0,8650496.0
2017-10-18,12450,12550,12200,12450,40127,107699.0,8650496.0
2017-10-19,12500,12550,12350,12500,19209,108131.0,8650496.0
2017-10-20,12600,13100,12550,12900,57324,111591.0,8650496.0
2017-10-23,13000,13050,12600,12800,24416,110726.0,8650496.0
2017-10-24,12800,13000,11650,11650,153986,100778.0,8650496.0
2017-10-25,11500,11650,11200,11300,175174,97751.0,8650496.0
2017-10-26,11350,11550,11100,11200,78060,96886.0,8650496.0
2017-10-27,11300,11350,11050,11300,68278,97751.0,8650496.0
2017-10-30,11250,11300,11050,11150,52789,96453.0,8650496.0
2017-10-31,11250,11250,10950,11150,70942,96453.0,8650496.0
2017-11-01,11100,11200,10750,10900,95779,94290.0,8650496.0
2017-11-02,10900,10950,10650,10650,72871,92128.0,8650496.0
2017-11-03,10650,11000,10650,11000,73731,95155.0,8650496.0
2017-11-06,11050,11050,10850,11000,46036,95155.0,8650496.0
2017-11-07,11000,11000,10750,10850,38459,93858.0,8650496.0
2017-11-08,10950,11050,10700,11000,52741,95155.0,8650496.0
2017-11-09,11050,11200,10900,11200,78245,96886.0,8650496.0
2017-11-10,11150,11350,11050,11300,57184,97751.0,8650496.0
2017-11-13,11350,11400,11150,11250,41670,97318.0,8650496.0
2017-11-14,11300,11400,11200,11300,88425,97751.0,8650496.0
2017-11-15,11400,12000,11400,11800,315279,102076.0,8650496.0
2017-11-16,11900,11900,11500,11750,83335,101643.0,8650496.0
2017-11-17,11700,11700,11350,11600,70203,100346.0,8650496.0
2017-11-20,11600,11600,11350,11350,43347,98183.0,8650496.0
2017-11-21,11500,11550,11200,11250,59531,97318.0,8650496.0
2017-11-22,11250,11400,10800,10950,85877,94723.0,8650496.0
2017-11-23,10900,11150,10900,11150,51403,96453.0,8650496.0
2017-11-24,11150,11350,11000,11300,36552,97751.0,8650496.0
2017-11-27,11250,11400,11050,11250,33775,97318.0,8650496.0
2017-11-28,11150,11250,10750,11000,62767,95155.0,8650496.0
2017-11-29,11000,11250,10950,11050,43336,95588.0,8650496.0
2017-11-30,11000,11100,10550,10650,78796,92128.0,8650496.0
2017-12-01,10650,10800,10500,10650,44213,92128.0,8650496.0
2017-12-04,10600,10850,10550,10650,44103,92128.0,8650496.0
2017-12-05,10650,10750,10450,10550,62374,91263.0,8650496.0
2017-12-06,10550,10700,10250,10250,91217,88668.0,8650496.0
2017-12-07,10250,10350,9810,9880,132529,85467.0,8650496.0
2017-12-08,9860,9940,9570,9570,100305,82785.0,8650496.0
2017-12-11,9700,9700,9470,9550,48868,82612.0,8650496.0
2017-12-12,9470,9640,9380,9480,61729,82007.0,8650496.0
2017-12-13,9480,9860,9480,9690,58147,83823.0,8650496.0
2017-12-14,9740,9750,9610,9660,32961,83564.0,8650496.0
2017-12-15,9690,9690,9520,9580,20635,82872.0,8650496.0
2017-12-18,9580,9640,9500,9560,28742,82699.0,8650496.0
2017-12-19,9560,9560,9190,9300,52070,80450.0,8650496.0
2017-12-20,9370,9370,9150,9190,34259,79498.0,8650496.0
2017-12-21,9240,9290,9120,9210,24275,79671.0,8650496.0
2017-12-22,9200,9210,9060,9170,37763,79325.0,8650496.0
2017-12-26,9150,9440,9150,9320,28122,80623.0,8650496.0
2017-12-27,9350,9770,9350,9720,53223,84083.0,8650496.0
2017-12-28,9720,9940,9720,9790,35556,84688.0,8650496.0
2018-01-02,9800,9830,9690,9700,34381,83910.0,8650496.0
2018-01-03,9780,9780,9480,9560,65150,82699.0,8650496.0
2018-01-04,9560,9730,9560,9560,50967,82699.0,8650496.0
2018-01-05,9690,9690,9520,9600,32181,83045.0,8650496.0
2018-01-08,9600,9690,9320,9400,44829,81315.0,8650496.0
2018-01-09,9400,9430,9200,9290,32905,80363.0,8650496.0
2018-01-10,9270,9370,9210,9240,20905,79931.0,8650496.0
2018-01-11,9240,9710,9200,9630,69814,83304.0,8650496.0
2018-01-12,9670,9710,9510,9600,30984,83045.0,8650496.0
2018-01-15,9600,9600,9350,9430,40153,81574.0,8650496.0
2018-01-16,9480,11000,9440,10250,768642,88668.0,8650496.0
2018-01-17,10300,10600,10100,10500,211936,90830.0,8650496.0
2018-01-18,10450,10600,10200,10500,127577,90830.0,8650496.0
2018-01-19,10650,10750,10350,10400,141571,89965.0,8650496.0
2018-01-22,10400,10500,10100,10350,63016,89533.0,8650496.0
2018-01-23,10400,10450,10150,10400,48355,89965.0,8650496.0
2018-01-24,10350,10850,10350,10650,117732,92128.0,8650496.0
2018-01-25,10650,10750,10350,10500,96796,90830.0,8650496.0
2018-01-26,10400,10700,10400,10550,114638,91263.0,8650496.0
2018-01-29,10250,10550,10200,10450,131451,90398.0,8650496.0
2018-01-30,10550,10950,10350,10850,176197,93858.0,8650496.0
2018-01-31,10750,10800,10450,10650,97854,92128.0,8650496.0
2018-02-01,10900,11000,10550,10550,134899,91263.0,8650496.0
2018-02-02,10600,10600,10250,10400,55495,89965.0,8650496.0
2018-02-05,10150,10300,9880,9880,100304,85467.0,8650496.0
2018-02-06,9480,9790,9290,9700,90652,83910.0,8650496.0
2018-02-07,9850,9930,9500,9500,49319,82180.0,8650496.0
2018-02-08,9470,9830,9470,9810,26248,84861.0,8650496.0
2018-02-09,9550,9750,9520,9730,38514,84169.0,8650496.0
2018-02-12,9850,9980,9660,9730,31591,84169.0,8650496.0
2018-02-13,9760,9890,9600,9700,30345,83910.0,8650496.0
2018-02-14,9790,9820,9540,9640,36055,83391.0,8650496.0
2018-02-19,9670,9790,9670,9780,23868,84602.0,8650496.0
2018-02-20,9840,9840,9700,9760,32851,84429.0,8650496.0
2018-02-21,9690,9910,9690,9890,27657,85553.0,8650496.0
2018-02-22,9880,9890,9770,9820,21868,84948.0,8650496.0
2018-02-23,9820,9870,9700,9740,16379,84256.0,8650496.0
2018-02-26,9710,10200,9700,9860,69110,85294.0,8650496.0
2018-02-27,9950,9950,9740,9830,19627,85034.0,8650496.0
2018-02-28,9840,9860,9540,9550,23899,82612.0,8650496.0
2018-03-02,9480,9480,9260,9300,40142,80450.0,8650496.0
2018-03-05,9230,9370,9120,9120,23366,78893.0,8650496.0
2018-03-06,9170,9290,9140,9250,18991,80017.0,8650496.0
2018-03-07,9300,9350,9140,9190,13902,79498.0,8650496.0
2018-03-08,9140,9310,9140,9270,11199,80190.0,8650496.0
2018-03-09,9390,9400,9300,9350,9225,80882.0,8650496.0
2018-03-12,9410,9580,9390,9390,15788,81228.0,8650496.0
2018-03-13,9460,9670,9340,9600,26404,83045.0,8650496.0
2018-03-14,9600,9670,9560,9610,13196,83131.0,8650496.0
2018-03-15,9620,10150,9470,10100,84283,87370.0,8650496.0
2018-03-16,10200,10350,9980,10050,68421,86937.0,8650496.0
2018-03-19,10100,10200,9990,10150,34682,87803.0,8650496.0
2018-03-20,10200,10200,9950,10000,32014,86505.0,8650496.0
2018-03-21,10050,10150,9960,9970,29588,86245.0,8650496.0
2018-03-22,10000,10050,9780,9830,34333,85034.0,8650496.0
2018-03-23,9690,9690,9380,9380,50856,81142.0,8650496.0
2018-03-26,9380,11650,9180,10350,2504578,89533.0,8650496.0
2018-03-27,10600,10800,10350,10800,440788,93425.0,8650496.0
2018-03-28,10750,11100,10550,10850,312294,93858.0,8650496.0
2018-03-29,11100,12100,10700,11100,1027226,96021.0,8650496.0
2018-03-30,11100,11600,10950,11350,197412,98183.0,8650496.0
2018-04-02,11400,11600,10950,11200,145596,96886.0,8650496.0
2018-04-03,11000,11300,10800,11200,127117,96886.0,8650496.0
2018-04-04,11250,11450,10950,11150,120358,96453.0,8650496.0
2018-04-05,11150,11350,11050,11250,94641,97318.0,8650496.0
2018-04-06,11150,11400,10950,11350,107704,98183.0,8650496.0
2018-04-09,11500,12350,11350,12250,696132,105969.0,8650496.0
2018-04-10,12450,12450,12000,12100,202290,104671.0,8650496.0
2018-04-11,12300,12350,12000,12050,143295,104238.0,8650496.0
2018-04-12,12100,12400,11600,11800,154234,102076.0,8650496.0
2018-04-13,11800,12050,11400,11750,132285,101643.0,8650496.0
2018-04-16,11850,12200,11700,11800,105509,102076.0,8650496.0
2018-04-17,11800,12300,11750,12300,148386,106401.0,8650496.0
2018-04-18,12350,12400,11950,11950,99235,103373.0,8650496.0
2018-04-19,12000,12000,11350,11450,160718,99048.0,8650496.0
2018-04-20,11450,11800,11150,11650,72298,100778.0,8650496.0
2018-04-23,11500,11600,10750,11100,101970,96021.0,8650496.0
2018-04-24,11100,11600,11050,11050,81969,95588.0,8650496.0
2018-04-25,10950,11250,10750,10800,64757,93425.0,8650496.0
2018-04-26,11100,11300,10700,10900,71875,94290.0,8650496.0
2018-04-27,10900,10950,10650,10950,86220,94723.0,8650496.0
2018-04-30,11050,11100,10450,10550,78348,91263.0,8650496.0
2018-05-02,10450,10850,10300,10650,65229,92128.0,8650496.0
2018-05-03,10500,10850,10500,10750,33069,92993.0,8650496.0
2018-05-04,10750,10850,10400,10400,36196,89965.0,8650496.0
2018-05-08,10450,10600,10000,10000,44411,86505.0,8650496.0
2018-05-09,9830,10200,9820,10200,60933,88235.0,8650496.0
2018-05-10,10250,10250,9820,9990,71887,86418.0,8650496.0
2018-05-11,9990,10150,9960,10000,19479,86505.0,8650496.0
2018-05-14,10000,10000,9750,9790,62221,84688.0,8650496.0
2018-05-15,9740,9930,9600,9660,38146,83564.0,8650496.0
2018-05-16,9650,9650,9320,9570,65989,82785.0,8650496.0
2018-05-17,9490,9590,9360,9360,38929,80969.0,8650496.0
2018-05-18,9350,9570,9350,9550,23269,82612.0,8650496.0
2018-05-21,9560,9700,9560,9630,13324,83304.0,8650496.0
2018-05-23,9630,9720,9500,9590,24176,82958.0,8650496.0
2018-05-24,9680,9690,9480,9590,17004,82958.0,8650496.0
2018-05-25,9600,9600,9380,9460,20961,81834.0,8650496.0
2018-05-28,9400,9460,9290,9320,23093,80623.0,8650496.0
2018-05-29,9300,9490,9300,9400,36379,81315.0,8650496.0
2018-05-30,9350,9400,9150,9160,37763,79239.0,8650496.0
2018-05-31,9170,9260,9090,9150,17655,79152.0,8650496.0
2018-06-01,9100,9250,9090,9120,19982,78893.0,8650496.0
2018-06-04,9120,9220,9070,9110,16190,78806.0,8650496.0
2018-06-05,9190,9290,9100,9240,12035,79931.0,8650496.0
2018-06-07,9240,9730,9240,9730,45920,84169.0,8650496.0
2018-06-08,9770,9770,9600,9650,23514,83477.0,8650496.0
2018-06-11,9770,9910,9660,9720,27871,84083.0,8650496.0
2018-06-12,9870,9870,9560,9600,17316,83045.0,8650496.0
2018-06-14,9660,9660,9300,9420,15913,81488.0,8650496.0
2018-06-15,9310,9470,9310,9360,17451,80969.0,8650496.0
2018-06-18,9380,9390,8800,8940,57011,77335.0,8650496.0
2018-06-19,8900,9010,8350,8400,37111,72664.0,8650496.0
2018-06-20,8230,8650,8230,8600,28130,74394.0,8650496.0
2018-06-21,8670,8670,8540,8540,20936,73875.0,8650496.0
2018-06-22,8540,8540,8300,8530,20778,73789.0,8650496.0
2018-06-25,8530,8750,8400,8750,9174,75692.0,8650496.0
2018-06-26,8620,8800,8610,8790,6559,76038.0,8650496.0
2018-06-27,8720,8880,8720,8810,11967,76211.0,8650496.0
2018-06-28,8950,8950,8580,8580,10123,74221.0,8650496.0
2018-06-29,8590,8600,8320,8560,11713,74048.0,8650496.0
2018-07-02,8460,8630,8080,8140,22752,70415.0,8650496.0
2018-07-03,8140,8310,7950,8150,18356,70502.0,8650496.0
2018-07-04,8100,8260,8100,8250,8640,71367.0,8650496.0
2018-07-05,8250,8360,8060,8360,11858,72318.0,8650496.0
2018-07-06,8390,8400,8280,8400,9767,72664.0,8650496.0
2018-07-09,8440,8440,8220,8220,14018,71107.0,8650496.0
2018-07-10,8220,8310,8210,8230,11742,71194.0,8650496.0
2018-07-11,8230,8320,8070,8130,11168,70329.0,8650496.0
2018-07-12,8130,8220,8000,8190,18092,70848.0,8650496.0
2018-07-13,8110,8250,8110,8240,3733,71280.0,8650496.0
2018-07-16,8280,8290,8130,8240,14888,71280.0,8650496.0
2018-07-17,8150,8230,8090,8130,6182,70329.0,8650496.0
2018-07-18,8090,8140,7800,7810,27807,67560.0,8650496.0
2018-07-19,7830,7890,7670,7820,16281,67647.0,8650496.0
2018-07-20,7750,7900,7750,7880,8931,68166.0,8650496.0
2018-07-23,7880,7930,7330,7370,23852,63754.0,8650496.0
2018-07-24,7380,7450,7260,7260,17365,62803.0,8650496.0
2018-07-25,7330,7330,6970,7000,25496,60553.0,8650496.0
2018-07-26,6910,7220,6910,7050,10961,60986.0,8650496.0
2018-07-27,7050,7270,7050,7180,10309,62111.0,8650496.0
2018-07-30,7080,7180,7050,7170,10631,62024.0,8650496.0
2018-07-31,7130,7490,7100,7450,21926,64446.0,8650496.0
2018-08-01,7380,7500,7380,7490,12241,64792.0,8650496.0
2018-08-02,7550,7550,7330,7500,6336,64879.0,8650496.0
2018-08-03,7430,7570,7400,7470,6293,64619.0,8650496.0
2018-08-06,7470,7570,7350,7430,4496,64273.0,8650496.0
2018-08-07,7430,7450,7310,7370,4202,63754.0,8650496.0
2018-08-08,7300,7470,7300,7460,11931,64533.0,8650496.0
2018-08-09,7460,7500,7400,7430,5918,64273.0,8650496.0
2018-08-10,7430,7500,7310,7370,10216,63754.0,8650496.0
2018-08-13,7380,7380,7040,7040,16424,60899.0,8650496.0
2018-08-14,7040,7270,7000,7130,9055,61678.0,8650496.0
2018-08-16,7120,7120,6900,6970,15669,60294.0,8650496.0
2018-08-17,6970,7040,6610,6900,38580,59688.0,8650496.0
2018-08-20,6840,7060,6790,6980,18250,60380.0,8650496.0
2018-08-21,7030,7190,6960,7090,12250,61332.0,8650496.0
2018-08-22,7170,7200,7010,7160,9885,61938.0,8650496.0
2018-08-23,7150,7180,7030,7110,6221,61505.0,8650496.0
2018-08-24,7150,7220,7000,7180,18252,62111.0,8650496.0
2018-08-27,7180,7260,7140,7190,7508,62197.0,8650496.0
2018-08-28,7160,9030,7160,8290,1579045,71713.0,8650496.0
2018-08-29,8490,8890,8360,8630,322089,74654.0,8650496.0
2018-08-30,8560,8680,8290,8430,135208,72924.0,8650496.0
2018-08-31,8330,8570,8320,8450,75332,73097.0,8650496.0
2018-09-03,8510,8530,8390,8440,53066,73010.0,8650496.0
2018-09-04,8450,8490,8260,8400,51220,72664.0,8650496.0
2018-09-05,8320,8500,8290,8420,40529,72837.0,8650496.0
2018-09-06,8360,8410,8090,8170,92236,70675.0,8650496.0
2018-09-07,8180,8300,8010,8170,52188,70675.0,8650496.0
2018-09-10,8170,8170,8010,8050,18593,69636.0,8650496.0
2018-09-11,8050,8460,7970,8300,73372,71799.0,8650496.0
2018-09-12,8250,8400,8140,8190,31504,70848.0,8650496.0
2018-09-13,8150,8370,8110,8350,43097,72232.0,8650496.0
2018-09-14,8400,8430,8230,8340,37629,72145.0,8650496.0
2018-09-17,8370,8370,8160,8160,28698,70588.0,8650496.0
2018-09-18,8200,8250,8010,8140,22764,70415.0,8650496.0
2018-09-19,8140,8300,8070,8190,30853,70848.0,8650496.0
2018-09-20,8170,8520,8140,8300,57831,71799.0,8650496.0
2018-09-21,8350,8510,8270,8450,50328,73097.0,8650496.0
2018-09-27,8600,10900,8600,10100,3317368,87370.0,8650496.0
2018-09-28,9890,10050,9670,10050,516777,86937.0,8650496.0
2018-10-01,10000,10050,9530,9530,270988,82439.0,8650496.0
2018-10-02,9200,9430,9050,9100,233344,78720.0,8650496.0
2018-10-04,9100,9330,8950,9160,136753,79239.0,8650496.0
2018-10-05,9010,9100,8650,8660,109458,74913.0,8650496.0
2018-10-08,8510,8800,8460,8590,47148,74308.0,8650496.0
2018-10-10,8520,8710,8000,8030,112830,69463.0,8650496.0
2018-10-11,7600,7890,7410,7430,91752,64273.0,8650496.0
2018-10-12,7320,7790,7320,7720,46467,66782.0,8650496.0
2018-10-15,7730,7730,7500,7580,32148,65571.0,8650496.0
2018-10-16,7580,7700,7520,7620,21626,65917.0,8650496.0
2018-10-17,7750,7770,7580,7610,22588,65830.0,8650496.0
2018-10-18,7690,7700,7550,7610,26655,65830.0,8650496.0
2018-10-19,7480,7630,7300,7620,28744,65917.0,8650496.0
2018-10-22,7620,7750,7540,7690,28799,66522.0,8650496.0
2018-10-23,7750,7750,7360,7360,46397,63668.0,8650496.0
2018-10-24,7380,7580,7070,7070,35328,61159.0,8650496.0
2018-10-25,6760,7000,6600,6890,70257,59602.0,8650496.0
2018-10-26,6890,6980,6210,6320,73861,54671.0,8650496.0
