켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-09,8399,8547,8033,8146,71792,69865.0,6294123.0
2010-06-10,8033,8289,7885,8182,70001,70179.0,6294123.0
2010-06-11,8326,8326,7739,8182,61997,70179.0,6294123.0
2010-06-14,8179,8289,8033,8182,47894,70179.0,6294123.0
2010-06-15,8179,8179,7885,7925,58417,67977.0,6294123.0
2010-06-16,8069,8142,7922,8073,36453,69235.0,6294123.0
2010-06-17,8142,8142,7922,8073,83046,69235.0,6294123.0
2010-06-18,8069,8069,7739,7999,85116,68606.0,6294123.0
2010-06-21,8033,8033,7665,7852,110957,67347.0,6294123.0
2010-06-22,7701,7739,7518,7594,69424,65144.0,6294123.0
2010-06-23,7629,7739,7336,7558,103155,64829.0,6294123.0
2010-06-24,7592,7774,7555,7705,40568,66088.0,6294123.0
2010-06-25,7701,7849,7555,7817,82539,67032.0,6294123.0
2010-06-28,7885,8033,7849,7852,84891,67347.0,6294123.0
2010-06-29,7922,7995,7555,7741,77290,66403.0,6294123.0
2010-06-30,7555,7958,7482,7963,51834,68291.0,6294123.0
2010-07-01,7885,8289,7849,8146,131486,69865.0,6294123.0
2010-07-02,8069,8179,7811,8073,56059,69235.0,6294123.0
2010-07-05,7922,8033,7629,8035,49719,68921.0,6294123.0
2010-07-06,7958,8069,7739,8073,69107,69235.0,6294123.0
2010-07-07,8069,8104,7922,8073,43532,69235.0,6294123.0
2010-07-08,8104,8142,7885,7888,73433,67662.0,6294123.0
2010-07-09,7849,7995,7774,7963,48763,68291.0,6294123.0
2010-07-12,7922,8216,7811,8220,79438,70494.0,6294123.0
2010-07-13,8179,8693,7774,8292,212923,71124.0,6294123.0
2010-07-14,8326,8326,8069,8220,51268,70494.0,6294123.0
2010-07-15,8216,8289,8069,8220,50409,70494.0,6294123.0
2010-07-16,8216,8253,8033,8220,24245,70494.0,6294123.0
2010-07-19,8179,8363,8033,8292,59260,71124.0,6294123.0
2010-07-20,8216,8326,8033,8110,50113,69550.0,6294123.0
2010-07-21,8069,8104,7885,8073,82767,69235.0,6294123.0
2010-07-22,7922,8069,7885,7925,38502,67977.0,6294123.0
2010-07-23,7995,8033,7665,7817,39882,67032.0,6294123.0
2010-07-26,7774,7958,7739,7852,53096,67347.0,6294123.0
2010-07-27,7811,7849,7665,7778,21721,66718.0,6294123.0
2010-07-28,7739,7995,7701,7852,27853,67347.0,6294123.0
2010-07-29,7849,7849,7701,7817,29934,67032.0,6294123.0
2010-07-30,7849,7995,7665,7963,55993,68291.0,6294123.0
2010-08-02,7849,7958,7811,7925,15296,67977.0,6294123.0
2010-08-03,7922,7995,7665,7778,35865,66718.0,6294123.0
2010-08-04,7849,7849,7233,7485,86281,64200.0,6294123.0
2010-08-05,7409,7958,7409,7521,46918,64515.0,6294123.0
2010-08-06,7555,7555,7189,7338,52995,62941.0,6294123.0
2010-08-09,7336,7482,7226,7412,32137,63571.0,6294123.0
2010-08-10,7482,7482,7189,7338,35043,62941.0,6294123.0
2010-08-11,7268,7372,7158,7265,22384,62312.0,6294123.0
2010-08-12,7189,7246,7042,7221,24366,61934.0,6294123.0
2010-08-13,7255,7268,7115,7272,10615,62375.0,6294123.0
2010-08-16,7181,7314,6916,7118,38036,61053.0,6294123.0
2010-08-17,7217,7217,6968,7118,27082,61053.0,6294123.0
2010-08-18,7048,7263,6998,7111,20456,60990.0,6294123.0
2010-08-19,7107,7209,6938,7045,35852,60424.0,6294123.0
2010-08-20,7042,7078,6895,7031,11990,60298.0,6294123.0
2010-08-23,7042,7158,6711,6875,35375,58976.0,6294123.0
2010-08-24,6755,6814,6045,6369,163801,54633.0,6294123.0
2010-08-25,6271,6388,6175,6377,28805,54696.0,6294123.0
2010-08-26,6409,6469,6308,6465,24933,55451.0,6294123.0
2010-08-27,6396,6851,6168,6854,56346,58787.0,6294123.0
2010-08-30,6748,6895,6645,6788,23796,58221.0,6294123.0
2010-08-31,6770,6785,6674,6751,7077,57906.0,6294123.0
2010-09-01,6748,6807,6477,6479,32706,55577.0,6294123.0
2010-09-02,6528,6535,6175,6274,44513,53815.0,6294123.0
2010-09-03,6301,6381,6161,6164,42143,52871.0,6294123.0
2010-09-06,6213,6396,6168,6303,28059,54067.0,6294123.0
2010-09-07,6301,6301,6029,6127,49806,52556.0,6294123.0
2010-09-08,6058,6227,6058,6201,24979,53185.0,6294123.0
2010-09-09,6235,6359,6154,6311,17274,54129.0,6294123.0
2010-09-10,6213,6462,6213,6398,34200,54885.0,6294123.0
2010-09-13,6367,6409,6271,6406,16760,54948.0,6294123.0
2010-09-14,6403,6427,6293,6361,12034,54570.0,6294123.0
2010-09-15,6235,6447,6161,6384,62115,54759.0,6294123.0
2010-09-16,6315,6652,6315,6552,53711,56207.0,6294123.0
2010-09-17,6601,6902,6520,6846,102359,58724.0,6294123.0
2010-09-20,6844,6968,6778,6854,35137,58787.0,6294123.0
2010-09-24,6741,6858,6652,6846,52694,58724.0,6294123.0
2010-09-27,6851,6887,6791,6868,42259,58913.0,6294123.0
2010-09-28,6865,6962,6689,6883,48700,59039.0,6294123.0
2010-09-29,6785,7100,6748,7022,173738,60235.0,6294123.0
2010-09-30,7004,7071,6873,6993,100566,59983.0,6294123.0
2010-10-01,6991,7042,6881,7009,43893,60109.0,6294123.0
2010-10-04,7004,7263,6887,7155,80997,61368.0,6294123.0
2010-10-05,7233,7233,7048,7118,92618,61053.0,6294123.0
2010-10-06,7115,7204,6998,7037,53899,60361.0,6294123.0
2010-10-07,7057,7189,6887,6912,38536,59291.0,6294123.0
2010-10-08,6902,6991,6748,6875,78490,58976.0,6294123.0
2010-10-11,6844,6946,6835,6897,20706,59165.0,6294123.0
2010-10-12,6895,6916,6770,6912,24021,59291.0,6294123.0
2010-10-13,6800,6909,6748,6854,61067,58787.0,6294123.0
2010-10-14,6814,6895,6762,6897,38948,59165.0,6294123.0
2010-10-15,6895,6895,6674,6788,45460,58221.0,6294123.0
2010-10-18,6785,6946,6785,6891,71632,59102.0,6294123.0
2010-10-19,6916,7849,6916,7594,446938,65144.0,6294123.0
2010-10-20,7629,7774,7336,7778,134993,66718.0,6294123.0
2010-10-21,7811,7849,7446,7741,87939,66403.0,6294123.0
2010-10-22,7774,7774,7482,7669,97282,65774.0,6294123.0
2010-10-25,7665,7995,7629,7817,102244,67032.0,6294123.0
2010-10-26,7885,7885,7518,7778,68670,66718.0,6294123.0
2010-10-27,7811,7995,7592,7741,79704,66403.0,6294123.0
2010-10-28,7774,8326,7701,8327,323908,71438.0,6294123.0
2010-10-29,8104,8179,7774,7888,151321,67662.0,6294123.0
2010-11-01,7885,7922,7372,7925,116074,67977.0,6294123.0
2010-11-02,7849,7922,7701,7888,47655,67662.0,6294123.0
2010-11-03,7995,8033,7774,7817,53033,67032.0,6294123.0
2010-11-04,7885,8179,7849,7999,90133,68606.0,6294123.0
2010-11-05,8069,8104,7701,8073,117457,69235.0,6294123.0
2010-11-08,8069,8216,7922,7925,89432,67977.0,6294123.0
2010-11-09,7885,7958,7555,7705,116248,66088.0,6294123.0
2010-11-10,7555,7739,7446,7594,81688,65144.0,6294123.0
2010-11-11,7629,7774,7555,7778,57250,66718.0,6294123.0
2010-11-12,7774,7849,7336,7485,143320,64200.0,6294123.0
2010-11-15,7482,7629,7409,7558,30739,64829.0,6294123.0
2010-11-16,7518,7555,7209,7293,57577,62564.0,6294123.0
2010-11-17,7226,7336,7152,7338,50372,62941.0,6294123.0
2010-11-18,7263,7409,7263,7374,20557,63256.0,6294123.0
2010-11-19,7372,7409,7189,7243,62903,62123.0,6294123.0
2010-11-22,7239,7314,7122,7125,32920,61116.0,6294123.0
2010-11-23,7078,7152,6821,6920,101823,59354.0,6294123.0
2010-11-24,6711,6954,6674,6788,67935,58221.0,6294123.0
2010-11-25,6821,7774,6704,7705,262388,66088.0,6294123.0
2010-11-26,7629,7739,7226,7412,115966,63571.0,6294123.0
2010-11-29,7372,7555,7283,7338,45601,62941.0,6294123.0
2010-11-30,7291,7592,7268,7272,51499,62375.0,6294123.0
2010-12-01,7327,7482,7263,7338,38097,62941.0,6294123.0
2010-12-02,7336,7409,7268,7338,40562,62941.0,6294123.0
2010-12-03,7319,7446,7115,7265,50360,62312.0,6294123.0
2010-12-06,7195,7409,7086,7089,32463,60801.0,6294123.0
2010-12-07,7086,7268,7021,7214,58290,61871.0,6294123.0
2010-12-08,7291,7291,7115,7192,50629,61682.0,6294123.0
2010-12-09,7255,7263,7093,7243,31758,62123.0,6294123.0
2010-12-10,7189,7446,7189,7448,38351,63885.0,6294123.0
2010-12-13,7336,7995,7336,7888,135382,67662.0,6294123.0
2010-12-14,7885,7995,7665,7963,121271,68291.0,6294123.0
2010-12-15,7958,7995,7739,7888,50759,67662.0,6294123.0
2010-12-16,7849,7958,7665,7705,40098,66088.0,6294123.0
2010-12-17,7701,8216,7592,8073,95307,69235.0,6294123.0
2010-12-20,7922,7995,7629,7778,107608,66718.0,6294123.0
2010-12-21,7958,8473,7885,8073,148193,69235.0,6294123.0
2010-12-22,8216,8326,7958,7999,90078,68606.0,6294123.0
2010-12-23,8033,8069,7849,8073,52401,69235.0,6294123.0
2010-12-24,8069,8253,7922,8220,68656,70494.0,6294123.0
2010-12-27,8289,8547,8179,8255,106968,70809.0,6294123.0
2010-12-28,8289,8289,7995,8035,65727,68921.0,6294123.0
2010-12-29,8033,8146,7882,7999,43152,66718.0,6294123.0
2010-12-30,7956,8107,7806,7884,42018,65774.0,6294123.0
2011-01-03,7882,8184,7769,8035,32474,67032.0,6294123.0
2011-01-04,8146,8146,7844,7847,65105,65459.0,6294123.0
2011-01-05,7844,7844,7165,7199,289193,60046.0,6294123.0
2011-01-06,7240,7497,7128,7394,84812,61682.0,6294123.0
2011-01-07,7391,7882,7339,7771,91816,64829.0,6294123.0
2011-01-10,7730,7806,7331,7583,253973,63256.0,6294123.0
2011-01-11,7542,7656,7391,7657,72313,63885.0,6294123.0
2011-01-12,7497,8787,7497,8789,902237,73327.0,6294123.0
2011-01-13,8975,8975,8146,8488,706414,70809.0,6294123.0
2011-01-14,8486,9731,8336,9130,1009920,76159.0,6294123.0
2011-01-17,9240,9504,8862,9507,356089,79306.0,6294123.0
2011-01-18,9504,9768,8862,8902,322308,74271.0,6294123.0
2011-01-19,8901,9014,8560,9016,198078,75215.0,6294123.0
2011-01-20,9014,9203,8750,8827,125382,73641.0,6294123.0
2011-01-21,8901,9089,8750,8827,130188,73641.0,6294123.0
2011-01-24,8937,9240,8901,8902,155012,74271.0,6294123.0
2011-01-25,8937,8975,8409,8601,221268,71753.0,6294123.0
2011-01-26,8599,8674,8296,8300,184113,69235.0,6294123.0
2011-01-27,8336,8486,8258,8262,100142,68921.0,6294123.0
2011-01-28,8258,8371,7693,7960,209578,66403.0,6294123.0
2011-01-31,7844,8033,7693,7999,61192,66718.0,6294123.0
2011-02-01,8070,8146,7769,7923,87427,66088.0,6294123.0
2011-02-07,8221,9089,8221,9016,492514,75215.0,6294123.0
2011-02-08,8901,9126,8712,8902,174520,74271.0,6294123.0
2011-02-09,8862,9353,8750,9016,219760,75215.0,6294123.0
2011-02-10,9052,9316,8712,8941,194924,74585.0,6294123.0
2011-02-11,8862,8937,8221,8223,202661,68606.0,6294123.0
2011-02-14,8258,8447,8070,8262,104652,68921.0,6294123.0
2011-02-15,8184,8712,8033,8601,131152,71753.0,6294123.0
2011-02-16,8599,8787,8486,8488,114063,70809.0,6294123.0
2011-02-17,8599,8862,8258,8564,117093,71438.0,6294123.0
2011-02-18,8750,9240,8560,8638,438752,72068.0,6294123.0
2011-02-21,8712,8750,8296,8375,118558,69865.0,6294123.0
2011-02-22,8296,8296,7919,8073,86657,67347.0,6294123.0
2011-02-23,7919,8184,7730,7771,93587,64829.0,6294123.0
2011-02-24,7618,7882,7618,7695,65286,64200.0,6294123.0
2011-02-25,7580,7956,7580,7923,64538,66088.0,6294123.0
2011-02-28,7919,7956,7534,7583,102045,63256.0,6294123.0
2011-03-02,7489,7693,7446,7446,85398,62123.0,6294123.0
2011-03-03,7475,7730,7475,7657,52179,63885.0,6294123.0
2011-03-04,7656,7769,7542,7620,63085,63571.0,6294123.0
2011-03-07,7618,7656,7398,7402,98689,61745.0,6294123.0
2011-03-08,7468,7656,7285,7583,90209,63256.0,6294123.0
2011-03-09,7618,7618,7398,7433,58904,61997.0,6294123.0
2011-03-10,7489,7489,7391,7416,33227,61871.0,6294123.0
2011-03-11,7255,7323,7209,7257,52382,60549.0,6294123.0
2011-03-14,7209,7209,6660,6866,124751,57277.0,6294123.0
2011-03-15,6803,6916,5844,6331,122120,52808.0,6294123.0
2011-03-16,6327,6598,6222,6262,70934,52241.0,6294123.0
2011-03-17,6042,6176,5942,6036,84470,50353.0,6294123.0
2011-03-18,6079,6343,6079,6331,49950,52808.0,6294123.0
2011-03-21,6327,6621,6327,6571,45518,54822.0,6294123.0
2011-03-22,6577,6780,6561,6670,35595,55640.0,6294123.0
2011-03-23,6667,6765,6547,6594,26470,55011.0,6294123.0
2011-03-24,6532,6644,6486,6511,29723,54318.0,6294123.0
2011-03-25,6555,6674,6547,6639,28307,55388.0,6294123.0
2011-03-28,6644,6699,6569,6699,36899,55892.0,6294123.0
2011-03-29,6660,6841,6608,6676,24531,55703.0,6294123.0
2011-03-30,6651,6750,6561,6752,56503,56332.0,6294123.0
2011-03-31,6758,7128,6758,7010,55225,58472.0,6294123.0
2011-04-01,6992,7234,6992,7227,32529,60298.0,6294123.0
2011-04-04,7264,7468,7180,7182,45183,59920.0,6294123.0
2011-04-05,7209,7240,7143,7182,34540,59920.0,6294123.0
2011-04-06,7376,7376,7119,7122,24524,59417.0,6294123.0
2011-04-07,7134,7355,7134,7274,47113,60675.0,6294123.0
2011-04-08,7217,7391,7156,7175,30029,59857.0,6294123.0
2011-04-11,7134,7450,7134,7402,61453,61745.0,6294123.0
2011-04-12,7398,7450,7247,7288,27146,60801.0,6294123.0
2011-04-13,7278,7391,7180,7311,25399,60990.0,6294123.0
2011-04-14,7308,7361,7204,7318,48739,61053.0,6294123.0
2011-04-15,7240,7308,7128,7130,36698,59479.0,6294123.0
2011-04-18,7089,7089,6826,6837,76880,58681.0,6476946.0
2011-04-19,6750,6841,6660,6715,55061,57645.0,6476946.0
2011-04-20,6780,7693,6780,7695,259449,66065.0,6476946.0
2011-04-21,7769,8674,7769,8525,402959,73189.0,6476946.0
2011-04-22,8636,8862,8336,8676,305533,74485.0,6476946.0
2011-04-25,8560,9126,8523,9016,226416,77400.0,6476946.0
2011-04-26,9052,9617,8674,9166,242677,78695.0,6476946.0
2011-04-27,9240,9805,8975,9166,205355,78695.0,6476946.0
2011-04-28,9203,9278,8599,8713,141049,74809.0,6476946.0
2011-04-29,8674,9353,8674,8979,174743,77076.0,6476946.0
2011-05-02,8975,9126,8750,8789,62929,75456.0,6476946.0
2011-05-03,8901,9126,8787,8979,60606,77076.0,6476946.0
2011-05-04,8975,9654,8862,9657,261065,82905.0,6476946.0
2011-05-06,9504,9731,9052,9242,155876,79343.0,6476946.0
2011-05-09,9165,9165,8486,8488,85423,72866.0,6476946.0
2011-05-11,8560,8975,8409,8865,89994,76104.0,6476946.0
2011-05-12,8825,9278,8750,8902,100605,76428.0,6476946.0
2011-05-13,8937,9390,8750,9166,102625,78695.0,6476946.0
2011-05-16,9240,9881,9126,9242,428117,79343.0,6476946.0
2011-05-17,9126,9504,8975,9054,94729,77723.0,6476946.0
2011-05-18,8975,9240,8901,9242,62570,79343.0,6476946.0
2011-05-19,9390,9504,8862,8979,83357,77076.0,6476946.0
2011-05-20,8901,9014,8560,8638,91557,74161.0,6476946.0
2011-05-23,8560,8560,7730,7809,147393,67036.0,6476946.0
2011-05-24,7693,8258,7693,8223,42492,70599.0,6476946.0
2011-05-25,8336,8523,7844,8186,103393,70275.0,6476946.0
2011-05-26,8107,8674,8107,8601,70600,73837.0,6476946.0
2011-05-27,8560,8862,8523,8865,70030,76104.0,6476946.0
2011-05-30,8862,8937,8486,8902,91424,76428.0,6476946.0
2011-05-31,9014,9014,8636,8752,48172,75133.0,6476946.0
2011-06-01,8901,8901,8371,8375,57490,71894.0,6476946.0
2011-06-02,8221,8523,8070,8300,30257,71246.0,6476946.0
2011-06-03,8523,8523,7844,8073,66210,69303.0,6476946.0
2011-06-07,8033,8070,7580,7999,111168,68656.0,6476946.0
2011-06-08,8070,8070,7730,7960,23754,68332.0,6476946.0
2011-06-09,8033,8221,7919,8223,43285,70599.0,6476946.0
2011-06-10,8221,8296,7618,7695,128012,66065.0,6476946.0
2011-06-13,7534,7580,6651,7318,155670,62826.0,6476946.0
2011-06-14,7459,7459,7119,7327,72162,62891.0,6476946.0
2011-06-15,7339,7482,7294,7364,51002,63215.0,6476946.0
2011-06-16,7204,7446,7204,7356,24480,63150.0,6476946.0
2011-06-17,7355,7497,7037,7243,35547,62179.0,6476946.0
2011-06-20,7022,7450,7014,7016,66624,60236.0,6476946.0
2011-06-21,7014,7128,6893,7054,63107,60559.0,6476946.0
2011-06-22,7089,7194,6999,7038,47281,60430.0,6476946.0
2011-06-23,7113,7156,6954,7054,25821,60559.0,6476946.0
2011-06-24,7052,7361,7052,7318,40246,62826.0,6476946.0
2011-06-27,7300,7376,7097,7213,25542,61920.0,6476946.0
2011-06-28,7247,7384,7113,7182,23222,61661.0,6476946.0
2011-06-29,7240,7278,7014,7032,23724,60365.0,6476946.0
2011-06-30,7143,7150,6992,7085,64758,60819.0,6476946.0
2011-07-01,7082,7769,7082,7507,187079,64446.0,6476946.0
2011-07-04,7505,7769,7505,7515,60466,64510.0,6476946.0
2011-07-05,7580,7618,7391,7537,55129,64705.0,6476946.0
2011-07-06,7618,7618,7406,7455,37939,63992.0,6476946.0
2011-07-07,7656,7693,7505,7620,45083,65417.0,6476946.0
2011-07-08,7693,7730,7542,7695,42462,66065.0,6476946.0
2011-07-11,7656,7656,7468,7469,34200,64122.0,6476946.0
2011-07-12,7391,7446,7217,7274,36001,62438.0,6476946.0
2011-07-13,7331,7580,7285,7545,44716,64769.0,6476946.0
2011-07-14,7618,7656,7355,7469,36552,64122.0,6476946.0
2011-07-15,7331,7956,7331,7960,41070,68332.0,6476946.0
2011-07-18,7844,8486,7844,8337,127463,71570.0,6476946.0
2011-07-19,8523,8560,8184,8262,90988,70923.0,6476946.0
2011-07-20,8409,8975,8336,8601,154538,73837.0,6476946.0
2011-07-21,8787,8787,8296,8752,73364,75133.0,6476946.0
2011-07-22,8750,8825,8336,8752,109834,75133.0,6476946.0
2011-07-25,8750,8862,8447,8451,31919,72542.0,6476946.0
2011-07-26,8447,8712,8371,8564,44060,73513.0,6476946.0
2011-07-27,8636,9278,8523,9091,216983,78047.0,6476946.0
2011-07-28,8937,9428,8825,9204,174088,79019.0,6476946.0
2011-07-29,9203,9467,9014,9091,137616,78047.0,6476946.0
2011-08-01,9278,10107,9089,9884,346812,84848.0,6476946.0
2011-08-02,9881,10635,9805,10262,395822,88086.0,6476946.0
2011-08-03,10183,10409,9993,10223,211742,87763.0,6476946.0
2011-08-04,10409,10823,9955,10035,216999,86143.0,6476946.0
2011-08-05,9165,9654,8862,9431,194091,80962.0,6476946.0
2011-08-08,9052,9467,8033,8564,233823,73513.0,6476946.0
2011-08-09,8070,8296,7278,8300,252415,71246.0,6476946.0
2011-08-10,8787,8787,8184,8300,129240,71246.0,6476946.0
2011-08-11,7656,8560,7656,8451,102729,72542.0,6476946.0
2011-08-12,8712,8825,8146,8148,139308,69951.0,6476946.0
2011-08-16,8486,9353,8409,9355,296424,80314.0,6476946.0
2011-08-17,9278,10221,9126,9732,593833,83553.0,6476946.0
2011-08-18,9731,10145,9240,9242,303757,79343.0,6476946.0
2011-08-19,8750,8901,8296,8300,194057,71246.0,6476946.0
2011-08-22,8447,8674,7844,8451,117142,72542.0,6476946.0
2011-08-23,8636,9579,8447,9318,350623,79990.0,6476946.0
2011-08-24,9390,9428,8599,8827,165751,75780.0,6476946.0
2011-08-25,8975,9278,8371,8676,151236,74485.0,6476946.0
2011-08-26,8674,8750,8336,8488,71095,72866.0,6476946.0
2011-08-29,8712,8901,8523,8752,73259,75133.0,6476946.0
2011-08-30,8937,8937,8599,8601,75230,73837.0,6476946.0
2011-08-31,8825,9504,8712,9166,385022,78695.0,6476946.0
2011-09-01,9165,9542,8975,9166,287992,78695.0,6476946.0
2011-09-02,9126,9692,9052,9318,236985,79990.0,6476946.0
2011-09-05,9089,9278,8636,8713,143645,74809.0,6476946.0
2011-09-06,8371,8674,8070,8375,141183,71894.0,6476946.0
2011-09-07,8825,9165,8750,8979,129344,77076.0,6476946.0
2011-09-08,9240,9692,9126,9657,364369,82905.0,6476946.0
2011-09-09,9579,9881,9089,9318,201913,79990.0,6476946.0
2011-09-14,9316,9731,9089,9355,386556,80314.0,6476946.0
2011-09-15,9617,10069,8523,8713,892512,74809.0,6476946.0
2011-09-16,8862,8937,8599,8941,197153,76752.0,6476946.0
2011-09-19,8862,8975,8523,8525,121222,73189.0,6476946.0
2011-09-20,8486,8674,8107,8601,150884,73837.0,6476946.0
2011-09-21,8636,8750,8409,8638,127054,74161.0,6476946.0
2011-09-22,8371,8560,7994,8262,136720,70923.0,6476946.0
2011-09-23,7844,7844,7082,7085,261097,60819.0,6476946.0
2011-09-26,7209,7247,6116,6240,232858,53564.0,6476946.0
2011-09-27,6380,7156,6380,7160,96857,61466.0,6476946.0
2011-09-28,7165,7459,7014,7016,60193,60236.0,6476946.0
2011-09-29,6901,7134,6712,7032,67201,60365.0,6476946.0
2011-09-30,7082,7209,6795,7016,76468,60236.0,6476946.0
2011-10-04,6628,6628,6335,6519,73847,55961.0,6476946.0
2011-10-05,6614,6699,6102,6103,70592,52398.0,6476946.0
2011-10-06,6335,6591,6335,6451,70616,55378.0,6476946.0
2011-10-07,6584,6879,6584,6827,43822,58616.0,6476946.0
2011-10-10,6886,7376,6689,7243,74399,62179.0,6476946.0
2011-10-11,7542,7542,7165,7167,44604,61531.0,6476946.0
2011-10-12,7361,7459,7022,7318,58542,62826.0,6476946.0
2011-10-13,7482,7730,7406,7620,70079,65417.0,6476946.0
2011-10-14,7542,7730,7240,7620,53158,65417.0,6476946.0
2011-10-17,7656,7882,7542,7771,51785,66713.0,6476946.0
2011-10-18,7505,7693,7450,7657,52527,65741.0,6476946.0
2011-10-19,7806,7844,7489,7545,61879,64769.0,6476946.0
2011-10-20,7618,7656,7128,7167,72470,61531.0,6476946.0
2011-10-21,7355,7580,7209,7537,60281,64705.0,6476946.0
2011-10-24,7730,8221,7730,7999,127802,68656.0,6476946.0
2011-10-25,8070,8107,7882,7923,54390,68008.0,6476946.0
2011-10-26,7730,7994,7656,7923,37410,68008.0,6476946.0
2011-10-27,8107,8146,7844,7960,58238,68332.0,6476946.0
2011-10-28,8184,8221,7656,7695,61682,66065.0,6476946.0
2011-10-31,7769,7769,7428,7477,83082,64187.0,6476946.0
2011-11-01,7355,7505,7355,7364,66010,63215.0,6476946.0
2011-11-02,7134,7446,7014,7433,144481,63798.0,6476946.0
2011-11-03,7428,7482,6968,7016,130756,60236.0,6476946.0
2011-11-04,7428,8033,7317,8035,351855,68979.0,6476946.0
2011-11-07,8107,8486,7956,8111,274168,69627.0,6476946.0
2011-11-08,8184,8221,7844,7999,121748,68656.0,6476946.0
2011-11-09,8146,8486,7994,8223,181470,70599.0,6476946.0
2011-11-10,7806,7919,7482,7809,294956,67036.0,6476946.0
2011-11-11,7919,7994,7693,7960,122913,68332.0,6476946.0
2011-11-14,8146,8712,8070,8676,303393,74485.0,6476946.0
2011-11-15,8787,8975,8636,8865,344091,76104.0,6476946.0
2011-11-16,8901,9203,8371,8413,266589,72218.0,6476946.0
2011-11-17,8486,8712,8258,8713,194533,74809.0,6476946.0
2011-11-18,8636,9052,8560,8941,248054,76752.0,6476946.0
2011-11-21,8937,8975,8712,8827,100148,75780.0,6476946.0
2011-11-22,8636,8975,8599,8676,99771,74485.0,6476946.0
2011-11-23,8674,8674,8258,8451,157992,72542.0,6476946.0
2011-11-24,8296,8712,8258,8713,120447,74809.0,6476946.0
2011-11-25,8674,8825,8296,8525,146488,73189.0,6476946.0
2011-11-28,8636,9240,8523,9091,312259,78047.0,6476946.0
2011-11-29,9089,9165,8825,8941,259400,76752.0,6476946.0
2011-11-30,8901,9353,8901,9054,176397,77723.0,6476946.0
2011-12-01,9278,9390,9014,9016,202907,77400.0,6476946.0
2011-12-02,8975,9126,8901,9091,59577,78047.0,6476946.0
2011-12-05,9126,9165,8901,9166,82908,78695.0,6476946.0
2011-12-06,9089,9165,8825,8941,51940,76752.0,6476946.0
2011-12-07,8901,9089,8787,9054,77627,77723.0,6476946.0
2011-12-08,9052,9052,8750,8941,51414,76752.0,6476946.0
2011-12-09,8712,8825,8486,8525,86149,73189.0,6476946.0
2011-12-12,8712,8712,8336,8488,95455,72866.0,6476946.0
2011-12-13,8486,8560,8336,8451,33030,72542.0,6476946.0
2011-12-14,8447,8523,8221,8413,39471,72218.0,6476946.0
2011-12-15,8409,8447,8146,8223,36227,70599.0,6476946.0
2011-12-16,8336,8371,7882,8186,81739,70275.0,6476946.0
2011-12-19,8221,8221,7317,7394,122339,63474.0,6476946.0
2011-12-20,7406,7656,7391,7583,62794,65093.0,6476946.0
2011-12-21,7844,8033,7806,7923,53430,68008.0,6476946.0
2011-12-22,7919,7994,7769,7884,29164,67684.0,6476946.0
2011-12-23,7994,8184,7882,8073,46559,69303.0,6476946.0
2011-12-26,8221,8221,7994,8186,43773,70275.0,6476946.0
2011-12-27,8184,8184,7806,8073,38813,69303.0,6476946.0
2011-12-28,8226,8226,7916,7996,45765,66713.0,6476946.0
2011-12-29,7954,8188,7916,8073,28914,67360.0,6476946.0
2012-01-02,8070,8381,8070,8345,31670,69627.0,6476946.0
2012-01-03,8304,8575,8265,8422,54689,70275.0,6476946.0
2012-01-04,8536,8536,8304,8345,30321,69627.0,6476946.0
2012-01-05,8226,8498,8226,8306,81422,69303.0,6476946.0
2012-01-06,8381,8847,8226,8810,160817,73513.0,6476946.0
2012-01-09,8886,9157,8692,8810,194860,73513.0,6476946.0
2012-01-10,8808,9080,8770,9082,100113,75780.0,6476946.0
2012-01-11,9080,9313,8925,9237,151589,77076.0,6476946.0
2012-01-12,9352,9429,9157,9276,85036,77400.0,6476946.0
2012-01-13,9118,9274,8963,9161,65552,76428.0,6476946.0
2012-01-16,8963,9157,8770,8927,45330,74485.0,6476946.0
2012-01-17,8770,9041,8770,8927,68938,74485.0,6476946.0
2012-01-18,8886,8963,8653,8656,44644,72218.0,6476946.0
2012-01-19,8808,9661,8808,9276,333576,77400.0,6476946.0
2012-01-20,9196,9585,9157,9237,121850,77076.0,6476946.0
2012-01-25,9313,9779,9196,9665,180697,80638.0,6476946.0
2012-01-26,9739,9972,9468,9665,67797,80638.0,6476946.0
2012-01-27,9700,9779,9352,9509,87631,79343.0,6476946.0
2012-01-30,9546,9818,9313,9547,183225,79666.0,6476946.0
2012-01-31,9506,9779,9080,9161,375086,76428.0,6476946.0
2012-02-01,9080,9313,8963,9237,94448,77076.0,6476946.0
2012-02-02,9235,10205,9118,10090,389799,84200.0,6476946.0
2012-02-03,9972,10089,9818,10014,104152,83553.0,6476946.0
2012-02-06,10089,10982,10050,10596,406325,88410.0,6476946.0
2012-02-07,10593,10750,10245,10479,102587,87439.0,6476946.0
2012-02-08,10399,10904,10050,10907,290765,91001.0,6476946.0
2012-02-09,11020,11059,10593,10829,262016,90353.0,6476946.0
2012-02-10,10826,11486,10671,11255,280145,93916.0,6476946.0
2012-02-13,11370,11796,11137,11372,303978,94887.0,6476946.0
2012-02-14,11254,11331,11097,11294,140049,94240.0,6476946.0
