아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-25,6060,6090,5860,5970,133975,95499.0,15996505.0
2012-10-26,6000,6040,5860,5920,145752,94699.0,15996505.0
2012-10-29,5940,6450,5940,6290,712768,100618.0,15996505.0
2012-10-30,6330,6450,6280,6340,457073,101418.0,15996505.0
2012-10-31,6430,6550,6290,6360,400417,101738.0,15996505.0
2012-11-01,6300,6490,6290,6490,279136,103817.0,15996505.0
2012-11-02,6570,6770,6550,6590,405831,105417.0,15996505.0
2012-11-05,6640,6870,6600,6670,349546,106697.0,15996505.0
2012-11-06,6510,6570,6110,6240,744566,99818.0,15996505.0
2012-11-07,6330,6660,6280,6660,620877,106537.0,15996505.0
2012-11-08,6570,6940,6460,6650,687941,106377.0,15996505.0
2012-11-09,6590,6630,6330,6530,246640,104457.0,15996505.0
2012-11-12,6530,6580,6250,6390,297955,102218.0,15996505.0
2012-11-13,6400,6500,6110,6170,297508,98698.0,15996505.0
2012-11-14,6150,6190,5800,5850,342000,93580.0,15996505.0
2012-11-15,5850,5920,5610,5900,143951,94379.0,15996505.0
2012-11-16,5800,5920,5720,5770,117380,92300.0,15996505.0
2012-11-19,5730,5950,5730,5910,53734,94539.0,15996505.0
2012-11-20,6030,6030,5830,5860,73780,93740.0,15996505.0
2012-11-21,5900,6050,5710,5730,121542,91660.0,15996505.0
2012-11-22,5710,5860,5700,5770,118603,92300.0,15996505.0
2012-11-23,5800,5830,5730,5730,64527,91660.0,15996505.0
2012-11-26,5800,5800,5610,5640,82093,90220.0,15996505.0
2012-11-27,5640,5920,5600,5800,97249,92780.0,15996505.0
2012-11-28,5800,5880,5720,5850,46348,93580.0,15996505.0
2012-11-29,5850,5920,5790,5850,54344,93580.0,15996505.0
2012-11-30,5850,5890,5740,5770,50846,92300.0,15996505.0
2012-12-03,5850,6000,5830,5900,129842,94379.0,15996505.0
2012-12-04,5900,6110,5900,6100,311962,97579.0,15996505.0
2012-12-05,6120,6250,5980,6010,207604,96139.0,15996505.0
2012-12-06,5960,6180,5840,5840,127211,93420.0,15996505.0
2012-12-07,5840,5900,5660,5740,125779,91820.0,15996505.0
2012-12-10,5800,5830,5690,5820,56441,93100.0,15996505.0
2012-12-11,5840,6540,5760,6050,1576292,96779.0,15996505.0
2012-12-12,6060,6190,5900,5980,297478,95659.0,15996505.0
2012-12-13,6000,6210,6000,6020,283066,96299.0,15996505.0
2012-12-14,6030,6220,6000,6220,244766,99498.0,15996505.0
2012-12-17,6210,6340,6050,6050,260527,96779.0,15996505.0
2012-12-18,6160,6310,6090,6270,344179,100298.0,15996505.0
2012-12-20,6280,6330,6180,6180,253460,98858.0,15996505.0
2012-12-21,6180,6200,5940,5990,202268,95819.0,15996505.0
2012-12-24,5940,6060,5890,5890,150241,94219.0,15996505.0
2012-12-26,5900,5950,5720,5720,199382,91500.0,15996505.0
2012-12-27,5720,5840,5710,5810,115493,92940.0,15996505.0
2012-12-28,5830,6020,5780,5930,156835,94859.0,15996505.0
2013-01-02,5950,6200,5950,6030,358669,96459.0,15996505.0
2013-01-03,6070,6270,5990,6200,427749,99178.0,15996505.0
2013-01-04,6200,6370,6140,6340,424305,101418.0,15996505.0
2013-01-07,6570,6570,6220,6290,496846,100618.0,15996505.0
2013-01-08,6300,6460,6180,6460,469139,103337.0,15996505.0
2013-01-09,6520,6560,6400,6410,299542,102538.0,15996505.0
2013-01-10,6450,6740,6360,6710,590780,107337.0,15996505.0
2013-01-11,6730,7120,6640,6730,1230758,107656.0,15996505.0
2013-01-14,6810,6810,6430,6500,456291,103977.0,15996505.0
2013-01-15,6500,6560,6240,6240,348367,99818.0,15996505.0
2013-01-16,6240,6610,6220,6430,308181,102858.0,15996505.0
2013-01-17,6430,6600,6300,6330,170480,101258.0,15996505.0
2013-01-18,6380,6540,6360,6430,202980,102858.0,15996505.0
2013-01-21,6520,6550,6350,6360,168282,101738.0,15996505.0
2013-01-22,6340,6500,6190,6310,279258,100938.0,15996505.0
2013-01-23,6370,6800,6330,6770,925557,108296.0,15996505.0
2013-01-24,6810,6840,6530,6600,448365,105577.0,15996505.0
2013-01-25,6700,6910,6610,6890,737575,110216.0,15996505.0
2013-01-28,6810,6850,6630,6720,324680,107497.0,15996505.0
2013-01-29,6730,6980,6660,6660,431202,106537.0,15996505.0
2013-01-30,6670,6720,6580,6650,219596,106377.0,15996505.0
2013-01-31,6700,6850,6510,6620,244869,105897.0,15996505.0
2013-02-01,6610,6670,6320,6450,264735,103177.0,15996505.0
2013-02-04,6420,6500,6190,6270,257101,100298.0,15996505.0
2013-02-05,6150,6320,6130,6280,136668,100458.0,15996505.0
2013-02-06,6290,6470,6290,6460,144028,103337.0,15996505.0
2013-02-07,6460,6500,6370,6430,108689,102858.0,15996505.0
2013-02-08,6390,6450,6220,6260,148721,100138.0,15996505.0
2013-02-12,6250,6350,6240,6280,74771,100458.0,15996505.0
2013-02-13,6280,6500,6280,6470,181331,103497.0,15996505.0
2013-02-14,6440,6580,6440,6500,119889,103977.0,15996505.0
2013-02-15,6550,6700,6520,6600,187395,105577.0,15996505.0
2013-02-18,6870,7000,6610,6640,472946,106217.0,15996505.0
2013-02-19,6680,6840,6670,6760,249498,108136.0,15996505.0
2013-02-20,6810,7000,6700,6970,577359,111496.0,15996505.0
2013-02-21,6900,7450,6900,7300,1101041,116774.0,15996505.0
2013-02-22,7300,7410,7220,7280,299637,116455.0,15996505.0
2013-02-25,7300,7440,7260,7370,277769,117894.0,15996505.0
2013-02-26,7310,7540,7100,7130,493084,114055.0,15996505.0
2013-02-27,7160,7500,7140,7500,581229,119974.0,15996505.0
2013-02-28,7580,7640,7350,7380,378222,118054.0,15996505.0
2013-03-04,7400,7420,7210,7300,203215,116774.0,15996505.0
2013-03-05,7320,7370,7210,7340,241504,117414.0,15996505.0
2013-03-06,7440,7600,7380,7500,449568,119974.0,15996505.0
2013-03-07,7640,7750,7450,7450,496853,119174.0,15996505.0
2013-03-08,7450,7500,7120,7200,320910,115175.0,15996505.0
2013-03-11,7250,7340,7090,7320,249319,117094.0,15996505.0
2013-03-12,7350,7410,7200,7310,225743,116934.0,15996505.0
2013-03-13,7360,7450,7270,7450,230316,119174.0,15996505.0
2013-03-14,7410,7480,7310,7450,167143,119174.0,15996505.0
2013-03-15,7480,7670,7480,7520,331964,120294.0,15996505.0
2013-03-18,7530,7620,7260,7260,218958,116135.0,15996505.0
2013-03-19,7310,7470,7310,7380,147515,118054.0,15996505.0
2013-03-20,7480,7480,7010,7040,376259,112615.0,15996505.0
2013-03-21,7090,7250,7050,7200,166937,115175.0,15996505.0
2013-03-22,7120,7360,7120,7360,159419,117734.0,15996505.0
2013-03-25,7410,7560,7380,7470,319922,119494.0,15996505.0
2013-03-26,7420,7520,7260,7350,153399,117574.0,15996505.0
2013-03-27,7370,7410,7180,7270,161264,116295.0,15996505.0
2013-03-28,7290,7690,7290,7640,832662,122213.0,15996505.0
2013-03-29,7680,7680,7530,7620,237602,121893.0,15996505.0
2013-04-01,7700,7700,7480,7620,250112,121893.0,15996505.0
2013-04-02,7630,7830,7560,7620,503473,121893.0,15996505.0
2013-04-03,7650,7890,7640,7690,381744,123013.0,15996505.0
2013-04-04,7640,7690,7250,7460,309362,119334.0,15996505.0
2013-04-05,7530,7600,7090,7110,360714,113735.0,15996505.0
2013-04-08,7110,7150,6760,6760,249339,108136.0,15996505.0
2013-04-09,6720,6970,6660,6910,195758,110536.0,15996505.0
2013-04-10,6940,7130,6840,7050,134279,112775.0,15996505.0
2013-04-11,7120,7210,7020,7180,172011,114855.0,15996505.0
2013-04-12,7240,7240,6920,6960,168694,111336.0,15996505.0
2013-04-15,6990,7130,6770,7080,136742,113255.0,15996505.0
2013-04-16,7010,7270,6910,7200,169646,115175.0,15996505.0
2013-04-17,7250,7250,7080,7100,189208,113575.0,15996505.0
2013-04-18,7010,7110,6950,6950,126992,111176.0,15996505.0
2013-04-19,6950,7000,6600,6620,389588,105897.0,15996505.0
2013-04-22,6670,6870,6600,6800,134188,108776.0,15996505.0
2013-04-23,6850,6940,6770,6880,100376,110056.0,15996505.0
2013-04-24,6940,7070,6920,6970,149773,111496.0,15996505.0
2013-04-25,6970,7150,6880,7070,218097,113095.0,15996505.0
2013-04-26,7080,7140,7000,7090,111499,113415.0,15996505.0
2013-04-29,7150,7170,7050,7050,104186,112775.0,15996505.0
2013-04-30,7110,7110,6920,7010,223579,112136.0,15996505.0
2013-05-02,6960,7000,6800,6810,186956,108936.0,15996505.0
2013-05-03,6760,6800,6600,6700,279550,107177.0,15996505.0
2013-05-06,6740,6940,6740,6870,175543,109896.0,15996505.0
2013-05-07,6960,6960,6860,6900,119238,110376.0,15996505.0
2013-05-08,6900,6940,6850,6890,138445,110216.0,15996505.0
2013-05-09,6910,6920,6780,6800,175150,108776.0,15996505.0
2013-05-10,6750,7060,6750,6870,162664,109896.0,15996505.0
2013-05-13,6880,7040,6870,6980,203317,111656.0,15996505.0
2013-05-14,6980,7000,6730,6800,168786,108776.0,15996505.0
2013-05-15,6880,7000,6790,7000,144611,111976.0,15996505.0
2013-05-16,7040,7050,6760,7000,191562,111976.0,15996505.0
2013-05-20,7000,7000,6760,6800,211717,108776.0,15996505.0
2013-05-21,6870,6890,6750,6890,102180,110216.0,15996505.0
2013-05-22,6830,6920,6800,6840,135353,109416.0,15996505.0
2013-05-23,6840,6970,6760,6760,192742,108136.0,15996505.0
2013-05-24,6730,6890,6730,6840,110806,109416.0,15996505.0
2013-05-27,6890,7240,6840,7240,571636,115815.0,15996505.0
2013-05-28,7260,7370,7160,7280,332829,116455.0,15996505.0
2013-05-29,7260,7360,7200,7280,263629,116455.0,15996505.0
2013-05-30,7200,7280,7100,7130,197912,114055.0,15996505.0
2013-05-31,7130,7230,6970,7010,190899,112136.0,15996505.0
2013-06-03,6980,7320,6960,7230,359218,115655.0,15996505.0
2013-06-04,7230,7270,7030,7100,153845,113575.0,15996505.0
2013-06-05,7010,7100,6730,6740,271261,107816.0,15996505.0
2013-06-07,6710,6780,6080,6200,370385,99178.0,15996505.0
2013-06-10,6200,6380,6170,6260,203865,100138.0,15996505.0
2013-06-11,6300,6340,6080,6190,108262,99018.0,15996505.0
2013-06-12,6100,6250,6080,6080,103968,97259.0,15996505.0
2013-06-13,6030,6290,6030,6050,134929,96779.0,15996505.0
2013-06-14,6100,6220,5820,5830,423251,93260.0,15996505.0
2013-06-17,5880,6040,5550,5640,300602,90220.0,15996505.0
2013-06-18,5680,5890,5580,5840,95854,93420.0,15996505.0
2013-06-19,5840,5960,5790,5830,126640,93260.0,15996505.0
2013-06-20,5800,5890,5650,5660,118427,90540.0,15996505.0
2013-06-21,5460,5590,5280,5550,141232,88781.0,15996505.0
2013-06-24,5530,5660,5510,5510,78097,88141.0,15996505.0
2013-06-25,5480,5570,5000,5030,197315,80462.0,15996505.0
2013-06-26,5110,5210,4855,4985,239645,79743.0,15996505.0
2013-06-27,5070,5270,5070,5230,147134,83662.0,15996505.0
2013-06-28,5290,5410,5240,5410,106548,86541.0,15996505.0
2013-07-01,5410,5440,5270,5340,75892,85421.0,15996505.0
2013-07-02,5400,5440,5300,5350,141517,85581.0,15996505.0
2013-07-03,5320,5430,5140,5140,130787,82222.0,15996505.0
2013-07-04,5160,5300,5140,5220,84597,83502.0,15996505.0
2013-07-05,5280,5300,5130,5180,57061,82862.0,15996505.0
2013-07-08,5230,5340,5150,5160,67847,82542.0,15996505.0
2013-07-09,5180,5230,5050,5160,65784,82542.0,15996505.0
2013-07-10,5230,5250,5120,5120,38877,81902.0,15996505.0
2013-07-11,5180,5340,5180,5340,66134,85421.0,15996505.0
2013-07-12,5380,5650,5310,5530,128231,88461.0,15996505.0
2013-07-15,5470,5570,5360,5370,93539,85901.0,15996505.0
2013-07-16,5410,5540,5370,5470,103455,87501.0,15996505.0
2013-07-17,5430,5620,5410,5580,136712,89260.0,15996505.0
2013-07-18,5540,5620,5500,5570,54855,89101.0,15996505.0
2013-07-19,5600,5600,5470,5570,42206,89101.0,15996505.0
2013-07-22,5540,5600,5450,5460,82895,87341.0,15996505.0
2013-07-23,5490,5560,5430,5450,61398,87181.0,15996505.0
2013-07-24,5540,5560,5430,5560,68654,88941.0,15996505.0
2013-07-25,5590,5880,5540,5680,319516,90860.0,15996505.0
2013-07-26,5650,5830,5650,5810,165147,92940.0,15996505.0
2013-07-29,5830,5850,5650,5680,91355,90860.0,15996505.0
2013-07-30,5650,5690,5510,5520,113157,88301.0,15996505.0
2013-07-31,5550,5630,5500,5620,88236,89900.0,15996505.0
2013-08-01,5650,5810,5600,5720,128264,91500.0,15996505.0
2013-08-02,5790,5890,5720,5790,163914,92620.0,15996505.0
2013-08-05,5790,5850,5700,5770,108747,92300.0,15996505.0
2013-08-06,5730,5800,5640,5750,130701,91980.0,15996505.0
2013-08-07,5680,5750,5590,5700,124026,91180.0,15996505.0
2013-08-08,5630,5710,5460,5470,146671,87501.0,15996505.0
2013-08-09,5500,5520,5250,5310,169923,84941.0,15996505.0
2013-08-12,5310,5340,5230,5260,82105,84142.0,15996505.0
2013-08-13,5270,5450,5260,5350,80384,85581.0,15996505.0
2013-08-14,5400,5400,5320,5380,63240,86061.0,15996505.0
2013-08-16,5340,5430,5280,5360,81518,85741.0,15996505.0
2013-08-19,5320,5500,5320,5480,69239,87661.0,15996505.0
2013-08-20,5450,5630,5360,5370,120813,85901.0,15996505.0
2013-08-21,5370,5450,5130,5150,105951,82382.0,15996505.0
2013-08-22,5090,5200,4950,4990,162067,79823.0,15996505.0
2013-08-23,5020,5220,5020,5150,99755,82382.0,15996505.0
2013-08-26,5210,5250,5090,5180,63662,82862.0,15996505.0
2013-08-27,5150,5220,5060,5080,82836,81262.0,15996505.0
2013-08-28,4970,5160,4970,5020,76389,80302.0,15996505.0
2013-08-29,5030,5220,5030,5110,49099,81742.0,15996505.0
2013-08-30,5110,5250,5050,5070,57702,81102.0,15996505.0
2013-09-02,5080,5330,5080,5180,231546,82862.0,15996505.0
2013-09-03,5240,5250,5150,5160,103054,82542.0,15996505.0
2013-09-04,5160,5240,5110,5180,57036,82862.0,15996505.0
2013-09-05,5220,5370,5220,5250,80738,83982.0,15996505.0
2013-09-06,5200,5280,5180,5180,49732,82862.0,15996505.0
2013-09-09,5180,5240,5140,5180,55372,82862.0,15996505.0
2013-09-10,5180,5220,5050,5060,124566,80942.0,15996505.0
2013-09-11,5090,5190,5080,5090,65698,81422.0,15996505.0
2013-09-12,5100,5180,5090,5150,51542,82382.0,15996505.0
2013-09-13,5150,5180,5090,5170,48501,82702.0,15996505.0
2013-09-16,5240,5290,5090,5140,110601,82222.0,15996505.0
2013-09-17,5130,5250,5110,5240,69200,83822.0,15996505.0
2013-09-23,5240,5360,5230,5260,108159,84142.0,15996505.0
2013-09-24,5340,5340,5130,5190,64741,83022.0,15996505.0
2013-09-25,5200,5260,5150,5230,52870,83662.0,15996505.0
2013-09-26,5220,5250,5160,5240,83096,83822.0,15996505.0
2013-09-27,5240,5300,5220,5300,77239,84781.0,15996505.0
2013-09-30,5270,5420,5270,5350,212784,85581.0,15996505.0
2013-10-01,5350,5400,5200,5240,90919,83822.0,15996505.0
2013-10-02,5280,5320,5120,5120,128378,81902.0,15996505.0
2013-10-04,5100,5120,4950,4980,284120,79663.0,15996505.0
2013-10-07,5000,5040,4980,4985,76893,79743.0,15996505.0
2013-10-08,5060,5130,5010,5030,87569,80462.0,15996505.0
2013-10-10,5070,5210,5070,5210,136809,83342.0,15996505.0
2013-10-11,5280,5350,5220,5220,139199,83502.0,15996505.0
2013-10-14,5220,5250,5150,5160,62042,82542.0,15996505.0
2013-10-15,5180,5230,5120,5150,66431,82382.0,15996505.0
2013-10-16,5140,5190,4990,5000,179531,79983.0,15996505.0
2013-10-17,5040,5060,4900,4900,159855,78383.0,15996505.0
2013-10-18,4900,4965,4900,4925,62651,78783.0,15996505.0
2013-10-21,4930,5000,4915,4920,70814,78703.0,15996505.0
2013-10-22,4955,4990,4905,4960,59901,79343.0,15996505.0
2013-10-23,5000,5050,4950,4955,73060,79263.0,15996505.0
2013-10-24,4955,5050,4950,5050,42902,80782.0,15996505.0
2013-10-25,5080,5110,4970,5000,51515,79983.0,15996505.0
2013-10-28,4250,4330,4250,4250,425273,67985.0,15996505.0
2013-10-29,3915,4000,3760,3805,1282894,60867.0,15996505.0
2013-10-30,3800,3995,3800,3900,609574,62386.0,15996505.0
2013-10-31,3940,3975,3810,3910,205128,62546.0,15996505.0
2013-11-01,3895,3990,3855,3950,215676,63186.0,15996505.0
2013-11-04,3980,3980,3890,3895,153573,62306.0,15996505.0
2013-11-05,3895,3990,3840,3890,238239,62226.0,15996505.0
2013-11-06,3875,3915,3860,3890,162647,62226.0,15996505.0
2013-11-07,3900,3920,3785,3790,131454,60627.0,15996505.0
2013-11-08,3790,3890,3595,3595,232802,57507.0,15996505.0
2013-11-11,3640,3655,3380,3415,278880,54628.0,15996505.0
2013-11-12,3400,3640,3400,3640,152094,58227.0,15996505.0
2013-11-13,3690,3700,3570,3605,112250,57667.0,15996505.0
2013-11-14,3655,3680,3550,3680,114863,58867.0,15996505.0
2013-11-15,3665,3900,3665,3810,223084,60947.0,15996505.0
2013-11-18,3845,3845,3715,3725,96413,59587.0,15996505.0
2013-11-19,3770,3770,3600,3730,72942,59667.0,15996505.0
2013-11-20,3745,3825,3730,3735,106328,59747.0,15996505.0
2013-11-21,3745,3820,3725,3750,95443,59987.0,15996505.0
2013-11-22,3760,3810,3730,3735,91040,59747.0,15996505.0
2013-11-25,3825,3985,3790,3845,113672,61507.0,15996505.0
2013-11-26,3820,3910,3820,3910,116828,62546.0,15996505.0
2013-11-27,3910,3925,3850,3880,110881,62066.0,15996505.0
2013-11-28,3885,3935,3875,3900,121143,62386.0,15996505.0
2013-11-29,3905,3940,3795,3845,107727,61507.0,15996505.0
2013-12-02,3845,3845,3775,3800,51239,60787.0,15996505.0
2013-12-03,3725,3800,3615,3720,79847,59507.0,15996505.0
2013-12-04,3660,3755,3660,3685,36204,58947.0,15996505.0
2013-12-05,3685,3710,3655,3710,50740,59347.0,15996505.0
2013-12-06,3690,3730,3675,3675,78064,58787.0,15996505.0
2013-12-09,3655,3690,3565,3570,155415,57108.0,15996505.0
2013-12-10,3585,3670,3575,3640,57272,58227.0,15996505.0
2013-12-11,3600,3675,3585,3600,79415,57587.0,15996505.0
2013-12-12,3600,3800,3580,3700,158712,59187.0,15996505.0
2013-12-13,3770,3770,3615,3680,70912,58867.0,15996505.0
2013-12-16,3680,3735,3620,3635,61152,58147.0,15996505.0
2013-12-17,3690,3690,3550,3575,57630,57188.0,15996505.0
2013-12-18,3550,3610,3480,3590,46332,57427.0,15996505.0
2013-12-19,3640,3640,3500,3505,103629,56068.0,15996505.0
2013-12-20,3520,3580,3485,3500,122163,55988.0,15996505.0
2013-12-23,3485,3625,3485,3605,70959,57667.0,15996505.0
2013-12-24,3610,3650,3550,3625,45330,57987.0,15996505.0
2013-12-26,3600,3695,3575,3680,84394,58867.0,15996505.0
2013-12-27,3690,3750,3680,3750,76398,59987.0,15996505.0
2013-12-30,3740,3800,3710,3770,48256,60307.0,15996505.0
2014-01-02,3770,3800,3690,3690,78764,59027.0,15996505.0
2014-01-03,3655,3760,3645,3755,92295,60067.0,15996505.0
2014-01-06,3755,3910,3735,3885,122482,62146.0,15996505.0
2014-01-07,3900,3940,3855,3925,113929,62786.0,15996505.0
2014-01-08,3980,3980,3820,3870,97275,61906.0,15996505.0
2014-01-09,3870,3955,3855,3940,91994,63026.0,15996505.0
2014-01-10,3940,3970,3870,3920,50416,62706.0,15996505.0
2014-01-13,3930,3930,3810,3810,108622,60947.0,15996505.0
2014-01-14,3790,3840,3755,3825,68201,61187.0,15996505.0
2014-01-15,3800,3940,3790,3910,72306,62546.0,15996505.0
2014-01-16,3890,4070,3850,4030,204096,64466.0,15996505.0
2014-01-17,4015,4065,3960,4020,90463,64306.0,15996505.0
2014-01-20,3935,4035,3935,3990,70199,63826.0,15996505.0
2014-01-21,4065,4065,3985,3990,63933,63826.0,15996505.0
2014-01-22,3990,4015,3890,3925,72328,62786.0,15996505.0
2014-01-23,3940,3980,3880,3965,78192,63426.0,15996505.0
2014-01-24,3965,3965,3800,3810,113861,60947.0,15996505.0
2014-01-27,3705,3710,3610,3665,82421,58627.0,15996505.0
2014-01-28,3600,3690,3600,3665,60678,58627.0,15996505.0
2014-01-29,3650,3750,3630,3750,38688,59987.0,15996505.0
2014-02-03,3750,3750,3610,3620,50645,57907.0,15996505.0
2014-02-04,3540,3565,3500,3525,89533,56388.0,15996505.0
2014-02-05,3530,4005,3505,3800,105776,60787.0,15996505.0
2014-02-06,3990,3990,3810,3850,305855,61587.0,15996505.0
2014-02-07,3810,3890,3810,3815,55207,61027.0,15996505.0
2014-02-10,3825,3885,3765,3865,78635,61826.0,15996505.0
2014-02-11,3840,3895,3840,3845,48914,61507.0,15996505.0
2014-02-12,3880,3880,3830,3830,45894,61267.0,15996505.0
2014-02-13,3830,3900,3830,3845,50837,61507.0,15996505.0
2014-02-14,3850,3910,3850,3880,71088,62066.0,15996505.0
2014-02-17,3905,3980,3885,3930,81612,62866.0,15996505.0
2014-02-18,3960,3960,3905,3920,53049,62706.0,15996505.0
2014-02-19,3940,3940,3855,3890,65759,62226.0,15996505.0
2014-02-20,3890,3935,3830,3865,51260,61826.0,15996505.0
2014-02-21,3865,3935,3830,3860,42459,61747.0,15996505.0
2014-02-24,3860,3905,3845,3860,36187,61747.0,15996505.0
2014-02-25,3920,3920,3860,3905,47506,62466.0,15996505.0
2014-02-26,3905,4300,3905,4210,598065,67345.0,15996505.0
2014-02-27,4275,4320,4160,4250,167399,67985.0,15996505.0
2014-02-28,4270,4275,4140,4160,105137,66545.0,15996505.0
2014-03-03,4180,4375,4120,4330,260085,69265.0,15996505.0
2014-03-04,4395,4575,4360,4450,287862,71184.0,15996505.0
2014-03-05,4430,4595,4415,4450,135686,71184.0,15996505.0
2014-03-06,4465,4505,4400,4460,97183,71344.0,15996505.0
2014-03-07,4460,4565,4445,4545,116172,72704.0,15996505.0
2014-03-10,4570,4570,4320,4400,208218,70385.0,15996505.0
2014-03-11,4370,4550,4355,4510,88456,72144.0,15996505.0
2014-03-12,4530,4530,4400,4450,91626,71184.0,15996505.0
2014-03-13,4455,4475,4205,4325,163273,69185.0,15996505.0
2014-03-14,4250,4420,4250,4400,75645,70385.0,15996505.0
2014-03-17,4400,4410,4255,4310,65423,68945.0,15996505.0
2014-03-18,4310,4360,4280,4300,61017,68785.0,15996505.0
2014-03-19,4370,4650,4370,4530,257749,72464.0,15996505.0
2014-03-20,4580,4890,4510,4580,341374,73264.0,15996505.0
2014-03-21,4630,4640,4535,4595,115999,73504.0,15996505.0
2014-03-24,4605,4605,4520,4585,103767,73344.0,15996505.0
2014-03-25,4555,4580,4455,4460,100097,71344.0,15996505.0
2014-03-26,4450,4525,4445,4465,52009,71424.0,15996505.0
2014-03-27,4465,4480,4340,4350,119437,69585.0,15996505.0
2014-03-28,4380,4470,4215,4415,65941,70625.0,15996505.0
2014-03-31,4420,4480,4325,4385,67976,70145.0,15996505.0
2014-04-01,4345,4440,4300,4350,46526,69585.0,15996505.0
2014-04-02,4360,4365,4220,4300,78727,68785.0,15996505.0
2014-04-03,4315,4330,4225,4245,69789,67905.0,15996505.0
2014-04-04,4220,4350,4220,4300,74956,68785.0,15996505.0
2014-04-07,4300,4325,4225,4265,56458,68225.0,15996505.0
2014-04-08,4190,4265,4165,4210,80529,67345.0,15996505.0
2014-04-09,4210,4390,4210,4350,64196,69585.0,15996505.0
2014-04-10,4310,4530,4310,4450,115766,71184.0,15996505.0
2014-04-11,4450,4530,4410,4450,57755,71184.0,15996505.0
2014-04-14,4470,4525,4440,4500,64913,71984.0,15996505.0
2014-04-15,4530,4855,4530,4695,433142,75104.0,15996505.0
2014-04-16,4800,4880,4675,4850,301381,77583.0,15996505.0
2014-04-17,4900,5080,4780,5020,285853,80302.0,15996505.0
2014-04-18,5000,5140,4925,5140,234324,82222.0,15996505.0
2014-04-21,5170,5200,4945,5000,220248,79983.0,15996505.0
2014-04-22,5050,5080,4900,5080,100548,81262.0,15996505.0
2014-04-23,5130,5130,4935,4940,135963,79023.0,15996505.0
2014-04-24,4910,5040,4720,4855,139725,77663.0,15996505.0
2014-04-25,4815,4980,4795,4865,77937,77823.0,15996505.0
2014-04-28,4895,5190,4890,5050,153156,80782.0,15996505.0
2014-04-29,5010,5110,4945,5030,56991,80462.0,15996505.0
2014-04-30,5040,5110,4970,4985,59383,79743.0,15996505.0
2014-05-02,4940,5000,4850,4995,63790,79903.0,15996505.0
2014-05-07,4995,4995,4845,4870,59661,77903.0,15996505.0
2014-05-08,4825,4870,4750,4800,48331,76783.0,15996505.0
2014-05-09,5380,5520,5310,5520,1172608,88301.0,15996505.0
2014-05-12,5550,5670,5350,5620,864717,89900.0,15996505.0
2014-05-13,5570,5810,5560,5620,414873,89900.0,15996505.0
2014-05-14,5600,5690,5500,5690,248338,91020.0,15996505.0
2014-05-15,5730,5740,5580,5630,118667,90060.0,15996505.0
2014-05-16,5640,5640,5420,5540,179456,88621.0,15996505.0
2014-05-19,5480,5550,5260,5370,215775,85901.0,15996505.0
2014-05-20,5380,5390,5160,5320,169753,85101.0,15996505.0
2014-05-21,5320,5500,5320,5400,145185,86381.0,15996505.0
2014-05-22,5450,5480,5260,5340,81180,85421.0,15996505.0
2014-05-23,5320,5370,5260,5360,59977,85741.0,15996505.0
2014-05-26,5360,5510,5320,5370,75220,85901.0,15996505.0
2014-05-27,5400,5430,5270,5340,43417,85421.0,15996505.0
2014-05-28,5540,5600,5420,5470,265234,87501.0,15996505.0
2014-05-29,5540,5540,5390,5470,69258,87501.0,15996505.0
2014-05-30,5470,5500,5330,5370,86139,85901.0,15996505.0
2014-06-02,5250,5370,5130,5150,96504,82382.0,15996505.0
2014-06-03,5110,5290,4970,5150,87689,82382.0,15996505.0
2014-06-05,5080,5150,5030,5140,59970,82222.0,15996505.0
2014-06-09,5140,5240,5040,5180,35480,82862.0,15996505.0
2014-06-10,5260,5260,5150,5230,40120,83662.0,15996505.0
2014-06-11,5230,5290,5210,5280,51053,84462.0,15996505.0
2014-06-12,5250,5340,5250,5330,45541,85261.0,15996505.0
2014-06-13,5280,5340,5150,5180,54556,82862.0,15996505.0
2014-06-16,5180,5270,5150,5220,19742,83502.0,15996505.0
2014-06-17,5140,5240,5140,5220,36556,83502.0,15996505.0
2014-06-18,5310,5310,5150,5190,42147,83022.0,15996505.0
2014-06-19,5190,5190,5060,5120,37937,81902.0,15996505.0
2014-06-20,5120,5190,5020,5040,30972,80622.0,15996505.0
2014-06-23,5070,5090,4800,4895,66150,78303.0,15996505.0
2014-06-24,4990,4990,4215,4770,109386,76303.0,15996505.0
2014-06-25,4800,4800,4600,4600,57258,73584.0,15996505.0
2014-06-26,4575,4830,4575,4600,50278,73584.0,15996505.0
2014-06-27,4600,4700,4570,4630,45714,74064.0,15996505.0
2014-06-30,4670,4730,4615,4700,39660,75184.0,15996505.0
2014-07-01,4700,4730,4635,4700,37713,75184.0,15996505.0
2014-07-02,4740,4845,4715,4800,35172,76783.0,15996505.0
2014-07-03,4800,4930,4800,4930,57002,78863.0,15996505.0
2014-07-04,4990,4990,4825,4835,65090,77343.0,15996505.0
2014-07-07,4885,4885,4755,4770,40935,76303.0,15996505.0
2014-07-08,4760,4785,4605,4645,115057,74304.0,15996505.0
2014-07-09,4645,4730,4585,4615,63992,73824.0,15996505.0
2014-07-10,4615,4855,4600,4670,239861,74704.0,15996505.0
2014-07-11,4700,4700,4520,4555,139355,72864.0,15996505.0
