하이비젼시스템(126700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-30,18200,19050,18150,18700,395344,279417.0,14942112.0
2018-04-02,18750,18850,17300,17450,406197,260740.0,14942112.0
2018-04-03,17000,17650,17000,17450,266888,260740.0,14942112.0
2018-04-04,17950,17950,16800,17050,321412,254763.0,14942112.0
2018-04-05,17100,17400,17000,17050,117391,254763.0,14942112.0
2018-04-06,17000,17250,16800,17000,92809,254016.0,14942112.0
2018-04-09,17000,17000,16200,16550,291693,247292.0,14942112.0
2018-04-10,16650,16850,16050,16750,205039,250280.0,14942112.0
2018-04-11,16800,17150,16550,16800,160296,251027.0,14942112.0
2018-04-12,16850,17650,16800,17500,344351,261487.0,14942112.0
2018-04-13,17900,17900,17300,17400,170564,259993.0,14942112.0
2018-04-16,17550,18150,17550,18100,255854,270452.0,14942112.0
2018-04-17,18100,18300,17850,17900,131800,267464.0,14942112.0
2018-04-18,18200,18250,17500,17600,132221,262981.0,14942112.0
2018-04-19,17650,17800,17200,17600,152230,262981.0,14942112.0
2018-04-20,17400,18650,17400,18250,440356,272694.0,14942112.0
2018-04-23,18100,20200,18050,20200,1329116,301831.0,14942112.0
2018-04-24,20350,22000,20200,21200,1965360,316773.0,14942112.0
2018-04-25,21100,21400,19900,20100,680862,300336.0,14942112.0
2018-04-26,20200,22000,20100,21900,1042055,327232.0,14942112.0
2018-04-27,22100,22150,19900,20300,1040881,303325.0,14942112.0
2018-04-30,20250,20250,19600,20150,604556,301084.0,14942112.0
2018-05-02,20000,20100,19200,19250,530604,287636.0,14942112.0
2018-05-03,19150,19700,19100,19450,257490,290624.0,14942112.0
2018-05-04,19600,20150,19300,19700,312063,294360.0,14942112.0
2018-05-08,20000,20500,19800,19800,368135,295854.0,14942112.0
2018-05-09,20150,20550,19350,20350,338339,304072.0,14942112.0
2018-05-10,20600,20600,19950,20250,174821,302578.0,14942112.0
2018-05-11,20300,21150,19700,20050,609394,299589.0,14942112.0
2018-05-14,20100,20200,19350,20150,317851,301084.0,14942112.0
2018-05-15,20150,20200,19300,19300,292008,288383.0,14942112.0
2018-05-16,19150,19350,18500,18900,530648,282406.0,14942112.0
2018-05-17,18900,19250,18450,18800,226742,280912.0,14942112.0
2018-05-18,18800,19100,18450,19100,374528,285394.0,14942112.0
2018-05-21,19250,19250,18550,18600,238323,277923.0,14942112.0
2018-05-23,18550,19150,18250,18850,347814,281659.0,14942112.0
2018-05-24,18950,19000,18450,18600,284234,277923.0,14942112.0
2018-05-25,18450,18600,17750,17800,385580,265970.0,14942112.0
2018-05-28,17950,18150,17550,18000,277596,268958.0,14942112.0
2018-05-29,18050,18150,17400,17400,336042,259993.0,14942112.0
2018-05-30,17600,17850,17200,17700,228949,264475.0,14942112.0
2018-05-31,17900,18750,17400,18600,512114,277923.0,14942112.0
2018-06-01,18700,18850,18300,18500,240891,276429.0,14942112.0
2018-06-04,18350,18500,17750,17900,300937,267464.0,14942112.0
2018-06-05,18000,18800,18000,18550,315474,277176.0,14942112.0
2018-06-07,18800,20150,18750,19850,1040768,296601.0,14942112.0
2018-06-08,19500,19700,19250,19450,289977,290624.0,14942112.0
2018-06-11,19400,19400,18000,18400,719952,274935.0,14942112.0
2018-06-12,18500,18900,18250,18350,248083,274188.0,14942112.0
2018-06-14,18350,18700,18100,18200,189735,271946.0,14942112.0
2018-06-15,18200,18700,17750,18000,270520,268958.0,14942112.0
2018-06-18,17750,17900,17050,17150,307732,256257.0,14942112.0
2018-06-19,17200,17450,16850,17050,207592,254763.0,14942112.0
2018-06-20,17050,17300,16700,17250,202035,257751.0,14942112.0
2018-06-21,17250,17250,16300,16350,321844,244304.0,14942112.0
2018-06-22,16150,16600,15900,16150,199518,241315.0,14942112.0
2018-06-25,16150,16650,16150,16450,123608,245798.0,14942112.0
2018-06-26,16050,16750,16050,16300,96200,243556.0,14942112.0
2018-06-27,16550,17150,16450,16550,187103,247292.0,14942112.0
2018-06-28,16200,16500,14750,15000,485251,224132.0,14942112.0
2018-06-29,14900,15250,13950,14300,623540,213672.0,14942112.0
2018-07-02,14150,14400,13550,13650,331136,203960.0,14942112.0
2018-07-03,13900,14300,13050,13850,437258,206948.0,14942112.0
2018-07-04,13950,14950,13900,14750,362677,220396.0,14942112.0
2018-07-05,14850,15400,14600,15100,247481,225626.0,14942112.0
2018-07-06,15300,15700,14600,15350,290490,229361.0,14942112.0
2018-07-09,15350,15550,15150,15200,116436,227120.0,14942112.0
2018-07-10,15250,15800,15150,15300,151263,228614.0,14942112.0
2018-07-11,15200,15250,14500,14500,243476,216661.0,14942112.0
2018-07-12,14650,15700,14600,15550,234749,232350.0,14942112.0
2018-07-13,15800,16150,15600,15850,237410,236832.0,14942112.0
2018-07-16,16450,16450,15600,15600,206774,233097.0,14942112.0
2018-07-17,15600,16450,15600,16100,239742,240568.0,14942112.0
2018-07-18,16300,16450,15850,15950,177535,238327.0,14942112.0
2018-07-19,16100,16100,15550,15650,130397,233844.0,14942112.0
2018-07-20,16000,16350,15700,15850,209160,236832.0,14942112.0
2018-07-23,15800,15850,14900,14900,193981,222637.0,14942112.0
2018-07-24,14900,15650,14900,15250,105985,227867.0,14942112.0
2018-07-25,15250,15650,15050,15150,121760,226373.0,14942112.0
2018-07-26,15300,15650,15250,15350,122841,229361.0,14942112.0
2018-07-27,15550,16000,15550,15900,147245,237580.0,14942112.0
2018-07-30,15950,16050,15600,15700,93365,234591.0,14942112.0
2018-07-31,15700,15850,15500,15850,85410,236832.0,14942112.0
2018-08-01,15950,16350,15900,16050,183131,239821.0,14942112.0
2018-08-02,16050,16050,15500,15650,200261,233844.0,14942112.0
2018-08-03,15800,15850,15650,15700,86663,234591.0,14942112.0
2018-08-06,15650,16200,15650,16000,141248,239074.0,14942112.0
2018-08-07,16050,16100,15750,16000,81415,239074.0,14942112.0
2018-08-08,16050,16150,15750,15850,104372,236832.0,14942112.0
2018-08-09,15900,15950,15700,15800,64135,236085.0,14942112.0
2018-08-10,15800,15800,14950,14950,253287,223385.0,14942112.0
2018-08-13,14700,14700,13550,13550,454213,202466.0,14942112.0
2018-08-14,13550,13900,13450,13600,167122,203213.0,14942112.0
2018-08-16,13450,13850,13200,13750,128513,205454.0,14942112.0
2018-08-17,13700,14150,13550,13600,128097,203213.0,14942112.0
2018-08-20,13650,14350,13650,14050,153067,209937.0,14942112.0
2018-08-21,14150,14350,14000,14150,104767,211431.0,14942112.0
2018-08-22,14350,14950,14250,14300,285384,213672.0,14942112.0
2018-08-23,14400,14700,14350,14450,98925,215914.0,14942112.0
2018-08-24,14350,15100,14350,15000,233055,224132.0,14942112.0
2018-08-27,15050,15250,14850,15150,95650,226373.0,14942112.0
2018-08-28,15200,15300,14800,15050,108017,224879.0,14942112.0
2018-08-29,15300,15600,15100,15500,161013,231603.0,14942112.0
2018-08-30,15350,15700,15250,15250,94484,227867.0,14942112.0
2018-08-31,15350,15600,15250,15500,128383,231603.0,14942112.0
2018-09-03,15550,15900,15550,15550,93934,232350.0,14942112.0
2018-09-04,15700,15900,15650,15900,101132,237580.0,14942112.0
2018-09-05,16000,16600,15800,16150,254928,241315.0,14942112.0
2018-09-06,16200,16400,15800,16050,122906,239821.0,14942112.0
2018-09-07,16050,16250,15700,15750,119187,235338.0,14942112.0
2018-09-10,15850,16450,15800,16150,130060,241315.0,14942112.0
2018-09-11,16050,16350,15950,16000,80440,239074.0,14942112.0
2018-09-12,16200,16400,15700,15850,132875,236832.0,14942112.0
2018-09-13,15800,16050,15650,15800,56377,236085.0,14942112.0
2018-09-14,15950,16250,15950,16100,84395,240568.0,14942112.0
2018-09-17,16000,16100,15300,15400,110676,230109.0,14942112.0
2018-09-18,15050,15450,14950,15200,134818,227120.0,14942112.0
2018-09-19,15200,15500,14850,14950,95991,223385.0,14942112.0
2018-09-20,15150,15200,14650,14900,69072,222637.0,14942112.0
2018-09-21,15100,15450,14950,15400,46635,230109.0,14942112.0
2018-09-27,15500,15700,15150,15150,95788,226373.0,14942112.0
2018-09-28,15150,15400,14900,15400,67440,230109.0,14942112.0
2018-10-01,15550,16050,15500,15650,165372,233844.0,14942112.0
2018-10-02,15750,15850,14850,14950,126349,223385.0,14942112.0
2018-10-04,14950,15150,14400,14600,82965,218155.0,14942112.0
2018-10-05,14400,14800,14250,14650,85194,218902.0,14942112.0
2018-10-08,14700,14850,13700,14300,77364,213672.0,14942112.0
2018-10-10,14300,14500,13450,13600,177902,203213.0,14942112.0
2018-10-11,12600,13400,12400,12400,210337,185282.0,14942112.0
2018-10-12,12100,13400,12100,13100,95999,195742.0,14942112.0
2018-10-15,13200,13550,13000,13150,58183,196489.0,14942112.0
2018-10-16,13150,13550,13100,13300,41501,198730.0,14942112.0
2018-10-17,13600,13750,13350,13350,46310,199477.0,14942112.0
2018-10-18,13500,13600,13250,13300,26567,198730.0,14942112.0
2018-10-19,13300,13700,12800,13450,48788,200971.0,14942112.0
2018-10-22,13400,13650,13300,13400,32589,200224.0,14942112.0
2018-10-23,13300,13450,12800,12800,51253,191259.0,14942112.0
2018-10-24,12850,13250,12100,12100,107155,180800.0,14942112.0
2018-10-25,11600,11950,11350,11800,199668,176317.0,14942112.0
2018-10-26,11850,12100,10900,11000,152381,164363.0,14942112.0
2018-10-29,10800,11500,10500,10500,167648,156892.0,14942112.0
2018-10-30,10250,11200,10200,11150,137542,166605.0,14942112.0
2018-10-31,11150,11850,11100,11750,78023,175570.0,14942112.0
2018-11-01,11800,12350,11700,11750,117257,175570.0,14942112.0
2018-11-02,11850,12400,11850,12300,118484,183788.0,14942112.0
2018-11-05,12200,12200,11850,12050,118400,180052.0,14942112.0
2018-11-06,12150,12150,11700,11900,87230,177811.0,14942112.0
2018-11-07,11900,12150,11600,11900,85449,177811.0,14942112.0
2018-11-08,12100,12300,12000,12150,54323,181547.0,14942112.0
2018-11-09,12050,12450,11750,11900,141651,177811.0,14942112.0
2018-11-12,11750,11950,11600,11700,96906,174823.0,14942112.0
2018-11-13,10900,11000,9990,10350,817208,154651.0,14942112.0
2018-11-14,10300,10350,9780,9840,562061,147030.0,14942112.0
2018-11-15,9860,10050,9850,9980,244351,149122.0,14942112.0
2018-11-16,10000,10450,10000,10200,348480,152410.0,14942112.0
2018-11-19,10200,10300,9990,10050,174251,150168.0,14942112.0
2018-11-20,9800,9890,9730,9740,254586,145536.0,14942112.0
2018-11-21,9600,9600,9030,9040,742501,135077.0,14942112.0
2018-11-22,9140,9580,9040,9040,697421,135077.0,14942112.0
2018-11-23,9120,9310,9000,9120,287842,136272.0,14942112.0
2018-11-26,9170,9290,9010,9190,258046,137318.0,14942112.0
2018-11-27,9280,9310,9110,9250,126773,138215.0,14942112.0
2018-11-28,9290,9440,9160,9320,227101,139260.0,14942112.0
2018-11-29,9430,9650,9260,9320,351660,139260.0,14942112.0
2018-11-30,9400,9610,9320,9410,194693,140605.0,14942112.0
2018-12-03,9600,9600,9390,9400,179566,140456.0,14942112.0
2018-12-04,9420,9540,9210,9350,209767,139709.0,14942112.0
2018-12-05,9200,9300,9160,9220,121643,137766.0,14942112.0
2018-12-06,9290,9290,8600,8600,509864,128502.0,14942112.0
2018-12-07,8690,8800,8610,8670,148911,129548.0,14942112.0
2018-12-10,8520,8820,8520,8600,122596,128502.0,14942112.0
2018-12-11,8610,8750,8490,8500,128065,127008.0,14942112.0
2018-12-12,8510,8760,8510,8750,112813,130743.0,14942112.0
2018-12-13,8790,8800,8670,8760,107677,130893.0,14942112.0
2018-12-14,8790,8790,8420,8500,163862,127008.0,14942112.0
2018-12-17,8430,8620,8200,8530,141565,127456.0,14942112.0
2018-12-18,8330,8720,8330,8550,100609,127755.0,14942112.0
2018-12-19,8580,8820,8580,8730,191588,130445.0,14942112.0
2018-12-20,8700,8700,8350,8450,179316,126261.0,14942112.0
2018-12-21,8300,8660,8300,8530,147109,127456.0,14942112.0
2018-12-24,8500,8530,8380,8440,67854,126111.0,14942112.0
2018-12-26,8320,8320,8110,8250,82713,123272.0,14942112.0
2018-12-27,8330,8580,8330,8500,82286,127008.0,14942112.0
2018-12-28,8550,9020,8530,8800,209329,131491.0,14942112.0
2019-01-02,9030,9090,8760,8830,132550,131939.0,14942112.0
2019-01-03,8740,8860,8290,8300,203441,124020.0,14942112.0
2019-01-04,8200,8290,7800,7990,344159,119387.0,14942112.0
2019-01-07,8080,8180,8020,8040,141299,120135.0,14942112.0
2019-01-08,8110,8320,8040,8190,114147,122376.0,14942112.0
2019-01-09,8220,8560,8220,8460,131400,126410.0,14942112.0
2019-01-10,8490,8640,8340,8410,101600,125663.0,14942112.0
2019-01-11,8470,8740,8430,8470,126089,126560.0,14942112.0
2019-01-14,8550,8550,8350,8390,85602,125364.0,14942112.0
2019-01-15,8390,8600,8390,8550,127248,127755.0,14942112.0
2019-01-16,8610,8740,8570,8600,115312,128502.0,14942112.0
2019-01-17,8660,8760,8460,8540,119912,127606.0,14942112.0
2019-01-18,8590,8750,8500,8600,169431,128502.0,14942112.0
2019-01-21,8710,8900,8620,8840,185526,132088.0,14942112.0
2019-01-22,8850,8900,8620,8630,158282,128950.0,14942112.0
2019-01-23,8610,8780,8530,8770,142418,131042.0,14942112.0
2019-01-24,8760,8800,8650,8670,107358,129548.0,14942112.0
2019-01-25,8700,9270,8620,9150,515731,136720.0,14942112.0
2019-01-28,9220,9450,9100,9340,294233,139559.0,14942112.0
2019-01-29,9330,9330,9090,9230,166870,137916.0,14942112.0
2019-01-30,9230,9700,9140,9660,336904,144341.0,14942112.0
2019-01-31,9760,9770,9400,9450,247330,141203.0,14942112.0
2019-02-01,9450,9660,9220,9270,260408,138513.0,14942112.0
2019-02-07,9320,9980,9310,9930,481967,148375.0,14942112.0
2019-02-08,9890,9910,9400,9470,502852,141502.0,14942112.0
2019-02-11,9470,9490,9340,9370,165099,140008.0,14942112.0
2019-02-12,9370,9590,9330,9370,221834,140008.0,14942112.0
2019-02-13,9450,10350,9440,10350,1112365,154651.0,14942112.0
2019-02-14,10300,11400,10250,11350,1906634,169593.0,14942112.0
2019-02-15,11350,11500,10700,11100,924845,165857.0,14942112.0
2019-02-18,11250,11250,10300,10550,1106129,157639.0,14942112.0
2019-02-19,10550,10550,10150,10400,524625,155398.0,14942112.0
2019-02-20,10350,10500,10250,10450,438389,156145.0,14942112.0
2019-02-21,10400,10500,10150,10200,372233,152410.0,14942112.0
2019-02-22,10150,10350,9980,10050,280809,150168.0,14942112.0
2019-02-25,10200,10500,10100,10350,282419,154651.0,14942112.0
2019-02-26,10500,10500,9990,10000,346127,149421.0,14942112.0
2019-02-27,10000,10150,9980,10100,156333,150915.0,14942112.0
2019-02-28,10200,10200,9410,9580,413518,143145.0,14942112.0
2019-03-04,9610,9810,9600,9780,136097,146134.0,14942112.0
2019-03-05,9710,9750,9450,9450,173369,141203.0,14942112.0
2019-03-06,9520,9570,9370,9370,149464,140008.0,14942112.0
2019-03-07,9370,9520,9150,9180,268123,137169.0,14942112.0
2019-03-08,9180,9260,9050,9190,97235,137318.0,14942112.0
2019-03-11,9260,9360,9120,9220,96614,137766.0,14942112.0
2019-03-12,9340,9620,9340,9620,286986,143743.0,14942112.0
2019-03-13,9620,9730,9510,9650,166919,144191.0,14942112.0
2019-03-14,9660,9920,9640,9730,231353,145387.0,14942112.0
2019-03-15,9780,9790,9400,9460,166493,141352.0,14942112.0
2019-03-18,9550,9930,9530,9930,217645,148375.0,14942112.0
2019-03-19,10050,10050,9800,9830,173788,146881.0,14942112.0
2019-03-20,9800,9860,9520,9700,163896,144938.0,14942112.0
2019-03-21,9690,10050,9680,9850,283665,147180.0,14942112.0
2019-03-22,9920,10100,9910,9940,395425,148525.0,14942112.0
2019-03-25,9750,9790,9530,9610,221572,143594.0,14942112.0
2019-03-26,9670,9840,9620,9710,122360,145088.0,14942112.0
2019-03-27,9710,10250,9660,10150,492320,151662.0,14942112.0
2019-03-28,10300,10400,9950,10100,524392,150915.0,14942112.0
2019-03-29,10200,10250,9860,10000,283684,149421.0,14942112.0
2019-04-01,10100,10550,10100,10400,516543,155398.0,14942112.0
2019-04-02,10450,10450,10050,10200,263122,152410.0,14942112.0
2019-04-03,10250,10350,10100,10250,162599,153157.0,14942112.0
2019-04-04,10250,10500,10050,10250,343946,153157.0,14942112.0
2019-04-05,10250,10300,10050,10150,158277,151662.0,14942112.0
2019-04-08,10200,10600,10150,10350,426279,154651.0,14942112.0
2019-04-09,10400,10500,10150,10250,189236,153157.0,14942112.0
2019-04-10,10200,10350,10050,10300,182435,153904.0,14942112.0
2019-04-11,10250,10350,10200,10250,142797,153157.0,14942112.0
2019-04-12,10200,11600,10200,11550,2297817,172581.0,14942112.0
2019-04-15,11650,11700,11250,11450,949527,171087.0,14942112.0
2019-04-16,11400,11400,10850,10950,721938,163616.0,14942112.0
2019-04-17,11000,11250,10950,11100,471783,165857.0,14942112.0
2019-04-18,11200,11250,10650,10700,503235,159881.0,14942112.0
2019-04-19,10750,10950,10650,10700,253567,159881.0,14942112.0
2019-04-22,10750,10900,10550,10700,290227,159881.0,14942112.0
2019-04-23,10900,11300,10800,10950,787094,163616.0,14942112.0
2019-04-24,11050,11350,11000,11350,573049,169593.0,14942112.0
2019-04-25,11350,11350,11000,11050,342142,165110.0,14942112.0
2019-04-26,11150,11200,10550,10900,335792,162869.0,14942112.0
2019-04-29,10800,11000,10700,11000,170406,164363.0,14942112.0
2019-04-30,11200,11400,11000,11200,457108,167352.0,14942112.0
2019-05-02,11200,11250,11050,11200,229389,167352.0,14942112.0
2019-05-03,11200,11950,11100,11850,1189280,177064.0,14942112.0
2019-05-07,11600,11950,11450,11900,508650,177811.0,14942112.0
2019-05-08,11700,11900,11300,11350,500150,169593.0,14942112.0
2019-05-09,11350,11500,10500,10600,498397,158386.0,14942112.0
2019-05-10,10600,10900,10400,10650,291123,159133.0,14942112.0
2019-05-13,10650,10850,10100,10200,186187,152410.0,14942112.0
2019-05-14,9900,10450,9810,10200,245460,152410.0,14942112.0
2019-05-15,10300,10700,10150,10550,195807,157639.0,14942112.0
2019-05-16,10250,10450,9820,9830,466613,146881.0,14942112.0
2019-05-17,9900,10100,9670,9760,238935,145835.0,14942112.0
2019-05-20,9750,9940,9130,9210,369891,137617.0,14942112.0
2019-05-21,9160,9380,9110,9170,274285,137019.0,14942112.0
2019-05-22,9240,9340,8810,8850,276450,132238.0,14942112.0
2019-05-23,8850,8860,8340,8420,380141,125813.0,14942112.0
2019-05-24,8340,8650,8340,8400,199810,125514.0,14942112.0
2019-05-27,8410,8660,8350,8440,152196,126111.0,14942112.0
2019-05-28,8430,8540,8280,8500,198572,127008.0,14942112.0
2019-05-29,8450,8500,8190,8270,175954,123571.0,14942112.0
2019-05-30,8240,8340,8100,8210,116864,122675.0,14942112.0
2019-05-31,8220,8280,8080,8240,150705,123123.0,14942112.0
2019-06-03,8150,8240,8060,8130,177509,121479.0,14942112.0
2019-06-04,8080,8340,8080,8240,147589,123123.0,14942112.0
2019-06-05,8340,8560,8270,8470,229720,126560.0,14942112.0
2019-06-07,8550,8550,8410,8500,162901,127008.0,14942112.0
2019-06-10,8570,8790,8500,8740,171758,130594.0,14942112.0
2019-06-11,8840,8850,8660,8710,175598,130146.0,14942112.0
2019-06-12,8710,8780,8510,8550,123000,127755.0,14942112.0
2019-06-13,8520,8830,8520,8820,142287,131789.0,14942112.0
2019-06-14,8860,8870,8650,8730,139009,130445.0,14942112.0
2019-06-17,8750,8770,8560,8600,86884,128502.0,14942112.0
2019-06-18,8600,8810,8600,8610,102281,128652.0,14942112.0
2019-06-19,8740,9030,8740,8840,247586,132088.0,14942112.0
2019-06-20,8850,9190,8840,9150,235579,136720.0,14942112.0
2019-06-21,9180,9180,8900,8960,150254,133881.0,14942112.0
2019-06-24,8960,9030,8810,8850,105348,132238.0,14942112.0
2019-06-25,8800,8980,8710,8720,152060,130295.0,14942112.0
2019-06-26,8660,8850,8660,8710,95956,130146.0,14942112.0
2019-06-27,8710,8940,8620,8660,133559,129399.0,14942112.0
2019-06-28,8720,8850,8630,8720,152067,130295.0,14942112.0
2019-07-01,8880,9400,8760,9280,406977,138663.0,14942112.0
2019-07-02,9290,9620,9280,9360,414839,139858.0,14942112.0
2019-07-03,9250,9510,9250,9290,184880,138812.0,14942112.0
2019-07-04,9290,9710,9290,9490,324617,141801.0,14942112.0
2019-07-05,9440,9440,9170,9210,169298,137617.0,14942112.0
2019-07-08,9150,9190,8900,8950,204554,133732.0,14942112.0
2019-07-09,8840,9070,8590,8590,143882,128353.0,14942112.0
2019-07-10,8680,9040,8680,8990,129240,134330.0,14942112.0
2019-07-11,8920,9270,8920,9130,124899,136421.0,14942112.0
2019-07-12,9060,9370,9030,9340,158861,139559.0,14942112.0
2019-07-15,9430,9440,9070,9190,119977,137318.0,14942112.0
2019-07-16,9280,9280,9040,9060,86521,135376.0,14942112.0
2019-07-17,9070,9130,8860,8960,85029,133881.0,14942112.0
2019-07-18,8960,9190,8850,9040,69051,135077.0,14942112.0
2019-07-19,9000,9220,9000,9170,73508,137019.0,14942112.0
2019-07-22,9140,9240,9070,9210,46184,137617.0,14942112.0
2019-07-23,9230,9730,9230,9400,390970,140456.0,14942112.0
2019-07-24,9480,9550,9020,9080,139973,135674.0,14942112.0
2019-07-25,9120,9230,8730,8760,204423,130893.0,14942112.0
2019-07-26,8700,8750,8330,8400,177014,125514.0,14942112.0
2019-07-29,8320,8390,7960,8030,189180,119985.0,14942112.0
2019-07-30,7950,8250,7950,8070,84267,120583.0,14942112.0
2019-07-31,8040,8340,7930,8300,136983,124020.0,14942112.0
2019-08-01,8160,8280,7980,8070,120112,120583.0,14942112.0
2019-08-02,7820,8090,7800,8010,129216,119686.0,14942112.0
2019-08-05,7900,8000,7140,7300,256318,109077.0,14942112.0
2019-08-06,6900,7400,6520,6840,340345,102204.0,14942112.0
2019-08-07,6760,7100,6760,7020,169629,104894.0,14942112.0
2019-08-08,7030,7360,7030,7320,89398,109376.0,14942112.0
2019-08-09,7360,7450,7210,7360,76883,109974.0,14942112.0
2019-08-12,7270,7430,7200,7400,49717,110572.0,14942112.0
2019-08-13,7280,7590,7280,7510,57230,112215.0,14942112.0
2019-08-14,7800,7800,7600,7740,125670,115652.0,14942112.0
2019-08-16,7740,7750,7470,7690,111419,114905.0,14942112.0
2019-08-19,7700,8190,7700,7900,135772,118043.0,14942112.0
2019-08-20,7960,8290,7950,8260,139694,123422.0,14942112.0
2019-08-21,8310,8460,8150,8350,122743,124767.0,14942112.0
2019-08-22,8450,8630,8370,8480,138792,126709.0,14942112.0
2019-08-23,8440,8470,8260,8320,103021,124318.0,14942112.0
2019-08-26,8040,8190,7900,7910,98889,118192.0,14942112.0
2019-08-27,8020,8130,7960,7970,52911,119089.0,14942112.0
2019-08-28,7920,8240,7920,8170,54878,122077.0,14942112.0
2019-08-29,8210,8210,7950,8020,37812,119836.0,14942112.0
2019-08-30,8100,8210,8030,8070,39096,120583.0,14942112.0
2019-09-02,8000,8240,8000,8140,62504,121629.0,14942112.0
2019-09-03,8150,8330,8050,8210,40939,122675.0,14942112.0
2019-09-04,8250,8430,8180,8420,86950,125813.0,14942112.0
2019-09-05,8420,8750,8420,8540,118874,127606.0,14942112.0
2019-09-06,8590,8650,8460,8510,71980,127157.0,14942112.0
2019-09-09,8510,8580,8410,8480,44128,126709.0,14942112.0
2019-09-10,8380,8530,8300,8410,48467,125663.0,14942112.0
2019-09-11,8450,8650,8410,8500,65499,127008.0,14942112.0
2019-09-16,8580,8580,8400,8480,54612,126709.0,14942112.0
2019-09-17,8480,8670,8280,8540,89570,127606.0,14942112.0
2019-09-18,8490,8650,8440,8550,72491,127755.0,14942112.0
2019-09-19,8550,8730,8520,8590,70020,128353.0,14942112.0
2019-09-20,8510,8630,8500,8590,43436,128353.0,14942112.0
2019-09-23,8600,8600,8280,8290,124166,123870.0,14942112.0
2019-09-24,8310,8400,8240,8290,30701,123870.0,14942112.0
2019-09-25,8300,8390,8030,8080,148744,120732.0,14942112.0
2019-09-26,8140,8240,8070,8150,57880,121778.0,14942112.0
2019-09-27,8070,8190,8070,8190,27571,122376.0,14942112.0
2019-09-30,8050,8150,7950,8050,46739,120284.0,14942112.0
2019-10-01,8010,8210,8010,8190,28721,122376.0,14942112.0
2019-10-02,8070,8360,8070,8200,45807,122525.0,14942112.0
2019-10-04,8200,8250,8090,8130,40420,121479.0,14942112.0
2019-10-07,8180,8180,7930,7930,59844,118491.0,14942112.0
