알파홀딩스(117670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-02-13,9357,9357,9131,9245,82818,39442.0,8032896.0
2014-02-14,9244,9658,9244,9640,94807,41128.0,8032896.0
2014-02-17,9640,9922,9451,9452,163767,40325.0,8032896.0
2014-02-18,9602,10317,9414,9979,455602,42574.0,8032896.0
2014-02-19,11108,11353,10355,10525,1577120,44904.0,8032896.0
2014-02-20,10732,11033,10092,10506,914261,44824.0,8032896.0
2014-02-21,12069,12069,11692,12069,4104701,51491.0,8032896.0
2014-02-24,12803,13462,11993,12069,4519743,51491.0,8032896.0
2014-02-25,11880,12200,11617,11994,1677795,51170.0,8032896.0
2014-02-26,11974,12069,10939,11128,1621442,47474.0,8032896.0
2014-02-27,11052,11541,11052,11391,983372,48599.0,8032896.0
2014-02-28,11504,11598,10336,10638,1318052,45386.0,8032896.0
2014-03-03,10600,11033,10449,10808,886380,46109.0,8032896.0
2014-03-04,10656,11127,10638,10939,631460,46671.0,8032896.0
2014-03-05,10939,11071,10769,10883,351641,46430.0,8032896.0
2014-03-06,10958,10995,10562,10695,366100,45627.0,8032896.0
2014-03-07,10694,10864,10506,10563,292742,45065.0,8032896.0
2014-03-10,10638,10920,10581,10638,268696,45386.0,8032896.0
2014-03-11,10732,10826,10336,10469,380392,44663.0,8032896.0
2014-03-12,10600,10882,10449,10469,379134,44663.0,8032896.0
2014-03-13,10543,10713,10506,10506,189093,44824.0,8032896.0
2014-03-14,10374,10393,10035,10092,281525,43056.0,8032896.0
2014-03-17,10186,10280,9790,9828,187330,41932.0,8032896.0
2014-03-18,9884,10468,9847,10469,282142,44663.0,8032896.0
2014-03-19,10581,10581,10167,10356,130390,44181.0,8032896.0
2014-03-20,10355,11598,10355,11071,1678672,47233.0,8032896.0
2014-03-21,11108,11466,10864,10902,874032,46510.0,8032896.0
2014-03-24,11108,12520,10976,12257,1560037,52294.0,8032896.0
2014-03-25,12332,13462,11824,11900,1826222,50768.0,8032896.0
2014-03-26,11956,12746,11824,12126,840824,51732.0,8032896.0
2014-03-27,12219,13179,11956,12238,859743,52214.0,8032896.0
2014-03-28,12332,12822,12106,12577,490293,53660.0,8032896.0
2014-03-31,12784,13368,12502,12897,786469,55025.0,8032896.0
2014-04-01,12859,12972,11504,11900,1617661,50768.0,8032896.0
2014-04-02,11956,12539,11711,11768,950817,50206.0,8032896.0
2014-04-03,11861,12219,11692,11787,549544,50286.0,8032896.0
2014-04-04,11805,11918,11560,11617,401678,49563.0,8032896.0
2014-04-07,11617,11824,11504,11787,207394,50286.0,8032896.0
2014-04-08,11786,12389,11711,11843,712862,50527.0,8032896.0
2014-04-09,11843,11937,11259,11259,521801,48037.0,8032896.0
2014-04-10,11297,11410,11127,11128,214861,47474.0,8032896.0
2014-04-11,10976,11541,10845,11410,242388,48679.0,8032896.0
2014-04-14,11259,11560,11259,11372,90896,48519.0,8032896.0
2014-04-15,11372,11711,11334,11542,196461,49242.0,8032896.0
2014-04-16,11579,12426,11504,12031,898177,51330.0,8032896.0
2014-04-17,12144,12370,11899,12314,388474,52535.0,8032896.0
2014-04-18,12219,12520,12031,12050,247371,51411.0,8032896.0
2014-04-21,12106,12163,11673,11730,199875,50045.0,8032896.0
2014-04-22,11730,12426,11711,12163,306848,51893.0,8032896.0
2014-04-23,12125,12313,11673,11674,228629,49804.0,8032896.0
2014-04-24,11692,11786,11240,11542,154540,49242.0,8032896.0
2014-04-25,11541,11748,11372,11598,113301,49483.0,8032896.0
2014-04-28,11391,11993,11353,11805,129648,50366.0,8032896.0
2014-04-29,11767,11861,11485,11636,64200,49643.0,8032896.0
2014-04-30,11748,11993,11598,11598,103798,49483.0,8032896.0
2014-05-02,11692,11805,11579,11674,55647,49804.0,8032896.0
2014-05-07,11730,11880,11523,11542,122007,49242.0,8032896.0
2014-05-08,11541,11673,11259,11410,96278,48679.0,8032896.0
2014-05-09,11485,11937,11466,11937,97244,50929.0,8032896.0
2014-05-12,11786,12031,11711,12031,94679,51330.0,8032896.0
2014-05-13,12069,12690,11861,12502,567871,53338.0,8032896.0
2014-05-14,12520,12746,12332,12709,346359,54222.0,8032896.0
2014-05-15,12690,13104,12445,12446,463551,53097.0,8032896.0
2014-05-16,12464,12897,12407,12709,228061,54222.0,8032896.0
2014-05-19,12615,13010,12558,12973,259666,55347.0,8032896.0
2014-05-20,12841,13010,12069,12521,189521,53419.0,8032896.0
2014-05-21,12370,12652,12370,12559,87443,53579.0,8032896.0
2014-05-22,12652,14441,12577,13406,3037942,57194.0,8032896.0
2014-05-23,13255,13311,12445,12615,652227,53820.0,8032896.0
2014-05-26,12690,13048,12294,12295,444941,52455.0,8032896.0
2014-05-27,12313,12652,11673,12446,332824,53097.0,8032896.0
2014-05-28,12464,12953,12257,12333,218297,52615.0,8032896.0
2014-05-29,12370,12464,12050,12050,105022,51411.0,8032896.0
2014-05-30,12069,12426,12050,12276,66992,52374.0,8032896.0
2014-06-02,12276,12483,11824,11862,82762,50607.0,8032896.0
2014-06-03,11880,12069,11673,11862,64704,50607.0,8032896.0
2014-06-05,11767,11956,11579,11768,67177,50206.0,8032896.0
2014-06-09,11993,12069,11767,11937,54141,50929.0,8032896.0
2014-06-10,12087,12087,11730,11918,47707,50848.0,8032896.0
2014-06-11,12050,12050,11767,11937,29410,50929.0,8032896.0
2014-06-12,11956,12069,11730,12050,44803,51411.0,8032896.0
2014-06-13,11993,12087,11937,12050,37642,51411.0,8032896.0
2014-06-16,11974,12426,11956,12351,73784,52696.0,8032896.0
2014-06-17,12351,12671,12351,12446,81238,53097.0,8032896.0
2014-06-18,12558,12709,12313,12540,94232,53499.0,8032896.0
2014-06-19,12615,12709,12389,12596,100939,53740.0,8032896.0
2014-06-20,12652,12690,12502,12502,44886,53338.0,8032896.0
2014-06-23,12407,12502,11767,11862,81296,50607.0,8032896.0
2014-06-24,11635,11974,11598,11598,85498,49483.0,8032896.0
2014-06-25,11635,11748,11428,11504,34487,49081.0,8032896.0
2014-06-26,11391,11598,11240,11241,55376,47956.0,8032896.0
2014-06-27,11297,11391,11202,11203,34941,47796.0,8032896.0
2014-06-30,11202,11560,11202,11561,32908,49322.0,8032896.0
2014-07-01,11485,11654,11485,11636,29819,49643.0,8032896.0
2014-07-02,11711,11711,11410,11467,33046,48920.0,8032896.0
2014-07-03,11334,11748,11334,11655,27973,49724.0,8032896.0
2014-07-04,11843,11843,11504,11561,18975,49322.0,8032896.0
2014-07-07,11523,11673,11466,11598,12822,49483.0,8032896.0
2014-07-08,11767,12709,11560,12163,285759,51893.0,8032896.0
2014-07-09,12050,12520,11974,12220,87436,52133.0,8032896.0
2014-07-10,12200,12520,11993,12031,40144,51330.0,8032896.0
2014-07-11,11993,12144,11560,11561,41384,49322.0,8032896.0
2014-07-14,11673,11730,11447,11561,34141,49322.0,8032896.0
2014-07-15,11598,11635,11485,11485,36868,49001.0,8032896.0
2014-07-16,11485,11880,11391,11410,55817,48679.0,8032896.0
2014-07-17,11447,11711,11410,11598,30998,49483.0,8032896.0
2014-07-18,11598,11635,11447,11485,27930,49001.0,8032896.0
2014-07-21,11504,11692,11391,11410,22929,48679.0,8032896.0
2014-07-22,11523,11579,11315,11504,34767,49081.0,8032896.0
2014-07-23,11466,11635,11428,11429,20201,48760.0,8032896.0
2014-07-24,11353,11485,11202,11222,37951,47876.0,8032896.0
2014-07-25,11278,11315,11014,11109,22007,47394.0,8032896.0
2014-07-28,11127,11259,10732,10732,45239,45788.0,8032896.0
2014-07-29,10788,10788,10430,10600,43544,45225.0,8032896.0
2014-07-30,10506,10845,10412,10619,20030,45306.0,8032896.0
2014-07-31,10713,10751,10299,10374,30899,44261.0,8032896.0
2014-08-01,10092,10449,10016,10450,26254,44583.0,8032896.0
2014-08-04,10186,10487,10186,10318,26221,44020.0,8032896.0
2014-08-05,10506,10506,10186,10186,21310,43458.0,8032896.0
2014-08-06,10167,10280,9847,9923,33422,42333.0,8032896.0
2014-08-07,9922,10280,9564,10280,40437,43860.0,8032896.0
2014-08-08,10280,10430,9941,10167,29081,43378.0,8032896.0
2014-08-11,10242,10562,10110,10525,31415,44904.0,8032896.0
2014-08-12,10525,10713,10393,10469,9966,44663.0,8032896.0
2014-08-13,10562,10656,10205,10205,22220,43538.0,8032896.0
2014-08-14,10148,10543,10073,10487,22541,44743.0,8032896.0
2014-08-18,10487,11014,10487,10563,20776,45065.0,8032896.0
2014-08-19,10487,10713,10261,10262,16286,43779.0,8032896.0
2014-08-20,10355,10468,10129,10130,15556,43217.0,8032896.0
2014-08-21,10129,10261,9903,10054,28478,42896.0,8032896.0
2014-08-22,10205,10205,9866,9885,25295,42173.0,8032896.0
2014-08-25,9884,9979,9734,9791,33883,41771.0,8032896.0
2014-08-26,9658,9960,9658,9847,23277,42012.0,8032896.0
2014-08-27,9960,10092,9847,10092,24292,43056.0,8032896.0
2014-08-28,10148,10374,10092,10243,32288,43699.0,8032896.0
2014-08-29,10223,10299,9979,10111,20160,43137.0,8032896.0
2014-09-01,10110,10261,9847,9847,11852,42012.0,8032896.0
2014-09-02,9960,9960,9771,9810,16367,41851.0,8032896.0
2014-09-03,9847,10073,9602,10054,18268,42896.0,8032896.0
2014-09-04,9997,10092,9734,9734,16997,41530.0,8032896.0
2014-09-05,9753,9884,9677,9734,13703,41530.0,8032896.0
2014-09-11,9734,9960,9734,9923,16901,42333.0,8032896.0
2014-09-12,9979,9979,9734,9960,19404,42494.0,8032896.0
2014-09-15,9979,10054,9734,9734,14085,41530.0,8032896.0
2014-09-16,9941,10073,9734,9941,22350,42414.0,8032896.0
2014-09-17,9884,10129,9809,9979,12327,42574.0,8032896.0
2014-09-18,9960,10148,9847,9847,15316,42012.0,8032896.0
2014-09-19,9941,10148,9866,10130,21728,43217.0,8032896.0
2014-09-22,10129,11221,10129,10657,121977,45466.0,8032896.0
2014-09-23,10694,10939,10412,10450,47361,44583.0,8032896.0
2014-09-24,10525,10788,10355,10469,19862,44663.0,8032896.0
2014-09-25,10468,10694,10393,10469,28671,44663.0,8032896.0
2014-09-26,10355,11861,10129,11278,321208,48117.0,8032896.0
2014-09-29,11278,11391,10430,10826,116287,46189.0,8032896.0
2014-09-30,10901,11240,10581,11052,92140,47153.0,8032896.0
2014-10-01,11108,11127,10506,10582,54157,45145.0,8032896.0
2014-10-02,10487,10600,10261,10356,26965,44181.0,8032896.0
2014-10-06,10374,10543,10280,10374,42894,44261.0,8032896.0
2014-10-07,10261,10525,10167,10262,30417,43779.0,8032896.0
2014-10-08,10110,10299,10073,10224,13317,43619.0,8032896.0
2014-10-10,10223,10430,9696,9866,19464,42092.0,8032896.0
2014-10-13,9866,10110,9470,9979,77542,42574.0,8032896.0
2014-10-14,9847,10167,9847,10073,60810,42976.0,8032896.0
2014-10-15,9979,10412,9979,10393,45200,44342.0,8032896.0
2014-10-16,10280,10430,10205,10412,13740,44422.0,8032896.0
2014-10-17,10412,10430,10205,10280,25480,43860.0,8032896.0
2014-10-20,10280,10751,10280,10582,51593,45145.0,8032896.0
2014-10-21,10525,10769,10261,10506,33525,44824.0,8032896.0
2014-10-22,10600,10694,10355,10356,21416,44181.0,8032896.0
2014-10-23,10355,10543,10205,10337,13733,44101.0,8032896.0
2014-10-24,10336,10487,9997,10073,16746,42976.0,8032896.0
2014-10-27,10299,10299,10016,10111,10105,43137.0,8032896.0
2014-10-28,10261,10261,9884,10186,16533,43458.0,8032896.0
2014-10-29,10186,11184,10073,10412,143522,44422.0,8032896.0
2014-10-30,10412,10487,10148,10243,33894,43699.0,8032896.0
2014-10-31,10280,10713,10261,10506,32446,44824.0,8032896.0
2014-11-03,10525,10638,10355,10582,23197,45145.0,8032896.0
2014-11-04,10619,10901,10449,10450,61437,44583.0,8032896.0
2014-11-05,10336,10543,10280,10431,28269,44502.0,8032896.0
2014-11-06,10581,10581,10110,10205,25152,43538.0,8032896.0
2014-11-07,10186,10449,9922,10450,29761,44583.0,8032896.0
2014-11-10,10506,10525,10355,10393,16024,44342.0,8032896.0
2014-11-11,10468,10468,10261,10374,9982,44261.0,8032896.0
2014-11-12,10374,10449,10129,10224,41662,43619.0,8032896.0
2014-11-13,10223,10355,10092,10111,17025,43137.0,8032896.0
2014-11-14,10110,10205,9884,9885,36511,42173.0,8032896.0
2014-11-17,9884,9997,9847,9941,9368,42414.0,8032896.0
2014-11-18,9564,10016,9564,9960,27926,42494.0,8032896.0
2014-11-19,9960,9997,9790,9866,12198,42092.0,8032896.0
2014-11-20,9866,9960,9753,9791,17993,41771.0,8032896.0
2014-11-21,9771,10092,9771,9904,17881,42253.0,8032896.0
2014-11-24,9922,9979,9753,9753,27972,41610.0,8032896.0
2014-11-25,9753,9866,9753,9791,23194,41771.0,8032896.0
2014-11-26,9790,9979,9771,9979,13151,42574.0,8032896.0
2014-11-27,10054,10073,9903,9923,7149,42333.0,8032896.0
2014-11-28,9922,10506,9866,10280,63119,43860.0,8032896.0
2014-12-01,10638,10675,10317,10356,45319,44181.0,8032896.0
2014-12-02,10355,10374,10167,10243,23212,43699.0,8032896.0
2014-12-03,10242,10336,10129,10224,32494,43619.0,8032896.0
2014-12-04,10261,10449,10242,10337,57206,44101.0,8032896.0
2014-12-05,10355,10807,10336,10563,189322,45065.0,8032896.0
2014-12-08,10600,11654,10600,11335,426877,48358.0,8032896.0
2014-12-09,11447,11654,11184,11485,181098,49001.0,8032896.0
2014-12-10,11485,11824,11372,11579,180976,49402.0,8032896.0
2014-12-11,11541,12031,11202,11674,147759,49804.0,8032896.0
2014-12-12,11673,11786,11202,11523,56927,49161.0,8032896.0
2014-12-15,11504,12878,11297,12615,286788,53820.0,8032896.0
2014-12-16,12464,12803,12012,12107,204114,51652.0,8032896.0
2014-12-17,12106,12182,11654,11692,93645,49884.0,8032896.0
2014-12-18,11711,12332,11315,12050,112358,51411.0,8032896.0
2014-12-19,12426,12426,11805,12088,70961,51571.0,8032896.0
2014-12-22,11918,12163,11598,11824,53618,50447.0,8032896.0
2014-12-23,11824,12050,11485,11674,48761,49804.0,8032896.0
2014-12-24,11673,11861,11598,11730,21221,50045.0,8032896.0
2014-12-26,11391,12351,11391,11749,58736,50125.0,8032896.0
2014-12-29,11786,12031,11767,11843,34041,50527.0,8032896.0
2014-12-30,11730,12294,11711,12295,81952,52455.0,8032896.0
2015-01-02,12389,12577,12276,12295,61722,52455.0,8032896.0
2015-01-05,12294,12577,12125,12144,59993,51812.0,8032896.0
2015-01-06,12050,12238,11861,12088,46799,51571.0,8032896.0
2015-01-07,12069,12087,11786,11787,39742,50286.0,8032896.0
2015-01-08,11767,11956,11711,11768,50635,50206.0,8032896.0
2015-01-09,11805,11956,11635,11918,52391,50848.0,8032896.0
2015-01-12,11843,12652,11843,12577,161692,53660.0,8032896.0
2015-01-13,12577,12671,12050,12295,69229,52455.0,8032896.0
2015-01-14,12332,12502,11993,12238,55513,52214.0,8032896.0
2015-01-15,12182,13085,12182,12464,297873,53178.0,8032896.0
2015-01-16,12615,13368,12238,12954,350649,55266.0,8032896.0
2015-01-19,13198,13368,12803,12916,144759,55106.0,8032896.0
2015-01-20,12822,14008,12671,13538,216652,57757.0,8032896.0
2015-01-21,13594,13838,13424,13481,145829,57516.0,8032896.0
2015-01-22,13481,13575,12709,12897,119043,55025.0,8032896.0
2015-01-23,12935,13424,12935,13010,76356,55507.0,8032896.0
2015-01-26,12991,13311,12841,12841,66342,54784.0,8032896.0
2015-01-27,12652,12916,12125,12126,118674,51732.0,8032896.0
2015-01-28,11918,12483,11918,12483,48061,53258.0,8032896.0
2015-01-29,12445,12935,12389,12596,54342,53740.0,8032896.0
2015-01-30,12596,12784,12294,12408,38025,52937.0,8032896.0
2015-02-02,12407,12407,11956,12182,47848,51973.0,8032896.0
2015-02-03,12182,12370,12069,12370,38735,52776.0,8032896.0
2015-02-04,12276,12370,11993,11994,48805,51170.0,8032896.0
2015-02-05,12050,12426,11918,12427,57813,53017.0,8032896.0
2015-02-06,12426,12483,12144,12144,48263,51812.0,8032896.0
2015-02-09,12050,12351,11692,11768,51120,50206.0,8032896.0
2015-02-10,11635,11880,11560,11579,39916,49402.0,8032896.0
2015-02-11,11579,11861,11504,11711,57889,49965.0,8032896.0
2015-02-12,11711,12238,11485,12050,89854,51411.0,8032896.0
2015-02-13,12050,12182,11654,11975,76595,51089.0,8032896.0
2015-02-16,11861,12163,11523,11937,58241,50929.0,8032896.0
2015-02-17,11824,12200,11504,12107,80623,51652.0,8032896.0
2015-02-23,12219,12313,11880,12050,62231,51411.0,8032896.0
2015-02-24,11974,12163,11880,12013,55012,51250.0,8032896.0
2015-02-25,12050,12106,11843,11862,67398,50607.0,8032896.0
2015-02-26,11861,12370,11767,12182,120967,51973.0,8032896.0
2015-02-27,12182,12633,12182,12483,62652,53258.0,8032896.0
2015-03-02,12502,12671,12407,12427,35105,53017.0,8032896.0
2015-03-03,12445,12615,12276,12483,56659,53258.0,8032896.0
2015-03-04,12502,12746,12389,12521,63553,53419.0,8032896.0
2015-03-05,12520,12615,12426,12577,32558,53660.0,8032896.0
2015-03-06,12652,12709,12426,12427,36805,53017.0,8032896.0
2015-03-09,12407,12426,12050,12088,44684,51571.0,8032896.0
2015-03-10,12106,12276,11918,12031,48175,51330.0,8032896.0
2015-03-11,11956,12087,11805,11881,38698,50688.0,8032896.0
2015-03-12,11861,12200,11748,12069,58393,51491.0,8032896.0
2015-03-13,12069,12577,12069,12389,51369,52856.0,8032896.0
2015-03-16,12407,12520,12182,12220,38300,52133.0,8032896.0
2015-03-17,12257,12426,12238,12333,26626,52615.0,8032896.0
2015-03-18,12426,13048,12332,12351,143640,52696.0,8032896.0
2015-03-19,12389,12520,11824,12126,64027,51732.0,8032896.0
2015-03-20,12012,12219,11786,11843,65236,50527.0,8032896.0
2015-03-23,11805,11956,11504,11674,65215,49804.0,8032896.0
2015-03-24,11673,11786,11466,11730,28723,50045.0,8032896.0
2015-03-25,11711,11711,11485,11617,53353,49563.0,8032896.0
2015-03-26,11617,11918,11617,11730,34187,50045.0,8032896.0
2015-03-27,11730,11899,11315,11598,57592,49483.0,8032896.0
2015-03-30,11617,11748,11504,11598,19949,49483.0,8032896.0
2015-03-31,11579,11711,11485,11485,33614,49001.0,8032896.0
2015-04-01,11372,11485,11315,11391,40513,48599.0,8032896.0
2015-04-02,11297,11485,11165,11316,41934,48278.0,8032896.0
2015-04-03,11315,11428,11278,11354,36284,48438.0,8032896.0
2015-04-06,11315,11447,11297,11391,44552,48599.0,8032896.0
2015-04-07,11391,11635,11391,11485,29512,49001.0,8032896.0
2015-04-08,11485,11598,11353,11448,57522,48840.0,8032896.0
2015-04-09,11523,11541,11297,11410,36132,48679.0,8032896.0
2015-04-10,11410,11485,11184,11372,146546,48519.0,8032896.0
2015-04-13,11297,11466,11089,11165,84558,47635.0,8032896.0
2015-04-14,11297,11297,10638,10657,150782,45466.0,8032896.0
2015-04-15,10732,10939,10638,10902,48851,46510.0,8032896.0
2015-04-16,10864,11127,10751,10770,72961,45948.0,8032896.0
2015-04-17,10939,11428,10769,11335,198799,48358.0,8032896.0
2015-04-20,11202,11466,11165,11297,59948,48197.0,8032896.0
2015-04-21,11240,11334,11165,11203,52519,47796.0,8032896.0
2015-04-22,11221,11692,10638,11241,158786,47956.0,8032896.0
2015-04-23,11297,11428,10939,10996,66889,46912.0,8032896.0
2015-04-24,10920,11108,10882,10958,50685,46751.0,8032896.0
2015-04-27,10995,11165,10976,11052,27732,47153.0,8032896.0
2015-04-28,10976,11052,10826,10845,36742,46269.0,8032896.0
2015-04-29,10845,10901,10656,10751,27447,45868.0,8032896.0
2015-04-30,10751,10845,10393,10450,66304,44583.0,8032896.0
2015-05-04,10449,10543,10129,10130,40324,43217.0,8032896.0
2015-05-06,10035,10110,9696,9791,57830,41771.0,8032896.0
2015-05-07,9790,10148,9696,10092,26947,43056.0,8032896.0
2015-05-08,10016,10355,10016,10205,27966,43538.0,8032896.0
2015-05-11,10317,10543,10167,10412,26390,44422.0,8032896.0
2015-05-12,10393,10506,10317,10431,23512,44502.0,8032896.0
2015-05-13,10525,10619,10223,10525,45109,44904.0,8032896.0
2015-05-14,10543,10600,10412,10487,24482,44743.0,8032896.0
2015-05-15,10581,10581,10355,10487,25626,44743.0,8032896.0
2015-05-18,10562,10562,9696,9697,64032,41369.0,8032896.0
2015-05-19,9734,10449,9734,10017,57494,42735.0,8032896.0
2015-05-20,10016,10242,9884,9960,22124,42494.0,8032896.0
2015-05-21,9979,10336,9414,9734,57385,41530.0,8032896.0
2015-05-22,9753,9997,9734,9960,13565,42494.0,8032896.0
2015-05-26,9979,9979,9809,9828,24229,41932.0,8032896.0
2015-05-27,9866,9922,9546,9621,37868,41048.0,8032896.0
2015-05-28,9658,9696,9414,9603,42340,40968.0,8032896.0
2015-05-29,9602,9790,9451,9527,89765,40646.0,8032896.0
2015-06-01,9527,9715,9414,9603,24046,40968.0,8032896.0
2015-06-02,9696,9696,9244,9508,81613,40566.0,8032896.0
2015-06-03,9508,9602,9329,9527,30637,40646.0,8032896.0
2015-06-04,9546,9621,9433,9603,29755,40968.0,8032896.0
2015-06-05,9602,9658,9367,9527,27444,40646.0,8032896.0
2015-06-08,9451,9621,9414,9584,14360,40887.0,8032896.0
2015-06-09,9508,9658,9451,9659,22217,41209.0,8032896.0
2015-06-10,9602,10054,9602,9960,50775,42494.0,8032896.0
2015-06-11,9960,10110,9771,9828,33035,41932.0,8032896.0
2015-06-12,9828,9979,9734,9866,39843,42092.0,8032896.0
2015-06-15,9866,10054,9734,9753,19889,41610.0,8032896.0
2015-06-16,9715,9790,9414,9414,35007,40164.0,8032896.0
2015-06-17,9451,9847,9433,9715,21721,41450.0,8032896.0
2015-06-18,9753,9828,9508,9697,9562,41369.0,8032896.0
2015-06-19,9640,9790,9527,9772,14201,41691.0,8032896.0
2015-06-22,9809,9866,9696,9791,14936,41771.0,8032896.0
2015-06-23,9847,9922,9753,9847,17039,42012.0,8032896.0
2015-06-24,9847,9941,9790,9885,21953,42173.0,8032896.0
2015-06-25,9866,9884,9433,9791,28279,41771.0,8032896.0
2015-06-26,9658,9809,9546,9546,25330,40727.0,8032896.0
2015-06-29,9546,9546,9112,9113,62250,38879.0,8032896.0
2015-06-30,9075,9197,8830,9056,47074,38638.0,8032896.0
2015-07-01,9056,9367,9056,9367,30669,39964.0,8032896.0
2015-07-02,9329,9367,9225,9226,19289,39361.0,8032896.0
2015-07-03,9225,9414,9225,9226,19831,39361.0,8032896.0
2015-07-06,9103,9282,9075,9264,23433,39522.0,8032896.0
2015-07-07,9263,9329,9028,9094,22391,38799.0,8032896.0
2015-07-08,9094,9244,9047,9160,9576,39080.0,8032896.0
2015-07-09,9160,9160,8849,9085,20962,38759.0,8032896.0
2015-07-10,9094,9395,9028,9198,10496,39241.0,8032896.0
2015-07-13,9225,9489,9197,9452,18079,40325.0,8032896.0
2015-07-14,9489,9527,9348,9452,16506,40325.0,8032896.0
2015-07-15,9470,9527,9395,9433,13786,40245.0,8032896.0
2015-07-16,9329,9470,9282,9471,33462,40405.0,8032896.0
2015-07-17,9564,9828,9489,9546,45805,40727.0,8032896.0
2015-07-20,9715,9715,9546,9640,8016,41128.0,8032896.0
2015-07-21,9696,9753,9451,9659,19009,41209.0,8032896.0
2015-07-22,9677,9734,9527,9527,17446,40646.0,8032896.0
2015-07-23,9658,9658,9508,9584,16415,40887.0,8032896.0
2015-07-24,9546,9583,9404,9546,18074,40727.0,8032896.0
2015-07-27,9433,9527,9263,9471,27750,40405.0,8032896.0
2015-07-28,9385,9433,9235,9320,19784,39763.0,8032896.0
2015-07-29,9320,9395,9197,9198,9325,39241.0,8032896.0
2015-07-30,9207,9291,9037,9038,25121,38558.0,8032896.0
2015-07-31,9037,9178,8905,9056,9468,38638.0,8032896.0
2015-08-03,9037,9301,8981,9056,8352,38638.0,8032896.0
2015-08-04,8943,9150,8943,9066,8091,38678.0,8032896.0
2015-08-05,9075,9320,9075,9273,7399,39562.0,8032896.0
2015-08-06,9310,9489,9273,9405,9225,40124.0,8032896.0
2015-08-07,9329,9451,9263,9414,12718,40164.0,8032896.0
2015-08-10,9414,9414,9254,9254,6595,39482.0,8032896.0
2015-08-11,9254,9367,9047,9188,7882,39201.0,8032896.0
2015-08-12,9188,9225,8990,9179,22133,39160.0,8032896.0
2015-08-13,9254,9329,9103,9329,9456,39803.0,8032896.0
2015-08-17,9263,9395,9263,9329,7555,39803.0,8032896.0
2015-08-18,9273,9348,8971,8972,10800,38277.0,8032896.0
2015-08-19,8717,8962,8359,8473,48653,36148.0,8032896.0
2015-08-20,7945,8416,7945,8153,43326,34782.0,8032896.0
2015-08-21,7352,7747,7248,7465,70975,31850.0,8032896.0
2015-08-24,6975,7587,6872,6919,54628,29521.0,8032896.0
2015-08-25,6815,7343,6815,7249,41458,30927.0,8032896.0
2015-08-26,7230,7512,7154,7513,20373,32051.0,8032896.0
2015-08-27,7663,7663,7427,7531,27560,32132.0,8032896.0
2015-08-28,7569,7907,7569,7682,21668,32774.0,8032896.0
2015-08-31,7682,8058,7587,7851,22332,33497.0,8032896.0
2015-09-01,7851,7926,7380,7447,20302,31770.0,8032896.0
2015-09-02,7474,7992,7371,7757,34765,33096.0,8032896.0
2015-09-03,7917,8303,7898,8059,25656,34381.0,8032896.0
2015-09-04,8209,8359,8011,8012,26046,34180.0,8032896.0
2015-09-07,8086,8378,7766,8096,11865,34541.0,8032896.0
2015-09-08,8096,8171,7719,7786,17794,33216.0,8032896.0
2015-09-09,7804,8425,7804,8426,21864,35947.0,8032896.0
2015-09-10,8275,8425,8049,8115,29633,34622.0,8032896.0
2015-09-11,8265,8265,8067,8087,8301,34501.0,8032896.0
2015-09-14,8077,8171,7992,8124,5958,34662.0,8032896.0
2015-09-15,8124,8209,8077,8115,1321,34622.0,8032896.0
2015-09-16,8039,8256,8039,8219,6098,35064.0,8032896.0
2015-09-17,8218,8359,8190,8266,11209,35264.0,8032896.0
2015-09-18,8265,8350,8246,8341,7816,35586.0,8032896.0
2015-09-21,8275,8341,8190,8275,5221,35305.0,8032896.0
2015-09-22,8350,8350,8199,8285,3891,35345.0,8032896.0
2015-09-23,8284,8284,8105,8172,6002,34863.0,8032896.0
2015-09-24,8171,8312,8171,8285,4099,35345.0,8032896.0
2015-09-25,8284,8350,8152,8294,5188,35385.0,8032896.0
2015-09-30,8359,8359,8190,8275,5821,35305.0,8032896.0
2015-10-01,8284,8284,8218,8228,7555,35104.0,8032896.0
2015-10-02,8228,8444,8115,8294,12754,35385.0,8032896.0
2015-10-05,8293,8331,8209,8219,13682,35064.0,8032896.0
2015-10-06,8246,8293,8133,8219,11347,35064.0,8032896.0
2015-10-07,8275,8275,8133,8134,17369,34702.0,8032896.0
2015-10-08,8133,8143,8030,8087,9900,34501.0,8032896.0
2015-10-12,8096,8171,8011,8134,5594,34702.0,8032896.0
2015-10-13,8133,8406,8077,8360,23719,35666.0,8032896.0
2015-10-14,8359,10864,8312,10864,1533416,46350.0,8032896.0
2015-10-15,10920,10939,10092,10450,612378,44583.0,8032896.0
2015-10-16,10355,10751,9922,10167,289610,43378.0,8032896.0
2015-10-19,10073,10543,9771,9885,183922,42173.0,8032896.0
2015-10-20,10073,10543,9771,9941,222345,42414.0,8032896.0
2015-10-21,10299,10299,9508,9998,165047,42655.0,8032896.0
2015-10-22,9997,9997,9677,9678,49054,41289.0,8032896.0
2015-10-23,9771,9941,9658,9659,39605,41209.0,8032896.0
2015-10-26,9715,10016,9677,9753,52369,41610.0,8032896.0
2015-10-27,9771,10167,9583,10167,80576,43378.0,8032896.0
2015-10-28,10167,10261,9847,9885,78682,42173.0,8032896.0
2015-10-29,9960,10393,9828,9923,80073,42333.0,8032896.0
