제이엔케이히터(126880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-30,4300,4300,4189,4252,1729,48960.0,8000000.0
2014-07-01,4216,4300,4216,4224,4289,48640.0,8000000.0
2014-07-02,4265,4279,4182,4224,6780,48640.0,8000000.0
2014-07-03,4293,4293,4188,4245,3604,48880.0,8000000.0
2014-07-04,4272,4272,4223,4231,3563,48720.0,8000000.0
2014-07-07,4202,4272,4189,4238,2495,48800.0,8000000.0
2014-07-08,4237,4244,4182,4245,4592,48880.0,8000000.0
2014-07-09,4216,4258,4195,4231,3882,48720.0,8000000.0
2014-07-10,4272,4272,4230,4252,7069,48960.0,8000000.0
2014-07-11,4237,4549,4154,4231,50943,48720.0,8000000.0
2014-07-14,4300,4300,4216,4224,11373,48640.0,8000000.0
2014-07-15,4216,4348,4189,4321,35615,49760.0,8000000.0
2014-07-16,4307,4341,4265,4273,14060,49200.0,8000000.0
2014-07-17,4265,4341,4258,4328,3902,49840.0,8000000.0
2014-07-18,4334,4369,4182,4328,13159,49840.0,8000000.0
2014-07-21,4327,4341,4223,4293,5893,49440.0,8000000.0
2014-07-22,4327,4334,4265,4300,4169,49520.0,8000000.0
2014-07-23,4272,4327,4189,4279,2586,49280.0,8000000.0
2014-07-24,4307,4307,4202,4266,6399,49120.0,8000000.0
2014-07-25,4293,4293,4209,4252,1940,48960.0,8000000.0
2014-07-28,4202,4293,4168,4217,7465,48560.0,8000000.0
2014-07-29,4230,4230,4105,4106,4788,47280.0,8000000.0
2014-07-30,4147,4147,4029,4057,5676,46720.0,8000000.0
2014-07-31,4015,4091,3862,3953,10612,45520.0,8000000.0
2014-08-01,3952,4022,3876,3995,3091,46000.0,8000000.0
2014-08-04,3994,4084,3994,4050,3405,46640.0,8000000.0
2014-08-05,3980,4077,3966,4071,1405,46880.0,8000000.0
2014-08-06,4084,4133,4043,4099,826,47200.0,8000000.0
2014-08-07,4126,4126,4043,4092,704,47120.0,8000000.0
2014-08-08,4112,4112,4029,4071,1304,46880.0,8000000.0
2014-08-11,4029,4126,3932,4029,5841,46400.0,8000000.0
2014-08-12,4036,4084,4001,4002,2089,46080.0,8000000.0
2014-08-13,3987,4029,3959,4015,3919,46240.0,8000000.0
2014-08-14,4015,4029,3876,3995,1741,46000.0,8000000.0
2014-08-18,3959,4001,3890,3925,9478,45200.0,8000000.0
2014-08-19,3890,3945,3820,3876,14020,44640.0,8000000.0
2014-08-20,3827,3883,3681,3682,16071,42400.0,8000000.0
2014-08-21,3751,3751,3556,3598,20441,41440.0,8000000.0
2014-08-22,3598,3633,3549,3585,14956,41280.0,8000000.0
2014-08-25,3563,3612,3466,3522,17067,40560.0,8000000.0
2014-08-26,3473,3522,3449,3487,10468,40160.0,8000000.0
2014-08-27,3535,3535,3462,3487,11469,40160.0,8000000.0
2014-08-28,3473,3473,3396,3456,12191,39800.0,8000000.0
2014-08-29,3456,3469,3438,3459,11010,39840.0,8000000.0
2014-09-01,3469,3469,3431,3442,4276,39640.0,8000000.0
2014-09-02,3442,3442,3233,3234,18439,37240.0,8000000.0
2014-09-03,3230,3396,3185,3289,26701,37880.0,8000000.0
2014-09-04,3289,3709,3167,3612,122067,41600.0,8000000.0
2014-09-05,3633,3959,3549,3946,103141,45440.0,8000000.0
2014-09-11,3925,3994,3716,3869,46637,44560.0,8000000.0
2014-09-12,3841,3862,3716,3724,32480,42880.0,8000000.0
2014-09-15,3688,3744,3549,3557,26783,40960.0,8000000.0
2014-09-16,3563,3591,3508,3557,19880,40960.0,8000000.0
2014-09-17,3591,3612,3480,3571,11763,41120.0,8000000.0
2014-09-18,3633,3633,3508,3529,26247,40640.0,8000000.0
2014-09-19,3584,3737,3522,3710,29919,42720.0,8000000.0
2014-09-22,3751,3765,3654,3744,10467,43120.0,8000000.0
2014-09-23,3702,3765,3674,3744,3042,43120.0,8000000.0
2014-09-24,3744,3820,3667,3807,33077,43840.0,8000000.0
2014-09-25,3723,3904,3723,3904,14447,44960.0,8000000.0
2014-09-26,3904,4202,3904,4106,39354,47280.0,8000000.0
2014-09-29,4105,4168,4050,4120,18301,47440.0,8000000.0
2014-09-30,4084,4202,4084,4134,19377,47600.0,8000000.0
2014-10-01,4112,4189,4043,4064,16082,46800.0,8000000.0
2014-10-02,4043,4126,4015,4064,4689,46800.0,8000000.0
2014-10-06,4022,4064,3904,4002,8016,46080.0,8000000.0
2014-10-07,3966,4043,3918,3918,1431,45120.0,8000000.0
2014-10-08,3918,4022,3883,3904,1439,44960.0,8000000.0
2014-10-10,3904,3959,3806,3849,13920,44320.0,8000000.0
2014-10-13,3925,3925,3751,3807,14668,43840.0,8000000.0
2014-10-14,3723,3827,3716,3821,9993,44000.0,8000000.0
2014-10-15,3834,3834,3765,3821,936,44000.0,8000000.0
2014-10-16,3765,3820,3758,3821,11807,44000.0,8000000.0
2014-10-17,3890,3938,3765,3939,15639,45360.0,8000000.0
2014-10-20,3938,3987,3827,3876,9000,44640.0,8000000.0
2014-10-21,3952,3959,3855,3911,10396,45040.0,8000000.0
2014-10-22,3897,3959,3883,3890,7195,44800.0,8000000.0
2014-10-23,3883,3952,3799,3800,6856,43760.0,8000000.0
2014-10-24,3751,3799,3681,3682,13428,42400.0,8000000.0
2014-10-27,3542,3674,3542,3619,15703,41680.0,8000000.0
2014-10-28,3480,3619,3480,3578,11459,41200.0,8000000.0
2014-10-29,3522,3681,3522,3647,6320,42000.0,8000000.0
2014-10-30,3612,3751,3598,3647,3223,42000.0,8000000.0
2014-10-31,3619,3695,3549,3550,3059,40880.0,8000000.0
2014-11-03,3542,3598,3522,3598,4660,41440.0,8000000.0
2014-11-04,3570,3612,3508,3536,18476,40720.0,8000000.0
2014-11-05,3355,3528,3355,3425,3798,39440.0,8000000.0
2014-11-06,3438,3542,3306,3407,21162,39240.0,8000000.0
2014-11-07,3407,3442,3362,3362,11238,38720.0,8000000.0
2014-11-10,3341,3438,3341,3404,6175,39200.0,8000000.0
2014-11-11,3386,3508,3379,3456,6072,39800.0,8000000.0
2014-11-12,3480,3793,3456,3487,21175,40160.0,8000000.0
2014-11-13,3570,3786,3508,3717,28702,42800.0,8000000.0
2014-11-14,3716,3772,3549,3647,5307,42000.0,8000000.0
2014-11-17,3674,3674,3480,3543,7379,40800.0,8000000.0
2014-11-18,3522,3570,3400,3411,11489,39280.0,8000000.0
2014-11-19,3462,3469,3257,3334,16357,38400.0,8000000.0
2014-11-20,3334,3508,3278,3362,11072,38720.0,8000000.0
2014-11-21,3369,3376,3313,3334,9858,38400.0,8000000.0
2014-11-24,3393,3407,3320,3348,14018,38560.0,8000000.0
2014-11-25,3348,3438,3334,3369,5551,38800.0,8000000.0
2014-11-26,3358,3438,3344,3435,6656,39560.0,8000000.0
2014-11-27,3390,3442,3362,3411,13927,39280.0,8000000.0
2014-11-28,3417,3438,3320,3321,15594,38240.0,8000000.0
2014-12-01,3390,3390,3174,3227,9779,37160.0,8000000.0
2014-12-02,3244,3244,3091,3126,12018,36000.0,8000000.0
2014-12-03,3125,3139,3052,3112,22535,35840.0,8000000.0
2014-12-04,3132,3167,3084,3136,9142,36120.0,8000000.0
2014-12-05,3157,3292,3132,3286,22373,37840.0,8000000.0
2014-12-08,3285,3330,3209,3324,4548,38280.0,8000000.0
2014-12-09,3334,3438,3264,3439,15270,39600.0,8000000.0
2014-12-10,3442,3508,3334,3459,10156,39840.0,8000000.0
2014-12-11,3456,3456,3369,3456,11901,39800.0,8000000.0
2014-12-12,3379,3480,3379,3470,4020,39960.0,8000000.0
2014-12-15,3480,3480,3334,3338,68095,38440.0,8000000.0
2014-12-16,3292,3369,3216,3223,7945,37120.0,8000000.0
2014-12-17,3264,3271,3119,3119,12992,35920.0,8000000.0
2014-12-18,3132,3178,3025,3025,10610,34840.0,8000000.0
2014-12-19,3039,3167,3039,3102,30470,35720.0,8000000.0
2014-12-22,3136,3185,3101,3154,1247,36320.0,8000000.0
2014-12-23,3153,3289,3146,3227,141390,37160.0,8000000.0
2014-12-24,3299,3299,3167,3255,2692,37480.0,8000000.0
2014-12-26,3268,3268,3205,3244,977,37360.0,8000000.0
2014-12-29,3244,3310,3209,3272,5500,37680.0,8000000.0
2014-12-30,3233,3299,3174,3234,2330,37240.0,8000000.0
2015-01-02,3264,3264,3174,3227,3813,37160.0,8000000.0
2015-01-05,3202,3264,3174,3227,6843,37160.0,8000000.0
2015-01-06,3160,3313,3160,3279,2322,37760.0,8000000.0
2015-01-07,3299,3334,3268,3296,3771,37960.0,8000000.0
2015-01-08,3330,3330,3240,3286,3541,37840.0,8000000.0
2015-01-09,3327,3327,3264,3265,2876,37600.0,8000000.0
2015-01-12,3334,3334,3244,3261,1370,37560.0,8000000.0
2015-01-13,3240,3330,3202,3265,972,37600.0,8000000.0
2015-01-14,3264,3264,3195,3213,288,37000.0,8000000.0
2015-01-15,3268,3320,3160,3258,1153,37520.0,8000000.0
2015-01-16,3219,3268,3160,3241,1219,37320.0,8000000.0
2015-01-19,3268,3268,3212,3265,6463,37600.0,8000000.0
2015-01-20,3268,3299,3237,3300,2115,38000.0,8000000.0
2015-01-21,3501,3501,3306,3411,8487,39280.0,8000000.0
2015-01-22,3438,3438,3334,3380,9184,38920.0,8000000.0
2015-01-23,3403,3403,3178,3272,13676,37680.0,8000000.0
2015-01-26,3296,3296,3195,3275,4144,37720.0,8000000.0
2015-01-27,3257,3674,3195,3501,106578,40320.0,8000000.0
2015-01-28,3515,3515,3403,3404,29973,39200.0,8000000.0
2015-01-29,3400,3417,3362,3397,6198,39120.0,8000000.0
2015-01-30,3442,3452,3396,3397,15394,39120.0,8000000.0
2015-02-02,3407,3744,3372,3564,39331,41040.0,8000000.0
2015-02-03,3563,3626,3473,3508,15801,40400.0,8000000.0
2015-02-04,3473,3577,3445,3578,20373,41200.0,8000000.0
2015-02-05,3577,3591,3456,3501,16118,40320.0,8000000.0
2015-02-06,3549,3549,3473,3508,2669,40400.0,8000000.0
2015-02-09,3542,3598,3431,3453,9369,39760.0,8000000.0
2015-02-10,3480,3487,3407,3466,3740,39920.0,8000000.0
2015-02-11,3449,3473,3414,3414,4900,39320.0,8000000.0
2015-02-12,3417,3445,3390,3442,2923,39640.0,8000000.0
2015-02-13,3442,3469,3414,3466,26450,39920.0,8000000.0
2015-02-16,3466,3674,3466,3668,57735,42240.0,8000000.0
2015-02-17,3661,3661,3542,3598,27678,41440.0,8000000.0
2015-02-23,3661,3667,3570,3585,23076,41280.0,8000000.0
2015-02-24,3633,3709,3577,3654,23932,42080.0,8000000.0
2015-02-25,3654,3681,3605,3661,19194,42160.0,8000000.0
2015-02-26,3661,3667,3577,3640,12492,41920.0,8000000.0
2015-02-27,3640,3674,3591,3675,22976,42320.0,8000000.0
2015-03-02,3688,3918,3681,3765,77008,43360.0,8000000.0
2015-03-03,3737,3834,3723,3828,23623,44080.0,8000000.0
2015-03-04,3827,4043,3827,3995,57328,46000.0,8000000.0
2015-03-05,3994,4133,3994,4078,18129,46960.0,8000000.0
2015-03-06,4077,4126,3897,3967,18081,45680.0,8000000.0
2015-03-09,3945,4036,3890,3897,22808,44880.0,8000000.0
2015-03-10,3876,4001,3730,3758,30849,43280.0,8000000.0
2015-03-11,3799,3820,3674,3786,39073,43600.0,8000000.0
2015-03-12,3786,3938,3723,3939,18383,45360.0,8000000.0
2015-03-13,3932,3938,3848,3932,13724,45280.0,8000000.0
2015-03-16,3932,3932,3862,3876,10513,44640.0,8000000.0
2015-03-17,3918,4015,3904,3960,7839,45600.0,8000000.0
2015-03-18,3994,3994,3855,3890,26296,44800.0,8000000.0
2015-03-19,3827,3890,3820,3890,4967,44800.0,8000000.0
2015-03-20,3890,3918,3793,3911,5067,45040.0,8000000.0
2015-03-23,3918,3925,3841,3918,6081,45120.0,8000000.0
2015-03-24,3918,3994,3890,3960,4622,45600.0,8000000.0
2015-03-25,4064,4070,3973,4071,17926,46880.0,8000000.0
2015-03-26,4070,4126,4008,4043,7926,46560.0,8000000.0
2015-03-27,4091,4091,3973,4050,6264,46640.0,8000000.0
2015-03-30,4050,4091,3959,4085,9965,47040.0,8000000.0
2015-03-31,4084,4300,4043,4273,32376,49200.0,8000000.0
2015-04-01,4272,4307,4126,4224,29396,48640.0,8000000.0
2015-04-02,4223,4300,4168,4245,11515,48880.0,8000000.0
2015-04-03,4313,4466,4251,4377,43814,50400.0,8000000.0
2015-04-06,4397,4473,4341,4432,17567,51040.0,8000000.0
2015-04-07,4404,4438,4327,4384,27171,50480.0,8000000.0
2015-04-08,4383,4411,4175,4252,24365,48960.0,8000000.0
2015-04-09,4258,4334,4251,4307,10360,49600.0,8000000.0
2015-04-10,4272,4445,4272,4391,20351,50560.0,8000000.0
2015-04-13,4390,4438,4320,4384,13784,50480.0,8000000.0
2015-04-14,4418,4418,4272,4384,14849,50480.0,8000000.0
2015-04-15,4383,4445,4307,4439,12850,51120.0,8000000.0
2015-04-16,4438,4452,4397,4425,4932,50960.0,8000000.0
2015-04-17,4445,4480,4362,4411,4716,50800.0,8000000.0
2015-04-20,4404,4473,4168,4168,44164,48000.0,8000000.0
2015-04-21,4133,4195,4057,4161,32735,47920.0,8000000.0
2015-04-22,4161,4230,3799,4002,41166,46080.0,8000000.0
2015-04-23,4043,4057,3890,3974,31097,45760.0,8000000.0
2015-04-24,4043,4563,3973,4259,167691,49040.0,8000000.0
2015-04-27,4188,4244,4105,4127,31275,47520.0,8000000.0
2015-04-28,4105,4369,4015,4161,37146,47920.0,8000000.0
2015-04-29,4133,4161,3994,4015,16051,46240.0,8000000.0
2015-04-30,3966,4070,3945,3946,22924,45440.0,8000000.0
2015-05-04,3855,3938,3779,3897,27284,44880.0,8000000.0
2015-05-06,3897,3897,3744,3786,34278,43600.0,8000000.0
2015-05-07,3786,3848,3681,3751,19361,43200.0,8000000.0
2015-05-08,3813,3897,3688,3897,21130,44880.0,8000000.0
2015-05-11,3911,3980,3827,3981,1933,45840.0,8000000.0
2015-05-12,3959,3994,3897,3946,5686,45440.0,8000000.0
2015-05-13,3987,4057,3945,4057,12489,46720.0,8000000.0
2015-05-14,4084,4119,3987,4064,8458,46800.0,8000000.0
2015-05-15,4084,4140,4015,4099,8016,47200.0,8000000.0
2015-05-18,4036,4084,3897,4015,52795,46240.0,8000000.0
2015-05-19,4022,4022,3820,3904,20528,44960.0,8000000.0
2015-05-20,3841,3918,3786,3856,24086,44400.0,8000000.0
2015-05-21,3793,3862,3751,3863,24553,44480.0,8000000.0
2015-05-22,3855,3925,3855,3869,14832,44560.0,8000000.0
2015-05-26,4098,4098,3751,3828,7568,44080.0,8000000.0
2015-05-27,3765,3841,3716,3793,4659,43680.0,8000000.0
2015-05-28,3793,3876,3730,3856,5197,44400.0,8000000.0
2015-05-29,3786,3862,3786,3800,4827,43760.0,8000000.0
2015-06-01,3869,3945,3806,3856,11083,44400.0,8000000.0
2015-06-02,3820,3897,3681,3682,5318,42400.0,8000000.0
2015-06-03,3813,3869,3667,3668,3188,42240.0,8000000.0
2015-06-04,3751,3855,3598,3675,21264,42320.0,8000000.0
2015-06-05,3786,3786,3556,3571,9660,41120.0,8000000.0
2015-06-08,3528,3605,3473,3494,15600,40240.0,8000000.0
2015-06-09,3598,3598,3473,3585,14942,41280.0,8000000.0
2015-06-10,3661,3661,3528,3529,21530,40640.0,8000000.0
2015-06-11,3542,3681,3473,3543,42790,40800.0,8000000.0
2015-06-12,3619,3619,3428,3508,13996,40400.0,8000000.0
2015-06-15,3501,3570,3473,3550,8065,40880.0,8000000.0
2015-06-16,3549,3786,3473,3578,55406,41200.0,8000000.0
2015-06-17,3820,3820,3577,3578,21756,41200.0,8000000.0
2015-06-18,3667,3667,3469,3494,9462,40240.0,8000000.0
2015-06-19,3542,3542,3431,3435,19960,39560.0,8000000.0
2015-06-22,3501,3515,3452,3456,4326,39800.0,8000000.0
2015-06-23,3494,3591,3456,3557,6928,40960.0,8000000.0
2015-06-24,3702,3702,3563,3605,6374,41520.0,8000000.0
2015-06-25,3640,3654,3501,3557,16549,40960.0,8000000.0
2015-06-26,3466,3605,3466,3598,14873,41440.0,8000000.0
2015-06-29,3626,3626,3473,3480,13324,40080.0,8000000.0
2015-06-30,3542,3549,3466,3473,9195,40000.0,8000000.0
2015-07-01,3535,3619,3501,3598,7066,41440.0,8000000.0
2015-07-02,3626,3626,3473,3619,4925,41680.0,8000000.0
2015-07-03,3570,3661,3570,3626,5677,41760.0,8000000.0
2015-07-06,3626,3667,3556,3564,25398,41040.0,8000000.0
2015-07-07,3647,3667,3431,3439,25212,39600.0,8000000.0
2015-07-08,3473,3508,3362,3480,18675,40080.0,8000000.0
2015-07-09,3480,3480,3355,3373,20227,38840.0,8000000.0
2015-07-10,3376,3438,3369,3435,7209,39560.0,8000000.0
2015-07-13,3508,3515,3403,3404,7710,39200.0,8000000.0
2015-07-14,3469,3501,3396,3480,13726,40080.0,8000000.0
2015-07-15,3813,4501,3723,4168,342230,48000.0,8000000.0
2015-07-16,4251,4251,3980,4168,63577,48000.0,8000000.0
2015-07-17,4175,4195,3959,3974,48373,45760.0,8000000.0
2015-07-20,4070,4168,3980,4168,29807,48000.0,8000000.0
2015-07-21,4168,4182,4029,4043,6436,46560.0,8000000.0
2015-07-22,4119,4258,4029,4252,33602,48960.0,8000000.0
2015-07-23,4306,4438,4188,4259,26857,49040.0,8000000.0
2015-07-24,4313,4341,4202,4203,8473,48400.0,8000000.0
2015-07-27,4195,4202,3959,4134,15774,47600.0,8000000.0
2015-07-28,4112,4258,4001,4259,11226,49040.0,8000000.0
2015-07-29,4279,4341,4133,4210,11871,48480.0,8000000.0
2015-07-30,4244,4251,4133,4245,12696,48880.0,8000000.0
2015-07-31,4230,4473,4209,4293,49387,49440.0,8000000.0
2015-08-03,4307,4307,4140,4286,27879,49360.0,8000000.0
2015-08-04,4286,4515,4251,4377,24065,50400.0,8000000.0
2015-08-05,4376,4438,4341,4405,6746,50720.0,8000000.0
2015-08-06,4376,4411,4293,4328,18495,49840.0,8000000.0
2015-08-07,4327,4445,4168,4411,40511,50800.0,8000000.0
2015-08-10,4383,4431,4119,4182,27039,48160.0,8000000.0
2015-08-11,4237,4376,4077,4245,18132,48880.0,8000000.0
2015-08-12,4313,4376,4140,4252,3613,48960.0,8000000.0
2015-08-13,4286,4286,4154,4231,3797,48720.0,8000000.0
2015-08-17,4230,4230,3966,4120,11754,47440.0,8000000.0
2015-08-18,4064,4154,3959,4029,16979,46400.0,8000000.0
2015-08-19,4043,4043,3876,3960,4863,45600.0,8000000.0
2015-08-20,3841,4001,3841,3988,2674,45920.0,8000000.0
2015-08-21,3987,3987,3681,3876,11908,44640.0,8000000.0
2015-08-24,3876,3876,3681,3842,9287,44240.0,8000000.0
2015-08-25,3952,3952,3654,3876,2379,44640.0,8000000.0
2015-08-26,3765,3994,3730,3730,12250,42960.0,8000000.0
2015-08-27,3862,3945,3806,3849,3339,44320.0,8000000.0
2015-08-28,3820,3959,3820,3925,1137,45200.0,8000000.0
2015-08-31,4050,4057,3918,4002,5366,46080.0,8000000.0
2015-09-01,4084,4084,3952,4022,1700,46320.0,8000000.0
2015-09-02,4029,4029,3890,3974,10602,45760.0,8000000.0
2015-09-03,4001,4001,3938,3988,2177,45920.0,8000000.0
2015-09-04,4036,4043,3890,3897,10037,44880.0,8000000.0
2015-09-07,3855,4064,3841,4057,3440,46720.0,8000000.0
2015-09-08,4077,4182,3980,4050,4573,46640.0,8000000.0
2015-09-09,4084,4126,3987,4078,4548,46960.0,8000000.0
2015-09-10,4105,4105,3994,4015,7082,46240.0,8000000.0
2015-09-11,4008,4077,3994,4057,2394,46720.0,8000000.0
2015-09-14,4084,4202,4057,4085,12344,47040.0,8000000.0
2015-09-15,4084,4126,3966,4085,2343,47040.0,8000000.0
2015-09-16,4084,4098,3966,4085,2431,47040.0,8000000.0
2015-09-17,4084,4133,4070,4134,4671,47600.0,8000000.0
2015-09-18,4161,4161,4029,4140,1214,47680.0,8000000.0
2015-09-21,4084,4154,4084,4120,656,47440.0,8000000.0
2015-09-22,4119,4147,4036,4078,15734,46960.0,8000000.0
2015-09-23,4126,4126,4015,4029,3615,46400.0,8000000.0
2015-09-24,4126,4126,3925,3925,5631,45200.0,8000000.0
2015-09-25,3945,4105,3945,4085,4432,47040.0,8000000.0
2015-09-30,4188,4188,4057,4127,2188,47520.0,8000000.0
2015-10-01,4133,4147,4091,4147,3157,47760.0,8000000.0
2015-10-02,4195,4202,4098,4161,10777,47920.0,8000000.0
2015-10-05,4168,4168,4119,4161,5182,47920.0,8000000.0
2015-10-06,4195,4195,4112,4154,4728,47840.0,8000000.0
2015-10-07,4195,4195,4070,4154,4491,47840.0,8000000.0
2015-10-08,4154,4154,4029,4134,4197,47600.0,8000000.0
2015-10-12,4168,4168,4036,4113,5348,47360.0,8000000.0
2015-10-13,4112,4341,4029,4161,17509,47920.0,8000000.0
2015-10-14,4202,5404,4077,5099,1361721,58720.0,8000000.0
2015-10-15,5098,5584,4890,5086,580149,58560.0,8000000.0
2015-10-16,5119,5140,4758,4884,266275,56240.0,8000000.0
2015-10-19,4827,4841,4591,4696,146113,54080.0,8000000.0
2015-10-20,4772,4910,4640,4682,128514,53920.0,8000000.0
2015-10-21,4681,4792,4612,4724,61420,54400.0,8000000.0
2015-10-22,4723,5209,4667,4669,275380,53760.0,8000000.0
2015-10-23,4834,4834,4633,4780,68796,55040.0,8000000.0
2015-10-26,4827,4869,4751,4752,36101,54720.0,8000000.0
2015-10-27,4702,4827,4626,4627,38109,53280.0,8000000.0
2015-10-28,4605,4654,4515,4655,59919,53600.0,8000000.0
2015-10-29,4584,4765,4584,4724,35098,54400.0,8000000.0
2015-10-30,4681,4792,4605,4689,38444,54000.0,8000000.0
2015-11-02,4751,4751,4633,4717,13105,54320.0,8000000.0
2015-11-03,4792,4806,4709,4724,25518,54400.0,8000000.0
2015-11-04,4702,4792,4688,4703,33282,54160.0,8000000.0
2015-11-05,4737,4737,4591,4627,47489,53280.0,8000000.0
2015-11-06,4661,4674,4369,4474,72330,51520.0,8000000.0
2015-11-09,4494,4494,4307,4425,28808,50960.0,8000000.0
2015-11-10,4425,4438,4279,4405,20226,50720.0,8000000.0
2015-11-11,4445,4459,4265,4293,35468,49440.0,8000000.0
2015-11-12,4307,4404,4279,4405,19243,50720.0,8000000.0
2015-11-13,4397,4459,4307,4439,10092,51120.0,8000000.0
2015-11-16,4452,4452,4307,4349,11523,50080.0,8000000.0
2015-11-17,4348,4445,4307,4405,17425,50720.0,8000000.0
2015-11-18,4341,4418,4334,4418,14214,50880.0,8000000.0
2015-11-19,4418,4501,4348,4488,17224,51680.0,8000000.0
2015-11-20,4425,4619,4376,4571,24446,52640.0,8000000.0
2015-11-23,4584,4716,4570,4571,18185,52640.0,8000000.0
2015-11-24,4667,4674,4508,4509,15634,51920.0,8000000.0
2015-11-25,4674,4674,4487,4620,14487,53200.0,8000000.0
2015-11-26,4681,4681,4549,4613,9791,53120.0,8000000.0
2015-11-27,4667,4667,4494,4530,14222,52160.0,8000000.0
2015-11-30,4570,4570,4348,4446,17146,51200.0,8000000.0
2015-12-01,4376,4466,4320,4446,22422,51200.0,8000000.0
2015-12-02,4480,4480,4383,4481,10668,51600.0,8000000.0
2015-12-03,4480,4556,4418,4557,12012,52480.0,8000000.0
2015-12-04,4591,4598,4480,4537,11118,52240.0,8000000.0
2015-12-07,4536,4577,4466,4467,7080,51440.0,8000000.0
2015-12-08,4355,4466,4355,4411,14050,50800.0,8000000.0
2015-12-09,4411,4411,4168,4210,63485,48480.0,8000000.0
2015-12-10,4084,4195,4029,4120,25109,47440.0,8000000.0
2015-12-11,4064,4182,4064,4120,21055,47440.0,8000000.0
2015-12-14,4147,4147,3980,4057,12346,46720.0,8000000.0
2015-12-15,3980,4161,3980,4134,5798,47600.0,8000000.0
2015-12-16,4230,4300,4175,4273,19722,49200.0,8000000.0
2015-12-17,4390,4390,4168,4314,8989,49680.0,8000000.0
2015-12-18,4313,4438,4244,4245,8360,48880.0,8000000.0
2015-12-21,4244,4334,4216,4307,3513,49600.0,8000000.0
2015-12-22,4307,4307,4175,4273,9239,49200.0,8000000.0
2015-12-23,4300,4307,4189,4300,11732,49520.0,8000000.0
2015-12-24,4300,4362,4209,4328,16954,49840.0,8000000.0
2015-12-28,4334,4411,4307,4321,11636,49760.0,8000000.0
2015-12-29,4320,4362,4286,4342,15914,50000.0,8000000.0
2015-12-30,4341,4397,4251,4391,31454,50560.0,8000000.0
2016-01-04,4397,4681,4397,4620,52285,53200.0,8000000.0
2016-01-05,4619,4647,4445,4557,30222,52480.0,8000000.0
2016-01-06,4619,4723,4549,4627,17058,53280.0,8000000.0
2016-01-07,4674,4674,4376,4502,43111,51840.0,8000000.0
2016-01-08,4452,4515,4307,4516,15484,52000.0,8000000.0
2016-01-11,4397,4584,4397,4544,13580,52320.0,8000000.0
2016-01-12,4543,4626,4397,4432,13798,51040.0,8000000.0
2016-01-13,4418,4522,4376,4384,24150,50480.0,8000000.0
2016-01-14,4307,4418,4272,4411,8525,50800.0,8000000.0
2016-01-15,4438,4487,4348,4418,11122,50880.0,8000000.0
2016-01-18,4390,4820,4390,4696,83308,54080.0,8000000.0
2016-01-19,4723,4730,4549,4585,37249,52800.0,8000000.0
2016-01-20,4584,4848,4445,4599,120922,52960.0,8000000.0
2016-01-21,4605,4612,4313,4314,70927,49680.0,8000000.0
2016-01-22,4306,4369,4077,4245,87699,48880.0,8000000.0
2016-01-25,4216,4306,4182,4245,27698,48880.0,8000000.0
2016-01-26,4244,4265,4202,4210,11189,48480.0,8000000.0
2016-01-27,4195,4307,4105,4293,49589,49440.0,8000000.0
2016-01-28,4307,4355,4258,4335,8378,49920.0,8000000.0
2016-01-29,4327,4376,4307,4314,19584,49680.0,8000000.0
2016-02-01,4376,4466,4348,4425,22563,50960.0,8000000.0
2016-02-02,4445,4445,4251,4384,16738,50480.0,8000000.0
2016-02-03,4286,4390,4265,4342,9352,50000.0,8000000.0
2016-02-04,4390,4584,4286,4488,42835,51680.0,8000000.0
2016-02-05,4619,4695,4445,4488,14745,51680.0,8000000.0
2016-02-11,4411,4431,4189,4210,29903,48480.0,8000000.0
2016-02-12,4369,4369,4133,4231,14234,48720.0,8000000.0
2016-02-15,4175,4341,4175,4307,19342,49600.0,8000000.0
2016-02-16,4293,4418,4293,4377,11366,50400.0,8000000.0
2016-02-17,4431,4584,4272,4356,68850,50160.0,8000000.0
2016-02-18,4383,4480,4244,4328,27908,49840.0,8000000.0
2016-02-19,4341,4383,4307,4384,12847,50480.0,8000000.0
2016-02-22,4723,5696,4591,5204,1728268,59920.0,8000000.0
2016-02-23,5105,5126,4910,5065,469640,58320.0,8000000.0
2016-02-24,5049,5167,4834,4835,263517,55680.0,8000000.0
2016-02-25,4834,4952,4723,4724,134037,54400.0,8000000.0
2016-02-26,4806,4862,4681,4856,63664,55920.0,8000000.0
2016-02-29,4772,4848,4674,4676,95677,53840.0,8000000.0
2016-03-02,4688,4848,4688,4717,62645,54320.0,8000000.0
2016-03-03,4785,4966,4744,4960,140182,57120.0,8000000.0
2016-03-04,4931,5001,4855,4912,62515,56560.0,8000000.0
2016-03-07,4910,5008,4813,4815,72943,55440.0,8000000.0
2016-03-08,4855,4862,4765,4821,26927,55520.0,8000000.0
2016-03-09,4813,4890,4806,4849,12773,55840.0,8000000.0
2016-03-10,4855,4917,4799,4905,39192,56480.0,8000000.0
2016-03-11,4938,4938,4820,4835,21949,55680.0,8000000.0
2016-03-14,4883,4883,4785,4828,24441,55600.0,8000000.0
2016-03-15,4827,5015,4827,4981,35213,57360.0,8000000.0
2016-03-16,5001,5091,4910,4912,86855,56560.0,8000000.0
2016-03-17,4945,5015,4897,4898,36695,56400.0,8000000.0
