우노앤컴퍼니(114630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-04,4805,4900,4730,4800,60962,62466.0,13013789.0
2013-06-05,4800,4820,4660,4765,27958,62011.0,13013789.0
2013-06-07,4540,4725,4450,4525,88880,58887.0,13013789.0
2013-06-10,4440,4580,4440,4540,55256,59083.0,13013789.0
2013-06-11,4570,4570,4480,4555,35851,59278.0,13013789.0
2013-06-12,4555,4595,4505,4565,24954,59408.0,13013789.0
2013-06-13,4520,4590,4460,4500,25732,58562.0,13013789.0
2013-06-14,4470,4560,4470,4550,31387,59213.0,13013789.0
2013-06-17,4520,4575,4395,4500,50486,58562.0,13013789.0
2013-06-18,4500,4570,4420,4550,39565,59213.0,13013789.0
2013-06-19,4550,4560,4460,4470,45775,58172.0,13013789.0
2013-06-20,4440,4465,4365,4400,39722,57261.0,13013789.0
2013-06-21,4155,4335,4155,4270,53732,55569.0,13013789.0
2013-06-24,4230,4305,4230,4250,26707,55309.0,13013789.0
2013-06-25,4250,4280,3980,4030,90201,52446.0,13013789.0
2013-06-26,4075,4165,4050,4075,23207,53031.0,13013789.0
2013-06-27,4105,4280,4105,4225,25062,54983.0,13013789.0
2013-06-28,4310,4530,4305,4500,61247,58562.0,13013789.0
2013-07-01,3825,3825,3825,3825,12147,49778.0,13013789.0
2013-07-02,3640,3785,3395,3495,1332302,45483.0,13013789.0
2013-07-03,3530,3605,3430,3445,471020,44833.0,13013789.0
2013-07-04,3590,3605,3425,3480,324024,45288.0,13013789.0
2013-07-05,3460,3480,3210,3295,338335,42880.0,13013789.0
2013-07-08,3325,3350,3175,3270,155980,42555.0,13013789.0
2013-07-09,3250,3365,3250,3330,218480,43336.0,13013789.0
2013-07-10,3335,3380,3320,3360,105822,43726.0,13013789.0
2013-07-11,3370,3550,3350,3460,229105,45028.0,13013789.0
2013-07-12,3545,3545,3430,3490,84628,45418.0,13013789.0
2013-07-15,3520,3560,3465,3515,67915,45743.0,13013789.0
2013-07-16,3540,3540,3425,3465,82511,45093.0,13013789.0
2013-07-17,3485,3485,3405,3445,38035,44833.0,13013789.0
2013-07-18,3405,3525,3395,3495,78290,45483.0,13013789.0
2013-07-19,3510,3600,3505,3585,157802,46654.0,13013789.0
2013-07-22,3585,3690,3550,3555,137687,46264.0,13013789.0
2013-07-23,3555,3645,3525,3570,48667,46459.0,13013789.0
2013-07-24,3600,3755,3595,3690,178674,48021.0,13013789.0
2013-07-25,3695,3725,3645,3720,76116,48411.0,13013789.0
2013-07-26,3730,3795,3690,3730,57570,48541.0,13013789.0
2013-07-29,3735,3750,3605,3645,70093,47435.0,13013789.0
2013-07-30,3660,4145,3610,3910,298903,50884.0,13013789.0
2013-07-31,3910,3935,3865,3920,60005,51014.0,13013789.0
2013-08-01,3925,4095,3860,4025,160010,52381.0,13013789.0
2013-08-02,4000,4070,3970,4035,91864,52511.0,13013789.0
2013-08-05,4065,4070,3995,4025,36795,52381.0,13013789.0
2013-08-06,3980,3990,3875,3905,58405,50819.0,13013789.0
2013-08-07,3880,3940,3820,3920,88237,51014.0,13013789.0
2013-08-08,3880,3955,3880,3935,29085,51209.0,13013789.0
2013-08-09,3925,3950,3870,3910,11992,50884.0,13013789.0
2013-08-12,3925,3950,3865,3915,53047,50949.0,13013789.0
2013-08-13,3990,4020,3895,4000,69852,52055.0,13013789.0
2013-08-14,4030,4060,3985,4060,51070,52836.0,13013789.0
2013-08-16,4020,4040,3970,3990,44847,51925.0,13013789.0
2013-08-19,3990,4045,3950,4030,29735,52446.0,13013789.0
2013-08-20,4015,4090,4000,4025,40489,52381.0,13013789.0
2013-08-21,3995,4025,3465,3885,49753,50559.0,13013789.0
2013-08-22,3900,3900,3700,3890,32894,50624.0,13013789.0
2013-08-23,3845,3975,3845,3975,29493,51730.0,13013789.0
2013-08-26,4005,4010,3865,4000,29896,52055.0,13013789.0
2013-08-27,4000,4015,3965,4010,32746,52185.0,13013789.0
2013-08-28,3950,3995,3895,3990,30537,51925.0,13013789.0
2013-08-29,3965,4070,3965,4055,37866,52771.0,13013789.0
2013-08-30,4030,4105,4030,4040,21604,52576.0,13013789.0
2013-09-02,4070,4120,4035,4110,30802,53487.0,13013789.0
2013-09-03,4130,4150,4060,4125,42156,53682.0,13013789.0
2013-09-04,4190,4190,4090,4135,43540,53812.0,13013789.0
2013-09-05,4160,4190,4080,4145,32642,53942.0,13013789.0
2013-09-06,4175,4380,4150,4315,99218,56154.0,13013789.0
2013-09-09,4310,4390,4220,4325,61808,56285.0,13013789.0
2013-09-10,4395,4525,4325,4435,117196,57716.0,13013789.0
2013-09-11,4485,4670,4440,4670,89638,60774.0,13013789.0
2013-09-12,4660,4795,4630,4740,80948,61685.0,13013789.0
2013-09-13,4735,4830,4710,4740,57916,61685.0,13013789.0
2013-09-16,4740,4800,4600,4655,24522,60579.0,13013789.0
2013-09-17,4655,4690,4480,4525,46234,58887.0,13013789.0
2013-09-23,4620,4750,4540,4750,54891,61815.0,13013789.0
2013-09-24,4690,4745,4670,4700,32486,61165.0,13013789.0
2013-09-25,4700,4720,4635,4695,14031,61100.0,13013789.0
2013-09-26,4695,4695,4500,4600,62703,59863.0,13013789.0
2013-09-27,4600,4670,4550,4550,21590,59213.0,13013789.0
2013-09-30,4570,4645,4480,4600,19632,59863.0,13013789.0
2013-10-01,4600,4695,4420,4485,64452,58367.0,13013789.0
2013-10-02,4485,4570,4455,4560,26184,59343.0,13013789.0
2013-10-04,4560,4620,4560,4600,22132,59863.0,13013789.0
2013-10-07,4600,4635,4520,4520,19040,58822.0,13013789.0
2013-10-08,4535,4580,4330,4430,31891,57651.0,13013789.0
2013-10-10,4435,4490,4210,4220,62514,54918.0,13013789.0
2013-10-11,4300,4485,4225,4470,30278,58172.0,13013789.0
2013-10-14,4495,4600,4400,4545,21578,59148.0,13013789.0
2013-10-15,4460,4600,4405,4530,19488,58952.0,13013789.0
2013-10-16,4530,4530,4255,4410,40259,57391.0,13013789.0
2013-10-17,4390,4500,4330,4450,27549,57911.0,13013789.0
2013-10-18,4455,4480,4165,4265,35922,55504.0,13013789.0
2013-10-21,4160,4210,4095,4170,36460,54268.0,13013789.0
2013-10-22,4145,4200,4070,4090,33124,53226.0,13013789.0
2013-10-23,4105,4105,3950,4070,45792,52966.0,13013789.0
2013-10-24,4085,4390,4075,4260,60521,55439.0,13013789.0
2013-10-25,4295,4295,4110,4150,16459,54007.0,13013789.0
2013-10-28,4170,4180,3995,4130,33479,53747.0,13013789.0
2013-10-29,4130,4190,4050,4175,8590,54333.0,13013789.0
2013-10-30,4055,4200,4055,4175,13159,54333.0,13013789.0
2013-10-31,4175,4260,4095,4145,5984,53942.0,13013789.0
2013-11-01,4080,4210,4080,4200,3472,54658.0,13013789.0
2013-11-04,4200,4200,4125,4185,4614,54463.0,13013789.0
2013-11-05,4115,4200,4115,4200,7934,54658.0,13013789.0
2013-11-06,4225,4225,4125,4125,6382,53682.0,13013789.0
2013-11-07,4125,4170,3930,3980,34014,51795.0,13013789.0
2013-11-08,3980,4200,3940,4115,26218,53552.0,13013789.0
2013-11-11,4120,4160,3995,4075,7644,53031.0,13013789.0
2013-11-12,3735,4090,3735,4080,19194,53096.0,13013789.0
2013-11-13,4100,4110,3900,4030,16710,52446.0,13013789.0
2013-11-14,4010,4115,3930,3985,15552,51860.0,13013789.0
2013-11-15,4025,4105,3920,3970,11372,51665.0,13013789.0
2013-11-18,3970,3995,3850,3850,22558,50103.0,13013789.0
2013-11-19,3850,3955,3775,3870,16171,50363.0,13013789.0
2013-11-20,3770,3870,3765,3855,7138,50168.0,13013789.0
2013-11-21,3855,3895,3780,3825,7759,49778.0,13013789.0
2013-11-22,3840,3970,3790,3950,11672,51404.0,13013789.0
2013-11-25,3900,4000,3850,3900,8517,50754.0,13013789.0
2013-11-26,3920,3920,3805,3815,16094,49648.0,13013789.0
2013-11-27,3800,3885,3800,3885,13549,50559.0,13013789.0
2013-11-28,3875,3895,3795,3865,13958,50298.0,13013789.0
2013-11-29,3805,3895,3800,3870,10234,50363.0,13013789.0
2013-12-02,3870,3870,3795,3850,20115,50103.0,13013789.0
2013-12-03,3830,3930,3805,3930,6372,51144.0,13013789.0
2013-12-04,3725,3840,3700,3755,63380,48867.0,13013789.0
2013-12-05,3720,3790,3715,3730,9606,48541.0,13013789.0
2013-12-06,3690,3730,3645,3690,18415,48021.0,13013789.0
2013-12-09,3690,3695,3635,3675,8482,47826.0,13013789.0
2013-12-10,3640,3750,3565,3675,14407,47826.0,13013789.0
2013-12-11,3595,3820,3590,3590,13208,46720.0,13013789.0
2013-12-12,3600,3630,3515,3590,22912,46720.0,13013789.0
2013-12-13,3590,3600,3530,3560,15963,46329.0,13013789.0
2013-12-16,3560,3600,3500,3570,10545,46459.0,13013789.0
2013-12-17,3575,3620,3500,3550,17181,46199.0,13013789.0
2013-12-18,3480,3580,3465,3525,19955,45874.0,13013789.0
2013-12-19,3510,3550,3485,3530,9434,45939.0,13013789.0
2013-12-20,3505,3550,3450,3455,15117,44963.0,13013789.0
2013-12-23,3455,3500,3385,3390,25892,44117.0,13013789.0
2013-12-24,3395,3500,3395,3485,6276,45353.0,13013789.0
2013-12-26,3490,3540,3490,3495,12730,45483.0,13013789.0
2013-12-27,3525,3640,3500,3570,15196,46459.0,13013789.0
2013-12-30,3550,3595,3545,3585,4083,46654.0,13013789.0
2014-01-02,3615,3690,3525,3690,10593,48021.0,13013789.0
2014-01-03,3675,3675,3605,3675,2180,47826.0,13013789.0
2014-01-06,3700,3700,3485,3620,36299,47110.0,13013789.0
2014-01-07,3620,3655,3565,3630,1621,47240.0,13013789.0
2014-01-08,3630,3740,3625,3695,11595,48086.0,13013789.0
2014-01-09,3725,3725,3645,3695,2412,48086.0,13013789.0
2014-01-10,3720,3750,3670,3750,6839,48802.0,13013789.0
2014-01-13,3780,3810,3700,3780,6459,49192.0,13013789.0
2014-01-14,3810,3880,3725,3870,9928,50363.0,13013789.0
2014-01-15,3860,3910,3755,3900,6288,50754.0,13013789.0
2014-01-16,3930,3980,3875,3980,12572,51795.0,13013789.0
2014-01-17,4000,4000,3960,3975,9858,51730.0,13013789.0
2014-01-20,3995,4000,3915,4000,9999,52055.0,13013789.0
2014-01-21,3995,4070,3965,4005,13894,52120.0,13013789.0
2014-01-22,4015,4020,3915,3920,5889,51014.0,13013789.0
2014-01-23,3920,3935,3875,3875,4873,50428.0,13013789.0
2014-01-24,3935,3935,3795,3890,5792,50624.0,13013789.0
2014-01-27,3920,4290,3830,4000,96349,52055.0,13013789.0
2014-01-28,4020,4040,3925,3960,26243,51535.0,13013789.0
2014-01-29,3935,4060,3935,4040,18524,52576.0,13013789.0
2014-02-03,4040,4055,3955,4000,27854,52055.0,13013789.0
2014-02-04,4025,4025,3940,4000,18277,52055.0,13013789.0
2014-02-05,4030,4080,3955,4040,9230,52576.0,13013789.0
2014-02-06,4040,4120,3985,4120,18451,53617.0,13013789.0
2014-02-07,4080,4230,4050,4220,34725,54918.0,13013789.0
2014-02-10,4250,4295,4165,4210,14923,54788.0,13013789.0
2014-02-11,4190,4310,4190,4280,36766,55699.0,13013789.0
2014-02-12,4240,4310,4230,4280,4771,55699.0,13013789.0
2014-02-13,4285,4310,4210,4255,10998,55374.0,13013789.0
2014-02-14,4220,4290,4215,4290,2318,55829.0,13013789.0
2014-02-17,4215,4280,4210,4270,16588,55569.0,13013789.0
2014-02-18,4225,4315,4200,4315,20173,56154.0,13013789.0
2014-02-19,4315,4680,4250,4680,74386,60905.0,13013789.0
2014-02-20,4680,4990,4570,4625,94048,60189.0,13013789.0
2014-02-21,4660,4670,4500,4600,25754,59863.0,13013789.0
2014-02-24,4600,4600,4420,4420,27720,57521.0,13013789.0
2014-02-25,4420,4465,4420,4420,18344,57521.0,13013789.0
2014-02-26,4450,4555,4330,4500,24276,58562.0,13013789.0
2014-02-27,4500,4785,4500,4590,120549,59733.0,13013789.0
2014-02-28,4600,4680,4480,4555,33010,59278.0,13013789.0
2014-03-03,4590,4695,4510,4510,48245,58692.0,13013789.0
2014-03-04,4505,4550,4445,4485,23948,58367.0,13013789.0
2014-03-05,4485,4525,4440,4495,9331,58497.0,13013789.0
2014-03-06,4495,4530,4455,4510,9555,58692.0,13013789.0
2014-03-07,4510,4555,4465,4515,11386,58757.0,13013789.0
2014-03-10,4500,4535,4370,4370,22074,56870.0,13013789.0
2014-03-11,4340,4415,4330,4400,11325,57261.0,13013789.0
2014-03-12,4375,4375,4325,4335,15123,56415.0,13013789.0
2014-03-13,4320,4380,4265,4325,13276,56285.0,13013789.0
2014-03-14,4275,4390,4250,4375,14602,56935.0,13013789.0
2014-03-17,4390,4635,4370,4600,87807,59863.0,13013789.0
2014-03-18,4600,4690,4480,4490,45413,58432.0,13013789.0
2014-03-19,4460,4580,4455,4455,23757,57976.0,13013789.0
2014-03-20,4460,4545,4450,4545,18260,59148.0,13013789.0
2014-03-21,4700,4740,4465,4575,49570,59538.0,13013789.0
2014-03-24,4600,4600,4370,4415,68237,57456.0,13013789.0
2014-03-25,4370,4370,4255,4340,31917,56480.0,13013789.0
2014-03-26,4340,4395,4250,4315,14369,56154.0,13013789.0
2014-03-27,4310,4545,4270,4445,36556,57846.0,13013789.0
2014-03-28,4410,4525,4365,4380,49555,57000.0,13013789.0
2014-03-31,4375,4455,4210,4210,25657,54788.0,13013789.0
2014-04-01,4205,4295,4165,4250,12465,55309.0,13013789.0
2014-04-02,4230,4380,4170,4255,26095,55374.0,13013789.0
2014-04-03,4255,4265,4145,4200,15741,54658.0,13013789.0
2014-04-04,4200,4280,4070,4090,60465,53226.0,13013789.0
2014-04-07,4095,4100,3905,3905,68760,50819.0,13013789.0
2014-04-08,3905,3945,3830,3920,40169,51014.0,13013789.0
2014-04-09,3930,4030,3930,4000,18041,52055.0,13013789.0
2014-04-10,4000,4060,4000,4060,12582,52836.0,13013789.0
2014-04-11,4000,4170,4000,4170,32782,54268.0,13013789.0
2014-04-14,4115,4160,4080,4150,9418,54007.0,13013789.0
2014-04-15,4150,4235,4090,4115,9898,53552.0,13013789.0
2014-04-16,4105,4130,4070,4120,15863,53617.0,13013789.0
2014-04-17,4075,4180,4055,4125,4962,53682.0,13013789.0
2014-04-18,4105,4120,4070,4100,19578,53357.0,13013789.0
2014-04-21,4100,4120,4050,4080,7589,53096.0,13013789.0
2014-04-22,3990,4075,3980,4035,29239,52511.0,13013789.0
2014-04-23,4015,4060,3980,4045,12324,52641.0,13013789.0
2014-04-24,4045,4050,3975,3980,29873,51795.0,13013789.0
2014-04-25,3965,3980,3945,3945,6779,51339.0,13013789.0
2014-04-28,3825,3960,3825,3960,6405,51535.0,13013789.0
2014-04-29,3960,4010,3950,4010,10460,52185.0,13013789.0
2014-04-30,4020,4020,3935,4000,11467,52055.0,13013789.0
2014-05-02,4030,4120,3995,3995,18621,51990.0,13013789.0
2014-05-07,4015,4015,3910,3910,14039,50884.0,13013789.0
2014-05-08,3910,3965,3835,3935,9528,51209.0,13013789.0
2014-05-09,3915,4100,3900,4035,13322,52511.0,13013789.0
2014-05-12,4060,4060,3910,3970,6621,51665.0,13013789.0
2014-05-13,4000,4035,3975,4035,7742,52511.0,13013789.0
2014-05-14,4065,4065,3975,4060,3869,52836.0,13013789.0
2014-05-15,4090,4090,4000,4010,5848,52185.0,13013789.0
2014-05-16,3975,4005,3905,3950,16808,51404.0,13013789.0
2014-05-19,3925,3950,3760,3820,69065,49713.0,13013789.0
2014-05-20,3825,4000,3825,3985,17005,51860.0,13013789.0
2014-05-21,3925,4000,3925,3925,7887,51079.0,13013789.0
2014-05-22,3860,3950,3860,3905,4582,50819.0,13013789.0
2014-05-23,3875,3980,3875,3930,2060,51144.0,13013789.0
2014-05-26,3950,3950,3830,3890,4208,50624.0,13013789.0
2014-05-27,3835,3890,3755,3855,23089,50168.0,13013789.0
2014-05-28,3855,3895,3830,3870,2982,50363.0,13013789.0
2014-05-29,3870,3975,3870,3880,5235,50494.0,13013789.0
2014-05-30,4000,4000,3840,3840,7560,49973.0,13013789.0
2014-06-02,3880,3880,3795,3845,8460,50038.0,13013789.0
2014-06-03,3650,3845,3650,3730,17959,48541.0,13013789.0
2014-06-05,3715,3765,3705,3710,6083,48281.0,13013789.0
2014-06-09,3710,3745,3675,3695,6309,48086.0,13013789.0
2014-06-10,3605,3770,3605,3750,8915,48802.0,13013789.0
2014-06-11,3750,3820,3745,3755,1266,48867.0,13013789.0
2014-06-12,3755,3755,3680,3685,7943,47956.0,13013789.0
2014-06-13,3720,3725,3650,3695,6834,48086.0,13013789.0
2014-06-16,3730,3860,3670,3830,7406,49843.0,13013789.0
2014-06-17,3830,3950,3820,3850,6488,50103.0,13013789.0
2014-06-18,3885,3885,3795,3820,2614,49713.0,13013789.0
2014-06-19,3855,3940,3830,3920,9217,51014.0,13013789.0
2014-06-20,3945,4010,3915,3985,25238,51860.0,13013789.0
2014-06-23,3900,3900,3430,3510,95785,45678.0,13013789.0
2014-06-24,3515,3550,3430,3530,44963,45939.0,13013789.0
2014-06-25,3530,3570,3425,3465,23965,45093.0,13013789.0
2014-06-26,3460,3475,3360,3400,26167,44247.0,13013789.0
2014-06-27,3400,3435,3330,3370,14626,43856.0,13013789.0
2014-06-30,3370,3445,3350,3440,12509,44767.0,13013789.0
2014-07-01,3410,3670,3410,3635,22302,47305.0,13013789.0
2014-07-02,3580,3655,3580,3625,14012,47175.0,13013789.0
2014-07-03,3625,3700,3575,3580,19976,46589.0,13013789.0
2014-07-04,3595,3650,3565,3565,8521,46394.0,13013789.0
2014-07-07,3565,3565,3500,3510,16875,45678.0,13013789.0
2014-07-08,3510,3550,3450,3495,18602,45483.0,13013789.0
2014-07-09,3495,3495,3400,3400,37947,44247.0,13013789.0
2014-07-10,3355,3505,3350,3490,42421,45418.0,13013789.0
2014-07-11,3465,3550,3465,3550,25773,46199.0,13013789.0
2014-07-14,3545,3650,3545,3615,16898,47045.0,13013789.0
2014-07-15,3645,3785,3625,3650,17552,47500.0,13013789.0
2014-07-16,3680,3680,3550,3645,1977,47435.0,13013789.0
2014-07-17,3645,3700,3540,3665,14992,47696.0,13013789.0
2014-07-18,3695,3695,3615,3695,11704,48086.0,13013789.0
2014-07-21,3725,3725,3635,3635,1545,47305.0,13013789.0
2014-07-22,3635,3700,3620,3650,2455,47500.0,13013789.0
2014-07-23,3650,3700,3650,3695,8446,48086.0,13013789.0
2014-07-24,3700,3725,3695,3720,1280,48411.0,13013789.0
2014-07-25,3720,3720,3640,3700,7134,48151.0,13013789.0
2014-07-28,3730,3730,3605,3710,1038,48281.0,13013789.0
2014-07-29,3710,3710,3570,3645,8708,47435.0,13013789.0
2014-07-30,3560,3625,3550,3620,6462,47110.0,13013789.0
2014-07-31,3550,3620,3520,3590,16929,46720.0,13013789.0
2014-08-01,3590,3590,3510,3585,829,46654.0,13013789.0
2014-08-04,3585,3620,3540,3570,5284,46459.0,13013789.0
2014-08-05,3570,3670,3570,3650,9769,47500.0,13013789.0
2014-08-06,3650,3660,3555,3650,11421,47500.0,13013789.0
2014-08-07,3650,3660,3600,3650,8572,47500.0,13013789.0
2014-08-08,3660,3660,3590,3645,114,47435.0,13013789.0
2014-08-11,3645,3645,3540,3595,33202,46785.0,13013789.0
2014-08-12,3595,3635,3550,3580,1157,46589.0,13013789.0
2014-08-13,3580,3615,3490,3490,23757,45418.0,13013789.0
2014-08-14,3485,3550,3485,3530,6979,45939.0,13013789.0
2014-08-18,3530,3565,3530,3545,2041,46134.0,13013789.0
2014-08-19,3545,3655,3545,3650,11450,47500.0,13013789.0
2014-08-20,3650,3760,3650,3740,27122,48672.0,13013789.0
2014-08-21,3725,3815,3650,3800,23201,49452.0,13013789.0
2014-08-22,3740,3850,3740,3850,10661,50103.0,13013789.0
2014-08-25,3855,3915,3855,3900,22423,50754.0,13013789.0
2014-08-26,3900,3900,3815,3860,2953,50233.0,13013789.0
2014-08-27,3780,3860,3780,3860,2865,50233.0,13013789.0
2014-08-28,3860,3935,3800,3920,21758,51014.0,13013789.0
2014-08-29,3920,3930,3850,3925,30943,51079.0,13013789.0
2014-09-01,3925,3925,3910,3920,1110,51014.0,13013789.0
2014-09-02,3845,3895,3800,3835,5708,49908.0,13013789.0
2014-09-03,3810,3835,3700,3700,3946,48151.0,13013789.0
2014-09-04,3700,3770,3645,3720,1483,48411.0,13013789.0
2014-09-05,3720,3720,3610,3610,10240,46980.0,13013789.0
2014-09-11,3610,3715,3570,3680,19267,47891.0,13013789.0
2014-09-12,3625,3715,3550,3695,7044,48086.0,13013789.0
2014-09-15,3670,3705,3640,3690,7493,48021.0,13013789.0
2014-09-16,3625,3700,3525,3675,21216,47826.0,13013789.0
2014-09-17,3700,3700,3615,3650,2162,47500.0,13013789.0
2014-09-18,3575,3700,3575,3640,2366,47370.0,13013789.0
2014-09-19,3640,3640,3600,3630,1252,47240.0,13013789.0
2014-09-22,3630,3645,3590,3630,1337,47240.0,13013789.0
2014-09-23,3630,3630,3570,3600,1818,46850.0,13013789.0
2014-09-24,3595,3675,3595,3640,10960,47370.0,13013789.0
2014-09-25,3640,3650,3595,3600,16810,46850.0,13013789.0
2014-09-26,3600,3650,3570,3600,107517,46850.0,13013789.0
2014-09-29,3600,3750,3600,3620,29416,47110.0,13013789.0
2014-09-30,3650,3690,3600,3650,13075,47500.0,13013789.0
2014-10-01,3740,3740,3600,3700,11237,48151.0,13013789.0
2014-10-02,3650,3685,3650,3660,3618,47630.0,13013789.0
2014-10-06,3690,3700,3600,3680,3104,47891.0,13013789.0
2014-10-07,3680,3700,3600,3650,12325,47500.0,13013789.0
2014-10-08,3650,3685,3600,3645,20486,47435.0,13013789.0
2014-10-10,3605,3680,3600,3665,18947,47696.0,13013789.0
2014-10-13,3650,3665,3550,3595,12280,46785.0,13013789.0
2014-10-14,3595,3595,3500,3575,3873,46524.0,13013789.0
2014-10-15,3575,3575,3475,3555,1795,46264.0,13013789.0
2014-10-16,3520,3580,3400,3420,30112,44507.0,13013789.0
2014-10-17,3420,3450,3400,3410,12022,44377.0,13013789.0
2014-10-20,3410,3560,3410,3560,8265,46329.0,13013789.0
2014-10-21,3560,3580,3490,3580,2080,46589.0,13013789.0
2014-10-22,3580,3610,3420,3420,14207,44507.0,13013789.0
2014-10-23,3425,3520,3400,3410,18436,44377.0,13013789.0
2014-10-24,3410,3410,3335,3410,7268,44377.0,13013789.0
2014-10-27,3410,3445,3375,3440,1096,44767.0,13013789.0
2014-10-28,3440,3440,3355,3400,7087,44247.0,13013789.0
2014-10-29,3400,3485,3250,3260,75100,42425.0,13013789.0
2014-10-30,3260,3305,3190,3230,54263,42035.0,13013789.0
2014-10-31,3230,3255,3135,3215,22929,41839.0,13013789.0
2014-11-03,3215,3230,3165,3200,25232,41644.0,13013789.0
2014-11-04,3200,3295,3200,3295,100009,42880.0,13013789.0
2014-11-05,3300,3390,3185,3295,107229,42880.0,13013789.0
2014-11-06,3250,3300,3250,3270,9127,42555.0,13013789.0
2014-11-07,3270,3300,3240,3290,6365,42815.0,13013789.0
2014-11-10,3290,3350,3260,3295,6216,42880.0,13013789.0
2014-11-11,3320,3365,3295,3320,16960,43206.0,13013789.0
2014-11-12,3345,3450,3305,3425,10241,44572.0,13013789.0
2014-11-13,3450,3450,3320,3440,16891,44767.0,13013789.0
2014-11-14,3465,3465,3310,3310,17555,43076.0,13013789.0
2014-11-17,3305,3410,3285,3340,12630,43466.0,13013789.0
2014-11-18,3340,3410,3340,3410,9162,44377.0,13013789.0
2014-11-19,3430,3480,3370,3470,9366,45158.0,13013789.0
2014-11-20,3495,3495,3385,3490,12325,45418.0,13013789.0
2014-11-21,3605,3605,3435,3545,16335,46134.0,13013789.0
2014-11-24,3600,3600,3335,3400,34407,44247.0,13013789.0
2014-11-25,3400,3540,3325,3535,12833,46004.0,13013789.0
2014-11-26,3535,3565,3440,3500,2395,45548.0,13013789.0
2014-11-27,3530,3530,3490,3525,13295,45874.0,13013789.0
2014-11-28,3525,3550,3460,3545,10837,46134.0,13013789.0
2014-12-01,3540,3680,3495,3530,21313,45939.0,13013789.0
2014-12-02,3560,3690,3560,3650,35696,47500.0,13013789.0
2014-12-03,3680,3820,3550,3775,44730,49127.0,13013789.0
2014-12-04,3700,3890,3700,3890,29838,50624.0,13013789.0
2014-12-05,3815,3940,3815,3895,21231,50689.0,13013789.0
2014-12-08,3895,3920,3835,3900,14951,50754.0,13013789.0
2014-12-09,3905,3940,3845,3940,23322,51274.0,13013789.0
2014-12-10,3940,3940,3865,3900,6995,50754.0,13013789.0
2014-12-11,3835,3925,3835,3890,10257,50624.0,13013789.0
2014-12-12,3885,3890,3825,3840,13461,49973.0,13013789.0
2014-12-15,3765,3840,3765,3835,6334,49908.0,13013789.0
2014-12-16,3835,3875,3605,3735,14364,48607.0,13013789.0
2014-12-17,3630,3755,3570,3600,20459,46850.0,13013789.0
2014-12-18,3600,3650,3490,3600,20012,46850.0,13013789.0
2014-12-19,3580,3605,3510,3535,12636,46004.0,13013789.0
2014-12-22,3535,3600,3480,3525,13330,45874.0,13013789.0
2014-12-23,3525,3570,3495,3570,14290,46459.0,13013789.0
2014-12-24,3570,3610,3460,3600,28635,46850.0,13013789.0
2014-12-26,3600,3600,3505,3525,46815,45874.0,13013789.0
2014-12-29,3525,3565,3500,3565,22641,46394.0,13013789.0
2014-12-30,3565,3575,3350,3395,32412,44182.0,13013789.0
2015-01-02,3375,3450,3320,3360,30805,43726.0,13013789.0
2015-01-05,3380,3420,3360,3370,24818,43856.0,13013789.0
2015-01-06,3375,3485,3365,3485,23734,45353.0,13013789.0
2015-01-07,3465,3500,3370,3425,28704,44572.0,13013789.0
2015-01-08,3445,3450,3395,3450,8118,44898.0,13013789.0
2015-01-09,3450,3480,3390,3400,19032,44247.0,13013789.0
2015-01-12,3400,3470,3370,3395,23821,44182.0,13013789.0
2015-01-13,3395,3420,3340,3405,26081,44312.0,13013789.0
2015-01-14,3405,3450,3360,3440,25756,44767.0,13013789.0
2015-01-15,3440,3440,3385,3390,21803,44117.0,13013789.0
2015-01-16,3390,3410,3300,3380,29648,43987.0,13013789.0
2015-01-19,3380,3390,3325,3345,23640,43531.0,13013789.0
2015-01-20,3345,3345,3305,3345,24290,43531.0,13013789.0
2015-01-21,3340,3370,3305,3330,41205,43336.0,13013789.0
2015-01-22,3330,3360,3320,3340,38915,43466.0,13013789.0
2015-01-23,3355,3595,3355,3490,106507,45418.0,13013789.0
2015-01-26,3455,3545,3450,3510,35087,45678.0,13013789.0
2015-01-27,3510,3545,3470,3505,23439,45613.0,13013789.0
2015-01-28,3505,3585,3460,3585,37344,46654.0,13013789.0
2015-01-29,3590,3715,3560,3710,33809,48281.0,13013789.0
2015-01-30,3710,3850,3710,3770,21023,49062.0,13013789.0
2015-02-02,3800,3800,3710,3755,20503,48867.0,13013789.0
2015-02-03,3750,4010,3740,3935,64952,51209.0,13013789.0
2015-02-04,3920,3940,3875,3915,13140,50949.0,13013789.0
2015-02-05,3915,3915,3875,3910,7209,50884.0,13013789.0
2015-02-06,4010,4100,3975,4025,84030,52381.0,13013789.0
2015-02-09,3960,4060,3960,4055,39364,52771.0,13013789.0
2015-02-10,4155,4510,4050,4120,206467,53617.0,13013789.0
2015-02-11,4135,4235,4050,4120,31738,53617.0,13013789.0
2015-02-12,4225,4230,4000,4145,20353,53942.0,13013789.0
2015-02-13,4185,4185,4030,4085,14868,53161.0,13013789.0
2015-02-16,4085,4265,4045,4260,32633,55439.0,13013789.0
2015-02-17,4255,4520,4215,4425,75235,57586.0,13013789.0
2015-02-23,4435,4435,4075,4290,41385,55829.0,13013789.0
2015-02-24,4290,4365,4250,4260,17146,55439.0,13013789.0
