신진에스엠(138070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-28,24600,25050,24250,24750,120567,222062.0,8972183.0
2015-04-29,25150,25450,24700,24900,52984,223407.0,8972183.0
2015-04-30,25300,25300,24400,24950,64012,223856.0,8972183.0
2015-05-04,25400,25450,24500,24950,46008,223856.0,8972183.0
2015-05-06,24700,25050,24050,25000,57971,224305.0,8972183.0
2015-05-07,25000,25000,23800,23950,88023,214884.0,8972183.0
2015-05-08,23950,24050,23200,24050,55183,215781.0,8972183.0
2015-05-11,24250,24600,23650,24300,62397,218024.0,8972183.0
2015-05-12,24450,25050,24300,24450,52844,219370.0,8972183.0
2015-05-13,24850,26200,24550,25550,119082,229239.0,8972183.0
2015-05-14,25650,26600,25550,25700,80403,230585.0,8972183.0
2015-05-15,26000,26300,25400,26150,49956,234623.0,8972183.0
2015-05-18,26900,27300,26050,26150,83276,234623.0,8972183.0
2015-05-19,26200,26600,25300,25950,58637,232828.0,8972183.0
2015-05-20,26500,27300,26100,27200,90541,244043.0,8972183.0
2015-05-21,27800,27950,26600,27450,83702,246286.0,8972183.0
2015-05-22,27750,27750,26900,27450,45594,246286.0,8972183.0
2015-05-26,27500,27900,26550,27450,39289,246286.0,8972183.0
2015-05-27,27450,28000,26600,27700,47883,248529.0,8972183.0
2015-05-28,27600,29950,27400,29550,194868,265128.0,8972183.0
2015-05-29,29500,30000,29200,29950,80300,268717.0,8972183.0
2015-06-01,29750,31150,29100,31000,100453,278138.0,8972183.0
2015-06-02,30600,31700,30550,31000,76632,278138.0,8972183.0
2015-06-03,31100,32050,30700,31550,86016,283072.0,8972183.0
2015-06-04,32000,32450,31000,31600,87211,283521.0,8972183.0
2015-06-05,31750,32300,29850,30250,69346,271409.0,8972183.0
2015-06-08,30250,30250,28700,29400,125469,263782.0,8972183.0
2015-06-09,29500,29950,28800,29250,64571,262436.0,8972183.0
2015-06-10,29550,29550,28800,29350,67907,263334.0,8972183.0
2015-06-11,29800,29800,28900,29300,57462,262885.0,8972183.0
2015-06-12,29400,29600,28350,29000,62042,260193.0,8972183.0
2015-06-15,28450,29000,27300,27400,76316,245838.0,8972183.0
2015-06-16,27400,28050,26500,28000,108356,251221.0,8972183.0
2015-06-17,27900,28750,27250,28350,39126,254361.0,8972183.0
2015-06-18,28350,28950,27950,28850,44423,258847.0,8972183.0
2015-06-19,30800,32450,29000,29450,193476,264231.0,8972183.0
2015-06-22,29750,29750,28650,28900,55340,259296.0,8972183.0
2015-06-23,29350,29400,28500,28550,42731,256156.0,8972183.0
2015-06-24,28150,29000,28150,28300,31058,253913.0,8972183.0
2015-06-25,29000,29000,28400,28900,62611,259296.0,8972183.0
2015-06-26,29250,30550,28500,29050,112755,260642.0,8972183.0
2015-06-29,28200,28750,27400,27450,135506,246286.0,8972183.0
2015-06-30,26200,28250,26200,27950,76318,250773.0,8972183.0
2015-07-01,28250,28350,27750,28000,44685,251221.0,8972183.0
2015-07-02,28300,28750,27950,28550,44496,256156.0,8972183.0
2015-07-03,28700,28750,27600,27950,60086,250773.0,8972183.0
2015-07-06,26700,27750,26000,26700,67458,239557.0,8972183.0
2015-07-07,27700,27700,26000,26700,42624,239557.0,8972183.0
2015-07-08,26800,27150,25200,26450,37571,237314.0,8972183.0
2015-07-09,26100,26550,24850,26250,49392,235520.0,8972183.0
2015-07-10,26500,27350,26500,26750,29587,240006.0,8972183.0
2015-07-13,27000,28650,26600,28500,63208,255707.0,8972183.0
2015-07-14,29000,29250,25550,25550,127628,229239.0,8972183.0
2015-07-15,27200,28100,26050,26200,173556,235071.0,8972183.0
2015-07-16,26500,26500,25450,26300,46762,235968.0,8972183.0
2015-07-17,26500,26550,26000,26300,24018,235968.0,8972183.0
2015-07-20,26350,27750,25550,27550,52743,247184.0,8972183.0
2015-07-21,27900,28000,26600,27500,46817,246735.0,8972183.0
2015-07-22,27450,27450,26450,26600,31352,238660.0,8972183.0
2015-07-23,26100,26700,25650,26400,24649,236866.0,8972183.0
2015-07-24,26700,26700,25500,25800,24996,231482.0,8972183.0
2015-07-27,25500,25500,23500,25000,87972,224305.0,8972183.0
2015-07-28,24200,25300,23450,25300,44679,226996.0,8972183.0
2015-07-29,25500,25550,24600,24700,32783,221613.0,8972183.0
2015-07-30,24700,25100,23900,24100,31395,216230.0,8972183.0
2015-07-31,24050,24350,23050,23200,50036,208155.0,8972183.0
2015-08-03,23100,23200,22300,22750,49532,204117.0,8972183.0
2015-08-04,22750,23150,22000,22650,32699,203220.0,8972183.0
2015-08-05,22700,23600,22450,23350,27067,209500.0,8972183.0
2015-08-06,24600,25050,22200,22450,263759,201426.0,8972183.0
2015-08-07,22200,22650,21500,22600,88139,202771.0,8972183.0
2015-08-10,22600,23000,22300,22300,30868,200080.0,8972183.0
2015-08-11,22400,22700,21600,21600,28164,193799.0,8972183.0
2015-08-12,21050,21450,19100,20700,138483,185724.0,8972183.0
2015-08-13,20500,20800,19900,20350,68591,182584.0,8972183.0
2015-08-17,20900,20900,20050,20600,35060,184827.0,8972183.0
2015-08-18,20400,20700,19950,20600,25969,184827.0,8972183.0
2015-08-19,20300,20650,19300,19900,41234,178546.0,8972183.0
2015-08-20,19700,20350,19300,19300,32243,173163.0,8972183.0
2015-08-21,16800,18900,16800,18250,114823,163742.0,8972183.0
2015-08-24,17750,18450,17000,17000,31784,152527.0,8972183.0
2015-08-25,17100,18600,16500,17850,69916,160153.0,8972183.0
2015-08-26,17850,20000,17850,20000,65189,179444.0,8972183.0
2015-08-27,20500,20800,20050,20700,55173,185724.0,8972183.0
2015-08-28,20900,21450,20150,21000,47121,188416.0,8972183.0
2015-08-31,21300,21300,20300,21100,16379,189313.0,8972183.0
2015-09-01,21500,21500,20300,20300,17689,182135.0,8972183.0
2015-09-02,19700,20350,19650,20050,15418,179892.0,8972183.0
2015-09-03,20400,21550,20400,20550,26500,184378.0,8972183.0
2015-09-04,21000,21000,19300,20200,24404,181238.0,8972183.0
2015-09-07,20150,20450,19550,19700,11298,176752.0,8972183.0
2015-09-08,19500,19950,18600,19250,26519,172715.0,8972183.0
2015-09-09,19500,19800,18950,19600,35065,175855.0,8972183.0
2015-09-10,19600,19700,19050,19600,35453,175855.0,8972183.0
2015-09-11,19550,19850,19200,19700,35266,176752.0,8972183.0
2015-09-14,19700,19950,19150,19150,15512,171817.0,8972183.0
2015-09-15,19200,19250,18650,19100,15638,171369.0,8972183.0
2015-09-16,19250,19250,18800,19100,13497,171369.0,8972183.0
2015-09-17,19200,19300,18550,18700,13908,167780.0,8972183.0
2015-09-18,18850,20150,18600,19800,27682,177649.0,8972183.0
2015-09-21,20100,21400,20000,21250,81751,190659.0,8972183.0
2015-09-22,21250,21950,21000,21900,51335,196491.0,8972183.0
2015-09-23,21900,22250,21000,21850,41960,196042.0,8972183.0
2015-09-24,21750,23850,21400,23800,81415,213538.0,8972183.0
2015-09-25,23950,24750,23300,24300,126380,218024.0,8972183.0
2015-09-30,23800,25700,23500,25300,92612,226996.0,8972183.0
2015-10-01,25300,25500,24800,24800,44576,222510.0,8972183.0
2015-10-02,24650,25850,24650,25500,45114,228791.0,8972183.0
2015-10-05,25500,25550,24750,24750,36167,222062.0,8972183.0
2015-10-06,25150,25150,24300,24450,23909,219370.0,8972183.0
2015-10-07,24450,24800,22950,22950,18693,205912.0,8972183.0
2015-10-08,23100,23600,22550,23350,13261,209500.0,8972183.0
2015-10-12,23350,24600,22850,24600,20381,220716.0,8972183.0
2015-10-13,25000,25000,23400,23800,23166,213538.0,8972183.0
2015-10-14,23750,23800,22650,22800,18014,204566.0,8972183.0
2015-10-15,22800,24050,22800,23400,22696,209949.0,8972183.0
2015-10-16,24100,24100,23150,23300,11744,209052.0,8972183.0
2015-10-19,23400,23600,23000,23250,2979,208603.0,8972183.0
2015-10-20,23300,23600,22450,22750,20988,204117.0,8972183.0
2015-10-21,22800,22800,21300,21500,46626,192902.0,8972183.0
2015-10-22,21250,21800,20700,20700,21185,185724.0,8972183.0
2015-10-23,21150,21500,21050,21300,8200,191107.0,8972183.0
2015-10-26,21200,21500,20850,20900,11040,187519.0,8972183.0
2015-10-27,20900,21550,20700,21550,10014,193351.0,8972183.0
2015-10-28,21550,22100,21300,22050,6508,197837.0,8972183.0
2015-10-29,23350,23350,21850,21950,29545,196939.0,8972183.0
2015-10-30,21950,21950,20800,21900,16909,196491.0,8972183.0
2015-11-02,21800,21800,20300,20700,47892,185724.0,8972183.0
2015-11-03,20700,21150,20250,20350,11891,182584.0,8972183.0
2015-11-04,20350,20750,18900,19350,49600,173612.0,8972183.0
2015-11-05,19750,20100,19400,19600,29590,175855.0,8972183.0
2015-11-06,19350,19950,18850,19000,31612,170471.0,8972183.0
2015-11-09,17800,17800,15700,16100,180225,144452.0,8972183.0
2015-11-10,15500,16450,14850,15650,78986,140415.0,8972183.0
2015-11-11,15850,17100,15650,16700,45625,149835.0,8972183.0
2015-11-12,16750,17400,16500,16800,18325,150733.0,8972183.0
2015-11-13,16500,17900,16500,16800,30704,150733.0,8972183.0
2015-11-16,16800,16800,15500,15900,31325,142658.0,8972183.0
2015-11-17,15750,16700,15750,16700,12463,149835.0,8972183.0
2015-11-18,17000,17800,16950,17600,16095,157910.0,8972183.0
2015-11-19,17600,18200,17300,18100,27994,162397.0,8972183.0
2015-11-20,18450,18450,17350,17600,22892,157910.0,8972183.0
2015-11-23,18000,18200,16800,17550,63993,157462.0,8972183.0
2015-11-24,17800,17800,17000,17050,29127,152976.0,8972183.0
2015-11-25,17400,17950,17050,17450,21043,156565.0,8972183.0
2015-11-26,17900,18950,17700,18750,41026,168228.0,8972183.0
2015-11-27,18950,19600,18450,19300,31692,173163.0,8972183.0
2015-11-30,18900,19250,18200,18800,15009,168677.0,8972183.0
2015-12-01,18400,18750,18200,18350,13542,164640.0,8972183.0
2015-12-02,18100,18300,17650,18100,17461,162397.0,8972183.0
2015-12-03,17750,18000,17600,18000,5204,161499.0,8972183.0
2015-12-04,17050,18500,17050,18400,7637,165088.0,8972183.0
2015-12-07,18700,18700,17500,17500,16717,157013.0,8972183.0
2015-12-08,17850,18000,17300,17550,7666,157462.0,8972183.0
2015-12-09,18000,18350,17550,17900,20678,160602.0,8972183.0
2015-12-10,17900,17950,17250,17950,8549,161051.0,8972183.0
2015-12-11,17950,18000,17500,17800,8278,159705.0,8972183.0
2015-12-14,17700,17700,16750,17100,18355,153424.0,8972183.0
2015-12-15,17200,17550,16850,16950,19617,152079.0,8972183.0
2015-12-16,16950,17600,16950,17050,12868,152976.0,8972183.0
2015-12-17,17050,17550,17000,17550,18270,157462.0,8972183.0
2015-12-18,17800,18600,17500,17700,382502,158808.0,8972183.0
2015-12-21,17800,18600,17550,17700,26633,158808.0,8972183.0
2015-12-22,18250,18650,17750,17900,39835,160602.0,8972183.0
2015-12-23,18000,18350,17750,17750,16285,159256.0,8972183.0
2015-12-24,17750,18150,17700,18100,14718,162397.0,8972183.0
2015-12-28,18150,18300,17500,17500,13492,157013.0,8972183.0
2015-12-29,17400,18200,17400,17950,18664,161051.0,8972183.0
2015-12-30,18150,18150,17850,18100,8785,162397.0,8972183.0
2016-01-04,18200,18300,17650,17950,12057,161051.0,8972183.0
2016-01-05,17850,17850,17250,17550,24364,157462.0,8972183.0
2016-01-06,17700,17700,16550,17500,46282,157013.0,8972183.0
2016-01-07,16850,17000,16550,16650,39631,149387.0,8972183.0
2016-01-08,16000,16300,15500,15700,71287,140863.0,8972183.0
2016-01-11,15350,15950,15100,15100,51842,135480.0,8972183.0
2016-01-12,15250,15400,14000,14300,100103,128302.0,8972183.0
2016-01-13,14500,15050,14500,14850,60752,133237.0,8972183.0
2016-01-14,14600,14750,14350,14700,31610,131891.0,8972183.0
2016-01-15,14700,15050,14200,14650,24498,131442.0,8972183.0
2016-01-18,14300,14650,14150,14550,26949,130545.0,8972183.0
2016-01-19,14350,14450,13600,14250,68308,127854.0,8972183.0
2016-01-20,14000,14100,13300,14000,51139,125611.0,8972183.0
2016-01-21,14000,14000,13500,13850,48568,124265.0,8972183.0
2016-01-22,13750,13850,13250,13450,41850,120676.0,8972183.0
2016-01-25,13450,13600,12900,13050,83432,117087.0,8972183.0
2016-01-26,13150,13850,13000,13300,72459,119330.0,8972183.0
2016-01-27,13500,13550,12900,13200,64686,118433.0,8972183.0
2016-01-28,13200,13650,13100,13350,33340,119779.0,8972183.0
2016-01-29,13450,13450,13150,13400,30045,120227.0,8972183.0
2016-02-01,13400,13500,13050,13100,27997,117536.0,8972183.0
2016-02-02,13100,13250,12900,13100,31826,117536.0,8972183.0
2016-02-03,13000,13000,12250,12250,87559,109909.0,8972183.0
2016-02-04,12250,13050,12200,12750,50164,114395.0,8972183.0
2016-02-05,12600,13300,12600,13150,36953,117984.0,8972183.0
2016-02-11,13050,13050,12500,12500,15658,112152.0,8972183.0
2016-02-12,12100,12350,11250,11400,71615,102283.0,8972183.0
2016-02-15,11450,12100,11250,12100,29577,108563.0,8972183.0
2016-02-16,12150,12650,12150,12450,32814,111704.0,8972183.0
2016-02-17,12350,12550,12250,12400,9493,111255.0,8972183.0
2016-02-18,12400,13100,12400,12800,24307,114844.0,8972183.0
2016-02-19,12800,13300,12750,13050,15538,117087.0,8972183.0
2016-02-22,13050,13300,13000,13250,6571,118881.0,8972183.0
2016-02-23,13300,13300,12700,12700,25037,113947.0,8972183.0
2016-02-24,12700,12950,12350,12600,14899,113050.0,8972183.0
2016-02-25,12650,12650,12250,12450,22236,111704.0,8972183.0
2016-02-26,12300,12950,12300,12900,19024,115741.0,8972183.0
2016-02-29,12800,13050,12750,13000,10910,116638.0,8972183.0
2016-03-02,13300,13300,12650,12800,27999,114844.0,8972183.0
2016-03-03,12850,13000,12550,12700,22062,113947.0,8972183.0
2016-03-04,12750,12850,12600,12600,21525,113050.0,8972183.0
2016-03-07,12750,13350,12500,13150,37582,117984.0,8972183.0
2016-03-08,13250,13550,13000,13500,27301,121124.0,8972183.0
2016-03-09,13500,13750,13400,13550,13366,121573.0,8972183.0
2016-03-10,13550,13800,13400,13650,23738,122470.0,8972183.0
2016-03-11,13650,13700,13200,13550,25860,121573.0,8972183.0
2016-03-14,13550,13550,13300,13500,8427,121124.0,8972183.0
2016-03-15,13250,13450,13100,13250,15847,118881.0,8972183.0
2016-03-16,13250,13300,12850,12900,19815,115741.0,8972183.0
2016-03-17,12950,13150,12800,13100,14123,117536.0,8972183.0
2016-03-18,13150,13200,12700,12800,29485,114844.0,8972183.0
2016-03-21,12800,13000,12700,12950,20135,116190.0,8972183.0
2016-03-22,12900,13050,12850,13000,7945,116638.0,8972183.0
2016-03-23,13050,13250,13000,13050,17610,117087.0,8972183.0
2016-03-24,13200,13200,12700,12750,21073,114395.0,8972183.0
2016-03-25,12900,12900,12650,12750,8376,114395.0,8972183.0
2016-03-28,12850,12850,12600,12750,8556,114395.0,8972183.0
2016-03-29,12850,12850,12600,12700,5632,113947.0,8972183.0
2016-03-30,12800,12850,12400,12450,27307,111704.0,8972183.0
2016-03-31,12600,12700,12500,12700,14980,113947.0,8972183.0
2016-04-01,12750,12750,12450,12450,9182,111704.0,8972183.0
2016-04-04,12450,12600,12300,12550,19038,112601.0,8972183.0
2016-04-05,12400,12500,12200,12350,15889,110806.0,8972183.0
2016-04-06,12200,12350,12200,12300,15528,110358.0,8972183.0
2016-04-07,12450,12600,12250,12550,11950,112601.0,8972183.0
2016-04-08,12600,13100,12400,13100,29050,117536.0,8972183.0
2016-04-11,13200,13500,12950,13050,40211,117087.0,8972183.0
2016-04-12,12900,13900,12900,13800,50279,123816.0,8972183.0
2016-04-14,13900,14500,13800,14350,86360,128751.0,8972183.0
2016-04-15,14600,14700,14200,14400,60709,129199.0,8972183.0
2016-04-18,14300,14350,13950,14250,19335,127854.0,8972183.0
2016-04-19,14350,14900,14200,14850,67813,133237.0,8972183.0
2016-04-20,14950,15000,14600,14750,17469,132340.0,8972183.0
2016-04-21,14550,15300,14550,15150,39042,135929.0,8972183.0
2016-04-22,15200,16050,14750,15800,87500,141760.0,8972183.0
2016-04-25,16000,16000,15300,15500,30757,139069.0,8972183.0
2016-04-26,15550,15650,14950,15400,33756,138172.0,8972183.0
2016-04-27,15600,15650,14800,15000,28782,134583.0,8972183.0
2016-04-28,15400,15400,14700,15100,14139,135480.0,8972183.0
2016-04-29,14800,15000,14500,14600,23645,130994.0,8972183.0
2016-05-02,14550,14750,13950,14150,24631,126956.0,8972183.0
2016-05-03,14200,14400,13800,14200,25067,127405.0,8972183.0
2016-05-04,14100,14100,13800,13900,16110,124713.0,8972183.0
2016-05-09,13800,14000,13550,13550,10127,121573.0,8972183.0
2016-05-10,13250,13400,12250,12700,107707,113947.0,8972183.0
2016-05-11,12600,12800,12400,12550,23288,112601.0,8972183.0
2016-05-12,12650,12650,12300,12400,23220,111255.0,8972183.0
2016-05-13,12500,12500,12050,12200,25049,109461.0,8972183.0
2016-05-16,12050,12300,12000,12250,8615,109909.0,8972183.0
2016-05-17,12150,12300,11100,11200,92151,100488.0,8972183.0
2016-05-18,11050,11500,11000,11250,35732,100937.0,8972183.0
2016-05-19,11250,11400,11000,11200,18931,100488.0,8972183.0
2016-05-20,11200,11450,11000,11200,20108,100488.0,8972183.0
2016-05-23,11250,11250,11050,11200,10655,100488.0,8972183.0
2016-05-24,11250,11400,11000,11200,17155,100488.0,8972183.0
2016-05-25,11450,11500,11100,11450,17658,102731.0,8972183.0
2016-05-26,11450,11450,11100,11400,12420,102283.0,8972183.0
2016-05-27,11400,11400,11100,11300,8666,101386.0,8972183.0
2016-05-30,11200,11300,10950,11200,14058,100488.0,8972183.0
2016-05-31,11200,11300,11050,11300,15471,101386.0,8972183.0
2016-06-01,11450,11750,11150,11600,24712,104077.0,8972183.0
2016-06-02,11700,11800,11350,11800,23871,105872.0,8972183.0
2016-06-03,11650,11700,11200,11350,31301,101834.0,8972183.0
2016-06-07,11350,11500,10900,11150,25902,100040.0,8972183.0
2016-06-08,11150,11350,11050,11150,27556,100040.0,8972183.0
2016-06-09,11250,11400,11050,11300,24553,101386.0,8972183.0
2016-06-10,11400,11550,11050,11150,12165,100040.0,8972183.0
2016-06-13,11100,11200,11000,11100,24205,99591.0,8972183.0
2016-06-14,10950,11100,10950,11050,18319,99143.0,8972183.0
2016-06-15,11150,11150,10850,10950,21556,98245.0,8972183.0
2016-06-16,10950,11050,10750,10750,14880,96451.0,8972183.0
2016-06-17,10900,10900,10550,10550,12755,94657.0,8972183.0
2016-06-20,10600,10750,10350,10450,11780,93759.0,8972183.0
2016-06-21,10500,10850,10400,10850,9651,97348.0,8972183.0
2016-06-22,10850,11050,10750,11050,9479,99143.0,8972183.0
2016-06-23,10950,10950,10650,10800,9966,96900.0,8972183.0
2016-06-24,10950,10950,9700,9960,57798,89363.0,8972183.0
2016-06-27,9690,9930,9500,9570,39974,85864.0,8972183.0
2016-06-28,9370,9510,9320,9440,61506,84697.0,8972183.0
2016-06-29,9450,10000,9450,9990,36356,89632.0,8972183.0
2016-06-30,10250,10450,10100,10400,19484,93311.0,8972183.0
2016-07-01,10350,10750,10350,10750,16616,96451.0,8972183.0
2016-07-04,10900,11550,10700,11500,41161,103180.0,8972183.0
2016-07-05,11500,11550,11100,11350,16134,101834.0,8972183.0
2016-07-06,11400,11550,10750,10800,23468,96900.0,8972183.0
2016-07-07,10950,11400,10800,11350,21059,101834.0,8972183.0
2016-07-08,11450,11550,11100,11250,18276,100937.0,8972183.0
2016-07-11,11400,11400,10900,11200,6768,100488.0,8972183.0
2016-07-12,11400,11600,11200,11600,19388,104077.0,8972183.0
2016-07-13,11700,11750,11250,11550,17178,103629.0,8972183.0
2016-07-14,11550,11850,11300,11850,13632,106320.0,8972183.0
2016-07-15,11750,12000,11500,11800,12852,105872.0,8972183.0
2016-07-18,11800,11900,11450,11600,6174,104077.0,8972183.0
2016-07-19,11600,11750,11450,11650,4223,104526.0,8972183.0
2016-07-20,11650,11700,11500,11700,3197,104975.0,8972183.0
2016-07-21,11500,11600,11350,11450,13865,102731.0,8972183.0
2016-07-22,11450,11650,11450,11650,4066,104526.0,8972183.0
2016-07-25,11650,11700,11200,11550,14783,103629.0,8972183.0
2016-07-26,11350,11550,11350,11450,3167,102731.0,8972183.0
2016-07-27,11250,11450,10900,10950,16250,98245.0,8972183.0
2016-07-28,10900,10950,10450,10550,21816,94657.0,8972183.0
2016-07-29,10750,10950,10550,10950,10192,98245.0,8972183.0
2016-08-01,10750,10950,10450,10600,14928,95105.0,8972183.0
2016-08-02,10400,10650,10000,10050,31818,90170.0,8972183.0
2016-08-03,10150,10250,9750,10000,39278,89722.0,8972183.0
2016-08-04,10000,10200,9980,10200,23031,91516.0,8972183.0
2016-08-05,10350,10350,10100,10250,8796,91965.0,8972183.0
2016-08-08,10150,10300,10000,10200,6833,91516.0,8972183.0
2016-08-09,10250,10250,9960,10000,23164,89722.0,8972183.0
2016-08-10,10000,10050,9850,9960,25237,89363.0,8972183.0
2016-08-11,9970,10000,9920,9960,8800,89363.0,8972183.0
2016-08-12,9960,10150,9920,10000,5546,89722.0,8972183.0
2016-08-16,9940,10450,9930,10400,29082,93311.0,8972183.0
2016-08-17,10350,10350,9960,10050,21525,90170.0,8972183.0
2016-08-18,10000,10050,9800,10050,17408,90170.0,8972183.0
2016-08-19,9860,10050,9860,10050,7582,90170.0,8972183.0
2016-08-22,10050,10200,9850,10200,33656,91516.0,8972183.0
2016-08-23,10500,10800,9870,9870,67586,88555.0,8972183.0
2016-08-24,9850,9990,9810,9980,11817,89542.0,8972183.0
2016-08-25,9900,10050,9830,10050,8560,90170.0,8972183.0
2016-08-26,10100,10100,9850,10000,8713,89722.0,8972183.0
2016-08-29,10000,10050,9780,9880,26036,88645.0,8972183.0
2016-08-30,9990,10050,9830,9860,20384,88466.0,8972183.0
2016-08-31,9800,9830,9580,9810,17576,88017.0,8972183.0
2016-09-01,9720,9990,9670,9740,7158,87389.0,8972183.0
2016-09-02,9740,9830,9690,9740,6501,87389.0,8972183.0
2016-09-05,9660,9840,9640,9700,17617,87030.0,8972183.0
2016-09-06,9630,9820,9630,9650,5360,86582.0,8972183.0
2016-09-07,9620,9740,9560,9650,22577,86582.0,8972183.0
2016-09-08,9720,9720,9530,9680,11413,86851.0,8972183.0
2016-09-09,9650,9720,9630,9680,5398,86851.0,8972183.0
2016-09-12,9540,9700,9540,9670,4553,86761.0,8972183.0
2016-09-13,9850,9850,9560,9670,8088,86761.0,8972183.0
2016-09-19,9670,9790,9630,9660,8191,86671.0,8972183.0
2016-09-20,9420,9750,9420,9600,7641,86133.0,8972183.0
2016-09-21,9600,9620,9490,9610,4543,86223.0,8972183.0
2016-09-22,9600,9670,9500,9650,14149,86582.0,8972183.0
2016-09-23,9630,9740,9560,9740,9445,87389.0,8972183.0
2016-09-26,9780,9780,9680,9750,8755,87479.0,8972183.0
2016-09-27,9700,9710,9590,9680,6379,86851.0,8972183.0
2016-09-28,9610,9730,9590,9660,7328,86671.0,8972183.0
2016-09-29,9700,9720,9600,9720,12351,87210.0,8972183.0
2016-09-30,9720,9740,9470,9700,6334,87030.0,8972183.0
2016-10-04,9600,9730,9540,9580,10668,85954.0,8972183.0
2016-10-05,9580,9690,9500,9600,8797,86133.0,8972183.0
2016-10-06,9580,9610,9490,9580,13684,85954.0,8972183.0
2016-10-07,9480,9630,9450,9580,6739,85954.0,8972183.0
2016-10-10,9630,9630,9480,9560,4676,85774.0,8972183.0
2016-10-11,9480,9620,9450,9470,8670,84967.0,8972183.0
2016-10-12,9470,9530,9360,9460,13877,84877.0,8972183.0
2016-10-13,9490,9500,9330,9430,6426,84608.0,8972183.0
2016-10-14,9420,9510,9200,9330,24374,83710.0,8972183.0
2016-10-17,9330,9330,9070,9280,14123,83262.0,8972183.0
2016-10-18,9210,9320,8900,8990,31190,80660.0,8972183.0
2016-10-19,8970,9160,8840,8980,23892,80570.0,8972183.0
2016-10-20,9030,9080,8980,9020,9311,80929.0,8972183.0
2016-10-21,9000,9120,8890,9020,12396,80929.0,8972183.0
2016-10-24,9060,9060,8930,9020,7390,80929.0,8972183.0
2016-10-25,9060,9060,8830,8930,17787,80122.0,8972183.0
2016-10-26,9050,9050,8720,8810,12279,79045.0,8972183.0
2016-10-27,8780,9150,8780,9150,9579,82095.0,8972183.0
2016-10-28,9180,9180,8970,9030,6179,81019.0,8972183.0
2016-10-31,9130,9130,8270,8890,31369,79763.0,8972183.0
2016-11-01,8910,8910,8500,8890,16717,79763.0,8972183.0
2016-11-02,8870,8870,8430,8530,18989,76533.0,8972183.0
2016-11-03,8300,8540,7720,7720,73479,69265.0,8972183.0
2016-11-04,7740,7850,7250,7800,39468,69983.0,8972183.0
2016-11-07,7650,7770,7510,7650,20435,68637.0,8972183.0
2016-11-08,7610,7620,7300,7330,56736,65766.0,8972183.0
2016-11-09,7440,7440,6530,7000,79493,62805.0,8972183.0
2016-11-10,7070,7360,7070,7270,26915,65228.0,8972183.0
2016-11-11,7220,7330,7140,7280,10530,65317.0,8972183.0
2016-11-14,7280,7450,7150,7250,18174,65048.0,8972183.0
2016-11-15,7180,7300,7000,7200,37821,64600.0,8972183.0
2016-11-16,7390,7460,7200,7380,38119,66215.0,8972183.0
2016-11-17,7370,7420,7260,7380,8588,66215.0,8972183.0
2016-11-18,7380,7450,7150,7290,15227,65407.0,8972183.0
2016-11-21,7290,7290,7060,7130,18439,63972.0,8972183.0
2016-11-22,7050,7180,6960,7140,14566,64061.0,8972183.0
2016-11-23,7140,7150,7010,7060,9383,63344.0,8972183.0
2016-11-24,7010,7070,6800,7000,9581,62805.0,8972183.0
2016-11-25,6900,7030,6780,7000,9024,62805.0,8972183.0
2016-11-28,6910,6990,6700,6700,25067,60114.0,8972183.0
2016-11-29,6610,6790,6560,6780,17794,60831.0,8972183.0
2016-11-30,6970,6970,6600,6680,19698,59934.0,8972183.0
2016-12-01,6630,6730,6470,6630,18307,59486.0,8972183.0
2016-12-02,6630,6720,6500,6590,10209,59127.0,8972183.0
2016-12-05,6540,6650,6360,6460,12895,57960.0,8972183.0
2016-12-06,6330,6600,6330,6490,14584,58229.0,8972183.0
2016-12-07,6500,6530,6260,6470,20874,58050.0,8972183.0
2016-12-08,6480,6530,6400,6530,15873,58588.0,8972183.0
2016-12-09,6530,6630,6380,6510,12829,58409.0,8972183.0
2016-12-12,6620,6750,6510,6750,27056,60562.0,8972183.0
2016-12-13,6750,6930,6720,6880,21893,61729.0,8972183.0
2016-12-14,6920,6920,6680,6890,12623,61818.0,8972183.0
2016-12-15,6810,6910,6750,6880,22518,61729.0,8972183.0
2016-12-16,6930,6930,6640,6690,41236,60024.0,8972183.0
2016-12-19,6690,6730,6540,6580,21035,59037.0,8972183.0
2016-12-20,6540,6580,6430,6580,29684,59037.0,8972183.0
2016-12-21,6550,6850,6550,6740,18222,60473.0,8972183.0
2016-12-22,6700,6800,6670,6760,21188,60652.0,8972183.0
2016-12-23,6760,7050,6760,6940,30159,62267.0,8972183.0
2016-12-26,6850,7060,6790,6930,30218,62177.0,8972183.0
2016-12-27,6900,7050,6880,7000,27044,62805.0,8972183.0
2016-12-28,6940,7280,6850,7180,29378,64420.0,8972183.0
2016-12-29,7180,7200,7070,7140,14261,64061.0,8972183.0
2017-01-02,7090,7230,7040,7170,13968,64331.0,8972183.0
2017-01-03,7170,7360,7100,7230,27937,64869.0,8972183.0
2017-01-04,7150,7350,7130,7250,40801,65048.0,8972183.0
2017-01-05,7250,7330,7150,7180,29062,64420.0,8972183.0
2017-01-06,7160,7300,7160,7270,13087,65228.0,8972183.0
2017-01-09,7380,7380,7150,7270,15458,65228.0,8972183.0
2017-01-10,7270,7350,7040,7210,41103,64689.0,8972183.0
