안랩(053800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-16,33350,34150,33300,33700,71610,337467.0,10013855.0
2014-10-17,33700,34450,33700,33850,44984,338969.0,10013855.0
2014-10-20,33900,36600,33900,35800,129771,358496.0,10013855.0
2014-10-21,35800,36250,35050,35250,64022,352988.0,10013855.0
2014-10-22,35650,36200,35250,36200,53893,362502.0,10013855.0
2014-10-23,37400,39250,36350,36350,290299,364004.0,10013855.0
2014-10-24,36400,37700,36400,36550,66675,366006.0,10013855.0
2014-10-27,36800,37000,35600,35800,48381,358496.0,10013855.0
2014-10-28,35350,36500,35350,36000,44438,360499.0,10013855.0
2014-10-29,36700,37050,36200,36650,42794,367008.0,10013855.0
2014-10-30,36500,36850,35900,35950,37059,359998.0,10013855.0
2014-10-31,36350,36350,35800,36100,25689,361500.0,10013855.0
2014-11-03,36150,36350,34750,35000,48315,350485.0,10013855.0
2014-11-04,35200,35250,33700,33850,62891,338969.0,10013855.0
2014-11-05,33600,34550,33600,34000,21500,340471.0,10013855.0
2014-11-06,34050,34450,33500,33900,34266,339470.0,10013855.0
2014-11-07,34200,34750,34000,34650,29044,346980.0,10013855.0
2014-11-10,34650,35300,34300,34950,29145,349984.0,10013855.0
2014-11-11,34800,35400,34600,35200,41820,352488.0,10013855.0
2014-11-12,35250,36250,35250,35450,55000,354991.0,10013855.0
2014-11-13,35150,36250,35100,35500,41802,355492.0,10013855.0
2014-11-14,35750,35750,34950,35000,33692,350485.0,10013855.0
2014-11-17,35250,35350,34250,34300,35992,343475.0,10013855.0
2014-11-18,34300,35200,34300,34950,29222,349984.0,10013855.0
2014-11-19,34900,35250,34550,34750,16345,347981.0,10013855.0
2014-11-20,34600,34950,34350,34400,30464,344477.0,10013855.0
2014-11-21,34500,34750,34300,34500,24735,345478.0,10013855.0
2014-11-24,34700,37700,34700,36600,347239,366507.0,10013855.0
2014-11-25,36350,37200,35900,36600,91870,366507.0,10013855.0
2014-11-26,37200,37200,36300,36500,60866,365506.0,10013855.0
2014-11-27,36450,36850,36300,36450,38123,365005.0,10013855.0
2014-11-28,36450,37950,36450,37500,131070,375520.0,10013855.0
2014-12-01,37500,37500,36550,36600,54038,366507.0,10013855.0
2014-12-02,36150,36650,35100,35800,49519,358496.0,10013855.0
2014-12-03,35800,37050,35800,36950,52352,370012.0,10013855.0
2014-12-04,37400,37450,36700,36900,42023,369511.0,10013855.0
2014-12-05,36900,37850,36750,37700,79992,377522.0,10013855.0
2014-12-08,37750,38550,37500,38100,86912,381528.0,10013855.0
2014-12-09,38400,38750,37350,37600,89671,376521.0,10013855.0
2014-12-10,37600,37650,36900,37300,45691,373517.0,10013855.0
2014-12-11,36900,37350,36450,37000,58754,370513.0,10013855.0
2014-12-12,36500,37000,36100,36200,64604,362502.0,10013855.0
2014-12-15,35700,36050,35300,35850,41236,358997.0,10013855.0
2014-12-16,35500,36300,35500,35600,35587,356493.0,10013855.0
2014-12-17,35750,36600,35750,36400,41102,364504.0,10013855.0
2014-12-18,36650,36750,35750,35850,52158,358997.0,10013855.0
2014-12-19,36250,36600,35300,35300,53361,353489.0,10013855.0
2014-12-22,36300,38000,36000,36800,190651,368510.0,10013855.0
2014-12-23,37400,39300,37150,37700,255118,377522.0,10013855.0
2014-12-24,38600,38650,36800,37250,120626,373016.0,10013855.0
2014-12-26,37200,37650,36500,36800,85520,368510.0,10013855.0
2014-12-29,36650,36850,35900,35900,70091,359497.0,10013855.0
2014-12-30,35700,36450,35650,36000,57141,360499.0,10013855.0
2015-01-02,36000,36200,35400,35900,42121,359497.0,10013855.0
2015-01-05,35650,37250,35550,37250,118189,373016.0,10013855.0
2015-01-06,37400,39800,37150,39700,366508,397550.0,10013855.0
2015-01-07,40300,43500,40000,42300,625909,423586.0,10013855.0
2015-01-08,42250,42300,40750,41900,221156,419581.0,10013855.0
2015-01-09,41950,44000,41950,42100,333601,421583.0,10013855.0
2015-01-12,42000,43700,41750,42350,162578,424087.0,10013855.0
2015-01-13,43250,43800,41450,41450,229328,415074.0,10013855.0
2015-01-14,41600,42650,41600,42250,118656,423085.0,10013855.0
2015-01-15,42350,44400,42250,44250,284387,443113.0,10013855.0
2015-01-16,44950,44950,43250,43700,187082,437605.0,10013855.0
2015-01-19,45500,45700,44200,44750,201732,448120.0,10013855.0
2015-01-20,44750,44750,43500,44150,123810,442112.0,10013855.0
2015-01-21,44550,45400,44000,44500,185832,445617.0,10013855.0
2015-01-22,44650,45350,43200,43700,160783,437605.0,10013855.0
2015-01-23,44150,44700,43700,44200,107615,442612.0,10013855.0
2015-01-26,44150,44150,43050,43650,79987,437105.0,10013855.0
2015-01-27,44000,44500,42600,42950,99266,430095.0,10013855.0
2015-01-28,42800,44100,42750,43650,113757,437105.0,10013855.0
2015-01-29,43900,44050,43400,43750,67715,438106.0,10013855.0
2015-01-30,44250,46150,44100,45200,324494,452626.0,10013855.0
2015-02-02,45350,45500,44000,44450,108457,445116.0,10013855.0
2015-02-03,45050,47900,44700,47000,425612,470651.0,10013855.0
2015-02-04,47300,47300,46100,46150,126615,462139.0,10013855.0
2015-02-05,46800,46950,45200,45800,119998,458635.0,10013855.0
2015-02-06,46000,46950,45400,46100,91958,461639.0,10013855.0
2015-02-09,46200,46200,43650,43750,171029,438106.0,10013855.0
2015-02-10,43700,44600,41400,42900,110177,429594.0,10013855.0
2015-02-11,42600,43900,42550,43650,77652,437105.0,10013855.0
2015-02-12,43500,44500,42800,43200,62698,432599.0,10013855.0
2015-02-13,43500,43950,43300,43750,58802,438106.0,10013855.0
2015-02-16,44200,46000,44100,45500,165716,455630.0,10013855.0
2015-02-17,45600,45600,44650,45200,65275,452626.0,10013855.0
2015-02-23,45800,46100,45050,45500,68290,455630.0,10013855.0
2015-02-24,45800,47100,45750,46850,153895,469149.0,10013855.0
2015-02-25,47900,49800,47600,47650,372831,477160.0,10013855.0
2015-02-26,47850,48500,47150,47750,121810,478162.0,10013855.0
2015-02-27,47900,48500,47450,48400,102141,484671.0,10013855.0
2015-03-02,48550,48650,46850,47150,92784,472153.0,10013855.0
2015-03-03,47750,48150,46200,47000,97026,470651.0,10013855.0
2015-03-04,47100,47400,46700,47300,65497,473655.0,10013855.0
2015-03-05,47250,48150,47250,47550,88098,476159.0,10013855.0
2015-03-06,47800,48600,47600,47600,82456,476659.0,10013855.0
2015-03-09,47600,47800,46550,46600,66418,466646.0,10013855.0
2015-03-10,46650,47200,45900,45900,47408,459636.0,10013855.0
2015-03-11,45600,46800,45300,46500,45176,465644.0,10013855.0
2015-03-12,46400,47200,46350,47100,40102,471653.0,10013855.0
2015-03-13,47150,47700,47050,47150,68867,472153.0,10013855.0
2015-03-16,47200,47500,46750,47050,42739,471152.0,10013855.0
2015-03-17,47100,47650,47050,47300,50351,473655.0,10013855.0
2015-03-18,47300,48000,46850,46850,73037,469149.0,10013855.0
2015-03-19,46850,46900,43800,45150,183259,452126.0,10013855.0
2015-03-20,45400,46100,45100,45300,65902,453628.0,10013855.0
2015-03-23,45150,45750,45150,45300,47764,453628.0,10013855.0
2015-03-24,45100,45300,44400,45100,44979,451625.0,10013855.0
2015-03-25,45150,45850,45150,45400,42932,454629.0,10013855.0
2015-03-26,45450,45800,45400,45800,46896,458635.0,10013855.0
2015-03-27,45900,46000,44850,45250,43056,453127.0,10013855.0
2015-03-30,45250,45550,44650,45200,30970,452626.0,10013855.0
2015-03-31,45600,45850,45250,45650,35015,457132.0,10013855.0
2015-04-01,45750,45900,45150,45300,45446,453628.0,10013855.0
2015-04-02,45350,45750,45200,45300,40690,453628.0,10013855.0
2015-04-03,45600,46850,45150,46550,81272,466145.0,10013855.0
2015-04-06,46800,47300,46250,46400,47757,464643.0,10013855.0
2015-04-07,46650,46950,45800,46350,49091,464142.0,10013855.0
2015-04-08,46550,46800,46250,46500,72890,465644.0,10013855.0
2015-04-09,46750,47200,46450,47200,91872,472654.0,10013855.0
2015-04-10,47250,48800,47250,47550,185684,476159.0,10013855.0
2015-04-13,48000,48300,46800,47700,95701,477661.0,10013855.0
2015-04-14,48000,48200,46900,46950,84598,470150.0,10013855.0
2015-04-15,46900,47300,46400,46950,69849,470150.0,10013855.0
2015-04-16,47550,47550,46700,47100,70991,471653.0,10013855.0
2015-04-17,47400,48000,47100,47950,101584,480164.0,10013855.0
2015-04-20,47600,49600,47550,48750,205418,488175.0,10013855.0
2015-04-21,49200,49300,48150,48950,91602,490178.0,10013855.0
2015-04-22,48950,53700,48000,51500,583823,515714.0,10013855.0
2015-04-23,51000,52000,48000,48050,364076,481166.0,10013855.0
2015-04-24,47900,49150,47900,48300,114661,483669.0,10013855.0
2015-04-27,48150,49100,48150,48850,85069,489177.0,10013855.0
2015-04-28,48850,49000,48200,48250,76471,483169.0,10013855.0
2015-04-29,48500,50900,48250,48800,175725,488676.0,10013855.0
2015-04-30,49000,51300,49000,49400,189057,494684.0,10013855.0
2015-05-04,50200,50500,49150,49750,71244,498189.0,10013855.0
2015-05-06,49350,49900,49150,49250,71386,493182.0,10013855.0
2015-05-07,49200,49750,48000,48600,69639,486673.0,10013855.0
2015-05-08,49000,49700,48300,49500,64335,495686.0,10013855.0
2015-05-11,49500,50500,49250,50400,114040,504698.0,10013855.0
2015-05-12,50500,51900,49500,49800,158313,498690.0,10013855.0
2015-05-13,49850,50100,49000,49650,57288,497188.0,10013855.0
2015-05-14,50000,51900,49800,51900,150805,519719.0,10013855.0
2015-05-15,51700,52100,50700,51400,100083,514712.0,10013855.0
2015-05-18,51700,52200,50200,50200,105007,502696.0,10013855.0
2015-05-19,50600,51200,49750,50100,74670,501694.0,10013855.0
2015-05-20,50800,52200,50300,51100,233196,511708.0,10013855.0
2015-05-21,51100,51500,50300,50400,75384,504698.0,10013855.0
2015-05-22,51000,51000,49950,50500,76497,505700.0,10013855.0
2015-05-26,50600,50800,48500,48500,118216,485672.0,10013855.0
2015-05-27,48500,48900,47600,47600,85879,476659.0,10013855.0
2015-05-28,47400,48300,47250,47650,43181,477160.0,10013855.0
2015-05-29,48200,48500,47850,48000,42990,480665.0,10013855.0
2015-06-01,48000,48200,47200,47250,47836,473155.0,10013855.0
2015-06-02,47300,47850,45750,46000,73014,460637.0,10013855.0
2015-06-03,49500,52900,48800,52900,780111,529733.0,10013855.0
2015-06-04,54000,58200,49700,50200,1266986,502696.0,10013855.0
2015-06-05,50200,55400,49900,52400,733697,524726.0,10013855.0
2015-06-08,53000,55600,52400,54300,374056,543752.0,10013855.0
2015-06-09,54400,55700,53200,54600,186874,546756.0,10013855.0
2015-06-10,54600,55100,52400,53100,146445,531736.0,10013855.0
2015-06-11,52900,55600,52800,54000,212217,540748.0,10013855.0
2015-06-12,54400,55300,52900,54000,125720,540748.0,10013855.0
2015-06-15,54100,54700,52100,52500,86016,525727.0,10013855.0
2015-06-16,52300,52600,50100,51300,116814,513711.0,10013855.0
2015-06-17,51300,53200,50400,51800,78233,518718.0,10013855.0
2015-06-18,51800,51900,50400,50400,82306,504698.0,10013855.0
2015-06-19,50400,51300,50200,51300,138763,513711.0,10013855.0
2015-06-22,51500,51800,48850,49200,171299,492682.0,10013855.0
2015-06-23,49250,51100,49250,50900,88560,509705.0,10013855.0
2015-06-24,51300,51600,50400,51000,64997,510707.0,10013855.0
2015-06-25,51300,52600,50600,52400,112264,524726.0,10013855.0
2015-06-26,52400,53400,51500,53000,111714,530734.0,10013855.0
2015-06-29,52100,52800,50700,50900,93424,509705.0,10013855.0
2015-06-30,51100,51700,50300,51500,49848,515714.0,10013855.0
2015-07-01,51500,52300,51400,51700,47611,517716.0,10013855.0
2015-07-02,51800,52500,51200,51300,59220,513711.0,10013855.0
2015-07-03,51400,51600,50400,51300,50703,513711.0,10013855.0
2015-07-06,51000,51300,50100,50300,57694,503697.0,10013855.0
2015-07-07,50500,50700,49000,49500,66976,495686.0,10013855.0
2015-07-08,49400,51000,49200,49950,33165,500192.0,10013855.0
2015-07-09,49050,49550,48350,49500,64647,495686.0,10013855.0
2015-07-10,50000,50600,49400,49600,39549,496687.0,10013855.0
2015-07-13,49600,49900,49100,49800,32619,498690.0,10013855.0
2015-07-14,50500,50700,49950,50100,42804,501694.0,10013855.0
2015-07-15,50100,53100,49800,51300,173182,513711.0,10013855.0
2015-07-16,53300,54300,51600,51900,145112,519719.0,10013855.0
2015-07-17,52500,53000,51000,51900,71552,519719.0,10013855.0
2015-07-20,52800,53100,51800,51800,69192,518718.0,10013855.0
2015-07-21,51800,52200,51000,51800,45090,518718.0,10013855.0
2015-07-22,52400,55800,52100,53100,265468,531736.0,10013855.0
2015-07-23,52400,52400,50400,50700,139431,507702.0,10013855.0
2015-07-24,50100,50800,49750,50000,61407,500693.0,10013855.0
2015-07-27,49850,50500,49150,49400,53350,494684.0,10013855.0
2015-07-28,49000,49700,47600,49550,53878,496187.0,10013855.0
2015-07-29,49700,49900,48200,48500,38811,485672.0,10013855.0
2015-07-30,48650,49400,47000,47000,35791,470651.0,10013855.0
2015-07-31,47000,47800,46500,47800,28867,478662.0,10013855.0
2015-08-03,47500,48300,47050,47100,19438,471653.0,10013855.0
2015-08-04,46950,47950,46400,47550,31962,476159.0,10013855.0
2015-08-05,47800,48750,47800,48150,25403,482167.0,10013855.0
2015-08-06,48900,48900,48000,48200,25776,482668.0,10013855.0
2015-08-07,48200,48550,47400,48200,20480,482668.0,10013855.0
2015-08-10,48200,48650,47650,48300,27354,483669.0,10013855.0
2015-08-11,48500,48500,47450,47700,26172,477661.0,10013855.0
2015-08-12,47200,47700,45600,46100,57793,461639.0,10013855.0
2015-08-13,46100,47300,45950,46900,30196,469650.0,10013855.0
2015-08-17,46900,47500,46500,46900,12849,469650.0,10013855.0
2015-08-18,46650,47400,45600,45700,28197,457633.0,10013855.0
2015-08-19,45000,45250,43500,44000,50338,440610.0,10013855.0
2015-08-20,42800,45900,42800,44500,32531,445617.0,10013855.0
2015-08-21,43000,45000,42500,43400,55061,434601.0,10013855.0
2015-08-24,43400,44800,41650,41650,48005,417077.0,10013855.0
2015-08-25,41700,42750,41100,42250,44750,423085.0,10013855.0
2015-08-26,42300,43200,41950,43100,41206,431597.0,10013855.0
2015-08-27,44000,45250,43400,44200,47616,442612.0,10013855.0
2015-08-28,44450,45200,44450,44850,21574,449121.0,10013855.0
2015-08-31,45500,45550,44600,45000,23162,450623.0,10013855.0
2015-09-01,45000,45250,44500,44600,18107,446618.0,10013855.0
2015-09-02,43600,44650,43600,44350,21346,444114.0,10013855.0
2015-09-03,44950,44950,43850,43900,24205,439608.0,10013855.0
2015-09-04,44050,44600,42900,43500,29340,435603.0,10013855.0
2015-09-07,44500,44500,43150,43200,20136,432599.0,10013855.0
2015-09-08,42850,43700,42000,42450,26079,425088.0,10013855.0
2015-09-09,43200,46700,42800,45500,162470,455630.0,10013855.0
2015-09-10,44750,45700,44200,45700,51730,457633.0,10013855.0
2015-09-11,45900,46150,42800,45450,28055,455130.0,10013855.0
2015-09-14,45450,45950,44700,44800,20568,448621.0,10013855.0
2015-09-15,44450,45250,44450,45200,22367,452626.0,10013855.0
2015-09-16,45200,46100,44900,45550,34977,456131.0,10013855.0
2015-09-17,45700,45750,44750,44800,48496,448621.0,10013855.0
2015-09-18,44500,45250,43900,43900,99082,439608.0,10013855.0
2015-09-21,44350,45650,44050,44150,91117,442112.0,10013855.0
2015-09-22,44500,44900,44050,44300,57900,443614.0,10013855.0
2015-09-23,44000,44500,43100,43150,43914,432098.0,10013855.0
2015-09-24,43250,43500,43050,43050,33522,431096.0,10013855.0
2015-09-25,43000,43450,42250,42700,70756,427592.0,10013855.0
2015-09-30,43300,43400,42300,42600,60541,426590.0,10013855.0
2015-10-01,42750,43150,42600,42700,55587,427592.0,10013855.0
2015-10-02,42800,43400,42600,43200,46820,432599.0,10013855.0
2015-10-05,43700,43900,42600,42750,49139,428092.0,10013855.0
2015-10-06,42800,43000,42400,42450,37265,425088.0,10013855.0
2015-10-07,42250,42500,42000,42200,30590,422585.0,10013855.0
2015-10-08,42250,42950,42200,42500,25912,425589.0,10013855.0
2015-10-12,42500,42950,42450,42800,28176,428593.0,10013855.0
2015-10-13,42900,43000,42400,42450,37431,425088.0,10013855.0
2015-10-14,42550,44350,42350,43250,59362,433099.0,10013855.0
2015-10-15,43250,43700,43050,43700,34527,437605.0,10013855.0
2015-10-16,43700,43800,43300,43300,20752,433600.0,10013855.0
2015-10-19,43550,43550,42850,43300,23509,433600.0,10013855.0
2015-10-20,42900,43300,42000,42600,49737,426590.0,10013855.0
2015-10-21,42450,42500,42100,42250,25398,423085.0,10013855.0
2015-10-22,43500,43900,42450,42800,67944,428593.0,10013855.0
2015-10-23,43100,43450,42350,42750,52074,428092.0,10013855.0
2015-10-26,42450,42800,42350,42700,25279,427592.0,10013855.0
2015-10-27,42700,42700,42100,42300,24438,423586.0,10013855.0
2015-10-28,42300,42550,42050,42300,23156,423586.0,10013855.0
2015-10-29,42250,42500,42000,42150,29142,422084.0,10013855.0
2015-10-30,42200,42200,41150,41550,34940,416076.0,10013855.0
2015-11-02,41300,41900,41200,41750,21528,418078.0,10013855.0
2015-11-03,41850,42000,41650,41800,15914,418579.0,10013855.0
2015-11-04,41650,42000,41450,42000,20842,420582.0,10013855.0
2015-11-05,42400,42400,41850,42250,22178,423085.0,10013855.0
2015-11-06,42250,42450,41700,42000,26484,420582.0,10013855.0
2015-11-09,41750,41900,40550,40800,57084,408565.0,10013855.0
2015-11-10,40200,40600,38650,39850,42621,399052.0,10013855.0
2015-11-11,39300,40100,39300,40000,12946,400554.0,10013855.0
2015-11-12,39550,40350,39550,40350,15685,404059.0,10013855.0
2015-11-13,40000,40600,39850,40600,26639,406563.0,10013855.0
2015-11-16,40400,40700,40000,40000,25486,400554.0,10013855.0
2015-11-17,39900,40950,39900,40800,31086,408565.0,10013855.0
2015-11-18,41000,42700,41000,42250,69375,423085.0,10013855.0
2015-11-19,42250,42850,41750,42250,28899,423085.0,10013855.0
2015-11-20,42550,42700,42250,42700,20427,427592.0,10013855.0
2015-11-23,42850,42900,42100,42450,36430,425088.0,10013855.0
2015-11-24,42150,42900,42150,42750,23979,428092.0,10013855.0
2015-11-25,42850,42950,41750,42700,22898,427592.0,10013855.0
2015-11-26,42900,43800,42650,43100,44742,431597.0,10013855.0
2015-11-27,43250,43950,43250,43500,47578,435603.0,10013855.0
2015-11-30,44050,50000,43800,45700,423778,457633.0,10013855.0
2015-12-01,46200,46500,44300,45050,95562,451124.0,10013855.0
2015-12-02,45050,46950,45050,46500,143596,465644.0,10013855.0
2015-12-03,46800,47250,45500,46800,85673,468648.0,10013855.0
2015-12-04,46500,47600,45600,46050,97254,461138.0,10013855.0
2015-12-07,47750,49400,46550,46800,205622,468648.0,10013855.0
2015-12-08,47150,47200,45750,45900,114816,459636.0,10013855.0
2015-12-09,45650,46500,45500,45800,52321,458635.0,10013855.0
2015-12-10,45700,46200,44500,46150,81036,462139.0,10013855.0
2015-12-11,46150,48200,45900,48150,108558,482167.0,10013855.0
2015-12-14,52600,57000,51200,54400,1699723,544754.0,10013855.0
2015-12-15,52100,53600,48850,48850,634937,489177.0,10013855.0
2015-12-16,48600,50400,47050,47050,450069,471152.0,10013855.0
2015-12-17,47000,47900,45700,45950,345062,460137.0,10013855.0
2015-12-18,46950,49050,46950,49050,597409,491180.0,10013855.0
2015-12-21,54400,62600,51600,61000,2544932,610845.0,10013855.0
2015-12-22,64000,79300,63200,79300,4691694,794099.0,10013855.0
2015-12-23,82000,92700,77700,80400,5057244,805114.0,10013855.0
2015-12-24,81800,81800,73900,75000,547920,751039.0,10013855.0
2015-12-28,75000,75000,67500,69000,530167,690956.0,10013855.0
2015-12-29,68100,77600,68100,77500,478662,776074.0,10013855.0
2015-12-30,79900,84000,77800,81200,899060,813125.0,10013855.0
2016-01-04,91700,93300,84600,86200,1263598,863194.0,10013855.0
2016-01-05,84300,86900,80900,85000,774911,851178.0,10013855.0
2016-01-06,85500,85700,77400,82900,762275,830149.0,10013855.0
2016-01-07,80900,88700,79200,84800,1091696,849175.0,10013855.0
2016-01-08,83400,85000,81500,84100,468334,842165.0,10013855.0
2016-01-11,82500,83000,79000,79000,447134,791095.0,10013855.0
2016-01-12,80700,82600,75900,76500,505006,766060.0,10013855.0
2016-01-13,78400,79700,77300,78600,314413,787089.0,10013855.0
2016-01-14,76600,77800,75100,75800,286920,759050.0,10013855.0
2016-01-15,75900,76400,71300,71800,496551,718995.0,10013855.0
2016-01-18,69100,69100,66100,67000,565360,670928.0,10013855.0
2016-01-19,67600,77400,67200,71500,1856172,715991.0,10013855.0
2016-01-20,69600,69700,65300,66400,514052,664920.0,10013855.0
2016-01-21,67200,72000,65800,65800,706251,658912.0,10013855.0
2016-01-22,64000,68000,64000,67700,408378,677938.0,10013855.0
2016-01-25,67700,74400,66000,68700,1325760,687952.0,10013855.0
2016-01-26,68600,71900,68300,68900,409481,689955.0,10013855.0
2016-01-27,70400,71000,66600,66600,339294,666923.0,10013855.0
2016-01-28,65300,69000,65300,67600,247943,676937.0,10013855.0
2016-01-29,68000,68300,65800,67400,244920,674934.0,10013855.0
2016-02-01,66500,67200,64000,64600,348583,646895.0,10013855.0
2016-02-02,65200,66600,64000,64000,320844,640887.0,10013855.0
2016-02-03,64100,65000,62400,62600,238857,626867.0,10013855.0
2016-02-04,62700,64200,62700,63800,215621,638884.0,10013855.0
2016-02-05,64100,64500,63000,64000,140865,640887.0,10013855.0
2016-02-11,61100,62000,59400,59600,264993,596826.0,10013855.0
2016-02-12,58300,60500,55600,57000,344822,570790.0,10013855.0
2016-02-15,57100,59000,56600,58000,221407,580804.0,10013855.0
2016-02-16,58400,60200,58300,58500,188421,585811.0,10013855.0
2016-02-17,59100,60500,57400,57700,252563,577799.0,10013855.0
2016-02-18,59100,59600,58300,59300,161339,593822.0,10013855.0
2016-02-19,62800,64100,60100,60200,533496,602834.0,10013855.0
2016-02-22,60400,61300,59500,60700,117171,607841.0,10013855.0
2016-02-23,61000,61700,59400,59400,207819,594823.0,10013855.0
2016-02-24,58500,59600,57900,59000,135135,590817.0,10013855.0
2016-02-25,59600,60300,58800,59000,139576,590817.0,10013855.0
2016-02-26,59300,60000,58500,60000,133409,600831.0,10013855.0
2016-02-29,58700,59500,57900,58600,157560,586812.0,10013855.0
2016-03-02,59100,61400,58800,59800,249905,598829.0,10013855.0
2016-03-03,62300,62500,58500,58500,388442,585811.0,10013855.0
2016-03-04,58000,58000,56900,57400,230283,574795.0,10013855.0
2016-03-07,57400,58100,56200,56300,190379,563780.0,10013855.0
2016-03-08,56300,56900,53300,55300,378005,553766.0,10013855.0
2016-03-09,55000,56100,54700,55400,144449,554768.0,10013855.0
2016-03-10,55400,56400,55300,55500,139224,555769.0,10013855.0
2016-03-11,54600,55000,54200,54600,138491,546756.0,10013855.0
2016-03-14,54800,57600,54300,56300,329369,563780.0,10013855.0
2016-03-15,56300,56500,55300,55600,119633,556770.0,10013855.0
2016-03-16,56800,57200,55200,55500,175925,555769.0,10013855.0
2016-03-17,55600,57000,55500,57000,157821,570790.0,10013855.0
2016-03-18,58200,59100,57300,58900,383478,589816.0,10013855.0
2016-03-21,59800,59800,57800,58000,179264,580804.0,10013855.0
2016-03-22,57600,57900,56300,57100,157176,571791.0,10013855.0
2016-03-23,57700,58700,56700,56800,167896,568787.0,10013855.0
2016-03-24,56500,57000,55900,56300,125293,563780.0,10013855.0
2016-03-25,56200,56400,55600,55800,101397,558773.0,10013855.0
2016-03-28,56000,57500,56000,57400,131666,574795.0,10013855.0
2016-03-29,57600,58100,56900,57100,112268,571791.0,10013855.0
2016-03-30,57400,57500,56000,57500,97488,575797.0,10013855.0
2016-03-31,57900,59200,57400,58100,196691,581805.0,10013855.0
2016-04-01,58500,58700,57300,58000,163058,580804.0,10013855.0
2016-04-04,59700,68700,59400,66400,1602870,664920.0,10013855.0
2016-04-05,66400,69400,65500,66900,1120708,669927.0,10013855.0
2016-04-06,68200,69300,67000,69100,549617,691957.0,10013855.0
2016-04-07,69600,69700,66000,66200,468099,662917.0,10013855.0
2016-04-08,66300,73500,66300,73500,1849342,736018.0,10013855.0
2016-04-11,75900,80500,71300,71900,2765680,719996.0,10013855.0
2016-04-12,74000,74600,67300,70300,1650662,703974.0,10013855.0
2016-04-14,84500,85400,71200,71500,3287531,715991.0,10013855.0
2016-04-15,71000,73700,67900,68100,1202037,681944.0,10013855.0
2016-04-18,69200,70000,66300,67700,835356,677938.0,10013855.0
2016-04-19,67300,68300,66600,66600,437693,666923.0,10013855.0
2016-04-20,67000,70700,66600,68200,1150409,682945.0,10013855.0
2016-04-21,68600,69000,67300,68100,420451,681944.0,10013855.0
2016-04-22,67500,68600,67100,67300,294131,673932.0,10013855.0
2016-04-25,69500,69800,67700,67800,368330,678939.0,10013855.0
2016-04-26,68200,68300,66000,66200,287451,662917.0,10013855.0
2016-04-27,66300,66600,64600,65000,276429,650901.0,10013855.0
2016-04-28,64800,65500,64000,64000,174698,640887.0,10013855.0
2016-04-29,64600,66300,64000,66300,301268,663919.0,10013855.0
2016-05-02,67100,68000,65700,66300,288077,663919.0,10013855.0
2016-05-03,66400,66800,65000,65100,157786,651902.0,10013855.0
2016-05-04,65100,66200,64700,66100,140482,661916.0,10013855.0
2016-05-09,63600,64300,63000,63000,220329,630873.0,10013855.0
2016-05-10,62600,63700,62500,63300,135002,633877.0,10013855.0
2016-05-11,63500,64500,62900,63800,132325,638884.0,10013855.0
2016-05-12,63500,63900,63000,63200,69620,632876.0,10013855.0
2016-05-13,63000,64300,62800,63200,98272,632876.0,10013855.0
2016-05-16,63100,66200,62800,65400,337035,654906.0,10013855.0
2016-05-17,66000,66100,64300,64800,195605,648898.0,10013855.0
2016-05-18,68400,68400,64400,64600,547637,646895.0,10013855.0
2016-05-19,64200,65800,64200,64800,189260,648898.0,10013855.0
2016-05-20,64900,65300,64200,64900,158477,649899.0,10013855.0
2016-05-23,64500,65700,64400,64700,174877,647896.0,10013855.0
2016-05-24,66400,66500,65000,65000,262801,650901.0,10013855.0
2016-05-25,65100,66000,64900,65800,156001,658912.0,10013855.0
2016-05-26,64300,64900,63100,64000,206945,640887.0,10013855.0
2016-05-27,63600,64700,63100,63900,131485,639885.0,10013855.0
2016-05-30,63700,63800,61400,62400,203191,624865.0,10013855.0
2016-05-31,61800,62000,60700,61200,178218,612848.0,10013855.0
2016-06-01,60600,61000,59200,59600,232048,596826.0,10013855.0
2016-06-02,59300,60000,58900,58900,110536,589816.0,10013855.0
2016-06-03,59000,59500,58600,58900,86852,589816.0,10013855.0
2016-06-07,58800,59900,58300,59400,74609,594823.0,10013855.0
2016-06-08,59700,60200,59200,59400,61754,594823.0,10013855.0
2016-06-09,59300,59700,57600,58400,139332,584809.0,10013855.0
2016-06-10,57800,58000,56600,57200,126649,572793.0,10013855.0
2016-06-13,56000,56200,54900,55200,139162,552765.0,10013855.0
2016-06-14,55200,56300,55200,55900,73392,559774.0,10013855.0
2016-06-15,55800,56100,54200,55200,117790,552765.0,10013855.0
2016-06-16,55100,55500,53500,53900,96833,539747.0,10013855.0
2016-06-17,53800,54300,52500,53900,146941,539747.0,10013855.0
2016-06-20,53500,54000,52900,53300,90508,533738.0,10013855.0
2016-06-21,53500,53700,53000,53200,72508,532737.0,10013855.0
2016-06-22,53200,53900,52900,53300,77320,533738.0,10013855.0
2016-06-23,53100,53200,51100,51200,127854,512709.0,10013855.0
2016-06-24,51100,51800,47200,47600,314698,476659.0,10013855.0
2016-06-27,46000,49700,46000,49600,169650,496687.0,10013855.0
2016-06-28,49450,51100,48900,50500,114209,505700.0,10013855.0
2016-06-29,49850,51300,47600,51100,149444,511708.0,10013855.0
2016-06-30,50800,51500,50400,50800,71274,508704.0,10013855.0
