인포마크(175140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-13,17000,17150,16900,17100,14901,61076.0,3571708.0
2017-06-14,16950,17250,16850,17250,18615,61612.0,3571708.0
2017-06-15,17250,17350,16900,17200,27182,61433.0,3571708.0
2017-06-16,17300,17300,16750,16900,19097,60362.0,3571708.0
2017-06-19,16700,17050,16700,16800,13261,60005.0,3571708.0
2017-06-20,16800,17000,16750,16800,11216,60005.0,3571708.0
2017-06-21,16650,16800,16500,16700,9894,59648.0,3571708.0
2017-06-22,16550,16750,16400,16400,8203,58576.0,3571708.0
2017-06-23,16250,16600,16200,16400,4333,58576.0,3571708.0
2017-06-26,16300,16400,16200,16350,3242,58397.0,3571708.0
2017-06-27,16150,16350,16000,16300,13076,58219.0,3571708.0
2017-06-28,16400,16600,16000,16100,9148,57504.0,3571708.0
2017-06-29,16100,16300,15750,15900,39396,56790.0,3571708.0
2017-06-30,15900,16000,15400,15700,22164,56076.0,3571708.0
2017-07-03,15500,16150,15500,15950,12760,56969.0,3571708.0
2017-07-04,16000,16450,16000,16400,18583,58576.0,3571708.0
2017-07-05,16200,16600,16150,16250,11394,58040.0,3571708.0
2017-07-06,16150,16450,16050,16100,7176,57504.0,3571708.0
2017-07-07,16000,16200,15850,15850,5034,56612.0,3571708.0
2017-07-10,15750,15950,15400,15700,17226,56076.0,3571708.0
2017-07-11,15550,15850,15550,15700,11923,56076.0,3571708.0
2017-07-12,15700,15800,15400,15450,11998,55183.0,3571708.0
2017-07-13,15500,16300,15500,16000,27305,57147.0,3571708.0
2017-07-14,16000,16450,15800,16450,23715,58755.0,3571708.0
2017-07-17,16200,16550,16200,16500,3831,58933.0,3571708.0
2017-07-18,16300,16500,16300,16450,1340,58755.0,3571708.0
2017-07-19,16500,17150,16250,16700,44069,59648.0,3571708.0
2017-07-20,16600,17350,16600,17250,36175,61612.0,3571708.0
2017-07-21,17250,17450,17050,17450,16043,62326.0,3571708.0
2017-07-24,17500,17500,17100,17200,8814,61433.0,3571708.0
2017-07-25,17300,17300,16650,16700,8779,59648.0,3571708.0
2017-07-26,16700,17300,16500,16650,24709,59469.0,3571708.0
2017-07-27,16700,17000,16250,16500,9806,58933.0,3571708.0
2017-07-28,16500,16500,15750,15950,21642,56969.0,3571708.0
2017-07-31,15700,16500,15550,16250,7816,58040.0,3571708.0
2017-08-01,16050,16450,16050,16450,5145,58755.0,3571708.0
2017-08-02,16300,16600,16300,16500,2949,58933.0,3571708.0
2017-08-03,16550,16550,15900,16050,10859,57326.0,3571708.0
2017-08-04,16050,16200,15600,16000,14628,57147.0,3571708.0
2017-08-07,15950,16500,15850,16000,5141,57147.0,3571708.0
2017-08-08,16000,16250,15850,16250,5990,58040.0,3571708.0
2017-08-09,16200,16800,16050,16400,30485,58576.0,3571708.0
2017-08-10,16400,16850,16400,16800,15636,60005.0,3571708.0
2017-08-11,16600,16750,16100,16750,19320,59826.0,3571708.0
2017-08-14,16900,17100,16650,17000,15911,60719.0,3571708.0
2017-08-16,17000,17250,16900,17100,21256,61076.0,3571708.0
2017-08-17,17100,17200,16850,17200,12150,61433.0,3571708.0
2017-08-18,16800,17200,16800,17100,10509,61076.0,3571708.0
2017-08-21,17100,17400,16900,17350,16401,61969.0,3571708.0
2017-08-22,17250,18750,17250,18650,108524,66612.0,3571708.0
2017-08-23,18800,18800,18250,18800,29626,67148.0,3571708.0
2017-08-24,18800,19050,18550,18650,34599,66612.0,3571708.0
2017-08-25,18900,20450,18900,20200,142838,72149.0,3571708.0
2017-08-28,20350,21500,20200,21300,138498,76077.0,3571708.0
2017-08-29,21300,21800,21000,21700,44414,77506.0,3571708.0
2017-08-30,21700,23400,21500,22800,129461,81435.0,3571708.0
2017-08-31,22800,23650,21900,22200,94519,79292.0,3571708.0
2017-09-01,21900,23900,21900,23600,72201,84292.0,3571708.0
2017-09-04,23200,26000,23200,25650,189012,91614.0,3571708.0
2017-09-05,25450,25750,24700,25550,61359,91257.0,3571708.0
2017-09-06,25700,25700,24850,25350,56595,90543.0,3571708.0
2017-09-07,25200,27400,25050,26600,84468,95007.0,3571708.0
2017-09-08,27150,27800,26750,27650,53665,98758.0,3571708.0
2017-09-11,27650,27650,26450,27200,50193,97150.0,3571708.0
2017-09-12,27200,27400,23100,23150,197844,82685.0,3571708.0
2017-09-13,23500,23850,22800,23100,89437,82506.0,3571708.0
2017-09-14,23350,23550,22800,23100,35808,82506.0,3571708.0
2017-09-15,23000,23450,22250,22250,34964,79471.0,3571708.0
2017-09-18,22100,23400,22100,23350,45780,83399.0,3571708.0
2017-09-19,23350,23900,22850,23050,32094,82328.0,3571708.0
2017-09-20,23150,23750,23150,23500,21691,83935.0,3571708.0
2017-09-21,23900,23900,20700,20700,66693,73934.0,3571708.0
2017-09-22,21000,21700,20500,21700,40383,77506.0,3571708.0
2017-09-25,21400,21850,19650,19800,48153,70720.0,3571708.0
2017-09-26,19600,21400,19600,20700,27399,73934.0,3571708.0
2017-09-27,20700,21850,20500,21500,20813,76792.0,3571708.0
2017-09-28,21350,22300,21350,22100,22808,78935.0,3571708.0
2017-09-29,22100,22500,21450,22150,25779,79113.0,3571708.0
2017-10-10,22400,23700,20750,20950,101538,74827.0,3571708.0
2017-10-11,21600,21600,19800,20300,36309,72506.0,3571708.0
2017-10-12,20300,20700,18750,19400,53367,69291.0,3571708.0
2017-10-13,19050,19750,18500,18550,40018,67303.0,3628208.0
2017-10-16,18600,19100,18300,19100,29099,69299.0,3628208.0
2017-10-17,19150,19750,19150,19550,17341,70931.0,3628208.0
2017-10-18,19550,21100,18900,20600,48379,74741.0,3628208.0
2017-10-19,20650,22200,20300,21950,49002,79639.0,3628208.0
2017-10-20,21950,22550,21200,22350,28114,81090.0,3628208.0
2017-10-23,22600,23200,22150,22450,23265,81453.0,3628208.0
2017-10-24,22400,22700,21600,22100,26940,80183.0,3628208.0
2017-10-25,22100,22550,21150,22050,22411,80002.0,3628208.0
2017-10-26,21900,23250,21900,22250,57262,80728.0,3628208.0
2017-10-27,22250,22400,21400,22100,15746,80183.0,3628208.0
2017-10-30,22100,22650,22000,22000,16802,79821.0,3628208.0
2017-10-31,22050,22600,21400,22100,25980,80183.0,3628208.0
2017-11-01,22100,22100,20750,21000,31440,76192.0,3628208.0
2017-11-02,21000,21550,20550,20550,29141,74560.0,3628208.0
2017-11-03,20400,20700,19450,19450,45266,70569.0,3628208.0
2017-11-06,19300,21950,19300,20300,69029,73653.0,3628208.0
2017-11-07,20400,20500,19750,20000,15776,72564.0,3628208.0
2017-11-08,19800,20400,19400,19600,20734,71113.0,3628208.0
2017-11-09,19550,20250,19500,19850,13531,72020.0,3628208.0
2017-11-10,19650,19800,19300,19650,10973,71294.0,3628208.0
2017-11-13,19850,19950,19450,19550,16639,70931.0,3628208.0
2017-11-14,19500,19850,18750,19150,33898,69480.0,3628208.0
2017-11-15,18900,19450,18150,18500,50959,67122.0,3628208.0
2017-11-16,18600,21500,18600,19950,152368,72383.0,3628208.0
2017-11-17,20050,22100,19550,21800,139390,79095.0,3628208.0
2017-11-20,22350,23700,21800,23150,111515,83993.0,3628208.0
2017-11-21,23150,23600,22250,23100,88279,83812.0,3628208.0
2017-11-22,23100,23100,21800,22200,61466,80546.0,3628208.0
2017-11-23,22600,22750,21600,22250,27180,80728.0,3628208.0
2017-11-24,22300,23500,22000,23500,75472,85263.0,3628208.0
2017-11-27,23650,24300,22200,22200,58005,80546.0,3628208.0
2017-11-28,22200,22450,20850,21250,59809,77099.0,3628208.0
2017-11-29,21100,21700,20800,21100,28571,76555.0,3628208.0
2017-11-30,20950,21350,20500,20600,19408,74741.0,3628208.0
2017-12-01,20650,22000,20650,21950,23350,79639.0,3628208.0
2017-12-04,21850,22600,21450,22450,20234,81453.0,3628208.0
2017-12-05,22400,22650,21850,22250,13157,80728.0,3628208.0
2017-12-06,22150,22450,21850,22350,22692,81090.0,3628208.0
2017-12-07,22350,22500,21150,21250,32958,77099.0,3628208.0
2017-12-08,21150,21950,21100,21300,20164,77281.0,3628208.0
2017-12-11,21050,21800,21000,21750,7428,78914.0,3628208.0
2017-12-12,21750,21900,20900,21150,22900,76737.0,3628208.0
2017-12-13,21150,22100,21150,21300,15575,77281.0,3628208.0
2017-12-14,21300,22150,21200,21400,15581,77644.0,3628208.0
2017-12-15,21600,21650,21150,21500,19163,78006.0,3628208.0
2017-12-18,21400,22300,21400,21800,15148,79095.0,3628208.0
2017-12-19,22100,24650,21650,21650,254282,78551.0,3628208.0
2017-12-20,21500,21850,21100,21550,25540,78188.0,3628208.0
2017-12-21,21400,21850,20450,20450,34009,74197.0,3628208.0
2017-12-22,20550,21250,20100,21200,21744,76918.0,3628208.0
2017-12-26,21200,22050,20250,20500,20716,74378.0,3628208.0
2017-12-27,20450,24000,20450,23600,167284,85626.0,3628208.0
2017-12-28,23600,24000,22850,23000,42554,83449.0,3628208.0
2018-01-02,23000,24000,22600,24000,57738,87077.0,3628208.0
2018-01-03,23850,24500,23450,24300,67553,88165.0,3628208.0
2018-01-04,24400,24400,22600,23500,46402,85263.0,3628208.0
2018-01-05,23150,23900,22900,23850,33792,86533.0,3628208.0
2018-01-08,23850,25200,23100,25000,114053,90705.0,3628208.0
2018-01-09,24400,26000,24000,25700,104243,93245.0,3628208.0
2018-01-10,25700,25750,24600,25000,42191,90705.0,3628208.0
2018-01-11,25000,25000,23800,24000,35244,87077.0,3628208.0
2018-01-12,24600,24700,23350,24000,29963,87077.0,3628208.0
2018-01-15,24250,25000,23750,24400,38775,88528.0,3628208.0
2018-01-16,24500,24500,23400,23800,36978,86351.0,3628208.0
2018-01-17,23800,23800,23000,23650,25040,85807.0,3628208.0
2018-01-18,23650,24400,23400,23700,34802,85989.0,3628208.0
2018-01-19,23700,24400,23400,24000,23222,87077.0,3628208.0
2018-01-22,24250,24250,23400,23600,17676,85626.0,3628208.0
2018-01-23,23600,24050,23100,23600,28074,85626.0,3628208.0
2018-01-24,23600,24000,22500,22700,43379,82360.0,3628208.0
2018-01-25,22500,23450,22100,23400,33830,84900.0,3628208.0
2018-01-26,23500,23500,22700,22700,35718,82360.0,3628208.0
2018-01-29,22750,24550,22750,24050,123635,87258.0,3628208.0
2018-01-30,23700,25400,23650,25350,103727,91975.0,3628208.0
2018-01-31,25250,25550,24450,25500,65183,92519.0,3628208.0
2018-02-01,25500,25650,24600,25650,41869,93064.0,3628208.0
2018-02-02,25900,25900,24250,24450,48826,88710.0,3628208.0
2018-02-05,23650,24100,23400,23750,42369,86170.0,3628208.0
2018-02-06,22250,22950,20550,22200,115711,80546.0,3628208.0
2018-02-07,22250,22750,20850,21350,61445,77462.0,3628208.0
2018-02-08,21200,21750,21000,21000,39235,76192.0,3628208.0
2018-02-09,20400,21000,20250,20250,32488,73471.0,3628208.0
2018-02-12,20550,21150,20550,20900,15952,75830.0,3628208.0
2018-02-13,20750,21350,20600,20850,11470,75648.0,3628208.0
2018-02-14,20950,21200,20600,21000,14547,76192.0,3628208.0
2018-02-19,20950,21650,20800,21500,21414,78006.0,3628208.0
2018-02-20,21650,21650,21100,21300,11834,77281.0,3628208.0
2018-02-21,21100,21300,20450,20700,26136,75104.0,3628208.0
2018-02-22,21150,21400,20700,21050,18253,76374.0,3628208.0
2018-02-23,21050,21350,20850,20950,5192,76011.0,3628208.0
2018-02-26,21500,22200,21000,21450,34355,77825.0,3628208.0
2018-02-27,21900,21900,20800,21300,13471,77281.0,3628208.0
2018-02-28,20900,21250,20600,21150,8694,76737.0,3628208.0
2018-03-02,20500,21450,20400,21300,29468,77281.0,3628208.0
2018-03-05,21300,21450,20600,20750,15844,75285.0,3628208.0
2018-03-06,20750,20900,20500,20900,8634,75830.0,3628208.0
2018-03-07,21000,21050,20550,21000,8635,76192.0,3628208.0
2018-03-08,21450,21450,20250,21000,43255,76192.0,3628208.0
2018-03-09,21000,21200,20600,20900,19960,75830.0,3628208.0
2018-03-12,20900,21000,20200,20700,26654,75104.0,3628208.0
2018-03-13,20700,20700,20100,20200,20015,73290.0,3628208.0
2018-03-14,20200,20500,20050,20400,19145,74015.0,3628208.0
2018-03-15,20400,20450,20100,20150,12963,73108.0,3628208.0
2018-03-16,20400,20400,20000,20250,10498,73471.0,3628208.0
2018-03-19,20250,20400,19700,20300,20133,73653.0,3628208.0
2018-03-20,20250,20350,19950,20300,12436,73653.0,3628208.0
2018-03-21,20050,20550,19950,20250,19356,73471.0,3628208.0
2018-03-22,20000,20450,19950,20350,14923,73834.0,3628208.0
2018-03-23,19950,20300,19450,19950,23190,72383.0,3628208.0
2018-03-26,19450,19650,18850,18900,41257,68573.0,3628208.0
2018-03-27,19050,19050,18350,18850,20201,68392.0,3628208.0
2018-03-28,18850,19100,17900,18100,34456,65671.0,3628208.0
2018-03-29,18350,18600,17850,18600,8012,67485.0,3628208.0
2018-03-30,18600,19050,18200,19000,7706,68936.0,3628208.0
2018-04-02,19000,19400,18500,18950,10871,68755.0,3628208.0
2018-04-03,18900,19150,18450,18950,13002,68755.0,3628208.0
2018-04-04,19150,19150,18400,18450,7779,66940.0,3628208.0
2018-04-05,18250,18900,18200,18300,8922,66396.0,3628208.0
2018-04-06,18300,18500,18250,18500,6084,67122.0,3628208.0
2018-04-09,18700,20050,18700,19800,19659,71839.0,3628208.0
2018-04-10,20100,21100,19850,20550,28068,74560.0,3628208.0
2018-04-11,20550,20800,20250,20500,10787,74378.0,3628208.0
2018-04-12,20500,20900,19900,20500,16077,74378.0,3628208.0
2018-04-13,20500,20850,20450,20750,15998,75285.0,3628208.0
2018-04-16,20700,21950,20700,21450,62216,77825.0,3628208.0
2018-04-17,21750,21750,20900,21500,21891,78006.0,3628208.0
2018-04-18,21300,21850,20850,21400,16919,77644.0,3628208.0
2018-04-19,21400,21550,20750,21050,9947,76374.0,3628208.0
2018-04-20,21300,21450,20350,20450,25099,74197.0,3628208.0
2018-04-23,20600,20600,19600,20200,22039,73290.0,3628208.0
2018-04-24,20550,20550,19800,20000,14264,72564.0,3628208.0
2018-04-25,20300,20500,19800,20300,9873,73653.0,3628208.0
2018-04-26,19800,20350,19750,19950,12140,72383.0,3628208.0
2018-04-27,19950,20300,19800,20300,6815,73653.0,3628208.0
2018-04-30,20550,20550,19550,19800,17720,71839.0,3628208.0
2018-05-02,19700,19750,19350,19500,12535,70750.0,3628208.0
2018-05-03,19500,19500,18500,18850,18233,68392.0,3628208.0
2018-05-04,18950,19200,18700,19050,10309,69117.0,3628208.0
2018-05-08,19100,19350,18500,18500,12820,67122.0,3628208.0
2018-05-09,18500,18700,18050,18650,13590,67666.0,3628208.0
2018-05-10,18550,18950,18050,18300,15293,66396.0,3628208.0
2018-05-11,18400,18500,18200,18450,7963,66940.0,3628208.0
2018-05-14,18900,18950,18500,18650,12234,67666.0,3628208.0
2018-05-15,19050,19050,18450,18500,12291,67122.0,3628208.0
2018-05-16,18850,18850,18000,18400,10408,66759.0,3628208.0
2018-05-17,18600,18600,17150,17300,37063,62768.0,3628208.0
2018-05-18,17500,18050,17250,17600,15836,63856.0,3628208.0
2018-05-21,17800,17950,17350,17500,18933,63494.0,3628208.0
2018-05-23,17400,17650,17300,17500,9973,63494.0,3628208.0
2018-05-24,17500,17900,17400,17500,8935,63494.0,3628208.0
2018-05-25,17500,17750,17100,17250,15996,62587.0,3628208.0
2018-05-28,17250,17250,16750,17000,16349,61680.0,3628208.0
2018-05-29,16800,17250,16350,16350,23838,59321.0,3628208.0
2018-05-30,16350,16850,15500,15600,56784,56600.0,3628208.0
2018-05-31,15900,17500,15650,16400,25485,59503.0,3628208.0
2018-06-01,16600,16800,16200,16450,12814,59684.0,3628208.0
2018-06-04,17450,18000,16850,17000,36839,61680.0,3628208.0
2018-06-05,17450,17450,16650,16800,11325,60954.0,3628208.0
2018-06-07,16900,17300,16900,17100,9268,62042.0,3628208.0
2018-06-08,17250,17350,16700,16900,8306,61317.0,3628208.0
2018-06-11,16700,17000,16150,16400,16054,59503.0,3628208.0
2018-06-12,16500,16500,15900,16200,14585,58777.0,3628208.0
2018-06-14,15950,16100,15750,15900,11341,57689.0,3628208.0
2018-06-15,15900,16000,15550,15950,6356,57870.0,3628208.0
2018-06-18,15800,16100,15100,15150,20419,54967.0,3628208.0
2018-06-19,15500,15550,14000,14350,14913,52065.0,3628208.0
2018-06-20,14100,14900,14100,14600,6041,52972.0,3628208.0
2018-06-21,14900,15000,14250,14950,10129,54242.0,3628208.0
2018-06-22,14950,15200,14350,15200,8377,55149.0,3628208.0
2018-06-25,15200,15300,14750,15000,6942,54423.0,3628208.0
2018-06-26,15000,15850,14550,14950,20974,54242.0,3628208.0
2018-06-27,14950,15350,14800,15300,4978,55512.0,3628208.0
2018-06-28,15300,15300,14500,14850,4952,53879.0,3628208.0
2018-06-29,14850,15050,14400,15050,6495,54605.0,3628208.0
2018-07-02,14900,15100,14350,14900,3332,54060.0,3628208.0
2018-07-03,14900,15050,14350,14500,7367,52609.0,3628208.0
2018-07-04,14350,14600,14350,14400,2390,52246.0,3628208.0
2018-07-05,14300,14450,13650,13850,8435,50251.0,3628208.0
2018-07-06,13850,14150,13650,14100,5450,51158.0,3628208.0
2018-07-09,14300,14300,13700,13900,6530,50432.0,3628208.0
2018-07-10,13700,14300,13700,14200,10537,51521.0,3628208.0
2018-07-11,14100,14450,13800,13950,3951,50614.0,3628208.0
2018-07-12,13950,14350,13900,14200,4338,51521.0,3628208.0
2018-07-13,14100,14700,13900,14350,2660,52065.0,3628208.0
2018-07-16,14250,15600,14250,15600,11174,56600.0,3628208.0
2018-07-17,15850,16700,14900,16300,21721,59140.0,3628208.0
2018-07-18,16300,16700,16200,16550,15196,60047.0,3628208.0
2018-07-19,16700,16700,16000,16500,5317,59865.0,3628208.0
2018-07-20,16200,16500,15800,16000,4044,58051.0,3628208.0
2018-07-23,15500,16000,14950,15250,7693,55330.0,3628208.0
2018-07-24,15400,16500,15050,16450,8631,59684.0,3628208.0
2018-07-25,16450,16500,15300,15300,4873,55512.0,3628208.0
2018-07-26,15150,16400,14950,15250,25260,55330.0,3628208.0
2018-07-27,15250,15850,15050,15850,2947,57507.0,3628208.0
2018-07-30,16400,16400,15350,15800,2317,57326.0,3628208.0
2018-07-31,15800,16300,15800,16050,2135,58233.0,3628208.0
2018-08-01,16000,16600,16000,16350,4414,59321.0,3628208.0
2018-08-02,16150,16500,15500,16100,5811,58414.0,3628208.0
2018-08-03,16150,16400,16000,16200,2550,58777.0,3628208.0
2018-08-06,16200,16450,16150,16350,1038,59321.0,3628208.0
2018-08-07,16100,16500,15800,16100,2058,58414.0,3628208.0
2018-08-08,15800,16100,15800,16050,2869,58233.0,3628208.0
2018-08-09,15800,16100,15800,16050,1728,58233.0,3628208.0
2018-08-10,15800,16100,15700,16100,3759,58414.0,3628208.0
2018-08-13,16000,16100,15450,15600,5422,56600.0,3628208.0
2018-08-14,15350,16600,15350,15850,9434,57507.0,3628208.0
2018-08-16,15400,15650,14100,14500,24635,52609.0,3628208.0
2018-08-17,14500,14600,13900,14000,22542,50795.0,3628208.0
2018-08-20,14200,14300,13700,13900,12609,50432.0,3628208.0
2018-08-21,13900,14000,13250,13500,34948,48981.0,3628208.0
2018-08-22,13600,13800,13500,13800,12989,50069.0,3628208.0
2018-08-23,13800,13800,13350,13600,9327,49344.0,3628208.0
2018-08-24,13600,13750,13450,13750,3159,49888.0,3628208.0
2018-08-27,13600,14000,13000,13200,23006,47892.0,3628208.0
2018-08-28,13200,13950,13100,13700,12480,49706.0,3628208.0
2018-08-29,13900,14000,13400,13400,7355,48618.0,3628208.0
2018-08-30,13400,13700,13250,13500,10193,48981.0,3628208.0
2018-08-31,13350,13550,13150,13550,5655,49162.0,3628208.0
2018-09-03,13900,13900,13350,13550,4099,49162.0,3628208.0
2018-09-04,13550,13900,13350,13800,11515,50069.0,3628208.0
2018-09-05,13550,14550,13500,14150,24243,51339.0,3628208.0
2018-09-06,14150,14350,13950,14200,7631,51521.0,3628208.0
2018-09-07,14000,14450,13650,13850,8535,50251.0,3628208.0
2018-09-10,13950,13950,13550,13550,6050,49162.0,3628208.0
2018-09-11,13500,13750,13450,13650,6257,49525.0,3628208.0
2018-09-12,13950,13950,13650,13650,3046,49525.0,3628208.0
2018-09-13,13600,14050,13450,13700,5236,49706.0,3628208.0
2018-09-14,13600,13900,13500,13700,10672,49706.0,3628208.0
2018-09-17,13700,13800,13400,13450,7897,48799.0,3628208.0
2018-09-18,13400,13550,13350,13400,3274,48618.0,3628208.0
2018-09-19,13600,13700,13400,13550,11490,49162.0,3628208.0
2018-09-20,13450,14050,13450,13550,13658,49162.0,3628208.0
2018-09-21,13800,13850,13450,13750,3934,49888.0,3628208.0
2018-09-27,13800,13900,13550,13600,4696,49344.0,3628208.0
2018-09-28,13500,14000,13500,13850,14432,50251.0,3628208.0
2018-10-01,14000,14000,13700,13850,12703,50251.0,3628208.0
2018-10-02,13850,14400,13800,13900,23432,50432.0,3628208.0
2018-10-04,14200,14200,13600,13650,12818,49525.0,3628208.0
2018-10-05,13500,14100,13450,13650,13717,49525.0,3628208.0
2018-10-08,13500,13750,13500,13650,4225,49525.0,3628208.0
2018-10-10,13500,13750,12400,13300,29686,48255.0,3628208.0
2018-10-11,12550,13300,12500,13000,12727,47167.0,3628208.0
2018-10-12,13000,13250,12700,13100,6024,47530.0,3628208.0
2018-10-15,13100,13500,13000,13300,6031,48255.0,3628208.0
2018-10-16,13050,13650,13050,13450,2722,48799.0,3628208.0
2018-10-17,13300,13650,13300,13500,3830,48981.0,3628208.0
2018-10-18,13550,13550,13150,13500,5068,48981.0,3628208.0
2018-10-19,13100,13650,13100,13550,5401,49162.0,3628208.0
2018-10-22,13350,13950,13350,13950,8000,50614.0,3628208.0
2018-10-23,13850,13900,13300,13800,6185,50069.0,3628208.0
2018-10-24,13950,13950,13050,13900,7906,50432.0,3628208.0
2018-10-25,13100,13750,13100,13700,7171,49706.0,3628208.0
2018-10-26,13550,13700,12850,13200,9552,47892.0,3628208.0
2018-10-29,12650,13050,10700,11000,30563,39910.0,3628208.0
2018-10-30,10600,10950,9950,10300,75471,37371.0,3628208.0
2018-10-31,10350,10450,9880,10250,25827,37189.0,3628208.0
2018-11-01,10450,11350,10450,10800,49796,39185.0,3628208.0
2018-11-02,11300,11300,10650,11050,18049,40092.0,3628208.0
2018-11-05,11050,11050,10600,10800,10760,39185.0,3628208.0
2018-11-06,11100,11200,10550,10850,9200,39366.0,3628208.0
2018-11-07,11000,11100,10450,10800,18994,39185.0,3628208.0
2018-11-08,10900,10950,10600,10900,21976,39547.0,3628208.0
2018-11-09,11050,11150,10550,10550,25632,38278.0,3628208.0
2018-11-12,10650,10850,10250,10300,12916,37371.0,3628208.0
2018-11-13,10000,10250,9890,10100,24878,36645.0,3628208.0
2018-11-14,10000,10250,10000,10100,4872,36645.0,3628208.0
2018-11-15,10000,10450,9900,10100,12128,36645.0,3628208.0
2018-11-16,9930,10300,9930,10200,18612,37008.0,3628208.0
2018-11-19,10350,10400,10150,10300,3399,37371.0,3628208.0
2018-11-20,10300,10350,9980,10000,11966,36282.0,3628208.0
2018-11-21,10150,10300,9900,10300,14547,37371.0,3628208.0
2018-11-22,10300,10400,10050,10400,5456,37733.0,3628208.0
2018-11-23,10250,10450,10100,10100,2776,36645.0,3628208.0
2018-11-26,10100,10500,10000,10000,4412,36282.0,3628208.0
2018-11-27,10100,10350,10000,10200,9541,37008.0,3628208.0
2018-11-28,10050,10200,10000,10050,9047,36463.0,3628208.0
2018-11-29,10200,10200,9950,10050,7989,36463.0,3628208.0
2018-11-30,10200,10200,9980,10100,5720,36645.0,3628208.0
2018-12-03,10100,10200,10000,10050,3837,36463.0,3628208.0
2018-12-04,10100,10150,10000,10000,5094,36282.0,3628208.0
2018-12-05,10000,10150,9900,10150,7178,36826.0,3628208.0
2018-12-06,10150,10150,9970,10100,8866,36645.0,3628208.0
2018-12-07,10100,10200,9990,10050,4003,36463.0,3628208.0
2018-12-10,10000,10300,9850,10050,6965,36463.0,3628208.0
2018-12-11,10000,10250,9950,10200,5779,37008.0,3628208.0
2018-12-12,10150,10250,10000,10200,8207,37008.0,3628208.0
2018-12-13,10150,10500,10150,10500,13826,38096.0,3628208.0
2018-12-14,10500,10750,10000,10050,12120,36463.0,3628208.0
2018-12-17,10050,10050,9960,10000,2929,36282.0,3628208.0
2018-12-18,10200,10700,9900,10600,10625,38459.0,3628208.0
2018-12-19,10600,10800,10200,10600,6838,38459.0,3628208.0
2018-12-20,10500,10950,10350,10950,15127,39729.0,3628208.0
2018-12-21,11950,12200,10800,10900,68659,39547.0,3628208.0
2018-12-24,10850,10900,10200,10200,11332,37008.0,3628208.0
2018-12-26,10000,10150,9820,9820,12074,35629.0,3628208.0
2018-12-27,10000,10250,9660,9870,12406,35810.0,3628208.0
2018-12-28,10050,10050,9850,9980,3832,36210.0,3628208.0
2019-01-02,10000,10100,9940,10000,6366,36282.0,3628208.0
2019-01-03,9900,10000,9790,9890,5486,35883.0,3628208.0
2019-01-04,9810,10050,9810,9970,1769,36173.0,3628208.0
2019-01-07,10100,10100,9940,9970,4701,36173.0,3628208.0
2019-01-08,10100,10100,9910,9990,2764,36246.0,3628208.0
2019-01-09,9990,10200,9940,10000,7181,36282.0,3628208.0
2019-01-10,10200,10200,9960,10050,6078,36463.0,3628208.0
2019-01-11,10150,10150,9970,10000,6110,36282.0,3628208.0
2019-01-14,10000,10050,9900,9940,5396,36064.0,3628208.0
2019-01-15,10050,10400,9920,10250,13137,37189.0,3628208.0
2019-01-16,10500,10750,10050,10700,8864,38822.0,3628208.0
2019-01-17,10650,10650,10200,10400,3214,37733.0,3628208.0
2019-01-18,10700,10900,10350,10800,18561,39185.0,3628208.0
2019-01-21,10950,10950,10650,10850,3836,39366.0,3628208.0
2019-01-22,10850,10850,10400,10850,5590,39366.0,3628208.0
2019-01-23,10850,10850,10450,10700,5468,38822.0,3628208.0
2019-01-24,10700,10900,10500,10700,5054,38822.0,3628208.0
2019-01-25,10650,10800,10500,10650,3891,38640.0,3628208.0
2019-01-28,10600,10650,10350,10450,6556,37915.0,3628208.0
2019-01-29,10800,10800,10250,10500,4308,38096.0,3628208.0
2019-01-30,10700,10800,10450,10450,12428,37915.0,3628208.0
2019-01-31,10500,10850,10500,10800,12097,39185.0,3628208.0
2019-02-01,10850,10850,10600,10800,5423,39185.0,3628208.0
2019-02-07,10600,10750,10550,10650,5920,38640.0,3628208.0
2019-02-08,10650,10700,10550,10550,3969,38278.0,3628208.0
2019-02-11,10550,10750,10500,10650,8638,38640.0,3628208.0
2019-02-12,10500,10650,10450,10600,3355,38459.0,3628208.0
2019-02-13,10600,10800,10450,10550,5914,38278.0,3628208.0
2019-02-14,10450,10550,10350,10500,7888,38096.0,3628208.0
2019-02-15,10350,10750,10150,10400,15605,37733.0,3628208.0
2019-02-18,10500,10850,10450,10850,15410,39366.0,3628208.0
2019-02-19,10850,11150,10750,11050,18270,40092.0,3628208.0
2019-02-20,11050,11250,10800,10950,10436,39729.0,3628208.0
2019-02-21,10950,11700,10950,11700,21915,42450.0,3628208.0
2019-02-22,11700,11900,11350,11600,17151,42087.0,3628208.0
2019-02-25,11950,12450,11750,11850,35095,42994.0,3628208.0
2019-02-26,11700,12100,11650,12100,7987,43901.0,3628208.0
2019-02-27,12050,12050,11350,11600,31068,42087.0,3628208.0
2019-02-28,12300,12550,11450,11450,55428,41543.0,3628208.0
2019-03-04,11400,12100,11300,11500,10805,41724.0,3628208.0
2019-03-05,11450,11500,10950,11000,12416,39910.0,3628208.0
2019-03-06,11550,11650,11050,11100,15961,40273.0,3628208.0
2019-03-07,11300,11350,10900,11200,14537,40636.0,3628208.0
2019-03-08,11200,11300,10900,11000,7675,39910.0,3628208.0
