KMH(122450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-23,5926,5966,5880,5967,41156,114339.0,12775360.0
2014-10-24,6013,6033,5906,5987,30601,114723.0,12775360.0
2014-10-27,6013,6040,5960,6040,48892,115745.0,12775360.0
2014-10-28,6033,6040,5946,6000,31029,114978.0,12775360.0
2014-10-29,5980,6020,5846,5993,54305,114850.0,12775360.0
2014-10-30,5966,5993,5820,5947,44492,113956.0,12775360.0
2014-10-31,5946,5966,5813,5920,37331,113445.0,12775360.0
2014-11-03,5873,5900,5780,5880,39992,112679.0,12775360.0
2014-11-04,5826,5893,5653,5760,41970,110379.0,12775360.0
2014-11-05,5666,5760,5533,5700,50553,109229.0,12775360.0
2014-11-06,5646,5766,5540,5767,56414,110507.0,12775360.0
2014-11-07,5773,5913,5733,5860,18549,112295.0,12775360.0
2014-11-10,5833,5873,5733,5853,32720,112168.0,12775360.0
2014-11-11,5793,5960,5753,5947,58588,113956.0,12775360.0
2014-11-12,6200,6506,6080,6360,433568,121877.0,12775360.0
2014-11-13,6346,6406,6213,6367,108916,122005.0,12775360.0
2014-11-14,6400,6400,6146,6167,55103,118172.0,12775360.0
2014-11-17,6193,6260,6106,6160,54332,118044.0,12775360.0
2014-11-18,6193,6280,6126,6247,92222,119705.0,12775360.0
2014-11-19,6246,6266,6113,6260,42182,119961.0,12775360.0
2014-11-20,6253,6253,6006,6140,73389,117661.0,12775360.0
2014-11-21,6186,6266,6073,6220,71484,119194.0,12775360.0
2014-11-24,6153,6380,6140,6333,67197,121366.0,12775360.0
2014-11-25,6333,6373,6246,6253,33398,119833.0,12775360.0
2014-11-26,6253,6273,6160,6213,30525,119066.0,12775360.0
2014-11-27,6213,6226,6153,6193,27469,118683.0,12775360.0
2014-11-28,6246,6246,6133,6193,23049,118683.0,12775360.0
2014-12-01,6200,6200,6093,6193,24202,118683.0,12775360.0
2014-12-02,6193,6213,6126,6160,13440,118044.0,12775360.0
2014-12-03,6160,6160,6060,6120,31116,117278.0,12775360.0
2014-12-04,6073,6126,6033,6127,36179,117406.0,12775360.0
2014-12-05,6126,6146,6046,6120,43806,117278.0,12775360.0
2014-12-08,6173,6173,5993,6080,49916,116511.0,12775360.0
2014-12-09,6080,6080,5913,5987,75361,114723.0,12775360.0
2014-12-10,6066,6066,5893,5960,34882,114212.0,12775360.0
2014-12-11,5960,5960,5833,5933,60582,113701.0,12775360.0
2014-12-12,5940,6013,5873,5960,49848,114212.0,12775360.0
2014-12-15,5873,6046,5806,5973,43945,114467.0,12775360.0
2014-12-16,5946,5993,5793,5987,68756,114723.0,12775360.0
2014-12-17,5986,5993,5833,5900,45460,113062.0,12775360.0
2014-12-18,5906,5933,5666,5900,63034,113062.0,12775360.0
2014-12-19,5800,6040,5800,6000,60218,114978.0,12775360.0
2014-12-22,5940,6060,5940,5980,35030,114595.0,12775360.0
2014-12-23,5966,6100,5946,6080,59243,116511.0,12775360.0
2014-12-24,6080,6293,6026,6247,73718,119705.0,12775360.0
2014-12-26,6306,6386,6180,6327,59549,121238.0,12775360.0
2014-12-29,6246,6333,6213,6320,26066,121110.0,12775360.0
2014-12-30,6300,6313,6106,6253,45489,119833.0,12775360.0
2015-01-02,6253,6280,6166,6213,30720,119066.0,12775360.0
2015-01-05,6213,6380,6120,6300,87184,120727.0,12775360.0
2015-01-06,6233,6353,6180,6213,42885,119066.0,12775360.0
2015-01-07,6233,6453,6133,6420,139386,123027.0,12775360.0
2015-01-08,6420,6833,6366,6653,252156,127498.0,12775360.0
2015-01-09,6733,6800,6613,6620,118292,126859.0,12775360.0
2015-01-12,6600,6866,6600,6700,124250,128392.0,12775360.0
2015-01-13,6766,7000,6666,6667,147631,127754.0,12775360.0
2015-01-14,6733,6900,6566,6580,168655,126093.0,12775360.0
2015-01-15,6553,6733,6553,6667,92273,127754.0,12775360.0
2015-01-16,6700,6700,6460,6600,95649,126476.0,12775360.0
2015-01-19,6600,6900,6580,6800,162068,130309.0,12775360.0
2015-01-20,6866,7066,6800,6867,91603,131586.0,12775360.0
2015-01-21,6833,7100,6800,6967,109149,133503.0,12775360.0
2015-01-22,7066,7066,6733,6833,58227,130947.0,12775360.0
2015-01-23,6833,7033,6733,6833,57279,130947.0,12775360.0
2015-01-26,6933,6933,6666,6833,41208,130947.0,12775360.0
2015-01-27,6866,6900,6700,6800,39883,130309.0,12775360.0
2015-01-28,6766,6933,6766,6833,25503,130947.0,12775360.0
2015-01-29,6833,7066,6666,7033,116779,134780.0,12775360.0
2015-01-30,6900,6966,6600,6767,165304,129670.0,12775360.0
2015-02-02,6666,6700,6520,6667,71298,127754.0,12775360.0
2015-02-03,6666,6700,6560,6633,34242,127115.0,12775360.0
2015-02-04,6566,6633,6513,6587,44191,126221.0,12775360.0
2015-02-05,6600,6613,6393,6500,72948,124560.0,12775360.0
2015-02-06,6466,6600,6400,6600,45566,126476.0,12775360.0
2015-02-09,6600,6620,6440,6513,67007,124815.0,12775360.0
2015-02-10,6453,6700,6433,6667,75587,127754.0,12775360.0
2015-02-11,6600,6733,6600,6667,43251,127754.0,12775360.0
2015-02-12,6766,6766,6573,6647,85692,127370.0,12775360.0
2015-02-13,6640,6640,6386,6480,79728,125994.0,12962322.0
2015-02-16,6466,6533,6406,6513,67545,126642.0,12962322.0
2015-02-17,6500,6580,6466,6513,42084,126642.0,12962322.0
2015-02-23,6500,6540,6420,6513,64561,126642.0,12962322.0
2015-02-24,6533,6666,6526,6633,63536,128975.0,12962322.0
2015-02-25,6606,6660,6533,6620,46812,128716.0,12962322.0
2015-02-26,6620,6653,6420,6553,136879,127420.0,12962322.0
2015-02-27,6553,6653,6520,6600,51595,128327.0,12962322.0
2015-03-02,6653,6833,6633,6833,95730,132864.0,12962322.0
2015-03-03,6833,6833,6666,6733,65876,130919.0,12962322.0
2015-03-04,6666,6800,6666,6733,23940,130919.0,12962322.0
2015-03-05,6733,6800,6633,6653,36954,129364.0,12962322.0
2015-03-06,6653,6666,6526,6633,65321,128975.0,12962322.0
2015-03-09,6620,6633,6520,6607,25140,128457.0,12962322.0
2015-03-10,6593,6593,6406,6407,68027,124568.0,12962322.0
2015-03-11,6400,6466,6320,6367,91872,123790.0,12962322.0
2015-03-12,6326,6406,6293,6333,65546,123142.0,12962322.0
2015-03-13,6333,6360,6273,6347,50659,123401.0,12962322.0
2015-03-16,6346,6346,6240,6267,70311,121846.0,12962322.0
2015-03-17,6273,6333,6160,6273,93948,121975.0,12962322.0
2015-03-18,6280,6320,6233,6280,53592,122105.0,12962322.0
2015-03-19,6313,6433,6280,6387,46871,124179.0,12962322.0
2015-03-20,6373,6413,6320,6353,54074,123531.0,12962322.0
2015-03-23,6353,6526,6300,6527,77772,126901.0,12962322.0
2015-03-24,6460,6526,6440,6527,16717,126901.0,12962322.0
2015-03-25,6506,6533,6446,6467,34359,125735.0,12962322.0
2015-03-26,6466,6533,6453,6467,30748,125735.0,12962322.0
2015-03-27,6466,6533,6406,6493,55788,126253.0,12962322.0
2015-03-30,6386,6493,6386,6453,29480,125475.0,12962322.0
2015-03-31,6493,6766,6440,6667,116206,129623.0,12962322.0
2015-04-01,6700,6766,6593,6733,90993,130919.0,12962322.0
2015-04-02,6700,7066,6700,7033,168053,136752.0,12962322.0
2015-04-03,7000,7333,6966,7233,246361,140641.0,12962322.0
2015-04-06,7233,7366,7033,7233,181369,140641.0,12962322.0
2015-04-07,7233,7233,6866,7100,106634,138049.0,12962322.0
2015-04-08,7033,7133,6800,7000,104798,136104.0,12962322.0
2015-04-09,7066,7233,6900,7067,95296,137401.0,12962322.0
2015-04-10,7066,7266,7066,7233,97655,140641.0,12962322.0
2015-04-13,7266,7266,6933,6933,113445,134808.0,12962322.0
2015-04-14,6966,7166,6866,6933,87122,134808.0,12962322.0
2015-04-15,7000,7133,6933,7067,66051,137401.0,12962322.0
2015-04-16,7100,7633,6966,7433,199532,144530.0,12962322.0
2015-04-17,7433,7533,7133,7200,83749,139993.0,12962322.0
2015-04-20,7100,7166,6933,7133,112297,138697.0,12962322.0
2015-04-21,7100,7466,7000,7167,164030,139345.0,12962322.0
2015-04-22,7200,7233,6666,7133,132776,138697.0,12962322.0
2015-04-23,7100,7133,6766,6833,91297,132864.0,12962322.0
2015-04-24,6933,7066,6800,7000,62374,136104.0,12962322.0
2015-04-27,7000,7266,6966,7133,98100,138697.0,12962322.0
2015-04-28,7800,8200,7633,8200,1702987,159437.0,12962322.0
2015-04-29,8033,8166,7766,8067,815206,156844.0,12962322.0
2015-04-30,8066,8233,7766,7767,420117,151011.0,12962322.0
2015-05-04,7833,8100,7666,7967,295451,154900.0,12962322.0
2015-05-06,7933,8400,7833,7833,651598,152307.0,12962322.0
2015-05-07,7766,7933,7633,7867,234839,152955.0,12962322.0
2015-05-08,7866,8200,7766,8167,256346,158788.0,12962322.0
2015-05-11,8266,8533,8200,8300,419212,161381.0,12962322.0
2015-05-12,8366,8900,8266,8667,515704,168510.0,12962322.0
2015-05-13,8666,8733,8400,8567,155629,166566.0,12962322.0
2015-05-14,8566,8699,8366,8533,175332,165918.0,12962322.0
2015-05-15,8433,8499,8033,8233,285173,160085.0,12962322.0
2015-05-18,8333,8366,8066,8267,180411,160733.0,12962322.0
2015-05-19,8266,8666,8199,8533,175378,169906.0,13273926.0
2015-05-20,8633,8633,8300,8500,160132,169243.0,13273926.0
2015-05-21,8500,8500,8200,8267,147284,164597.0,13273926.0
2015-05-22,8399,8499,8199,8433,134315,167915.0,13273926.0
2015-05-26,8466,8566,8233,8300,82907,165260.0,13273926.0
2015-05-27,8233,8300,7933,8067,108066,160615.0,13273926.0
2015-05-28,8166,8166,8000,8100,92935,161278.0,13273926.0
2015-05-29,8133,8700,8133,8500,301549,169243.0,13273926.0
2015-06-01,8566,8733,8333,8533,137060,169906.0,13273926.0
2015-06-02,8533,8600,7866,7933,208874,157960.0,13273926.0
2015-06-03,8166,8366,8000,8233,187063,163933.0,13273926.0
2015-06-04,8433,8866,8366,8667,251438,172561.0,13273926.0
2015-06-05,8533,9000,8500,8900,204393,177207.0,13273926.0
2015-06-08,8933,9766,8800,9467,490627,188490.0,13273926.0
2015-06-09,9333,9500,9266,9367,131691,186499.0,13273926.0
2015-06-10,9333,9533,9100,9267,119615,184508.0,13273926.0
2015-06-11,9300,9300,8833,9067,125300,180525.0,13273926.0
2015-06-12,9133,9266,8833,8867,91349,176543.0,13273926.0
2015-06-15,8800,9100,8766,8900,80235,177207.0,13273926.0
2015-06-16,8900,9200,8600,8700,111460,173225.0,13273926.0
2015-06-17,8666,9066,8533,9067,96745,180525.0,13273926.0
2015-06-18,9166,9166,8733,9000,98296,179198.0,13273926.0
2015-06-19,9000,9066,8733,8867,70491,176543.0,13273926.0
2015-06-22,8866,9333,8699,9333,165917,185835.0,13273926.0
2015-06-23,9333,9600,9133,9600,196221,191145.0,13273926.0
2015-06-24,9600,9966,9400,9400,240868,187162.0,13273926.0
2015-06-25,9566,9566,9199,9233,105277,183844.0,13273926.0
2015-06-26,9133,9300,9000,9200,158052,183180.0,13273926.0
2015-06-29,9066,9333,8733,9167,148409,182516.0,13273926.0
2015-06-30,9100,9300,8800,9100,113423,181189.0,13273926.0
2015-07-01,9166,9800,9033,9800,238177,195127.0,13273926.0
2015-07-02,9699,9800,9399,9433,126076,187826.0,13273926.0
2015-07-03,9599,10100,9066,9133,270010,181853.0,13273926.0
2015-07-06,9066,9266,8866,9233,86086,183844.0,13273926.0
2015-07-07,9266,9533,9033,9333,135508,185835.0,13273926.0
2015-07-08,9533,9766,9333,9533,151724,189817.0,13273926.0
2015-07-09,9200,9466,9133,9167,118833,182516.0,13273926.0
2015-07-10,9266,9466,8866,8867,161726,176543.0,13273926.0
2015-07-13,8900,9400,8900,9367,177015,186499.0,13273926.0
2015-07-14,9433,9533,9133,9467,138321,188490.0,13273926.0
2015-07-15,9399,9499,9199,9233,135067,183844.0,13273926.0
2015-07-16,9266,9533,9233,9467,259198,188490.0,13273926.0
2015-07-17,9333,9399,8633,8933,363009,177871.0,13273926.0
2015-07-20,9033,9299,8866,9133,81565,181853.0,13273926.0
2015-07-21,9300,9700,9066,9400,260312,187162.0,13273926.0
2015-07-22,9400,9700,9200,9567,281693,190481.0,13273926.0
2015-07-23,9566,9600,9066,9167,173442,182516.0,13273926.0
2015-07-24,9066,9199,8466,8533,249991,169906.0,13273926.0
2015-07-27,8466,8500,7966,8267,160846,164597.0,13273926.0
2015-07-28,8266,8366,7933,8333,106408,165924.0,13273926.0
2015-07-29,8300,8466,8166,8267,82474,164597.0,13273926.0
2015-07-30,8233,8433,8133,8233,53173,163933.0,13273926.0
2015-07-31,8133,8400,7833,7867,162474,156632.0,13273926.0
2015-08-03,8066,8300,7666,7733,189280,153978.0,13273926.0
2015-08-04,7733,7933,7633,7800,83808,155305.0,13273926.0
2015-08-05,7866,8066,7700,7833,139777,155969.0,13273926.0
2015-08-06,7966,8066,7800,7800,110365,155305.0,13273926.0
2015-08-07,7800,7933,7666,7933,100220,157960.0,13273926.0
2015-08-10,7966,8000,7366,7533,150629,149995.0,13273926.0
2015-08-11,7500,7733,7166,7200,130945,143358.0,13273926.0
2015-08-12,7200,7400,6933,7233,144719,144022.0,13273926.0
2015-08-13,7200,7733,7166,7600,135692,151323.0,13273926.0
2015-08-17,7666,7933,7500,7667,76986,152650.0,13273926.0
2015-08-18,7666,7800,7533,7667,70474,152650.0,13273926.0
2015-08-19,7700,7700,7266,7333,163128,146013.0,13273926.0
2015-08-20,7100,7433,6966,7200,122379,143358.0,13273926.0
2015-08-21,6833,7266,6666,7200,228242,143358.0,13273926.0
2015-08-24,7066,7466,7033,7033,72718,140040.0,13273926.0
2015-08-25,7066,7466,6933,7467,78657,148668.0,13273926.0
2015-08-26,7566,7733,7366,7667,82667,152650.0,13273926.0
2015-08-27,7800,7866,7466,7667,98940,152650.0,13273926.0
2015-08-28,7700,7800,7600,7733,52895,153978.0,13273926.0
2015-08-31,7833,7833,7633,7833,46906,155969.0,13273926.0
2015-09-01,7833,7833,7433,7600,117717,151323.0,13273926.0
2015-09-02,7500,7733,7433,7467,68919,148668.0,13273926.0
2015-09-03,7533,7600,7400,7400,97992,149059.0,13428695.0
2015-09-04,7333,7433,7000,7000,83239,141001.0,13428695.0
2015-09-07,7100,7100,6700,6767,60907,136301.0,13428695.0
2015-09-08,6766,6900,6520,6767,99646,136301.0,13428695.0
2015-09-09,6800,6933,6646,6867,110908,138316.0,13428695.0
2015-09-10,6833,6900,6660,6867,87298,138316.0,13428695.0
2015-09-11,6933,6933,6633,6700,99533,134958.0,13428695.0
2015-09-14,7000,7333,6900,6967,169988,140330.0,13428695.0
2015-09-15,6966,7100,6866,7033,65856,141673.0,13428695.0
2015-09-16,7133,7300,7000,7233,90489,145701.0,13428695.0
2015-09-17,7266,7400,7100,7367,105962,148387.0,13428695.0
2015-09-18,7366,7533,7300,7433,80330,149730.0,13428695.0
2015-09-21,7433,7500,7266,7400,73076,149059.0,13428695.0
2015-09-22,7400,7533,7333,7400,45491,149059.0,13428695.0
2015-09-23,7400,7600,7300,7467,60768,150401.0,13428695.0
2015-09-24,7666,7666,7466,7467,51417,150401.0,13428695.0
2015-09-25,7533,7566,7400,7467,27294,150401.0,13428695.0
2015-09-30,7366,7400,7200,7233,39577,145701.0,13428695.0
2015-10-01,7233,7500,7200,7467,40672,150401.0,13428695.0
2015-10-02,7500,7500,7233,7333,39690,147716.0,13428695.0
2015-10-05,7466,7566,7366,7500,61758,151073.0,13428695.0
2015-10-06,7500,7600,7400,7533,62354,151744.0,13428695.0
2015-10-07,7566,7566,7266,7500,65808,151073.0,13428695.0
2015-10-08,7533,7566,7466,7533,53431,151744.0,13428695.0
2015-10-12,7600,7600,7466,7533,31486,151744.0,13428695.0
2015-10-13,7466,7533,7333,7433,37523,149730.0,13428695.0
2015-10-14,7433,7466,7233,7333,19655,147716.0,13428695.0
2015-10-15,7400,7400,7266,7367,23666,148387.0,13428695.0
2015-10-16,7366,7433,7266,7400,42644,149059.0,13428695.0
2015-10-19,7400,7400,7266,7333,24751,147716.0,13428695.0
2015-10-20,7300,7400,7233,7333,77359,147716.0,13428695.0
2015-10-21,7333,7366,7266,7333,68008,147716.0,13428695.0
2015-10-22,7333,7366,7133,7167,60661,144358.0,13428695.0
2015-10-23,7300,7300,7100,7200,33987,145030.0,13428695.0
2015-10-26,7266,7366,7233,7333,22656,147716.0,13428695.0
2015-10-27,7300,7400,7166,7267,44532,146373.0,13428695.0
2015-10-28,7366,7500,7133,7267,51740,146373.0,13428695.0
2015-10-29,7333,7333,7166,7333,58951,147716.0,13428695.0
2015-10-30,7266,7333,7100,7200,43811,145030.0,13428695.0
2015-11-02,7266,7266,7033,7133,24072,143687.0,13428695.0
2015-11-03,7100,7266,7033,7033,39595,141673.0,13428695.0
2015-11-04,7033,7100,6866,7033,35395,141673.0,13428695.0
2015-11-05,7000,7033,6833,6900,57927,138987.0,13428695.0
2015-11-06,6933,6933,6733,6900,78943,138987.0,13428695.0
2015-11-09,6866,6900,6766,6900,55090,138987.0,13428695.0
2015-11-10,6833,6833,6600,6660,54698,134153.0,13428695.0
2015-11-11,6660,6733,6520,6700,38651,134958.0,13428695.0
2015-11-12,6666,6700,6453,6647,48511,133884.0,13428695.0
2015-11-13,6600,6866,6413,6733,60296,135630.0,13428695.0
2015-11-16,6666,6666,6406,6527,69987,131467.0,13428695.0
2015-11-17,6533,6600,6333,6380,70337,128513.0,13428695.0
2015-11-18,6340,6420,6293,6293,50216,126767.0,13428695.0
2015-11-19,6306,6373,6100,6220,79564,125290.0,13428695.0
2015-11-20,6180,6453,6180,6447,58600,129855.0,13428695.0
2015-11-23,6473,6533,6273,6493,52114,130795.0,13428695.0
2015-11-24,6493,6500,6406,6433,21750,129587.0,13428695.0
2015-11-25,6406,6493,6366,6467,28594,130258.0,13428695.0
2015-11-26,6480,6506,6306,6393,47148,128781.0,13428695.0
2015-11-27,6393,6400,6246,6380,60760,128513.0,13428695.0
2015-11-30,6380,6413,6226,6287,22790,126633.0,13428695.0
2015-12-01,6286,6333,6193,6273,38203,126364.0,13428695.0
2015-12-02,6273,6306,6106,6167,37050,124215.0,13428695.0
2015-12-03,6166,6373,6133,6340,57741,127707.0,13428695.0
2015-12-04,6346,6400,6240,6380,46597,128513.0,13428695.0
2015-12-07,6406,6413,6260,6260,52669,126095.0,13428695.0
2015-12-08,6260,6293,6073,6260,31899,126095.0,13428695.0
2015-12-09,6206,6213,6113,6173,34517,124350.0,13428695.0
2015-12-10,6166,6173,6000,6133,54895,123544.0,13428695.0
2015-12-11,6100,6133,6020,6133,19555,123544.0,13428695.0
2015-12-14,6013,6106,5980,6040,90467,121664.0,13428695.0
2015-12-15,5986,6066,5953,6040,31379,121664.0,13428695.0
2015-12-16,6040,6153,6020,6133,34825,123544.0,13428695.0
2015-12-17,6100,6293,6100,6133,45664,123544.0,13428695.0
2015-12-18,6133,6766,6133,6700,125221,134958.0,13428695.0
2015-12-21,6933,7466,6600,6600,521542,132944.0,13428695.0
2015-12-22,6580,6800,6373,6600,109732,132944.0,13428695.0
2015-12-23,6600,6600,6406,6553,68418,132004.0,13428695.0
2015-12-24,6546,6600,6440,6460,30278,130124.0,13428695.0
2015-12-28,6460,6500,6300,6400,60074,128915.0,13428695.0
2015-12-29,6486,6640,6386,6400,133067,128915.0,13428695.0
2015-12-30,6433,6433,6280,6407,89114,129050.0,13428695.0
2016-01-04,6446,6540,6340,6420,94003,129318.0,13428695.0
2016-01-05,6413,6426,6260,6273,57031,126364.0,13428695.0
2016-01-06,6266,6300,6100,6113,66871,123141.0,13428695.0
2016-01-07,6153,6153,5926,5953,77626,119918.0,13428695.0
2016-01-08,5813,5933,5700,5867,139620,118173.0,13428695.0
2016-01-11,5840,5900,5600,5667,112241,114144.0,13428695.0
2016-01-12,5600,5666,5420,5473,223925,110250.0,13428695.0
2016-01-13,5486,5620,5473,5567,116642,112130.0,13428695.0
2016-01-14,5540,5540,5433,5513,59096,111055.0,13428695.0
2016-01-15,5566,5633,5453,5467,55159,110115.0,13428695.0
2016-01-18,5466,5506,5433,5460,29377,109981.0,13428695.0
2016-01-19,5460,5506,5293,5333,73606,107430.0,13428695.0
2016-01-20,5340,5380,5146,5247,74283,105684.0,13428695.0
2016-01-21,5233,5493,5206,5360,57816,107967.0,13428695.0
2016-01-22,5340,5433,5320,5340,47656,107564.0,13428695.0
2016-01-25,5433,5466,5340,5447,41686,109712.0,13428695.0
2016-01-26,5446,5453,5333,5393,57240,108638.0,13428695.0
2016-01-27,5393,5420,5333,5400,46586,108772.0,13428695.0
2016-01-28,5366,5486,5320,5393,34680,108638.0,13428695.0
2016-01-29,5420,5453,5360,5433,38153,109444.0,13428695.0
2016-02-01,5500,5660,5466,5613,91048,113070.0,13428695.0
2016-02-02,5613,5646,5573,5633,54691,113472.0,13428695.0
2016-02-03,5600,5806,5560,5780,68881,116427.0,13428695.0
2016-02-04,5780,5780,5666,5733,46124,115487.0,13428695.0
2016-02-05,5760,5960,5733,5953,112319,120320.0,13473695.0
2016-02-11,5866,5866,5700,5753,66635,116278.0,13473695.0
2016-02-12,5680,5766,5360,5493,100772,111023.0,13473695.0
2016-02-15,5453,5713,5453,5700,51023,115200.0,13473695.0
2016-02-16,5773,5880,5746,5833,34895,117895.0,13473695.0
2016-02-17,5840,5860,5600,5727,68158,115739.0,13473695.0
2016-02-18,5726,5833,5633,5820,37320,117625.0,13473695.0
2016-02-19,5806,5866,5726,5833,52960,117895.0,13473695.0
2016-02-22,5880,5880,5733,5773,45594,116682.0,13473695.0
2016-02-23,5806,5813,5646,5720,48724,115604.0,13473695.0
2016-02-24,5760,5806,5673,5740,52689,116009.0,13473695.0
2016-02-25,5746,5746,5553,5600,44590,113179.0,13473695.0
2016-02-26,5633,5666,5560,5627,37585,113718.0,13473695.0
2016-02-29,5646,5646,5453,5507,47161,111293.0,13473695.0
2016-03-02,5526,5573,5493,5567,44425,112505.0,13473695.0
2016-03-03,5566,5580,5500,5560,20020,112371.0,13473695.0
2016-03-04,5566,5573,5500,5567,41675,112505.0,13473695.0
2016-03-07,5580,5613,5553,5560,47803,112371.0,13473695.0
2016-03-08,5560,5640,5533,5640,117528,113987.0,13473695.0
2016-03-09,6120,6700,5780,5780,1182615,116817.0,13473695.0
2016-03-10,5846,5866,5733,5867,115434,118569.0,13473695.0
2016-03-11,5866,6153,5773,6100,199694,123284.0,13473695.0
2016-03-14,6040,6293,6040,6260,162998,126518.0,13473695.0
2016-03-15,6260,6320,6166,6180,97103,124901.0,13473695.0
2016-03-16,6180,6633,6153,6467,225418,130695.0,13473695.0
2016-03-17,6566,6573,6026,6027,270880,121802.0,13473695.0
2016-03-18,6080,6126,5966,6027,85133,121802.0,13473695.0
2016-03-21,6026,6026,5853,5853,138177,118299.0,13473695.0
2016-03-22,5893,5946,5686,5767,125214,116547.0,13473695.0
2016-03-23,5733,5766,5686,5767,81292,116547.0,13473695.0
2016-03-24,5733,5833,5700,5827,61071,117760.0,13473695.0
2016-03-25,5806,5933,5806,5920,79247,119646.0,13473695.0
2016-03-28,5940,6120,5926,6000,232853,121263.0,13473695.0
2016-03-29,5966,6013,5900,5987,120171,120994.0,13473695.0
2016-03-30,6020,6026,5806,5833,120586,117895.0,13473695.0
2016-03-31,5833,6120,5826,6053,113190,122341.0,13473695.0
2016-04-01,6053,6200,6020,6073,127889,122745.0,13473695.0
2016-04-04,6080,6133,5900,6060,108487,122476.0,13473695.0
2016-04-05,6166,6313,6080,6273,217161,126787.0,13473695.0
2016-04-06,6320,6340,6180,6240,74930,126114.0,13473695.0
2016-04-07,6240,6266,6060,6193,104547,125171.0,13473695.0
2016-04-08,6166,6253,6006,6080,86301,122880.0,13473695.0
2016-04-11,6080,6080,5893,5960,83620,120455.0,13473695.0
2016-04-12,5920,6046,5920,6000,62467,121263.0,13473695.0
2016-04-14,5966,5966,5793,5800,153638,117221.0,13473695.0
2016-04-15,5766,6066,5766,6060,191080,122476.0,13473695.0
2016-04-18,6046,6240,6006,6060,255216,122476.0,13473695.0
2016-04-19,6133,6213,6066,6100,115025,123284.0,13473695.0
2016-04-20,6173,6173,6060,6080,56615,122880.0,13473695.0
2016-04-21,6080,6126,5980,6040,82648,122072.0,13473695.0
2016-04-22,6060,6126,5993,6060,95918,122476.0,13473695.0
2016-04-25,6060,6073,5893,5893,69313,119107.0,13473695.0
2016-04-26,5906,5993,5893,5933,74360,119916.0,13473695.0
2016-04-27,5933,6060,5933,6053,59041,122341.0,13473695.0
2016-04-28,6073,6273,6060,6153,232610,124362.0,13473695.0
2016-04-29,6160,6213,6040,6147,77305,124227.0,13473695.0
2016-05-02,6333,6433,6100,6100,181068,123284.0,13473695.0
2016-05-03,6160,6293,6100,6247,109876,126249.0,13473695.0
2016-05-04,6240,6240,6113,6153,77711,124362.0,13473695.0
2016-05-09,6180,6180,5980,6000,89910,121263.0,13473695.0
2016-05-10,6000,6053,5920,6000,94526,121263.0,13473695.0
2016-05-11,5980,6046,5973,6013,40352,121533.0,13473695.0
2016-05-12,5973,6046,5973,6013,48731,121533.0,13473695.0
2016-05-13,6006,6073,5846,6073,148295,122745.0,13473695.0
2016-05-16,5906,5920,5826,5873,166185,118703.0,13473695.0
2016-05-17,5866,5886,5720,5873,97368,118703.0,13473695.0
2016-05-18,5786,5966,5780,5833,76287,117895.0,13473695.0
2016-05-19,5780,5873,5686,5687,72705,114931.0,13473695.0
2016-05-20,5680,5753,5640,5680,46872,114796.0,13473695.0
2016-05-23,5746,5893,5666,5840,94219,118030.0,13473695.0
2016-05-24,5833,5860,5720,5813,60332,117491.0,13473695.0
2016-05-25,5866,6060,5773,5867,156198,118569.0,13473695.0
2016-05-26,5933,5933,5806,5907,69966,119377.0,13473695.0
2016-05-27,5906,5986,5786,5947,74749,120185.0,13473695.0
2016-05-30,5933,6200,5906,6173,209152,124766.0,13473695.0
2016-05-31,6186,6246,6126,6193,116771,125171.0,13473695.0
2016-06-01,6213,6226,6093,6227,64016,125844.0,13473695.0
2016-06-02,6240,6240,6146,6167,50759,124632.0,13473695.0
2016-06-03,6113,6146,6013,6080,70653,122880.0,13473695.0
2016-06-07,6093,6093,5933,5993,93658,121129.0,13473695.0
2016-06-08,6000,6086,5966,6047,39586,122206.0,13473695.0
2016-06-09,6066,6080,5913,6080,164873,122880.0,13473695.0
2016-06-10,6080,6100,5960,6000,126734,121263.0,13473695.0
2016-06-13,5960,5960,5793,5793,123563,117086.0,13473695.0
2016-06-14,5753,5840,5740,5820,37760,117625.0,13473695.0
2016-06-15,5820,5946,5780,5873,61722,118703.0,13473695.0
2016-06-16,5886,5933,5753,5760,45706,116413.0,13473695.0
2016-06-17,5893,5893,5673,5727,72898,115739.0,13473695.0
2016-06-20,5726,5813,5726,5780,31342,116817.0,13473695.0
2016-06-21,5780,5833,5773,5813,38253,117491.0,13473695.0
2016-06-22,5846,5913,5793,5860,46536,118434.0,13473695.0
2016-06-23,5873,5873,5693,5767,61649,116547.0,13473695.0
2016-06-24,5800,5826,5353,5500,122912,111158.0,13473695.0
2016-06-27,5413,5453,5300,5453,84024,110215.0,13473695.0
2016-06-28,5440,5486,5366,5480,39911,110754.0,13473695.0
2016-06-29,5506,5613,5486,5600,42726,113179.0,13473695.0
2016-06-30,5620,5646,5580,5640,29713,113987.0,13473695.0
2016-07-01,5633,5733,5626,5727,31493,115739.0,13473695.0
2016-07-04,5753,5760,5700,5733,27724,115874.0,13473695.0
2016-07-05,5726,5760,5666,5727,15281,115739.0,13473695.0
2016-07-06,5746,5746,5600,5647,37856,114122.0,13473695.0
2016-07-07,5626,5713,5573,5640,37537,113987.0,13473695.0
