태웅(044490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-05,54900,56800,54500,55400,159989,920217.0,16610420.0
2010-10-06,56100,56900,55700,56700,164641,941811.0,16610420.0
2010-10-07,56200,57500,56200,57300,193433,951777.0,16610420.0
2010-10-08,58400,59300,56200,56400,311051,936828.0,16610420.0
2010-10-11,57100,58500,56800,57600,219966,956760.0,16610420.0
2010-10-12,58000,58000,55600,55700,166602,925200.0,16610420.0
2010-10-13,56800,59400,56800,58400,600916,970049.0,16610420.0
2010-10-14,59700,63100,58900,62000,807394,1029846.0,16610420.0
2010-10-15,61800,62900,60700,62300,372089,1034829.0,16610420.0
2010-10-18,63000,64200,61000,61600,302940,1023202.0,16610420.0
2010-10-19,62300,64400,61700,62600,334172,1039812.0,16610420.0
2010-10-20,61400,63500,61100,62100,292281,1031507.0,16610420.0
2010-10-21,62700,63300,60000,60300,245101,1001608.0,16610420.0
2010-10-22,60900,61300,59100,60500,201594,1004930.0,16610420.0
2010-10-25,61100,61400,60500,60800,127203,1009914.0,16610420.0
2010-10-26,61800,61900,59400,59700,171116,991642.0,16610420.0
2010-10-27,59500,59700,57500,57800,370238,960082.0,16610420.0
2010-10-28,57100,57300,55400,55400,441873,920217.0,16610420.0
2010-10-29,56100,56400,55400,56200,145352,933506.0,16610420.0
2010-11-01,56000,57500,55300,57400,131353,953438.0,16610420.0
2010-11-02,57600,59000,56200,56400,279593,936828.0,16610420.0
2010-11-03,58100,58300,56700,57000,137624,946794.0,16610420.0
2010-11-04,57000,57700,55900,56200,113804,933506.0,16610420.0
2010-11-05,57300,57300,55900,55900,116536,928522.0,16610420.0
2010-11-08,56100,56400,55200,55500,105496,921878.0,16610420.0
2010-11-09,55500,56100,53400,53400,278411,886996.0,16610420.0
2010-11-10,53200,54300,52600,53800,141884,893641.0,16610420.0
2010-11-11,53800,54400,52700,52800,131245,877030.0,16610420.0
2010-11-12,52800,53300,50400,51300,212060,852115.0,16610420.0
2010-11-15,51300,51900,50200,50400,93197,837165.0,16610420.0
2010-11-16,49600,49600,44900,46200,400012,767401.0,16610420.0
2010-11-17,45500,47350,45100,46900,101344,779029.0,16610420.0
2010-11-18,46300,48900,46300,48200,133483,800622.0,16610420.0
2010-11-19,48850,49750,48300,48800,93736,810588.0,16610420.0
2010-11-22,49000,49200,48500,48550,66783,806436.0,16610420.0
2010-11-23,48550,49200,47600,47750,68556,793148.0,16610420.0
2010-11-24,45500,49900,45500,48950,148068,813080.0,16610420.0
2010-11-25,49900,49900,48500,48700,72603,808927.0,16610420.0
2010-11-26,48600,48750,47100,47250,66283,784842.0,16610420.0
2010-11-29,47250,47900,46700,47050,52924,781520.0,16610420.0
2010-11-30,47050,47750,46300,46400,76770,770723.0,16610420.0
2010-12-01,46650,46900,46350,46850,44340,778198.0,16610420.0
2010-12-02,47000,47600,46850,47100,70022,782351.0,16610420.0
2010-12-03,47100,47550,46300,46600,87381,774046.0,16610420.0
2010-12-06,46600,46800,46150,46600,52059,774046.0,16610420.0
2010-12-07,46600,47450,46400,46600,56882,774046.0,16610420.0
2010-12-08,46550,47400,46500,46800,45170,777368.0,16610420.0
2010-12-09,47100,47750,46550,47500,81143,788995.0,16610420.0
2010-12-10,47600,47600,46950,47100,62454,782351.0,16610420.0
2010-12-13,47300,47450,46850,47100,66672,782351.0,16610420.0
2010-12-14,46950,48650,46900,48000,180474,797300.0,16610420.0
2010-12-15,48000,48100,47350,47650,86694,791487.0,16610420.0
2010-12-16,47950,48250,47250,47250,93204,784842.0,16610420.0
2010-12-17,47500,48150,47200,47250,91431,784842.0,16610420.0
2010-12-20,46700,46700,45200,45500,190825,755774.0,16610420.0
2010-12-21,46200,46350,45800,45900,94057,762418.0,16610420.0
2010-12-22,45900,46500,45600,45650,84520,758266.0,16610420.0
2010-12-23,45700,46200,45200,45300,98038,752452.0,16610420.0
2010-12-24,45500,46500,44300,46350,187546,769893.0,16610420.0
2010-12-27,45950,46450,45350,45500,68670,755774.0,16610420.0
2010-12-28,45850,46100,45250,45250,94884,751622.0,16610420.0
2010-12-29,45450,47750,45450,47000,180866,780690.0,16610420.0
2010-12-30,46950,47350,46200,47000,81215,780690.0,16610420.0
2011-01-03,47800,49200,47550,48300,240762,802283.0,16610420.0
2011-01-04,48700,49350,48350,49100,191009,815572.0,16610420.0
2011-01-05,49250,49500,48150,49250,173614,818063.0,16610420.0
2011-01-06,49600,49750,48600,49000,111118,813911.0,16610420.0
2011-01-07,48700,49500,48600,49500,103278,822216.0,16610420.0
2011-01-10,50500,52200,50500,51400,284177,853776.0,16610420.0
2011-01-11,51400,52100,50600,52000,146218,863742.0,16610420.0
2011-01-12,52400,52500,51300,51600,143185,857098.0,16610420.0
2011-01-13,51700,52000,50200,52000,133490,863742.0,16610420.0
2011-01-14,52100,55000,52000,54500,428873,905268.0,16610420.0
2011-01-17,55400,55500,53400,53700,214036,891980.0,16610420.0
2011-01-18,54000,54100,52600,52600,158775,873708.0,16610420.0
2011-01-19,52600,52900,51100,52100,156192,865403.0,16610420.0
2011-01-20,51400,52400,51400,51500,99102,855437.0,16610420.0
2011-01-21,51500,52000,50000,50000,124652,830521.0,16610420.0
2011-01-24,50000,51500,50000,51500,98545,855437.0,16610420.0
2011-01-25,51400,51700,50400,51000,101451,847131.0,16610420.0
2011-01-26,50700,51400,50400,50400,57950,837165.0,16610420.0
2011-01-27,50200,50900,50000,50100,67351,832182.0,16610420.0
2011-01-28,49800,50600,49400,50200,134904,833843.0,16610420.0
2011-01-31,49400,51200,49400,50300,111509,835504.0,16610420.0
2011-02-01,50000,50900,50000,50100,58480,832182.0,16610420.0
2011-02-07,50600,51400,50200,50900,72076,845470.0,16610420.0
2011-02-08,52600,54100,51500,51500,213041,855437.0,16610420.0
2011-02-09,51500,51700,50000,50000,100089,830521.0,16610420.0
2011-02-10,49550,50700,49500,49600,66265,823877.0,16610420.0
2011-02-11,49450,50400,49450,49700,72222,825538.0,16610420.0
2011-02-14,49700,50200,48500,49100,118035,815572.0,16610420.0
2011-02-15,49200,50400,49150,49800,62344,827199.0,16610420.0
2011-02-16,50000,50400,49350,49700,53053,825538.0,16610420.0
2011-02-17,49700,50100,49000,49200,83311,817233.0,16610420.0
2011-02-18,49300,49900,49300,49400,57165,820555.0,16610420.0
2011-02-21,50000,51600,49600,50700,106855,842148.0,16610420.0
2011-02-22,49700,49800,47500,47600,125519,790656.0,16610420.0
2011-02-23,47700,51200,47700,49800,225867,827199.0,16610420.0
2011-02-24,51100,52000,49050,49050,176929,814741.0,16610420.0
2011-02-25,49300,49950,47800,48550,85637,806436.0,16610420.0
2011-02-28,48200,48300,47000,47000,82348,780690.0,16610420.0
2011-03-02,45400,48450,45400,46400,125871,770723.0,16610420.0
2011-03-03,47000,47250,46150,46550,83906,773215.0,16610420.0
2011-03-04,47050,47150,46550,46700,60581,775707.0,16610420.0
2011-03-07,47950,49300,47500,47900,125641,795639.0,16610420.0
2011-03-08,47900,48050,47100,47900,54021,795639.0,16610420.0
2011-03-09,47750,47750,47100,47100,59979,782351.0,16610420.0
2011-03-10,46900,47200,46350,47000,64938,780690.0,16610420.0
2011-03-11,46600,47800,46600,47650,71984,791487.0,16610420.0
2011-03-14,48600,48900,46550,46900,102774,779029.0,16610420.0
2011-03-15,49100,50400,46000,48700,357173,808927.0,16610420.0
2011-03-16,50000,50700,48700,50200,225870,833843.0,16610420.0
2011-03-17,49550,51500,49150,51000,235130,847131.0,16610420.0
2011-03-18,50900,51500,50000,51100,125732,848792.0,16610420.0
2011-03-21,51000,51600,50400,50800,95360,843809.0,16610420.0
2011-03-22,51300,51500,49800,49900,124406,828860.0,16610420.0
2011-03-23,49900,50200,48750,48750,131355,809758.0,16610420.0
2011-03-24,48900,49000,48150,48600,129873,807266.0,16610420.0
2011-03-25,48900,50700,48700,50300,148144,835504.0,16610420.0
2011-03-28,50700,50900,49300,49300,87372,818894.0,16610420.0
2011-03-29,51000,51800,50000,50000,165799,830521.0,16610420.0
2011-03-30,50100,51900,49800,51600,207568,857098.0,16610420.0
2011-03-31,52300,52400,51200,51800,141321,860420.0,16610420.0
2011-04-01,52100,52500,51200,52300,165309,868725.0,16610420.0
2011-04-04,52800,53500,52300,52500,199525,872047.0,16610420.0
2011-04-05,53400,55000,53200,54300,366652,901946.0,16610420.0
2011-04-06,55000,56200,53700,54400,364465,903607.0,16610420.0
2011-04-07,54800,54800,53400,53700,131793,891980.0,16610420.0
2011-04-08,53500,53700,52300,53200,180564,883674.0,16610420.0
2011-04-11,54000,54600,52800,53100,136774,882013.0,16610420.0
2011-04-12,52500,53000,51900,51900,139819,862081.0,16610420.0
2011-04-13,52000,53100,51900,52400,76158,870386.0,16610420.0
2011-04-14,52500,53000,50600,51000,171973,847131.0,16610420.0
2011-04-15,50600,50900,48500,49650,268811,824707.0,16610420.0
2011-04-18,49550,50200,48250,48650,170652,808097.0,16610420.0
2011-04-19,47800,48650,47800,48450,91153,804775.0,16610420.0
2011-04-20,49000,49750,48900,49400,103388,820555.0,16610420.0
2011-04-21,50400,50500,48500,48550,133059,806436.0,16610420.0
2011-04-22,49650,52000,49500,50700,192242,842148.0,16610420.0
2011-04-25,50500,50700,49700,49850,82819,828029.0,16610420.0
2011-04-26,49850,50100,48100,48250,140313,801453.0,16610420.0
2011-04-27,48200,48850,47500,48750,165298,809758.0,16610420.0
2011-04-28,48350,48600,48000,48200,100260,800622.0,16610420.0
2011-04-29,48300,48300,46850,47300,142955,785673.0,16610420.0
2011-05-02,47500,48400,47350,47900,66354,795639.0,16610420.0
2011-05-03,47200,47250,45500,45550,273497,756605.0,16610420.0
2011-05-04,46150,46750,46150,46350,86573,769893.0,16610420.0
2011-05-06,46000,46000,45500,45700,70023,759096.0,16610420.0
2011-05-09,46500,47250,46500,47200,96265,784012.0,16610420.0
2011-05-11,47000,47850,46150,47350,89402,786503.0,16610420.0
2011-05-12,46700,47400,46650,46850,40604,778198.0,16610420.0
2011-05-13,47400,47600,46300,46300,73927,769062.0,16610420.0
2011-05-16,45900,46700,45750,46100,37248,765740.0,16610420.0
2011-05-17,45850,46100,45500,45750,44934,759927.0,16610420.0
2011-05-18,45700,46100,44200,45050,156777,748299.0,16610420.0
2011-05-19,45000,45200,42000,42200,199702,700960.0,16610420.0
2011-05-20,42200,42500,39950,42000,144821,697638.0,16610420.0
2011-05-23,42000,43400,40950,40950,67908,680197.0,16610420.0
2011-05-24,40950,41750,40800,41650,52542,691824.0,16610420.0
2011-05-25,42100,42150,40400,41000,46647,681027.0,16610420.0
2011-05-26,41550,42600,41250,42300,52973,702621.0,16610420.0
2011-05-27,42800,43000,42000,42300,35138,702621.0,16610420.0
2011-05-30,42800,42800,41000,41000,24199,681027.0,16610420.0
2011-05-31,43600,46350,43400,44400,365022,737503.0,16610420.0
2011-06-01,45500,45500,43150,43250,118658,718401.0,16610420.0
2011-06-02,42200,42500,41500,41950,61901,696807.0,16610420.0
2011-06-03,42250,42300,40900,41050,65043,681858.0,16610420.0
2011-06-07,40400,41050,40050,41000,37420,681027.0,16610420.0
2011-06-08,41150,41350,40400,40400,30567,671061.0,16610420.0
2011-06-09,40150,41000,40100,40700,33295,676044.0,16610420.0
2011-06-10,41050,41250,40150,40150,36730,666908.0,16610420.0
2011-06-13,39100,39850,38000,38500,71285,639501.0,16610420.0
2011-06-14,38000,39000,37750,38300,73760,636179.0,16610420.0
2011-06-15,38400,38750,37900,38300,48453,636179.0,16610420.0
2011-06-16,37800,38000,37000,37100,93701,616247.0,16610420.0
2011-06-17,38300,39900,38250,38650,134332,641993.0,16610420.0
2011-06-20,39500,39650,38050,38250,66635,635349.0,16610420.0
2011-06-21,39000,39000,37600,38500,36726,639501.0,16610420.0
2011-06-22,38550,39150,38300,38800,38338,644484.0,16610420.0
2011-06-23,38400,41700,38400,41000,136726,681027.0,16610420.0
2011-06-24,41000,42650,40750,42100,97105,699299.0,16610420.0
2011-06-27,41600,42450,41200,41900,44633,695977.0,16610420.0
2011-06-28,42100,42500,41100,41100,41898,682688.0,16610420.0
2011-06-29,41400,42300,41100,42150,42853,700129.0,16610420.0
2011-06-30,42400,42650,41600,41750,37659,693485.0,16610420.0
2011-07-01,41800,43700,41450,43600,73999,724214.0,16610420.0
2011-07-04,44600,44600,43450,43500,66846,722553.0,16610420.0
2011-07-05,43250,43900,43150,43400,30128,720892.0,16610420.0
2011-07-06,43300,43750,42650,42950,33391,713418.0,16610420.0
2011-07-07,42950,44150,42950,43500,40068,722553.0,16610420.0
2011-07-08,43600,43800,42800,43000,32990,714248.0,16610420.0
2011-07-11,43050,44400,43050,43600,69951,724214.0,16610420.0
2011-07-12,42800,43300,42200,42200,49537,700960.0,16610420.0
2011-07-13,43000,43000,41800,43000,48684,714248.0,16610420.0
2011-07-14,43000,44100,42550,43900,82177,729197.0,16610420.0
2011-07-15,43900,49400,43150,49050,560010,814741.0,16610420.0
2011-07-18,49100,51600,47850,50900,428001,845470.0,16610420.0
2011-07-19,50500,51900,50500,51000,223283,847131.0,16610420.0
2011-07-20,51800,53300,50300,50700,320923,842148.0,16610420.0
2011-07-21,51200,51700,48800,50600,228313,840487.0,16610420.0
2011-07-22,51200,51600,50300,50900,107628,845470.0,16610420.0
2011-07-25,51300,52500,50900,52400,137369,870386.0,16610420.0
2011-07-26,52900,53000,51300,51400,101989,853776.0,16610420.0
2011-07-27,51000,51200,49950,50200,158393,833843.0,16610420.0
2011-07-28,49550,51200,49550,50300,75231,835504.0,16610420.0
2011-07-29,50300,51800,50000,50000,143768,830521.0,16610420.0
2011-08-01,50900,51000,50100,50500,70929,838826.0,16610420.0
2011-08-02,50200,50300,48500,48650,80191,808097.0,16610420.0
2011-08-03,47700,47700,44600,45000,323891,747469.0,16610420.0
2011-08-04,45450,45600,42050,42050,249731,698468.0,16610420.0
2011-08-05,39050,41100,38800,40900,178325,679366.0,16610420.0
2011-08-08,40000,41500,37300,40950,160800,680197.0,16610420.0
2011-08-09,38350,39950,35200,37900,200066,629535.0,16610420.0
2011-08-10,40600,41300,39000,39000,125067,647806.0,16610420.0
2011-08-11,36100,40600,36100,40450,122011,671891.0,16610420.0
2011-08-12,41300,41900,39500,40050,117369,665247.0,16610420.0
2011-08-16,41500,41850,40150,40800,127002,677705.0,16610420.0
2011-08-17,40250,42000,40250,41950,112308,696807.0,16610420.0
2011-08-18,42700,42900,40100,40950,80651,680197.0,16610420.0
2011-08-19,38050,39200,37050,37100,119367,616247.0,16610420.0
2011-08-22,36850,38550,36350,37550,61918,623721.0,16610420.0
2011-08-23,37900,38350,37550,37950,74427,630365.0,16610420.0
2011-08-24,39000,39000,37500,37850,76304,628704.0,16610420.0
2011-08-25,38450,39850,38250,38900,95320,646145.0,16610420.0
2011-08-26,38450,38850,38200,38700,24881,642823.0,16610420.0
2011-08-29,39200,39850,39200,39650,54976,658603.0,16610420.0
2011-08-30,40850,41500,40000,40000,70802,664417.0,16610420.0
2011-08-31,40250,40400,39300,39800,46828,661095.0,16610420.0
2011-09-01,40200,40500,39200,39450,61653,655281.0,16610420.0
2011-09-02,39250,39700,38550,38950,47465,646976.0,16610420.0
2011-09-05,38050,38400,37000,37000,53334,614586.0,16610420.0
2011-09-06,36400,37200,36250,36400,51709,604619.0,16610420.0
2011-09-07,37400,37450,37000,37400,29275,621230.0,16610420.0
2011-09-08,38050,38350,37050,37400,36852,621230.0,16610420.0
2011-09-09,37550,37550,36600,36800,28865,611263.0,16610420.0
2011-09-14,36500,37150,35700,35850,54928,595484.0,16610420.0
2011-09-15,36850,36850,35600,36000,52472,597975.0,16610420.0
2011-09-16,36350,36800,36000,36350,71121,603789.0,16610420.0
2011-09-19,36200,36800,35700,35700,62130,592992.0,16610420.0
2011-09-20,36000,36000,35300,35600,49798,591331.0,16610420.0
2011-09-21,35850,36350,35700,35900,45472,596314.0,16610420.0
2011-09-22,35300,35500,33600,33700,124748,559771.0,16610420.0
2011-09-23,31450,32000,29200,29200,157468,485024.0,16610420.0
2011-09-26,29250,29850,24850,24850,146265,412769.0,16610420.0
2011-09-27,25350,26400,25350,26250,140153,436024.0,16610420.0
2011-09-28,26400,27650,26300,26600,81366,441837.0,16610420.0
2011-09-29,25900,28250,25300,28250,89602,469244.0,16610420.0
2011-09-30,27900,28900,27600,27800,59644,461770.0,16610420.0
2011-10-04,25500,26450,25200,26100,45203,433532.0,16610420.0
2011-10-05,26350,26750,25000,25050,41331,416091.0,16610420.0
2011-10-06,26200,26250,25500,25650,36032,426057.0,16610420.0
2011-10-07,26300,27250,26300,26350,54195,437685.0,16610420.0
2011-10-10,26750,27700,26750,27250,37079,452634.0,16610420.0
2011-10-11,28050,28700,27350,27350,78034,454295.0,16610420.0
2011-10-12,27350,27750,26750,27350,52961,454295.0,16610420.0
2011-10-13,28400,31350,28300,30600,277353,508279.0,16610420.0
2011-10-14,30400,30400,29300,30150,83467,500804.0,16610420.0
2011-10-17,30900,32700,30350,32200,157576,534856.0,16610420.0
2011-10-18,31200,31450,30600,30600,108075,508279.0,16610420.0
2011-10-19,31100,31350,29900,30750,86070,510770.0,16610420.0
2011-10-20,30400,32500,29000,29000,184911,481702.0,16610420.0
2011-10-21,30150,30300,29550,29800,49262,494991.0,16610420.0
2011-10-24,31000,31350,30300,30850,64224,512431.0,16610420.0
2011-10-25,31200,33100,31000,32500,178211,539839.0,16610420.0
2011-10-26,31600,32450,31050,32450,72875,539008.0,16610420.0
2011-10-27,33000,33000,31600,32500,63416,539839.0,16610420.0
2011-10-28,35000,35300,33150,33200,162080,551466.0,16610420.0
2011-10-31,33750,33750,33000,33000,49533,548144.0,16610420.0
2011-11-01,32900,33650,31750,32200,68190,534856.0,16610420.0
2011-11-02,30900,31400,30600,31350,41452,520737.0,16610420.0
2011-11-03,31700,31900,30800,30950,44190,514092.0,16610420.0
2011-11-04,31000,32050,31000,31600,45472,524889.0,16610420.0
2011-11-07,32800,34550,32800,33100,181311,549805.0,16610420.0
2011-11-08,34000,34300,32300,32700,107718,543161.0,16610420.0
2011-11-09,33450,34800,33150,34400,153785,571398.0,16610420.0
2011-11-10,32700,32950,31250,31900,147958,529872.0,16610420.0
2011-11-11,35500,36650,34300,34900,542965,579704.0,16610420.0
2011-11-14,35600,35800,34500,35300,145996,586348.0,16610420.0
2011-11-15,34150,35700,33900,35300,143874,586348.0,16610420.0
2011-11-16,35200,35700,33250,33350,114118,553958.0,16610420.0
2011-11-17,33800,34000,31550,32050,273728,532364.0,16610420.0
2011-11-18,31050,31550,30900,31300,91100,519906.0,16610420.0
2011-11-21,31550,31600,30550,30750,58788,510770.0,16610420.0
2011-11-22,30050,30700,29750,30400,59562,504957.0,16610420.0
2011-11-23,30550,31250,29650,29700,67213,493329.0,16610420.0
2011-11-24,29250,29900,29000,29350,58149,487516.0,16610420.0
2011-11-25,29150,29450,27800,28200,76267,468414.0,16610420.0
2011-11-28,28450,29000,28200,28600,46455,475058.0,16610420.0
2011-11-29,28900,29500,28900,29200,43935,485024.0,16610420.0
2011-11-30,29350,30100,29000,29650,55839,492499.0,16610420.0
2011-12-01,30600,31250,30300,30600,92723,508279.0,16610420.0
2011-12-02,30600,30700,29700,30000,57448,498313.0,16610420.0
2011-12-05,30200,30400,30100,30300,27859,503296.0,16610420.0
2011-12-06,30500,30500,29300,29500,40520,490007.0,16610420.0
2011-12-07,29500,30500,29300,30000,52778,498313.0,16610420.0
2011-12-08,30000,31700,29900,31600,132411,524889.0,16610420.0
2011-12-09,31250,32800,30850,31950,120419,530703.0,16610420.0
2011-12-12,32650,33800,31600,31700,142954,526550.0,16610420.0
2011-12-13,31200,32200,30900,31650,63254,525720.0,16610420.0
2011-12-14,31500,33800,31400,33250,185369,552296.0,16610420.0
2011-12-15,32500,32900,30500,30900,137168,513262.0,16610420.0
2011-12-16,31100,31200,29450,29950,95948,497482.0,16610420.0
2011-12-19,29750,29800,26200,27950,91907,464261.0,16610420.0
2011-12-20,27950,28700,27250,28550,66859,474227.0,16610420.0
2011-12-21,29100,29550,28700,29200,52015,485024.0,16610420.0
2011-12-22,28600,29250,28500,29200,28790,485024.0,16610420.0
2011-12-23,29200,29400,28550,28550,48165,474227.0,16610420.0
2011-12-26,28900,29000,27950,28050,38450,465922.0,16610420.0
2011-12-27,28300,28300,26950,27200,74309,451803.0,16610420.0
2011-12-28,26750,27500,26350,26800,41586,445159.0,16610420.0
2011-12-29,26900,28000,26350,27400,63280,455126.0,16610420.0
2012-01-02,28000,28050,27300,27500,52001,456787.0,16610420.0
2012-01-03,27550,27900,27400,27600,43078,458448.0,16610420.0
2012-01-04,28150,28150,27600,27750,45621,460939.0,16610420.0
2012-01-05,28350,28350,27450,27600,68544,458448.0,16610420.0
2012-01-06,27650,28050,27400,27800,37294,461770.0,16610420.0
2012-01-09,27950,27950,27400,27700,24126,460109.0,16610420.0
2012-01-10,27800,28200,27800,27850,32541,462600.0,16610420.0
2012-01-11,27900,28300,27450,28150,42712,467583.0,16610420.0
2012-01-12,28300,29700,27750,29400,142284,488346.0,16610420.0
2012-01-13,29400,29600,28550,28750,43435,477550.0,16610420.0
2012-01-16,28300,29000,28000,28250,44399,469244.0,16610420.0
2012-01-17,28350,29150,28350,28750,44938,477550.0,16610420.0
2012-01-18,29700,31250,29550,29550,260533,490838.0,16610420.0
2012-01-19,30000,30900,29450,30700,122391,509940.0,16610420.0
2012-01-20,30750,31350,30300,31000,98552,514923.0,16610420.0
2012-01-25,31400,31500,30500,31100,62881,516584.0,16610420.0
2012-01-26,31100,32000,30800,31450,59806,522398.0,16610420.0
2012-01-27,31700,32050,31150,31450,68924,522398.0,16610420.0
2012-01-30,31300,31350,30100,30350,60295,504126.0,16610420.0
2012-01-31,30800,30800,29600,30000,69783,498313.0,16610420.0
2012-02-01,30050,30850,29350,30200,97932,501635.0,16610420.0
2012-02-02,30500,31950,30450,31400,154129,521567.0,16610420.0
2012-02-03,31550,32150,31200,31400,109730,521567.0,16610420.0
2012-02-06,31750,32000,31200,31300,133117,519906.0,16610420.0
2012-02-07,31300,32350,30550,30850,326138,512431.0,16610420.0
2012-02-08,30850,31200,30550,30900,169751,513262.0,16610420.0
2012-02-09,30900,30900,30200,30450,187167,505787.0,16610420.0
2012-02-10,31150,35000,31000,35000,827213,581365.0,16610420.0
2012-02-13,35000,36400,34600,35950,413119,597145.0,16610420.0
2012-02-14,36100,36150,35100,35450,192481,588839.0,16610420.0
2012-02-15,35800,36350,34600,36350,199634,603789.0,16610420.0
2012-02-16,36000,37650,35050,35050,220778,582195.0,16610420.0
2012-02-17,35600,37200,35200,36000,201611,597975.0,16610420.0
2012-02-20,36550,36650,35600,35900,174510,596314.0,16610420.0
2012-02-21,36500,37750,36200,37500,256434,622891.0,16610420.0
2012-02-22,38500,39250,37450,37600,310294,624552.0,16610420.0
2012-02-23,37750,38400,36150,36350,167607,603789.0,16610420.0
2012-02-24,36250,36900,35300,36150,123860,600467.0,16610420.0
2012-02-27,35900,36600,35650,35650,80343,592161.0,16610420.0
2012-02-28,36000,36150,34650,35200,130346,584687.0,16610420.0
2012-02-29,35300,36650,35100,36250,104188,602128.0,16610420.0
2012-03-02,36800,37050,35600,35900,80489,596314.0,16610420.0
2012-03-05,35900,36200,35150,35150,50369,583856.0,16610420.0
2012-03-06,35300,35400,33200,33950,185295,563924.0,16610420.0
2012-03-07,33450,34250,32500,33600,103620,558110.0,16610420.0
2012-03-08,34150,34500,33600,34000,57175,564754.0,16610420.0
2012-03-09,34450,34750,34200,34250,39974,568907.0,16610420.0
2012-03-12,33900,34500,33500,33500,51189,556449.0,16610420.0
2012-03-13,34000,34800,33850,34150,55769,567246.0,16610420.0
2012-03-14,34650,34700,34050,34050,36993,565585.0,16610420.0
2012-03-15,34250,34350,33300,34350,52079,570568.0,16610420.0
2012-03-16,34750,34800,33600,33600,42914,558110.0,16610420.0
2012-03-19,33600,33750,32750,32800,62534,544822.0,16610420.0
2012-03-20,32700,33300,32600,32650,47611,542330.0,16610420.0
2012-03-21,33100,33100,32100,32150,47937,534025.0,16610420.0
2012-03-22,32050,32200,31450,31500,55483,523228.0,16610420.0
2012-03-23,31000,32100,31000,31500,62827,523228.0,16610420.0
2012-03-26,31650,31750,30950,30950,47505,514092.0,16610420.0
2012-03-27,31100,31700,30750,30950,49409,514092.0,16610420.0
2012-03-28,30800,31150,30000,30100,70834,499974.0,16610420.0
2012-03-29,30000,30500,29000,30450,76175,505787.0,16610420.0
2012-03-30,30100,30500,29550,30050,54979,499143.0,16610420.0
2012-04-02,30050,30800,30050,30400,40596,504957.0,16610420.0
2012-04-03,30100,30300,29850,30000,54923,498313.0,16610420.0
2012-04-04,29450,29900,28450,28900,92483,480041.0,16610420.0
2012-04-05,28500,28950,28000,28900,58559,480041.0,16610420.0
2012-04-06,29150,29250,28600,28900,34123,480041.0,16610420.0
2012-04-09,28550,28850,27500,27550,55582,457617.0,16610420.0
2012-04-10,27600,28000,27250,27350,37380,454295.0,16610420.0
2012-04-12,26900,27800,26900,27600,42832,458448.0,16610420.0
2012-04-13,27800,28550,27750,28150,55547,467583.0,16610420.0
2012-04-16,27600,28500,27500,28000,31758,465092.0,16610420.0
2012-04-17,28350,28350,27550,27750,35290,460939.0,16610420.0
2012-04-18,28100,28400,27200,27550,73931,457617.0,16610420.0
2012-04-19,27600,27600,26650,26800,75345,445159.0,16610420.0
2012-04-20,26850,26900,26200,26300,68128,436854.0,16610420.0
2012-04-23,26350,26700,26250,26600,34576,441837.0,16610420.0
2012-04-24,26200,26850,25950,25950,45870,431040.0,16610420.0
2012-04-25,26000,26250,25350,25350,50924,421074.0,16610420.0
2012-04-26,25500,25950,24950,25000,58724,415260.0,16610420.0
2012-04-27,25100,25250,24300,24500,72647,406955.0,16610420.0
2012-04-30,25000,25000,23400,23500,98685,390345.0,16610420.0
2012-05-02,23250,24650,23150,24100,88468,400311.0,16610420.0
2012-05-03,24100,24500,24000,24400,39263,405294.0,16610420.0
2012-05-04,24100,24650,24000,24550,35514,407786.0,16610420.0
2012-05-07,24200,25350,24050,25300,62235,420244.0,16610420.0
2012-05-08,25300,25350,24600,24700,63402,410277.0,16610420.0
2012-05-09,24500,24700,23200,23250,131234,386192.0,16610420.0
2012-05-10,23050,23650,23050,23400,38312,388684.0,16610420.0
2012-05-11,23400,23750,22450,22700,75268,377057.0,16610420.0
2012-05-14,22700,22950,21750,21850,78717,362938.0,16610420.0
2012-05-15,21100,21500,20650,21400,102673,355463.0,16610420.0
2012-05-16,21100,21900,21050,21150,52055,351310.0,16610420.0
2012-05-17,21050,22600,21050,22050,59404,366260.0,16610420.0
2012-05-18,21100,21700,21050,21500,56605,357124.0,16610420.0
2012-05-21,21600,21800,20500,20750,76775,344666.0,16610420.0
2012-05-22,20800,21400,20700,21250,46355,352971.0,16610420.0
2012-05-23,21150,21350,20550,20800,33486,345497.0,16610420.0
2012-05-24,20800,21200,20800,20800,27467,345497.0,16610420.0
2012-05-25,20800,21350,20800,21250,29178,352971.0,16610420.0
2012-05-29,21500,22400,21400,22250,37382,369582.0,16610420.0
2012-05-30,22100,22400,21550,22100,46605,367090.0,16610420.0
2012-05-31,21700,22650,20950,22650,48410,376226.0,16610420.0
2012-06-01,22650,22700,22150,22500,32847,373734.0,16610420.0
2012-06-04,21200,22100,21200,21700,44793,360446.0,16610420.0
2012-06-05,21650,22100,21350,21450,46583,356294.0,16610420.0
2012-06-07,21800,22100,21550,21550,58758,357955.0,16610420.0
2012-06-08,21550,21650,20600,20750,82497,344666.0,16610420.0
2012-06-11,21150,21200,20600,21100,71437,350480.0,16610420.0
2012-06-12,20750,21150,20750,20950,34160,347988.0,16610420.0
2012-06-13,21150,21400,20600,20600,82827,342175.0,16610420.0
