모다(149940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-11,7130,7150,6950,7000,177762,68712.0,9816000.0
2014-06-12,7000,7200,6970,7170,174379,70381.0,9816000.0
2014-06-13,7210,7220,6810,6920,234951,67927.0,9816000.0
2014-06-16,6860,7100,6850,6980,132535,68516.0,9816000.0
2014-06-17,6980,7280,6980,7180,258647,70479.0,9816000.0
2014-06-18,7210,7340,7000,7000,167384,68712.0,9816000.0
2014-06-19,7050,7140,6910,6940,122663,68123.0,9816000.0
2014-06-20,6940,7160,6870,6950,171042,68221.0,9816000.0
2014-06-23,6950,7350,6930,7080,454675,69497.0,9816000.0
2014-06-24,7100,7220,6890,7220,202074,70872.0,9816000.0
2014-06-25,7260,7380,7110,7140,323630,70086.0,9816000.0
2014-06-26,7370,8210,7370,7730,1813633,75878.0,9816000.0
2014-06-27,7750,7840,7670,7750,487572,76074.0,9816000.0
2014-06-30,7850,8010,7670,7670,444401,75289.0,9816000.0
2014-07-01,7730,8200,7700,8150,627338,80000.0,9816000.0
2014-07-02,8140,8240,7910,7930,648562,77841.0,9816000.0
2014-07-03,7970,8000,7800,7880,383484,77350.0,9816000.0
2014-07-04,7960,7960,7750,7820,272606,76761.0,9816000.0
2014-07-07,7900,8520,7810,8180,1715839,80295.0,9816000.0
2014-07-08,8200,8250,8010,8070,403781,79215.0,9816000.0
2014-07-09,8080,8280,7990,8110,406508,79608.0,9816000.0
2014-07-10,8200,8400,8140,8180,551997,80295.0,9816000.0
2014-07-11,8250,8330,8060,8220,559362,80688.0,9816000.0
2014-07-14,8210,8280,8040,8140,363753,79902.0,9816000.0
2014-07-15,8070,8110,7840,7840,357481,76957.0,9816000.0
2014-07-16,7900,7960,7400,7540,316544,74013.0,9816000.0
2014-07-17,7460,7950,7460,7920,410875,77743.0,9816000.0
2014-07-18,7820,8210,7820,8150,426892,80000.0,9816000.0
2014-07-21,8150,8270,8000,8180,265091,80295.0,9816000.0
2014-07-22,8230,8490,8190,8250,564821,80982.0,9816000.0
2014-07-23,8300,8360,8060,8070,294459,79215.0,9816000.0
2014-07-24,8100,8870,6860,6860,2424577,67338.0,9816000.0
2014-07-25,6410,7090,6260,6610,2416683,64884.0,9816000.0
2014-07-28,6690,6780,6000,6050,959952,59387.0,9816000.0
2014-07-29,6210,6250,5800,5900,794058,57914.0,9816000.0
2014-07-30,6440,6780,6310,6350,2700345,62332.0,9816000.0
2014-07-31,6240,6390,5820,5930,765574,58209.0,9816000.0
2014-08-01,5820,6100,5800,5930,490548,58209.0,9816000.0
2014-08-04,5870,6030,5860,5880,472073,57718.0,9816000.0
2014-08-05,5880,5920,5450,5550,530840,54479.0,9816000.0
2014-08-06,5540,5580,5100,5180,824123,50847.0,9816000.0
2014-08-07,5230,5370,5040,5170,547663,50749.0,9816000.0
2014-08-08,5170,5260,5000,5000,421690,49080.0,9816000.0
2014-08-11,5040,5170,5000,5090,381400,49963.0,9816000.0
2014-08-12,5190,5330,4850,4990,611220,48982.0,9816000.0
2014-08-13,4990,5050,4915,4985,309899,48933.0,9816000.0
2014-08-14,4970,5180,4970,5010,501111,49178.0,9816000.0
2014-08-18,5290,5300,5050,5100,470325,50062.0,9816000.0
2014-08-19,5130,5160,4975,4975,296309,48835.0,9816000.0
2014-08-20,5020,5180,5010,5040,559258,49473.0,9816000.0
2014-08-21,5070,5100,4995,4995,264227,49031.0,9816000.0
2014-08-22,5020,5080,4960,4985,228919,48933.0,9816000.0
2014-08-25,4985,5050,4390,4600,566479,45154.0,9816000.0
2014-08-26,4600,4670,4560,4640,302851,45546.0,9816000.0
2014-08-27,4645,4765,4560,4580,402242,44957.0,9816000.0
2014-08-28,4580,4910,4580,4705,709959,46184.0,9816000.0
2014-08-29,4850,4945,4725,4750,574296,46626.0,9816000.0
2014-09-01,4725,4900,4655,4720,287488,46332.0,9816000.0
2014-09-02,4660,4760,4600,4615,204808,45301.0,9816000.0
2014-09-03,4610,4650,4535,4540,249737,44565.0,9816000.0
2014-09-04,4550,4630,4405,4405,244299,43239.0,9816000.0
2014-09-05,4405,4510,4405,4460,169326,43779.0,9816000.0
2014-09-11,4460,4560,4460,4535,144825,44516.0,9816000.0
2014-09-12,4540,4575,4420,4420,188021,43387.0,9816000.0
2014-09-15,4460,5080,4460,5080,2073559,49865.0,9816000.0
2014-09-16,5210,5620,5200,5280,2503955,51828.0,9816000.0
2014-09-17,5290,5490,5170,5300,1153360,52025.0,9816000.0
2014-09-18,5260,5610,5220,5280,1139658,51828.0,9816000.0
2014-09-19,5350,5780,5350,5540,1254858,54381.0,9816000.0
2014-09-22,5540,5670,5420,5470,693857,53694.0,9816000.0
2014-09-23,5470,5490,5170,5230,623641,51338.0,9816000.0
2014-09-24,5230,5420,5120,5400,531625,53006.0,9816000.0
2014-09-25,5460,5550,5210,5210,679555,51141.0,9816000.0
2014-09-26,5040,5300,5000,5270,470994,51730.0,9816000.0
2014-09-29,5280,5440,5040,5080,420777,49865.0,9816000.0
2014-09-30,5090,5410,5090,5330,894082,52319.0,9816000.0
2014-10-01,5450,5480,5070,5140,531670,50454.0,9816000.0
2014-10-02,5060,5240,5040,5150,211025,50552.0,9816000.0
2014-10-06,5190,5420,5130,5310,813432,52123.0,9816000.0
2014-10-07,5280,5420,5160,5420,650878,53203.0,9816000.0
2014-10-08,5480,5980,5470,5600,2131114,54970.0,9816000.0
2014-10-10,5480,5650,5410,5650,599406,55460.0,9816000.0
2014-10-13,5620,5620,5030,5030,676480,49374.0,9816000.0
2014-10-14,4900,5220,4830,4965,938478,48736.0,9816000.0
2014-10-15,4990,5110,4900,4900,435719,48098.0,9816000.0
2014-10-16,4840,4850,4510,4630,526366,45448.0,9816000.0
2014-10-17,4725,4900,4700,4700,520786,46135.0,9816000.0
2014-10-20,4850,4960,4750,4845,350963,47559.0,9816000.0
2014-10-21,4970,5010,4800,4825,412179,47362.0,9816000.0
2014-10-22,4885,4905,4750,4780,260450,46920.0,9816000.0
2014-10-23,4820,5000,4770,5000,486358,49080.0,9816000.0
2014-10-24,5130,5260,4940,5000,595969,49080.0,9816000.0
2014-10-27,5470,5570,5070,5070,1172914,49767.0,9816000.0
2014-10-28,5050,5250,4990,5220,481948,51240.0,9816000.0
2014-10-29,5200,5270,5130,5230,291167,51338.0,9816000.0
2014-10-30,5290,5440,5150,5180,469654,50847.0,9816000.0
2014-10-31,5210,5260,5070,5110,240765,50160.0,9816000.0
2014-11-03,5080,5130,4720,4720,463679,46332.0,9816000.0
2014-11-04,4730,4915,4645,4690,397535,46037.0,9816000.0
2014-11-05,4645,4750,4515,4525,228641,44417.0,9816000.0
2014-11-06,4500,4600,4055,4145,509825,40687.0,9816000.0
2014-11-07,4145,4285,4145,4225,197296,41473.0,9816000.0
2014-11-10,4210,4350,4200,4295,194647,42160.0,9816000.0
2014-11-11,4265,4350,4250,4310,160048,42307.0,9816000.0
2014-11-12,4320,4395,4265,4360,140603,42798.0,9816000.0
2014-11-13,4335,4385,4290,4320,142274,42405.0,9816000.0
2014-11-14,4375,4375,4200,4210,142862,41325.0,9816000.0
2014-11-17,4215,4240,4110,4120,132509,40442.0,9816000.0
2014-11-18,4130,4595,4130,4440,845609,43583.0,9816000.0
2014-11-19,4420,4425,4310,4390,216490,43092.0,9816000.0
2014-11-20,4340,4775,4325,4445,634894,43632.0,9816000.0
2014-11-21,4445,4535,4390,4525,160036,44417.0,9816000.0
2014-11-24,4555,4650,4525,4560,261784,44761.0,9816000.0
2014-11-25,4645,4645,4545,4545,122627,44614.0,9816000.0
2014-11-26,4545,4690,4545,4625,278351,45399.0,9816000.0
2014-11-27,4660,4740,4565,4595,146542,45105.0,9816000.0
2014-11-28,4550,4640,4390,4390,163428,43092.0,9816000.0
2014-12-01,4355,4400,4225,4265,108063,41865.0,9816000.0
2014-12-02,4290,4530,4275,4305,257022,42258.0,9816000.0
2014-12-03,4305,4480,4305,4450,188616,43681.0,9816000.0
2014-12-04,4500,4525,4415,4460,121092,43779.0,9816000.0
2014-12-05,4480,4955,4480,4700,1160788,46135.0,9816000.0
2014-12-08,4780,5230,4700,5120,1151189,50258.0,9816000.0
2014-12-09,5200,5300,4985,5090,831020,49963.0,9816000.0
2014-12-10,5080,5540,4995,5270,1363457,51730.0,9816000.0
2014-12-11,5360,5530,5060,5100,846271,50062.0,9816000.0
2014-12-12,5160,5310,4820,4935,499701,48442.0,9816000.0
2014-12-15,4850,5390,4850,5260,878641,51632.0,9816000.0
2014-12-16,5210,5570,5170,5360,1278204,52614.0,9816000.0
2014-12-17,5420,5520,4990,5280,642037,51828.0,9816000.0
2014-12-18,5310,5350,4980,5070,425068,49767.0,9816000.0
2014-12-19,5100,5220,4930,5130,366355,50356.0,9816000.0
2014-12-22,5200,5480,5070,5070,804683,49767.0,9816000.0
2014-12-23,5100,5350,4990,5280,719330,51828.0,9816000.0
2014-12-24,5820,5840,5150,5180,1687835,50847.0,9816000.0
2014-12-26,5180,5440,5150,5160,766377,50651.0,9816000.0
2014-12-29,5240,5410,5180,5410,605474,53105.0,9816000.0
2014-12-30,5950,6220,5900,6220,4222345,61056.0,9816000.0
2015-01-02,6690,7150,6480,7150,4588695,70184.0,9816000.0
2015-01-05,7290,7540,7000,7210,4970864,70773.0,9816000.0
2015-01-06,7120,7500,7000,7310,4260975,71755.0,9816000.0
2015-01-07,7120,7210,6830,6870,2122972,67436.0,9816000.0
2015-01-08,6800,7050,6650,6920,2032446,67927.0,9816000.0
2015-01-09,6950,7070,6710,6750,1528971,66258.0,9816000.0
2015-01-12,6750,7030,6690,6800,1784023,66749.0,9816000.0
2015-01-13,6760,6980,6430,6480,1400040,63608.0,9816000.0
2015-01-14,6640,6880,6400,6780,1694675,66552.0,9816000.0
2015-01-15,7600,7790,6930,7030,5370862,69006.0,9816000.0
2015-01-16,7080,7290,6750,6950,2376116,68221.0,9816000.0
2015-01-19,7080,7250,6950,6950,1104832,68221.0,9816000.0
2015-01-20,7000,7120,6720,6790,894339,66651.0,9816000.0
2015-01-21,6750,6850,6610,6620,575984,64982.0,9816000.0
2015-01-22,6620,6750,6100,6350,807708,62332.0,9816000.0
2015-01-23,6430,7120,6370,7050,2193489,69203.0,9816000.0
2015-01-26,7260,7610,7010,7490,3194822,73522.0,9816000.0
2015-01-27,7480,7550,7160,7250,1000038,71166.0,9816000.0
2015-01-28,7250,7380,7120,7180,689176,70479.0,9816000.0
2015-01-29,7310,7570,6850,6850,1888545,67240.0,9816000.0
2015-01-30,6850,7020,6600,6720,739867,65964.0,9816000.0
2015-02-02,6890,6920,6560,6560,603943,64393.0,9816000.0
2015-02-03,6250,6340,5720,6230,1985165,61154.0,9816000.0
2015-02-04,6280,6290,6070,6190,566656,60761.0,9816000.0
2015-02-05,6150,6240,6000,6000,501327,58896.0,9816000.0
2015-02-06,6080,6230,6000,6000,428576,58896.0,9816000.0
2015-02-09,6000,6040,5740,5750,407215,56442.0,9816000.0
2015-02-10,5770,5930,5650,5800,461716,56933.0,9816000.0
2015-02-11,5850,6190,5840,6000,695075,58896.0,9816000.0
2015-02-12,6020,6400,5900,6150,1120284,60368.0,9816000.0
2015-02-13,6310,6330,5860,5870,687727,57620.0,9816000.0
2015-02-16,5860,5950,5500,5510,571026,54086.0,9816000.0
2015-02-17,5500,5600,5360,5450,334505,53497.0,9816000.0
2015-02-23,5540,5660,5450,5540,220938,54381.0,9816000.0
2015-02-24,5560,5910,5560,5860,518017,57522.0,9816000.0
2015-02-25,6020,6130,5830,5830,955135,57227.0,9816000.0
2015-02-26,5840,5880,5740,5780,186053,56736.0,9816000.0
2015-02-27,5810,6000,5800,6000,363576,58896.0,9816000.0
2015-03-02,6010,6060,5910,5920,303275,58111.0,9816000.0
2015-03-03,5920,5980,5730,5760,327691,56540.0,9816000.0
2015-03-04,5760,6010,5750,5870,309390,57620.0,9816000.0
2015-03-05,5900,6020,5830,5870,365490,57620.0,9816000.0
2015-03-06,5880,5920,5700,5720,349623,56148.0,9816000.0
2015-03-09,5650,5700,5470,5520,443298,54184.0,9816000.0
2015-03-10,5510,5550,5400,5400,283135,53006.0,9816000.0
2015-03-11,5320,5490,5250,5370,182408,52712.0,9816000.0
2015-03-12,5380,5560,5370,5410,165537,53105.0,9816000.0
2015-03-13,5490,5580,5430,5460,194280,53595.0,9816000.0
2015-03-16,5460,5520,5400,5410,112183,53105.0,9816000.0
2015-03-17,5460,5780,5460,5510,533286,54086.0,9816000.0
2015-03-18,5560,5690,5460,5470,226648,53694.0,9816000.0
2015-03-19,5520,5560,5350,5360,177917,52614.0,9816000.0
2015-03-20,5350,5450,5350,5400,154105,53006.0,9816000.0
2015-03-23,5410,5450,5330,5340,168367,52417.0,9816000.0
2015-03-24,5370,5670,5370,5490,438750,53890.0,9816000.0
2015-03-25,5490,5590,5450,5550,180426,54479.0,9816000.0
2015-03-26,5570,5610,5440,5540,208584,54381.0,9816000.0
2015-03-27,5540,5690,5350,5400,222661,53006.0,9816000.0
2015-03-30,5400,5550,5390,5450,129715,53497.0,9816000.0
2015-03-31,5500,5640,5480,5580,264051,54773.0,9816000.0
2015-04-01,5570,5610,5460,5500,156057,53988.0,9816000.0
2015-04-02,5510,5740,5470,5730,336165,56246.0,9816000.0
2015-04-03,5750,5860,5680,5820,535076,57129.0,9816000.0
2015-04-06,5830,5920,5720,5780,324070,56736.0,9816000.0
2015-04-07,5820,5870,5700,5710,362773,56049.0,9816000.0
2015-04-08,5800,5850,5580,5600,290271,54970.0,9816000.0
2015-04-09,5600,5740,5580,5740,229261,56344.0,9816000.0
2015-04-10,5730,5740,5610,5620,233707,55166.0,9816000.0
2015-04-13,5660,5700,5570,5670,209202,55657.0,9816000.0
2015-04-14,5730,5840,5570,5650,587234,55460.0,9816000.0
2015-04-15,5650,5870,5590,5820,409246,57129.0,9816000.0
2015-04-16,5840,5840,5700,5750,233737,56442.0,9816000.0
2015-04-17,5780,6110,5770,5900,930780,57914.0,9816000.0
2015-04-20,5840,5900,5690,5690,403295,55853.0,9816000.0
2015-04-21,5740,5860,5670,5750,331010,56442.0,9816000.0
2015-04-22,5750,6000,5060,5600,859761,54970.0,9816000.0
2015-04-23,5610,5680,5220,5360,357962,52614.0,9816000.0
2015-04-24,5370,5450,5220,5230,247941,51338.0,9816000.0
2015-04-27,5270,5410,5210,5270,137261,51730.0,9816000.0
2015-04-28,5280,5390,5150,5190,168174,50945.0,9816000.0
2015-04-29,5240,5240,5010,5030,218508,49374.0,9816000.0
2015-04-30,4980,5070,4965,4965,150039,48736.0,9816000.0
2015-05-04,4970,5060,4720,4720,172133,46332.0,9816000.0
2015-05-06,4670,4720,4560,4595,167709,45105.0,9816000.0
2015-05-07,4700,5000,4700,4830,308411,47411.0,9816000.0
2015-05-08,4810,5490,4710,5150,764879,50552.0,9816000.0
2015-05-11,5200,5250,5140,5150,167849,50552.0,9816000.0
2015-05-12,5210,5240,5100,5110,130505,50160.0,9816000.0
2015-05-13,5210,5600,5110,5260,643620,51632.0,9816000.0
2015-05-14,5290,5690,5220,5440,610759,53399.0,9816000.0
2015-05-15,5450,5550,5360,5370,132683,52712.0,9816000.0
2015-05-18,5370,5400,5040,5040,190691,49473.0,9816000.0
2015-05-19,5050,5300,4860,5190,189637,50945.0,9816000.0
2015-05-20,5190,5220,5000,5090,133977,49963.0,9816000.0
2015-05-21,5090,5300,5010,5260,201484,51632.0,9816000.0
2015-05-22,5390,5470,5170,5270,289259,51730.0,9816000.0
2015-05-26,5250,5300,5140,5170,98219,50749.0,9816000.0
2015-05-27,5130,5170,5010,5030,152659,49374.0,9816000.0
2015-05-28,5080,5200,4995,5020,280382,49276.0,9816000.0
2015-05-29,5190,5330,5110,5200,386632,51043.0,9816000.0
2015-06-01,5180,5220,4980,5030,255767,49374.0,9816000.0
2015-06-02,4975,5090,4775,4775,309897,46871.0,9816000.0
2015-06-03,4840,4890,4700,4710,120522,46233.0,9816000.0
2015-06-04,4670,4800,4570,4570,172667,44859.0,9816000.0
2015-06-05,4615,4810,4570,4670,136079,45841.0,9816000.0
2015-06-08,4690,4865,4680,4760,105986,46724.0,9816000.0
2015-06-09,4720,4820,4685,4720,109502,46332.0,9816000.0
2015-06-10,4720,4795,4675,4675,136654,45890.0,9816000.0
2015-06-11,4680,4730,4550,4550,134379,44663.0,9816000.0
2015-06-12,4500,4790,4500,4520,310126,44368.0,9816000.0
2015-06-15,4475,4590,4360,4370,147256,42896.0,9816000.0
2015-06-16,4370,4400,4180,4195,205707,41178.0,9816000.0
2015-06-17,4190,4810,4190,4370,603709,42896.0,9816000.0
2015-06-18,4370,4500,4310,4390,116344,43092.0,9816000.0
2015-06-19,4395,4460,4380,4390,76598,43092.0,9816000.0
2015-06-22,4390,4550,4390,4545,90082,44614.0,9816000.0
2015-06-23,4550,4650,4505,4510,129322,44270.0,9816000.0
2015-06-24,4540,4720,4525,4595,186912,45105.0,9816000.0
2015-06-25,4640,4800,4590,4655,159643,45693.0,9816000.0
2015-06-26,4715,4745,4555,4560,120221,44761.0,9816000.0
2015-06-29,4460,4485,4280,4285,143718,42062.0,9816000.0
2015-06-30,4250,4310,4185,4275,100470,41963.0,9816000.0
2015-07-01,4240,4440,4240,4380,68214,42994.0,9816000.0
2015-07-02,4390,4455,4335,4370,76907,42896.0,9816000.0
2015-07-03,4420,4420,4275,4325,66202,42454.0,9816000.0
2015-07-06,4240,4300,4225,4235,96616,41571.0,9816000.0
2015-07-07,4260,4300,4180,4200,106818,41227.0,9816000.0
2015-07-08,4210,4235,4170,4175,78775,40982.0,9816000.0
2015-07-09,4070,4145,3960,4035,142131,39608.0,9816000.0
2015-07-10,4040,4115,4040,4055,57158,39804.0,9816000.0
2015-07-13,4055,4220,4055,4195,58125,41178.0,9816000.0
2015-07-14,4255,4400,4205,4255,95331,41767.0,9816000.0
2015-07-15,4330,4330,4220,4245,42188,41669.0,9816000.0
2015-07-16,4285,4450,4215,4450,98333,43681.0,9816000.0
2015-07-17,4480,4490,4325,4355,71442,42749.0,9816000.0
2015-07-20,4500,4570,4355,4450,121144,43681.0,9816000.0
2015-07-21,4450,4535,4400,4510,62969,44270.0,9816000.0
2015-07-22,4510,4570,4405,4420,70033,43387.0,9816000.0
2015-07-23,4440,4440,4275,4315,65037,42356.0,9816000.0
2015-07-24,4245,4370,4220,4300,60667,42209.0,9816000.0
2015-07-27,4290,4350,4175,4180,68572,41031.0,9816000.0
2015-07-28,4100,4180,3995,4140,79335,40638.0,9816000.0
2015-07-29,4120,4220,4120,4145,38478,40687.0,9816000.0
2015-07-30,4145,4210,4100,4100,57107,40246.0,9816000.0
2015-07-31,4100,4175,4035,4065,58255,39902.0,9816000.0
2015-08-03,4050,4165,4020,4050,31401,39755.0,9816000.0
2015-08-04,3945,4125,3945,4125,40851,40491.0,9816000.0
2015-08-05,4135,4350,4100,4205,50605,41276.0,9816000.0
2015-08-06,4235,4250,4180,4205,34388,41276.0,9816000.0
2015-08-07,4230,4230,4150,4220,29993,41424.0,9816000.0
2015-08-10,4320,4320,4145,4145,28269,40687.0,9816000.0
2015-08-11,4145,4550,4145,4280,200370,42012.0,9816000.0
2015-08-12,4355,4355,4065,4120,71884,40442.0,9816000.0
2015-08-13,4080,4220,4075,4160,61269,40835.0,9816000.0
2015-08-17,4245,4245,4050,4075,50340,40000.0,9816000.0
2015-08-18,4035,4110,3905,3970,108224,38970.0,9816000.0
2015-08-19,3910,3965,3520,3520,223883,34552.0,9816000.0
2015-08-20,3210,3490,3200,3200,280704,31411.0,9816000.0
2015-08-21,3050,3080,2550,2620,504390,25718.0,9816000.0
2015-08-24,2450,2760,2450,2635,229466,25865.0,9816000.0
2015-08-25,2665,3295,2655,3115,344692,30577.0,9816000.0
2015-08-26,3150,3330,3100,3290,183590,32295.0,9816000.0
2015-08-27,3365,4100,3315,3735,500506,36663.0,9816000.0
2015-08-28,3895,4060,3755,3840,173192,37693.0,9816000.0
2015-08-31,3730,4600,3730,4140,722600,40638.0,9816000.0
2015-09-01,4120,4175,3935,4040,162938,39657.0,9816000.0
2015-09-02,3935,4250,3650,4050,187955,39755.0,9816000.0
2015-09-03,4090,4220,3920,3950,106599,38773.0,9816000.0
2015-09-04,4030,4040,3650,3765,89133,36957.0,9816000.0
2015-09-07,3765,3890,3690,3760,39267,36908.0,9816000.0
2015-09-08,3760,3880,3655,3675,48783,36074.0,9816000.0
2015-09-09,3860,3990,3690,3975,111812,39019.0,9816000.0
2015-09-10,3905,4010,3810,4010,90354,39362.0,9816000.0
2015-09-11,4020,4020,3905,3960,45639,38871.0,9816000.0
2015-09-14,3955,4010,3830,3880,52903,38086.0,9816000.0
2015-09-15,3855,4075,3855,4035,112782,39608.0,9816000.0
2015-09-16,4000,4040,3940,4010,49989,39362.0,9816000.0
2015-09-17,4020,4060,3900,3965,105987,38920.0,9816000.0
2015-09-18,3965,4360,3945,4145,678705,40687.0,9816000.0
2015-09-21,4160,4645,4110,4360,663171,42798.0,9816000.0
2015-09-22,4395,4395,4200,4270,130594,41914.0,9816000.0
2015-09-23,4270,4270,4050,4060,129644,39853.0,9816000.0
2015-09-24,3980,4260,3980,4225,131138,41473.0,9816000.0
2015-09-25,4225,4250,4050,4125,62033,40491.0,9816000.0
2015-09-30,4005,4140,3970,4075,52133,40000.0,9816000.0
2015-10-01,4100,4180,4030,4070,50256,39951.0,9816000.0
2015-10-02,4135,4135,4000,4070,52890,39951.0,9816000.0
2015-10-05,4100,4250,4080,4090,73384,40147.0,9816000.0
2015-10-06,4125,4475,4050,4325,625079,42454.0,9816000.0
2015-10-07,4340,4355,4230,4340,105728,42601.0,9816000.0
2015-10-08,4500,4940,4410,4410,837507,43289.0,9816000.0
2015-10-12,4470,4585,4270,4330,184602,42503.0,9816000.0
2015-10-13,4355,4580,4275,4450,134447,43681.0,9816000.0
2015-10-14,4450,4610,4270,4385,159097,43043.0,9816000.0
2015-10-15,4385,4490,4335,4430,122990,43485.0,9816000.0
2015-10-16,4480,4480,4360,4440,86940,43583.0,9816000.0
2015-10-19,4480,4615,4350,4440,130087,43583.0,9816000.0
2015-10-20,4380,4430,4350,4390,80607,43092.0,9816000.0
2015-10-21,4360,4670,4320,4635,561427,45497.0,9816000.0
2015-10-22,4635,4940,4370,4370,951009,42896.0,9816000.0
2015-10-23,4380,4540,4300,4400,237600,43190.0,9816000.0
2015-10-26,4500,4585,4410,4540,124808,44565.0,9816000.0
2015-10-27,4590,5800,4565,5230,6143937,51338.0,9816000.0
2015-10-28,5230,5310,4800,4810,1183004,47215.0,9816000.0
2015-10-29,4870,5100,4690,4790,981793,47019.0,9816000.0
2015-10-30,4810,4900,4605,4880,424443,47902.0,9816000.0
2015-11-02,4715,6240,4620,5730,7187141,56246.0,9816000.0
2015-11-03,5600,6100,5300,5500,2756271,53988.0,9816000.0
2015-11-04,5500,5750,5260,5610,1419873,55068.0,9816000.0
2015-11-05,5710,5760,5320,5370,889902,52712.0,9816000.0
2015-11-06,5240,5240,4785,4890,893599,48000.0,9816000.0
2015-11-09,4805,5050,4435,4450,595489,43681.0,9816000.0
2015-11-10,4305,4495,4215,4450,280784,43681.0,9816000.0
2015-11-11,4380,4490,4235,4235,246710,41571.0,9816000.0
2015-11-12,4300,4375,4205,4225,175193,41473.0,9816000.0
2015-11-13,4225,4225,4025,4045,240708,39706.0,9816000.0
2015-11-16,3980,4230,3810,4070,214448,39951.0,9816000.0
2015-11-17,4100,4300,4045,4250,244319,41718.0,9816000.0
2015-11-18,4250,4300,4100,4100,149085,40246.0,9816000.0
2015-11-19,4230,4255,4145,4180,96659,41031.0,9816000.0
2015-11-20,4275,4475,4190,4230,259862,41522.0,9816000.0
2015-11-23,4240,4350,4200,4270,102549,41914.0,9816000.0
2015-11-24,4300,4310,4165,4200,139970,41227.0,9816000.0
2015-11-25,4200,4330,4180,4220,82778,41424.0,9816000.0
2015-11-26,4250,4350,4200,4315,173002,42356.0,9816000.0
2015-11-27,4330,4375,4250,4275,122585,41963.0,9816000.0
2015-11-30,4230,4280,4095,4120,158679,40442.0,9816000.0
2015-12-01,4170,4205,4100,4125,75145,40491.0,9816000.0
2015-12-02,4160,4160,4005,4095,105931,40197.0,9816000.0
2015-12-03,4050,4120,3975,4050,58202,39755.0,9816000.0
2015-12-04,4010,4075,3975,3980,84449,39068.0,9816000.0
2015-12-07,3970,4135,3970,4060,73514,39853.0,9816000.0
2015-12-08,4095,4370,4050,4295,358530,42160.0,9816000.0
2015-12-09,4320,4320,4160,4180,151654,41031.0,9816000.0
2015-12-10,4180,4400,4155,4310,235402,42307.0,9816000.0
2015-12-11,4360,4955,4330,4650,1239737,45644.0,9816000.0
2015-12-14,4650,4845,4490,4535,306726,44516.0,9816000.0
2015-12-15,4520,4640,4350,4420,247901,43387.0,9816000.0
2015-12-16,4335,4485,4290,4290,199822,42111.0,9816000.0
2015-12-17,4300,4815,4270,4615,374439,45301.0,9816000.0
2015-12-18,4610,4675,4465,4490,168315,44074.0,9816000.0
2015-12-21,4475,4635,4410,4465,224566,43828.0,9816000.0
2015-12-22,4495,4625,4295,4430,377977,43485.0,9816000.0
2015-12-23,4450,4600,4440,4555,187996,44712.0,9816000.0
2015-12-24,4560,4745,4470,4620,268938,45350.0,9816000.0
2015-12-28,4700,4700,4550,4565,168447,44810.0,9816000.0
2015-12-29,4570,4825,4570,4750,248075,46626.0,9816000.0
2015-12-30,4790,4885,4730,4780,218417,46920.0,9816000.0
2016-01-04,4790,4935,4790,4805,207929,47166.0,9816000.0
2016-01-05,4700,5190,4600,5120,711999,50258.0,9816000.0
2016-01-06,5190,5190,4680,4985,334649,48933.0,9816000.0
2016-01-07,4970,5030,4770,4780,187044,46920.0,9816000.0
2016-01-08,4685,4970,4650,4970,241913,48786.0,9816000.0
2016-01-11,4970,5100,4895,4985,151368,48933.0,9816000.0
2016-01-12,4990,5110,4780,4945,157365,48540.0,9816000.0
2016-01-13,5050,5550,4965,5390,741536,52908.0,9816000.0
2016-01-14,5280,5500,5200,5450,273900,53497.0,9816000.0
2016-01-15,5740,5740,5380,5400,281780,53006.0,9816000.0
2016-01-18,5250,5500,5250,5460,145304,53595.0,9816000.0
2016-01-19,5490,5530,5400,5400,142249,53006.0,9816000.0
2016-01-20,5400,5470,4820,5000,390555,49080.0,9816000.0
2016-01-21,4880,5040,4645,4715,257062,46282.0,9816000.0
2016-01-22,4700,4845,4700,4840,73511,47509.0,9816000.0
2016-01-25,4875,5090,4875,5050,110308,49571.0,9816000.0
2016-01-26,5110,5110,4770,4795,208376,47068.0,9816000.0
2016-01-27,4795,4930,4685,4735,162617,46479.0,9816000.0
2016-01-28,4735,4870,4695,4860,175441,47706.0,9816000.0
2016-01-29,5020,5100,4865,4910,362794,48197.0,9816000.0
2016-02-01,4700,4970,4700,4970,261022,48786.0,9816000.0
2016-02-02,4990,5530,4990,5390,635319,52908.0,9816000.0
2016-02-03,5450,5690,5250,5610,820677,55068.0,9816000.0
2016-02-04,5540,5550,5000,5360,894079,52614.0,9816000.0
2016-02-05,5200,6020,5200,5640,930205,55362.0,9816000.0
2016-02-11,5560,5890,5470,5700,567169,55951.0,9816000.0
2016-02-12,5620,6780,5350,6100,1794888,59878.0,9816000.0
2016-02-15,6600,6870,6300,6600,1531675,64786.0,9816000.0
2016-02-16,6700,7050,6510,6800,1164526,66749.0,9816000.0
2016-02-17,6750,7190,6310,7190,1376139,70577.0,9816000.0
2016-02-18,7180,7450,6570,6630,1338975,65080.0,9816000.0
2016-02-19,6510,6630,5790,6020,1702620,59092.0,9816000.0
2016-02-22,6020,6330,5970,6150,439226,60368.0,9816000.0
2016-02-23,6250,6300,6050,6100,273590,59878.0,9816000.0
2016-02-24,6060,6190,6060,6090,170761,59779.0,9816000.0
