상아프론테크(089980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-04-01,5080,5280,4990,5140,111060,63168.0,12289470.0
2013-04-02,5200,5220,5010,5100,49822,62676.0,12289470.0
2013-04-03,5090,5130,4995,5100,72273,62676.0,12289470.0
2013-04-04,5030,5090,4760,4950,55822,60833.0,12289470.0
2013-04-05,5010,5030,4700,4800,109345,58989.0,12289470.0
2013-04-08,4750,4820,4645,4655,83766,57207.0,12289470.0
2013-04-09,4600,4695,4525,4680,63148,57515.0,12289470.0
2013-04-10,4670,4920,4630,4920,45971,60464.0,12289470.0
2013-04-11,5040,5130,4975,5040,161732,61939.0,12289470.0
2013-04-12,5100,5280,5040,5200,322278,63905.0,12289470.0
2013-04-15,5140,5620,5120,5610,388428,68944.0,12289470.0
2013-04-16,5520,5750,5490,5750,321665,70664.0,12289470.0
2013-04-17,5750,5840,5580,5740,186371,70542.0,12289470.0
2013-04-18,5620,5910,5580,5730,281229,70419.0,12289470.0
2013-04-19,5730,6040,5580,5980,321213,73491.0,12289470.0
2013-04-22,5990,6160,5940,6080,315153,74720.0,12289470.0
2013-04-23,6080,6250,6010,6120,298337,75212.0,12289470.0
2013-04-24,6170,6330,6040,6200,252295,76195.0,12289470.0
2013-04-25,6210,6500,6150,6270,313276,77055.0,12289470.0
2013-04-26,6270,6450,6170,6350,151157,78038.0,12289470.0
2013-04-29,6280,6660,6280,6640,200744,81602.0,12289470.0
2013-04-30,6690,6720,6490,6600,115141,81111.0,12289470.0
2013-05-02,6570,6690,6420,6530,82614,80250.0,12289470.0
2013-05-03,6570,6980,6540,6730,211396,82708.0,12289470.0
2013-05-06,6750,6810,6680,6740,83053,82831.0,12289470.0
2013-05-07,6780,7130,6600,6970,199937,85658.0,12289470.0
2013-05-08,7100,7120,6880,6950,96517,85412.0,12289470.0
2013-05-09,7040,7090,6830,6930,134301,85166.0,12289470.0
2013-05-10,6940,6980,6860,6920,72824,85043.0,12289470.0
2013-05-13,6930,6930,6630,6810,110211,83691.0,12289470.0
2013-05-14,6800,6850,6520,6800,207278,83568.0,12289470.0
2013-05-15,6860,7240,6820,7200,211584,88484.0,12289470.0
2013-05-16,7190,7280,7060,7170,132086,88115.0,12289470.0
2013-05-20,7120,7180,6990,7080,80964,87009.0,12289470.0
2013-05-21,7080,7150,6870,7090,77923,87132.0,12289470.0
2013-05-22,7100,7400,7100,7390,202116,90819.0,12289470.0
2013-05-23,7390,7480,7200,7200,67107,88484.0,12289470.0
2013-05-24,7200,7310,7020,7120,106099,87501.0,12289470.0
2013-05-27,7120,7250,7080,7120,60773,87501.0,12289470.0
2013-05-28,7120,7220,7050,7210,85162,88607.0,12289470.0
2013-05-29,7240,7290,6990,7010,88792,86149.0,12289470.0
2013-05-30,7000,7120,6720,6970,114826,85658.0,12289470.0
2013-05-31,6980,7040,6700,7020,128186,86272.0,12289470.0
2013-06-03,6880,7220,6870,7060,77127,86764.0,12289470.0
2013-06-04,7070,7100,6820,6970,56546,85658.0,12289470.0
2013-06-05,7000,7000,6720,6750,39200,82954.0,12289470.0
2013-06-07,6710,6810,6320,6570,90783,80742.0,12289470.0
2013-06-10,6600,6890,6550,6850,38716,84183.0,12289470.0
2013-06-11,6770,7030,6770,6890,34263,84674.0,12289470.0
2013-06-12,6830,6960,6830,6870,19568,84429.0,12289470.0
2013-06-13,6850,6910,6710,6780,15790,83323.0,12289470.0
2013-06-14,6810,6910,6620,6770,15806,83200.0,12289470.0
2013-06-17,6690,6800,6370,6540,69228,80373.0,12289470.0
2013-06-18,6490,6900,6400,6800,41099,83568.0,12289470.0
2013-06-19,6760,6890,6510,6610,33172,81233.0,12289470.0
2013-06-20,6500,6600,6410,6420,20422,78898.0,12289470.0
2013-06-21,6200,6430,6000,6320,57262,77669.0,12289470.0
2013-06-24,6450,6450,6080,6200,34143,76195.0,12289470.0
2013-06-25,6100,6160,5640,5900,84149,72508.0,12289470.0
2013-06-26,5900,6100,5640,5810,80105,71402.0,12289470.0
2013-06-27,5910,6180,5910,6100,78864,74966.0,12289470.0
2013-06-28,6140,6200,5990,6090,33018,74843.0,12289470.0
2013-07-01,6050,6170,6000,6120,17532,75212.0,12289470.0
2013-07-02,6140,6190,6050,6160,31879,75703.0,12289470.0
2013-07-03,6130,6210,5900,5940,53359,72999.0,12289470.0
2013-07-04,5950,6100,5820,6000,33600,73737.0,12289470.0
2013-07-05,6020,6140,5950,6000,19586,73737.0,12289470.0
2013-07-08,5950,6050,5860,5860,19667,72016.0,12289470.0
2013-07-09,5860,6300,5770,6190,50250,76072.0,12289470.0
2013-07-10,6170,6250,6110,6140,22217,75457.0,12289470.0
2013-07-11,6140,6430,6020,6350,60850,78038.0,12289470.0
2013-07-12,6500,6640,6380,6550,63726,80496.0,12289470.0
2013-07-15,6560,6960,6430,6840,182948,84060.0,12289470.0
2013-07-16,7600,7860,7290,7490,1347097,92048.0,12289470.0
2013-07-17,7360,7810,7200,7500,897164,92171.0,12289470.0
2013-07-18,7430,7540,7310,7320,369953,89959.0,12289470.0
2013-07-19,7310,7400,7100,7160,272358,87993.0,12289470.0
2013-07-22,7210,7550,7120,7250,314001,89099.0,12289470.0
2013-07-23,7240,7420,7140,7410,152255,91065.0,12289470.0
2013-07-24,7400,7630,7350,7570,241081,93031.0,12289470.0
2013-07-25,7550,7670,7310,7330,211475,90082.0,12289470.0
2013-07-26,7450,7450,7230,7390,118401,90819.0,12289470.0
2013-07-29,7400,7430,6990,7000,241217,86026.0,12289470.0
2013-07-30,7210,7330,6930,7100,380502,87255.0,12289470.0
2013-07-31,7050,7230,6980,7220,302942,88730.0,12289470.0
2013-08-01,7100,7160,6970,6980,150142,85781.0,12289470.0
2013-08-02,7040,7490,7040,7470,356518,91802.0,12289470.0
2013-08-05,7540,8310,7450,8150,784600,100159.0,12289470.0
2013-08-06,8190,8370,8090,8150,446124,100159.0,12289470.0
2013-08-07,8210,8310,8050,8050,175301,98930.0,12289470.0
2013-08-08,8150,8740,8040,8410,586380,103354.0,12289470.0
2013-08-09,8410,8460,8210,8210,176732,100897.0,12289470.0
2013-08-12,8150,8570,8120,8230,188547,101142.0,12289470.0
2013-08-13,8180,8230,7700,7800,373988,95858.0,12289470.0
2013-08-14,7810,7980,7750,7810,217638,95981.0,12289470.0
2013-08-16,7670,7700,7300,7430,301033,91311.0,12289470.0
2013-08-19,7620,7790,7480,7530,489741,92540.0,12289470.0
2013-08-20,7410,7520,7050,7080,344077,87009.0,12289470.0
2013-08-21,7160,7230,6890,7000,186060,86026.0,12289470.0
2013-08-22,6800,6970,6670,6710,237054,82462.0,12289470.0
2013-08-23,6900,7460,6820,7340,400626,90205.0,12289470.0
2013-08-26,7340,7550,7260,7390,229604,90819.0,12289470.0
2013-08-27,7350,7480,7080,7180,236405,88238.0,12289470.0
2013-08-28,6980,7170,6980,7100,100346,87255.0,12289470.0
2013-08-29,7130,7270,7120,7150,107861,87870.0,12289470.0
2013-08-30,7170,7310,7100,7150,54138,87870.0,12289470.0
2013-09-02,7130,7230,7030,7120,68866,87501.0,12289470.0
2013-09-03,7130,7330,7100,7180,82666,88238.0,12289470.0
2013-09-04,7270,7270,7090,7180,94954,88238.0,12289470.0
2013-09-05,7180,7250,7130,7150,40949,87870.0,12289470.0
2013-09-06,7150,7170,6900,6900,144651,84797.0,12289470.0
2013-09-09,6920,7000,6720,6730,96266,82708.0,12289470.0
2013-09-10,6740,6790,6570,6700,131849,82339.0,12289470.0
2013-09-11,6840,6950,6820,6870,54689,84429.0,12289470.0
2013-09-12,6950,7030,6820,6820,63457,83814.0,12289470.0
2013-09-13,6850,7130,6850,6860,102356,84306.0,12289470.0
2013-09-16,6900,7180,6830,7020,74881,86272.0,12289470.0
2013-09-17,7020,7130,6920,7040,84703,86518.0,12289470.0
2013-09-23,7440,7890,7440,7630,835429,93769.0,12289470.0
2013-09-24,7630,7830,7470,7730,417697,94998.0,12289470.0
2013-09-25,8140,8880,8060,8880,1926405,109130.0,12289470.0
2013-09-26,9300,9490,9010,9090,3769759,111711.0,12289470.0
2013-09-27,9020,9300,8890,9300,1275684,114292.0,12289470.0
2013-09-30,9200,9960,9020,9170,3430123,112694.0,12289470.0
2013-10-01,9200,9380,8700,8880,1027059,109130.0,12289470.0
2013-10-02,8950,9190,8770,8860,605073,108885.0,12289470.0
2013-10-04,8520,9000,8400,9000,821129,110605.0,12289470.0
2013-10-07,9220,9220,8540,8540,615188,104952.0,12289470.0
2013-10-08,8450,8810,8440,8670,370233,106550.0,12289470.0
2013-10-10,8550,8760,8490,8590,273305,105567.0,12289470.0
2013-10-11,8730,8970,8550,8590,341354,105567.0,12289470.0
2013-10-14,8600,8790,8430,8790,216352,108024.0,12289470.0
2013-10-15,8820,8940,8570,8590,335515,105567.0,12289470.0
2013-10-16,8730,8750,8350,8470,281836,104092.0,12289470.0
2013-10-17,8630,8680,8010,8120,480718,99790.0,12289470.0
2013-10-18,8130,8700,7950,8420,671093,103477.0,12289470.0
2013-10-21,8900,9120,8340,8340,798593,102494.0,12289470.0
2013-10-22,8260,8460,8230,8300,215736,102003.0,12289470.0
2013-10-23,8240,8340,7800,7810,309524,95981.0,12289470.0
2013-10-24,7850,8210,7750,8100,181908,99545.0,12289470.0
2013-10-25,8190,8210,7890,7900,160034,97087.0,12289470.0
2013-10-28,7910,8060,7880,8020,88634,98562.0,12289470.0
2013-10-29,8020,8060,7890,7970,87924,97947.0,12289470.0
2013-10-30,8010,8560,7900,8350,411605,102617.0,12289470.0
2013-10-31,8240,8320,7890,7990,291465,98193.0,12289470.0
2013-11-01,8040,8220,7950,8020,127651,98562.0,12289470.0
2013-11-04,7920,8020,7900,7990,126723,98193.0,12289470.0
2013-11-05,8240,8330,7920,7940,309068,97578.0,12289470.0
2013-11-06,7800,7840,7500,7590,247501,93277.0,12289470.0
2013-11-07,7600,7920,7530,7730,231355,94998.0,12289470.0
2013-11-08,7670,7890,7520,7550,80260,92785.0,12289470.0
2013-11-11,7560,7720,7160,7260,136254,89222.0,12289470.0
2013-11-12,7120,7590,7120,7530,111883,92540.0,12289470.0
2013-11-13,7530,7650,7420,7520,89331,92417.0,12289470.0
2013-11-14,7570,7870,7560,7700,168257,94629.0,12289470.0
2013-11-15,7800,8060,7710,7850,252827,96472.0,12289470.0
2013-11-18,8000,8320,7870,8280,480703,101757.0,12289470.0
2013-11-19,8180,8190,7850,8080,366391,99299.0,12289470.0
2013-11-20,8180,8280,8070,8240,188818,101265.0,12289470.0
2013-11-21,8150,8200,7880,7900,152983,97087.0,12289470.0
2013-11-22,7940,8070,7850,8020,90912,98562.0,12289470.0
2013-11-25,7950,8120,7930,7930,103349,97455.0,12289470.0
2013-11-26,8030,8030,7630,7670,131965,94260.0,12289470.0
2013-11-27,7800,7800,7490,7650,116770,94014.0,12289470.0
2013-11-28,7700,7750,7510,7540,159639,92663.0,12289470.0
2013-11-29,7550,7660,7510,7620,55342,93646.0,12289470.0
2013-12-02,7620,7700,7290,7400,161037,90942.0,12289470.0
2013-12-03,7310,7470,6870,6960,241553,85535.0,12289470.0
2013-12-04,7190,7240,6850,6940,187213,85289.0,12289470.0
2013-12-05,6930,7210,6780,7200,117391,88484.0,12289470.0
2013-12-06,7110,7190,7090,7170,78892,88115.0,12289470.0
2013-12-09,7210,7280,7150,7200,83102,88484.0,12289470.0
2013-12-10,7130,7580,7100,7520,156314,92417.0,12289470.0
2013-12-11,7460,7540,7340,7500,125642,92171.0,12289470.0
2013-12-12,7540,7600,7320,7390,119431,90819.0,12289470.0
2013-12-13,7340,7400,7190,7230,69529,88853.0,12289470.0
2013-12-16,7370,7370,6990,6990,94614,85903.0,12289470.0
2013-12-17,6950,7090,6900,6900,47944,84797.0,12289470.0
2013-12-18,6900,7180,6880,6940,74246,85289.0,12289470.0
2013-12-19,7020,7080,6860,6960,37115,85535.0,12289470.0
2013-12-20,6960,7090,6910,6970,23712,85658.0,12289470.0
2013-12-23,7000,7160,6940,7030,62566,86395.0,12289470.0
2013-12-24,7030,7090,6990,7090,34598,87132.0,12289470.0
2013-12-26,7160,7230,7050,7110,43082,87378.0,12289470.0
2013-12-27,7070,7210,7000,7150,59801,87870.0,12289470.0
2013-12-30,7140,7200,7100,7150,21337,87870.0,12289470.0
2014-01-02,7150,7200,6950,6980,43110,85781.0,12289470.0
2014-01-03,7030,7030,6810,6870,45879,84429.0,12289470.0
2014-01-06,6870,6990,6870,6920,35207,85043.0,12289470.0
2014-01-07,6920,7090,6850,7090,45827,87132.0,12289470.0
2014-01-08,7120,7170,7000,7000,43355,86026.0,12289470.0
2014-01-09,7000,7100,6910,7000,36889,86026.0,12289470.0
2014-01-10,6960,7370,6960,7250,153760,89099.0,12289470.0
2014-01-13,7290,7330,7170,7300,56477,89713.0,12289470.0
2014-01-14,7300,7530,7220,7450,164318,91557.0,12289470.0
2014-01-15,7720,7820,7580,7590,220929,93277.0,12289470.0
2014-01-16,7550,7650,7430,7590,66556,93277.0,12289470.0
2014-01-17,7600,7880,7600,7870,191962,96718.0,12289470.0
2014-01-20,7850,7930,7720,7740,72435,95120.0,12289470.0
2014-01-21,7860,7860,7650,7680,101808,94383.0,12289470.0
2014-01-22,7680,7730,7600,7690,46738,94506.0,12289470.0
2014-01-23,7740,7880,7600,7650,116835,94014.0,12289470.0
2014-01-24,7610,7740,7150,7350,145651,90328.0,12289470.0
2014-01-27,7100,7160,6960,7040,123283,86518.0,12289470.0
2014-01-28,6930,7190,6900,7090,43293,87132.0,12289470.0
2014-01-29,7150,7200,7050,7050,48604,86641.0,12289470.0
2014-02-03,6960,7090,6950,7090,40072,87132.0,12289470.0
2014-02-04,6950,7060,6930,6930,43183,85166.0,12289470.0
2014-02-05,6990,7120,6970,6980,41373,85781.0,12289470.0
2014-02-06,6970,7230,6970,7220,55237,88730.0,12289470.0
2014-02-07,7230,7340,7220,7300,30032,89713.0,12289470.0
2014-02-10,7300,7390,7250,7270,30372,89344.0,12289470.0
2014-02-11,7410,7510,7290,7350,115191,90328.0,12289470.0
2014-02-12,7370,7470,7250,7300,37968,89713.0,12289470.0
2014-02-13,7310,7360,7120,7120,52883,87501.0,12289470.0
2014-02-14,7120,7600,7120,7600,130084,93400.0,12289470.0
2014-02-17,7620,7680,7530,7650,72828,94014.0,12289470.0
2014-02-18,7840,8090,7730,7730,248174,94998.0,12289470.0
2014-02-19,7800,7870,7700,7740,94704,95120.0,12289470.0
2014-02-20,7810,7910,7700,7710,65072,94752.0,12289470.0
2014-02-21,7720,7800,7600,7750,55095,95243.0,12289470.0
2014-02-24,7700,7780,7560,7560,69608,92908.0,12289470.0
2014-02-25,7570,7700,7540,7600,58349,93400.0,12289470.0
2014-02-26,7760,7770,7550,7660,59919,94137.0,12289470.0
2014-02-27,7710,7710,7460,7460,58497,91679.0,12289470.0
2014-02-28,7530,7580,7390,7420,45112,91188.0,12289470.0
2014-03-03,7410,7920,7320,7920,184813,97333.0,12289470.0
2014-03-04,7850,7970,7750,7850,116008,96472.0,12289470.0
2014-03-05,7900,7970,7800,7800,98514,95858.0,12289470.0
2014-03-06,7830,8090,7810,8070,174420,99176.0,12289470.0
2014-03-07,8090,8190,7900,8040,152995,98807.0,12289470.0
2014-03-10,8200,8380,7990,8040,185915,98807.0,12289470.0
2014-03-11,8120,8350,8050,8090,324833,99422.0,12289470.0
2014-03-12,8090,8150,7900,7960,135605,97824.0,12289470.0
2014-03-13,8000,8150,7960,8100,104455,99545.0,12289470.0
2014-03-14,7970,8080,7930,7990,85301,98193.0,12289470.0
2014-03-17,8130,8130,7740,7740,148405,95120.0,12289470.0
2014-03-18,7810,7880,7630,7640,116432,93892.0,12289470.0
2014-03-19,7680,7740,7560,7610,73475,93523.0,12289470.0
2014-03-20,7600,7650,7450,7500,78719,92171.0,12289470.0
2014-03-21,7530,7750,7530,7630,64565,93769.0,12289470.0
2014-03-24,7600,7720,7500,7510,72638,92294.0,12289470.0
2014-03-25,7550,7650,7300,7350,100027,90328.0,12289470.0
2014-03-26,7360,7500,7260,7260,70759,89222.0,12289470.0
2014-03-27,7210,7360,7140,7340,61776,90205.0,12289470.0
2014-03-28,7280,7470,7280,7350,45631,90328.0,12289470.0
2014-03-31,7360,7500,7330,7390,45488,90819.0,12289470.0
2014-04-01,7400,7620,7400,7580,83623,93154.0,12289470.0
2014-04-02,7550,7640,7530,7580,42400,93154.0,12289470.0
2014-04-03,7670,7720,7510,7550,74111,92785.0,12289470.0
2014-04-04,7550,7640,7430,7550,42526,92785.0,12289470.0
2014-04-07,7550,8070,7550,8070,436506,99176.0,12289470.0
2014-04-08,8070,8070,7870,7910,149393,97210.0,12289470.0
2014-04-09,8050,8240,7950,8190,310210,100651.0,12289470.0
2014-04-10,8220,8390,8080,8160,168775,100282.0,12289470.0
2014-04-11,8050,8230,7910,8170,93400,100405.0,12289470.0
2014-04-14,8240,8390,8080,8190,151469,100651.0,12289470.0
2014-04-15,8220,8220,8000,8030,106046,98684.0,12289470.0
2014-04-16,8080,8190,8000,8070,82119,99176.0,12289470.0
2014-04-17,8520,9190,8410,8430,1002141,103600.0,12289470.0
2014-04-18,8530,8650,8260,8400,184588,103232.0,12289470.0
2014-04-21,8380,8520,8310,8310,101442,102125.0,12289470.0
2014-04-22,8290,8390,8240,8320,90458,102248.0,12289470.0
2014-04-23,8500,8750,8330,8330,255990,102371.0,12289470.0
2014-04-24,8300,8430,8050,8100,79402,99545.0,12289470.0
2014-04-25,8200,8280,7970,8030,82580,98684.0,12289470.0
2014-04-28,7950,8080,7920,8050,54357,98930.0,12289470.0
2014-04-29,8190,8190,7960,7960,39703,97824.0,12289470.0
2014-04-30,8010,8100,7980,7980,37946,98070.0,12289470.0
2014-05-02,8100,8100,7850,7850,43672,96472.0,12289470.0
2014-05-07,7770,7840,7500,7740,94673,95120.0,12289470.0
2014-05-08,7920,8020,7740,8020,59951,98562.0,12289470.0
2014-05-09,7980,8110,7910,8110,59547,99668.0,12289470.0
2014-05-12,8150,8190,7980,7980,52777,98070.0,12289470.0
2014-05-13,7980,8190,7980,8130,76300,99913.0,12289470.0
2014-05-14,8130,8320,8130,8310,74195,102125.0,12289470.0
2014-05-15,8310,8350,8180,8330,67125,102371.0,12289470.0
2014-05-16,8330,8350,8110,8110,55695,99668.0,12289470.0
2014-05-19,8150,8250,7920,8020,55374,98562.0,12289470.0
2014-05-20,8040,8100,7880,8060,35867,99053.0,12289470.0
2014-05-21,8050,8230,7950,8150,32306,100159.0,12289470.0
2014-05-22,8160,8280,8040,8070,32207,99176.0,12289470.0
2014-05-23,8100,8150,8040,8080,30912,99299.0,12289470.0
2014-05-26,8080,8160,7960,8050,52582,98930.0,12289470.0
2014-05-27,8060,8160,7940,8110,46658,99668.0,12289470.0
2014-05-28,8140,8390,8080,8390,199435,103109.0,12289470.0
2014-05-29,8440,8510,8320,8370,75912,102863.0,12289470.0
2014-05-30,8320,8370,8090,8090,89998,99422.0,12289470.0
2014-06-02,8090,8120,7720,7790,88901,95735.0,12289470.0
2014-06-03,7650,8050,7650,7790,46366,96151.0,12342914.0
2014-06-05,7730,7870,7230,7260,183304,89610.0,12342914.0
2014-06-09,7280,7490,7100,7140,88424,88128.0,12342914.0
2014-06-10,7100,7400,7070,7300,60577,90103.0,12342914.0
2014-06-11,7290,7480,7290,7340,32123,90597.0,12342914.0
2014-06-12,7340,7450,7250,7310,34047,90227.0,12342914.0
2014-06-13,7350,7370,7210,7350,11661,90720.0,12342914.0
2014-06-16,7390,7600,7370,7470,39403,92202.0,12342914.0
2014-06-17,7650,7790,7570,7650,121241,94423.0,12342914.0
2014-06-18,7650,7770,7330,7500,28874,92572.0,12342914.0
2014-06-19,7460,7570,7380,7500,41849,92572.0,12342914.0
2014-06-20,7550,7550,7290,7360,29658,90844.0,12342914.0
2014-06-23,7370,7470,7200,7200,30533,88869.0,12342914.0
2014-06-24,7200,7360,7150,7280,46875,89856.0,12342914.0
2014-06-25,7290,7470,7230,7450,28662,91955.0,12342914.0
2014-06-26,7490,7750,7450,7630,62670,94176.0,12342914.0
2014-06-27,7650,7770,7640,7700,15191,95040.0,12342914.0
2014-06-30,7700,7800,7650,7690,15670,94917.0,12342914.0
2014-07-01,7690,7810,7590,7770,38143,95904.0,12342914.0
2014-07-02,7740,7880,7710,7830,45595,96645.0,12342914.0
2014-07-03,7830,7880,7690,7740,45416,95534.0,12342914.0
2014-07-04,7740,7830,7680,7760,26232,95781.0,12342914.0
2014-07-07,7850,7850,7540,7690,39456,94917.0,12342914.0
2014-07-08,7620,7680,7400,7530,43078,92942.0,12342914.0
2014-07-09,7490,7610,7330,7600,36558,93806.0,12342914.0
2014-07-10,7600,7790,7510,7770,21859,95904.0,12342914.0
2014-07-11,7650,7750,7570,7690,14407,94917.0,12342914.0
2014-07-14,7700,7930,7550,7870,85909,97139.0,12342914.0
2014-07-15,7910,7910,7800,7870,30311,97139.0,12342914.0
2014-07-16,7960,8070,7760,7880,42015,97262.0,12342914.0
2014-07-17,7990,7990,7700,7750,34043,95658.0,12342914.0
2014-07-18,7690,7850,7600,7800,21960,96275.0,12342914.0
2014-07-21,7800,7980,7790,7850,45297,96892.0,12342914.0
2014-07-22,7960,7960,7730,7890,21327,97386.0,12342914.0
2014-07-23,7910,7950,7770,7870,34936,97139.0,12342914.0
2014-07-24,7900,8030,7820,7870,52188,97139.0,12342914.0
2014-07-25,7880,8050,7870,8020,44875,98990.0,12342914.0
2014-07-28,8030,8070,7790,7860,42980,97015.0,12342914.0
2014-07-29,7940,7940,7590,7700,35829,95040.0,12342914.0
2014-07-30,7650,7820,7450,7500,55316,92572.0,12342914.0
2014-07-31,7420,7530,7250,7470,78811,92202.0,12342914.0
2014-08-01,7250,7550,7250,7530,25234,92942.0,12342914.0
2014-08-04,7430,7550,7430,7520,11305,92819.0,12342914.0
2014-08-05,7600,7630,7470,7600,33450,93806.0,12342914.0
2014-08-06,7600,7600,7440,7550,30978,93189.0,12342914.0
2014-08-07,7510,7670,7250,7470,33228,92202.0,12342914.0
2014-08-08,7430,7470,7310,7380,16608,91091.0,12342914.0
2014-08-11,7360,7490,7350,7450,12406,91955.0,12342914.0
2014-08-12,7540,7550,7380,7480,13923,92325.0,12342914.0
2014-08-13,7520,7530,7370,7530,14006,92942.0,12342914.0
2014-08-14,7510,7620,7500,7580,22784,93559.0,12342914.0
2014-08-18,7580,7580,7430,7520,24068,92819.0,12342914.0
2014-08-19,7480,7580,7350,7460,29508,92078.0,12342914.0
2014-08-20,7420,7530,7250,7340,41197,90597.0,12342914.0
2014-08-21,7270,7350,7240,7330,20684,90474.0,12342914.0
2014-08-22,7330,7580,7260,7470,59323,92202.0,12342914.0
2014-08-25,7500,7700,7380,7700,60604,95040.0,12342914.0
2014-08-26,7680,7920,7590,7740,82174,95534.0,12342914.0
2014-08-27,7650,7920,7600,7870,50773,97139.0,12342914.0
2014-08-28,7820,7940,7760,7850,31025,96892.0,12342914.0
2014-08-29,7720,7930,7400,7630,68450,94176.0,12342914.0
2014-09-01,7700,7700,7250,7330,71033,90474.0,12342914.0
2014-09-02,7310,7430,7180,7250,65083,89486.0,12342914.0
2014-09-03,7220,7350,7190,7200,59773,88869.0,12342914.0
2014-09-04,7150,7290,7090,7150,55320,88252.0,12342914.0
2014-09-05,7130,7400,7100,7320,39726,90350.0,12342914.0
2014-09-11,7280,7410,7200,7290,31832,89980.0,12342914.0
2014-09-12,7220,7280,6900,7060,171221,87141.0,12342914.0
2014-09-15,7050,7060,6940,6980,139878,86154.0,12342914.0
2014-09-16,6920,7180,6920,6960,34188,85907.0,12342914.0
2014-09-17,6910,7230,6910,7140,38365,88128.0,12342914.0
2014-09-18,7060,7240,7060,7170,43069,88499.0,12342914.0
2014-09-19,7100,7200,7090,7170,27828,88499.0,12342914.0
2014-09-22,7100,7270,7100,7220,21600,89116.0,12342914.0
2014-09-23,7270,7270,6970,7010,77955,86524.0,12342914.0
2014-09-24,6930,7050,6790,6870,74458,84796.0,12342914.0
2014-09-25,7190,7220,7060,7060,60530,87141.0,12342914.0
2014-09-26,7060,7140,6920,6920,43026,85413.0,12342914.0
2014-09-29,6780,7080,6580,6700,90501,82698.0,12342914.0
2014-09-30,6650,6750,6400,6410,99303,79118.0,12342914.0
2014-10-01,6410,6490,5950,5970,166594,73687.0,12342914.0
2014-10-02,5970,6300,5970,6170,98254,76156.0,12342914.0
2014-10-06,6300,6320,6170,6200,39348,76526.0,12342914.0
2014-10-07,6290,6290,5990,6150,86610,75909.0,12342914.0
2014-10-08,6150,6260,6050,6250,34883,77143.0,12342914.0
2014-10-10,6250,6250,5930,6150,133708,75909.0,12342914.0
2014-10-13,6030,6080,5860,5930,83721,73193.0,12342914.0
2014-10-14,5890,6040,5810,5820,33044,71836.0,12342914.0
2014-10-15,5820,5980,5790,5920,26752,73070.0,12342914.0
2014-10-16,5920,5960,5700,5860,32542,72329.0,12342914.0
2014-10-17,5860,6110,5810,5990,60387,73934.0,12342914.0
2014-10-20,6150,6170,6020,6120,43603,75539.0,12342914.0
2014-10-21,6100,6150,5990,6100,24738,75292.0,12342914.0
2014-10-22,6070,6170,6060,6120,25553,75539.0,12342914.0
2014-10-23,6180,6260,6120,6230,53489,76896.0,12342914.0
2014-10-24,6300,6360,6150,6250,51583,77143.0,12342914.0
2014-10-27,6300,6300,6190,6230,25731,76896.0,12342914.0
2014-10-28,6330,6500,6210,6290,46657,77637.0,12342914.0
2014-10-29,6290,6390,6180,6350,28074,78378.0,12342914.0
2014-10-30,6310,6370,6130,6350,22031,79600.0,12535414.0
2014-10-31,6210,6410,6200,6350,19190,79600.0,12535414.0
2014-11-03,6440,6440,6300,6340,21846,79475.0,12535414.0
2014-11-04,6390,6440,6150,6240,52234,78221.0,12535414.0
2014-11-05,6350,6350,6140,6250,25996,78346.0,12535414.0
2014-11-06,6200,6320,6050,6070,23416,76090.0,12535414.0
2014-11-07,6070,6220,6070,6180,14017,77469.0,12535414.0
2014-11-10,6180,6300,6070,6180,24126,77469.0,12535414.0
2014-11-11,6180,6240,6180,6220,25829,77970.0,12535414.0
2014-11-12,6170,6360,6150,6260,36699,78472.0,12535414.0
2014-11-13,6320,6560,6320,6500,77130,81480.0,12535414.0
2014-11-14,6500,6590,6440,6530,34006,81856.0,12535414.0
2014-11-17,6580,6780,6410,6410,18601,80352.0,12535414.0
2014-11-18,6450,6510,6370,6430,27429,80603.0,12535414.0
2014-11-19,6390,6460,6260,6360,15300,79725.0,12535414.0
2014-11-20,6360,6420,6150,6310,35837,79098.0,12535414.0
2014-11-21,6380,6380,6200,6250,20489,78346.0,12535414.0
2014-11-24,6180,6280,6180,6240,35750,78221.0,12535414.0
2014-11-25,6280,6360,6200,6340,27822,79475.0,12535414.0
2014-11-26,6310,6400,6300,6310,13775,79098.0,12535414.0
2014-11-27,6300,6400,6300,6360,7698,79725.0,12535414.0
2014-11-28,6370,6400,6240,6300,16188,78973.0,12535414.0
2014-12-01,6220,6300,6090,6190,36083,77594.0,12535414.0
2014-12-02,6110,6230,6100,6170,17616,77344.0,12535414.0
2014-12-03,6100,6170,6010,6010,38663,75338.0,12535414.0
2014-12-04,6020,6120,5950,6090,30770,76341.0,12535414.0
2014-12-05,6100,6160,6040,6160,21329,77218.0,12535414.0
2014-12-08,6140,6200,6070,6130,28084,76842.0,12535414.0
2014-12-09,6100,6140,5930,6000,44988,75212.0,12535414.0
2014-12-10,6000,6100,5990,6040,16239,75714.0,12535414.0
2014-12-11,5900,6040,5830,5920,57804,74210.0,12535414.0
2014-12-12,5890,5980,5860,5970,25613,74836.0,12535414.0
2014-12-15,5970,5970,5730,5880,37129,73708.0,12535414.0
2014-12-16,5880,5880,5750,5820,9710,72956.0,12535414.0
