테스(095610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-01-20,4449,4464,4123,4202,97641,63531.0,4706000.0
2010-01-21,4200,4356,4092,4279,85042,64708.0,4706000.0
2010-01-22,4185,4309,4076,4109,79361,62119.0,4706000.0
2010-01-25,4123,4403,4107,4248,234577,64237.0,4706000.0
2010-01-26,4294,4853,4262,4794,793067,72472.0,4706000.0
2010-01-27,4885,5009,4557,4809,422516,72708.0,4706000.0
2010-01-28,4854,4979,4604,4903,319983,74120.0,4706000.0
2010-01-29,4761,4823,4231,4264,274788,64472.0,4706000.0
2010-02-01,4293,4403,4060,4389,141781,66355.0,4706000.0
2010-02-02,4480,4635,4371,4467,163228,67531.0,4706000.0
2010-02-03,4512,4854,4387,4622,313916,69884.0,4706000.0
2010-02-04,4714,4854,4480,4513,243275,68237.0,4706000.0
2010-02-05,4216,4294,4185,4233,148084,64002.0,4706000.0
2010-02-08,4278,4309,4092,4093,93895,61884.0,4706000.0
2010-02-09,4045,4138,4014,4124,46260,62354.0,4706000.0
2010-02-10,4185,4231,4107,4109,54142,62119.0,4706000.0
2010-02-11,4107,4169,4076,4124,51799,62354.0,4706000.0
2010-02-12,4185,4185,4060,4061,54328,61413.0,4706000.0
2010-02-16,4060,4092,3998,4015,44727,60707.0,4706000.0
2010-02-17,4076,4356,3983,4248,159525,64237.0,4706000.0
2010-02-18,4247,4294,4123,4139,40213,62590.0,4706000.0
2010-02-19,4138,4169,3983,4031,71450,60943.0,4706000.0
2010-02-22,3998,4060,3966,4031,68064,60943.0,4706000.0
2010-02-23,4060,4123,4029,4077,26700,61649.0,4706000.0
2010-02-24,4092,4169,4029,4046,51141,61178.0,4706000.0
2010-02-25,4060,4107,3952,3969,35216,60002.0,4706000.0
2010-02-26,3966,3998,3889,3969,31801,60002.0,4706000.0
2010-03-02,3936,4029,3936,3999,20771,60472.0,4706000.0
2010-03-03,3998,4076,3998,3999,26144,60472.0,4706000.0
2010-03-04,3998,4123,3998,4046,28219,61178.0,4706000.0
2010-03-05,4045,4138,4014,4093,22640,61884.0,4706000.0
2010-03-08,4107,4153,4092,4109,25709,62119.0,4706000.0
2010-03-09,4107,4231,4107,4139,41481,62590.0,4706000.0
2010-03-10,4169,4169,4060,4077,25106,61649.0,4706000.0
2010-03-11,4076,4107,4029,4031,20073,60943.0,4706000.0
2010-03-12,4060,4092,4029,4061,17470,61413.0,4706000.0
2010-03-15,4076,4107,4014,4046,26914,61178.0,4706000.0
2010-03-16,4045,4107,3983,4015,27905,60707.0,4706000.0
2010-03-17,4014,4060,3983,4015,23409,60707.0,4706000.0
2010-03-18,4014,4092,3983,4077,27619,61649.0,4706000.0
2010-03-19,4092,4185,4092,4109,40995,62119.0,4706000.0
2010-03-22,4107,4107,4029,4046,27655,61178.0,4706000.0
2010-03-23,4060,4107,4045,4061,20506,61413.0,4706000.0
2010-03-24,4123,4123,3983,3999,25137,60472.0,4706000.0
2010-03-25,3966,3998,3874,3953,29123,59766.0,4706000.0
2010-03-26,4014,4200,4014,4093,55076,61884.0,4706000.0
2010-03-29,4092,4107,4014,4077,18930,61649.0,4706000.0
2010-03-30,4076,4123,4045,4061,18959,61413.0,4706000.0
2010-03-31,4107,4107,3983,3983,24042,60237.0,4706000.0
2010-04-01,4029,4045,3952,3953,26283,59766.0,4706000.0
2010-04-02,3921,3966,3858,3859,32027,58354.0,4706000.0
2010-04-05,3889,3952,3656,3766,54769,56943.0,4706000.0
2010-04-06,3764,3936,3718,3875,25927,58590.0,4706000.0
2010-04-07,3921,3921,3780,3921,16922,59296.0,4706000.0
2010-04-08,3843,3889,3812,3859,23490,58354.0,4706000.0
2010-04-09,3889,3921,3780,3907,17836,59060.0,4706000.0
2010-04-12,3889,3952,3858,3921,16139,59296.0,4706000.0
2010-04-13,3921,3966,3874,3907,24775,59060.0,4706000.0
2010-04-14,3905,3936,3796,3907,18738,59060.0,4706000.0
2010-04-15,4045,4123,3966,4109,124849,62119.0,4706000.0
2010-04-16,4107,4123,3952,4015,64261,60707.0,4706000.0
2010-04-19,3921,4060,3905,3937,77747,59531.0,4706000.0
2010-04-20,4014,4014,3905,3937,27559,59531.0,4706000.0
2010-04-21,3936,4045,3921,4046,39669,61178.0,4706000.0
2010-04-22,4045,4449,3966,4264,227256,64472.0,4706000.0
2010-04-23,4262,4449,4231,4342,121060,65649.0,4706000.0
2010-04-26,4356,4371,4200,4233,71255,64002.0,4706000.0
2010-04-27,4262,4496,4200,4482,135458,67766.0,4706000.0
2010-04-28,4371,4604,4294,4591,262906,69414.0,4706000.0
2010-04-29,4666,4666,4480,4513,125161,68237.0,4706000.0
2010-04-30,4652,4979,4636,4933,311965,74590.0,4706000.0
2010-05-03,4932,5414,4808,5104,346527,77178.0,4706000.0
2010-05-04,5274,5289,4901,4965,141878,75061.0,4706000.0
2010-05-06,4776,5072,4745,5042,151954,76237.0,4706000.0
2010-05-07,4666,4963,4666,4933,124311,74590.0,4706000.0
2010-05-10,4932,5243,4885,5167,221194,78120.0,4706000.0
2010-05-11,5227,5368,4604,4622,480121,69884.0,4706000.0
2010-05-12,4621,4823,4495,4825,159560,72943.0,4706000.0
2010-05-13,4948,5212,4932,5073,249048,76708.0,4706000.0
2010-05-14,5072,5368,5025,5198,274178,78590.0,4706000.0
2010-05-17,5196,5585,5134,5276,238932,79767.0,4706000.0
2010-05-18,5445,5461,4698,4794,225213,72472.0,4706000.0
2010-05-19,4792,4885,4496,4715,125893,71296.0,4706000.0
2010-05-20,4761,4792,4014,4264,185308,64472.0,4706000.0
2010-05-24,4325,4387,4185,4186,104183,63296.0,4706000.0
2010-05-25,4076,4123,3578,3751,147610,56707.0,4706000.0
2010-05-26,3764,4200,3764,4202,108200,63531.0,4706000.0
2010-05-27,4092,4403,4076,4405,85814,66590.0,4706000.0
2010-05-28,4464,4464,4231,4357,75925,65884.0,4706000.0
2010-05-31,4278,4604,4262,4607,83838,69649.0,4706000.0
2010-06-01,4604,4636,4356,4498,269294,68002.0,4706000.0
2010-06-03,4652,4666,4526,4591,70439,69414.0,4706000.0
2010-06-04,4495,4557,4371,4467,82821,67531.0,4706000.0
2010-06-07,4231,4325,4123,4186,93839,63296.0,4706000.0
2010-06-08,4216,4325,4092,4171,98719,63060.0,4706000.0
2010-06-09,4231,4231,3952,4109,164434,62119.0,4706000.0
2010-06-10,4138,4216,3936,4155,281676,62825.0,4706000.0
2010-06-11,4169,4325,4060,4155,284733,62825.0,4706000.0
2010-06-14,4107,4169,4045,4046,80442,61178.0,4706000.0
2010-06-15,4045,4247,4029,4171,122233,63060.0,4706000.0
2010-06-16,4231,4278,4154,4248,67173,64237.0,4706000.0
2010-06-17,4262,4294,4154,4233,60985,64002.0,4706000.0
2010-06-18,4216,4262,4107,4171,72111,63060.0,4706000.0
2010-06-21,4185,4231,4107,4202,47836,63531.0,4706000.0
2010-06-22,4185,4387,4185,4389,88976,66355.0,4706000.0
2010-06-23,4325,4387,4278,4389,68767,66355.0,4706000.0
2010-06-24,4449,4464,4356,4451,107375,67296.0,4706000.0
2010-06-25,4356,4464,4340,4435,51283,67060.0,4706000.0
2010-06-28,4480,4526,4403,4467,76819,67531.0,4706000.0
2010-06-29,4464,4683,4449,4544,236580,68708.0,4706000.0
2010-06-30,4403,4745,4356,4731,184084,71531.0,4706000.0
2010-07-01,4666,4745,4543,4607,146117,69649.0,4706000.0
2010-07-02,4666,4776,4496,4669,117631,70590.0,4706000.0
2010-07-05,4698,4745,4636,4684,48081,70825.0,4706000.0
2010-07-06,4683,4683,4496,4653,74631,70355.0,4706000.0
2010-07-07,4792,4808,4604,4653,173258,70355.0,4706000.0
2010-07-08,4698,4744,4589,4653,128410,70355.0,4706000.0
2010-07-09,4652,4666,4512,4622,71554,69884.0,4706000.0
2010-07-12,4683,4683,4543,4622,73145,69884.0,4706000.0
2010-07-13,4621,4761,4621,4669,86279,70590.0,4706000.0
2010-07-14,4761,4917,4729,4731,256555,71531.0,4706000.0
2010-07-15,4698,4917,4604,4825,191626,72943.0,4706000.0
2010-07-16,4839,4870,4666,4777,81806,72237.0,4706000.0
2010-07-19,4683,4776,4621,4777,44328,72237.0,4706000.0
2010-07-20,4776,4823,4714,4762,42136,72002.0,4706000.0
2010-07-21,4776,4808,4683,4715,54844,71296.0,4706000.0
2010-07-22,4666,4698,4325,4389,106785,66355.0,4706000.0
2010-07-23,4434,4558,4340,4374,103401,66119.0,4706000.0
2010-07-26,4387,4464,4340,4405,42665,66590.0,4706000.0
2010-07-27,4433,4480,4387,4405,37370,66590.0,4706000.0
2010-07-28,4449,4449,4387,4435,19825,67060.0,4706000.0
2010-07-29,4418,4496,4356,4435,49707,67060.0,4706000.0
2010-07-30,4387,4496,4247,4498,73549,68002.0,4706000.0
2010-08-02,4589,4589,4403,4544,37088,68708.0,4706000.0
2010-08-03,4495,4557,4387,4389,43219,66355.0,4706000.0
2010-08-04,4387,4434,4216,4248,71166,64237.0,4706000.0
2010-08-05,4247,4309,4076,4077,48894,61649.0,4706000.0
2010-08-06,4076,4185,4076,4109,24264,62119.0,4706000.0
2010-08-09,3966,4107,3966,4093,70049,61884.0,4706000.0
2010-08-10,4123,4200,4060,4171,24350,63060.0,4706000.0
2010-08-11,4153,4169,4014,4109,26414,62119.0,4706000.0
2010-08-12,3983,4092,3952,4093,48648,61884.0,4706000.0
2010-08-13,4076,4169,4029,4124,33840,62354.0,4706000.0
2010-08-16,4185,4185,4014,4093,27464,61884.0,4706000.0
2010-08-17,4045,4092,3905,3907,77862,59060.0,4706000.0
2010-08-18,3952,3998,3858,3983,52928,60237.0,4706000.0
2010-08-19,3889,4060,3889,4031,29029,60943.0,4706000.0
2010-08-20,4014,4029,3952,3969,8039,60002.0,4706000.0
2010-08-23,3952,4060,3905,3907,16602,59060.0,4706000.0
2010-08-24,3952,3983,3889,3891,27889,58825.0,4706000.0
2010-08-25,3874,3889,3733,3735,33045,56472.0,4706000.0
2010-08-26,3858,3858,3718,3735,14715,56472.0,4706000.0
2010-08-27,3733,3796,3547,3626,56851,54825.0,4706000.0
2010-08-30,3670,3687,3593,3595,15210,54354.0,4706000.0
2010-08-31,3547,3640,3406,3409,32202,51531.0,4706000.0
2010-09-01,3329,3531,3329,3439,33287,52001.0,4706000.0
2010-09-02,3516,3670,3422,3533,39535,53413.0,4706000.0
2010-09-03,3547,3625,3531,3579,17537,54119.0,4706000.0
2010-09-06,3640,3702,3593,3642,14093,55060.0,4706000.0
2010-09-07,3656,3687,3547,3626,20503,54825.0,4706000.0
2010-09-08,3656,3905,3593,3844,55137,58119.0,4706000.0
2010-09-09,3905,3905,3748,3751,15398,56707.0,4706000.0
2010-09-10,3780,3796,3702,3735,19538,56472.0,4706000.0
2010-09-13,3827,3827,3608,3642,21518,55060.0,4706000.0
2010-09-14,3640,3702,3453,3517,32880,53178.0,4706000.0
2010-09-15,3516,3593,3484,3533,12526,53413.0,4706000.0
2010-09-16,3547,3562,3500,3501,14464,52942.0,4706000.0
2010-09-17,3500,3593,3484,3564,15376,53884.0,4706000.0
2010-09-20,3562,3625,3547,3549,14950,53648.0,4706000.0
2010-09-24,3547,3608,3360,3424,26660,51766.0,4706000.0
2010-09-27,3453,3468,3329,3331,27045,50354.0,4706000.0
2010-09-28,3298,3360,3173,3331,39362,50354.0,4706000.0
2010-09-29,3298,3500,3298,3501,34772,52942.0,4706000.0
2010-09-30,3468,3608,3375,3611,28008,54590.0,4706000.0
2010-10-01,3608,3625,3438,3486,24024,52707.0,4706000.0
2010-10-04,3484,3562,3422,3471,89698,52472.0,4706000.0
2010-10-05,3438,3531,3360,3517,30956,53178.0,4706000.0
2010-10-06,3468,3593,3468,3517,28266,53178.0,4706000.0
2010-10-07,3531,3531,3391,3439,16647,52001.0,4706000.0
2010-10-08,3468,3640,3391,3611,45132,54590.0,4706000.0
2010-10-11,3608,3702,3578,3642,37300,55060.0,4706000.0
2010-10-12,3640,3702,3578,3642,17368,55060.0,4706000.0
2010-10-13,3640,3733,3578,3611,32580,54590.0,4706000.0
2010-10-14,3608,3952,3578,3751,199617,56707.0,4706000.0
2010-10-15,3780,3827,3687,3797,36845,57413.0,4706000.0
2010-10-18,3827,4029,3812,4015,122584,60707.0,4706000.0
2010-10-19,4014,4076,3905,4015,102878,60707.0,4706000.0
2010-10-20,4029,4107,3983,4046,51716,61178.0,4706000.0
2010-10-21,4123,4652,4045,4653,490444,70355.0,4706000.0
2010-10-22,4948,5336,4948,5135,780331,77649.0,4706000.0
2010-10-25,5118,5678,4979,5292,582407,80002.0,4706000.0
2010-10-26,5305,5508,5134,5338,157522,80708.0,4706000.0
2010-10-27,5321,5663,5243,5447,195089,82355.0,4706000.0
2010-10-28,5461,5632,4948,5307,150079,80237.0,4706000.0
2010-10-29,5290,5492,5165,5431,105527,82120.0,4706000.0
2010-11-01,5508,5632,5430,5447,115133,82355.0,4706000.0
2010-11-02,5508,5508,5258,5509,107350,83296.0,4706000.0
2010-11-03,5600,6161,5414,5790,441824,87532.0,4706000.0
2010-11-04,5819,6208,5773,6085,233775,92002.0,4706000.0
2010-11-05,6099,6286,5960,6163,156770,93179.0,4706000.0
2010-11-08,6317,6908,6286,6677,312310,100944.0,4706000.0
2010-11-09,6737,7640,5974,6427,577464,97179.0,4706000.0
2010-11-10,6503,7126,6503,7128,262854,107767.0,4706000.0
2010-11-11,7328,7717,7096,7455,299712,112709.0,4706000.0
2010-11-12,7374,7577,6426,6909,513465,104473.0,4706000.0
2010-11-15,6924,6924,6255,6707,252357,101414.0,4706000.0
2010-11-16,6753,6893,6441,6707,125611,101414.0,4706000.0
2010-11-17,6893,7406,6691,7408,345308,112003.0,4706000.0
2010-11-18,7515,7671,7096,7314,235324,110591.0,4706000.0
2010-11-19,7235,7344,7033,7096,116655,107297.0,4706000.0
2010-11-22,7204,7204,6628,6831,221110,103297.0,4706000.0
2010-11-23,6800,6893,6503,6739,132217,101885.0,4706000.0
2010-11-24,6410,6660,6099,6583,153106,99532.0,4706000.0
2010-11-25,6706,6737,6426,6459,143791,97650.0,4706000.0
2010-11-26,6472,6581,5757,5805,304213,87767.0,4706000.0
2010-11-29,5897,6021,5726,5945,116683,89885.0,4706000.0
2010-11-30,6130,6395,6052,6225,247364,94120.0,4706000.0
2010-12-01,6208,6301,6052,6194,84117,93649.0,4706000.0
2010-12-02,6317,6317,6037,6069,87767,91767.0,4706000.0
2010-12-03,6083,6192,5726,5898,191104,89179.0,4706000.0
2010-12-06,5928,6006,5522,5603,170006,84708.0,4706000.0
2010-12-07,5616,5850,5399,5851,251019,88473.0,4706000.0
2010-12-08,5773,6255,5757,5851,339422,88473.0,4706000.0
2010-12-09,5928,6099,5850,5929,81610,89649.0,4706000.0
2010-12-10,5928,6006,5835,5960,58335,90120.0,4706000.0
2010-12-13,6021,6021,5819,5883,50961,88943.0,4706000.0
2010-12-14,5835,5897,5554,5649,154785,85414.0,4706000.0
2010-12-15,5616,5663,5321,5416,211801,81884.0,4706000.0
2010-12-16,5352,5710,5321,5695,134065,86120.0,4706000.0
2010-12-17,5741,5835,5600,5695,121424,86120.0,4706000.0
2010-12-20,5477,5554,5243,5400,97202,81649.0,4706000.0
2010-12-21,5522,5710,5461,5603,69857,84708.0,4706000.0
2010-12-22,5477,5678,5477,5478,40523,82826.0,4706000.0
2010-12-23,5445,5773,5445,5571,101503,84237.0,4706000.0
2010-12-24,5663,5695,5305,5385,66381,81414.0,4706000.0
2010-12-27,5321,5445,4948,5042,144890,76237.0,4706000.0
2010-12-28,5087,5258,5041,5167,68512,78120.0,4706000.0
2010-12-29,5134,5445,5103,5447,56093,82355.0,4706000.0
2010-12-30,5477,5726,5414,5695,106848,86120.0,4706000.0
2011-01-03,5616,6395,5539,6381,479637,96473.0,4706000.0
2011-01-04,6378,6441,6130,6241,175773,94355.0,4706000.0
2011-01-05,6208,6503,6083,6334,146768,95767.0,4706000.0
2011-01-06,6378,6753,6286,6303,374445,95296.0,4706000.0
2011-01-07,6301,6332,5960,6147,222415,92944.0,4706000.0
2011-01-10,6114,6255,6037,6131,100108,92708.0,4706000.0
2011-01-11,6083,6223,5990,6131,73359,92708.0,4706000.0
2011-01-12,6208,6378,6083,6100,123813,92238.0,4706000.0
2011-01-13,6083,6161,5866,5929,144453,89649.0,4706000.0
2011-01-14,5943,6006,5710,5851,80941,88473.0,4706000.0
2011-01-17,5943,6021,5819,6023,128670,91061.0,4706000.0
2011-01-18,6068,6068,5616,5618,147334,84943.0,4706000.0
2011-01-19,5678,5726,5522,5587,85272,84473.0,4706000.0
2011-01-20,5461,5757,5461,5665,57669,85649.0,4706000.0
2011-01-21,5678,5726,5321,5323,111011,80473.0,4706000.0
2011-01-24,5321,5522,5227,5447,34291,82355.0,4706000.0
2011-01-25,5508,5632,5414,5416,53312,81884.0,4706000.0
2011-01-26,5430,5554,5336,5478,39691,82826.0,4706000.0
2011-01-27,5445,5663,5445,5509,70147,83296.0,4706000.0
2011-01-28,5508,5600,5414,5447,41947,82355.0,4706000.0
2011-01-31,5430,5788,5336,5695,83428,86120.0,4706000.0
2011-02-01,5678,6083,5678,6038,125754,91296.0,4706000.0
2011-02-07,6114,6114,5788,5929,114004,89649.0,4706000.0
2011-02-08,5912,6021,5835,5883,61448,88943.0,4706000.0
2011-02-09,5897,5912,5522,5556,54562,84002.0,4706000.0
2011-02-10,5477,5710,5477,5556,49370,84002.0,4706000.0
2011-02-11,5585,5726,5477,5509,44380,83296.0,4706000.0
2011-02-14,5554,5647,5368,5525,54207,83532.0,4706000.0
2011-02-15,5399,5522,5290,5292,67737,80002.0,4706000.0
2011-02-16,5368,5461,5258,5447,46178,82355.0,4706000.0
2011-02-17,5477,5678,5414,5603,84603,84708.0,4706000.0
2011-02-18,5678,5726,5492,5603,27330,84708.0,4706000.0
2011-02-21,5600,5600,5290,5353,74863,80943.0,4706000.0
2011-02-22,5352,5352,5072,5213,60313,78826.0,4706000.0
2011-02-23,5103,5196,4776,4887,90271,73884.0,4706000.0
2011-02-24,4885,5072,4776,4839,64453,73178.0,4706000.0
2011-02-25,4792,5492,4792,5307,94288,80237.0,4706000.0
2011-02-28,5227,5570,5227,5323,68380,80473.0,4706000.0
2011-03-02,5274,5477,5118,5230,56949,79061.0,4706000.0
2011-03-03,5321,6006,5321,5805,296556,87767.0,4706000.0
2011-03-04,5912,5990,5741,5945,161502,89885.0,4706000.0
2011-03-07,5974,6378,5912,6209,230443,93885.0,4706000.0
2011-03-08,6208,6457,6146,6396,103028,96708.0,4706000.0
2011-03-09,6441,6518,6114,6209,142678,93885.0,4706000.0
2011-03-10,6161,6270,5943,6163,100095,93179.0,4706000.0
2011-03-11,6037,6441,6037,6443,73368,97414.0,4706000.0
2011-03-14,6441,6503,6114,6303,78302,95296.0,4706000.0
2011-03-15,6364,6550,5726,5991,169792,90590.0,4706000.0
2011-03-16,6068,6161,5773,5991,86082,90590.0,4706000.0
2011-03-17,5850,5990,5726,5805,86798,87767.0,4706000.0
2011-03-18,5912,6006,5757,5821,58166,88002.0,4706000.0
2011-03-21,5678,6192,5678,6163,98114,93179.0,4706000.0
2011-03-22,6177,6317,5990,5991,73512,90590.0,4706000.0
2011-03-23,6021,6114,5788,5929,99092,89649.0,4706000.0
2011-03-24,5990,6815,5943,6817,487451,103061.0,4706000.0
2011-03-25,6908,7064,6706,6941,289254,104944.0,4706000.0
2011-03-28,7126,7281,6800,6956,213612,105179.0,4706000.0
2011-03-29,6831,7251,6815,7081,202648,107062.0,4706000.0
2011-03-30,7079,7220,6815,7112,159440,107532.0,4706000.0
2011-03-31,7096,7484,7096,7377,220903,111532.0,4706000.0
2011-04-01,7328,7982,7266,7533,252170,113885.0,4706000.0
2011-04-04,7609,7826,7391,7564,138342,114356.0,4706000.0
2011-04-05,7625,7702,7344,7579,123719,114591.0,4706000.0
2011-04-06,7593,7593,7157,7283,240490,110120.0,4706000.0
2011-04-07,7296,7360,6986,7361,116773,111297.0,4706000.0
2011-04-08,7360,7360,7126,7128,89705,107767.0,4706000.0
2011-04-11,7064,7235,6956,6972,59090,105414.0,4706000.0
2011-04-12,7048,7142,6768,6847,68336,103532.0,4706000.0
2011-04-13,6862,6862,6238,6474,265839,97885.0,4706000.0
2011-04-14,6535,6800,6535,6754,124212,102120.0,4706000.0
2011-04-15,6893,7096,6768,7096,136834,107297.0,4706000.0
2011-04-18,7033,7375,6753,6817,126105,103061.0,4706000.0
2011-04-19,6660,6753,6395,6459,145635,97650.0,4706000.0
2011-04-20,6597,7235,6597,7112,209007,107532.0,4706000.0
2011-04-21,7157,7204,6815,6879,162538,104003.0,4706000.0
2011-04-22,7001,7001,6628,6739,72836,101885.0,4706000.0
2011-04-25,6737,6924,6566,6614,83190,100002.0,4706000.0
2011-04-26,6628,6706,6177,6319,131301,95532.0,4706000.0
2011-04-27,6348,6518,6192,6381,101338,96473.0,4706000.0
2011-04-28,6378,6503,5943,5945,117603,89885.0,4706000.0
2011-04-29,5866,5943,5570,5758,176735,87061.0,4706000.0
2011-05-02,5773,5974,5632,5945,79147,89885.0,4706000.0
2011-05-03,5912,6378,5881,6209,116819,93885.0,4706000.0
2011-05-04,6223,6286,5990,6209,51696,93885.0,4706000.0
2011-05-06,6208,6208,5990,6100,22654,92238.0,4706000.0
2011-05-09,5990,6161,5974,6069,24457,91767.0,4706000.0
2011-05-11,6068,6192,5912,6085,42573,92002.0,4706000.0
2011-05-12,5960,6130,5881,6069,25937,91767.0,4706000.0
2011-05-13,6161,6581,6146,6474,130688,97885.0,4706000.0
2011-05-16,6503,6503,6332,6334,60691,95767.0,4706000.0
2011-05-17,6223,6535,6099,6536,56582,98826.0,4706000.0
2011-05-18,6535,6612,6255,6303,80483,95296.0,4706000.0
2011-05-19,6301,6332,5773,5773,112697,87296.0,4706000.0
2011-05-20,5850,5943,5773,5851,48382,88473.0,4706000.0
2011-05-23,5741,6021,5430,5431,81051,82120.0,4706000.0
2011-05-24,5305,5492,5212,5478,45051,82826.0,4706000.0
2011-05-25,5414,5616,5321,5323,35076,80473.0,4706000.0
2011-05-26,5382,5600,5382,5540,29468,83767.0,4706000.0
2011-05-27,5508,5773,5508,5633,30929,85179.0,4706000.0
2011-05-30,5616,5741,5336,5385,26551,81414.0,4706000.0
2011-05-31,5352,5570,5321,5463,46232,82590.0,4706000.0
2011-06-01,5522,5522,5258,5509,77980,83296.0,4706000.0
2011-06-02,5274,5429,5243,5245,38559,79296.0,4706000.0
2011-06-03,5227,5336,4917,4980,88698,75296.0,4706000.0
2011-06-07,4853,5181,4853,4965,32037,75061.0,4706000.0
2011-06-08,4948,5243,4948,5198,17691,78590.0,4706000.0
2011-06-09,5118,5243,5118,5151,16409,77884.0,4706000.0
2011-06-10,5212,5212,4666,4762,84306,72002.0,4706000.0
2011-06-13,4776,4776,4060,4093,277759,61884.0,4706000.0
2011-06-14,4014,4138,3889,4031,105859,60943.0,4706000.0
2011-06-15,4092,4216,4014,4031,80520,60943.0,4706000.0
2011-06-16,3889,4060,3858,3953,76255,59766.0,4706000.0
2011-06-17,4014,4123,3578,3751,165221,56707.0,4706000.0
2011-06-20,3764,3812,3578,3579,70398,54119.0,4706000.0
2011-06-21,3593,3748,3484,3657,93727,55296.0,4706000.0
2011-06-22,3702,3858,3608,3719,87353,56237.0,4706000.0
2011-06-23,3764,3858,3718,3797,50970,57413.0,4706000.0
2011-06-24,3843,4185,3812,4046,111686,61178.0,4706000.0
2011-06-27,4014,4185,3921,4077,57445,61649.0,4706000.0
2011-06-28,4200,4231,4076,4093,43727,61884.0,4706000.0
2011-06-29,4216,4698,4076,4700,386436,71061.0,4706000.0
2011-06-30,4543,5041,4543,4762,280333,72002.0,4706000.0
2011-07-01,4948,4948,4714,4747,137299,71766.0,4706000.0
2011-07-04,4808,5041,4666,4965,94980,75061.0,4706000.0
2011-07-05,4917,5010,4823,4887,44154,73884.0,4706000.0
2011-07-06,4885,4948,4823,4839,27193,73178.0,4706000.0
2011-07-07,4839,4932,4744,4809,44085,72708.0,4706000.0
2011-07-08,4808,4870,4776,4839,28219,73178.0,4706000.0
2011-07-11,4917,4917,4745,4794,20814,72472.0,4706000.0
2011-07-12,4698,4713,4557,4607,50136,69649.0,4706000.0
2011-07-13,4574,4792,4558,4638,25593,70119.0,4706000.0
2011-07-14,4652,4808,4652,4715,39744,71296.0,4706000.0
2011-07-15,4745,4839,4683,4700,31188,71061.0,4706000.0
2011-07-18,4714,5321,4666,5135,145663,77649.0,4706000.0
2011-07-19,5149,5647,5118,5213,122271,78826.0,4706000.0
2011-07-20,5289,5289,5134,5198,54774,78590.0,4706000.0
2011-07-21,5196,5477,5181,5245,48969,79296.0,4706000.0
2011-07-22,5352,5804,5258,5790,125992,87532.0,4706000.0
2011-07-25,5835,5928,5632,5695,61922,86120.0,4706000.0
2011-07-26,5773,6518,5773,6288,636335,95061.0,4706000.0
2011-07-27,6488,6488,6083,6085,189447,92002.0,4706000.0
2011-07-28,5912,6021,5804,5898,136299,89179.0,4706000.0
2011-07-29,5912,6099,5897,5945,68522,89885.0,4706000.0
2011-08-01,5974,6208,5960,6100,66816,92238.0,4706000.0
2011-08-02,5974,6099,5881,5960,60326,90120.0,4706000.0
2011-08-03,5835,6223,5804,6100,95911,92238.0,4706000.0
2011-08-04,6192,6332,6021,6038,86039,91296.0,4706000.0
2011-08-05,5570,5928,5352,5835,114764,88238.0,4706000.0
2011-08-08,5819,5897,4963,4995,199539,75531.0,4706000.0
2011-08-09,4823,4917,4247,4747,190631,71766.0,4706000.0
2011-08-10,5286,5454,4969,5107,242782,38636.0,4706000.0
2011-08-11,4696,5206,4696,4995,99007,37789.0,4706000.0
2011-08-12,5710,5710,5168,5175,111426,39154.0,4706000.0
2011-08-16,5293,5474,5293,5412,59064,40942.0,4706000.0
2011-08-17,5411,5423,5268,5351,86756,40472.0,4706000.0
2011-08-18,5324,5405,5069,5101,59184,38589.0,4706000.0
2011-08-19,4907,4907,4428,4429,57592,33507.0,4706000.0
2011-08-22,4360,4509,4204,4268,46235,32283.0,4706000.0
2011-08-23,4179,4751,4179,4635,43724,35060.0,4706000.0
2011-08-24,4776,4820,4428,4448,70749,33648.0,4706000.0
2011-08-25,4416,4615,4323,4336,34535,32801.0,4706000.0
2011-08-26,4328,4328,4129,4137,61248,31295.0,4706000.0
2011-08-29,4136,4166,3924,4149,224576,62778.0,9412000.0
2011-08-30,4191,4353,4123,4125,118478,62402.0,9412000.0
2011-08-31,4124,4210,4024,4069,83078,61554.0,9412000.0
2011-09-01,4304,4677,4291,4379,538365,66260.0,9412000.0
2011-09-02,4403,4832,4403,4641,511291,70214.0,9412000.0
2011-09-05,4416,4553,4310,4323,185881,65413.0,9412000.0
2011-09-06,4210,4260,3980,3981,175778,60237.0,9412000.0
2011-09-07,4048,4173,4048,4112,80518,62213.0,9412000.0
2011-09-08,4180,4297,4042,4044,60899,61178.0,9412000.0
2011-09-09,4042,4204,4042,4168,71967,63060.0,9412000.0
2011-09-14,4166,4173,3918,3944,66366,59672.0,9412000.0
2011-09-15,4042,4098,3682,3777,95726,57131.0,9412000.0
2011-09-16,3825,3906,3775,3869,89535,58543.0,9412000.0
2011-09-19,3868,3918,3738,3763,61930,56943.0,9412000.0
2011-09-20,3650,3844,3620,3819,109262,57790.0,9412000.0
2011-09-21,3800,4030,3800,3976,104792,60143.0,9412000.0
2011-09-22,3886,3993,3806,3813,70627,57696.0,9412000.0
2011-09-23,3600,3650,3451,3471,142077,52519.0,9412000.0
2011-09-26,3514,3620,2954,2999,202715,45366.0,9412000.0
2011-09-27,2994,3202,2994,3173,116380,48001.0,9412000.0
2011-09-28,3208,3258,3072,3117,67444,47154.0,9412000.0
2011-09-29,3016,3202,3016,3179,45844,48095.0,9412000.0
