이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-08,24500,25550,24050,24850,259113,149162.0,6002500.0
2012-02-09,25000,25100,24550,24800,66214,148862.0,6002500.0
2012-02-10,25150,25600,24000,24050,117902,144360.0,6002500.0
2012-02-13,24050,24750,24050,24500,57562,147061.0,6002500.0
2012-02-14,24400,24600,23800,24100,51916,144660.0,6002500.0
2012-02-15,24250,25150,24250,25050,148257,150363.0,6002500.0
2012-02-16,25050,25550,24750,25200,98329,151263.0,6002500.0
2012-02-17,25800,26050,25050,25300,137046,151863.0,6002500.0
2012-02-20,25150,25850,25100,25400,82004,152464.0,6002500.0
2012-02-21,25300,27100,25100,26850,249701,161167.0,6002500.0
2012-02-22,27100,27200,26250,26700,95825,160267.0,6002500.0
2012-02-23,26650,27600,26300,26850,115934,161167.0,6002500.0
2012-02-24,27100,27300,26700,27050,77741,162368.0,6002500.0
2012-02-27,27300,27300,25700,26950,127213,161767.0,6002500.0
2012-02-28,26750,27000,26200,26650,54829,159967.0,6002500.0
2012-02-29,26700,28300,26600,28000,146545,168070.0,6002500.0
2012-03-02,28000,28350,27550,28200,55870,169270.0,6002500.0
2012-03-05,28200,28200,27000,27450,53851,164769.0,6002500.0
2012-03-06,27450,27650,26850,27550,37983,165369.0,6002500.0
2012-03-07,27150,27300,26600,26800,58208,160867.0,6002500.0
2012-03-08,27500,29400,27000,28750,189061,172572.0,6002500.0
2012-03-09,28550,29700,28300,28500,89449,171071.0,6002500.0
2012-03-12,29000,29000,27750,27900,60922,167470.0,6002500.0
2012-03-13,27700,28800,27400,28400,48891,170471.0,6002500.0
2012-03-14,28800,30200,28700,29950,146177,179775.0,6002500.0
2012-03-15,29750,30800,29350,29900,67885,179475.0,6002500.0
2012-03-16,29900,30900,29650,29900,62287,179475.0,6002500.0
2012-03-19,30700,30950,29300,29300,67772,175873.0,6002500.0
2012-03-20,29100,29600,28650,29200,48056,175273.0,6002500.0
2012-03-21,29200,29950,28800,29800,51193,178874.0,6002500.0
2012-03-22,29800,29950,29200,29400,29637,176474.0,6002500.0
2012-03-23,29150,29950,29150,29250,35086,175573.0,6002500.0
2012-03-26,29350,29350,27900,27950,83701,167770.0,6002500.0
2012-03-27,28050,28500,27050,28050,116649,168370.0,6002500.0
2012-03-28,27850,28250,27150,28000,46896,168070.0,6002500.0
2012-03-29,28050,28350,27250,27850,35328,167170.0,6002500.0
2012-03-30,27850,28550,27650,28100,32597,168670.0,6002500.0
2012-04-02,28300,28650,27350,28200,25793,169270.0,6002500.0
2012-04-03,28200,28550,27500,27700,26978,166269.0,6002500.0
2012-04-04,27500,28100,26300,27750,57413,166569.0,6002500.0
2012-04-05,27750,27950,26950,27500,46889,165069.0,6002500.0
2012-04-06,27500,27750,26350,26400,57568,158466.0,6002500.0
2012-04-09,26400,27100,25350,25800,39997,154864.0,6002500.0
2012-04-10,25400,26800,25400,26650,73520,159967.0,6002500.0
2012-04-12,26200,27000,25600,26300,74291,157866.0,6002500.0
2012-04-13,26350,26750,25900,26650,56343,159967.0,6002500.0
2012-04-16,26650,26650,26200,26500,22601,159066.0,6002500.0
2012-04-17,26750,27050,26500,26900,70828,161467.0,6002500.0
2012-04-18,27350,27400,26350,26500,104020,159066.0,6002500.0
2012-04-19,26700,26800,25300,25550,155465,153364.0,6002500.0
2012-04-20,25900,26250,25650,25650,44052,153964.0,6002500.0
2012-04-23,25550,26450,25550,26000,45822,156065.0,6002500.0
2012-04-24,25500,25900,24850,25700,60215,154264.0,6002500.0
2012-04-25,25900,25950,25000,25150,49687,150963.0,6002500.0
2012-04-26,25500,25650,24150,24500,44453,147061.0,6002500.0
2012-04-27,24550,25450,24150,25400,43616,152464.0,6002500.0
2012-04-30,25800,25900,25300,25750,25643,154564.0,6002500.0
2012-05-02,26150,26450,25800,26400,32770,158466.0,6002500.0
2012-05-03,26250,27400,26050,26700,26125,160267.0,6002500.0
2012-05-04,26400,26650,26000,26450,17819,158766.0,6002500.0
2012-05-07,26300,26450,25900,26050,11553,156365.0,6002500.0
2012-05-08,26200,26500,26000,26350,34531,158166.0,6002500.0
2012-05-09,26150,26450,25200,25350,48157,152163.0,6002500.0
2012-05-10,25800,26500,25000,25050,105716,150363.0,6002500.0
2012-05-11,25100,25200,24000,24350,67183,146161.0,6002500.0
2012-05-14,24350,24950,23300,23550,58898,141359.0,6002500.0
2012-05-15,23100,23500,22000,22750,235020,136557.0,6002500.0
2012-05-16,22500,22850,22100,22400,57519,134456.0,6002500.0
2012-05-17,22500,22800,22050,22300,74126,133856.0,6002500.0
2012-05-18,22000,22300,21100,21200,79396,127253.0,6002500.0
2012-05-21,21200,21650,21150,21500,32907,129054.0,6002500.0
2012-05-22,21800,23050,21800,22950,47867,137757.0,6002500.0
2012-05-23,22600,23200,22500,22750,25629,136557.0,6002500.0
2012-05-24,22900,23350,22500,22950,22727,137757.0,6002500.0
2012-05-25,23300,23450,22750,22800,19525,136857.0,6002500.0
2012-05-29,22550,23150,22550,23150,13208,138958.0,6002500.0
2012-05-30,23350,23400,22550,22950,10862,137757.0,6002500.0
2012-05-31,22400,23250,22400,23000,28138,138058.0,6002500.0
2012-06-01,23050,23250,22600,22750,18990,136557.0,6002500.0
2012-06-04,22100,22450,21200,21800,39972,130854.0,6002500.0
2012-06-05,21950,22150,21400,21700,48235,130254.0,6002500.0
2012-06-07,22650,22650,21750,22050,31696,132355.0,6002500.0
2012-06-08,21750,22300,21450,22100,33265,132655.0,6002500.0
2012-06-11,22150,22400,21950,22300,35464,133856.0,6002500.0
2012-06-12,21550,22300,21550,22300,20045,133856.0,6002500.0
2012-06-13,22500,22650,22000,22000,22424,132055.0,6002500.0
2012-06-14,21800,22050,21300,21400,27120,128454.0,6002500.0
2012-06-15,21250,21650,21250,21300,23461,127853.0,6002500.0
2012-06-18,21750,22200,21700,21850,19653,131155.0,6002500.0
2012-06-19,21750,23750,21750,23300,55501,139858.0,6002500.0
2012-06-20,23500,23750,22900,23350,28605,140158.0,6002500.0
2012-06-21,23400,23500,22750,22850,28762,137157.0,6002500.0
2012-06-22,22750,23700,22750,23400,57391,140458.0,6002500.0
2012-06-25,23650,23650,22950,23100,30817,138658.0,6002500.0
2012-06-26,22550,23100,22550,22750,11552,136557.0,6002500.0
2012-06-27,22850,23250,22500,23050,27582,138358.0,6002500.0
2012-06-28,23100,23300,22850,23050,16613,138358.0,6002500.0
2012-06-29,23150,23450,22700,23450,17350,140759.0,6002500.0
2012-07-02,23800,23900,23300,23550,23632,141359.0,6002500.0
2012-07-03,23450,23650,23100,23250,26097,139558.0,6002500.0
2012-07-04,23250,23400,23000,23350,10734,140158.0,6002500.0
2012-07-05,23350,23400,23000,23200,15155,139258.0,6002500.0
2012-07-06,23100,23100,22050,22200,60811,133256.0,6002500.0
2012-07-09,22400,22400,21850,21950,10984,131755.0,6002500.0
2012-07-10,21750,22300,21750,22300,18503,133856.0,6002500.0
2012-07-11,22300,22400,21900,22250,29634,133556.0,6002500.0
2012-07-12,22000,22250,21750,22000,10967,132055.0,6002500.0
2012-07-13,21850,22200,21000,21700,25385,130254.0,6002500.0
2012-07-16,21500,21950,21050,21300,11146,127853.0,6002500.0
2012-07-17,21300,21800,20600,21750,18752,130554.0,6002500.0
2012-07-18,21750,21800,21450,21600,11587,129654.0,6002500.0
2012-07-19,21800,22150,21500,21550,22221,129354.0,6002500.0
2012-07-20,21550,21600,21150,21500,16880,129054.0,6002500.0
2012-07-23,21250,21300,20300,20750,35716,124552.0,6002500.0
2012-07-24,20750,20800,19500,19900,27134,119450.0,6002500.0
2012-07-25,19700,19700,18750,19050,44043,114348.0,6002500.0
2012-07-26,19050,19150,18350,18650,50809,111947.0,6002500.0
2012-07-27,18700,19300,18350,18600,57661,111646.0,6002500.0
2012-07-30,18600,19300,18600,19300,31351,115848.0,6002500.0
2012-07-31,19200,19900,19050,19900,25254,119450.0,6002500.0
2012-08-01,20100,20100,19400,19850,13360,119150.0,6002500.0
2012-08-02,19700,20250,19700,19700,19612,118249.0,6002500.0
2012-08-03,19750,19800,19400,19400,16629,116448.0,6002500.0
2012-08-06,19650,20050,19600,20050,20192,120350.0,6002500.0
2012-08-07,20050,20550,20000,20250,19321,121551.0,6002500.0
2012-08-08,20500,21250,20500,20750,35728,124552.0,6002500.0
2012-08-09,20700,21200,20600,20700,29417,124252.0,6002500.0
2012-08-10,20500,21000,20500,20650,11849,123952.0,6002500.0
2012-08-13,20650,21300,20650,21200,22130,127253.0,6002500.0
2012-08-14,21400,21400,20750,20750,23857,124552.0,6002500.0
2012-08-16,21100,21100,20350,20600,23068,123652.0,6002500.0
2012-08-17,20800,21650,20750,21300,50501,127853.0,6002500.0
2012-08-20,21600,22900,21250,22900,64703,137457.0,6002500.0
2012-08-21,22900,23100,22450,22450,27988,134756.0,6002500.0
2012-08-22,22450,23300,22350,23000,38814,138058.0,6002500.0
2012-08-23,22750,23150,22450,23000,33280,138058.0,6002500.0
2012-08-24,22800,22950,22500,22600,19196,135656.0,6002500.0
2012-08-27,22500,23300,22100,23000,35139,138058.0,6002500.0
2012-08-28,23150,23650,22800,22900,34158,137457.0,6002500.0
2012-08-29,22900,23100,22550,22700,20525,136257.0,6002500.0
2012-08-30,22700,22900,22400,22400,22518,134456.0,6002500.0
2012-08-31,22400,22900,22350,22350,25060,134156.0,6002500.0
2012-09-03,22400,23500,22400,23150,37396,138958.0,6002500.0
2012-09-04,23150,23650,22550,22550,22934,135356.0,6002500.0
2012-09-05,22850,23600,22500,22950,46130,137757.0,6002500.0
2012-09-06,22650,23200,22650,22750,17083,136557.0,6002500.0
2012-09-07,23250,23500,23050,23350,41902,140158.0,6002500.0
2012-09-10,23250,24800,23250,24050,93157,144360.0,6002500.0
2012-09-11,24150,24800,23950,24400,64730,146461.0,6002500.0
2012-09-12,24450,25300,24250,24800,65599,148862.0,6002500.0
2012-09-13,25250,25250,24650,24800,24337,148862.0,6002500.0
2012-09-14,25200,25200,24100,24100,59276,144660.0,6002500.0
2012-09-17,23900,24100,23050,23600,107699,141659.0,6002500.0
2012-09-18,23700,23800,23400,23750,19081,142559.0,6002500.0
2012-09-19,24150,24150,23200,23450,33783,140759.0,6002500.0
2012-09-20,23450,23600,23200,23200,21455,139258.0,6002500.0
2012-09-21,23250,23350,22250,22550,78475,135356.0,6002500.0
2012-09-24,22550,22900,22400,22400,37820,134456.0,6002500.0
2012-09-25,22400,22400,22050,22100,19962,132655.0,6002500.0
2012-09-26,22250,22500,21650,21700,27757,130254.0,6002500.0
2012-09-27,21700,22000,21350,21650,33396,129954.0,6002500.0
2012-09-28,22000,22050,21000,21350,70801,128153.0,6002500.0
2012-10-02,21550,21550,21050,21250,29752,127553.0,6002500.0
2012-10-04,21300,21450,20750,21100,51650,126653.0,6002500.0
2012-10-05,21100,21500,21100,21500,34256,129054.0,6002500.0
2012-10-08,21550,21800,21200,21300,47710,127853.0,6002500.0
2012-10-09,21500,21500,21200,21450,16834,128754.0,6002500.0
2012-10-10,21500,22450,21150,22250,50819,133556.0,6002500.0
2012-10-11,22250,22300,21800,21800,20581,130854.0,6002500.0
2012-10-12,21800,22200,21750,22100,16172,132655.0,6002500.0
2012-10-15,22200,22450,21200,21300,29337,127853.0,6002500.0
2012-10-16,21350,21500,20150,20750,40910,124552.0,6002500.0
2012-10-17,20750,21350,20750,20750,26597,124552.0,6002500.0
2012-10-18,20700,21300,20550,20650,26719,123952.0,6002500.0
2012-10-19,20800,21100,20300,20700,26527,124252.0,6002500.0
2012-10-22,20300,20800,20300,20650,12054,123952.0,6002500.0
2012-10-23,20800,22350,20800,22000,49074,132055.0,6002500.0
2012-10-24,21800,22400,21550,22400,24776,134456.0,6002500.0
2012-10-25,22100,22350,21350,21450,27611,128754.0,6002500.0
2012-10-26,21300,21850,21200,21500,16370,129054.0,6002500.0
2012-10-29,21250,21550,20650,21000,15534,126052.0,6002500.0
2012-10-30,20750,21250,20500,21100,29849,126653.0,6002500.0
2012-10-31,21100,21350,20750,20800,10632,124852.0,6002500.0
2012-11-01,20850,21250,20650,21200,10860,127253.0,6002500.0
2012-11-02,21650,21750,21200,21400,25188,128454.0,6002500.0
2012-11-05,21100,21300,20850,21000,20152,126052.0,6002500.0
2012-11-06,21000,22550,20800,22300,65402,133856.0,6002500.0
2012-11-07,22400,22750,22050,22700,30943,136257.0,6002500.0
2012-11-08,22350,23100,21700,22650,26100,135957.0,6002500.0
2012-11-09,22650,23500,22500,22600,66498,135656.0,6002500.0
2012-11-12,22200,22300,20250,20500,128753,123051.0,6002500.0
2012-11-13,20650,21250,20600,20600,37238,123652.0,6002500.0
2012-11-14,20500,20900,19600,19650,53146,117949.0,6002500.0
2012-11-15,19200,19550,18300,18600,88878,111646.0,6002500.0
2012-11-16,18550,18750,18050,18100,48672,108645.0,6002500.0
2012-11-19,18150,18500,18100,18200,29980,109246.0,6002500.0
2012-11-20,18500,18650,17600,18400,56582,110446.0,6002500.0
2012-11-21,18400,19150,18250,18800,33651,112847.0,6002500.0
2012-11-22,18850,19300,18850,19150,28148,114948.0,6002500.0
2012-11-23,19350,19500,19100,19350,13668,116148.0,6002500.0
2012-11-26,19500,19550,19000,19200,13018,115248.0,6002500.0
2012-11-27,19350,19350,18750,18800,15193,112847.0,6002500.0
2012-11-28,18800,19200,18350,18450,18974,110746.0,6002500.0
2012-11-29,18550,18900,18300,18350,27665,110146.0,6002500.0
2012-11-30,18350,18400,17700,17950,103633,107745.0,6002500.0
2012-12-03,18000,18200,17800,17850,43416,107145.0,6002500.0
2012-12-04,18050,18050,17700,17900,43160,107445.0,6002500.0
2012-12-05,17800,17950,16950,17050,94832,102343.0,6002500.0
2012-12-06,17250,17250,16450,17150,78874,102943.0,6002500.0
2012-12-07,17000,17500,16900,17400,34078,104444.0,6002500.0
2012-12-10,17450,17700,17250,17500,16919,105044.0,6002500.0
2012-12-11,17500,17700,17150,17500,35885,105044.0,6002500.0
2012-12-12,17500,17700,17350,17550,20579,105344.0,6002500.0
2012-12-13,17500,18400,17500,18150,44640,108945.0,6002500.0
2012-12-14,18150,18450,18000,18200,27242,109246.0,6002500.0
2012-12-17,18200,18550,17800,17900,18044,107445.0,6002500.0
2012-12-18,17800,18000,17500,17650,24489,105944.0,6002500.0
2012-12-20,17700,17900,16950,17150,39440,102943.0,6002500.0
2012-12-21,17100,17200,16900,17150,37378,102943.0,6002500.0
2012-12-24,17150,17550,16900,16950,43834,101742.0,6002500.0
2012-12-26,17100,17250,16850,17000,25601,102042.0,6002500.0
2012-12-27,16950,17250,16850,17250,41176,103543.0,6002500.0
2012-12-28,17200,17300,17050,17250,32336,103543.0,6002500.0
2013-01-02,17500,17750,17250,17300,47571,103843.0,6002500.0
2013-01-03,17400,18150,17300,18000,116541,108045.0,6002500.0
2013-01-04,18200,19200,18100,19000,226748,114048.0,6002500.0
2013-01-07,19100,19200,18500,18800,44137,112847.0,6002500.0
2013-01-08,18900,18950,18650,18750,46979,112547.0,6002500.0
2013-01-09,18750,19000,18500,18550,63256,111346.0,6002500.0
2013-01-10,18650,18800,18150,18350,81411,110146.0,6002500.0
2013-01-11,18400,18500,17650,17800,110113,106844.0,6002500.0
2013-01-14,17750,17800,17300,17650,70255,105944.0,6002500.0
2013-01-15,17800,18050,17500,17700,50345,106244.0,6002500.0
2013-01-16,17750,18000,17550,17550,43833,105344.0,6002500.0
2013-01-17,17650,17800,16950,17400,68988,104444.0,6002500.0
2013-01-18,18200,18500,17800,17950,219618,107745.0,6002500.0
2013-01-21,18000,18000,17650,17650,60984,105944.0,6002500.0
2013-01-22,17650,17850,17600,17850,29347,107145.0,6002500.0
2013-01-23,17900,17950,17700,17750,38956,106544.0,6002500.0
2013-01-24,17800,17800,17350,17450,57864,104744.0,6002500.0
2013-01-25,17450,17750,17250,17650,31386,105944.0,6002500.0
2013-01-28,17650,17850,17500,17750,43686,106544.0,6002500.0
2013-01-29,17900,17900,17400,17400,85141,104444.0,6002500.0
2013-01-30,17400,17550,17250,17400,46862,104444.0,6002500.0
2013-01-31,17400,17600,17200,17400,41967,104444.0,6002500.0
2013-02-01,17300,17350,16150,16250,194732,97541.0,6002500.0
2013-02-04,16350,16500,16200,16300,31645,97841.0,6002500.0
2013-02-05,16050,16300,15250,15250,142640,91538.0,6002500.0
2013-02-06,15450,15700,15250,15500,38353,93039.0,6002500.0
2013-02-07,15500,16000,15500,15750,29077,94539.0,6002500.0
2013-02-08,15850,15850,15650,15850,9817,95140.0,6002500.0
2013-02-12,15850,16050,15650,15650,18492,93939.0,6002500.0
2013-02-13,15600,16000,15600,15900,16065,95440.0,6002500.0
2013-02-14,15900,16450,15800,16100,42432,96640.0,6002500.0
2013-02-15,16150,16450,16100,16150,21562,96940.0,6002500.0
2013-02-18,16300,16350,16050,16250,11705,97541.0,6002500.0
2013-02-19,16300,16400,16100,16400,18206,98441.0,6002500.0
2013-02-20,16400,16550,16200,16300,39538,97841.0,6002500.0
2013-02-21,16400,16400,16100,16150,29191,96940.0,6002500.0
2013-02-22,16150,16350,16050,16300,30233,97841.0,6002500.0
2013-02-25,16350,16400,16000,16350,27094,98141.0,6002500.0
2013-02-26,16200,16450,16150,16200,30531,97240.0,6002500.0
2013-02-27,16450,17200,16350,17200,142802,103243.0,6002500.0
2013-02-28,17500,17800,17200,17800,105853,106844.0,6002500.0
2013-03-04,17800,17800,17350,17350,66255,104143.0,6002500.0
2013-03-05,17300,17650,17300,17500,39012,105044.0,6002500.0
2013-03-06,17550,17750,17250,17600,57238,105644.0,6002500.0
2013-03-07,17450,17750,17400,17650,44269,105944.0,6002500.0
2013-03-08,17600,17800,17550,17600,37182,105644.0,6002500.0
2013-03-11,17550,17700,17100,17500,40895,105044.0,6002500.0
2013-03-12,17400,18200,17400,18150,67680,108945.0,6002500.0
2013-03-13,18150,18150,17850,17950,42800,107745.0,6002500.0
2013-03-14,18100,18600,17850,18550,79855,111346.0,6002500.0
2013-03-15,18600,18600,18200,18350,56376,110146.0,6002500.0
2013-03-18,18200,18300,17750,17750,60885,106544.0,6002500.0
2013-03-19,17700,18050,17700,17800,24867,106844.0,6002500.0
2013-03-20,17750,18200,17650,18050,32418,108345.0,6002500.0
2013-03-21,17950,18200,17650,18100,39143,108645.0,6002500.0
2013-03-22,18050,18100,17900,17950,20975,107745.0,6002500.0
2013-03-25,18100,18150,17700,17750,31453,106544.0,6002500.0
2013-03-26,17650,17850,17600,17750,19000,106544.0,6002500.0
2013-03-27,17800,17950,17600,17700,17979,106244.0,6002500.0
2013-03-28,17750,18300,17600,18150,35705,108945.0,6002500.0
2013-03-29,18250,18350,17950,18050,26746,108345.0,6002500.0
2013-04-01,18100,18150,17900,18000,20401,108045.0,6002500.0
2013-04-02,18000,18100,17650,17700,36232,106244.0,6002500.0
2013-04-03,17900,17900,17600,17700,29469,106244.0,6002500.0
2013-04-04,17550,17800,17300,17600,39293,105644.0,6002500.0
2013-04-05,17550,17800,17000,17250,33679,103543.0,6002500.0
2013-04-08,17050,17250,16300,16350,63244,98141.0,6002500.0
2013-04-09,16050,16650,15750,16000,34396,96040.0,6002500.0
2013-04-10,16350,16600,16150,16600,18872,99642.0,6002500.0
2013-04-11,16700,16750,16350,16500,10988,99041.0,6002500.0
2013-04-12,16700,16800,16550,16600,20310,99642.0,6002500.0
2013-04-15,16600,16650,16150,16600,24895,99642.0,6002500.0
2013-04-16,16600,16700,16300,16700,11471,100242.0,6002500.0
2013-04-17,16750,16750,16350,16400,22934,98441.0,6002500.0
2013-04-18,16250,16700,16250,16600,15738,99642.0,6002500.0
2013-04-19,16650,16950,16400,16700,19891,100242.0,6002500.0
2013-04-22,16750,16750,16400,16500,45273,99041.0,6002500.0
2013-04-23,16550,16550,16250,16350,33159,98141.0,6002500.0
2013-04-24,16450,16700,16400,16550,58593,99341.0,6002500.0
2013-04-25,16550,16600,16350,16600,39830,99642.0,6002500.0
2013-04-26,16600,17200,16600,17100,74133,102643.0,6002500.0
2013-04-29,17200,17200,16750,17000,41276,102042.0,6002500.0
2013-04-30,17000,17200,16900,17050,27792,102343.0,6002500.0
2013-05-02,17050,17150,16800,16800,27248,100842.0,6002500.0
2013-05-03,16800,17200,16750,17200,40599,103243.0,6002500.0
2013-05-06,17200,17500,17050,17300,33170,103843.0,6002500.0
2013-05-07,17300,17400,17150,17200,32241,103243.0,6002500.0
2013-05-08,17100,17500,17000,17400,65480,104444.0,6002500.0
2013-05-09,17400,17450,17200,17400,22471,104444.0,6002500.0
2013-05-10,17400,17450,16950,16950,36329,101742.0,6002500.0
2013-05-13,17100,17450,16900,17050,48824,102343.0,6002500.0
2013-05-14,17200,17200,16550,16650,42309,99942.0,6002500.0
2013-05-15,16550,16700,16300,16450,47981,98741.0,6002500.0
2013-05-16,16400,16500,16200,16200,35498,97240.0,6002500.0
2013-05-20,16500,16700,16200,16200,41796,97240.0,6002500.0
2013-05-21,16300,16450,16150,16300,28805,97841.0,6002500.0
2013-05-22,16400,16450,16200,16250,37145,97541.0,6002500.0
2013-05-23,16200,16250,15800,15850,61124,95140.0,6002500.0
2013-05-24,15900,16000,15800,15900,16481,95440.0,6002500.0
2013-05-27,16050,16100,15900,15950,22806,95740.0,6002500.0
2013-05-28,16150,16700,16150,16500,145367,99041.0,6002500.0
2013-05-29,16650,16650,16350,16500,26133,99041.0,6002500.0
2013-05-30,16500,16700,16150,16150,50420,96940.0,6002500.0
2013-05-31,15950,16000,15550,15650,102064,93939.0,6002500.0
2013-06-03,15500,15700,15450,15650,19644,93939.0,6002500.0
2013-06-04,15700,15750,15100,15200,54088,91238.0,6002500.0
2013-06-05,15000,15050,14150,14300,110080,85836.0,6002500.0
2013-06-07,14300,14300,13300,13450,106288,80734.0,6002500.0
2013-06-10,13450,13600,13250,13250,71750,79533.0,6002500.0
2013-06-11,13250,13350,12650,12900,105063,77432.0,6002500.0
2013-06-12,12800,13250,12750,13050,80532,78333.0,6002500.0
2013-06-13,13050,13050,12450,12600,111373,75632.0,6002500.0
2013-06-14,12650,12850,12400,12400,49204,74431.0,6002500.0
2013-06-17,12650,13050,12350,12450,156720,74731.0,6002500.0
2013-06-18,12500,13100,12400,12950,124525,77732.0,6002500.0
2013-06-19,12950,13000,12700,12800,37194,76832.0,6002500.0
2013-06-20,12600,12850,12550,12650,42834,75932.0,6002500.0
2013-06-21,12400,12500,12050,12300,46659,73831.0,6002500.0
2013-06-24,12300,12300,12000,12000,25198,72030.0,6002500.0
2013-06-25,11800,12000,10500,10500,98686,63026.0,6002500.0
2013-06-26,10650,11300,10500,10750,142827,64527.0,6002500.0
2013-06-27,11050,11500,10950,11250,58675,67528.0,6002500.0
2013-06-28,11400,11750,11400,11600,28133,69629.0,6002500.0
2013-07-01,11900,12200,11700,11750,48195,70529.0,6002500.0
2013-07-02,11800,12100,11700,12100,28421,72630.0,6002500.0
2013-07-03,12100,12100,11600,11750,31658,70529.0,6002500.0
2013-07-04,11750,12050,11650,11850,41323,71130.0,6002500.0
2013-07-05,11950,12050,11750,11750,24622,70529.0,6002500.0
2013-07-08,11750,11950,11500,11600,25048,69629.0,6002500.0
2013-07-09,11600,11700,11450,11700,17426,70229.0,6002500.0
2013-07-10,11700,11850,11550,11800,17081,70830.0,6002500.0
2013-07-11,11800,12200,11700,12000,45542,72030.0,6002500.0
2013-07-12,12100,12300,11900,12300,27863,73831.0,6002500.0
2013-07-15,12300,12600,12050,12250,59908,73531.0,6002500.0
2013-07-16,12450,12450,12000,12150,31137,72930.0,6002500.0
2013-07-17,12050,12250,11850,12000,51796,72030.0,6002500.0
2013-07-18,12000,12150,11900,12050,32035,72330.0,6002500.0
2013-07-19,12050,12050,11850,11900,29140,71430.0,6002500.0
2013-07-22,11850,12050,11750,12050,29127,72330.0,6002500.0
2013-07-23,12050,12150,11900,12100,30338,72630.0,6002500.0
2013-07-24,12150,12900,12100,12700,103575,76232.0,6002500.0
2013-07-25,12550,12750,12400,12550,34596,75331.0,6002500.0
2013-07-26,12600,12750,12450,12500,34420,75031.0,6002500.0
2013-07-29,12500,12700,12500,12600,32464,75632.0,6002500.0
2013-07-30,12700,12850,12500,12750,43806,76532.0,6002500.0
2013-07-31,12800,12800,12500,12750,37771,76532.0,6002500.0
2013-08-01,12650,13000,12650,12850,23068,77132.0,6002500.0
2013-08-02,12900,13000,12550,12650,48118,75932.0,6002500.0
2013-08-05,12600,12850,12200,12350,48708,74131.0,6002500.0
2013-08-06,12400,12450,12200,12400,45203,74431.0,6002500.0
2013-08-07,12400,12450,12200,12200,20776,73230.0,6002500.0
2013-08-08,12450,12450,12200,12400,21000,74431.0,6002500.0
2013-08-09,12500,12550,12200,12250,25993,73531.0,6002500.0
2013-08-12,12400,12550,12150,12450,25959,74731.0,6002500.0
2013-08-13,12550,13700,12500,13400,245898,80434.0,6002500.0
2013-08-14,13450,13550,13300,13450,49782,80734.0,6002500.0
2013-08-16,13400,13400,13100,13200,36652,79233.0,6002500.0
2013-08-19,13300,13350,12900,12950,38292,77732.0,6002500.0
2013-08-20,12850,13150,12550,12700,63968,76232.0,6002500.0
2013-08-21,12800,12800,11950,12150,72092,72930.0,6002500.0
2013-08-22,11950,12200,11800,12000,27128,72030.0,6002500.0
2013-08-23,12000,12300,12000,12200,15571,73230.0,6002500.0
2013-08-26,12400,12450,12300,12450,12108,74731.0,6002500.0
2013-08-27,12300,12500,12050,12150,20417,72930.0,6002500.0
2013-08-28,11850,12100,11700,11900,28380,71430.0,6002500.0
2013-08-29,11950,12200,11950,12000,24522,72030.0,6002500.0
2013-08-30,12050,12100,11250,11500,82727,69029.0,6002500.0
2013-09-02,11350,11800,11350,11650,18082,69929.0,6002500.0
2013-09-03,11600,11850,11600,11800,14526,70830.0,6002500.0
2013-09-04,11800,11950,11700,11900,11686,71430.0,6002500.0
2013-09-05,11850,12050,11750,11950,20260,71730.0,6002500.0
2013-09-06,11950,11950,11750,11800,12166,70830.0,6002500.0
2013-09-09,11850,11850,11700,11850,9886,71130.0,6002500.0
2013-09-10,11750,11950,11600,11700,22749,70229.0,6002500.0
2013-09-11,11700,11750,11600,11700,20240,70229.0,6002500.0
2013-09-12,11600,11800,11600,11750,11415,70529.0,6002500.0
2013-09-13,11750,12250,11750,12200,42995,73230.0,6002500.0
2013-09-16,12200,12300,12050,12300,23229,73831.0,6002500.0
2013-09-17,12150,12350,12100,12150,15629,72930.0,6002500.0
2013-09-23,12200,12350,12100,12200,21214,73230.0,6002500.0
2013-09-24,12200,12300,12050,12200,13525,73230.0,6002500.0
2013-09-25,12250,12250,11950,12150,17278,72930.0,6002500.0
2013-09-26,12100,12200,12100,12150,10311,72930.0,6002500.0
2013-09-27,12200,12250,12050,12150,26328,72930.0,6002500.0
2013-09-30,12250,12250,11950,12000,14231,72030.0,6002500.0
2013-10-01,11900,12100,11900,11900,24931,71430.0,6002500.0
2013-10-02,11900,12000,11750,11750,14842,70529.0,6002500.0
2013-10-04,11750,12000,11550,11650,13803,69929.0,6002500.0
2013-10-07,11650,11900,11600,11800,13914,70830.0,6002500.0
2013-10-08,11900,11900,11650,11800,14919,70830.0,6002500.0
2013-10-10,11850,12000,11800,11900,8281,71430.0,6002500.0
2013-10-11,11900,12050,11800,11800,11453,70830.0,6002500.0
2013-10-14,11850,11850,11650,11800,12926,70830.0,6002500.0
2013-10-15,11750,11900,11600,11600,14284,69629.0,6002500.0
2013-10-16,11800,11800,11500,11500,25844,69029.0,6002500.0
2013-10-17,11600,11750,11500,11500,10065,69029.0,6002500.0
2013-10-18,11500,11600,11400,11600,11098,69629.0,6002500.0
2013-10-21,11650,11650,11500,11550,8944,69329.0,6002500.0
2013-10-22,11650,11700,11450,11500,11457,69029.0,6002500.0
