잉크테크(049550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-26,10229,10714,10052,10141,78826,88906.0,7731000.0
2010-11-29,9964,10361,9700,9744,61641,85428.0,7731000.0
2010-11-30,9876,10317,9744,10317,62943,90453.0,7731000.0
2010-12-01,10625,11154,10581,10890,176769,95478.0,7731000.0
2010-12-02,11110,11110,10714,10846,59757,95091.0,7731000.0
2010-12-03,10934,10934,10405,10494,56263,91999.0,7731000.0
2010-12-06,10714,10714,10140,10405,26424,91226.0,7731000.0
2010-12-07,10229,10581,10140,10361,38770,90839.0,7731000.0
2010-12-08,10361,10537,10229,10229,23721,89680.0,7731000.0
2010-12-09,10317,10405,10052,10405,36918,91226.0,7731000.0
2010-12-10,10273,10802,10273,10538,34644,92385.0,7731000.0
2010-12-13,10758,10758,10493,10538,23780,92385.0,7731000.0
2010-12-14,10493,10670,10361,10494,30062,91999.0,7731000.0
2010-12-15,10537,10670,10184,10361,36618,90839.0,7731000.0
2010-12-16,10537,10537,10140,10273,25685,90066.0,7731000.0
2010-12-17,10273,10405,10008,10009,47056,87747.0,7731000.0
2010-12-20,9788,10008,9347,9480,55761,83108.0,7731000.0
2010-12-21,9567,10096,9567,9876,35994,86587.0,7731000.0
2010-12-22,9876,10052,9567,9568,29728,83881.0,7731000.0
2010-12-23,9700,9700,9259,9259,43453,81176.0,7731000.0
2010-12-24,9303,9523,8950,8950,56027,78470.0,7731000.0
2010-12-27,8906,9479,8818,9480,49846,83108.0,7731000.0
2010-12-28,9259,9567,9215,9435,37199,82722.0,7731000.0
2010-12-29,9347,9567,9347,9480,10631,83108.0,7731000.0
2010-12-30,9435,9964,9435,9965,41532,87360.0,7731000.0
2011-01-03,10052,10758,9788,10670,90389,93545.0,7731000.0
2011-01-04,10537,10802,10449,10494,39403,91999.0,7731000.0
2011-01-05,10670,10670,10361,10626,55799,93159.0,7731000.0
2011-01-06,10714,10758,10361,10714,60885,93932.0,7731000.0
2011-01-07,10625,10802,10449,10582,36472,92772.0,7731000.0
2011-01-10,10581,11243,10581,11067,122935,97024.0,7731000.0
2011-01-11,11066,11155,10714,10935,44640,95864.0,7731000.0
2011-01-12,11066,11375,10758,11155,73834,97797.0,7731000.0
2011-01-13,11243,11287,10714,10758,59754,94318.0,7731000.0
2011-01-14,10890,10890,10449,10846,34417,95091.0,7731000.0
2011-01-17,10758,10758,10405,10626,34328,93159.0,7731000.0
2011-01-18,10449,10581,10405,10538,25851,92385.0,7731000.0
2011-01-19,10493,10670,10317,10450,20409,91612.0,7731000.0
2011-01-20,10493,10493,10052,10405,33105,91226.0,7731000.0
2011-01-21,10405,10537,9964,10229,38577,89680.0,7731000.0
2011-01-24,10273,10317,9964,10009,17406,87747.0,7731000.0
2011-01-25,10008,10140,9788,9832,21301,86201.0,7731000.0
2011-01-26,9964,10890,9876,10890,75208,95478.0,7731000.0
2011-01-27,10934,10978,10670,10935,36526,95864.0,7731000.0
2011-01-28,11110,11551,10229,11111,211230,97411.0,7731000.0
2011-01-31,11066,11551,10714,11464,92091,100503.0,7731000.0
2011-02-01,11728,12169,11684,11949,312986,104755.0,7731000.0
2011-02-07,12169,12345,11684,11993,78088,105142.0,7731000.0
2011-02-08,12036,12080,11463,11728,59769,102822.0,7731000.0
2011-02-09,11816,12257,11684,12257,91223,107461.0,7731000.0
2011-02-10,12257,12610,11948,12478,109137,109394.0,7731000.0
2011-02-11,12389,12477,12036,12257,54089,107461.0,7731000.0
2011-02-14,12169,12345,11948,12345,41339,108234.0,7731000.0
2011-02-15,11992,12301,11772,11816,62577,103595.0,7731000.0
2011-02-16,12080,12389,11904,11949,102979,104755.0,7731000.0
2011-02-17,12125,12125,11331,11949,76940,104755.0,7731000.0
2011-02-18,11948,11992,11684,11860,93368,103982.0,7731000.0
2011-02-21,12036,12610,11860,12478,98506,109394.0,7731000.0
2011-02-22,12477,12874,12080,12610,115917,110553.0,7731000.0
2011-02-23,12610,12610,12080,12081,54080,105915.0,7731000.0
2011-02-24,12036,12125,11199,11199,37828,98184.0,7731000.0
2011-02-25,11243,11684,11243,11464,48806,100503.0,7731000.0
2011-02-28,11463,11728,11199,11464,23441,100503.0,7731000.0
2011-03-02,11463,11507,10802,11067,47920,97024.0,7731000.0
2011-03-03,11066,11772,11066,11596,29248,101663.0,7731000.0
2011-03-04,11684,12257,11595,12169,70279,106688.0,7731000.0
2011-03-07,12213,12874,11904,12434,177444,109007.0,7731000.0
2011-03-08,12698,12918,12433,12522,100183,109780.0,7731000.0
2011-03-09,12565,12698,12169,12169,69611,106688.0,7731000.0
2011-03-10,12257,12433,11816,11949,53555,104755.0,7731000.0
2011-03-11,11772,12125,11728,12037,19811,105528.0,7731000.0
2011-03-14,12036,12036,10273,11111,273016,97411.0,7731000.0
2011-03-15,10934,11287,9788,10714,85016,93932.0,7731000.0
2011-03-16,10978,10978,10449,10450,38727,91612.0,7731000.0
2011-03-17,10140,10317,9700,10229,97346,89680.0,7731000.0
2011-03-18,10361,10581,10140,10538,27776,92385.0,7731000.0
2011-03-21,10581,11287,10581,11287,103360,98957.0,7731000.0
2011-03-22,11419,11595,11066,11111,50384,97411.0,7731000.0
2011-03-23,11110,11331,10934,10935,36488,95864.0,7731000.0
2011-03-24,11199,11640,11110,11464,65549,100503.0,7731000.0
2011-03-25,11728,11728,11243,11287,23704,98957.0,7731000.0
2011-03-28,11331,11419,10670,11023,52210,96638.0,7731000.0
2011-03-29,10890,11331,10890,11111,19501,97411.0,7731000.0
2011-03-30,11331,11331,10846,10979,39600,96251.0,7731000.0
2011-03-31,10934,11110,10714,10890,37020,95478.0,7731000.0
2011-04-01,11110,11243,10890,11023,36028,96638.0,7731000.0
2011-04-04,10978,11066,10670,11023,63503,96638.0,7731000.0
2011-04-05,11155,11155,10714,10714,33652,93932.0,7731000.0
2011-04-06,10758,10802,10229,10229,77237,89680.0,7731000.0
2011-04-07,10361,10714,10317,10361,28071,90839.0,7731000.0
2011-04-08,10449,11287,10229,11199,81375,98184.0,7731000.0
2011-04-11,11331,11331,10890,10979,28329,96251.0,7731000.0
2011-04-12,10890,11022,10714,10935,18313,95864.0,7731000.0
2011-04-13,10890,11022,10581,10935,21832,95864.0,7731000.0
2011-04-14,10802,10934,10670,10935,31167,95864.0,7731000.0
2011-04-15,10934,11375,10758,11199,85871,98184.0,7731000.0
2011-04-18,11066,11331,10978,11331,34851,99343.0,7731000.0
2011-04-19,11243,11860,11022,11552,93679,101276.0,7731000.0
2011-04-20,11728,12477,11463,12434,217384,109007.0,7731000.0
2011-04-21,12477,12698,12169,12654,87633,110940.0,7731000.0
2011-04-22,12654,12654,12213,12434,65615,109007.0,7731000.0
2011-04-25,12433,14109,12213,13360,248891,117125.0,7731000.0
2011-04-26,13403,13756,13095,13315,99447,116738.0,7731000.0
2011-04-27,13447,13756,12610,13007,95560,114032.0,7731000.0
2011-04-28,13006,13315,12698,13007,55414,114032.0,7731000.0
2011-04-29,12874,13271,12654,13095,101999,114805.0,7731000.0
2011-05-02,13050,13139,12654,12654,55484,110940.0,7731000.0
2011-05-03,12654,12874,12301,12301,41859,107847.0,7731000.0
2011-05-04,12433,12565,12124,12169,24986,106688.0,7731000.0
2011-05-06,12080,12521,12036,12213,49729,107074.0,7731000.0
2011-05-09,12609,12609,12169,12301,27869,107847.0,7731000.0
2011-05-11,12213,12345,11728,11905,38498,104368.0,7731000.0
2011-05-12,11684,12169,11595,12037,28147,105528.0,7731000.0
2011-05-13,12036,12301,11948,12037,23572,105528.0,7731000.0
2011-05-16,11904,12565,11728,12478,88946,109394.0,7731000.0
2011-05-17,12477,13006,11904,12169,150287,106688.0,7731000.0
2011-05-18,11992,12169,10581,11728,280397,102822.0,7731000.0
2011-05-19,11507,11860,10934,11287,69821,98957.0,7731000.0
2011-05-20,11199,11287,10758,11023,44607,96638.0,7731000.0
2011-05-23,10846,10890,10273,10273,40635,90066.0,7731000.0
2011-05-24,9832,10625,9832,10450,33557,91612.0,7731000.0
2011-05-25,10449,10758,10405,10582,20551,92772.0,7731000.0
2011-05-26,10493,11155,10493,11023,15585,96638.0,7731000.0
2011-05-27,10934,11199,10758,10935,26805,95864.0,7731000.0
2011-05-30,11022,11022,10405,10758,24328,94318.0,7731000.0
2011-05-31,10978,11684,10758,11375,75512,99730.0,7731000.0
2011-06-01,11375,11640,11022,11199,30455,98184.0,7731000.0
2011-06-02,11110,12036,10714,12037,97786,105528.0,7731000.0
2011-06-03,11772,12213,11463,12081,115584,105915.0,7731000.0
2011-06-07,12036,12257,11463,12081,65317,105915.0,7731000.0
2011-06-08,11860,12213,11728,12125,43147,106301.0,7731000.0
2011-06-09,12125,12742,11640,12345,55040,108234.0,7731000.0
2011-06-10,12477,12830,11904,12169,258848,106688.0,7731000.0
2011-06-13,12257,12874,11948,12654,235063,110940.0,7731000.0
2011-06-14,12609,12830,12169,12257,113689,107461.0,7731000.0
2011-06-15,12433,12433,11728,11816,68760,103595.0,7731000.0
2011-06-16,11595,11816,10890,11067,114789,97024.0,7731000.0
2011-06-17,11110,11684,10670,11111,103778,97411.0,7731000.0
2011-06-20,10758,11155,10361,10979,106287,96251.0,7731000.0
2011-06-21,10846,11066,10361,10758,78412,94318.0,7731000.0
2011-06-22,10670,10758,10361,10582,76587,92772.0,7731000.0
2011-06-23,10581,10581,10229,10405,86335,91226.0,7731000.0
2011-06-24,10273,10890,10229,10846,75048,95091.0,7731000.0
2011-06-27,10670,10978,10670,10890,32471,95478.0,7731000.0
2011-06-28,10934,11066,10493,10494,46002,91999.0,7731000.0
2011-06-29,10581,10934,10449,10670,31649,93545.0,7731000.0
2011-06-30,10714,10934,10493,10758,33016,94318.0,7731000.0
2011-07-01,10625,11066,10625,10935,59718,95864.0,7731000.0
2011-07-04,11066,11287,10934,11287,40608,98957.0,7731000.0
2011-07-05,11375,11463,11155,11287,24152,98957.0,7731000.0
2011-07-06,11287,11331,11066,11199,21135,98184.0,7731000.0
2011-07-07,11199,11595,11110,11464,39889,100503.0,7731000.0
2011-07-08,11507,12301,11507,11993,120339,105142.0,7731000.0
2011-07-11,11816,12169,11772,12169,67587,106688.0,7731000.0
2011-07-12,11948,12036,11507,11596,50791,101663.0,7731000.0
2011-07-13,11595,11860,11287,11508,38002,100890.0,7731000.0
2011-07-14,11463,11640,11287,11331,37925,99343.0,7731000.0
2011-07-15,11419,11772,11155,11728,47661,102822.0,7731000.0
2011-07-18,11816,11904,11595,11684,27708,102436.0,7731000.0
2011-07-19,11684,12213,11684,12037,69818,105528.0,7731000.0
2011-07-20,12213,12257,11728,11860,37888,103982.0,7731000.0
2011-07-21,11904,11904,11507,11772,23257,103209.0,7731000.0
2011-07-22,11816,11860,11507,11596,32829,101663.0,7731000.0
2011-07-25,11595,11728,11331,11331,38722,99343.0,7731000.0
2011-07-26,11375,11463,10978,11243,60274,98570.0,7731000.0
2011-07-27,11243,11684,11243,11243,43535,98570.0,7731000.0
2011-07-28,11199,11243,10934,11023,39625,96638.0,7731000.0
2011-07-29,11155,11155,10493,10935,82167,95864.0,7731000.0
2011-08-01,10934,11728,10934,11684,69789,102436.0,7731000.0
2011-08-02,11728,11728,11110,11331,47657,99343.0,7731000.0
2011-08-03,11022,11199,10802,11023,39309,96638.0,7731000.0
2011-08-04,11110,11419,10625,10890,64321,95478.0,7731000.0
2011-08-05,10096,11684,9964,11596,135592,101663.0,7731000.0
2011-08-08,11728,12345,10493,11199,356530,98184.0,7731000.0
2011-08-09,10978,11199,9523,10494,120530,91999.0,7731000.0
2011-08-10,10846,10934,10361,10450,102395,91612.0,7731000.0
2011-08-11,9832,10537,9744,10450,80565,91612.0,7731000.0
2011-08-12,10802,10802,10096,10405,107398,91226.0,7731000.0
2011-08-16,10670,11463,10625,10935,204461,95864.0,7731000.0
2011-08-17,10978,11199,10802,10935,65144,95864.0,7731000.0
2011-08-18,11066,11199,10802,11023,80820,96638.0,7731000.0
2011-08-19,10493,10670,10008,10317,87887,90453.0,7731000.0
2011-08-22,10317,10449,9391,10141,98124,88906.0,7731000.0
2011-08-23,10140,10361,10052,10361,41341,90839.0,7731000.0
2011-08-24,10493,10625,10140,10317,36317,90453.0,7731000.0
2011-08-25,10273,10581,10008,10053,22482,88133.0,7731000.0
2011-08-26,9876,10140,9876,10141,50210,88906.0,7731000.0
2011-08-29,10449,10758,10185,10626,82514,93159.0,7731000.0
2011-08-30,10625,10714,10405,10670,42745,93545.0,7731000.0
2011-08-31,10625,10625,10317,10626,39693,93159.0,7731000.0
2011-09-01,10625,10802,10361,10450,60353,91612.0,7731000.0
2011-09-02,10449,10449,9876,10185,93631,89293.0,7731000.0
2011-09-05,10096,10096,9744,9920,39486,86974.0,7731000.0
2011-09-06,9567,9700,8809,9215,142653,80789.0,7731000.0
2011-09-07,9347,9523,9259,9391,52076,82335.0,7731000.0
2011-09-08,9391,9611,9259,9347,44380,81949.0,7731000.0
2011-09-09,9259,10008,9170,9920,76706,86974.0,7731000.0
2011-09-14,9876,9876,9126,9127,39057,80016.0,7731000.0
2011-09-15,9391,9435,8818,9347,38767,81949.0,7731000.0
2011-09-16,9479,9700,9303,9700,31280,85041.0,7731000.0
2011-09-19,9700,9700,9347,9347,21452,81949.0,7731000.0
2011-09-20,9126,9611,9038,9612,40578,84268.0,7731000.0
2011-09-21,9744,10758,9435,10317,115519,90453.0,7731000.0
2011-09-22,10185,11463,9920,11023,244606,96638.0,7731000.0
2011-09-23,10405,10758,9832,9920,146718,86974.0,7731000.0
2011-09-26,10008,10361,8800,8818,147683,77310.0,7731000.0
2011-09-27,9170,10140,8906,9524,312163,83495.0,7731000.0
2011-09-28,9744,9744,8994,8995,67289,78856.0,7731000.0
2011-09-29,8862,9655,8862,9656,54273,84654.0,7731000.0
2011-09-30,9699,10008,9435,9920,56447,86974.0,7731000.0
2011-10-04,9259,9655,9082,9391,43946,82335.0,7731000.0
2011-10-05,9611,9611,8994,9259,27924,81176.0,7731000.0
2011-10-06,9391,9788,9259,9347,62582,81949.0,7731000.0
2011-10-07,9479,9876,9479,9700,69056,85041.0,7731000.0
2011-10-10,9876,9920,9479,9744,51955,85428.0,7731000.0
2011-10-11,9920,10449,9832,9920,101305,86974.0,7731000.0
2011-10-12,9788,10846,9700,10538,146395,92385.0,7731000.0
2011-10-13,10625,10934,10449,10582,104240,92772.0,7731000.0
2011-10-14,10581,10802,10317,10802,53360,94705.0,7731000.0
2011-10-17,10802,11287,10449,11199,176144,98184.0,7731000.0
2011-10-18,10934,11684,10758,11508,222263,100890.0,7731000.0
2011-10-19,12080,12654,11640,11905,640738,104368.0,7731000.0
2011-10-20,11948,12345,11199,11552,205516,101276.0,7731000.0
2011-10-21,11816,12169,11463,11860,178749,103982.0,7731000.0
2011-10-24,11816,11992,11419,11640,138697,102049.0,7731000.0
2011-10-25,11640,11728,10625,10802,274250,94705.0,7731000.0
2011-10-26,10714,10934,10493,10626,173440,93159.0,7731000.0
2011-10-27,10802,11772,10802,11640,251875,102049.0,7731000.0
2011-10-28,11640,11772,11287,11464,129412,100503.0,7731000.0
2011-10-31,11375,11507,10758,11243,113069,98570.0,7731000.0
2011-11-01,11022,12345,11022,12213,238748,107074.0,7731000.0
2011-11-02,11772,12521,11728,12345,175151,108234.0,7731000.0
2011-11-03,12301,12477,11948,12081,177146,105915.0,7731000.0
2011-11-04,12125,12477,12080,12213,160269,107074.0,7731000.0
2011-11-07,12257,12301,11375,11508,211041,100890.0,7731000.0
2011-11-08,11507,11728,11199,11199,136880,98184.0,7731000.0
2011-11-09,11419,11551,11066,11464,111614,100503.0,7731000.0
2011-11-10,11110,11375,10714,11375,135836,99730.0,7731000.0
2011-11-11,11375,13006,11375,12786,360742,112100.0,7731000.0
2011-11-14,13006,14682,12962,14682,887303,128721.0,7731000.0
2011-11-15,14594,14990,14020,14506,770132,127175.0,7731000.0
2011-11-16,14329,14682,13403,13448,472329,117898.0,7731000.0
2011-11-17,13712,14373,13491,14241,413637,124856.0,7731000.0
2011-11-18,13756,13888,13139,13404,310023,117511.0,7731000.0
2011-11-21,13403,13491,12610,12963,438609,113646.0,7731000.0
2011-11-22,13183,14638,13183,13889,822296,121763.0,7731000.0
2011-11-23,14373,14858,13888,14197,467022,124469.0,7731000.0
2011-11-24,14109,14505,13976,14418,191690,126402.0,7731000.0
2011-11-25,14241,15035,13976,14726,334998,129108.0,7731000.0
2011-11-28,14638,15079,14329,14770,151813,129494.0,7731000.0
2011-11-29,14814,14946,14417,14859,137067,130267.0,7731000.0
2011-11-30,14858,15784,14505,14947,347575,131040.0,7731000.0
2011-12-01,15211,15299,14814,14859,203756,130267.0,7731000.0
2011-12-02,14814,16049,14814,15696,447948,137612.0,7731000.0
2011-12-05,15564,15696,15343,15344,116025,134519.0,7731000.0
2011-12-06,15255,15387,14814,14903,112319,130654.0,7731000.0
2011-12-07,15211,15784,15035,15432,244511,135292.0,7731000.0
2011-12-08,15299,15960,15211,15432,689583,135292.0,7731000.0
2011-12-09,15564,16313,15387,15829,298899,138771.0,7731000.0
2011-12-12,15828,15960,15431,15520,146087,136066.0,7731000.0
2011-12-13,15255,15520,14946,15123,108720,132587.0,7731000.0
2011-12-14,15079,15520,14858,15520,111315,136066.0,7731000.0
2011-12-15,15299,15784,15255,15432,79396,135292.0,7731000.0
2011-12-16,15784,17724,15696,17725,785571,155393.0,7731000.0
2011-12-19,17812,19135,16401,17989,1073603,157712.0,7731000.0
2011-12-20,18518,20678,18121,20679,538001,181292.0,7731000.0
2011-12-21,21340,21780,20149,21164,1395161,185544.0,7731000.0
2011-12-22,21428,22265,20855,21472,651020,188250.0,7731000.0
2011-12-23,21780,22177,21207,22045,399742,193275.0,7731000.0
2011-12-26,21780,22265,21163,21516,228310,188636.0,7731000.0
2011-12-27,21031,21472,20017,20899,272459,183225.0,7731000.0
2011-12-28,20943,24029,20943,24030,1015841,210670.0,7731000.0
2011-12-29,23588,24514,23368,24074,562361,211056.0,7731000.0
2012-01-02,24514,25616,23941,25573,330742,224199.0,7731000.0
2012-01-03,25087,25837,25043,25573,312282,224199.0,7731000.0
2012-01-04,26013,26542,25264,25749,435066,225745.0,7731000.0
2012-01-05,25837,25837,24382,24823,243391,217628.0,7731000.0
2012-01-06,25131,26234,24426,25837,301885,226518.0,7731000.0
2012-01-09,25705,26234,24911,26014,152542,228064.0,7731000.0
2012-01-10,26189,26630,25440,25573,109945,224199.0,7731000.0
2012-01-11,25837,25837,24205,24691,239553,216468.0,7731000.0
2012-01-12,24690,25264,23809,24867,142382,218014.0,7731000.0
2012-01-13,25220,25264,24161,25044,129954,219560.0,7731000.0
2012-01-16,25043,25396,24470,25176,86646,220720.0,7731000.0
2012-01-17,25396,27468,23500,24867,693472,218014.0,7731000.0
2012-01-18,24514,26278,23676,25661,462304,224972.0,7731000.0
2012-01-19,25396,26630,25264,26102,369242,228838.0,7731000.0
2012-01-20,26101,26498,25264,25352,167775,222266.0,7731000.0
2012-01-25,25131,25131,22971,23589,430520,206804.0,7731000.0
2012-01-26,24073,24426,23456,23633,169609,207191.0,7731000.0
2012-01-27,23412,25660,22883,25308,370527,221880.0,7731000.0
2012-01-30,24999,24999,23588,23809,280408,208737.0,7731000.0
2012-01-31,23412,24382,22574,22927,250319,201006.0,7731000.0
2012-02-01,23015,23544,22221,23545,286461,206418.0,7731000.0
2012-02-02,23676,23676,22971,22971,125355,201393.0,7731000.0
2012-02-03,22883,23324,22398,23148,133061,202939.0,7731000.0
2012-02-06,22971,23368,22177,22178,116930,194435.0,7731000.0
2012-02-07,21869,22971,21869,22134,149138,194048.0,7731000.0
2012-02-08,22795,23720,22530,23280,229172,204098.0,7731000.0
2012-02-09,23676,23941,23059,23545,146849,206418.0,7731000.0
2012-02-10,23720,23720,22486,23280,97422,204098.0,7731000.0
2012-02-13,23059,23720,22971,23015,93945,201779.0,7731000.0
2012-02-14,22927,23191,22442,22530,100383,197527.0,7731000.0
2012-02-15,22750,23015,22310,22619,113198,198300.0,7731000.0
2012-02-16,22486,22883,22133,22134,79581,194048.0,7731000.0
2012-02-17,22221,22662,22045,22222,72508,194821.0,7731000.0
2012-02-20,22265,22971,21516,22883,178751,200619.0,7731000.0
2012-02-21,22662,23324,22486,22927,102241,201006.0,7731000.0
2012-02-22,22574,22927,22354,22751,68121,199460.0,7731000.0
2012-02-23,22883,22883,21869,21957,82790,192502.0,7731000.0
2012-02-24,21692,21913,20634,20899,224055,183225.0,7731000.0
2012-02-27,21031,21251,19444,21164,221307,185544.0,7731000.0
2012-02-28,20458,21428,20458,20546,72435,180132.0,7731000.0
2012-02-29,20149,21472,20149,21075,81906,184771.0,7731000.0
2012-03-02,21384,21780,21207,21605,76664,189410.0,7731000.0
2012-03-05,21295,21516,20502,20546,58644,180132.0,7731000.0
2012-03-06,20546,20855,19620,20105,69277,176267.0,7731000.0
2012-03-07,19488,20546,19488,19841,57219,173948.0,7731000.0
2012-03-08,19532,20810,19532,20811,66366,182452.0,7731000.0
2012-03-09,20810,22001,20590,21869,146998,191729.0,7731000.0
2012-03-12,21869,22001,21075,21869,81051,191729.0,7731000.0
2012-03-13,21825,22045,21340,21428,48299,187863.0,7731000.0
2012-03-14,21472,21692,20546,20590,85044,180519.0,7731000.0
2012-03-15,20590,20943,20017,20150,58252,176653.0,7731000.0
2012-03-16,19664,20325,18738,19709,300802,172788.0,7731000.0
2012-03-19,20017,20149,19223,19753,130979,173174.0,7731000.0
2012-03-20,19840,19929,19003,19003,114411,166603.0,7731000.0
2012-03-21,19003,19047,18297,18474,82209,161964.0,7731000.0
2012-03-22,18385,18915,18253,18298,68094,160418.0,7731000.0
2012-03-23,18297,19576,18033,19400,98219,170082.0,7731000.0
2012-03-26,19400,19488,18870,18959,61498,166216.0,7731000.0
2012-03-27,19047,19840,19047,19620,116216,172015.0,7731000.0
2012-03-28,19840,19840,19091,19268,43140,168922.0,7731000.0
2012-03-29,19003,19664,18253,19400,106629,170082.0,7731000.0
2012-03-30,19929,21428,19752,20987,214556,183998.0,7731000.0
2012-04-02,20766,21340,20414,20899,70464,183225.0,7731000.0
2012-04-03,20899,21163,20149,20458,56600,179359.0,7731000.0
2012-04-04,20458,20899,19267,19797,79779,173561.0,7731000.0
2012-04-05,19400,20766,19091,20635,69431,180905.0,7731000.0
2012-04-06,20590,20590,19840,19929,45092,174721.0,7731000.0
2012-04-09,19664,19752,17812,18165,199822,159259.0,7731000.0
2012-04-10,17636,18077,16622,17151,186657,150368.0,7731000.0
2012-04-12,16754,17327,15343,15873,266909,139158.0,7731000.0
2012-04-13,16005,16842,16005,16799,119381,147276.0,7731000.0
2012-04-16,16401,17019,16269,16755,44747,146889.0,7731000.0
2012-04-17,16622,16842,16445,16446,40697,144183.0,7731000.0
2012-04-18,16666,17239,16578,16843,55847,147662.0,7731000.0
2012-04-19,16975,17327,16622,16622,64056,145729.0,7731000.0
2012-04-20,16534,16754,15960,16181,45965,141864.0,7731000.0
2012-04-23,16137,16225,14858,15255,124225,133746.0,7731000.0
2012-04-24,14902,17327,14814,17328,214010,151914.0,7731000.0
2012-04-25,17283,17944,16401,16931,168764,148435.0,7731000.0
2012-04-26,16842,17945,16225,16799,123899,147276.0,7731000.0
2012-04-27,16754,17195,16401,16622,85988,145729.0,7731000.0
2012-04-30,16710,16930,15916,16049,60030,140704.0,7731000.0
2012-05-02,15872,16886,15872,16666,77161,146116.0,7731000.0
2012-05-03,16798,16798,16313,16578,38763,145343.0,7731000.0
2012-05-04,16313,16622,16049,16225,32458,142250.0,7731000.0
2012-05-07,16137,16137,15608,15696,25383,137612.0,7731000.0
2012-05-08,16004,17327,15696,16931,105866,148435.0,7731000.0
2012-05-09,16754,17504,16666,17240,93497,151141.0,7731000.0
2012-05-10,17107,18077,16975,17328,209794,151914.0,7731000.0
2012-05-11,17327,18209,16842,16931,132568,148435.0,7731000.0
2012-05-14,17195,17636,16490,16578,61873,145343.0,7731000.0
2012-05-15,16181,16534,15564,15829,81521,138771.0,7731000.0
2012-05-16,15520,15872,14594,14594,76544,127948.0,7731000.0
2012-05-17,14109,15299,14109,14991,77711,131427.0,7731000.0
2012-05-18,14638,14770,13050,13051,125536,114419.0,7731000.0
2012-05-21,13227,13579,12654,12654,102773,110940.0,7731000.0
2012-05-22,12654,14153,12654,13580,351810,119057.0,7731000.0
2012-05-23,13579,14241,13403,13712,131474,120217.0,7731000.0
2012-05-24,13976,14065,13491,13933,55490,122150.0,7731000.0
2012-05-25,13888,14285,13844,13845,50055,121377.0,7731000.0
2012-05-29,13932,14285,13668,13889,59252,121763.0,7731000.0
2012-05-30,13976,13976,13139,13139,91607,115192.0,7731000.0
2012-05-31,13139,13580,12698,13227,72084,115965.0,7731000.0
2012-06-01,13227,13403,12874,12963,72535,113646.0,7731000.0
2012-06-04,12345,12521,11243,11287,202335,98957.0,7731000.0
2012-06-05,11287,12521,11287,12345,207073,108234.0,7731000.0
2012-06-07,12654,13227,12389,13227,176556,115965.0,7731000.0
2012-06-08,13095,13712,12521,12610,213957,110553.0,7731000.0
2012-06-11,12874,13050,12742,12830,103190,112486.0,7731000.0
2012-06-12,12477,12830,12389,12654,81128,110940.0,7731000.0
2012-06-13,12830,12830,12433,12434,54601,109007.0,7731000.0
2012-06-14,12521,13535,12433,13183,185839,115578.0,7731000.0
2012-06-15,13315,14109,13227,14109,212420,123696.0,7731000.0
2012-06-18,14417,16005,14373,15344,410739,134519.0,7731000.0
2012-06-19,15343,15343,14505,14947,209077,131040.0,7731000.0
2012-06-20,15211,15608,14902,15123,133168,132587.0,7731000.0
2012-06-21,15123,15167,14638,14770,98579,129494.0,7731000.0
2012-06-22,14461,14461,14109,14330,108646,125629.0,7731000.0
2012-06-25,14373,14505,13756,14418,95596,126402.0,7731000.0
2012-06-26,14109,14505,13932,14241,70657,124856.0,7731000.0
2012-06-27,14241,14373,13800,14153,71666,124083.0,7731000.0
2012-06-28,14153,14285,13844,13889,52728,121763.0,7731000.0
2012-06-29,13888,15123,13756,14947,203010,131040.0,7731000.0
2012-07-02,15079,15123,14638,15079,128987,132200.0,7731000.0
2012-07-03,15035,15740,14990,15167,154269,132973.0,7731000.0
2012-07-04,15211,15343,14858,14859,66248,130267.0,7731000.0
2012-07-05,14858,15652,14770,15652,163721,137225.0,7731000.0
2012-07-06,15696,16137,15475,15917,130936,139545.0,7731000.0
2012-07-09,15916,15916,15520,15652,74546,137225.0,7731000.0
2012-07-10,15652,15828,15079,15432,69667,135292.0,7731000.0
2012-07-11,15431,15960,15123,15961,87838,139931.0,7731000.0
2012-07-12,15960,16181,15564,15696,96319,137612.0,7731000.0
2012-07-13,15652,15828,14461,15476,115853,135679.0,7731000.0
2012-07-16,15696,15696,14902,15696,85495,137612.0,7731000.0
2012-07-17,15564,15564,15123,15255,59166,133746.0,7731000.0
2012-07-18,15343,15608,15035,15476,110109,135679.0,7731000.0
2012-07-19,15475,15916,15299,15564,88803,136452.0,7731000.0
2012-07-20,15475,15564,14902,14903,88352,130654.0,7731000.0
2012-07-23,14461,14505,13315,13315,170249,116738.0,7731000.0
2012-07-24,13050,13359,12301,12830,174029,112486.0,7731000.0
2012-07-25,12830,12830,11728,11728,106338,102822.0,7731000.0
2012-07-26,12036,12698,11904,12390,92626,108621.0,7731000.0
2012-07-27,12565,13227,12521,13095,69161,114805.0,7731000.0
2012-07-30,13183,13359,12565,12610,48369,110553.0,7731000.0
2012-07-31,12609,12962,12477,12786,41074,112100.0,7731000.0
2012-08-01,12610,12962,12477,12610,44430,110553.0,7731000.0
2012-08-02,12610,13006,12565,12654,49480,110940.0,7731000.0
2012-08-03,12477,12786,12389,12654,42670,110940.0,7731000.0
2012-08-06,12830,13139,12830,13007,31560,114032.0,7731000.0
