유니맥스글로벌(215090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-28,2359,2512,2273,2299,3256286,12402.0,5500000.0
2015-04-29,2298,2314,2273,2278,294353,12292.0,5500000.0
2015-04-30,2293,2293,2278,2278,189057,12292.0,5500000.0
2015-05-04,2283,2288,2268,2273,140054,12265.0,5500000.0
2015-05-06,2268,2283,2252,2268,95397,12238.0,5500000.0
2015-05-07,2278,2278,2242,2268,156357,12238.0,5500000.0
2015-05-08,2258,2273,2247,2268,105067,12238.0,5500000.0
2015-05-11,2252,2268,2247,2263,83790,12210.0,5500000.0
2015-05-12,2263,2268,2252,2263,31254,12210.0,5500000.0
2015-05-13,2252,2268,2252,2263,74537,12210.0,5500000.0
2015-05-14,2258,2303,2258,2283,27119,12320.0,5500000.0
2015-05-15,2268,2303,2268,2299,32458,12402.0,5500000.0
2015-05-18,2303,2303,2288,2299,28890,12402.0,5500000.0
2015-05-19,2303,2308,2278,2309,80200,12458.0,5500000.0
2015-05-20,2293,2303,2278,2294,53281,12375.0,5500000.0
2015-05-21,2278,2278,2268,2278,61557,12292.0,5500000.0
2015-05-22,2293,2293,2263,2278,42222,12292.0,5500000.0
2015-05-26,2268,2273,2263,2263,27962,12210.0,5500000.0
2015-05-27,2258,2268,2247,2253,46884,12155.0,5500000.0
2015-05-28,2273,2288,2252,2289,98340,12348.0,5500000.0
2015-05-29,2252,2263,2252,2253,32438,12155.0,5500000.0
2015-06-01,2258,2263,2252,2258,32231,12182.0,5500000.0
2015-06-02,2252,2258,2247,2248,49970,12128.0,5500000.0
2015-06-03,2247,2263,2247,2258,26390,12182.0,5500000.0
2015-06-04,2263,2263,2252,2258,10062,12182.0,5500000.0
2015-06-05,2247,2258,2247,2248,23071,12128.0,5500000.0
2015-06-08,2247,2247,2242,2243,51786,12100.0,5500000.0
2015-06-09,2242,2268,2242,2248,35650,12128.0,5500000.0
2015-06-10,2247,2247,2201,2243,103850,12100.0,5500000.0
2015-06-11,2237,2242,2201,2222,48470,11990.0,5500000.0
2015-06-12,2217,2217,2181,2197,49920,11852.0,5500000.0
2015-06-15,2191,2207,2191,2202,9796,11880.0,5500000.0
2015-06-16,2191,2191,2161,2166,35339,11688.0,5500000.0
2015-06-17,2217,2217,2125,2156,40118,11632.0,5500000.0
2015-06-18,2130,2140,2105,2105,21101,11358.0,5500000.0
2015-06-19,2232,2232,2110,2136,10525,11522.0,5500000.0
2015-06-22,2135,2171,2130,2151,16554,11605.0,5500000.0
2015-06-23,2161,2166,2130,2146,11855,11578.0,5500000.0
2015-06-24,2135,2156,2120,2141,15074,11550.0,5500000.0
2015-06-25,2166,2166,2115,2136,10256,11522.0,5500000.0
2015-06-26,2140,2156,2140,2156,34614,11632.0,5500000.0
2015-06-29,2150,2191,2140,2176,18238,11742.0,5500000.0
2015-06-30,2186,2222,2150,2171,6249,11715.0,5500000.0
2015-07-01,2191,2207,2181,2207,37010,11908.0,5500000.0
2015-07-02,2227,2232,2181,2182,23320,11770.0,5500000.0
2015-07-03,2227,2232,2176,2202,19343,11880.0,5500000.0
2015-07-06,2207,2212,2191,2192,15839,11825.0,5500000.0
2015-07-07,2171,2201,2171,2197,14745,11852.0,5500000.0
2015-07-08,2207,2207,2181,2202,6498,11880.0,5500000.0
2015-07-09,2201,2201,2166,2197,3421,11852.0,5500000.0
2015-07-10,2196,2232,2196,2222,9447,11990.0,5500000.0
2015-07-13,2222,2232,2186,2222,13550,11990.0,5500000.0
2015-07-14,2242,2242,2212,2222,6375,11990.0,5500000.0
2015-07-15,2222,2237,2212,2238,5010,12072.0,5500000.0
2015-07-16,2237,2237,2196,2207,1110,11908.0,5500000.0
2015-07-17,2196,2217,2196,2202,2306,11880.0,5500000.0
2015-07-20,2212,2232,2191,2212,15631,11935.0,5500000.0
2015-07-21,2212,2237,2207,2207,7861,11908.0,5500000.0
2015-07-22,2222,2273,2212,2243,35779,12100.0,5500000.0
2015-07-23,2288,2288,2227,2253,2013,12155.0,5500000.0
2015-07-24,2278,2278,2242,2253,7095,12155.0,5500000.0
2015-07-27,2237,2247,2232,2233,39190,12045.0,5500000.0
2015-07-28,2263,2263,2222,2233,13265,12045.0,5500000.0
2015-07-29,2237,2263,2237,2253,17457,12155.0,5500000.0
2015-07-30,2237,2268,2237,2263,9207,12210.0,5500000.0
2015-07-31,2252,2283,2252,2268,13311,12238.0,5500000.0
2015-08-03,2263,2288,2263,2283,10901,12320.0,5500000.0
2015-08-04,2293,2293,2263,2283,14204,12320.0,5500000.0
2015-08-05,2273,2278,2273,2278,5430,12292.0,5500000.0
2015-08-06,2283,2390,2283,2319,68830,12512.0,5500000.0
2015-08-07,2344,2344,2308,2314,51856,12485.0,5500000.0
2015-08-10,2303,2324,2293,2319,14963,12512.0,5500000.0
2015-08-11,2329,2329,2293,2314,1511,12485.0,5500000.0
2015-08-12,2283,2303,2252,2304,22729,12430.0,5500000.0
2015-08-13,2319,2319,2278,2304,4861,12430.0,5500000.0
2015-08-17,2283,2283,2278,2283,4696,12320.0,5500000.0
2015-08-18,2319,2319,2247,2258,2713,12182.0,5500000.0
2015-08-19,2242,2247,2232,2238,48264,12072.0,5500000.0
2015-08-20,2242,2258,2242,2243,3019,12100.0,5500000.0
2015-08-21,2232,2263,2227,2238,26620,12072.0,5500000.0
2015-08-24,2329,2329,2227,2238,14532,12072.0,5500000.0
2015-08-25,2242,2242,2232,2233,2309,12045.0,5500000.0
2015-08-26,2278,2278,2227,2258,1335,12182.0,5500000.0
2015-08-27,2242,2283,2222,2238,25984,12072.0,5500000.0
2015-08-28,2222,2237,2217,2217,13882,11962.0,5500000.0
2015-08-31,2217,2258,2217,2222,1126,11990.0,5500000.0
2015-09-01,2207,2212,2196,2212,18311,11935.0,5500000.0
2015-09-02,2212,2217,2181,2212,52737,11935.0,5500000.0
2015-09-03,2212,2232,2191,2233,4408,12045.0,5500000.0
2015-09-04,2232,2232,2176,2192,38471,11825.0,5500000.0
2015-09-07,2176,2212,2176,2212,5387,11935.0,5500000.0
2015-09-08,2186,2222,2186,2202,17185,11880.0,5500000.0
2015-09-09,2176,2201,2176,2192,7753,11825.0,5500000.0
2015-09-10,2181,2227,2181,2217,10844,11962.0,5500000.0
2015-09-11,2181,2227,2181,2187,8228,11798.0,5500000.0
2015-09-14,2176,2181,2176,2182,7531,11770.0,5500000.0
2015-09-15,2161,2191,2145,2151,3331,11605.0,5500000.0
2015-09-16,2150,2161,2145,2161,21827,11660.0,5500000.0
2015-09-17,2212,2212,2150,2156,1055,11632.0,5500000.0
2015-09-18,2140,2176,2140,2176,2002,11742.0,5500000.0
2015-09-21,2140,2150,2140,2146,10286,11578.0,5500000.0
2015-09-22,2176,2176,2135,2136,9327,11522.0,5500000.0
2015-09-23,2145,2145,2130,2136,3099,11522.0,5500000.0
2015-09-24,2140,2161,2140,2151,210,11605.0,5500000.0
2015-09-25,2140,2156,2140,2156,7628,11632.0,5500000.0
2015-09-30,2135,2145,2135,2141,13118,11550.0,5500000.0
2015-10-01,2145,2150,2145,2146,2439,11578.0,5500000.0
2015-10-02,2145,2150,2140,2141,2938,11550.0,5500000.0
2015-10-05,2140,2145,2135,2136,13672,11522.0,5500000.0
2015-10-06,2161,2161,2140,2141,3659,11550.0,5500000.0
2015-10-07,2166,2166,2140,2166,7823,11688.0,5500000.0
2015-10-08,2145,2166,2140,2151,3556,11605.0,5500000.0
2015-10-12,2156,2156,2140,2151,5900,11605.0,5500000.0
2015-10-13,2140,2150,2140,2146,6205,11578.0,5500000.0
2015-10-14,2140,2156,2140,2156,1663,11632.0,5500000.0
2015-10-15,2150,2150,2140,2151,7610,11605.0,5500000.0
2015-10-16,2166,2166,2156,2156,522,11632.0,5500000.0
2015-10-19,2171,2176,2145,2146,3113,11578.0,5500000.0
2015-10-20,2156,2156,2145,2146,2179,11578.0,5500000.0
2015-10-21,2140,2161,2140,2141,17252,11550.0,5500000.0
2015-10-22,2140,2161,2140,2146,8310,11578.0,5500000.0
2015-10-23,2140,2140,2135,2136,4130,11522.0,5500000.0
2015-10-26,2140,2156,2135,2136,11984,11522.0,5500000.0
2015-10-27,2140,2140,2130,2136,9377,11522.0,5500000.0
2015-10-28,2140,2140,2140,2141,6299,11550.0,5500000.0
2015-10-29,2150,2150,2135,2136,1544,11522.0,5500000.0
2015-10-30,2135,2135,2135,2136,2425,11522.0,5500000.0
2015-11-02,2135,2135,2130,2136,3522,11522.0,5500000.0
2015-11-03,2130,2135,2079,2085,6512,11248.0,5500000.0
2015-11-04,2110,2120,2110,2115,2047,11412.0,5500000.0
2015-11-05,2130,2130,2100,2110,13028,11385.0,5500000.0
2015-11-06,2120,2120,2089,2100,4646,11330.0,5500000.0
2015-11-09,2089,2094,2089,2090,5734,11275.0,5500000.0
2015-11-10,2069,2100,2059,2100,395,11330.0,5500000.0
2015-11-11,2054,2094,2054,2075,4015,11192.0,5500000.0
2015-11-12,2069,2084,2069,2085,1450,11248.0,5500000.0
2015-11-13,2079,2079,2069,2069,4028,11165.0,5500000.0
2015-11-16,2038,2064,2038,2054,2735,11082.0,5500000.0
2015-11-17,2064,2069,2059,2064,10776,11138.0,5500000.0
2015-11-18,2084,2084,2043,2064,6521,11138.0,5500000.0
2015-11-19,2064,2069,2043,2044,4344,11028.0,5500000.0
2015-11-20,2054,2054,2043,2054,1218,11082.0,5500000.0
2015-11-23,2049,2059,2038,2049,3899,11055.0,5500000.0
2015-11-24,2049,2059,2049,2059,2985,11110.0,5500000.0
2015-11-25,2043,2064,2043,2049,20776,11055.0,5500000.0
2015-11-26,2038,2069,2038,2064,8203,11138.0,5500000.0
2015-11-27,2038,2140,2038,2110,10049,11385.0,5500000.0
2015-11-30,2038,2094,2038,2095,14128,11302.0,5500000.0
2015-12-01,2038,2049,2033,2039,8631,11000.0,5500000.0
2015-12-02,2038,2074,2033,2034,6210,10972.0,5500000.0
2015-12-03,2038,2038,2028,2034,10784,10972.0,5500000.0
2015-12-04,2038,2038,2033,2034,6706,10972.0,5500000.0
2015-12-07,2033,2043,2028,2044,6599,11028.0,5500000.0
2015-12-08,2038,2038,2033,2034,6469,10972.0,5500000.0
2015-12-09,2033,2043,2033,2034,23354,10972.0,5500000.0
2015-12-10,2043,2043,2038,2044,2745,11028.0,5500000.0
2015-12-11,2038,2043,2038,2039,5003,11000.0,5500000.0
2015-12-14,2038,2043,2033,2034,11362,10972.0,5500000.0
2015-12-15,2038,2038,2038,2039,3943,11000.0,5500000.0
2015-12-16,2018,2038,2018,2039,697,11000.0,5500000.0
2015-12-17,2033,2038,2033,2039,3000,11000.0,5500000.0
2015-12-18,2033,2033,2033,2034,1000,10972.0,5500000.0
2015-12-21,2038,2038,2038,2039,2153,11000.0,5500000.0
2015-12-22,2038,2043,2038,2044,9210,11028.0,5500000.0
2015-12-23,2043,2064,2038,2064,10269,11138.0,5500000.0
2015-12-24,2028,2064,2028,2039,235,11000.0,5500000.0
2015-12-28,2033,2038,2033,2039,2606,11000.0,5500000.0
2015-12-29,2038,2054,2038,2054,1120,11082.0,5500000.0
2015-12-30,2054,2054,2028,2039,34,11000.0,5500000.0
2016-01-04,2038,2049,2038,2049,3219,11055.0,5500000.0
2016-01-05,2033,2054,2033,2044,1520,11028.0,5500000.0
2016-01-06,2043,2043,2038,2039,1022,11000.0,5500000.0
2016-01-07,2038,2038,2028,2034,3020,10972.0,5500000.0
2016-01-08,2033,2043,2033,2044,1645,11028.0,5500000.0
2016-01-11,2043,2043,2043,2044,2000,11028.0,5500000.0
2016-01-12,2038,2049,2038,2039,5020,11000.0,5500000.0
2016-01-13,2028,2038,2028,2034,1428,10972.0,5500000.0
2016-01-14,2028,2028,2028,2029,2104,10945.0,5500000.0
2016-01-15,2038,2043,2028,2044,829,11028.0,5500000.0
2016-01-18,2018,2028,2018,2018,722,10890.0,5500000.0
2016-01-19,2028,2059,2028,2049,117,11055.0,5500000.0
2016-01-20,2100,2100,2008,2044,585,11028.0,5500000.0
2016-01-21,2043,2043,2038,2039,5833,11000.0,5500000.0
2016-01-22,2038,2038,2018,2029,748,10945.0,5500000.0
2016-01-25,2028,2043,2018,2039,1430,11000.0,5500000.0
2016-01-26,2038,2038,2028,2029,601,10945.0,5500000.0
2016-01-27,2038,2038,2008,2024,3537,10918.0,5500000.0
2016-01-28,2028,2038,2013,2034,1170,10972.0,5500000.0
2016-01-29,2038,2038,2028,2034,511,10972.0,5500000.0
2016-02-01,2038,2043,2028,2044,3324,11028.0,5500000.0
2016-02-02,2049,2049,2028,2044,1215,11028.0,5500000.0
2016-02-03,2033,2038,2028,2029,1220,10945.0,5500000.0
2016-02-04,2043,2043,2028,2039,2285,11000.0,5500000.0
2016-02-05,2028,2049,2028,2029,1413,10945.0,5500000.0
2016-02-11,2028,2054,2013,2054,1086,11082.0,5500000.0
2016-02-12,2028,2064,2013,2059,7875,11110.0,5500000.0
2016-02-15,2038,2038,2038,2039,501,11000.0,5500000.0
2016-02-16,2008,2038,2008,2039,8187,11000.0,5500000.0
2016-02-17,2033,2033,2023,2029,8355,10945.0,5500000.0
2016-02-18,2028,2054,2028,2039,11751,11000.0,5500000.0
2016-02-19,2028,2038,2028,2039,26,11000.0,5500000.0
2016-02-22,2028,2038,2028,2039,4258,11000.0,5500000.0
2016-02-23,2033,2033,2028,2029,1146,10945.0,5500000.0
2016-02-24,2028,2028,2028,2029,2,10945.0,5500000.0
2016-02-25,2028,2038,2013,2039,1932,11000.0,5500000.0
2016-02-26,2033,2033,2008,2034,2042,10972.0,5500000.0
2016-02-29,2028,2033,2028,2034,991,10972.0,5500000.0
2016-03-02,2059,2059,2023,2029,1142,10945.0,5500000.0
2016-03-03,2028,2028,1977,2013,5443,10862.0,5500000.0
2016-03-04,2028,2038,2028,2039,11727,11000.0,5500000.0
2016-03-07,2100,2100,1992,1998,2090,10780.0,5500000.0
2016-03-08,2028,2028,2008,2024,143,10918.0,5500000.0
2016-03-09,2023,2023,1992,2018,1188,10890.0,5500000.0
2016-03-10,2028,2028,1992,2003,3001,10808.0,5500000.0
2016-03-11,2013,2013,1998,2013,2901,10862.0,5500000.0
2016-03-14,2028,2028,1998,1998,548,10780.0,5500000.0
2016-03-15,2018,2018,1998,2003,1381,10808.0,5500000.0
2016-03-16,2003,2003,1998,1998,1501,10780.0,5500000.0
2016-03-17,1998,2008,1998,2008,1007,10835.0,5500000.0
2016-03-18,2008,2008,2008,2008,500,10835.0,5500000.0
2016-03-21,2003,2003,2003,2003,600,10808.0,5500000.0
2016-03-22,2003,2013,1998,2013,1898,10862.0,5500000.0
2016-03-23,2008,2013,1998,2008,174,10835.0,5500000.0
2016-03-24,2008,2008,2008,2008,350,10835.0,5500000.0
2016-03-25,2008,2033,2003,2003,1131,10808.0,5500000.0
2016-03-28,2033,2033,2008,2013,625,10862.0,5500000.0
2016-03-29,1998,2033,1998,2034,12827,10972.0,5500000.0
2016-03-30,2008,2013,2008,2008,5953,10835.0,5500000.0
2016-03-31,1998,2003,1998,2003,6343,10808.0,5500000.0
2016-04-01,2028,2028,2003,2018,910,10890.0,5500000.0
2016-04-04,2003,2023,2003,2024,60,10918.0,5500000.0
2016-04-05,2028,2038,2003,2039,934,11000.0,5500000.0
2016-04-06,1998,2038,1998,2039,1168,11000.0,5500000.0
2016-04-07,2033,2033,2033,2034,3,10972.0,5500000.0
2016-04-08,2003,2038,2003,2034,1114,10972.0,5500000.0
2016-04-11,2018,2018,2003,2018,525,10890.0,5500000.0
2016-04-12,2018,2018,2003,2003,500,10808.0,5500000.0
2016-04-14,2018,2018,1992,2008,880,10835.0,5500000.0
2016-04-15,1998,2018,1998,2018,661,10890.0,5500000.0
2016-04-18,1998,2018,1987,2003,69604,10808.0,5500000.0
2016-04-19,1998,2008,1987,2003,6231,10808.0,5500000.0
2016-04-20,2003,2003,1992,2003,3705,10808.0,5500000.0
2016-04-21,2003,2003,1987,1998,3371,10780.0,5500000.0
2016-04-22,1987,1998,1982,1998,13961,10780.0,5500000.0
2016-04-25,1987,2003,1982,1998,6278,10780.0,5500000.0
2016-04-26,1987,1998,1982,1993,5512,10752.0,5500000.0
2016-04-27,1977,2003,1977,1998,8954,10780.0,5500000.0
2016-04-28,1982,1998,1977,1998,8415,10780.0,5500000.0
2016-04-29,1982,2008,1982,2003,5541,10808.0,5500000.0
2016-05-02,1992,2008,1987,2008,1002,10835.0,5500000.0
2016-05-03,2018,2018,1982,2008,559,10835.0,5500000.0
2016-05-04,2028,2028,2008,2018,15270,10890.0,5500000.0
2016-05-09,2008,2008,2008,2008,3249,10835.0,5500000.0
2016-05-10,1992,2008,1992,2008,286,10835.0,5500000.0
2016-05-11,2008,2008,2008,2008,0,10835.0,5500000.0
2016-05-12,1992,2013,1987,2013,2054,10862.0,5500000.0
2016-05-13,1992,2008,1987,2003,13910,10808.0,5500000.0
2016-05-16,2003,2013,1987,2013,21093,10862.0,5500000.0
2016-05-17,2018,2018,1992,2013,22643,10862.0,5500000.0
2016-05-18,1998,2018,1998,2018,10001,10890.0,5500000.0
2016-05-19,2018,2018,2018,2018,11000,10890.0,5500000.0
2016-05-20,1992,2018,1987,2018,4558,10890.0,5500000.0
2016-05-23,2028,2028,1987,2013,8527,10862.0,5500000.0
2016-05-24,2013,2013,2008,2013,2000,10862.0,5500000.0
2016-05-25,1998,2013,1998,2013,70,10862.0,5500000.0
2016-05-26,1998,2003,1987,2003,3899,10808.0,5500000.0
2016-05-27,1998,1998,1998,1998,2,10780.0,5500000.0
2016-05-30,1998,2013,1987,2013,26495,10862.0,5500000.0
2016-05-31,1987,2013,1987,2013,1886,10862.0,5500000.0
2016-06-01,1987,2003,1982,1983,13883,10698.0,5500000.0
2016-06-02,1998,1998,1998,1998,1,10780.0,5500000.0
2016-06-03,1977,2003,1977,1998,5494,10780.0,5500000.0
2016-06-07,1992,1992,1936,1988,41147,10725.0,5500000.0
2016-06-08,1972,1992,1972,1993,2042,10752.0,5500000.0
2016-06-09,1977,1992,1977,1993,2008,10752.0,5500000.0
2016-06-10,1982,1998,1977,1978,1104,10670.0,5500000.0
2016-06-13,1987,1998,1982,1998,4424,10780.0,5500000.0
2016-06-14,1977,1998,1977,1998,4909,10780.0,5500000.0
2016-06-15,1992,1992,1977,1988,1369,10725.0,5500000.0
2016-06-16,1977,1992,1977,1993,7881,10752.0,5500000.0
2016-06-17,1987,1992,1982,1993,42671,10752.0,5500000.0
2016-06-20,1992,1998,1987,1998,30648,10780.0,5500000.0
2016-06-21,1998,2003,1987,1988,115158,10725.0,5500000.0
2016-06-22,2008,2008,1987,2003,5174,10808.0,5500000.0
2016-06-23,2003,2003,1987,1998,1169,10780.0,5500000.0
2016-06-24,1987,2008,1987,2008,18302,10835.0,5500000.0
2016-06-27,1987,2003,1987,2003,4023,10808.0,5500000.0
2016-06-28,2003,2003,2003,2003,0,10808.0,5500000.0
2016-06-29,2003,2008,1992,2008,31468,10835.0,5500000.0
2016-06-30,1987,2023,1987,2018,6822,10890.0,5500000.0
2016-07-01,2028,2038,2028,2034,27681,10972.0,5500000.0
2016-07-04,2018,2033,2018,2034,244,10972.0,5500000.0
2016-07-05,2038,2038,2023,2024,6021,10918.0,5500000.0
2016-07-06,2018,2038,2018,2034,1036,10972.0,5500000.0
2016-07-07,2033,2033,2033,2034,1208,10972.0,5500000.0
2016-07-08,2038,2038,2023,2039,841,11000.0,5500000.0
2016-07-11,2038,2038,2018,2039,335,11000.0,5500000.0
2016-07-12,2018,2054,2018,2054,5183,11082.0,5500000.0
2016-07-13,2038,2054,2038,2054,5082,11082.0,5500000.0
2016-07-14,2038,2064,2038,2059,4627,11110.0,5500000.0
2016-07-15,2079,2079,2049,2069,6100,11165.0,5500000.0
2016-07-18,2043,2064,2043,2064,836,11138.0,5500000.0
2016-07-19,2043,2059,2043,2059,3188,11110.0,5500000.0
2016-07-20,2038,2054,2038,2039,2496,11000.0,5500000.0
2016-07-21,2028,2038,2028,2034,4040,10972.0,5500000.0
2016-07-22,2033,2074,2028,2064,15540,11138.0,5500000.0
2016-07-25,2064,2064,2064,2064,10,11138.0,5500000.0
2016-07-26,2038,2038,2028,2039,2434,11000.0,5500000.0
2016-07-27,2049,2049,2049,2049,10,11055.0,5500000.0
2016-07-28,2049,2049,2028,2049,59,11055.0,5500000.0
2016-07-29,2018,2049,2018,2049,359,11055.0,5500000.0
2016-08-01,2043,2043,2018,2044,1549,11028.0,5500000.0
2016-08-02,2049,2049,2023,2024,1200,10918.0,5500000.0
2016-08-03,2028,2028,2023,2024,396,10918.0,5500000.0
2016-08-04,2023,2064,2023,2064,1203,11138.0,5500000.0
2016-08-05,2023,2049,2003,2049,486,11055.0,5500000.0
2016-08-08,2008,2038,2008,2039,2121,11000.0,5500000.0
2016-08-09,2023,2038,2023,2039,13,11000.0,5500000.0
2016-08-10,2038,2038,2023,2039,58,11000.0,5500000.0
2016-08-11,2043,2043,2043,2044,10,11028.0,5500000.0
2016-08-12,2023,2043,2013,2039,1422,11000.0,5500000.0
2016-08-16,2013,2038,2013,2029,2734,10945.0,5500000.0
2016-08-17,2033,2038,2013,2039,946,11000.0,5500000.0
2016-08-18,2013,2038,2013,2039,2156,11000.0,5500000.0
2016-08-19,2013,2038,2013,2039,516,11000.0,5500000.0
2016-08-22,2013,2023,2013,2024,2208,10918.0,5500000.0
2016-08-23,2013,2038,2013,2039,18129,11000.0,5500000.0
2016-08-24,2013,2033,2008,2008,4338,10835.0,5500000.0
2016-08-25,2013,2033,2013,2034,11308,10972.0,5500000.0
2016-08-26,2023,2038,2023,2039,8138,11000.0,5500000.0
2016-08-29,2033,2049,2033,2039,3308,11000.0,5500000.0
2016-08-30,2038,2049,2038,2039,6957,11000.0,5500000.0
2016-08-31,2023,2049,2023,2049,12981,11055.0,5500000.0
2016-09-01,2043,2043,2038,2039,15196,11000.0,5500000.0
2016-09-02,2043,2049,2038,2039,1649,11000.0,5500000.0
2016-09-05,2049,2059,2043,2054,13773,11082.0,5500000.0
2016-09-06,2049,2059,2038,2044,10339,11028.0,5500000.0
2016-09-07,2043,2054,2043,2054,8901,11082.0,5500000.0
2016-09-08,2043,2049,2043,2044,4301,11028.0,5500000.0
2016-09-09,2049,2049,2043,2044,6016,11028.0,5500000.0
2016-09-12,2054,2054,2038,2049,734,11055.0,5500000.0
2016-09-13,2038,2038,2038,2039,40,11000.0,5500000.0
2016-09-19,2038,2038,2038,2039,14931,11000.0,5500000.0
2016-09-20,2038,2049,2038,2049,6641,11055.0,5500000.0
2016-09-21,2028,2038,2028,2039,1009,11000.0,5500000.0
2016-09-22,2038,2043,2038,2039,6687,11000.0,5500000.0
2016-09-23,2033,2033,2033,2034,2000,10972.0,5500000.0
2016-09-26,2038,2038,2033,2034,4083,10972.0,5500000.0
2016-09-27,2033,2043,2018,2044,11475,11028.0,5500000.0
2016-09-28,2023,2033,2018,2034,10767,10972.0,5500000.0
2016-09-29,2028,2049,2023,2049,2623,11055.0,5500000.0
2016-09-30,2028,2038,2028,2029,4255,10945.0,5500000.0
2016-10-04,2033,2033,2028,2029,1098,10945.0,5500000.0
2016-10-05,2033,2033,2028,2034,8533,10972.0,5500000.0
2016-10-06,2028,2033,2028,2034,1330,10972.0,5500000.0
2016-10-07,2033,2038,2028,2029,2797,10945.0,5500000.0
2016-10-10,2023,2064,2023,2049,1643,11055.0,5500000.0
2016-10-11,2028,2049,2028,2049,531,11055.0,5500000.0
2016-10-12,2049,2049,2028,2049,4906,11055.0,5500000.0
2016-10-13,2054,2054,2028,2039,9110,11000.0,5500000.0
2016-10-14,2038,2038,2023,2039,1836,11000.0,5500000.0
2016-10-17,2028,2038,2028,2034,339,10972.0,5500000.0
2016-10-18,2043,2043,2028,2039,170,11000.0,5500000.0
2016-10-19,2033,2064,2013,2064,2552,11138.0,5500000.0
2016-10-20,2049,2049,2033,2049,759,11055.0,5500000.0
2016-10-21,2059,2059,2038,2044,2195,11028.0,5500000.0
2016-10-24,2018,2028,2018,2024,9795,10918.0,5500000.0
2016-10-25,2023,2023,2023,2024,241,10918.0,5500000.0
2016-10-26,2023,2028,2023,2024,12797,10918.0,5500000.0
2016-10-27,2023,2038,2023,2039,7081,11000.0,5500000.0
2016-10-28,2033,2033,2033,2034,0,10972.0,5500000.0
2016-10-31,2033,2033,2033,2034,0,10972.0,5500000.0
2016-11-01,2033,2038,2023,2039,6636,11000.0,5500000.0
2016-11-02,2023,2038,2023,2039,1868,11000.0,5500000.0
2016-11-03,2023,2033,2023,2034,30176,10972.0,5500000.0
2016-11-04,2033,2033,2033,2034,0,,
2016-11-07,2038,2038,2018,2034,1441,10972.0,5500000.0
2016-11-08,2038,2038,2008,2034,5461,10972.0,5500000.0
2016-11-09,2038,2038,2013,2034,1549,10972.0,5500000.0
2016-11-10,2038,2038,2008,2034,10148,10972.0,5500000.0
2016-11-11,2033,2033,2033,2034,0,,
2016-11-14,2008,2028,1998,2029,26417,10945.0,5500000.0
2016-11-15,2033,2033,1998,2003,3714,10808.0,5500000.0
2016-11-16,2003,2023,2003,2013,11271,10862.0,5500000.0
2016-11-17,2013,2043,2013,2013,6800,10862.0,5500000.0
2016-11-18,2074,2074,2013,2039,231,11000.0,5500000.0
2016-11-21,2018,2038,2018,2018,18304,10890.0,5500000.0
2016-11-22,2013,2084,2013,2049,5555,11055.0,5500000.0
2016-11-23,2018,2033,2018,2034,2370,10972.0,5500000.0
2016-11-24,2013,2028,2013,2029,110,10945.0,5500000.0
2016-11-25,2049,2049,2013,2029,4044,10945.0,5500000.0
2016-11-28,2059,2059,2028,2039,671,11000.0,5500000.0
2016-11-29,2013,2043,2013,2034,2471,10972.0,5500000.0
2016-11-30,2018,2038,2018,2034,662,10972.0,5500000.0
2016-12-01,2013,2038,2013,2039,17551,11000.0,5500000.0
2016-12-02,2013,2033,2013,2034,601,10972.0,5500000.0
2016-12-05,2008,2049,2008,2034,8,10972.0,5500000.0
2016-12-06,2013,2038,2013,2039,52,11000.0,5500000.0
2016-12-07,2018,2038,2008,2034,6698,10972.0,5500000.0
2016-12-08,2038,2038,2038,2039,11,11000.0,5500000.0
2016-12-09,2013,2038,2013,2039,21,11000.0,5500000.0
2016-12-12,2008,2033,2008,2034,1012,10972.0,5500000.0
2016-12-13,2033,2033,2033,2034,1000,10972.0,5500000.0
2016-12-14,2028,2033,2013,2029,668,10945.0,5500000.0
2016-12-15,1998,2023,1998,2024,569,10918.0,5500000.0
2016-12-16,1998,2038,1998,2039,182,11000.0,5500000.0
2016-12-19,2043,2043,2043,2044,10,,
2016-12-20,2013,2038,2013,2013,1529,10862.0,5500000.0
2016-12-21,2023,2023,2018,2024,30,10918.0,5500000.0
2016-12-22,2023,2028,2023,2024,620,10918.0,5500000.0
2016-12-23,2028,2028,2013,2024,465,10918.0,5500000.0
