디딤(217620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-23,1940,1965,1940,1960,13662,14602.0,7450000.0
2017-02-24,1940,1965,1935,1955,129955,14565.0,7450000.0
2017-02-27,1940,1955,1935,1940,25719,14453.0,7450000.0
2017-02-28,1955,1960,1940,1955,37533,14565.0,7450000.0
2017-03-02,1970,1970,1940,1955,6770,14565.0,7450000.0
2017-03-03,1955,1965,1945,1960,4176,14602.0,7450000.0
2017-03-06,1975,1975,1945,1965,3903,14639.0,7450000.0
2017-03-07,1970,1970,1945,1965,2548,14639.0,7450000.0
2017-03-08,1970,1970,1950,1965,10217,14639.0,7450000.0
2017-03-09,1960,1965,1950,1965,1706,14639.0,7450000.0
2017-03-10,1955,1980,1955,1970,7219,14676.0,7450000.0
2017-03-13,1950,1975,1935,1970,16187,14676.0,7450000.0
2017-03-14,1970,1985,1970,1985,19584,14788.0,7450000.0
2017-03-15,1980,1990,1965,1990,21348,14826.0,7450000.0
2017-03-16,1995,2000,1985,1985,17872,14788.0,7450000.0
2017-03-17,1995,2000,1975,1985,10699,14788.0,7450000.0
2017-03-20,1990,1995,1970,1985,24663,14788.0,7450000.0
2017-03-21,1990,2000,1970,1990,11712,14826.0,7450000.0
2017-03-22,1985,1995,1970,1990,4775,14826.0,7450000.0
2017-03-23,1990,1995,1965,1995,36496,14863.0,7450000.0
2017-03-24,2005,2005,1980,1995,10319,14863.0,7450000.0
2017-03-27,1980,2000,1980,1995,8322,14863.0,7450000.0
2017-03-28,1995,2005,1995,2000,23227,14900.0,7450000.0
2017-03-29,1995,2000,1985,1995,18965,14863.0,7450000.0
2017-03-30,1995,2000,1995,2000,17948,14900.0,7450000.0
2017-03-31,1995,2005,1995,2005,10987,14937.0,7450000.0
2017-04-03,2005,2045,2000,2010,26181,14974.0,7450000.0
2017-04-04,2000,2020,1990,2020,19971,15049.0,7450000.0
2017-04-05,2020,2020,1985,2010,5141,14974.0,7450000.0
2017-04-06,1995,2030,1995,2015,12164,15012.0,7450000.0
2017-04-07,2030,2030,1990,2025,32392,15086.0,7450000.0
2017-04-10,1995,2020,1995,2020,8576,15049.0,7450000.0
2017-04-11,2000,2045,2000,2030,71909,15124.0,7450000.0
2017-04-12,2030,2045,2015,2040,72863,15198.0,7450000.0
2017-04-13,2035,2045,2020,2045,41155,15235.0,7450000.0
2017-04-14,0,0,0,2045,0,15235.0,7450000.0
2017-04-17,0,0,0,2045,0,,
2017-04-18,0,0,0,2045,0,,
2017-04-19,0,0,0,2045,0,,
2017-04-20,0,0,0,2045,0,,
2017-04-21,0,0,0,2045,0,,
2017-04-24,0,0,0,2045,0,,
2017-04-25,0,0,0,2045,0,,
2017-04-26,0,0,0,2045,0,,
2017-04-27,0,0,0,2045,0,,
2017-04-28,0,0,0,2045,0,,
2017-05-02,0,0,0,2045,0,,
2017-05-04,0,0,0,2045,0,,
2017-05-08,0,0,0,2045,0,,
2017-05-10,0,0,0,2045,0,,
2017-05-11,0,0,0,2045,0,,
2017-05-12,0,0,0,2045,0,,
2017-05-15,0,0,0,2045,0,,
2017-05-16,0,0,0,2045,0,,
2017-05-17,0,0,0,2045,0,,
2017-05-18,0,0,0,2045,0,,
2017-05-19,0,0,0,2045,0,,
2017-05-22,0,0,0,2045,0,,
2017-05-23,0,0,0,2045,0,,
2017-05-24,0,0,0,2045,0,,
2017-05-25,0,0,0,2045,0,,
2017-05-26,2050,2070,2005,2030,237633,15124.0,7450000.0
2017-05-29,2040,2060,2025,2040,69212,15198.0,7450000.0
2017-05-30,2040,2060,2035,2035,38371,15161.0,7450000.0
2017-05-31,2035,2050,2010,2040,48023,15198.0,7450000.0
2017-06-01,2045,2045,1995,2020,78124,15049.0,7450000.0
2017-06-02,2015,2035,2005,2015,57534,15012.0,7450000.0
2017-06-05,2015,2030,1990,2005,90863,14937.0,7450000.0
2017-06-07,2000,2015,2000,2010,24325,14974.0,7450000.0
2017-06-08,2000,2015,1995,1995,55247,14863.0,7450000.0
2017-06-09,2010,2010,1985,1985,66628,14788.0,7450000.0
2017-06-12,1985,2005,1985,2000,19996,14900.0,7450000.0
2017-06-13,2000,2000,1990,1990,7485,14826.0,7450000.0
2017-06-14,1990,2005,1980,2000,6914,14900.0,7450000.0
2017-06-15,2000,2005,1985,2005,3603,14937.0,7450000.0
2017-06-16,2000,2005,1985,1985,23058,14788.0,7450000.0
2017-06-19,1985,2000,1975,1975,63022,14714.0,7450000.0
2017-06-20,1995,1995,1965,1990,33368,14826.0,7450000.0
2017-06-21,1990,1990,1970,1975,4421,14714.0,7450000.0
2017-06-22,1990,1990,1965,1980,5647,14751.0,7450000.0
2017-06-23,1965,1980,1965,1970,4364,14676.0,7450000.0
2017-06-26,1985,2055,1960,1995,146960,14863.0,7450000.0
2017-06-27,2025,2055,2000,2020,101446,15049.0,7450000.0
2017-06-28,2030,2030,2005,2025,31548,15086.0,7450000.0
2017-06-29,2025,2050,2010,2030,179946,15124.0,7450000.0
2017-06-30,2065,2180,2005,2015,1444357,15012.0,7450000.0
2017-07-03,2040,2150,2015,2100,977315,15645.0,7450000.0
2017-07-04,2500,2550,2055,2150,6321344,16018.0,7450000.0
2017-07-05,2125,2130,2050,2070,1135590,15422.0,7450000.0
2017-07-06,2060,2630,2045,2210,17856681,16464.0,7450000.0
2017-07-07,2155,2430,2120,2165,8962594,16129.0,7450000.0
2017-07-10,2165,2240,2055,2070,2250539,15422.0,7450000.0
2017-07-11,2095,2275,2080,2120,3421919,15794.0,7450000.0
2017-07-12,2500,2600,2120,2150,6713683,16018.0,7450000.0
2017-07-13,2180,2300,2110,2230,1913319,16614.0,7450000.0
2017-07-14,2180,2225,2140,2170,960041,16166.0,7450000.0
2017-07-17,2145,2185,2125,2170,406456,16166.0,7450000.0
2017-07-18,2115,2485,2080,2220,3805540,16539.0,7450000.0
2017-07-19,2175,2205,2140,2170,689832,16166.0,7450000.0
2017-07-20,2155,2350,2140,2235,1220957,16651.0,7450000.0
2017-07-21,2205,2300,2185,2240,343733,16688.0,7450000.0
2017-07-24,2225,2275,2175,2175,293058,16204.0,7450000.0
2017-07-25,2160,2200,2110,2125,281896,15831.0,7450000.0
2017-07-26,2130,2170,2060,2065,228906,15384.0,7450000.0
2017-07-27,2080,2080,2015,2035,193562,15161.0,7450000.0
2017-07-28,2035,2035,1980,2005,176315,14937.0,7450000.0
2017-07-31,2010,2270,2010,2080,796791,15496.0,7450000.0
2017-08-01,2080,2140,2055,2105,251355,15682.0,7450000.0
2017-08-02,2090,2150,2080,2085,174662,15533.0,7450000.0
2017-08-03,2080,2110,2060,2085,89469,15533.0,7450000.0
2017-08-04,2180,2180,2055,2080,170985,15496.0,7450000.0
2017-08-07,2100,2135,2055,2080,47641,15496.0,7450000.0
2017-08-08,2050,2080,2050,2050,46136,15272.0,7450000.0
2017-08-09,2055,2095,2050,2060,39737,15347.0,7450000.0
2017-08-10,2060,2180,2050,2080,123561,15496.0,7450000.0
2017-08-11,2085,2120,2060,2085,140418,15533.0,7450000.0
2017-08-14,2045,2145,2045,2090,54149,15570.0,7450000.0
2017-08-16,2090,2145,2060,2110,80349,15720.0,7450000.0
2017-08-17,2150,2150,2080,2105,52023,15682.0,7450000.0
2017-08-18,2095,2125,2085,2120,30985,15794.0,7450000.0
2017-08-21,2130,2135,2100,2130,50615,15868.0,7450000.0
2017-08-22,2105,2300,2105,2145,365690,15980.0,7450000.0
2017-08-23,2180,2210,2150,2180,117012,16241.0,7450000.0
2017-08-24,2180,2260,2170,2195,165838,16353.0,7450000.0
2017-08-25,2250,2260,2185,2240,195547,16688.0,7450000.0
2017-08-28,2240,2270,2190,2235,103485,16651.0,7450000.0
2017-08-29,2230,2270,2215,2250,90099,16762.0,7450000.0
2017-08-30,2250,2270,2130,2210,128624,16464.0,7450000.0
2017-08-31,2210,2230,2025,2110,391158,74276.0,35201905.0
2017-09-01,2105,2165,2060,2085,146371,73396.0,35201905.0
2017-09-04,2025,2095,2025,2080,73951,73220.0,35201905.0
2017-09-05,2040,2100,2015,2075,108203,73044.0,35201905.0
2017-09-06,2075,2100,2005,2050,133446,72164.0,35201905.0
2017-09-07,2030,2075,2015,2070,165634,72868.0,35201905.0
2017-09-08,2050,2080,2020,2080,92400,73220.0,35201905.0
2017-09-11,2080,2110,2035,2110,56934,74276.0,35201905.0
2017-09-12,2110,2135,2050,2100,24123,73924.0,35201905.0
2017-09-13,2100,2100,2015,2050,23831,72164.0,35201905.0
2017-09-14,2045,2095,2030,2090,66414,73572.0,35201905.0
2017-09-15,2050,2145,2050,2065,107063,72692.0,35201905.0
2017-09-18,2120,2120,2050,2070,67345,72868.0,35201905.0
2017-09-19,2070,2275,2050,2140,428188,75332.0,35201905.0
2017-09-20,2110,2190,2105,2135,139250,75156.0,35201905.0
2017-09-21,2120,2500,2120,2260,1337580,79556.0,35201905.0
2017-09-22,2310,2565,2200,2290,1269480,80612.0,35201905.0
2017-09-25,2340,2375,2255,2300,165011,80964.0,35201905.0
2017-09-26,2270,2295,2140,2160,124665,76036.0,35201905.0
2017-09-27,2210,2210,2130,2130,70671,74980.0,35201905.0
2017-09-28,2140,2170,2080,2115,70485,74452.0,35201905.0
2017-09-29,2110,2160,2100,2140,41490,75332.0,35201905.0
2017-10-10,2105,2210,2105,2155,19277,75860.0,35201905.0
2017-10-11,2195,2195,2135,2180,10405,76740.0,35201905.0
2017-10-12,2200,2240,2080,2160,51841,76036.0,35201905.0
2017-10-13,2160,2160,2090,2120,76774,74628.0,35201905.0
2017-10-16,2095,2150,2050,2135,41261,75156.0,35201905.0
2017-10-17,2135,2155,2090,2095,16169,73748.0,35201905.0
2017-10-18,2095,2145,2080,2080,8423,73220.0,35201905.0
2017-10-19,2065,2300,2065,2185,399133,76916.0,35201905.0
2017-10-20,2140,2225,2140,2215,45161,77972.0,35201905.0
2017-10-23,2215,2225,2110,2145,32565,75508.0,35201905.0
2017-10-24,2160,2200,2090,2105,52141,74100.0,35201905.0
2017-10-25,2140,2170,2095,2110,27378,74276.0,35201905.0
2017-10-26,2090,2135,2090,2105,45573,74100.0,35201905.0
2017-10-27,2105,2150,2100,2150,21901,75684.0,35201905.0
2017-10-30,2200,2200,2125,2170,12638,76388.0,35201905.0
2017-10-31,2135,2200,2135,2170,12134,76388.0,35201905.0
2017-11-01,2170,2200,2140,2180,88271,76740.0,35201905.0
2017-11-02,2180,2190,2105,2170,35327,76388.0,35201905.0
2017-11-03,2170,2190,2130,2165,4416,76212.0,35201905.0
2017-11-06,2200,2200,2130,2130,11984,74980.0,35201905.0
2017-11-07,2160,2160,2095,2150,15957,75684.0,35201905.0
2017-11-08,2150,2170,2105,2120,8207,74628.0,35201905.0
2017-11-09,2100,2190,2090,2170,27706,76388.0,35201905.0
2017-11-10,2190,2190,2095,2130,30495,74980.0,35201905.0
2017-11-13,2130,2150,2100,2115,13709,74452.0,35201905.0
2017-11-14,2200,2200,2075,2135,95089,75156.0,35201905.0
2017-11-15,2115,2135,2040,2045,185073,71988.0,35201905.0
2017-11-16,2055,2130,2030,2130,75080,74980.0,35201905.0
2017-11-17,2180,2180,2090,2130,20780,74980.0,35201905.0
2017-11-20,2155,2155,2055,2120,6087,74628.0,35201905.0
2017-11-21,2120,2120,2050,2085,15938,73396.0,35201905.0
2017-11-22,2030,2085,2000,2025,37942,71284.0,35201905.0
2017-11-23,2020,2130,1985,2065,42617,72692.0,35201905.0
2017-11-24,2035,2095,2035,2065,6591,72692.0,35201905.0
2017-11-27,2045,2060,1995,2025,67164,71284.0,35201905.0
2017-11-28,2070,2070,2015,2035,48529,71636.0,35201905.0
2017-11-29,2070,2085,2015,2050,36557,72164.0,35201905.0
2017-11-30,2095,2240,2015,2090,267619,73572.0,35201905.0
2017-12-01,2085,2085,2025,2075,50912,73044.0,35201905.0
2017-12-04,2035,2055,1960,2000,40472,70404.0,35201905.0
2017-12-05,2000,2020,1920,1985,49599,69876.0,35201905.0
2017-12-06,1935,2000,1935,1965,25662,69172.0,35201905.0
2017-12-07,2020,2020,1885,1895,34302,66708.0,35201905.0
2017-12-08,1860,1895,1785,1865,97602,65652.0,35201905.0
2017-12-11,1875,2420,1815,2000,1656803,70404.0,35201905.0
2017-12-12,1975,1995,1850,1910,302711,67236.0,35201905.0
2017-12-13,1935,2275,1915,2060,458356,72516.0,35201905.0
2017-12-14,2090,2205,2020,2070,148942,72868.0,35201905.0
2017-12-15,2040,2200,2025,2105,196877,74100.0,35201905.0
2017-12-18,2085,2165,2075,2115,64631,74452.0,35201905.0
2017-12-19,2115,2140,2090,2130,123111,74980.0,35201905.0
2017-12-20,2160,2190,2075,2080,58789,73220.0,35201905.0
2017-12-21,2075,2135,2020,2095,69721,73748.0,35201905.0
2017-12-22,2125,2125,2065,2100,67733,73924.0,35201905.0
2017-12-26,2120,2130,2075,2090,12640,73572.0,35201905.0
2017-12-27,2030,2115,2030,2115,14691,74452.0,35201905.0
2017-12-28,2120,2165,2120,2140,25857,75332.0,35201905.0
2018-01-02,2120,2150,2090,2145,12503,75508.0,35201905.0
2018-01-03,2150,2150,2070,2095,13940,73748.0,35201905.0
2018-01-04,2095,2170,2090,2120,12390,74628.0,35201905.0
2018-01-05,2145,2145,2055,2080,71110,73220.0,35201905.0
2018-01-08,2095,2095,2060,2070,39562,72868.0,35201905.0
2018-01-09,2050,2150,2050,2095,55161,73748.0,35201905.0
2018-01-10,2155,2155,2055,2060,13146,72516.0,35201905.0
2018-01-11,2150,2150,2060,2140,20012,75332.0,35201905.0
2018-01-12,2140,2160,2045,2085,53407,73396.0,35201905.0
2018-01-15,2085,2100,2050,2100,31401,73924.0,35201905.0
2018-01-16,2090,2100,2055,2070,36093,72868.0,35201905.0
2018-01-17,2130,2130,2055,2060,17762,72516.0,35201905.0
2018-01-18,2060,2090,2060,2090,20578,73572.0,35201905.0
2018-01-19,2085,2120,2085,2100,8113,73924.0,35201905.0
2018-01-22,2100,2130,2055,2130,43349,74980.0,35201905.0
2018-01-23,2130,2190,2045,2045,114707,71988.0,35201905.0
2018-01-24,2050,2060,2035,2050,59873,72164.0,35201905.0
2018-01-25,2050,2060,2035,2050,11299,72164.0,35201905.0
2018-01-26,2040,2060,2030,2030,19602,71460.0,35201905.0
2018-01-29,2065,2090,2015,2050,44835,72164.0,35201905.0
2018-01-30,2050,2050,2020,2045,14148,71988.0,35201905.0
2018-01-31,2020,2050,2010,2045,33232,71988.0,35201905.0
2018-02-01,2045,2145,2020,2140,46211,75332.0,35201905.0
2018-02-02,2105,2140,2025,2035,86339,71636.0,35201905.0
2018-02-05,2030,2030,2000,2000,40143,70404.0,35201905.0
2018-02-06,1995,1995,1955,1985,24132,69876.0,35201905.0
2018-02-07,2025,2025,1975,2010,17946,70756.0,35201905.0
2018-02-08,2015,2015,1980,2000,8329,70404.0,35201905.0
2018-02-09,1995,2000,1965,2000,3543,70404.0,35201905.0
2018-02-12,2005,2010,1975,2000,13694,70404.0,35201905.0
2018-02-13,2030,2030,1985,2005,8117,70580.0,35201905.0
2018-02-14,2000,2030,1985,1985,3691,69876.0,35201905.0
2018-02-19,1990,2095,1990,2065,22491,72692.0,35201905.0
2018-02-20,2075,2110,2050,2070,29246,72868.0,35201905.0
2018-02-21,2075,2080,2060,2080,10189,73220.0,35201905.0
2018-02-22,2050,2080,2030,2065,6435,72692.0,35201905.0
2018-02-23,2070,2110,2055,2090,28690,73572.0,35201905.0
2018-02-26,2100,2100,2075,2085,31173,73396.0,35201905.0
2018-02-27,2095,2120,2080,2100,38236,73924.0,35201905.0
2018-02-28,2100,2100,2070,2095,34558,73748.0,35201905.0
2018-03-02,2090,2115,2065,2070,22730,72868.0,35201905.0
2018-03-05,2070,2120,2050,2070,49183,72868.0,35201905.0
2018-03-06,2095,2095,2050,2060,4898,72516.0,35201905.0
2018-03-07,2140,2140,2020,2040,17784,71812.0,35201905.0
2018-03-08,2040,2070,2020,2040,9842,71812.0,35201905.0
2018-03-09,2030,2050,1975,2030,10829,71460.0,35201905.0
2018-03-12,2030,2040,2010,2035,17004,71636.0,35201905.0
2018-03-13,2045,2050,2010,2030,3840,71460.0,35201905.0
2018-03-14,2030,2060,2010,2035,9936,71636.0,35201905.0
2018-03-15,2010,2085,2005,2025,14218,71284.0,35201905.0
2018-03-16,2035,2100,1985,2035,14965,71636.0,35201905.0
2018-03-19,2030,2030,1995,2015,10020,70932.0,35201905.0
2018-03-20,2015,2080,2000,2030,29143,71460.0,35201905.0
2018-03-21,2030,2030,2005,2025,6095,71284.0,35201905.0
2018-03-22,2025,2025,1985,1995,9102,70228.0,35201905.0
2018-03-23,2025,2025,1965,2000,14804,70404.0,35201905.0
2018-03-26,1920,2000,1920,1950,17375,68644.0,35201905.0
2018-03-27,1980,2055,1955,1995,1063,70228.0,35201905.0
2018-03-28,2000,2000,1960,1970,3826,69348.0,35201905.0
2018-03-29,2025,2025,1950,1950,6859,68644.0,35201905.0
2018-03-30,1960,2020,1955,2000,17457,70404.0,35201905.0
2018-04-02,1980,2010,1965,1985,5948,69876.0,35201905.0
2018-04-03,1960,2000,1945,2000,29043,70404.0,35201905.0
2018-04-04,2000,2000,1955,1970,3476,69348.0,35201905.0
2018-04-05,1950,1960,1925,1955,6956,68820.0,35201905.0
2018-04-06,1935,1955,1935,1955,4083,68820.0,35201905.0
2018-04-09,1950,1955,1920,1955,6024,68820.0,35201905.0
2018-04-10,1950,1950,1910,1920,4029,67588.0,35201905.0
2018-04-11,1915,1945,1910,1935,4561,68116.0,35201905.0
2018-04-12,1925,1925,1910,1925,10053,67764.0,35201905.0
2018-04-13,2000,2000,1890,1910,16920,67236.0,35201905.0
2018-04-16,1930,1945,1895,1910,9860,67236.0,35201905.0
2018-04-17,1930,1930,1880,1900,11456,66884.0,35201905.0
2018-04-18,1880,1900,1860,1860,15743,65476.0,35201905.0
2018-04-19,1870,1935,1865,1935,11696,68116.0,35201905.0
2018-04-20,1935,1955,1895,1950,14724,68644.0,35201905.0
2018-04-23,1925,2240,1925,2120,167654,74628.0,35201905.0
2018-04-24,2120,2120,2030,2120,47992,74628.0,35201905.0
2018-04-25,2090,2095,2045,2095,14522,73748.0,35201905.0
2018-04-26,2100,2125,2025,2055,13304,72340.0,35201905.0
2018-04-27,2025,2100,2025,2090,9011,73572.0,35201905.0
2018-04-30,2120,2120,1995,2050,5273,72164.0,35201905.0
2018-05-02,1980,2050,1940,1985,25807,69876.0,35201905.0
2018-05-03,2050,2080,1995,2010,11530,70756.0,35201905.0
2018-05-04,2025,2075,1830,1895,218615,66708.0,35201905.0
2018-05-08,1895,1940,1895,1900,37191,66884.0,35201905.0
2018-05-09,1915,1920,1885,1895,17718,66708.0,35201905.0
2018-05-10,1900,1915,1890,1910,5723,67236.0,35201905.0
2018-05-11,1925,1925,1890,1920,18269,67588.0,35201905.0
2018-05-14,1920,1960,1920,1925,47716,67764.0,35201905.0
2018-05-15,1925,2000,1920,1955,17482,68820.0,35201905.0
2018-05-16,1965,1990,1935,1955,16599,68820.0,35201905.0
2018-05-17,1955,1985,1935,1945,7603,68468.0,35201905.0
2018-05-18,1910,1990,1910,1940,14948,68292.0,35201905.0
2018-05-21,1940,2070,1940,2040,34389,71812.0,35201905.0
2018-05-23,2060,2085,1990,2055,32858,72340.0,35201905.0
2018-05-24,2080,2080,2010,2080,28354,73220.0,35201905.0
2018-05-25,2060,2080,2025,2080,8874,73220.0,35201905.0
2018-05-28,2105,2105,2025,2080,14598,73220.0,35201905.0
2018-05-29,2080,2080,1980,2060,17488,72516.0,35201905.0
2018-05-30,2055,2090,1985,2050,26745,72164.0,35201905.0
2018-05-31,2100,2100,2020,2055,1880,72340.0,35201905.0
2018-06-01,2090,2090,1980,2010,23037,70756.0,35201905.0
2018-06-04,2060,2090,2000,2010,18194,70756.0,35201905.0
2018-06-05,2020,2085,2020,2035,34620,71636.0,35201905.0
2018-06-07,2085,2085,2050,2055,22277,72340.0,35201905.0
2018-06-08,2090,2160,2040,2040,106019,71812.0,35201905.0
2018-06-11,2030,2110,2030,2070,44977,72868.0,35201905.0
2018-06-12,2055,2150,2055,2130,111371,74980.0,35201905.0
2018-06-14,2170,2760,2120,2450,5032755,86245.0,35201905.0
2018-06-15,2465,2590,2335,2590,893588,91173.0,35201905.0
2018-06-18,2565,2565,2370,2475,423243,87125.0,35201905.0
2018-06-19,2415,2470,2215,2245,433680,79028.0,35201905.0
2018-06-20,2245,2335,2200,2295,306962,80788.0,35201905.0
2018-06-21,2315,2320,2190,2200,238646,77444.0,35201905.0
2018-06-22,2245,2370,2210,2370,212104,83429.0,35201905.0
2018-06-25,2380,3080,2320,3080,1995785,108422.0,35201905.0
2018-06-26,3600,4000,3120,3150,7356184,110886.0,35201905.0
2018-06-27,3220,4050,3160,4030,11025477,141864.0,35201905.0
2018-06-28,3845,3910,3420,3600,1832431,126727.0,35201905.0
2018-06-29,3500,4450,3405,3600,12231623,126727.0,35201905.0
2018-07-02,3695,4060,3270,3360,7005831,118278.0,35201905.0
2018-07-03,3430,3455,3090,3230,2128516,113702.0,35201905.0
2018-07-04,3330,3460,3130,3135,3114323,110358.0,35201905.0
2018-07-05,3010,3010,2850,2915,1656514,102614.0,35201905.0
2018-07-06,2870,2900,2600,2750,1689625,96805.0,35201905.0
2018-07-09,2690,2750,2570,2570,1056181,90469.0,35201905.0
2018-07-10,2660,3220,2655,3200,9830622,112646.0,35201905.0
2018-07-11,3120,3145,2975,3125,1763184,110006.0,35201905.0
2018-07-12,3095,3845,3095,3395,16544262,119510.0,35201905.0
2018-07-13,3335,3650,3280,3450,4666289,121447.0,35201905.0
2018-07-16,3450,3500,3300,3350,1316216,117926.0,35201905.0
2018-07-17,3340,3900,3335,3500,10287796,123207.0,35201905.0
2018-07-18,3545,3610,3165,3165,2030668,111414.0,35201905.0
2018-07-19,3155,3230,2890,2945,1058692,103670.0,35201905.0
2018-07-20,2800,3465,2775,3095,5477577,113407.0,36641905.0
2018-07-23,3150,3690,3040,3470,10007405,127147.0,36641905.0
2018-07-24,3475,3530,3235,3390,2472679,124216.0,36641905.0
2018-07-25,3530,3895,3260,3270,9177233,119819.0,36641905.0
2018-07-26,3270,3550,3155,3500,3043820,128247.0,36641905.0
2018-07-27,3470,3695,3400,3680,2688485,134842.0,36641905.0
2018-07-30,3980,4080,3650,3650,4306983,133743.0,36641905.0
2018-07-31,3600,3930,3535,3810,3611603,139606.0,36641905.0
2018-08-01,3795,3890,3755,3765,1234788,137957.0,36641905.0
2018-08-02,3780,4070,3670,3735,4666887,136858.0,36641905.0
2018-08-03,3965,4030,3770,3785,2406240,138690.0,36641905.0
2018-08-06,3750,3845,3675,3755,1064838,137590.0,36641905.0
2018-08-07,3920,4030,3735,3755,1985167,137590.0,36641905.0
2018-08-08,3800,3850,3680,3680,730204,134842.0,36641905.0
2018-08-09,3625,3690,3530,3600,720296,131911.0,36641905.0
2018-08-10,3570,3590,3355,3420,641545,125315.0,36641905.0
2018-08-13,3390,3490,3240,3285,537237,120369.0,36641905.0
2018-08-14,3285,3610,3260,3400,1115262,124582.0,36641905.0
2018-08-16,3365,3380,3150,3200,836748,117254.0,36641905.0
2018-08-17,3235,3285,3150,3180,421254,116521.0,36641905.0
2018-08-20,3390,3740,3390,3585,6248883,131361.0,36641905.0
2018-08-21,3570,3625,3500,3610,915500,132277.0,36641905.0
2018-08-22,3570,3635,3485,3635,887486,133193.0,36641905.0
2018-08-23,3680,3680,3530,3540,815835,129712.0,36641905.0
2018-08-24,3535,3555,3425,3490,529989,127880.0,36641905.0
2018-08-27,3490,3555,3410,3410,360262,124949.0,36641905.0
2018-08-28,3400,3670,3340,3515,977488,128796.0,36641905.0
2018-08-29,3415,3610,3400,3470,479617,127147.0,36641905.0
2018-08-30,3430,3510,3430,3490,203045,127880.0,36641905.0
2018-08-31,3500,3550,3400,3410,390632,126176.0,37001905.0
2018-09-03,3365,3410,3300,3310,339793,122476.0,37001905.0
2018-09-04,3285,3455,3275,3445,493763,127472.0,37001905.0
2018-09-05,3400,3565,3400,3520,746531,130247.0,37001905.0
2018-09-06,3490,3550,3390,3400,313648,125806.0,37001905.0
2018-09-07,3390,3470,3310,3320,189020,122846.0,37001905.0
2018-09-10,3320,3395,3295,3310,186591,122476.0,37001905.0
2018-09-11,3280,3340,3220,3230,285009,119516.0,37001905.0
2018-09-12,3305,3305,3185,3240,244045,119886.0,37001905.0
2018-09-13,3240,3290,3200,3215,141399,118961.0,37001905.0
2018-09-14,3255,3255,3130,3145,262385,116371.0,37001905.0
2018-09-17,3150,3180,3035,3060,163035,113226.0,37001905.0
2018-09-18,3055,3055,2980,3005,160820,111191.0,37001905.0
2018-09-19,3015,3145,2970,3110,271581,115076.0,37001905.0
2018-09-20,3105,3620,3050,3210,4854892,118776.0,37001905.0
2018-09-21,3170,3485,3150,3270,1261964,120996.0,37001905.0
2018-09-27,3250,3410,3225,3330,350854,123216.0,37001905.0
2018-09-28,3305,3580,3305,3520,2862868,130247.0,37001905.0
2018-10-01,3500,3590,3460,3540,1054025,130987.0,37001905.0
2018-10-02,3540,3620,3460,3470,887363,128397.0,37001905.0
2018-10-04,3500,3630,3450,3630,686361,134317.0,37001905.0
2018-10-05,3555,3650,3445,3620,842778,133947.0,37001905.0
2018-10-08,3640,3695,3400,3405,582998,125991.0,37001905.0
2018-10-10,3485,3485,3080,3080,674205,113966.0,37001905.0
2018-10-11,2940,3020,2790,2920,643669,108046.0,37001905.0
2018-10-12,2810,3075,2810,3015,229359,111561.0,37001905.0
2018-10-15,3015,3045,2975,2975,142093,110081.0,37001905.0
2018-10-16,3030,3045,2995,3025,71908,111931.0,37001905.0
2018-10-17,3055,3130,3025,3100,162929,114706.0,37001905.0
2018-10-18,3120,3120,2980,3050,112579,112856.0,37001905.0
2018-10-19,3000,3045,2930,3015,66854,111561.0,37001905.0
2018-10-22,2940,3000,2890,2905,146157,107491.0,37001905.0
2018-10-23,2905,2940,2785,2785,130606,103050.0,37001905.0
2018-10-24,2830,3110,2805,2850,527242,105455.0,37001905.0
2018-10-25,2715,2825,2715,2760,116241,102125.0,37001905.0
2018-10-26,2770,2895,2700,2780,101990,102865.0,37001905.0
2018-10-29,2700,2825,2700,2715,175588,100460.0,37001905.0
2018-10-30,2660,2870,2660,2810,167457,103975.0,37001905.0
2018-10-31,2805,3030,2805,2920,131063,108046.0,37001905.0
2018-11-01,2950,3010,2930,2940,113134,108786.0,37001905.0
2018-11-02,2950,3200,2950,3060,149320,113226.0,37001905.0
2018-11-05,3095,3155,3015,3095,85207,114521.0,37001905.0
2018-11-06,3060,3125,3055,3075,91362,113781.0,37001905.0
2018-11-07,3080,3160,3065,3075,117487,113781.0,37001905.0
2018-11-08,3135,3165,3100,3120,96385,115446.0,37001905.0
2018-11-09,3120,3455,3120,3180,946136,117666.0,37001905.0
2018-11-12,3155,3255,3130,3210,186409,118776.0,37001905.0
2018-11-13,3160,3210,3040,3135,144475,116001.0,37001905.0
2018-11-14,3200,3200,3065,3075,104915,113781.0,37001905.0
2018-11-15,3065,3185,3005,3100,66411,114706.0,37001905.0
2018-11-16,3115,3140,3020,3080,76226,113966.0,37001905.0
2018-11-19,3065,3075,3015,3025,117109,111931.0,37001905.0
2018-11-20,2955,3015,2900,2955,97476,109341.0,37001905.0
2018-11-21,2905,2945,2850,2890,72141,106936.0,37001905.0
2018-11-22,2865,2920,2760,2785,177206,103050.0,37001905.0
2018-11-23,2785,2845,2765,2780,43544,102865.0,37001905.0
2018-11-26,2890,2980,2700,2790,145136,103235.0,37001905.0
2018-11-27,2760,2875,2755,2790,40882,103235.0,37001905.0
2018-11-28,2775,2885,2775,2810,72879,103975.0,37001905.0
2018-11-29,2825,2870,2750,2815,89400,104160.0,37001905.0
