포티스(141020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-20,4035,4210,3945,4150,134832,82183.0,9901605.0
2014-10-21,4185,4220,4030,4100,74509,81193.0,9901605.0
2014-10-22,4115,4595,4115,4280,219629,84758.0,9901605.0
2014-10-23,4310,4920,4285,4920,210636,97432.0,9901605.0
2014-10-24,5450,5575,4980,5125,457851,101491.0,9901605.0
2014-10-27,5200,5200,4485,4515,205341,89411.0,9901605.0
2014-10-28,4520,4670,4145,4340,120371,85946.0,9901605.0
2014-10-29,4300,4450,4210,4360,64758,86342.0,9901605.0
2014-10-30,4400,4400,4225,4285,56791,84857.0,9901605.0
2014-10-31,4390,4450,3670,4320,89460,85550.0,9901605.0
2014-11-03,4325,4590,4195,4400,90959,87134.0,9901605.0
2014-11-04,4495,4535,4295,4405,36960,87233.0,9901605.0
2014-11-05,4310,4670,4305,4400,85413,87134.0,9901605.0
2014-11-06,4455,4715,4450,4545,74638,90006.0,9901605.0
2014-11-07,5220,5220,4460,4610,396797,45646.0,9901605.0
2014-11-10,4500,4625,4445,4540,51495,44953.0,9901605.0
2014-11-11,4540,4600,4445,4505,44604,44607.0,9901605.0
2014-11-12,4315,4545,4315,4465,25927,44211.0,9901605.0
2014-11-13,4540,5130,4520,5130,192967,50795.0,9901605.0
2014-11-14,5240,5880,5200,5400,388413,53469.0,9901605.0
2014-11-17,5440,5840,5090,5430,165316,53766.0,9901605.0
2014-11-18,5410,5860,5350,5510,104163,54558.0,9901605.0
2014-11-19,5480,5830,5440,5570,104638,55152.0,9901605.0
2014-11-20,5510,5780,5370,5490,78701,54360.0,9901605.0
2014-11-21,5490,5490,5190,5210,50092,51587.0,9901605.0
2014-11-24,5220,5350,4800,5090,85528,50399.0,9901605.0
2014-11-25,4945,5330,4945,4960,57174,49112.0,9901605.0
2014-11-26,5100,5180,4900,5170,54200,51191.0,9901605.0
2014-11-27,5200,5240,4960,4990,28229,49409.0,9901605.0
2014-11-28,5000,5180,4970,5100,37869,50498.0,9901605.0
2014-12-01,5000,5140,4920,5100,37856,50498.0,9901605.0
2014-12-02,5300,5300,4945,4980,33698,49310.0,9901605.0
2014-12-03,4850,5100,4510,4780,177308,94659.0,19803210.0
2014-12-04,4830,5450,4790,5180,276826,102581.0,19803210.0
2014-12-05,5280,5710,5180,5540,338019,109710.0,19803210.0
2014-12-08,5600,5800,5430,5620,149136,111294.0,19803210.0
2014-12-09,5520,5790,5400,5690,86173,112680.0,19803210.0
2014-12-10,5650,5730,5550,5600,79419,110898.0,19803210.0
2014-12-11,5510,5640,5350,5510,70566,109116.0,19803210.0
2014-12-12,5440,5690,5400,5600,56559,110898.0,19803210.0
2014-12-15,5530,5600,5450,5450,48805,107927.0,19803210.0
2014-12-16,5290,5520,5150,5420,70275,107333.0,19803210.0
2014-12-17,5320,5550,5250,5290,46439,104759.0,19803210.0
2014-12-18,5390,5420,5170,5250,38671,103967.0,19803210.0
2014-12-19,5250,5340,5100,5250,49175,103967.0,19803210.0
2014-12-22,5190,5350,5150,5260,47822,104165.0,19803210.0
2014-12-23,5250,5280,5030,5100,42716,100996.0,19803210.0
2014-12-24,5070,5150,4870,5090,73776,100798.0,19803210.0
2014-12-26,5040,5850,5040,5710,398709,113076.0,19803210.0
2014-12-29,5940,6200,5700,6200,242341,122780.0,19803210.0
2014-12-30,6400,6600,6000,6590,214655,130503.0,19803210.0
2015-01-02,6590,7480,6500,7250,413825,143573.0,19803210.0
2015-01-05,7340,7590,6820,7300,248475,144563.0,19803210.0
2015-01-06,7410,7490,6370,6730,407421,133276.0,19803210.0
2015-01-07,6570,7010,6520,6750,114331,133672.0,19803210.0
2015-01-08,6920,6920,6610,6700,48134,132682.0,19803210.0
2015-01-09,6950,6950,6100,6100,178940,120800.0,19803210.0
2015-01-12,6070,6230,6040,6150,134284,121790.0,19803210.0
2015-01-13,6080,6190,5790,5900,131593,116839.0,19803210.0
2015-01-14,5800,6140,5750,6030,130332,119413.0,19803210.0
2015-01-15,6180,6180,5950,5990,82392,118621.0,19803210.0
2015-01-16,5930,5930,5720,5760,61411,114066.0,19803210.0
2015-01-19,5790,5790,5350,5560,144133,110106.0,19803210.0
2015-01-20,5570,5780,5520,5640,86726,111690.0,19803210.0
2015-01-21,5620,5630,5340,5430,128713,107531.0,19803210.0
2015-01-22,5490,5570,5370,5420,79623,107333.0,19803210.0
2015-01-23,5400,5420,4830,4900,1017063,97036.0,19803210.0
2015-01-26,4805,4860,4690,4755,195120,94164.0,19803210.0
2015-01-27,4755,4890,4755,4825,80333,95550.0,19803210.0
2015-01-28,4760,4850,4740,4825,72788,95550.0,19803210.0
2015-01-29,4925,5160,4855,4940,148923,97828.0,19803210.0
2015-01-30,4940,5120,4790,5120,170177,101392.0,19803210.0
2015-02-02,4860,5060,4840,4875,115696,96541.0,19803210.0
2015-02-03,4950,4950,4680,4760,49332,94263.0,19803210.0
2015-02-04,4760,4920,4750,4915,70607,97333.0,19803210.0
2015-02-05,4950,5090,4800,5070,50657,100402.0,19803210.0
2015-02-06,5080,5090,4870,5000,49563,99016.0,19803210.0
2015-02-09,5040,5040,4780,4780,49779,94659.0,19803210.0
2015-02-10,4725,4990,4690,4960,68434,98224.0,19803210.0
2015-02-11,4850,5000,4815,4865,28393,96343.0,19803210.0
2015-02-12,4885,5000,4700,4840,52050,95848.0,19803210.0
2015-02-13,4800,4920,4710,4840,50644,95848.0,19803210.0
2015-02-16,4840,4915,4705,4740,17249,93867.0,19803210.0
2015-02-17,4740,4905,4600,4725,35888,93570.0,19803210.0
2015-02-23,4745,4960,4745,4790,26653,94857.0,19803210.0
2015-02-24,4845,4860,4695,4695,31907,92976.0,19803210.0
2015-02-25,4770,4880,4625,4850,63309,96046.0,19803210.0
2015-02-26,4850,5050,4840,5050,54585,100006.0,19803210.0
2015-02-27,5210,5800,5150,5800,748229,114859.0,19803210.0
2015-03-02,5830,6390,5710,6040,534039,119611.0,19803210.0
2015-03-03,6080,6080,5710,5840,158497,115651.0,19803210.0
2015-03-04,5930,5930,5710,5770,92340,114265.0,19803210.0
2015-03-05,5770,6070,5550,5800,129952,114859.0,19803210.0
2015-03-06,5790,6300,5740,6150,270426,121790.0,19803210.0
2015-03-09,6170,6660,6170,6300,299359,124760.0,19803210.0
2015-03-10,6240,6580,6130,6390,164190,126543.0,19803210.0
2015-03-11,6310,6500,6100,6280,107944,124364.0,19803210.0
2015-03-12,6280,7100,6220,6860,269952,135850.0,19803210.0
2015-03-13,7060,7540,6860,7400,494472,146544.0,19803210.0
2015-03-16,7370,7760,6930,7610,326159,150702.0,19803210.0
2015-03-17,7560,8080,7400,8040,322144,159218.0,19803210.0
2015-03-18,8100,8460,7870,7900,292108,156445.0,19803210.0
2015-03-19,8180,8180,7800,8000,158866,158426.0,19803210.0
2015-03-20,7900,8010,7550,7940,140077,157237.0,19803210.0
2015-03-23,7970,8230,7780,7940,128767,157237.0,19803210.0
2015-03-24,7940,8100,7700,7960,120900,157634.0,19803210.0
2015-03-25,7970,8200,7940,8110,122943,160604.0,19803210.0
2015-03-26,8100,8100,7880,8000,163048,158426.0,19803210.0
2015-03-27,8000,8080,7720,7880,90301,156049.0,19803210.0
2015-03-30,8020,8020,7530,7960,70757,157634.0,19803210.0
2015-03-31,8000,8700,7800,8490,209529,168129.0,19803210.0
2015-04-01,8550,9610,8490,9370,294797,185556.0,19803210.0
2015-04-02,9500,9840,8310,9310,234105,184368.0,19803210.0
2015-04-03,9100,9980,9100,9640,217673,190903.0,19803210.0
2015-04-06,9600,9950,9310,9500,166285,188130.0,19803210.0
2015-04-07,9530,9720,9200,9700,102568,192091.0,19803210.0
2015-04-08,9750,9770,9390,9680,126201,191695.0,19803210.0
2015-04-09,9680,9880,9410,9780,89826,193675.0,19803210.0
2015-04-10,9840,11200,9580,11050,346197,218825.0,19803210.0
2015-04-13,11050,11650,10550,11050,225895,218825.0,19803210.0
2015-04-14,11050,11450,10800,11200,168128,221796.0,19803210.0
2015-04-15,11200,11850,10600,11500,253374,227737.0,19803210.0
2015-04-16,11600,11600,11000,11350,142751,224766.0,19803210.0
2015-04-17,11300,11350,10750,11150,190046,220806.0,19803210.0
2015-04-20,11100,11350,10750,10750,127986,212885.0,19803210.0
2015-04-21,10700,11300,10700,11000,130773,217835.0,19803210.0
2015-04-22,11250,11250,9500,10900,146164,215855.0,19803210.0
2015-04-23,10800,11150,10500,11000,92487,217835.0,19803210.0
2015-04-24,11000,11200,10550,11150,109623,220806.0,19803210.0
2015-04-27,11150,11200,10650,10850,124721,214865.0,19803210.0
2015-04-28,10900,11150,10550,11100,149806,219816.0,19803210.0
2015-04-29,11100,11200,10200,10350,170589,204963.0,19803210.0
2015-04-30,10150,10550,9950,10400,115777,205953.0,19803210.0
2015-05-04,10200,10500,10000,10500,51261,207934.0,19803210.0
2015-05-06,10200,10250,10000,10150,67032,201003.0,19803210.0
2015-05-07,10200,10250,9670,10250,124705,202983.0,19803210.0
2015-05-08,10350,10700,10000,10450,72547,206944.0,19803210.0
2015-05-11,10500,10600,10250,10550,63785,208924.0,19803210.0
2015-05-12,10600,11350,10250,11000,144273,217835.0,19803210.0
2015-05-13,10850,11050,10700,11050,73732,218825.0,19803210.0
2015-05-14,11100,11100,10750,10850,38186,214865.0,19803210.0
2015-05-15,10900,10950,10250,10450,148236,206944.0,19803210.0
2015-05-18,10250,10600,10000,10500,71392,207934.0,19803210.0
2015-05-19,10500,10700,10300,10600,104632,209914.0,19803210.0
2015-05-20,10600,12150,10500,12100,429911,239619.0,19803210.0
2015-05-21,12300,12700,11600,11900,235532,235658.0,19803210.0
2015-05-22,12350,12900,11900,12050,250513,238629.0,19803210.0
2015-05-26,12050,12100,11400,11900,105600,235658.0,19803210.0
2015-05-27,11950,11950,10750,11000,259375,217835.0,19803210.0
2015-05-28,11050,11650,10550,11400,245135,225757.0,19803210.0
2015-05-29,11400,11700,11150,11300,113956,223776.0,19803210.0
2015-06-01,11300,11900,10950,11800,126716,233678.0,19803210.0
2015-06-02,11850,12400,11600,11900,106042,235658.0,19803210.0
2015-06-03,11900,11900,11550,11900,60314,235658.0,19803210.0
2015-06-04,11950,12250,11800,12000,70995,237639.0,19803210.0
2015-06-05,12050,12350,11900,12250,89771,242589.0,19803210.0
2015-06-08,12400,13550,12250,13250,794612,262393.0,19803210.0
2015-06-09,13850,14700,13500,13700,445771,271304.0,19803210.0
2015-06-10,14050,14200,13500,13950,201850,276255.0,19803210.0
2015-06-11,13900,14300,13700,13950,130456,276255.0,19803210.0
2015-06-12,14150,15300,13950,14900,405159,295068.0,19803210.0
2015-06-15,15350,15450,13000,14400,314228,285166.0,19803210.0
2015-06-16,14200,14450,12800,13800,303724,273284.0,19803210.0
2015-06-17,13550,14500,13350,14500,135006,287147.0,19803210.0
2015-06-18,14100,14600,13800,14100,177477,279225.0,19803210.0
2015-06-19,14200,14250,13800,14100,72898,279225.0,19803210.0
2015-06-22,14100,14100,13050,13750,131472,272294.0,19803210.0
2015-06-23,13750,14150,13400,13800,67003,273284.0,19803210.0
2015-06-24,13800,14650,13200,14150,186748,280215.0,19803210.0
2015-06-25,14200,14200,13650,14000,81878,277245.0,19803210.0
2015-06-26,14000,14000,13600,13950,73314,276255.0,19803210.0
2015-06-29,13250,13700,13150,13600,96568,269324.0,19803210.0
2015-06-30,13600,13850,13200,13850,68306,274274.0,19803210.0
2015-07-01,14150,15250,14050,14400,287498,285166.0,19803210.0
2015-07-02,14500,14700,14050,14550,73968,288137.0,19803210.0
2015-07-03,14550,14650,13950,14300,85383,283186.0,19803210.0
2015-07-06,14150,14250,13800,13850,78774,274274.0,19803210.0
2015-07-07,13900,14000,13000,13500,112994,267343.0,19803210.0
2015-07-08,13500,13850,12750,13500,92567,267343.0,19803210.0
2015-07-09,13400,13750,12700,13750,78270,272294.0,19803210.0
2015-07-10,13750,13900,13450,13550,46487,268333.0,19803210.0
2015-07-13,13350,14000,13300,13650,59325,270314.0,19803210.0
2015-07-14,13650,14500,13350,13600,162339,269324.0,19803210.0
2015-07-15,13450,13600,12850,13300,150570,263383.0,19803210.0
2015-07-16,13200,13600,12750,13300,114692,263383.0,19803210.0
2015-07-17,13100,13700,13050,13500,111191,267343.0,19803210.0
2015-07-20,13650,13650,13150,13150,64632,260412.0,19803210.0
2015-07-21,13200,13350,12800,13050,82324,258432.0,19803210.0
2015-07-22,13450,13450,12050,12850,147990,254471.0,19803210.0
2015-07-23,13000,13000,12200,12300,118127,243579.0,19803210.0
2015-07-24,12100,12800,12100,12350,63328,244570.0,19803210.0
2015-07-27,12700,12850,12050,12350,43504,244570.0,19803210.0
2015-07-28,12000,12200,11550,12000,77950,237639.0,19803210.0
2015-07-29,12000,12450,11500,12050,114399,238629.0,19803210.0
2015-07-30,12300,12300,11350,11800,102678,233678.0,19803210.0
2015-07-31,11650,11900,11200,11800,47893,233678.0,19803210.0
2015-08-03,11950,11950,11300,11550,51528,228727.0,19803210.0
2015-08-04,11050,11300,10600,10950,115422,216845.0,19803210.0
2015-08-05,10950,11250,10700,11100,81588,219816.0,19803210.0
2015-08-06,11100,11100,10750,11000,50240,217835.0,19803210.0
2015-08-07,11000,12750,10800,12000,229940,237639.0,19803210.0
2015-08-10,11950,12000,11500,11750,62163,232688.0,19803210.0
2015-08-11,11800,12650,11700,12300,120932,243579.0,19803210.0
2015-08-12,11950,12300,11200,12200,96474,241599.0,19803210.0
2015-08-13,11900,12250,11850,12200,40643,241599.0,19803210.0
2015-08-17,12050,12050,11050,11850,79973,234668.0,19803210.0
2015-08-18,11750,12000,11000,11000,58094,217835.0,19803210.0
2015-08-19,10400,10650,9880,10650,150563,210904.0,19803210.0
2015-08-20,10500,10700,10050,10150,63533,201003.0,19803210.0
2015-08-21,9350,9810,9150,9500,128921,188130.0,19803210.0
2015-08-24,9350,9790,9060,9230,71305,182784.0,19803210.0
2015-08-25,9490,9700,9120,9340,74473,184962.0,19803210.0
2015-08-26,9260,9560,9050,9200,56992,182190.0,19803210.0
2015-08-27,9490,10000,9200,9730,88925,192685.0,19803210.0
2015-08-28,9900,10450,9760,9990,96414,197834.0,19803210.0
2015-08-31,10000,10000,9500,9600,56600,190111.0,19803210.0
2015-09-01,9600,9610,8650,9300,137865,184170.0,19803210.0
2015-09-02,9270,9270,8880,8960,83336,177437.0,19803210.0
2015-09-03,9420,9420,8550,8550,56582,169317.0,19803210.0
2015-09-04,8510,8890,8210,8290,141406,164169.0,19803210.0
2015-09-07,8400,8400,7470,7510,189051,148722.0,19803210.0
2015-09-08,7510,7690,6920,7070,183017,140009.0,19803210.0
2015-09-09,7090,8250,7090,7940,267559,157237.0,19803210.0
2015-09-10,7990,8230,7720,8100,94030,160406.0,19803210.0
2015-09-11,6500,7550,5940,7000,2604063,138622.0,19803210.0
2015-09-14,7040,7320,6570,6610,668350,130899.0,19803210.0
2015-09-15,6670,6770,5560,5790,1395858,114661.0,19803210.0
2015-09-16,5900,6510,5780,6140,1142735,121592.0,19803210.0
2015-09-17,6180,6300,5660,5660,676008,112086.0,19803210.0
2015-09-18,5720,5940,5550,5860,752797,116047.0,19803210.0
2015-09-21,5900,6140,5740,6070,684624,120205.0,19803210.0
2015-09-22,6300,7890,6100,7890,3921020,156247.0,19803210.0
2015-09-23,8250,9600,7110,7650,6007206,151495.0,19803210.0
2015-09-24,7940,7940,7300,7480,1591791,148128.0,19803210.0
2015-09-25,7450,7450,6620,7050,1351135,139613.0,19803210.0
2015-09-30,6910,6910,5930,6040,1409457,119611.0,19803210.0
2015-10-01,6070,6270,5930,6030,765946,119413.0,19803210.0
2015-10-02,6090,6170,5720,5840,697285,115651.0,19803210.0
2015-10-05,6660,6790,5830,5920,2800692,117235.0,19803210.0
2015-10-06,6040,6470,5970,6230,1703443,123374.0,19803210.0
2015-10-07,6250,6360,5920,6010,1683815,119017.0,19803210.0
2015-10-08,5850,6060,5700,5700,709656,112878.0,19803210.0
2015-10-12,5640,5690,5080,5150,1576833,101987.0,19803210.0
2015-10-13,5050,5430,5050,5260,1007629,104165.0,19803210.0
2015-10-14,5250,5300,4925,4925,776160,97531.0,19803210.0
2015-10-15,4900,5110,4900,5080,373825,100600.0,19803210.0
2015-10-16,5080,5100,4960,5050,367144,100006.0,19803210.0
2015-10-19,5060,5430,4965,5310,916007,105155.0,19803210.0
2015-10-20,5310,5790,5190,5730,1216039,113472.0,19803210.0
2015-10-21,5800,6310,5650,6020,1873446,119215.0,19803210.0
2015-10-22,6070,6800,6020,6770,2512760,134068.0,19803210.0
2015-10-23,6590,7190,6170,6800,1743386,134662.0,19803210.0
2015-10-26,6680,6980,6450,6800,801767,134662.0,19803210.0
2015-10-27,6890,6970,6650,6700,568308,132682.0,19803210.0
2015-10-28,6560,6700,6430,6470,445938,128127.0,19803210.0
2015-10-29,6580,7590,6340,6990,1951142,138424.0,19803210.0
2015-10-30,7050,7300,6900,7000,531073,138622.0,19803210.0
2015-11-02,7200,7440,7010,7010,671202,138821.0,19803210.0
2015-11-03,7120,7200,6820,6950,389280,137632.0,19803210.0
2015-11-04,6950,6970,6740,6850,344802,135652.0,19803210.0
2015-11-05,7110,7430,7040,7160,892587,141791.0,19803210.0
2015-11-06,7110,7500,7040,7480,580515,148128.0,19803210.0
2015-11-09,7480,7980,7400,7530,880675,149118.0,19803210.0
2015-11-10,7480,7530,6810,7500,733468,148524.0,19803210.0
2015-11-11,7590,7920,7440,7770,582304,153871.0,19803210.0
2015-11-12,8050,9340,8010,9050,2915381,179219.0,19803210.0
2015-11-13,8810,9480,8590,8920,1059081,176645.0,19803210.0
2015-11-16,8700,9310,8360,8360,913790,165555.0,19803210.0
2015-11-17,8200,9000,7800,8800,1233290,174268.0,19803210.0
2015-11-18,8960,8980,8600,8600,451703,170308.0,19803210.0
2015-11-19,8440,8640,7990,8240,777258,163178.0,19803210.0
2015-11-20,8330,8430,7520,7610,845818,150702.0,19803210.0
2015-11-23,7540,7620,6890,7170,1106684,141989.0,19803210.0
2015-11-24,7150,7560,7050,7310,473842,144761.0,19803210.0
2015-11-25,7290,7290,6910,6980,450463,138226.0,19803210.0
2015-11-26,6950,7450,6610,7090,791677,140405.0,19803210.0
2015-11-27,6950,7380,6950,7050,365651,139613.0,19803210.0
2015-11-30,7040,7350,7010,7250,286099,143573.0,19803210.0
2015-12-01,7190,7500,7150,7210,236637,142781.0,19803210.0
2015-12-02,7220,7370,7140,7240,216446,143375.0,19803210.0
2015-12-03,7290,7290,7070,7100,127417,140603.0,19803210.0
2015-12-04,7000,7050,6610,6830,405225,135256.0,19803210.0
2015-12-07,6710,6850,6360,6400,344010,126741.0,19803210.0
2015-12-08,6420,6470,6170,6320,222206,125156.0,19803210.0
2015-12-09,6230,6490,6050,6050,237373,119809.0,19803210.0
2015-12-10,6120,6890,6040,6550,486813,129711.0,19803210.0
2015-12-11,6800,8450,6790,7180,3967600,142187.0,19803210.0
2015-12-14,7120,7140,6600,6700,731154,132682.0,19803210.0
2015-12-15,6950,7900,6910,6910,903443,136840.0,19803210.0
2015-12-16,7100,7330,6940,6940,462157,137434.0,19803210.0
2015-12-17,7040,7210,6800,7210,332033,142781.0,19803210.0
2015-12-18,7210,7300,7080,7300,298742,144563.0,19803210.0
2015-12-21,7380,7380,7140,7280,227892,144167.0,19803210.0
2015-12-22,7220,7530,7070,7200,420838,142583.0,19803210.0
2015-12-23,7410,7440,7160,7190,168110,142385.0,19803210.0
2015-12-24,7200,7230,6950,7040,164292,139415.0,19803210.0
2015-12-28,7100,7100,6590,6610,225064,130899.0,19803210.0
2015-12-29,6520,7000,6410,6930,175873,137236.0,19803210.0
2015-12-30,7050,7050,6750,6860,127991,135850.0,19803210.0
2016-01-04,6900,6950,6580,6650,162107,131691.0,19803210.0
2016-01-05,6510,6650,6390,6610,150699,130899.0,19803210.0
2016-01-06,6790,6900,6490,6490,247241,128523.0,19803210.0
2016-01-07,6470,6550,6300,6360,256635,125948.0,19803210.0
2016-01-08,6150,6440,6040,6430,270733,127335.0,19803210.0
2016-01-11,6260,6430,6170,6180,175926,122384.0,19803210.0
2016-01-12,6220,6310,6190,6280,98035,124364.0,19803210.0
2016-01-13,6390,6840,6280,6840,352081,135454.0,19803210.0
2016-01-14,6790,6970,6590,6960,170625,137830.0,19803210.0
2016-01-15,6980,7200,6760,6860,209949,135850.0,19803210.0
2016-01-18,6780,6920,6630,6810,80404,134860.0,19803210.0
2016-01-19,6930,6940,6670,6670,109167,132087.0,19803210.0
2016-01-20,6640,6700,6190,6420,229443,127137.0,19803210.0
2016-01-21,6420,6420,6100,6230,205674,123374.0,19803210.0
2016-01-22,6260,6690,6260,6500,148449,128721.0,19803210.0
2016-01-25,6510,6650,6430,6490,110917,128523.0,19803210.0
2016-01-26,6480,6550,6350,6430,104701,127335.0,19803210.0
2016-01-27,6430,6540,6170,6440,190472,127533.0,19803210.0
2016-01-28,6380,6750,6380,6580,156591,130305.0,19803210.0
2016-01-29,6610,6680,6450,6660,105060,131889.0,19803210.0
2016-02-01,6730,6730,6550,6580,96819,130305.0,19803210.0
2016-02-02,6700,6700,6400,6500,62826,128721.0,19803210.0
2016-02-03,6470,6500,6160,6350,156744,125750.0,19803210.0
2016-02-04,6380,6390,6190,6230,85755,123374.0,19803210.0
2016-02-05,6250,6700,6250,6400,217944,126741.0,19803210.0
2016-02-11,6200,6280,6100,6150,112353,121790.0,19803210.0
2016-02-12,6140,6140,5310,5840,210842,115651.0,19803210.0
2016-02-15,5730,5970,5700,5800,77300,114859.0,19803210.0
2016-02-16,5750,5960,5750,5830,68117,115453.0,19803210.0
2016-02-17,5830,6050,5700,5860,128521,116047.0,19803210.0
2016-02-18,5950,5960,5800,5900,86396,116839.0,19803210.0
2016-02-19,5900,5930,5830,5890,94775,116641.0,19803210.0
2016-02-22,5890,6540,5810,6530,363065,129315.0,19803210.0
2016-02-23,6520,6520,6290,6420,133573,127137.0,19803210.0
2016-02-24,6420,6420,6270,6330,52740,125354.0,19803210.0
2016-02-25,6400,6670,6380,6430,149104,127335.0,19803210.0
2016-02-26,6520,6520,6250,6320,106547,125156.0,19803210.0
2016-02-29,6300,6350,6180,6210,105677,122978.0,19803210.0
2016-03-02,6230,6270,6140,6170,149648,122186.0,19803210.0
2016-03-03,6240,6430,6050,6420,116492,127137.0,19803210.0
2016-03-04,6420,6460,6250,6380,98291,126344.0,19803210.0
2016-03-07,6380,6460,6330,6370,97284,126146.0,19803210.0
2016-03-08,6450,6720,6340,6600,281064,130701.0,19803210.0
2016-03-09,6840,6840,6520,6590,241447,130503.0,19803210.0
2016-03-10,6720,6790,5920,6010,890402,119017.0,19803210.0
2016-03-11,6020,6130,5940,6100,250831,120800.0,19803210.0
2016-03-14,6110,6130,6000,6030,212249,119413.0,19803210.0
2016-03-15,6010,6130,5830,5850,298384,115849.0,19803210.0
2016-03-16,5940,6000,5790,6000,294635,118819.0,19803210.0
2016-03-17,6150,6180,5530,5750,709751,113868.0,19803210.0
2016-03-18,5750,5880,5580,5770,286491,114265.0,19803210.0
2016-03-21,5690,5740,5440,5480,372268,108522.0,19803210.0
2016-03-22,5510,5620,4600,5000,1752917,99016.0,19803210.0
2016-03-23,4900,5290,4710,5240,722267,103769.0,19803210.0
2016-03-24,5240,5570,5100,5310,508291,105155.0,19803210.0
2016-03-25,5430,5430,5080,5100,386293,100996.0,19803210.0
2016-03-28,5050,5370,4795,5260,536714,104165.0,19803210.0
2016-03-29,5350,5490,5130,5180,420209,102581.0,19803210.0
2016-03-30,5300,5400,5130,5210,221550,103175.0,19803210.0
2016-03-31,5290,5290,5000,5070,308322,100402.0,19803210.0
2016-04-01,4965,5110,4965,5030,238072,99610.0,19803210.0
2016-04-04,5030,5230,5010,5210,253796,103175.0,19803210.0
2016-04-05,5210,5310,5150,5230,182206,103571.0,19803210.0
2016-04-06,5250,5550,5240,5480,403993,108522.0,19803210.0
2016-04-07,5560,5990,5480,5900,840108,116839.0,19803210.0
2016-04-08,6050,7150,5800,6800,3034558,134662.0,19803210.0
2016-04-11,6850,6920,6520,6850,976518,135652.0,19803210.0
2016-04-12,6830,7290,6700,7220,1109601,150539.0,20850331.0
2016-04-14,7420,7580,6700,7040,1060516,146786.0,20850331.0
2016-04-15,6980,7050,6600,6600,738555,137612.0,20850331.0
2016-04-18,6620,6820,6410,6670,349967,139072.0,20850331.0
2016-04-19,6660,6700,6400,6410,419621,133651.0,20850331.0
2016-04-20,6460,7060,6440,6940,921891,144701.0,20850331.0
2016-04-21,6900,7250,6790,7100,780510,148037.0,20850331.0
2016-04-22,7210,7280,7020,7160,550416,149288.0,20850331.0
2016-04-25,7380,7400,6650,6840,616226,142616.0,20850331.0
2016-04-26,6790,6930,6630,6860,383853,143033.0,20850331.0
2016-04-27,6970,6970,6470,6770,501279,142497.0,21048331.0
2016-04-28,6850,6910,6550,6560,468154,138077.0,21048331.0
2016-04-29,6630,6660,6150,6300,702132,132604.0,21048331.0
2016-05-02,6320,6890,6300,6700,660758,141024.0,21048331.0
2016-05-03,6770,7100,6600,6970,575564,146707.0,21048331.0
2016-05-04,7020,7050,6390,6480,807626,136393.0,21048331.0
2016-05-09,6500,6520,6030,6130,440539,129026.0,21048331.0
2016-05-10,6430,6470,6060,6080,330886,127974.0,21048331.0
2016-05-11,6200,6310,5800,5800,505074,122080.0,21048331.0
2016-05-12,5700,5820,5450,5750,589678,121028.0,21048331.0
2016-05-13,5900,5900,5570,5700,390365,119975.0,21048331.0
2016-05-16,5750,5790,5490,5640,255500,118713.0,21048331.0
2016-05-17,5660,5660,5310,5370,357347,113030.0,21048331.0
2016-05-18,5470,6190,5420,6180,1252541,130079.0,21048331.0
2016-05-19,6350,6720,6260,6500,1098789,136814.0,21048331.0
2016-05-20,6590,6720,6280,6450,761327,135762.0,21048331.0
2016-05-23,6420,6480,6220,6270,337947,131973.0,21048331.0
2016-05-24,6420,6460,6120,6300,331448,132604.0,21048331.0
2016-05-25,6160,6180,5830,5980,574636,125869.0,21048331.0
2016-05-26,5980,5980,5670,5750,559388,121028.0,21048331.0
2016-05-27,5450,5980,5450,5940,592515,125027.0,21048331.0
2016-05-30,5900,6000,5750,5940,379666,125027.0,21048331.0
2016-05-31,5940,6070,5800,5860,168511,123343.0,21048331.0
2016-06-01,5800,5950,5740,5850,248984,123133.0,21048331.0
2016-06-02,5810,5960,5680,5760,272799,121238.0,21048331.0
2016-06-03,5780,5800,5540,5620,340520,118292.0,21048331.0
2016-06-07,5670,5730,5500,5620,250723,118292.0,21048331.0
2016-06-08,5630,5690,5550,5610,223076,118081.0,21048331.0
2016-06-09,5610,5920,5560,5780,352757,123680.0,21397982.0
2016-06-10,5720,5770,5660,5660,219158,121113.0,21397982.0
2016-06-13,5600,5640,5450,5460,254887,116833.0,21397982.0
2016-06-14,5500,5580,5230,5500,296866,117689.0,21397982.0
2016-06-15,5590,5590,5350,5450,124732,116619.0,21397982.0
2016-06-16,5450,5450,5150,5230,382701,111911.0,21397982.0
2016-06-17,5200,5310,5150,5190,171439,111056.0,21397982.0
2016-06-20,5200,5250,5070,5180,144380,110842.0,21397982.0
2016-06-21,5180,5250,4975,4975,248441,106455.0,21397982.0
2016-06-22,4850,5060,4850,4905,250455,104957.0,21397982.0
2016-06-23,5010,5440,4905,5060,414586,108274.0,21397982.0
2016-06-24,5320,5340,4660,4830,408338,103352.0,21397982.0
2016-06-27,4700,5190,4550,5010,334929,107204.0,21397982.0
2016-06-28,5000,5170,4885,5140,144702,109986.0,21397982.0
2016-06-29,5150,5230,5140,5190,149566,111056.0,21397982.0
2016-06-30,5230,5330,5170,5200,189535,111270.0,21397982.0
2016-07-01,5200,5310,5150,5210,131628,111483.0,21397982.0
2016-07-04,5210,5220,5070,5110,136253,109344.0,21397982.0
