리노공업(058470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-06,11692,11771,11455,11534,20175,175688.0,8022300.0
2011-12-07,11639,11665,11455,11534,22292,175688.0,8022300.0
2011-12-08,11534,11639,11297,11481,42522,174886.0,8022300.0
2011-12-09,11428,11560,11376,11534,13377,175688.0,8022300.0
2011-12-12,11665,11981,11586,11929,56025,181705.0,8022300.0
2011-12-13,11929,12034,11718,11824,36803,180101.0,8022300.0
2011-12-14,11744,11823,11534,11534,39886,175688.0,8022300.0
2011-12-15,11612,11612,11296,11323,40799,172479.0,8022300.0
2011-12-16,11323,11428,11165,11297,42371,172078.0,8022300.0
2011-12-19,11349,11376,10533,10955,59440,166864.0,8022300.0
2011-12-20,10928,11007,10691,10955,59426,166864.0,8022300.0
2011-12-21,11086,11244,10981,11007,53246,167666.0,8022300.0
2011-12-22,10981,11297,10902,11218,36553,170875.0,8022300.0
2011-12-23,11218,11507,11218,11455,38372,174485.0,8022300.0
2011-12-26,11455,11481,11218,11297,39538,172078.0,8022300.0
2011-12-27,11323,11376,11060,11323,57399,172479.0,8022300.0
2011-12-28,11060,11297,10980,11244,30519,171276.0,8022300.0
2011-12-29,11244,11270,10954,11271,24636,171677.0,8022300.0
2012-01-02,11270,11270,11033,11086,29618,168869.0,8022300.0
2012-01-03,11112,11218,11007,11060,34306,168468.0,8022300.0
2012-01-04,11112,11218,11060,11086,33490,168869.0,8022300.0
2012-01-05,11086,11138,10954,11086,21292,168869.0,8022300.0
2012-01-06,11086,11112,10691,10876,36491,165660.0,8022300.0
2012-01-09,10823,10823,10586,10639,17742,162050.0,8022300.0
2012-01-10,10665,10796,10586,10639,37437,162050.0,8022300.0
2012-01-11,10744,10744,10480,10507,41006,160045.0,8022300.0
2012-01-12,10454,10796,10454,10691,30374,162853.0,8022300.0
2012-01-13,10691,10902,10691,10849,19852,165259.0,8022300.0
2012-01-16,10849,10849,10480,10639,28473,162050.0,8022300.0
2012-01-17,10612,10770,10612,10639,18345,162050.0,8022300.0
2012-01-18,10638,10796,10533,10718,31274,163254.0,8022300.0
2012-01-19,10849,11033,10691,10955,34859,166864.0,8022300.0
2012-01-20,11112,11112,10770,11034,26748,168067.0,8022300.0
2012-01-25,10928,11218,10796,10876,39930,165660.0,8022300.0
2012-01-26,10875,11033,10849,10902,22294,166062.0,8022300.0
2012-01-27,10902,11112,10902,11113,14793,169271.0,8022300.0
2012-01-30,11218,11218,10954,11007,11769,167666.0,8022300.0
2012-01-31,10796,11086,10796,10955,17635,166864.0,8022300.0
2012-02-01,10954,11060,10849,10876,89504,165660.0,8022300.0
2012-02-02,10928,11060,10849,10981,53003,167265.0,8022300.0
2012-02-03,10902,10980,10664,10691,38313,162853.0,8022300.0
2012-02-06,10717,10928,10638,10928,29907,166463.0,8022300.0
2012-02-07,10901,11165,10796,11086,35715,168869.0,8022300.0
2012-02-08,11060,11165,10928,11113,31636,169271.0,8022300.0
2012-02-09,11007,11481,10980,11244,95159,171276.0,8022300.0
2012-02-10,11218,11718,11218,11692,60732,178095.0,8022300.0
2012-02-13,11771,11823,11402,11666,40458,177694.0,8022300.0
2012-02-14,11665,11771,11455,11587,32225,176491.0,8022300.0
2012-02-15,11533,12060,11507,12034,113768,183310.0,8022300.0
2012-02-16,11850,12482,11850,12377,132976,188524.0,8022300.0
2012-02-17,12482,12534,12192,12377,53189,188524.0,8022300.0
2012-02-20,12218,12482,12113,12377,35373,188524.0,8022300.0
2012-02-21,12376,12455,11929,12377,68729,188524.0,8022300.0
2012-02-22,12429,12508,12060,12219,53537,186117.0,8022300.0
2012-02-23,12166,12218,11955,12219,42480,186117.0,8022300.0
2012-02-24,12218,12455,12139,12350,40518,188123.0,8022300.0
2012-02-27,12350,12350,11981,12166,31990,185315.0,8022300.0
2012-02-28,12165,12824,12165,12824,141398,195343.0,8022300.0
2012-02-29,12877,12903,12534,12719,39008,193739.0,8022300.0
2012-03-02,12771,12771,12350,12535,29975,190931.0,8022300.0
2012-03-05,12587,12587,12271,12350,14263,188123.0,8022300.0
2012-03-06,12350,12376,12034,12219,23234,186117.0,8022300.0
2012-03-07,12192,12534,11823,12456,26103,189727.0,8022300.0
2012-03-08,12455,12613,12323,12482,19547,190129.0,8022300.0
2012-03-09,12587,12587,12376,12377,14785,188524.0,8022300.0
2012-03-12,12324,12376,12034,12034,14401,183310.0,8022300.0
2012-03-13,12034,12218,11955,11955,12831,182106.0,8022300.0
2012-03-14,12139,12640,11876,12535,38212,190931.0,8022300.0
2012-03-15,12403,12508,12297,12298,7719,187321.0,8022300.0
2012-03-16,12297,12666,12245,12324,25205,187722.0,8022300.0
2012-03-19,12403,12560,12165,12192,12474,185716.0,8022300.0
2012-03-20,12139,12297,11928,11955,18356,182106.0,8022300.0
2012-03-21,11902,12587,11902,12429,24290,189326.0,8022300.0
2012-03-22,12429,12482,12034,12061,7446,183711.0,8022300.0
2012-03-23,12218,12534,12087,12377,22386,188524.0,8022300.0
2012-03-26,12297,12350,12218,12271,3623,186920.0,8022300.0
2012-03-27,12297,12534,12192,12324,17344,187722.0,8022300.0
2012-03-28,12218,12403,12139,12324,14983,187722.0,8022300.0
2012-03-29,12192,12218,11902,12034,26471,183310.0,8022300.0
2012-03-30,12113,12534,11902,12350,32234,188123.0,8022300.0
2012-04-02,12350,12403,12007,12034,35296,183310.0,8022300.0
2012-04-03,12086,12165,12007,12034,11527,183310.0,8022300.0
2012-04-04,11981,12245,11823,11955,13620,182106.0,8022300.0
2012-04-05,11955,11955,11849,11876,3300,180903.0,8022300.0
2012-04-06,11902,12034,11823,11876,9388,180903.0,8022300.0
2012-04-09,11823,12008,11665,11692,7512,178095.0,8022300.0
2012-04-10,11692,12060,11613,12008,21941,182908.0,8022300.0
2012-04-12,11902,12087,11692,12008,7845,182908.0,8022300.0
2012-04-13,12008,12271,12008,12140,12676,184914.0,8022300.0
2012-04-16,12034,12245,12008,12219,12122,186117.0,8022300.0
2012-04-17,12297,12297,12113,12192,7018,185716.0,8022300.0
2012-04-18,12271,12271,12060,12166,6792,185315.0,8022300.0
2012-04-19,12165,12165,12007,12034,7243,183310.0,8022300.0
2012-04-20,12034,12060,11928,11955,2415,182106.0,8022300.0
2012-04-23,11955,11955,11771,11824,5584,180101.0,8022300.0
2012-04-24,11744,11929,11744,11903,6268,181304.0,8022300.0
2012-04-25,11823,11850,11613,11639,12667,177293.0,8022300.0
2012-04-26,11797,11823,11534,11639,8963,177293.0,8022300.0
2012-04-27,11718,11876,11533,11718,8068,178496.0,8022300.0
2012-04-30,11718,11955,11586,11955,13343,182106.0,8022300.0
2012-05-02,11955,12007,11692,11876,15710,180903.0,8022300.0
2012-05-03,11929,11929,11718,11745,16358,178897.0,8022300.0
2012-05-04,11797,12060,11692,12008,15632,182908.0,8022300.0
2012-05-07,11955,12008,11797,11982,2623,182507.0,8022300.0
2012-05-08,11981,12166,11823,11955,13347,182106.0,8022300.0
2012-05-09,11850,12008,11797,11850,11819,180502.0,8022300.0
2012-05-10,11823,11929,11744,11876,10389,180903.0,8022300.0
2012-05-11,11771,11929,11718,11929,5250,181705.0,8022300.0
2012-05-14,11797,11929,11639,11929,9443,181705.0,8022300.0
2012-05-15,11744,11955,11665,11929,3312,181705.0,8022300.0
2012-05-16,11929,11929,11376,11402,18198,173683.0,8022300.0
2012-05-17,11534,11534,11244,11350,15176,172881.0,8022300.0
2012-05-18,11165,11191,10981,11060,20990,168468.0,8022300.0
2012-05-21,11139,11191,10902,11113,8828,169271.0,8022300.0
2012-05-22,11244,11560,10981,11165,16107,170073.0,8022300.0
2012-05-23,11112,11323,11007,11165,8253,170073.0,8022300.0
2012-05-24,11165,11323,11112,11113,4862,169271.0,8022300.0
2012-05-25,11270,11481,11086,11429,8037,174084.0,8022300.0
2012-05-29,11481,11797,11349,11797,20007,179700.0,8022300.0
2012-05-30,11797,12008,11613,11850,23664,180502.0,8022300.0
2012-05-31,11902,11902,11718,11903,8995,181304.0,8022300.0
2012-06-01,11902,11902,11692,11692,10197,178095.0,8022300.0
2012-06-04,11402,11692,11244,11692,14544,178095.0,8022300.0
2012-06-05,11823,11876,11586,11876,8947,180903.0,8022300.0
2012-06-07,11902,11955,11586,11587,18527,176491.0,8022300.0
2012-06-08,11692,11876,11612,11876,5479,180903.0,8022300.0
2012-06-11,11929,11929,11823,11903,6217,181304.0,8022300.0
2012-06-12,11744,12034,11665,12008,14021,182908.0,8022300.0
2012-06-13,12034,12060,11928,11955,9426,182106.0,8022300.0
2012-06-14,12060,12718,12060,12429,91814,189326.0,8022300.0
2012-06-15,12482,12482,12192,12298,18159,187321.0,8022300.0
2012-06-18,12482,12482,12218,12298,18701,187321.0,8022300.0
2012-06-19,12192,12587,12192,12587,50123,191733.0,8022300.0
2012-06-20,12666,12666,12402,12587,17751,191733.0,8022300.0
2012-06-21,12534,12719,12534,12587,17638,191733.0,8022300.0
2012-06-22,12455,12587,12324,12429,9292,189326.0,8022300.0
2012-06-25,12429,12666,12166,12614,17292,192134.0,8022300.0
2012-06-26,12455,12745,12403,12693,26534,193337.0,8022300.0
2012-06-27,12692,12745,12508,12535,8790,190931.0,8022300.0
2012-06-28,12640,12745,12429,12719,18690,193739.0,8022300.0
2012-06-29,12719,12745,12561,12640,13266,192535.0,8022300.0
2012-07-02,12719,12719,12455,12456,5458,189727.0,8022300.0
2012-07-03,12482,12587,12455,12456,5131,189727.0,8022300.0
2012-07-04,12534,12613,12455,12561,6776,191332.0,8022300.0
2012-07-05,12429,12640,12245,12508,12347,190530.0,8022300.0
2012-07-06,12561,12692,12429,12614,13335,192134.0,8022300.0
2012-07-09,12587,12640,12429,12640,11469,192535.0,8022300.0
2012-07-10,12561,12745,12534,12535,10734,190931.0,8022300.0
2012-07-11,12429,12666,12429,12640,8656,192535.0,8022300.0
2012-07-12,12455,12692,12402,12587,3709,191733.0,8022300.0
2012-07-13,12613,12903,12113,12877,34982,196145.0,8022300.0
2012-07-16,12982,13035,12718,12903,14739,196546.0,8022300.0
2012-07-17,13324,13351,12903,13167,44522,200558.0,8022300.0
2012-07-18,13140,13140,12771,13088,17670,199354.0,8022300.0
2012-07-19,13087,13166,12956,13061,12122,198953.0,8022300.0
2012-07-20,13008,13140,12956,13009,9006,198151.0,8022300.0
2012-07-23,12929,13114,12798,12930,12866,196947.0,8022300.0
2012-07-24,12692,12903,12640,12693,9612,193337.0,8022300.0
2012-07-25,12640,12771,12271,12429,20995,189326.0,8022300.0
2012-07-26,12350,12640,12350,12508,20257,190530.0,8022300.0
2012-07-27,12640,12798,12508,12640,11553,192535.0,8022300.0
2012-07-30,12640,12850,12481,12508,6803,190530.0,8022300.0
2012-07-31,12455,12877,12455,12693,7433,193337.0,8022300.0
2012-08-01,12850,12850,12613,12745,7116,194140.0,8022300.0
2012-08-02,12745,12798,12640,12693,1624,193337.0,8022300.0
2012-08-03,12640,12850,12482,12824,5033,195343.0,8022300.0
2012-08-06,12982,12982,12561,12587,12740,191733.0,8022300.0
2012-08-07,12640,12718,12560,12666,6957,192936.0,8022300.0
2012-08-08,12692,12771,12561,12745,10437,194140.0,8022300.0
2012-08-09,12798,12798,12482,12693,10537,193337.0,8022300.0
2012-08-10,12587,12771,12481,12745,20147,194140.0,8022300.0
2012-08-13,12745,12877,12561,12877,10692,196145.0,8022300.0
2012-08-14,12745,12850,12666,12824,8655,195343.0,8022300.0
2012-08-16,12877,13166,12877,12930,28569,196947.0,8022300.0
2012-08-17,13061,13061,12850,12982,8218,197750.0,8022300.0
2012-08-20,13008,13166,12956,13035,12617,198552.0,8022300.0
2012-08-21,13061,13166,12929,12930,12152,196947.0,8022300.0
2012-08-22,12956,13087,12956,13061,3712,198953.0,8022300.0
2012-08-23,13061,13166,12929,13035,11551,198552.0,8022300.0
2012-08-24,13140,13140,12903,13088,8564,199354.0,8022300.0
2012-08-27,13087,13087,12877,12903,8313,196546.0,8022300.0
2012-08-28,13061,13271,12797,13140,19413,200156.0,8022300.0
2012-08-29,13298,13640,13114,13272,45784,202162.0,8022300.0
2012-08-30,13272,13588,13219,13588,18965,206975.0,8022300.0
2012-08-31,13851,14220,13667,14115,70623,214998.0,8022300.0
2012-09-03,14114,14404,13851,14352,45092,218608.0,8022300.0
2012-09-04,14299,14483,13956,14273,26495,217404.0,8022300.0
2012-09-05,13904,14457,13904,14378,22783,219009.0,8022300.0
2012-09-06,14404,14746,14219,14694,42644,223822.0,8022300.0
2012-09-07,14746,14746,14404,14615,27966,222619.0,8022300.0
2012-09-10,14536,14615,14009,14036,38819,213794.0,8022300.0
2012-09-11,14035,14325,13877,14088,45210,214597.0,8022300.0
2012-09-12,14219,14219,13877,14062,38806,214195.0,8022300.0
2012-09-13,14062,14562,13877,14536,47698,221415.0,8022300.0
2012-09-14,14562,15220,14299,14536,61659,221415.0,8022300.0
2012-09-17,14430,14430,14167,14299,41751,217805.0,8022300.0
2012-09-18,14141,14246,13877,14167,66204,215800.0,8022300.0
2012-09-19,14193,14220,13904,13904,40674,211789.0,8022300.0
2012-09-20,13930,14325,13745,14246,109141,217003.0,8022300.0
2012-09-21,14299,14641,14114,14483,27082,220613.0,8022300.0
2012-09-24,14457,14667,14325,14589,32764,222218.0,8022300.0
2012-09-25,14430,14536,14193,14483,29324,220613.0,8022300.0
2012-09-26,14483,14746,14193,14562,32475,221817.0,8022300.0
2012-09-27,14377,14693,14220,14641,35355,223020.0,8022300.0
2012-09-28,14641,15010,14509,15010,33476,228636.0,8022300.0
2012-10-02,15010,15010,14773,15010,8480,228636.0,8022300.0
2012-10-04,14931,15036,14588,15010,54409,228636.0,8022300.0
2012-10-05,14931,15431,14931,15352,48241,233850.0,8022300.0
2012-10-08,15510,15510,15194,15300,13407,233048.0,8022300.0
2012-10-09,15220,15694,15220,15563,34999,237059.0,8022300.0
2012-10-10,15457,15694,15115,15379,36592,234251.0,8022300.0
2012-10-11,15220,15536,15168,15431,21240,235053.0,8022300.0
2012-10-12,15536,15642,15299,15458,13844,235455.0,8022300.0
2012-10-15,15457,15536,15194,15484,26169,235856.0,8022300.0
2012-10-16,15536,16590,15510,16432,76708,250296.0,8022300.0
2012-10-17,16273,16827,16195,16406,33818,249895.0,8022300.0
2012-10-18,16326,16563,15721,16327,79044,248691.0,8022300.0
2012-10-19,16195,16537,15852,16485,42912,251098.0,8022300.0
2012-10-22,16300,16932,16116,16853,28988,256714.0,8022300.0
2012-10-23,16906,17011,16695,16932,39477,257917.0,8022300.0
2012-10-24,16932,17538,16695,17380,49029,264736.0,8022300.0
2012-10-25,17538,17801,17090,17380,29511,264736.0,8022300.0
2012-10-26,17301,17643,16853,17643,32027,268747.0,8022300.0
2012-10-29,17854,18091,17116,17248,38851,262730.0,8022300.0
2012-10-30,17064,17564,17011,17248,21053,262730.0,8022300.0
2012-10-31,17248,17564,17064,17248,16904,262730.0,8022300.0
2012-11-01,17222,17353,16853,17064,18706,259923.0,8022300.0
2012-11-02,17011,17617,17011,17380,11633,264736.0,8022300.0
2012-11-05,17748,17748,17222,17591,11270,267945.0,8022300.0
2012-11-06,17485,17748,17406,17670,14057,269148.0,8022300.0
2012-11-07,17643,17827,17537,17828,13149,271555.0,8022300.0
2012-11-08,17643,17906,17538,17854,11153,271956.0,8022300.0
2012-11-09,17669,18433,17564,18433,14997,280780.0,8022300.0
2012-11-12,18696,18696,18249,18433,28696,280780.0,8022300.0
2012-11-13,18433,18538,17801,18486,23550,281583.0,8022300.0
2012-11-14,18275,18591,18091,18381,16391,279978.0,8022300.0
2012-11-15,18354,18591,17669,18012,27018,274363.0,8022300.0
2012-11-16,18275,18275,17722,18117,38548,275967.0,8022300.0
2012-11-19,17906,18196,17906,18170,19220,276769.0,8022300.0
2012-11-20,18433,18433,17853,17986,10283,273962.0,8022300.0
2012-11-21,17854,18222,17432,17749,27491,270352.0,8022300.0
2012-11-22,17827,17827,17327,17485,38665,266340.0,8022300.0
2012-11-23,17380,17511,17116,17380,25026,264736.0,8022300.0
2012-11-26,17379,17854,17248,17828,26310,271555.0,8022300.0
2012-11-27,17643,18143,17222,17538,26832,267143.0,8022300.0
2012-11-28,17538,17906,17301,17801,21386,271154.0,8022300.0
2012-11-29,18117,18117,17643,17959,43583,273560.0,8022300.0
2012-11-30,18117,18433,17775,18433,93282,280780.0,8022300.0
2012-12-03,18196,18960,18196,18934,25712,288402.0,8022300.0
2012-12-04,18960,19486,18670,18986,39244,289204.0,8022300.0
2012-12-05,18802,19223,18723,19223,27948,292814.0,8022300.0
2012-12-06,19302,19328,18538,19065,37431,290407.0,8022300.0
2012-12-07,18775,18960,18538,18591,30618,283187.0,8022300.0
2012-12-10,18249,18933,17300,18065,42136,275165.0,8022300.0
2012-12-11,18038,18301,18012,18275,11101,278374.0,8022300.0
2012-12-12,18143,18854,18091,18591,32272,283187.0,8022300.0
2012-12-13,18828,18828,17933,18275,32695,278374.0,8022300.0
2012-12-14,18170,18170,17827,17880,24124,272357.0,8022300.0
2012-12-17,17722,17985,17459,17696,17748,269549.0,8022300.0
2012-12-18,17643,17775,17222,17749,31404,270352.0,8022300.0
2012-12-20,17511,17906,17274,17643,25248,268747.0,8022300.0
2012-12-21,17643,17827,17380,17643,27214,268747.0,8022300.0
2012-12-24,17801,18117,17564,18038,32938,274764.0,8022300.0
2012-12-26,17880,18275,17854,18275,15309,278374.0,8022300.0
2012-12-27,18038,18960,17880,18855,38835,287198.0,8022300.0
2012-12-28,18854,19170,18328,18644,39502,283989.0,8022300.0
2013-01-02,18854,19197,18591,18776,25101,285995.0,8022300.0
2013-01-03,18775,18775,18222,18328,18955,279176.0,8022300.0
2013-01-04,18565,18565,16906,18275,50172,278374.0,8022300.0
2013-01-07,18275,18486,17985,18275,14203,278374.0,8022300.0
2013-01-08,18064,18407,17801,17801,21352,271154.0,8022300.0
2013-01-09,17906,18354,17722,18249,62899,277973.0,8022300.0
2013-01-10,18459,18459,18038,18065,7225,275165.0,8022300.0
2013-01-11,18064,18301,17959,17959,21787,273560.0,8022300.0
2013-01-14,17854,17959,17722,17722,7261,269950.0,8022300.0
2013-01-15,17854,17854,17090,17090,18203,260324.0,8022300.0
2013-01-16,17011,17854,16642,17828,43186,271555.0,8022300.0
2013-01-17,17827,17827,17063,17670,25320,269148.0,8022300.0
2013-01-18,17696,17775,17300,17670,19196,269148.0,8022300.0
2013-01-21,17432,17590,17169,17485,17585,266340.0,8022300.0
2013-01-22,17538,17564,17116,17380,23962,264736.0,8022300.0
2013-01-23,17327,17538,16748,16774,30855,255510.0,8022300.0
2013-01-24,16695,17301,16168,16827,70463,256312.0,8022300.0
2013-01-25,16800,17274,16352,17275,18448,263131.0,8022300.0
2013-01-28,17274,17274,16774,17117,10850,260725.0,8022300.0
2013-01-29,17116,17538,16906,17406,25358,265137.0,8022300.0
2013-01-30,17222,17511,17037,17169,22797,261527.0,8022300.0
2013-01-31,17274,17643,17169,17380,22189,264736.0,8022300.0
2013-02-01,17274,17590,16827,16827,23564,256312.0,8022300.0
2013-02-04,16826,17037,16695,17038,8016,259521.0,8022300.0
2013-02-05,16747,17459,16747,17117,14234,260725.0,8022300.0
2013-02-06,17011,17485,17011,17380,91463,264736.0,8022300.0
2013-02-07,17327,17459,17222,17354,58131,264335.0,8022300.0
2013-02-08,17485,17485,17064,17485,23135,266340.0,8022300.0
2013-02-12,17485,17485,17169,17169,8080,261527.0,8022300.0
2013-02-13,17169,17327,16747,16959,43097,258318.0,8022300.0
2013-02-14,16774,17037,16563,16853,47619,256714.0,8022300.0
2013-02-15,16906,16906,16458,16590,30379,252702.0,8022300.0
2013-02-18,16484,17064,16458,16932,26051,257917.0,8022300.0
2013-02-19,16748,17248,16695,16985,21410,258719.0,8022300.0
2013-02-20,16932,17011,16590,16669,38732,253906.0,8022300.0
2013-02-21,16695,17090,16537,16774,82658,255510.0,8022300.0
2013-02-22,16774,17327,16669,17222,48694,262329.0,8022300.0
2013-02-25,17222,17274,16958,17222,16927,262329.0,8022300.0
2013-02-26,17195,17274,16985,17248,16861,262730.0,8022300.0
2013-02-27,17169,17353,16985,17248,15954,262730.0,8022300.0
2013-02-28,17195,17380,16827,17064,38587,259923.0,8022300.0
2013-03-04,16984,17142,16905,17038,16145,259521.0,8022300.0
2013-03-05,17143,17143,16721,16722,45680,254708.0,8022300.0
2013-03-06,16774,16853,16563,16853,29476,256714.0,8022300.0
2013-03-07,16932,16932,16431,16801,28930,255911.0,8022300.0
2013-03-08,16642,17169,16563,17117,29624,260725.0,8022300.0
2013-03-11,17248,17248,16590,16880,28271,257115.0,8022300.0
2013-03-12,16985,17063,16590,16906,45075,257516.0,8022300.0
2013-03-13,17064,17195,16748,16985,18353,258719.0,8022300.0
2013-03-14,17064,17985,17064,17696,77092,269549.0,8022300.0
2013-03-15,18012,18275,17485,18170,43047,276769.0,8022300.0
2013-03-18,18196,18354,17827,17828,25975,271555.0,8022300.0
2013-03-19,18064,18275,17959,18223,21612,277572.0,8022300.0
2013-03-20,18275,18486,17827,18091,26794,275566.0,8022300.0
2013-03-21,17959,18328,17880,18249,17783,277973.0,8022300.0
2013-03-22,18012,18249,17933,18249,12389,277973.0,8022300.0
2013-03-25,18301,18433,17906,18328,19603,279176.0,8022300.0
2013-03-26,18380,18380,18012,18038,11430,274764.0,8022300.0
2013-03-27,18038,18196,17827,18144,20313,276368.0,8022300.0
2013-03-28,17985,18486,17933,18170,11061,276769.0,8022300.0
2013-03-29,18170,18775,18170,18723,15103,285193.0,8022300.0
2013-04-01,18960,18960,18433,18539,19924,282385.0,8022300.0
2013-04-02,18617,18749,18222,18591,26783,283187.0,8022300.0
2013-04-03,18670,18986,18512,18828,15574,286797.0,8022300.0
2013-04-04,18749,18960,18380,18855,15160,287198.0,8022300.0
2013-04-05,18617,19118,18617,19013,21633,289605.0,8022300.0
2013-04-08,19170,19170,18117,18460,24888,281182.0,8022300.0
2013-04-09,18459,18538,17485,18328,30777,279176.0,8022300.0
2013-04-10,17827,18670,17827,18670,13080,284391.0,8022300.0
2013-04-11,18617,18881,18459,18591,11505,283187.0,8022300.0
2013-04-12,18802,19486,18486,18723,30908,285193.0,8022300.0
2013-04-15,18723,19381,18723,19381,24482,295221.0,8022300.0
2013-04-16,19381,19881,19328,19855,21329,302441.0,8022300.0
2013-04-17,20066,20698,19908,20487,45488,312067.0,8022300.0
2013-04-18,20171,20461,20013,20013,18757,304847.0,8022300.0
2013-04-19,19750,20013,19381,19381,19726,295221.0,8022300.0
2013-04-22,19355,19644,19170,19302,26198,294017.0,8022300.0
2013-04-23,19328,19723,19328,19487,19564,296825.0,8022300.0
2013-04-24,19750,20513,19591,20198,28227,307655.0,8022300.0
2013-04-25,20224,20487,19776,19882,25603,302842.0,8022300.0
2013-04-26,20118,20698,20066,20435,38950,311265.0,8022300.0
2013-04-29,20171,20671,20066,20645,16533,314474.0,8022300.0
2013-04-30,20645,20829,20276,20777,21681,316480.0,8022300.0
2013-05-02,20540,20540,19802,20171,32154,307254.0,8022300.0
2013-05-03,20144,20540,19750,20119,19874,306452.0,8022300.0
2013-05-06,20171,20487,20013,20013,11678,304847.0,8022300.0
2013-05-07,20276,20539,19855,20514,16594,312469.0,8022300.0
2013-05-08,20750,20961,20302,20909,23315,318485.0,8022300.0
2013-05-09,20698,21093,20224,21040,32255,320491.0,8022300.0
2013-05-10,21040,21040,20513,20540,21416,312870.0,8022300.0
2013-05-13,20724,20935,20224,20224,15266,308056.0,8022300.0
2013-05-14,20513,20697,19802,20040,17140,305249.0,8022300.0
2013-05-15,20224,20750,19934,20040,12270,305249.0,8022300.0
2013-05-16,20513,20513,20118,20435,7573,311265.0,8022300.0
2013-05-20,20513,20513,19934,20145,12957,306853.0,8022300.0
2013-05-21,20171,20434,19960,20435,16362,311265.0,8022300.0
2013-05-22,20540,20750,20224,20593,18413,313672.0,8022300.0
2013-05-23,20540,20750,20224,20540,12246,312870.0,8022300.0
2013-05-24,20803,21330,20540,21198,46032,322898.0,8022300.0
2013-05-27,21330,21646,21172,21514,17808,327711.0,8022300.0
2013-05-28,21725,22278,21567,21751,26029,331321.0,8022300.0
2013-05-29,22067,24753,21672,22857,199493,348168.0,8022300.0
2013-05-30,23858,24042,22804,22884,105973,348569.0,8022300.0
2013-05-31,22910,23120,22146,22778,66160,346964.0,8022300.0
2013-06-03,22646,23199,22120,22462,53122,342151.0,8022300.0
2013-06-04,22436,22541,21909,21962,29062,334530.0,8022300.0
2013-06-05,21909,22357,21909,22120,24708,336937.0,8022300.0
2013-06-07,22278,22488,21356,21988,43568,334931.0,8022300.0
2013-06-10,21962,22515,21856,22515,25705,342953.0,8022300.0
2013-06-11,22594,22989,22278,22989,35886,350173.0,8022300.0
2013-06-12,22883,23779,22857,23700,59547,361004.0,8022300.0
2013-06-13,24000,24050,22550,23000,53302,184513.0,8022300.0
2013-06-14,23000,23650,22150,23500,34669,188524.0,8022300.0
2013-06-17,23350,23400,22400,23000,39603,184513.0,8022300.0
2013-06-18,22750,23000,22550,22750,10431,182507.0,8022300.0
2013-06-19,22850,23200,22200,22200,22683,178095.0,8022300.0
2013-06-20,22200,22850,21650,22500,23402,180502.0,8022300.0
2013-06-21,21900,23250,21850,22400,34423,179700.0,8022300.0
2013-06-24,22400,23000,22050,22400,18397,179700.0,8022300.0
2013-06-25,22050,22300,20650,21750,44115,174485.0,8022300.0
2013-06-26,21750,22000,20950,21200,35367,170073.0,8022300.0
2013-06-27,21500,21900,20850,21350,87612,171276.0,8022300.0
2013-06-28,21500,22200,21200,21950,25770,176089.0,8022300.0
2013-07-01,21950,22350,21400,21950,38742,176089.0,8022300.0
2013-07-02,21950,22000,21450,21850,24808,175287.0,8022300.0
2013-07-03,21850,21950,21300,21800,10450,174886.0,8022300.0
2013-07-04,21900,21950,21550,21850,17160,175287.0,8022300.0
2013-07-05,22000,22000,21400,21500,24266,172479.0,8022300.0
2013-07-08,21050,21250,20500,20500,86763,312469.0,15242370.0
2013-07-09,20350,20800,20100,20500,59315,312469.0,15242370.0
2013-07-10,20500,20700,19950,20200,43774,307896.0,15242370.0
2013-07-11,20300,20550,20100,20350,44383,310182.0,15242370.0
2013-07-12,20600,20900,19700,20050,126097,305610.0,15242370.0
2013-07-15,20350,20950,20200,20950,81483,319328.0,15242370.0
2013-07-16,20900,21200,20750,21050,35436,320852.0,15242370.0
2013-07-17,20800,21050,20150,20600,102818,313993.0,15242370.0
2013-07-18,20600,21150,20550,20950,52370,319328.0,15242370.0
2013-07-19,20900,21900,20850,21750,71149,331522.0,15242370.0
2013-07-22,21750,21900,21300,21500,38740,327711.0,15242370.0
2013-07-23,21350,22250,21350,22250,32596,339143.0,15242370.0
2013-07-24,22000,22600,22000,22300,20177,339905.0,15242370.0
2013-07-25,22150,22300,21550,21550,21606,328473.0,15242370.0
2013-07-26,21450,22000,21300,21750,31335,331522.0,15242370.0
2013-07-29,21550,22050,21350,21350,12627,325425.0,15242370.0
2013-07-30,21250,22050,21100,22050,29795,336094.0,15242370.0
2013-07-31,21850,22450,21700,22400,28543,341429.0,15242370.0
2013-08-01,22150,22800,21950,22700,27049,346002.0,15242370.0
2013-08-02,22450,22800,22100,22350,26983,340667.0,15242370.0
2013-08-05,22150,22850,22050,22800,29882,347526.0,15242370.0
2013-08-06,22500,22750,22150,22150,26143,337618.0,15242370.0
2013-08-07,22100,22150,21450,21900,48288,333808.0,15242370.0
2013-08-08,21700,22050,21450,21900,14246,333808.0,15242370.0
2013-08-09,21700,22000,21100,21500,38614,327711.0,15242370.0
2013-08-12,21250,21600,21200,21250,17697,323900.0,15242370.0
2013-08-13,21450,21900,21400,21800,16576,332284.0,15242370.0
2013-08-14,21950,22000,21600,21700,16418,330759.0,15242370.0
2013-08-16,21450,22200,21450,21800,26301,332284.0,15242370.0
